ticker,AZIL US Equity
2013-05-29,-7.0982
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,3.7963
2013-06-04,0.0
2013-06-05,-7.3611
2013-06-06,0.0
2013-06-07,7.946
2013-06-10,0.0
2013-06-11,7.4074
2013-06-12,3.4483
2013-06-13,10.0
2013-06-14,-9.0909
2013-06-17,6.6667
2013-06-18,-6.25
2013-06-20,0.0
2013-06-24,0.0
2013-06-25,-16.625
2013-06-26,0.0
2013-06-27,0.0
2013-06-28,-0.05
2013-07-01,0.0
2013-07-05,-12.0
2013-07-08,9.0909
2013-07-09,4.1667
2013-07-10,0.0
2013-07-11,4.0
2013-07-12,-3.8462
2013-07-15,-12.0
2013-07-17,-36.3636
2013-07-22,0.0
2013-07-23,-16.2054
2013-07-24,0.0
2013-07-25,0.0
2013-07-29,70.4848
2013-07-30,-41.3438
2013-07-31,-1.1188
2013-08-01,55.1724
2013-08-02,0.0
2013-08-06,0.0
2013-08-07,-16.6667
2013-08-09,-6.6667
2013-08-12,0.0
2013-08-13,3.5714
2013-08-15,24.1379
2013-08-16,0.0
2013-08-19,22.2222
2013-08-20,0.0
2013-08-21,-27.2727
2013-08-23,0.0
2013-08-26,18.75
2013-08-27,42.1053
2013-08-28,-18.5185
2013-08-29,0.0
2013-09-05,-9.0909
2013-09-06,-37.5
2013-09-09,24.0
2013-09-10,3.2258
2013-09-11,49.0625
2013-09-12,2.7254
2013-09-13,6.1224
2013-09-16,0.0721
2013-09-18,19.1448
2013-09-19,9.6774
2013-09-20,2.9412000000000003
2013-09-23,-5.7143
2013-09-24,-6.0606
2013-09-25,3.2258
2013-09-26,0.0
2013-09-27,9.375
2013-09-30,-20.0
2013-10-01,21.4286
2013-10-02,-2.9412000000000003
2013-10-03,-9.0909
2013-10-04,-6.6667
2013-10-07,0.0
2013-10-09,7.1429
2013-10-10,24.7917
2013-10-11,-6.5109
2013-10-14,-5.7143
2013-10-15,-3.0303
2013-10-16,3.125
2013-10-17,-12.1212
2013-10-18,17.2414
2013-10-21,-11.7647
2013-10-22,0.0
2013-10-23,-3.3333
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,3.4483
2013-10-29,-3.3333
2013-10-30,3.4483
2013-10-31,-4.6667
2013-11-01,-2.0979
2013-11-04,-10.7143
2013-11-05,-10.0
2013-11-06,0.0
2013-11-07,2.2222
2013-11-08,0.0
2013-11-11,4.3478
2013-11-12,8.3333
2013-11-13,15.3846
2013-11-14,-16.6667
2013-11-15,12.0
2013-11-18,-10.7143
2013-11-19,-8.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,-8.6957
2013-11-25,-14.2857
2013-11-26,11.1111
2013-11-27,-20.0
2013-11-29,0.0
2013-12-03,18.75
2013-12-04,-10.526299999999999
2013-12-05,-5.8824
2013-12-06,-9.375
2013-12-09,3.4483
2013-12-10,6.5833
2013-12-11,-20.2502
2013-12-13,5.098
2013-12-16,-10.4478
2013-12-17,-8.4375
2013-12-18,-8.9875
2013-12-19,0.0
2013-12-20,-15.0
2013-12-23,-5.8824
2013-12-26,9.1406
2013-12-27,0.0
2013-12-30,-0.3579
2013-12-31,3.4483
2014-01-02,-3.3333
2014-01-03,3.4483
2014-01-06,-3.3333
2014-01-07,19.3966
2014-01-08,1.083
2014-01-09,51.4286
2014-01-10,-2.5157
2014-01-13,0.0
2014-01-14,-3.2258
2014-01-15,-6.6667
2014-01-16,28.2143
2014-01-17,14.7632
2014-01-21,31.5534
2014-01-22,-7.7491
2014-01-23,-20.4
2014-01-24,5.5276
2014-01-27,21.4286
2014-01-28,7.8431
2014-01-29,-8.7273
2014-01-30,-12.3506
2014-01-31,10.2273
2014-02-03,7.2165
2014-02-04,-3.8462
2014-02-05,8.0
2014-02-06,-3.7037
2014-02-07,-7.7404
2014-02-10,0.0521
2014-02-11,-7.5
2014-02-12,3.6036
2014-02-13,3.9674
2014-02-14,-1.725
2014-02-18,-6.383
2014-02-19,-2.2727
2014-02-20,-16.2791
2014-02-21,2.7778
2014-02-24,-10.5405
2014-02-25,2.719
2014-02-26,-8.8235
2014-02-27,3.871
2014-02-28,-0.6211
2014-03-03,0.0
2014-03-04,-3.125
2014-03-05,23.2258
2014-03-06,-16.2304
2014-03-07,-2.5
2014-03-10,-3.8462
2014-03-11,-3.3333
2014-03-12,-4.1379
2014-03-13,-6.4748
2014-03-14,0.0
2014-03-17,-23.0769
2014-03-18,0.0
2014-03-19,-10.0
2014-03-20,-1.1111
2014-03-21,-3.3708
2014-03-24,-18.6047
2014-03-25,4.2857
2014-03-26,-1.3699
2014-03-27,0.0
2014-03-28,2.7778
2014-03-31,-2.027
2014-04-01,0.6897
2014-04-02,0.0
2014-04-03,-2.0548
2014-04-04,-0.5245
2014-04-07,12.478
2014-04-08,5.0
2014-04-09,4.7619
2014-04-10,2.2727
2014-04-11,13.3333
2014-04-14,-11.6422
2014-04-15,-0.1387
2014-04-16,0.0
2014-04-17,-19.8611
2014-04-21,-0.1733
2014-04-22,9.8958
2014-04-23,1.1058
2014-04-24,-6.0938
2014-04-25,14.4759
2014-04-28,-12.6453
2014-04-29,0.0832
2014-04-30,6.4007
2014-05-01,-6.0938
2014-05-02,6.4892
2014-05-05,-6.25
2014-05-06,-4.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,2.7778
2014-05-12,-8.1081
2014-05-13,2.9412000000000003
2014-05-14,0.0
2014-05-15,-2.8571
2014-05-16,17.1875
2014-05-19,-10.902
2014-05-20,5.4577
2014-05-21,4.6745
2014-05-22,-11.3238
2014-05-23,0.7194
2014-05-27,-2.6786
2014-05-28,-7.5229
2014-05-29,3.1746
2014-05-30,0.0
2014-06-02,9.8077
2014-06-03,-1.9264000000000001
2014-06-04,-5.7143
2014-06-05,-8.806799999999999
2014-06-06,-3.4268
2014-06-09,3.2258
2014-06-10,0.0
2014-06-11,-1.6667
2014-06-12,1.6949
2014-06-13,-8.125
2014-06-16,8.8435
2014-06-17,-12.2917
2014-06-18,8.3135
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,5.2632
2014-06-24,-11.3542
2014-06-25,0.0
2014-06-26,0.235
2014-06-27,1.2896
2014-06-30,-1.5046
2014-07-01,-5.9929
2014-07-02,-0.375
2014-07-03,-9.2848
2014-07-07,0.0
2014-07-08,-0.4149
2014-07-09,0.0
2014-07-10,-4.4444
2014-07-11,-6.9767
2014-07-14,0.3125
2014-07-15,-0.3115
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,-10.9375
2014-07-21,0.0
2014-07-22,6.6667
2014-07-23,-6.25
2014-07-24,0.0
2014-07-25,-1.7544
2014-07-28,14.2857
2014-07-29,-10.0
2014-07-30,-2.7778
2014-07-31,11.4286
2014-08-01,-5.1282
2014-08-04,5.4054
2014-08-05,-9.9359
2014-08-06,0.0
2014-08-07,11.032
2014-08-08,-9.9359
2014-08-11,0.0
2014-08-12,-0.3559
2014-08-13,-14.2857
2014-08-14,-6.6667
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,-17.8571
2014-08-20,-13.0435
2014-08-21,0.0
2014-08-22,20.0
2014-08-25,-13.2813
2014-08-26,15.3153
2014-08-27,-16.1458
2014-08-29,-0.6211
2014-09-02,-0.625
2014-09-03,0.0
2014-09-04,-5.3459
2014-09-05,0.9967
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,5.2632
2014-09-11,-4.375
2014-09-15,13.0719
2014-09-17,-7.5145
2014-09-18,-19.375
2014-09-22,-1.5504
2014-09-23,-5.5118
2014-09-24,0.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,-17.9167
2014-10-01,0.0
2014-10-02,-17.2589
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,-20.2454
2014-10-16,-1.5385
2014-10-17,12.5
2014-10-20,5.5556
2014-10-21,0.0
2014-10-23,-5.2632
2014-10-27,0.0
2014-10-28,5.5556
2014-10-29,0.0
2014-10-30,-10.526299999999999
2014-10-31,0.0
2014-11-04,-47.0588
2014-11-05,29.1667
2014-11-06,-13.9785
2014-11-07,36.25
2014-11-10,-33.945
2014-11-11,0.0
2014-11-12,22.2222
2014-11-13,-3.4091
2014-11-14,-11.7647
2014-11-17,-36.0
2014-11-18,-16.6667
2014-11-19,-20.0
2014-11-20,-9.375
2014-11-21,44.8276
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,-23.8095
2014-11-28,-9.375
2014-12-01,-10.3448
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,-3.8462
2014-12-05,16.0
2014-12-08,0.0
2014-12-09,-24.1379
2014-12-10,0.0
2014-12-11,9.0909
2014-12-12,0.0
2014-12-15,0.0
2014-12-18,25.0
2014-12-19,-10.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,11.1111
2014-12-29,-26.6667
2014-12-30,-4.5455
2014-12-31,0.0
2015-01-05,23.8095
2015-01-06,-15.3846
2015-01-07,81.8182
2015-01-08,7.5
2015-01-12,11.6279
2015-01-13,16.6667
2015-01-15,-3.5714
2015-01-16,-11.1111
2015-01-20,-16.6667
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,7.5
2015-01-28,-2.3256
2015-01-29,7.1429
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,6.6667
2015-02-05,66.6667
2015-02-06,20.0
2015-02-09,-22.9167
2015-02-10,8.1081
2015-02-13,30.0
2015-02-17,-23.0769
2015-02-18,30.0
2015-02-19,0.0
2015-02-20,-11.538499999999999
2015-02-23,-13.0435
2015-02-24,0.0
2015-02-26,-10.0
2015-03-02,172.2222
2015-03-03,-0.5102
2015-03-04,-62.0513
2015-03-05,81.0811
2015-03-06,-28.3582
2015-03-10,-16.6667
2015-03-17,100.0
2015-03-18,-10.0
2015-03-20,-1.3889
2015-03-23,0.0
2015-03-27,-32.3944
2015-03-30,47.9167
2015-03-31,-0.7042
2015-04-02,-31.9149
2015-04-06,0.0
2015-04-07,50.0
2015-04-08,11.1111
2015-04-09,0.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,10.0
2015-04-16,81.8182
2015-04-17,-25.0
2015-04-20,0.0
2015-04-21,-20.8333
2015-04-22,-11.5789
2015-04-28,4.7619
2015-04-29,-31.8182
2015-05-04,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,11.6667
2015-05-11,-10.4478
2015-05-12,-6.6667
2015-05-14,0.0
2015-05-18,5.3571
2015-05-19,-52.5424
2015-05-20,14.2857
2015-05-21,25.0
2015-05-26,30.0
2015-05-29,15.3846
2015-06-01,1.6667
2015-06-02,0.0
2015-06-04,-39.3443
2015-06-08,0.0
2015-06-09,72.973
2015-06-11,-37.5
2015-06-12,30.0
2015-06-22,-15.3846
2015-06-23,36.3636
2015-06-24,-26.6667
2015-06-25,0.0
2015-06-29,45.4545
2015-06-30,-12.5
2015-07-01,0.0
2015-07-06,28.5714
2015-07-07,2.7778
2015-07-08,-2.7027
2015-07-13,0.0
2015-07-14,1.3889
2015-07-16,-1.3699
2015-07-17,-1.3889
2015-07-21,0.0
2015-07-22,-0.7042
2015-07-24,-69.5035
2015-07-27,0.0
2015-07-28,-2.3256
2015-07-29,-4.7619
2015-07-30,5.0
2015-07-31,2.3810000000000002
2015-08-07,48.8372
2015-08-12,-32.8125
2015-08-17,-13.9535
2015-08-19,-13.5135
2015-08-21,31.25
2015-08-24,-4.7619
2015-08-31,-20.0
2015-09-01,34.375
2015-09-03,0.0
2015-09-10,-39.5349
2015-09-11,0.0
2015-09-16,65.3846
2015-09-18,-32.5581
2015-09-21,-6.8966
2015-09-23,7.4074
2015-10-05,10.3448
2015-10-07,-15.625
2015-10-09,0.0
2015-10-12,18.5185
2015-10-16,34.375
2015-10-19,-25.5814
2015-10-26,31.25
2015-10-29,2.3810000000000002
2015-10-30,-6.9767
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,5.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-12,-4.7619
2015-11-19,-12.5
2015-11-23,14.2857
2015-11-25,15.0
2015-11-30,-13.0435
2015-12-02,-60.0
2015-12-03,100.0
2015-12-04,9.375
2015-12-07,5.7143
2015-12-08,0.0
2015-12-09,-8.1081
2015-12-11,-11.7647
2015-12-15,0.0
2015-12-16,23.3333
2015-12-17,-8.1081
2015-12-18,-20.5882
2015-12-21,11.1111
2015-12-22,-26.6667
2015-12-28,-27.2727
2015-12-29,200.0
2015-12-30,0.0
2015-12-31,-60.4167
2016-01-04,36.8421
2016-01-05,-19.2308
2016-01-06,0.0
2016-01-08,0.0
2016-01-13,23.8095
2016-01-14,3.8462
2016-01-20,0.0
2016-01-22,0.0
2016-01-25,-22.2222
2016-01-26,-23.8095
2016-01-27,0.0
2016-01-29,0.0
2016-02-02,81.25
2016-02-03,0.0
2016-02-04,-37.931
2016-02-05,22.2222
2016-02-09,22.7273
2016-02-11,0.0
2016-02-17,-3.7037
2016-02-18,0.0
2016-02-23,0.0
2016-03-02,0.0
2016-03-04,11.538499999999999
2016-03-07,-24.1379
2016-03-08,0.0
2016-03-09,0.0
2016-03-17,-4.5455
2016-03-18,0.0
2016-03-23,14.2857
2016-03-28,-20.8333
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,36.8421
2016-04-01,23.0769
2016-04-06,-43.75
2016-04-14,16.6667
2016-04-18,0.0
2016-04-25,0.0
2016-04-28,0.0
2016-05-04,4.7619
2016-05-09,0.0
2016-05-12,0.0
2016-06-02,31.8182
2016-06-06,0.0
2016-06-07,48.2759
2016-06-10,-32.5581
2016-06-15,-3.4483
2016-06-20,0.0
2016-07-01,-53.5714
2016-07-06,69.2308
2016-07-13,31.8182
2016-07-22,-17.2414
2016-07-25,0.0
2016-08-01,0.0
2016-08-02,-25.0
2016-08-08,22.2222
2016-08-11,18.1818
2016-08-15,-26.9231
2016-08-17,0.0
2016-08-18,-5.2632
2016-08-19,0.0
2016-08-30,0.0
2016-09-08,0.0
2016-09-16,5.5556
2016-09-26,-5.2632
2016-09-28,-11.1111
2016-09-29,12.5
2016-09-30,22.2222
2016-10-04,-27.2727
2016-10-07,0.0
2016-10-14,50.0
2016-10-19,-33.3333
2016-10-20,0.0
2016-10-24,37.5
2016-10-28,-27.2727
2016-10-31,18.75
2016-11-02,-26.3158
2016-11-08,92.8571
2016-11-09,-3.7037
2016-11-10,-15.3846
2016-11-11,0.0
2016-11-14,0.0
2016-11-15,4.5455
2016-11-16,-4.3478
2016-11-18,9.0909
2016-11-21,-8.3333
2016-11-23,4.5455
2016-11-28,-4.3478
2016-11-30,0.0
2016-12-01,4.5455
2016-12-05,4.3478
2016-12-06,-8.3333
2016-12-07,0.0
2016-12-08,0.0
2016-12-12,0.0
2016-12-13,-18.1818
2016-12-15,-11.1111
2016-12-19,0.0
2016-12-20,-12.5
2016-12-21,0.0
2016-12-22,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,7.1429
2017-01-03,-6.6667
2017-01-05,0.0
2017-01-10,7.1429
2017-01-12,-6.6667
2017-01-13,0.0
2017-01-17,0.0
2017-02-01,0.0
2017-02-06,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,14.2857
2017-02-21,0.0
2017-03-01,6.25
2017-03-02,58.8235
2017-03-03,0.0
2017-03-06,-40.7407
2017-03-13,0.0
2017-03-24,0.0
2017-04-06,-31.25
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-25,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-10,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-19,45.4545
2017-05-24,25.0
2017-05-30,-10.0
2017-05-31,5.5556
2017-06-05,10.526299999999999
2017-06-06,-0.9524
2017-06-09,0.0
2017-06-14,-15.3846
2017-06-15,4.5455
2017-06-16,-4.3478
2017-06-23,0.0
2017-07-07,-9.0909
2017-07-25,0.0
2017-07-27,0.0
2017-08-01,27.0
2017-08-02,2.3622
2017-08-07,-23.0769
2017-08-08,3.0
2017-08-10,-2.9126
2017-08-14,0.0
2017-08-23,0.0
2017-08-29,0.0
2017-09-25,-20.0
2017-09-27,0.0
2017-09-28,-12.5
2017-10-02,0.0
2017-10-05,42.8571
2017-10-11,-30.0
2017-10-20,0.0
2017-10-26,0.0
2017-11-08,0.0
2017-11-13,0.0
2017-11-17,100.0
2017-11-21,-57.1429
2017-11-29,15.3333
2017-11-30,-7.5145
2017-12-01,8.125
2017-12-04,304.6243
2017-12-05,-21.4286
2017-12-06,-18.1818
2017-12-08,-11.1111
2017-12-11,25.0
2017-12-12,-45.0
2017-12-13,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,9.0909
2017-12-20,-8.3333
2017-12-21,100.0
2017-12-22,13.6364
2017-12-26,-9.6
2017-12-27,19.469
2017-12-28,-3.7037
2017-12-29,1.5385
2018-01-02,-5.303
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-09,212.0
2018-01-10,-61.5385
2018-01-11,-23.3333
2018-01-12,30.4348
2018-01-17,-26.6667
2018-01-18,-9.0909
2018-01-19,0.0
2018-01-22,-20.0
2018-01-24,49.375
2018-01-25,-57.7406
2018-01-26,197.0297
2018-01-29,-14.0
2018-01-31,-6.9767
2018-02-01,-27.0833
2018-02-02,-14.2857
2018-02-13,0.0
2018-02-20,33.3333
2018-03-05,0.0
2018-03-06,0.0
2018-03-15,-37.5
2018-03-27,60.0
2018-04-02,-50.0
2018-04-03,70.0
2018-05-09,-40.0
2018-05-16,0.0
2018-06-07,7.8431
2018-06-11,0.0
2018-06-21,-9.0909
2018-06-22,50.0
2018-06-26,0.0
2018-07-03,-31.3333
2018-08-06,-12.6214
2018-08-09,0.0
2018-08-10,-22.2222
2018-08-23,0.0
2018-09-25,0.0
2018-10-11,0.0
2018-10-22,7.1429
2018-10-24,0.0
2019-01-15,-46.6667
2019-01-24,27.5
2019-02-21,37.2549
2019-02-26,42.8571
2019-03-04,0.0
2019-03-07,-40.0
2019-03-12,66.6667
2019-04-04,-40.0
2019-04-08,5.0
2019-07-01,-4.7619
2019-07-12,-16.6667
2019-07-16,20.0
2019-09-17,-15.0
2019-10-01,37.2549
2019-10-02,-28.5714
2019-10-10,-48.0
2019-10-14,0.3846
2019-10-22,-0.3831
2019-11-01,11.538499999999999
2019-11-07,-10.3448
2020-02-04,-23.0769
2020-02-11,-17.0
2020-03-03,10.241
2020-03-19,-9.2896
2020-03-24,2.4096
2020-03-30,-2.3529
2020-03-31,0.0
2020-04-08,-3.6145
2020-07-21,218.75
2020-07-23,0.0
