ticker,LOAN US Equity
2000-05-25,0.0
2000-05-26,-2.2727
2000-05-31,0.0
2000-06-01,2.3256
2000-06-02,9.0909
2000-06-05,-2.0833
2000-06-06,-2.1277
2000-06-07,0.0
2000-06-08,8.6957
2000-06-09,-6.0
2000-06-12,0.0
2000-06-13,8.5106
2000-06-15,-13.7255
2000-06-19,-2.2727
2000-06-20,2.3256
2000-06-21,-9.0909
2000-06-22,-5.0
2000-06-23,10.526299999999999
2000-06-26,-7.1429
2000-06-27,7.6923
2000-06-29,-8.3333
2000-06-30,-1.2987
2000-07-03,2.6316
2000-07-05,5.1282
2000-07-06,-14.6341
2000-07-07,14.2857
2000-07-10,20.0
2000-07-11,-6.25
2000-07-13,-4.4444
2000-07-14,11.6279
2000-07-17,-6.25
2000-07-18,2.2222
2000-07-19,-2.1739
2000-07-20,0.0
2000-07-21,0.0
2000-07-24,2.2222
2000-07-25,0.0
2000-07-26,-1.087
2000-07-27,1.0989
2000-07-28,0.0
2000-07-31,-2.1739
2000-08-01,1.1111
2000-08-02,0.0
2000-08-03,0.0
2000-08-09,5.4945
2000-08-10,-6.25
2000-08-14,4.4444
2000-08-15,6.383
2000-08-16,-4.0
2000-08-17,2.0833
2000-08-18,-10.2041
2000-08-21,0.0
2000-08-22,2.2727
2000-08-23,-4.4444
2000-08-24,4.6512
2000-08-25,2.2222
2000-08-28,6.5217
2000-08-29,0.0
2000-08-30,-10.2041
2000-08-31,0.0
2000-09-01,0.0
2000-09-06,0.0
2000-09-07,-2.2727
2000-09-08,-2.3256
2000-09-11,0.0
2000-09-12,0.0
2000-09-13,0.0
2000-09-14,7.1429
2000-09-15,4.4444
2000-09-18,-6.383
2000-09-19,11.3636
2000-09-20,-4.0816
2000-09-21,-4.2553
2000-09-22,2.2222
2000-09-25,-2.1739
2000-09-26,0.0
2000-09-27,0.0
2000-09-28,-2.2222
2000-09-29,0.0
2000-10-02,-9.0909
2000-10-03,7.5
2000-10-04,-2.3256
2000-10-05,-2.3810000000000002
2000-10-06,-2.439
2000-10-09,0.0
2000-10-10,5.0
2000-10-11,4.7619
2000-10-12,9.0909
2000-10-13,-6.25
2000-10-16,-2.2222
2000-10-17,0.0
2000-10-18,-4.5455
2000-10-19,-2.3810000000000002
2000-10-20,-7.3171
2000-10-23,0.0
2000-10-24,0.0
2000-10-25,-10.526299999999999
2000-10-26,-5.8824
2000-10-27,6.25
2000-10-30,-2.9412000000000003
2000-10-31,-6.0606
2000-11-01,0.0
2000-11-02,1.6129
2000-11-06,-1.5873
2000-11-07,9.6774
2000-11-09,-1.4706000000000001
2000-11-10,-5.9701
2000-11-14,1.5873
2000-11-16,0.0
2000-11-17,-8.5938
2000-11-20,-4.2735
2000-11-21,10.7143
2000-11-22,-9.6774
2000-11-27,3.5714
2000-11-28,-2.5862
2000-11-29,-0.885
2000-11-30,-3.5714
2000-12-01,3.7037
2000-12-04,0.0
2000-12-05,0.0
2000-12-07,3.5714
2000-12-08,-3.4483
2000-12-11,0.0
2000-12-12,0.0
2000-12-13,0.0
2000-12-14,0.0
2000-12-15,3.5714
2000-12-18,-2.5862
2000-12-19,-0.885
2000-12-20,0.0
2000-12-21,0.0
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,-7.1429
2000-12-28,0.0
2000-12-29,-3.8462
2001-01-02,16.0
2001-01-03,3.4483
2001-01-04,-5.0
2001-01-09,-5.2632
2001-01-12,12.963
2001-01-16,-4.918
2001-01-18,24.1379
2001-01-19,-5.5556
2001-01-22,0.0
2001-01-23,11.7647
2001-01-24,0.0
2001-01-25,0.0
2001-01-26,-5.2632
2001-01-29,0.0
2001-01-30,2.7778
2001-01-31,-5.4054
2001-02-01,14.2857
2001-02-02,-1.25
2001-02-05,-1.2658
2001-02-06,5.1282
2001-02-07,4.878
2001-02-08,-6.9767
2001-02-09,-2.5
2001-02-12,-7.6923
2001-02-13,13.8889
2001-02-14,-2.439
2001-02-15,-7.5
2001-02-16,-2.7027
2001-02-20,2.7778
2001-02-21,-2.7027
2001-02-22,-8.3333
2001-02-23,-15.1515
2001-02-26,10.7143
2001-02-27,0.0
2001-02-28,-6.4516
2001-03-01,6.8966
2001-03-02,-3.2258
2001-03-05,0.0
2001-03-06,-6.6667
2001-03-07,0.0
2001-03-09,7.1429
2001-03-12,-3.3333
2001-03-13,-3.4483
2001-03-14,3.5714
2001-03-15,-3.4483
2001-03-16,0.0
2001-03-19,-7.1429
2001-03-21,5.7692
2001-03-22,-9.0909
2001-03-23,16.0
2001-03-27,-12.931000000000001
2001-03-28,-0.9901
2001-03-29,0.0
2001-04-02,-4.0
2001-04-03,0.0
2001-04-04,0.0
2001-04-05,0.0
2001-04-06,-2.0833
2001-04-09,2.1277
2001-04-10,-6.0
2001-04-11,-1.4184
2001-04-12,-0.7194
2001-04-18,5.0725
2001-04-19,3.4483
2001-04-20,6.6667
2001-04-23,-1.875
2001-04-25,-0.6369
2001-04-26,0.0
2001-04-27,-0.641
2001-04-30,-0.6452
2001-05-01,-0.6494
2001-05-02,0.0
2001-05-04,4.5752
2001-05-09,3.125
2001-05-14,-3.0303
2001-05-16,-3.125
2001-05-17,0.0
2001-05-21,-3.2258
2001-05-22,0.0
2001-05-24,13.3333
2001-05-25,-2.9412000000000003
2001-05-30,3.0303
2001-05-31,0.0
2001-06-01,0.0
2001-06-04,-2.3529
2001-06-06,0.6024
2001-06-07,4.7904
2001-06-11,-2.8571
2001-06-12,-2.9412000000000003
2001-06-13,-3.0303
2001-06-14,5.625
2001-06-15,-5.3254
2001-06-19,1.25
2001-06-20,0.0
2001-06-21,0.0
2001-06-22,-6.1728
2001-06-25,4.6053
2001-06-26,2.5157
2001-06-27,-2.454
2001-06-28,-3.1447
2001-06-29,-0.6494
2001-07-02,-1.3072
2001-07-03,0.0
2001-07-05,3.9735
2001-07-09,-7.6433
2001-07-11,-2.7586
2001-07-12,11.3475
2001-07-16,-1.2739
2001-07-18,-6.4516
2001-07-20,4.1379
2001-07-23,-9.2715
2001-07-25,-2.9196999999999997
2001-07-30,12.782
2001-07-31,10.0
2001-08-01,0.6061
2001-08-02,0.0
2001-08-03,-6.6265
2001-08-07,-2.5806
2001-08-08,-5.298
2001-08-09,-9.0909
2001-08-10,0.0
2001-08-13,0.0
2001-08-14,-3.8462
2001-08-15,0.0
2001-08-16,-8.575
2001-08-17,-3.7462
2001-08-20,-2.7273
2001-08-21,2.8037
2001-08-22,-1.8182
2001-08-23,-0.9259
2001-08-24,-3.7382999999999997
2001-08-27,0.0
2001-08-28,4.8544
2001-08-29,-1.8519
2001-08-31,3.7736
2001-09-04,9.0909
2001-09-05,0.0
2001-09-06,6.6667
2001-09-17,-10.1563
2001-09-18,-8.6957
2001-09-20,-4.7619
2001-09-21,5.0
2001-09-25,14.2857
2001-09-27,-8.3333
2001-09-28,18.1818
2001-10-01,-3.8462
2001-10-02,0.0
2001-10-03,4.0
2001-10-04,-10.7692
2001-10-05,0.0
2001-10-12,0.0
2001-10-15,7.7586
2001-10-17,-7.13
2001-10-19,-9.551
2001-10-24,9.5238
2001-10-25,-3.4783
2001-10-30,12.6126
2001-10-31,8.0
2001-11-01,3.7037
2001-11-02,3.5714
2001-11-07,1.3793
2001-11-08,3.4013999999999998
2001-11-09,3.2895
2001-11-13,10.828
2001-11-14,-3.4483
2001-11-15,-9.5238
2001-11-16,6.5789
2001-11-19,-4.321
2001-11-20,9.6774
2001-11-21,-2.3529
2001-11-23,-4.8193
2001-11-26,0.0
2001-11-27,-17.0886
2001-11-28,6.8702
2001-11-29,3.5714
2001-11-30,-3.4483
2001-12-03,0.7143
2001-12-04,0.0
2001-12-05,1.4184
2001-12-06,4.8951
2001-12-07,-4.6667
2001-12-10,0.0
2001-12-11,-15.3846
2001-12-12,0.8264
2001-12-17,14.7541
2001-12-18,-6.4286
2001-12-21,10.687
2001-12-24,-3.4483
2001-12-27,-5.0
2001-12-28,3.0075
2001-12-31,2.1898
2002-01-02,7.1429
2002-01-03,-3.3333
2002-01-04,6.8966
2002-01-07,0.0
2002-01-08,-1.9355
2002-01-09,-1.3158
2002-01-10,2.6667
2002-01-11,-2.5974
2002-01-14,2.6667
2002-01-15,4.5455
2002-01-16,2.4845
2002-01-17,-1.2121
2002-01-18,0.0
2002-01-22,-1.8405
2002-01-23,-12.5
2002-01-25,-3.5714
2002-01-28,-2.963
2002-01-29,6.8702
2002-01-30,-3.5714
2002-01-31,3.7037
2002-02-04,7.1071
2002-02-05,-2.6217
2002-02-06,-0.6977
2002-02-07,-10.3448
2002-02-08,0.0
2002-02-11,0.0
2002-02-12,0.0
2002-02-13,0.0
2002-02-15,6.1538
2002-02-20,-5.8197
2002-02-21,0.7935
2002-02-22,-0.7634
2002-02-25,-3.0769
2002-02-27,9.5238
2002-02-28,-4.3478
2002-03-01,0.0
2002-03-04,5.303
2002-03-05,-5.036
2002-03-06,-2.2727
2002-03-11,0.7752
2002-03-12,6.1538
2002-03-13,7.2464
2002-03-14,-5.4054
2002-03-15,3.5714
2002-03-18,-4.1379
2002-03-19,-5.6835
2002-03-20,0.6865
2002-03-21,5.303
2002-03-25,0.7194
2002-03-26,-4.2857
2002-03-27,2.2388
2002-03-28,0.7299
2002-04-01,-0.7246
2002-04-02,-1.4599
2002-04-08,-1.4815
2002-04-09,5.2632
2002-04-11,-2.8571
2002-04-12,-2.2059
2002-04-15,0.0
2002-04-18,-1.5038
2002-04-19,6.0448
2002-04-22,0.7783
2002-04-23,0.0
2002-04-25,-7.1429
2002-05-01,-3.8462
2002-05-02,4.0
2002-05-03,0.0769
2002-05-07,-2.3828
2002-05-08,0.0
2002-05-09,6.2992
2002-05-10,7.4074
2002-05-13,15.8621
2002-05-14,-7.1429
2002-05-15,-2.5641
2002-05-16,-1.3158
2002-05-20,-7.3333
2002-05-21,4.3165
2002-05-22,0.0
2002-05-23,0.0
2002-05-24,3.4483
2002-05-28,-6.6667
2002-05-29,11.4286
2002-05-31,-5.7692
2002-06-04,1.3605
2002-06-05,4.0268
2002-06-06,-3.871
2002-06-07,13.4228
2002-06-10,-1.7751000000000001
2002-06-11,-6.6265
2002-06-14,-1.9355
2002-06-19,0.0
2002-06-20,0.0
2002-06-24,0.7031
2002-06-25,-7.8845
2002-06-26,3.5461
2002-06-27,6.1644
2002-06-28,3.2258
2002-07-02,8.75
2002-07-03,0.5747
2002-07-08,-2.8571
2002-07-09,-1.7647
2002-07-10,1.7964
2002-07-11,3.5294
2002-07-12,3.4091
2002-07-15,-3.9011
2002-07-16,0.0572
2002-07-17,2.8571
2002-07-18,-9.9444
2002-07-19,4.8735
2002-07-22,2.3529
2002-07-23,-4.023
2002-07-24,0.2994
2002-07-25,-3.2836
2002-07-26,4.9383
2002-07-29,-5.2941
2002-07-30,0.0
2002-07-31,8.0745
2002-08-07,0.0
2002-08-08,-8.046
2002-08-09,1.25
2002-08-12,1.8519
2002-08-13,-0.2424
2002-08-14,-1.5796000000000001
2002-08-15,-0.6173
2002-08-16,0.1242
2002-08-21,-0.7444
2002-08-22,0.0
2002-08-23,1.5625
2002-08-26,-4.6154
2002-08-27,3.2258
2002-08-28,0.625
2002-08-29,-3.7267
2002-09-06,3.871
2002-09-09,-0.5784
2002-09-10,1.8312
2002-09-11,-3.0675
2002-09-12,5.6962
2002-09-17,-0.5988
2002-09-19,-0.6024
2002-09-23,0.0
2002-09-25,-1.2121
2002-10-01,0.0
2002-10-02,0.0
2002-10-03,1.227
2002-10-07,-0.6061
2002-10-08,-1.2195
2002-10-09,0.0
2002-10-10,0.6173
2002-10-11,0.0
2002-10-14,-0.5521
2002-10-16,2.4059
2002-10-21,0.0
2002-10-23,1.8072
2002-10-29,-5.9172
2002-10-30,1.2579
2002-11-01,2.4845
2002-11-11,-0.6061
2002-11-13,1.8293
2002-11-20,-2.1557
2002-11-26,-0.2448
2002-12-03,1.227
2002-12-05,-1.8182
2002-12-06,0.0
2002-12-09,0.0
2002-12-11,0.0
2002-12-12,0.0
2002-12-13,3.0864
2002-12-17,1.7964
2002-12-18,2.3529
2002-12-19,-2.8736
2002-12-23,1.1834
2002-12-24,-3.5088
2002-12-26,-2.4242
2002-12-27,-0.6211
2002-12-30,6.25
2003-01-02,-1.1764999999999999
2003-01-06,2.9762
2003-01-08,-6.3584
2003-01-09,7.4074
2003-01-10,0.5747
2003-01-13,-7.4286
2003-01-15,0.0
2003-01-16,5.5556
2003-01-17,-0.5848
2003-01-21,11.7647
2003-01-23,-10.0
2003-01-27,-3.5088
2003-01-29,-3.6364
2003-02-03,0.6289
2003-02-04,3.125
2003-02-07,3.0303
2003-02-10,-2.9412000000000003
2003-02-11,3.0303
2003-02-12,-3.5294
2003-02-13,-0.6098
2003-02-14,0.0
2003-02-21,-1.8405
2003-02-24,0.0
2003-02-25,0.625
2003-02-26,0.0
2003-02-27,0.0
2003-02-28,0.0
2003-03-05,-4.9689
2003-03-06,7.8431
2003-03-07,-2.4242
2003-03-10,3.1056
2003-03-11,-3.012
2003-03-12,0.0
2003-03-13,0.0
2003-03-14,3.1056
2003-03-18,-1.8072
2003-03-25,-1.227
2003-03-26,3.1056
2003-03-31,-1.2048
2003-04-01,0.0
2003-04-03,0.6098
2003-04-04,-2.4242
2003-04-07,1.2422
2003-04-08,-1.227
2003-04-09,-0.6211
2003-04-10,8.125
2003-04-11,1.7341
2003-04-14,-3.4091
2003-04-15,-0.5882
2003-04-23,0.5917
2003-04-25,0.0
2003-04-30,14.7059
2003-05-01,-6.6667
2003-05-05,3.8462
2003-05-06,-2.1164
2003-05-07,2.7027
2003-05-08,4.2105
2003-05-09,15.6566
2003-05-12,-1.7467000000000001
2003-05-13,1.7778
2003-05-14,26.6376
2003-05-15,-2.069
2003-05-16,-3.8731999999999998
2003-05-19,-6.2271
2003-05-20,-2.3438
2003-05-23,0.0
2003-05-27,0.0
2003-05-28,-6.0
2003-05-29,9.7872
2003-06-04,0.0
2003-06-05,-6.9767
2003-06-09,5.8333
2003-06-10,13.7795
2003-06-12,-5.8824
2003-06-13,-7.7206
2003-06-16,7.5697
2003-06-17,5.5556
2003-06-18,-6.3158
2003-06-19,-0.7491
2003-06-20,1.5093999999999999
2003-06-23,-19.3309
2003-06-24,5.9908
2003-06-25,4.3478
2003-06-26,0.0
2003-06-27,0.0
2003-06-30,4.1667
2003-07-01,-2.0
2003-07-02,2.449
2003-07-07,23.506
2003-07-08,-3.5484
2003-07-09,0.3344
2003-07-10,5.6667
2003-07-14,-5.3628
2003-07-15,-3.0
2003-07-16,0.3436
2003-07-17,-14.3836
2003-07-18,1.6
2003-07-22,-4.3307
2003-07-23,2.8807
2003-07-24,0.0
2003-07-25,2.4
2003-07-28,5.4688
2003-07-29,2.5926
2003-07-30,0.361
2003-07-31,7.9137
2003-08-01,-1.9667
2003-08-05,-0.408
2003-08-06,-0.6487
2003-08-07,3.4364
2003-08-08,-0.3322
2003-08-11,1.6333
2003-08-12,-3.247
2003-08-13,1.6949
2003-08-18,-3.6667
2003-08-19,8.9965
2003-08-20,0.6349
2003-08-21,-4.5426
2003-08-22,-0.5288
2003-08-25,12.691
2003-08-26,9.0507
2003-08-27,-3.2171
2003-08-28,-3.352
2003-08-29,4.3353
2003-09-02,0.831
2003-09-03,-5.7692
2003-09-04,3.5277
2003-09-05,12.3627
2003-09-08,-2.5063
2003-09-09,2.3136
2003-09-10,-5.0251
2003-09-11,6.3492
2003-09-12,0.0249
2003-09-15,-1.7657
2003-09-16,1.2658
2003-09-17,0.0
2003-09-18,-1.0
2003-09-19,2.0202
2003-09-22,-0.9901
2003-09-25,-17.75
2003-09-29,1.8237
2003-10-02,18.5373
2003-10-03,-1.0073
2003-10-06,1.2465
2003-10-07,0.0
2003-10-09,-4.0201
2003-10-13,-2.8796
2003-10-14,1.0782
2003-10-16,5.3333
2003-10-17,-3.038
2003-10-20,-1.5666
2003-10-21,2.122
2003-10-22,-1.2727
2003-10-23,6.0247
2003-10-24,-2.7295
2003-10-27,-2.2959
2003-10-28,-0.5222
2003-10-29,-1.5748
2003-10-31,-2.1333
2003-11-03,5.4496
2003-11-04,-1.5504
2003-11-05,-1.3123
2003-11-06,-0.5053
2003-11-07,9.0617
2003-11-10,-5.1471
2003-11-11,0.7494
2003-11-12,0.0256
2003-11-13,-1.2564
2003-11-14,-1.6099999999999999
2003-11-17,-6.2813
2003-11-20,-1.1546
2003-11-21,0.0
2003-11-24,-0.2849
2003-11-25,2.8571
2003-11-26,6.9444
2003-11-28,-1.2987
2003-12-01,2.6316
2003-12-02,1.7692
2003-12-03,-6.7775
2003-12-04,6.4865
2003-12-05,-4.0609
2003-12-08,1.8519
2003-12-10,-3.6364
2003-12-11,6.469
2003-12-12,-5.4054
2003-12-15,4.5714
2003-12-16,-5.4645
2003-12-17,-1.7341
2003-12-18,-5.9412
2003-12-19,-2.439
2003-12-22,0.0
2003-12-23,4.1667
2003-12-29,1.5385
2003-12-30,0.0
2003-12-31,1.8182
2004-01-02,2.6786
2004-01-05,-0.5797
2004-01-06,-4.6647
2004-01-07,-0.8869
2004-01-08,4.9059
2004-01-09,1.1764999999999999
2004-01-12,1.7442
2004-01-13,1.7143000000000002
2004-01-16,-1.6854
2004-01-20,1.1429
2004-01-21,2.5423999999999998
2004-01-22,0.551
2004-01-26,-1.3699
2004-01-27,0.8333
2004-01-28,-0.551
2004-01-29,0.0277
2004-01-30,0.0277
2004-02-02,-0.7475
2004-02-03,-0.4184
2004-02-05,4.7059
2004-02-06,2.7287
2004-02-09,-0.7813
2004-02-10,-0.2625
2004-02-11,0.5263
2004-02-12,0.7853
2004-02-17,-4.4156
2004-02-18,2.9619999999999997
2004-02-19,1.6099
2004-02-20,-0.2597
2004-02-23,-4.1667
2004-02-25,1.9022000000000001
2004-02-26,7.7333
2004-02-27,2.7228
2004-03-01,-3.6145
2004-03-02,36.25
2004-03-03,29.3578
2004-03-04,-13.0496
2004-03-05,-3.6052
2004-03-08,-10.9832
2004-03-09,-0.7605
2004-03-10,-7.0881
2004-03-11,0.2062
2004-03-12,-0.2058
2004-03-15,-7.2165
2004-03-16,2.2222
2004-03-17,14.3478
2004-03-18,-1.3308
2004-03-19,-1.9268
2004-03-22,-4.7151
2004-03-23,3.299
2004-03-24,1.5968
2004-03-25,0.3929
2004-03-26,-2.1526
2004-03-29,11.0
2004-03-30,2.1622
2004-03-31,4.3915
2004-04-01,-0.321
2004-04-02,0.678
2004-04-05,2.5253
2004-04-06,-1.4778
2004-04-07,2.8333
2004-04-08,0.8104
2004-04-12,-1.9293
2004-04-13,-10.1803
2004-04-14,5.1287
2004-04-15,-0.6944
2004-04-16,2.6224
2004-04-19,1.5332
2004-04-20,-4.3624
2004-04-21,1.4035
2004-04-22,-6.0554
2004-04-23,0.3683
2004-04-26,-2.3853
2004-04-27,-6.015
2004-04-28,-0.6
2004-04-29,-4.0241
2004-04-30,-6.7086
2004-05-03,-5.8427
2004-05-04,9.5465
2004-05-05,-4.3573
2004-05-06,2.2779
2004-05-07,-3.5635
2004-05-10,-1.8476
2004-05-11,3.7647
2004-05-12,-2.7211
2004-05-13,-0.4662
2004-05-14,0.0
2004-05-17,-2.5761
2004-05-18,2.8846
2004-05-19,0.0
2004-05-20,-0.9346
2004-05-21,1.4151
2004-05-24,-1.1628
2004-05-25,-3.2941
2004-05-26,0.9732
2004-05-27,-2.6506
2004-05-28,-5.198
2004-06-01,8.094
2004-06-02,0.7246
2004-06-03,10.0719
2004-06-04,-5.2288
2004-06-07,-5.0575
2004-06-08,1.4527999999999999
2004-06-09,-0.9547
2004-06-14,-1.2048
2004-06-15,0.2439
2004-06-16,-2.9196999999999997
2004-06-17,6.2657
2004-06-18,-5.4245
2004-06-21,-0.2494
2004-06-22,5.75
2004-06-23,-5.4374
2004-06-24,3.25
2004-06-25,-5.3269
2004-06-28,-2.3018
2004-06-29,1.5707
2004-06-30,2.3196
2004-07-01,-2.267
2004-07-07,-7.2165
2004-07-08,0.0
2004-07-09,1.3889
2004-07-12,2.7397
2004-07-13,0.8
2004-07-14,0.0
2004-07-15,0.5291
2004-07-16,-0.5263
2004-07-19,3.7037
2004-07-20,-1.0204
2004-07-21,1.0309
2004-07-22,-3.3163
2004-07-23,0.2639
2004-07-26,-0.2632
2004-07-27,-0.5277
2004-07-28,-0.7958
2004-07-29,1.3369
2004-07-30,-1.847
2004-08-02,1.3441
2004-08-03,-1.8568
2004-08-04,-8.3784
2004-08-05,-2.0649
2004-08-06,-1.8072
2004-08-09,-2.7607
2004-08-10,2.5237
2004-08-11,-4.9231
2004-08-12,-0.3236
2004-08-13,-0.974
2004-08-16,5.9016
2004-08-17,-0.3096
2004-08-18,-2.4845
2004-08-19,-0.6369
2004-08-20,1.6026
2004-08-23,-5.3628
2004-08-24,7.0
2004-08-25,8.411200000000001
2004-08-26,0.0
2004-08-27,-0.2874
2004-08-30,0.8646
2004-08-31,2.0
2004-09-01,0.5602
2004-09-02,-4.1783
2004-09-03,1.4535
2004-09-07,1.7191999999999998
2004-09-08,-0.2817
2004-09-09,0.2825
2004-09-10,-0.2817
2004-09-13,-1.1299
2004-09-14,1.7143000000000002
2004-09-15,-1.0955
2004-09-16,0.568
2004-09-17,-0.5648
2004-09-20,1.9597
2004-09-21,2.507
2004-09-22,1.3587
2004-09-23,2.4129
2004-09-24,-1.0471
2004-09-27,-1.0582
2004-09-28,0.2674
2004-09-29,-0.2667
2004-09-30,-1.0695000000000001
2004-10-01,-2.7027
2004-10-04,3.0556
2004-10-05,-0.2695
2004-10-06,0.0
2004-10-07,-0.5405
2004-10-08,-0.5435
2004-10-11,0.2732
2004-10-12,-0.545
2004-10-13,0.0
2004-10-14,2.4657999999999998
2004-10-15,-1.0695000000000001
2004-10-18,-0.2703
2004-10-19,-8.1301
2004-10-20,8.8201
2004-10-21,0.8403
2004-10-22,-0.5376
2004-10-25,-1.3514
2004-10-26,-0.8493
2004-10-27,-0.525
2004-10-28,0.0
2004-10-29,-0.2778
2004-11-01,-0.2786
2004-11-02,-0.2793
2004-11-03,1.9607999999999999
2004-11-04,3.8462
2004-11-05,0.5291
2004-11-08,0.2632
2004-11-10,0.7874
2004-11-11,0.0
2004-11-12,6.7708
2004-11-15,-2.9268
2004-11-16,0.2261
2004-11-17,2.0306
2004-11-18,-3.1941
2004-11-19,-10.1523
2004-11-22,17.5141
2004-11-23,13.461500000000001
2004-11-24,-6.5678
2004-11-26,-5.2154
2004-11-29,1.9139
2004-11-30,-4.0201
2004-12-01,-0.2618
2004-12-02,0.2625
2004-12-03,0.5236
2004-12-06,0.0
2004-12-07,-0.5208
2004-12-08,1.8325
2004-12-09,-2.3136
2004-12-10,0.0
2004-12-13,-1.3158
2004-12-14,-2.9333
2004-12-15,1.3736
2004-12-16,-1.626
2004-12-17,-0.2755
2004-12-20,-0.5525
2004-12-21,-2.2222
2004-12-22,5.9658999999999995
2004-12-23,-3.7534
2004-12-27,0.0
2004-12-28,1.1142
2004-12-29,-0.0275
2004-12-30,-2.7279999999999998
2004-12-31,0.0
2005-01-03,1.1331
2005-01-04,1.1204
2005-01-05,-4.7091
2005-01-06,2.6163
2005-01-07,-1.1331
2005-01-10,15.7593
2005-01-11,-5.6931
2005-01-12,0.2625
2005-01-13,1.8325
2005-01-14,-1.0283
2005-01-18,1.2987
2005-01-19,-0.2564
2005-01-20,1.0283
2005-01-21,-0.5089
2005-01-24,0.2558
2005-01-25,-0.2551
2005-01-26,-0.5115
2005-01-27,-0.2828
2005-01-28,1.057
2005-01-31,1.5306
2005-02-01,0.5025
2005-02-02,1.5
2005-02-03,0.0
2005-02-04,0.7389
2005-02-07,-0.489
2005-02-08,0.4914
2005-02-09,-0.489
2005-02-10,0.0
2005-02-11,-1.4742
2005-02-14,1.4963
2005-02-15,-1.7199
2005-02-16,-1.25
2005-02-17,1.0127
2005-02-18,0.5013
2005-02-22,-0.7481
2005-02-23,1.7337
2005-02-24,-0.2223
2005-02-25,1.2376
2005-02-28,0.2445
2005-03-01,0.2439
2005-03-02,-1.0706
2005-03-03,-0.123
2005-03-04,-0.7634
2005-03-07,-1.2407
2005-03-08,0.0
2005-03-09,-0.7538
2005-03-10,-5.0633
2005-03-11,2.6667
2005-03-14,0.0
2005-03-15,0.0
2005-03-16,-1.8182
2005-03-17,0.0
2005-03-18,-0.5435
2005-03-21,0.0
2005-03-22,-0.5464
2005-03-23,-1.9231
2005-03-24,-3.0812
2005-03-28,6.6474
2005-03-29,-5.1491
2005-03-30,-2.2857
2005-03-31,-1.1696
2005-04-01,1.4497
2005-04-04,-0.8457
2005-04-05,1.4706000000000001
2005-04-06,-1.7681
2005-04-07,-0.4131
2005-04-08,1.6296
2005-04-11,-0.2915
2005-04-12,2.0468
2005-04-13,10.3152
2005-04-14,-2.3377
2005-04-15,-5.8511
2005-04-18,-3.3898
2005-04-19,7.6023
2005-04-20,-8.6957
2005-04-21,5.6548
2005-04-22,-3.3803
2005-04-25,-0.2915
2005-04-26,2.924
2005-04-27,-0.5682
2005-04-28,1.4285999999999999
2005-04-29,-0.5634
2005-05-03,-3.6827
2005-05-04,0.0
2005-05-05,2.9412000000000003
2005-05-06,1.4285999999999999
2005-05-09,-2.8169
2005-05-10,0.0
2005-05-11,-0.8696
