ticker,IBOC US Equity
2000-05-23,-0.3135
2000-05-24,3.1447
2000-05-25,5.1829
2000-05-26,0.8696
2000-05-30,0.0
2000-05-31,1.1494
2000-06-01,-4.5455
2000-06-02,1.3393
2000-06-05,3.2305
2000-06-06,-5.5477
2000-06-07,-0.9036
2000-06-08,-2.4316
2000-06-09,-0.4673
2000-06-12,0.1565
2000-06-13,6.25
2000-06-14,-1.4706000000000001
2000-06-15,0.3731
2000-06-16,-0.7435
2000-06-19,1.1236
2000-06-20,-0.3704
2000-06-21,0.0
2000-06-22,-7.6208
2000-06-23,9.0543
2000-06-26,-2.952
2000-06-27,-0.5703
2000-06-28,-0.1912
2000-06-29,-6.8966
2000-06-30,7.4074
2000-07-03,-6.5134
2000-07-05,0.4098
2000-07-06,4.4898
2000-07-07,1.1719
2000-07-10,-3.0888
2000-07-11,0.0
2000-07-12,-1.5936
2000-07-13,1.6194
2000-07-14,1.1952
2000-07-17,-0.3937
2000-07-18,-1.1858
2000-07-19,-0.8
2000-07-20,2.0161
2000-07-21,-1.9763
2000-07-24,-0.6048
2000-07-25,2.6369
2000-07-26,-0.9881
2000-07-27,-0.998
2000-07-28,-0.8065
2000-07-31,2.439
2000-08-01,-1.5873
2000-08-02,0.8065
2000-08-03,-2.0
2000-08-04,0.4082
2000-08-07,0.813
2000-08-08,0.0
2000-08-09,-1.2097
2000-08-10,-0.4082
2000-08-11,1.6393
2000-08-14,0.0
2000-08-15,-0.4032
2000-08-16,0.4049
2000-08-17,0.0
2000-08-18,-0.2016
2000-08-21,1.8182
2000-08-22,-0.3968
2000-08-23,-0.3984
2000-08-24,0.8
2000-08-25,0.7937
2000-08-28,-0.7874
2000-08-29,0.0
2000-08-30,0.5952
2000-08-31,-3.1558
2000-09-01,1.0183
2000-09-05,0.4032
2000-09-06,2.6104000000000003
2000-09-07,0.9785
2000-09-08,2.3256
2000-09-11,2.2727
2000-09-12,-1.8519
2000-09-13,1.6981000000000002
2000-09-14,-0.9276
2000-09-15,-3.3708
2000-09-18,0.3876
2000-09-19,1.1583
2000-09-20,2.4809
2000-09-21,-2.9795
2000-09-22,2.8791
2000-09-25,0.1866
2000-09-26,-2.4209
2000-09-27,-1.9083999999999999
2000-09-28,4.7431
2000-09-29,-7.5472
2000-10-02,-1.2245
2000-10-03,0.6198
2000-10-04,1.0267
2000-10-05,-1.626
2000-10-06,0.2066
2000-10-09,0.2062
2000-10-10,0.823
2000-10-11,-0.6122
2000-10-12,0.0
2000-10-13,4.3121
2000-10-16,-3.1496
2000-10-17,0.2033
2000-10-18,6.288
2000-10-19,6.4885
2000-10-20,-0.3584
2000-10-23,-7.3741
2000-10-24,0.9709
2000-10-25,3.8462
2000-10-26,2.9167
2000-10-27,-1.3945
2000-10-30,1.0949
2000-10-31,3.4295999999999998
2000-11-01,-5.0611
2000-11-02,4.4118
2000-11-03,0.0
2000-11-06,-4.2254
2000-11-07,4.7794
2000-11-08,-3.1579
2000-11-09,1.4493
2000-11-10,-2.5
2000-11-13,3.8462
2000-11-14,-0.5291
2000-11-15,0.7092
2000-11-16,-1.4085
2000-11-17,-0.5357
2000-11-20,0.7181
2000-11-21,1.0695000000000001
2000-11-22,-2.6455
2000-11-24,1.087
2000-11-27,0.3584
2000-11-28,-3.0357
2000-11-29,3.1308
2000-11-30,-0.5357
2000-12-01,0.5386
2000-12-04,-0.7143
2000-12-05,0.7194
2000-12-06,-1.7856999999999998
2000-12-07,-4.3636
2000-12-08,6.4639
2000-12-11,0.0
2000-12-12,-4.1071
2000-12-13,0.5587
2000-12-14,-1.8519
2000-12-15,-0.3774
2000-12-18,5.303
2000-12-19,0.0
2000-12-20,-2.1583
2000-12-21,2.5735
2000-12-22,0.3584
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,-2.5
2001-01-02,-0.7326
2001-01-03,3.321
2001-01-04,-1.7856999999999998
2001-01-05,-0.3636
2001-01-08,0.0
2001-01-09,1.8248
2001-01-10,2.8674
2001-01-11,6.6202
2001-01-12,-3.4722
2001-01-16,1.2273
2001-01-17,-0.3344
2001-01-18,-2.6846
2001-01-19,-0.8621
2001-01-22,2.087
2001-01-23,1.0221
2001-01-24,-1.0118
2001-01-25,-4.5997
2001-01-26,-9.1071
2001-01-29,8.4479
2001-01-30,-0.3623
2001-01-31,-1.0909
2001-02-01,0.1838
2001-02-02,-2.3853
2001-02-05,4.5113
2001-02-06,1.4388
2001-02-07,5.1418
2001-02-08,-0.1686
2001-02-09,0.1689
2001-02-12,3.5413
2001-02-13,0.8143
2001-02-14,0.8078
2001-02-15,0.3205
2001-02-16,-4.1534
2001-02-20,-6.5833
2001-02-21,2.7654
2001-02-22,-4.8611
2001-02-23,5.1095
2001-02-26,4.5139
2001-02-27,-2.1595
2001-02-28,-2.7165
2001-03-01,1.9197
2001-03-02,2.3973
2001-03-05,1.0033
2001-03-06,1.1589
2001-03-07,0.8183
2001-03-08,-0.974
2001-03-09,0.1639
2001-03-12,-2.9459999999999997
2001-03-13,0.5059
2001-03-14,0.6711
2001-03-15,-1.5
2001-03-16,-2.5381
2001-03-19,4.8611
2001-03-20,-3.3113
2001-03-21,-1.3699
2001-03-22,-0.6944
2001-03-23,4.8951
2001-03-26,-1.5
2001-03-27,-0.5076
2001-03-28,-1.0204
2001-03-29,0.1742
2001-03-30,6.4348
2001-04-02,-2.6144
2001-04-03,-3.3557
2001-04-04,1.9097
2001-04-05,2.8961
2001-04-06,-1.9868000000000001
2001-04-09,0.8919
2001-04-10,3.1342
2001-04-11,-2.5714
2001-04-12,2.6393
2001-04-16,0.0
2001-04-17,0.5714
2001-04-18,-0.7748
2001-04-19,3.4356999999999998
2001-04-20,-4.2526
2001-04-23,0.3942
2001-04-24,0.1309
2001-04-25,-0.366
2001-04-26,-0.9709
2001-04-27,1.7488000000000001
2001-04-30,-0.5208
2001-05-01,0.1309
2001-05-02,0.1307
2001-05-03,0.5744
2001-05-04,1.2461
2001-05-07,-1.0769
2001-05-08,0.0259
2001-05-09,-1.3993
2001-05-10,0.3942
2001-05-11,1.4398
2001-05-14,0.1548
2001-05-15,0.8503
2001-05-16,3.6025
2001-05-17,0.6165
2001-05-18,-3.1863
2001-05-21,1.0127
2001-05-22,7.1178
2001-05-23,-4.0711
2001-05-24,1.5854
2001-05-25,-0.2401
2001-05-29,0.0241
2001-05-30,-3.2483
2001-05-31,-1.144
2001-06-01,4.6289
2001-06-04,0.9858
2001-06-05,4.4048
2001-06-06,-0.7754
2001-06-07,2.2753
2001-06-08,-0.8315
2001-06-11,-1.1104
2001-06-12,1.9707
2001-06-13,0.4494
2001-06-14,0.0
2001-06-15,2.349
2001-06-18,-2.2131
2001-06-19,-4.1632
2001-06-20,7.8717
2001-06-21,1.0811
2001-06-22,-3.7433
2001-06-25,0.0
2001-06-26,0.6944
2001-06-27,1.1862
2001-06-28,0.8724
2001-06-29,13.5135
2001-07-02,-7.2619
2001-07-03,-2.6958
2001-07-05,0.0792
2001-07-06,-0.2636
2001-07-09,0.6873
2001-07-10,0.1575
2001-07-11,-0.1311
2001-07-12,4.8031
2001-07-13,1.6779
2001-07-16,-3.202
2001-07-17,2.799
2001-07-18,-1.4851
2001-07-19,1.005
2001-07-20,-0.2239
2001-07-23,-4.6372
2001-07-24,0.915
2001-07-25,1.8912
2001-07-26,2.4663
2001-07-27,0.4963
2001-07-30,-0.2963
2001-07-31,-3.5414
2001-08-01,1.4121000000000001
2001-08-02,1.6456
2001-08-03,-3.188
2001-08-06,0.3344
2001-08-07,0.0
2001-08-08,-2.5641
2001-08-09,2.6313
2001-08-10,-0.4099
2001-08-13,0.0257
2001-08-14,0.1544
2001-08-15,2.4415
2001-08-16,0.2258
2001-08-17,-1.1264
2001-08-20,1.1392
2001-08-21,-0.2003
2001-08-22,1.5800999999999998
2001-08-23,-2.2222
2001-08-24,0.2525
2001-08-27,-0.8816
2001-08-28,-0.6607
2001-08-29,-2.7629
2001-08-30,3.92
2001-08-31,-3.2911
2001-09-04,0.4974
2001-09-05,-0.8596
2001-09-06,0.1051
2001-09-07,-1.5748
2001-09-10,-0.1333
2001-09-17,-2.5366999999999997
2001-09-18,2.0822
2001-09-19,0.4294
2001-09-20,-3.7948
2001-09-21,0.1111
2001-09-24,2.5526999999999997
2001-09-25,-0.6223
2001-09-26,1.2524
2001-09-27,10.0843
2001-09-28,-4.9383
2001-10-01,1.039
2001-10-02,-2.365
2001-10-03,0.0527
2001-10-04,-1.2368000000000001
2001-10-05,0.3197
2001-10-08,-2.9748
2001-10-09,2.409
2001-10-10,0.2406
2001-10-11,-0.6667
2001-10-12,-1.2349
2001-10-15,2.6094
2001-10-16,0.6358
2001-10-17,-7.8705
2001-10-18,0.0
2001-10-19,8.5714
2001-10-22,-0.0263
2001-10-23,-3.185
2001-10-24,-0.6797
2001-10-25,6.7616
2001-10-26,-3.9744
2001-10-29,-2.5366999999999997
2001-10-30,-0.6575
2001-10-31,2.6751
2001-11-01,1.3967
2001-11-02,-2.3258
2001-11-05,2.0558
2001-11-06,0.8504
2001-11-07,-2.5033
2001-11-08,-1.3514
2001-11-09,-0.8493
2001-11-12,0.6079
2001-11-13,3.6803
2001-11-14,-2.8609
2001-11-15,-0.4636
2001-11-16,-1.0411
2001-11-19,0.3599
2001-11-20,-0.6897
2001-11-21,0.4722
2001-11-23,0.3041
2001-11-26,1.2128
2001-11-27,-1.1438
2001-11-28,-0.2479
2001-11-29,3.2864
2001-11-30,0.0
2001-12-03,-2.4064
2001-12-04,4.1096
2001-12-05,2.7368
2001-12-06,0.4098
2001-12-07,-0.051
2001-12-10,-1.7356
2001-12-11,2.5974
2001-12-12,0.0
2001-12-13,-3.2911
2001-12-14,3.0105
2001-12-17,1.6518000000000002
2001-12-18,0.85
2001-12-19,-0.6941
2001-12-20,0.3495
2001-12-21,6.3682
2001-12-24,0.5613
2001-12-26,-0.5349
2001-12-27,2.1744
2001-12-28,0.4805
2001-12-31,-4.0082
2002-01-02,0.1186
2002-01-03,3.0806
2002-01-04,1.0115
2002-01-07,-2.3896
2002-01-08,1.6554
2002-01-09,-2.2477
2002-01-10,0.9855
2002-01-11,-0.0929
2002-01-14,-2.907
2002-01-15,1.4371
2002-01-16,-1.4876
2002-01-17,4.0748
2002-01-18,-0.5988
2002-01-22,-0.9731
2002-01-23,1.942
2002-01-24,0.1607
2002-01-25,-1.6957
2002-01-28,0.2331
2002-01-29,-0.9302
2002-01-30,4.3427
2002-01-31,-1.0124
2002-02-01,-1.0
2002-02-04,-0.551
2002-02-05,-0.1616
2002-02-06,-0.578
2002-02-07,-1.1628
2002-02-08,3.2941
2002-02-11,-0.8884
2002-02-12,-1.4020000000000001
2002-02-13,0.676
2002-02-14,-0.903
2002-02-15,0.2103
2002-02-19,-0.816
2002-02-20,2.2332
2002-02-21,-1.7705
2002-02-22,3.2772
2002-02-25,-1.5186
2002-02-26,-0.8055
2002-02-27,1.3921000000000001
2002-02-28,-0.8238
2002-03-01,1.5228000000000002
2002-03-04,-0.8409
2002-03-05,0.3896
2002-03-06,1.5981999999999998
2002-03-07,-1.3483
2002-03-08,1.3667
2002-03-11,-2.8764
2002-03-12,1.8047
2002-03-13,-1.0227
2002-03-14,0.0918
2002-03-15,0.9635
2002-03-18,-0.0909
2002-03-19,0.2957
2002-03-20,-2.2222
2002-03-21,2.7365
2002-03-22,-0.2709
2002-03-25,-1.4485999999999999
2002-03-26,2.1589
2002-03-27,0.726
2002-03-28,-0.6081
2002-04-01,1.2916
2002-04-02,-1.1186
2002-04-03,-0.4977
2002-04-04,0.6594
2002-04-05,-1.355
2002-04-08,2.9995000000000003
2002-04-09,-0.5113
2002-04-10,3.886
2002-04-11,-2.7082
2002-04-12,4.9525
2002-04-15,0.7373
2002-04-16,-1.4429
2002-04-17,-1.6529
2002-04-18,-0.6278
2002-04-19,0.1954
2002-04-22,-1.1268
2002-04-23,-1.3588
2002-04-24,5.0211
2002-04-25,3.1098
2002-04-26,-1.826
2002-04-29,2.1734999999999998
2002-04-30,3.3954
2002-05-01,-0.7517
2002-05-02,1.6343999999999999
2002-05-03,0.5491
2002-05-06,0.0195
2002-05-07,-1.131
2002-05-08,2.643
2002-05-09,-1.5756999999999999
2002-05-10,-2.87
2002-05-13,1.5074999999999998
2002-05-14,2.7723
2002-05-15,0.1927
2002-05-16,-0.7308
2002-05-17,-1.0655000000000001
2002-05-20,-1.2336
2002-05-21,-1.3283
2002-05-22,-0.9443
2002-05-23,-0.8114
2002-05-24,-1.227
2002-05-28,-1.5528
2002-05-29,-2.5237
2002-05-30,-0.4099
2002-05-31,0.6282
2002-06-03,0.0
2002-06-04,0.7966
2002-06-05,-0.6835
2002-06-06,-1.0753
2002-06-07,0.8261
2002-06-10,1.6602000000000001
2002-06-11,-2.3966
2002-06-12,-0.3477
2002-06-13,-1.3083
2002-06-14,2.7176
2002-06-17,7.1467
2002-06-18,1.0038
2002-06-19,-1.1429
2002-06-20,0.3016
2002-06-21,0.8269
2002-06-24,1.6402
2002-06-25,-1.4914
2002-06-26,3.996
2002-06-27,2.5060000000000002
2002-06-28,-1.6531
2002-07-01,-2.6278
2002-07-02,-3.7199
2002-07-03,0.9091
2002-07-05,-0.4004
2002-07-08,-0.8291
2002-07-09,-0.152
2002-07-10,-1.9284
2002-07-11,3.467
2002-07-12,-3.6259
2002-07-15,2.4909
2002-07-16,-3.9241
2002-07-17,2.2661
2002-07-18,-4.6637
2002-07-19,-1.1622
2002-07-22,0.9024
2002-07-23,-9.6748
2002-07-24,6.5107
2002-07-25,6.8732
2002-07-26,0.1581
2002-07-29,6.5
2002-07-30,-0.4448
2002-07-31,-1.936
2002-08-01,2.5032
2002-08-02,0.8938
2002-08-05,-2.719
2002-08-06,2.4906
2002-08-07,1.1291
2002-08-08,0.7282
2002-08-09,-0.7711
2002-08-12,-2.8655
2002-08-13,-4.575
2002-08-14,7.8858
2002-08-15,-0.8256
2002-08-16,-2.0078
2002-08-19,2.3487999999999998
2002-08-20,-1.0254
2002-08-21,0.9867
2002-08-22,0.0
2002-08-23,-1.2213
2002-08-26,1.3848
2002-08-27,-1.9024
2002-08-28,-2.9587
2002-08-29,3.7407
2002-08-30,-1.5806
2002-09-03,-3.4627
2002-09-04,4.3667
2002-09-05,-4.6077
2002-09-06,5.4569
2002-09-09,-1.1141
2002-09-10,-0.676
2002-09-11,-1.1596
2002-09-12,-2.0658
2002-09-13,3.5156
2002-09-16,-2.3899
2002-09-17,2.0876
2002-09-18,-1.7671999999999999
2002-09-19,-1.835
2002-09-20,1.9478
2002-09-23,-3.3128
2002-09-24,3.081
2002-09-25,2.8086
2002-09-26,1.4925
2002-09-27,-4.6236
2002-09-30,1.6333
2002-10-01,2.1599
2002-10-02,-4.1279
2002-10-03,-1.0528
2002-10-04,-0.4484
2002-10-07,-0.4264
2002-10-08,-0.8298
2002-10-09,-5.6896
2002-10-10,2.5986000000000002
2002-10-11,1.7572999999999999
2002-10-14,-0.5208
2002-10-15,0.5787
2002-10-16,-1.0411
2002-10-17,3.2669
2002-10-18,-0.134
2002-10-21,-0.8322
2002-10-22,-1.516
2002-10-23,2.254
2002-10-24,-2.8495
2002-10-25,2.518
2002-10-28,-2.5641
2002-10-29,1.0499
2002-10-30,1.5653000000000001
2002-10-31,-1.4845
2002-11-01,3.9726
2002-11-04,1.3702
2002-11-05,1.5857
2002-11-06,-0.3327
2002-11-07,-3.62
2002-11-08,4.5551
2002-11-11,-2.1911
2002-11-12,-0.0547
2002-11-13,-0.1798
2002-11-14,3.6031
2002-11-15,0.126
2002-11-18,-1.032
2002-11-19,-0.3561
2002-11-20,1.3017
2002-11-21,0.6551
2002-11-22,-0.1252
2002-11-25,-0.0501
2002-11-26,-0.1881
2002-11-27,0.4899
2002-11-29,-0.625
2002-12-02,-1.1044
2002-12-03,-0.4096
2002-12-04,0.5364
2002-12-05,-1.2195
2002-12-06,2.7778
2002-12-09,-2.1797
2002-12-10,2.1515
2002-12-11,0.2479
2002-12-12,0.3497
2002-12-13,-0.595
2002-12-16,1.2522
2002-12-17,-0.6926
2002-12-18,-0.5978
2002-12-19,0.2255
2002-12-20,0.575
2002-12-23,1.7896999999999998
2002-12-24,-2.442
2002-12-26,1.6996
2002-12-27,-2.385
2002-12-30,-0.3782
2002-12-31,-0.1519
2003-01-02,2.0025
2003-01-03,-1.2152
2003-01-06,2.7144
2003-01-07,-0.049
2003-01-08,-2.0338
2003-01-09,2.6513
2003-01-10,-1.4133
2003-01-13,-1.7054
2003-01-14,0.4526
2003-01-15,-4.3805
2003-01-16,1.466
2003-01-17,-1.29
2003-01-21,-1.4114
2003-01-22,-0.9809
2003-01-23,1.0977
2003-01-24,-2.7542
2003-01-27,-0.1906
2003-01-28,1.2005
2003-01-29,0.6471
2003-01-30,-3.5628
2003-01-31,4.9444
2003-02-03,0.4764
2003-02-04,-0.079
2003-02-05,-3.6646
2003-02-06,-0.5747
2003-02-07,-0.2202
2003-02-10,0.9103
2003-02-11,0.2734
2003-02-12,-0.4089
2003-02-13,4.8727
2003-02-14,-0.9945
2003-02-18,1.9537
2003-02-19,-1.655
2003-02-20,-0.3681
2003-02-21,2.3489
2003-02-24,-0.2837
2003-02-25,0.7241
2003-02-26,-1.8485
2003-02-27,1.3602
2003-02-28,-1.3703
2003-03-03,-0.73
2003-03-04,-0.3426
2003-03-05,-1.0844
2003-03-06,0.9091
2003-03-07,-0.5034
2003-03-10,-0.3702
2003-03-11,1.9485999999999999
2003-03-12,0.4719
2003-03-13,2.5548
2003-03-14,1.453
2003-03-17,1.4271
2003-03-18,0.1236
2003-03-19,1.188
2003-03-20,0.9495
2003-03-21,1.429
2003-03-24,-2.8844
2003-03-25,1.4973
2003-03-26,-0.3628
2003-03-27,-0.4854
2003-03-28,-2.0458
2003-03-31,-2.3402
2003-04-01,3.092
2003-04-02,1.7246000000000001
2003-04-03,0.5135
2003-04-04,0.1002
2003-04-07,1.1477
2003-04-08,-1.1347
2003-04-09,-0.8303
2003-04-10,1.5513
2003-04-11,-0.097
2003-04-14,1.7476
2003-04-15,0.501
2003-04-16,-0.5934
2003-04-17,2.5501
2003-04-21,-0.2748
2003-04-22,1.0507
2003-04-23,2.5416
2003-04-24,-1.2393
2003-04-25,-1.0951
2003-04-28,1.9630999999999998
2003-04-29,-0.862
2003-04-30,-0.0228
2003-05-01,-0.4565
2003-05-02,4.7237
2003-05-05,-1.2481
2003-05-06,-1.1752
2003-05-07,0.4487
2003-05-08,0.1787
2003-05-09,0.3344
2003-05-12,-0.0667
2003-05-13,-1.5344
2003-05-14,0.2484
2003-05-15,3.0638
2003-05-16,-2.7978
2003-05-19,-1.1693
2003-05-20,0.2503
2003-05-21,-0.8625
2003-05-22,0.4808
2003-05-23,-0.7747
2003-05-27,3.8117
2003-05-28,1.5262
2003-05-29,1.2636
2003-05-30,-0.1936
2003-06-02,-1.5089000000000001
2003-06-03,2.6921
2003-06-04,3.6658
2003-06-05,1.028
2003-06-06,-2.6659
2003-06-09,-0.1254
2003-06-10,0.9001
2003-06-11,-0.2697
2003-06-12,-2.0179
2003-06-13,-2.2505
2003-06-16,-0.3475
2003-06-17,3.2313
2003-06-18,-1.1876
2003-06-19,-3.5524
2003-06-20,1.1354
2003-06-23,-0.8762
2003-06-24,-2.3204000000000002
2003-06-25,-3.1109
2003-06-26,7.735
2003-06-27,-1.3817
2003-06-30,-2.4451
2003-07-01,0.3098
2003-07-02,0.7861
2003-07-03,0.8357
2003-07-07,-0.1381
2003-07-08,-0.1107
2003-07-09,-1.0246
2003-07-10,-1.8747
2003-07-11,1.8249
2003-07-14,4.4805
2003-07-15,0.0804
2003-07-16,-1.5265
2003-07-17,-0.0816
2003-07-18,-0.0544
2003-07-21,-0.4357
2003-07-22,0.8479
2003-07-23,1.5731000000000002
2003-07-24,-0.534
2003-07-25,0.0268
2003-07-28,-0.3757
2003-07-29,0.5119
2003-07-30,2.2782
2003-07-31,0.1048
2003-08-01,-1.3613
2003-08-04,-0.5308
2003-08-05,1.0939
2003-08-06,-0.2375
2003-08-07,0.5291
2003-08-08,0.7895
2003-08-11,-0.5483
2003-08-12,1.549
2003-08-13,0.8273
2003-08-14,1.2821
2003-08-15,0.8861
2003-08-18,0.2258
2003-08-19,-0.2003
2003-08-20,0.3512
2003-08-21,-0.375
2003-08-22,0.3764
2003-08-25,0.5
2003-08-26,0.0
2003-08-27,0.6219
2003-08-28,3.115
2003-08-29,-1.2947
2003-09-02,1.7731
2003-09-03,2.4105
2003-09-04,-1.2351
2003-09-05,2.4068
2003-09-08,1.5668
2003-09-09,-0.2495
2003-09-10,-0.0227
2003-09-11,0.5914
2003-09-12,-0.0905
2003-09-15,-0.8828
2003-09-16,-1.0961
2003-09-17,0.4387
2003-09-18,1.0805
2003-09-19,0.0682
2003-09-22,-1.0227
2003-09-23,0.8496
2003-09-24,-0.7514
2003-09-25,-1.2618
2003-09-26,-1.6263999999999998
2003-09-29,0.3346
2003-09-30,-0.929
2003-10-01,5.41
2003-10-02,-2.2354
2003-10-03,2.0532
2003-10-06,-0.3658
2003-10-07,0.6173
2003-10-08,-0.1117
2003-10-09,0.8447
2003-10-10,0.2264
2003-10-13,0.8132
2003-10-14,1.9494
2003-10-15,0.5495
2003-10-16,-0.4372
2003-10-17,0.1317
2003-10-20,-1.8856000000000002
2003-10-21,1.343
2003-10-22,-1.4134
2003-10-23,0.3802
2003-10-24,1.2255
2003-10-27,-0.066
2003-10-28,2.4229
2003-10-29,-1.3978
2003-10-30,1.4830999999999999
2003-10-31,-1.4163000000000001
2003-11-03,1.2622
2003-11-04,0.0861
2003-11-05,-0.6238
2003-11-06,0.974
2003-11-07,-0.6645
2003-11-10,-0.7121
2003-11-11,-0.4347
2003-11-12,-0.895
2003-11-13,2.1586
2003-11-14,-0.0431
2003-11-17,-1.7688000000000001
2003-11-18,-0.0439
2003-11-19,1.0545
2003-11-20,1.913
2003-11-21,-2.6024000000000003
2003-11-24,-1.7521
2003-11-25,0.2675
2003-11-26,2.8479
2003-11-28,0.2551
2003-12-01,0.7352
2003-12-02,1.6695
2003-12-03,-0.7368
2003-12-04,-1.315
2003-12-05,-0.9026
2003-12-08,0.0217
2003-12-09,0.2819
2003-12-10,-1.2973
2003-12-11,-0.1095
2003-12-12,0.5044
2003-12-15,0.5019
2003-12-16,-0.2822
2003-12-17,0.5225
2003-12-18,1.7976999999999999
2003-12-19,-0.5106
2003-12-22,-0.4491
2003-12-23,-0.1074
2003-12-24,0.5161
2003-12-26,-0.8344
2003-12-29,1.8338999999999999
2003-12-30,-0.8051
2003-12-31,0.7048
2004-01-02,-1.7603
2004-01-05,-0.6908
2004-01-06,3.2609
2004-01-07,0.2105
2004-01-08,-1.5335999999999999
2004-01-09,1.4295
2004-01-12,-0.9676
2004-01-13,0.7392
2004-01-14,0.7843
2004-01-15,1.4226
2004-01-16,0.2269
2004-01-20,1.9757
2004-01-21,3.1282
2004-01-22,-1.2133
2004-01-23,0.8102
2004-01-26,1.2183
2004-01-27,-0.3281
2004-01-28,-0.5259
2004-01-29,-1.5665
2004-01-30,-1.1339
2004-02-02,2.5956
2004-02-03,0.7649
2004-02-04,-0.7201
2004-02-05,0.2156
2004-02-06,0.5477
2004-02-09,-0.0389
2004-02-10,2.5107
2004-02-11,3.4745
2004-02-12,-0.4587
2004-02-13,0.0
2004-02-17,0.2949
2004-02-18,1.4703
2004-02-19,-0.1087
2004-02-20,-0.5077
2004-02-23,-1.3851
2004-02-24,-0.1312
2004-02-25,-0.0722
2004-02-26,0.3889
2004-02-27,0.4243
2004-03-01,0.845
2004-03-02,-0.2732
2004-03-03,-1.3699
2004-03-04,0.7833
2004-03-05,-0.226
2004-03-08,0.0
2004-03-09,-0.7366
2004-03-10,-0.167
2004-03-11,-1.7469000000000001
2004-03-12,1.5510000000000002
2004-03-15,-2.1978
2004-03-16,-0.9522
2004-03-17,1.4997
2004-03-18,-0.341
2004-03-19,-0.3992
2004-03-22,-0.8588
2004-03-23,0.0192
2004-03-24,0.077
2004-03-25,-0.1731
2004-03-26,-0.1348
2004-03-29,0.1543
2004-03-30,0.0963
2004-03-31,1.3854
2004-04-01,0.3037
2004-04-02,0.2838
2004-04-05,2.2641999999999998
2004-04-06,-0.0923
2004-04-07,0.0739
2004-04-08,-0.1845
2004-04-12,0.5731
2004-04-13,0.2941
2004-04-14,-1.5168
2004-04-15,-1.6153
2004-04-16,0.63
2004-04-19,-0.5312
2004-04-20,0.9727
2004-04-21,1.5489000000000002
2004-04-22,0.651
2004-04-23,-0.8871
2004-04-26,1.1188
2004-04-27,0.3135
2004-04-28,-0.8088
2004-04-29,-0.3892
2004-04-30,-0.9116
2004-05-03,1.1829
2004-05-04,0.0371
2004-05-05,0.6863
2004-05-06,-0.7553
2004-05-07,-1.615
2004-05-10,-1.3208
2004-05-11,0.7075
2004-05-12,0.4177
2004-05-13,-0.0567
2004-05-14,0.6243
2004-05-17,-1.2596
2004-05-18,-0.0571
2004-05-19,0.7811
2004-05-20,-0.0945
2004-05-21,0.473
2004-05-24,-0.0377
2004-05-25,0.1696
2004-05-26,0.0376
2004-05-27,0.0564
2004-05-28,-0.7892
2004-06-01,1.7992
2004-06-02,-0.2791
