ticker,HRTT US Equity
2003-01-10,0.0
2003-01-13,-8.4746
2003-01-14,0.0
2003-01-15,0.9259
2003-01-16,-11.5596
2003-01-17,-10.7884
2003-01-21,-27.907
2003-01-22,22.5806
2003-01-23,5.2632
2003-01-24,-6.25
2003-01-29,-10.6667
2003-01-30,-13.4328
2003-01-31,-5.1724
2003-02-03,-1.8182
2003-02-04,1.8519
2003-02-05,-3.6364
2003-02-07,20.7547
2003-02-10,-6.25
2003-02-11,8.3333
2003-02-12,-10.7692
2003-02-13,5.1724
2003-02-14,6.5574
2003-02-19,7.6923
2003-02-20,11.4286
2003-02-21,11.538499999999999
2003-02-24,-19.5402
2003-02-25,1.4285999999999999
2003-02-26,1.4085
2003-02-28,1.3889
2003-03-03,-8.2192
2003-03-04,-1.4925
2003-03-05,-1.5152
2003-03-06,0.0
2003-03-07,-1.5385
2003-03-10,-10.9375
2003-03-11,22.807
2003-03-12,5.7143
2003-03-13,1.3514
2003-03-14,13.3333
2003-03-17,9.4118
2003-03-18,25.8065
2003-03-19,11.1111
2003-03-20,-1.0769
2003-03-21,1.0886
2003-03-24,-7.6923
2003-03-25,-4.1667
2003-03-26,9.5652
2003-03-28,-4.7619
2003-03-31,4.1667
2003-04-01,-4.8
2003-04-02,20.1681
2003-04-03,-2.7972
2003-04-04,-1.4388
2003-04-07,16.0584
2003-04-08,15.7233
2003-04-09,-4.8913
2003-04-10,2.8571
2003-04-11,0.0
2003-04-14,0.0
2003-04-15,-5.0
2003-04-16,7.0175
2003-04-17,0.0
2003-04-21,-6.5574
2003-04-22,-3.5088
2003-04-23,14.5455
2003-04-24,0.0
2003-04-25,11.1111
2003-04-28,11.4286
2003-04-29,-1.2821
2003-04-30,-5.1948
2003-05-01,1.3699
2003-05-02,1.3514
2003-05-05,-4.0
2003-05-06,-1.3889
2003-05-07,-2.8169
2003-05-08,-14.4928
2003-05-09,-15.2542
2003-05-12,18.0
2003-05-13,9.1525
2003-05-14,11.4907
2003-05-15,-6.1281
2003-05-16,3.8576
2003-05-19,0.0
2003-05-20,0.0
2003-05-21,0.0
2003-05-22,0.0
2003-05-23,-7.1429
2003-05-27,1.5385
2003-05-28,-3.0303
2003-05-29,-3.125
2003-05-30,0.0
2003-06-02,1.6129
2003-06-03,22.2222
2003-06-04,3.8961
2003-06-05,5.0
2003-06-06,-9.5238
2003-06-09,-4.6053
2003-06-10,-2.069
2003-06-11,1.4085
2003-06-12,-1.9444
2003-06-13,6.2323
2003-06-16,1.3333
2003-06-17,2.6316
2003-06-18,0.0
2003-06-19,2.5641
2003-06-20,-2.5
2003-06-23,-0.5128
2003-06-24,-4.6392
2003-06-25,2.1622
2003-06-26,3.1746
2003-06-27,0.0
2003-06-30,-6.4103
2003-07-01,4.1096
2003-07-02,-3.6842
2003-07-03,-0.2732
2003-07-07,0.0
2003-07-08,7.9452
2003-07-09,6.0914
2003-07-10,2.8708
2003-07-11,-1.1628
2003-07-14,-1.1764999999999999
2003-07-15,-3.5714
2003-07-16,1.2346
2003-07-17,-2.439
2003-07-18,-3.75
2003-07-21,2.5974
2003-07-22,2.5316
2003-07-23,-3.7037
2003-07-24,-5.1282
2003-07-25,0.0
2003-07-28,2.7027
2003-07-29,-1.3158
2003-07-30,2.6667
2003-07-31,0.0
2003-08-01,-7.7922
2003-08-04,4.7887
2003-08-05,-1.8817
2003-08-06,6.8493
2003-08-07,-1.2821
2003-08-08,-2.5974
2003-08-11,-4.0
2003-08-12,-2.5
2003-08-13,5.9829
2003-08-14,-4.3011
2003-08-15,9.5506
2003-08-18,-6.4103
2003-08-19,-1.3699
2003-08-20,1.3889
2003-08-21,-4.1096
2003-08-22,-3.7143
2003-08-25,1.7804
2003-08-26,-4.9563
2003-08-27,5.5215
2003-08-28,-2.6163
2003-08-29,-1.4925
2003-09-02,9.0909
2003-09-03,0.0
2003-09-04,4.1667
2003-09-05,-5.3333
2003-09-08,-1.4085
2003-09-09,0.7143
2003-09-10,7.8014
2003-09-11,0.0
2003-09-12,2.6316
2003-09-15,0.0
2003-09-16,3.3333
2003-09-17,27.5434
2003-09-18,-5.0584
2003-09-19,10.6557
2003-09-22,-0.9259
2003-09-23,-1.1215
2003-09-24,-7.3724
2003-09-25,1.8367
2003-09-26,1.002
2003-09-29,-1.1905000000000001
2003-09-30,0.4016
2003-10-01,-4.0025
2003-10-02,0.0026
2003-10-03,1.0417
2003-10-06,-1.0335
2003-10-07,1.0443
2003-10-08,-3.0928
2003-10-09,7.4468
2003-10-10,0.0
2003-10-13,1.9802
2003-10-14,-2.9126
2003-10-15,-0.2
2003-10-16,-3.2064
2003-10-17,0.4141
2003-10-20,-2.0619
2003-10-21,4.2105
2003-10-22,-1.0101
2003-10-23,-1.0204
2003-10-24,-3.0928
2003-10-27,-0.2128
2003-10-28,1.919
2003-10-29,-2.7197
2003-10-30,0.0
2003-10-31,-1.0753
2003-11-03,-4.3478
2003-11-04,2.7273
2003-11-05,-1.5487
2003-11-06,-4.4944
2003-11-07,-3.5294
2003-11-10,-7.3171
2003-11-11,-1.3158
2003-11-12,4.0
2003-11-13,-1.2821
2003-11-14,-3.8961
2003-11-17,-4.0541
2003-11-18,1.4085
2003-11-19,5.5556
2003-11-20,0.5263
2003-11-21,-1.3089
2003-11-24,3.4483
2003-11-25,0.0
2003-11-26,-1.2821
2003-11-28,1.2987
2003-12-01,-7.6923
2003-12-02,0.0
2003-12-03,0.0
2003-12-04,0.0
2003-12-05,-3.6111
2003-12-08,-1.4409
2003-12-09,-0.5848
2003-12-10,-5.8824
2003-12-11,4.6875
2003-12-12,-5.9701
2003-12-15,1.5873
2003-12-16,-4.6875
2003-12-17,-3.2787
2003-12-18,0.0
2003-12-19,1.6949
2003-12-22,-3.3333
2003-12-23,3.4483
2003-12-24,3.0
2003-12-26,1.9417
2003-12-29,7.9365
2003-12-30,7.9412
2003-12-31,2.1798
2004-01-02,4.0
2004-01-05,-6.4103
2004-01-06,4.3836
2004-01-07,-2.8871
2004-01-08,-1.3514
2004-01-09,-4.1096
2004-01-12,1.4285999999999999
2004-01-13,2.8169
2004-01-14,1.3699
2004-01-15,1.3514
2004-01-16,-3.2
2004-01-20,-0.8264
2004-01-21,0.0
2004-01-22,-4.1667
2004-01-23,-1.4493
2004-01-26,1.4706000000000001
2004-01-27,0.0
2004-01-28,-10.1449
2004-01-29,32.2581
2004-01-30,-6.0976
2004-02-02,-2.5974
2004-02-03,1.3333
2004-02-04,0.0
2004-02-05,-2.6316
2004-02-06,5.4054
2004-02-09,-5.1282
2004-02-10,-1.3514
2004-02-11,1.3699
2004-02-12,4.0541
2004-02-13,-5.1948
2004-02-17,0.0
2004-02-18,13.6986
2004-02-19,6.0241
2004-02-20,6.8182
2004-02-23,-5.3191
2004-02-24,-3.3708
2004-02-25,-1.1628
2004-02-26,2.3529
2004-02-27,-0.6897
2004-03-01,-0.463
2004-03-02,-2.7907
2004-03-03,0.4785
2004-03-04,6.6667
2004-03-05,-1.7856999999999998
2004-03-08,-2.0455
2004-03-09,0.9281
2004-03-10,4.5977
2004-03-11,2.8571
2004-03-12,9.4017
2004-03-15,1.5625
2004-03-16,0.9615
2004-03-17,-0.9524
2004-03-18,0.9615
2004-03-19,2.8571
2004-03-22,-1.8519
2004-03-23,0.9434
2004-03-24,-0.9346
2004-03-25,0.9434
2004-03-26,6.5421
2004-03-29,-1.7544
2004-03-30,1.7856999999999998
2004-03-31,0.8772
2004-04-01,4.3478
2004-04-02,3.3333
2004-04-05,0.8065
2004-04-06,2.4
2004-04-07,10.625
2004-04-08,4.5198
2004-04-12,2.027
2004-04-13,3.3113
2004-04-14,2.5641
2004-04-15,1.875
2004-04-16,0.6135
2004-04-19,-3.7805
2004-04-20,0.0
2004-04-21,0.7605
2004-04-22,-2.3899
2004-04-23,1.8041
2004-04-26,0.6329
2004-04-27,-1.8868
2004-04-28,0.0
2004-04-29,-5.7692
2004-04-30,-1.9048
2004-05-03,3.3287
2004-05-04,-3.3557
2004-05-05,-0.6944
2004-05-06,-2.7972
2004-05-07,0.0
2004-05-10,-4.3165
2004-05-11,0.7519
2004-05-12,-0.7463
2004-05-13,-7.5188
2004-05-14,8.9431
2004-05-17,-6.7164
2004-05-18,-1.6
2004-05-19,4.878
2004-05-20,0.0
2004-05-21,-1.3953
2004-05-24,-0.9434
2004-05-25,-4.7619
2004-05-26,-0.8333
2004-05-27,3.3613
2004-05-28,3.252
2004-06-01,-4.0945
2004-06-02,-4.7619
2004-06-03,6.0345
2004-06-04,1.626
2004-06-07,-4.8
2004-06-08,-5.042
2004-06-09,0.0
2004-06-10,-6.1947
2004-06-14,-18.8679
2004-06-15,-4.186
2004-06-16,4.3689
2004-06-17,-1.1628
2004-06-18,17.647100000000002
2004-06-21,-1.0
2004-06-22,3.0303
2004-06-23,-9.2157
2004-06-24,1.5119
2004-06-25,-6.383
2004-06-28,-2.2727
2004-06-29,-1.1628
2004-06-30,0.0
2004-07-01,2.3529
2004-07-02,2.2989
2004-07-06,-9.887599999999999
2004-07-07,-5.2369
2004-07-08,3.9474
2004-07-09,0.0
2004-07-12,-1.2658
2004-07-13,1.2821
2004-07-14,2.5316
2004-07-15,3.4568
2004-07-16,-1.6705999999999999
2004-07-19,-2.9126
2004-07-20,-1.25
2004-07-21,-10.1266
2004-07-22,-1.4085
2004-07-23,-1.4285999999999999
2004-07-26,-5.7971
2004-07-27,4.6154
2004-07-28,14.7059
2004-07-29,21.7949
2004-07-30,3.1579
2004-08-02,-4.0816
2004-08-03,-1.0638
2004-08-04,-4.3011
2004-08-05,-2.2472
2004-08-06,8.046
2004-08-09,0.0
2004-08-10,0.0
2004-08-11,-17.8723
2004-08-12,-15.8031
2004-08-13,9.2308
2004-08-16,0.0
2004-08-17,3.3803
2004-08-18,3.5422000000000002
2004-08-19,0.0
2004-08-20,-2.6316
2004-08-23,4.0541
2004-08-24,-2.0779
2004-08-25,-3.183
2004-08-26,5.4795
2004-08-27,-3.8961
2004-08-30,-0.5405
2004-08-31,1.9022000000000001
2004-09-01,0.0
2004-09-02,-1.8667
2004-09-03,0.5435
2004-09-07,-5.4054
2004-09-08,4.2857
2004-09-09,-4.1096
2004-09-10,-1.4285999999999999
2004-09-13,5.7971
2004-09-14,-3.2877
2004-09-15,-2.2663
2004-09-16,1.4493
2004-09-17,1.4285999999999999
2004-09-20,-2.8169
2004-09-21,-0.5797
2004-09-22,-0.2915
2004-09-23,-0.5848
2004-09-24,0.0
2004-09-27,-4.4118
2004-09-28,-1.5385
2004-09-29,-2.5
2004-09-30,-4.1667
2004-10-01,-3.01
2004-10-04,-3.4483
2004-10-05,-3.9286
2004-10-06,-3.3457
2004-10-07,-6.9231
2004-10-08,11.5702
2004-10-11,-11.1111
2004-10-12,-4.5833
2004-10-13,-15.7205
2004-10-14,13.9896
2004-10-15,9.0909
2004-10-18,12.5
2004-10-19,9.2593
2004-10-20,1.0169
2004-10-21,-4.3624
2004-10-22,-1.7544
2004-10-25,-6.0714
2004-10-26,5.7034
2004-10-27,2.518
2004-10-28,3.4737
2004-10-29,7.3245000000000005
2004-11-01,-8.3728
2004-11-02,1.3793
2004-11-03,8.1633
2004-11-04,-1.2579
2004-11-05,-1.5924
2004-11-08,-2.9126
2004-11-09,0.0
2004-11-10,-2.0
2004-11-11,-4.7619
2004-11-12,-3.5714
2004-11-15,1.1111
2004-11-16,-0.7326
2004-11-17,7.0111
2004-11-18,-2.7586
2004-11-19,0.0
2004-11-22,-2.4823
2004-11-23,1.8182
2004-11-24,0.0
2004-11-26,10.7143
2004-11-29,-2.2580999999999998
2004-11-30,-1.3201
2004-12-01,2.0067
2004-12-02,13.1148
2004-12-03,21.1594
2004-12-06,-0.7177
2004-12-07,-3.6145
2004-12-08,-5.0
2004-12-09,8.1579
2004-12-10,2.1898
2004-12-13,11.6667
2004-12-14,4.4776
2004-12-15,-1.0204
2004-12-16,5.1546
2004-12-17,-1.1764999999999999
2004-12-20,-0.7937
2004-12-21,1.0
2004-12-22,1.7822
2004-12-23,0.9728
2004-12-27,-4.6243
2004-12-28,1.0101
2004-12-29,3.0
2004-12-30,0.7767
2004-12-31,-2.6975
2005-01-03,-5.9406
2005-01-04,-11.5789
2005-01-05,-0.4762
2005-01-06,4.067
2005-01-07,2.2989
2005-01-10,-5.618
2005-01-11,-0.9524
2005-01-12,-2.4038
2005-01-13,0.0
2005-01-14,-1.2315
2005-01-18,-6.4838000000000005
2005-01-19,-8.5333
2005-01-20,6.414
2005-01-21,9.589
2005-01-24,-6.5
2005-01-25,2.9412000000000003
2005-01-26,-0.7792
2005-01-27,0.5236
2005-01-28,0.2604
2005-01-31,4.4156
2005-02-01,0.7463
2005-02-02,0.7407
2005-02-03,2.9412000000000003
2005-02-04,9.5238
2005-02-07,-2.1739
2005-02-08,-7.7778
2005-02-09,-3.6145
2005-02-10,-1.25
2005-02-11,-12.6582
2005-02-14,11.5942
2005-02-15,-7.5325
2005-02-16,-4.4944
2005-02-17,-2.9412000000000003
2005-02-18,13.6364
2005-02-22,-15.2
2005-02-23,10.0629
2005-02-24,-8.5714
2005-02-25,6.25
2005-02-28,1.4706000000000001
2005-03-01,-7.2464
2005-03-02,0.625
2005-03-03,-2.1739
2005-03-04,6.3492
2005-03-07,-5.0746
2005-03-08,-5.3459
2005-03-09,1.3289
2005-03-10,0.3279
2005-03-11,-4.2484
2005-03-14,1.7065000000000001
2005-03-15,4.698
2005-03-16,4.1667
2005-03-17,-1.5385
2005-03-18,1.5625
2005-03-21,0.0
2005-03-22,-4.6154
2005-03-23,8.3871
2005-03-24,-2.6786
2005-03-28,-6.7278
2005-03-29,-2.623
2005-03-30,2.6936
2005-03-31,6.5574
2005-04-01,-7.6923
2005-04-04,1.0
2005-04-05,0.33
2005-04-06,-1.3158
2005-04-07,1.3333
2005-04-08,-1.3158
2005-04-11,0.6667
2005-04-12,-0.6623
2005-04-13,0.0
2005-04-14,1.0
2005-04-15,-0.9901
2005-04-18,11.3333
2005-04-19,0.0
2005-04-20,-2.0958
2005-04-21,16.208
2005-04-22,27.6316
2005-04-25,-5.1546
2005-04-26,1.9565000000000001
2005-04-27,1.919
2005-04-28,-0.6276
2005-04-29,-0.6316
2005-05-02,-9.7458
2005-05-03,-3.2864
2005-05-04,-6.5534
2005-05-05,-3.8961
2005-05-06,-6.4865
2005-05-09,2.6012
2005-05-10,-0.5634
2005-05-11,0.5666
2005-05-12,2.8169
2005-05-13,5.4795
2005-05-16,0.7792
2005-05-17,-3.3505
2005-05-18,3.2
2005-05-19,0.7752
2005-05-20,-0.2564
2005-05-23,-2.3136
2005-05-24,-10.526299999999999
2005-05-25,2.9412000000000003
2005-05-26,3.7143
2005-05-27,12.9477
2005-05-31,-4.1463
2005-06-01,-2.0356
2005-06-02,-1.2987
2005-06-03,7.8947
2005-06-06,2.439
2005-06-07,-4.2857
2005-06-08,8.209
2005-06-09,-2.9885
2005-06-10,-3.0806
2005-06-13,-0.978
2005-06-14,-4.4444
2005-06-15,3.6176
2005-06-16,1.995
2005-06-17,-0.2445
2005-06-20,-1.9607999999999999
2005-06-21,0.0
2005-06-22,-0.5
2005-06-23,0.5025
2005-06-24,-3.0
2005-06-27,-0.7732
2005-06-28,-0.039
2005-06-29,-4.3783
2005-06-30,-1.6303999999999998
2005-07-01,1.3812
2005-07-05,1.9074
2005-07-06,0.8021
2005-07-07,-5.0398
2005-07-08,3.352
2005-07-11,-2.1622
2005-07-12,-2.7624
2005-07-13,0.5682
2005-07-14,-3.3898
2005-07-15,10.8187
2005-07-18,-8.1794
2005-07-19,0.5747
2005-07-20,0.0
2005-07-21,-1.4285999999999999
2005-07-22,-0.5797
2005-07-25,0.0
2005-07-26,-2.9154999999999998
2005-07-27,-2.1021
2005-07-28,2.454
2005-07-29,7.7844
2005-08-01,-9.4444
2005-08-02,-3.0675
2005-08-03,-3.1646
2005-08-04,-1.634
2005-08-05,-0.6645
2005-08-08,7.0234
2005-08-09,2.1875
2005-08-10,0.0
2005-08-11,-1.2232
2005-08-12,0.6192
2005-08-15,1.5385
2005-08-16,0.0
2005-08-17,0.0
2005-08-18,1.5152
2005-08-19,2.0896
2005-08-22,-1.462
2005-08-23,2.3739
2005-08-24,-2.6087
2005-08-25,-0.8929
2005-08-26,-3.003
2005-08-29,2.1672
2005-08-30,-5.4545
2005-08-31,-0.9615
2005-09-01,-3.8834999999999997
2005-09-02,12.794599999999999
2005-09-06,0.0
2005-09-07,15.8209
2005-09-08,-0.7732
2005-09-09,5.1948
2005-09-12,3.9506
2005-09-13,-4.9881
2005-09-14,-5.0
2005-09-15,-2.1053
2005-09-16,4.5699
2005-09-19,0.2571
2005-09-20,-0.2564
2005-09-21,-3.856
2005-09-22,-2.4064
2005-09-23,-5.7534
2005-09-26,0.2907
2005-09-27,-2.3188
2005-09-28,-0.8902
2005-09-29,-2.0958
2005-09-30,0.9174
2005-10-03,-1.5152
2005-10-04,-0.6154
2005-10-05,0.6192
2005-10-06,-2.4615
2005-10-07,0.6309
2005-10-10,-1.8809
2005-10-11,-0.3195
2005-10-12,-3.8462
2005-10-13,-1.3333
2005-10-14,4.0541
2005-10-17,-0.6494
2005-10-18,-0.6536
2005-10-19,2.6316
2005-10-20,3.8462
2005-10-21,0.3086
2005-10-24,-1.5385
2005-10-25,-3.125
2005-10-26,0.3226
2005-10-27,-2.2508
2005-10-28,1.3158
2005-10-31,4.2208
2005-11-01,-0.9346
2005-11-02,-0.6289
2005-11-03,0.0
2005-11-04,0.6329
2005-11-07,0.0
2005-11-08,-2.2013
2005-11-09,5.4662
2005-11-10,-3.6585
2005-11-11,-5.0633
2005-11-14,1.3333
2005-11-15,-1.3158
2005-11-16,0.0
2005-11-17,-0.3333
2005-11-18,-0.6689
2005-11-21,1.0101
2005-11-22,-0.3333
2005-11-23,2.0067
2005-11-25,0.0
2005-11-28,-0.9836
2005-11-29,-0.6623
2005-11-30,-1.6667
2005-12-01,-1.6949
2005-12-02,0.0
2005-12-05,3.1034
2005-12-06,-5.6856
2005-12-07,-7.4468
2005-12-08,-1.5326
2005-12-09,-2.7237
2005-12-12,1.2
2005-12-13,-3.1621
2005-12-14,2.8571
2005-12-15,6.746
2005-12-16,0.0
2005-12-19,-1.487
2005-12-20,-1.5093999999999999
2005-12-21,-4.2146
2005-12-22,-3.2
2005-12-23,1.2397
2005-12-27,-1.2245
2005-12-28,0.0
2005-12-29,3.3058
2005-12-30,6.0
2006-01-03,1.8868
2006-01-04,16.6667
2006-01-05,-4.7619
2006-01-06,-3.3333
2006-01-09,0.0
2006-01-10,4.4828
2006-01-11,-0.9901
2006-01-12,2.6667
2006-01-13,1.9481000000000002
2006-01-17,-7.3248
2006-01-18,-0.3436
2006-01-19,0.0
2006-01-20,0.0
2006-01-23,-4.8276
2006-01-24,0.7246
2006-01-25,1.4388
2006-01-26,8.156
2006-01-27,11.4754
2006-01-30,0.0
2006-01-31,2.6471
2006-02-01,-3.7249
2006-02-02,1.1905000000000001
2006-02-03,0.0
2006-02-06,-5.2941
2006-02-07,-3.1056
2006-02-08,0.3205
2006-02-09,-4.1534
2006-02-10,0.0
2006-02-13,3.0
2006-02-14,-1.2945
2006-02-15,-1.9672
2006-02-16,1.0033
2006-02-17,-0.6623
2006-02-21,0.0
2006-02-22,-2.3333
2006-02-23,1.3652
2006-02-24,1.6835
2006-02-27,3.6424
2006-02-28,-3.1949
2006-03-01,-1.9802
2006-03-02,1.6835
2006-03-03,-0.6623
2006-03-06,1.6667
2006-03-08,-9.8361
2006-03-09,5.4545
2006-03-10,0.0
2006-03-13,-0.6897
2006-03-14,0.3472
2006-03-15,2.7682
2006-03-16,-3.367
2006-03-17,0.6925
2006-03-20,-0.6877
2006-03-21,-1.7422
2006-03-22,7.8014
2006-03-23,0.3289
2006-03-24,-1.6721
2006-03-27,0.0333
2006-03-28,6.6667
2006-03-29,-3.125
2006-03-30,4.8387
2006-03-31,1.5385
2006-04-03,-4.2424
2006-04-04,-5.6962
2006-04-05,6.3758
2006-04-06,0.9464
2006-04-07,-1.5664
2006-04-10,-4.4407
2006-04-11,2.6578
2006-04-12,1.9417
2006-04-13,-1.2698
2006-04-17,-0.9646
2006-04-18,-0.974
2006-04-19,0.2951
2006-04-20,-0.948
2006-04-21,2.9661999999999997
2006-04-24,-2.2437
2006-04-25,-2.2911
2006-04-26,-1.0067
2006-04-27,-1.6907
2006-04-28,1.0301
2006-05-01,-3.0717
2006-05-02,0.3521
2006-05-03,-1.7544
2006-05-04,-0.3571
2006-05-05,3.2258
2006-05-08,-7.2917
2006-05-09,4.8689
2006-05-10,-0.7143
2006-05-11,-3.2374
2006-05-12,5.2045
2006-05-15,-3.5336
2006-05-16,2.5641
2006-05-17,-11.4286
2006-05-18,22.9839
2006-05-19,-6.8852
2006-05-22,-8.4507
2006-05-23,-4.2308
2006-05-24,-5.2209
2006-05-25,-3.8136
2006-05-26,-3.5242
2006-05-30,1.3699
2006-05-31,11.2613
2006-06-01,-4.8583
2006-06-02,2.1277
2006-06-05,-1.6667
2006-06-06,0.0
2006-06-07,-4.661
2006-06-08,-5.7778
2006-06-09,-0.4717
2006-06-12,-6.1671
2006-06-13,-1.5089000000000001
2006-06-14,-0.5128
2006-06-15,13.4021
2006-06-16,13.6364
2006-06-19,8.0
2006-06-20,-6.2963000000000005
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,-1.1858
2006-06-26,2.0
2006-06-27,4.7059
2006-06-28,1.8727
2006-06-29,0.7353
2006-06-30,7.6642
2006-07-03,0.0
2006-07-05,-2.3729
2006-07-06,0.6944
2006-07-07,0.0
2006-07-10,-3.4483
2006-07-11,1.0714
2006-07-12,6.0071
2006-07-13,-6.6667
2006-07-14,1.7856999999999998
2006-07-17,0.3509
2006-07-18,4.5455
2006-07-19,1.0033
2006-07-20,0.3311
2006-07-21,-0.9901
2006-07-24,-6.6667
2006-07-25,3.5714
2006-07-26,-0.6897
2006-07-27,0.6944
2006-07-28,-1.0345
2006-07-31,-3.8371
2006-08-01,-2.8942
2006-08-02,-3.7313
2006-08-03,-1.1628
2006-08-04,-0.7843
2006-08-07,-2.7668
2006-08-08,0.0
2006-08-09,0.4065
2006-08-10,-0.8097
2006-08-11,-0.8163
2006-08-14,2.8807
2006-08-15,-4.4
2006-08-16,0.8368
2006-08-17,-3.3195
2006-08-18,-3.4335
2006-08-21,-2.2222
2006-08-22,-2.7273
2006-08-23,-1.4019
2006-08-24,2.3697
2006-08-25,1.3889
2006-08-28,-1.8265
2006-08-29,1.3953
2006-08-30,0.9174
2006-08-31,0.0
2006-09-01,-0.4545
2006-09-05,-1.8265
2006-09-06,-2.3256
2006-09-07,0.0
2006-09-08,-7.1429
2006-09-11,2.5641
2006-09-12,-3.0
2006-09-13,7.2165
2006-09-14,6.25
2006-09-15,-5.4299
2006-09-18,-5.2632
2006-09-19,1.0101
2006-09-20,-1.0
2006-09-21,-2.0202
2006-09-22,2.5773
2006-09-25,-2.0101
2006-09-26,0.5128
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,3.0612
2006-10-02,-4.9505
2006-10-03,4.1667
2006-10-04,-2.0
2006-10-05,0.5102
2006-10-06,-2.5381
2006-10-09,-2.0833
2006-10-10,3.7234
2006-10-11,-4.6154
2006-10-12,-5.3763
2006-10-13,1.1364
2006-10-16,0.5618
2006-10-17,-4.4693
2006-10-18,0.5848
2006-10-19,-1.7442
2006-10-20,-4.7337
2006-10-23,-5.5901
2006-10-24,-1.3158
2006-10-25,0.6667
2006-10-26,13.9073
2006-10-27,1.7442
2006-10-30,-6.85
2006-10-31,0.6058
2006-11-01,-1.2195
2006-11-02,11.1111
2006-11-03,-2.2222
2006-11-06,-1.7045
2006-11-07,-5.2023
2006-11-08,-2.439
2006-11-09,15.0
2006-11-10,-0.5435
2006-11-13,0.5464
2006-11-14,-2.1739
2006-11-15,-5.0
2006-11-16,-1.7544
2006-11-17,-1.7856999999999998
2006-11-20,-12.1212
2006-11-21,4.1379
2006-11-22,1.3245
2006-11-24,-1.3072
2006-11-27,-3.9735
2006-11-28,2.069
2006-11-29,-3.3784
2006-11-30,4.8951
2006-12-01,0.0
2006-12-04,-6.6667
2006-12-05,-5.0
2006-12-06,-4.5113
2006-12-07,-10.2362
2006-12-08,26.3158
2006-12-11,-2.7778
2006-12-12,-11.4286
2006-12-13,-4.0323
2006-12-14,9.2437
2006-12-15,-7.6923
2006-12-18,-3.3333
2006-12-19,2.5862
2006-12-20,-1.6806999999999999
2006-12-21,-5.1282
2006-12-22,-0.9009
2006-12-26,-1.8182
2006-12-27,-5.5556
2006-12-28,9.8039
2006-12-29,-1.7856999999999998
2007-01-03,-5.4545
2007-01-04,2.8846
2007-01-05,-0.9346
2007-01-08,33.0189
2007-01-09,-6.383
2007-01-10,-2.2727
2007-01-11,-3.1008
2007-01-12,16.0
2007-01-16,3.4483
2007-01-17,5.3333
2007-01-18,0.0
2007-01-19,1.2658
2007-01-22,3.125
2007-01-23,12.7273
2007-01-24,-1.6129
2007-01-25,2.7254
2007-01-26,11.7096
2007-01-29,0.4762
2007-01-30,-0.4739
2007-01-31,-3.8095
2007-02-01,2.9703
2007-02-02,0.0
2007-02-05,-4.3269
2007-02-06,-6.0302
