ticker,COHR US Equity
2000-05-24,-8.2462
2000-05-25,-3.7975
2000-05-26,-0.6579
2000-05-30,8.0795
2000-05-31,10.7843
2000-06-01,4.5354
2000-06-02,-1.6931
2000-06-05,6.6738
2000-06-06,0.0
2000-06-07,0.9082
2000-06-08,-5.8
2000-06-09,2.8662
2000-06-12,0.3096
2000-06-13,0.3086
2000-06-14,-3.3846
2000-06-15,2.7601
2000-06-16,-0.1033
2000-06-19,0.9307
2000-06-20,13.5246
2000-06-21,6.6787
2000-06-22,2.9611
2000-06-23,-4.0263
2000-06-26,7.8767
2000-06-27,-5.2381
2000-06-28,5.8626000000000005
2000-06-29,1.1867
2000-06-30,4.9257
2000-07-03,-0.0745
2000-07-05,3.9523
2000-07-06,-0.1435
2000-07-07,2.1552
2000-07-10,-5.7665
2000-07-11,-5.0
2000-07-12,10.2907
2000-07-13,-3.7037
2000-07-14,5.5473
2000-07-17,-2.5228
2000-07-18,-2.3005
2000-07-19,-4.8565000000000005
2000-07-20,0.0773
2000-07-21,-6.0278
2000-07-24,-2.7961
2000-07-25,-8.291
2000-07-26,-2.8598
2000-07-27,-2.3742
2000-07-28,-5.8366
2000-07-31,-1.0331
2000-08-01,-0.1044
2000-08-02,1.9854
2000-08-03,-5.9426
2000-08-04,4.793
2000-08-07,5.6133
2000-08-08,1.1811
2000-08-09,0.7782
2000-08-10,0.2896
2000-08-11,6.1598
2000-08-14,-0.2267
2000-08-15,-1.045
2000-08-16,5.7851
2000-08-17,-2.6042
2000-08-18,-2.6738
2000-08-21,5.3114
2000-08-22,-1.3043
2000-08-23,-1.7621
2000-08-24,2.7803
2000-08-25,3.2286
2000-08-28,5.1564
2000-08-29,0.3215
2000-08-30,1.6026
2000-08-31,1.5773000000000001
2000-09-01,-0.6211
2000-09-05,-6.875
2000-09-06,2.6846
2000-09-07,-2.451
2000-09-08,-4.9414
2000-09-11,-3.7885
2000-09-12,-0.1832
2000-09-13,4.8624
2000-09-14,4.9869
2000-09-15,-1.3333
2000-09-18,-6.4189
2000-09-19,10.1083
2000-09-20,-3.2787
2000-09-21,-1.6949
2000-09-22,-6.1207
2000-09-25,-1.2856
2000-09-26,5.6744
2000-09-27,-5.6338
2000-09-28,4.1045
2000-09-29,-2.509
2000-10-02,-9.9265
2000-10-03,-13.0612
2000-10-04,5.3991
2000-10-05,-7.5724
2000-10-06,-11.0843
2000-10-09,-3.1165
2000-10-10,-8.2517
2000-10-11,-2.8963
2000-10-12,-5.8085
2000-10-13,2.8333
2000-10-16,-9.2382
2000-10-17,0.625
2000-10-18,9.4942
2000-10-19,-1.9449
2000-10-20,-5.2893
2000-10-23,0.1745
2000-10-24,-11.1498
2000-10-25,-12.549
2000-10-26,0.6726
2000-10-27,-5.7905999999999995
2000-10-30,8.5106
2000-10-31,21.3508
2000-11-01,-8.6176
2000-11-02,44.4008
2000-11-03,-5.5782
2000-11-06,2.3055
2000-11-07,1.2676
2000-11-08,0.2782
2000-11-09,-4.8544
2000-11-10,-4.8105
2000-11-13,-2.6034
2000-11-14,5.1887
2000-11-15,1.4948000000000001
2000-11-16,-10.4566
2000-11-17,-1.3158
2000-11-20,-2.6667
2000-11-21,-2.3973
2000-11-22,-0.5263
2000-11-24,4.4092
2000-11-27,2.3649
2000-11-28,-13.3663
2000-11-29,-2.1905
2000-11-30,-9.6397
2000-12-01,4.7414
2000-12-04,2.0576
2000-12-05,12.2984
2000-12-06,-5.9246
2000-12-07,0.0
2000-12-08,9.1603
2000-12-11,9.0909
2000-12-12,-9.0545
2000-12-13,-2.3789
2000-12-14,-5.9567
2000-12-15,-3.6468
2000-12-18,-1.3944
2000-12-19,0.6061
2000-12-20,-5.0201
2000-12-21,-2.7484
2000-12-22,10.4348
2000-12-26,-0.5906
2000-12-27,-6.7327
2000-12-28,13.5881
2000-12-29,-2.8037
2001-01-02,-7.6923
2001-01-03,14.1667
2001-01-04,-0.365
2001-01-05,-9.5238
2001-01-08,4.4534
2001-01-09,6.2016
2001-01-10,4.7445
2001-01-11,1.7422
2001-01-12,1.7123
2001-01-16,0.8418
2001-01-17,9.015
2001-01-18,13.0168
2001-01-19,0.271
2001-01-22,0.5405
2001-01-23,-3.7634
2001-01-24,18.5754
2001-01-25,-6.9494
2001-01-26,5.8228
2001-01-29,-4.3062000000000005
2001-01-30,4.25
2001-01-31,-2.2782
2001-02-01,-3.3129
2001-02-02,0.3807
2001-02-05,-4.9305
2001-02-06,5.4521
2001-02-07,0.0
2001-02-08,-0.1261
2001-02-09,-8.9646
2001-02-12,-5.1318
2001-02-13,-1.7544
2001-02-14,3.4226
2001-02-15,3.0216
2001-02-16,-3.9106
2001-02-20,-1.0174
2001-02-21,-0.1468
2001-02-22,3.0882
2001-02-23,-1.8545
2001-02-26,6.5407
2001-02-27,-8.0491
2001-02-28,-0.5935
2001-03-01,-3.4328
2001-03-02,-3.5549
2001-03-05,-10.2564
2001-03-06,4.4643
2001-03-07,1.5385
2001-03-08,-6.3972999999999995
2001-03-09,-7.1942
2001-03-12,-5.6202
2001-03-13,4.7228
2001-03-14,0.7843
2001-03-15,1.3618999999999999
2001-03-16,-8.8292
2001-03-19,17.6842
2001-03-20,-5.1878
2001-03-21,-1.8868
2001-03-22,11.1538
2001-03-23,5.1903
2001-03-26,0.8224
2001-03-27,-2.1207
2001-03-28,-9.3333
2001-03-29,1.4706000000000001
2001-03-30,2.8986
2001-04-02,-5.6338
2001-04-03,-2.9851
2001-04-04,1.0096
2001-04-05,9.6621
2001-04-06,-6.4236
2001-04-09,7.013
2001-04-10,-0.423
2001-04-11,11.957699999999999
2001-04-12,1.3436
2001-04-16,-1.9396
2001-04-17,1.3771
2001-04-18,4.4702
2001-04-19,7.5649999999999995
2001-04-20,-4.9451
2001-04-23,-2.0809
2001-04-24,-8.4061
2001-04-25,1.4695
2001-04-26,-1.7785
2001-04-27,0.2328
2001-04-30,1.9355
2001-05-01,-1.9241000000000001
2001-05-02,-0.6195
2001-05-03,-3.9221
2001-05-04,-2.2709
2001-05-07,-1.5213999999999999
2001-05-08,-2.5
2001-05-09,2.7082
2001-05-10,4.0954
2001-05-11,-2.1827
2001-05-14,-5.427
2001-05-15,0.1165
2001-05-16,3.2878
2001-05-17,4.9014
2001-05-18,-1.4501
2001-05-21,0.545
2001-05-22,6.5041
2001-05-23,-3.4351
2001-05-24,1.4493
2001-05-25,-0.3636
2001-05-29,-2.9458
2001-05-30,-7.3328
2001-05-31,2.8986
2001-06-01,-1.3521
2001-06-04,-0.771
2001-06-05,4.3165
2001-06-06,4.1103
2001-06-07,-1.6162999999999998
2001-06-08,-0.2424
2001-06-11,-4.0767
2001-06-12,4.1373
2001-06-13,-5.4054
2001-06-14,1.2570999999999999
2001-06-15,-4.035
2001-06-18,-3.2931
2001-06-19,2.1587
2001-06-20,-4.9405
2001-06-21,-4.2893
2001-06-22,1.4066
2001-06-25,1.0645
2001-06-26,3.2557
2001-06-27,5.1005
2001-06-28,4.1176
2001-06-29,2.1751
2001-07-02,-3.0688
2001-07-03,1.1124
2001-07-05,-3.6107
2001-07-06,-0.9369
2001-07-09,3.4863
2001-07-10,-2.6549
2001-07-11,-2.9032
2001-07-12,4.1981
2001-07-13,1.4493
2001-07-16,-1.5714000000000001
2001-07-17,2.148
2001-07-18,-2.1313
2001-07-19,1.1905000000000001
2001-07-20,-0.4304
2001-07-23,-0.5764
2001-07-24,-4.0
2001-07-25,1.1775
2001-07-26,6.2369
2001-07-27,3.9326
2001-07-30,-3.1081
2001-07-31,3.152
2001-08-01,-1.6766
2001-08-02,1.7602
2001-08-03,0.027
2001-08-06,-6.7549
2001-08-07,4.2017
2001-08-08,-2.5862
2001-08-09,-2.3694
2001-08-10,0.1754
2001-08-13,2.627
2001-08-14,2.1330999999999998
2001-08-15,-0.9747
2001-08-16,0.225
2001-08-17,0.6453
2001-08-20,-0.223
2001-08-21,-1.2294
2001-08-22,2.6591
2001-08-23,-0.3858
2001-08-24,6.473
2001-08-27,0.6755
2001-08-28,-3.6387
2001-08-29,-3.0798
2001-08-30,-0.5526
2001-08-31,-1.6393
2001-09-04,0.9887
2001-09-05,-0.979
2001-09-06,-9.887
2001-09-07,4.232
2001-09-10,-0.0301
2001-09-17,-5.9266
2001-09-18,0.7355
2001-09-19,-3.7778
2001-09-20,-7.6872
2001-09-21,-7.97
2001-09-24,6.3301
2001-09-25,3.4697
2001-09-26,-6.1772
2001-09-27,-1.2415
2001-09-28,8.1905
2001-10-01,-7.5
2001-10-02,0.8755
2001-10-03,0.9434
2001-10-04,7.5514
2001-10-05,-0.0695
2001-10-08,-0.8696
2001-10-09,-5.1228
2001-10-10,10.761800000000001
2001-10-11,2.3372
2001-10-12,-1.3051
2001-10-15,-0.4959
2001-10-16,3.6877
2001-10-17,-7.5617
2001-10-18,-1.4211
2001-10-19,1.09
2001-10-22,0.8696
2001-10-23,0.8621
2001-10-24,2.8718
2001-10-25,1.2629000000000001
2001-10-26,1.6738
2001-10-29,-7.3596
2001-10-30,-3.3101
2001-10-31,-4.5045
2001-11-01,2.6414999999999997
2001-11-02,-0.8088
2001-11-05,1.5567
2001-11-06,1.8248
2001-11-07,0.5376
2001-11-08,-3.6364
2001-11-09,0.185
2001-11-12,2.8434
2001-11-13,1.4363000000000001
2001-11-14,0.0885
2001-11-15,-1.6799
2001-11-16,2.3381
2001-11-19,-0.0351
2001-11-20,0.3868
2001-11-21,-1.5762
2001-11-23,4.2705
2001-11-26,3.9249
2001-11-27,0.8539
2001-11-28,-1.8235000000000001
2001-11-29,3.2836
2001-11-30,-2.0552
2001-12-03,-4.7869
2001-12-04,3.3058
2001-12-05,5.6667
2001-12-06,-0.2839
2001-12-07,-1.9614
2001-12-10,-6.9055
2001-12-11,0.7626
2001-12-12,1.1696
2001-12-13,-0.51
2001-12-14,-0.1025
2001-12-17,2.7027
2001-12-18,2.7315
2001-12-19,-0.8106
2001-12-20,-2.0922
2001-12-21,2.5376
2001-12-24,0.6838
2001-12-26,0.7439
2001-12-27,1.1236
2001-12-28,0.0
2001-12-31,-1.8413
2002-01-02,-2.9754
2002-01-03,1.6667
2002-01-04,6.8852
2002-01-07,4.5706
2002-01-08,3.4028
2002-01-09,0.3972
2002-01-10,-1.102
2002-01-11,-1.5143
2002-01-14,-3.0461
2002-01-15,0.2394
2002-01-16,-5.7015
2002-01-17,1.3928
2002-01-18,-3.2157
2002-01-22,-2.3548
2002-01-23,5.7813
2002-01-24,-1.3117
2002-01-25,0.8861
2002-01-28,-1.1292
2002-01-29,-3.5533
2002-01-30,3.9802999999999997
2002-01-31,-0.7276
2002-02-01,2.7725
2002-02-04,-7.4419
2002-02-05,-2.2446
2002-02-06,-5.1062
2002-02-07,-2.5641
2002-02-08,3.6323
2002-02-11,2.8255
2002-02-12,-1.0087
2002-02-13,5.376
2002-02-14,0.4001
2002-02-15,-5.3471
2002-02-19,-2.6316
2002-02-20,2.7027
2002-02-21,2.7368
2002-02-22,0.2391
2002-02-25,-1.0562
2002-02-26,0.0689
2002-02-27,0.4818
2002-02-28,-2.8082000000000003
2002-03-01,6.8006
2002-03-04,2.2765
2002-03-05,-0.3871
2002-03-06,7.2863
2002-03-07,-0.5735
2002-03-08,7.6503
2002-03-11,-1.2972000000000001
2002-03-12,-1.5714000000000001
2002-03-13,-2.6125
2002-03-14,0.4471
2002-03-15,0.5935
2002-03-18,0.0
2002-03-19,1.5044
2002-03-20,-0.8137
2002-03-21,-0.2051
2002-03-22,3.4938000000000002
2002-03-25,-4.539
2002-03-26,-0.0297
2002-03-27,1.3674
2002-03-28,-0.5865
2002-04-01,2.5074
2002-04-02,-0.5468
2002-04-03,-3.2118
2002-04-04,1.7339
2002-04-05,-2.8798
2002-04-08,1.3011
2002-04-09,0.3286
2002-04-10,-1.042
2002-04-11,-0.7822
2002-04-12,2.5167
2002-04-15,0.5324
2002-04-16,1.6475
2002-04-17,-0.3184
2002-04-18,-1.2776
2002-04-19,-1.1176
2002-04-22,-3.5693
2002-04-23,-4.5034
2002-04-24,3.3915
2002-04-25,-3.4052
2002-04-26,-2.9754
2002-04-29,-0.0333
2002-04-30,2.034
2002-05-01,2.8430999999999997
2002-05-02,-2.2561
2002-05-03,-2.8283
2002-05-06,-1.7397
2002-05-07,-3.2686
2002-05-08,7.1454
2002-05-09,0.9198
2002-05-10,-3.2552
2002-05-13,-0.9085
2002-05-14,7.1647
2002-05-15,1.3625
2002-05-16,-1.5316999999999998
2002-05-17,0.6349
2002-05-20,-1.8927
2002-05-21,-3.1833
2002-05-22,1.0628
2002-05-23,4.8308
2002-05-24,-3.2571
2002-05-28,0.9365
2002-05-29,-3.2424
2002-05-30,-2.223
2002-05-31,1.9681
2002-06-03,-5.1581
2002-06-04,0.5263
2002-06-05,0.4538
2002-06-06,-4.7255
2002-06-07,6.2728
2002-06-10,-2.3679
2002-06-11,-5.1318
2002-06-12,5.7762
2002-06-13,0.5289
2002-06-14,-0.2787
2002-06-17,3.4242
2002-06-18,-0.3378
2002-06-19,-4.0339
2002-06-20,-4.6273
2002-06-21,0.5185
2002-06-24,3.5372
2002-06-25,-0.8185
2002-06-26,1.9017
2002-06-27,3.8731999999999998
2002-06-28,1.0847
2002-07-01,-5.7344
2002-07-02,-3.3796
2002-07-03,1.3623
2002-07-05,3.2692
2002-07-08,-2.0049
2002-07-09,-1.9742
2002-07-10,-4.3574
2002-07-11,2.7182
2002-07-12,-0.5591
2002-07-15,1.1619
2002-07-16,-2.8159
2002-07-17,-6.0999
2002-07-18,-2.5579
2002-07-19,-3.4583
2002-07-22,-1.3378999999999999
2002-07-23,-2.9309
2002-07-24,4.1009
2002-07-25,-6.4502
2002-07-26,0.8792
2002-07-29,8.0734
2002-07-30,1.9949
2002-07-31,-4.1615
2002-08-01,-3.9514
2002-08-02,-2.5316
2002-08-05,-5.8442
2002-08-06,6.9951
2002-08-07,-1.7035
2002-08-08,5.2927
2002-08-09,-2.3577
2002-08-12,-2.779
2002-08-13,-2.9991
2002-08-14,2.6087
2002-08-15,-1.5066000000000002
2002-08-16,3.9675000000000002
2002-08-19,3.1310000000000002
2002-08-20,-5.6663
2002-08-21,6.758
2002-08-22,-1.4166
2002-08-23,-2.8738
2002-08-26,2.6352
2002-08-27,-3.8288
2002-08-28,-1.6393
2002-08-29,2.5238
2002-08-30,-5.7594
2002-09-03,-1.4293
2002-09-04,4.995
2002-09-05,-4.7574
2002-09-06,5.55
2002-09-09,-2.1791
2002-09-10,1.1138
2002-09-11,1.2931
2002-09-12,-4.0189
2002-09-13,1.5764
2002-09-16,-1.7944
2002-09-17,-0.9383
2002-09-18,-0.1994
2002-09-19,-2.3477
2002-09-20,0.5115
2002-09-23,-2.9008000000000003
2002-09-24,-2.3061
2002-09-25,3.6481
2002-09-26,0.8799
2002-09-27,-2.9246
2002-09-30,-3.5412
2002-10-01,5.9178
2002-10-02,-1.8107
2002-10-03,0.2107
2002-10-04,-4.1535
2002-10-07,-4.7175
2002-10-08,-2.3604
2002-10-09,-4.658
2002-10-10,3.6487
2002-10-11,0.5489
2002-10-14,2.4804
2002-10-15,5.9062
2002-10-16,-5.7408
2002-10-17,3.0742
2002-10-18,0.4502
2002-10-21,0.8964
2002-10-22,-4.3871
2002-10-23,5.4015
2002-10-24,-1.2671999999999999
2002-10-25,2.0647
2002-10-28,0.0
2002-10-29,0.0
2002-10-30,-5.6862
2002-10-31,2.4348
2002-11-01,1.2394
2002-11-04,2.1857
2002-11-05,0.0547
2002-11-06,-0.4374
2002-11-07,-0.659
2002-11-08,1.5976
2002-11-11,-1.1916
2002-11-12,5.3414
2002-11-13,2.3523
2002-11-14,3.8815
2002-11-15,-0.4425
2002-11-18,-2.2716
2002-11-19,0.1011
2002-11-20,2.0697
2002-11-21,6.3304
2002-11-22,-3.5814
2002-11-25,3.8590999999999998
2002-11-26,-1.347
2002-11-27,0.6591
2002-11-29,-2.2451
2002-12-02,3.0622
2002-12-03,0.4178
2002-12-04,-4.5306999999999995
2002-12-05,-3.7772
2002-12-06,1.2582
2002-12-09,-5.6163
2002-12-10,0.4213
2002-12-11,3.828
2002-12-12,1.0606
2002-12-13,-2.049
2002-12-16,1.6327
2002-12-17,0.0602
2002-12-18,-2.7694
2002-12-19,0.8772
2002-12-20,1.4322
2002-12-23,0.1009
2002-12-24,-2.0151
2002-12-26,-0.3033
2002-12-27,1.9029
2002-12-30,-0.6073
2002-12-31,1.5784
2003-01-02,2.6566
2003-01-03,-1.9531
2003-01-06,4.0339
2003-01-07,0.4308
2003-01-08,-0.3813
2003-01-09,2.8708
2003-01-10,0.9302
2003-01-13,-0.2811
2003-01-14,1.391
2003-01-15,-4.1477
2003-01-16,-1.9020000000000001
2003-01-17,-3.5385
2003-01-21,-4.7236
2003-01-22,-0.8966
2003-01-23,-0.479
2003-01-24,-2.7273
2003-01-27,-2.144
2003-01-28,-1.8483
2003-01-29,14.5899
2003-01-30,-1.7483
2003-01-31,0.4575
2003-02-03,-3.8968
2003-02-04,2.6856
2003-02-05,-2.8718
2003-02-06,-0.7392
2003-02-07,-1.2766
2003-02-10,2.1552
2003-02-11,0.0
2003-02-12,-1.1076
2003-02-13,0.2667
2003-02-14,-0.7926
2003-02-18,2.4074
2003-02-19,-2.199
2003-02-20,0.9101
2003-02-21,1.0027
2003-02-24,-0.625
2003-02-25,-0.2643
2003-02-26,0.5829
2003-02-27,1.9494
2003-02-28,1.1886
2003-03-03,-0.8682
2003-03-04,-2.0608
2003-03-05,1.4203000000000001
2003-03-06,-0.1037
2003-03-07,0.5192
2003-03-10,-1.6012
2003-03-11,0.0
2003-03-12,0.8399
2003-03-13,2.1812
2003-03-14,-0.1477
2003-03-17,-0.051
2003-03-18,7.2486
2003-03-19,-0.5236
2003-03-20,-9.1388
2003-03-21,4.0021
2003-03-24,-1.119
2003-03-25,-0.0973
2003-03-26,-1.5377
2003-03-27,-0.7808
2003-03-28,-0.6296
2003-03-31,-1.0032
2003-04-01,4.0
2003-04-02,3.8462
2003-04-03,-0.3457
2003-04-04,-2.0317
2003-04-07,3.3839
2003-04-08,-1.1204
2003-04-09,-3.1667
2003-04-10,0.0
2003-04-11,-0.9709
2003-04-14,3.1992
2003-04-15,3.7
2003-04-16,0.7715
2003-04-17,0.6699
2003-04-21,4.8004
2003-04-22,0.0952
2003-04-23,5.7995
2003-04-24,-0.0428
2003-04-25,-6.2165
2003-04-28,4.8881
2003-04-29,1.311
2003-04-30,-1.1219999999999999
2003-05-01,0.3913
2003-05-02,0.7362
2003-05-05,-1.2038
2003-05-06,1.9582000000000002
2003-05-07,0.6829
2003-05-08,-1.6109
2003-05-09,3.3175
2003-05-12,1.5847
2003-05-13,0.8621
2003-05-14,-1.221
2003-05-15,-3.2138
2003-05-16,-6.8114
2003-05-19,-1.873
2003-05-20,1.0242
2003-05-21,0.0
2003-05-22,-0.1382
2003-05-23,1.0152
2003-05-27,3.4718999999999998
2003-05-28,2.0751
2003-05-29,0.519
2003-05-30,4.2169
2003-06-02,-1.858
2003-06-03,3.7020999999999997
2003-06-04,3.4077
2003-06-05,0.0392
2003-06-06,-1.0588
2003-06-09,-3.2897
2003-06-10,2.459
2003-06-11,-0.04
2003-06-12,-0.3641
2003-06-13,-1.8434
2003-06-16,1.4729999999999999
2003-06-17,-0.9677
2003-06-18,0.0
2003-06-19,1.3844
2003-06-20,-1.3253
2003-06-23,-5.698
2003-06-24,-1.5969
2003-06-25,3.2412
2003-06-26,3.148
2003-06-27,-0.2059
2003-06-30,0.1651
2003-07-01,-0.3296
2003-07-02,1.1988
2003-07-03,-1.9607999999999999
2003-07-07,-0.0417
2003-07-08,1.6257000000000001
2003-07-09,3.8146
2003-07-10,-0.7902
2003-07-11,2.1107
2003-07-14,-0.858
2003-07-15,-0.5114
2003-07-16,-1.3444
2003-07-17,-5.6112
2003-07-18,2.7176
2003-07-21,-3.2658
2003-07-22,3.1197
2003-07-23,1.4463
2003-07-24,0.4534
2003-07-25,-0.122
2003-07-28,0.7736
2003-07-29,-1.0101
2003-07-30,0.3673
2003-07-31,-0.4473
2003-08-01,-3.7582
2003-08-04,0.6791
2003-08-05,-1.8128
2003-08-06,-0.0429
2003-08-07,-1.1168
2003-08-08,-1.086
2003-08-11,2.4594
2003-08-12,2.8718
2003-08-13,-1.2917
2003-08-14,3.5458
2003-08-15,0.4484
2003-08-18,6.0065
2003-08-19,1.3783
2003-08-20,0.9441
2003-08-21,3.2174
2003-08-22,-3.4433
2003-08-25,-1.464
2003-08-26,-0.9524
2003-08-27,0.0
2003-08-28,0.0385
2003-08-29,0.7305
2003-09-02,1.6412
2003-09-03,3.8303000000000003
2003-09-04,2.8571
2003-09-05,-2.602
2003-09-08,1.4043
2003-09-09,-1.2069
2003-09-10,-6.018
2003-09-11,1.9172
2003-09-12,-1.5049000000000001
2003-09-15,0.6112
2003-09-16,-0.3417
2003-09-17,0.2667
2003-09-18,-0.114
2003-09-19,-0.4564
2003-09-22,-0.9171
2003-09-23,1.3498
2003-09-24,-1.8265
2003-09-25,-2.907
2003-09-26,-2.8343
2003-09-29,5.4643
2003-09-30,-4.0514
2003-10-01,1.8717000000000001
2003-10-02,3.1446
2003-10-03,4.0185
2003-10-06,-1.4859
2003-10-07,2.0739
2003-10-08,-0.9605
2003-10-09,0.4103
2003-10-10,3.6033
2003-10-13,0.0359
2003-10-14,-1.7204000000000002
2003-10-15,1.0941
2003-10-16,0.2886
2003-10-17,-2.9856
2003-10-20,0.8528
2003-10-21,-0.9559
2003-10-22,-2.9324
2003-10-23,-15.1052
2003-10-24,2.1622
2003-10-27,3.0423
2003-10-28,1.1981
2003-10-29,3.8478
2003-10-30,-2.0358
2003-10-31,-4.4057
2003-11-03,0.8696
2003-11-04,-0.2155
2003-11-05,0.9503
2003-11-06,2.3106999999999998
2003-11-07,0.0836
2003-11-10,-3.6356
2003-11-11,-1.301
2003-11-12,-5.9754000000000005
2003-11-13,7.8505
2003-11-14,-0.3466
2003-11-17,0.0
2003-11-18,-0.8696
2003-11-19,2.3246
2003-11-20,0.0
2003-11-21,-0.3
2003-11-24,3.6973000000000003
2003-11-25,0.0
2003-11-26,-0.6633
2003-11-28,-0.0835
2003-12-01,2.3392
2003-12-02,-0.5306
2003-12-03,-0.6155
2003-12-04,-3.8811
2003-12-05,-0.988
2003-12-08,-0.2603
2003-12-09,-1.6094
2003-12-10,0.0884
2003-12-11,1.1484
2003-12-12,-1.5284
2003-12-15,-3.2816
2003-12-16,-1.6505999999999998
2003-12-17,-1.0256
2003-12-18,2.4965
2003-12-19,-1.7004000000000001
2003-12-22,5.1893
2003-12-23,3.1111
2003-12-24,-1.0733
2003-12-26,0.8932
2003-12-29,2.4356999999999998
2003-12-30,0.9696
2003-12-31,-0.6263
2004-01-02,1.6806999999999999
2004-01-05,2.8926
2004-01-06,-0.6024
2004-01-07,3.2727
2004-01-08,-0.0782
2004-01-09,-0.3915
2004-01-12,1.3365
2004-01-13,0.931
2004-01-14,-0.0384
2004-01-15,-0.7305
2004-01-16,0.6971
2004-01-20,5.5385
2004-01-21,-2.1866
2004-01-22,-1.8629
2004-01-23,-2.0501
2004-01-26,2.7519
2004-01-27,-3.3949
2004-01-28,15.1113
2004-01-29,3.4261
2004-01-30,0.0984
2004-02-02,0.0655
2004-02-03,-0.3929
2004-02-04,-4.6022
2004-02-05,3.2736
2004-02-06,2.5359
2004-02-09,-1.8549
2004-02-10,0.431
2004-02-11,-0.2641
2004-02-12,-2.8798
2004-02-13,-1.5678
2004-02-17,2.7701000000000002
2004-02-18,-2.7628
2004-02-19,-2.5295
2004-02-20,-1.6353
2004-02-23,0.0361
2004-02-24,-0.4335
2004-02-25,0.8345
2004-02-26,1.1875
2004-02-27,1.138
2004-03-01,1.8636
2004-03-02,-0.069
2004-03-03,0.1727
2004-03-04,2.2069
2004-03-05,-1.0796000000000001
2004-03-08,-1.9782
2004-03-09,-3.0967
2004-03-10,-3.8779
2004-03-11,-1.0086
2004-03-12,2.1509
2004-03-15,-4.8762
2004-03-16,1.165
2004-03-17,1.3436
2004-03-18,-1.3636
2004-03-19,-1.3441
2004-03-22,-3.3476
2004-03-23,0.7249
2004-03-24,-0.3199
2004-03-25,5.9366
2004-03-26,-0.6437
2004-03-29,0.9909
2004-03-30,0.3774
2004-03-31,-1.1654
2004-04-01,0.4184
2004-04-02,2.2348
2004-04-05,3.1123
2004-04-06,-1.1498
2004-04-07,0.3272
2004-04-08,0.3986
2004-04-12,0.3248
2004-04-13,-7.2302
2004-04-14,-0.8143
2004-04-15,-0.43
2004-04-16,0.0785
2004-04-19,-0.1962
2004-04-20,0.1179
2004-04-21,-0.8245
2004-04-22,1.6627
2004-04-23,-0.7399
2004-04-26,-0.8631
2004-04-27,2.9679
2004-04-28,-3.4973
2004-04-29,-0.3982
2004-04-30,-2.2791
2004-05-03,3.1097
2004-05-04,1.5873
2004-05-05,0.2734
2004-05-06,-1.0129
2004-05-07,-1.0232
2004-05-10,-1.9085
2004-05-11,3.5266
2004-05-12,1.5662
2004-05-13,-0.6554
2004-05-14,-1.0477
2004-05-17,-2.5882
2004-05-18,3.6231999999999998
2004-05-19,-0.4662
2004-05-20,-0.4294
2004-05-21,0.8624
2004-05-24,1.5157
