ticker,CWBR US Equity
2016-01-25,-1.8182
2016-01-28,6.4815
2016-02-01,9.5652
2016-02-02,-3.1746
2016-02-19,0.9836
2016-02-24,11.2013
2016-02-26,9.4891
2016-02-29,14.0
2016-03-01,-9.3567
2016-03-02,0.0
2016-03-03,0.0
2016-03-07,-1.9355
2016-03-08,6.5789
2016-03-09,2.2222
2016-03-11,-3.3816
2016-03-14,-6.25
2016-03-18,6.6667
2016-03-24,-6.875
2016-04-01,7.3826
2016-04-04,5.625
2016-04-05,0.0
2016-04-07,-4.142
2016-04-11,3.0864
2016-04-12,-2.3952
2016-04-13,4.1104
2016-04-14,11.3141
2016-04-19,5.8761
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,-2.5
2016-04-26,2.9744
2016-04-27,2.5896
2016-04-28,2.4272
2016-04-29,1.4218
2016-05-02,7.757
2016-05-03,5.3773
2016-05-04,23.4568
2016-05-05,0.0
2016-05-06,-3.3333
2016-05-09,-15.7931
2016-05-10,3.1941
2016-05-11,3.9683
2016-05-12,14.5038
2016-05-13,-2.6667
2016-05-16,-2.3973
2016-05-17,1.4035
2016-05-18,1.0381
2016-05-19,-3.4247
2016-05-20,-3.5461
2016-05-24,-0.1471
2016-05-26,1.9882
2016-05-27,-0.722
2016-05-31,0.7273
2016-06-01,-4.0433
2016-06-03,-5.9443
2016-06-06,-7.2
2016-06-08,-2.6724
2016-06-10,8.0602
2016-06-13,0.4098
2016-06-14,-2.0408
2016-06-15,-4.5833
2016-06-16,-3.6681
2016-06-17,9.7008
2016-06-20,-4.9587
2016-06-23,-1.8260999999999998
2016-06-24,-6.9088
2016-06-29,4.6622
2016-07-05,2.2727
2016-07-08,7.5556
2016-07-11,-7.0248
2016-07-12,7.5556
2016-07-13,-0.8264
2016-07-14,0.4167
2016-07-15,-2.4896
2016-07-26,-2.1277
2016-07-29,0.0
2016-08-02,0.0
2016-08-08,-2.3478
2016-08-09,0.1781
2016-08-15,0.0
2016-08-17,-0.1778
2016-08-18,4.6305
2016-08-19,-4.2846
2016-08-22,0.2973
2016-08-23,-7.0035
2016-09-09,0.1907
2016-09-12,0.4757
2016-09-13,4.1667
2016-09-15,-2.2727
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,-3.2558
2016-09-21,-1.4423
2016-09-22,4.878
2016-09-26,-2.3256
2016-09-27,7.619
2016-09-28,-7.0796
2016-10-04,0.0
2016-10-05,-4.0
2016-10-06,6.6468
2016-10-07,-2.3256
2016-10-10,-3.8095
2016-10-12,5.3465
2016-10-13,4.3233
2016-10-14,-3.1532
2016-10-17,-1.3953
2016-10-18,-0.1887
2016-10-20,-0.7561
2016-10-21,6.1905
2016-10-24,0.8969
2016-10-25,4.5333
2016-10-27,-2.2109
2016-10-31,-11.3043
2016-11-01,2.9412000000000003
2016-11-03,6.9048
2016-11-04,-2.0045
2016-11-07,-2.0
2016-11-08,-0.2783
2016-11-09,-2.3256
2016-11-10,2.6667
2016-11-11,3.8961
2016-11-14,0.0
2016-11-15,-4.0179
2016-11-16,0.0
2016-11-22,-4.6512
2016-11-23,4.878
2016-11-28,-2.3256
2016-11-29,-2.3810000000000002
2016-11-30,0.0976
2016-12-01,0.8772
2016-12-02,5.7971
2016-12-05,-5.4795
2016-12-06,-0.9662
2016-12-07,2.2439
2016-12-12,0.2863
2016-12-13,0.0
2016-12-15,-0.0951
2016-12-19,2.3810000000000002
2016-12-20,-0.4651
2016-12-21,-0.9346
2016-12-22,-1.1792
2016-12-28,0.2387
2016-12-29,-0.9524
2016-12-30,-1.4423
2017-01-03,0.0
2017-01-04,1.7561
2017-01-06,-2.2052
2017-01-09,22.549
2017-01-12,-4.08
2017-01-13,10.5088
2017-01-20,-15.4717
2017-01-23,11.607099999999999
2017-01-25,-0.8
2017-01-27,-3.2258
2017-01-30,-6.6667
2017-01-31,2.6786
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.087
2017-02-07,-0.9557
2017-02-09,-3.5088
2017-02-10,-9.0909
2017-02-13,0.0
2017-02-14,0.2
2017-02-15,-0.1996
2017-02-16,1.0
2017-02-17,-1.9802
2017-02-21,6.0606
2017-02-22,-11.9048
2017-02-24,2.7027
2017-02-28,0.0
2017-03-01,1.5789
2017-03-02,-6.7358
2017-03-03,1.1111
2017-03-06,8.2418
2017-03-07,-1.0152
2017-03-08,-5.1282
2017-03-09,-1.0811
2017-03-10,-1.6393
2017-03-14,0.0
2017-03-16,0.0
2017-03-17,-2.2222
2017-03-20,-0.4545
2017-03-21,-1.8265
2017-03-23,0.0
2017-03-24,1.1628
2017-03-27,1.1494
2017-03-29,0.5682
2017-03-30,0.0
2017-04-03,0.0
2017-04-06,0.0
2017-04-12,0.0
2017-04-17,0.0
2017-04-18,-4.4068
2017-04-24,6.383
2017-04-25,0.0
2017-04-27,-0.3333
2017-05-02,17.0569
2017-05-03,7.619
2017-05-08,-8.4071
2017-05-09,-3.3816
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,-2.5
2017-05-15,-0.2051
2017-05-16,-2.261
2017-05-17,0.0
2017-05-19,-0.1052
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,-4.7368
2017-05-26,-3.3149
2017-05-30,2.8571
2017-06-05,-4.4444
2017-06-06,4.6512
2017-06-07,-6.1111
2017-06-12,0.5917
2017-06-13,11.7647
2017-06-14,-13.1579
2017-06-15,2.4242
2017-06-16,-1.1834
2017-06-20,-1.1976
2017-06-23,-0.6061
2017-06-26,1.9512
2017-06-27,1.0766
2017-06-30,-2.3669000000000002
2017-07-05,3.0303
2017-07-06,-2.9412000000000003
2017-07-10,3.0303
2017-07-13,0.1176
2017-07-14,13.9835
2017-07-17,0.4124
2017-07-18,1.8121
2017-07-20,-1.679
2017-07-24,-2.5641
2017-07-28,3.1579
2017-07-31,-0.5102
2017-08-03,1.1026
2017-08-04,1.4456
2017-08-07,-2.0
2017-08-10,4.5918
2017-08-14,1.4634
2017-08-15,-2.8846
2017-08-16,2.9703
2017-08-17,5.2885
2017-08-18,0.4566
2017-08-21,-9.0909
2017-08-23,5.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,-4.7619
2017-08-29,-2.0
2017-08-30,2.0408
2017-08-31,5.0
2017-09-01,0.0
2017-09-05,-4.7619
2017-09-11,10.0
2017-09-12,0.0
2017-09-13,5.5682
2017-09-14,7.6426
2017-09-15,10.0
2017-09-18,-13.818200000000001
2017-09-20,7.5949
2017-09-21,5.8824
2017-09-22,-5.5556
2017-09-25,9.8039
2017-09-26,-3.5714
2017-09-27,1.8519
2017-09-28,3.6364
2017-09-29,26.3158
2017-10-02,0.0
2017-10-03,2.1667
2017-10-04,13.9206
2017-10-05,7.1599
2017-10-06,31.4031
2017-10-09,10.5085
2017-10-10,1.227
2017-10-11,1.5455
2017-10-12,4.5658
2017-10-13,-6.5354
2017-10-16,-7.6336
2017-10-17,-2.4793
2017-10-18,8.9153
2017-10-19,8.1544
2017-10-20,2.8777
2017-10-23,-2.7972
2017-10-24,-10.0719
2017-10-25,8.64
2017-10-26,0.0
2017-10-27,-1.3255
2017-10-30,-3.2239
2017-10-31,-5.1511
2017-11-01,-4.0894
2017-11-02,-2.009
2017-11-03,-1.3841
2017-11-06,5.2632
2017-11-07,-3.3333
2017-11-08,0.5948
2017-11-09,3.3508
2017-11-10,-3.8143000000000002
2017-11-13,-6.75
2017-11-14,-2.0061
2017-11-15,-13.2075
2017-11-16,-10.3696
2017-11-17,8.5617
2017-11-20,8.3557
2017-11-21,-2.0619
2017-11-22,0.0
2017-11-24,5.2632
2017-11-27,-5.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.1684
2017-12-01,-3.3207
2017-12-04,0.0
2017-12-05,1.5217
2017-12-06,-3.6403
2017-12-07,2.2222
2017-12-08,17.3913
2017-12-11,8.3333
2017-12-12,-5.9829
2017-12-13,-4.5455
2017-12-14,0.381
2017-12-15,4.3643
2017-12-18,-2.7273
2017-12-19,-0.372
2017-12-20,1.3114
2017-12-21,-4.8148
2017-12-22,-2.7237
2017-12-26,0.0
2017-12-27,-1.8
2017-12-28,9.7678
2017-12-29,-7.7854
2018-01-02,2.0121
2018-01-03,8.4813
2018-01-04,6.0
2018-01-05,1.5436999999999999
2018-01-08,-10.8108
2018-01-09,7.7652
2018-01-10,-7.5571
2018-01-11,-7.7947
2018-01-12,0.2062
2018-01-16,16.1523
2018-01-17,6.2888
2018-01-18,0.8333
2018-01-19,0.0
2018-01-22,3.4711
2018-01-23,0.9585
2018-01-24,-1.8987
2018-01-25,4.0323
2018-01-26,1.0853
2018-01-29,1.9939
2018-01-30,-3.609
2018-01-31,5.1482
2018-02-01,-1.7804
2018-02-02,-5.4381
2018-02-05,0.639
2018-02-06,2.3810000000000002
2018-02-07,0.5612
2018-02-08,-1.6373
2018-02-09,-4.3887
2018-02-12,4.5902
2018-02-13,1.2539
2018-02-14,2.7864
2018-02-15,4.2169
2018-02-16,-3.3237
2018-02-20,-1.3453
2018-02-21,3.0303
2018-02-22,-4.1176
2018-02-23,2.454
2018-02-26,-2.9939999999999998
2018-02-27,-1.2346
2018-02-28,-5.1563
2018-03-01,-4.7776
2018-03-02,0.346
2018-03-05,0.0
2018-03-06,0.6897
2018-03-07,1.0274
2018-03-08,1.6949
2018-03-09,-1.5
2018-03-12,-3.8917
2018-03-13,-3.169
2018-03-14,-0.1818
2018-03-15,-4.7359
2018-03-16,-0.3824
2018-03-19,-3.071
2018-03-20,-1.5842
2018-03-21,-0.2012
2018-03-22,3.2258
2018-03-23,3.5156
2018-03-26,0.0
2018-03-27,2.8302
2018-03-28,-2.7523
2018-03-29,-1.8868
2018-04-02,-0.9615
2018-04-03,1.5534
2018-04-04,-0.956
2018-04-05,-1.3514
2018-04-06,-3.1311
2018-04-09,0.202
2018-04-10,-3.8306
2018-04-11,-2.5157
2018-04-12,0.6452
2018-04-13,5.5556
2018-04-16,0.2024
2018-04-17,-0.202
2018-04-18,-2.2267
2018-04-19,-1.4493
2018-04-20,-6.7227
2018-04-23,12.3874
2018-04-24,-1.4028
2018-04-25,-2.439
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,1.0417
2018-05-01,2.4742
2018-05-02,-0.4024
2018-05-03,0.0
2018-05-04,10.7838
2018-05-07,14.7015
2018-05-08,0.9539
2018-05-09,-1.7323
2018-05-10,-5.2885
2018-05-11,3.2149
2018-05-14,-0.9836
2018-05-15,0.0
2018-05-16,-0.9934
2018-05-17,-1.3378
2018-05-18,2.3729
2018-05-21,-0.3311
2018-05-22,0.6645
2018-05-23,-0.33
2018-05-24,2.8146
2018-05-25,-6.6023
2018-05-29,-3.1034
2018-05-30,3.9146
2018-05-31,3.5959
2018-06-01,17.3554
2018-06-04,10.5634
2018-06-05,-2.8025
2018-06-06,16.1206
2018-06-07,-4.1761
2018-06-08,-2.9446
2018-06-11,11.8932
2018-06-12,12.7983
2018-06-13,-2.2115
2018-06-14,0.0983
2018-06-15,-0.8841
2018-06-18,-0.892
2018-06-19,-0.5
2018-06-20,-0.5025
2018-06-21,-5.5556
2018-06-22,-11.123
2018-06-25,0.4813
2018-06-26,-13.5329
2018-06-27,4.5706
2018-06-28,-11.1258
2018-06-29,-2.3845
2018-07-02,-7.7863
2018-07-03,0.8278
2018-07-05,2.6273
2018-07-06,0.48
2018-07-09,-2.3885
2018-07-10,-5.7096
2018-07-11,-2.2491
2018-07-12,3.8938
2018-07-13,3.2368
2018-07-16,-5.9406
2018-07-17,-2.4561
2018-07-18,0.5396
2018-07-19,1.9678
2018-07-20,-1.2281
2018-07-23,0.5329
2018-07-24,3.5336
2018-07-25,0.8532
2018-07-26,-0.6768
2018-07-27,-4.0886
2018-07-30,-1.421
2018-07-31,3.0631
2018-08-01,-2.0979
2018-08-02,-3.75
2018-08-03,-3.525
2018-08-06,-9.5192
2018-08-07,34.3252
2018-08-08,5.3797
2018-08-09,2.7027
2018-08-10,0.0
2018-08-13,-10.526299999999999
2018-08-14,2.9412000000000003
2018-08-15,-10.7937
2018-08-16,6.2278
2018-08-17,-6.1977
2018-08-20,-11.0714
2018-08-21,13.253
2018-08-22,-5.1418
2018-08-23,-2.4299
2018-08-24,-1.7241
2018-08-27,1.9493
2018-08-28,0.7648
2018-08-29,0.5693
2018-08-30,0.9434
2018-08-31,-2.0561
2018-09-04,-3.4351
2018-09-05,-1.3834
2018-09-06,-2.004
2018-09-07,-2.6585
2018-09-10,-0.6303
2018-09-11,-4.4397
2018-09-12,0.2212
2018-09-13,0.883
2018-09-14,1.5316999999999998
2018-09-17,-5.1724
2018-09-18,-3.4091
2018-09-19,-2.8235
2018-09-20,13.8015
2018-09-21,-7.4468
2018-09-24,-2.069
2018-09-25,4.4601
2018-09-26,-2.4718999999999998
2018-09-27,-1.6129
2018-09-28,0.9368
2018-10-01,-1.6240999999999999
2018-10-02,-0.7075
2018-10-03,7.3634
2018-10-04,-3.3186
2018-10-05,-4.5767
2018-10-08,-3.5971
2018-10-09,-4.4776
2018-10-10,0.5208
2018-10-11,1.5544
2018-10-12,1.2755
2018-10-15,-1.5112999999999999
2018-10-16,8.6957
2018-10-17,-4.0
2018-10-18,-4.6569
2018-10-19,7.9692
2018-10-22,-3.0952
2018-10-23,-2.7027
2018-10-24,-8.0808
2018-10-25,7.4176
2018-10-26,-1.2788
2018-10-29,-3.886
2018-10-30,1.8868
2018-10-31,1.3228
2018-11-01,6.2663
2018-11-02,5.1597
2018-11-05,-16.5888
2018-11-06,8.6835
2018-11-07,1.8041
2018-11-08,0.7595
2018-11-09,-0.7538
2018-11-12,-5.0633
2018-11-13,-2.1333
2018-11-14,-11.1717
2018-11-15,3.0675
2018-11-16,-5.9524
2018-11-19,-3.1646
2018-11-20,-1.9607999999999999
2018-11-21,1.3333
2018-11-23,1.9737
2018-11-26,-0.9677
2018-11-27,16.6124
2018-11-28,10.6145
2018-11-29,-2.2727
2018-11-30,5.6848
2018-12-03,-5.6235
2018-12-04,-8.5492
2018-12-06,1.1331
2018-12-07,-1.9607999999999999
2018-12-10,2.2857
2018-12-11,-1.1173
2018-12-12,4.5198
2018-12-13,-4.0541
2018-12-14,10.4225
2018-12-17,-8.6735
2018-12-18,-3.0726
2018-12-19,0.0
2018-12-20,0.5764
2018-12-21,-10.3152
2018-12-24,-0.9585
2018-12-26,-3.2258
2018-12-27,-1.0
2018-12-28,13.468
2018-12-31,-7.7151
2019-01-02,9.9678
2019-01-03,7.6023
2019-01-04,12.7717
2019-01-07,-3.1325
2019-01-08,-3.7313
2019-01-09,-0.5168
2019-01-10,0.2597
2019-01-11,7.772
2019-01-14,-3.3654
2019-01-15,-1.4925
2019-01-16,3.0303
2019-01-17,0.9804
2019-01-18,-9.466
2019-01-22,-3.7534
2019-01-23,-3.8997
2019-01-24,-7.2464
2019-01-25,-3.75
2019-01-28,4.8701
2019-01-29,-0.6192
2019-01-30,0.0
2019-01-31,2.1807
2019-02-01,3.3537
2019-02-04,-1.4748999999999999
2019-02-05,-2.6946
2019-02-06,-1.5385
2019-02-07,-3.75
2019-02-08,2.2727
2019-02-11,4.127
2019-02-12,0.6098
2019-02-13,-4.5455
2019-02-14,-3.8095
2019-02-15,5.9406
2019-02-19,-0.6231
2019-02-20,-5.3292
2019-02-21,-2.3179
2019-02-22,11.8644
2019-02-25,-4.2424
2019-02-26,6.3291
2019-02-27,-2.3810000000000002
2019-02-28,-3.0488
2019-03-01,6.9182
2019-03-04,-4.7059
2019-03-05,-2.1605
2019-03-06,-2.8391
2019-03-07,-3.2468
2019-03-08,2.6846
2019-03-11,-1.3072
2019-03-12,0.3311
2019-03-13,0.6601
2019-03-14,2.623
2019-03-15,21.4058
2019-03-18,-8.6842
2019-03-19,-7.4928
2019-03-20,0.9346
2019-03-21,-1.2346
2019-03-22,-3.4375
2019-03-25,3.5599
2019-03-26,-1.25
2019-03-27,-1.5823
2019-03-28,2.2508
2019-03-29,2.5157
2019-04-01,-1.227
2019-04-02,2.4845
2019-04-03,-1.2121
2019-04-04,-0.6135
2019-04-05,0.9259
2019-04-08,-0.9174
2019-04-09,-2.7778
2019-04-10,1.2698
2019-04-11,-5.9561
2019-04-12,-5.3333
2019-04-15,-9.1549
2019-04-16,3.1008
2019-04-17,-7.5188
2019-04-18,-2.439
2019-04-22,-7.5
2019-04-23,2.2523
2019-04-24,-0.4405
2019-04-25,4.4248
2019-04-26,5.9322
2019-04-29,-2.4
2019-04-30,0.4098
2019-05-01,13.0612
2019-05-02,-13.3574
2019-05-03,23.3333
2019-05-06,-7.7703
2019-05-07,2.9304
2019-05-08,-10.3203
2019-05-09,4.7619
2019-05-10,-3.4091
2019-05-13,-3.9215999999999998
2019-05-14,-10.2041
2019-05-15,1.3636
2019-05-16,-5.8296
2019-05-17,-2.8571
2019-05-20,-1.9607999999999999
2019-05-21,-3.0
2019-05-22,3.0928
2019-05-23,-6.5
2019-05-24,4.8128
2019-05-28,-5.6122
2019-05-29,-3.7838000000000003
2019-05-30,-8.427
2019-05-31,5.5215
2019-06-03,-2.907
2019-06-04,20.9581
2019-06-05,-14.3564
2019-06-06,-3.4682
2019-06-07,-1.7964
2019-06-10,18.2927
2019-06-11,-3.6082
2019-06-12,-5.8824
2019-06-13,-3.4091
2019-06-14,-1.7647
2019-06-17,5.3892
2019-06-18,2.2727
2019-06-19,-3.8889
2019-06-20,-0.578
2019-06-21,-2.907
2019-06-24,-1.1976
2019-06-25,11.5152
2019-06-26,-8.6957
2019-06-27,0.0
2019-06-28,2.3810000000000002
2019-07-01,1.7442
2019-07-02,0.0
2019-07-03,0.5714
2019-07-05,-5.1136
2019-07-08,4.7904
2019-07-09,-2.8571
2019-07-10,-1.7647
2019-07-11,-4.7904
2019-07-12,-0.6289
2019-07-15,2.5316
2019-07-16,-0.6173
2019-07-17,-3.1056
2019-07-18,-0.641
2019-07-19,0.0
2019-07-22,-1.9355
2019-07-23,-13.1579
2019-07-24,9.8485
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,6.8966
2019-07-30,10.3226
2019-07-31,-3.5088
2019-08-01,-8.4848
2019-08-02,-0.6623
2019-08-05,-4.6667
2019-08-06,0.0
2019-08-07,-0.6993
2019-08-08,11.9718
2019-08-09,4.4025
2019-08-12,3.012
2019-08-13,-2.924
2019-08-14,-3.6145
2019-08-15,0.0
2019-08-16,0.625
2019-08-19,6.2112
2019-08-20,-2.924
2019-08-21,-0.6024
2019-08-22,-3.0303
2019-08-23,-6.25
2019-08-26,-2.6667
2019-08-27,2.0548
2019-08-28,2.6846
2019-08-29,-3.9215999999999998
2019-08-30,-5.4422
2019-09-03,-6.4748
2019-09-04,5.3846
2019-09-05,3.6496
2019-09-06,-0.7042
2019-09-09,-4.2553
2019-09-10,3.7037
2019-09-11,2.8571
2019-09-12,-4.8611
2019-09-13,5.8394
2019-09-16,-0.6897
2019-09-17,0.0
2019-09-18,-1.3889
2019-09-19,-2.8169
2019-09-20,3.6231999999999998
2019-09-23,-0.6993
2019-09-24,-2.1127
2019-09-25,1.4388
2019-09-26,-0.7092
2019-09-27,-6.4286
2019-09-30,-0.7634
2019-10-01,-3.8462
2019-10-02,-4.0
2019-10-03,3.7333
2019-10-04,3.6311
2019-10-07,-2.3256
2019-10-08,0.7937
2019-10-09,-1.5748
2019-10-10,0.0
2019-10-11,2.08
2019-10-14,1.0972
2019-10-15,0.0
2019-10-16,1.5504
2019-10-17,3.0534
2019-10-18,5.9259
2019-10-21,4.8951
2019-10-22,4.4467
2019-10-23,5.9552
2019-10-24,-2.4096
2019-10-25,5.2469
2019-10-28,9.0909
2019-10-29,-2.6882
2019-10-30,7.1823
2019-10-31,3.6082
2019-11-01,16.4179
2019-11-04,-8.1197
2019-11-05,-4.186
2019-11-06,-7.767
2019-11-07,-6.3158
2019-11-08,6.7416
2019-11-11,0.0
2019-11-12,1.0526
2019-11-13,1.5625
2019-11-14,0.5128
2019-11-15,-3.0612
2019-11-18,4.7368
2019-11-19,-2.5126
2019-11-20,-0.5155
2019-11-21,2.5907
2019-11-22,-10.9646
2019-11-25,-8.106
2019-11-26,4.321
2019-11-27,0.0
2019-11-29,3.5503
2019-12-02,0.2743
2019-12-03,-4.2626
2019-12-04,-2.3810000000000002
2019-12-05,1.8293
2019-12-06,-1.7964
2019-12-09,-3.6585
2019-12-10,0.0
2019-12-11,5.0633
2019-12-12,0.6024
2019-12-13,3.5928
2019-12-16,9.2486
2019-12-17,-12.1693
2019-12-18,-1.8072
2019-12-19,4.908
2019-12-20,-1.7544
2019-12-23,-1.7856999999999998
2019-12-24,-1.2121
2019-12-26,-0.6135
2019-12-27,-1.2346
2019-12-30,-5.0
2019-12-31,5.2632
2020-01-02,-2.5
2020-01-03,3.8462
2020-01-06,-1.8519
2020-01-07,5.0314
2020-01-08,2.9939999999999998
2020-01-09,1.4535
2020-01-10,-0.8596
2020-01-13,4.6243
2020-01-14,6.6298
2020-01-15,0.5181
2020-01-16,15.4124
2020-01-17,3.1711
2020-01-21,3.0303
2020-01-22,9.6639
2020-01-23,4.9808
2020-01-24,-6.2044
2020-01-27,-12.8405
2020-01-28,-0.4464
2020-01-29,9.417
2020-01-30,-1.2295
2020-01-31,-4.9793
2020-02-03,-12.6638
2020-02-04,-2.0
2020-02-05,-0.5102
2020-02-06,0.5128
2020-02-07,-3.0612
2020-02-10,3.1421
2020-02-11,-7.1286
2020-02-12,3.0165
2020-02-13,0.2773
2020-02-14,-1.0691
2020-02-18,-1.6129
2020-02-19,-2.7321999999999997
2020-02-20,3.3708
2020-02-21,8.1522
2020-02-24,0.5025
2020-02-25,-10.0
2020-02-26,-2.2222
2020-02-27,-4.5455
2020-02-28,-4.7619
2020-03-02,3.125
2020-03-03,3.0303
2020-03-04,6.4706
2020-03-05,-1.6575
2020-03-06,-3.3708
2020-03-09,2.907
2020-03-10,3.9548
2020-03-11,-4.3478
2020-03-12,-17.0455
2020-03-13,-2.7397
2020-03-16,-11.3944
2020-03-17,1.7326000000000001
2020-03-18,-12.5
2020-03-19,-7.1429
2020-03-20,10.0962
2020-03-23,-5.6769
2020-03-24,-6.0185
2020-03-25,25.1232
2020-03-26,5.1181
2020-03-27,10.1124
2020-03-30,-18.3673
2020-03-31,-5.0
2020-04-01,-1.9123
2020-04-02,0.161
2020-04-03,-3.5714
2020-04-06,4.6296
2020-04-07,23.8938
2020-04-08,-9.2857
2020-04-09,-3.5433
2020-04-13,-1.2245
2020-04-14,5.7934
2020-04-15,6.2417
2020-04-16,4.4118
2020-04-17,7.0423
2020-04-20,20.7237
2020-04-21,0.2725
2020-04-22,6.5217
2020-04-23,25.0
2020-04-24,9.7959
2020-04-27,-0.3717
2020-04-28,-0.7463
2020-04-29,2.2556
2020-04-30,-6.25
2020-05-01,10.9804
2020-05-04,18.3746
2020-05-05,19.403
2020-05-06,-15.0
2020-05-07,-4.7059
2020-05-08,0.9259
2020-05-11,1.5291000000000001
2020-05-12,-10.241
2020-05-13,-8.7248
2020-05-14,-12.5
2020-05-15,9.2437
2020-05-18,0.0
2020-05-19,1.5385
2020-05-20,-0.7576
2020-05-21,-2.2901
2020-05-22,2.7344
2020-05-26,0.0
2020-05-27,-1.1407
2020-05-28,-0.7692
2020-05-29,-1.938
2020-06-01,-1.581
2020-06-02,6.4257
2020-06-03,4.9056999999999995
2020-06-04,-0.7194
2020-06-05,-0.3623
2020-06-08,-4.3636
2020-06-09,0.7605
2020-06-10,1.5093999999999999
2020-06-11,-5.5762
2020-06-12,-3.1496
2020-06-15,-1.626
2020-06-16,0.4132
2020-06-17,-2.0576
2020-06-18,-5.4622
2020-06-19,8.8889
2020-06-22,-6.1224
2020-06-23,3.4783
2020-06-24,-5.042
2020-06-25,7.0796
2020-06-26,-23.1405
2020-06-29,-13.4409
2020-06-30,-3.7267
2020-07-01,-1.2903
2020-07-02,-1.9607999999999999
2020-07-06,6.0
2020-07-07,-3.1447
2020-07-08,5.8442
2020-07-09,-6.7485
2020-07-10,-1.9737
2020-07-13,2.6846
2020-07-14,-0.3268
2020-07-15,2.2951
2020-07-16,2.5641
2020-07-17,6.25
2020-07-20,-1.7647
2020-07-21,-3.2934
2020-07-22,4.644
2020-07-23,-8.284
2020-07-24,-5.8065
2020-07-27,1.3699
2020-07-28,0.0
2020-07-29,-0.6757
2020-07-30,1.3605
2020-07-31,0.0
