ticker,FVSTA US Equity
2001-06-14,-21.5686
2001-06-15,0.0
2001-06-25,0.0
2001-08-17,-12.5
2001-10-02,0.0
2001-11-05,0.0
2001-12-10,0.0
2001-12-12,0.0
2001-12-20,0.0
2001-12-24,0.0
2001-12-27,0.0
2001-12-28,-62.8571
2001-12-31,-7.6923
2002-01-31,-16.6667
2002-03-07,-30.0
2002-03-27,0.0
2002-04-26,0.0
2002-05-01,0.0
2002-05-02,0.0
2002-07-02,0.0
2002-10-08,-28.5714
2002-10-09,0.0
2002-10-10,-40.0
2002-10-11,0.0
2002-10-14,-63.3333
2002-12-03,445.4545
2002-12-31,-50.0
2003-01-10,0.0
2003-02-21,0.0
2003-03-03,0.0
2003-03-06,33.3333
2003-04-08,0.0
2003-04-10,-25.0
2003-04-22,33.3333
2003-04-23,25.0
2003-05-01,-30.0
2003-05-29,0.0
2003-07-28,0.0
2003-08-27,28.5714
2003-09-25,-33.3333
2003-09-30,0.0
2003-10-09,0.0
2003-10-23,-33.3333
2003-11-19,0.0
2003-11-21,0.0
2003-12-05,0.0
2003-12-17,150.0
2003-12-18,-30.0
2003-12-23,0.0
2004-02-03,0.0
2004-03-15,0.0
2004-03-18,-14.2857
2004-03-19,0.0
2004-04-16,0.0
2004-06-30,-66.6667
2005-04-27,25.0
2005-04-28,0.0
2005-05-12,0.0
2005-05-31,140.0
2006-11-15,300.0
2006-11-17,-91.5833
2007-03-19,23.7624
2007-06-25,128.0
2007-07-02,0.0
2007-08-01,-55.7895
2008-03-07,-68.254
2008-03-10,0.0
2008-03-14,40.0
2008-03-18,87.5
2008-03-20,0.0
2008-03-27,42.8571
2008-04-11,16.6667
2008-04-14,8.5714
2008-04-15,15.2632
2008-04-17,-4.1096
2008-04-24,0.0
2008-04-30,-23.8095
2008-05-02,0.0
2008-05-14,0.0
2008-05-20,-5.0
2008-05-22,5.2632
2008-05-23,-3.125
2008-05-27,-1.9355
2008-05-28,-17.7632
2008-05-29,-43.2
2008-06-04,76.0563
2008-06-05,0.0
2008-06-06,0.0
2008-06-10,-16.0
2008-06-11,0.0
2008-07-10,-51.4286
2008-07-18,0.0
2008-08-12,27.451
2008-08-19,30.7692
2008-08-20,11.7647
2008-08-21,6.3158
2008-08-22,0.0
2008-09-10,0.0
2008-09-16,-5.9406
2008-09-18,-5.2632
2008-09-23,-5.5556
2008-09-24,0.0
2008-09-25,21.1765
2008-09-30,0.0
2008-10-06,16.5049
2008-10-07,0.0
2008-10-14,-28.3333
2008-10-21,-1.1628
2008-10-22,-5.8824
2008-10-27,0.0
2008-10-29,-31.25
2008-11-04,18.1818
2008-11-05,15.3846
2008-11-07,-6.6667
2008-11-13,-14.2857
2008-11-14,16.6667
2008-11-20,-34.2857
2008-11-21,-23.913
2008-11-24,-28.5714
2008-11-26,80.0
2008-11-28,-48.8889
2008-12-02,95.6522
2008-12-03,-55.5556
2008-12-04,-50.0
2008-12-05,-50.0
2008-12-08,80.0
2008-12-15,-11.1111
2008-12-17,12.5
2008-12-23,-44.4444
2008-12-24,100.0
2008-12-29,0.0
2009-01-06,0.0
2009-01-08,-10.0
2009-01-13,-11.1111
2009-01-20,0.0
2009-01-22,-12.5
2009-01-29,-7.1429
2009-02-06,-52.3077
2009-02-13,12.9032
2009-02-18,0.0
2009-02-19,328.5714
2009-02-20,133.3333
2009-02-25,-25.7143
2009-02-26,-3.8462
2009-03-03,-32.6
2009-03-05,48.368
2009-03-06,0.0
2009-03-09,-72.0
2009-03-10,57.1429
2009-03-12,-9.0909
2009-06-01,0.0
2009-06-03,20.0
2009-06-05,-16.6667
2009-06-08,0.0
2009-06-30,0.0
2009-07-13,0.0
2009-07-14,-5.0
2009-07-17,10.526299999999999
2009-07-30,23.8095
2009-07-31,15.3846
2009-08-04,6.6667
2009-08-05,-31.25
2009-08-06,18.1818
2009-08-10,15.3846
2009-08-13,0.0
2009-08-19,-6.6667
2009-08-21,0.0
2009-08-27,7.1429
2009-09-01,6.6667
2009-09-03,0.0
2009-09-04,6.25
2009-09-08,0.0
2009-09-09,5.8824
2009-09-10,5.5556
2009-09-11,5.2632
2009-09-14,10.0
2009-09-15,4.0909
2009-09-16,0.4367
2009-09-17,-19.5652
2009-09-18,8.1081
2009-09-21,-2.5
2009-09-23,-10.2564
2009-09-25,31.4286
2009-09-28,4.3478
2009-09-29,0.0
2009-09-30,4.1667
2009-10-01,-20.0
2009-10-02,0.0
2009-10-06,0.0
2009-10-07,10.0
2009-10-08,40.9091
2009-10-09,-6.4516
2009-10-12,6.8966
2009-10-13,41.9355
2009-10-14,6.8182
2009-10-15,-31.9149
2009-10-16,25.0
2009-10-19,0.0
2009-10-20,-12.5
2009-10-21,8.5714
2009-10-22,5.2632
2009-10-23,17.5
2009-10-26,38.2979
2009-10-27,6.1538
2009-10-28,4.3478
2009-10-29,1.3889
2009-10-30,2.7397
2009-11-02,4.0
2009-11-03,-6.4103
2009-11-04,4.1096
2009-11-05,-32.8947
2009-11-06,-33.3333
2009-11-09,-2.9412000000000003
2009-11-10,0.0
2009-11-11,-21.2121
2009-11-12,13.461500000000001
2009-11-13,-15.2542
2009-11-16,0.0
2009-11-17,4.0
2009-11-18,-23.0769
2009-11-19,5.0
2009-11-20,23.8095
2009-11-23,-23.0769
2009-11-24,30.0
2009-11-25,-15.3846
2009-11-27,36.3636
2009-11-30,16.6667
2009-12-01,-28.5714
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,12.8
2009-12-11,-11.3475
2009-12-14,22.0
2009-12-15,-1.6393
2009-12-17,-6.6667
2009-12-18,0.0
2009-12-21,-0.0446
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,7.1907
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,-20.0
2009-12-31,12.5
2010-01-05,-7.4074
2010-01-06,4.0
2010-01-07,3.8462
2010-01-08,0.0
2010-01-11,-11.1111
2010-01-12,-12.5
2010-01-13,-4.7619
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,0.0
2010-01-20,20.0
2010-01-25,-4.1667
2010-01-26,-4.3478
2010-01-27,-13.6364
2010-01-28,21.0526
2010-01-29,2.1739
2010-02-01,2.1277
2010-02-02,-29.1667
2010-02-03,-32.3529
2010-02-04,-30.4348
2010-02-05,12.5
2010-02-08,-1.1111
2010-02-09,-11.236
2010-02-10,-11.3924
2010-02-11,7.1429
2010-02-16,20.0
2010-02-17,-11.1111
2010-02-18,-12.5
2010-02-19,-7.1429
2010-02-22,0.0
2010-02-24,-15.3846
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,-18.1818
2010-03-02,2.2222
2010-03-03,15.2174
2010-03-04,3.7736
2010-03-05,30.9091
2010-03-08,25.0
2010-03-09,0.0
2010-03-12,-22.2222
2010-03-17,-21.4286
2010-03-18,0.0
2010-03-19,9.0909
2010-03-24,-33.3333
2010-03-25,-12.5
2010-03-29,-14.2857
2010-03-30,0.0
2010-04-01,233.3333
2010-04-05,215.0
2010-04-06,-12.6984
2010-04-07,-1.8182
2010-04-08,-38.5185
2010-04-09,8.4337
2010-04-12,16.6667
2010-04-13,-9.5238
2010-04-14,2.6316
2010-04-15,-2.5641
2010-04-16,-21.0526
2010-04-19,-10.0
2010-04-20,-3.7037
2010-04-21,0.0
2010-04-22,-19.2308
2010-04-23,28.5714
2010-04-26,63.7037
2010-04-27,-14.0271
2010-04-28,5.2632
2010-04-29,-20.0
2010-04-30,1.25
2010-05-03,4.9383
2010-05-04,0.0735
2010-05-05,-5.9515
2010-05-06,-31.25
2010-05-07,36.3636
2010-05-10,-20.0
2010-05-11,34.1667
2010-05-12,6.8323
2010-05-13,0.0
2010-05-14,1.7442
2010-05-17,-20.0
2010-05-18,3.5714
2010-05-19,-17.2414
2010-05-20,-8.3333
2010-05-21,21.8182
2010-05-24,11.9403
2010-05-25,0.0
2010-05-26,-20.0
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,-8.3333
2010-06-03,0.0
2010-06-07,0.0
2010-06-08,-18.1818
2010-06-09,-55.5556
2010-06-10,-12.5
2010-06-11,14.2857
2010-06-14,-10.0
2010-06-15,11.1111
2010-06-16,-12.5
2010-06-17,14.2857
2010-06-18,-12.5
2010-06-21,-8.5714
2010-06-22,40.625
2010-06-23,-11.1111
2010-06-24,0.0
2010-06-29,-20.0
2010-06-30,0.0
2010-07-02,-6.25
2010-07-06,26.6667
2010-07-07,-13.1579
2010-07-08,13.6364
2010-07-09,-11.1667
2010-07-12,0.0
2010-07-13,2.0638
2010-07-14,11.7647
2010-07-15,-21.0526
2010-07-16,26.6667
2010-07-19,0.0
2010-07-20,-21.0526
2010-07-21,23.3333
2010-07-22,-18.9189
2010-07-23,23.3333
2010-07-26,-18.9189
2010-07-27,23.3333
2010-07-29,-16.2162
2010-07-30,9.6774
2010-08-02,-8.8235
2010-08-03,-3.2258
2010-08-04,16.6667
2010-08-05,-11.4286
2010-08-09,-3.2258
2010-08-11,26.6667
2010-08-12,0.0
2010-08-16,-18.4211
2010-08-17,22.5806
2010-08-19,-21.0526
2010-08-20,-66.6667
2010-08-24,10.0
2010-08-25,0.0
2010-08-26,227.2727
2010-08-30,-66.6667
2010-08-31,200.0
2010-09-02,0.0
2010-09-07,-55.5556
2010-09-08,25.7813
2010-09-10,-0.6211
2010-09-17,45.0
2010-09-21,-31.0345
2010-09-22,0.0
2010-09-27,-45.0
2010-09-29,0.0
2010-10-04,36.3636
2010-10-05,-25.8333
2010-10-06,0.0
2010-10-12,0.5618
2010-10-13,34.0782
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-22,-25.8333
2010-10-25,-10.1124
2010-10-28,11.25
2010-11-03,34.8315
2010-11-05,-25.8333
2010-11-09,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-16,34.8315
2010-11-17,-25.8333
2010-11-19,0.0
2010-11-23,34.8315
2010-11-24,-25.8333
2010-12-01,34.8315
2010-12-02,0.0
2010-12-03,0.0
2010-12-07,-33.3333
2010-12-08,0.0
2010-12-09,10.0
2010-12-10,0.0
2010-12-14,9.0909
2010-12-16,-16.6667
2010-12-17,10.0
2010-12-20,0.0
2010-12-23,118.1818
2010-12-27,-54.1667
2010-12-28,-9.0909
2010-12-29,11.25
2010-12-30,0.0
2010-12-31,-10.1124
2011-01-07,0.0
2011-01-18,0.0
2011-02-02,23.125
2011-02-07,-74.6193
2011-02-22,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-07,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-18,-68.0
2011-03-28,1300.0
2011-03-29,-28.5714
2011-04-01,50.0
2011-04-04,0.0
2011-04-05,-73.3333
2011-04-08,500.0
2011-04-12,-58.3333
2011-04-13,0.0
2011-04-14,160.0
2011-04-18,-61.5385
2011-04-19,0.0
2011-04-20,0.0
2011-04-25,50.0
2011-04-27,-33.3333
2011-04-29,-78.75
2011-05-02,41.1765
2011-05-03,50.0
2011-05-06,-44.4444
2011-05-19,25.0
2011-07-22,18.0
2011-07-25,0.0
2011-07-28,-42.3729
2011-07-29,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-11,0.0
2011-08-16,-14.7059
2011-08-31,-89.6552
2011-10-04,66.6667
2011-10-07,60.0
2011-11-18,-37.5
2011-11-21,0.0
2011-12-05,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-20,0.0
2011-12-21,60.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-13,0.0
2012-01-27,0.0
2012-02-02,0.0
2012-02-13,0.0
2012-02-28,0.0
2012-03-05,0.0
2012-03-14,0.0
2012-03-21,0.0
2012-03-23,25.0
2012-03-27,0.0
2012-03-29,0.0
2012-04-27,-80.0
2012-05-01,150.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-23,0.0
2012-06-05,0.0
2012-06-26,20.0
2012-07-11,2566.6667
2012-07-13,-95.0
2012-07-25,100.0
2012-07-27,900.0
2012-07-30,-50.0
2012-08-01,0.0
2012-08-16,-87.5
2012-08-24,40.0
2012-09-24,28.5714
2012-09-27,0.0
2012-10-15,166.6667
2012-10-23,233.3333
2012-10-26,100.0
2012-10-31,0.0
2012-11-14,-10.0
2012-11-21,-16.6667
2012-11-23,0.0
2012-11-26,-13.3333
2012-11-28,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,515.3846
2012-12-11,-62.5
2012-12-12,16.25
2012-12-14,-12.9032
2012-12-18,-34.1564
2012-12-19,50.0
2012-12-20,-33.3333
2012-12-21,75.0
2012-12-26,-14.2857
2012-12-31,-16.6667
2013-01-02,20.0
2013-01-03,0.0
2013-01-07,0.0
2013-01-08,16.6667
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-16,0.0
2013-01-22,-14.2857
2013-01-23,36.0417
2013-01-25,-26.4931
2013-01-28,0.0
2013-01-29,16.6667
2013-01-30,0.0
2013-02-01,0.0
2013-02-14,14.2857
2013-02-19,-25.0
2013-02-20,0.0
2013-02-22,78.3333
2013-02-25,-43.9252
2013-02-26,0.0
2013-03-07,0.0
2013-03-11,0.0
2013-03-21,-26.6667
2013-04-05,22.7273
2013-04-09,0.0
2013-04-12,-3.7037
2013-04-15,53.8462
2013-04-16,-37.5
2013-04-17,20.0
2013-04-19,0.0
2013-04-22,33.3333
2013-04-23,-37.5
2013-05-06,28.0
2013-05-08,9.375
2013-05-13,-8.5714
2013-05-21,-9.375
2013-06-03,0.0
2013-06-10,3.4483
2013-06-12,66.6667
2013-06-14,-20.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,-10.0
2013-06-20,-25.0
2013-06-21,85.1852
2013-06-24,-38.0
2013-06-25,-1.6129
2013-06-26,14.7541
2013-06-27,17.1429
2013-06-28,-2.439
2013-07-01,0.0
2013-07-02,-10.0
2013-07-03,13.8889
2013-07-05,-12.1951
2013-07-08,-2.7778
2013-07-09,0.0
2013-07-10,14.2857
2013-07-11,-35.0
2013-07-12,-3.8462
2013-07-15,-2.0
2013-07-16,10.2041
2013-07-17,-12.963
2013-07-18,-6.383
2013-07-19,4.5455
2013-07-22,-8.6957
2013-07-23,9.5238
2013-07-24,-8.6957
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,0.0
2013-07-30,9.5238
2013-07-31,8.6957
2013-08-01,-8.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,17.3913
2013-08-07,-7.4074
2013-08-08,0.75
2013-08-09,0.0
2013-08-12,7.196
2013-08-13,-44.9074
2013-08-14,-5.042
2013-08-15,-22.1239
2013-08-16,33.5227
2013-08-19,22.5532
2013-08-20,-13.8889
2013-08-21,3.2258
2013-08-22,0.0
2013-08-23,12.5
2013-08-26,-5.5556
2013-08-27,0.0
2013-08-29,5.8824
2013-08-30,0.0
2013-09-03,11.1111
2013-09-04,10.0
2013-09-05,-9.0909
2013-09-06,0.0
2013-09-10,-10.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,5.5556
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,15.7895
2013-09-20,0.0
2013-09-23,-13.6364
2013-09-25,0.0
2013-09-26,-5.9211
2013-09-27,0.6993
2013-09-30,22.2222
2013-10-01,-18.1818
2013-10-03,-5.5556
2013-10-04,-11.7647
2013-10-07,-20.0
2013-10-08,8.3333
2013-10-09,0.0
2013-10-10,-15.3846
2013-10-11,0.0
2013-10-14,9.0909
2013-10-15,4.1667
2013-10-16,20.0
2013-10-18,40.0
2013-10-21,-38.0952
2013-10-22,15.3846
2013-10-23,33.3333
2013-10-24,-7.5
2013-10-25,-16.2162
2013-10-28,35.4839
2013-10-29,28.5714
2013-10-30,44.4444
2013-10-31,2.5641
2013-11-01,0.0
2013-11-04,15.0
2013-11-05,18.4783
2013-11-06,-13.7615
2013-11-07,2.1277
2013-11-22,-91.6667
2013-11-25,25.0
2013-11-26,100.0
2013-11-27,0.0
2013-11-29,-20.0
2013-12-02,12.5
2013-12-03,-44.4444
2013-12-04,20.0
2013-12-05,0.0
2013-12-09,66.6667
2013-12-10,-10.0
2013-12-17,-44.4444
2013-12-18,100.0
2013-12-19,0.0
2013-12-20,50.0
2013-12-23,26.6667
2013-12-24,0.0
2013-12-26,-21.0526
2013-12-30,-33.3333
2013-12-31,0.0
2014-01-03,0.0
2014-01-08,-50.0
2014-01-10,100.0
2014-01-13,100.0
2014-01-14,-5.0
2014-01-16,0.0
2014-01-21,-52.6316
2014-01-24,-44.4444
2014-02-04,100.0
2014-02-05,0.0
2014-02-12,-50.0
2014-02-13,0.0
2014-02-14,0.0
2014-03-03,0.0
2014-03-11,-97.5
2014-03-18,3100.0
2014-04-01,-25.0
2014-04-30,-95.8333
2014-05-02,1500.0
2014-05-05,150.0
2014-05-13,-80.0
2014-05-14,0.0
2014-05-15,0.0
2014-06-13,-87.5
2014-06-26,0.0
2014-07-10,0.0
2014-08-12,0.0
2014-09-15,0.0
2014-09-30,0.0
2014-10-21,0.0
2014-11-05,0.0
2014-11-10,0.0
2014-11-18,0.0
2014-12-02,0.0
2014-12-05,0.0
2014-12-11,0.0
2014-12-31,0.0
2015-01-06,0.0
2015-01-13,0.0
2015-02-06,0.0
2015-02-12,0.0
2015-02-20,50.0
2015-02-24,-33.3333
2015-02-25,0.0
2015-03-09,0.0
2015-05-08,0.0
2015-05-14,0.0
2015-08-21,0.0
2015-11-04,0.0
2015-11-12,0.0
2015-12-04,0.0
2015-12-15,0.0
2016-06-14,700.0
2016-08-18,0.0
2016-09-02,-87.5
2017-03-30,0.0
2017-07-12,-92.0
2017-09-07,0.0
2017-12-26,0.0
2018-02-02,0.0
2018-04-25,900.0
2018-06-25,0.0
2018-07-06,0.0
2018-07-12,0.0
2018-08-01,0.0
2018-09-14,-90.0
2018-09-17,-90.0
2018-10-02,900.0
2018-10-15,-90.0
2018-11-28,0.0
2018-12-18,9900.0
2018-12-28,-90.0
2019-01-16,900.0
2019-05-14,-99.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-07-17,0.0
2019-08-07,900.0
2019-08-30,-90.0
2019-09-17,0.0
2019-11-07,9900.0
2019-12-19,-90.0
2019-12-23,900.0
2020-01-29,-99.0
2020-02-18,9900.0
2020-04-02,-99.0
2020-04-08,0.0
2020-04-16,9900.0
2020-04-30,0.0
2020-05-12,0.0
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-06-09,0.0
2020-06-24,0.0
2020-06-26,0.0
2020-07-01,0.0
2020-07-07,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-22,0.0
2020-07-29,-90.0
