ticker,ITP US Equity
2008-09-19,-12.5
2008-09-22,0.0
2008-09-23,0.0
2008-09-25,-7.1429
2008-09-26,-19.2308
2008-09-29,4.7619
2008-09-30,0.0
2008-10-01,0.0
2008-10-03,0.0
2008-10-06,0.0
2008-10-07,-9.0909
2008-10-08,-20.0
2008-10-09,-12.5
2008-10-13,85.7143
2008-10-16,30.7692
2008-10-17,0.0
2008-10-23,-1.1764999999999999
2008-10-24,-10.7143
2008-10-28,12.0
2008-10-30,7.1429
2008-11-04,-16.6667
2008-11-07,0.0
2008-11-10,0.0
2008-11-14,-33.3333
2008-11-19,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-04,35.0
2008-12-08,-40.7407
2008-12-09,0.0
2008-12-10,68.75
2008-12-18,-62.963
2008-12-19,176.0
2008-12-26,-56.5217
2009-01-05,16.6667
2009-01-07,14.2857
2009-01-08,0.0
2009-01-12,50.0
2009-01-20,-33.3333
2009-01-21,0.0
2009-01-26,0.0
2009-02-04,-37.5
2009-02-05,100.0
2009-02-06,10.0
2009-02-09,-9.0909
2009-02-10,0.0
2009-02-12,-39.0
2009-02-19,31.1475
2009-02-23,0.0
2009-02-26,0.0
2009-03-04,-23.3594
2009-03-09,54.9439
2009-03-11,-35.5921
2009-03-24,96.1185
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,-8.3333
2009-03-30,27.2727
2009-03-31,-7.1429
2009-04-02,7.6923
2009-04-03,0.0
2009-04-06,7.1429
2009-04-07,26.6667
2009-04-08,0.0
2009-04-09,0.0
2009-04-13,5.2632
2009-04-14,30.0
2009-04-15,-3.8462
2009-04-16,8.0
2009-04-17,-25.9259
2009-04-20,-25.0
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,40.0
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,-13.8095
2009-05-01,-0.5525
2009-05-04,22.2222
2009-05-05,-13.6364
2009-05-06,42.1053
2009-05-07,7.4074
2009-05-08,-6.8966
2009-05-11,14.8148
2009-05-12,16.129
2009-05-13,-2.7778
2009-05-14,-8.5714
2009-05-15,-6.25
2009-05-18,33.3333
2009-05-19,-5.0
2009-05-20,10.526299999999999
2009-05-21,0.0
2009-05-22,-2.3810000000000002
2009-05-26,56.0976
2009-05-27,-6.25
2009-05-28,3.3333
2009-05-29,1.4516
2009-06-01,-9.38
2009-06-02,-3.5088
2009-06-03,0.0
2009-06-04,-9.0909
2009-06-05,8.0
2009-06-08,-7.4074
2009-06-09,-1.0
2009-06-10,-3.0303
2009-06-11,-4.1667
2009-06-12,6.5217
2009-06-15,4.0816
2009-06-16,0.0
2009-06-17,-3.9215999999999998
2009-06-19,-10.2041
2009-06-22,2.2727
2009-06-24,4.0
2009-06-25,-5.9829
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,2.2727
2009-07-01,37.7778
2009-07-02,-11.2903
2009-07-06,5.4545
2009-07-07,-5.1724
2009-07-08,6.2727
2009-07-09,0.941
2009-07-10,1.6949
2009-07-13,5.0
2009-07-14,0.7937
2009-07-15,7.0866
2009-07-16,1.3235000000000001
2009-07-17,-0.1451
2009-07-20,-1.1628
2009-07-21,5.8824
2009-07-22,2.7778
2009-07-23,0.0
2009-07-24,-1.3514
2009-07-27,0.0
2009-07-28,1.3699
2009-07-29,0.0
2009-07-30,1.3514
2009-07-31,-1.3333
2009-08-03,22.973
2009-08-04,0.0
2009-08-05,-4.3956
2009-08-06,5.7471
2009-08-07,8.6957
2009-08-10,0.0
2009-08-11,-1.0
2009-08-12,0.0
2009-08-13,1.0101
2009-08-14,-5.0
2009-08-17,-15.7895
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,7.5
2009-08-21,-1.1628
2009-08-24,0.0
2009-08-25,1.1764999999999999
2009-08-26,0.0
2009-08-27,-1.2791000000000001
2009-08-28,-2.2379
2009-08-31,-10.8434
2009-09-01,14.8649
2009-09-02,-2.3529
2009-09-03,-3.6145
2009-09-04,0.0
2009-09-08,2.5
2009-09-09,0.0
2009-09-10,4.878
2009-09-11,3.4884
2009-09-14,10.1124
2009-09-15,0.0
2009-09-16,-6.1224
2009-09-17,2.1739
2009-09-18,-4.2553
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,8.8889
2009-09-24,9.1837
2009-09-25,0.9346
2009-09-28,0.0
2009-09-29,15.7407
2009-09-30,12.0
2009-10-01,5.7143
2009-10-02,-5.4054
2009-10-05,-10.0
2009-10-06,6.3492
2009-10-07,1.4925
2009-10-08,0.0
2009-10-09,-3.6765
2009-10-12,21.374
2009-10-13,8.805
2009-10-14,-0.578
2009-10-15,-6.3953
2009-10-16,-1.8634
2009-10-19,10.7595
2009-10-20,3.4286
2009-10-21,0.5525
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,-6.044
2009-10-27,-15.7895
2009-10-28,-13.1944
2009-10-29,12.0
2009-10-30,-3.5714
2009-11-02,0.7407
2009-11-03,8.8235
2009-11-04,10.8108
2009-11-05,3.811
2009-11-06,2.0558
2009-11-09,7.0504
2009-11-10,3.8978
2009-11-11,-0.3881
2009-11-12,-2.2078
2009-11-13,-5.7105
2009-11-16,28.169
2009-11-17,2.7473
2009-11-18,-1.6042999999999998
2009-11-19,-3.1522
2009-11-20,6.6218
2009-11-23,6.5263
2009-11-24,-2.7668
2009-11-25,-6.5041
2009-11-27,-0.2174
2009-11-30,0.2179
2009-12-01,4.2391
2009-12-02,2.0855
2009-12-03,-6.9459
2009-12-04,2.0856
2009-12-07,-0.9677
2009-12-08,3.6916
2009-12-09,-0.5236
2009-12-10,-3.8947000000000003
2009-12-11,2.4096
2009-12-14,8.2353
2009-12-15,-4.6443
2009-12-16,-3.4197
2009-12-17,-0.2146
2009-12-18,1.5053999999999998
2009-12-21,-2.5423999999999998
2009-12-22,-1.6318000000000001
2009-12-23,1.4392
2009-12-24,0.7612
2009-12-28,3.4595000000000002
2009-12-29,1.5674000000000001
2009-12-30,4.8354
2009-12-31,2.8459
2010-01-04,15.9339
2010-01-05,10.4538
2010-01-06,0.2235
2010-01-07,-3.1227
2010-01-08,4.221
2010-01-11,0.8837
2010-01-12,7.9562
2010-01-13,-8.6444
2010-01-14,-0.8252
2010-01-15,-10.0
2010-01-19,-1.3267
2010-01-20,-5.8824
2010-01-21,-8.2143
2010-01-22,0.6809
2010-01-25,0.4831
2010-01-26,-3.4615
2010-01-27,-5.2789
2010-01-28,1.5786
2010-01-29,-6.8335
2010-02-01,3.0
2010-02-02,10.5717
2010-02-03,7.8049
2010-02-04,-9.9548
2010-02-05,6.1307
2010-02-08,-2.8409
2010-02-09,3.8986
2010-02-10,-4.4102
2010-02-11,-0.3913
2010-02-12,-1.8719000000000001
2010-02-16,-0.1004
2010-02-17,0.7035
2010-02-18,2.3952
2010-02-19,-2.1442
2010-02-22,-1.7928
2010-02-23,-0.6098
2010-02-24,-1.1212
2010-02-25,0.4128
2010-02-26,2.0555
2010-03-01,4.7331
2010-03-02,-5.0962
2010-03-03,-0.4053
2010-03-04,-1.119
2010-03-05,2.7778
2010-03-08,-1.3413
2010-03-09,0.7508
2010-03-10,-0.5035
2010-03-11,0.6073
2010-03-12,-1.0746
2010-03-15,-0.6426
2010-03-16,0.4081
2010-03-17,-7.1344
2010-03-18,-0.2195
2010-03-19,-10.187
2010-03-22,8.6477
2010-03-23,0.3382
2010-03-24,-4.0449
2010-03-25,3.63
2010-03-26,8.7006
2010-03-29,-3.8462
2010-03-30,3.1351
2010-03-31,-12.4738
2010-04-01,2.515
2010-04-05,1.1682
2010-04-06,1.5011999999999999
2010-04-07,-0.4551
2010-04-08,1.3714
2010-04-09,2.0293
2010-04-12,4.1989
2010-04-13,5.8324
2010-04-14,-1.4028
2010-04-15,-2.6423
2010-04-16,-0.8338
2010-04-19,-2.0013
2010-04-20,0.1074
2010-04-21,4.9356
2010-04-22,0.2045
2010-04-23,10.2041
2010-04-26,2.3148
2010-04-27,-2.9864
2010-04-28,-3.1716
2010-04-29,-1.7341
2010-04-30,1.7647
2010-05-03,4.0462
2010-05-04,-5.3704
2010-05-05,-1.4677
2010-05-06,-7.6465
2010-05-07,-2.6882
2010-05-10,8.0663
2010-05-11,-3.8855
2010-05-12,1.8085
2010-05-13,3.6573
2010-05-14,0.0
2010-05-17,0.7056
2010-05-18,-4.7047
2010-05-19,-5.3558
2010-05-20,-9.5462
2010-05-21,8.9571
2010-05-24,-1.8018
2010-05-25,-1.7202
2010-05-26,2.3337
2010-05-27,4.1049
2010-05-28,1.2048
2010-06-01,-4.7619
2010-06-02,-0.5682
2010-06-03,-1.4857
2010-06-04,-0.9281
2010-06-07,-3.1616
2010-06-08,-0.4852
2010-06-09,1.3381
2010-06-10,1.4388
2010-06-11,1.7730000000000001
2010-06-14,3.3682
2010-06-15,2.4718999999999998
2010-06-16,-0.5482
2010-06-17,-0.2205
2010-06-18,-2.7624
2010-06-21,1.5909
2010-06-22,-0.783
2010-06-23,-1.3529
2010-06-24,-2.6286
2010-06-25,-1.0563
2010-06-28,-1.1862
2010-06-29,-13.2053
2010-06-30,-7.6072
2010-07-01,-23.8024
2010-07-02,43.222
2010-07-06,-7.1348
2010-07-07,3.1038
2010-07-08,-4.7296
2010-07-09,4.5132
2010-07-12,4.027
2010-07-13,-1.7964
2010-07-14,0.0
2010-07-15,-11.1268
2010-07-16,-6.6561
2010-07-19,-3.9049
2010-07-20,-7.0671
2010-07-21,-4.943
2010-07-22,-10.8025
2010-07-23,17.2679
2010-07-26,6.6922
2010-07-27,-3.9427
2010-07-28,-18.6567
2010-07-29,5.2752
2010-07-30,-3.0501
2010-08-02,-1.1236
2010-08-03,10.2273
2010-08-04,4.1237
2010-08-05,10.8911
2010-08-06,-1.7856999999999998
2010-08-09,-4.5455
2010-08-10,-2.0952
2010-08-11,-9.5331
2010-08-12,-8.172
2010-08-13,1.4022000000000001
2010-08-16,8.5482
2010-08-17,3.4043
2010-08-18,7.6132
2010-08-19,-2.1033
2010-08-20,-2.5391
2010-08-23,-5.01
2010-08-24,-4.4304
2010-08-25,-1.766
2010-08-26,0.0
2010-08-27,-2.4718999999999998
2010-08-30,-3.2258
2010-08-31,-2.8571
2010-09-01,3.4314
2010-09-02,0.7109
2010-09-03,4.0
2010-09-07,1.1312
2010-09-08,-0.4474
2010-09-09,-1.3483
2010-09-10,0.6834
2010-09-13,-2.7149
2010-09-14,-3.4884
2010-09-15,-0.4819
2010-09-16,1.4527999999999999
2010-09-17,1.432
2010-09-20,1.6471
2010-09-21,-3.0122
2010-09-22,-1.1934
2010-09-23,1.9354
2010-09-24,5.9242
2010-09-27,-2.4049
2010-09-28,2.0057
2010-09-29,-4.0449
2010-09-30,1.6393
2010-10-01,-0.6912
2010-10-04,-1.8561
2010-10-05,0.9456
2010-10-06,0.4684
2010-10-07,1.8648
2010-10-08,3.2037
2010-10-11,7.5388
2010-10-12,-1.8557000000000001
2010-10-13,3.1513
2010-10-14,-1.6293
2010-10-15,0.6211
2010-10-18,-1.2346
2010-10-19,-3.3333
2010-10-20,1.0776
2010-10-21,2.5586
2010-10-22,0.6237
2010-10-25,8.0579
2010-10-26,2.2945
2010-10-27,4.1121
2010-10-28,-3.7702
2010-10-29,1.6791
2010-11-01,-2.7523
2010-11-02,3.3962
2010-11-03,9.3043
2010-11-04,9.6851
2010-11-05,5.0228
2010-11-08,5.5072
2010-11-09,0.0
2010-11-10,-5.2198
2010-11-11,-7.2464
2010-11-12,-0.1563
2010-11-15,-28.0125
2010-11-16,20.4348
2010-11-17,10.6498
2010-11-18,-2.1207
2010-11-19,-7.0
2010-11-22,0.8961
2010-11-23,-2.8419
2010-11-24,16.6362
2010-11-26,11.2853
2010-11-29,1.9718
2010-11-30,-0.2762
2010-12-01,0.554
2010-12-02,-5.5096
2010-12-03,-3.0612
2010-12-06,-1.8045
2010-12-07,-4.2879
2010-12-08,-2.4
2010-12-09,13.2787
2010-12-10,-2.4602
2010-12-13,-3.4125
2010-12-14,1.9969000000000001
2010-12-15,-5.2711
2010-12-16,-0.159
2010-12-17,1.1146
2010-12-20,-0.4724
2010-12-21,-0.1582
2010-12-22,1.4263
2010-12-23,-0.7793
2010-12-27,0.7854
2010-12-28,0.1563
2010-12-29,-2.9641
2010-12-30,-0.4823
2010-12-31,2.7464
2011-01-03,-3.1447
2011-01-04,-2.2727
2011-01-05,-3.1561
2011-01-06,-2.4013999999999998
2011-01-07,-2.4605
2011-01-10,3.6036
2011-01-11,-2.7826
2011-01-12,0.3578
2011-01-13,0.5348
2011-01-14,-1.7730000000000001
2011-01-18,-0.9025
2011-01-19,-4.9158
2011-01-20,4.5952
2011-01-21,2.9304
2011-01-24,-0.3559
2011-01-25,-1.7856999999999998
2011-01-26,0.9091
2011-01-27,-1.982
2011-01-28,-3.125
2011-01-31,0.5693
2011-02-01,0.3774
2011-02-02,-0.7519
2011-02-03,-3.4091
2011-02-04,0.0
2011-02-07,2.9412000000000003
2011-02-08,-0.381
2011-02-09,2.6769
2011-02-10,-1.6760000000000002
2011-02-11,1.3258
2011-02-14,3.2932
2011-02-15,3.8691
2011-02-16,-2.2648
2011-02-17,11.0517
2011-02-18,0.6421
2011-02-22,-3.9872
2011-02-23,-4.3189
2011-02-24,0.1736
2011-02-25,-0.0347
2011-02-28,-2.0458
2011-03-01,-0.531
2011-03-02,1.0676
2011-03-03,0.1761
2011-03-04,0.5272
2011-03-07,-3.3217
2011-03-08,-0.1808
2011-03-09,-1.8115999999999999
2011-03-10,-3.1365
2011-03-11,1.3333
2011-03-14,-3.7594
2011-03-15,-6.8359
2011-03-16,16.9811
2011-03-17,-5.3763
2011-03-18,-2.4621
2011-03-21,0.1942
2011-03-22,-1.5504
2011-03-23,-0.3937
2011-03-24,-1.7787
2011-03-25,-3.0181
2011-03-28,-1.2448
2011-03-29,-0.4202
2011-03-30,-1.6878
2011-03-31,-0.8584
2011-04-01,-2.3810000000000002
2011-04-04,-0.2217
2011-04-05,-1.1111
2011-04-06,-4.7191
2011-04-07,5.8962
2011-04-08,-8.4633
2011-04-11,-5.3528
2011-04-12,-3.599
2011-04-13,-4.0
2011-04-14,8.8889
2011-04-15,-2.2959
2011-04-18,1.5666
2011-04-19,3.599
2011-04-20,-1.737
2011-04-21,3.0303
2011-04-25,0.9804
2011-04-26,-8.2524
2011-04-27,-1.8519
2011-04-28,0.8086
2011-04-29,1.0695000000000001
2011-05-02,5.291
2011-05-03,-2.5126
2011-05-04,-1.8041
2011-05-05,-0.7874
2011-05-06,0.5291
2011-05-09,-0.7895
2011-05-10,5.305
2011-05-11,1.5112999999999999
2011-05-12,-0.4963
2011-05-13,-3.4913
2011-05-16,-2.8424
2011-05-17,1.5957
2011-05-18,-0.7853
2011-05-19,-0.2639
2011-05-20,0.7937
2011-05-23,-2.0997
2011-05-24,-2.9491
2011-05-25,-3.3149
2011-05-26,-2.0
2011-05-27,3.207
2011-05-31,9.887
2011-06-01,-2.3136
2011-06-02,-4.7368
2011-06-03,-0.8287
2011-06-06,-1.3928
2011-06-07,0.0
2011-06-08,1.4123999999999999
2011-06-09,-2.2284
2011-06-10,0.5698
2011-06-13,-2.5496
2011-06-14,2.6163
2011-06-15,0.2833
2011-06-16,-1.9774
2011-06-17,-0.8646
2011-06-20,-3.7791
2011-06-21,2.111
2011-06-22,5.9211
2011-06-23,-3.0726
2011-06-24,1.1527
2011-06-27,-3.5986000000000002
2011-06-28,1.1562999999999999
2011-06-29,2.5472
2011-06-30,-0.5698
2011-07-01,10.0287
2011-07-05,4.6875
2011-07-06,3.2338
2011-07-07,4.0964
2011-07-08,-2.7778
2011-07-11,-3.8095
2011-07-12,-0.2475
2011-07-13,4.2184
2011-07-14,-3.3333
2011-07-15,3.4483
2011-07-18,-2.1429
2011-07-19,1.7032
2011-07-20,-1.9139
2011-07-21,0.2439
2011-07-22,1.2165
2011-07-25,-0.2404
2011-07-26,-5.5422
2011-07-27,-0.5102
2011-07-28,0.0
2011-07-29,-1.7949000000000002
2011-08-01,-1.8277
2011-08-02,-0.266
2011-08-03,0.5333
2011-08-04,-8.7533
2011-08-05,-2.3256
2011-08-08,-8.0357
2011-08-09,2.589
2011-08-10,5.3628
2011-08-11,2.0958
2011-08-12,3.2258
2011-08-15,0.0
2011-08-16,-3.6932
2011-08-17,3.2448
2011-08-18,-4.5714
2011-08-19,-6.8862
2011-08-22,0.9646
2011-08-23,3.5032
2011-08-24,-1.2308
2011-08-25,-4.0498
2011-08-26,0.3247
2011-08-29,1.2945
2011-08-30,-3.1949
2011-08-31,2.9703
2011-09-01,4.8077
2011-09-02,-3.3639
2011-09-06,-0.9494
2011-09-07,-1.5974
2011-09-08,2.1794000000000002
2011-09-09,-4.6749
2011-09-12,-0.6667
2011-09-13,0.6711
2011-09-14,1.6667
2011-09-15,-8.4918
2011-09-16,-4.6937
2011-09-19,8.6466
2011-09-20,3.1142
2011-09-21,-1.3423
2011-09-22,-10.2041
2011-09-23,1.1364
2011-09-26,12.3596
2011-09-27,-1.3333
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,-9.1216
2011-10-03,-14.4981
2011-10-04,-3.9130000000000003
2011-10-05,10.4072
2011-10-06,5.3279
2011-10-07,-4.6693
2011-10-10,1.2245
2011-10-11,-1.2097
2011-10-12,1.2245
2011-10-13,-1.6129
2011-10-14,-0.8197
2011-10-17,0.8264
2011-10-18,5.3279
2011-10-19,-3.8911
2011-10-20,-2.4291
2011-10-21,-2.4896
2011-10-24,2.5532
2011-10-25,-1.2448
2011-10-26,0.4202
2011-10-27,-0.4184
2011-10-28,5.4622
2011-10-31,-1.992
2011-11-01,-0.4065
2011-11-02,23.6735
2011-11-03,14.1873
2011-11-04,0.0036
2011-11-07,9.8266
2011-11-08,1.5789
2011-11-09,-4.6632
2011-11-10,2.7174
2011-11-11,-0.5291
2011-11-14,2.367
2011-11-15,-0.4936
2011-11-16,-1.3054999999999999
2011-11-17,-6.0813
2011-11-18,0.2782
2011-11-21,-0.5618
2011-11-22,-1.1299
2011-11-23,-1.1429
2011-11-25,-0.289
2011-11-28,4.058
2011-11-29,0.8357
2011-11-30,3.5911999999999997
2011-12-01,-4.5333
2011-12-02,-0.838
2011-12-05,-0.5634
2011-12-06,0.5666
2011-12-07,3.3803
2011-12-08,-1.6349
2011-12-09,1.662
2011-12-12,0.8174
2011-12-13,-1.6216
2011-12-14,-11.2637
2011-12-15,-4.0248
2011-12-16,3.5484
2011-12-19,0.0
2011-12-20,1.2461
2011-12-21,-1.5385
2011-12-22,-2.5
2011-12-23,1.2821
2011-12-27,7.9114
2011-12-28,-3.2258
2011-12-29,0.9091
2011-12-30,-2.4024
2012-01-03,1.2308
2012-01-04,-1.5198
2012-01-05,-1.8519
2012-01-06,1.5093999999999999
2012-01-09,4.0892
2012-01-10,2.6786
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,4.9275
2012-01-17,2.4862
2012-01-18,2.1294
2012-01-19,-0.2375
2012-01-20,0.2646
2012-01-23,0.2639
2012-01-24,7.1053
2012-01-25,2.7027
2012-01-26,-0.7416
2012-01-27,1.7113
2012-01-30,0.0
2012-01-31,3.5545
2012-02-01,-0.4577
2012-02-02,1.2644
2012-02-03,1.0216
2012-02-06,-0.8989
2012-02-07,0.4535
2012-02-08,-2.2545
2012-02-09,0.6899
2012-02-10,-0.6881
2012-02-13,-6.2356
2012-02-14,-1.7241
2012-02-15,-1.0025
2012-02-16,0.5063
2012-02-17,-0.2519
2012-02-21,3.5354
2012-02-22,-1.7073
2012-02-23,1.9851
2012-02-24,0.2433
2012-02-27,-0.9709
2012-02-28,-0.4902
2012-02-29,1.2315
2012-03-01,-1.2074
2012-03-02,-3.9497999999999998
2012-03-05,3.8462
2012-03-06,-2.4691
2012-03-07,3.038
2012-03-08,-0.9828
2012-03-09,2.4814
2012-03-12,-0.2421
2012-03-13,0.4854
2012-03-14,0.9632
2012-03-15,8.3764
2012-03-16,-8.83
2012-03-19,-3.1477
2012-03-20,-6.5
2012-03-21,-6.4171
2012-03-22,1.4285999999999999
2012-03-23,0.2817
2012-03-26,1.6854
2012-03-27,-2.7624
2012-03-28,2.5568
2012-03-29,-1.9391
2012-03-30,5.3672
2012-04-02,2.1448
2012-04-03,-2.8871
2012-04-04,-4.8649000000000004
2012-04-05,-5.3977
2012-04-09,-4.5045
2012-04-10,-0.6289
2012-04-11,-2.5316
2012-04-12,1.9481000000000002
2012-04-13,-0.9554
2012-04-16,-0.6431
2012-04-17,-0.3236
2012-04-18,-0.6494
2012-04-19,-1.634
2012-04-20,0.3322
2012-04-23,-0.3311
2012-04-24,-0.6645
2012-04-25,-0.3344
2012-04-26,4.3624
2012-04-27,-3.8585000000000003
2012-04-30,0.6689
2012-05-01,1.3289
2012-05-02,-1.3115
2012-05-03,0.3322
2012-05-04,-0.6623
2012-05-07,-1.6667
2012-05-08,-2.0339
2012-05-09,-4.1522
2012-05-10,-0.361
2012-05-11,-0.3623
2012-05-14,1.4545
2012-05-15,-2.509
2012-05-16,-3.6765
2012-05-17,-1.9083999999999999
2012-05-18,-0.7782
2012-05-21,-3.9215999999999998
2012-05-22,-9.3878
2012-05-23,-1.3514
2012-05-24,3.653
2012-05-25,-1.7621
2012-05-29,-2.2422
2012-05-30,-5.5046
2012-05-31,-7.767
2012-06-01,1.0526
2012-06-04,3.6458
2012-06-05,1.5074999999999998
2012-06-06,0.9901
2012-06-07,12.7451
2012-06-08,10.4348
2012-06-11,-3.9370000000000003
2012-06-12,-5.7377
2012-06-13,-2.5
2012-06-14,4.0359
2012-06-15,-3.4483
2012-06-18,-2.6786
2012-06-19,2.7523
2012-06-20,2.2321
2012-06-21,-3.9301
2012-06-22,0.9091
2012-06-25,2.7027
2012-06-26,2.193
2012-06-27,6.0086
2012-06-28,6.0729
2012-06-29,-1.5267
2012-07-02,-0.0824
2012-07-03,-3.7967
2012-07-05,-0.4032
2012-07-06,-1.2146
2012-07-09,-1.2295
2012-07-10,0.4149
2012-07-11,0.78
2012-07-12,-0.9789
2012-07-13,0.6159
2012-07-16,0.4167
2012-07-17,-0.8197
2012-07-18,-2.0661
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,-2.5316
2012-07-24,0.8658
2012-07-25,-6.0086
2012-07-26,2.7397
2012-07-27,-2.2222
2012-07-30,2.2727
2012-07-31,1.7778
2012-08-01,-1.31
2012-08-02,0.0
2012-08-03,-2.2124
2012-08-06,1.3575
2012-08-07,-0.4464
2012-08-08,-1.3453
2012-08-09,-4.5455
2012-08-10,1.4285999999999999
2012-08-13,-0.4695
2012-08-14,-2.3585
2012-08-15,1.9324
2012-08-16,1.4218
2012-08-17,-0.9346
2012-08-20,0.4717
2012-08-21,0.0
2012-08-22,-0.939
2012-08-23,0.4739
2012-08-24,-0.4717
2012-08-27,0.4739
2012-08-28,-1.4239
2012-08-29,-1.4266
2012-08-30,-0.9709
2012-08-31,0.4963
2012-09-04,2.4328
2012-09-05,-1.9048
2012-09-06,0.4854
2012-09-07,3.3756
2012-09-10,0.4732
2012-09-11,-0.9302
2012-09-12,-0.8216
2012-09-13,-0.4762
2012-09-14,1.4354
2012-09-17,-2.3585
2012-09-18,-0.4831
2012-09-19,-1.4563
2012-09-20,-0.4926
2012-09-21,-1.9802
2012-09-24,1.0196
2012-09-25,-0.0094
2012-09-26,-0.5812
2012-09-27,0.0817
2012-09-28,1.005
2012-10-01,-0.4913
2012-10-02,1.9936
2012-10-03,0.0
2012-10-04,0.9804
2012-10-05,-0.4854
2012-10-08,0.0
2012-10-09,-2.439
2012-10-10,1.0
2012-10-11,0.495
2012-10-12,-1.4778
2012-10-15,-1.0
2012-10-16,-0.5051
2012-10-17,1.0152
2012-10-18,0.5025
2012-10-19,0.0
2012-10-22,-1.0
2012-10-23,0.5051
2012-10-24,-1.5074999999999998
2012-10-25,0.0
2012-10-26,1.5306
2012-10-31,0.5025
2012-11-01,-0.5
2012-11-02,-2.5126
2012-11-05,4.6392
2012-11-06,-1.9704000000000002
2012-11-07,-0.1068
2012-11-08,2.1191
2012-11-09,-0.9852
2012-11-12,-0.4975
2012-11-13,-1.5
2012-11-14,-0.5076
2012-11-15,-2.0408
2012-11-16,0.5208
2012-11-19,1.5544
2012-11-20,0.0
2012-11-21,-0.5102
2012-11-23,0.5128
2012-11-26,-0.5102
2012-11-27,1.0192
2012-11-28,-0.5013
2012-11-29,-0.4592
2012-11-30,-1.0764
2012-12-03,0.0
2012-12-04,-2.5972
2012-12-05,0.0066
2012-12-06,0.0
2012-12-07,-3.1915
2012-12-10,-0.5495
2012-12-11,7.7348
2012-12-12,-4.6154
2012-12-13,-1.4785
2012-12-14,3.8462
2012-12-17,-2.1164
2012-12-18,-5.4054
2012-12-19,0.5714
2012-12-20,-0.5682
2012-12-21,2.8571
2012-12-24,-1.1111
2012-12-26,-1.6854
2012-12-27,2.8571
2012-12-28,-2.7778
2012-12-31,2.2857
2013-01-02,-1.6760000000000002
2013-01-03,-2.2727
2013-01-04,-0.5814
2013-01-07,6.4327
2013-01-08,-1.6484
2013-01-09,-1.1173
2013-01-10,-0.565
2013-01-11,1.7045
2013-01-14,-0.5587
2013-01-15,4.4944
2013-01-16,4.8387
2013-01-17,12.8301
2013-01-18,12.2632
