ticker,SGTI US Equity
2007-10-25,-0.1236
2007-10-26,-0.7426
2007-10-29,7.7307
2007-10-30,4.1667
2007-10-31,0.0
2007-11-01,-6.6667
2007-11-02,-1.1905000000000001
2007-11-05,0.0
2007-11-06,-4.0964
2007-11-07,-1.2563
2007-11-08,-2.0356
2007-11-09,3.8961
2007-11-12,-10.0
2007-11-13,-1.3889
2007-11-14,2.8169
2007-11-15,1.3699
2007-11-16,-5.4054
2007-11-19,0.0
2007-11-20,-2.8571
2007-11-21,-17.647100000000002
2007-11-23,21.4286
2007-11-26,-4.4118
2007-11-27,-7.0769
2007-11-28,-5.6291
2007-11-29,7.0175
2007-11-30,8.1967
2007-12-03,6.0606
2007-12-04,4.2857
2007-12-05,-2.7397
2007-12-06,-1.9718
2007-12-07,3.4483
2007-12-10,-5.5556
2007-12-11,-1.4706000000000001
2007-12-12,-8.9552
2007-12-13,1.6393
2007-12-14,-1.2903
2007-12-17,-1.9607999999999999
2007-12-18,-1.6667
2007-12-19,-5.0847
2007-12-20,1.4285999999999999
2007-12-21,3.8731999999999998
2007-12-24,5.0847
2007-12-26,4.8387
2007-12-27,1.5385
2007-12-28,1.5152
2007-12-31,-5.6716
2008-01-02,4.4304
2008-01-03,4.5455
2008-01-04,-4.3478
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,-4.2424
2008-01-10,4.4304
2008-01-11,-1.5152
2008-01-14,4.6154
2008-01-15,-7.0588
2008-01-16,4.4304
2008-01-17,-6.0606
2008-01-18,-8.0645
2008-01-22,-6.6667
2008-01-23,3.3835
2008-01-24,7.2727
2008-01-25,-1.0169
2008-01-28,2.7397
2008-01-29,-8.3333
2008-01-30,7.2727
2008-01-31,-3.3898
2008-02-01,0.0
2008-02-04,1.7544
2008-02-05,0.0
2008-02-06,-2.7586
2008-02-07,6.383
2008-02-08,1.6667
2008-02-11,0.0
2008-02-12,0.9836
2008-02-13,0.3247
2008-02-14,0.3236
2008-02-15,1.6129
2008-02-19,0.0
2008-02-20,1.2698
2008-02-21,-2.8213
2008-02-22,0.0
2008-02-25,0.0
2008-02-26,3.2258
2008-02-27,1.5625
2008-02-28,3.0769
2008-02-29,0.597
2008-03-03,2.3739
2008-03-04,-2.3188
2008-03-05,1.7804
2008-03-06,-6.9971
2008-03-07,-4.3887
2008-03-10,-1.6393
2008-03-11,0.0
2008-03-12,2.0
2008-03-13,-2.9412000000000003
2008-03-14,2.6936
2008-03-17,-14.4262
2008-03-18,6.8966
2008-03-20,-0.3584
2008-03-24,7.9137
2008-03-25,-3.3333
2008-03-26,3.4483
2008-03-27,0.0
2008-03-28,-11.3333
2008-03-31,3.0075
2008-04-01,0.365
2008-04-02,4.3636
2008-04-03,1.0453
2008-04-04,2.069
2008-04-07,-0.3378
2008-04-08,0.339
2008-04-09,-0.3378
2008-04-10,0.339
2008-04-11,1.0135
2008-04-14,-1.0033
2008-04-15,3.7161999999999997
2008-04-16,-0.9772
2008-04-17,0.9868
2008-04-18,0.3257
2008-04-21,0.6494
2008-04-22,4.8387
2008-04-23,0.0
2008-04-24,-0.3077
2008-04-25,-1.2346
2008-04-28,1.875
2008-04-29,-3.3742
2008-04-30,0.0
2008-05-01,4.7619
2008-05-02,1.5152
2008-05-05,-4.4776
2008-05-06,-3.125
2008-05-07,0.0
2008-05-08,8.0645
2008-05-09,1.4925
2008-05-12,2.9412000000000003
2008-05-13,-5.7143
2008-05-14,1.2121
2008-05-15,-1.4969999999999999
2008-05-16,-1.2158
2008-05-19,-0.3077
2008-05-20,0.3086
2008-05-21,1.2308
2008-05-22,0.0
2008-05-23,-0.304
2008-05-27,-0.3049
2008-05-28,-0.3058
2008-05-29,0.3067
2008-05-30,0.0
2008-06-02,-0.3058
2008-06-03,-0.3067
2008-06-04,-6.1538
2008-06-05,0.9836
2008-06-06,-0.974
2008-06-09,0.9836
2008-06-10,-2.5974
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,1.6667
2008-06-16,0.9836
2008-06-17,0.6494
2008-06-18,-1.6129
2008-06-19,-4.918
2008-06-20,-3.4483
2008-06-23,0.0
2008-06-24,1.7856999999999998
2008-06-25,3.5088
2008-06-26,-1.6949
2008-06-27,0.0
2008-06-30,3.4483
2008-07-01,-3.3333
2008-07-02,0.0
2008-07-03,-3.4483
2008-07-07,0.0
2008-07-08,3.2143
2008-07-09,-6.5744
2008-07-10,0.0
2008-07-11,5.9259
2008-07-14,0.6993
2008-07-15,-6.25
2008-07-16,-1.4815
2008-07-17,8.6466
2008-07-18,0.346
2008-07-21,-6.8966
2008-07-22,7.4074
2008-07-23,0.0
2008-07-24,3.4483
2008-07-25,0.0
2008-07-28,-2.0
2008-07-29,2.0408
2008-07-30,-0.3333
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,-3.01
2008-08-05,3.1034
2008-08-06,0.0
2008-08-07,-0.3344
2008-08-08,0.6711
2008-08-11,-1.6667
2008-08-12,-1.6949
2008-08-13,-5.069
2008-08-14,-1.9252
2008-08-15,7.4074
2008-08-18,0.0
2008-08-19,-0.3448
2008-08-20,-1.3841
2008-08-21,1.4035
2008-08-22,-4.8443000000000005
2008-08-25,1.8182
2008-08-26,-0.7143
2008-08-27,0.7194
2008-08-28,0.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,-3.5714
2008-09-08,0.0
2008-09-09,-7.037
2008-09-10,1.5936
2008-09-11,1.9607999999999999
2008-09-12,-3.8462
2008-09-15,-4.0
2008-09-16,2.0833
2008-09-17,-4.0816
2008-09-18,-4.6809
2008-09-19,11.607099999999999
2008-09-22,0.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,-4.0
2008-09-30,4.1667
2008-10-01,-4.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,-20.8333
2008-10-07,-18.4211
2008-10-08,1.9355
2008-10-09,1.2658
2008-10-10,-6.25
2008-10-13,2.6667
2008-10-14,3.2468
2008-10-15,-9.434
2008-10-16,21.5278
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,-14.2857
2008-10-22,0.0
2008-10-23,3.3333
2008-10-24,-7.0968
2008-10-27,20.8333
2008-10-28,-6.8966
2008-10-29,-10.4938
2008-10-30,0.0
2008-10-31,3.4483
2008-11-03,0.0
2008-11-04,10.0
2008-11-05,-6.6667
2008-11-06,0.0
2008-11-07,0.6494
2008-11-10,3.2258
2008-11-11,0.0
2008-11-12,-6.25
2008-11-13,-13.3333
2008-11-14,-18.4615
2008-11-17,-0.9434
2008-11-18,0.0
2008-11-19,-19.0476
2008-11-20,11.7647
2008-11-21,5.2632
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,5.0
2008-11-28,42.8571
2008-12-01,0.0
2008-12-02,-0.6667
2008-12-03,0.6711
2008-12-04,-8.0
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,-2.8986
2008-12-11,-10.4478
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,13.3333
2008-12-18,-7.3529
2008-12-19,7.1429
2008-12-22,10.3704
2008-12-23,-19.4631
2008-12-24,4.1667
2008-12-26,8.0
2008-12-29,10.3704
2008-12-30,-6.0403
2008-12-31,0.0
2009-01-02,0.0
2009-01-05,7.1429
2009-01-06,-3.3333
2009-01-07,2.7586
2009-01-08,-6.0403
2009-01-09,3.5714
2009-01-12,0.0
2009-01-14,-4.1379
2009-01-15,-6.4748
2009-01-16,-3.8462
2009-01-20,-4.0
2009-01-21,-4.1667
2009-01-22,-4.3478
2009-01-23,-4.5455
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,-4.7619
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,-10.0
2009-02-05,0.0
2009-02-06,2.2222
2009-02-09,1.087
2009-02-10,7.5269
2009-02-11,0.0
2009-02-12,0.0
2009-02-13,-10.0
2009-02-17,-16.6667
2009-02-18,6.6667
2009-02-19,0.0
2009-02-23,0.0
2009-02-24,25.0
2009-02-25,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-1.0
2009-03-03,-4.0404
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,-1.0526
2009-03-10,1.0638
2009-03-11,-7.3684
2009-03-12,1.1364
2009-03-13,1.1236
2009-03-16,4.4444
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,7.4468
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,-10.8911
2009-04-06,12.2222
2009-04-07,0.0
2009-04-08,3.9604
2009-04-09,0.0
2009-04-13,14.2857
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,0.0
2009-04-29,16.6667
2009-04-30,14.2857
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,-0.625
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,-11.9497
2009-05-13,-1.4285999999999999
2009-05-14,-9.4203
2009-05-15,15.2
2009-05-18,-2.7778
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,2.8571
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,-2.7778
2009-05-29,-0.7143
2009-06-01,-2.8777
2009-06-02,-12.592600000000001
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,10.1695
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-12,0.0
2009-06-15,0.0
2009-06-16,-3.8462
2009-06-17,0.0
2009-06-18,-3.2
2009-06-19,-0.8264
2009-06-22,-0.8333
2009-06-23,1.6806999999999999
2009-06-24,-0.8264
2009-06-25,0.8333
2009-06-26,-0.8264
2009-06-29,0.8333
2009-06-30,-2.4793
2009-07-01,2.5423999999999998
2009-07-02,0.0
2009-07-06,-0.8264
2009-07-07,0.8333
2009-07-08,0.0
2009-07-09,-0.8264
2009-07-10,0.0
2009-07-13,-0.8333
2009-07-14,0.8403
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,-1.6667
2009-07-27,0.0
2009-07-28,-0.8475
2009-07-29,0.8547
2009-07-30,-2.5423999999999998
2009-07-31,-13.0435
2009-08-03,10.0
2009-08-04,-6.3636
2009-08-05,9.7087
2009-08-06,2.6549
2009-08-07,-3.4483
2009-08-10,3.5714
2009-08-11,0.0
2009-08-12,3.4483
2009-08-13,0.0
2009-08-14,-1.6667
2009-08-17,0.0
2009-08-18,-1.6949
2009-08-19,0.0
2009-08-20,-0.8621
2009-08-21,4.3478
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,-0.8333
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,-0.8403
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,-6.7797
2009-09-10,-4.5455
2009-09-11,0.0
2009-09-14,4.7619
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,-2.7273
2009-09-22,-0.9346
2009-09-23,0.0
2009-09-24,-4.717
2009-09-25,4.9505
2009-09-28,-0.9434
2009-09-29,-14.2857
2009-09-30,4.4444
2009-10-01,-14.8936
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,-23.75
2009-10-13,22.623
2009-10-14,0.2423
2009-10-15,-1.3087
2009-10-16,1.3514
2009-10-19,18.6667
2009-10-20,-19.1011
2009-10-21,9.4444
2009-10-22,9.3909
2009-10-23,-0.232
2009-10-26,-1.1628
2009-10-27,-0.0147
2009-10-28,-0.0074
2009-10-29,-1.1767
2009-10-30,-2.3964
2009-11-02,-2.4018
2009-11-03,-1.25
2009-11-04,-6.3449
2009-11-05,-0.0084
2009-11-06,-0.0169
2009-11-09,5.4499
2009-11-10,-1.4102999999999999
2009-11-11,-5.7379999999999995
2009-11-12,-0.6725
2009-11-13,-1.3889
2009-11-16,-1.4085
2009-11-17,14.2857
2009-11-18,7.5
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,0.0
2009-11-24,10.4651
2009-11-25,-5.2632
2009-11-27,0.0
2009-11-30,4.4444
2009-12-01,-4.2553
2009-12-02,5.5556
2009-12-03,-3.1579
2009-12-04,-7.6087
2009-12-07,5.8824
2009-12-08,0.0
2009-12-09,-1.1111
2009-12-10,1.1236
2009-12-11,0.0
2009-12-14,8.8889
2009-12-15,17.3469
2009-12-16,1.7391
2009-12-17,-0.8547
2009-12-18,-9.4828
2009-12-21,-1.9048
2009-12-22,0.9709
2009-12-23,-4.8077
2009-12-24,16.1616
2009-12-28,-10.4348
2009-12-29,1.9417
2009-12-30,0.0
2009-12-31,5.7143
2010-01-04,1.8018
2010-01-05,0.0
2010-01-06,3.5398
2010-01-07,-3.4188
2010-01-08,-0.885
2010-01-11,1.7856999999999998
2010-01-12,3.5088
2010-01-13,4.2373
2010-01-14,-5.6911000000000005
2010-01-15,-5.1724
2010-01-19,5.4545
2010-01-20,-0.8621
2010-01-21,-5.2174
2010-01-22,2.7523
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,-10.7143
2010-02-01,3.5
2010-02-02,-2.8986
2010-02-04,0.4975
2010-02-05,-0.9901
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,5.0
2010-02-16,7.619
2010-02-17,13.2743
2010-02-18,-2.3438
2010-02-19,-4.0
2010-02-22,-1.6667
2010-02-23,-2.5423999999999998
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,-0.8696
2010-03-03,5.2632
2010-03-04,-12.5
2010-03-05,11.4286
2010-03-08,-1.7094
2010-03-09,-2.6087
2010-03-10,7.1429
2010-03-11,8.3333
2010-03-12,-3.8462
2010-03-15,-4.0
2010-03-16,8.3333
2010-03-17,-3.8462
2010-03-18,4.0
2010-03-19,-13.8462
2010-03-22,4.4643
2010-03-23,0.8547
2010-03-24,2.5423999999999998
2010-03-25,7.438
2010-03-26,0.0
2010-03-29,16.1538
2010-03-30,2.649
2010-03-31,-3.2258
2010-04-01,0.0
2010-04-05,0.6667
2010-04-06,2.649
2010-04-07,3.2258
2010-04-08,0.0
2010-04-09,3.75
2010-04-12,2.4096
2010-04-13,1.1764999999999999
2010-04-14,0.5814
2010-04-15,0.0
2010-04-16,1.1561
2010-04-19,0.0
2010-04-20,5.1429
2010-04-21,2.1739
2010-04-22,1.0638
2010-04-23,0.0
2010-04-26,1.5789
2010-04-27,-14.5078
2010-04-28,18.7879
2010-04-29,-1.0204
2010-05-03,-9.7938
2010-05-04,-5.7143
2010-05-05,0.6061
2010-05-06,-15.6627
2010-05-07,7.1429
2010-05-10,6.6667
2010-05-11,0.0
2010-05-12,6.25
2010-05-13,0.5882
2010-05-14,-0.5848
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,-11.7647
2010-05-21,6.6667
2010-05-24,3.125
2010-05-25,-3.0303
2010-05-27,0.0
2010-06-02,-6.25
2010-06-03,0.0
2010-06-04,-4.6667
2010-06-07,-2.0979
2010-06-08,-1.4285999999999999
2010-06-10,5.0725
2010-06-14,-0.6897
2010-06-15,0.6944
2010-06-16,-3.4483
2010-06-21,-3.5714
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,-7.4074
2010-06-25,4.0
2010-06-28,10.0
2010-06-29,-18.8811
2010-06-30,3.4483
2010-07-01,-10.0
2010-07-02,0.0
2010-07-06,6.4815
2010-07-07,4.3478
2010-07-08,8.3333
2010-07-09,-3.8462
2010-07-12,8.0
2010-07-13,3.7037
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,-10.7143
2010-07-19,12.0
2010-07-20,0.0
2010-07-21,-0.7143
2010-07-22,-4.3165
2010-07-23,3.7594
2010-07-26,0.0
2010-07-27,1.4493
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,1.4285999999999999
2010-08-03,0.3521
2010-08-04,0.3509
2010-08-05,1.3986
2010-08-06,0.0
2010-08-09,3.4483
2010-08-11,-3.3333
2010-08-12,-3.4483
2010-08-16,-14.2857
2010-08-20,16.6667
2010-08-23,0.0
2010-08-24,0.0
2010-08-26,-17.1429
2010-08-27,15.5172
2010-08-31,0.0
2010-09-01,-0.7463
2010-09-03,0.0
2010-09-07,-0.7519
2010-09-09,1.5152
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,-1.4925
2010-09-15,0.0
2010-09-16,-16.6667
2010-09-17,-0.9091
2010-09-20,1.8349
2010-09-21,0.9009
2010-09-22,7.1429
2010-09-23,0.0
2010-09-24,2.5
2010-09-28,5.6911000000000005
2010-09-29,0.0
2010-09-30,0.0
2010-10-05,-5.3846
2010-10-07,-2.439
2010-10-08,-4.1667
2010-10-11,-10.4348
2010-10-13,0.0
2010-10-14,0.4854
2010-10-15,0.4831
2010-10-18,23.0769
2010-10-19,-7.0313
2010-10-20,11.7647
2010-10-21,-2.2556
2010-10-22,-0.7692
2010-10-25,1.5504
2010-10-26,-0.7634
2010-10-27,0.8317
2010-10-28,-0.8249
2010-10-29,3.8462
2010-11-01,1.4815
2010-11-02,8.7591
2010-11-03,4.698
2010-11-04,0.0
2010-11-05,-0.641
2010-11-08,0.0
2010-11-09,9.6774
2010-11-10,-1.7647
2010-11-11,-0.5988
2010-11-16,-30.7229
2010-11-17,30.0
2010-11-18,0.3344
2010-11-19,1.0
2010-11-22,7.2607
2010-11-23,-4.6154
2010-11-24,0.0
2010-11-26,3.2258
2010-11-29,-0.9375
2010-11-30,-5.3628
2010-12-01,1.6667
2010-12-02,-0.9836
2010-12-03,0.0
2010-12-06,0.9934
2010-12-07,0.0
2010-12-08,0.6557
2010-12-09,-2.6059
2010-12-10,0.3344
2010-12-15,-8.3333
2010-12-20,0.0
2010-12-21,0.0
2010-12-23,0.0
2010-12-27,-4.7273
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,10.687
2011-01-03,-3.4483
2011-01-04,-3.5714
2011-01-05,0.0
2011-01-06,-0.3704
2011-01-07,0.3717
2011-01-10,-1.8519
2011-01-11,-7.9245
2011-01-12,2.459
2011-01-13,0.0
2011-01-14,-8.0
2011-01-18,8.6957
2011-01-19,2.0
2011-01-21,-5.8824
2011-01-24,2.0833
2011-01-26,0.0
2011-01-28,-2.0408
2011-01-31,0.0
2011-02-01,4.1667
2011-02-03,-2.0
2011-02-04,-2.0408
2011-02-09,-0.8333
2011-02-14,17.647100000000002
2011-02-15,3.5714
2011-02-16,-3.4483
2011-02-18,-10.7143
2011-02-22,-4.8
2011-02-25,13.0252
2011-03-01,-2.2305
2011-03-03,-1.1407
2011-03-04,0.0
2011-03-08,-1.9231
2011-03-10,1.9607999999999999
2011-03-15,-3.8462
2011-03-16,-6.0
2011-03-17,-2.1277
2011-03-21,-0.4348
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,-8.2969
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,19.0476
2011-03-31,-8.0
2011-04-04,13.0435
2011-04-07,-21.3462
2011-04-11,-4.6455
2011-04-12,-10.2564
2011-04-13,14.2857
2011-04-14,-12.5
2011-04-15,13.7143
2011-04-21,-5.0251
2011-04-25,-15.3439
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,-21.875
2011-05-02,-8.8
2011-05-03,-2.6316
2011-05-04,-4.5045
2011-05-05,-0.9434
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,19.0476
2011-05-16,40.0
2011-05-17,0.0
2011-05-18,5.7143
2011-05-19,-5.4054
2011-05-23,-0.5714
2011-05-25,-8.046
2011-05-31,-18.75
2011-06-01,15.3846
2011-06-02,0.0
2011-06-03,0.0
2011-06-07,0.0
2011-06-08,-16.6667
2011-06-09,-8.0
2011-06-10,0.0
2011-06-13,13.0435
2011-06-15,-11.538499999999999
2011-06-17,0.0
2011-06-21,-4.3478
2011-06-22,0.0
2011-06-29,18.1818
2011-07-01,5.3846
2011-07-07,2.1898
2011-07-08,7.1429
2011-07-11,10.0
2011-07-13,-9.0909
2011-07-14,0.0
2011-07-15,2.0
2011-07-18,-1.9607999999999999
2011-07-21,0.0
2011-07-22,2.0
2011-07-28,1.3072
2011-07-29,-3.2258
2011-08-01,6.6667
2011-08-02,-3.125
2011-08-03,0.0
2011-08-04,3.2258
2011-08-12,-3.125
2011-08-17,-4.5161
2011-08-26,-2.027
2011-09-01,3.4483
2011-09-07,3.3333
2011-09-09,-3.2258
2011-09-14,-3.3333
2011-09-16,10.3448
2011-09-27,-6.25
2011-09-29,-6.6667
2011-09-30,0.0
2011-10-03,-10.7143
2011-10-04,-16.0
2011-10-06,17.1429
2011-10-07,8.9431
2011-10-11,19.403
2011-10-19,9.375
2011-11-01,0.0
2011-11-02,0.0
2011-11-09,-9.1429
2011-11-10,10.0629
2011-11-15,-20.0
2011-11-17,-7.8571
2011-11-21,0.0
2011-11-22,0.7752
2011-12-05,9.2308
2011-12-08,-8.4507
2011-12-12,-23.0769
2011-12-13,0.0
2011-12-16,10.0
2011-12-19,-6.3636
2011-12-27,-19.4175
2011-12-28,0.0
2011-12-29,2.4096
2011-12-30,22.352899999999998
2012-01-04,20.1923
2012-01-11,-0.8
2012-01-18,-3.2258
2012-01-23,0.0
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,0.0
2012-01-27,-7.5
2012-01-31,8.1081
2012-02-02,-8.3333
2012-02-08,22.7273
2012-02-09,-7.4074
2012-02-14,4.0
2012-02-15,-15.3846
2012-02-17,0.0
2012-02-21,1.8182
2012-02-29,0.0
2012-03-01,-1.7856999999999998
2012-03-14,18.1818
2012-04-04,-33.8462
2012-04-05,16.2791
2012-04-09,10.0
2012-04-10,0.0
2012-04-13,0.0
2012-04-17,16.3636
2012-04-18,1.5625
2012-04-19,7.6923
2012-04-23,-5.0
2012-04-24,0.7519
2012-04-26,8.209
2012-04-27,-8.2759
2012-05-01,0.0
2012-05-07,1.5038
2012-05-10,3.7037
2012-05-11,2.1429
2012-05-22,-9.0909
2012-05-24,0.0
2012-06-06,-3.8462
2012-06-07,-16.0
2012-06-13,6.6667
2012-06-25,25.0
2012-06-27,4.2857
2012-06-28,6.1644
2012-07-02,-34.8387
2012-07-03,63.3663
2012-07-06,-3.0303
2012-07-09,-18.75
2012-07-10,3.0769
2012-07-11,0.0
2012-07-12,6.7164
2012-07-13,10.4895
2012-07-18,-15.1899
2012-07-19,22.3881
2012-07-25,-0.6098
2012-07-27,0.0
2012-08-01,0.0
2012-08-06,-0.6135
2012-08-14,-11.1111
2012-08-15,0.0
2012-08-20,12.5
2012-08-21,-1.2346
2012-09-18,-15.0
2012-09-19,17.647100000000002
2012-09-25,-0.625
2012-10-03,3.1447
2012-10-11,-1.8293
2012-11-12,-22.3602
2012-11-13,0.0
2012-11-14,-12.0
2012-11-16,18.1818
2012-11-19,0.0
2012-11-21,14.6154
2012-11-30,-2.6846
2012-12-03,0.0
2012-12-05,-6.8966
2012-12-06,-0.7407
2012-12-07,-2.9851
2012-12-10,11.538499999999999
2012-12-19,0.0
2012-12-28,0.6897
2013-01-03,0.6849
2013-01-24,-21.7687
2013-01-31,2.6087
2013-02-01,0.0
2013-02-05,0.0
2013-02-14,0.0
2013-02-21,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-11,1.6949
2013-03-20,-1.6667
2013-03-21,-2.5423999999999998
2013-03-22,1.7391
2013-03-25,23.9316
2013-03-26,-2.069
2013-03-28,0.0
2013-04-15,-27.4648
2013-04-16,36.8932
2013-04-18,-0.7092
2013-05-08,-21.4286
2013-05-09,28.1818
2013-05-16,-9.9291
2013-05-24,-1.5748
2013-05-31,0.0
2013-06-06,0.0
2013-06-24,-12.0
2013-07-08,0.0
2013-07-09,-0.9091
2013-07-12,-3.6696999999999997
2013-07-23,0.9524
2013-07-29,0.0
2013-07-30,-0.9434
2013-08-02,0.0
2013-08-08,-4.7798
2013-08-22,-9.9831
2013-08-27,-11.1111
2013-08-29,-6.25
2013-08-30,-32.0
2013-09-03,-1.9607999999999999
2013-09-04,10.0
2013-09-05,0.0
2013-09-06,-9.0909
2013-09-09,-20.0
2013-09-12,-0.25
2013-09-17,-2.2556
2013-09-26,-10.2564
2013-09-27,-65.7143
2013-10-02,208.3333
2013-10-03,0.0
2013-10-07,-56.7568
2013-10-08,12.5
2013-10-09,38.8889
2013-10-10,-20.0
2013-10-14,-15.0
2013-10-18,-11.7647
2013-10-21,6.6667
2013-10-22,-12.5
2013-10-24,7.1429
2013-11-06,26.6667
2013-11-12,-21.0526
2013-11-15,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
