ticker,ATSG US Equity
2003-12-11,-1.6667
2003-12-12,-1.1299
2003-12-15,-3.7143
2003-12-16,0.5935
2003-12-17,0.885
2003-12-18,6.4327
2003-12-19,12.3626
2003-12-22,-2.934
2003-12-23,2.7708
2003-12-24,1.4706000000000001
2003-12-26,0.0
2003-12-29,4.5894
2003-12-30,-1.8476
2003-12-31,1.1764999999999999
2004-01-02,-0.4651
2004-01-05,2.8037
2004-01-06,2.7273
2004-01-07,2.8761
2004-01-08,1.0753
2004-01-09,1.0638
2004-01-12,-1.0526
2004-01-13,-0.4255
2004-01-14,1.2821
2004-01-15,4.6414
2004-01-16,3.0242
2004-01-20,-6.0665
2004-01-21,1.0417
2004-01-22,3.0928
2004-01-23,1.4
2004-01-26,1.3807
2004-01-27,10.3113
2004-01-28,0.0
2004-01-29,-0.3527
2004-01-30,-1.7699
2004-02-02,-0.9009
2004-02-03,0.0
2004-02-04,4.1818
2004-02-05,-0.5236
2004-02-06,-2.6316
2004-02-09,-1.4414
2004-02-10,-3.1079
2004-02-11,1.5093999999999999
2004-02-12,-0.5576
2004-02-13,0.5607
2004-02-17,26.5799
2004-02-18,2.0558
2004-02-19,-1.1511
2004-02-20,7.5691
2004-02-23,1.2179
2004-02-24,-3.2086
2004-02-25,0.1381
2004-02-26,-3.7241
2004-02-27,5.3009
2004-03-01,-2.3129
2004-03-02,0.9749
2004-03-03,-3.8621
2004-03-04,0.2869
2004-03-05,-1.2876
2004-03-08,1.5941999999999998
2004-03-09,-0.1427
2004-03-10,-0.8571
2004-03-11,-2.0173
2004-03-12,-4.7059
2004-03-15,-6.6358
2004-03-16,7.1074
2004-03-17,5.7099
2004-03-18,-0.8759
2004-03-19,-1.1782
2004-03-22,-4.1729
2004-03-23,-4.8212
2004-03-24,6.2092
2004-03-25,0.0
2004-03-26,-3.0769
2004-03-29,3.1746
2004-03-30,-2.3077
2004-03-31,0.0
2004-04-01,0.7874
2004-04-02,2.9687
2004-04-05,-1.5175
2004-04-06,0.1541
2004-04-07,-1.3846
2004-04-08,-0.936
2004-04-12,-3.1496
2004-04-13,-0.813
2004-04-14,2.623
2004-04-15,-2.2364
2004-04-16,-0.3268
2004-04-19,1.6393
2004-04-20,-2.2580999999999998
2004-04-21,-0.495
2004-04-22,-0.4975
2004-04-23,2.5
2004-04-26,-0.4878
2004-04-27,-1.4706000000000001
2004-04-28,0.3317
2004-04-29,-0.8264
2004-04-30,-2.0
2004-05-03,-1.8707
2004-05-04,3.2929
2004-05-05,-4.3624
2004-05-06,-6.1404
2004-05-07,-6.5421
2004-05-10,-7.0
2004-05-11,3.871
2004-05-12,-8.9027
2004-05-13,10.2273
2004-05-14,-25.7732
2004-05-17,8.6111
2004-05-18,0.7673
2004-05-19,-6.8528
2004-05-20,-1.0899
2004-05-21,4.4077
2004-05-24,6.8602
2004-05-25,6.1728
2004-05-26,4.186
2004-05-27,1.3393
2004-05-28,-0.8811
2004-06-01,-2.6667
2004-06-02,-0.6849
2004-06-03,-2.2989
2004-06-04,-1.4118
2004-06-07,2.6253
2004-06-08,-0.6977
2004-06-09,-0.2342
2004-06-10,0.2347
2004-06-14,2.8103
2004-06-15,2.5057
2004-06-16,0.0
2004-06-17,1.5556
2004-06-18,0.2188
2004-06-21,1.7467000000000001
2004-06-22,-1.073
2004-06-23,2.1692
2004-06-24,0.8493
2004-06-25,36.8421
2004-06-28,-0.7692
2004-06-29,3.876
2004-06-30,1.9403000000000001
2004-07-01,0.8785
2004-07-02,-1.3062
2004-07-06,2.2059
2004-07-07,4.3165
2004-07-08,-3.0345
2004-07-09,-0.569
2004-07-12,-2.7182
2004-07-13,0.7353
2004-07-14,-1.4599
2004-07-15,-0.7407
2004-07-16,-0.8955
2004-07-19,-3.1627
2004-07-20,-2.0218
2004-07-21,-2.2222
2004-07-22,-0.974
2004-07-23,-1.6393
2004-07-26,1.6667
2004-07-27,3.2787
2004-07-28,-1.5873
2004-07-29,-0.1613
2004-07-30,3.0695
2004-08-02,-1.8809
2004-08-03,2.2364
2004-08-04,-1.5625
2004-08-05,0.3175
2004-08-06,-1.8987
2004-08-09,1.129
2004-08-10,-2.7113
2004-08-11,-2.459
2004-08-12,-1.6806999999999999
2004-08-13,0.8547
2004-08-16,-1.3559
2004-08-17,0.3436
2004-08-18,-0.5137
2004-08-19,-0.1721
2004-08-20,1.0345
2004-08-23,-0.3413
2004-08-24,0.1712
2004-08-25,-0.5128
2004-08-26,0.0
2004-08-27,-0.8591
2004-08-30,0.5199
2004-08-31,0.6897
2004-09-01,2.7397
2004-09-02,2.0
2004-09-03,1.3072
2004-09-07,-1.6129
2004-09-08,2.459
2004-09-09,2.4
2004-09-10,0.0
2004-09-13,-1.0156
2004-09-14,0.0789
2004-09-15,-2.5237
2004-09-16,-0.3236
2004-09-17,2.9221
2004-09-20,-1.1041
2004-09-21,0.1595
2004-09-22,-0.1592
2004-09-23,-0.319
2004-09-24,0.16
2004-09-27,-0.4792
2004-09-28,0.9631
2004-09-29,0.159
2004-09-30,3.1746
2004-10-01,0.6154
2004-10-04,5.0459
2004-10-05,1.8923
2004-10-06,0.7143
2004-10-07,-0.4255
2004-10-08,-1.567
2004-10-11,-1.5918999999999999
2004-10-12,1.4706000000000001
2004-10-13,0.2899
2004-10-14,-1.4451
2004-10-15,0.4399
2004-10-18,-0.292
2004-10-19,-0.7321
2004-10-20,-1.1799
2004-10-21,0.7463
2004-10-22,-1.4815
2004-10-25,-1.8045
2004-10-26,-0.1531
2004-10-27,0.7669
2004-10-28,0.4566
2004-10-29,4.2424
2004-11-01,1.8895
2004-11-02,-1.5692
2004-11-03,-1.3043
2004-11-04,0.7342
2004-11-05,1.895
2004-11-08,0.1431
2004-11-09,-0.2857
2004-11-10,7.5931
2004-11-11,0.5326
2004-11-12,2.5166
2004-11-15,2.8424
2004-11-16,-1.2563
2004-11-17,-3.0534
2004-11-18,0.2625
2004-11-19,-1.178
2004-11-22,-1.9868000000000001
2004-11-23,-1.0811
2004-11-24,2.0492
2004-11-26,-0.2677
2004-11-29,5.6376
2004-11-30,-0.1271
2004-12-01,1.145
2004-12-02,-1.0063
2004-12-03,-1.1436
2004-12-06,-0.7712
2004-12-07,-0.9067
2004-12-08,0.6536
2004-12-09,0.0
2004-12-10,0.3896
2004-12-13,-0.3881
2004-12-14,0.1299
2004-12-15,1.6861000000000002
2004-12-16,2.9337
2004-12-17,0.3717
2004-12-20,0.2469
2004-12-21,4.6798
2004-12-22,-1.0588
2004-12-23,2.7348
2004-12-27,-0.463
2004-12-28,1.1628
2004-12-29,2.8736
2004-12-30,-0.7821
2004-12-31,0.1126
2005-01-03,-2.8121
2005-01-04,-0.463
2005-01-05,-2.6744
2005-01-06,-2.3895
2005-01-07,-1.5912
2005-01-10,-0.7463
2005-01-11,-1.6291
2005-01-12,-0.8917
2005-01-13,-1.4139
2005-01-14,2.3468
2005-01-18,1.9108
2005-01-19,2.75
2005-01-20,-3.4063
2005-01-21,-1.3854
2005-01-24,-2.2989
2005-01-25,-0.6536
2005-01-26,-1.7105000000000001
2005-01-27,3.079
2005-01-28,1.2987
2005-01-31,1.9231
2005-02-01,0.6289
2005-02-02,0.0
2005-02-03,0.0
2005-02-04,2.625
2005-02-07,1.0962
2005-02-08,-3.4939999999999998
2005-02-09,-0.1248
2005-02-10,-0.875
2005-02-11,-0.6305
2005-02-14,-3.5533
2005-02-15,-0.5263
2005-02-16,-1.455
2005-02-17,2.6846
2005-02-18,-0.915
2005-02-22,-4.2216
2005-02-23,-2.7548
2005-02-24,3.3994
2005-02-25,10.9589
2005-02-28,-0.6173
2005-03-01,2.4845
2005-03-02,-0.6061
2005-03-03,0.0
2005-03-04,-0.9756
2005-03-07,-0.1232
2005-03-08,-1.233
2005-03-09,-0.1248
2005-03-10,-0.5
2005-03-11,-0.2513
2005-03-14,-0.2519
2005-03-15,0.6313
2005-03-16,-0.6274
2005-03-17,0.3788
2005-03-18,-0.1258
2005-03-21,0.1889
2005-03-22,-0.0629
2005-03-23,-1.7610000000000001
2005-03-24,-2.8169
2005-03-28,-1.8445
2005-03-29,-1.3423
2005-03-30,-1.6327
2005-03-31,0.1383
2005-04-01,-0.9669
2005-04-04,0.4184
2005-04-05,0.1389
2005-04-06,6.1026
2005-04-07,0.6536
2005-04-08,-0.5195
2005-04-11,0.1305
2005-04-12,-0.2608
2005-04-13,-0.6536
2005-04-14,0.0
2005-04-15,-0.1316
2005-04-18,-0.527
2005-04-19,-0.2649
2005-04-20,-0.7968
2005-04-21,3.079
2005-04-22,1.6883
2005-04-25,-0.1277
2005-04-26,-0.7673
2005-04-27,-0.6443
2005-04-28,-3.3722
2005-04-29,-1.0738
2005-05-02,3.2564
2005-05-03,1.4455
2005-05-04,0.3886
2005-05-05,3.871
2005-05-06,2.9814
2005-05-09,-2.4125
2005-05-10,-2.3486000000000002
2005-05-11,2.4051
2005-05-12,-0.3708
2005-05-13,-4.5906
2005-05-16,-3.7711
2005-05-17,-1.4865
2005-05-18,4.1152
2005-05-19,-0.9223
2005-05-20,0.266
2005-05-23,-2.122
2005-05-24,2.3035
2005-05-25,1.3245
2005-05-26,0.0
2005-05-27,1.1764999999999999
2005-05-31,-2.8424
2005-06-01,0.5319
2005-06-02,1.455
2005-06-03,-0.2608
2005-06-06,0.9804
2005-06-07,1.7476
2005-06-08,0.3817
2005-06-09,-1.2674
2005-06-10,-1.7972000000000001
2005-06-13,-4.1176
2005-06-14,0.0682
2005-06-15,8.9918
2005-06-16,1.375
2005-06-17,-0.1233
2005-06-20,1.2346
2005-06-21,3.6585
2005-06-22,-1.6471
2005-06-23,-2.512
2005-06-24,-0.4908
2005-06-27,0.4932
2005-06-28,0.0
2005-06-29,0.0
2005-06-30,0.0
2005-07-01,0.1227
2005-07-05,0.4902
2005-07-06,1.7073
2005-07-07,0.8393
2005-07-08,1.1891
2005-07-11,1.6451
2005-07-12,-1.8497
2005-07-13,-0.5889
2005-07-14,-1.3033000000000001
2005-07-15,0.2401
2005-07-18,-0.479
2005-07-19,-0.1203
2005-07-20,1.2048
2005-07-21,1.1905000000000001
2005-07-22,1.8824
2005-07-25,-1.8476
2005-07-26,-1.0588
2005-07-27,1.5457999999999998
2005-07-28,1.8735
2005-07-29,3.4483
2005-08-01,0.1111
2005-08-02,-1.2209
2005-08-03,0.8989
2005-08-04,-1.4477
2005-08-05,0.565
2005-08-08,1.4607
2005-08-09,-2.5471
2005-08-10,-6.25
2005-08-11,-0.3636
2005-08-12,-2.0681
2005-08-15,1.8634
2005-08-16,-2.0732
2005-08-17,1.4944
2005-08-18,1.3497
2005-08-19,-2.4213
2005-08-22,3.2258
2005-08-23,-1.9231
2005-08-24,0.8578
2005-08-25,0.3645
2005-08-26,-1.3317
2005-08-29,-0.6135
2005-08-30,-0.6173
2005-08-31,1.2422
2005-09-01,-1.4724
2005-09-02,1.1208
2005-09-06,1.1084
2005-09-07,-0.609
2005-09-08,0.4902
2005-09-09,0.3659
2005-09-12,-1.7010999999999998
2005-09-13,-0.1236
2005-09-14,0.495
2005-09-15,0.2463
2005-09-16,3.0713
2005-09-19,-2.2646
2005-09-20,0.2439
2005-09-21,-0.2433
2005-09-22,-0.7317
2005-09-23,-1.7199
2005-09-26,-0.25
2005-09-27,-0.6266
2005-09-28,2.5221
2005-09-29,0.246
2005-09-30,0.6135
2005-10-03,1.8293
2005-10-04,0.0
2005-10-05,-4.1916
2005-10-06,1.375
2005-10-07,0.8631
2005-10-10,1.2225
2005-10-11,-2.4154999999999998
2005-10-12,-0.2475
2005-10-13,-1.4888
2005-10-14,3.4005
2005-10-17,-0.3654
2005-10-18,-0.6112
2005-10-19,0.492
2005-10-20,-1.3464
2005-10-21,0.0
2005-10-24,0.4963
2005-10-25,-0.6173
2005-10-26,-1.1179999999999999
2005-10-27,-2.2613
2005-10-28,1.7995
2005-10-31,0.8838
2005-11-01,-0.7509
2005-11-02,3.5309
2005-11-03,-1.0962
2005-11-04,-1.601
2005-11-07,-0.3755
2005-11-08,-2.0101
2005-11-09,1.7949000000000002
2005-11-10,-5.5416
2005-11-11,0.6667
2005-11-14,-0.1325
2005-11-15,-1.8568
2005-11-16,-1.8919000000000001
2005-11-17,-0.8264
2005-11-18,-0.8333
2005-11-21,-1.4006
2005-11-22,-0.5682
2005-11-23,0.0
2005-11-25,-0.1429
2005-11-28,-0.2861
2005-11-29,5.5954
2005-11-30,1.9022000000000001
2005-12-01,-0.9333
2005-12-02,0.4038
2005-12-05,-2.5469
2005-12-06,1.6505999999999998
2005-12-07,-1.3532
2005-12-08,-0.5487
2005-12-09,0.4138
2005-12-12,0.6868
2005-12-13,0.1364
2005-12-14,0.8174
2005-12-15,-2.027
2005-12-16,0.2759
2005-12-19,-1.7882
2005-12-20,-0.7003
2005-12-21,0.4231
2005-12-22,0.8427
2005-12-23,1.8106
2005-12-27,-0.2736
2005-12-28,0.1372
2005-12-29,2.7397
2005-12-30,4.6667
2006-01-03,-3.5669
2006-01-04,0.6605
2006-01-05,-1.3123
2006-01-06,1.1968
2006-01-09,2.3653
2006-01-10,-1.7972000000000001
2006-01-11,-5.2288
2006-01-12,-1.931
2006-01-13,0.5626
2006-01-17,0.2797
2006-01-18,0.1395
2006-01-19,-0.2786
2006-01-20,-2.2346
2006-01-23,0.0
2006-01-24,0.8571
2006-01-25,0.4249
2006-01-26,-0.7052
2006-01-27,0.5682
2006-01-30,-0.7062
2006-01-31,0.0
2006-02-01,-1.4224999999999999
2006-02-02,-2.7417
2006-02-03,0.0
2006-02-06,0.1484
2006-02-07,1.3333
2006-02-08,6.5789
2006-02-09,2.4691
2006-02-10,1.4726
2006-02-13,-1.5831
2006-02-14,-0.9383
2006-02-15,0.2706
2006-02-16,1.8893
2006-02-17,2.3841
2006-02-21,1.2937
2006-02-22,0.5109
2006-02-23,0.2541
2006-02-24,0.1267
2006-02-27,0.3797
2006-02-28,1.1349
2006-03-01,-0.7481
2006-03-02,0.0
2006-03-03,-0.7538
2006-03-06,-0.3797
2006-03-07,-1.0165
2006-03-08,-1.6688
2006-03-09,-0.7833
2006-03-10,1.7105000000000001
2006-03-13,3.3635
2006-03-14,0.2503
2006-03-15,-0.1248
2006-03-16,0.125
2006-03-17,-13.9825
2006-03-20,-2.9028
2006-03-21,-0.8969
2006-03-22,1.5083
2006-03-23,-0.2972
2006-03-24,0.7452
2006-03-27,-0.1479
2006-03-28,-0.4444
2006-03-29,2.2321
2006-03-30,-1.31
2006-03-31,0.4425
2006-04-03,-0.8811
2006-04-04,-0.2963
2006-04-05,0.1486
2006-04-06,0.0
2006-04-07,-1.4837
2006-04-10,-0.3012
2006-04-11,0.4532
2006-04-12,-0.4511
2006-04-13,1.5106000000000002
2006-04-17,2.3810000000000002
2006-04-18,1.7442
2006-04-19,-2.7143
2006-04-20,2.79
2006-04-21,-1.0
2006-04-24,-1.2987
2006-04-25,0.8772
2006-04-26,-0.1449
2006-04-27,-5.3701
2006-04-28,-0.6135
2006-05-01,-2.0062
2006-05-02,0.4724
2006-05-03,-1.2539
2006-05-04,1.4285999999999999
2006-05-05,3.2864
2006-05-08,5.303
2006-05-09,-1.5827
2006-05-10,3.8012
2006-05-11,-0.8451
2006-05-12,-3.4091
2006-05-15,1.7647
2006-05-16,0.578
2006-05-17,-1.1494
2006-05-18,-0.2907
2006-05-19,-0.8746
2006-05-22,-0.5882
2006-05-23,-0.5917
2006-05-24,-0.4464
2006-05-25,1.1958
2006-05-26,-0.4431
2006-05-30,-3.4125
2006-05-31,3.533
2006-06-01,0.8902
2006-06-02,-0.1471
2006-06-05,-2.9455
2006-06-06,-2.5797
2006-06-07,0.4673
2006-06-08,-0.6202
2006-06-09,-3.2761
2006-06-12,-2.4194
2006-06-13,-5.124
2006-06-14,5.4007
2006-06-15,3.4711
2006-06-16,-3.6741
2006-06-19,-0.9121
2006-06-20,-0.251
2006-06-21,0.6711
2006-06-22,0.6667
2006-06-23,-0.8278
2006-06-26,0.8347
2006-06-27,-1.4901
2006-06-28,0.0
2006-06-29,5.7143
2006-06-30,-3.9746
2006-07-03,0.0
2006-07-05,-1.3245
2006-07-06,0.3356
2006-07-07,-0.1672
2006-07-10,0.5025
2006-07-11,-1.1667
2006-07-12,-0.8432
2006-07-13,-2.2109
2006-07-14,-2.087
2006-07-17,-0.8881
2006-07-18,-1.7921
2006-07-19,3.1022
2006-07-20,-1.0619
2006-07-21,-6.0823
2006-07-24,3.0476
2006-07-25,-1.6636
2006-07-26,-4.1353
2006-07-27,1.1764999999999999
2006-07-28,1.1628
2006-07-31,3.2567
2006-08-01,-2.9685
2006-08-02,0.956
2006-08-03,0.5682
2006-08-04,1.5066000000000002
2006-08-07,0.0
2006-08-08,-3.3395
2006-08-09,-0.7678
2006-08-10,1.7408000000000001
2006-08-11,-0.7605
2006-08-14,-3.8314
2006-08-15,2.5896
2006-08-16,0.9709
2006-08-17,-0.1923
2006-08-18,1.3487
2006-08-21,0.0
2006-08-22,3.4221
2006-08-23,-0.5515
2006-08-24,1.1091
2006-08-25,-0.3656
2006-08-28,-0.7339
2006-08-29,2.5878
2006-08-30,-0.3604
2006-08-31,0.3617
2006-09-01,0.3604
2006-09-05,4.1293
2006-09-06,-0.3448
2006-09-07,-1.9031
2006-09-08,0.8818
2006-09-11,-3.1469
2006-09-12,6.3177
2006-09-13,1.0187
2006-09-14,-0.1681
2006-09-15,-0.5051
2006-09-18,-0.3384
2006-09-19,-1.528
2006-09-20,-0.3448
2006-09-21,-0.346
2006-09-22,-1.9097
2006-09-25,1.5929
2006-09-26,-3.8327999999999998
2006-09-27,1.9928
2006-09-28,-0.1776
2006-09-29,0.0
2006-10-02,-0.8897
2006-10-03,-3.4111000000000002
2006-10-04,-0.5576
2006-10-05,-0.3738
2006-10-06,-0.5629
2006-10-09,-0.1887
2006-10-10,-0.7561
2006-10-11,2.8571
2006-10-12,0.7407
2006-10-13,-0.3676
2006-10-16,0.1845
2006-10-17,0.3683
2006-10-18,-1.1009
2006-10-19,2.5974
2006-10-20,-0.9042
2006-10-23,0.365
2006-10-24,-1.2727
2006-10-25,0.0
2006-10-26,4.4199
2006-10-27,-0.1764
2006-10-30,0.8834
2006-10-31,0.7005
2006-11-01,-0.6957
2006-11-02,-5.2539
2006-11-03,1.8484
2006-11-06,-0.1815
2006-11-07,0.3636
2006-11-08,1.4493
2006-11-09,-1.9643000000000002
2006-11-10,0.0
2006-11-13,1.8215
2006-11-14,6.619
2006-11-15,-0.5034
2006-11-16,3.204
2006-11-17,0.1634
2006-11-20,-1.4682
2006-11-21,-0.8278
2006-11-22,0.0
2006-11-24,3.6728
2006-11-27,-3.3816
2006-11-28,5.0
2006-11-29,0.9524
2006-11-30,-0.4717
2006-12-01,-2.0537
2006-12-04,2.5806
2006-12-05,-0.6289
2006-12-06,-1.2658
2006-12-07,-2.5641
2006-12-08,1.4803
2006-12-11,0.0
2006-12-12,3.0794
2006-12-13,-1.2579
2006-12-14,3.0255
2006-12-15,-2.6275
2006-12-18,0.9524
2006-12-19,-1.8868
2006-12-20,1.1218
2006-12-21,0.7924
2006-12-22,-0.9434
2006-12-26,1.9048
2006-12-27,2.648
2006-12-28,3.0349
2006-12-29,2.0619
2007-01-03,-0.5772
2007-01-04,0.1451
2007-01-05,-1.0145
2007-01-08,0.7321
2007-01-09,-0.2907
2007-01-10,0.0
2007-01-11,0.7289
2007-01-12,0.0
2007-01-16,0.1447
2007-01-17,-0.8671
2007-01-18,0.2915
2007-01-19,1.8895
2007-01-22,-4.1369
2007-01-23,0.0
2007-01-24,-0.5952
2007-01-25,-0.8982
2007-01-26,-0.3021
2007-01-29,4.5455
2007-01-30,-1.0145
2007-01-31,0.0
2007-02-01,2.0498
2007-02-02,0.0
2007-02-05,0.8608
2007-02-06,-0.1422
2007-02-07,-2.1368
2007-02-08,1.8923
2007-02-09,-0.7143
2007-02-12,-0.1439
2007-02-13,0.4323
2007-02-14,0.2869
2007-02-15,0.1431
2007-02-16,2.7143
2007-02-20,-1.5299
2007-02-21,1.9774
2007-02-22,5.9557
2007-02-23,2.7451
2007-02-26,-0.3817
2007-02-27,-2.0434
2007-02-28,-2.8683
2007-03-01,1.0738
2007-03-02,-2.2576
2007-03-05,-1.3587
2007-03-06,-0.551
2007-03-07,-2.2161
2007-03-08,0.5666
2007-03-09,0.5634
2007-03-12,0.2801
2007-03-13,-2.095
2007-03-14,1.4264999999999999
2007-03-15,0.1406
2007-03-16,-0.7022
2007-03-19,-1.4144
2007-03-20,1.1478
2007-03-21,1.2766
2007-03-22,0.5602
2007-03-23,-0.6964
2007-03-26,-0.1403
2007-03-27,-0.9831
2007-03-28,-0.4255
2007-03-29,-1.8519
2007-03-30,-0.5806
2007-04-02,0.5839
2007-04-03,1.5965
2007-04-04,-1.1429
2007-04-05,-0.1445
2007-04-09,-1.4472
2007-04-10,-1.1747
2007-04-11,0.4458
2007-04-12,0.5917
2007-04-13,3.3824
2007-04-16,0.9957
2007-04-17,-2.9577
2007-04-18,0.0
2007-04-19,-1.7417
2007-04-20,1.6248
2007-04-23,-0.1453
2007-04-24,-1.31
2007-04-25,-0.1475
2007-04-26,-0.4431
2007-04-27,-1.9287999999999998
2007-04-30,-1.3616
2007-05-01,-1.0735999999999999
2007-05-02,1.7054
2007-05-03,0.1524
2007-05-04,1.0654
2007-05-07,-1.0542
2007-05-08,-0.4566
2007-05-09,-2.9052
2007-05-10,0.0
2007-05-11,4.4094
2007-05-14,1.0558
2007-05-15,-2.8358
2007-05-16,1.3825
2007-05-17,-1.3636
2007-05-18,-0.1536
2007-05-21,0.7692
2007-05-22,-0.1527
2007-05-23,-1.8349
2007-05-24,-0.1558
2007-05-25,0.156
2007-05-29,1.4019
2007-05-30,-1.9969000000000001
2007-05-31,-0.9404
2007-06-01,0.9494
2007-06-04,-4.3887
2007-06-05,-1.3115
2007-06-06,2.99
2007-06-07,0.1613
2007-06-08,3.5427
2007-06-11,-1.8662999999999998
2007-06-12,-0.7924
2007-06-13,3.3546
2007-06-14,5.7187
2007-06-15,3.5088
2007-06-18,-0.565
2007-06-19,-0.2841
2007-06-20,-2.2792
2007-06-21,-0.5831
2007-06-22,1.173
2007-06-25,1.4493
2007-06-26,3.5714
2007-06-27,-0.2759
2007-06-28,11.6183
2007-06-29,-0.1239
2007-07-02,0.3722
2007-07-03,0.8653
2007-07-05,1.3479999999999999
2007-07-06,0.1209
2007-07-09,-1.3285
2007-07-10,-3.06
2007-07-11,-0.6313
2007-07-12,2.9225
2007-07-13,0.4938
2007-07-16,-0.7371
2007-07-17,-1.6089
2007-07-18,-0.5031
2007-07-19,0.1264
2007-07-20,0.5051
2007-07-23,-0.7538
2007-07-24,-0.5063
2007-07-25,-2.0356
2007-07-26,-3.1169000000000002
2007-07-27,-0.8043
2007-07-30,1.6216
2007-07-31,-3.3245
2007-08-01,-1.1004
2007-08-02,2.2253
2007-08-03,-2.585
2007-08-06,-1.6760000000000002
2007-08-07,0.9943
2007-08-08,2.6723
2007-08-09,-0.8219
2007-08-10,0.2762
2007-08-13,3.8567
2007-08-14,-3.183
2007-08-15,-2.8767
2007-08-16,-1.2694
2007-08-17,-0.7143
2007-08-20,-0.1439
2007-08-21,1.2968
2007-08-22,0.569
2007-08-23,0.5658
2007-08-24,1.1252
2007-08-27,-1.9471
2007-08-28,-2.1277
2007-08-29,1.3043
2007-08-30,-1.5737
2007-08-31,-0.2907
2007-09-04,0.2915
2007-09-05,-0.7267
2007-09-06,-0.8785
2007-09-07,-0.1477
2007-09-10,-1.6272
2007-09-11,3.0075
2007-09-12,-1.4599
2007-09-13,-0.1481
2007-09-14,0.5935
2007-09-17,-1.0324
2007-09-18,4.4709
2007-09-19,1.2839
2007-09-20,0.1408
2007-09-21,0.1406
2007-09-24,-0.7022
2007-09-25,0.7072
2007-09-26,0.1404
2007-09-27,-0.561
2007-09-28,-0.141
2007-10-01,2.1186
2007-10-02,0.9682
2007-10-03,-1.2328999999999999
2007-10-04,-0.8322
2007-10-05,1.958
2007-10-08,-0.5487
2007-10-09,0.4138
2007-10-10,-1.2363
2007-10-11,-1.1127
2007-10-12,0.9845
2007-10-15,-2.9248
2007-10-16,-2.439
2007-10-17,0.0
2007-10-18,-1.1764999999999999
2007-10-19,-2.8274
2007-10-22,2.2971
2007-10-23,0.5988
2007-10-24,-2.8274
2007-10-25,-2.9096
2007-10-26,0.7886
2007-10-29,-0.939
2007-10-30,0.158
2007-10-31,-0.3155
2007-11-01,-3.481
2007-11-02,0.3279
2007-11-05,0.4902
2007-11-06,0.1626
2007-11-07,-3.2468
2007-11-08,-3.8590999999999998
2007-11-09,-17.2775
2007-11-12,-4.8523
2007-11-13,-1.3304
2007-11-14,-4.4944
2007-11-15,-6.1176
2007-11-16,5.2632
2007-11-19,-2.3810000000000002
2007-11-20,-0.4878
2007-11-21,2.451
2007-11-23,3.3493
2007-11-26,-3.9352
2007-11-27,2.6506
2007-11-28,6.8075
2007-11-29,-2.1978
2007-11-30,0.0
2007-12-03,-0.4494
2007-12-04,-3.8375
2007-12-05,3.9906
2007-12-06,4.5147
2007-12-07,-3.8877
2007-12-10,4.0449
2007-12-11,1.9438
2007-12-12,8.2627
2007-12-13,-1.9569
2007-12-14,-7.7844
