ticker,ZUMZ US Equity
2005-09-26,5.3577
2005-09-27,-0.9476
2005-09-28,1.6263
2005-09-29,2.4474
2005-09-30,-0.0613
2005-10-03,1.1339
2005-10-04,0.4242
2005-10-05,-0.6337
2005-10-06,1.9131
2005-10-07,0.149
2005-10-10,-0.3273
2005-10-11,0.1493
2005-10-12,-1.6095000000000002
2005-10-13,-0.7876
2005-10-14,-0.0305
2005-10-17,-1.6494
2005-10-18,-1.2112
2005-10-19,-1.5718
2005-10-20,-0.9901
2005-10-21,2.5806
2005-10-24,-0.283
2005-10-25,-1.2299
2005-10-26,0.894
2005-10-27,-0.2215
2005-10-28,2.9179
2005-10-31,5.208
2005-11-01,3.3978
2005-11-02,-0.8499
2005-11-03,-2.1143
2005-11-04,2.16
2005-11-07,4.7714
2005-11-08,-1.6635
2005-11-09,-0.5824
2005-11-10,-0.2232
2005-11-11,0.643
2005-11-14,5.3056
2005-11-15,-3.9304
2005-11-16,1.1807
2005-11-17,3.6364
2005-11-18,-1.5187
2005-11-21,-1.5421
2005-11-22,-0.054
2005-11-23,1.324
2005-11-25,1.2
2005-11-28,2.2398
2005-11-29,2.268
2005-11-30,-0.2772
2005-12-01,2.7799
2005-12-02,0.4918
2005-12-05,1.7617
2005-12-06,-0.3607
2005-12-07,-0.0965
2005-12-08,1.3768
2005-12-09,-0.0477
2005-12-12,-2.5268
2005-12-13,1.3451
2005-12-14,-0.917
2005-12-15,-1.0472
2005-12-16,0.2953
2005-12-19,-2.0123
2005-12-20,1.152
2005-12-21,-1.2627
2005-12-22,2.2066
2005-12-23,1.3984
2005-12-27,2.4436999999999998
2005-12-28,1.3935
2005-12-29,0.219
2005-12-30,0.4556
2006-01-03,-1.3188
2006-01-04,-0.1172
2006-01-05,5.3286
2006-01-06,4.435
2006-01-09,1.7075
2006-01-10,-1.7627000000000002
2006-01-11,3.1183
2006-01-12,2.1127
2006-01-13,0.7708
2006-01-17,0.5837
2006-01-18,-0.3602
2006-01-19,1.9281000000000001
2006-01-20,0.0788
2006-01-23,0.0197
2006-01-24,0.2953
2006-01-25,-1.9823
2006-01-26,-0.4005
2006-01-27,-0.5428
2006-01-30,-0.6469
2006-01-31,-1.6480000000000001
2006-02-01,0.331
2006-02-02,4.9691
2006-02-03,-0.7071
2006-02-06,-0.9891
2006-02-07,-0.7992
2006-02-08,-2.6788
2006-02-09,2.0902
2006-02-10,-0.8514
2006-02-13,-1.4925
2006-02-14,2.0963
2006-02-15,-1.0165
2006-02-16,1.4993
2006-02-17,-1.2343
2006-02-21,-0.3483
2006-02-22,3.0222
2006-02-23,2.7739000000000003
2006-02-24,-0.9709
2006-02-27,4.2353
2006-02-28,-0.0564
2006-03-01,-1.0164
2006-03-02,4.5636
2006-03-03,-1.7094
2006-03-06,-0.4625
2006-03-07,-2.6952
2006-03-08,5.5396
2006-03-09,-1.1584
2006-03-10,2.3805
2006-03-13,0.0715
2006-03-14,-1.0724
2006-03-15,-2.421
2006-03-16,0.5369
2006-03-17,3.5359
2006-03-20,3.7709
2006-03-21,-0.4114
2006-03-22,2.4096
2006-03-23,-0.437
2006-03-24,-0.3038
2006-03-27,0.7111
2006-03-28,0.538
2006-03-29,2.2575
2006-03-30,0.3598
2006-03-31,-0.44
2006-04-03,-5.4664
2006-04-04,-1.3331
2006-04-05,4.843
2006-04-06,2.2594
2006-04-07,1.4566
2006-04-10,-0.0807
2006-04-11,-2.0019
2006-04-12,-2.7595
2006-04-13,2.7531
2006-04-17,-0.8244
2006-04-18,4.1729
2006-04-19,0.5586
2006-04-20,0.6824
2006-04-21,-0.9142
2006-04-24,2.0045
2006-04-25,1.2477
2006-04-26,-0.4005
2006-04-27,-0.0619
2006-04-28,0.5881
2006-05-01,2.1846
2006-05-02,2.7401
2006-05-03,-3.6342
2006-05-04,7.0864
2006-05-05,-1.1076
2006-05-08,-3.0729
2006-05-09,-3.9704
2006-05-10,4.9059
2006-05-11,-2.3824
2006-05-12,-1.5065
2006-05-15,5.6286000000000005
2006-05-16,-6.6319
2006-05-17,3.2878
2006-05-18,1.2312
2006-05-19,-8.6918
2006-05-22,-1.9818
2006-05-23,0.232
2006-05-24,2.2817
2006-05-25,9.764
2006-05-26,-0.648
2006-05-30,-1.7788
2006-05-31,1.3885
2006-06-01,3.9893
2006-06-02,-2.777
2006-06-05,-3.8575
2006-06-06,0.8882
2006-06-07,-2.1554
2006-06-08,-5.8331
2006-06-09,-0.4942
2006-06-12,-4.8675
2006-06-13,-5.0122
2006-06-14,3.9575
2006-06-15,6.0627
2006-06-16,-0.0997
2006-06-19,-2.1291
2006-06-20,0.4419
2006-06-21,3.4518
2006-06-22,-1.8646
2006-06-23,1.8667
2006-06-26,3.8285
2006-06-27,-2.1746
2006-06-28,0.6121
2006-06-29,12.0717
2006-06-30,7.3429
2006-07-03,1.1445
2006-07-05,-0.1579
2006-07-06,-3.7164
2006-07-07,-3.4218
2006-07-10,2.7778
2006-07-11,-0.6619
2006-07-12,-2.7485
2006-07-13,-6.2232
2006-07-14,-5.4186
2006-07-17,3.476
2006-07-18,-3.2348
2006-07-19,0.3536
2006-07-20,0.2242
2006-07-21,-2.0134
2006-07-24,5.1859
2006-07-25,-0.4961
2006-07-26,-2.5242
2006-07-27,2.2379
2006-07-28,-2.9706
2006-07-31,-3.545
2006-08-01,-5.5129
2006-08-02,2.5106
2006-08-03,-1.7247
2006-08-04,-1.5795
2006-08-07,-3.7447
2006-08-08,-2.5195
2006-08-09,-5.8153
2006-08-10,4.8426
2006-08-11,-4.8884
2006-08-14,0.7285
2006-08-15,5.4239
2006-08-16,1.3719999999999999
2006-08-17,-9.5489
2006-08-18,2.3275
2006-08-21,-3.9805
2006-08-22,1.3959
2006-08-23,1.8773
2006-08-24,-8.6405
2006-08-25,-0.5827
2006-08-28,2.8855
2006-08-29,-0.8764
2006-08-30,2.5199
2006-08-31,-3.8810000000000002
2006-09-01,-1.6599
2006-09-05,-0.4562
2006-09-06,-4.6746
2006-09-07,1.0577
2006-09-08,-4.2816
2006-09-11,8.9463
2006-09-12,8.3029
2006-09-13,0.8003
2006-09-14,0.0836
2006-09-15,9.5616
2006-09-18,-1.9055
2006-09-19,3.38
2006-09-20,0.5637
2006-09-21,0.8595
2006-09-22,-0.8522
2006-09-25,2.3543
2006-09-26,0.6572
2006-09-27,-3.2644
2006-09-28,1.3873
2006-09-29,-0.1479
2006-10-02,3.3333
2006-10-03,1.362
2006-10-04,4.0311
2006-10-05,6.4922
2006-10-06,0.9256
2006-10-09,1.2018
2006-10-10,0.125
2006-10-11,-5.5243
2006-10-12,3.8322000000000003
2006-10-13,4.0407
2006-10-16,-1.4067
2006-10-17,-2.2022
2006-10-18,-0.2854
2006-10-19,-0.5089
2006-10-20,-0.991
2006-10-23,2.2603
2006-10-24,0.4421
2006-10-25,1.2575
2006-10-26,1.1798
2006-10-27,0.2762
2006-10-30,0.1836
2006-10-31,0.3665
2006-11-01,-3.1345
2006-11-02,4.3669
2006-11-03,-2.9199
2006-11-06,-0.3721
2006-11-07,-4.6063
2006-11-08,1.2398
2006-11-09,-2.4492
2006-11-10,1.3214000000000001
2006-11-13,-0.4891
2006-11-14,2.4902
2006-11-15,0.7033
2006-11-16,-9.5556
2006-11-17,-1.3689
2006-11-20,0.9253
2006-11-21,-0.6347
2006-11-22,0.2839
2006-11-24,-0.7785
2006-11-27,-4.0656
2006-11-28,2.4164
2006-11-29,4.0653
2006-11-30,6.9062
2006-12-01,-2.1532999999999998
2006-12-04,0.1
2006-12-05,0.7662
2006-12-06,0.9256
2006-12-07,5.8303
2006-12-08,-3.8997
2006-12-11,-2.2866
2006-12-12,-2.1094
2006-12-13,-1.4815
2006-12-14,0.6494
2006-12-15,-0.1698
2006-12-18,-3.5714
2006-12-19,0.1411
2006-12-20,5.2483
2006-12-21,-1.2048
2006-12-22,1.6599
2006-12-26,-2.8324
2006-12-27,1.2346
2006-12-28,1.2873
2006-12-29,-1.204
2007-01-03,5.1117
2007-01-04,4.4767
2007-01-05,0.4007
2007-01-08,1.1667
2007-01-09,3.0046
2007-01-10,3.9776
2007-01-11,-2.0969
2007-01-12,3.6469
2007-01-16,-1.0612
2007-01-17,-1.7499
2007-01-18,-2.4706
2007-01-19,-0.1473
2007-01-22,-1.7699
2007-01-23,0.4505
2007-01-24,0.2691
2007-01-25,-0.7752
2007-01-26,-0.4808
2007-01-29,-0.4831
2007-01-30,-4.5206
2007-01-31,4.5440000000000005
2007-02-01,1.459
2007-02-02,0.8987
2007-02-05,0.861
2007-02-06,4.4745
2007-02-07,-0.1127
2007-02-08,2.9337
2007-02-09,-0.8495
2007-02-12,-1.8242
2007-02-13,-0.7601
2007-02-14,-0.5447
2007-02-15,-0.4792
2007-02-16,0.4586
2007-02-20,1.8545
2007-02-21,1.8768
2007-02-22,0.7424
2007-02-23,0.3548
2007-02-26,-2.8012
2007-02-27,-4.8685
2007-02-28,0.0294
2007-03-01,-1.7936
2007-03-02,-0.5389
2007-03-05,-4.9669
2007-03-06,2.9775
2007-03-07,-0.6767
2007-03-08,13.5026
2007-03-09,0.8186
2007-03-12,-0.5413
2007-03-13,-2.449
2007-03-14,1.0042
2007-03-15,9.2516
2007-03-16,-0.8089
2007-03-19,0.1529
2007-03-20,1.4758
2007-03-21,3.1846
2007-03-22,1.6524999999999999
2007-03-23,-0.765
2007-03-26,-1.0118
2007-03-27,-0.8275
2007-03-28,0.0
2007-03-29,-1.3006
2007-03-30,-0.2486
2007-04-02,2.0189
2007-04-03,2.1989
2007-04-04,0.2869
2007-04-05,0.1192
2007-04-09,-1.0952
2007-04-10,-1.8054999999999999
2007-04-11,-0.3187
2007-04-12,0.6149
2007-04-13,-2.8355
2007-04-16,-0.3522
2007-04-17,-0.8079
2007-04-18,-1.3489
2007-04-19,1.548
2007-04-20,-0.0254
2007-04-23,2.9478999999999997
2007-04-24,-1.2836
2007-04-25,-1.3253
2007-04-26,0.2027
2007-04-27,-0.6323
2007-04-30,0.4327
2007-05-01,-1.0897000000000001
2007-05-02,0.7686
2007-05-03,-0.5848
2007-05-04,1.7391
2007-05-07,3.5696
2007-05-08,0.2913
2007-05-09,-0.9681
2007-05-10,-3.2014
2007-05-11,-0.202
2007-05-14,-0.1265
2007-05-15,-1.2158
2007-05-16,1.5385
2007-05-17,-1.2121
2007-05-18,1.3548
2007-05-21,3.7327
2007-05-22,0.7294
2007-05-23,0.8931
2007-05-24,-6.89
2007-05-25,0.334
2007-05-29,-3.8411999999999997
2007-05-30,1.0652
2007-05-31,1.7128
2007-06-01,-0.829
2007-06-04,0.8621
2007-06-05,2.4864
2007-06-06,0.9351
2007-06-07,-2.8796
2007-06-08,-0.5153
2007-06-11,-2.384
2007-06-12,0.2124
2007-06-13,2.8344
2007-06-14,0.644
2007-06-15,0.128
2007-06-18,0.818
2007-06-19,0.6085
2007-06-20,-0.0756
2007-06-21,0.0757
2007-06-22,-2.9737999999999998
2007-06-25,-1.3766
2007-06-26,-0.8428
2007-06-27,1.8858000000000001
2007-06-28,-0.4432
2007-06-29,-1.0735999999999999
2007-07-02,0.3706
2007-07-03,-2.3207
2007-07-05,2.8483
2007-07-06,3.8981
2007-07-09,-2.3244
2007-07-10,-3.492
2007-07-11,-1.0989
2007-07-12,9.729
2007-07-13,1.0867
2007-07-16,-0.5619
2007-07-17,1.5725
2007-07-18,-3.193
2007-07-19,-0.1
2007-07-20,-2.3512
2007-07-23,0.0768
2007-07-24,-3.5065
2007-07-25,-0.9284
2007-07-26,-0.7229
2007-07-27,-3.5329
2007-07-30,5.5074
2007-07-31,-1.9872999999999998
2007-08-01,1.2436
2007-08-02,2.5901
2007-08-03,-5.0495
2007-08-06,6.1404
2007-08-07,5.8884
2007-08-08,4.7073
2007-08-09,4.7053
2007-08-10,-7.0078
2007-08-13,-2.0096
2007-08-14,-3.1982
2007-08-15,0.7818
2007-08-16,3.028
2007-08-17,-0.0486
2007-08-20,2.6974
2007-08-21,4.9929
2007-08-22,7.9333
2007-08-23,-4.2389
2007-08-24,1.2211
2007-08-27,-2.6497
2007-08-28,-1.0401
2007-08-29,4.4052
2007-08-30,2.7415000000000003
2007-08-31,1.1674
2007-09-04,-0.7624
2007-09-05,-2.0764
2007-09-06,2.0992
2007-09-07,-5.7943999999999996
2007-09-10,-1.3889
2007-09-11,2.3474
2007-09-12,-0.0874
2007-09-13,2.5579
2007-09-14,0.6182
2007-09-17,0.7839
2007-09-18,3.2373
2007-09-19,-0.1016
2007-09-20,-1.9163000000000001
2007-09-21,-2.286
2007-09-24,-1.0846
2007-09-25,-0.602
2007-09-26,-2.1415
2007-09-27,0.6852
2007-09-28,-2.5906000000000002
2007-10-01,5.0034
2007-10-02,1.8674
2007-10-03,-1.3485
2007-10-04,-1.4524
2007-10-05,3.8578
2007-10-08,-0.8347
2007-10-09,-1.1364
2007-10-10,0.894
2007-10-11,6.8143
2007-10-12,1.2246
2007-10-15,-2.8683
2007-10-16,-3.8369
2007-10-17,-3.1544
2007-10-18,-3.516
2007-10-19,-2.6604
2007-10-22,1.7685
2007-10-23,-2.1214
2007-10-24,-1.4526
2007-10-25,3.1118
2007-10-26,2.201
2007-10-29,-0.8437
2007-10-30,-7.8146
2007-10-31,1.6760000000000002
2007-11-01,-7.3101
2007-11-02,-2.1649
2007-11-05,0.6322
2007-11-06,-1.9372
2007-11-07,5.3123000000000005
2007-11-08,-27.1483
2007-11-09,-9.0814
2007-11-12,2.411
2007-11-13,8.4081
2007-11-14,-2.6887
2007-11-15,-1.8066
2007-11-16,-1.443
2007-11-19,-6.6618
2007-11-20,4.9804
2007-11-21,-0.1494
2007-11-23,4.5267
2007-11-26,-4.4023
2007-11-27,2.3961
2007-11-28,4.0951
2007-11-29,-4.8121
2007-11-30,2.583
2007-12-03,5.4676
2007-12-04,-1.2619
2007-12-05,1.3817
2007-12-06,-14.3782
2007-12-07,-2.1886
2007-12-10,1.4646
2007-12-11,-0.401
2007-12-12,-1.2077
2007-12-13,-1.956
2007-12-14,-4.7797
2007-12-17,-2.1825
2007-12-18,2.4096
2007-12-19,-0.8715
2007-12-20,1.5824
2007-12-21,8.3081
2007-12-24,2.9565
2007-12-26,5.1998
2007-12-27,-2.7296
2007-12-28,-3.2613
2007-12-31,-4.508
2008-01-02,-8.867
2008-01-03,-8.6486
2008-01-04,-8.0498
2008-01-07,-9.1567
2008-01-08,-3.719
2008-01-09,7.1735
2008-01-10,0.4577
2008-01-11,-3.8155
2008-01-14,1.8946
2008-01-15,-2.208
2008-01-16,2.9709
2008-01-17,-6.809
2008-01-18,-3.4675000000000002
2008-01-22,6.9917
2008-01-23,11.0312
2008-01-24,3.7797
2008-01-25,-9.2612
2008-01-28,2.6376
2008-01-29,-3.2402
2008-01-30,2.7714
2008-01-31,8.0337
2008-02-01,4.2122
2008-02-04,1.2475
2008-02-05,-6.2592
2008-02-06,-4.2587
2008-02-07,9.7748
2008-02-08,0.1001
2008-02-11,-3.4483
2008-02-12,-0.5176
2008-02-13,-0.7804
2008-02-14,-5.9254999999999995
2008-02-15,2.8986
2008-02-19,-2.221
2008-02-20,2.1607
2008-02-21,-4.7722
2008-02-22,6.492
2008-02-25,0.5348
2008-02-26,5.7979
2008-02-27,-1.6591
2008-02-28,-5.4192
2008-02-29,-4.973
2008-03-03,-0.1706
2008-03-04,0.5128
2008-03-05,-0.4535
2008-03-06,-17.5399
2008-03-07,-2.5552
2008-03-10,-1.9135
2008-03-11,0.7225
2008-03-12,0.4304
2008-03-13,0.7143
2008-03-14,8.0851
2008-03-17,0.7218
2008-03-18,5.4072
2008-03-19,-1.2361
2008-03-20,9.4493
2008-03-24,9.4911
2008-03-25,-2.7676
2008-03-26,-2.5242
2008-03-27,-8.8154
2008-03-28,-8.3988
2008-03-31,3.496
2008-04-01,4.7164
2008-04-02,3.4084
2008-04-03,-4.2378
2008-04-04,2.1512000000000002
2008-04-07,-0.0602
2008-04-08,-0.1204
2008-04-09,-0.3014
2008-04-10,5.8041
2008-04-11,-1.3143
2008-04-14,-1.6792
2008-04-15,3.298
2008-04-16,4.2759
2008-04-17,-2.7337
2008-04-18,0.1124
2008-04-21,0.5615
2008-04-22,2.3451
2008-04-23,6.9831
2008-04-24,2.9067
2008-04-25,0.3964
2008-04-28,-0.7897
2008-04-29,3.7313
2008-04-30,0.4796
2008-05-01,6.3007
2008-05-02,2.2003
2008-05-05,-10.3691
2008-05-06,2.549
2008-05-07,-2.3423
2008-05-08,-6.4121
2008-05-09,3.6611000000000002
2008-05-12,1.1604
2008-05-13,5.1372
2008-05-14,0.4744
2008-05-15,-0.7082
2008-05-16,-2.5202
2008-05-19,1.9512
2008-05-20,-2.4402
2008-05-21,-5.8852
2008-05-22,0.0521
2008-05-23,0.8333
2008-05-27,0.7748
2008-05-28,2.614
2008-05-29,9.041
2008-05-30,-3.9853
2008-06-02,-5.0573
2008-06-03,-1.9598
2008-06-04,0.5638
2008-06-05,2.9562
2008-06-06,-1.8317
2008-06-09,0.0
2008-06-10,2.7231
2008-06-11,0.9818
2008-06-12,-2.3335
2008-06-13,9.0095
2008-06-16,1.9635
2008-06-17,-0.8509
2008-06-18,-7.1364
2008-06-19,-1.07
2008-06-20,-4.5723
2008-06-23,-4.4307
2008-06-24,-1.9407
2008-06-25,2.6388
2008-06-26,-5.5704
2008-06-27,-2.6092
2008-06-30,-3.4362
2008-07-01,3.3172
2008-07-02,-6.9469
2008-07-03,2.8858
2008-07-07,2.439
2008-07-08,8.9881
2008-07-09,-6.6084
2008-07-10,-23.8596
2008-07-11,-5.6068
2008-07-14,1.3019
2008-07-15,5.1406
2008-07-16,4.3545
2008-07-17,7.8331
2008-07-18,-2.7834
2008-07-21,-4.8883
2008-07-22,10.3524
2008-07-23,1.2641
2008-07-24,-6.7017
2008-07-25,-2.4648
2008-07-28,-2.0217
2008-07-29,5.3795
2008-07-30,0.3497
2008-07-31,2.8571
2008-08-01,0.9485
2008-08-04,-6.7785
2008-08-05,-2.6638
2008-08-06,6.7308
2008-08-07,-11.5038
2008-08-08,3.2106
2008-08-11,9.1806
2008-08-12,0.139
2008-08-13,-4.9271
2008-08-14,2.2628
2008-08-15,3.4975
2008-08-18,-2.8966
2008-08-19,-6.321
2008-08-20,0.6823
2008-08-21,-0.6777
2008-08-22,4.2456
2008-08-25,-2.1091
2008-08-26,2.0059
2008-08-27,4.1515
2008-08-28,3.2867
2008-08-29,-2.4374000000000002
2008-09-02,6.1763
2008-09-03,7.3856
2008-09-04,0.1217
2008-09-05,-2.2492
2008-09-08,7.1517
2008-09-09,-1.567
2008-09-10,3.9505
2008-09-11,1.2479
2008-09-12,-1.2885
2008-09-15,-6.5834
2008-09-16,5.5893
2008-09-17,-4.603
2008-09-18,7.5392
2008-09-19,2.3556
2008-09-22,-6.2466
2008-09-23,-1.052
2008-09-24,-1.4176
2008-09-25,0.3595
2008-09-26,0.8358
2008-09-29,-2.1314
2008-09-30,-0.3025
2008-10-01,0.3034
2008-10-02,-7.199
2008-10-03,-9.5176
2008-10-06,2.5937
2008-10-07,2.177
2008-10-08,-5.0172
2008-10-09,-18.5962
2008-10-10,20.1778
2008-10-13,5.1036
2008-10-14,-16.1154
2008-10-15,-10.4027
2008-10-16,1.2172
2008-10-17,-1.1101
2008-10-20,1.9645000000000001
2008-10-21,-3.578
2008-10-22,-7.1361
2008-10-23,-9.2213
2008-10-24,0.2257
2008-10-27,-1.8018
2008-10-28,6.422
2008-10-29,-0.1078
2008-10-30,2.8047
2008-10-31,2.4134
2008-11-03,-0.4098
2008-11-04,-3.8066
2008-11-05,-8.1283
2008-11-06,-6.8685
2008-11-07,7.75
2008-11-10,-9.6288
2008-11-11,1.1553
2008-11-12,-5.4569
2008-11-13,8.4564
2008-11-14,-12.2525
2008-11-17,-2.6798
2008-11-18,3.6231999999999998
2008-11-19,-14.2657
2008-11-20,-0.1631
2008-11-21,17.9739
2008-11-24,0.1385
2008-11-25,6.7773
2008-11-26,8.5492
2008-11-28,3.1026
2008-12-01,-15.8565
2008-12-02,3.989
2008-12-03,10.9788
2008-12-04,-1.3111
2008-12-05,9.5411
2008-12-08,5.8434
2008-12-09,-7.3958
2008-12-10,2.9246
2008-12-11,-8.1967
2008-12-12,-0.2381
2008-12-15,-4.6539
2008-12-16,4.1302
2008-12-17,3.2452
2008-12-18,2.3283
2008-12-19,-5.5745000000000005
2008-12-22,-4.8193
2008-12-23,-4.0506
2008-12-24,1.9788999999999999
2008-12-26,-0.1294
2008-12-29,-7.513
2008-12-30,5.3221
2008-12-31,-0.9309
2009-01-02,3.3557
2009-01-05,4.6753
2009-01-06,1.861
2009-01-07,9.5006
2009-01-08,2.1135
2009-01-09,-1.9607999999999999
2009-01-12,-3.5556
2009-01-13,-3.6866
2009-01-14,-7.0574
2009-01-15,4.3758
2009-01-16,3.3292
2009-01-20,-12.6492
2009-01-21,6.8306000000000004
2009-01-22,-3.5806
2009-01-23,0.6631
2009-01-26,-1.7128
2009-01-27,-0.6702
2009-01-28,10.1215
2009-01-29,-8.0882
2009-01-30,-4.6667
2009-02-02,1.6783000000000001
2009-02-03,1.9257
2009-02-04,-3.1039
2009-02-05,10.1671
2009-02-06,11.378
2009-02-09,-2.1566
2009-02-10,-0.232
2009-02-11,0.0
2009-02-12,2.907
2009-02-13,1.8079
2009-02-17,-4.4395
2009-02-18,-1.626
2009-02-19,0.3542
2009-02-20,-1.6471
2009-02-23,-7.4163
2009-02-24,6.4599
2009-02-25,-3.5194
2009-02-26,-0.1258
2009-02-27,-0.6297
2009-03-02,-5.5767
2009-03-03,-3.4899
2009-03-04,-0.2782
2009-03-05,-6.6946
2009-03-06,-3.8864
2009-03-09,0.4666
2009-03-10,1.0836
2009-03-11,-1.2251
2009-03-12,6.5116
2009-03-13,0.4367
2009-03-16,-0.2899
2009-03-17,11.4826
2009-03-18,7.0404
2009-03-19,0.3654
2009-03-20,-6.9175
2009-03-23,17.3403
2009-03-24,-9.1111
2009-03-25,3.3007
2009-03-26,9.4675
2009-03-27,-0.3243
2009-03-30,1.7354
2009-03-31,3.4115
2009-04-01,1.6495
2009-04-02,3.5497
2009-04-03,3.2321
2009-04-06,-6.167
2009-04-07,-9.6057
2009-04-08,11.9687
2009-04-09,-3.1968
2009-04-13,-11.6615
2009-04-14,4.7897
2009-04-15,1.1148
2009-04-16,4.0794
2009-04-17,18.1144
2009-04-20,-2.5112
2009-04-21,5.5198
2009-04-22,5.667
2009-04-23,1.0726
2009-04-24,1.5510000000000002
2009-04-27,-1.6881
2009-04-28,5.3966
2009-04-29,-6.2064
2009-04-30,-0.2481
2009-05-01,-3.6484
2009-05-04,5.938
2009-05-05,-1.2185
2009-05-06,-2.5493
2009-05-07,-1.5190000000000001
2009-05-08,1.2852999999999999
2009-05-11,-5.0761
2009-05-12,-2.852
2009-05-13,-5.9633
2009-05-14,-0.5854
2009-05-15,0.5888
2009-05-18,2.439
2009-05-19,7.5238
2009-05-20,-0.2657
2009-05-21,-1.421
2009-05-22,-15.9459
2009-05-26,-1.9293
2009-05-27,-1.6393
2009-05-28,-2.6667
2009-05-29,1.8265
2009-06-01,3.6996
2009-06-02,7.5676
2009-06-03,-0.7035
2009-06-04,0.2024
2009-06-05,-5.0505
2009-06-08,-2.3404
2009-06-09,-0.6536
2009-06-10,-3.1798
2009-06-11,-1.812
2009-06-12,0.5767
2009-06-15,-1.2615
2009-06-16,-2.9036
2009-06-17,0.4785
2009-06-18,-3.6905
2009-06-19,0.4944
2009-06-22,-3.198
2009-06-23,-1.1436
2009-06-24,0.7712
2009-06-25,2.551
2009-06-26,4.7264
2009-06-29,-2.8504
2009-06-30,-2.0782
2009-07-01,4.4944
2009-07-02,-5.8542
2009-07-06,-4.8223
2009-07-07,0.0
2009-07-08,-1.6
2009-07-09,7.9946
2009-07-10,-1.1292
2009-07-13,3.8071
2009-07-14,-1.3447
2009-07-15,5.3284
2009-07-16,0.4706
2009-07-17,-2.9274
2009-07-20,3.2569
2009-07-21,0.9346
2009-07-22,-2.7778
2009-07-23,7.381
2009-07-24,2.6608
2009-07-27,-2.4838
2009-07-28,0.9967
2009-07-29,-1.0965
2009-07-30,5.6541
2009-07-31,0.2099
2009-08-03,-0.1047
2009-08-04,3.7736
2009-08-05,2.3232
2009-08-06,14.1165
2009-08-07,7.2664
2009-08-10,-0.0806
2009-08-11,-3.4705
2009-08-12,9.0301
2009-08-13,-1.7638
2009-08-14,-2.8884
2009-08-17,-3.537
2009-08-18,2.4167
2009-08-19,1.7901
2009-08-20,-1.8385
2009-08-21,14.0065
2009-08-24,-3.5714
2009-08-25,3.3333
2009-08-26,-3.5842
2009-08-27,-1.487
2009-08-28,-2.566
2009-08-31,-2.0914
2009-09-01,-7.2785
2009-09-02,4.3515
2009-09-03,17.498
2009-09-04,-3.7578
2009-09-08,-0.7954
2009-09-09,3.7172
2009-09-10,0.4919
2009-09-11,-1.6084
2009-09-14,0.8529
2009-09-15,2.537
2009-09-16,7.4227
2009-09-17,-1.9194
2009-09-18,11.7417
2009-09-21,-3.6193999999999997
2009-09-22,0.6057
2009-09-23,-1.3847
2009-09-24,-2.3199
2009-09-25,-2.1875
2009-09-28,5.8786000000000005
2009-09-29,-1.0863
2009-09-30,0.122
