ticker,MOGIF US Equity
2006-01-11,-3.3113
2006-01-13,-4.7945
2006-01-17,0.2878
2006-01-18,1.1478
2006-01-19,-0.7092
2006-01-20,0.0
2006-01-23,-5.7143
2006-01-24,-2.2727
2006-01-25,2.3256
2006-01-27,5.0
2006-01-30,1.0101
2006-02-02,5.0
2006-02-03,1.9048
2006-02-06,-2.2697
2006-02-07,-3.0055
2006-02-09,7.0423
2006-02-10,3.9474
2006-02-13,-2.5316
2006-02-14,-3.2468
2006-02-15,-0.6711
2006-02-16,-3.8767
2006-02-17,1.2213
2006-02-21,-0.6944
2006-02-22,-1.3986
2006-02-24,3.5461
2006-02-27,-4.1096
2006-02-28,2.1429
2006-03-01,-1.3986
2006-03-02,0.7092
2006-03-03,-2.8169
2006-03-06,16.6667
2006-03-07,-11.8012
2006-03-08,-2.8169
2006-03-09,-5.7971
2006-03-10,4.1538
2006-03-14,-8.4195
2006-03-16,-10.0
2006-03-20,2.6882
2006-03-21,4.712
2006-03-23,-13.3333
2006-03-24,9.8077
2006-03-29,-0.1751
2006-04-03,-8.7719
2006-04-05,3.8462
2006-04-07,1.8519
2006-04-10,0.0
2006-04-13,-7.2727
2006-04-19,9.7304
2006-04-21,-1.7199
2006-04-28,-0.9091
2006-05-02,0.9174
2006-05-03,-5.6591000000000005
2006-05-04,-1.7104
2006-05-05,3.9215999999999998
2006-05-10,3.7736
2006-05-15,-3.6364
2006-05-17,-30.1887
2006-05-18,29.4595
2006-05-19,-8.142
2006-05-25,-9.0909
2006-06-09,-8.75
2006-06-12,1.9178
2006-06-14,2.1505
2006-07-11,3.9474
2006-07-14,15.9494
2006-07-20,2.8384
2006-07-31,-13.5085
2006-08-11,52.1939
2006-08-15,-1.5625
2006-08-17,0.768
2006-08-18,9.7561
2006-08-21,-0.6111
2006-08-23,-6.0928
2006-09-05,-4.7619
2006-09-08,-3.3333
2006-09-13,0.8621
2006-09-15,-22.735
2006-09-18,3.9823
2006-09-19,0.0
2006-09-22,15.3191
2006-09-27,0.5535
2006-10-03,-11.0092
2006-10-04,10.6186
2006-10-11,11.4865
2006-10-13,2.9676
2006-10-16,-3.3895
2006-10-17,-3.2143
2006-10-18,4.1893
2006-10-19,3.3333
2006-10-20,0.0
2006-10-23,0.0
2006-10-25,-1.6129
2006-10-27,0.8197
2006-10-30,-0.9756
2006-10-31,-4.7619
2006-11-01,5.1724
2006-11-02,2.2746
2006-11-03,6.5919
2006-11-06,0.4229
2006-11-07,1.5255
2006-11-08,-2.6549
2006-11-09,0.0
2006-11-10,17.4053
2006-11-13,-8.3723
2006-11-14,-1.4085
2006-11-15,-2.1607
2006-11-16,0.7483
2006-11-17,-1.7391
2006-11-20,0.295
2006-11-22,-3.8419
2006-11-24,-8.8702
2006-11-27,0.0734
2006-11-28,12.3572
2006-11-29,-0.7463
2006-11-30,0.0
2006-12-01,0.7519
2006-12-04,2.4627
2006-12-05,1.5476999999999999
2006-12-06,0.8427
2006-12-07,4.5519
2006-12-08,-0.6803
2006-12-11,-5.0514
2006-12-12,-0.505
2006-12-13,1.5044
2006-12-14,-1.4285999999999999
2006-12-15,7.2464
2006-12-18,0.6757
2006-12-19,-1.3423
2006-12-20,0.6803
2006-12-21,-0.6757
2006-12-22,-0.6803
2006-12-27,0.7106
2006-12-28,-0.3145
2006-12-29,3.0189
2007-01-03,1.9868000000000001
2007-01-04,24.6753
2007-01-05,-6.7708
2007-01-08,10.5028
2007-01-09,-0.0885
2007-01-10,0.1518
2007-01-11,1.5535999999999999
2007-01-12,0.4975
2007-01-16,18.8985
2007-01-17,-0.458
2007-01-18,1.4221
2007-01-19,-1.3352
2007-01-22,3.6627
2007-01-23,10.1462
2007-01-24,-0.5125
2007-01-25,-1.3845
2007-01-26,3.195
2007-01-29,7.7514
2007-01-30,6.0403
2007-01-31,7.2152
2007-02-01,-6.7481
2007-02-02,-14.1523
2007-02-05,-5.9821
2007-02-06,6.2745
2007-02-07,6.2731
2007-02-08,-1.7622
2007-02-09,-2.1649
2007-02-12,0.8806
2007-02-13,0.2507
2007-02-14,2.5452
2007-02-15,3.1134
2007-02-16,1.2162
2007-02-20,-3.5381
2007-02-21,0.9559
2007-02-22,-11.5719
2007-02-23,7.2722999999999995
2007-02-26,-5.6953
2007-02-27,-6.5134
2007-02-28,-4.0984
2007-03-01,4.2735
2007-03-02,-6.1475
2007-03-05,-5.1801
2007-03-06,2.746
2007-03-07,-0.1681
2007-03-08,-7.5093
2007-03-09,0.4854
2007-03-12,1.7271
2007-03-13,6.1736
2007-03-14,3.7236000000000002
2007-03-15,-3.4173999999999998
2007-03-16,4.1913
2007-03-19,2.0462
2007-03-20,-2.8449999999999998
2007-03-21,-1.8586
2007-03-22,-3.9912
2007-03-23,-2.6319
2007-03-26,-1.7255
2007-03-27,0.4314
2007-03-28,-0.1432
2007-03-29,0.0777
2007-03-30,0.3045
2007-04-02,-5.1131
2007-04-03,-1.6373
2007-04-04,0.5485
2007-04-05,4.2116
2007-04-09,2.4346
2007-04-10,0.3446
2007-04-11,0.681
2007-04-12,-2.6054
2007-04-13,0.1147
2007-04-16,2.4248
2007-04-17,-0.5948
2007-04-18,-0.4739
2007-04-19,1.4285999999999999
2007-04-20,-0.4695
2007-04-23,-0.6958
2007-04-24,-15.7463
2007-04-25,0.9161
2007-04-26,-0.0559
2007-04-27,0.0559
2007-04-30,0.5587
2007-05-01,0.1875
2007-05-02,-0.3119
2007-05-03,0.1252
2007-05-04,0.0
2007-05-07,0.5556
2007-05-08,0.5525
2007-05-09,-0.989
2007-05-10,-2.2336
2007-05-11,-2.3698
2007-05-14,-0.5814
2007-05-15,-1.4035
2007-05-16,-2.6839
2007-05-17,-1.0818
2007-05-18,5.5915
2007-05-22,5.4778
2007-05-23,1.7495
2007-05-24,-2.1476
2007-05-25,-0.0278
2007-05-29,-3.0707
2007-05-30,0.6881
2007-05-31,-3.6019
2007-06-01,1.0191
2007-06-04,0.6287
2007-06-05,-0.3923
2007-06-06,-0.2334
2007-06-07,-1.4181
2007-06-08,1.4385
2007-06-11,-3.9035
2007-06-12,3.4535
2007-06-13,0.0
2007-06-14,-1.625
2007-06-15,4.0437
2007-06-18,-2.8736
2007-06-19,0.8284
2007-06-20,-0.4695
2007-06-21,1.0761
2007-06-22,0.9188
2007-06-25,0.578
2007-06-26,-2.6437
2007-06-27,-2.5531
2007-06-28,2.3777
2007-06-29,-0.6065
2007-07-03,4.9114
2007-07-05,1.0072
2007-07-06,5.5478
2007-07-09,4.5376
2007-07-10,5.9063
2007-07-11,-4.1046
2007-07-12,-0.1943
2007-07-13,-0.54
2007-07-16,-2.5253
2007-07-17,-1.0363
2007-07-18,-3.1414
2007-07-19,0.1081
2007-07-20,-0.432
2007-07-23,2.1692
2007-07-24,-4.9894
2007-07-25,-2.3045
2007-07-26,-9.3281
2007-07-27,-6.9137
2007-07-30,-3.794
2007-07-31,-5.6338
2007-08-01,0.0
2007-08-02,-2.9851
2007-08-03,0.0
2007-08-07,-0.5865
2007-08-08,-5.6002
2007-08-09,-8.1967
2007-08-10,2.6563
2007-08-13,-17.7212
2007-08-14,-17.6797
2007-08-15,-8.0257
2007-08-16,2.1117
2007-08-17,5.6572
2007-08-20,10.7247
2007-08-21,-11.4828
2007-08-22,1.6669
2007-08-23,-5.1948
2007-08-24,1.7295
2007-08-27,0.9931
2007-08-28,-18.5
2007-08-29,1.4315
2007-08-30,19.0927
2007-08-31,3.9275
2007-09-04,-1.4823
2007-09-05,5.5556
2007-09-06,9.7744
2007-09-07,-5.9789
2007-09-10,5.1449
2007-09-11,0.4619
2007-09-12,-0.4598
2007-09-13,10.8545
2007-09-14,-2.0833
2007-09-17,2.1277
2007-09-18,6.9792
2007-09-19,-2.629
2007-09-20,-18.0
2007-09-21,12.0427
2007-09-24,7.7551
2007-09-25,-1.0101
2007-09-26,-10.2041
2007-09-27,0.0
2007-09-28,16.3636
2007-10-01,-3.418
2007-10-02,-3.7412
2007-10-03,3.9916
2007-10-04,5.0505
2007-10-05,-3.0409
2007-10-09,4.5245999999999995
2007-10-10,2.4668
2007-10-11,5.1505
2007-10-12,11.1282
2007-10-15,-5.5468
2007-10-16,-6.6904
2007-10-17,0.4271
2007-10-18,-4.5658
2007-10-19,0.3752
2007-10-22,-5.6425
2007-10-23,24.7988
2007-10-24,-1.1607
2007-10-25,-1.2346
2007-10-26,3.0894
2007-10-29,2.0505
2007-10-30,5.1005
2007-10-31,8.8235
2007-11-01,0.0
2007-11-02,0.0
2007-11-05,5.4054
2007-11-06,8.9744
2007-11-07,-1.5293999999999999
2007-11-08,-6.8100000000000005
2007-11-09,5.4006
2007-11-12,-6.4619
2007-11-13,-0.9103
2007-11-14,-0.5249
2007-11-15,1.5831
2007-11-16,-2.987
2007-11-19,0.0
2007-11-20,-4.1918
2007-11-21,0.6026
2007-11-27,-1.3889
2007-11-28,0.1408
2007-11-30,-0.9142
2007-12-03,-4.1874
2007-12-04,0.0463
2007-12-06,3.5076
2007-12-07,-0.9299
2007-12-10,0.8664
2007-12-11,-12.9832
2007-12-12,0.1954
2007-12-14,3.4483
2007-12-17,0.4762
2007-12-18,5.5292
2007-12-19,-4.1916
2007-12-20,15.0
2007-12-21,4.8913
2007-12-24,3.3031
2007-12-27,21.0031
2007-12-28,2.0725
2007-12-31,-2.335
2008-01-02,-1.9750999999999999
2008-01-03,-0.8484
2008-01-04,2.0321
2008-01-07,-0.3145
2008-01-08,1.2618
2008-01-09,0.3634
2008-01-10,0.0323
2008-01-11,2.088
2008-01-14,2.3303
2008-01-15,-2.0297
2008-01-16,-0.758
2008-01-17,-7.5356
2008-01-18,-3.0837
2008-01-22,0.0923
2008-01-23,0.3761
2008-01-24,7.1116
2008-01-25,0.2112
2008-01-28,4.9526
2008-01-29,-1.1044
2008-01-30,3.6865
2008-01-31,-1.4503
2008-02-01,-0.3477
2008-02-04,0.3988
2008-02-05,-4.1708
2008-02-06,3.2124
2008-02-07,-2.1084
2008-02-08,1.1282
2008-02-11,-9.3433
2008-02-12,11.9843
2008-02-13,-0.2498
2008-02-14,-1.3519999999999999
2008-02-15,3.0457
2008-02-19,15.2709
2008-02-20,6.4103
2008-02-21,4.754
2008-02-22,5.7603
2008-02-25,0.5573
2008-02-26,-0.5047
2008-02-27,-6.8841
2008-02-28,0.5058
2008-02-29,-7.1622
2008-03-03,4.6706
2008-03-04,-0.6624
2008-03-05,2.6069
2008-03-06,-6.5032
2008-03-07,2.2993
2008-03-10,-5.3535
2008-03-11,0.8636
2008-03-12,1.7979
2008-03-13,-8.6207
2008-03-14,-1.093
2008-03-17,-1.3609
2008-03-18,4.4693
2008-03-19,-13.3085
2008-03-20,-1.875
2008-03-24,-3.4833
2008-03-25,0.2681
2008-03-26,-1.6042999999999998
2008-03-27,4.7938
2008-03-28,-2.5399000000000003
2008-03-31,3.6976
2008-04-01,-0.5263
2008-04-02,0.5159
2008-04-03,4.3295
2008-04-04,-0.3027
2008-04-07,-0.5061
2008-04-08,-0.8138
2008-04-09,-3.8462
2008-04-10,-22.1333
2008-04-11,33.1935
2008-04-14,-3.5804
2008-04-15,-5.3867
2008-04-16,-3.7556000000000003
2008-04-17,8.2144
2008-04-18,-7.7735
2008-04-21,2.0393
2008-04-22,3.5225999999999997
2008-04-23,-1.2778
2008-04-24,-2.87
2008-04-25,-1.2601
2008-04-28,4.9362
2008-04-29,-3.5088
2008-04-30,-5.8892
2008-05-01,-2.6478
2008-05-02,-0.0633
2008-05-05,-3.212
2008-05-06,1.2261
2008-05-07,-4.417
2008-05-08,0.1774
2008-05-09,13.3581
2008-05-12,10.8168
2008-05-13,1.3963
2008-05-14,-2.2246
2008-05-15,-3.0336
2008-05-16,-0.9288
2008-05-20,-2.8406000000000002
2008-05-21,0.6384
2008-05-22,5.9977
2008-05-23,-2.5027
2008-05-27,-0.6138
2008-05-28,2.5968999999999998
2008-05-29,-2.0386
2008-05-30,1.6760000000000002
2008-06-02,-2.8022
2008-06-03,1.3991
2008-06-04,-4.1812
2008-06-05,-2.2545
2008-06-06,-3.6161
2008-06-09,-1.8064
2008-06-10,6.1635
2008-06-11,1.955
2008-06-13,1.2202
2008-06-16,-8.7256
2008-06-17,3.0189
2008-06-18,1.3431
2008-06-19,-3.1928
2008-06-20,6.9073
2008-06-23,-3.1068
2008-06-24,2.6658
2008-06-25,0.1536
2008-06-26,-1.2634
2008-06-27,-2.3225
2008-06-30,0.5225
2008-07-02,-0.7006
2008-07-07,6.873
2008-07-08,-0.0568
2008-07-09,7.3864
2008-07-10,1.3757
2008-07-11,-10.5428
2008-07-14,5.0321
2008-07-15,0.4305
2008-07-16,-6.5265
2008-07-17,7.0414
2008-07-18,-7.2001
2008-07-21,2.755
2008-07-22,-3.942
2008-07-23,0.9053
2008-07-24,-1.413
2008-07-25,-0.5081
2008-07-28,3.1326
2008-07-29,3.3109
2008-07-30,1.2948
2008-07-31,-1.0734
2008-08-01,-2.6842
2008-08-05,-2.6408
2008-08-06,1.8535
2008-08-07,-0.3403
2008-08-08,-0.3711
2008-08-11,-1.4156
2008-08-12,2.9398
2008-08-13,-2.5035
2008-08-14,-4.4578
2008-08-15,4.2875
2008-08-18,-8.5852
2008-08-19,3.836
2008-08-20,-0.7643
2008-08-21,-6.2259
2008-08-22,-5.3559
2008-08-25,5.3426
2008-08-26,4.7627
2008-08-27,3.0799
2008-08-28,3.5601000000000003
2008-09-02,-12.2161
2008-09-03,-0.4196
2008-09-04,-0.7022
2008-09-05,-0.7072
2008-09-08,-1.5135
2008-09-09,-6.7528
2008-09-10,5.1478
2008-09-11,-0.9958
2008-09-12,-3.8927
2008-09-15,-4.8062000000000005
2008-09-16,-7.6547
2008-09-17,0.0
2008-09-18,0.4409
2008-09-19,1.2511
2008-09-22,5.0943
2008-09-23,-0.9901
2008-09-24,-2.5
2008-09-25,-3.4188
2008-09-26,-3.0973
2008-09-29,-1.5525
2008-09-30,-4.9745
2008-10-01,-1.6962000000000002
2008-10-02,5.7844999999999995
2008-10-03,5.2335
2008-10-06,-10.4371
2008-10-07,-14.342600000000001
2008-10-08,-93.0233
2008-10-09,31.0417
2008-10-10,52.6232
2008-10-14,106.6667
2008-10-15,-12.5
2008-10-16,-1.3825
2008-10-17,-21.8458
2008-10-20,-21.0762
2008-10-21,10.7955
2008-10-22,5.9829
2008-10-23,-7.0968
2008-10-24,-5.7292
2008-10-27,-22.3757
2008-10-28,-6.9988
2008-10-29,22.449
2008-10-30,0.0
2008-10-31,2.5
2008-11-03,-2.439
2008-11-04,16.6667
2008-11-05,-5.9821
2008-11-06,-36.9421
2008-11-07,42.1687
2008-11-10,-30.5085
2008-11-11,-2.439
2008-11-12,45.9375
2008-11-13,-2.3555
2008-11-14,-38.5965
2008-11-17,37.1429
2008-11-18,-18.75
2008-11-19,-19.2308
2008-11-20,11.1111
2008-11-21,-8.5714
2008-11-24,15.625
2008-11-25,1.0135
2008-11-26,-6.3545
2008-11-28,-16.6071
2008-12-01,-0.2141
2008-12-02,-34.7639
2008-12-03,-11.1842
2008-12-04,-5.1852
2008-12-05,25.0
2008-12-08,-50.0
2008-12-09,45.0
2008-12-10,-72.4138
2008-12-11,0.0
2008-12-12,250.0
2008-12-15,-3.5714
2008-12-16,-77.7778
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,33.3333
2008-12-23,0.0
2008-12-24,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,-62.5
2009-01-02,233.3333
2009-01-05,0.0
2009-01-06,-20.0
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,-75.0
2009-01-12,50.0
2009-02-20,-91.6667
2009-03-06,0.0
2009-03-24,0.0
2009-05-08,0.0
2009-05-11,0.0
2009-06-17,0.0
2009-06-19,0.0
2009-07-23,0.0
2009-07-31,0.0
2009-09-08,-20.0
2009-09-10,25.0
2009-09-14,0.0
2009-10-15,0.0
2009-10-22,0.0
2009-11-17,0.0
2009-11-30,0.0
2009-12-10,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-29,0.0
2009-12-31,0.0
2010-01-07,0.0
2010-01-11,0.0
2010-01-20,0.0
2010-02-05,0.0
2010-02-19,0.0
2010-03-17,0.0
2010-03-31,-20.0
2010-06-08,25.0
2012-10-23,300.0
2013-01-08,-75.0
2016-11-29,0.0
2017-06-15,-99.2
2017-11-09,900.0
2017-12-08,-90.0
2018-08-28,0.0
2019-01-16,0.0
2019-01-17,900.0
2019-03-12,-90.0
2019-04-25,0.0
2019-05-06,0.0
2019-05-14,0.0
2019-08-13,0.0
2019-09-09,0.0
2019-09-13,0.0
2019-09-17,0.0
2019-11-06,9900.0
2019-12-16,-90.0
