ticker,SOGFF US Equity
2007-05-14,-7.444
2007-05-16,3.3159
2007-06-01,-0.8877
2007-06-04,0.315
2007-06-05,-0.314
2007-06-21,-0.7874
2007-06-26,-11.7659
2007-07-05,-4.8122
2007-07-06,-1.0867
2007-07-11,2.0301
2007-09-19,-22.4719
2007-09-28,0.5586
2007-10-09,5.2094
2007-11-15,-31.2072
2007-11-26,9.189
2007-11-28,-0.7029
2007-12-04,4.3811
2007-12-13,17.0638
2007-12-21,3.742
2008-03-28,79.0522
2008-05-05,20.027
2008-05-23,-0.4494
2008-06-12,-6.772
2008-06-19,-3.1477
2008-06-23,8.75
2008-07-11,-27.0115
2008-07-16,1.5748
2008-08-13,-6.25
2008-08-29,5.1783
2008-09-25,-11.0063
2008-12-15,-52.6502
2009-02-17,-30.2239
2009-02-23,-10.1604
2009-03-04,-0.2232
2009-03-10,-11.3348
2009-03-25,-12.5315
2009-03-26,16.5385
2009-03-30,-6.9307
2009-04-01,20.5674
2009-04-02,5.5882
2009-04-03,-10.8635
2009-04-08,-11.5625
2009-08-05,240.0177
2009-08-10,-1.7147000000000001
2009-08-12,2.4319
2009-08-13,3.5097
2009-08-17,-7.4545
2009-08-26,-8.943999999999999
2009-08-28,1.1834
2009-08-31,-3.8596
2009-09-01,2.9196999999999997
2009-09-02,-0.7092
2009-09-03,-2.0238
2009-09-04,8.87
2009-09-08,0.4464
2009-09-09,-14.4444
2009-09-11,15.8442
2009-09-17,0.5886
2009-10-07,0.5294
2009-10-08,0.4435
2009-10-09,-0.6623
2009-10-14,-1.7778
2009-10-16,14.9321
2009-10-19,-6.3976
2009-10-30,-15.6677
2009-11-04,11.2219
2009-11-05,6.5022
2009-11-09,-5.0526
2009-11-10,-3.7694
2009-11-13,-0.6912
2009-11-16,7.4246
2009-11-19,-9.1388
2009-11-20,5.3038
2009-11-25,-5.5305
2009-12-01,12.5
2009-12-02,1.9514
2009-12-04,7.3958
2009-12-21,-1.8429
2009-12-22,0.1976
2010-01-20,25.604
2010-01-28,-5.7806999999999995
2010-01-29,-7.25
2010-02-01,4.2004
2010-02-03,0.0216
2010-02-11,3.4483
2010-02-12,-7.5
2010-02-23,35.1689
2010-02-24,-5.5986
2010-02-25,-6.0454
2010-02-26,12.7184
2010-03-04,0.1333
2010-03-15,10.1032
2010-03-17,8.0952
2010-04-05,11.8943
2010-04-06,1.9247999999999998
2010-04-07,-2.195
2010-04-12,16.4807
2010-04-13,1.6092
2010-04-14,6.875
2010-04-20,-4.6883
2010-04-23,0.3328
2010-05-18,-17.0813
2010-06-10,-1.9375
2010-06-29,-4.5315
2010-07-13,5.3208
2010-07-14,-2.0284
2010-07-19,-2.6915
2010-09-14,1.2566
2010-10-06,-9.4162
2010-10-08,1.5223
2010-10-12,0.0428
2010-11-09,3.0833
2010-11-12,-3.9327
2010-11-24,-8.1297
2010-11-26,-0.9806
2010-12-07,5.229
2010-12-10,2.3942
2010-12-14,9.4118
2010-12-15,-9.4624
2010-12-17,13.3239
2010-12-20,-1.1724999999999999
2010-12-21,0.5965
2010-12-23,17.0115
2010-12-30,1.8018
2011-01-06,2.4779
2011-01-07,-1.155
2011-01-12,-2.7029
2011-01-21,8.6481
2011-01-25,-0.594
2011-01-26,-2.2447
2011-01-27,-4.9168
2011-02-04,14.9374
2011-02-09,2.7481
2011-02-16,4.7243
2011-02-18,3.0873
2011-02-22,-0.3771
2011-02-24,-11.3028
2011-02-28,0.0397
2011-03-01,3.8393
2011-03-04,-5.6606
2011-03-11,-8.6384
2011-03-15,-6.5344
2011-03-18,0.2846
2011-03-28,-1.0407
2011-03-29,8.0306
2011-04-05,2.1239
2011-04-14,-1.6898
2011-04-15,2.413
2011-04-21,0.6993
2011-05-25,-15.5876
2011-06-01,19.7127
2011-06-07,-5.3126999999999995
2011-06-22,-7.1014
2011-07-05,-1.3462
2011-07-06,0.4386
2011-07-07,1.4374
2011-07-08,-3.0732
2011-07-21,-2.3503
2011-07-22,-1.693
2011-08-03,-0.2699
2011-08-09,-15.7732
2011-08-11,-5.2632
2011-08-15,0.323
2011-08-19,-1.3522
2011-08-22,1.5013
2011-08-24,5.9566
2011-08-25,4.3927
2011-08-26,2.3256
2011-09-06,0.625
2011-09-07,-1.9763
2011-09-09,-2.0737
2011-09-21,-1.5882
2011-10-05,-9.0257
2011-10-11,11.6294
2011-10-21,0.7284
2011-10-25,5.3904
2011-10-27,2.4742
2011-11-02,-3.5304
2011-11-09,0.5819
2011-11-10,12.9156
2011-11-29,-7.5062
2011-11-30,-2.5961
2011-12-01,-2.0898
2011-12-13,-10.4829
2011-12-20,6.4415
2011-12-21,-1.9976
2011-12-23,-5.2758
2011-12-29,3.4177
2011-12-30,2.9375999999999998
2012-01-03,5.5291
2012-01-12,-4.4507
2012-01-18,7.3113
2012-01-19,4.0659
2012-01-24,-7.57
2012-01-25,-4.3984
2012-01-27,-0.4556
2012-02-01,-1.9207999999999998
2012-02-03,-2.2032
2012-02-08,2.378
2012-02-09,1.1614
2012-02-16,-8.3988
2012-02-17,-4.9472000000000005
2012-02-23,16.3081
2012-02-24,-5.0119
2012-02-27,5.0251
2012-02-28,0.0598
2012-03-05,-1.0161
2012-03-09,8.0918
2012-03-13,4.2458
2012-03-14,-3.3226
2012-03-15,4.3237
2012-03-16,0.0664
2012-03-19,-1.447
2012-03-20,-3.125
2012-03-21,-0.7786
2012-03-23,-2.1511
2012-03-29,0.8235
2012-03-30,-2.8409
2012-04-03,9.2398
2012-04-04,-3.6403
2012-04-05,-4.6111
2012-04-18,-4.3681
2012-04-19,3.4485
2012-04-20,-4.7465
2012-04-23,-1.4215
2012-04-25,-0.2665
2012-04-26,-2.4988
2012-05-01,5.029
2012-05-09,-10.4359
2012-05-11,12.4058
2012-05-22,-14.7409
2012-05-23,-18.255
2012-05-30,8.399000000000001
2012-06-04,-0.565
2012-06-18,-6.0877
2012-06-21,-1.815
2012-06-22,-3.5211
2012-06-26,0.0
2012-06-27,-1.6423
2012-06-28,-0.7421
2012-06-29,-7.6636
2012-07-05,28.947400000000002
2012-07-06,-0.6476
2012-07-09,-13.885
2012-07-10,1.4679
2012-07-11,-9.5841
2012-07-12,-0.8
2012-07-17,1.7137
2012-07-19,2.8741
2012-07-20,5.2023
2012-07-24,3.9148
2012-07-25,-0.5948
2012-07-31,13.6525
2012-08-01,9.9064
2012-08-02,-9.1554
2012-08-03,0.3125
2012-08-07,2.0249
2012-08-08,-2.1374
2012-08-10,8.9704
2012-08-15,2.219
2012-08-16,2.9412000000000003
2012-08-17,3.9455999999999998
2012-08-21,1.5051999999999999
2012-08-30,3.5703
2012-09-04,1.5952
2012-09-11,-3.5539
2012-09-14,6.9886
2012-09-20,-12.2328
2012-09-24,2.977
2012-09-25,-12.0894
2012-10-01,7.3244
2012-10-02,-3.3426
2012-10-03,-5.7637
2012-10-05,5.9633
2012-10-09,0.6494
2012-10-11,9.2473
2012-10-15,3.6745
2012-10-16,-0.8228
2012-10-17,5.3606
2012-10-22,4.0581
2012-10-25,5.0204
2012-10-26,-3.561
2012-11-01,-1.4943
2012-11-02,-1.9253
2012-11-07,2.2011
2012-11-09,-5.3551
2012-11-13,5.0431
2012-11-15,0.1317
2012-11-20,-0.0292
2012-11-26,18.1825
2012-11-28,-3.0003
2012-11-29,2.3468999999999998
2012-11-30,3.9382
2012-12-03,0.4436
2012-12-07,6.6432
2012-12-10,3.8787000000000003
2012-12-12,5.5172
2012-12-13,-5.2288
2012-12-14,3.1034
2012-12-17,1.4946
2012-12-18,0.0103
2012-12-19,-3.542
2012-12-21,-2.6473
2012-12-24,3.9474
2012-12-31,-1.7722
2013-01-02,4.4674
2013-01-03,-0.4934
2013-01-08,-2.4225
2013-01-09,1.6357
2013-01-10,3.5
2013-01-15,14.3317
2013-01-16,-5.3521
2013-01-17,2.4554
2013-01-18,-1.8155000000000001
2013-01-28,-1.7751000000000001
2013-01-29,2.9085
2013-01-30,2.3689999999999998
2013-01-31,-2.0729
2013-02-05,-5.5474
2013-02-06,-1.9078
2013-02-08,-3.3335
2013-02-11,6.4385
2013-02-13,4.7473
2013-02-14,2.2021
2013-02-19,-0.1878
2013-02-20,-1.5407
2013-02-22,-5.6678
2013-02-25,-9.0366
2013-02-26,-3.785
2013-02-27,0.4959
2013-03-01,-6.9134
2013-03-04,-0.3004
2013-03-05,16.2748
2013-03-06,-2.2761
2013-03-07,-0.182
2013-03-08,-1.6667
2013-03-12,0.3655
2013-03-14,10.3066
2013-03-15,-1.2535
2013-03-18,0.155
2013-03-19,-1.7027999999999999
2013-03-20,-3.1496
2013-03-21,-3.6026
2013-03-22,2.8939
2013-03-25,-2.459
2013-03-27,-4.2017
2013-04-03,3.5088
2013-04-04,-5.7521
2013-04-05,-5.5862
2013-04-08,10.4762
2013-04-09,-0.8621
2013-04-10,4.9293
2013-04-11,2.8746
2013-04-12,1.5004
2013-04-15,-5.7143
2013-04-16,-1.5993
2013-04-17,-0.7699
2013-04-19,-1.7241
2013-04-22,-1.7544
2013-04-23,1.7856999999999998
2013-04-24,-1.7544
2013-04-25,-0.9989
2013-04-26,-0.0733
2013-04-29,2.8881
2013-04-30,-3.5088
2013-05-01,-5.4545
2013-05-02,8.732
2013-05-03,1.6968
2013-05-06,-0.8696
2013-05-07,0.8772
2013-05-10,-2.7826
2013-05-13,0.1789
2013-05-14,0.6696
2013-05-15,-0.6652
2013-05-16,-1.6797
2013-05-20,6.2489
2013-05-22,-1.3248
2013-05-24,-0.3898
2013-05-28,-4.5326
2013-05-29,-0.7173
2013-05-30,-20.1835
2013-05-31,1.6092
2013-06-03,-2.2271
2013-06-04,1.4101
2013-06-06,-0.3066
2013-06-10,7.1168
2013-06-11,-0.6277
2013-06-12,-0.9811
2013-06-14,13.6944
2013-06-17,-4.6317
2013-06-18,-2.2656
2013-06-19,-0.8197
2013-06-20,-7.0248
2013-06-21,-0.5556
2013-06-25,10.014
2013-06-27,11.7177
2013-06-28,2.7273
2013-07-01,2.6549
2013-07-02,-6.6272
2013-07-03,0.3116
2013-07-08,-0.7363
2013-07-09,1.9935
2013-07-10,-0.9091
2013-07-11,5.1204
2013-07-12,-7.4892
2013-07-15,0.0
2013-07-16,-1.5566
2013-07-23,0.0359
2013-07-24,2.5027
2013-07-25,-2.8037
2013-07-26,0.9615
2013-07-29,-1.9048
2013-07-30,-1.068
2013-07-31,-0.1472
2013-08-01,3.5688
2013-08-02,-1.3107
2013-08-05,-1.9231
2013-08-06,-0.2328
2013-08-07,-1.8917000000000002
2013-08-13,-1.6902
2013-08-14,0.2547
2013-08-15,0.2033
2013-08-16,-1.6227
2013-08-19,1.2887
2013-08-20,-1.2723
2013-08-21,-1.0309
2013-08-22,1.0417
2013-08-23,-4.1237
2013-08-26,5.6989
2013-08-27,2.7467
2013-08-28,-3.0693
2013-08-29,-2.3493
2013-09-05,10.8787
2013-09-06,-4.7288
2013-09-10,-4.9387
2013-09-11,-2.0833
2013-09-12,5.3191
2013-09-17,-5.3535
2013-09-18,1.6009
2013-09-19,-0.0853
2013-09-23,0.5059
2013-09-24,-2.1967
2013-09-25,0.0
2013-09-26,0.107
2013-09-27,-0.1736
2013-09-30,1.6722000000000001
2013-10-02,0.4211
2013-10-04,-1.8737
2013-10-07,-0.4406
2013-10-08,-1.2876
2013-10-09,-0.3397
2013-10-10,-1.8405
2013-10-11,-5.0139
2013-10-16,6.4629
2013-10-17,-0.3983
2013-10-18,1.4892
2013-10-21,1.9565000000000001
2013-10-22,3.4115
2013-10-23,0.0
2013-10-24,2.268
2013-10-25,-0.2016
2013-10-28,1.0101
2013-10-30,-2.0
2013-10-31,-10.4082
2013-11-01,13.0979
2013-11-04,-1.3092
2013-11-05,-1.0204
2013-11-06,1.5464
2013-11-07,-5.5838
2013-11-08,0.5376
2013-11-11,-2.6738
2013-11-12,-0.2747
2013-11-13,-1.9284
2013-11-14,-2.2472
2013-11-15,-3.5632
2013-11-18,-8.2241
2013-11-19,1.2987
2013-11-21,-1.2821
2013-11-22,-3.6364
2013-11-25,1.0782
2013-11-26,4.0
2013-11-27,-1.3301
2013-11-29,-2.8748
2013-12-02,-3.6789
2013-12-03,3.4722
2013-12-04,-4.1862
2013-12-05,-9.9203
2013-12-06,3.2659000000000002
2013-12-09,8.029
2013-12-11,-7.2928
2013-12-12,-7.218
2013-12-16,12.6418
2013-12-17,1.1511
2013-12-19,-6.5967
2013-12-20,0.9709
2013-12-23,4.6757
2013-12-26,1.7290999999999999
2013-12-27,-0.8499
2013-12-30,-0.2857
2013-12-31,4.5845
2014-01-02,2.1918
2014-01-06,1.0724
2014-01-07,-1.8568
2014-01-08,1.3514
2014-01-09,-1.3333
2014-01-13,-1.2162
2014-01-14,-3.0096
2014-01-15,-2.4154
2014-01-16,-2.1048
2014-01-17,-29.2793
2014-01-21,-2.0877
2014-01-22,-4.7575
2014-01-23,-2.0848
2014-01-24,0.7859
2014-01-27,-3.4028
2014-01-28,-4.6529
2014-01-29,0.0
2014-01-30,8.3744
2014-01-31,2.2727
2014-02-03,13.2639
2014-02-04,-3.8872
2014-02-05,4.274
2014-02-06,0.9177
2014-02-07,-2.0369
2014-02-10,0.9901
2014-02-11,1.9607999999999999
2014-02-12,1.9231
2014-02-13,4.1745
2014-02-14,-2.1961
2014-02-18,4.2593
2014-02-19,-3.1972
2014-02-20,-3.6353
2014-02-21,2.8204000000000002
2014-02-24,2.5694
2014-02-25,3.6334999999999997
2014-02-26,-0.3484
2014-02-27,-0.3497
2014-02-28,-6.1404
2014-03-03,-1.6822
2014-03-04,-3.5884
2014-03-05,1.1585
2014-03-06,-2.2417
2014-03-07,-5.4835
2014-03-10,-0.8439
2014-03-11,3.5505
2014-03-12,-0.9631
2014-03-13,-1.9061
2014-03-14,-2.2208
2014-03-17,2.9607
2014-03-18,-3.322
2014-03-19,-3.0151
2014-03-20,-4.3551
2014-03-21,5.4173
2014-03-24,-4.0
2014-03-25,1.8519
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,3.4091
2014-03-31,-1.3187
2014-04-01,1.1136
2014-04-02,0.4405
2014-04-03,0.0411
2014-04-04,-1.1371
2014-04-07,1.0671
2014-04-08,-0.4388
2014-04-09,-2.1209
2014-04-10,-2.5609
2014-04-11,-1.8051
2014-04-14,3.2941
2014-04-16,2.5057
2014-04-17,0.0
2014-04-21,-1.1111
2014-04-22,-0.8989
2014-04-23,-0.2268
2014-04-25,-2.8693
2014-04-28,0.8921
2014-04-29,-1.5074999999999998
2014-04-30,-3.1935000000000002
2014-05-01,4.3174
2014-05-02,4.9257
2014-05-05,0.0
2014-05-06,1.1111
2014-05-07,-1.0989
2014-05-08,-1.1111
2014-05-09,0.0
2014-05-12,-0.5618
2014-05-13,-0.565
2014-05-15,-2.2016999999999998
2014-05-16,0.6681
2014-05-19,1.5726
2014-05-20,-2.8409
2014-05-21,0.0292
2014-05-22,-0.6139
2014-05-23,0.9412
2014-05-27,-4.8951
2014-05-29,-1.5625
2014-05-30,2.5833
2014-06-02,-4.1262
2014-06-03,-5.8228
2014-06-04,2.1169000000000002
2014-06-05,0.0329
2014-06-06,6.3158
2014-06-09,2.7537000000000003
2014-06-11,0.3312
2014-06-16,0.8403
2014-06-17,-3.5714
2014-06-18,3.4259
2014-06-19,-4.5061
2014-06-20,4.0781
2014-06-23,-4.1886
2014-06-24,2.7891
2014-06-26,2.439
2014-06-27,-3.3333
2014-06-30,-1.4778
2014-07-03,4.25
2014-07-07,0.0
2014-07-10,0.7194
2014-07-11,-0.5952
2014-07-14,-0.5988
2014-07-15,-0.3614
2014-07-16,1.2092
2014-07-18,1.4038
2014-07-23,-1.0309
2014-07-24,0.0
2014-07-25,-0.6696
2014-07-28,-4.1199
2014-07-29,2.0313
2014-08-01,0.4594
2014-08-05,-3.6585
2014-08-06,-1.2658
2014-08-07,-0.2564
2014-08-08,2.8278
2014-08-11,4.25
2014-08-12,-4.5564
2014-08-13,0.5025
2014-08-14,-0.25
2014-08-15,-2.8822
2014-08-18,-4.5161
2014-08-19,-0.3547
2014-08-20,-5.8824
2014-08-21,-1.4409
2014-08-22,1.7544
2014-08-25,0.5747
2014-08-26,-5.3929
2014-08-27,1.4723
2014-08-29,7.1429
2014-09-02,3.0903
2014-09-03,-2.9976000000000003
2014-09-04,-3.5243
2014-09-08,6.5323
2014-09-09,1.8919000000000001
2014-09-10,-3.183
2014-09-11,0.0
2014-09-12,0.0
2014-09-17,9.589
2014-09-18,3.75
2014-09-19,-4.2169
2014-09-22,0.6289
2014-09-23,-10.0
2014-09-24,11.1111
2014-09-25,-2.0
2014-09-26,-0.2551
2014-09-29,-0.2558
2014-09-30,-2.0513
2014-10-01,-1.9634
2014-10-02,1.4686
2014-10-03,0.0
2014-10-06,-2.6316
2014-10-07,-4.8649000000000004
2014-10-08,-3.4091
2014-10-09,2.3529
2014-10-10,2.694
2014-10-14,5.439
2014-10-15,-5.5233
2014-10-16,2.5281000000000002
2014-10-17,1.3699
2014-10-20,-5.4054
2014-10-21,5.6786
2014-10-22,-0.3717
2014-10-23,0.4071
2014-10-24,6.5709
2014-10-27,-3.4078
2014-10-28,-2.5927
2014-10-29,-2.4259
2014-11-03,-4.7479
2014-11-04,-2.5557
2014-11-05,3.9063
2014-11-06,-9.0047
2014-11-07,2.2428
2014-11-10,6.3113
2014-11-11,-2.1176
2014-11-12,-2.3669000000000002
2014-11-13,-0.0568
2014-11-14,0.2464
2014-11-17,-0.9452
2014-11-19,2.2901
2014-11-20,-2.3881
2014-11-25,-5.8104
2014-11-26,-5.3571
2014-11-28,-13.7221
2014-12-01,-10.1392
2014-12-02,-13.7168
2014-12-03,-1.9550999999999998
2014-12-04,1.5364
2014-12-05,-2.1249
2014-12-08,-10.526299999999999
2014-12-09,2.9412000000000003
2014-12-10,-4.1071
2014-12-11,-0.4842
2014-12-12,-6.5868
2014-12-15,3.0849
2014-12-16,9.9883
2014-12-17,-3.8869
2014-12-18,-5.0
2014-12-19,0.0774
2014-12-22,-1.0054
2014-12-23,3.5156
2014-12-24,-7.7358
2014-12-26,-1.8405
2014-12-29,20.0
2014-12-30,-5.5556
2014-12-31,-11.7647
2015-01-06,8.75
2015-01-07,6.6667
2015-01-09,-5.6394
2015-01-12,-2.5504
2015-01-14,-2.1875
2015-01-15,4.2332
2015-01-16,0.3448
2015-01-20,-11.6457
2015-01-22,0.5186
2015-01-26,-9.2003
2015-01-28,-10.3693
2015-01-29,-11.252
2015-01-30,23.8095
2015-02-02,2.4519
2015-02-03,12.6232
2015-02-04,-6.6667
2015-02-05,7.7679
2015-02-09,-9.8592
2015-02-10,5.8824
2015-02-11,-4.8611
2015-02-17,-2.3266
2015-02-19,-10.3223
2015-02-20,-22.5
2015-02-23,3.2258
2015-02-24,9.375
2015-02-25,1.5476
2015-02-26,-25.9086
2015-02-27,37.9747
2015-03-02,2.7523
2015-03-04,8.9286
2015-03-05,-0.1025
2015-03-12,-1.5385
2015-03-13,1.9792
2015-03-16,-1.9407999999999999
2015-03-17,-14.8958
2015-03-18,21.4198
2015-03-19,-3.2258
2015-03-20,-3.0729
2015-03-24,10.9081
2015-03-25,-23.2558
2015-03-26,1.0101
2015-03-27,0.0
2015-04-02,-5.0
2015-04-07,11.5789
2015-04-08,0.0
2015-04-10,-0.9434
2015-04-13,-3.6310000000000002
2015-04-14,8.7091
2015-04-15,0.0
2015-04-16,1.8182
2015-04-17,3.9063
2015-04-20,-5.478
2015-04-21,-2.7273
2015-04-24,7.4766
2015-04-27,4.9457
2015-04-28,-0.5697
2015-04-29,19.7396
2015-04-30,9.8739
2015-05-01,33.0166
2015-05-04,1.7262
2015-05-06,-11.0591
2015-05-08,-5.2632
2015-05-11,-8.8889
2015-05-12,-2.439
2015-05-14,-1.875
2015-05-20,7.5637
2015-05-22,-17.4685
2015-05-26,7.6233
2015-05-27,0.0
2015-05-28,-8.6667
2015-05-29,9.4891
2015-06-01,0.0
2015-06-04,-6.6667
2015-06-08,7.1429
2015-06-09,0.0
2015-06-12,-4.0
2015-06-16,4.1667
2015-06-18,14.0
2015-06-22,5.2632
2015-06-23,-16.6667
2015-06-24,6.6667
2015-07-01,0.0
2015-07-02,0.0
2015-07-06,-6.25
2015-07-10,-13.3333
2015-07-17,-9.7596
2015-07-24,-6.2334
2015-07-30,-12.4432
2015-08-03,-6.5542
2015-08-05,-5.5556
2015-08-06,-5.7353
2015-08-07,16.4587
2015-08-10,0.9377
2015-08-12,0.1991
2015-08-13,-0.7285
2015-08-17,-14.2762
2015-08-25,19.144
2015-08-26,0.196
2015-08-27,14.7327
2015-08-31,19.0909
2015-09-01,1.145
2015-09-02,3.3962
2015-09-08,-12.4088
2015-09-10,-10.4167
2015-09-11,-3.4302
2015-09-14,3.5521000000000003
2015-09-15,0.1163
2015-09-16,0.2323
2015-09-17,1.9699
2015-09-30,-12.3864
2015-10-01,3.7613
2015-10-05,0.0
2015-10-06,-0.3125
2015-10-07,-1.6928
2015-10-13,-8.1633
2015-10-14,5.3472
2015-10-16,16.0185
2015-10-20,0.0
2015-10-22,0.0
2015-10-30,-19.0909
2015-11-03,0.5618
2015-11-04,4.2598
2015-11-10,-3.5499
2015-11-17,-11.1111
2015-11-23,0.0
2015-11-24,0.0
2015-11-27,-1.4844
2015-11-30,-11.1816
2015-12-03,4.2857
2015-12-04,-17.2945
2015-12-08,10.9731
2015-12-09,1.7724
2015-12-11,-14.482099999999999
2015-12-14,7.9314
2015-12-15,12.8103
2015-12-17,-39.8768
2015-12-18,35.5783
2015-12-21,-17.9266
2015-12-22,1.8420999999999998
2015-12-23,6.8475
2015-12-24,-8.8271
2015-12-29,-13.395199999999999
2015-12-31,22.5115
2016-01-06,0.0
2016-01-08,0.0
2016-01-11,-6.25
2016-01-12,-13.8667
2016-01-13,-0.6192
2016-01-14,-0.3115
2016-01-15,25.0
2016-01-19,4.0
2016-01-20,2.6442
2016-01-28,76.6979
2016-01-29,-22.2664
2016-02-05,35.0384
2016-02-08,-7.5758
2016-02-09,-12.5683
2016-02-11,-17.2656
2016-02-12,40.5099
2016-02-16,-3.2258
2016-02-17,4.4444
2016-02-19,-4.2553
2016-03-01,0.0
2016-03-07,11.1111
2016-03-10,-9.6875
2016-03-15,17.3702
2016-03-18,3.7736
2016-03-22,0.0
2016-03-28,0.0
2016-03-29,-9.0909
2016-04-04,-10.0
2016-04-05,11.1111
2016-04-06,-10.0
2016-04-07,11.1111
2016-04-11,2.8125
2016-04-12,0.9726
2016-04-13,-0.301
2016-04-18,3.6836
2016-04-19,7.7461
2016-04-20,-12.8108
2016-04-21,3.0378
2016-04-22,15.5235
2016-04-26,-0.8333
2016-04-27,0.8403
2016-05-04,-4.3229
2016-05-05,-8.5465
2016-05-06,4.7619
2016-05-09,-9.0909
2016-05-10,2.1875
2016-05-12,0.9786
2016-05-16,-0.5451
2016-05-17,0.0609
2016-05-24,-2.6172
2016-05-25,17.125
2016-05-26,-5.5496
2016-06-01,3.9548
2016-06-08,-5.9239
2016-06-09,2.7152
2016-06-13,9.7863
2016-06-14,-1.7930000000000001
2016-06-17,0.1565
2016-06-20,14.7396
2016-06-21,-5.5833
2016-06-24,-3.8462
2016-06-27,2.3
2016-07-01,9.4819
2016-07-05,-14.1964
2016-07-11,-0.1041
2016-07-12,-4.5833
2016-07-14,-3.9301
2016-07-18,13.9205
2016-07-22,-4.2394
2016-08-01,-4.1667
2016-08-02,0.0
2016-08-09,-4.3478
2016-08-12,17.5568
2016-08-15,-3.3349
2016-08-17,-4.0
2016-08-19,0.0
2016-08-22,6.6667
2016-08-25,0.6836
2016-08-29,-3.5403000000000002
2016-08-30,-0.6536
2016-09-06,5.0101
2016-09-07,-7.4699
2016-09-08,4.1667
2016-09-14,-8.0
2016-09-15,-4.3478
2016-09-19,-9.0909
2016-09-20,10.0
2016-09-27,-9.0909
2016-10-07,0.0
2016-10-10,7.5
2016-10-11,-6.0465
2016-10-12,-3.4653
2016-10-17,0.3846
2016-10-19,12.3883
2016-10-25,-0.1136
2016-10-27,-24.744
2016-11-01,20.9373
2016-11-02,-3.3125
2016-11-04,3.426
2016-11-07,0.0
2016-11-11,-6.5
2016-11-14,-11.631
2016-11-15,8.9259
2016-11-22,-8.1944
2016-11-29,-3.5552
2016-12-01,12.9412
2016-12-02,10.9722
2016-12-05,-0.2503
2016-12-06,-0.7528
2016-12-12,-16.3717
2016-12-13,8.8435
2016-12-14,0.0
2016-12-15,-7.7778
2016-12-16,8.4337
2016-12-20,-11.1111
2016-12-21,0.0
2016-12-22,-4.8438
2016-12-23,18.2266
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,4.0278
2017-01-04,-3.8718
2017-01-05,7.0833
2017-01-06,3.048
2017-01-09,4.5941
2017-01-10,-3.7304
2017-01-11,-0.375
2017-01-12,8.0928
2017-01-13,0.1161
2017-01-17,-7.2464
2017-01-19,-19.0
2017-01-23,11.1111
2017-01-24,6.8056
2017-01-25,-5.7217
2017-01-27,13.7931
2017-02-01,-10.1212
2017-02-02,13.149
2017-02-03,0.7747
2017-02-07,-5.3814
2017-02-08,5.0
2017-02-10,4.7619
2017-02-14,9.0909
2017-02-21,-9.6875
2017-02-23,-0.4614
2017-02-24,-6.489
2017-02-27,-10.6568
