ticker,IPLB US Equity
2006-07-28,-3.0612
2006-07-31,3.1579
2006-08-01,0.0
2006-08-02,-2.0408
2006-08-03,-4.1667
2006-08-04,3.2609
2006-08-07,6.3158
2006-08-08,-4.9505
2006-08-09,4.1667
2006-08-10,0.0
2006-08-11,0.0
2006-08-14,-8.5
2006-08-15,0.5464
2006-08-16,-2.1739
2006-08-17,7.7778
2006-08-18,-3.0928
2006-08-21,-6.383
2006-08-22,3.4091
2006-08-23,-5.4945
2006-08-24,4.6512
2006-08-25,0.0
2006-08-28,1.1111
2006-08-29,3.8462
2006-08-30,-3.7037
2006-08-31,10.989
2006-09-01,3.9604
2006-09-05,-4.7619
2006-09-06,-5.0
2006-09-07,5.2632
2006-09-08,2.0
2006-09-11,-3.9215999999999998
2006-09-12,-5.102
2006-09-13,4.3011
2006-09-14,-2.0619
2006-09-15,-1.0526
2006-09-18,-1.0638
2006-09-19,4.3011
2006-09-20,2.0619
2006-09-21,0.0
2006-09-22,-7.0707
2006-09-25,1.087
2006-09-26,-6.4516
2006-09-27,-5.7471
2006-09-28,-2.439
2006-09-29,15.0
2006-10-02,-11.9565
2006-10-03,-1.2346
2006-10-04,-3.75
2006-10-05,3.8961
2006-10-06,-3.75
2006-10-09,0.0
2006-10-10,-2.5974
2006-10-11,0.0
2006-10-12,0.0
2006-10-13,13.3333
2006-10-16,0.0
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,1.1764999999999999
2006-10-20,0.0
2006-10-23,-1.1628
2006-10-24,0.3529
2006-10-25,0.8206
2006-10-26,5.814
2006-10-27,1.0989
2006-10-30,0.0
2006-10-31,1.087
2006-11-01,2.1505
2006-11-02,-3.1579
2006-11-03,11.9565
2006-11-06,1.9417
2006-11-07,-3.3333
2006-11-08,2.9557
2006-11-09,0.4785
2006-11-10,-0.4762
2006-11-13,-4.3062000000000005
2006-11-14,-7.0
2006-11-15,-5.3763
2006-11-16,3.4091
2006-11-17,-7.3077
2006-11-20,0.8892
2006-11-21,-7.168
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,5.0633
2006-11-28,-12.0482
2006-11-29,-6.8493
2006-11-30,1.4706000000000001
2006-12-01,-5.7971
2006-12-04,1.5385
2006-12-05,0.0
2006-12-06,-6.0606
2006-12-07,-1.6129
2006-12-08,1.6393
2006-12-11,4.8387
2006-12-12,9.2308
2006-12-13,-2.8169
2006-12-14,7.2464
2006-12-15,-1.3514
2006-12-18,-8.2192
2006-12-19,4.4776
2006-12-20,7.1429
2006-12-21,5.3333
2006-12-22,-2.5316
2006-12-26,-1.2987
2006-12-27,-3.9474
2006-12-28,-8.2192
2006-12-29,-1.4925
2007-01-03,3.0303
2007-01-04,-5.8824
2007-01-05,1.5625
2007-01-08,0.0
2007-01-09,-4.6154
2007-01-10,0.0
2007-01-11,1.6129
2007-01-12,-0.7937
2007-01-16,10.4
2007-01-17,4.3478
2007-01-18,-1.3889
2007-01-19,-4.2254
2007-01-22,-0.7353
2007-01-23,-6.6667
2007-01-24,-3.1746
2007-01-25,-9.8361
2007-01-26,-1.8182
2007-01-29,-12.963
2007-01-30,15.9574
2007-01-31,8.2569
2007-02-01,0.0
2007-02-02,-3.3898
2007-02-05,-5.0877
2007-02-06,1.4787
2007-02-07,-4.3716
2007-02-08,2.8571
2007-02-09,5.5556
2007-02-12,-1.7544
2007-02-13,-1.7856999999999998
2007-02-14,-2.7273
2007-02-15,-0.9346
2007-02-16,-0.9434
2007-02-20,-8.5714
2007-02-21,-2.0833
2007-02-22,2.1277
2007-02-23,-2.0833
2007-02-26,4.2553
2007-02-27,-6.1224
2007-02-28,-4.3478
2007-03-01,0.0
2007-03-02,4.5455
2007-03-05,-19.5652
2007-03-06,-13.5135
2007-03-07,32.8125
2007-03-08,12.9412
2007-03-09,4.1667
2007-03-12,-4.0
2007-03-13,2.0833
2007-03-14,-2.0408
2007-03-15,-10.4167
2007-03-16,0.0
2007-03-19,-9.3023
2007-03-20,0.0
2007-03-21,10.2564
2007-03-22,11.6279
2007-03-23,2.0833
2007-03-26,-3.0612
2007-03-27,1.0526
2007-03-28,-10.4167
2007-03-29,2.3256
2007-03-30,-2.2727
2007-04-02,-2.3256
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,-4.7619
2007-04-09,-5.0
2007-04-10,0.0
2007-04-11,-7.8947
2007-04-12,2.8571
2007-04-13,0.0
2007-04-16,13.8889
2007-04-17,4.878
2007-04-18,-13.9535
2007-04-19,-2.7027
2007-04-20,2.7778
2007-04-23,-8.1081
2007-04-24,-7.3529
2007-04-25,7.9365
2007-04-26,-2.9412000000000003
2007-04-27,0.0
2007-04-30,-3.0303
2007-05-01,0.0
2007-05-02,3.125
2007-05-03,-3.0303
2007-05-04,0.0
2007-05-07,-4.6875
2007-05-08,1.6393
2007-05-09,-1.6129
2007-05-10,-8.1967
2007-05-11,3.5714
2007-05-14,-13.7931
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,4.0
2007-05-18,4.6154
2007-05-21,-0.7353
2007-05-22,1.8519
2007-05-23,-7.2727
2007-05-24,-1.9607999999999999
2007-05-25,8.0
2007-05-29,-6.2963000000000005
2007-05-30,-5.1383
2007-05-31,8.3333
2007-06-01,7.3077
2007-06-04,3.9427
2007-06-05,-6.8966
2007-06-06,7.4074
2007-06-07,0.0
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,3.4483
2007-06-13,-10.0
2007-06-14,0.0
2007-06-15,11.1111
2007-06-18,-13.3333
2007-06-19,0.0
2007-06-20,-16.9231
2007-06-21,-2.3148
2007-06-22,1.8957000000000002
2007-06-25,2.3256
2007-06-26,-4.5455
2007-06-27,-14.2857
2007-06-28,-2.7778
2007-06-29,3.4286
2007-07-02,4.9724
2007-07-05,-2.6316
2007-07-06,-0.5405
2007-07-09,-7.6087
2007-07-10,-11.7647
2007-07-11,6.6667
2007-07-12,-9.375
2007-07-13,-3.4483
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,7.1429
2007-07-20,-13.3333
2007-07-23,15.3846
2007-07-24,-6.6667
2007-07-25,-7.1429
2007-07-26,7.6923
2007-07-27,0.0
2007-07-30,7.1429
2007-07-31,-10.0
2007-08-01,-3.7037
2007-08-02,6.9231
2007-08-03,-9.3525
2007-08-06,-3.9683
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,7.438
2007-08-10,0.0
2007-08-14,-7.6923
2007-08-15,0.0
2007-08-16,-25.0
2007-08-17,11.1111
2007-08-20,-10.0
2007-08-21,11.1111
2007-08-22,-15.0
2007-08-23,-5.8824
2007-08-24,18.75
2007-08-27,-10.526299999999999
2007-08-28,17.647100000000002
2007-08-29,-10.0
2007-08-30,5.5556
2007-08-31,-5.2632
2007-09-04,11.1111
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,-10.0
2007-09-10,100.0
2007-09-11,-27.7778
2007-09-12,7.6923
2007-09-14,-14.2857
2007-09-17,15.8333
2007-09-18,-6.4748
2007-09-19,-6.9231
2007-09-20,3.3058
2007-09-21,12.0
2007-09-24,0.0
2007-09-25,7.1429
2007-09-26,-26.0
2007-09-28,-0.9009
2007-10-01,0.0
2007-10-02,27.2727
2007-10-03,-7.1429
2007-10-04,15.3846
2007-10-05,-12.0
2007-10-08,0.0
2007-10-09,13.6364
2007-10-10,-0.3333
2007-10-11,-26.4214
2007-10-12,0.9091
2007-10-15,17.1171
2007-10-16,-14.6154
2007-10-17,3.6036
2007-10-18,4.3478
2007-10-22,-4.1667
2007-10-23,0.0
2007-10-24,4.3478
2007-10-25,0.0
2007-10-26,-7.5
2007-10-29,-0.9009
2007-10-30,-9.0909
2007-10-31,0.0
2007-11-01,-9.0
2007-11-02,9.8901
2007-11-05,0.0
2007-11-06,-10.0
2007-11-07,-11.1111
2007-11-08,31.25
2007-11-09,-23.8095
2007-11-12,12.5
2007-11-13,-22.2222
2007-11-14,5.7143
2007-11-15,1.3514
2007-11-16,6.6667
2007-11-19,-25.0
2007-11-20,0.0
2007-11-21,33.3333
2007-11-26,-25.0
2007-11-27,-16.6667
2007-11-28,-30.0
2007-11-29,42.8571
2007-11-30,0.0
2007-12-03,20.0
2007-12-04,-16.6667
2007-12-05,5.0
2007-12-06,-14.2857
2007-12-07,-10.8333
2007-12-10,12.1495
2007-12-11,-22.2222
2007-12-12,-14.2857
2007-12-13,0.0
2007-12-14,33.3333
2007-12-17,-25.0
2007-12-18,8.3333
2007-12-19,3.0769
2007-12-20,4.4776
2007-12-21,-37.1429
2007-12-24,-9.0909
2007-12-26,25.0
2007-12-27,-4.0
2007-12-28,0.0
2007-12-31,-12.5
2008-01-02,0.0
2008-01-04,19.0476
2008-01-07,-4.0
2008-01-08,-8.3333
2008-01-09,0.0
2008-01-10,13.6364
2008-01-14,-16.0
2008-01-15,0.0
2008-01-16,-4.7619
2008-01-17,0.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,-10.0
2008-01-31,-16.6667
2008-02-01,33.3333
2008-02-06,-25.0
2008-02-08,33.3333
2008-02-11,-25.0
2008-02-12,33.3333
2008-02-13,-5.0
2008-02-14,-21.0526
2008-02-15,0.0
2008-02-19,0.0
2008-02-21,0.0
2008-02-22,20.0
2008-02-25,-16.6667
2008-02-26,-13.3333
2008-02-27,0.0
2008-02-29,46.1538
2008-03-03,0.0
2008-03-04,-31.5789
2008-03-05,-7.6923
2008-03-07,91.6667
2008-03-10,0.0
2008-03-11,8.6957
2008-03-12,-20.0
2008-03-13,-25.0
2008-03-14,0.0
2008-03-17,0.0
2008-03-18,-53.3333
2008-03-19,57.1429
2008-03-20,-9.0909
2008-03-24,20.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,-16.6667
2008-03-31,0.0
2008-04-01,1.25
2008-04-02,-1.2346
2008-04-04,10.0
2008-04-07,0.0
2008-04-09,36.3636
2008-04-10,-26.6667
2008-04-11,0.0
2008-04-14,0.0
2008-04-16,0.0
2008-04-17,-9.0909
2008-04-18,0.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-25,0.0
2008-04-28,-30.0
2008-04-29,0.0
2008-04-30,-14.2857
2008-05-01,150.0
2008-05-02,-66.6667
2008-05-05,0.0
2008-05-06,33.75
2008-05-08,-29.9065
2008-05-09,9.3333
2008-05-13,-2.439
2008-05-14,20.0
2008-05-15,0.0
2008-05-19,2.0833
2008-05-20,-18.3673
2008-05-21,0.0
2008-05-22,-12.5
2008-05-23,-31.4286
2008-05-27,66.6667
2008-05-28,-20.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-04,25.0
2008-06-05,-20.0
2008-06-06,0.0
2008-06-09,3.125
2008-06-11,-3.0303
2008-06-13,25.0
2008-06-19,-20.0
2008-06-20,0.0
2008-06-23,25.0
2008-06-24,-37.5
2008-06-25,-36.0
2008-06-26,15.625
2008-06-27,0.0
2008-06-30,-13.5135
2008-07-02,75.0
2008-07-03,-33.9286
2008-07-07,-13.5135
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,0.0
2008-07-14,50.0
2008-07-15,-60.4167
2008-07-18,0.0
2008-07-21,10.526299999999999
2008-07-23,-9.5238
2008-07-24,68.4211
2008-07-25,93.75
2008-07-29,-1.6129
2008-07-31,-21.3115
2008-08-05,0.0
2008-08-06,-60.4167
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,0.0
2008-08-12,0.0
2008-08-14,236.8421
2008-08-15,-67.1875
2008-08-20,-14.2857
2008-08-22,0.0
2008-08-25,0.0
2008-08-27,0.0
2008-08-28,0.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-08,0.0
2008-09-09,-11.1111
2008-09-11,0.0
2008-09-12,0.0
2008-09-18,0.0
2008-09-19,12.5
2008-09-23,-11.1111
2008-09-29,0.0
2008-10-01,0.0
2008-10-02,-50.0
2008-10-06,-25.0
2008-10-07,33.3333
2008-10-08,0.0
2008-10-10,0.0
2008-10-16,-25.0
2008-10-17,0.0
2008-10-20,33.3333
2008-10-21,500.0
2008-10-22,-83.3333
2008-10-23,500.0
2008-10-29,-33.3333
2008-10-31,0.0
2008-11-06,-90.625
2008-11-10,166.6667
2008-11-11,0.0
2008-11-12,62.5
2008-11-13,-15.3846
2008-11-14,-27.2727
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,-37.5
2008-11-21,-40.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-12-01,0.0
2008-12-03,0.0
2008-12-04,66.6667
2008-12-08,0.0
2008-12-09,60.0
2008-12-10,-75.0
2008-12-11,0.0
2008-12-12,50.0
2008-12-15,66.6667
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,-60.0
2008-12-22,300.0
2008-12-23,-25.0
2008-12-24,166.6667
2008-12-26,-62.5
2008-12-29,166.6667
2008-12-30,-62.5
2008-12-31,0.0
2009-01-02,116.6667
2009-01-05,-76.9231
2009-01-07,0.0
2009-01-08,0.0
2009-01-12,0.0
2009-01-13,66.6667
2009-01-14,0.0
2009-01-16,0.0
2009-01-22,0.0
2009-01-29,160.0
2009-02-03,0.0
2009-02-05,-53.8462
2009-02-09,116.6667
2009-02-10,-84.6154
2009-02-11,50.0
2009-02-23,0.0
2009-03-02,-33.3333
2009-03-03,0.0
2009-03-05,150.0
2009-03-09,-40.0
2009-03-10,66.6667
2009-03-12,0.0
2009-03-13,0.0
2009-03-17,60.0
2009-03-18,0.0
2009-03-19,-37.5
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,220.0
2009-03-25,0.0
2009-03-27,-68.75
2009-04-07,220.0
2009-04-08,0.0
2009-04-09,-31.25
2009-04-15,45.4545
2009-04-16,-18.75
2009-04-20,-15.3846
2009-04-23,0.0
2009-04-24,-81.8182
2009-04-27,50.0
2009-04-29,233.3333
2009-04-30,40.0
2009-05-04,-78.5714
2009-05-05,266.6667
2009-05-07,0.0
2009-05-08,0.0
2009-05-12,118.1818
2009-05-14,-66.6667
2009-05-19,0.0
2009-05-20,-37.5
2009-05-27,20.0
2009-05-28,0.0
2009-05-29,300.0
2009-06-01,-75.0
2009-06-02,0.0
2009-06-08,0.0
2009-06-11,300.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,-20.8333
2009-06-19,-15.7895
2009-06-23,0.0
2009-06-24,-37.5
2009-07-01,10.0
2009-07-08,0.0
2009-07-10,0.0
2009-07-13,0.0
2009-07-15,0.0
2009-07-16,45.4545
2009-07-23,50.0
2009-07-27,0.0
2009-07-28,-54.1667
2009-08-03,0.0
2009-08-13,0.0
2009-08-20,0.0
2009-08-21,45.4545
2009-08-24,0.0
2009-08-26,0.0
2009-08-28,0.0
2009-08-31,0.0
2009-09-11,0.0
2009-09-17,50.0
2009-09-18,-33.3333
2009-09-23,0.0
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,0.0
2009-10-02,50.0
2009-10-05,-8.3333
2009-10-06,-27.2727
2009-10-12,0.0
2009-10-13,-18.75
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-21,23.0769
2009-10-27,-18.75
2009-11-02,0.0
2009-11-03,23.0769
2009-11-06,0.0
2009-11-09,0.0
2009-11-11,50.0
2009-11-12,-33.3333
2009-11-13,-18.75
2009-11-17,0.0
2009-11-19,0.0
2009-11-23,0.0
2009-11-25,0.0
2009-12-01,-15.3846
2009-12-02,18.1818
2009-12-03,0.0
2009-12-08,-15.3846
2009-12-09,18.1818
2009-12-10,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-16,-15.3846
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,18.1818
2009-12-22,0.0
2009-12-23,23.0769
2009-12-28,-18.75
2009-12-29,0.0
2009-12-31,0.0
2010-01-04,-23.0769
2010-01-07,60.0
2010-01-08,-37.5
2010-01-13,0.0
2010-01-15,0.0
2010-01-20,0.0
2010-01-22,60.0
2010-01-28,-37.5
2010-01-29,0.0
2010-02-01,0.0
2010-02-03,0.0
2010-02-05,0.0
2010-02-08,30.0
2010-02-09,69.2308
2010-02-11,-40.9091
2010-02-16,0.0
2010-02-17,0.0
2010-02-22,0.0
2010-02-25,0.0
2010-03-03,0.0
2010-03-05,69.2308
2010-03-09,-40.9091
2010-03-11,0.0
2010-03-12,0.0
2010-03-16,7.6923
2010-03-17,50.0
2010-03-22,0.0
2010-03-24,-23.8095
2010-03-30,0.0
2010-03-31,-18.75
2010-04-01,61.5385
2010-04-05,0.0
2010-04-07,-33.3333
2010-04-08,14.2857
2010-04-12,0.0
2010-04-16,18.75
2010-04-19,-15.7895
2010-04-22,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,37.5
2010-04-29,-36.3636
2010-04-30,0.0
2010-05-07,57.1429
2010-05-12,-36.3636
2010-05-13,0.0
2010-05-19,14.2857
2010-05-20,-12.5
2010-05-28,0.0
2010-06-01,0.0
2010-06-03,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,85.7143
2010-06-24,-15.3846
2010-06-25,-27.2727
2010-06-28,0.0
2010-07-13,0.0
2010-07-15,0.0
2010-07-22,0.0
2010-07-26,0.0
2010-07-30,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-23,62.5
2010-08-25,-38.4615
2010-08-27,0.0
2010-09-03,0.0
2010-09-10,68.75
2010-09-14,-40.7407
2010-09-20,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-28,0.0
2010-10-05,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-22,0.0
2010-10-25,37.5
2010-10-26,-13.6364
2010-11-01,0.0
2010-11-02,42.1053
2010-11-04,-29.6296
2010-11-05,0.0
2010-11-09,394.7368
2010-11-10,-52.1277
2010-11-11,6.6667
2010-11-16,-20.8333
2010-11-17,-15.7895
2010-11-18,0.0
2010-11-22,6.25
2010-11-23,-29.4118
2010-11-29,8.3333
2010-11-30,0.0
2010-12-02,-7.6923
2010-12-03,33.3333
2010-12-06,6.25
2010-12-07,0.0
2010-12-08,-14.7059
2010-12-10,10.3448
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,-18.75
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-12,0.0
2011-01-14,23.0769
2011-01-18,-15.625
2011-01-24,0.0
2011-01-26,0.0
2011-02-01,0.0
2011-02-03,18.5185
2011-02-08,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-16,100.0
2011-02-17,3.125
2011-02-18,-3.0303
2011-02-22,-37.5
2011-02-23,-5.0
2011-02-24,5.2632
2011-02-25,-7.5
2011-02-28,13.5135
2011-03-01,-23.8095
2011-03-02,43.75
2011-03-03,-13.0435
2011-03-04,-5.0
2011-03-07,5.2632
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,20.0
2011-03-18,0.0
2011-03-21,-16.6667
2011-03-22,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-04-04,0.0
2011-04-05,7.5
2011-04-11,-6.9767
2011-04-12,0.0
2011-04-15,0.0
2011-04-18,-15.0
2011-04-19,0.0
2011-04-20,-5.8824
2011-04-25,-9.375
2011-04-26,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-12,-6.8966
2011-05-16,0.0
2011-05-17,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,70.3704
2011-05-24,-23.913
2011-05-26,31.4286
2011-06-03,0.0
2011-06-06,-41.3043
2011-06-08,0.0
2011-06-13,0.0
2011-06-15,0.0
2011-06-17,0.0
2011-06-21,18.5185
2011-06-24,0.0
2011-06-27,-18.75
2011-07-22,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-04,-19.2308
2011-08-09,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-31,0.0
2011-09-13,14.2857
2011-09-15,-45.8333
2011-09-22,0.0
2011-09-26,0.0
2011-09-28,-23.0769
2011-10-11,0.0
2011-10-13,0.0
2011-10-26,-20.0
2011-10-27,0.0
2011-10-28,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-23,-37.5
2011-11-28,0.0
2011-11-29,0.0
2011-12-02,0.0
2011-12-05,180.0
2011-12-13,35.7143
2011-12-20,-26.3158
2011-12-21,0.0
2011-12-22,14.2857
2011-12-23,0.0
2011-12-27,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-09,-18.75
2012-01-10,0.0
2012-01-11,0.0
2012-01-13,0.0
2012-01-23,-23.0769
2012-01-31,0.0
2012-02-03,0.0
2012-02-08,90.0
2012-02-09,-15.7895
2012-02-17,0.0
2012-02-21,0.0
2012-02-24,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-06,0.0
2012-03-14,0.0
2012-03-21,0.0
2012-04-03,0.0
2012-04-16,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-11,0.0
2012-05-17,-50.0
2012-05-22,0.0
2012-06-01,0.0
2012-06-05,0.0
2012-06-07,0.0
2012-06-08,25.0
2012-06-27,-70.0
2012-06-28,100.0
2012-07-02,0.0
2012-07-06,-16.6667
2012-07-18,-40.0
2012-07-20,166.6667
2012-07-23,25.0
2012-07-30,-20.0
2012-08-03,-37.5
2012-08-20,0.0
2012-08-23,0.0
2012-09-13,0.0
2012-09-21,20.0
2012-09-24,0.0
2012-09-25,0.0
2012-10-05,33.3333
2012-10-12,-25.0
2012-10-18,0.0
2012-10-22,0.0
2012-10-24,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-21,0.0
2012-11-23,33.3333
2012-11-30,0.0
2012-12-04,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-21,0.0
2012-12-27,0.0
2013-01-03,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-05,0.0
2013-02-06,-25.0
2013-02-19,33.3333
2013-02-22,75.0
2013-02-26,0.0
2013-02-27,0.0
2013-03-05,14.2857
2013-03-06,0.0
2013-03-13,-12.5
2013-03-14,0.0
2013-03-25,-28.5714
2013-03-27,-20.0
2013-04-01,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-18,0.0
2013-05-09,0.0
2013-05-16,0.0
2013-05-20,37.5
2013-05-21,45.4545
2013-05-29,12.5
2013-05-30,0.0
2013-06-07,0.0
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,0.0
2013-06-19,0.0
2013-06-21,5.5556
2013-06-24,0.0
2013-06-26,-5.2632
2013-07-18,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-31,-11.1111
2013-08-02,0.0
2013-08-08,0.0
2013-08-21,0.0
2013-08-28,0.0
2013-09-03,0.0
2013-09-06,150.0
2013-09-09,-32.5
2013-09-11,7.4074
2013-09-13,3.4483
2013-09-17,0.0
2013-09-24,0.0
2013-09-25,33.3333
2013-09-26,-25.0
2013-10-14,43.3333
2013-10-15,0.0
2013-10-18,30.2326
2013-10-21,8.9286
2013-10-22,0.0
2013-10-23,-16.3934
2013-10-24,-9.8039
2013-10-29,-30.4348
2013-10-30,0.0
2013-11-01,90.625
2013-11-06,0.0
2013-11-12,-44.2623
2013-11-13,58.8235
2013-11-14,-37.037
2013-11-18,0.0
2013-11-20,-23.5294
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-04,0.0
2013-12-11,0.0
2013-12-16,-30.7692
2013-12-19,0.0
2013-12-23,5.5556
2013-12-24,0.0
2013-12-27,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-15,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-29,0.0
2014-01-31,0.0
2014-02-04,0.0
2014-02-06,0.0
2014-02-14,0.0
2014-02-20,0.0
2014-02-25,0.0
2014-03-03,0.0
2014-03-05,78.9474
2014-03-12,-29.4118
2014-03-13,0.0
2014-03-24,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-04-02,-20.8333
2014-04-14,68.4211
2014-04-21,0.0
2014-04-22,0.0
2014-04-25,0.0
2014-05-06,0.0
2014-05-14,43.75
2014-05-15,213.0435
2014-05-16,-20.8333
2014-05-19,-1.7544
2014-05-20,-14.2857
2014-05-22,150.0
2014-05-23,26.6667
2014-05-27,-31.5789
2014-05-28,-8.6538
2014-05-29,30.5263
2014-05-30,-16.129
2014-06-02,-12.5
2014-06-03,17.5824
2014-06-04,-24.2991
2014-06-05,-1.2346
2014-06-06,-30.0
2014-06-09,-7.1429
2014-06-10,-7.6923
2014-06-11,-5.2083
2014-06-13,17.5824
2014-06-16,14.0187
2014-06-17,-14.7541
2014-06-18,-36.5385
2014-06-19,9.0909
