ticker,ALLE US Equity
2014-04-11,-1.322
2014-04-14,-0.4799
2014-04-15,0.3818
2014-04-16,0.5404
2014-04-17,-0.1593
2014-04-21,0.9571
2014-04-22,0.7308
2014-04-23,-1.1764999999999999
2014-04-24,-0.3175
2014-04-25,-1.3933
2014-04-28,-1.4534
2014-04-29,0.1639
2014-04-30,0.9202
2014-05-01,3.8501
2014-05-02,-1.0732
2014-05-05,-1.2623
2014-05-06,-0.3396
2014-05-07,0.0802
2014-05-08,-1.1416
2014-05-09,1.2966
2014-05-12,0.96
2014-05-13,0.0
2014-05-14,-1.3669
2014-05-15,-3.0127
2014-05-16,2.0501
2014-05-19,1.8872
2014-05-20,0.5776
2014-05-21,0.4158
2014-05-22,1.5382
2014-05-23,1.8839000000000001
2014-05-27,0.0191
2014-05-28,0.8957
2014-05-29,1.0956
2014-05-30,-2.1114
2014-06-02,-0.6108
2014-06-03,0.653
2014-06-04,1.4119
2014-06-05,2.1825
2014-06-06,2.7987
2014-06-09,0.9314
2014-06-10,0.6744
2014-06-11,-0.6875
2014-06-12,-0.2485
2014-06-13,-0.0535
2014-06-16,1.8542
2014-06-17,0.21
2014-06-18,0.1572
2014-06-19,-0.1221
2014-06-20,0.6111
2014-06-23,-0.1041
2014-06-24,-1.5288
2014-06-25,0.0176
2014-06-26,-0.6527
2014-06-27,-1.3139
2014-06-30,1.9790999999999999
2014-07-01,0.6704
2014-07-02,0.5433
2014-07-03,-0.366
2014-07-07,-1.9594
2014-07-08,-0.9458
2014-07-09,0.1801
2014-07-10,-0.018
2014-07-11,0.7734
2014-07-14,-0.0892
2014-07-15,-0.661
2014-07-16,-0.3237
2014-07-17,-2.0927
2014-07-18,1.1424
2014-07-21,-0.2368
2014-07-22,0.2557
2014-07-23,-0.8197
2014-07-24,0.955
2014-07-25,0.2365
2014-07-28,-2.7768
2014-07-29,-2.0907
2014-07-30,2.307
2014-07-31,-4.1558
2014-08-01,-2.0805
2014-08-04,-0.4766
2014-08-05,0.5587
2014-08-06,-0.5556
2014-08-07,-0.4988
2014-08-08,1.4839
2014-08-11,-0.494
2014-08-12,1.1914
2014-08-13,2.5118
2014-08-14,-0.4211
2014-08-15,0.4614
2014-08-18,0.7271
2014-08-19,-0.057
2014-08-20,-0.1711
2014-08-21,-0.7235
2014-08-22,-0.326
2014-08-25,0.9621
2014-08-26,-0.1715
2014-08-27,-0.7064
2014-08-28,-0.8844
2014-08-29,-0.2328
2014-09-02,1.6333
2014-09-03,-0.1531
2014-09-04,0.2683
2014-09-05,0.2866
2014-09-08,-0.4954
2014-09-09,-0.9192
2014-09-10,0.4059
2014-09-11,0.2117
2014-09-12,-2.1322
2014-09-15,-0.1376
2014-09-16,0.5906
2014-09-17,-0.0783
2014-09-18,-0.8617
2014-09-19,-1.5013999999999998
2014-09-22,-1.3237
2014-09-23,-0.5691
2014-09-24,0.1635
2014-09-25,-1.6122
2014-09-26,0.3941
2014-09-29,-0.8264
2014-09-30,-0.75
2014-10-01,0.2729
2014-10-02,0.2093
2014-10-03,2.653
2014-10-06,-1.1193
2014-10-07,-4.1161
2014-10-08,1.3951
2014-10-09,-1.1431
2014-10-10,-0.9636
2014-10-13,-2.0108
2014-10-14,-0.5737
2014-10-15,1.4647000000000001
2014-10-16,1.3342
2014-10-17,0.9065
2014-10-20,0.3209
2014-10-21,2.8358
2014-10-22,-2.3429
2014-10-23,2.8662
2014-10-24,1.3829
2014-10-27,0.0611
2014-10-28,2.1363
2014-10-29,0.1793
2014-10-30,4.6729
2014-10-31,0.8549
2014-11-03,0.6404
2014-11-04,-0.5802
2014-11-05,-0.1318
2014-11-06,0.6975
2014-11-07,-0.8611
2014-11-10,-0.5287
2014-11-11,-0.3037
2014-11-12,-0.0381
2014-11-13,-0.7238
2014-11-14,0.2878
2014-11-17,1.0905
2014-11-18,1.9493
2014-11-19,0.2413
2014-11-20,0.1667
2014-11-21,0.2034
2014-11-24,-0.4613
2014-11-25,-0.7044
2014-11-26,-0.952
2014-11-28,1.4889000000000001
2014-12-01,-0.2786
2014-12-02,1.2291
2014-12-03,0.6071
2014-12-04,-0.1828
2014-12-05,1.7586
2014-12-08,-1.1521
2014-12-09,0.1639
2014-12-10,-1.5455
2014-12-11,0.0739
2014-12-12,-0.5536
2014-12-15,-0.2044
2014-12-16,-0.5028
2014-12-17,1.2727
2014-12-18,1.5524
2014-12-19,0.0728
2014-12-22,1.1275
2014-12-23,0.1259
2014-12-24,0.0898
2014-12-26,-0.1435
2014-12-29,0.4672
2014-12-30,-0.4471
2014-12-31,-0.3593
2015-01-02,-0.7393
2015-01-05,-0.1998
2015-01-06,-0.1638
2015-01-07,1.3674
2015-01-08,1.3489
2015-01-09,-0.8341
2015-01-12,-1.5927
2015-01-13,0.2
2015-01-14,0.4174
2015-01-15,-2.7652
2015-01-16,-0.7993
2015-01-20,-1.0868
2015-01-21,0.2463
2015-01-22,2.7211
2015-01-23,0.2208
2015-01-26,-1.0463
2015-01-27,-0.204
2015-01-28,1.0223
2015-01-29,0.8096
2015-01-30,-1.4236
2015-02-02,0.8887
2015-02-03,1.0277
2015-02-04,1.0536
2015-02-05,2.4627
2015-02-06,0.9649
2015-02-09,-1.1121
2015-02-10,-0.0527
2015-02-11,-0.2813
2015-02-12,1.8336000000000001
2015-02-13,1.5582
2015-02-17,-0.1705
2015-02-18,-4.3716
2015-02-19,2.8929
2015-02-20,1.7008
2015-02-23,-0.4437
2015-02-24,0.1028
2015-02-25,0.2568
2015-02-26,-0.4441
2015-02-27,-0.9607
2015-03-02,1.8881000000000001
2015-03-03,-0.544
2015-03-04,-0.0855
2015-03-05,-0.5817
2015-03-06,-1.1358
2015-03-09,0.9399
2015-03-10,-0.6553
2015-03-11,0.5207
2015-03-12,0.8461
2015-03-13,-0.2397
2015-03-16,0.9972
2015-03-17,-0.681
2015-03-18,2.5711
2015-03-19,0.2841
2015-03-20,1.883
2015-03-23,-0.3925
2015-03-24,0.0
2015-03-25,-0.9688
2015-03-26,0.3316
2015-03-27,1.1899
2015-03-30,1.1106
2015-03-31,-1.1953
2015-04-01,-0.1471
2015-04-02,0.6058
2015-04-06,0.3255
2015-04-07,-0.1298
2015-04-08,0.1949
2015-04-09,-0.4053
2015-04-10,-0.3255
2015-04-13,-1.5676
2015-04-14,-0.5143
2015-04-15,0.8671
2015-04-16,-0.5455
2015-04-17,-1.762
2015-04-20,0.3553
2015-04-21,0.843
2015-04-22,0.9196
2015-04-23,-1.0272
2015-04-24,2.0422
2015-04-27,-0.607
2015-04-28,0.3631
2015-04-29,-0.4276
2015-04-30,0.9909
2015-05-01,0.4906
2015-05-04,1.3019
2015-05-05,-1.2048
2015-05-06,-0.3577
2015-05-07,0.3427
2015-05-08,1.4474
2015-05-11,1.2825
2015-05-12,-2.2159
2015-05-13,-0.0647
2015-05-14,0.2106
2015-05-15,-0.1293
2015-05-18,0.1618
2015-05-19,-0.0969
2015-05-20,-0.469
2015-05-21,-0.2275
2015-05-22,-0.228
2015-05-26,-0.604
2015-05-27,1.5272999999999999
2015-05-28,0.1941
2015-05-29,0.8072
2015-06-01,-0.6406
2015-06-02,0.5642
2015-06-03,0.6732
2015-06-04,-1.5603
2015-06-05,0.1132
2015-06-08,-0.8078
2015-06-09,-0.7329
2015-06-10,1.0993
2015-06-11,0.0487
2015-06-12,-0.7299
2015-06-15,-0.3928
2015-06-16,-0.4108
2015-06-17,0.9239
2015-06-18,0.3923
2015-06-19,0.4234
2015-06-22,0.6648
2015-06-23,0.0
2015-06-24,-0.0483
2015-06-25,-0.5157
2015-06-26,-0.162
2015-06-29,-2.8071
2015-06-30,0.4007
2015-07-01,0.1164
2015-07-02,-0.7308
2015-07-06,-0.3513
2015-07-07,0.1511
2015-07-08,-1.9614
2015-07-09,1.2141
2015-07-10,1.8246
2015-07-13,1.1945999999999999
2015-07-14,0.869
2015-07-15,-1.0241
2015-07-16,0.6241
2015-07-17,0.1959
2015-07-20,0.4561
2015-07-21,-1.3783
2015-07-22,0.411
2015-07-23,0.0164
2015-07-24,0.573
2015-07-27,-0.3744
2015-07-28,1.9444
2015-07-29,2.1798
2015-07-30,-0.8627
2015-07-31,0.0316
2015-08-03,-0.8383
2015-08-04,-0.0957
2015-08-05,0.3992
2015-08-06,-0.9383
2015-08-07,0.61
2015-08-10,1.1329
2015-08-11,-0.3471
2015-08-12,-0.1425
2015-08-13,0.3488
2015-08-14,0.4898
2015-08-17,1.6981000000000002
2015-08-18,-0.1701
2015-08-19,-0.5266
2015-08-20,-2.5378
2015-08-21,-3.5463
2015-08-24,-3.0142
2015-08-25,-2.7493
2015-08-26,3.6348000000000003
2015-08-27,2.5246
2015-08-28,-0.3966
2015-08-31,-1.0951
2015-09-01,-1.7614
2015-09-02,1.2978
2015-09-03,0.7923
2015-09-04,-1.7896
2015-09-08,2.7929
2015-09-09,-0.2651
2015-09-10,0.1661
2015-09-11,0.5473
2015-09-14,0.3134
2015-09-15,1.5152
2015-09-16,0.2758
2015-09-17,0.3721
2015-09-18,-1.4828999999999999
2015-09-21,0.9817
2015-09-22,-2.1873
2015-09-23,0.3644
2015-09-24,-0.6767
2015-09-25,-0.8973
2015-09-28,-3.9906
2015-09-29,-2.0782
2015-09-30,2.8357
2015-10-01,1.5609
2015-10-02,-0.8197
2015-10-05,1.6012
2015-10-06,-0.6101
2015-10-07,1.688
2015-10-08,0.1677
2015-10-09,-0.1172
2015-10-12,-0.8882
2015-10-13,-0.4735
2015-10-14,-0.051
2015-10-15,2.5667
2015-10-16,-0.0331
2015-10-19,-0.5637
2015-10-20,3.3511
2015-10-21,-1.1615
2015-10-22,4.4557
2015-10-23,-0.4219
2015-10-26,0.5335
2015-10-27,0.6711
2015-10-28,1.0853
2015-10-29,-1.0583
2015-10-30,1.0231
2015-11-02,2.4244
2015-11-03,-2.1273
2015-11-04,-0.9643
2015-11-05,-0.8346
2015-11-06,0.1714
2015-11-09,-0.918
2015-11-10,-0.5496
2015-11-11,2.6528
2015-11-12,-0.5076
2015-11-13,-1.5306
2015-11-16,1.6172
2015-11-17,-0.2009
2015-11-18,1.9508
2015-11-19,1.2604
2015-11-20,-0.2549
2015-11-23,-1.2328999999999999
2015-11-24,-0.7764
2015-11-25,1.8717000000000001
2015-11-27,1.0994
2015-11-30,0.1192
2015-12-01,1.2201
2015-12-02,-1.0584
2015-12-03,-1.7976999999999999
2015-12-04,1.5431
2015-12-07,-1.0876
2015-12-08,-0.8134
2015-12-09,-1.0175
2015-12-10,0.3222
2015-12-11,-1.2234
2015-12-14,0.6503
2015-12-15,0.8011
2015-12-16,1.5742
2015-12-17,-1.2639
2015-12-18,-1.4782
2015-12-21,0.1701
2015-12-22,0.6331
2015-12-23,0.9974
2015-12-24,-0.3191
2015-12-28,1.0669
2015-12-29,0.9802
2015-12-30,-0.5227
2015-12-31,-1.0359
2016-01-04,-2.1086
2016-01-05,-0.1085
2016-01-06,-2.6218
2016-01-07,-2.8834999999999997
2016-01-08,-1.9521
2016-01-11,-0.4685
2016-01-12,1.0422
2016-01-13,-2.1627
2016-01-14,2.4146
2016-01-15,-2.5735
2016-01-19,-1.1418
2016-01-20,-1.0343
2016-01-21,-0.3484
2016-01-22,4.8069
2016-01-25,-1.2842
2016-01-26,1.2671000000000001
2016-01-27,-0.3504
2016-01-28,-0.8538
2016-01-29,2.2627
2016-02-01,-0.1816
2016-02-02,-2.8453
2016-02-03,1.1068
2016-02-04,0.7073
2016-02-05,-5.9030000000000005
2016-02-08,-4.4429
2016-02-09,0.9485
2016-02-10,1.0501
2016-02-11,3.4458
2016-02-12,1.3394
2016-02-16,1.7391
2016-02-17,0.5299
2016-02-18,-0.3741
2016-02-19,0.2902
2016-02-22,3.9312
2016-02-23,0.0655
2016-02-24,2.4873
2016-02-25,1.8681
2016-02-26,0.1254
2016-02-29,-1.3776
2016-03-01,2.9048
2016-03-02,-0.2931
2016-03-03,0.3094
2016-03-04,-1.388
2016-03-07,-0.7038
2016-03-08,-0.8505
2016-03-09,0.5878
2016-03-10,-0.3474
2016-03-11,1.0301
2016-03-14,0.8471
2016-03-15,-0.8259
2016-03-16,0.1886
2016-03-17,0.9567
2016-03-18,0.2952
2016-03-21,-0.1084
2016-03-22,-0.4187
2016-03-23,-1.3391
2016-03-24,-0.3472
2016-03-28,0.3643
2016-03-29,0.4261
2016-03-30,0.3143
2016-03-31,-0.2036
2016-04-01,2.6212999999999997
2016-04-04,-0.7954
2016-04-05,-0.2467
2016-04-06,2.3338
2016-04-07,-3.3832
2016-04-08,0.1407
2016-04-11,-1.0147
2016-04-12,0.0
2016-04-13,1.3719999999999999
2016-04-14,-0.9023
2016-04-15,0.1099
2016-04-18,0.7527
2016-04-19,-0.5759
2016-04-20,0.047
2016-04-21,-1.0483
2016-04-22,1.5813000000000001
2016-04-25,0.7161
2016-04-26,1.4992
2016-04-27,1.7664
2016-04-28,-2.3792
2016-04-29,0.3219
2016-05-02,1.6042999999999998
2016-05-03,-1.218
2016-05-04,-0.3501
2016-05-05,-0.1375
2016-05-06,0.979
2016-05-09,0.2424
2016-05-10,1.1637
2016-05-11,-1.4939
2016-05-12,0.2881
2016-05-13,-0.1815
2016-05-16,0.4999
2016-05-17,0.7386
2016-05-18,0.5237
2016-05-19,0.0447
2016-05-20,0.2232
2016-05-23,-0.2078
2016-05-24,1.3389
2016-05-25,-0.2496
2016-05-26,-0.3238
2016-05-27,0.3839
2016-05-31,-0.5148
2016-06-01,0.8131
2016-06-02,-0.088
2016-06-03,-0.3523
2016-06-06,0.0147
2016-06-07,-0.2209
2016-06-08,1.8598
2016-06-09,-0.0435
2016-06-10,-1.5512000000000001
2016-06-13,-0.4418
2016-06-14,0.2074
2016-06-15,0.7837
2016-06-16,0.0587
2016-06-17,-0.7478
2016-06-20,1.8614000000000002
2016-06-21,0.1015
2016-06-22,-0.2608
2016-06-23,0.5956
2016-06-24,-5.0975
2016-06-27,-2.5867
2016-06-28,3.7332
2016-06-29,2.4093
2016-06-30,2.0879
2016-07-01,-0.9074
2016-07-05,-1.1482999999999999
2016-07-06,0.3676
2016-07-07,0.5567
2016-07-08,1.6026
2016-07-11,0.2724
2016-07-12,0.858
2016-07-13,-0.1276
2016-07-14,0.8092
2016-07-15,0.4788
2016-07-18,-0.5746
2016-07-19,1.2687
2016-07-20,0.1253
2016-07-21,-0.5144
2016-07-22,1.09
2016-07-25,-0.6497
2016-07-26,0.8209
2016-07-27,-0.8004
2016-07-28,1.2521
2016-07-29,-0.5359
2016-08-01,0.0138
2016-08-02,-0.9807
2016-08-03,-0.8927
2016-08-04,-0.0704
2016-08-05,0.5775
2016-08-08,-0.6022
2016-08-09,0.4649
2016-08-10,0.0561
2016-08-11,0.6447
2016-08-12,0.752
2016-08-15,0.6496
2016-08-16,-0.8102
2016-08-17,-0.7891
2016-08-18,0.321
2016-08-19,-0.8485
2016-08-22,0.8838
2016-08-23,0.3755
2016-08-24,-0.5265
2016-08-25,0.4039
2016-08-26,-0.7074
2016-08-29,0.7265
2016-08-30,-1.165
2016-08-31,-0.0561
2016-09-01,0.8705
2016-09-02,0.7656
2016-09-06,-0.4421
2016-09-07,-1.6373
2016-09-08,-1.4247
2016-09-09,-4.3646
2016-09-12,0.823
2016-09-13,-1.0092
2016-09-14,-0.736
2016-09-15,1.1499
2016-09-16,-0.8975
2016-09-19,1.6905999999999999
2016-09-20,-0.0148
2016-09-21,0.772
2016-09-22,1.7236
2016-09-23,-0.5503
2016-09-26,-0.6116
2016-09-27,1.011
2016-09-28,0.6818
2016-09-29,-1.6568
2016-09-30,0.9522
2016-10-03,-1.0739
2016-10-04,-1.1589
2016-10-05,0.2523
2016-10-06,0.5922
2016-10-07,-1.5747
2016-10-10,0.5981
2016-10-11,-1.5606
2016-10-12,1.2079
2016-10-13,-0.731
2016-10-14,1.7283
2016-10-17,0.9603
2016-10-18,-0.6438
2016-10-19,-1.0309
2016-10-20,0.119
2016-10-21,-0.1486
2016-10-24,0.8634
2016-10-25,-3.3058
2016-10-26,0.1068
2016-10-27,-4.1927
2016-10-28,1.1935
2016-10-31,0.3931
2016-11-01,-0.5952
2016-11-02,-0.1733
2016-11-03,-0.0947
2016-11-04,0.553
2016-11-07,2.797
2016-11-08,0.4433
2016-11-09,1.5827
2016-11-10,3.5356
2016-11-11,0.2894
2016-11-14,-1.0388
2016-11-15,0.2624
2016-11-16,-1.7449
2016-11-17,1.0508
2016-11-18,-1.4060000000000001
2016-11-21,0.9061
2016-11-22,0.103
2016-11-23,-0.4412
2016-11-25,0.3102
2016-11-28,-0.751
2016-11-29,0.1187
2016-11-30,-0.8447
2016-12-01,-2.1671
2016-12-02,-0.9013
2016-12-05,-0.4008
2016-12-06,0.6036
2016-12-07,1.2
2016-12-08,-0.6081
2016-12-09,0.4589
2016-12-12,-0.8526
2016-12-13,0.9982
2016-12-14,-0.3199
2016-12-15,-0.8252
2016-12-16,-1.0478
2016-12-19,1.0744
2016-12-20,0.647
2016-12-21,0.3368
2016-12-22,-0.4577
2016-12-23,0.2146
2016-12-27,0.2294
2016-12-28,-1.1291
2016-12-29,-0.0463
2016-12-30,-1.1888
2017-01-03,1.0937999999999999
2017-01-04,1.9011
2017-01-05,0.546
2017-01-06,-0.6034
2017-01-09,-0.7133
2017-01-10,-1.4062999999999999
2017-01-11,1.8605
2017-01-12,0.6393
2017-01-13,-0.9377
2017-01-17,0.5649
2017-01-18,0.9261
2017-01-19,0.1504
2017-01-20,-2.1328
2017-01-23,-0.1381
2017-01-24,2.0747
2017-01-25,0.271
2017-01-26,-0.976
2017-01-27,0.8643
2017-01-30,-1.0222
2017-01-31,-0.2582
2017-02-01,0.4111
2017-02-02,-0.4853
2017-02-03,2.6059
2017-02-06,0.0149
2017-02-07,-0.4752
2017-02-08,0.8654
2017-02-09,6.1095
2017-02-10,0.2649
2017-02-13,-0.6535
2017-02-14,-0.5178
2017-02-15,1.0551
2017-02-16,1.5314
2017-02-17,0.4662
2017-02-21,1.6924000000000001
2017-02-22,-0.6039
2017-02-23,-0.1485
2017-02-24,0.0
2017-02-27,-0.4733
2017-02-28,-1.3723
2017-03-01,1.5154
2017-03-02,0.3664
2017-03-03,-0.1893
2017-03-06,-0.8263
2017-03-07,-0.4781
2017-03-08,0.3431
2017-03-09,0.4787
2017-03-10,1.3749
2017-03-13,0.6043
2017-03-14,-0.5217
2017-03-15,0.7395
2017-03-16,0.307
2017-03-17,0.4391
2017-03-20,-0.3312
2017-03-21,-1.2761
2017-03-22,0.6732
2017-03-23,0.1204
2017-03-24,0.2538
2017-03-27,-0.2132
2017-03-28,0.3071
2017-03-29,0.386
2017-03-30,0.5967
2017-03-31,-0.2109
2017-04-03,0.0264
2017-04-04,-1.0829
2017-04-05,-1.028
2017-04-06,0.7689
2017-04-07,-0.0134
2017-04-10,-0.0937
2017-04-11,0.8979
2017-04-12,-0.0664
2017-04-13,-0.1728
2017-04-17,1.4910999999999999
2017-04-18,-0.3804
2017-04-19,1.172
2017-04-20,1.1584
2017-04-21,0.2445
2017-04-24,0.4236
2017-04-25,0.6518
2017-04-26,1.2317
2017-04-27,1.129
2017-04-28,-2.456
2017-05-01,-1.1953
2017-05-02,-0.103
2017-05-03,-0.438
2017-05-04,0.0906
2017-05-05,0.1939
2017-05-08,-0.9032
2017-05-09,0.2344
2017-05-10,-0.1949
2017-05-11,0.5987
2017-05-12,-0.7245
2017-05-15,0.6647
2017-05-16,1.6054
2017-05-17,-1.8731
2017-05-18,0.4025
2017-05-19,2.2504
2017-05-22,0.5059
2017-05-23,-0.7048
2017-05-24,0.1901
2017-05-25,0.5187
2017-05-26,-0.1007
2017-05-30,-1.159
2017-05-31,0.2167
2017-06-01,0.6486
2017-06-02,1.1625
2017-06-05,-0.0749
2017-06-06,-1.825
2017-06-07,-0.2674
2017-06-08,-0.8681
2017-06-09,-0.5409
2017-06-12,1.5796999999999999
2017-06-13,1.262
2017-06-14,0.5928
2017-06-15,1.2539
2017-06-16,1.0279
2017-06-19,0.7232
2017-06-20,-0.3164
2017-06-21,-0.4883
2017-06-22,-0.3926
2017-06-23,0.3202
2017-06-26,-0.0491
2017-06-27,-1.0072
2017-06-28,0.8066
2017-06-29,-1.7479
2017-06-30,1.6287
2017-07-03,0.3082
2017-07-05,0.9463
2017-07-06,-1.8018
2017-07-07,0.6943
2017-07-10,0.3817
2017-07-11,-0.0736
2017-07-12,0.6383
2017-07-13,-1.4636
2017-07-14,-0.0248
2017-07-17,0.0743
2017-07-18,-0.2845
2017-07-19,0.1241
2017-07-20,0.4833
2017-07-21,-0.8386
2017-07-24,-0.1244
2017-07-25,-1.5067
2017-07-26,-0.7712
2017-07-27,3.4527
2017-07-28,0.2463
2017-07-31,-0.1966
2017-08-01,0.2831
2017-08-02,-0.761
2017-08-03,-0.1113
2017-08-04,0.6934
2017-08-07,0.8239
2017-08-08,-0.7562
2017-08-09,-0.9586
2017-08-10,-2.0722
2017-08-11,0.4562
2017-08-14,0.2397
2017-08-15,-0.6543
2017-08-16,0.4307
2017-08-17,-0.5801
2017-08-18,-0.8372
2017-08-21,-0.8827
2017-08-22,0.7744
2017-08-23,-1.2679
2017-08-24,0.0778
2017-08-25,0.6092
2017-08-28,0.554
2017-08-29,-0.3587
2017-08-30,0.6815
2017-08-31,0.5236
2017-09-01,0.559
2017-09-05,0.3159
2017-09-06,1.0831
2017-09-07,-0.0498
2017-09-08,0.7355
2017-09-11,0.3217
2017-09-12,-0.0863
2017-09-13,1.0
2017-09-14,0.9901
2017-09-15,0.3752
2017-09-18,-0.145
2017-09-19,0.242
2017-09-20,0.869
2017-09-21,-0.1197
2017-09-22,1.2939
2017-09-25,-0.0591
2017-09-26,1.0059
2017-09-27,-0.0234
2017-09-28,0.5039
2017-09-29,0.8279
2017-10-02,0.0694
2017-10-03,1.0863
2017-10-04,-0.846
2017-10-05,0.392
2017-10-06,0.1378
2017-10-09,0.4932
2017-10-10,0.2168
2017-10-11,0.3872
2017-10-12,1.5995
2017-10-13,-1.4069
2017-10-16,-0.1812
2017-10-17,-1.2934
2017-10-18,0.6897
2017-10-19,0.1598
2017-10-20,0.3191
2017-10-23,-0.8066
2017-10-24,1.3401
2017-10-25,-2.2491
2017-10-26,-6.6944
2017-10-27,-0.5081
2017-10-30,2.0924
2017-10-31,1.7323
2017-11-01,-0.7915
2017-11-02,-0.6044
2017-11-03,-0.2554
2017-11-06,1.3046
2017-11-07,0.5295
2017-11-08,-0.1197
2017-11-09,-1.6181
2017-11-10,1.2792
2017-11-13,0.9744
2017-11-14,-1.2389999999999999
2017-11-15,-1.0495
2017-11-16,0.4632
2017-11-17,0.2912
2017-11-20,0.7139
2017-11-21,0.1922
2017-11-22,-0.2878
2017-11-24,-0.2886
2017-11-27,0.2171
2017-11-28,0.2768
2017-11-29,-0.468
2017-11-30,1.4468
2017-12-01,0.5229
2017-12-04,-1.3597000000000001
2017-12-05,-1.714
2017-12-06,-0.2561
2017-12-07,1.6139000000000001
2017-12-08,-0.7821
2017-12-11,-0.3517
2017-12-12,-0.0243
2017-12-13,0.5965
2017-12-14,-1.1617
2017-12-15,0.9305
2017-12-18,0.3403
2017-12-19,-3.016
2017-12-20,1.1615
2017-12-21,0.0
2017-12-22,-0.8148
2017-12-26,0.0622
2017-12-27,-0.4851
2017-12-28,-0.55
2017-12-29,0.0
2018-01-02,0.4399
2018-01-03,0.4255
2018-01-04,1.3956
2018-01-05,0.2458
2018-01-08,-0.4046
2018-01-09,2.0803
2018-01-10,-0.3979
2018-01-11,2.155
2018-01-12,0.7822
2018-01-16,-1.1406
2018-01-17,0.1665
2018-01-18,-0.19
2018-01-19,2.5937
2018-01-22,-0.4987
2018-01-23,-0.5245
2018-01-24,0.2695
2018-01-25,-0.2688
2018-01-26,1.1951
2018-01-29,0.3589
2018-01-30,-1.4304999999999999
2018-01-31,0.7842
2018-02-01,-1.0916
2018-02-02,-3.8981
2018-02-05,-3.3476
2018-02-06,1.2641
2018-02-07,-0.1872
2018-02-08,-3.3017
2018-02-09,1.5131999999999999
2018-02-12,1.6053
2018-02-13,-0.1254
2018-02-14,0.4018
2018-02-15,2.8636
2018-02-16,0.5592
2018-02-20,3.5542
2018-02-21,1.2375
2018-02-22,-0.7841
2018-02-23,0.1511
2018-02-26,1.9496
2018-02-27,-1.0017
2018-02-28,-3.2885
2018-03-01,-2.4254
2018-03-02,0.195
2018-03-05,0.9486
2018-03-06,1.0963
2018-03-07,0.0119
2018-03-08,0.9889
2018-03-09,2.8905
2018-03-12,0.2179
2018-03-13,-1.4989
2018-03-14,-0.604
2018-03-15,0.1406
2018-03-16,0.4679
2018-03-19,-0.7336
2018-03-20,0.4457
2018-03-21,0.362
2018-03-22,-1.5592000000000001
2018-03-23,-1.9385
2018-03-26,1.9285999999999999
2018-03-27,-0.6623
2018-03-28,-1.0357
2018-03-29,2.5983
2018-04-02,-2.4036
2018-04-03,1.6218
2018-04-04,1.3595
2018-04-05,0.2333
2018-04-06,-1.3847
2018-04-09,-0.2478
2018-04-10,0.8162
2018-04-11,-0.8096
2018-04-12,0.9108
2018-04-13,-0.8791
2018-04-16,0.9579
2018-04-17,0.2928
2018-04-18,1.0278
2018-04-19,-1.2832
2018-04-20,-0.7495
