ticker,HURN US Equity
2005-03-03,1.4499
2005-03-04,2.1654
2005-03-07,-4.4934
2005-03-08,-6.0364
2005-03-09,2.7397
2005-03-10,-0.5057
2005-03-11,0.9704
2005-03-14,1.5103
2005-03-15,0.0902
2005-03-16,-1.5766
2005-03-17,-0.0915
2005-03-18,-3.6647
2005-03-21,0.0951
2005-03-22,-0.2375
2005-03-23,0.8571
2005-03-24,-0.5666
2005-03-28,-2.4596
2005-03-29,-3.1253
2005-03-30,-0.7035
2005-03-31,4.8077
2005-04-01,-1.8831
2005-04-04,0.3445
2005-04-05,2.4522
2005-04-06,5.505
2005-04-07,1.1797
2005-04-08,-1.1211
2005-04-11,2.449
2005-04-12,1.815
2005-04-13,-3.3913
2005-04-14,-2.1602
2005-04-15,-1.4489
2005-04-18,5.2509
2005-04-19,-1.9512
2005-04-20,-2.3971
2005-04-21,-1.6219000000000001
2005-04-22,-7.4423
2005-04-25,4.3257
2005-04-26,-2.5854
2005-04-27,-0.8513
2005-04-28,4.5455
2005-04-29,1.6425
2005-05-02,-0.6654
2005-05-03,-4.6411
2005-05-04,11.8916
2005-05-05,-1.1659
2005-05-06,-0.6806
2005-05-09,0.137
2005-05-10,-0.5018
2005-05-11,-1.6965
2005-05-12,-5.4571
2005-05-13,-3.9961
2005-05-16,5.4214
2005-05-17,-0.853
2005-05-18,5.2114
2005-05-19,-4.3925
2005-05-20,-0.8309
2005-05-23,-0.5421
2005-05-24,0.0991
2005-05-25,1.9306999999999999
2005-05-26,3.8368
2005-05-27,5.7063
2005-05-31,1.6372
2005-06-01,-0.0435
2005-06-02,2.3519
2005-06-03,-1.0638
2005-06-06,2.0215
2005-06-07,-1.2648
2005-06-08,-6.0803
2005-06-09,-0.6183
2005-06-10,-1.0979
2005-06-13,-0.1388
2005-06-14,2.1769
2005-06-15,1.2692999999999999
2005-06-16,3.1782
2005-06-17,2.8632999999999997
2005-06-20,1.3496000000000001
2005-06-21,0.2497
2005-06-22,4.8153
2005-06-23,-6.3366
2005-06-24,0.4651
2005-06-27,-1.0522
2005-06-28,1.6589
2005-06-29,-2.0502
2005-06-30,0.3417
2005-07-01,-1.6602999999999999
2005-07-05,2.7706
2005-07-06,-0.8846
2005-07-07,3.9524
2005-07-08,3.5568
2005-07-11,0.2764
2005-07-12,-2.4016
2005-07-13,1.9363000000000001
2005-07-14,2.8888
2005-07-15,0.8077
2005-07-18,-0.9157
2005-07-19,-0.1925
2005-07-20,3.2022
2005-07-21,0.5234
2005-07-22,3.7932
2005-07-25,-3.9771
2005-07-26,-1.3433
2005-07-27,4.0091
2005-07-28,2.9091
2005-07-29,-1.7668
2005-08-01,0.8633
2005-08-02,0.3923
2005-08-03,0.2487
2005-08-04,-1.4883
2005-08-05,-5.1619
2005-08-08,1.6499000000000001
2005-08-09,-2.9851
2005-08-10,6.0385
2005-08-11,2.4664
2005-08-12,-0.9204
2005-08-15,-0.8574
2005-08-16,-2.7027
2005-08-17,0.4444
2005-08-18,-3.208
2005-08-19,-2.3619
2005-08-22,-0.2341
2005-08-23,0.3324
2005-08-24,-1.3448
2005-08-25,-0.9087
2005-08-26,-1.9537
2005-08-29,4.4327
2005-08-30,-3.31
2005-08-31,0.886
2005-09-01,-0.4391
2005-09-02,-1.1628
2005-09-06,1.4199
2005-09-07,2.0
2005-09-08,1.1373
2005-09-09,0.6979
2005-09-12,0.3851
2005-09-13,-0.4603
2005-09-14,0.4239
2005-09-15,0.1919
2005-09-16,-1.9533
2005-09-19,-1.2891
2005-09-20,-0.1979
2005-09-21,-0.3172
2005-09-22,2.7843999999999998
2005-09-23,-1.3158
2005-09-26,2.549
2005-09-27,4.7036
2005-09-28,-0.4748
2005-09-29,-1.1009
2005-09-30,-0.4824
2005-10-03,0.1491
2005-10-04,-3.2018
2005-10-05,-1.9231
2005-10-06,-0.0392
2005-10-07,-1.6869
2005-10-10,-3.0327
2005-10-11,-0.8642
2005-10-12,0.8717
2005-10-13,1.0288
2005-10-14,1.0183
2005-10-17,-1.6235
2005-10-18,-0.1335
2005-10-19,7.6142
2005-10-20,1.373
2005-10-21,-1.693
2005-10-24,-0.1914
2005-10-25,1.5337
2005-10-26,-1.8505
2005-10-27,-2.5779
2005-10-28,0.6319
2005-10-31,4.1994
2005-11-01,1.0923
2005-11-02,5.8122
2005-11-03,-1.5493000000000001
2005-11-04,-5.2575
2005-11-07,-5.0963
2005-11-08,3.4606
2005-11-09,-9.8424
2005-11-10,3.4542
2005-11-11,5.4411
2005-11-14,2.1501
2005-11-15,-0.2679
2005-11-16,-4.4513
2005-11-17,5.9437999999999995
2005-11-18,0.1137
2005-11-21,0.5301
2005-11-22,0.113
2005-11-23,-1.091
2005-11-25,-0.1902
2005-11-28,-4.0777
2005-11-29,-3.1784
2005-11-30,-2.0927
2005-12-01,1.3412
2005-12-02,-0.2481
2005-12-05,2.1973
2005-12-06,-2.4341
2005-12-07,1.6216
2005-12-08,0.7774
2005-12-09,-1.1774
2005-12-12,-0.0411
2005-12-13,-1.1919
2005-12-14,-0.9151
2005-12-15,3.6944
2005-12-16,-0.8097
2005-12-19,1.2245
2005-12-20,2.621
2005-12-21,1.4538
2005-12-22,-1.3555
2005-12-23,-1.8453
2005-12-27,-3.68
2005-12-28,2.1595
2005-12-29,-1.3820999999999999
2005-12-30,-1.1129
2006-01-03,0.3335
2006-01-04,0.8725
2006-01-05,2.9654
2006-01-06,1.28
2006-01-09,-1.3822999999999999
2006-01-10,0.6808
2006-01-11,-0.0796
2006-01-12,2.3885
2006-01-13,2.1384
2006-01-17,-5.3293
2006-01-18,0.3217
2006-01-19,-0.6413
2006-01-20,-2.4607
2006-01-23,-0.7031
2006-01-24,-0.4581
2006-01-25,1.2551999999999999
2006-01-26,3.6364
2006-01-27,3.0303
2006-01-30,2.1672
2006-01-31,6.7045
2006-02-01,-4.0469
2006-02-02,3.8106
2006-02-03,-3.4569
2006-02-06,-0.3322
2006-02-07,0.0
2006-02-08,0.2963
2006-02-09,-0.2585
2006-02-10,0.1111
2006-02-13,-0.1479
2006-02-14,0.037
2006-02-15,-0.037
2006-02-16,0.1852
2006-02-17,-0.037
2006-02-21,0.0
2006-02-22,0.2219
2006-02-23,-0.1845
2006-02-24,0.2957
2006-02-27,0.6266
2006-02-28,0.5128
2006-03-01,-1.4213
2006-03-02,0.0
2006-03-03,1.9963
2006-03-06,2.2472
2006-03-07,1.0635
2006-03-08,0.5612
2006-03-09,0.0349
2006-03-10,-0.5927
2006-03-13,1.7888
2006-03-14,1.4128
2006-03-15,1.4271
2006-03-16,1.1724999999999999
2006-03-17,-1.1921
2006-03-20,0.7708
2006-03-21,1.2305
2006-03-22,0.6899
2006-03-23,2.1532999999999998
2006-03-24,-1.5969
2006-03-27,-1.2983
2006-03-28,-0.1644
2006-03-29,-1.1199
2006-03-30,0.2665
2006-03-31,0.6312
2006-04-03,1.7167
2006-04-04,-0.7465
2006-04-05,-1.2753
2006-04-06,2.0537
2006-04-07,-0.4544
2006-04-10,1.7281
2006-04-11,-1.1218
2006-04-12,-1.0373
2006-04-13,1.5394999999999999
2006-04-17,2.871
2006-04-18,0.6585
2006-04-19,-2.7414
2006-04-20,1.8898000000000001
2006-04-21,0.0
2006-04-24,-0.6602
2006-04-25,-0.5696
2006-04-26,4.4558
2006-04-27,1.6453
2006-04-28,6.5647
2006-05-01,1.4064999999999999
2006-05-02,-0.8599
2006-05-03,-2.2104
2006-05-04,-0.1717
2006-05-05,-0.6019
2006-05-08,1.0669
2006-05-09,-1.5121
2006-05-10,-1.4774
2006-05-11,-4.5575
2006-05-12,1.4787
2006-05-15,-3.1875999999999998
2006-05-16,-1.8815
2006-05-17,0.0
2006-05-18,1.9495
2006-05-19,1.0972
2006-05-22,-2.6667
2006-05-23,-2.4849
2006-05-24,0.3594
2006-05-25,0.5208
2006-05-26,-2.6554
2006-05-30,-0.1996
2006-05-31,2.1
2006-06-01,5.2889
2006-06-02,-1.1163
2006-06-05,-3.2926
2006-06-06,-1.8807
2006-06-07,-0.727
2006-06-08,1.8309
2006-06-09,-2.2883
2006-06-12,-0.1338
2006-06-13,-0.8375
2006-06-14,3.4459
2006-06-15,2.8739
2006-06-16,-1.4285999999999999
2006-06-19,-1.7713
2006-06-20,-0.0984
2006-06-21,2.724
2006-06-22,4.5687
2006-06-23,2.6581
2006-06-26,0.744
2006-06-27,-0.0591
2006-06-28,0.3843
2006-06-29,2.3852
2006-06-30,0.9203
2006-07-03,-1.9664000000000001
2006-07-05,-1.5116
2006-07-06,-0.5903
2006-07-07,-2.2862
2006-07-10,-1.4281
2006-07-11,1.8187
2006-07-12,-2.422
2006-07-13,-0.4344
2006-07-14,0.2493
2006-07-17,0.8082
2006-07-18,0.9867
2006-07-19,2.2901
2006-07-20,0.6269
2006-07-21,-1.4832
2006-07-24,2.5294
2006-07-25,1.0866
2006-07-26,-0.6101
2006-07-27,1.2277
2006-07-28,0.231
2006-07-31,-0.0864
2006-08-01,-1.9607999999999999
2006-08-02,0.3529
2006-08-03,0.8499
2006-08-04,-1.5402
2006-08-07,-3.3943
2006-08-08,0.886
2006-08-09,3.4222
2006-08-10,1.7570000000000001
2006-08-11,-0.8058
2006-08-14,1.5956000000000001
2006-08-15,2.0274
2006-08-16,-1.5673
2006-08-17,2.6443
2006-08-18,-1.7729
2006-08-21,-0.423
2006-08-22,2.1524
2006-08-23,-3.0773
2006-08-24,-0.1716
2006-08-25,-0.5158
2006-08-28,2.8802
2006-08-29,2.0997
2006-08-30,1.7549000000000001
2006-08-31,1.7515
2006-09-01,-2.6748
2006-09-05,0.5442
2006-09-06,-1.5426
2006-09-07,-1.5393
2006-09-08,2.8754999999999997
2006-09-11,-1.384
2006-09-12,2.1189
2006-09-13,4.0959
2006-09-14,-0.3106
2006-09-15,0.1039
2006-09-18,-0.6226
2006-09-19,2.2187
2006-09-20,0.4341
2006-09-21,1.0425
2006-09-22,0.3775
2006-09-25,-2.9581
2006-09-26,0.8267
2006-09-27,0.8967
2006-09-28,-0.6094
2006-09-29,0.1533
2006-10-02,-1.8112
2006-10-03,1.403
2006-10-04,4.4581
2006-10-05,2.4283
2006-10-06,-2.4665
2006-10-09,-0.7857
2006-10-10,-2.0787
2006-10-11,-0.4549
2006-10-12,2.9957000000000003
2006-10-13,1.0599
2006-10-16,-1.7073
2006-10-17,-1.7618
2006-10-18,-0.3031
2006-10-19,0.228
2006-10-20,-0.4044
2006-10-23,0.1269
2006-10-24,-0.6844
2006-10-25,-0.4594
2006-10-26,0.2051
2006-10-27,-0.1279
2006-10-30,1.3323
2006-10-31,1.0367
2006-11-01,0.7007
2006-11-02,-6.2873
2006-11-03,-1.4055
2006-11-06,2.2055
2006-11-07,-0.2368
2006-11-08,-1.4772
2006-11-09,-1.1513
2006-11-10,3.0607
2006-11-13,0.3942
2006-11-14,4.0576
2006-11-15,-0.2516
2006-11-16,0.6053
2006-11-17,-0.0752
2006-11-20,-0.0753
2006-11-21,3.8162000000000003
2006-11-22,1.2334
2006-11-24,-0.0956
2006-11-27,-2.989
2006-11-28,0.9367
2006-11-29,0.9035
2006-11-30,-0.4356
2006-12-01,0.2917
2006-12-04,3.0053
2006-12-05,-1.9059
2006-12-06,-0.1199
2006-12-07,-1.2488
2006-12-08,3.7938
2006-12-11,1.7572999999999999
2006-12-12,1.1513
2006-12-13,0.9333
2006-12-14,1.3081
2006-12-15,0.2671
2006-12-18,-0.1554
2006-12-19,-1.223
2006-12-20,0.4502
2006-12-21,-1.7033
2006-12-22,-1.5048
2006-12-26,1.9444
2006-12-27,4.4051
2006-12-28,-0.6742
2006-12-29,-0.7226
2007-01-03,-2.382
2007-01-04,3.7732
2007-01-05,2.0901
2007-01-08,3.6468
2007-01-09,0.4733
2007-01-10,-1.6998
2007-01-11,1.2083
2007-01-12,-0.7205
2007-01-16,1.2854999999999999
2007-01-17,2.2518000000000002
2007-01-18,-0.1201
2007-01-19,-0.7015
2007-01-22,-1.3323
2007-01-23,2.6187
2007-01-24,0.5981
2007-01-25,-0.2378
2007-01-26,0.2582
2007-01-29,0.7529
2007-01-30,0.649
2007-01-31,1.3091
2007-02-01,-0.0964
2007-02-02,-2.3166
2007-02-05,3.9130000000000003
2007-02-06,-0.6276
2007-02-07,-0.8804
2007-02-08,-0.2703
2007-02-09,-0.1742
2007-02-12,0.4849
2007-02-13,7.1994
2007-02-14,-1.3684
2007-02-15,0.6389
2007-02-16,0.8707
2007-02-20,0.8811
2007-02-21,-0.107
2007-02-22,7.7266
2007-02-23,7.9178
2007-02-26,-1.8266
2007-02-27,-0.5629
2007-02-28,-0.3145
2007-03-01,-0.8675
2007-03-02,-0.2068
2007-03-05,1.1320000000000001
2007-03-06,3.2634
2007-03-07,0.0
2007-03-08,0.4122
2007-03-09,0.593
2007-03-12,1.6928999999999998
2007-03-13,-1.2187999999999999
2007-03-14,-1.8808
2007-03-15,1.2575
2007-03-16,1.9537
2007-03-19,-1.9459
2007-03-20,1.8937
2007-03-21,-0.5352
2007-03-22,-0.4185
2007-03-23,-0.2402
2007-03-26,-0.6921
2007-03-27,-6.3788
2007-03-28,-1.1976
2007-03-29,-0.9009
2007-03-30,0.562
2007-04-02,0.8218
2007-04-03,1.2227000000000001
2007-04-04,-0.0322
2007-04-05,1.595
2007-04-09,-1.5857999999999999
2007-04-10,1.2730000000000001
2007-04-11,-1.1456
2007-04-12,3.8146
2007-04-13,1.3488
2007-04-16,-1.1473
2007-04-17,1.4701
2007-04-18,-3.2942
2007-04-19,1.3405
2007-04-20,-0.0467
2007-04-23,-1.3389
2007-04-24,-0.7732
2007-04-25,-1.4949
2007-04-26,-1.8405
2007-04-27,-1.2993000000000001
2007-04-30,0.8999
2007-05-01,-0.1817
2007-05-02,6.2872
2007-05-03,3.6582
2007-05-04,3.9796
2007-05-07,-2.5274
2007-05-08,-1.6595
2007-05-09,0.3465
2007-05-10,-1.9369
2007-05-11,0.0919
2007-05-14,-0.3824
2007-05-15,1.1978
2007-05-16,-1.3657
2007-05-17,-3.6769
2007-05-18,-0.0479
2007-05-21,2.1572
2007-05-22,2.2994
2007-05-23,0.9939
2007-05-24,-0.6056
2007-05-25,0.1219
2007-05-29,0.7455
2007-05-30,0.6796
2007-05-31,2.7749
2007-06-01,-1.3719000000000001
2007-06-04,1.0062
2007-06-05,0.4541
2007-06-06,0.2042
2007-06-07,-1.1061
2007-06-08,-1.457
2007-06-11,0.4928
2007-06-12,1.07
2007-06-13,-2.5143
2007-06-14,3.7104
2007-06-15,-1.5271
2007-06-18,2.1119
2007-06-19,-1.6343999999999999
2007-06-20,2.8966
2007-06-21,4.587
2007-06-22,0.3826
2007-06-25,-1.6333
2007-06-26,-2.2416
2007-06-27,3.85
2007-06-28,-0.4225
2007-06-29,-0.0684
2007-07-02,1.7395
2007-07-03,0.2154
2007-07-05,-1.2896
2007-07-06,2.7354000000000003
2007-07-09,-1.6823000000000001
2007-07-10,-0.4985
2007-07-11,0.7312
2007-07-12,1.7341
2007-07-13,0.0529
2007-07-16,-1.8489
2007-07-17,3.6868
2007-07-18,-2.4137
2007-07-19,2.3803
2007-07-20,-0.6754
2007-07-23,0.4969
2007-07-24,-0.9759
2007-07-25,-5.0986
2007-07-26,-3.1155
2007-07-27,-2.3867
2007-07-30,0.8785
2007-07-31,-1.4078
2007-08-01,-0.9716
2007-08-02,5.5448
2007-08-03,-3.7887
2007-08-06,5.9289
2007-08-07,-5.4865
2007-08-08,5.2785
2007-08-09,-1.6389
2007-08-10,-1.2849
2007-08-13,-2.9323
2007-08-14,-3.4188
2007-08-15,-5.7522
2007-08-16,0.4209
2007-08-17,2.7084
2007-08-20,-0.6749
2007-08-21,-2.165
2007-08-22,1.6637
2007-08-23,-0.5243
2007-08-24,2.6353999999999997
2007-08-27,1.1360000000000001
2007-08-28,-2.785
2007-08-29,3.213
2007-08-30,-0.9968
2007-08-31,2.3079
2007-09-04,0.5148
2007-09-05,-0.9791
2007-09-06,0.578
2007-09-07,-2.4501
2007-09-10,-0.4961
2007-09-11,0.5298
2007-09-12,-0.5115
2007-09-13,2.1031
2007-09-14,-1.3578999999999999
2007-09-17,-0.232
2007-09-18,2.5426
2007-09-19,2.3738
2007-09-20,0.9747
2007-09-21,3.4224
2007-09-24,0.5234
2007-09-25,0.0422
2007-09-26,0.1828
2007-09-27,1.3616
2007-09-28,0.5678
2007-10-01,3.5526999999999997
2007-10-02,-1.8218
2007-10-03,-1.1919
2007-10-04,1.316
2007-10-05,3.7884
2007-10-08,-1.5122
2007-10-09,1.4825
2007-10-10,-2.5825
2007-10-11,-0.3213
2007-10-12,4.231
2007-10-15,0.6443
2007-10-16,-0.8067
2007-10-17,0.6196
2007-10-18,0.0641
2007-10-19,-5.141
2007-10-22,1.5137
2007-10-23,4.793
2007-10-24,-0.1652
2007-10-25,-0.0127
2007-10-26,1.9855
2007-10-29,2.471
2007-10-30,-2.3749000000000002
2007-10-31,-12.8244
2007-11-01,-2.0177
2007-11-02,0.6426
2007-11-05,-2.5105
2007-11-06,-1.4141
2007-11-07,-5.194
2007-11-08,2.9941
2007-11-09,0.402
2007-11-12,2.3102
2007-11-13,3.6881
2007-11-14,-2.2648
2007-11-15,-1.7825
2007-11-16,2.8736
2007-11-19,-2.9109
2007-11-20,1.5748
2007-11-21,-0.1342
2007-11-23,3.8811999999999998
2007-11-26,0.8766
2007-11-27,3.1481
2007-11-28,3.6045
2007-11-29,-1.6261999999999999
2007-11-30,-0.7182
2007-12-03,-0.3821
2007-12-04,-1.7263
2007-12-05,4.1684
2007-12-06,2.6097
2007-12-07,-2.0086
2007-12-10,0.1997
2007-12-11,-6.2035
2007-12-12,3.6964
2007-12-13,2.3764
2007-12-14,-1.7343
2007-12-17,0.8146
2007-12-18,4.3765
2007-12-19,1.6127
2007-12-20,1.422
2007-12-21,2.5163
2007-12-24,1.1479
2007-12-26,0.5071
2007-12-27,-3.2432
2007-12-28,1.4898
2007-12-31,-1.37
2008-01-02,-5.209
2008-01-03,3.0355
2008-01-04,-4.1524
2008-01-07,-5.4849
2008-01-08,-0.2383
2008-01-09,-2.0936
2008-01-10,0.8898
2008-01-11,-1.8065
2008-01-14,-2.115
2008-01-15,-2.6935000000000002
2008-01-16,-0.3954
2008-01-17,0.229
2008-01-18,-0.8227
2008-01-22,0.937
2008-01-23,4.596
2008-01-24,-1.1349
2008-01-25,-0.6623
2008-01-28,3.7037
2008-01-29,-0.3571
2008-01-30,-0.5735
2008-01-31,3.5616
2008-02-01,-0.4873
2008-02-04,-2.3087
2008-02-05,-3.8384
2008-02-06,-4.8406
2008-02-07,2.8017
2008-02-08,-0.3806
2008-02-11,0.3974
2008-02-12,1.1113
2008-02-13,0.0301
2008-02-14,-2.935
2008-02-15,-1.4421
2008-02-19,-11.8471
2008-02-20,-2.2488
2008-02-21,0.5295
2008-02-22,-2.7788
2008-02-25,-1.8121
2008-02-26,-5.5556
2008-02-27,1.9339
2008-02-28,-0.6522
2008-02-29,5.55
2008-03-03,2.2427
2008-03-04,1.3088
2008-03-05,0.182
2008-03-06,-1.0716
2008-03-07,0.8445
2008-03-10,-2.0936
2008-03-11,4.8159
2008-03-12,-0.6564
2008-03-13,0.9464
2008-03-14,-4.2278
2008-03-17,0.7204
2008-03-18,10.0128
2008-03-19,-3.5839
2008-03-20,1.9018000000000002
2008-03-24,3.6987
2008-03-25,-1.5707
2008-03-26,-2.7759
2008-03-27,-30.5351
2008-03-28,2.3382
2008-03-31,-0.0722
2008-04-01,6.9314
2008-04-02,-1.0352999999999999
2008-04-03,3.3659
2008-04-04,1.3641
2008-04-07,-0.0217
2008-04-08,-2.0191
2008-04-09,0.2659
2008-04-10,1.7238
2008-04-11,-2.607
2008-04-14,-3.569
2008-04-15,2.0125
2008-04-16,-0.7483
2008-04-17,0.0685
2008-04-18,0.411
2008-04-21,-1.0005
2008-04-22,-2.0441
2008-04-23,0.211
2008-04-24,-0.7487
2008-04-25,-0.9665
2008-04-28,-1.5473
2008-04-29,2.8288
2008-04-30,-1.5754000000000001
2008-05-01,7.119
2008-05-02,1.0928
2008-05-05,-3.9929
2008-05-06,6.5947
2008-05-07,2.1772
2008-05-08,0.0
2008-05-09,-0.0844
2008-05-12,0.5279
2008-05-13,1.6803
2008-05-14,-0.9089
2008-05-15,-0.0208
2008-05-16,-0.6255
2008-05-19,1.5735999999999999
2008-05-20,-0.5164
2008-05-21,0.0
2008-05-22,2.2841
2008-05-23,-1.218
2008-05-27,0.2877
2008-05-28,-0.2254
2008-05-29,3.6558
2008-05-30,6.1819
2008-06-02,-2.0526
2008-06-03,0.0
2008-06-04,0.0762
2008-06-05,0.4378
2008-06-06,-2.3882
2008-06-09,-1.6699000000000002
2008-06-10,0.1777
2008-06-11,-3.8045
2008-06-12,1.6803
2008-06-13,1.3503
2008-06-16,2.1277
2008-06-17,-0.4089
2008-06-18,-0.5279
2008-06-19,-3.6557
2008-06-20,-2.6724
2008-06-23,-3.3746
2008-06-24,-3.1236
2008-06-25,1.2987
2008-06-26,-2.4757
2008-06-27,0.748
2008-06-30,2.0022
2008-07-01,6.2417
2008-07-02,-4.7748
2008-07-03,-1.0246
2008-07-07,-1.1233
2008-07-08,5.7697
2008-07-09,4.465
2008-07-10,-1.9355
2008-07-11,0.9252
2008-07-14,0.5296
2008-07-15,-0.8511
2008-07-16,4.0466
2008-07-17,9.3891
2008-07-18,-1.4724
2008-07-21,-0.2734
2008-07-22,-0.8224
2008-07-23,3.7406
2008-07-24,-4.3872
2008-07-25,0.4087
2008-07-28,-2.3682
2008-07-29,2.653
2008-07-30,-2.9721
2008-07-31,-0.761
2008-08-01,3.3359
2008-08-04,1.4285999999999999
2008-08-05,9.9872
2008-08-06,-1.6132
2008-08-07,-0.879
2008-08-08,2.8649
2008-08-11,4.2606
2008-08-12,-1.3834
2008-08-13,-0.5482
2008-08-14,2.6913
2008-08-15,-0.1421
2008-08-18,0.253
2008-08-19,-2.7125
2008-08-20,-0.5836
2008-08-21,-2.4295
2008-08-22,0.9693
2008-08-25,-0.6455
2008-08-26,-0.05
2008-08-27,4.2333
2008-08-28,1.8548
2008-08-29,1.2245
2008-09-02,1.7835
2008-09-03,-0.8685
2008-09-04,-3.0587
2008-09-05,-0.3013
2008-09-08,3.292
2008-09-09,-3.0485
2008-09-10,-3.1126
2008-09-11,-2.098
2008-09-12,-1.7913999999999999
2008-09-15,-2.7958
2008-09-16,1.3153000000000001
2008-09-17,-3.6524
2008-09-18,7.2404
2008-09-19,1.357
2008-09-22,-3.3719
2008-09-23,1.0434
2008-09-24,0.1354
2008-09-25,-3.3643
2008-09-26,-1.6444999999999999
2008-09-29,-1.8498999999999999
2008-09-30,3.2621
2008-10-01,-1.2812000000000001
2008-10-02,-6.3467
2008-10-03,-3.9674
2008-10-06,-3.3801
2008-10-07,0.4705
2008-10-08,0.0814
2008-10-09,-4.3133
2008-10-10,10.674
2008-10-13,-1.4409
2008-10-14,-9.8051
2008-10-15,-7.9317
2008-10-16,7.9812
2008-10-17,1.6303999999999998
2008-10-20,4.0
2008-10-21,-0.761
2008-10-22,-1.8031000000000001
2008-10-23,0.401
2008-10-24,-5.0872
2008-10-27,-4.5404
2008-10-28,2.4362
2008-10-29,-0.1359
2008-10-30,11.9982
2008-10-31,10.1053
2008-11-03,-1.4346
2008-11-04,3.6947
2008-11-05,-1.2777
2008-11-06,-2.3697
2008-11-07,-0.112
2008-11-10,-0.3364
2008-11-11,-3.6009
2008-11-12,-5.1751
2008-11-13,5.2934
2008-11-14,-5.4754
2008-11-17,2.1027
2008-11-18,2.5237
2008-11-19,-2.5601000000000003
2008-11-20,-0.9701
2008-11-21,-0.1224
2008-11-24,2.4111000000000002
2008-11-25,-2.2346
2008-11-26,4.3878
2008-11-28,1.8573
2008-12-01,-7.025
2008-12-02,3.5921
2008-12-03,0.9964
2008-12-04,-1.8942
2008-12-05,1.6693
2008-12-08,2.3145
2008-12-09,-2.4169
2008-12-10,6.5782
2008-12-11,3.2720000000000002
2008-12-12,4.8965
2008-12-15,-2.0251
2008-12-16,4.2564
2008-12-17,-1.4449
2008-12-18,0.8865
2008-12-19,1.2166
2008-12-22,-5.3422
2008-12-23,-1.2522
2008-12-24,0.2858
2008-12-26,-1.3357
2008-12-29,0.0722
2008-12-30,2.9942
2008-12-31,0.2977
2009-01-02,0.5762
2009-01-05,4.0799
2009-01-06,-4.3203
2009-01-07,-1.2901
2009-01-08,-0.8478
2009-01-09,-2.1375
2009-01-12,-3.0033
2009-01-13,-0.0938
2009-01-14,-3.0992
2009-01-15,4.7877
2009-01-16,-1.3134000000000001
2009-01-20,-6.3543
2009-01-21,2.7222
2009-01-22,1.6562999999999999
2009-01-23,-1.9935
2009-01-26,-0.0782
2009-01-27,-0.2153
2009-01-28,3.2561999999999998
2009-01-29,-1.9947
2009-01-30,-3.1208
2009-02-02,-0.5202
2009-02-03,0.6235
2009-02-04,-0.6596
2009-02-05,-0.6841
2009-02-06,-1.2966
2009-02-09,1.3547
2009-02-10,-3.1794000000000002
2009-02-11,-1.6524
2009-02-12,1.5737999999999999
2009-02-13,-0.4397
2009-02-17,-2.6078
2009-02-18,0.3671
2009-02-19,-2.3021
2009-02-20,-2.1361
2009-02-23,3.6679
