ticker,CFBI US Equity
2017-09-21,-0.0748
2017-09-22,0.2994
2017-09-25,1.3433
2017-09-27,0.4418
2017-09-28,-1.4083999999999999
2017-09-29,0.2759
2017-10-03,-1.1494
2017-10-04,-0.15
2017-10-05,-1.6529
2017-10-06,-0.4584
2017-10-09,0.518
2017-10-10,-1.0498
2017-10-11,-0.0772
2017-10-12,1.0039
2017-10-13,-0.2905
2017-10-16,-0.0153
2017-10-17,1.0735999999999999
2017-10-18,-0.0751
2017-10-19,0.227
2017-10-20,0.6818
2017-10-23,-1.2792
2017-10-24,0.8765
2017-10-26,-0.1307
2017-10-27,-0.8201
2017-10-30,0.0816
2017-10-31,1.2195
2017-11-01,0.0
2017-11-02,-0.6024
2017-11-03,-0.5295
2017-11-06,-0.3115
2017-11-07,-1.5219
2017-11-08,-0.9697
2017-11-09,0.9009
2017-11-10,-1.0093
2017-11-13,-1.5796000000000001
2017-11-14,0.569
2017-11-15,0.6339
2017-11-16,-1.0236
2017-11-17,-0.5569
2017-11-20,-0.504
2017-11-21,0.5066
2017-11-22,3.68
2017-11-24,0.3086
2017-11-27,-0.4615
2017-11-28,-1.4683
2017-11-29,0.7843
2017-11-30,-0.9339
2017-12-01,-2.828
2017-12-04,-0.6467
2017-12-05,-1.1391
2017-12-06,-0.9053
2017-12-07,-0.4983
2017-12-08,1.2521
2017-12-11,-0.0824
2017-12-12,-1.9802
2017-12-13,0.1684
2017-12-14,0.8403
2017-12-15,1.25
2017-12-18,-0.0823
2017-12-19,-0.9876
2017-12-20,-1.4983
2017-12-21,1.0135
2017-12-22,-0.5017
2017-12-26,-0.1681
2017-12-27,-0.0842
2017-12-28,-0.1685
2017-12-29,-2.1097
2018-01-02,1.1207
2018-01-03,0.5115
2018-01-04,0.084
2018-01-05,-0.8466
2018-01-08,-1.1111
2018-01-09,-0.7952
2018-01-10,0.1917
2018-01-11,-1.8426
2018-01-12,1.5228000000000002
2018-01-16,-0.6108
2018-01-17,-0.1335
2018-01-18,0.4229
2018-01-19,0.675
2018-01-22,3.6522
2018-01-23,1.7617
2018-01-24,0.4254
2018-01-25,-0.9161
2018-01-26,0.0
2018-01-29,-1.2428
2018-01-30,1.1158
2018-01-31,-1.1864
2018-02-01,-1.5533000000000001
2018-02-02,-4.4776
2018-02-05,-1.1607
2018-02-06,2.168
2018-02-07,-0.504
2018-02-08,0.3288
2018-02-09,2.7458
2018-02-12,-1.7241
2018-02-13,2.1044
2018-02-15,-2.6624
2018-02-16,-0.2648
2018-02-20,-0.531
2018-02-21,0.089
2018-02-23,-0.9778
2018-02-26,0.3591
2018-02-27,1.5447
2018-02-28,1.2974999999999999
2018-03-01,-1.8260999999999998
2018-03-02,-0.8857
2018-03-05,1.2574
2018-03-06,-0.5357
2018-03-07,-0.0887
2018-03-08,0.2691
2018-03-09,-0.7998
2018-03-12,0.4464
2018-03-13,1.6888999999999998
2018-03-14,-1.486
2018-03-15,0.7098
2018-03-16,0.8811
2018-03-19,-0.524
2018-03-20,-0.7902
2018-03-21,0.885
2018-03-22,-0.7895
2018-03-23,1.7683
2018-03-26,-1.1295
2018-03-27,-0.703
2018-03-28,-0.4425
2018-03-29,0.9778
2018-04-02,-1.3204
2018-04-03,0.1784
2018-04-04,0.089
2018-04-05,2.1352
2018-04-06,-2.0035
2018-04-09,-0.2667
2018-04-10,-0.0891
2018-04-11,0.1784
2018-04-12,2.2262
2018-04-13,-1.4808
2018-04-16,-0.0884
2018-04-17,-0.5752
2018-04-18,-0.1335
2018-04-19,0.3565
2018-04-20,0.444
2018-04-23,0.5305
2018-04-24,-1.2313
2018-04-25,0.0
2018-04-26,0.6171
2018-04-27,-0.7018
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,1.1586
2018-05-03,1.3216
2018-05-04,-2.173
2018-05-08,0.712
2018-05-09,-0.5313
2018-05-10,-0.0887
2018-05-11,1.5986
2018-05-14,-1.6608
2018-05-15,-0.0889
2018-05-16,-0.3559
2018-05-17,0.5357
2018-05-18,0.024
2018-05-21,-0.3791
2018-05-22,0.0891
2018-05-23,0.4452
2018-05-24,-0.4433
2018-05-29,0.1772
2018-05-30,-0.2658
2018-05-31,0.0597
2018-06-01,0.1185
2018-06-04,-0.2669
2018-06-05,0.2676
2018-06-06,-0.1779
2018-06-07,0.2433
2018-06-08,-0.1538
2018-06-11,-0.1781
2018-06-12,-0.446
2018-06-13,0.1792
2018-06-14,0.0
2018-06-15,0.5367
2018-06-18,-0.2669
2018-06-19,0.0892
2018-06-20,-0.9804
2018-06-21,-1.7444
2018-06-22,-1.9805000000000001
2018-06-25,-1.028
2018-06-26,3.305
2018-06-27,-0.8236
2018-06-28,0.6461
2018-06-29,1.7399
2018-07-02,1.2601
2018-07-03,1.9556
2018-07-05,-0.0872
2018-07-06,-1.1344
2018-07-09,-0.2648
2018-07-10,0.0
2018-07-11,0.7965
2018-07-12,-1.2283
2018-07-13,1.5547
2018-07-16,2.1444
2018-07-17,0.5141
2018-07-18,0.5968
2018-07-19,-2.8814
2018-07-20,1.6343999999999999
2018-07-23,0.109
2018-07-24,-1.8010000000000002
2018-07-25,2.1834
2018-07-30,-1.4051
2018-07-31,0.1248
2018-08-01,1.4277
2018-08-03,-0.7828
2018-08-06,0.2443
2018-08-07,-0.1442
2018-08-08,0.8182
2018-08-09,-0.4041
2018-08-10,0.1489
2018-08-13,-0.4274
2018-08-14,0.0
2018-08-15,-1.8464
2018-08-16,0.5693
2018-08-17,0.4783
2018-08-20,0.8222
2018-08-21,-1.2876
2018-08-22,0.9461
2018-08-24,-0.1533
2018-08-27,-0.7851
2018-08-28,0.0009
2018-08-29,0.1235
2018-08-31,-0.1242
2018-09-04,0.4348
2018-09-05,0.7792
2018-09-06,-0.4897
2018-09-07,-0.1589
2018-09-10,-0.5586
2018-09-11,0.8696
2018-09-12,-0.431
2018-09-13,0.0
2018-09-14,0.7792
2018-09-17,-0.4296
2018-09-18,0.0863
2018-09-19,0.0
2018-09-20,0.1724
2018-09-21,-0.1721
2018-09-24,-0.2155
2018-09-25,-0.216
2018-09-26,1.9912999999999998
2018-09-27,-0.2547
2018-09-28,-0.4255
2018-10-01,0.3846
2018-10-02,0.298
2018-10-03,-0.3396
2018-10-04,-0.6814
2018-10-05,0.7813
2018-10-09,-0.0094
2018-10-10,0.0
2018-10-11,0.3404
2018-10-12,-2.2528
2018-10-15,1.5237
2018-10-16,1.0256
2018-10-19,0.1692
2018-10-22,-3.1824
2018-10-24,-1.859
2018-10-25,-1.6898
2018-10-26,-3.255
2018-10-29,-0.7477
2018-10-30,-3.484
2018-10-31,3.122
2018-11-01,1.3245
2018-11-02,-1.3072
2018-11-05,1.7029
2018-11-07,-1.1005
2018-11-08,1.0187
2018-11-09,-1.3966
2018-11-12,-0.2833
2018-11-13,1.089
2018-11-14,-0.3279
2018-11-15,-0.3759
2018-11-16,1.2764
2018-11-19,-1.1905000000000001
2018-11-20,0.7306
2018-11-21,0.6083
2018-11-23,0.4651
2018-11-26,0.463
2018-11-28,-1.9355
2018-11-30,2.9135
2018-12-03,-0.4566
2018-12-04,-2.1376
2018-12-06,0.0281
2018-12-07,-0.4433
2018-12-10,1.5279
2018-12-11,-1.7153
2018-12-12,0.0
2018-12-13,0.283
2018-12-14,2.7281
2018-12-17,-1.5568
2018-12-18,0.4651
2018-12-19,0.0009
2018-12-20,1.9435
2018-12-21,-0.0908
2018-12-24,0.4545
2018-12-26,-0.2715
2018-12-27,-0.2722
2018-12-28,0.0
2018-12-31,6.0055
2019-01-02,-0.8584
2019-01-03,-7.0814
2019-01-04,2.4031000000000002
2019-01-07,0.6369
2019-01-08,-0.1808
2019-01-09,-1.6303999999999998
2019-01-10,-0.3683
2019-01-11,-0.8928
2019-01-14,0.8076
2019-01-15,-0.0925
2019-01-16,0.8333
2019-01-17,-0.7346
2019-01-18,0.4625
2019-01-22,-1.9337
2019-01-23,1.3484
2019-01-24,1.449
2019-01-25,-2.2831
2019-01-28,2.0402
2019-01-29,-1.0835
2019-01-30,-0.5556
2019-01-31,-0.4655
2019-02-01,-0.7484
2019-02-04,-0.9425
2019-02-05,-1.5224
2019-02-06,0.3594
2019-02-07,-0.5507
2019-02-08,0.0
2019-02-11,-0.5808
2019-02-12,-0.0974
2019-02-13,0.0136
2019-02-14,-0.1111
2019-02-15,0.5854
2019-02-19,-0.4753
2019-02-20,0.0877
2019-02-21,-0.1947
2019-02-22,0.201
2019-02-25,-0.1996
2019-02-26,0.0966
2019-02-27,0.2924
2019-02-28,0.3887
2019-03-01,-0.2662
2019-03-04,1.917
2019-03-05,-0.2857
2019-03-06,0.0
2019-03-07,0.7641
2019-03-08,1.8957000000000002
2019-03-11,-4.093
2019-03-12,0.582
2019-03-13,0.2893
2019-03-15,1.4423
2019-03-18,0.8531
2019-03-19,-0.3759
2019-03-20,-2.3585
2019-03-21,-0.7729
2019-03-22,0.2921
2019-03-25,1.4563
2019-03-26,-1.3397000000000001
2019-03-28,-0.291
2019-03-29,-0.2918
2019-04-01,0.001
2019-04-02,0.0966
2019-04-03,0.5
2019-04-04,-1.0794
2019-04-05,0.3265
2019-04-08,-0.5199
2019-04-09,0.1955
2019-04-10,-1.7647
2019-04-11,0.7994
2019-04-12,-0.001
2019-04-15,-0.6069
2019-04-16,-0.3835
2019-04-17,-0.002
2019-04-18,0.9
2019-04-22,-0.1982
2019-04-23,0.2979
2019-04-24,0.396
2019-04-25,0.0986
2019-04-26,1.07
2019-04-29,-0.6687
2019-05-01,0.3925
2019-05-02,-0.2933
2019-05-03,-0.5745
2019-05-06,-0.704
2019-05-08,0.0993
2019-05-09,2.4802
2019-05-13,-3.1849
2019-05-14,2.1598
2019-05-15,-1.3389
2019-05-16,0.1994
2019-05-17,0.0386
2019-05-20,0.8492
2019-05-21,-1.211
2019-05-22,0.006
2019-05-23,0.7231
2019-05-24,-0.6903
2019-05-28,0.0
2019-05-29,-0.3476
2019-05-30,-0.1505
2019-06-03,-0.1986
2019-06-04,0.0
2019-06-05,0.1
2019-06-06,0.8991
2019-06-07,-1.1881
2019-06-10,-0.8006
2019-06-11,0.201
2019-06-12,0.7056
2019-06-13,0.7007
2019-06-14,-0.2485
2019-06-17,0.5481
2019-06-19,-0.7929
2019-06-20,-0.2997
2019-06-21,0.2004
2019-06-24,0.6
2019-06-25,0.8946
2019-06-26,-0.7882
2019-06-27,0.0
2019-06-28,-1.3902999999999999
2019-07-01,0.2014
2019-07-02,0.0
2019-07-03,-0.2513
2019-07-05,-0.0131
2019-07-08,0.2146
2019-07-09,0.0714
2019-07-10,0.0804
2019-07-11,0.3002
2019-07-12,-0.3003
2019-07-15,0.1004
2019-07-16,0.0
2019-07-17,-0.2006
2019-07-18,-0.201
2019-07-19,0.1007
2019-07-22,0.2012
2019-07-23,0.1004
2019-07-24,-0.2006
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.5025
2019-07-30,0.2
2019-07-31,0.2994
2019-08-01,0.0995
2019-08-02,0.0
2019-08-05,-0.2982
2019-08-06,-0.0997
2019-08-07,-0.5988
2019-08-08,-0.1004
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,1.3065
2019-08-20,-0.7937
2019-08-21,0.5
2019-08-22,-0.199
2019-08-23,-0.1994
2019-08-26,0.4995
2019-08-27,-0.1491
2019-08-28,-0.2489
2019-08-29,1.3972
2019-08-30,0.0984
2019-09-03,-0.6883
2019-09-04,0.3525
2019-09-05,0.6354
2019-09-06,-0.6863
2019-09-09,0.4936
2019-09-10,-0.2112
2019-09-11,-0.5759
2019-09-12,0.198
2019-09-13,0.6917
2019-09-16,0.0981
2019-09-17,0.0
2019-09-18,-0.8824
2019-09-19,-0.9891
2019-09-20,1.998
2019-09-23,-0.8815
2019-09-24,0.6917
2019-09-25,-0.6869
2019-09-26,0.7905
2019-09-27,-0.098
2019-10-01,-0.4907
2019-10-02,-0.789
2019-10-03,0.0994
2019-10-04,1.0924
2019-10-07,-0.5894
2019-10-08,0.4071
2019-10-09,0.6771
2019-10-10,-0.391
2019-10-11,-0.1963
2019-10-14,0.0983
2019-10-15,0.0
2019-10-16,-0.6866
2019-10-18,0.8892
2019-10-21,-0.8824
2019-10-22,1.1869
2019-10-23,-0.2933
2019-10-25,0.4902
2019-10-28,-0.7083
2019-10-29,0.1238
2019-10-30,-0.1963
2019-10-31,0.0108
2019-11-01,0.3726
2019-11-04,0.8914
2019-11-05,1.4563
2019-11-06,1.0526
2019-11-08,0.0
2019-11-11,0.3362
2019-11-12,1.2694
2019-11-13,0.5592
2019-11-14,0.3707
2019-11-15,1.5531000000000001
2019-11-18,0.471
2019-11-19,-0.1557
2019-11-20,0.5185
2019-11-21,0.541
2019-11-22,-0.8969
2019-11-25,0.362
2019-11-26,-0.1605
2019-11-27,-0.0199
2019-11-29,-0.0903
2019-12-02,1.2658
2019-12-03,-0.5357
2019-12-04,-0.5386
2019-12-05,2.7076000000000002
2019-12-06,-0.703
2019-12-09,0.4425
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,-1.7181
2019-12-13,0.9108
2019-12-16,-1.0358
2019-12-17,-1.2567
2019-12-19,2.1
2019-12-20,2.3952
2019-12-23,-1.3043
2019-12-24,-1.2335
2019-12-26,1.6057000000000001
2019-12-27,-0.7902
2019-12-30,0.4425
2019-12-31,0.8811
2020-01-02,2.0961
2020-01-03,-3.1651
2020-01-06,3.0919
2020-01-07,-2.413
2020-01-08,5.3704
2020-01-09,0.0
2020-01-10,-0.4808
2020-01-13,-0.6707
2020-01-14,1.1617
2020-01-15,-1.15
2020-01-16,0.2925
2020-01-17,0.9524
2020-01-21,-0.0833
2020-01-23,-1.7683
2020-01-24,1.5457
2020-01-27,-0.0835
2020-01-28,0.25
2020-01-29,0.0008
2020-01-30,-0.0834
2020-01-31,-2.0033
2020-02-03,1.7036
2020-02-04,-0.1675
2020-02-05,-1.4832
2020-02-06,-1.2186
2020-02-07,0.5948
2020-02-10,1.1218
2020-02-11,-0.5322
2020-02-12,-0.0375
2020-02-13,-1.1319
2020-02-14,-0.2586
2020-02-18,-3.8894
2020-02-19,2.0683
2020-02-20,-0.3524
2020-02-24,0.4412
2020-02-25,-0.0871
2020-02-26,-0.2643
2020-02-27,-0.9558
2020-03-02,-4.0297
2020-03-03,3.1599
2020-03-04,-5.4054
2020-03-05,2.2857
2020-03-06,4.9348
2020-03-09,-10.8252
2020-03-10,0.4975
2020-03-11,-8.6139
2020-03-12,-5.2004
2020-03-13,-4.4446
2020-03-16,-1.8072
2020-03-17,-5.9683
2020-03-18,-6.8652999999999995
2020-03-19,-1.2517
2020-03-23,-1.5493000000000001
2020-03-24,13.1617
2020-03-25,-7.7118
2020-03-26,7.6918
2020-03-27,-6.3843
2020-03-30,0.9837
2020-04-02,-15.9042
2020-04-03,4.0
2020-04-06,-3.3846
2020-04-08,4.2197
2020-04-09,10.5424
2020-04-13,-0.3138
2020-04-14,-6.4099
2020-04-15,3.3393
2020-04-16,-6.8154
2020-04-17,3.8462
2020-04-20,3.7037
2020-04-21,2.2857
2020-04-22,-0.9777
2020-04-23,0.2891
2020-04-24,0.5555
2020-04-27,0.2797
2020-04-28,-0.2789
2020-04-29,-1.3888
2020-05-01,3.394
2020-05-05,0.0
2020-05-06,-3.2922000000000002
2020-05-08,-5.8298
2020-05-11,5.4376
2020-05-14,0.0
2020-05-15,-2.1429
2020-05-18,0.4934
2020-05-19,-0.3457
2020-05-20,3.2216
2020-05-21,-1.1439
2020-05-22,0.8571
2020-05-26,1.0694
2020-05-27,3.9871
2020-05-28,-4.1779
2020-05-29,1.2658
2020-06-01,-0.6944
2020-06-02,0.0
2020-06-03,0.6979
2020-06-04,9.446
2020-06-05,-4.165
2020-06-08,-0.5535
2020-06-09,8.9214
2020-06-10,10.0244
2020-06-11,3.2222
2020-06-12,-3.1216
2020-06-15,-4.4444
2020-06-16,4.6512
2020-06-17,6.6667
2020-06-18,-2.1875
2020-06-19,0.0
2020-06-22,-2.8754
2020-06-23,1.3158
2020-06-24,-7.592
2020-06-25,1.7743
2020-06-26,-9.6663
2020-06-29,6.1146
2020-07-01,-5.5966000000000005
2020-07-02,-4.3707
2020-07-07,3.1236
2020-07-08,-2.5789999999999997
2020-07-09,-0.3309
2020-07-10,2.7995
2020-07-13,-2.9816000000000003
2020-07-14,-4.1278
2020-07-15,-1.1875
2020-07-16,0.3078
2020-07-17,-0.5101
2020-07-20,-0.5634
2020-07-21,-0.8499
2020-07-23,0.7143
2020-07-24,-0.7092
2020-07-27,1.4285999999999999
2020-07-29,0.1408
2020-07-31,-0.1406
