ticker,GBDC US Equity
2010-09-07,0.4107
2010-09-08,0.9543
2010-09-09,-0.3448
2010-09-10,2.0069
2010-09-13,0.6784
2010-09-14,-0.2022
2010-09-15,-0.6077
2010-09-16,0.4076
2010-09-17,-0.8796
2010-09-20,1.2969
2010-09-21,0.2022
2010-09-22,0.1345
2010-09-23,-1.1417
2010-09-24,1.4946
2010-09-27,-0.0669
2010-09-28,0.6028
2010-09-29,1.1318
2010-09-30,0.7242
2010-10-01,3.3987
2010-10-04,-1.7699
2010-10-05,1.1583
2010-10-06,1.8448
2010-10-07,-2.436
2010-10-08,-0.7682
2010-10-11,-0.3871
2010-10-12,0.5829
2010-10-13,3.9279
2010-10-14,0.6815
2010-10-15,-1.7231
2010-10-18,2.2542
2010-10-19,-1.7146
2010-10-20,0.6231
2010-10-21,-1.6099
2010-10-22,0.1259
2010-10-25,0.0
2010-10-26,2.577
2010-10-27,0.5515
2010-10-28,-1.5234999999999999
2010-10-29,-1.5470000000000002
2010-11-01,-1.8856000000000002
2010-11-02,1.1531
2010-11-03,0.6966
2010-11-04,3.0818
2010-11-05,-0.7932
2010-11-08,-1.5375
2010-11-09,-0.6246
2010-11-10,-1.8856000000000002
2010-11-11,2.7546
2010-11-12,1.2469000000000001
2010-11-15,2.3399
2010-11-16,-1.444
2010-11-17,-2.0757
2010-11-18,-0.8105
2010-11-19,1.3828
2010-11-22,1.6118999999999999
2010-11-23,0.4881
2010-11-24,2.1250999999999998
2010-11-26,3.5672
2010-11-29,-0.287
2010-11-30,-6.563
2010-12-01,-0.7394
2010-12-02,4.9658999999999995
2010-12-03,-1.0053
2010-12-06,1.2545
2010-12-07,0.295
2010-12-08,0.1765
2010-12-09,-0.0587
2010-12-10,-0.0588
2010-12-13,-0.6467
2010-12-14,1.5976
2010-12-15,-3.6692
2010-12-16,2.4788
2010-12-17,0.8413
2010-12-20,-0.8939
2010-12-21,-1.3229
2010-12-22,1.2187999999999999
2010-12-23,-0.1806
2010-12-27,2.6538
2010-12-28,-1.0576
2010-12-29,-0.3563
2010-12-30,6.9726
2010-12-31,-4.624
2011-01-03,2.8037
2011-01-04,-2.5568
2011-01-05,2.2741
2011-01-06,0.3421
2011-01-07,-0.3977
2011-01-10,-0.3993
2011-01-11,-0.9737
2011-01-12,0.4049
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,0.3456
2011-01-19,-4.7646
2011-01-20,-4.6414
2011-01-21,0.1896
2011-01-24,2.9653
2011-01-25,0.9804
2011-01-26,0.5461
2011-01-27,0.4828
2011-01-28,-2.7027
2011-01-31,-0.4938
2011-02-01,-0.062
2011-02-02,2.4829
2011-02-03,3.1496
2011-02-04,0.2936
2011-02-07,1.171
2011-02-08,0.4051
2011-02-09,-2.7089
2011-02-10,-1.0071
2011-02-11,2.8725
2011-02-14,-0.8726
2011-02-15,-0.4108
2011-02-16,0.7661
2011-02-17,0.8187
2011-02-18,0.058
2011-02-22,-1.3333
2011-02-23,-1.1751
2011-02-24,0.4756
2011-02-25,2.7218999999999998
2011-02-28,-0.4608
2011-03-01,-0.5787
2011-03-02,-0.8731
2011-03-03,0.8221
2011-03-04,0.2912
2011-03-07,-3.252
2011-03-08,1.6806999999999999
2011-03-09,-0.5903
2011-03-10,-3.0879
2011-03-11,0.1838
2011-03-14,0.0
2011-03-15,-1.3456000000000001
2011-03-16,0.186
2011-03-17,2.1465
2011-03-18,-0.1236
2011-03-21,3.5272
2011-03-22,-0.777
2011-03-23,0.9036
2011-03-24,-0.2985
2011-03-25,-1.7964
2011-03-28,-2.0122
2011-03-29,0.56
2011-03-30,4.9505
2011-03-31,-6.9575
2011-04-01,0.507
2011-04-04,2.1438
2011-04-05,-1.1728
2011-04-06,0.3748
2011-04-07,-0.4356
2011-04-08,0.8125
2011-04-11,-1.6739000000000002
2011-04-12,-0.6936
2011-04-13,0.1905
2011-04-14,0.1267
2011-04-15,0.6962
2011-04-18,-0.7542
2011-04-19,-0.19
2011-04-20,0.3173
2011-04-21,-0.1898
2011-04-25,0.4436
2011-04-26,0.3785
2011-04-27,1.1314
2011-04-28,1.3052000000000001
2011-04-29,-1.5951
2011-05-02,0.8105
2011-05-03,-0.7112
2011-05-04,0.0311
2011-05-05,-0.7472
2011-05-06,-0.3137
2011-05-09,-0.5035
2011-05-10,0.8855
2011-05-11,-0.0627
2011-05-12,-0.0627
2011-05-13,-0.7533
2011-05-16,-0.1898
2011-05-17,0.6337
2011-05-18,-0.1259
2011-05-19,-1.3241
2011-05-20,-0.1278
2011-05-23,0.4479
2011-05-24,-1.2739
2011-05-25,-0.9677
2011-05-26,-0.0651
2011-05-27,0.0
2011-05-31,2.1512000000000002
2011-06-01,-2.9994
2011-06-02,2.6316
2011-06-03,-1.6026
2011-06-06,-1.2378
2011-06-07,0.0
2011-06-08,0.3958
2011-06-09,-1.0512
2011-06-10,-0.7968
2011-06-13,0.8701
2011-06-14,0.9954
2011-06-15,-0.9855
2011-06-16,-0.4746
2011-06-17,-1.9074
2011-06-20,2.0139
2011-06-21,-0.4084
2011-06-22,-1.0936
2011-06-23,1.6585999999999999
2011-06-24,2.9232
2011-06-27,0.3963
2011-06-28,-1.0526
2011-06-29,0.7979
2011-06-30,-1.5171999999999999
2011-07-01,1.2056
2011-07-05,0.4633
2011-07-06,-0.7246
2011-07-07,2.3889
2011-07-08,-0.5833
2011-07-11,-1.8904999999999998
2011-07-12,0.9967
2011-07-13,1.1184
2011-07-14,0.1301
2011-07-15,0.3899
2011-07-18,-1.6827999999999999
2011-07-19,1.7774999999999999
2011-07-20,1.0349
2011-07-21,0.128
2011-07-22,-0.5754
2011-07-25,0.6431
2011-07-26,-0.2556
2011-07-27,-0.4484
2011-07-28,0.3861
2011-07-29,0.3205
2011-08-01,-0.0639
2011-08-02,-0.3197
2011-08-03,1.4112
2011-08-04,-3.4788
2011-08-05,-1.7038
2011-08-08,-6.4667
2011-08-09,4.7755
2011-08-10,-4.7619
2011-08-11,6.1429
2011-08-12,-0.9421
2011-08-15,1.9022000000000001
2011-08-16,-1.0
2011-08-17,0.3367
2011-08-18,-2.2148
2011-08-19,-1.304
2011-08-22,0.6259
2011-08-23,2.2115
2011-08-24,0.6085
2011-08-25,-1.1425
2011-08-26,0.9517
2011-08-29,0.8754
2011-08-30,-0.534
2011-08-31,0.3356
2011-09-01,-2.0736
2011-09-02,-1.3660999999999999
2011-09-06,1.3158
2011-09-07,1.3671
2011-09-08,-0.3372
2011-09-09,-1.4208
2011-09-12,0.6863
2011-09-13,0.5453
2011-09-14,1.5593
2011-09-15,1.8024
2011-09-16,0.6028
2011-09-19,-1.3981
2011-09-20,0.6077
2011-09-21,-2.5503
2011-09-22,-0.2755
2011-09-23,0.8287
2011-09-26,-0.7534
2011-09-27,0.069
2011-09-28,0.5517
2011-09-29,2.4691
2011-09-30,-0.6024
2011-10-03,-4.6465
2011-10-04,4.5198
2011-10-05,0.2027
2011-10-06,2.6972
2011-10-07,-1.6415
2011-10-10,0.0
2011-10-11,0.534
2011-10-12,0.996
2011-10-13,-0.526
2011-10-14,1.7845
2011-10-17,-1.7532
2011-10-18,3.4369
2011-10-19,-3.8339
2011-10-20,0.2658
2011-10-21,1.0603
2011-10-24,0.2623
2011-10-25,-0.327
2011-10-26,1.8373
2011-10-27,2.6418
2011-10-28,-1.6320999999999999
2011-10-31,-0.9572
2011-11-01,-3.866
2011-11-02,3.7534
2011-11-03,2.0672
2011-11-04,-0.2532
2011-11-07,-1.2690000000000001
2011-11-08,2.1208
2011-11-09,-5.601
2011-11-10,0.4
2011-11-11,1.5272000000000001
2011-11-14,-1.6351
2011-11-15,1.5957
2011-11-16,-1.5051999999999999
2011-11-17,-1.196
2011-11-18,3.766
2011-11-21,-0.0648
2011-11-22,-2.3995
2011-11-23,-0.3322
2011-11-25,-1.1
2011-11-28,4.1456
2011-11-29,2.2006
2011-11-30,1.33
2011-12-01,-1.375
2011-12-02,0.1267
2011-12-05,-2.5949
2011-12-06,1.2346
2011-12-07,0.1926
2011-12-08,-3.5234
2011-12-09,2.5896
2011-12-12,-1.7476
2011-12-13,-0.2635
2011-12-14,2.3778
2011-12-15,2.6452
2011-12-16,-1.3791
2011-12-19,-0.0976
2011-12-20,3.776
2011-12-21,-0.3764
2011-12-22,-1.0705
2011-12-23,0.1273
2011-12-27,0.89
2011-12-28,-1.1342
2011-12-29,0.2549
2011-12-30,-1.4622
2012-01-03,-0.129
2012-01-04,-1.615
2012-01-05,-0.2626
2012-01-06,0.5925
2012-01-09,0.4581
2012-01-10,0.7166
2012-01-11,-0.3234
2012-01-12,0.0649
2012-01-13,-0.9728
2012-01-17,1.3752
2012-01-18,1.0336
2012-01-19,-0.5754
2012-01-20,0.2572
2012-01-23,-0.7697
2012-01-24,1.81
2012-01-25,0.127
2012-01-26,-0.3805
2012-01-27,1.5276999999999998
2012-01-30,-2.069
2012-01-31,-2.1767
2012-02-01,0.2618
2012-02-02,-0.2611
2012-02-03,0.0
2012-02-06,0.4581
2012-02-07,-0.456
2012-02-08,0.0654
2012-02-09,-0.0654
2012-02-10,-0.1963
2012-02-13,0.0
2012-02-14,0.3934
2012-02-15,-0.6532
2012-02-16,0.5917
2012-02-17,-0.5882
2012-02-21,0.1315
2012-02-22,-0.1313
2012-02-23,0.3287
2012-02-24,0.2621
2012-02-27,0.3922
2012-02-28,-0.9766
2012-02-29,-1.3807
2012-03-01,0.2667
2012-03-02,0.3989
2012-03-05,-1.3245
2012-03-06,-1.3423
2012-03-07,1.5646
2012-03-08,-1.5405
2012-03-09,0.8163
2012-03-12,1.3495
2012-03-13,0.7989
2012-03-14,-0.4624
2012-03-15,-0.1356
2012-03-16,-1.0862
2012-03-19,0.0
2012-03-20,0.5491
2012-03-21,0.4096
2012-03-22,0.0
2012-03-23,1.8355000000000001
2012-03-26,-0.1335
2012-03-27,-1.4037
2012-03-28,0.4068
2012-03-29,2.2957
2012-03-30,0.7921
2012-04-02,-0.7859
2012-04-03,-0.9241
2012-04-04,-0.5996
2012-04-05,0.6032
2012-04-09,-1.3991
2012-04-10,-0.8108
2012-04-11,1.0218
2012-04-12,-0.1349
2012-04-13,-0.135
2012-04-16,0.1352
2012-04-17,0.135
2012-04-18,-0.2023
2012-04-19,0.0
2012-04-20,-0.8108
2012-04-23,0.4087
2012-04-24,-1.0855
2012-04-25,-0.2743
2012-04-26,1.0316
2012-04-27,0.953
2012-04-30,0.2023
2012-05-01,-1.4132
2012-05-02,-0.3413
2012-05-03,-0.0685
2012-05-04,-1.3708
2012-05-07,-0.0695
2012-05-08,-0.2086
2012-05-09,-0.2091
2012-05-10,3.2821
2012-05-11,-1.4875
2012-05-14,-0.9609
2012-05-15,-0.5544
2012-05-16,0.6969
2012-05-17,-0.9689
2012-05-18,-0.2795
2012-05-21,0.6307
2012-05-22,-0.766
2012-05-23,0.4211
2012-05-24,0.2096
2012-05-25,1.1158
2012-05-29,0.2069
2012-05-30,-0.7571
2012-05-31,1.0402
2012-06-01,-1.0981
2012-06-04,-0.0694
2012-06-05,0.9028
2012-06-06,1.0323
2012-06-07,0.3406
2012-06-08,0.4752
2012-06-11,-0.0676
2012-06-12,2.6369
2012-06-13,1.4493
2012-06-14,0.0663
2012-06-15,0.3976
2012-06-18,-0.9901
2012-06-19,0.8
2012-06-20,-1.1243
2012-06-21,-1.4047
2012-06-22,2.4423
2012-06-25,-0.1325
2012-06-26,-0.5968
2012-06-27,0.1668
2012-06-28,-1.6317
2012-06-29,2.1666
2012-07-02,2.0543
2012-07-03,0.0
2012-07-05,-0.1948
2012-07-06,-0.9759
2012-07-09,-0.4599
2012-07-10,-0.6601
2012-07-11,1.3953
2012-07-12,0.0655
2012-07-13,0.1965
2012-07-16,-0.6536
2012-07-17,0.3289
2012-07-18,0.5246
2012-07-19,-0.5871
2012-07-20,0.3281
2012-07-23,-0.2616
2012-07-24,0.3279
2012-07-25,0.1634
2012-07-26,0.4241
2012-07-27,0.065
2012-07-30,-1.4935
2012-07-31,1.3843
2012-08-01,-1.8856000000000002
2012-08-02,0.1988
2012-08-03,0.7937
2012-08-06,0.5906
2012-08-07,-0.3262
2012-08-08,-0.8508
2012-08-09,1.5182
2012-08-10,-0.065
2012-08-13,0.2602
2012-08-14,-0.0649
2012-08-15,1.2987
2012-08-16,0.5128
2012-08-17,-0.2551
2012-08-20,0.5115
2012-08-21,-0.1272
2012-08-22,-1.5287
2012-08-23,0.8409
2012-08-24,-0.449
2012-08-27,1.482
2012-08-28,-0.6984
2012-08-29,-1.2147999999999999
2012-08-30,-0.2589
2012-08-31,0.6489
2012-09-04,0.8382
2012-09-05,-0.2558
2012-09-06,0.1282
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.4481
2012-09-12,1.3012000000000001
2012-09-13,0.4496
2012-09-14,-0.3836
2012-09-17,0.6418
2012-09-18,-0.2551
2012-09-19,1.087
2012-09-20,0.1265
2012-09-21,-0.1895
2012-09-24,0.3797
2012-09-25,-0.7566
2012-09-26,0.2541
2012-09-27,1.3942
2012-09-28,-0.625
2012-10-01,0.4403
2012-10-02,0.3131
2012-10-03,-0.2497
2012-10-04,0.6258
2012-10-05,1.4925
2012-10-08,-0.7966
2012-10-09,0.7412
2012-10-10,-0.1839
2012-10-11,-1.6585
2012-10-12,-1.0618
2012-10-15,0.3788
2012-10-16,-0.7547
2012-10-17,0.6337
2012-10-18,0.3778
2012-10-19,-1.6311
2012-10-22,1.4668
2012-10-23,-1.8856000000000002
2012-10-24,1.3453
2012-10-25,-1.201
2012-10-26,1.5354999999999999
2012-10-31,-1.5123
2012-11-01,2.4312
2012-11-02,-2.0612
2012-11-05,0.2551
2012-11-06,-0.4453
2012-11-07,-0.4473
2012-11-08,0.0
2012-11-09,-0.706
2012-11-12,0.905
2012-11-13,-1.8578000000000001
2012-11-14,-3.7206
2012-11-15,4.5424
2012-11-16,2.0027
2012-11-19,-1.5819
2012-11-20,-0.1292
2012-11-21,-0.0647
2012-11-23,1.9417
2012-11-26,-0.254
2012-11-27,-0.3819
2012-11-28,-1.2141
2012-11-29,2.1992
2012-11-30,0.0633
2012-12-03,-1.0753
2012-12-04,0.002
2012-12-05,-0.7053
2012-12-06,0.5151
2012-12-07,-0.1281
2012-12-10,1.2829
2012-12-11,1.2666
2012-12-12,-2.0013
2012-12-13,0.1303
2012-12-14,0.1952
2012-12-17,0.6494
2012-12-18,1.9355
2012-12-19,0.0665
2012-12-20,0.5661
2012-12-21,1.2579
2012-12-24,-1.8634
2012-12-26,1.0127
2012-12-27,-0.6892
2012-12-28,-1.5142
2012-12-31,2.3703
2013-01-02,0.6258
2013-01-03,-0.3109
2013-01-04,1.4348
2013-01-07,1.476
2013-01-08,-0.7273
2013-01-09,1.0989
2013-01-10,-1.1473
2013-01-11,-0.6109
2013-01-14,-0.7376
2013-01-15,-2.0433
2013-01-16,0.6953
2013-01-17,-0.2511
2013-01-18,0.1259
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0629
2013-01-28,0.8166
2013-01-29,-0.3738
2013-01-30,0.1251
2013-01-31,0.5621
2013-02-01,-0.0621
2013-02-04,-1.0566
2013-02-05,0.6281
2013-02-06,0.1873
2013-02-07,-0.1869
2013-02-08,0.8115
2013-02-11,-0.2477
2013-02-12,-0.807
2013-02-13,1.3767
2013-02-14,-0.3086
2013-02-15,0.0
2013-02-19,0.2477
2013-02-20,-0.4941
2013-02-21,0.3724
2013-02-22,0.6803
2013-02-25,-0.3071
2013-02-26,0.0
2013-02-27,0.3081
2013-02-28,0.9214
2013-03-01,1.3999
2013-03-04,-0.7803
2013-03-05,-0.1815
2013-03-06,-0.9091
2013-03-07,-0.1835
2013-03-08,0.7353
2013-03-11,0.365
2013-03-12,0.9697
2013-03-13,0.2448
2013-03-14,0.7937
2013-03-15,-0.2423
2013-03-18,-0.425
2013-03-19,-0.9146
2013-03-20,-0.9846
2013-03-21,0.2486
2013-03-22,0.124
2013-03-25,-0.6811
2013-03-26,2.1197
2013-03-27,0.3663
2013-03-28,0.4258
2013-04-01,-0.4846
2013-04-02,0.3043
2013-04-03,2.2451
2013-04-04,0.2967
2013-04-05,0.1775
2013-04-08,0.3544
2013-04-09,-0.9417
2013-04-10,0.5942
2013-04-11,-0.8269
2013-04-12,-0.5956
2013-04-15,-2.5764
2013-04-16,0.6765
2013-04-17,-1.8326
2013-04-18,-0.3111
2013-04-19,1.6854
2013-04-22,4.0516
2013-04-23,2.0649
2013-04-24,-0.9249
2013-04-25,1.1085
2013-04-26,0.3462
2013-04-29,0.7476
2013-04-30,0.6279
2013-05-01,-2.8928000000000003
2013-05-02,0.7593
2013-05-03,2.3188
2013-05-06,0.9632
2013-05-07,-1.4029
2013-05-08,-0.1707
2013-05-09,0.3136
2013-05-10,-0.0284
2013-05-13,-0.5685
2013-05-14,-0.0572
2013-05-15,0.3432
2013-05-16,0.6271
2013-05-17,-0.8499
2013-05-20,0.9714
2013-05-21,-1.1319
2013-05-22,-0.1717
2013-05-23,-1.0321
2013-05-24,0.4635
2013-05-28,1.3264
2013-05-29,0.0569
2013-05-30,2.2753
2013-05-31,-2.614
2013-06-03,-0.2856
2013-06-04,0.7446
2013-06-05,-1.8192
2013-06-06,0.9844
2013-06-07,1.8349
2013-06-10,-0.4505
2013-06-11,1.4706000000000001
2013-06-12,0.454
2013-06-13,-0.5085
2013-06-14,-0.1704
2013-06-17,1.6496
2013-06-18,-0.1119
2013-06-19,-0.8403
2013-06-20,-1.3559
2013-06-21,0.2864
2013-06-24,-0.7995
2013-06-25,0.6333
2013-06-26,-0.7437
2013-06-27,0.8069
2013-06-28,0.0572
2013-07-01,0.0
2013-07-02,2.8
2013-07-03,-0.8894
2013-07-05,-0.2804
2013-07-08,-0.1125
2013-07-09,0.5631
2013-07-10,0.0
2013-07-11,0.7279
2013-07-12,0.2779
2013-07-15,0.9978
2013-07-16,-0.5488
2013-07-17,0.0552
2013-07-18,0.6619
2013-07-19,0.2192
2013-07-22,0.6561
2013-07-23,0.4889
2013-07-24,-0.5946
2013-07-25,0.5438
2013-07-26,-0.2704
2013-07-29,0.1627
2013-07-30,-1.6242999999999999
2013-07-31,0.055
2013-08-01,-0.44
2013-08-02,1.4365
2013-08-05,-0.3813
2013-08-06,-2.1323
2013-08-07,-0.3352
2013-08-08,-4.2600999999999996
2013-08-09,0.7026
2013-08-12,-0.5814
2013-08-13,0.0585
2013-08-14,0.0
2013-08-15,-0.2338
2013-08-16,0.1757
2013-08-19,-0.2339
2013-08-20,1.524
2013-08-21,-0.1155
2013-08-22,-0.6936
2013-08-23,0.1164
2013-08-26,-0.814
2013-08-27,-1.7585
2013-08-28,1.432
2013-08-29,2.1765
2013-08-30,-0.5181
2013-09-03,0.5787
2013-09-04,0.4603
2013-09-05,-0.4009
2013-09-06,-0.115
2013-09-09,0.7484
2013-09-10,2.0571
2013-09-11,-1.3437999999999999
2013-09-12,-1.4451
2013-09-13,0.5279
2013-09-16,0.175
2013-09-17,0.233
2013-09-18,0.2905
2013-09-19,-1.5064
2013-09-20,0.7059
2013-09-23,0.1168
2013-09-24,1.2252
2013-09-25,1.0951
2013-09-26,0.2281
2013-09-27,0.0569
2013-09-30,-1.5065
2013-10-01,-0.0866
2013-10-02,-0.8666
2013-10-03,-1.9231
2013-10-04,0.5942
2013-10-07,-0.7679
2013-10-08,-0.3571
2013-10-09,0.4779
2013-10-10,0.5351
2013-10-11,1.5967
2013-10-14,-0.2328
2013-10-15,-0.9918
2013-10-16,0.8839
2013-10-17,1.2266
2013-10-18,0.5193
2013-10-21,-1.2055
2013-10-22,-0.1743
2013-10-23,1.8626
2013-10-24,1.2
2013-10-25,0.5082
2013-10-28,-0.1124
2013-10-29,1.0124
2013-10-30,-1.0579
2013-10-31,-0.9567
2013-11-01,-0.1705
2013-11-04,-0.3415
2013-11-05,0.514
2013-11-06,-0.2273
2013-11-07,-1.9362
2013-11-08,0.813
2013-11-11,0.6336
2013-11-12,0.6869
2013-11-13,0.5117
2013-11-14,0.1131
2013-11-15,0.2825
2013-11-18,0.6197
2013-11-19,0.112
2013-11-20,2.0694
2013-11-21,-0.4932
2013-11-22,0.4956
2013-11-25,0.3836
2013-11-26,-0.2729
2013-11-27,1.4231
2013-11-29,1.5110999999999999
2013-12-02,-1.9139
2013-12-03,-2.439
2013-12-04,-1.3889
2013-12-05,-0.4507
2013-12-06,2.3203
2013-12-09,-0.3319
2013-12-10,-0.222
2013-12-11,0.723
2013-12-12,1.7118
2013-12-13,-2.0087
2013-12-16,-0.3948
2013-12-17,2.5481
2013-12-18,0.497
2013-12-19,-0.6593
2013-12-20,1.9358
2013-12-23,0.4341
2013-12-24,0.3241
2013-12-26,0.0539
2013-12-27,0.7535
2013-12-30,0.1068
2013-12-31,1.9744000000000002
2014-01-02,-2.1455
2014-01-03,-0.9091
2014-01-06,-0.7016
2014-01-07,-0.163
2014-01-08,-0.6532
2014-01-09,0.8219
2014-01-10,1.25
2014-01-13,-0.5368
2014-01-14,1.4571
2014-01-15,0.4787
2014-01-16,-1.2176
2014-01-17,1.0718
2014-01-21,0.4772
2014-01-22,0.1583
2014-01-23,-0.0527
2014-01-24,-0.7907
2014-01-27,-1.7534999999999998
2014-01-28,0.2163
2014-01-29,-1.7809
2014-01-30,1.5934
2014-01-31,-1.0276
2014-02-03,-2.5683
2014-02-04,0.0
2014-02-05,1.5704
2014-02-06,0.0552
2014-02-07,0.2208
2014-02-10,1.0463
2014-02-11,0.654
2014-02-12,0.5956
2014-02-13,0.5382
2014-02-14,0.3747
2014-02-18,1.12
2014-02-19,-2.1624
2014-02-20,1.9946000000000002
2014-02-21,0.7928
2014-02-24,0.9963
2014-02-25,-1.1423
2014-02-26,-0.8929
2014-02-27,-0.9009
2014-02-28,0.3209
2014-03-03,0.7996
2014-03-04,1.1634
2014-03-05,0.2614
2014-03-06,-0.2086
2014-03-07,-1.3062
2014-03-10,1.4293
2014-03-11,-0.3653
2014-03-12,-0.7334
2014-03-13,0.5805
2014-03-14,2.1345
2014-03-17,-3.7618
2014-03-18,-1.0858
2014-03-19,-0.2744
2014-03-20,0.8255
2014-03-21,0.1092
2014-03-24,-0.4907
2014-03-25,-1.0411
2014-03-26,-1.7165
2014-03-27,-0.6197
2014-03-28,0.2268
2014-03-31,0.905
2014-04-01,-0.3363
2014-04-02,0.225
2014-04-03,-0.7295
2014-04-04,-1.2436
2014-04-07,-0.8586
2014-04-08,0.0
2014-04-09,0.8083
2014-04-10,-2.2337
2014-04-11,-0.8202
2014-04-14,0.7679
2014-04-15,-0.4689
2014-04-16,0.2945
2014-04-17,-0.5872
2014-04-21,0.2363
2014-04-22,1.1786
2014-04-23,-0.3494
2014-04-24,0.6429
2014-04-25,-0.5226
2014-04-28,-0.1751
2014-04-29,-1.4035
2014-04-30,-0.8304
2014-05-01,-0.5383
2014-05-02,0.6615
2014-05-05,-0.0597
2014-05-06,-1.3748
2014-05-07,-0.3636
2014-05-08,-3.0414
2014-05-09,1.0038
2014-05-12,3.1677
2014-05-13,-0.301
2014-05-14,-2.657
2014-05-15,0.3102
2014-05-16,-0.4947
2014-05-19,1.1187
2014-05-20,-0.0615
2014-05-21,0.369
2014-05-22,0.8578
2014-05-23,1.8834
2014-05-27,0.7752
2014-05-28,0.1775
2014-05-29,0.4725
2014-05-30,0.0588
2014-06-02,-0.1175
2014-06-03,1.0
2014-06-04,-0.3494
2014-06-05,0.7598
2014-06-06,0.9281
2014-06-09,2.7586
2014-06-10,-1.5659999999999998
2014-06-11,-0.625
2014-06-12,0.7433
2014-06-13,-0.9827
2014-06-16,0.9924
2014-06-17,-0.1156
2014-06-18,-0.5787
2014-06-19,0.3492
2014-06-20,-0.8701
2014-06-23,-0.2926
2014-06-24,-0.1761
2014-06-25,1.2934
2014-06-26,3.3082
2014-06-27,0.9551
2014-06-30,-1.5025
2014-07-01,0.3955
2014-07-02,-0.1688
2014-07-03,-0.9019
2014-07-07,-0.6826
2014-07-08,-0.5727
2014-07-09,1.1521
2014-07-10,-0.6834
2014-07-11,-0.2867
2014-07-14,0.6325
2014-07-15,-0.6286
2014-07-16,-0.345
2014-07-17,-1.0964
2014-07-18,0.8168
2014-07-21,0.8102
2014-07-22,-0.9185
2014-07-23,1.1008
2014-07-24,-0.2865
2014-07-25,-0.5747
2014-07-28,-0.9249
2014-07-29,-0.2917
2014-07-30,-1.0532
2014-07-31,-1.7741
2014-08-01,-1.8662999999999998
2014-08-04,1.4417
2014-08-05,-0.5141
2014-08-06,0.4255
2014-08-07,-1.0291
2014-08-08,0.2446
2014-08-11,0.6101
2014-08-12,0.1213
2014-08-13,0.9085
2014-08-14,-0.12
2014-08-15,-0.0601
2014-08-18,1.3229
2014-08-19,-0.6528
2014-08-20,0.2389
2014-08-21,0.8343
2014-08-22,-0.0591
2014-08-25,1.6558000000000002
2014-08-26,0.1163
2014-08-27,0.2905
2014-08-28,1.5643
2014-08-29,0.9127
2014-09-02,0.6218
2014-09-03,-0.1685
2014-09-04,-1.4631
2014-09-05,0.1142
2014-09-08,-0.5705
2014-09-09,-0.8032
2014-09-10,-0.2892
2014-09-11,0.6381
2014-09-12,-1.2104
2014-09-15,-2.0214
2014-09-16,-0.2427
