ticker,GRMM US Equity
2018-02-01,-2.7182
2018-02-02,0.0
2018-02-05,10.2941
2018-02-06,17.3333
2018-02-07,-9.0909
2018-02-08,-10.0
2018-02-09,0.0
2018-02-12,-2.7778
2018-02-15,4.2857
2018-02-16,20.5479
2018-02-20,-1.1364
2018-02-21,1.1494
2018-02-22,-0.5682
2018-02-26,-1.7143000000000002
2018-02-27,-1.1628
2018-02-28,-4.7059
2018-03-01,-0.6173
2018-03-02,11.8012
2018-03-05,-18.8889
2018-03-06,-1.3699
2018-03-07,-2.7778
2018-03-08,-7.1429
2018-03-09,0.0
2018-03-12,3.0769
2018-03-13,4.4776
2018-03-14,-4.2857
2018-03-15,4.4776
2018-03-16,-12.857099999999999
2018-03-19,-14.7541
2018-03-20,-1.9231
2018-03-22,-17.647100000000002
2018-03-23,9.5238
2018-03-28,-2.1739
2018-03-29,-6.6667
2018-04-02,14.2857
2018-04-03,20.8333
2018-04-04,8.6207
2018-04-05,9.5238
2018-04-06,1.4493
2018-04-09,1.4285999999999999
2018-04-10,-9.8592
2018-04-11,9.375
2018-04-12,0.0
2018-04-13,-1.4285999999999999
2018-04-17,-11.5942
2018-04-18,1.6393
2018-04-19,11.2903
2018-04-20,0.0
2018-04-23,-11.5942
2018-04-25,11.4754
2018-04-27,-23.5294
2018-04-30,-3.8462
2018-05-01,-8.0
2018-05-02,0.0
2018-05-03,10.8696
2018-05-07,-9.8039
2018-05-08,-2.1739
2018-05-09,2.2222
2018-05-10,-3.2609
2018-05-11,1.1236
2018-05-14,2.2222
2018-05-16,-10.8696
2018-05-17,7.3171
2018-05-18,2.2727
2018-05-23,0.0
2018-05-29,-11.1111
2018-05-30,-12.5
2018-05-31,14.2857
2018-06-01,12.5
2018-06-04,-6.6667
2018-06-05,9.5238
2018-06-06,-2.1739
2018-06-07,2.2222
2018-06-08,-2.1739
2018-06-11,-5.5556
2018-06-12,-1.1764999999999999
2018-06-13,1.1905000000000001
2018-06-14,1.1764999999999999
2018-06-15,-2.3256
2018-06-18,-2.3810000000000002
2018-06-19,-2.439
2018-06-22,5.0
2018-06-29,-2.3810000000000002
2018-07-02,-7.3171
2018-07-03,-13.1579
2018-07-06,27.2727
2018-07-09,-20.2381
2018-07-10,-1.1194
2018-07-11,-3.3962
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,4.6875
2018-07-24,-10.4478
2018-07-25,1.6667
2018-07-26,1.6393
2018-07-27,0.0
2018-07-31,-6.4516
2018-08-01,0.0
2018-08-02,6.5517
2018-08-08,3.5599
2018-08-10,-9.375
2018-08-14,2.4138
2018-08-15,0.0
2018-08-16,0.0
2018-08-20,14.4781
2018-08-21,2.9412000000000003
2018-08-22,-4.2857
2018-08-23,4.4179
2018-08-24,-8.5477
2018-08-27,-34.3545
2018-08-28,43.8571
2018-08-29,19.3479
2018-08-30,-7.5579
2018-09-04,-6.9907
2018-09-06,-25.8065
2018-09-07,-13.0435
2018-09-10,25.0
2018-09-13,0.0
2018-09-17,0.0
2018-09-19,3.6
2018-09-25,8.1081
2018-09-26,14.2857
2018-09-27,0.0
2018-09-28,-23.5625
2018-10-01,-13.5323
2018-10-03,4.0189
2018-10-04,9.0909
2018-10-08,-16.6667
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,-5.64
2018-10-12,0.6783
2018-10-15,1.0526
2018-10-16,-5.6042
2018-10-17,2.0746
2018-10-18,8.1081
2018-10-19,5.0
2018-10-22,19.0476
2018-10-23,12.0
2018-10-24,7.1429
2018-10-25,-6.6667
2018-10-26,10.7143
2018-10-29,2.9032
2018-10-30,-4.3887
2018-10-31,-4.918
2018-11-01,-2.069
2018-11-02,2.1127
2018-11-05,-5.1724
2018-11-06,3.6364
2018-11-07,1.7544
2018-11-08,3.4483
2018-11-09,0.0
2018-11-12,-8.3333
2018-11-13,1.8182
2018-11-14,-3.5714
2018-11-15,1.4815
2018-11-16,5.8394
2018-11-19,0.0
2018-11-20,3.4483
2018-11-26,-10.0
2018-11-28,0.0
2018-11-29,-7.4074
2018-11-30,16.0
2018-12-03,0.0
2018-12-04,-3.4483
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-12,3.5714
2018-12-13,-8.6207
2018-12-14,5.6604
2018-12-17,0.0
2018-12-19,0.0
2018-12-20,-1.7856999999999998
2018-12-21,1.8182
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,-3.5714
2018-12-31,-4.0741
2019-01-02,-1.5444
2019-01-03,1.9607999999999999
2019-01-04,0.0769
2019-01-07,3.7663
2019-01-08,0.0
2019-01-09,7.4074
2019-01-10,-10.3448
2019-01-11,0.0
2019-01-14,-9.6154
2019-01-15,6.1915
2019-01-16,1.9435
2019-01-17,-0.3931
2019-01-18,0.513
2019-01-22,-1.8453
2019-01-23,0.0
2019-01-24,1.52
2019-01-25,-6.5288
2019-01-28,1.5723
2019-01-29,0.0
2019-01-30,5.3286999999999995
2019-01-31,-1.4971999999999999
2019-02-01,0.0
2019-02-05,1.16
2019-02-07,0.8304
2019-02-08,0.0
2019-02-11,-0.0392
2019-02-12,-5.2844
2019-02-13,5.5793
2019-02-22,-0.0785
2019-02-26,-1.8453
2019-02-28,0.96
2019-03-01,-16.7987
2019-03-04,18.9524
2019-03-05,-0.1201
2019-03-06,2.004
2019-03-08,-1.7682
2019-03-11,-0.04
2019-03-13,-3.9616
2019-03-14,3.7083
2019-03-15,0.4018
2019-03-18,-7.8711
2019-03-19,8.5436
2019-03-21,0.0
2019-03-22,-1.9607999999999999
2019-03-26,0.0816
2019-03-27,0.6933
2019-03-28,-6.1158
2019-03-29,3.5375
2019-04-02,4.1667
2019-04-03,0.0
2019-04-04,-0.08
2019-04-05,-2.7222
2019-04-08,-0.0823
2019-04-11,-1.1532
2019-04-12,-16.6667
2019-04-15,21.9
2019-04-18,-1.5587
2019-04-22,0.0
2019-04-24,-12.6708
2019-04-25,0.1956
2019-04-26,14.2381
2019-04-29,-2.0425
2019-04-30,-0.8936
2019-05-01,-8.5874
2019-05-02,12.2593
2019-05-06,-3.7657
2019-05-07,0.0
2019-05-09,-0.087
2019-05-10,0.0435
2019-05-13,-0.087
2019-05-14,-4.2229
2019-05-15,4.4091000000000005
2019-05-16,4.4841
2019-05-17,0.0
2019-05-21,-1.25
2019-05-22,1.2236
2019-05-23,0.0417
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,4.9833
2019-05-31,0.6628
2019-06-03,5.6657
2019-06-04,0.3731
2019-06-05,-8.6989
2019-06-06,1.7915
2019-06-07,-12.0
2019-06-10,8.0
2019-06-11,0.5051
2019-06-12,-1.2144
2019-06-13,-1.5345
2019-06-14,-7.0346
2019-06-17,10.6789
2019-06-18,-6.6946
2019-06-19,3.8117
2019-06-20,-2.8078
2019-06-21,-3.4667
2019-06-24,-7.9190000000000005
2019-06-25,0.0
2019-06-26,17.2
2019-06-27,-16.8089
2019-06-28,2.5641
2019-07-01,-7.55
2019-07-03,-13.0341
2019-07-05,16.915399999999998
2019-07-08,-2.1277
2019-07-09,-6.8424
2019-07-10,10.787
2019-07-11,26.3296
2019-07-12,-16.6319
2019-07-15,0.0
2019-07-17,-12.5
2019-07-18,2.8571
2019-07-19,0.0
2019-07-23,1.3889
2019-07-24,6.8493
2019-07-25,-0.0513
2019-07-26,2.8733
2019-07-29,-2.793
2019-07-30,-2.5141
2019-07-31,2.6316
2019-08-01,-10.2564
2019-08-02,-2.3429
2019-08-05,6.7876
2019-08-06,-12.0
2019-08-07,-0.3113
2019-08-08,-13.1793
2019-08-09,12.3381
2019-08-12,-3.9385
2019-08-13,-6.0667
2019-08-14,2.2214
2019-08-15,11.088
2019-08-16,-12.5
2019-08-19,-10.7143
2019-08-20,-4.0
2019-08-21,0.0
2019-08-22,33.5833
2019-08-23,-6.4254999999999995
2019-08-26,-10.8
2019-08-27,-2.8401
2019-08-28,-1.5385
2019-08-29,-6.25
2019-08-30,0.0
2019-09-04,0.0
2019-09-06,24.9167
2019-09-09,20.0801
2019-09-10,-5.5556
2019-09-11,5.8824
2019-09-12,5.5556
2019-09-13,0.0
2019-09-16,-10.526299999999999
2019-09-17,4.7059
2019-09-18,-7.3034
2019-09-20,-12.1212
2019-09-23,-3.4483
2019-09-24,7.1429
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,3.3333
2019-09-30,-3.2903000000000002
2019-10-03,-39.1594
2019-10-04,64.4737
2019-10-07,-0.2
2019-10-08,-0.0668
2019-10-09,-6.3436
2019-10-10,10.6274
2019-10-11,9.4194
2019-10-15,-0.3538
2019-10-16,-0.0592
2019-10-17,-0.0592
2019-10-21,-5.2725
2019-10-22,-12.4453
2019-10-23,-7.1429
2019-10-24,-7.6923
2019-10-25,1.6667
2019-10-29,-9.8361
2019-10-30,8.1818
2019-10-31,-15.9664
2019-11-01,0.0
2019-11-04,18.0
2019-11-05,-6.8644
2019-11-06,31.8471
2019-11-07,-0.2761
2019-11-08,-0.0692
2019-11-11,-1.7313
2019-11-12,0.0
2019-11-13,-1.4094
2019-11-14,-24.9464
2019-11-15,9.5238
2019-11-18,-15.3391
2019-11-19,-7.5596
2019-11-20,0.0
2019-11-21,21.1111
2019-11-22,3.578
2019-11-25,-11.426
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,5.0
2019-12-04,-3.3333
2019-12-09,-11.33
2019-12-10,0.0
2019-12-11,5.5556
2019-12-12,19.947400000000002
2019-12-13,0.0
2019-12-16,-8.7319
2019-12-17,5.6731
2019-12-18,-10.828
2019-12-19,4.0816
2019-12-23,-1.9607999999999999
2019-12-26,3.0
2019-12-27,-7.767
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,5.2632
2020-01-06,-10.0
2020-01-07,10.0
2020-01-08,16.0606
2020-01-09,-4.3516
2020-01-10,-0.455
2020-01-13,5.0274
2020-01-14,0.0
2020-01-15,0.0
2020-01-17,13.0548
2020-01-21,-7.6212
2020-01-22,0.0
2020-01-23,-12.5
2020-01-24,-4.7619
2020-01-27,4.5
2020-01-28,3.3493
2020-01-29,-3.7037
2020-01-30,0.0
2020-01-31,0.9615
2020-02-03,-9.5238
2020-02-04,-5.2632
2020-02-05,0.0
2020-02-06,16.6667
2020-02-07,0.0
2020-02-10,-9.5238
2020-02-11,4.4211
2020-02-12,9.879
2020-02-14,0.9174
2020-02-18,-9.0909
2020-02-19,9.0
2020-02-20,-8.2569
2020-02-21,10.0
2020-02-24,-18.1818
2020-02-25,0.0
2020-02-26,0.0
2020-02-28,11.0556
2020-03-02,0.05
2020-03-03,-10.0
2020-03-04,10.8889
2020-03-05,-19.8397
2020-03-06,23.625
2020-03-10,-19.0091
2020-03-11,-0.1248
2020-03-12,-1.25
2020-03-13,-11.3924
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,-21.4286
2020-03-19,81.6364
2020-03-20,-22.9229
2020-03-23,-15.5844
2020-03-25,7.6923
2020-03-30,0.0
2020-03-31,-7.1429
2020-04-01,-21.3846
2020-04-06,27.2016
2020-04-13,7.6923
2020-04-16,0.0
2020-04-17,-27.4286
2020-04-20,37.7953
2020-04-21,-27.5714
2020-04-22,34.3195
2020-04-23,2.4963
2020-04-27,0.0
2020-04-29,-18.7106
2020-04-30,-10.2926
2020-05-04,8.1729
2020-05-07,7.1558
2020-05-08,10.1695
2020-05-11,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-26,7.5385
2020-05-27,-7.01
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,-20.7692
2020-06-02,18.4466
2020-06-04,-15.1639
2020-06-05,17.8744
2020-06-08,-1.6393
2020-06-09,41.1667
2020-06-10,-29.0437
2020-06-12,41.0982
2020-06-15,16.5094
2020-06-16,-9.919
2020-06-17,10.0
2020-06-18,0.0
2020-06-22,-13.1767
2020-06-23,-5.8824
2020-06-25,-6.25
2020-06-26,0.0
2020-06-29,-6.6667
2020-06-30,14.2857
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-08,-10.0
2020-07-09,31.8056
2020-07-10,5.2687
2020-07-13,0.0
2020-07-15,0.0
2020-07-16,45.045
2020-07-17,-30.9869
2020-07-20,20.0
2020-07-21,8.3333
2020-07-23,-13.0769
2020-07-24,15.0442
2020-07-27,-3.8462
2020-07-29,-3.92
2020-07-30,-1.7485
2020-07-31,1.6949
