ticker,AEMC US Equity
2007-04-26,20.0
2007-04-27,0.0
2007-04-30,16.6667
2007-05-07,-8.5714
2007-05-08,9.375
2007-05-11,-20.0
2007-05-24,-35.7143
2007-06-27,-22.2222
2007-07-03,185.7143
2007-08-20,0.0
2007-09-17,-35.0
2007-09-19,-7.6923
2007-09-20,25.0
2007-09-21,33.3333
2007-09-27,-25.0
2007-09-28,83.3333
2007-10-01,-45.4545
2007-10-04,-53.3333
2007-10-05,114.2857
2007-10-25,66.6667
2007-11-13,-20.0
2007-11-14,72.5
2007-11-15,-49.2754
2007-11-20,-14.2857
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-12-10,16.6667
2007-12-17,-37.1429
2007-12-18,-77.2727
2007-12-26,150.0
2007-12-31,-8.0
2008-01-10,60.8696
2008-02-06,35.1351
2008-02-07,20.0
2008-02-13,66.6667
2008-02-14,-26.0
2008-02-15,-5.4054
2008-02-19,-14.2857
2008-02-25,46.6667
2008-02-26,-9.0909
2008-02-28,0.0
2008-03-14,-62.5
2008-03-17,0.0
2008-03-19,-26.0417
2008-03-27,0.0
2008-04-16,0.0
2008-04-23,170.4225
2008-04-24,66.6667
2008-04-25,-20.0
2008-04-29,-25.0
2008-05-05,283.3333
2008-05-07,-56.5217
2008-05-09,80.0
2008-05-12,-16.6667
2008-05-13,-33.3333
2008-05-16,0.0
2008-05-20,70.0
2008-05-21,0.0
2008-05-29,-5.8824
2008-05-30,-12.5
2008-06-05,7.1429
2008-06-11,-13.3333
2008-06-12,-23.0769
2008-06-17,-30.0
2008-06-23,-21.4286
2008-06-24,-9.0909
2008-06-26,0.0
2008-07-02,0.0
2008-07-07,0.0
2008-07-09,-40.0
2008-07-15,16.6667
2008-07-22,-14.2857
2008-07-29,133.3333
2008-07-30,-28.5714
2008-07-31,0.0
2008-08-01,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-11,0.0
2008-08-12,-10.0
2008-08-13,-7.0833
2008-08-15,-4.3347999999999995
2008-08-25,12.5
2008-08-27,-33.3333
2008-08-28,0.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,-16.6667
2008-09-05,20.0
2008-09-08,-33.3333
2008-09-09,0.0
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-15,-50.0
2008-09-16,100.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,-50.0
2008-09-22,100.0
2008-09-23,45.0
2008-09-24,3.4483
2008-09-25,0.0
2008-09-26,-33.3333
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-10,0.0
2008-10-13,-35.0
2008-10-14,53.8462
2008-10-15,0.0
2008-10-16,25.0
2008-10-17,-20.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-28,-5.0
2008-10-29,-47.3684
2008-10-30,90.0
2008-10-31,0.0
2008-11-03,5.2632
2008-11-04,25.0
2008-11-05,0.0
2008-11-06,20.0
2008-11-07,-66.6667
2008-11-10,200.0
2008-11-11,-16.6667
2008-11-12,-60.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,100.0
2008-11-19,-10.0
2008-11-20,-16.6667
2008-11-21,20.0
2008-11-24,11.1111
2008-11-25,-25.0
2008-11-26,33.3333
2008-11-28,-65.0
2008-12-01,0.0
2008-12-02,42.8571
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,40.0
2008-12-10,-28.5714
2008-12-11,-10.0
2008-12-15,0.0
2008-12-16,-44.4444
2008-12-17,0.0
2008-12-30,40.0
2009-01-06,14.2857
2009-01-09,62.5
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,0.0
2009-02-23,-23.0769
2009-03-04,-90.0
2009-03-12,0.0
2009-03-17,-50.0
2009-04-21,0.0
2009-05-07,-75.0
2009-05-08,10300.0
2009-05-15,0.0
2009-05-18,-84.6154
2009-05-20,500.0
2009-05-21,-16.6667
2009-05-26,30.0
2009-05-28,-76.9231
2009-05-29,200.0
2009-06-01,0.0
2009-06-03,0.0
2009-06-05,33.3333
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-17,0.0
2009-06-26,0.0
2009-06-29,316.6667
2009-06-30,40.0
2009-07-01,-14.2857
2009-07-02,0.0
2009-07-06,-16.6667
2009-07-07,-20.0
2009-07-08,37.5
2009-07-09,0.0
2009-07-10,-45.4545
2009-07-13,100.0
2009-07-17,-4.1667
2009-07-20,4.3478
2009-07-21,-33.3333
2009-07-22,0.0
2009-07-23,50.0
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,-33.3333
2009-07-29,25.0
2009-07-30,20.0
2009-07-31,-8.3333
2009-08-03,9.0909
2009-08-04,-25.0
2009-08-05,88.8889
2009-08-06,-52.9412
2009-08-07,125.0
2009-08-10,5.5556
2009-08-11,26.3158
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,12.5
2009-08-17,3.7037
2009-08-18,0.0
2009-08-19,-14.2857
2009-08-20,8.3333
2009-08-25,-30.0
2009-08-26,31.8681
2009-08-27,-25.0
2009-08-28,0.0
2009-08-31,5.5556
2009-09-02,0.0
2009-09-03,26.3158
2009-09-04,66.6667
2009-09-08,-5.0
2009-09-09,55.2632
2009-09-10,11.8644
2009-09-11,3.0303
2009-09-14,2.9412000000000003
2009-09-15,11.4286
2009-09-16,-1.2821
2009-09-17,-1.2987
2009-09-18,2.6316
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,-1.2821
2009-09-25,-27.2727
2009-09-28,35.7143
2009-09-29,5.2632
2009-09-30,-5.0
2009-10-01,10.526299999999999
2009-10-02,2.3810000000000002
2009-10-05,20.9302
2009-10-06,5.7692
2009-10-07,-1.8182
2009-10-08,1.8519
2009-10-09,9.0909
2009-10-15,-1.6667
2009-10-22,-40.678
2009-10-23,40.0
2009-10-29,0.0
2009-10-30,0.0
2009-11-05,-8.1633
2009-11-06,-2.2222
2009-11-09,9.0909
2009-11-10,-18.75
2009-11-11,0.0
2009-11-13,0.0
2009-11-16,15.3846
2009-11-17,-11.1111
2009-11-18,10.0
2009-11-19,11.3636
2009-11-20,-2.0408
2009-11-24,0.0
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,-10.4167
2009-12-03,11.6279
2009-12-07,-6.25
2009-12-08,-2.2222
2009-12-09,2.2727
2009-12-10,-22.2222
2009-12-11,25.7143
2009-12-14,2.2727
2009-12-15,-33.3333
2009-12-16,50.0
2009-12-17,0.0
2009-12-18,-4.4444
2009-12-21,4.6512
2009-12-22,0.0
2009-12-23,-4.4444
2009-12-24,4.6512
2009-12-28,-2.2222
2009-12-29,-9.0909
2009-12-30,0.0
2009-12-31,10.0
2010-01-04,-9.0909
2010-01-05,0.0
2010-01-06,-25.0
2010-01-11,0.0
2010-01-12,16.6667
2010-01-13,0.0
2010-01-15,-5.7143
2010-01-19,0.0
2010-01-21,-24.2424
2010-01-22,32.0
2010-01-26,0.0
2010-01-27,18.1818
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,-15.3846
2010-02-03,15.1515
2010-02-04,-2.6316
2010-02-05,-5.4054
2010-02-08,0.0
2010-02-09,-11.4286
2010-02-12,9.6774
2010-02-16,-26.4706
2010-02-17,-4.0
2010-02-19,0.0
2010-02-22,-25.0
2010-03-09,16.6667
2010-03-10,-54.7619
2010-03-11,5.2632
2010-03-12,0.0
2010-03-15,-5.0
2010-03-30,131.5789
2010-03-31,0.0
2010-04-01,127.2727
2010-04-05,-62.0
2010-04-06,73.6842
2010-04-09,-9.0909
2010-04-12,-5.0
2010-04-13,3.5088
2010-04-14,-59.322
2010-04-15,141.6667
2010-04-22,-58.6207
2010-04-23,91.6667
2010-04-27,-4.3478
2010-05-07,-18.1818
2010-05-10,-26.5625
2010-05-13,-9.2199
2010-05-14,0.0
2010-05-19,-16.6667
2010-05-20,0.0
2010-06-10,110.0
2010-06-11,-42.8571
2010-06-14,-23.3333
2010-06-21,-20.6522
2010-06-24,9.589
2010-06-29,0.0
2010-06-30,-11.6406
2010-07-08,-0.9726
2010-07-19,0.0
2010-07-20,0.9821
2010-07-26,-15.1194
2010-07-30,-30.0
2010-08-06,209.5238
2010-09-08,0.0
2010-09-27,-46.1538
2010-10-04,28.5714
2010-10-20,11.1111
2010-11-08,30.0
2010-11-10,-23.0769
2010-11-11,-10.0
2010-11-12,11.1111
2010-11-15,20.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-19,-8.3333
2010-11-26,0.0
2010-11-30,0.0
2010-12-01,18.1818
2010-12-02,-15.3846
2010-12-03,-90.9091
2010-12-06,900.0
2010-12-07,-90.0
2010-12-08,700.0
2010-12-09,-37.5
2010-12-10,40.0
2010-12-20,-28.5714
2010-12-29,40.0
2010-12-30,-7.1429
2010-12-31,23.0769
2011-01-11,0.0
2011-01-14,-37.5
2011-01-18,0.0
2011-01-24,0.0
2011-02-04,80.0
2011-02-16,-66.6667
2011-02-17,0.0
2011-03-24,-33.3333
2011-04-05,-75.0
2011-04-08,700.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-21,-80.0
2011-05-16,650.0
2011-05-17,-16.6667
2011-05-18,0.0
2011-05-20,0.0
2011-06-22,60.0
2011-06-23,0.0
2011-07-12,-50.0
2011-07-13,0.0
2011-07-20,25.0
2011-07-22,0.0
2011-07-25,0.0
2011-08-05,0.0
2011-08-08,-40.0
2011-08-09,33.3333
2011-08-10,25.0
2011-08-11,-20.0
2011-08-30,0.0
2011-09-02,0.0
2011-09-07,-50.0
2011-09-08,75.0
2011-09-13,14.2857
2011-09-23,37.5
2011-09-26,45.4545
2011-09-27,50.0
2011-09-28,16.6667
2011-09-29,0.0
2011-09-30,-14.2857
2011-10-05,-66.6667
2011-10-06,200.0
2011-10-14,-50.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-28,16.6667
2011-11-03,-55.7143
2011-11-11,93.5484
2012-01-04,50.0
2012-01-26,33.3333
2012-01-30,-33.3333
2012-01-31,50.0
2012-02-01,1.1458
2012-02-02,-1.1329
2012-02-08,16.6667
2012-02-09,-14.2857
2012-02-13,0.0
2012-02-14,16.6667
2012-02-15,-21.4286
2012-02-23,18.1818
2012-02-24,-24.6154
2012-02-27,-48.9796
2012-03-01,80.0
2012-03-07,-22.2222
2012-03-08,14.2857
2012-03-12,-37.5
2012-03-16,0.0
2012-03-19,20.0
2012-04-03,16.6667
2012-04-05,0.0
2012-04-10,-28.5714
2012-04-11,40.0
2012-04-18,-42.8571
2012-04-23,-25.0
2012-05-09,66.6667
2012-05-10,0.0
2012-05-11,0.0
2012-06-11,-50.0
2012-06-21,-20.0
2012-08-30,-29.0625
2012-09-12,-42.2907
2012-11-08,-90.0763
2012-11-16,7.6923
2012-11-19,-64.2857
2012-12-18,180.0
2012-12-26,1042.8571
2012-12-27,-91.25
2013-02-06,1042.8571
2013-02-08,-3.125
2013-02-13,0.0
2013-02-20,-17.4194
2013-02-21,0.0
2013-02-25,50.0
2013-02-26,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-06-14,100.0
2013-06-17,-25.0
2013-06-18,111.1111
2013-06-21,-34.2105
2013-07-02,-20.0
2013-07-24,-89.375
2013-09-20,8.8235
2013-10-16,-35.1351
2013-12-17,33.3333
2013-12-19,0.0
2013-12-26,-25.0
2013-12-31,8.3333
2014-01-13,-7.6923
2014-01-31,566.6667
2014-02-05,670.0
2014-02-06,0.0
2014-02-12,-61.039
2014-02-24,33.3333
2014-04-04,-94.5313
2014-04-22,91.4286
2014-05-05,-52.2388
2014-05-15,9.375
2014-05-16,0.0
2014-08-18,-25.7143
2014-08-27,-50.0
2014-09-22,46.1538
2014-10-15,531.5789
2014-10-16,0.0
2014-10-20,-84.1667
2014-11-24,15.7895
2015-03-18,9.0909
2015-03-23,0.0
2015-03-31,8.3333
2015-06-01,23.0769
2015-07-21,0.0
2015-10-13,-43.75
2016-01-14,0.0
2016-02-03,0.0
2016-02-17,-11.1111
2016-03-23,0.0
2016-04-15,0.0
2016-04-21,231.25
2016-04-25,-66.0377
2016-05-02,0.0
2016-06-06,0.0
2016-06-08,-11.1111
2016-08-15,0.0
2016-08-17,50.0
2016-09-14,100.0
2016-09-15,0.0
2016-09-16,22.9167
2016-09-19,27.1186
2016-09-20,25.3333
2016-09-21,-6.383
2016-09-22,9.0909
2016-10-05,-4.1667
2016-10-06,-68.4783
2016-11-22,-34.4828
2017-05-22,-5.2632
2017-06-06,95.5556
2017-06-22,0.0
2017-06-26,-50.0
2017-07-12,0.0
2017-07-18,9.0909
2017-08-18,-8.3333
2017-11-16,9.0909
2017-11-30,0.0
2017-12-15,-8.3333
2017-12-20,0.0
2017-12-28,0.0
2018-01-08,0.0
2018-02-08,0.0
2018-03-13,54.5455
2018-03-14,270.5882
2018-03-15,134.9206
2018-03-16,-5.4054
2018-03-19,0.0
2018-03-20,24.2857
2018-03-21,-2.2989
2018-03-22,58.8235
2018-03-23,-4.4074
2018-03-27,4.6106
2018-03-28,-0.3704
2018-03-29,-1.487
2018-04-02,9.434
2018-04-03,65.5172
2018-04-04,78.3333
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,74.0654
2018-04-10,0.6711
2018-04-11,-20.0
2018-04-12,-8.3333
2018-04-13,-9.0909
2018-04-16,-10.0
2018-04-17,11.1111
2018-04-18,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-2.0
2018-05-04,2.0408
2018-05-07,0.0
2018-05-08,-25.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,6.6667
2018-05-15,25.0
2018-05-16,0.0
2018-05-17,-2.0
2018-05-18,-6.1224
2018-05-21,8.587
2018-05-22,-20.9209
2018-05-23,-6.3291
2018-05-24,35.1351
2018-05-29,-33.0
2018-05-30,2.9851
2018-05-31,0.0
2018-06-01,-14.1884
2018-06-04,55.5649
2018-06-06,-1.2051
2018-06-07,-3.2967
2018-06-08,13.6364
2018-06-11,0.0
2018-06-12,-0.3
2018-06-19,-77.9338
2018-06-21,168.1818
2018-06-22,0.0
2018-06-25,52.9153
2018-06-26,-66.6371
2018-06-28,62.7907
2018-06-29,20.4082
2018-07-02,10.5424
2018-07-03,2.7906
2018-07-10,-29.5943
2018-07-11,111.0169
2018-07-13,-31.7269
2018-07-16,46.3235
2018-07-17,-4.7236
2018-07-18,-58.8608
2018-07-19,28.2051
2018-07-23,0.0
2018-07-24,-56.0
2018-07-25,0.0
2018-07-26,104.0909
2018-07-30,11.1359
2018-08-01,-29.8597
2018-08-02,0.0
2018-08-14,-14.2857
2018-08-24,3.3333
2018-08-27,0.0
2018-08-29,0.0
2018-09-06,28.7097
2018-09-11,2.5063
2018-09-12,0.0
2018-09-24,-0.2445
2018-09-26,-1.9607999999999999
2018-09-27,124.75
2018-09-28,-44.3826
2018-10-04,59.6
2018-10-08,-24.9373
2018-10-18,-1.3356
2018-10-30,-79.6954
2018-10-31,0.8333
2018-11-01,147.1074
2018-11-06,20.7358
2018-11-09,-63.7119
2018-11-12,157.2519
2018-11-13,-1.1869
2018-12-03,-25.8258
2018-12-06,-4.8583
2018-12-13,-15.3191
2018-12-18,17.0854
2018-12-20,-4.2918
2018-12-21,-10.3139
2018-12-24,10.0
2018-12-26,0.0
2018-12-27,22.7273
2018-12-28,112.2222
2019-01-02,-70.1571
2019-01-03,179.5322
2019-01-08,-63.3891
2019-01-09,151.4286
2019-01-10,-0.6818
2019-01-17,-40.9611
2019-01-18,6.5891
2019-01-22,45.0909
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,-1.7544
2019-01-29,-14.5408
2019-01-30,-0.597
2019-02-07,-27.027
2019-02-11,18.5185
2019-02-12,65.0694
2019-02-13,-13.9672
2019-02-20,-16.8704
2019-02-26,-5.5882
2019-02-27,-34.5794
2019-03-01,0.0
2019-03-05,-42.381
2019-03-06,2.4793
2019-03-07,203.629
2019-04-10,-24.5684
2019-04-15,-46.831
2019-04-16,81.0331
2019-05-08,-0.3512
2019-05-14,-48.605
2019-05-15,97.8571
2019-05-24,-27.7978
2019-05-28,-30.0
2019-05-30,85.7143
2019-05-31,161.1538
2019-06-13,-27.8351
2019-07-05,-8.9796
2019-07-17,-1.7936999999999999
2019-07-18,0.0
2019-07-19,0.0
2019-07-23,0.0
2019-08-02,-8.6758
2019-08-05,3.75
2019-08-07,8.4337
2019-08-08,0.0
2019-08-13,0.0
2019-09-17,44.8444
2019-09-18,-33.1083
2019-09-23,129.3578
2019-09-25,0.0
2019-09-26,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-17,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-29,0.0
2019-10-30,30.0
2019-10-31,44.6154
2019-11-01,-21.2766
2019-11-04,-5.4054
2019-11-05,0.0
2019-11-06,-1.4285999999999999
2019-11-07,-2.1739
2019-11-08,2.2222
2019-11-11,-5.7971
2019-11-13,-32.3077
2019-11-14,13.6364
2019-11-15,-1.0
2019-11-18,0.0
2019-11-20,1.0101
2019-12-02,-0.1
2019-12-04,0.0
2019-12-09,-0.9009
2019-12-12,0.0
2019-12-23,0.9091
2019-12-30,0.0
2020-01-23,-29.9299
2020-01-28,7.1429
2020-02-07,-0.1333
2020-02-10,-0.0668
2020-02-28,-19.8397
2020-03-09,-16.6667
2020-03-10,20.0
2020-03-19,0.0
2020-03-20,-3.3333
2020-03-25,3.4483
2020-04-02,-18.3333
2020-04-03,22.449
2020-04-06,-16.6667
2020-04-07,20.0
2020-04-13,0.0
2020-04-16,0.0
2020-04-24,-16.6667
2020-05-06,36.8
2020-05-07,-12.2807
2020-05-08,16.5
2020-05-12,7.1531
2020-05-18,48.6649
2020-06-05,-17.8267
2020-06-09,-1.6393
2020-06-12,-3.9444
2020-06-15,13.3603
2020-06-17,12.2449
2020-06-18,-10.9091
2020-07-10,-3.0612
2020-07-16,-18.2105
2020-07-17,2.9600999999999997
2020-07-21,-12.5
2020-07-22,-7.1429
2020-07-29,0.0
