ticker,ONCX US Equity
2017-02-03,0.0
2017-02-06,27.9412
2017-02-07,-8.046
2017-02-08,0.0
2017-02-09,-10.0
2017-02-10,-5.5556
2017-02-13,0.0
2017-02-14,74.2647
2017-02-15,-19.4093
2017-02-16,-7.8534
2017-02-17,-22.7273
2017-02-21,43.3824
2017-02-22,-0.5128
2017-02-23,-1.0309
2017-02-24,-28.125
2017-02-27,50.7246
2017-02-28,-34.6154
2017-03-01,0.0
2017-03-03,17.647100000000002
2017-03-06,-30.0
2017-03-07,14.2857
2017-03-08,37.5
2017-03-09,1.1364
2017-03-10,24.7191
2017-03-13,20.2703
2017-03-14,157.6779
2017-03-15,51.1628
2017-03-16,-7.6923
2017-03-17,19.6875
2017-03-20,-17.8416
2017-03-21,-32.2034
2017-03-22,21.5625
2017-03-23,-3.3419
2017-03-24,4.2553
2017-03-27,32.6531
2017-03-28,-19.2308
2017-03-29,-11.4286
2017-03-30,15.8602
2017-03-31,7.6566
2017-04-03,32.7586
2017-04-04,-48.0519
2017-04-05,-11.25
2017-04-06,2.8169
2017-04-07,4.9658
2017-04-10,-6.0359
2017-04-11,18.0556
2017-04-12,10.5882
2017-04-13,-8.5106
2017-04-17,-11.6279
2017-04-18,5.2632
2017-04-19,-10.0
2017-04-20,-8.3333
2017-04-21,4.7348
2017-04-24,-1.6275
2017-04-25,48.5294
2017-04-26,-9.901
2017-04-27,12.0879
2017-04-28,-1.9607999999999999
2017-05-01,-11.0
2017-05-02,-10.3933
2017-05-03,-9.7179
2017-05-04,7.2917
2017-05-05,-1.6181
2017-05-08,-0.6579
2017-05-09,3.3113
2017-05-10,-17.6282
2017-05-11,7.0039
2017-05-12,4.3636
2017-05-15,0.0
2017-05-16,-9.9303
2017-05-17,-1.354
2017-05-18,-8.0392
2017-05-19,-9.594899999999999
2017-05-22,-3.3019
2017-05-23,-0.4878
2017-05-24,37.2549
2017-05-25,14.2857
2017-05-26,15.3125
2017-05-30,27.9133
2017-05-31,25.5297
2017-06-01,-5.4852
2017-06-02,-20.1786
2017-06-05,21.4765
2017-06-06,-11.6022
2017-06-07,-8.3333
2017-06-08,-1.4364
2017-06-09,29.1275
2017-06-12,0.0
2017-06-13,-7.2857
2017-06-14,15.4083
2017-06-15,9.4793
2017-06-16,-14.6341
2017-06-19,-3.5714
2017-06-20,-8.1481
2017-06-21,5.6452
2017-06-22,-8.3969
2017-06-23,2.6667
2017-06-26,-3.4091
2017-06-27,-7.2269
2017-06-28,39.4928
2017-06-29,32.4675
2017-06-30,61.7647
2017-07-03,-12.1212
2017-07-05,-10.3448
2017-07-06,31.5385
2017-07-07,3.5088
2017-07-10,-10.1695
2017-07-11,-11.9497
2017-07-12,7.1429
2017-07-13,-0.6667
2017-07-14,-2.6846
2017-07-17,10.3448
2017-07-18,6.25
2017-07-19,5.8824
2017-07-20,0.0
2017-07-21,-8.3333
2017-07-24,2.9091
2017-07-25,-8.7161
2017-07-26,-29.6774
2017-07-27,9.633
2017-07-28,-7.9498
2017-07-31,-4.5455
2017-08-01,-4.7619
2017-08-02,10.0
2017-08-03,-0.9091
2017-08-04,5.0459
2017-08-07,2.5764
2017-08-08,-1.2346
2017-08-09,6.8966
2017-08-10,2.8226
2017-08-11,-6.6667
2017-08-14,0.8403
2017-08-15,-11.6667
2017-08-16,3.5849
2017-08-17,-0.7286
2017-08-18,30.2752
2017-08-21,-13.3803
2017-08-22,-2.439
2017-08-23,-8.3333
2017-08-24,0.0
2017-08-25,-2.7273
2017-08-28,-6.5421
2017-08-29,-23.0
2017-08-30,-22.0779
2017-08-31,0.0
2017-09-01,8.0
2017-09-05,-3.5494
2017-09-06,-4.0
2017-09-07,-0.1667
2017-09-08,-2.6711
2017-09-11,1.0292
2017-09-12,-4.0747
2017-09-13,-4.4248
2017-09-14,1.1111
2017-09-15,22.1612
2017-09-18,-8.6957
2017-09-19,10.0164
2017-09-20,-10.597
2017-09-21,-1.8364
2017-09-22,1.8707
2017-09-25,14.3573
2017-09-26,-9.4891
2017-09-27,15.9677
2017-09-28,-4.0334
2017-09-29,-6.5217
2017-10-02,-9.4574
2017-10-03,0.6849
2017-10-04,6.8027
2017-10-05,-1.2739
2017-10-06,14.5161
2017-10-09,12.6761
2017-10-10,-6.25
2017-10-11,-17.3333
2017-10-12,2.6612999999999998
2017-10-13,-5.8916
2017-10-16,-8.7028
2017-10-17,12.9153
2017-10-18,0.4049
2017-10-19,-0.1613
2017-10-20,18.0937
2017-10-23,-13.0643
2017-10-24,0.7081
2017-10-25,-6.25
2017-10-26,6.3333
2017-10-27,-17.2414
2017-10-30,5.6818
2017-10-31,9.8566
2017-11-01,-2.6591
2017-11-02,0.553
2017-11-03,-8.5
2017-11-06,-1.6393
2017-11-07,-0.9259
2017-11-08,6.3551
2017-11-09,-3.3392
2017-11-10,9.0909
2017-11-13,12.5
2017-11-14,0.0
2017-11-15,-4.4444
2017-11-16,-11.6279
2017-11-17,3.3333
2017-11-20,0.1698
2017-11-21,-2.7119
2017-11-22,2.6132
2017-11-24,0.1698
2017-11-27,-6.7797
2017-11-28,36.3636
2017-11-29,-17.3333
2017-11-30,18.7903
2017-12-01,-15.8181
2017-12-04,7.1935
2017-12-05,-29.2808
2017-12-06,-4.2766
2017-12-07,37.8084
2017-12-08,-0.1613
2017-12-11,-22.0517
2017-12-12,3.2124
2017-12-13,0.0
2017-12-14,-11.6466
2017-12-15,12.9545
2017-12-18,0.6036
2017-12-19,-5.8
2017-12-20,16.7728
2017-12-21,-0.2727
2017-12-22,0.2735
2017-12-26,-1.8182
2017-12-27,2.1296
2017-12-28,3.3545
2017-12-29,-6.4035
2018-01-02,-19.7751
2018-01-03,0.4673
2018-01-04,23.2558
2018-01-05,2.4528
2018-01-08,-6.9982
2018-01-09,-8.5149
2018-01-10,8.2251
2018-01-11,4.5
2018-01-12,-6.7943
2018-01-16,4.1068
2018-01-17,-13.4122
2018-01-18,2.2779
2018-01-19,-9.7996
2018-01-22,-4.1975
2018-01-23,7.9897
2018-01-24,0.2387
2018-01-25,-7.1429
2018-01-26,-0.3846
2018-01-29,13.2561
2018-01-30,-0.9091
2018-01-31,7.5687999999999995
2018-02-01,-5.5437
2018-02-02,-1.3544
2018-02-05,-1.373
2018-02-06,-5.3364
2018-02-07,17.402
2018-02-08,-12.5261
2018-02-09,0.716
2018-02-12,-2.7251
2018-02-13,4.5067
2018-02-14,-3.2634
2018-02-15,-3.8313
2018-02-16,3.6081
2018-02-20,1.3301
2018-02-21,-15.9905
2018-02-22,18.1818
2018-02-23,-0.2404
2018-02-26,8.4337
2018-02-27,-11.1111
2018-02-28,6.0
2018-03-01,-0.2358
2018-03-02,-1.1348
2018-03-05,0.9087
2018-03-06,-0.4739
2018-03-07,-28.5714
2018-03-08,0.0
2018-03-09,28.6667
2018-03-12,-1.2953000000000001
2018-03-13,2.8871
2018-03-14,-23.4694
2018-03-15,-3.3333
2018-03-16,20.3448
2018-03-19,-7.4499
2018-03-20,0.6192
2018-03-21,-4.0
2018-03-22,12.1795
2018-03-23,8.0
2018-03-26,0.5291
2018-03-27,-7.8947
2018-03-28,0.0
2018-03-29,9.1429
2018-04-02,13.6126
2018-04-03,-30.1843
2018-04-04,0.6601
2018-04-05,-0.9836
2018-04-06,-5.298
2018-04-09,-2.0979
2018-04-10,7.1429
2018-04-11,-0.3333
2018-04-12,-1.3378
2018-04-13,-4.7458
2018-04-16,-5.694
2018-04-17,5.283
2018-04-18,-16.8459
2018-04-19,6.8966
2018-04-20,20.5645
2018-04-23,26.7559
2018-04-24,2.2427
2018-04-25,15.871
2018-04-26,-0.2227
2018-04-27,-10.7143
2018-04-30,-0.5
2018-05-01,7.2864
2018-05-02,-3.9813
2018-05-03,-20.0
2018-05-04,24.6951
2018-05-07,-21.7604
2018-05-08,18.125
2018-05-09,-26.7196
2018-05-10,35.1986
2018-05-11,0.9613
2018-05-14,0.1058
2018-05-15,-25.7596
2018-05-16,0.5694
2018-05-17,13.8004
2018-05-21,-37.8109
2018-05-22,-5.25
2018-05-23,5.5409
2018-05-24,5.0
2018-05-25,0.0
2018-05-29,-7.619
2018-05-30,3.6082
2018-05-31,4.4776
2018-06-01,4.2857
2018-06-04,-1.3699
2018-06-06,-6.4815
2018-06-07,-0.9901
2018-06-08,0.0
2018-06-11,-6.25
2018-06-12,16.8
2018-06-14,9.589
2018-06-15,8.3333
2018-06-18,-26.5385
2018-06-19,-5.7592
2018-06-20,-22.2222
2018-06-21,42.8571
2018-06-22,0.0
2018-06-25,-24.5
2018-06-26,-6.6225000000000005
2018-06-27,24.8936
2018-06-28,-18.7961
2018-06-29,4.8951
2018-07-02,0.0
2018-07-03,17.4
2018-07-06,-0.6246
2018-07-09,-5.1429
2018-07-11,7.2289
2018-07-13,-14.1573
2018-07-16,16.4921
2018-07-17,-21.3483
2018-07-19,7.1429
2018-07-20,10.1333
2018-07-24,-6.3257
2018-07-25,-3.0695
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,6.6667
2018-07-31,11.875
2018-08-01,11.7318
2018-08-02,14.0
2018-08-03,-12.2807
2018-08-06,-10.9
2018-08-07,-9.6521
2018-08-08,1.2422
2018-08-09,17.7914
2018-08-10,-4.6875
2018-08-13,-18.0328
2018-08-14,15.4667
2018-08-15,-29.5612
2018-08-16,44.2623
2018-08-17,1.1364
2018-08-20,-15.7303
2018-08-21,14.4
2018-08-23,-8.6538
2018-08-24,-4.3062000000000005
2018-08-27,-10.0
2018-08-28,0.1481
2018-08-29,-14.2012
2018-08-30,16.3793
2018-09-04,-6.6667
2018-09-05,-0.7937
2018-09-07,8.0
2018-09-10,0.7407
2018-09-11,-22.7941
2018-09-12,18.0952
2018-09-13,-15.3226
2018-09-14,22.8571
2018-09-17,-18.6047
2018-09-18,14.2857
2018-09-19,-12.5
2018-09-20,-18.4762
2018-09-21,16.822400000000002
2018-09-24,18.0
2018-09-25,-0.678
2018-09-26,1.5358
2018-09-27,0.0
2018-09-28,-0.8403
2018-10-01,-10.1695
2018-10-02,15.4717
2018-10-03,0.4902
2018-10-04,4.878
2018-10-05,-8.5271
2018-10-08,-8.4746
2018-10-09,-14.8148
2018-10-10,8.6957
2018-10-11,1.0
2018-10-12,14.3564
2018-10-15,29.8701
2018-10-16,16.6667
2018-10-17,-15.8286
2018-10-18,0.2716
2018-10-19,1.5572
2018-10-22,13.3333
2018-10-23,-4.1176
2018-10-24,9.816
2018-10-25,3.0726
2018-10-26,-2.439
2018-10-29,-0.1111
2018-10-30,-19.0768
2018-10-31,3.0928
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,-15.1333
2018-11-06,4.1634
2018-11-07,2.5641
2018-11-08,13.2353
2018-11-09,16.8831
2018-11-12,-22.2222
2018-11-13,-7.1429
2018-11-14,7.6923
2018-11-15,-3.5714
2018-11-16,3.7037
2018-11-19,0.0
2018-11-20,-14.2857
2018-11-21,24.1667
2018-11-23,26.1745
2018-11-27,-34.3617
2018-11-28,13.4522
2018-12-03,34.2857
2018-12-04,-37.1277
2018-12-06,-25.5499
2018-12-07,109.0909
2018-12-10,-34.7826
2018-12-11,0.0
2018-12-12,-8.3333
2018-12-13,0.0
2018-12-14,-3.4545
2018-12-17,-0.8945
2018-12-18,4.5131
2018-12-20,0.0
2018-12-21,-9.0909
2018-12-24,-28.0
2018-12-26,38.8889
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,-17.15
2019-01-02,20.7001
2019-01-03,-70.0
2019-01-04,43.3333
2019-01-07,-27.907
2019-01-08,29.0323
2019-01-09,-25.0
2019-01-10,0.0
2019-01-11,-18.3333
2019-01-14,51.0204
2019-01-15,21.6216
2019-01-16,-8.8889
2019-01-17,-39.0244
2019-01-18,-16.0
2019-01-22,-19.0476
2019-01-23,14.1176
2019-01-24,-2.0619
2019-01-25,-31.5789
2019-01-28,-15.3846
2019-01-29,0.0
2019-01-30,27.2727
2019-01-31,21.4286
2019-02-01,5.8824
2019-02-04,-5.5556
2019-02-05,27.9412
2019-02-06,-21.8391
2019-02-07,-29.4118
2019-02-08,-16.6667
2019-02-11,360.0
2019-02-12,-45.6522
2019-02-13,-36.0
2019-02-14,6.25
2019-02-15,-23.5294
2019-02-19,-11.538499999999999
2019-02-20,-39.1304
2019-02-21,28.5714
2019-02-22,-33.3333
2019-02-25,-33.3333
2019-02-26,0.0
2019-02-27,-50.0
2019-02-28,100.0
2019-03-01,-25.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,-33.3333
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,-50.0
2019-03-15,100.0
2019-03-18,-50.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,-99.0
2019-05-15,9900.0
2019-05-16,-99.0
2019-05-17,9900.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-18,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-26,0.0
2019-06-28,0.0
2019-07-05,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-12,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-25,-99.0
2019-07-26,9900.0
2019-07-29,0.0
2019-08-05,0.0
2019-08-08,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-19,0.0
2019-08-21,0.0
2019-08-27,0.0
2019-09-03,0.0
2019-09-06,0.0
2019-09-12,0.0
2019-09-16,0.0
2019-09-17,-99.0
2019-09-18,9900.0
2019-09-19,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,-99.0
2019-10-08,5899.9999
2019-10-09,66.6667
2019-10-15,0.0
2019-10-16,-99.0
2019-10-18,9900.0
2019-10-21,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,-99.0
2019-10-31,9900.0
2019-11-01,0.0
2019-11-04,-99.0
2019-11-06,0.0
2019-11-20,9900.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-04,-99.0
2019-12-05,9900.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,-99.0
2019-12-13,0.0
2019-12-17,0.0
2019-12-19,0.0
2019-12-20,9900.0
2019-12-23,0.0
2019-12-24,-99.0
2019-12-27,9900.0
2019-12-30,0.0
2019-12-31,-99.0
2020-01-03,9900.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-09,0.0
2020-01-10,-99.0
2020-01-13,9900.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-13,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-24,0.0
2020-03-05,0.0
2020-03-11,0.0
2020-03-16,0.0
2020-03-24,-99.0
2020-03-25,0.0
2020-04-02,9900.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-09,-99.0
2020-04-13,9900.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-20,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-05-04,0.0
2020-05-05,-50.0
2020-05-06,100.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-13,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-26,-99.0
2020-05-27,0.0
2020-05-28,9900.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-03,-99.0
2020-06-04,9900.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-15,-99.0
2020-06-16,9900.0
2020-06-17,-50.0
2020-06-19,-98.0
2020-06-22,9900.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,-50.0
2020-07-02,-98.0
2020-07-07,0.0
2020-07-09,0.0
2020-07-13,0.0
2020-07-20,9900.0
2020-07-22,-99.0
2020-07-23,9900.0
2020-07-28,0.0
2020-07-30,0.0
