ticker,GDAR US Equity
2013-01-04,0.0
2013-01-15,-28.8136
2013-01-24,40.4762
2013-01-28,0.0
2013-01-29,0.0
2013-01-31,-1.6949
2013-02-06,13.7931
2013-02-07,-3.0303
2013-02-08,3.125
2013-02-11,0.0
2013-02-12,33.3333
2013-02-19,-36.3636
2013-02-20,42.8571
2013-02-21,0.0
2013-02-28,-60.0
2013-03-04,125.0
2013-03-05,-11.1111
2013-03-21,-50.0
2013-03-25,350.0
2013-03-26,-12.5
2013-03-28,1.5873
2013-04-01,4.6875
2013-04-03,0.0
2013-04-11,102.9851
2013-04-12,2.2059
2013-04-15,-46.0432
2013-04-16,1.3333
2013-04-18,0.0
2013-04-22,68.4211
2013-04-25,-36.3281
2013-04-26,95.092
2013-04-29,0.6289
2013-04-30,0.0
2013-05-01,-50.0
2013-05-02,1.25
2013-05-03,87.6543
2013-05-07,2.6316
2013-05-15,-48.7179
2013-05-16,98.125
2013-05-28,-56.4669
2013-06-03,-7.2464
2013-06-04,50.0
2013-06-10,-33.3333
2013-06-14,120.3125
2013-06-28,-1.4184
2013-07-10,-42.446
2013-07-11,50.0
2013-07-17,-57.9167
2013-07-18,137.6238
2013-07-22,-60.0
2013-07-24,146.875
2013-07-29,-59.4937
2013-08-01,63.5417
2013-08-07,-3.1847
2013-08-08,0.0
2013-08-09,47.3684
2013-08-13,-21.4286
2013-08-14,16.4773
2013-08-15,-21.9512
2013-08-19,38.125
2013-08-23,0.0
2013-08-28,-15.3846
2013-09-04,-39.0374
2013-09-06,-36.8421
2013-09-10,159.7222
2013-09-16,6.9519
2013-09-24,-20.0
2013-10-01,-60.0
2013-10-04,3.125
2013-10-08,-27.2727
2013-10-16,-29.1667
2013-10-24,370.5882
2013-10-25,0.0
2013-11-19,-46.875
2013-11-21,-5.8824
2013-12-12,-53.75
2013-12-16,72.973
2013-12-17,100.0
2013-12-18,-12.5
2013-12-19,28.5714
2013-12-20,5.5556
2013-12-23,-5.2632
2013-12-27,7.6389
2013-12-31,0.0
2014-01-06,54.8387
2014-01-07,-49.1667
2014-01-08,18.0328
2014-01-09,144.4444
2014-01-10,13.6364
2014-01-13,-12.0
2014-01-14,27.2727
2014-01-15,3.5714
2014-01-16,-37.931
2014-01-17,11.1111
2014-01-21,-25.0
2014-01-22,3.3333
2014-01-23,-16.129
2014-01-24,-23.0769
2014-01-27,-30.0
2014-01-28,30.3571
2014-01-29,-43.1507
2014-02-03,6.0241
2014-02-04,81.8182
2014-02-06,-20.0
2014-02-07,-25.0
2014-02-18,-8.3333
2014-02-19,54.5455
2014-02-20,17.647100000000002
2014-02-21,0.0
2014-02-24,20.0
2014-02-25,29.1667
2014-02-26,-3.2258
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,86.6667
2014-03-04,-10.7143
2014-03-05,-4.0
2014-03-06,-29.1667
2014-03-07,-11.7647
2014-03-10,-13.3333
2014-03-12,23.0769
2014-03-14,-36.7188
2014-03-19,0.0
2014-03-24,137.037
2014-03-25,45.3125
2014-03-26,-1.0753
2014-03-27,-13.4058
2014-03-28,0.4184
2014-03-31,-17.2917
2014-04-01,20.9068
2014-04-02,0.0
2014-04-03,-3.3333
2014-04-04,-3.4483
2014-04-07,5.3571
2014-04-08,-15.2542
2014-04-09,12.0
2014-04-10,-1.1161
2014-04-11,4.2889
2014-04-17,-4.7619
2014-04-21,9.0909
2014-04-22,-33.3333
2014-04-28,-60.0
2014-04-29,25.0
2014-05-09,45.0
2014-05-23,-31.0345
2014-06-04,0.0
2014-06-10,-38.75
2014-06-17,79.5918
2014-06-20,72.7273
2014-07-02,2.6316
2014-07-16,-2.5641
2014-10-01,-60.5263
2014-11-12,0.0
2014-11-18,0.0
2014-11-20,-13.3333
2014-12-15,-84.6154
2014-12-16,100.0
2014-12-17,0.0
2014-12-19,-84.375
2014-12-23,2460.0
2014-12-26,87.5
2015-01-06,-53.3333
2015-01-09,14.2857
2015-01-13,25.0
2015-01-14,-10.0
2015-01-16,-5.5556
2015-01-20,5.8824
2015-01-21,-51.3889
2015-02-10,37.1429
2015-02-17,0.0
2015-02-19,0.0
2015-03-09,22.9167
2015-03-20,8.4746
2015-03-23,131.25
2015-03-24,27.027
2015-03-25,-48.9362
2015-03-26,0.0
2015-04-06,25.0
2015-04-07,-33.3333
2015-04-09,0.0
2015-04-10,-88.75
2015-04-14,688.8889
2015-04-15,12.6761
2015-04-17,10.0
2015-04-20,0.0
2015-04-21,-54.5455
2015-04-22,-73.75
2015-04-23,-9.5238
2015-04-24,-10.526299999999999
2015-04-27,-5.8824
2015-04-28,-12.5
2015-04-29,-7.1429
2015-04-30,0.0
2015-05-01,-15.3846
2015-05-04,-9.0909
2015-05-05,-10.0
2015-05-06,11.1111
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,-50.0
2015-05-12,20.0
2015-05-13,0.0
2015-05-14,-16.6667
2015-05-15,20.0
2015-05-18,-16.6667
2015-05-19,0.0
2015-05-20,-40.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,-33.3333
2015-05-27,60.0
2015-05-28,-37.5
2015-05-29,-20.0
2015-06-01,87.5
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,-20.0
2015-06-05,25.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,6.6667
2015-06-12,-6.25
2015-06-15,0.0
2015-06-16,-47.7333
2015-06-17,0.0
2015-06-18,27.551
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,0.0
2015-07-06,-20.0
2015-07-07,25.0
2015-07-08,-20.0
2015-07-09,87.5
2015-07-10,0.0
2015-07-13,-33.3333
2015-07-14,50.0
2015-07-15,-33.3333
2015-07-16,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,0.0
2015-07-28,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-04,60.0
2015-08-05,-6.25
2015-08-06,66.6667
2015-08-07,-40.0
2015-08-10,66.6667
2015-08-11,0.0
2015-08-12,-40.0
2015-08-13,0.0
2015-08-14,6.6667
2015-08-17,-6.25
2015-08-18,6.6667
2015-08-19,-6.25
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,6.6667
2015-08-25,-6.25
2015-08-26,0.0
2015-08-27,0.0
2015-08-28,166.6667
2015-08-31,-25.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-03,-16.6667
2015-09-04,20.0
2015-09-08,-16.6667
2015-09-09,-4.0
2015-09-10,4.1667
2015-09-11,-40.0
2015-09-14,66.6667
2015-09-15,-40.0
2015-09-16,0.0
2015-09-17,66.6667
2015-09-18,-40.0
2015-09-21,66.6667
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,20.0
2015-09-30,0.0
2015-10-01,-16.6667
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,-4.0
2015-10-07,-37.5
2015-10-08,0.0
2015-10-09,66.6667
2015-10-12,-40.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,-33.3333
2015-10-16,50.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-22,-33.3333
2015-10-23,0.0
2015-10-26,50.0
2015-10-27,-46.6667
2015-10-28,100.0
2015-10-29,0.0
2015-10-30,-25.0
2015-11-02,-16.6667
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-18,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,-20.0
2015-11-27,87.5
2015-11-30,-33.3333
2015-12-01,-20.0
2015-12-02,25.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,-20.0
2015-12-08,87.5
2015-12-09,-33.3333
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,50.0
2015-12-16,-46.6667
2015-12-18,25.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,20.0
2015-12-28,25.0
2015-12-29,-33.3333
2015-12-30,50.0
2015-12-31,66.6667
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,-40.0
2016-01-07,66.6667
2016-01-08,-40.0
2016-01-11,6.6667
2016-01-12,-6.25
2016-01-13,-33.3333
2016-01-14,0.0
2016-01-15,-20.0
2016-01-19,25.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,-20.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,100.0
2016-02-03,-37.5
2016-02-04,50.0
2016-02-05,-33.3333
2016-02-08,50.0
2016-02-09,-46.6667
2016-02-10,25.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,50.0
2016-02-17,-33.3333
2016-02-18,0.0
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,50.0
2016-02-25,-33.3333
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,50.0
2016-03-08,-33.3333
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,-20.0
2016-04-04,25.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,-20.0
2016-04-12,25.0
2016-04-13,50.0
2016-04-14,6.6667
2016-04-15,-6.25
2016-04-18,-46.6667
2016-04-19,25.0
2016-04-20,-20.0
2016-04-22,25.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,-20.0
2016-04-29,87.5
2016-05-02,-46.6667
2016-05-03,25.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-16,0.0
2016-05-18,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-31,0.0
2016-06-06,0.0
2016-06-10,0.0
2016-06-13,-20.0
2016-06-27,25.0
2016-06-30,0.0
2016-07-06,0.0
2016-07-08,0.0
2016-07-15,0.0
2016-10-20,0.0
2016-11-08,0.0
2016-11-21,0.0
2016-12-06,0.0
2016-12-15,0.0
2016-12-22,0.0
2017-01-25,0.0
2017-01-27,0.0
2017-02-09,0.0
2017-02-28,0.0
2017-03-09,0.0
2017-03-17,0.0
2017-03-24,-20.0
2017-03-27,25.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-24,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-15,0.0
2017-06-02,0.0
2017-06-06,-20.0
2017-06-09,0.0
2017-06-13,0.0
2017-06-20,0.0
2017-07-05,0.0
2017-09-12,0.0
2017-10-02,0.0
2017-10-17,0.0
2017-11-07,0.0
2017-11-29,0.0
2018-01-04,-90.0
2018-01-05,900.0
2018-01-12,-50.0
2018-01-29,100.0
2018-03-07,-99.0
2018-03-16,9900.0
2018-04-02,0.0
2018-04-19,0.0
2018-04-25,0.0
2018-05-02,0.0
2018-05-31,-90.0
2018-06-20,900.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-27,0.0
2018-07-19,0.0
2018-08-21,0.0
2018-08-23,0.0
2018-10-08,0.0
2018-10-10,0.0
2018-10-12,0.0
2018-10-18,0.0
2018-10-23,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-11-06,0.0
2018-11-23,0.0
2018-11-30,0.0
2018-12-20,0.0
2019-01-02,-99.0
2019-01-07,9900.0
2019-01-23,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-04-02,0.0
2019-04-12,0.0
2019-09-27,0.0
2019-10-07,0.0
2019-10-29,0.0
2020-01-13,0.0
2020-01-23,0.0
2020-04-02,0.0
2020-04-08,0.0
2020-05-05,0.0
2020-05-11,0.0
2020-05-21,-99.0
2020-05-28,0.0
