ticker,RHE US Equity
2007-06-01,0.0
2007-06-04,-14.6667
2007-06-05,20.1416
2007-06-06,7.2953
2007-06-07,-11.5152
2007-06-08,-1.3699
2007-06-11,2.7778
2007-06-12,4.7297
2007-06-13,-2.4516
2007-06-14,-5.9524
2007-06-15,-5.0633
2007-06-18,19.2593
2007-06-19,1.8634
2007-06-20,6.7073
2007-06-21,-2.85
2007-06-25,-5.2937
2007-06-26,-3.7342
2007-06-27,0.0
2007-06-28,-6.4516
2007-06-29,2.6897
2007-07-02,-1.276
2007-07-05,-1.3605
2007-07-09,-3.4483
2007-07-10,7.8571
2007-07-11,0.0
2007-07-12,-0.6623
2007-07-13,-6.6667
2007-07-16,0.7143
2007-07-17,2.8369
2007-07-18,-6.8966
2007-07-19,11.1111
2007-07-23,-10.0
2007-07-24,-1.1991
2007-07-25,-2.535
2007-07-26,1.5385
2007-07-27,-5.303
2007-07-31,0.0
2007-08-01,8.8
2007-08-02,-3.6765
2007-08-03,-4.5802
2007-08-06,4.0
2007-08-07,-2.3077
2007-08-08,0.7874
2007-08-10,0.7813
2007-08-13,0.7752
2007-08-14,0.0
2007-08-15,3.0769
2007-08-16,-17.9104
2007-08-17,13.6364
2007-08-20,4.0
2007-08-21,-3.8365
2007-08-22,-0.01
2007-08-23,-2.4
2007-08-24,2.3361
2007-08-27,-3.8847
2007-08-29,0.0
2007-08-30,6.6667
2007-08-31,0.0
2007-09-05,-1.9824000000000002
2007-09-06,-0.3686
2007-09-07,0.0
2007-09-10,-4.0
2007-09-11,0.0
2007-09-12,-6.6667
2007-09-13,7.1317
2007-09-14,-12.4909
2007-09-17,4.7619
2007-09-18,4.5568
2007-09-19,-0.0109
2007-09-20,-12.1739
2007-09-21,0.9901
2007-09-24,-1.9607999999999999
2007-09-25,1.0
2007-09-26,8.9109
2007-09-27,13.6364
2007-09-28,-5.6
2007-10-01,1.6949
2007-10-02,-16.6667
2007-10-03,9.9875
2007-10-04,-5.4437999999999995
2007-10-05,0.9615
2007-10-08,6.6667
2007-10-09,-1.7746
2007-10-10,-1.8293
2007-10-11,6.4815
2007-10-12,-9.5652
2007-10-15,2.8966
2007-10-16,-1.8806
2007-10-17,-1.9048
2007-10-18,-1.9417
2007-10-19,-0.9901
2007-10-22,2.0
2007-10-23,5.4902
2007-10-24,2.2305
2007-10-25,-9.0909
2007-10-26,8.0
2007-10-29,6.4931
2007-10-30,4.3365
2007-10-31,5.0
2007-11-01,-19.8413
2007-11-02,73.2673
2007-11-05,-22.8571
2007-11-06,47.4074
2007-11-07,-17.0854
2007-11-08,1.2121
2007-11-09,-4.1991
2007-11-12,-14.3683
2007-11-13,20.438
2007-11-14,-6.0606
2007-11-15,-11.1613
2007-11-16,1.6703000000000001
2007-11-19,-9.294599999999999
2007-11-20,-4.7249
2007-11-21,-4.9592
2007-11-23,-9.5554
2007-11-26,4.8197
2007-11-27,0.9059
2007-11-28,-9.1023
2007-11-29,-4.9881
2007-11-30,-5.2632
2007-12-03,3.3333
2007-12-04,-2.1371
2007-12-05,-1.1125
2007-12-07,4.4306
2007-12-10,-9.5624
2007-12-11,-9.4118
2007-12-12,-2.5974
2007-12-13,4.0
2007-12-14,-10.2564
2007-12-17,4.2857
2007-12-18,-5.4795
2007-12-19,15.942
2007-12-20,6.25
2007-12-21,-23.5294
2007-12-24,7.6923
2007-12-26,-7.1607
2007-12-27,0.0192
2007-12-28,15.3846
2007-12-31,6.6667
2008-01-02,0.0
2008-01-03,14.4141
2008-01-04,-12.5845
2008-01-07,2.4996
2008-01-09,3.6427
2008-01-10,2.3529
2008-01-11,-2.2989
2008-01-14,-3.5294
2008-01-15,-2.439
2008-01-16,-1.25
2008-01-17,-10.1266
2008-01-18,-11.2676
2008-01-22,3.1548
2008-01-23,7.713
2008-01-24,0.0
2008-01-25,0.0
2008-01-28,-2.8571
2008-01-29,1.4706000000000001
2008-01-30,-8.6957
2008-01-31,12.6984
2008-02-01,7.0423
2008-02-04,-1.3158
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,-2.65
2008-02-08,9.5703
2008-02-11,5.0
2008-02-12,7.1429
2008-02-13,5.5556
2008-02-14,-5.2632
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,4.4444
2008-02-21,-1.0638
2008-02-26,1.0753
2008-02-27,-2.1277
2008-02-28,14.1304
2008-02-29,-3.7976
2008-03-03,-2.9823
2008-03-04,11.2245
2008-03-05,8.2569
2008-03-06,-11.0169
2008-03-07,-2.4583
2008-03-10,7.39
2008-03-11,-2.7161999999999997
2008-03-12,7.4766
2008-03-13,10.4348
2008-03-14,10.2362
2008-03-17,0.0
2008-03-18,-14.2857
2008-03-19,15.0
2008-03-20,-9.4203
2008-03-24,-4.0
2008-03-25,-4.1667
2008-03-26,4.3478
2008-03-27,-4.1667
2008-03-28,10.4348
2008-03-31,-5.5118
2008-04-01,0.8333
2008-04-02,-0.8264
2008-04-03,0.0
2008-04-04,15.5
2008-04-07,12.5541
2008-04-08,-3.8462
2008-04-09,16.0
2008-04-10,-2.2989
2008-04-11,2.9412000000000003
2008-04-14,2.85
2008-04-15,4.4517
2008-04-16,0.5851
2008-04-17,-27.5516
2008-04-18,14.5985
2008-04-21,3.1847
2008-04-22,-10.4938
2008-04-23,8.2759
2008-04-24,-1.9029
2008-04-25,10.3807
2008-04-28,-11.1765
2008-04-30,5.9603
2008-05-01,0.0
2008-05-02,3.125
2008-05-05,12.1212
2008-05-06,0.0
2008-05-07,-2.4324
2008-05-08,1.9391
2008-05-09,-18.4783
2008-05-12,6.675
2008-05-13,-0.0078
2008-05-14,0.0
2008-05-15,10.0
2008-05-16,2.2727
2008-05-19,8.3333
2008-05-20,2.5897
2008-05-21,8.9728
2008-05-22,5.5046
2008-05-23,2.1739
2008-05-27,17.0213
2008-05-28,2.1818
2008-05-29,2.4911
2008-05-30,5.9028
2008-06-02,1.377
2008-06-03,-7.1798
2008-06-04,-2.439
2008-06-05,1.1429
2008-06-06,2.4011
2008-06-09,-1.7241
2008-06-10,1.7544
2008-06-11,-1.7241
2008-06-12,1.7544
2008-06-13,1.3793
2008-06-16,0.3401
2008-06-17,-1.6949
2008-06-18,0.0
2008-06-19,-3.4483
2008-06-20,-3.2098
2008-06-23,-2.2185
2008-06-24,-5.6604
2008-06-25,0.0
2008-06-26,4.8
2008-06-27,2.6718
2008-06-30,-2.974
2008-07-01,3.4483
2008-07-02,-3.7037
2008-07-03,-2.3077
2008-07-07,-4.7244
2008-07-08,-4.1322
2008-07-09,-2.5862
2008-07-10,-11.0619
2008-07-11,11.9403
2008-07-14,-2.2222
2008-07-15,-8.1818
2008-07-16,9.4059
2008-07-17,-2.7149
2008-07-18,-0.9302
2008-07-21,1.4085
2008-07-22,6.4757
2008-07-23,1.3099
2008-07-24,-1.2876
2008-07-25,0.0
2008-07-28,2.1793
2008-07-29,-2.1329
2008-07-30,6.5217
2008-07-31,0.4133
2008-08-01,3.6532999999999998
2008-08-04,-5.098
2008-08-05,1.6529
2008-08-06,7.7236
2008-08-07,0.0
2008-08-08,3.7736
2008-08-11,-5.4545
2008-08-12,-3.8462
2008-08-13,-1.6
2008-08-14,7.3171
2008-08-15,-4.5407
2008-08-19,3.5663
2008-08-20,-4.2146
2008-08-21,-4.0
2008-08-22,11.6667
2008-08-25,-12.3134
2008-08-26,0.0
2008-08-27,2.133
2008-08-28,-2.0884
2008-08-29,-9.3617
2008-09-02,3.2864
2008-09-03,-4.0909
2008-09-04,11.2796
2008-09-08,-6.3032
2008-09-09,-7.7273
2008-09-10,3.4483
2008-09-11,-4.7619
2008-09-12,2.5
2008-09-15,-9.7561
2008-09-16,-2.7027
2008-09-17,4.4444
2008-09-19,-3.2447
2008-09-22,-5.9923
2008-09-23,5.8699
2008-09-24,2.1888
2008-09-25,-2.1622
2008-09-26,3.8674
2008-09-29,0.0
2008-09-30,-0.6915
2008-10-01,1.7742
2008-10-02,3.1511
2008-10-03,3.1122
2008-10-06,-5.9871
2008-10-07,1.0954
2008-10-08,-0.5629
2008-10-09,-8.3344
2008-10-10,2.8094
2008-10-13,-13.8889
2008-10-14,0.0
2008-10-15,0.6371
2008-10-16,-3.8304
2008-10-20,13.3239
2008-10-21,2.9412000000000003
2008-10-22,-5.7071
2008-10-23,-3.0376
2008-10-24,-6.25
2008-10-27,6.6667
2008-10-28,-0.0625
2008-10-31,-4.9328
2008-11-03,10.5172
2008-11-06,-0.0074
2008-11-10,0.0074
2008-11-12,4.1667
2008-11-13,-2.8571
2008-11-14,-11.7647
2008-11-18,-13.3333
2008-11-19,5.3846
2008-11-20,5.8394
2008-11-21,20.0
2008-11-24,-2.306
2008-11-25,-17.641
2008-12-02,-3.5714
2008-12-03,-2.963
2008-12-04,-8.3874
2008-12-05,16.6545
2008-12-08,-0.7232
2008-12-09,-6.4574
2008-12-10,6.9128
2008-12-11,-1.4388
2008-12-12,-1.4689999999999999
2008-12-15,-3.6948
2008-12-16,0.0
2008-12-18,7.6923
2008-12-19,-1.4285999999999999
2008-12-22,-22.4638
2008-12-23,9.3458
2008-12-24,11.1111
2008-12-29,-6.9231
2008-12-30,-4.1322
2008-12-31,-8.6207
2009-01-02,9.434
2009-01-05,13.7931
2009-01-06,-12.8788
2009-01-07,-7.8261
2009-01-08,5.6604
2009-01-09,13.392900000000001
2009-01-12,4.7244
2009-01-14,-2.2556
2009-01-16,-3.0769
2009-01-20,-9.5238
2009-01-21,20.1645
2009-01-22,0.0091
2009-01-23,-16.0584
2009-01-26,-5.3913
2009-01-27,-8.0882
2009-01-28,1.9186999999999999
2009-01-29,-0.9015
2009-01-30,5.9406
2009-02-02,1.8692
2009-02-04,-8.2569
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-11,0.0
2009-02-12,0.0
2009-02-17,-5.0
2009-02-24,-15.7895
2009-03-03,0.0
2009-03-05,0.0
2009-03-06,-3.75
2009-03-10,5.1948
2009-03-11,-1.2346
2009-03-12,-10.0
2009-03-13,-2.7778
2009-03-16,1.4285999999999999
2009-03-18,0.0
2009-03-19,5.6338
2009-03-20,0.0
2009-03-24,2.5833
2009-03-25,-7.7173
2009-03-26,26.7606
2009-03-27,4.4306
2009-04-02,4.2692
2009-04-03,2.0408
2009-04-08,0.0
2009-04-09,14.0
2009-04-13,10.526299999999999
2009-04-15,3.1746
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,-1.5288
2009-04-21,3.8961
2009-04-22,12.782
2009-04-23,3.3333
2009-04-24,0.6452
2009-04-27,10.5569
2009-04-28,-5.4901
2009-04-29,-8.3742
2009-04-30,2.4439
2009-05-05,7.8431
2009-05-06,7.8788
2009-05-07,-4.5014
2009-05-08,-11.7582
2009-05-14,-3.3333
2009-05-15,0.4138
2009-05-18,13.3242
2009-05-20,-6.0114
2009-05-21,-3.2765
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,4.0
2009-05-28,2.5641
2009-05-29,1.875
2009-06-02,1.227
2009-06-04,-4.2424
2009-06-05,1.2658
2009-06-08,0.0
2009-06-09,5.625
2009-06-10,18.3432
2009-06-11,10.5
2009-06-12,0.905
2009-06-15,-5.8296
2009-06-16,4.7619
2009-06-17,4.5455
2009-06-18,-2.1739
2009-06-19,4.4444
2009-06-22,4.2553
2009-06-23,-8.1633
2009-06-24,8.8889
2009-06-25,-4.0816
2009-06-26,2.1702
2009-06-29,-4.2014
2009-06-30,-2.1792
2009-07-01,11.1111
2009-07-02,6.0
2009-07-06,0.0
2009-07-07,-7.5472
2009-07-08,-1.9592
2009-07-09,4.0799
2009-07-10,-5.6
2009-07-14,5.9322
2009-07-15,2.0
2009-07-16,5.098
2009-07-17,0.7463
2009-07-20,6.6667
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,-0.0043
2009-07-24,0.6988
2009-07-27,-5.1724
2009-07-28,-1.8182
2009-07-29,-7.7778
2009-07-30,0.4016
2009-07-31,-0.005
2009-08-03,-1.1951
2009-08-04,1.6194
2009-08-05,-4.3825
2009-08-06,0.0
2009-08-07,4.1667
2009-08-10,-0.8
2009-08-11,0.0
2009-08-12,4.4355
2009-08-13,6.1776
2009-08-14,-5.8182
2009-08-17,-8.1081
2009-08-18,0.8403
2009-08-19,-2.0833
2009-08-20,2.1277
2009-08-21,6.25
2009-08-24,1.9607999999999999
2009-08-25,1.1538
2009-08-26,-1.1407
2009-08-27,-1.9231
2009-08-28,1.9607999999999999
2009-08-31,-3.0769
2009-09-01,1.3889
2009-09-02,-3.9335
2009-09-03,-1.813
2009-09-04,0.0
2009-09-08,-3.7344
2009-09-09,3.4483
2009-09-10,16.6667
2009-09-11,5.3571
2009-09-14,-11.8644
2009-09-15,6.1538
2009-09-16,3.6277
2009-09-17,-8.046
2009-09-18,1.9011
2009-09-21,-1.1194
2009-09-22,-4.1509
2009-09-23,0.0
2009-09-24,-1.5748
2009-09-25,0.005
2009-09-28,-0.41
2009-09-29,-0.7982
2009-09-30,14.979800000000001
2009-10-01,-1.0563
2009-10-02,-3.5587
2009-10-05,2.214
2009-10-06,-0.361
2009-10-07,-2.1739
2009-10-08,-3.6667
2009-10-09,1.8839000000000001
2009-10-12,1.8868
2009-10-13,-3.7037
2009-10-14,1.5385
2009-10-15,2.2727
2009-10-19,-0.7407
2009-10-20,0.7463
2009-10-21,0.0
2009-10-22,0.4491
2009-10-23,-5.9778
2009-10-26,-1.9607999999999999
2009-10-28,-6.0
2009-10-30,-10.633
2009-11-02,2.3749000000000002
2009-11-03,1.3953
2009-11-06,7.7982
2009-11-09,-4.2553
2009-11-10,-1.1389
2009-11-11,-1.9949
2009-11-12,1.8349
2009-11-16,-3.1475
2009-11-17,24.6439
2009-11-18,-2.9851
2009-11-19,-2.2692
2009-11-20,2.3219
2009-11-23,-3.8462
2009-11-24,2.0
2009-11-25,1.9607999999999999
2009-11-27,0.3846
2009-11-30,3.0651
2009-12-01,2.2305
2009-12-02,10.9091
2009-12-03,0.0
2009-12-04,-3.2787
2009-12-07,-1.6949
2009-12-08,3.4483
2009-12-09,0.6667
2009-12-10,2.649
2009-12-11,-3.2258
2009-12-14,8.3333
2009-12-15,0.0
2009-12-16,1.8423
2009-12-17,-1.8090000000000002
2009-12-18,-4.6154
2009-12-21,2.2580999999999998
2009-12-22,3.1506
2009-12-23,2.1446
2009-12-24,1.7665
2009-12-28,2.0888
2009-12-29,19.5965
2009-12-30,-3.6145
2009-12-31,-1.625
2010-01-04,1.6518000000000002
2010-01-05,-2.5
2010-01-06,1.7949000000000002
2010-01-07,0.7557
2010-01-08,0.0
2010-01-11,0.5875
2010-01-12,0.6586
2010-01-13,-1.2346
2010-01-14,-1.2875
2010-01-15,0.5445
2010-01-19,0.1134
2010-01-20,2.1481
2010-01-21,-0.2463
2010-01-22,-1.9723000000000002
2010-01-25,-0.7557
2010-01-26,4.0577
2010-01-27,-2.436
2010-01-28,2.1703
2010-01-29,0.3227
2010-02-01,2.436
2010-02-02,0.4792
2010-02-03,1.8928
2010-02-04,-1.1803
2010-02-05,1.1973
2010-02-08,-5.814
2010-02-09,1.2377
2010-02-10,-2.442
2010-02-11,2.5
2010-02-12,1.2195
2010-02-16,13.253
2010-02-17,6.5957
2010-02-18,6.7839
2010-02-19,-0.9323
2010-02-22,12.2642
2010-02-23,-3.8655
2010-02-24,-2.0979
2010-02-25,2.6786
2010-02-26,3.4783
2010-03-01,0.0
2010-03-02,0.6723
2010-03-03,-1.0298
2010-03-04,0.7032
2010-03-05,-0.1675
2010-03-08,0.1342
2010-03-09,-0.3016
2010-03-10,-1.8319
2010-03-11,2.0373
2010-03-12,0.5034
2010-03-15,-2.1703
2010-03-16,1.0239
2010-03-17,-1.8580999999999999
2010-03-18,1.2048
2010-03-19,-0.5081
2010-03-22,-2.9081
2010-03-23,-2.993
2010-03-24,-5.6261
2010-03-25,5.0
2010-03-26,5.6044
2010-03-29,-1.1446
2010-03-30,1.0526
2010-03-31,-0.2279
2010-04-01,1.6204
2010-04-05,-0.6849
2010-04-06,-5.1724
2010-04-07,-0.7273
2010-04-08,-2.0169
2010-04-09,1.6846
2010-04-12,4.7794
2010-04-13,0.0
2010-04-14,-0.3509
2010-04-15,1.1884000000000001
2010-04-16,0.2175
2010-04-19,-0.8659
2010-04-20,0.1729
2010-04-21,-0.3497
2010-04-22,1.5789
2010-04-23,-0.0864
2010-04-26,-0.605
2010-04-27,0.0
2010-04-28,-0.3478
2010-04-29,-1.3961999999999999
2010-04-30,0.885
2010-05-03,-3.5066
2010-05-04,-0.7295
2010-05-05,-3.8484
2010-05-06,-7.043
2010-05-07,-0.6583
2010-05-10,6.2294
2010-05-11,1.9417
2010-05-12,-2.8571
2010-05-13,2.9412000000000003
2010-05-14,0.1905
2010-05-17,-0.3802
2010-05-18,-4.5802
2010-05-19,0.0
2010-05-20,-2.4
2010-05-21,0.4098
2010-05-24,-2.6531000000000002
2010-05-25,0.6289
2010-05-26,2.6458
2010-05-27,4.5261
2010-05-28,-2.9126
2010-06-01,-6.2
2010-06-02,0.0
2010-06-03,2.1322
2010-06-04,0.2088
2010-06-07,-0.0026
2010-06-08,-0.6224
2010-06-09,7.7568
2010-06-10,-5.8366
2010-06-11,-2.8926
2010-06-14,1.9149
2010-06-15,0.2088
2010-06-16,-3.125
2010-06-17,1.9355
2010-06-18,-2.9536
2010-06-21,1.087
2010-06-22,-1.0753
2010-06-23,-0.8696
2010-06-24,-4.386
2010-06-25,-5.9633
2010-06-28,-4.1463
2010-06-29,-5.3435
2010-06-30,-16.6667
2010-07-01,-2.9032
2010-07-02,9.6346
2010-07-06,0.0
2010-07-07,6.0606
2010-07-08,-1.1429
2010-07-09,-0.289
2010-07-12,-1.4493
2010-07-13,1.4706000000000001
2010-07-14,-1.4493
2010-07-15,0.8824
2010-07-16,-0.8746
2010-07-19,1.4706000000000001
2010-07-20,-1.1594
2010-07-21,-0.5865
2010-07-22,1.7699
2010-07-23,0.0
2010-07-26,-0.5761
2010-07-27,0.2879
2010-07-28,1.7442
2010-07-29,-0.5714
2010-07-30,-0.8621
2010-08-02,2.029
2010-08-03,2.2727
2010-08-04,0.0
2010-08-05,-0.2778
2010-08-06,0.8357
2010-08-09,-0.5559
2010-08-10,-4.1633
2010-08-11,-4.3478
2010-08-12,0.0
2010-08-13,-0.9091
2010-08-16,1.2232
2010-08-17,1.8127
2010-08-18,-3.5608
2010-08-19,-1.5385
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,-3.4375
2010-08-25,7.767
2010-08-26,-3.003
2010-08-27,0.6192
2010-08-30,-2.1538
2010-08-31,3.7736
2010-09-01,3.0303
2010-09-02,-0.5882
2010-09-03,0.5917
2010-09-07,-2.0588
2010-09-08,2.1021
2010-09-09,-0.5882
2010-09-10,0.5917
2010-09-13,1.4706000000000001
2010-09-14,0.0
2010-09-15,-2.8986
2010-09-16,0.0
2010-09-17,-8.9552
2010-09-20,9.1803
2010-09-21,3.1532
2010-09-22,-1.8923
2010-09-23,0.8902
2010-09-24,0.5882
2010-09-27,-3.5088
2010-09-28,3.7273
2010-09-29,5.5215
2010-09-30,0.2907
2010-10-01,2.6087
2010-10-04,-2.5423999999999998
2010-10-05,2.3188
2010-10-06,-2.2663
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,-1.4493
2010-10-12,4.7059
2010-10-13,1.9663
2010-10-14,-2.2039
2010-10-15,2.6479
2010-10-18,-1.7563
2010-10-19,0.0
2010-10-20,4.0782
2010-10-21,0.3757
2010-10-22,-2.4064
2010-10-25,-1.6438000000000001
2010-10-26,0.0
2010-10-27,4.4568
2010-10-28,-1.3333
2010-10-29,5.9459
2010-11-01,0.3061
2010-11-02,0.2035
2010-11-03,2.2843
2010-11-04,3.2258
2010-11-05,-3.6058
2010-11-08,10.4988
2010-11-09,-1.8279999999999998
2010-11-10,-3.4483
2010-11-11,-0.2381
2010-11-12,5.0119
2010-11-15,-3.4091
2010-11-16,-5.8824
2010-11-17,3.0
2010-11-18,-1.6989999999999998
2010-11-19,-1.2346
2010-11-22,0.0
2010-11-23,-1.25
2010-11-24,1.7215
2010-11-26,-2.439
2010-11-29,-3.0612
2010-11-30,-2.6316
2010-12-01,4.3243
2010-12-02,-0.5052
2010-12-03,0.2474
2010-12-06,0.2597
2010-12-07,1.8135
2010-12-08,-3.0534
2010-12-09,-0.2625
2010-12-10,0.2632
2010-12-13,-0.5249
2010-12-14,-0.2639
2010-12-15,-0.2646
2010-12-16,-0.2653
2010-12-17,1.0638
2010-12-20,0.0
2010-12-21,2.1053
2010-12-22,-1.0309
2010-12-23,0.0
2010-12-27,-0.2604
2010-12-28,-0.7833
2010-12-29,4.4737
2010-12-30,0.0
2010-12-31,-1.7631999999999999
2011-01-03,2.3077
2011-01-04,0.2506
2011-01-05,2.5
2011-01-06,0.0
2011-01-07,-0.2439
2011-01-10,0.0
2011-01-11,1.7115
2011-01-12,1.4423
2011-01-13,6.1374
2011-01-14,-0.8707
2011-01-18,0.9009
2011-01-19,-0.4464
2011-01-20,-0.4484
2011-01-21,1.3063
2011-01-24,-1.0671
2011-01-25,-0.2247
2011-01-26,0.9009
2011-01-27,-0.8929
2011-01-28,-0.9009
2011-01-31,-0.4545
2011-02-01,-0.6849
2011-02-02,-1.1494
2011-02-03,1.1395
2011-02-04,4.6189
2011-02-07,1.7610000000000001
2011-02-08,-1.7279
2011-02-09,0.6593
2011-02-10,-0.6769
2011-02-11,0.022
2011-02-14,0.0
2011-02-15,-1.978
2011-02-16,1.1211
2011-02-17,0.643
2011-02-18,1.3439
2011-02-22,1.087
2011-02-23,-2.1505
2011-02-24,-2.1978
2011-02-25,3.3708
2011-02-28,-4.7826
2011-03-01,-1.8235999999999999
2011-03-02,0.4622
2011-03-03,1.8519
2011-03-04,0.0
2011-03-07,-0.0227
2011-03-08,-1.3639000000000001
2011-03-09,-3.2035
2011-03-10,-0.0238
2011-03-11,0.9764
2011-03-14,-0.967
2011-03-15,0.0238
2011-03-16,-0.9554
2011-03-17,2.1635
2011-03-18,-1.1736
2011-03-21,1.8006
2011-03-22,0.0789
2011-03-23,3.7626
2011-03-24,3.6036
2011-03-25,3.6957
2011-03-28,5.4927
2011-03-29,-0.2385
2011-03-30,-0.3984
2011-03-31,-1.0
2011-04-01,-0.2222
2011-04-04,-3.6242
2011-04-05,1.4706000000000001
2011-04-06,-0.0207
2011-04-07,-0.1864
2011-04-08,2.6997
2011-04-11,-1.0126
2011-04-12,-1.2857
2011-04-13,0.2481
2011-04-14,-1.2374
2011-04-15,-0.6056
2011-04-18,1.6806999999999999
2011-04-19,0.6198
2011-04-20,1.4374
2011-04-21,-0.6579
2011-04-25,0.866
2011-04-26,-0.404
2011-04-27,-0.2637
2011-04-28,0.0814
2011-04-29,0.9957
2011-05-02,1.1871
2011-05-03,0.6164
2011-05-04,-0.0198
2011-05-05,-0.1804
2011-05-06,0.0
2011-05-09,0.3985
2011-05-10,0.1578
2011-05-11,3.3872
2011-05-12,1.6952
2011-05-13,5.8251
2011-05-16,-4.0708
2011-05-17,-3.1365
2011-05-18,4.381
2011-05-19,1.2774
2011-05-20,-2.1622
2011-05-23,-0.7551
2011-05-24,1.1319
2011-05-25,2.7523
2011-05-26,-2.6786
2011-05-27,3.6696999999999997
2011-05-31,0.0
2011-06-01,0.531
2011-06-02,0.5304
2011-06-03,0.6983
2011-06-06,2.6087
2011-06-07,-2.5423999999999998
2011-06-08,-0.6957
2011-06-09,0.7005
2011-06-10,-2.6717
2011-06-13,-1.7221
2011-06-14,0.0
2011-06-15,-4.3636
2011-06-16,1.1407
2011-06-17,-1.8797000000000001
2011-06-20,2.1073
2011-06-21,-0.0938
2011-06-22,2.9108
2011-06-23,-1.0949
2011-06-24,0.0
2011-06-27,-0.1845
2011-06-28,9.9815
2011-06-29,2.3529
2011-06-30,2.6273
2011-07-01,-0.8
2011-07-05,-0.8065
2011-07-06,1.1381999999999999
2011-07-07,2.8939
2011-07-08,-0.3125
2011-07-11,-0.3135
2011-07-12,-2.5157
2011-07-13,2.0968
2011-07-14,-1.1058
2011-07-15,0.0
2011-07-18,3.5144
2011-07-19,0.463
2011-07-20,-0.768
2011-07-21,-1.3932
2011-07-22,-0.314
2011-07-25,0.4724
2011-07-26,-1.2539
2011-07-27,-1.4285999999999999
2011-07-28,0.0
2011-07-29,-0.8052
2011-08-01,-4.7078
2011-08-02,0.5111
2011-08-03,0.339
2011-08-04,-2.1959
2011-08-05,-0.5181
2011-08-08,-7.2917
2011-08-09,3.3708
2011-08-10,-1.2681
2011-08-11,2.7339
2011-08-12,2.1432
2011-08-15,-1.2065
2011-08-16,-1.9646
2011-08-17,-1.6068
2011-08-18,-6.6055
2011-08-19,-0.3929
2011-08-22,3.1558
2011-08-23,-0.5736
2011-08-24,-1.3462
2011-08-25,-2.5341
2011-08-26,-0.8
2011-08-29,0.8065
2011-08-30,0.58
2011-08-31,1.213
2011-09-01,-2.3576
2011-09-02,-3.4205
2011-09-06,-2.2917
2011-09-07,1.2793
2011-09-08,-4.6316
2011-09-09,-1.1038000000000001
2011-09-12,-1.3393
2011-09-13,0.905
2011-09-14,2.2422
2011-09-15,-1.7544
2011-09-16,1.1161
2011-09-19,14.7903
2011-09-20,-2.5
