ticker,BKIT US Equity
2017-01-13,5.2062
2017-01-17,10.573
2017-01-18,8.0292
2017-01-19,-15.5405
2017-01-20,-10.4
2017-01-23,-6.25
2017-01-24,7.619
2017-01-25,2.6549
2017-01-26,-10.3448
2017-01-27,-19.2308
2017-01-30,0.372
2017-01-31,6.7457
2017-02-01,4.4444
2017-02-02,7.4468
2017-02-03,-16.8317
2017-02-06,-11.9048
2017-02-07,-18.9189
2017-02-08,13.3333
2017-02-09,11.7647
2017-02-10,-1.3158
2017-02-13,-6.6667
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-4.7321
2017-02-17,3.4677
2017-02-21,-10.1449
2017-02-22,1.6129
2017-02-23,4.7619
2017-02-24,-1.5152
2017-02-27,15.3846
2017-02-28,6.6667
2017-03-01,-18.75
2017-03-02,14.0
2017-03-03,3.2389
2017-03-06,-8.2353
2017-03-07,-0.2849
2017-03-08,1.4285999999999999
2017-03-09,-5.6338
2017-03-10,1.4925
2017-03-13,-2.6010999999999997
2017-03-14,-3.3689
2017-03-15,-3.125
2017-03-16,0.8871
2017-03-17,2.3181
2017-03-20,-3.125
2017-03-21,-3.2258
2017-03-22,-5.0
2017-03-23,-1.7544
2017-03-24,1.7856999999999998
2017-03-27,3.5088
2017-03-28,-15.2542
2017-03-29,-2.0
2017-03-30,-8.1633
2017-03-31,-1.4722
2017-04-03,-14.2938
2017-04-04,-7.8947
2017-04-05,5.7143
2017-04-06,2.7027
2017-04-07,-7.8947
2017-04-10,-2.8571
2017-04-11,3.7868
2017-04-12,5.9688
2017-04-13,1.6213
2017-04-17,5.2632
2017-04-18,0.0
2017-04-19,3.75
2017-04-20,3.6145
2017-04-21,12.5291
2017-04-24,-11.1341
2017-04-25,-10.4651
2017-04-26,-1.2987
2017-04-27,13.1579
2017-04-28,11.6279
2017-05-01,2.0833
2017-05-02,2.0408
2017-05-03,-10.375
2017-05-04,0.4184
2017-05-05,8.8611
2017-05-08,9.2115
2017-05-09,-2.5234
2017-05-10,-8.2454
2017-05-11,-0.7315
2017-05-12,11.5789
2017-05-15,-10.1887
2017-05-16,1.4706000000000001
2017-05-17,-6.8323
2017-05-18,8.8611
2017-05-19,1.2376
2017-05-22,12.9175
2017-05-23,1.7856999999999998
2017-05-24,0.0
2017-05-25,-3.5088
2017-05-26,-2.7386
2017-05-30,-1.2151
2017-05-31,-8.1609
2017-06-01,-1.0947
2017-06-02,8.8542
2017-06-05,-17.4043
2017-06-06,-7.3135
2017-06-07,0.0
2017-06-08,2.45
2017-06-09,-21.9131
2017-06-12,13.4031
2017-06-13,-3.552
2017-06-14,16.52
2017-06-15,-6.8216
2017-06-16,0.5237
2017-06-19,9.1652
2017-06-20,-1.6787
2017-06-21,-6.0488
2017-06-22,1.7652999999999999
2017-06-23,4.5918
2017-06-26,-2.439
2017-06-27,-2.75
2017-06-28,-7.455
2017-06-29,-5.5833
2017-06-30,-15.1221
2017-07-05,-44.1941
2017-07-06,13.229800000000001
2017-07-07,20.6802
2017-07-10,-15.9091
2017-07-11,8.1081
2017-07-12,2.5
2017-07-13,-2.439
2017-07-14,5.0
2017-07-17,-14.2857
2017-07-18,10.2278
2017-07-19,0.751
2017-07-20,0.05
2017-07-21,-7.5
2017-07-24,1.7838
2017-07-25,2.7031
2017-07-26,0.8325
2017-07-27,-2.5641
2017-07-28,0.0
2017-07-31,2.6316
2017-08-01,-4.9231
2017-08-02,2.4811
2017-08-03,-5.2632
2017-08-04,-4.7222
2017-08-07,4.9563
2017-08-08,2.7778
2017-08-09,-2.7027
2017-08-10,2.7778
2017-08-11,-2.7027
2017-08-14,-11.1111
2017-08-15,0.0
2017-08-17,-6.25
2017-08-18,-20.0
2017-08-21,-8.3333
2017-08-22,0.0
2017-08-23,9.0909
2017-08-24,8.3333
2017-08-25,-13.461500000000001
2017-08-28,-11.1111
2017-08-29,-10.0
2017-08-30,-4.7778
2017-08-31,-41.6569
2017-09-01,36.0
2017-09-05,1.4706000000000001
2017-09-06,-1.1594
2017-09-07,1.173
2017-09-08,1.4493
2017-09-11,5.1429
2017-09-13,1.9022000000000001
2017-09-15,6.6667
2017-09-18,-9.375
2017-09-19,-2.069
2017-09-20,7.0423
2017-09-21,-1.3158
2017-09-22,0.6667
2017-09-25,-0.6623
2017-09-26,2.8
2017-09-27,0.0
2017-09-28,24.5136
2017-09-29,-21.875
2017-10-02,-13.3333
2017-10-03,38.4615
2017-10-04,28.3333
2017-10-05,16.8831
2017-10-06,32.2222
2017-10-09,-1.9607999999999999
2017-10-10,-1.4285999999999999
2017-10-11,-1.4493
2017-10-12,-8.3824
2017-10-13,-6.1785
2017-10-16,2.6504
2017-10-17,-16.6667
2017-10-18,-2.0
2017-10-19,-10.2041
2017-10-20,4.5455
2017-10-23,-4.3478
2017-10-24,-9.0909
2017-10-25,10.0
2017-10-26,-17.2727
2017-10-27,-1.0989
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,11.1111
2017-11-02,-10.0
2017-11-03,-8.4444
2017-11-06,27.4272
2017-11-07,0.381
2017-11-08,0.0
2017-11-09,-5.1233
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,9.0
2017-11-16,-5.7459
2017-11-17,-2.6641
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,-10.0
2017-11-28,-11.1111
2017-11-29,0.0625
2017-11-30,-0.0625
2017-12-01,2.1875
2017-12-04,0.9052
2017-12-06,22.6209
2017-12-07,-6.0801
2017-12-08,-10.526299999999999
2017-12-11,-5.8824
2017-12-12,4.3125
2017-12-13,-10.1258
2017-12-14,0.0
2017-12-15,20.0
2017-12-18,-16.6667
2017-12-19,-13.3333
2017-12-20,-7.6923
2017-12-21,-8.3333
2017-12-22,-18.1818
2017-12-26,77.7778
2017-12-27,-50.0
2017-12-28,25.0
2017-12-29,-10.0
2018-01-02,11.1111
2018-01-03,0.0
2018-01-04,32.8
2018-01-05,-17.1687
2018-01-08,0.0
2018-01-09,20.9091
2018-01-10,2.2556
2018-01-11,2.9412000000000003
2018-01-12,28.5714
2018-01-16,-20.0
2018-01-17,3.6111
2018-01-18,0.2011
2018-01-19,20.4013
2018-01-22,-13.3444
2018-01-23,-3.8338
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,-46.6667
2018-01-30,15.25
2018-02-01,73.102
2018-02-02,0.0
2018-02-05,-31.0777
2018-02-06,36.6182
2018-02-07,-25.3394
2018-02-08,4.0642
2018-02-13,-14.3542
2018-02-14,19.8
2018-02-15,-4.5075
2018-02-16,-21.3287
2018-02-20,55.3333
2018-02-23,-22.6037
2018-02-27,0.0
2018-02-28,1.6636
2018-03-01,0.0
2018-03-02,0.9091
2018-03-06,4.4685
2018-03-07,3.484
2018-03-08,-19.5833
2018-03-09,-6.7358
2018-03-12,14.4444
2018-03-14,11.4369
2018-03-15,20.9444
2018-03-16,-6.3536
2018-03-19,-23.0769
2018-03-22,0.0
2018-03-23,26.0
2018-03-26,-20.634900000000002
2018-03-27,0.0
2018-03-28,-10.0
2018-04-02,2.2222
2018-04-04,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,-2.1739
2018-04-12,11.1111
2018-04-16,-10.0
2018-04-18,-15.5556
2018-04-20,-2.6316
2018-04-23,25.0
2018-04-24,-24.3243
2018-04-25,0.0
2018-04-26,14.2857
2018-04-27,-5.0
2018-04-30,0.0
2018-05-01,0.6842
2018-05-03,4.5478
2018-05-07,62.5
2018-05-09,0.0
2018-05-11,-41.5385
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,52.8947
2018-05-18,3.2702
2018-05-21,8.1667
2018-05-22,-7.5501000000000005
2018-05-31,-25.0
2018-06-01,33.3333
2018-06-04,-16.6667
2018-06-05,-20.0
2018-06-06,25.0
2018-06-07,-22.0
2018-06-08,28.2051
2018-06-11,-20.0
2018-06-13,0.0
2018-06-14,12.5
2018-06-15,33.3333
2018-06-18,-33.3333
2018-06-20,2.5
2018-06-22,-2.439
2018-06-27,2.5
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-05,-4.878
2018-07-06,2.5641
2018-07-11,-12.5
2018-07-12,0.0
2018-07-13,10.7143
2018-07-16,-9.6774
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,-37.1429
2018-07-20,59.0909
2018-07-23,0.0
2018-07-24,-12.5714
2018-07-25,-13.3987
2018-07-26,-16.9811
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,20.4545
2018-08-01,32.0755
2018-08-03,14.2857
2018-08-08,-45.0
2018-08-09,0.0
2018-08-13,0.0
2018-08-14,-9.0909
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,-25.05
2018-08-21,-31.6211
2018-08-22,-2.439
2018-08-23,0.0
2018-08-24,51.4
2018-08-27,32.1004
2018-08-29,-25.0
2018-08-30,100.0
2018-09-04,-66.3333
2018-09-05,28.7129
2018-09-07,-16.5385
2018-09-10,4.1475
2018-09-12,-4.8673
2018-09-13,87.907
2018-09-14,1.9802
2018-09-18,-19.9029
2018-09-19,13.6364
2018-09-24,-28.8
2018-09-27,-2.6217
2018-09-28,0.0
2018-10-01,-21.5385
2018-10-02,-1.9607999999999999
2018-10-03,0.0
2018-10-05,18.0
2018-10-09,69.4068
2018-10-10,-49.975
2018-10-12,0.0
2018-10-15,25.0
2018-10-16,-20.0
2018-10-19,50.0
2018-10-23,-63.3333
2018-10-25,0.0
2019-01-30,-97.2727
2019-05-02,566.6667
2019-05-10,6.0
2019-05-13,2.8302
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,1.8349
2019-05-20,1.8018
2019-05-21,0.885
2019-05-22,0.8772
2019-05-23,0.8696
2019-05-24,0.8621
2019-05-28,-2.5641
2019-05-29,0.8772
2019-05-30,2.6087
2019-05-31,1.6949
2019-06-03,0.8333
2019-06-04,1.6529
2019-06-05,2.439
2019-06-06,1.5873
2019-06-07,1.5625
2019-06-10,1.5385
2019-06-11,0.7576
2019-06-12,1.5038
2019-06-13,1.4815
2019-06-14,2.1898
2019-06-17,2.8571
2019-06-18,2.7778
2019-06-19,3.3784
2019-06-20,1.9607999999999999
2019-06-21,2.5641
2019-06-24,2.5
2019-06-25,-3.6585
2019-06-26,1.2658
2019-06-27,3.125
2019-06-28,0.0
2019-07-01,5.4545
2019-07-02,3.4483
2019-07-03,1.6667
2019-07-05,1.6393
2019-07-08,2.6882
2019-07-09,1.0471
2019-07-10,0.5181
2019-07-11,0.1289
2019-07-12,-71.1712
2019-07-15,-63.9286
2019-07-16,-15.8416
2019-07-17,2.9412000000000003
2019-07-18,94.2857
2019-07-19,11.7647
2019-07-22,-0.7895
2019-07-23,-15.1194
2019-07-24,7.8125
2019-07-25,5.7971
2019-08-09,-65.7534
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,12.0
2019-08-15,-3.5714
2019-08-19,-3.7037
2019-08-20,0.0
2019-08-21,-23.0769
2019-08-26,20.0
2019-08-28,-16.6667
2019-08-30,10.0
2019-09-03,-18.1818
2019-09-04,-11.1111
2019-09-16,25.0
2019-09-23,-40.0
2019-09-24,0.0
2019-09-26,150.0
2019-10-01,-40.0
2019-10-04,0.0
2019-10-08,-55.5556
2019-10-10,25.0
2019-10-22,0.0
2019-10-24,140.0
2019-10-25,-16.6667
2019-10-28,0.0
2019-11-01,1.0
2019-11-06,-98.9109
2019-11-11,20809.0909
2019-11-14,-17.3913
2019-11-18,-94.7368
2019-11-19,1800.0
2019-11-20,0.0
2019-11-21,57.8947
2019-11-22,-50.0
2019-11-25,-3.3333
2019-11-26,0.0
2019-11-27,-17.2414
2019-12-06,-16.6667
2019-12-09,25.0
2019-12-10,-20.0
2019-12-12,120.0
2019-12-13,0.0
2019-12-17,-86.3636
2019-12-18,400.0
2019-12-19,-60.0
2019-12-23,0.0
2019-12-24,-48.3333
2019-12-27,-32.2581
2019-12-30,47.619
2019-12-31,-35.4839
2020-01-10,5.0
2020-01-15,0.0
2020-01-16,47.619
2020-01-17,287.0968
2020-01-23,-16.6667
2020-02-06,-80.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-14,-50.0
2020-03-02,100.0
2020-03-05,0.0
2020-03-11,0.0
2020-03-26,0.0
2020-03-30,0.0
2020-04-14,0.0
2020-04-22,0.0
2020-05-06,-50.0
2020-05-19,0.0
2020-05-29,0.0
2020-06-01,50.0
2020-06-04,233.3333
2020-06-05,-20.0
2020-06-09,0.0
2020-06-15,-25.0
2020-07-08,-66.6667
2020-07-29,0.0
2020-07-30,0.0
