ticker,EXLA US Equity
2013-06-25,0.0
2013-06-26,10.4167
2013-06-27,-35.8491
2013-06-28,-5.8824
2013-07-01,15.625
2013-07-02,-18.9189
2013-07-03,-3.3333
2013-07-05,0.0
2013-07-08,20.6897
2013-07-09,-17.1429
2013-07-10,0.0
2013-07-11,-10.3448
2013-07-12,15.3846
2013-07-15,-20.0
2013-07-16,12.5
2013-07-17,18.5185
2013-07-18,-18.75
2013-07-19,-7.6923
2013-07-22,0.0
2013-07-23,25.0
2013-07-24,0.0
2013-07-25,-10.0
2013-07-26,7.4074
2013-07-29,10.3448
2013-07-30,9.375
2013-07-31,-14.2857
2013-08-01,-10.0
2013-08-02,11.1111
2013-08-05,-3.3333
2013-08-06,-17.2414
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,-12.5
2013-08-12,4.7619
2013-08-13,0.0
2013-08-14,22.7273
2013-08-15,-3.7037
2013-08-16,-15.3846
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,18.1818
2013-08-22,0.0
2013-08-23,-15.3846
2013-08-26,-4.5455
2013-08-27,-9.5238
2013-08-28,15.7895
2013-08-29,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,-13.6364
2013-09-05,0.0
2013-09-06,10.526299999999999
2013-09-09,4.7619
2013-09-10,-18.1818
2013-09-12,-44.4444
2013-09-13,10.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,-9.0909
2013-09-20,40.0
2013-09-23,-42.8571
2013-09-24,37.5
2013-09-27,0.0
2013-10-01,-9.0909
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,-20.0
2013-10-07,0.0
2013-10-09,25.0
2013-10-11,0.0
2013-10-14,10.0
2013-10-17,-27.2727
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,25.0
2013-10-25,-20.0
2013-10-28,25.0
2013-11-01,0.0
2013-11-05,-20.0
2013-11-06,25.0
2013-11-07,-20.0
2013-11-08,0.0
2013-11-11,37.5
2013-11-13,-27.2727
2013-11-14,62.5
2013-11-15,-15.3846
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,-27.2727
2013-11-21,37.5
2013-11-25,-9.0909
2013-11-26,30.0
2013-11-27,-15.3846
2013-11-29,-9.0909
2013-12-03,0.0
2013-12-10,10.0
2013-12-11,0.0
2013-12-16,-27.2727
2013-12-17,-25.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,33.3333
2013-12-26,-25.0
2013-12-27,0.0
2013-12-30,0.0
2014-01-08,33.3333
2014-01-10,-25.0
2014-01-14,0.0
2014-01-15,-16.6667
2014-01-16,60.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,-25.0
2014-02-03,-16.6667
2014-02-04,60.0
2014-02-05,0.0
2014-02-11,0.0
2014-02-13,0.0
2014-02-19,0.0
2014-02-24,25.0
2014-02-25,0.0
2014-03-05,30.0
2014-03-07,-23.0769
2014-03-14,0.0
2014-03-31,-20.0
2014-04-04,0.0
2014-04-08,0.0
2014-04-16,-25.0
2014-04-28,83.3333
2014-04-29,0.0
2014-04-30,45.4545
2014-05-01,-31.25
2014-05-07,0.0
2014-05-08,-9.0909
2014-05-12,0.0
2014-05-16,60.0
2014-05-19,0.0
2014-05-27,-37.5
2014-06-30,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-25,-20.0
2014-07-29,100.0
2014-08-04,-50.0
2014-08-05,100.0
2014-08-06,-50.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-13,-25.0
2014-08-14,133.3333
2014-08-18,-42.8571
2014-09-02,-25.0
2014-09-05,0.0
2014-09-12,116.6667
2014-09-23,-53.8462
2014-09-24,33.3333
2014-09-25,0.0
2014-10-07,-37.5
2014-10-08,0.0
2014-10-09,0.0
2014-10-20,20.0
2014-10-24,-16.6667
2014-10-27,-40.0
2014-10-30,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-24,0.0
2014-12-01,0.0
2014-12-09,0.0
2014-12-18,-33.3333
2014-12-19,0.0
2014-12-31,50.0
2015-01-22,0.0
2015-01-29,0.0
2015-02-04,0.0
2015-02-20,0.0
2015-03-02,0.0
2015-03-06,0.0
2015-03-11,0.0
2015-03-24,0.0
2015-04-01,0.0
2015-05-05,0.0
2015-05-13,0.0
2015-06-19,66.6667
2015-07-20,0.0
2015-07-21,-40.0
2015-08-03,100.0
2015-08-11,-16.6667
2015-08-31,0.0
2015-09-01,0.0
2015-09-08,0.0
2015-09-16,0.0
2015-09-17,-40.0
2015-10-08,166.6667
2015-10-12,-25.0
2015-10-14,33.3333
2015-10-22,-25.0
2015-11-16,33.3333
2015-11-19,-37.5
2015-12-10,0.0
2015-12-17,0.0
2015-12-21,0.0
2015-12-22,0.0
2016-01-11,20.0
2016-01-20,-50.0
2016-01-25,0.0
2016-01-29,0.0
2016-02-08,0.0
2016-02-11,0.0
2016-03-08,66.6667
2016-03-10,0.0
2016-03-17,20.0
2016-03-24,-16.6667
2016-03-31,-40.0
2016-04-08,233.3333
2016-04-11,-50.0
2016-05-09,-40.0
2016-06-13,100.0
2016-06-17,66.6667
2016-06-24,0.0
2016-07-14,-50.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,100.0
2016-07-28,-50.0
2016-08-01,0.0
2016-08-23,0.0
2016-08-30,20.0
2016-09-15,-16.6667
2016-10-25,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-12-12,0.0
2016-12-22,0.0
2016-12-27,0.0
2017-01-10,60.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-26,0.0
2017-01-27,-37.5
2017-02-27,0.0
2017-03-13,0.0
2017-04-12,60.0
2017-04-20,-25.0
2017-04-24,0.0
2017-04-26,0.0
2017-04-27,33.3333
2017-05-04,25.0
2017-05-08,0.0
2017-05-11,30.0
2017-05-12,-15.3846
2017-05-15,-27.2727
2017-05-16,0.0
2017-05-17,25.0
2017-05-22,-20.0
2017-05-24,0.0
2017-05-25,-25.0
2017-06-07,6.6667
2017-06-15,50.0
2017-06-16,-16.6667
2017-06-19,40.0
2017-06-20,-14.2857
2017-06-21,0.0
2017-06-23,46.6667
2017-06-26,-20.4545
2017-06-27,-28.5714
2017-06-29,0.0
2017-06-30,40.0
2017-07-03,0.0
2017-07-05,-21.4286
2017-07-06,-9.0909
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,-20.0
2017-07-14,25.0
2017-08-04,-20.0
2017-08-07,0.0
2017-08-11,0.0
2017-08-21,0.0
2017-08-25,44.25
2017-09-01,3.9861
2017-09-25,-33.3333
2017-09-26,50.0
2017-09-28,-16.6667
2017-10-13,4.6
2017-10-18,-4.3977
2017-10-20,0.0
2017-10-25,-20.0
2017-11-08,0.0
2017-11-13,-25.0
2017-11-22,33.3333
2017-11-27,-25.0
2017-11-29,0.0
2017-12-01,133.3333
2017-12-06,-42.8571
2017-12-13,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-28,0.0
2018-01-03,0.0
2018-01-12,0.0
2018-02-09,0.0
2018-03-15,0.0
2018-03-19,25.0
2018-03-20,-20.0
2018-03-21,0.0
2018-04-12,-25.0
2018-04-23,0.0
2018-04-24,66.6667
2018-04-25,-20.0
2018-06-06,25.0
2018-06-11,0.0
2018-07-09,-20.0
2018-07-12,25.0
2018-07-16,-20.0
2018-07-25,0.0
2018-08-06,25.0
2018-08-21,-20.0
2018-08-27,0.0
2018-08-31,25.0
2018-09-11,0.0
2018-09-14,-20.0
2018-09-19,0.0
2018-09-21,25.0
2018-09-27,0.0
2018-10-02,0.0
2018-10-04,20.0
2018-10-05,0.0
2018-10-09,45.0
2018-10-18,-1.1494
2018-11-12,4.6512
2018-11-13,0.0
2018-11-15,-33.3333
2018-11-23,1.6667
2018-12-04,-1.6393
2018-12-07,16.6667
2019-01-02,25.7143
2019-01-16,0.0
2019-02-01,2.2727
2019-02-08,0.0
2019-02-15,-11.1111
2019-02-20,25.0
2019-02-21,50.0
2019-03-08,-9.3333
2019-03-12,47.0588
2019-04-03,-5.0
2019-04-04,-5.2632
2019-04-16,-5.5556
2019-04-22,0.0
2019-04-29,0.0
2019-05-14,0.0
2019-05-15,23.5294
2019-05-16,14.2857
2019-05-17,-29.1667
2019-05-20,0.0
2019-05-21,29.4118
2019-05-28,-9.0909
2019-05-29,10.0
2019-05-30,0.0
2019-06-10,-4.5455
2019-06-11,0.0
2019-06-20,-4.7619
2019-07-02,0.0
2019-07-10,0.0
2019-07-16,0.0
2019-07-23,-5.0
2019-07-26,0.0
2019-08-01,-5.2632
2019-08-06,-5.5556
2019-08-08,11.7647
2019-08-20,0.0
2019-08-21,-3.9474
2019-08-26,4.1096
2019-08-28,-5.2632
2019-08-30,5.5556
2019-09-12,0.0
2019-09-27,5.2632
2019-09-30,20.0
2019-10-01,16.6667
2019-10-02,0.0
2019-10-04,0.0
2019-10-07,31.5714
2019-10-08,14.0065
2019-10-09,50.0
2019-10-10,-11.1111
2019-10-11,60.7143
2019-10-14,-19.7778
2019-10-15,27.4238
2019-10-16,6.5217
2019-10-17,3.0612
2019-10-18,-2.9703
2019-10-21,-20.4082
2019-10-22,2.0513
2019-10-23,-12.0603
2019-10-24,19.1429
2019-10-25,-2.8777
2019-10-28,-11.1111
2019-10-29,26.3889
2019-10-30,9.8901
2019-10-31,-11.0
2019-11-01,4.4944
2019-11-04,7.5269
2019-11-05,-3.0
2019-11-06,34.0206
2019-11-07,5.5385
2019-11-08,-17.6385
2019-11-11,-12.3894
2019-11-12,0.0
2019-11-13,-9.0909
2019-11-14,5.5556
2019-11-15,-24.3158
2019-11-18,-10.9875
2019-11-19,-12.5
2019-11-20,-28.5714
2019-11-21,8.125
2019-11-22,16.185
2019-11-25,5.4726
2019-11-26,-5.6604
2019-11-27,-4.0
2019-11-29,0.0
2019-12-02,-6.25
2019-12-03,-6.6667
2019-12-04,14.0476
2019-12-05,-18.5804
2019-12-06,-0.2564
2019-12-09,-7.455
2019-12-10,11.1111
2019-12-11,-12.5
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,-2.8571
2019-12-17,8.8235
2019-12-18,8.3784
2019-12-19,-8.9776
2019-12-20,12.3288
2019-12-23,-12.439
2019-12-24,-4.5961
2019-12-26,17.0803
2019-12-27,-16.2095
2019-12-30,-1.4881
2019-12-31,11.7825
2020-01-03,-2.7027
2020-01-06,-19.4444
2020-01-07,-13.7931
2020-01-08,14.0
2020-01-09,-4.5614
2020-01-10,20.5882
2020-01-13,3.6585
2020-01-15,-20.5882
2020-01-16,29.6296
2020-01-17,-8.5714
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,3.75
2020-01-24,5.4217
2020-01-27,0.0
2020-01-28,-8.5714
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-05,-3.125
2020-02-06,0.0
2020-02-07,-6.4516
2020-02-10,3.4483
2020-02-11,0.0
2020-02-12,0.0
2020-02-14,-6.6667
2020-02-18,-7.1429
2020-02-20,15.3846
2020-02-21,-5.8333
2020-02-24,6.1947
2020-02-25,0.0
2020-02-26,-5.2333
2020-02-27,-1.5125
2020-02-28,-28.5714
2020-03-02,7.5
2020-03-03,2.3256
2020-03-04,2.9545
2020-03-05,6.8433
2020-03-06,7.438
2020-03-09,-4.8077
2020-03-11,-39.3939
2020-03-12,0.0
2020-03-13,66.6667
2020-03-16,-12.0
2020-03-17,0.0
2020-03-24,-9.0909
2020-03-25,0.0
2020-03-26,-5.6
2020-03-27,-23.1992
2020-03-31,-3.4483
2020-04-03,57.1429
2020-04-06,-9.5455
2020-04-07,-5.0251
2020-04-09,-0.1058
2020-04-13,1.1653
2020-04-15,-0.5236
2020-04-16,57.3684
2020-04-17,-13.0435
2020-04-20,7.6923
2020-04-21,0.0
2020-04-23,-28.5714
2020-04-24,40.0
2020-04-27,-3.5714
2020-04-28,0.0
2020-04-30,-7.4074
2020-05-01,-16.0
2020-05-04,0.4762
2020-05-06,3.3175
2020-05-07,-8.2569
2020-05-08,0.0
2020-05-11,1.0
2020-05-12,13.8614
2020-05-13,-13.0435
2020-05-14,0.0
2020-05-20,10.0
2020-05-21,0.0
2020-05-22,4.5455
2020-05-26,47.8261
2020-05-27,-2.9412000000000003
2020-05-28,0.0
2020-05-29,3.0303
2020-06-01,17.647100000000002
2020-06-02,-25.0
2020-06-04,13.3333
2020-06-05,-20.5882
2020-06-08,48.1481
2020-06-09,-8.75
2020-06-10,-17.8082
2020-06-11,-8.3333
2020-06-12,1.8182
2020-06-15,-3.5714
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,11.1111
2020-06-19,-16.6667
2020-06-22,0.0
2020-06-23,56.0
2020-06-24,7.6923
2020-06-25,-4.7619
2020-06-26,0.0
2020-06-29,5.0
2020-06-30,19.0476
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,36.0
2020-07-07,22.0588
2020-07-08,-8.4337
2020-07-09,1.3158
2020-07-10,-15.9091
2020-07-13,-4.2471
2020-07-14,9.6774
2020-07-15,-32.3529
2020-07-16,28.2609
2020-07-17,-32.2034
2020-07-20,2.5
2020-07-21,9.7561
2020-07-22,13.3333
2020-07-23,11.7647
2020-07-24,-17.5439
2020-07-27,23.4043
2020-07-28,-5.1724
2020-07-29,-12.7273
2020-07-30,4.1667
2020-07-31,6.0
