ticker,KRNY US Equity
2005-07-15,0.5038
2005-07-18,-1.5873
2005-07-19,0.2547
2005-07-20,1.4395
2005-07-21,-0.9182
2005-07-22,1.0952
2005-07-25,-1.25
2005-07-26,0.1688
2005-07-27,0.1685
2005-07-28,0.4205
2005-07-29,-0.335
2005-08-01,0.7563
2005-08-02,-1.1676
2005-08-03,-0.5063
2005-08-04,-0.6785
2005-08-05,-0.427
2005-08-08,-0.3431
2005-08-09,-0.5164
2005-08-10,-0.0865
2005-08-11,1.2121
2005-08-12,-0.3422
2005-08-15,0.4292
2005-08-16,-1.2821
2005-08-17,1.2987
2005-08-18,-0.4274
2005-08-19,-0.1717
2005-08-22,0.4299
2005-08-23,-0.2568
2005-08-24,0.0
2005-08-25,0.1717
2005-08-26,-0.7712
2005-08-29,-0.6908
2005-08-30,2.1739
2005-08-31,2.2128
2005-09-01,0.7494
2005-09-02,-1.3223
2005-09-06,2.0101
2005-09-07,0.3284
2005-09-08,-0.1637
2005-09-09,0.2459
2005-09-12,4.1701
2005-09-13,-0.471
2005-09-14,-1.4196
2005-09-15,-0.16
2005-09-16,1.6026
2005-09-19,0.0789
2005-09-20,-1.9701
2005-09-21,-1.2058
2005-09-22,-0.895
2005-09-23,0.9852
2005-09-26,1.626
2005-09-27,-0.4
2005-09-28,-1.3655
2005-09-29,0.8958
2005-09-30,0.8878
2005-10-03,-0.16
2005-10-04,-0.8814
2005-10-05,-2.021
2005-10-06,-1.3256000000000001
2005-10-07,-2.4349
2005-10-10,-0.1721
2005-10-11,-3.7069
2005-10-12,-1.7905
2005-10-13,3.464
2005-10-14,0.0881
2005-10-17,1.1444
2005-10-18,-1.5666
2005-10-19,2.122
2005-10-20,-1.9912999999999998
2005-10-21,1.4134
2005-10-24,0.6098
2005-10-25,-0.3463
2005-10-26,-0.2606
2005-10-27,-2.7003
2005-10-28,2.6858
2005-10-31,2.7027
2005-11-01,-2.1222
2005-11-02,2.3417
2005-11-03,-0.0847
2005-11-04,1.1026
2005-11-07,-0.8389
2005-11-08,-0.7614
2005-11-09,3.3247999999999998
2005-11-10,2.5578
2005-11-11,0.4827
2005-11-14,-1.9215
2005-11-15,-0.0816
2005-11-16,-0.4902
2005-11-17,2.5452
2005-11-18,0.2402
2005-11-21,0.0799
2005-11-22,-0.2394
2005-11-23,0.16
2005-11-25,-0.3195
2005-11-28,-1.7628
2005-11-29,2.5285
2005-11-30,0.6364
2005-12-01,-0.0791
2005-12-02,0.4747
2005-12-05,0.0787
2005-12-06,-0.1574
2005-12-07,-0.2364
2005-12-08,0.9479
2005-12-09,0.0782
2005-12-12,-0.7819
2005-12-13,-0.0788
2005-12-14,-1.4984
2005-12-15,-0.2402
2005-12-16,1.6051
2005-12-19,-2.0537
2005-12-20,-0.5645
2005-12-21,-0.4055
2005-12-22,2.1987
2005-12-23,-0.6375
2005-12-27,-1.2831000000000001
2005-12-28,-0.4062
2005-12-29,-0.1631
2005-12-30,-0.3268
2006-01-03,0.9016
2006-01-04,3.6555999999999997
2006-01-05,-0.236
2006-01-06,3.2334
2006-01-09,-0.2292
2006-01-10,1.608
2006-01-11,-0.3014
2006-01-12,-0.907
2006-01-13,0.0763
2006-01-17,-0.1524
2006-01-18,0.916
2006-01-19,0.0756
2006-01-20,-1.4361
2006-01-23,0.6135
2006-01-24,1.0671
2006-01-25,-0.1508
2006-01-26,1.5106000000000002
2006-01-27,2.1577
2006-01-30,-0.437
2006-01-31,-1.2436
2006-02-01,-1.9259
2006-02-02,-1.284
2006-02-03,0.3826
2006-02-06,0.9909
2006-02-07,-0.3774
2006-02-08,-0.5303
2006-02-09,-0.6093
2006-02-10,0.0
2006-02-13,0.4598
2006-02-14,1.9832
2006-02-15,0.0
2006-02-16,0.2244
2006-02-17,-0.7463
2006-02-21,-0.8271
2006-02-22,0.2274
2006-02-23,-0.9077
2006-02-24,2.2137000000000002
2006-02-27,-0.8962
2006-02-28,-0.3768
2006-03-01,2.118
2006-03-02,0.0
2006-03-03,-0.4444
2006-03-06,-0.0744
2006-03-07,-0.2978
2006-03-08,0.3734
2006-03-09,0.372
2006-03-10,1.1861
2006-03-13,0.0733
2006-03-14,0.5124
2006-03-15,-0.7283
2006-03-16,0.6603
2006-03-17,0.0
2006-03-20,-0.1458
2006-03-21,-0.365
2006-03-22,0.9524
2006-03-23,0.7983
2006-03-24,-0.36
2006-03-27,-0.6503
2006-03-28,-0.6545
2006-03-29,1.1713
2006-03-30,-0.2894
2006-03-31,-0.3628
2006-04-03,-0.2913
2006-04-04,0.1461
2006-04-05,-0.0729
2006-04-06,0.0
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,-0.2198
2006-04-12,0.0734
2006-04-13,0.0734
2006-04-17,-0.4399
2006-04-18,1.1046
2006-04-19,-0.1457
2006-04-20,-0.3647
2006-04-21,0.5857
2006-04-24,-0.655
2006-04-25,0.0733
2006-04-26,0.2928
2006-04-27,-0.146
2006-04-28,0.731
2006-05-01,-0.3628
2006-05-02,1.748
2006-05-03,-0.5011
2006-05-04,0.3597
2006-05-05,-0.0717
2006-05-08,-0.2152
2006-05-09,-0.0719
2006-05-10,0.7194
2006-05-11,-0.7857
2006-05-12,-0.072
2006-05-15,-1.2248
2006-05-16,0.7294
2006-05-17,-0.5793
2006-05-18,0.1457
2006-05-19,0.2909
2006-05-22,-0.2175
2006-05-23,-0.6541
2006-05-24,0.2195
2006-05-25,0.438
2006-05-26,-0.0727
2006-05-30,-0.7273
2006-05-31,0.3663
2006-06-01,0.292
2006-06-02,0.0728
2006-06-05,-0.4364
2006-06-06,1.7530999999999999
2006-06-07,1.005
2006-06-08,0.5686
2006-06-09,-0.9187
2006-06-12,-0.7846
2006-06-13,1.0784
2006-06-14,0.3556
2006-06-15,1.63
2006-06-16,-1.325
2006-06-19,0.424
2006-06-20,0.2111
2006-06-21,0.7725
2006-06-22,-1.1847
2006-06-23,0.2821
2006-06-26,3.3755
2006-06-27,-0.5442
2006-06-28,-1.0944
2006-06-29,3.5961
2006-06-30,-1.2016
2006-07-03,1.2162
2006-07-05,-2.2029
2006-07-06,2.5342000000000002
2006-07-07,-3.8076
2006-07-10,0.6944
2006-07-11,1.1724
2006-07-12,-3.0675
2006-07-13,-2.1097
2006-07-14,-1.5805
2006-07-17,0.0
2006-07-18,4.0146
2006-07-19,4.2105
2006-07-20,-2.6936
2006-07-21,0.8304
2006-07-24,2.1277
2006-07-25,-1.2769
2006-07-26,-1.3615
2006-07-27,-1.0352
2006-07-28,2.7894
2006-07-31,-0.0678
2006-08-01,-2.2403
2006-08-02,0.5556
2006-08-03,2.2099
2006-08-04,-2.7027
2006-08-07,0.2778
2006-08-08,-0.7618
2006-08-09,-0.2094
2006-08-10,2.028
2006-08-11,-1.3023
2006-08-14,0.3472
2006-08-15,2.1453
2006-08-16,1.2195
2006-08-17,-0.3347
2006-08-18,0.1343
2006-08-21,-1.006
2006-08-22,-0.7453
2006-08-23,-0.4096
2006-08-24,0.7539
2006-08-25,0.1361
2006-08-28,1.087
2006-08-29,0.4032
2006-08-30,-0.1339
2006-08-31,0.3351
2006-09-01,-0.5344
2006-09-05,0.4701
2006-09-06,-0.6016
2006-09-07,-0.3362
2006-09-08,0.8097
2006-09-11,0.0669
2006-09-12,0.3344
2006-09-13,0.8667
2006-09-14,0.0661
2006-09-15,0.0661
2006-09-18,0.0
2006-09-19,-0.462
2006-09-20,0.4642
2006-09-21,-0.33
2006-09-22,0.3311
2006-09-25,0.33
2006-09-26,-0.1974
2006-09-27,0.3296
2006-09-28,0.0
2006-09-29,-0.2628
2006-10-02,-0.1976
2006-10-03,0.132
2006-10-04,1.9776
2006-10-05,-0.1297
2006-10-06,0.1948
2006-10-09,0.9073
2006-10-10,0.8349
2006-10-11,-1.7197
2006-10-12,3.5645
2006-10-13,0.3129
2006-10-16,-0.1871
2006-10-17,-0.8125
2006-10-18,0.126
2006-10-19,0.3147
2006-10-20,0.0627
2006-10-23,0.0627
2006-10-24,-0.1253
2006-10-25,-0.1882
2006-10-26,0.3771
2006-10-27,-1.3776
2006-10-30,1.5873
2006-10-31,0.0
2006-11-01,-2.1875
2006-11-02,0.7668
2006-11-03,0.1268
2006-11-06,1.2666
2006-11-07,-0.4378
2006-11-08,0.4397
2006-11-09,-0.1251
2006-11-10,1.6907
2006-11-13,0.4926
2006-11-14,1.4093
2006-11-15,1.148
2006-11-16,0.5376
2006-11-17,1.1884000000000001
2006-11-20,-0.7634
2006-11-21,-1.0059
2006-11-22,-0.4184
2006-11-24,0.12
2006-11-27,-2.2782
2006-11-28,0.9816
2006-11-29,0.1823
2006-11-30,0.1213
2006-12-01,-1.5748
2006-12-04,1.1692
2006-12-05,0.2433
2006-12-06,-2.0024
2006-12-07,-1.1764999999999999
2006-12-08,-0.8772
2006-12-11,1.5171000000000001
2006-12-12,-1.1208
2006-12-13,0.3149
2006-12-14,-0.5022
2006-12-15,-1.8296999999999999
2006-12-18,0.0
2006-12-19,0.4499
2006-12-20,1.2796
2006-12-21,-0.5054
2006-12-22,0.0
2006-12-26,1.2063
2006-12-27,1.6939
2006-12-28,-1.2955
2006-12-29,0.375
2007-01-03,-0.3736
2007-01-04,1.5674000000000001
2007-01-05,-2.4691
2007-01-08,-0.5696
2007-01-09,-0.8275
2007-01-10,-0.6418
2007-01-11,-0.323
2007-01-12,0.2592
2007-01-16,-0.3232
2007-01-17,-1.9455
2007-01-18,0.8598
2007-01-19,0.9836
2007-01-22,-1.3636
2007-01-23,0.0
2007-01-24,0.4608
2007-01-25,0.4587
2007-01-26,0.3262
2007-01-29,0.0
2007-01-30,0.065
2007-01-31,0.8447
2007-02-01,-0.8376
2007-02-02,0.9097
2007-02-05,-1.159
2007-02-06,0.3257
2007-02-07,-0.1299
2007-02-08,-0.3251
2007-02-09,-0.7828
2007-02-12,-0.1972
2007-02-13,0.0659
2007-02-14,-0.9217
2007-02-15,-0.7973
2007-02-16,0.067
2007-02-20,-1.1379
2007-02-21,0.0
2007-02-22,0.7448
2007-02-23,-0.8737
2007-02-26,0.1356
2007-02-27,-1.6249
2007-02-28,1.5829
2007-03-01,0.1355
2007-03-02,-0.1353
2007-03-05,-1.7614999999999998
2007-03-06,0.7586
2007-03-07,-1.7112
2007-03-08,1.6713
2007-03-09,0.9589
2007-03-12,-0.0678
2007-03-13,-1.833
2007-03-14,0.5533
2007-03-15,0.8941
2007-03-16,-1.0225
2007-03-19,0.4821
2007-03-20,0.891
2007-03-21,1.4946
2007-03-22,-0.8032
2007-03-23,0.8772
2007-03-26,-0.4682
2007-03-27,-0.9409
2007-03-28,-0.9498
2007-03-29,0.137
2007-03-30,-1.6416
2007-04-02,0.4172
2007-04-03,-0.6233
2007-04-04,-1.2587
2007-04-05,0.4958
2007-04-09,-2.3961
2007-04-10,0.4332
2007-04-11,0.1438
2007-04-12,-0.8615
2007-04-13,0.0
2007-04-16,4.7067
2007-04-17,0.0692
2007-04-18,-1.3822
2007-04-19,-1.7519
2007-04-20,3.281
2007-04-23,-2.0028
2007-04-24,-0.8457
2007-04-25,-1.5636
2007-04-26,1.0108
2007-04-27,1.7155
2007-04-30,-0.5622
2007-05-01,0.5654
2007-05-02,-0.0703
2007-05-03,-0.0703
2007-05-04,0.0704
2007-05-07,-1.6174
2007-05-08,-0.5004
2007-05-09,-0.7184
2007-05-10,-4.4863
2007-05-11,1.3636
2007-05-14,-0.6726
2007-05-15,-1.2792
2007-05-16,1.6006
2007-05-17,-0.075
2007-05-18,-0.3003
2007-05-21,1.3554
2007-05-22,2.3031
2007-05-23,-0.7988
2007-05-24,-0.7321
2007-05-25,0.8112
2007-05-29,0.6584
2007-05-30,0.6541
2007-05-31,0.361
2007-06-01,0.0
2007-06-04,-0.0719
2007-06-05,-1.7279
2007-06-06,1.3187
2007-06-07,0.0723
2007-06-08,0.7948
2007-06-11,-1.2186
2007-06-12,-1.5239
2007-06-13,1.4001000000000001
2007-06-14,-0.7267
2007-06-15,1.6105
2007-06-18,-0.5764
2007-06-19,0.0725
2007-06-20,-1.8103
2007-06-21,0.1475
2007-06-22,-0.2946
2007-06-25,0.1477
2007-06-26,-0.0737
2007-06-27,2.1402
2007-06-28,-1.8064
2007-06-29,-0.8094
2007-07-02,1.5579
2007-07-03,0.3652
2007-07-05,-1.3879000000000001
2007-07-06,0.1481
2007-07-09,0.0
2007-07-10,-1.8491
2007-07-11,0.0
2007-07-12,0.5275
2007-07-13,0.0
2007-07-16,-2.3988
2007-07-17,-1.6129
2007-07-18,-0.3123
2007-07-19,0.0783
2007-07-20,-1.1737
2007-07-23,-0.6334
2007-07-24,-3.5060000000000002
2007-07-25,2.2296
2007-07-26,-2.5848
2007-07-27,0.0
2007-07-30,0.4975
2007-07-31,-1.9802
2007-08-01,2.3569
2007-08-02,0.2878
2007-08-03,-6.1091
2007-08-06,5.8515
2007-08-07,6.1046
2007-08-08,8.0881
2007-08-09,-2.446
2007-08-10,-2.4336
2007-08-13,-6.576
2007-08-14,-5.7443
2007-08-15,1.2876
2007-08-16,12.9661
2007-08-17,-0.075
2007-08-20,0.5255
2007-08-21,1.419
2007-08-22,-0.0736
2007-08-23,-1.2528000000000001
2007-08-24,1.9403000000000001
2007-08-27,-0.5124
2007-08-28,-3.9735
2007-08-29,2.9119
2007-08-30,0.1489
2007-08-31,-1.7844
2007-09-04,0.9841
2007-09-05,-4.8726
2007-09-06,0.0788
2007-09-07,-2.9134
2007-09-10,-0.4055
2007-09-11,1.1401
2007-09-12,1.0467
2007-09-13,-1.9123999999999999
2007-09-14,0.0
2007-09-17,-1.8683999999999998
2007-09-18,3.394
2007-09-19,2.8823
2007-09-20,-0.7004
2007-09-21,1.7241
2007-09-24,-1.0786
2007-09-25,-0.4673
2007-09-26,2.6604
2007-09-27,-0.7622
2007-09-28,-1.7665
2007-10-01,2.502
2007-10-02,0.9916
2007-10-03,-0.6042
2007-10-04,-0.3051
2007-10-05,0.9946
2007-10-08,-1.0606
2007-10-09,0.6891
2007-10-10,-0.8365
2007-10-11,0.0
2007-10-12,-0.0767
2007-10-15,1.6117
2007-10-16,-0.2266
2007-10-17,0.3785
2007-10-18,0.3771
2007-10-19,-7.2126
2007-10-22,5.1012
2007-10-23,1.0786
2007-10-24,-0.7622
2007-10-25,0.0
2007-10-26,1.9969000000000001
2007-10-29,-0.2259
2007-10-30,-1.434
2007-10-31,1.4548
2007-11-01,-7.0943
2007-11-02,0.0812
2007-11-05,-0.0812
2007-11-06,3.3306
2007-11-07,-4.4811
2007-11-08,4.1975
2007-11-09,0.8689
2007-11-12,1.4879
2007-11-13,2.0062
2007-11-14,-3.7821
2007-11-15,0.6289
2007-11-16,-2.7344
2007-11-19,-4.3373
2007-11-20,0.7557
2007-11-21,0.9167
2007-11-23,0.7432
2007-11-26,-2.1311
2007-11-27,-0.335
2007-11-28,4.4538
2007-11-29,0.3218
2007-11-30,1.5237
2007-12-03,-1.4218
2007-12-04,-0.8013
2007-12-05,-1.2116
2007-12-06,6.9501
2007-12-07,-4.5872
2007-12-10,-0.7212
2007-12-11,-3.9548
2007-12-12,0.8403
2007-12-13,2.3333
2007-12-14,-2.9316
2007-12-17,0.0
2007-12-18,5.7886
2007-12-19,1.1102
2007-12-20,0.6275
2007-12-21,0.0779
2007-12-24,1.0903
2007-12-26,0.1541
2007-12-27,-4.4615
2007-12-28,-2.0129
2007-12-31,-2.1364
2008-01-02,0.8396
2008-01-03,-1.5886
2008-01-04,-0.5947
2008-01-07,1.1966
2008-01-08,-1.5203
2008-01-09,-1.458
2008-01-10,1.8277
2008-01-11,-4.6154
2008-01-14,3.4946
2008-01-15,-2.9436999999999998
2008-01-16,2.4086
2008-01-17,-3.223
2008-01-18,-0.7201
2008-01-22,0.1813
2008-01-23,8.4163
2008-01-24,-4.591
2008-01-25,-3.4996
2008-01-28,5.893
2008-01-29,-1.7123
2008-01-30,-3.0488
2008-01-31,6.469
2008-02-01,-1.097
2008-02-04,-4.1809
2008-02-05,-0.7124
2008-02-06,-0.8072
2008-02-07,0.8137
2008-02-08,-1.5247000000000002
2008-02-11,0.0
2008-02-12,0.3643
2008-02-13,1.5426
2008-02-14,-3.8427
2008-02-15,1.3011
2008-02-19,-0.8257
2008-02-20,1.2026
2008-02-21,3.6563
2008-02-22,-1.4109
2008-02-25,0.0
2008-02-26,1.0733
2008-02-27,-2.6549
2008-02-28,-1.8182
2008-02-29,-0.9259
2008-03-03,-1.215
2008-03-04,0.6623
2008-03-05,-2.0677
2008-03-06,-2.6871
2008-03-07,0.0
2008-03-10,-1.5779
2008-03-11,8.2164
2008-03-12,-2.8704
2008-03-13,4.0038
2008-03-14,-4.9496
2008-03-17,-2.0251
2008-03-18,6.0039
2008-03-19,-2.1356
2008-03-20,3.7002
2008-03-24,2.5618
2008-03-25,-0.8921
2008-03-26,-0.9901
2008-03-27,-0.1818
2008-03-28,-1.7304
2008-03-31,1.4828999999999999
2008-04-01,1.3699
2008-04-02,-0.4505
2008-04-03,-1.3636
2008-04-04,1.106
2008-04-07,-1.2762
2008-04-08,0.1847
2008-04-09,0.8295
2008-04-10,-1.0969
2008-04-11,-1.1091
2008-04-14,0.1869
2008-04-15,-0.653
2008-04-16,1.6901000000000002
2008-04-17,0.554
2008-04-18,0.9183
2008-04-21,0.0
2008-04-22,-2.0018
2008-04-23,1.9499
2008-04-24,0.5464
2008-04-25,0.0
2008-04-28,1.3134000000000001
2008-04-29,-1.7433999999999998
2008-04-30,-1.0009
2008-05-01,3.9522
2008-05-02,0.6189
2008-05-05,-1.0545
2008-05-06,-0.0888
2008-05-07,-0.8
2008-05-08,-2.0609
2008-05-09,0.8234
2008-05-12,-0.2722
2008-05-13,0.9099
2008-05-14,-0.7214
2008-05-15,1.6349
2008-05-16,-0.2681
2008-05-19,-0.6272
2008-05-20,0.0902
2008-05-21,-1.5314999999999999
2008-05-22,2.2873
2008-05-23,-1.4311
2008-05-27,2.8131
2008-05-28,-0.8826
2008-05-29,3.2057
2008-05-30,0.4314
2008-06-02,-1.3746
2008-06-03,-0.2613
2008-06-04,0.3493
2008-06-05,0.087
2008-06-06,-3.3043
2008-06-09,0.1799
2008-06-10,0.0898
2008-06-11,-1.9731
2008-06-12,1.8298
2008-06-13,0.9883
2008-06-16,2.758
2008-06-17,-4.329
2008-06-18,-0.543
2008-06-19,0.091
2008-06-20,-0.1818
2008-06-23,0.1821
2008-06-24,-1.2727
2008-06-25,1.9337
2008-06-26,-0.1807
2008-06-27,1.5385
2008-06-30,-1.9607999999999999
2008-07-01,0.5455
2008-07-02,0.0
2008-07-03,-0.0908
2008-07-07,-1.8182
2008-07-08,6.2036999999999995
2008-07-09,-4.0976
2008-07-10,1.9091
2008-07-11,0.8029
2008-07-14,-4.6018
2008-07-15,0.0928
2008-07-16,4.912
2008-07-17,2.9152
2008-07-18,-0.4292
2008-07-21,0.6897
2008-07-22,6.8493
2008-07-23,-0.3205
2008-07-24,-0.8039
2008-07-25,1.3776
2008-07-28,-0.3197
2008-07-29,1.8444
2008-07-30,1.1811
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,-1.5564
2008-08-05,0.4743
2008-08-06,-0.0787
2008-08-07,-0.315
2008-08-08,5.0553
2008-08-11,-0.7519
2008-08-12,0.0758
2008-08-13,1.2112
2008-08-14,2.7674
2008-08-15,-3.0568
2008-08-18,0.6006
2008-08-19,-0.9701
2008-08-20,-0.3014
2008-08-21,-0.3023
2008-08-22,1.4405000000000001
2008-08-25,-0.8221
2008-08-26,2.939
2008-08-27,1.7570000000000001
2008-08-28,0.3597
2008-08-29,-0.4301
2008-09-02,-0.216
2008-09-03,-1.1544
2008-09-04,-1.0949
2008-09-05,-1.4022000000000001
2008-09-08,2.8443
2008-09-09,-3.2023
2008-09-10,1.2782
2008-09-11,-0.1485
2008-09-12,0.8178
2008-09-15,-4.1298
2008-09-16,2.5385
2008-09-17,-8.6272
2008-09-18,7.5534
2008-09-19,5.3435
2008-09-22,-11.1594
2008-09-23,2.3654
2008-09-24,-2.7888
2008-09-25,0.2459
2008-09-26,2.1259
2008-09-29,-3.1225
2008-09-30,1.157
2008-10-01,-2.8595
2008-10-02,-0.7601
2008-10-03,0.6809
2008-10-06,0.0845
2008-10-07,-1.4358
2008-10-08,1.371
2008-10-09,-9.6365
2008-10-10,7.1094
2008-10-13,5.2402
2008-10-14,-0.9129
2008-10-15,-7.1189
2008-10-16,5.5005
2008-10-17,-3.5042999999999997
2008-10-20,2.7458
2008-10-21,-2.8448
2008-10-22,-0.6211
2008-10-23,2.3214
2008-10-24,-0.5236
2008-10-27,-2.193
2008-10-28,2.5112
2008-10-29,0.6124
2008-10-30,0.6957
2008-10-31,-0.4318
2008-11-03,1.8213
2008-11-04,0.8518
2008-11-05,-4.3919
2008-11-06,1.0601
2008-11-07,2.972
2008-11-10,-2.292
2008-11-11,-2.172
2008-11-12,2.1314
2008-11-13,6.6087
2008-11-14,-8.401299999999999
2008-11-17,1.5138
2008-11-18,2.0175
2008-11-19,-3.4394
2008-11-20,-2.9386
2008-11-21,0.0
2008-11-24,2.6606
2008-11-25,4.1108
2008-11-26,10.2146
2008-11-28,-0.5452
2008-12-01,-10.0235
2008-12-02,6.3534
2008-12-03,0.8183
2008-12-04,0.2435
2008-12-05,2.0243
2008-12-08,2.0635
2008-12-09,-2.7216
2008-12-10,-0.8793
2008-12-11,-4.3548
2008-12-12,3.7099
2008-12-15,-1.1381999999999999
2008-12-16,1.9737
2008-12-17,-1.6935
2008-12-18,1.2305
2008-12-19,-0.4862
2008-12-22,0.4886
2008-12-23,0.4862
2008-12-24,-0.6452
2008-12-26,-0.2435
2008-12-29,-1.1391
2008-12-30,1.5638
2008-12-31,4.1497
2009-01-02,-2.8125
2009-01-05,-3.0547
2009-01-06,1.0779
2009-01-07,-4.0197
2009-01-08,2.5641
2009-01-09,-3.3333
2009-01-12,0.9483
2009-01-13,1.9641
2009-01-14,-2.6801
2009-01-15,2.4957
2009-01-16,-0.4198
2009-01-20,-8.3474
2009-01-21,-0.184
2009-01-22,-3.2258
2009-01-23,1.1429
2009-01-26,2.7307
2009-01-27,2.5665
2009-01-28,3.8427
2009-01-29,-3.9587
2009-01-30,-3.3154
2009-02-02,7.6923
2009-02-03,-0.5164
2009-02-04,-1.5571000000000002
2009-02-05,-0.5272
2009-02-06,1.5018
2009-02-09,0.3481
2009-02-10,-4.2498
2009-02-11,0.8152
2009-02-12,0.0
2009-02-13,2.6954000000000002
2009-02-17,-4.112
2009-02-18,-0.0912
2009-02-19,-0.6393
2009-02-20,-8.1801
2009-02-23,-2.5025
2009-02-24,6.1602
2009-02-25,-5.3191
2009-02-26,-0.1021
2009-02-27,1.1247
2009-03-02,-4.7523
2009-03-03,-4.2463
2009-03-04,4.102
2009-03-05,-12.7796
2009-03-06,-1.5873
2009-03-09,-3.2258
2009-03-10,8.2051
2009-03-11,-0.8294
2009-03-12,7.1685
2009-03-13,3.1215
2009-03-16,-2.0541
2009-03-17,10.2649
2009-03-18,6.7067
2009-03-19,-1.5947
2009-03-20,-4.8618
2009-03-23,14.2285
2009-03-24,-6.9298
2009-03-25,4.9953
2009-03-26,2.693
2009-03-27,-5.1573
2009-03-30,-2.0276
2009-03-31,-1.4111
2009-04-01,7.4427
2009-04-02,6.7797
2009-04-03,-0.5848
2009-04-06,-3.0252
2009-04-07,-4.1594
2009-04-08,-0.5425
2009-04-09,6.0909
2009-04-13,0.3428
2009-04-14,-6.0632
2009-04-15,3.7273
2009-04-16,3.8563
2009-04-17,3.1224
2009-04-20,-10.802
2009-04-21,10.2752
2009-04-22,-3.5774
2009-04-23,-5.6946
2009-04-24,5.5809999999999995
2009-04-27,-5.026
2009-04-28,1.5511
2009-04-29,4.9416
2009-04-30,-4.5377
2009-05-01,-5.6502
2009-05-04,5.2281
2009-05-05,-2.6197
2009-05-06,0.6494
2009-05-07,-2.1198
2009-05-08,4.5198
2009-05-11,-2.5225
2009-05-12,0.5545
2009-05-13,-5.5147
2009-05-14,6.7120999999999995
2009-05-15,-0.2735
2009-05-18,2.8336
2009-05-19,-3.2889
2009-05-20,-0.5515
2009-05-21,-2.0333
2009-05-22,-1.7925
2009-05-26,7.4928
2009-05-27,-6.5237
2009-05-28,2.4857
2009-05-29,4.6642
2009-06-01,1.8717000000000001
2009-06-02,0.7874
2009-06-03,0.9549
2009-06-04,1.7197
2009-06-05,0.1691
2009-06-08,-0.7595
2009-06-09,-0.2551
2009-06-10,-5.3708
2009-06-11,1.8919000000000001
2009-06-12,1.9452
2009-06-15,-3.2958
2009-06-16,-4.3946
2009-06-17,1.8761999999999999
2009-06-18,2.5783
2009-06-19,-2.3339
2009-06-22,-0.0919
2009-06-23,1.196
2009-06-24,-0.7273
2009-06-25,4.8535
2009-06-26,6.2882
2009-06-29,-5.2588
2009-06-30,-0.3469
2009-07-01,0.2622
2009-07-02,-1.9180000000000001
2009-07-06,-1.4222000000000001
2009-07-07,-0.8115
2009-07-08,1.4545
2009-07-09,-0.9857
2009-07-10,1.086
2009-07-13,2.4172000000000002
2009-07-14,-1.2238
2009-07-15,2.9204
2009-07-16,0.9458
2009-07-17,-1.2777
2009-07-20,-0.5177
2009-07-21,-1.9948000000000001
2009-07-22,0.708
