ticker,WES US Equity
2013-05-02,5.3159
2013-05-03,5.6818
2013-05-06,-1.2003
2013-05-07,-2.3032
2013-05-08,1.0363
2013-05-09,0.0
2013-05-10,1.7692
2013-05-13,0.8314
2013-05-14,-1.7241
2013-05-15,-0.7119
2013-05-16,-0.2561
2013-05-17,-0.077
2013-05-20,0.1799
2013-05-21,0.0256
2013-05-22,0.0
2013-05-23,0.4615
2013-05-24,-0.9444
2013-05-28,-0.9791
2013-05-29,0.2862
2013-05-30,-1.7903
2013-05-31,-1.1360999999999999
2013-06-03,1.0957
2013-06-04,-4.626
2013-06-05,-0.582
2013-06-06,-0.0836
2013-06-07,3.9062
2013-06-10,1.101
2013-06-11,-1.7795
2013-06-12,1.6766
2013-06-13,0.0798
2013-06-14,3.8799
2013-06-17,-0.2558
2013-06-18,-1.5389
2013-06-19,1.7713
2013-06-20,-3.3274
2013-06-21,0.3971
2013-06-24,-1.5295
2013-06-25,2.9995000000000003
2013-06-26,5.0442
2013-06-27,3.5891
2013-06-28,-1.6249
2013-07-01,-1.1416
2013-07-02,-0.86
2013-07-03,-0.0248
2013-07-05,-1.2147000000000001
2013-07-08,4.4417
2013-07-09,-0.5046
2013-07-10,0.0483
2013-07-11,1.1344
2013-07-12,-0.9547
2013-07-15,4.3133
2013-07-16,-1.5708
2013-07-17,-1.4316
2013-07-18,0.1667
2013-07-19,-2.068
2013-07-22,-2.6214
2013-07-23,0.7478
2013-07-24,-2.2019
2013-07-25,0.936
2013-07-26,-0.3759
2013-07-29,1.0503
2013-07-30,-1.6012
2013-07-31,0.0254
2013-08-01,0.1525
2013-08-02,-1.066
2013-08-05,-0.7183
2013-08-06,1.1628
2013-08-07,-1.4687000000000001
2013-08-08,1.4906
2013-08-09,4.0102
2013-08-12,0.5894
2013-08-13,-1.4893
2013-08-14,-0.4957
2013-08-15,-1.0212
2013-08-16,-0.1761
2013-08-19,0.126
2013-08-20,-0.4028
2013-08-21,0.4803
2013-08-22,-0.6289
2013-08-23,0.0
2013-08-26,-1.3165
2013-08-27,0.0257
2013-08-28,-0.2103
2013-08-29,0.8996
2013-08-30,0.3108
2013-09-03,-2.0823
2013-09-04,-1.2707
2013-09-05,0.2889
2013-09-06,0.2619
2013-09-09,0.7837
2013-09-10,-1.1923
2013-09-11,-1.2067
2013-09-12,-0.3717
2013-09-13,1.8124
2013-09-16,-1.0471
2013-09-17,-0.8466
2013-09-18,-1.6808999999999998
2013-09-19,2.7408
2013-09-20,-2.1395
2013-09-23,-1.7274
2013-09-24,-0.2746
2013-09-25,0.2754
2013-09-26,0.1923
2013-09-27,1.6447
2013-09-30,0.2967
2013-10-01,-0.5109
2013-10-02,-0.6757
2013-10-03,-0.4082
2013-10-04,-0.2186
2013-10-07,-0.0274
2013-10-08,-0.3972
2013-10-09,-1.0037
2013-10-10,0.0556
2013-10-11,1.3326
2013-10-14,-0.6027
2013-10-15,2.5634
2013-10-16,-0.5912
2013-10-17,2.1357
2013-10-18,1.1911
2013-10-21,3.1651
2013-10-22,1.7241
2013-10-23,-0.5733
2013-10-24,-0.351
2013-10-25,-2.5911999999999997
2013-10-28,0.2841
2013-10-29,-0.4281
2013-10-30,-1.1443
2013-10-31,-0.7893
2013-11-01,-0.0265
2013-11-04,0.9549
2013-11-05,-0.9721
2013-11-06,0.1327
2013-11-07,0.7684
2013-11-08,1.4199
2013-11-11,2.3334
2013-11-12,0.5574
2013-11-13,-0.4787
2013-11-14,0.8101
2013-11-15,-0.4269
2013-11-18,-0.5801
2013-11-19,1.928
2013-11-20,2.3146
2013-11-21,2.6513999999999998
2013-11-22,1.4455
2013-11-25,0.0934
2013-11-26,0.7001
2013-11-27,-0.9965
2013-11-29,1.1236
2013-12-02,-0.2083
2013-12-03,-1.8557000000000001
2013-12-04,0.3545
2013-12-05,-0.2826
2013-12-06,-1.0392
2013-12-09,-1.432
2013-12-10,-1.138
2013-12-11,0.4164
2013-12-12,-0.1463
2013-12-13,-4.0547
2013-12-16,0.6874
2013-12-17,-0.667
2013-12-18,0.3152
2013-12-19,1.218
2013-12-20,1.1280999999999999
2013-12-23,2.2558
2013-12-24,-0.2424
2013-12-26,-0.0486
2013-12-27,-0.7537
2013-12-30,-0.8819
2013-12-31,-2.348
2014-01-02,1.1136
2014-01-03,-1.4518
2014-01-06,-0.6604
2014-01-07,0.2813
2014-01-08,-0.9434
2014-01-09,-1.8018
2014-01-10,-1.1796
2014-01-13,0.4775
2014-01-14,1.3992
2014-01-15,1.5361
2014-01-16,0.6154
2014-01-17,1.1468
2014-01-21,1.5117
2014-01-22,2.3827
2014-01-23,0.8485
2014-01-24,-0.5529
2014-01-27,-0.8944
2014-01-28,0.9024
2014-01-29,-0.3112
2014-01-30,0.951
2014-01-31,-0.5556
2014-02-03,0.0486
2014-02-04,-1.2867
2014-02-05,-0.4181
2014-02-06,0.0
2014-02-07,1.0373
2014-02-10,0.9533
2014-02-11,0.6053
2014-02-12,-0.6017
2014-02-13,-0.0484
2014-02-14,0.0484
2014-02-18,1.0896
2014-02-19,0.2156
2014-02-20,0.4302
2014-02-21,1.5707
2014-02-24,-0.8435
2014-02-25,-0.7798
2014-02-26,1.2146
2014-02-27,-0.5176
2014-02-28,1.6556
2014-03-03,2.3731999999999998
2014-03-04,0.0
2014-03-05,0.5455
2014-03-06,0.3165
2014-03-07,-0.5183
2014-03-10,1.7441
2014-03-11,-0.5788
2014-03-12,0.8957
2014-03-13,-0.1332
2014-03-14,1.3778000000000001
2014-03-17,1.8194
2014-03-18,-1.3563
2014-03-19,0.5238
2014-03-20,1.1724
2014-03-21,0.0858
2014-03-24,-0.5789
2014-03-25,2.4801
2014-03-26,-0.5682
2014-03-27,0.9101
2014-03-28,1.3423
2014-03-31,1.6349
2014-04-01,0.6109
2014-04-02,0.1619
2014-04-03,-0.8689
2014-04-04,-0.5707
2014-04-07,-0.615
2014-04-08,0.2269
2014-04-09,-0.4528
2014-04-10,0.062
2014-04-11,-0.5992
2014-04-14,0.7067
2014-04-15,-0.7224
2014-04-16,0.9979
2014-04-17,0.4734
2014-04-21,-0.5532
2014-04-22,0.2884
2014-04-23,0.5957
2014-04-24,-0.4493
2014-04-25,-0.8
2014-04-28,-0.3309
2014-04-29,1.4807000000000001
2014-04-30,0.5549
2014-05-01,-0.8788
2014-05-02,1.3195999999999999
2014-05-05,2.2589
2014-05-06,-0.199
2014-05-07,2.2333
2014-05-08,-1.7553999999999998
2014-05-09,1.9059
2014-05-12,0.2143
2014-05-13,-1.2442
2014-05-14,0.5906
2014-05-15,-0.1957
2014-05-16,2.6275
2014-05-19,-1.4329
2014-05-20,-1.8221
2014-05-21,0.5726
2014-05-22,0.4908
2014-05-23,0.2149
2014-05-27,-0.5458
2014-05-28,0.5096
2014-05-29,-1.3651
2014-05-30,2.7284
2014-06-02,0.3657
2014-06-03,0.326
2014-06-04,0.5161
2014-06-05,-1.293
2014-06-06,2.3887
2014-06-09,0.1129
2014-06-10,0.1128
2014-06-11,1.2577
2014-06-12,2.1691
2014-06-13,0.871
2014-06-16,0.4317
2014-06-17,1.021
2014-06-18,2.2163
2014-06-19,-0.4857
2014-06-20,3.0155
2014-06-23,1.286
2014-06-24,1.3699
2014-06-25,0.0659
2014-06-26,1.2516
2014-06-27,0.7157
2014-06-30,1.2597
2014-07-01,-3.0303
2014-07-02,-0.3289
2014-07-03,-0.4785
2014-07-07,-0.4974
2014-07-08,-0.8499
2014-07-09,-0.0672
2014-07-10,-0.74
2014-07-11,0.0678
2014-07-14,0.4064
2014-07-15,0.6239
2014-07-16,0.7374
2014-07-17,-0.1165
2014-07-18,1.6822
2014-07-21,0.7371
2014-07-22,-1.9024
2014-07-23,-1.1769
2014-07-24,-1.3083
2014-07-25,-0.9857
2014-07-28,0.4978
2014-07-29,0.2242
2014-07-30,-0.1541
2014-07-31,-3.2922000000000002
2014-08-01,-1.3298
2014-08-04,2.4618
2014-08-05,-1.9818
2014-08-06,-0.7157
2014-08-07,-1.0092
2014-08-08,3.0402
2014-08-11,2.0495
2014-08-12,-0.3982
2014-08-13,-0.1912
2014-08-14,-0.1393
2014-08-15,1.2033
2014-08-18,1.6715
2014-08-19,0.3559
2014-08-20,0.608
2014-08-21,-1.5276
2014-08-22,-0.1875
2014-08-25,1.2639
2014-08-26,-0.0169
2014-08-27,1.9399
2014-08-28,-0.9763
2014-08-29,0.1838
2014-09-02,-0.6172
2014-09-03,0.7385
2014-09-04,-0.5165
2014-09-05,0.2847
2014-09-08,1.6533
2014-09-09,0.2136
2014-09-10,1.0984
2014-09-11,0.9891
2014-09-12,-2.8581
2014-09-15,-0.0496
2014-09-16,0.0496
2014-09-17,-0.1157
2014-09-18,1.026
2014-09-19,1.0647
2014-09-22,-1.3128
2014-09-23,-0.4927
2014-09-24,0.0495
2014-09-25,-0.5114
2014-09-26,0.3648
2014-09-29,-0.2478
2014-09-30,0.9275
2014-10-01,-0.8205
2014-10-02,-0.6949
2014-10-03,-0.1
2014-10-06,0.6171
2014-10-07,-1.6907
2014-10-08,-1.8209
2014-10-09,-1.5112
2014-10-10,-1.6216
2014-10-13,-4.0411
2014-10-14,-2.8445
2014-10-15,3.2129
2014-10-16,5.4706
2014-10-17,1.8860999999999999
2014-10-20,1.8855
2014-10-21,1.4805
2014-10-22,-0.8621
2014-10-23,0.5853
2014-10-24,-0.4655
2014-10-27,-0.9354
2014-10-28,2.3268
2014-10-29,3.3634
2014-10-30,-0.993
2014-10-31,-0.1618
2014-11-03,1.3934
2014-11-04,-3.5155
2014-11-05,1.1262
2014-11-06,1.3593
2014-11-07,-1.0179
2014-11-10,-0.0979
2014-11-11,3.0229
2014-11-12,-1.3481
2014-11-13,-0.9968
2014-11-14,1.6239
2014-11-17,0.7031
2014-11-18,2.158
2014-11-19,1.7551999999999999
2014-11-20,-2.015
2014-11-21,0.7789
2014-11-24,-0.5565
2014-11-25,0.1554
2014-11-26,1.6141999999999999
2014-11-28,-4.0782
2014-12-01,-6.6401
2014-12-02,2.8654
2014-12-03,0.8954
2014-12-04,1.5941
2014-12-05,1.1808
2014-12-08,-5.5955
2014-12-09,1.6596
2014-12-10,-2.7986
2014-12-11,-3.599
2014-12-12,0.3378
2014-12-15,-2.1262
2014-12-16,-0.5612
2014-12-17,6.6266
2014-12-18,2.4586
2014-12-19,-3.0662
2014-12-22,2.1661
2014-12-23,1.6658
2014-12-24,-0.2814
2014-12-26,1.0788
2014-12-29,1.4285999999999999
2014-12-30,-2.2827
2014-12-31,-0.2154
2015-01-02,4.9643
2015-01-05,-4.6979
2015-01-06,-1.2946
2015-01-07,-2.2196
2015-01-08,3.2674
2015-01-09,1.0491
2015-01-12,-4.3342
2015-01-13,-8.0448
2015-01-14,2.0045
2015-01-15,1.0468
2015-01-16,4.7437000000000005
2015-01-20,0.0347
2015-01-21,2.3938
2015-01-22,-0.2541
2015-01-23,-0.7982
2015-01-26,-0.0514
2015-01-27,-0.6852
2015-01-28,-1.328
2015-01-29,0.6861
2015-01-30,1.1869
2015-02-02,3.0705999999999998
2015-02-03,4.1172
2015-02-04,-3.1506
2015-02-05,0.7967
2015-02-06,-1.8113000000000001
2015-02-09,0.1174
2015-02-10,-0.536
2015-02-11,-1.0778
2015-02-12,4.1879
2015-02-13,0.7843
2015-02-17,3.7451
2015-02-18,-2.8129
2015-02-19,-1.0613
2015-02-20,1.479
2015-02-23,0.6887
2015-02-24,-1.9723000000000002
2015-02-25,-0.1785
2015-02-26,0.0
2015-02-27,1.658
2015-03-02,0.7515
2015-03-03,-0.6507
2015-03-04,0.3035
2015-03-05,1.0511
2015-03-06,-3.9401
2015-03-09,-2.5759
2015-03-10,1.0778
2015-03-11,-1.2496
2015-03-12,0.8773
2015-03-13,1.6892
2015-03-16,0.773
2015-03-17,-0.2775
2015-03-18,-0.2619
2015-03-19,-0.8533
2015-03-20,0.9434
2015-03-23,-0.5575
2015-03-24,-1.4344999999999999
2015-03-25,2.1077
2015-03-26,-0.6553
2015-03-27,1.5666
2015-03-30,0.9092
2015-03-31,-3.4594
2015-04-01,0.5833
2015-04-02,-1.5575999999999999
2015-04-06,1.0268
2015-04-07,2.0826000000000002
2015-04-08,2.9378
2015-04-09,-1.094
2015-04-10,1.3145
2015-04-13,-0.4747
2015-04-14,0.6518
2015-04-15,-0.5212
2015-04-16,0.0476
2015-04-17,0.1746
2015-04-20,1.0615
2015-04-21,-1.3952
2015-04-22,0.1908
2015-04-23,2.9673
2015-04-24,0.0925
2015-04-27,-0.893
2015-04-28,-0.0893
2015-04-29,1.4538
2015-04-30,0.1387
2015-05-01,-1.1232
2015-05-04,0.0778
2015-05-05,0.6686
2015-05-06,-1.2511999999999999
2015-05-07,-2.3307
2015-05-08,4.4202
2015-05-11,-1.2577
2015-05-12,-2.5629
2015-05-13,-0.8289
2015-05-14,-0.4019
2015-05-15,1.5977999999999999
2015-05-18,1.0961
2015-05-19,0.5343
2015-05-20,-1.0628
2015-05-21,-0.0948
2015-05-22,0.3004
2015-05-26,-0.0158
2015-05-27,0.9145
2015-05-28,-1.8594
2015-05-29,1.9742
2015-06-01,-0.7026
2015-06-02,1.0535
2015-06-03,-1.2292
2015-06-04,-8.3176
2015-06-05,3.11
2015-06-08,-0.6166
2015-06-09,-0.218
2015-06-10,-0.857
2015-06-11,-0.5763
2015-06-12,1.2786
2015-06-15,0.0673
2015-06-16,-0.3701
2015-06-17,0.1013
2015-06-18,0.5397
2015-06-19,0.4529
2015-06-22,0.4509
2015-06-23,0.3491
2015-06-24,0.3479
2015-06-25,0.0
2015-06-26,-0.7264
2015-06-29,-0.9812
2015-06-30,0.7726
2015-07-01,-0.1667
2015-07-02,0.3673
2015-07-06,-2.6612999999999998
2015-07-07,0.8202
2015-07-08,-1.7458
2015-07-09,1.8285
2015-07-10,1.6432
2015-07-13,1.8167
2015-07-14,-0.4747
2015-07-15,-2.0066
2015-07-16,-2.6351
2015-07-17,-0.724
2015-07-20,-1.2676
2015-07-21,-0.4045
2015-07-22,-1.7482
2015-07-23,0.9526
2015-07-24,0.0534
2015-07-27,0.2491
2015-07-28,1.9169
2015-07-29,1.1908
2015-07-30,0.4503
2015-07-31,1.1379
2015-08-03,-0.2216
2015-08-04,0.0854
2015-08-05,-3.5336
2015-08-06,-1.6280000000000001
2015-08-07,-1.0973
2015-08-10,0.0909
2015-08-11,-2.5441000000000003
2015-08-12,0.6153
2015-08-13,-0.7784
2015-08-14,-0.6537
2015-08-17,0.3572
2015-08-18,2.9974
2015-08-19,0.0728
2015-08-20,-1.0178
2015-08-21,-2.3687
2015-08-24,-5.5106
2015-08-25,-0.1791
2015-08-26,1.1565
2015-08-27,4.7506
2015-08-28,0.9409
2015-08-31,-1.0067
2015-09-01,-1.8643999999999998
2015-09-02,0.1151
2015-09-03,-1.0351
2015-09-04,-0.1743
2015-09-08,0.8149
2015-09-09,-0.9815
2015-09-10,0.2138
2015-09-11,-4.2669
2015-09-14,-1.6005
2015-09-15,0.2677
2015-09-16,0.4107
2015-09-17,-0.3476
2015-09-18,-2.5241
2015-09-21,2.9474
2015-09-22,-1.7995999999999999
2015-09-23,-3.2486
2015-09-24,-2.1093
2015-09-25,-4.0457
2015-09-28,-9.2576
2015-09-29,-3.3838
2015-09-30,3.058
2015-10-01,3.3223
2015-10-02,5.0319
2015-10-05,0.8647
2015-10-06,-0.3012
2015-10-07,1.9521
2015-10-08,2.7354000000000003
2015-10-09,1.5975000000000001
2015-10-12,-0.6333
2015-10-13,-2.7692
2015-10-14,3.8653
2015-10-15,-1.1752
2015-10-16,0.9249
2015-10-19,-0.4582
2015-10-20,-0.8768
2015-10-21,-3.9805
2015-10-22,-2.1649
2015-10-23,0.1648
2015-10-26,-0.7051
2015-10-27,-2.9821999999999997
2015-10-28,0.3903
2015-10-29,2.02
2015-10-30,3.6779
2015-11-02,-0.3246
2015-11-03,4.2568
2015-11-04,-1.4726
2015-11-05,-0.4529
2015-11-06,-1.9563000000000001
2015-11-09,-3.6195
2015-11-10,-0.7703
2015-11-11,-6.6472999999999995
2015-11-12,-1.3254000000000001
2015-11-13,1.9752
2015-11-16,4.0548
2015-11-17,-0.8935
2015-11-18,0.0751
2015-11-19,-0.1001
2015-11-20,-4.1583
2015-11-23,0.2875
2015-11-24,7.558
2015-11-25,4.7492
2015-11-27,-2.2669
2015-11-30,-1.2544
2015-12-01,-4.2186
2015-12-02,-1.6517
2015-12-03,0.3053
2015-12-04,-4.414
2015-12-07,-9.2091
2015-12-08,2.3677
2015-12-09,7.3958
2015-12-10,0.0
2015-12-11,-10.9279
2015-12-14,-6.9552
2015-12-15,5.2294
2015-12-16,1.6463
2015-12-17,-9.5081
2015-12-18,-0.0331
2015-12-21,4.7745
2015-12-22,3.4494
2015-12-23,5.0168
2015-12-24,0.9321
2015-12-28,4.0404
2015-12-29,-0.7212
2015-12-30,-4.5543
2015-12-31,6.2354
2016-01-04,2.1494
2016-01-05,0.0809
2016-01-06,-3.3962
2016-01-07,-5.8594
2016-01-08,4.3272
2016-01-11,-5.2273
2016-01-12,-3.0276
2016-01-13,-8.2844
2016-01-14,3.2693
2016-01-15,-8.4204
2016-01-19,-6.4505
2016-01-20,-19.0476
2016-01-21,15.4824
2016-01-22,15.4442
2016-01-25,-1.0942
2016-01-26,1.3562
2016-01-27,-2.1479
2016-01-28,0.0495
2016-01-29,-1.3139
2016-02-01,-3.8092
2016-02-02,-0.8074
2016-02-03,2.1318
2016-02-04,3.3776
2016-02-05,-3.3407
2016-02-08,-13.0649
2016-02-09,-6.9026
2016-02-10,4.4111
2016-02-11,-10.7416
2016-02-12,3.7763999999999998
2016-02-16,4.9491
2016-02-17,-3.4212
2016-02-18,7.5634
2016-02-19,-7.5656
2016-02-22,7.1738
2016-02-23,2.5157
2016-02-24,2.9798
2016-02-25,11.617
2016-02-26,4.1174
2016-02-29,8.019
2016-03-01,1.8643999999999998
2016-03-02,4.4925
2016-03-03,2.1019
2016-03-04,0.1248
2016-03-07,4.0498
2016-03-08,-4.9701
2016-03-09,0.8192
2016-03-10,-2.25
2016-03-11,0.0
2016-03-14,1.9501
2016-03-15,-2.4773
2016-03-16,6.1415
2016-03-17,2.787
2016-03-18,-1.2673
2016-03-21,-2.4179
2016-03-22,1.2848
2016-03-23,-4.3491
2016-03-24,1.4209
2016-03-28,0.5604
2016-03-29,2.291
2016-03-30,6.1743
2016-03-31,1.5964
2016-04-01,-6.8462
2016-04-04,-0.8133
2016-04-05,-0.9718
2016-04-06,5.0291
2016-04-07,-3.0949
2016-04-08,3.1033
2016-04-11,0.3507
2016-04-12,5.6494
2016-04-13,1.9846
2016-04-14,2.9189
2016-04-15,-6.6964
2016-04-18,3.4337
2016-04-19,4.8435
2016-04-20,5.606
2016-04-21,-3.9076
2016-04-22,3.0691
2016-04-25,0.4218
2016-04-26,-0.9143
2016-04-27,4.0399
2016-04-28,0.9198
2016-04-29,-3.1189999999999998
2016-05-02,-1.1639
2016-05-03,-3.0068
2016-05-04,2.5833
2016-05-05,0.1763
2016-05-06,1.4077
2016-05-09,-3.8670999999999998
2016-05-10,2.2434
2016-05-11,-0.5044
2016-05-12,2.8137
2016-05-13,-0.8876
2016-05-16,3.1592000000000002
2016-05-17,4.0993
2016-05-18,-0.3243
2016-05-19,0.4183
2016-05-20,3.078
2016-05-23,-4.0189
2016-05-24,0.8187
2016-05-25,1.9722
2016-05-26,-1.4107
2016-05-27,0.0692
2016-05-31,-3.0212
2016-06-01,2.3306
2016-06-02,1.0458
2016-06-03,-1.012
2016-06-06,1.3708
2016-06-07,0.1146
2016-06-08,0.0458
2016-06-09,-2.4714
2016-06-10,0.1877
2016-06-13,-2.2482
2016-06-14,-11.0925
2016-06-15,-1.1587
2016-06-16,-2.9716
2016-06-17,3.5965
2016-06-20,0.6509
2016-06-21,1.024
2016-06-22,0.0267
2016-06-23,2.2133
2016-06-24,-2.9481
2016-06-27,-2.2580999999999998
2016-06-28,2.7778
2016-06-29,2.1943
2016-06-30,0.1571
2016-07-01,0.0523
2016-07-05,-1.3588
2016-07-06,0.9007
2016-07-07,-1.5227
2016-07-08,1.7062
2016-07-11,0.3408
2016-07-12,0.7576
2016-07-13,-1.2704
2016-07-14,0.3151
2016-07-15,-1.178
2016-07-18,1.4304999999999999
2016-07-19,-0.0783
2016-07-20,0.6273
2016-07-21,-1.3766
2016-07-22,0.4741
2016-07-25,-1.7562
2016-07-26,-0.5336
2016-07-27,2.4678
2016-07-28,-1.4823
2016-07-29,0.4301
2016-08-01,-1.2313
2016-08-02,-1.1653
2016-08-03,0.9871
2016-08-04,-0.4616
2016-08-05,-0.1091
2016-08-08,0.0
2016-08-09,-0.3277
2016-08-10,0.3288
2016-08-11,-1.2015
2016-08-12,0.7463
2016-08-15,-0.5487
2016-08-16,1.1862
2016-08-17,-0.1363
2016-08-18,0.9828
2016-08-19,-1.3247
2016-08-22,-0.6575
2016-08-23,0.2206
2016-08-24,0.2201
2016-08-25,0.1373
2016-08-26,0.1919
2016-08-29,1.2315
2016-08-30,-0.4866
2016-08-31,0.163
2016-09-01,-0.2712
2016-09-02,0.9519
2016-09-06,1.0237
2016-09-07,0.2933
2016-09-08,0.6381
2016-09-09,-2.1929
2016-09-12,-1.0265
2016-09-13,0.8461
2016-09-14,0.2706
2016-09-15,-0.135
2016-09-16,1.4865
2016-09-19,1.6778
2016-09-20,1.2572
2016-09-21,2.5091
2016-09-22,0.1262
2016-09-23,0.0504
2016-09-26,0.6549
2016-09-27,0.2002
2016-09-28,2.7721999999999998
2016-09-29,0.3402
2016-09-30,2.9063
2016-10-03,-0.6354
2016-10-04,-0.5211
2016-10-05,1.2143
2016-10-06,-0.7528
2016-10-07,-0.1659
2016-10-10,2.7302999999999997
2016-10-11,-1.7332999999999998
2016-10-12,-0.6585
2016-10-13,-0.0237
2016-10-14,0.521
2016-10-17,1.9552
2016-10-18,0.8549
2016-10-19,1.1226
2016-10-20,0.9742
2016-10-21,2.9168
2016-10-24,-0.654
2016-10-25,-1.3167
2016-10-26,-1.5344
2016-10-27,0.0847
2016-10-28,-0.8434
2016-10-31,-2.023
2016-11-01,-1.5251000000000001
2016-11-02,0.7386
2016-11-03,0.8042
2016-11-04,-1.6893
2016-11-07,0.5489
2016-11-08,-0.451
2016-11-09,2.0029
2016-11-10,0.2104
2016-11-11,-1.8195000000000001
2016-11-14,3.4212
2016-11-15,2.504
2016-11-16,-2.9135
2016-11-17,-1.0157
2016-11-18,0.9328
2016-11-21,0.7163
2016-11-22,-1.7206000000000001
2016-11-23,1.5173
2016-11-25,-1.3796
2016-11-28,-1.0725
2016-11-29,-2.7575
2016-11-30,4.0717
2016-12-01,-0.7685
2016-12-02,0.4459
2016-12-05,-0.9346
2016-12-06,-0.8726
2016-12-07,-1.951
2016-12-08,0.0971
2016-12-09,0.1212
2016-12-12,2.5423999999999998
2016-12-13,0.307
2016-12-14,-2.6836
2016-12-15,1.7658
2016-12-16,3.1139
2016-12-19,-1.6598000000000002
2016-12-20,2.3676
2016-12-21,1.0763
2016-12-22,0.4078
2016-12-23,0.1354
2016-12-27,-1.1942
2016-12-28,-2.8734
2016-12-29,-0.7983
2016-12-30,0.2367
2017-01-03,3.8017
2017-01-04,0.9327
2017-01-05,-1.1494
2017-01-06,-0.7296
2017-01-09,-1.9982
2017-01-10,-0.2344
2017-01-11,2.3021
2017-01-12,-0.62
2017-01-13,1.3401
2017-01-17,1.0032
2017-01-18,0.5192
2017-01-19,-0.5614
2017-01-20,0.542
2017-01-23,0.584
2017-01-24,1.0049
2017-01-25,0.1327
2017-01-26,1.5234999999999999
2017-01-27,1.1309
2017-01-30,-0.3656
2017-01-31,-2.153
2017-02-01,0.2006
2017-02-02,0.6228
2017-02-03,-1.0168
2017-02-06,0.4466
2017-02-07,-0.9337
2017-02-08,2.1544
2017-02-09,2.3726
2017-02-10,0.1288
2017-02-13,1.2216
2017-02-14,-0.0635
2017-02-15,0.4873
2017-02-16,-0.8855
2017-02-17,0.0
2017-02-21,0.0425
2017-02-22,-1.297
2017-02-23,0.2585
2017-02-24,-1.3752
2017-02-27,-1.9826000000000001
2017-02-28,1.9115
2017-03-01,0.5889
2017-03-02,-0.2819
2017-03-03,-0.0435
2017-03-06,-0.3481
2017-03-07,-1.0915
2017-03-08,-2.7367
2017-03-09,3.8348
2017-03-10,-0.3059
2017-03-13,-0.3726
2017-03-14,-1.7822
2017-03-15,1.6353
2017-03-16,0.551
2017-03-17,0.2192
2017-03-20,0.8968
2017-03-21,-2.5145999999999997
2017-03-22,-1.0451
2017-03-23,0.5393
2017-03-24,0.0671
2017-03-27,-0.5361
2017-03-28,0.0
2017-03-29,0.8983
2017-03-30,0.8903
2017-03-31,1.6987
2017-04-03,0.0
2017-04-04,0.5857
2017-04-05,0.3666
2017-04-06,-0.1074
2017-04-07,-0.2366
2017-04-10,-0.1078
2017-04-11,-1.5541
2017-04-12,-0.3727
2017-04-13,-0.066
2017-04-17,-0.3964
2017-04-18,0.3095
2017-04-19,-1.1241
2017-04-20,1.3820999999999999
2017-04-21,-0.2199
2017-04-24,-0.2204
2017-04-25,1.038
2017-04-26,-1.0055
2017-04-27,-0.9246
2017-04-28,3.1771
2017-05-01,0.0437
2017-05-02,-0.6985
