ticker,STAG US Equity
2011-09-07,6.486
2011-09-08,-4.0
2011-09-09,-0.8523
2011-09-12,-1.5282
2011-09-13,1.2609
2011-09-14,1.341
2011-09-15,2.2684
2011-09-16,9.427
2011-09-19,-3.9696
2011-09-20,-3.1662
2011-09-21,-5.8129
2011-09-22,-1.8322
2011-09-23,2.7504999999999997
2011-09-26,3.0593
2011-09-27,1.577
2011-09-28,-3.105
2011-09-29,-0.9662
2011-09-30,-0.4878
2011-10-03,-0.9804
2011-10-04,9.703
2011-10-05,-5.4152000000000005
2011-10-06,0.8588
2011-10-07,-4.7304
2011-10-10,3.4757
2011-10-11,3.263
2011-10-12,0.0929
2011-10-13,1.0214
2011-10-14,-0.6434
2011-10-17,-2.1277
2011-10-18,1.8904
2011-10-19,-3.0612
2011-10-20,-0.7656
2011-10-21,3.1823
2011-10-24,1.8692
2011-10-25,-2.844
2011-10-26,0.9443
2011-10-27,4.7708
2011-10-28,-2.2321
2011-10-31,-1.9178
2011-11-01,-2.3277
2011-11-02,1.2393
2011-11-03,1.6008
2011-11-04,-1.9462000000000002
2011-11-07,-1.0397
2011-11-08,1.0506
2011-11-09,-2.741
2011-11-10,1.5549
2011-11-11,0.9569
2011-11-14,-1.5166
2011-11-15,1.2511999999999999
2011-11-16,-0.5703
2011-11-17,-0.478
2011-11-18,0.5764
2011-11-21,-1.8147
2011-11-22,0.1946
2011-11-23,-2.5243
2011-11-25,1.494
2011-11-28,3.3366
2011-11-29,-0.6648
2011-11-30,0.2868
2011-12-01,-0.6673
2011-12-02,2.7831
2011-12-05,0.6536
2011-12-06,-1.7625
2011-12-07,0.8499
2011-12-08,1.3109
2011-12-09,1.8484
2011-12-12,-0.6352
2011-12-13,-0.3653
2011-12-14,3.2997
2011-12-15,-0.1775
2011-12-16,-0.8889
2011-12-19,-2.3318
2011-12-20,2.2957
2011-12-21,2.3339
2011-12-22,1.5789
2011-12-23,1.2953000000000001
2011-12-27,0.5115
2011-12-28,-0.2545
2011-12-29,-3.2174
2011-12-30,3.0548
2012-01-03,3.6616999999999997
2012-01-04,-1.0093
2012-01-05,0.3398
2012-01-06,-1.6935
2012-01-09,-1.1197
2012-01-10,1.7422
2012-01-11,0.3425
2012-01-12,0.0
2012-01-13,-1.5358
2012-01-17,1.3865
2012-01-18,1.1111
2012-01-19,-0.7608
2012-01-20,-0.4259
2012-01-23,1.7964
2012-01-24,0.6723
2012-01-25,1.1686
2012-01-26,1.2376
2012-01-27,0.0
2012-01-30,-0.489
2012-01-31,-1.8837000000000002
2012-02-01,1.8364
2012-02-02,-0.1639
2012-02-03,2.9557
2012-02-06,-0.3987
2012-02-07,-2.0817
2012-02-08,1.6353
2012-02-09,-1.0459
2012-02-10,-2.439
2012-02-13,2.5
2012-02-14,-0.7317
2012-02-15,0.5733
2012-02-16,-0.1629
2012-02-17,-0.571
2012-02-21,1.0664
2012-02-22,0.1623
2012-02-23,0.5673
2012-02-24,0.3223
2012-02-27,-0.0803
2012-02-28,-0.4823
2012-02-29,-0.727
2012-03-01,1.0578
2012-03-02,2.8986
2012-03-05,1.3302
2012-03-06,-0.0772
2012-03-07,0.8501
2012-03-08,2.5286999999999997
2012-03-09,-0.9716
2012-03-12,0.3019
2012-03-13,1.5049000000000001
2012-03-14,-0.6672
2012-03-15,1.5672000000000001
2012-03-16,-0.6613
2012-03-19,1.3314
2012-03-20,0.365
2012-03-21,0.5818
2012-03-22,-1.9523000000000001
2012-03-23,3.0236
2012-03-26,-0.7158
2012-03-27,-0.2884
2012-03-28,0.2169
2012-03-29,1.1764999999999999
2012-03-30,1.4535
2012-04-02,1.0029
2012-04-03,-0.8511
2012-04-04,-1.3591
2012-04-05,0.7977
2012-04-09,-3.3094
2012-04-10,-3.4226
2012-04-11,1.9260000000000002
2012-04-12,1.4361
2012-04-13,-1.4903
2012-04-16,3.0257
2012-04-17,1.909
2012-04-18,-2.3775
2012-04-19,-1.0332
2012-04-20,3.2811
2012-04-23,-0.2888
2012-04-24,1.8103
2012-04-25,0.2134
2012-04-26,-0.071
2012-04-27,0.071
2012-04-30,-1.2065
2012-05-01,1.0057
2012-05-02,-0.7824
2012-05-03,-0.5018
2012-05-04,-3.3141
2012-05-07,1.2668
2012-05-08,4.1943
2012-05-09,1.2711999999999999
2012-05-10,0.9066
2012-05-11,-0.622
2012-05-14,-1.669
2012-05-15,0.495
2012-05-16,-0.8445
2012-05-17,-1.7033
2012-05-18,-1.3718
2012-05-21,0.8053
2012-05-22,-6.4633
2012-05-23,2.0186
2012-05-24,2.8158
2012-05-25,0.3701
2012-05-29,1.0324
2012-05-30,-0.146
2012-05-31,0.5117
2012-06-01,-2.1818
2012-06-04,0.4461
2012-06-05,1.1843
2012-06-06,1.0241
2012-06-07,-1.593
2012-06-08,2.2811
2012-06-11,0.0
2012-06-12,0.8633
2012-06-13,0.0713
2012-06-14,1.5681
2012-06-15,0.0702
2012-06-18,0.3506
2012-06-19,3.2145
2012-06-20,0.2708
2012-06-21,-2.2957
2012-06-22,1.1748
2012-06-25,-1.9125999999999999
2012-06-26,1.1838
2012-06-27,0.2753
2012-06-28,-1.2587
2012-06-29,3.2578
2012-07-02,1.166
2012-07-03,1.4915
2012-07-05,0.2004
2012-07-06,-0.4
2012-07-09,-0.6024
2012-07-10,-1.6162
2012-07-11,0.2738
2012-07-12,0.4096
2012-07-13,0.3399
2012-07-16,0.813
2012-07-17,1.4113
2012-07-18,0.1325
2012-07-19,-2.5811
2012-07-20,-0.8832
2012-07-23,-1.7135
2012-07-24,0.9763
2012-07-25,0.8287
2012-07-26,-1.5068000000000001
2012-07-27,0.6259
2012-07-30,0.1382
2012-07-31,-0.207
2012-08-01,-0.2075
2012-08-02,-0.2079
2012-08-03,1.5972
2012-08-06,0.9569
2012-08-07,-0.8125
2012-08-08,-0.1365
2012-08-09,0.8886
2012-08-10,-2.7778
2012-08-13,1.6724999999999999
2012-08-14,0.5483
2012-08-15,1.6360000000000001
2012-08-16,1.6766999999999999
2012-08-17,-0.1319
2012-08-20,0.4624
2012-08-21,0.5917
2012-08-22,1.1764999999999999
2012-08-23,0.0
2012-08-24,-0.5168
2012-08-27,-0.0649
2012-08-28,0.7147
2012-08-29,1.6129
2012-08-30,-1.9683000000000002
2012-08-31,-0.3238
2012-09-04,1.9493
2012-09-05,0.1912
2012-09-06,0.3181
2012-09-07,1.1414
2012-09-10,-2.2571
2012-09-11,2.6299
2012-09-12,2.3125
2012-09-13,-1.9548
2012-09-14,0.3115
2012-09-17,0.8075
2012-09-18,0.2465
2012-09-19,-0.4917
2012-09-20,0.3088
2012-09-21,1.2931
2012-09-24,-1.3374
2012-09-25,-0.3081
2012-09-26,-0.2472
2012-09-27,2.0164
2012-09-28,0.4324
2012-10-01,-0.5535
2012-10-02,1.7934
2012-10-03,3.2199
2012-10-04,0.5297
2012-10-05,-0.3513
2012-10-08,-0.235
2012-10-09,-0.1767
2012-10-10,0.354
2012-10-11,-0.4115
2012-10-12,-0.8855
2012-10-15,1.0721
2012-10-16,0.4125
2012-10-17,-0.939
2012-10-18,1.5995
2012-10-19,-1.1078999999999999
2012-10-22,-0.4127
2012-10-23,1.4802
2012-10-24,0.3501
2012-10-25,-0.2326
2012-10-26,0.4079
2012-10-31,0.5223
2012-11-01,-0.5774
2012-11-02,-0.1161
2012-11-05,1.2209
2012-11-06,0.3446
2012-11-07,-2.0034
2012-11-08,-1.6355
2012-11-09,1.4252
2012-11-12,0.9953
2012-11-13,2.7826
2012-11-14,-2.9329
2012-11-15,-4.1255
2012-11-16,0.7879
2012-11-19,5.8328
2012-11-20,0.6818
2012-11-21,1.298
2012-11-23,1.8942
2012-11-26,0.328
2012-11-27,0.0
2012-11-28,2.2343
2012-11-29,-0.7463
2012-11-30,1.2352
2012-12-03,-0.2653
2012-12-04,0.0
2012-12-05,-3.6702
2012-12-06,-0.6626
2012-12-07,0.1112
2012-12-10,-0.2221
2012-12-11,0.2226
2012-12-12,-0.6663
2012-12-13,-0.7826
2012-12-14,-0.169
2012-12-17,1.1851
2012-12-18,0.1126
2012-12-19,0.3889
2012-12-20,1.1654
2012-12-21,-1.3165
2012-12-24,-1.0561
2012-12-26,0.0
2012-12-27,0.9551
2012-12-28,0.5085
2012-12-31,1.0118
2013-01-02,1.6138
2013-01-03,-0.8215
2013-01-04,0.0552
2013-01-07,0.5519
2013-01-08,2.0856
2013-01-09,-0.3226
2013-01-10,0.4315
2013-01-11,0.3222
2013-01-14,0.9101
2013-01-15,0.0
2013-01-16,1.9628999999999999
2013-01-17,2.0291
2013-01-18,1.7848000000000002
2013-01-22,1.002
2013-01-23,-1.3889
2013-01-24,-0.3018
2013-01-25,-0.7064
2013-01-28,-0.2033
2013-01-29,0.2546
2013-01-30,0.3047
2013-01-31,-0.1519
2013-02-01,3.0426
2013-02-04,0.689
2013-02-05,-1.2708
2013-02-06,0.6931
2013-02-07,-0.6883
2013-02-08,-0.0495
2013-02-11,0.0
2013-02-12,1.7335
2013-02-13,0.2434
2013-02-14,-1.4085
2013-02-15,1.3793
2013-02-19,1.8465
2013-02-20,-2.5286
2013-02-21,0.979
2013-02-22,1.1634
2013-02-25,-1.2458
2013-02-26,-0.3882
2013-02-27,1.7534999999999998
2013-02-28,1.5318
2013-03-01,0.4243
2013-03-04,2.3944
2013-03-05,-0.5044
2013-03-06,-0.6912
2013-03-07,0.232
2013-03-08,0.0
2013-03-11,0.2315
2013-03-12,-0.3233
2013-03-13,0.1854
2013-03-14,-0.0463
2013-03-15,2.0824
2013-03-18,-0.408
2013-03-19,-1.7296
2013-03-20,-0.139
2013-03-21,-0.8813
2013-03-22,0.4679
2013-03-25,0.0
2013-03-26,0.0932
2013-03-27,0.6135
2013-03-28,-0.2345
2013-04-01,-0.047
2013-04-02,0.7996
2013-04-03,0.7
2013-04-04,0.139
2013-04-05,-1.1569
2013-04-08,0.5618
2013-04-09,-0.5121
2013-04-10,1.6846
2013-04-11,1.7948
2013-04-12,0.1356
2013-04-15,-2.3476
2013-04-16,2.1267
2013-04-17,-2.9425
2013-04-18,-0.3731
2013-04-19,5.0562
2013-04-22,-0.713
2013-04-23,0.7181
2013-04-24,-1.2478
2013-04-25,0.0451
2013-04-26,-1.5335999999999999
2013-04-29,0.3665
2013-04-30,0.5933
2013-05-01,-1.6334
2013-05-02,0.8303
2013-05-03,1.3724
2013-05-06,-0.3159
2013-05-07,2.0371
2013-05-08,-0.0444
2013-05-09,0.7545
2013-05-10,1.3216
2013-05-13,0.3478
2013-05-14,0.6066
2013-05-15,2.2824999999999998
2013-05-16,0.7158
2013-05-17,-1.3796
2013-05-20,-0.8054
2013-05-21,0.9402
2013-05-22,-1.4818
2013-05-23,-0.9024
2013-05-24,-0.0434
2013-05-28,0.8677
2013-05-29,-2.6237
2013-05-30,0.6625
2013-05-31,-3.4664
2013-06-03,-0.7273
2013-06-04,-0.5952
2013-06-05,-1.5661
2013-06-06,1.4038
2013-06-07,-0.1384
2013-06-10,-0.6932
2013-06-11,-1.7217
2013-06-12,-3.3144
2013-06-13,1.8609
2013-06-14,1.7788
2013-06-17,0.3779
2013-06-18,0.6118
2013-06-19,-3.2273
2013-06-20,-3.3349
2013-06-21,-0.8
2013-06-24,-1.3609
2013-06-25,0.6132
2013-06-26,2.9457
2013-06-27,0.1002
2013-06-28,-0.2001
2013-07-01,-0.0501
2013-07-02,2.4574
2013-07-03,-2.0558
2013-07-05,-0.7996
2013-07-08,-0.2519
2013-07-09,0.5051
2013-07-10,-2.0603
2013-07-11,2.7707
2013-07-12,0.8487
2013-07-15,1.1881
2013-07-16,0.0489
2013-07-17,0.978
2013-07-18,2.8087
2013-07-19,-0.8479
2013-07-22,0.4751
2013-07-23,0.7565
2013-07-24,-1.0324
2013-07-25,4.0303
2013-07-26,-0.3646
2013-07-29,-2.3788
2013-07-30,-0.6092
2013-07-31,-2.2631
2013-08-01,-2.1225
2013-08-02,0.5914
2013-08-05,1.1759
2013-08-06,0.8717
2013-08-07,-0.4321
2013-08-08,0.6268
2013-08-09,-0.1437
2013-08-12,-0.7198
2013-08-13,-1.6433
2013-08-14,-0.8354
2013-08-15,-0.7929
2013-08-16,-3.3467000000000002
2013-08-19,-2.6357
2013-08-20,4.9894
2013-08-21,-0.2022
2013-08-22,1.2158
2013-08-23,0.9009
2013-08-26,-0.3472
2013-08-27,-0.1991
2013-08-28,-0.2993
2013-08-29,0.2501
2013-08-30,-0.1996
2013-09-03,-0.35
2013-09-04,0.9032
2013-09-05,-1.1437
2013-09-06,-0.503
2013-09-09,1.5672000000000001
2013-09-10,0.2489
2013-09-11,1.3902999999999999
2013-09-12,-0.049
2013-09-13,-0.9799
2013-09-16,2.0782
2013-09-17,0.3878
2013-09-18,2.366
2013-09-19,-0.4245
2013-09-20,-0.2842
2013-09-23,-0.5226
2013-09-24,-0.8118
2013-09-25,1.0592
2013-09-26,-0.7146
2013-09-27,-0.925
2013-09-30,-1.1302
2013-10-01,0.5964
2013-10-02,-2.2233
2013-10-03,-0.9096
2013-10-04,-0.153
2013-10-07,0.9193
2013-10-08,-1.7713
2013-10-09,1.391
2013-10-10,2.7439
2013-10-11,1.2364
2013-10-14,0.4885
2013-10-15,-0.9237
2013-10-16,0.5397
2013-10-17,1.1225
2013-10-18,0.6274
2013-10-21,-0.1439
2013-10-22,2.1614
2013-10-23,0.6582
2013-10-24,1.4012
2013-10-25,1.0134
2013-10-28,-1.0944
2013-10-29,0.0922
2013-10-30,-1.0643
2013-10-31,-2.1983
2013-11-01,2.5347
2013-11-04,1.6791
2013-11-05,-0.2294
2013-11-06,0.4598
2013-11-07,0.0
2013-11-08,-1.6018
2013-11-11,-1.0233
2013-11-12,0.3289
2013-11-13,0.6557
2013-11-14,2.4663
2013-11-15,0.9991
2013-11-18,-2.2932
2013-11-19,-0.7363
2013-11-20,0.3245
2013-11-21,0.9704
2013-11-22,-0.1831
2013-11-25,-1.0546
2013-11-26,0.2317
2013-11-27,1.0683
2013-11-29,-0.3676
2013-12-02,-2.8137
2013-12-03,1.3289
2013-12-04,-1.171
2013-12-05,1.09
2013-12-06,-0.8439
2013-12-09,-3.2151
2013-12-10,-1.4656
2013-12-11,-2.6772
2013-12-12,-1.5283
2013-12-13,0.3104
2013-12-16,1.2893
2013-12-17,1.1711
2013-12-18,0.6543
2013-12-19,-1.7
2013-12-20,0.3561
2013-12-23,2.4835
2013-12-24,0.3462
2013-12-26,-0.0986
2013-12-27,0.3453
2013-12-30,1.334
2013-12-31,-0.5851
2014-01-02,-1.2751000000000001
2014-01-03,1.391
2014-01-06,0.9309
2014-01-07,0.9223
2014-01-08,-2.886
2014-01-09,-0.4458
2014-01-10,0.4975
2014-01-13,-0.8416
2014-01-14,0.1997
2014-01-15,2.1923
2014-01-16,3.2667
2014-01-17,1.2748
2014-01-21,2.2843999999999998
2014-01-22,0.1823
2014-01-23,0.1365
2014-01-24,-0.6361
2014-01-27,-1.9662
2014-01-28,1.959
2014-01-29,-2.4931
2014-01-30,1.8388
2014-01-31,-0.6481
2014-02-03,-2.9823
2014-02-04,2.8338
2014-02-05,-0.1868
2014-02-06,2.6673
2014-02-07,2.2789
2014-02-10,-0.713
2014-02-11,0.4039
2014-02-12,1.3858
2014-02-13,3.6155
2014-02-14,-1.3617
2014-02-18,0.604
2014-02-19,-1.5009000000000001
2014-02-20,1.1319
2014-02-21,-0.6888
2014-02-24,-0.3901
2014-02-25,-0.0435
2014-02-26,0.8054
2014-02-27,0.0
2014-02-28,1.1280000000000001
2014-03-03,1.2012
2014-03-04,2.2467
2014-03-05,-1.0779
2014-03-06,-1.0897000000000001
2014-03-07,-1.5253999999999999
2014-03-10,-0.3873
2014-03-11,0.6911
2014-03-12,0.7293
2014-03-13,-0.8092
2014-03-14,-1.0734
2014-03-17,0.5208
2014-03-18,-0.5181
2014-03-19,-0.9549
2014-03-20,-0.8326
2014-03-21,0.0
2014-03-24,2.6071999999999997
2014-03-25,0.9905
2014-03-26,0.5544
2014-03-27,0.0636
2014-03-28,0.596
2014-03-31,1.9889999999999999
2014-04-01,0.0
2014-04-02,0.2075
2014-04-03,0.4969
2014-04-04,-1.6893
2014-04-07,-0.0419
2014-04-08,0.0
2014-04-09,-0.0419
2014-04-10,-0.8389
2014-04-11,-1.2690000000000001
2014-04-14,0.5141
2014-04-15,2.4297
2014-04-16,1.1236
2014-04-17,0.9465
2014-04-21,0.9376
2014-04-22,0.9289
2014-04-23,-3.5614
2014-04-24,0.166
2014-04-25,-1.8227
2014-04-28,-0.1055
2014-04-29,0.0
2014-04-30,-0.1697
2014-05-01,-0.3825
2014-05-02,0.0
2014-05-05,-0.1706
2014-05-06,0.4701
2014-05-07,1.4037
2014-05-08,-0.8809
2014-05-09,0.931
2014-05-12,1.0063
2014-05-13,-0.4566
2014-05-14,-0.2085
2014-05-15,-0.4179
2014-05-16,-1.0071
2014-05-19,0.0848
2014-05-20,-0.4659
2014-05-21,-0.0426
2014-05-22,0.6386
2014-05-23,0.7614
2014-05-27,0.084
2014-05-28,-0.1049
2014-05-29,0.8013
2014-05-30,0.2092
2014-06-02,0.2088
2014-06-03,0.5833
2014-06-04,0.2486
2014-06-05,2.6446
2014-06-06,0.6844
2014-06-09,-1.6393
2014-06-10,-1.6667
2014-06-11,-0.7854
2014-06-12,-0.3333
2014-06-13,0.209
2014-06-16,-0.7927
2014-06-17,-0.2944
2014-06-18,1.6871
2014-06-19,0.7051
2014-06-20,0.9885
2014-06-23,-2.4062
2014-06-24,-0.4597
2014-06-25,1.2594
2014-06-26,-0.1451
2014-06-27,0.5838
2014-06-30,-0.4561
2014-07-01,0.0833
2014-07-02,0.2913
2014-07-03,-0.8299
2014-07-07,-1.1715
2014-07-08,0.508
2014-07-09,-0.0421
2014-07-10,0.7164
2014-07-11,-0.1674
2014-07-14,0.1676
2014-07-15,-0.0837
2014-07-16,1.0469
2014-07-17,-1.4919
2014-07-18,0.7573
2014-07-21,0.6681
2014-07-22,1.0784
2014-07-23,-0.6155
2014-07-24,0.5367
2014-07-25,-1.3963
2014-07-28,-0.833
2014-07-29,0.252
2014-07-30,-0.8418
2014-07-31,-3.056
2014-08-01,-0.9194
2014-08-04,-0.1326
2014-08-05,0.0885
2014-08-06,0.1326
2014-08-07,1.1479
2014-08-08,-0.9166
2014-08-11,0.3524
2014-08-12,-1.0975
2014-08-13,0.7989
2014-08-14,0.1761
2014-08-15,0.2198
2014-08-18,2.0175
2014-08-19,1.2898
2014-08-20,1.0187
2014-08-21,-0.1681
2014-08-22,-1.5152
2014-08-25,0.641
2014-08-26,0.6794
2014-08-27,-0.8857
2014-08-28,0.0428
2014-08-29,0.1282
2014-09-02,0.2561
2014-09-03,0.5534
2014-09-04,-0.2964
2014-09-05,0.2972
2014-09-08,-0.2964
2014-09-09,-0.7219
2014-09-10,-1.5825
2014-09-11,0.6519
2014-09-12,-3.9724
2014-09-15,-2.0683
2014-09-16,-0.2755
2014-09-17,0.1381
2014-09-18,-0.8276
2014-09-19,0.2782
2014-09-22,-1.2945
2014-09-23,-1.4052
2014-09-24,-0.9501
2014-09-25,-0.4317
2014-09-26,2.0231
2014-09-29,0.5221
2014-09-30,-2.2191
2014-10-01,0.8691
2014-10-02,-0.6702
2014-10-03,0.4337
2014-10-06,0.4319
2014-10-07,-0.5256
2014-10-08,2.7858
2014-10-09,-1.1682
2014-10-10,0.0946
2014-10-13,0.3307
2014-10-14,3.7664999999999997
2014-10-15,0.3176
2014-10-16,1.0403
2014-10-17,0.0448
2014-10-20,1.9239000000000002
2014-10-21,2.0632
2014-10-22,0.2151
2014-10-23,1.2446
2014-10-24,0.0848
2014-10-27,0.7624
2014-10-28,0.6305
2014-10-29,0.4595
2014-10-30,1.086
2014-10-31,0.8264
2014-11-03,1.4754
2014-11-04,0.727
2014-11-05,0.2005
2014-11-06,0.04
2014-11-07,-1.4
2014-11-10,-1.4604
2014-11-11,-0.5764
2014-11-12,-0.8282
2014-11-13,-0.2505
2014-11-14,-0.6697
2014-11-17,-0.59
2014-11-18,0.7206
2014-11-19,-1.2205
2014-11-20,0.8522
2014-11-21,-0.676
2014-11-24,0.0425
2014-11-25,2.1684
2014-11-26,0.4181
2014-11-28,-0.7494
2014-12-01,-0.5034
2014-12-02,0.9275
2014-12-03,-0.5013
2014-12-04,0.7976
2014-12-05,-1.1662
2014-12-08,0.0421
2014-12-09,1.1373
2014-12-10,1.7076
2014-12-11,0.5324
2014-12-12,0.4073
2014-12-15,-2.069
2014-12-16,0.6214
2014-12-17,3.17
2014-12-18,-1.4765
2014-12-19,-0.243
2014-12-22,1.2992
2014-12-23,0.0
2014-12-24,-0.6413
2014-12-26,0.8471
2014-12-29,0.44
2014-12-30,-0.56
2014-12-31,-1.4481
2015-01-02,0.5714
2015-01-05,0.8117
2015-01-06,-0.2415
2015-01-07,2.0581
2015-01-08,1.9771
2015-01-09,0.6592
2015-01-12,0.8089
2015-01-13,0.1528
2015-01-14,1.2972000000000001
2015-01-15,-0.904
2015-01-16,2.0905
2015-01-20,-2.6433
2015-01-21,0.9943
2015-01-22,2.0447
2015-01-23,0.0
2015-01-26,0.3711
2015-01-27,0.7394
2015-01-28,-0.8716
2015-01-29,0.3717
2015-01-30,-2.963
2015-02-02,-0.916
2015-02-03,2.6579
2015-02-04,0.5629
2015-02-05,1.1194
2015-02-06,-4.9446
2015-02-09,-1.2422
2015-02-10,-0.3538
2015-02-11,-0.7495
2015-02-12,1.7488000000000001
2015-02-13,-0.4297
2015-02-17,0.0
2015-02-18,0.0392
2015-02-19,-0.3529
2015-02-20,0.3935
2015-02-23,1.176
2015-02-24,-2.7896
2015-02-25,-1.2256
2015-02-26,0.1216
2015-02-27,1.0121
2015-03-02,0.0
2015-03-03,-1.9639
2015-03-04,-2.2895
2015-03-05,-0.9623
2015-03-06,-3.1686
2015-03-09,0.0873
2015-03-10,1.3514
2015-03-11,-0.129
2015-03-12,0.6891
2015-03-13,-0.4705
2015-03-16,1.0314
2015-03-17,0.7231
2015-03-18,1.6047
2015-03-19,0.0
2015-03-20,2.3275
2015-03-23,1.3404
2015-03-24,-1.1623
2015-03-25,-2.6358
2015-03-26,-1.541
2015-03-27,0.0529
2015-03-30,0.5947
2015-03-31,-0.6757
2015-04-01,-0.3401
2015-04-02,0.5973
2015-04-06,0.5089
2015-04-07,-2.1097
2015-04-08,0.7328
2015-04-09,-4.4929
2015-04-10,0.0448
2015-04-13,0.1791
2015-04-14,1.1623
2015-04-15,-0.6186
2015-04-16,-0.0445
2015-04-17,-1.5569
2015-04-20,0.5423
2015-04-21,-0.764
2015-04-22,0.0906
2015-04-23,1.2217
2015-04-24,0.6705
2015-04-27,-0.7549
2015-04-28,0.7271
2015-04-29,-1.5179
2015-04-30,-1.4959
2015-05-01,-0.3221
2015-05-04,0.7849
2015-05-05,-1.8780999999999999
2015-05-06,-1.4472
2015-05-07,2.6054
2015-05-08,1.6159
2015-05-11,-2.3171
2015-05-12,0.2791
2015-05-13,-0.7421
2015-05-14,1.6355
2015-05-15,2.069
2015-05-18,-0.0901
2015-05-19,-0.0902
2015-05-20,-0.4964
2015-05-21,-1.4512
2015-05-22,0.3682
2015-05-26,-0.7336
2015-05-27,1.4434
2015-05-28,-1.373
2015-05-29,-1.1601
2015-06-01,1.1737
2015-06-02,-0.6961
2015-06-03,-0.7477
2015-06-04,0.2354
2015-06-05,-1.2212
2015-06-08,0.2853
2015-06-09,-0.3793
2015-06-10,0.9519
2015-06-11,-0.5658
2015-06-12,0.569
2015-06-15,-1.7915999999999999
2015-06-16,0.0
2015-06-17,0.6241
2015-06-18,3.1489
2015-06-19,-0.8326
2015-06-22,-2.0522
2015-06-23,0.4286
2015-06-24,-0.3319
2015-06-25,-2.1408
2015-06-26,-0.5226
2015-06-29,-1.6216
2015-06-30,-0.0999
2015-07-01,1.25
2015-07-02,0.8889
2015-07-06,0.5384
2015-07-07,1.1685
2015-07-08,-1.0106
2015-07-09,-0.1458
2015-07-10,1.6066
2015-07-13,0.3833
2015-07-14,1.0501
2015-07-15,-0.8503
2015-07-16,0.2382
2015-07-17,-1.8061
2015-07-20,-0.6292
2015-07-21,-0.6332
2015-07-22,-0.049
2015-07-23,-1.9617
2015-07-24,-4.5523
2015-07-27,-0.1572
2015-07-28,-2.8346
2015-07-29,3.5385999999999997
2015-07-30,1.7848000000000002
2015-07-31,1.2893
2015-08-03,0.3564
2015-08-04,-0.4059
2015-08-05,-2.8018
2015-08-06,-0.7338
2015-08-07,0.8976
2015-08-10,0.7326
2015-08-11,0.5714
2015-08-12,-0.2583
2015-08-13,-0.6214
2015-08-14,-0.2084
2015-08-17,0.7311
2015-08-18,-0.0518
2015-08-19,-0.7261
2015-08-20,-0.8882
2015-08-21,-1.8977
2015-08-24,-6.6093
2015-08-25,-2.0713
2015-08-26,1.1751
2015-08-27,0.9582
2015-08-28,0.4053
2015-08-31,-1.6148
2015-09-01,-0.8792
2015-09-02,1.8923999999999999
2015-09-03,0.8125
2015-09-04,-2.015
2015-09-08,0.1175
2015-09-09,-0.7629
2015-09-10,0.887
2015-09-11,0.9379
2015-09-14,0.8711
2015-09-15,-0.6333
2015-09-16,2.1437
2015-09-17,1.7584
2015-09-18,0.0557
