ticker,WDAY US Equity
2013-03-11,-0.912
2013-03-12,0.5974
2013-03-13,0.7705
2013-03-14,0.7646
2013-03-15,-0.1581
2013-03-18,-1.0608
2013-03-19,-3.3925
2013-03-20,-0.0828
2013-03-21,1.3096999999999999
2013-03-22,2.2582
2013-03-25,-0.096
2013-03-26,-1.8901
2013-03-27,0.5878
2013-03-28,0.0325
2013-04-01,-0.5841
2013-04-02,0.5223
2013-04-03,-4.1078
2013-04-04,-0.7958
2013-04-05,-0.9217
2013-04-08,2.8079
2013-04-09,-1.8934
2013-04-10,0.4782
2013-04-11,2.0908
2013-04-12,2.0646
2013-04-15,-3.0179
2013-04-16,0.9251
2013-04-17,-1.6833
2013-04-18,-2.2207
2013-04-19,1.7856999999999998
2013-04-22,-0.9538
2013-04-23,2.2184
2013-04-24,-1.0262
2013-04-25,3.3656
2013-04-26,1.8254000000000001
2013-04-29,2.2933
2013-04-30,-1.0894
2013-05-01,-1.6441
2013-05-02,1.1198
2013-05-03,2.3913
2013-05-06,2.9467
2013-05-07,-3.852
2013-05-08,0.966
2013-05-09,1.8820999999999999
2013-05-10,3.7716
2013-05-13,-1.6465999999999998
2013-05-14,3.6199
2013-05-15,-2.7656
2013-05-16,0.6138
2013-05-17,1.1457
2013-05-20,-0.0883
2013-05-21,0.8392
2013-05-22,-4.0006
2013-05-23,0.6388
2013-05-24,-0.0151
2013-05-28,-0.6348
2013-05-29,-1.0192
2013-05-30,0.5379
2013-05-31,-1.819
2013-06-03,-3.1449
2013-06-04,-3.0059
2013-06-05,2.8837
2013-06-06,2.2874
2013-06-07,3.0866
2013-06-10,0.8097
2013-06-11,-6.5161
2013-06-12,0.3404
2013-06-13,-1.3086
2013-06-14,0.0
2013-06-17,1.5878
2013-06-18,-1.3858
2013-06-19,2.5327
2013-06-20,-0.3028
2013-06-21,0.6873
2013-06-24,0.0953
2013-06-25,-0.1427
2013-06-26,2.6366
2013-06-27,-0.4488
2013-06-28,-0.3731
2013-07-01,0.0624
2013-07-02,-0.0936
2013-07-03,2.0134
2013-07-05,0.2295
2013-07-08,-1.2212
2013-07-09,0.7263
2013-07-10,0.2148
2013-07-11,-0.4133
2013-07-12,4.3966
2013-07-15,-0.2945
2013-07-16,-1.211
2013-07-17,1.0614
2013-07-18,-0.0148
2013-07-19,1.0505
2013-07-22,-1.1567
2013-07-23,-1.422
2013-07-24,2.5094
2013-07-25,-0.1906
2013-07-26,0.7049
2013-07-29,-0.2042
2013-07-30,0.6284
2013-07-31,-0.8278
2013-08-01,1.9915
2013-08-02,4.9103
2013-08-05,-0.3558
2013-08-06,0.4532
2013-08-07,-0.6426
2013-08-08,0.2752
2013-08-09,2.0585
2013-08-12,-0.4168
2013-08-13,-0.081
2013-08-14,0.0135
2013-08-15,0.2567
2013-08-16,-0.7143
2013-08-19,-0.543
2013-08-20,0.9008
2013-08-21,-0.1217
2013-08-22,1.5168
2013-08-23,1.0672
2013-08-26,0.33
2013-08-27,0.0
2013-08-28,-1.6444999999999999
2013-08-29,-0.0669
2013-08-30,-2.9179
2013-09-03,1.8475000000000001
2013-09-04,-0.379
2013-09-05,0.5164
2013-09-06,2.7443999999999997
2013-09-09,0.7895
2013-09-10,0.5614
2013-09-11,1.1684
2013-09-12,-1.9376
2013-09-13,0.5496
2013-09-16,0.1952
2013-09-17,1.4677
2013-09-18,3.8146
2013-09-19,2.5031
2013-09-20,-2.6344
2013-09-23,-0.6425
2013-09-24,0.199
2013-09-25,-0.3847
2013-09-26,2.6162
2013-09-27,-0.8741
2013-09-30,-0.8818
2013-10-01,2.1624
2013-10-02,-0.0605
2013-10-03,-0.2783
2013-10-04,-0.0121
2013-10-07,-1.3594
2013-10-08,-3.5068
2013-10-09,-1.2752
2013-10-10,5.6833
2013-10-11,-0.1467
2013-10-14,-0.2448
2013-10-15,-1.6196000000000002
2013-10-16,1.2222
2013-10-17,-1.072
2013-10-18,-0.2366
2013-10-21,1.3483
2013-10-22,-1.8354
2013-10-23,-1.1796
2013-10-24,3.4413
2013-10-25,-2.0624
2013-10-28,-3.4093999999999998
2013-10-29,-1.8687
2013-10-30,-0.357
2013-10-31,-0.637
2013-11-01,0.6411
2013-11-04,2.4419
2013-11-05,0.5312
2013-11-06,-0.3351
2013-11-07,-2.7799
2013-11-08,-1.4763
2013-11-11,-0.3105
2013-11-12,0.5958
2013-11-13,-0.1211
2013-11-14,0.0
2013-11-15,2.062
2013-11-18,-2.7202
2013-11-19,0.2579
2013-11-20,-2.234
2013-11-21,2.3127
2013-11-22,0.2572
2013-11-25,-1.0396
2013-11-26,12.6876
2013-11-27,-0.6538
2013-11-29,0.3534
2013-12-02,-2.2465
2013-12-03,-2.8944
2013-12-04,1.42
2013-12-05,3.2038
2013-12-06,-0.4644
2013-12-09,-1.4858
2013-12-10,0.1246
2013-12-11,-1.3942
2013-12-12,0.6439
2013-12-13,0.3261
2013-12-16,0.025
2013-12-17,-0.125
2013-12-18,0.7509
2013-12-19,-0.4596
2013-12-20,2.1465
2013-12-23,1.0018
2013-12-24,-0.3629
2013-12-26,0.17
2013-12-27,-0.5454
2013-12-30,0.4387
2013-12-31,0.8978
2014-01-02,-1.6715
2014-01-03,0.8561
2014-01-06,2.5705999999999998
2014-01-07,4.1849
2014-01-08,0.9872
2014-01-09,-0.1798
2014-01-10,0.9568
2014-01-13,-2.0181
2014-01-14,3.8803
2014-01-15,-0.4929
2014-01-16,3.4786
2014-01-17,-1.617
2014-01-21,0.7245
2014-01-22,-0.891
2014-01-23,-0.899
2014-01-24,-2.7325
2014-01-27,-2.1351
2014-01-28,0.5741
2014-01-29,-1.5869
2014-01-30,4.1415
2014-01-31,-0.2562
2014-02-03,-1.7869000000000002
2014-02-04,0.7733
2014-02-05,-0.0339
2014-02-06,2.3818
2014-02-07,2.0507
2014-02-10,-0.605
2014-02-11,4.2065
2014-02-12,-0.9388
2014-02-13,3.5274
2014-02-14,-1.546
2014-02-18,0.5682
2014-02-19,0.1952
2014-02-20,0.6766
2014-02-21,2.2912
2014-02-24,-0.0896
2014-02-25,-1.6042
2014-02-26,1.5493999999999999
2014-02-27,15.1476
2014-02-28,-4.8064
2014-03-03,-3.2933
2014-03-04,2.6151999999999997
2014-03-05,-1.8794
2014-03-06,-2.0929
2014-03-07,-2.5861
2014-03-10,-1.107
2014-03-11,-0.0396
2014-03-12,1.7045
2014-03-13,-1.3836
2014-03-14,-0.2964
2014-03-17,0.654
2014-03-18,2.6386
2014-03-19,-2.1103
2014-03-20,-1.8618000000000001
2014-03-21,-3.0454
2014-03-24,-1.5654
2014-03-25,-1.2136
2014-03-26,-1.9381
2014-03-27,-1.8253
2014-03-28,-0.154
2014-03-31,0.7382
2014-04-01,4.2109
2014-04-02,-3.2641
2014-04-03,-8.9617
2014-04-04,-3.8494
2014-04-07,-3.1482
2014-04-08,3.916
2014-04-09,2.2414
2014-04-10,-8.913499999999999
2014-04-11,-4.9722
2014-04-14,1.5864
2014-04-15,6.589
2014-04-16,-0.3084
2014-04-17,2.8748
2014-04-21,-2.3434
2014-04-22,4.4142
2014-04-23,-5.813
2014-04-24,-5.2844
2014-04-25,-6.8604
2014-04-28,-0.4437
2014-04-29,8.8991
2014-04-30,-0.3138
2014-05-01,2.4086
2014-05-02,1.2027
2014-05-05,0.6734
2014-05-06,-3.9087
2014-05-07,-7.8897
2014-05-08,-0.6224
2014-05-09,1.7149
2014-05-12,6.2014
2014-05-13,-0.566
2014-05-14,-1.43
2014-05-15,-0.4366
2014-05-16,1.5137
2014-05-19,3.8462
2014-05-20,1.3285
2014-05-21,-0.1854
2014-05-22,1.9371
2014-05-23,1.9133
2014-05-27,4.8914
2014-05-28,2.3256
2014-05-29,-3.6649000000000003
2014-05-30,-3.1991
2014-06-02,-3.7514
2014-06-03,0.4773
2014-06-04,1.3326
2014-06-05,4.1797
2014-06-06,1.2498
2014-06-09,-0.9011
2014-06-10,-0.5605
2014-06-11,1.7161
2014-06-12,0.3941
2014-06-13,2.8705
2014-06-16,2.0749
2014-06-17,0.2687
2014-06-18,1.6428
2014-06-19,-0.6992
2014-06-20,-2.0432
2014-06-23,1.037
2014-06-24,0.6881
2014-06-25,0.8456
2014-06-26,1.6080999999999999
2014-06-27,0.4409
2014-06-30,1.1367
2014-07-01,1.1907
2014-07-02,-1.0008
2014-07-03,-1.1775
2014-07-07,-1.9222000000000001
2014-07-08,-6.2579
2014-07-09,0.1712
2014-07-10,-1.6600000000000001
2014-07-11,-0.2234
2014-07-14,1.4056
2014-07-15,-2.5147
2014-07-16,-0.2391
2014-07-17,-2.283
2014-07-18,2.0395
2014-07-21,0.2657
2014-07-22,0.7696
2014-07-23,-0.0501
2014-07-24,2.6682
2014-07-25,-0.6589
2014-07-28,-1.9037
2014-07-29,1.227
2014-07-30,6.3698
2014-07-31,-2.5116
2014-08-01,-1.4194
2014-08-04,2.9885
2014-08-05,-1.6564999999999999
2014-08-06,-1.9114
2014-08-07,1.8512
2014-08-08,0.3348
2014-08-11,2.3358
2014-08-12,-1.2461
2014-08-13,1.9340000000000002
2014-08-14,0.1388
2014-08-15,-0.0231
2014-08-18,2.1955
2014-08-19,0.2488
2014-08-20,-0.282
2014-08-21,-0.6787
2014-08-22,0.6947
2014-08-25,0.656
2014-08-26,2.0
2014-08-27,-0.5288
2014-08-28,-4.8837
2014-08-29,6.031
2014-09-02,-1.2298
2014-09-03,-1.5008
2014-09-04,-0.4063
2014-09-05,2.0739
2014-09-08,4.3411
2014-09-09,-2.7984999999999998
2014-09-10,0.5036
2014-09-11,0.8387
2014-09-12,-1.3934
2014-09-15,-6.2219
2014-09-16,0.6541
2014-09-17,-0.5222
2014-09-18,0.315
2014-09-19,3.5586
2014-09-22,-5.671
2014-09-23,-0.4762
2014-09-24,1.1962
2014-09-25,-2.9669
2014-09-26,-0.0609
2014-09-29,0.8898
2014-09-30,-0.3262
2014-10-01,-2.4
2014-10-02,1.391
2014-10-03,2.0701
2014-10-06,-0.408
2014-10-07,-3.5305
2014-10-08,1.8860999999999999
2014-10-09,-0.5762
2014-10-10,-2.2441
2014-10-13,-1.0848
2014-10-14,0.2423
2014-10-15,-0.0763
2014-10-16,2.5334
2014-10-17,3.0171
2014-10-20,-0.3254
2014-10-21,2.3216
2014-10-22,-2.4344
2014-10-23,3.8396
2014-10-24,4.4092
2014-10-27,0.0782
2014-10-28,4.7779
2014-10-29,-2.8127
2014-10-30,1.4032
2014-10-31,3.2216
2014-11-03,0.1571
2014-11-04,-0.1255
2014-11-05,-2.9945
2014-11-06,2.5256
2014-11-07,-0.4527
2014-11-10,0.6345
2014-11-11,-0.5675
2014-11-12,-0.1585
2014-11-13,-0.2858
2014-11-14,1.1571
2014-11-17,-2.0779
2014-11-18,-0.4715
2014-11-19,-2.1212
2014-11-20,0.8251
2014-11-21,1.4729999999999999
2014-11-24,-0.5484
2014-11-25,-5.5357
2014-11-26,0.5723
2014-11-28,-0.9332
2014-12-01,-2.3435
2014-12-02,-1.7057
2014-12-03,-0.9933
2014-12-04,-0.5319
2014-12-05,1.3003
2014-12-08,-1.6795
2014-12-09,2.062
2014-12-10,-1.4344999999999999
2014-12-11,0.6428
2014-12-12,-1.6872
2014-12-15,-0.8458
2014-12-16,-2.4972
2014-12-17,2.2188
2014-12-18,4.8995
2014-12-19,1.0406
2014-12-22,-1.5331000000000001
2014-12-23,0.8557
2014-12-24,-0.6835
2014-12-26,0.8068
2014-12-29,-1.4948000000000001
2014-12-30,-0.7408
2014-12-31,-1.7576
2015-01-02,-1.4704
2015-01-05,-0.4975
2015-01-06,-0.7374
2015-01-07,-0.0881
2015-01-08,4.3225999999999996
2015-01-09,-0.2174
2015-01-12,1.0775
2015-01-13,0.4312
2015-01-14,-3.387
2015-01-15,-3.6414999999999997
2015-01-16,0.4356
2015-01-20,-0.102
2015-01-21,2.643
2015-01-22,1.2564
2015-01-23,2.2113
2015-01-26,-0.5048
2015-01-27,-2.5972
2015-01-28,-2.4433
2015-01-29,0.6484
2015-01-30,0.3663
2015-02-02,2.4289
2015-02-03,4.116
2015-02-04,0.2124
2015-02-05,3.1912
2015-02-06,-1.3694
2015-02-09,-0.3934
2015-02-10,0.0581
2015-02-11,3.1693
2015-02-12,2.588
2015-02-13,0.7349
2015-02-17,-1.0017
2015-02-18,0.4179
2015-02-19,0.6243
2015-02-20,0.947
2015-02-23,-0.8087
2015-02-24,1.1306
2015-02-25,0.9782
2015-02-26,-5.6312999999999995
2015-02-27,-3.5533
2015-03-02,3.8712999999999997
2015-03-03,-0.7769
2015-03-04,-6.2188
2015-03-05,1.8998
2015-03-06,-1.9
2015-03-09,0.5084
2015-03-10,-2.0956
2015-03-11,1.2793999999999999
2015-03-12,1.0203
2015-03-13,-0.7334
2015-03-16,1.5867
2015-03-17,-0.5604
2015-03-18,1.7866
2015-03-19,0.5419
2015-03-20,-0.5155
2015-03-23,0.3651
2015-03-24,1.4903
2015-03-25,-3.7345
2015-03-26,0.8648
2015-03-27,1.286
2015-03-30,1.2697
2015-03-31,-2.0084
2015-04-01,-1.1847
2015-04-02,3.3809
2015-04-06,2.6325
2015-04-07,-1.1525
2015-04-08,0.5944
2015-04-09,-0.3523
2015-04-10,1.1518
2015-04-13,-1.6122
2015-04-14,-1.0198
2015-04-15,2.0838
2015-04-16,1.7464
2015-04-17,-5.963
2015-04-20,2.0623
2015-04-21,-0.1045
2015-04-22,1.8252000000000002
2015-04-23,0.3539
2015-04-24,0.7167
2015-04-27,-0.8585
2015-04-28,-1.2875
2015-04-29,4.132
2015-04-30,1.0973
2015-05-01,-1.8748
2015-05-04,1.3855
2015-05-05,-0.7384
2015-05-06,0.4552
2015-05-07,-0.8842
2015-05-08,-0.1896
2015-05-11,0.8379
2015-05-12,-2.0496
2015-05-13,0.8823
2015-05-14,1.8612
2015-05-15,-0.8476
2015-05-18,2.0204
2015-05-19,-1.3602
2015-05-20,-0.2427
2015-05-21,1.5371000000000001
2015-05-22,0.3921
2015-05-26,0.3363
2015-05-27,-11.3418
2015-05-28,-2.2683
2015-05-29,-1.5223
2015-06-01,0.2154
2015-06-02,0.8977
2015-06-03,1.0652
2015-06-04,-3.0254
2015-06-05,1.496
2015-06-08,-1.6881
2015-06-09,0.1153
2015-06-10,1.8815
2015-06-11,0.5779
2015-06-12,-0.5371
2015-06-15,-0.0753
2015-06-16,-0.7289
2015-06-17,0.1393
2015-06-18,1.732
2015-06-19,-0.6213
2015-06-22,0.4752
2015-06-23,1.3815
2015-06-24,-2.7744
2015-06-25,0.4293
2015-06-26,-1.1818
2015-06-29,-2.9135
2015-06-30,0.1048
2015-07-01,-0.6414
2015-07-02,-0.1449
2015-07-06,1.1743000000000001
2015-07-07,1.2650000000000001
2015-07-08,-1.056
2015-07-09,1.4708
2015-07-10,2.001
2015-07-13,-0.3144
2015-07-14,3.6710000000000003
2015-07-15,1.2533
2015-07-16,1.4902
2015-07-17,0.296
2015-07-20,-0.1181
2015-07-21,0.2009
2015-07-22,-0.9201
2015-07-23,-1.1549
2015-07-24,-0.5179
2015-07-27,-1.8283
2015-07-28,2.553
2015-07-29,0.2886
2015-07-30,0.4317
2015-07-31,0.6925
2015-08-03,-0.3913
2015-08-04,-1.4285999999999999
2015-08-05,0.7246
2015-08-06,-1.7746
2015-08-07,0.7202
2015-08-10,0.8969
2015-08-11,-0.2282
2015-08-12,-0.1204
2015-08-13,-0.8438
2015-08-14,2.3341
2015-08-17,0.7365
2015-08-18,-2.6179
2015-08-19,-0.2422
2015-08-20,-6.5064
2015-08-21,-6.7255
2015-08-24,-3.48
2015-08-25,0.9807
2015-08-26,3.399
2015-08-27,4.1022
2015-08-28,-3.4629
2015-08-31,-3.436
2015-09-01,-0.9536
2015-09-02,2.1842
2015-09-03,0.8156
2015-09-04,-2.2318
2015-09-08,2.3969
2015-09-09,-2.09
2015-09-10,-0.1565
2015-09-11,1.7104
2015-09-14,-2.088
2015-09-15,1.145
2015-09-16,1.8254000000000001
2015-09-17,0.0834
2015-09-18,2.0411
2015-09-21,-0.4218
2015-09-22,-0.3963
2015-09-23,-0.3567
2015-09-24,-0.1928
2015-09-25,0.1104
2015-09-28,-2.7835
2015-09-29,0.2126
2015-09-30,-2.6025
2015-10-01,4.8504000000000005
2015-10-02,2.6177
2015-10-05,1.9031
2015-10-06,-0.8609
2015-10-07,2.0174
2015-10-08,-0.6548
2015-10-09,2.2542
2015-10-12,-0.0773
2015-10-13,-1.3031
2015-10-14,-2.0523
2015-10-15,3.1496
2015-10-16,1.8114
2015-10-19,-0.2033
2015-10-20,1.7191
2015-10-21,-2.0656
2015-10-22,2.1219
2015-10-23,-0.0501
2015-10-26,-1.1271
2015-10-27,-2.2166
2015-10-28,2.0725
2015-10-29,-0.4442
2015-10-30,0.6628
2015-11-02,3.0138
2015-11-03,-1.4014
2015-11-04,0.0499
2015-11-05,-2.0935
2015-11-06,4.5946
2015-11-09,-0.7788
2015-11-10,-0.0245
2015-11-11,0.5888
2015-11-12,-0.0976
2015-11-13,-3.6743
2015-11-16,2.129
2015-11-17,0.4219
2015-11-18,3.398
2015-11-19,0.7409
2015-11-20,-1.4116
2015-11-23,-3.1645
2015-11-24,2.7584
2015-11-25,0.786
2015-11-27,-0.156
2015-11-30,0.5888
2015-12-01,0.9198
2015-12-02,-0.4735
2015-12-03,-0.559
2015-12-04,1.1601
2015-12-07,-1.8917000000000002
2015-12-08,0.7592
2015-12-09,-0.2631
2015-12-10,0.5037
2015-12-11,-5.763
2015-12-14,0.0253
2015-12-15,-0.038
2015-12-16,2.9378
2015-12-17,-0.9472
2015-12-18,-2.4466
2015-12-21,0.0
2015-12-22,0.8784
2015-12-23,0.7572
2015-12-24,-0.2004
2015-12-28,-0.0879
2015-12-29,0.1759
2015-12-30,0.6646
2015-12-31,-0.7474
2016-01-04,-2.4096
2016-01-05,-0.6687
2016-01-06,-3.6769
2016-01-07,-3.5618
2016-01-08,-0.9477
2016-01-11,-1.1538
2016-01-12,2.3487999999999998
2016-01-13,-0.8901
2016-01-14,-1.0665
2016-01-15,-3.7305
2016-01-19,-2.6079
2016-01-20,2.1029
2016-01-21,1.6447
2016-01-22,1.2682
2016-01-25,-3.0229
2016-01-26,-1.0687
2016-01-27,-3.2258
2016-01-28,-3.8295
2016-01-29,1.5798999999999999
2016-02-01,2.9043
2016-02-02,-4.7039
2016-02-03,2.0553
2016-02-04,2.8227
2016-02-05,-16.3479
2016-02-08,-9.7161
2016-02-09,-0.1429
2016-02-10,2.1677
2016-02-11,0.7406
2016-02-12,-2.1458
2016-02-16,2.599
2016-02-17,8.4108
2016-02-18,-1.3509
2016-02-19,5.6995000000000005
2016-02-22,0.3501
2016-02-23,-1.3782
2016-02-24,1.822
2016-02-25,3.1619
2016-02-26,0.2358
2016-02-29,1.5625
2016-03-01,18.6766
2016-03-02,0.237
2016-03-03,3.3236
2016-03-04,-1.6016
2016-03-07,-0.766
2016-03-08,-1.8194
2016-03-09,2.3164
2016-03-10,-1.6328
2016-03-11,-0.6974
2016-03-14,1.9104
2016-03-15,-3.1427
2016-03-16,1.5939
2016-03-17,-1.7229
2016-03-18,2.6226000000000003
2016-03-21,1.4306
2016-03-22,-1.4104
2016-03-23,-1.0278
2016-03-24,1.1086
2016-03-28,0.2082
2016-03-29,2.964
2016-03-30,2.4213
2016-03-31,0.9194
2016-04-01,2.2904999999999998
2016-04-04,0.4071
2016-04-05,-1.001
2016-04-06,1.1263
2016-04-07,-1.3035999999999999
2016-04-08,0.3975
2016-04-11,-1.6094
2016-04-12,-0.8049
2016-04-13,3.2195
2016-04-14,-1.5215
2016-04-15,-1.1201
2016-04-18,1.1198
2016-04-19,-2.9359
2016-04-20,1.1674
2016-04-21,1.5473
2016-04-22,-0.6327
2016-04-25,-0.9357
2016-04-26,0.0394
2016-04-27,-0.4327
2016-04-28,-1.0009
2016-04-29,-0.2528
2016-05-02,0.6268
2016-05-03,-4.0424
2016-05-04,-1.5608
2016-05-05,0.3508
2016-05-06,-0.769
2016-05-09,-1.0427
2016-05-10,3.3889
2016-05-11,-1.3772
2016-05-12,-0.782
2016-05-13,-0.563
2016-05-16,2.4912
2016-05-17,-0.801
2016-05-18,1.2389999999999999
2016-05-19,1.1826
2016-05-20,2.2832
2016-05-23,-0.093
2016-05-24,2.3274
2016-05-25,1.1437
2016-05-26,0.2313
2016-05-27,-2.5256
2016-05-31,-0.2499
2016-06-01,2.0306
2016-06-02,1.0339
2016-06-03,2.507
2016-06-06,2.1213
2016-06-07,-0.6354
2016-06-08,-1.0576
2016-06-09,-0.7084
2016-06-10,-2.8289
2016-06-13,1.6231
2016-06-14,2.4845
2016-06-15,-0.7669
2016-06-16,-1.1592
2016-06-17,-0.8827
2016-06-20,0.9288
2016-06-21,0.1008
2016-06-22,-1.5110999999999999
2016-06-23,2.7107
2016-06-24,-7.8426
2016-06-27,-6.1732
2016-06-28,1.814
2016-06-29,4.4825
2016-06-30,1.0556
2016-07-01,-0.4419
2016-07-05,-2.2733
2016-07-06,-0.0688
2016-07-07,1.6391
2016-07-08,2.602
2016-07-11,2.4567
2016-07-12,3.7515
2016-07-13,-0.9319
2016-07-14,0.2634
2016-07-15,-1.3635
2016-07-18,-0.558
2016-07-19,0.7014
2016-07-20,1.0892
2016-07-21,-2.0546
2016-07-22,2.2896
2016-07-25,0.075
2016-07-26,0.0875
2016-07-27,1.4232
2016-07-28,2.2772
2016-07-29,0.3009
2016-08-01,-0.7199
2016-08-02,-2.8402
2016-08-03,2.0401
2016-08-04,0.3779
2016-08-05,0.9109
2016-08-08,-0.5657
2016-08-09,0.5205
2016-08-10,-0.6502
2016-08-11,1.3817
2016-08-12,-0.1913
2016-08-15,0.1916
2016-08-16,-1.6736
2016-08-17,-1.8845
2016-08-18,0.8302
2016-08-19,0.8726
2016-08-22,-3.46
2016-08-23,0.896
2016-08-24,-0.3752
2016-08-25,7.1312
2016-08-26,-2.6368
2016-08-29,0.337
2016-08-30,1.9314
2016-08-31,-0.2118
2016-09-01,3.6561
2016-09-02,1.2402
2016-09-06,1.2587
2016-09-07,-0.9101
2016-09-08,-0.616
2016-09-09,-1.7018
2016-09-12,0.3325
2016-09-13,-0.9599
2016-09-14,0.0692
2016-09-15,2.0408
2016-09-16,0.4859
2016-09-19,-0.3149
2016-09-20,0.0451
2016-09-21,2.0634
2016-09-22,-0.2651
2016-09-23,-0.8529
2016-09-26,-1.3295
2016-09-27,1.6644
2016-09-28,1.2139
2016-09-29,-0.5722
2016-09-30,1.4719
2016-10-03,-0.5562
2016-10-04,-0.7567
2016-10-05,1.7239
2016-10-06,-0.5323
2016-10-07,-0.5679
2016-10-10,0.8128
2016-10-11,-3.8026
2016-10-12,-0.7589
2016-10-13,-0.5364
2016-10-14,-0.1606
2016-10-17,-1.0688
2016-10-18,0.5344
2016-10-19,0.8782
2016-10-20,0.882
2016-10-21,0.4655
2016-10-24,0.0678
2016-10-25,-0.9374
2016-10-26,-1.1743000000000001
2016-10-27,-1.0614
2016-10-28,0.5131
2016-10-31,0.5568
2016-11-01,-1.9843
2016-11-02,-2.1893
2016-11-03,-0.1203
2016-11-04,-0.2771
2016-11-07,3.407
2016-11-08,0.1285
2016-11-09,-0.8518
2016-11-10,-3.4012000000000002
2016-11-11,0.8041
2016-11-14,-2.6831
2016-11-15,1.1053
2016-11-16,-0.6019
2016-11-17,2.7435
2016-11-18,-0.4691
2016-11-21,1.3293
2016-11-22,-0.8348
2016-11-23,-0.0241
2016-11-25,0.6135
2016-11-28,-0.55
2016-11-29,1.0459
2016-11-30,0.3212
2016-12-01,-3.2258
2016-12-02,-12.5
2016-12-05,3.1933
2016-12-06,-0.2443
2016-12-07,-1.0884
2016-12-08,-1.2242
2016-12-09,-1.6154
2016-12-12,-0.8917
2016-12-13,0.7712
2016-12-14,-2.3243
2016-12-15,0.711
2016-12-16,-0.5907
2016-12-19,0.1884
2016-12-20,-0.6799
2016-12-21,-1.1069
2016-12-22,-1.9882
2016-12-23,1.3824
2016-12-27,0.9337
2016-12-28,-1.7181
2016-12-29,0.1644
2016-12-30,-1.4171
2017-01-03,3.465
2017-01-04,4.358
2017-01-05,1.2892000000000001
2017-01-06,2.1721
2017-01-09,1.2322
2017-01-10,-0.5484
2017-01-11,9.8857
2017-01-12,-1.9339
2017-01-13,0.9611
2017-01-17,0.1236
2017-01-18,1.3829
2017-01-19,-0.0853
2017-01-20,-0.3169
2017-01-23,0.3668
2017-01-24,0.6701
2017-01-25,2.5414
2017-01-26,-0.7435
2017-01-27,0.7967
2017-01-30,-2.4301
2017-01-31,0.4594
2017-02-01,-0.8545
2017-02-02,0.352
2017-02-03,2.0927
2017-02-06,1.1493
2017-02-07,0.7965
2017-02-08,-0.2905
2017-02-09,0.2331
2017-02-10,-0.5581
2017-02-13,-0.1286
2017-02-14,0.9718
2017-02-15,0.9508
2017-02-16,-1.7919
2017-02-17,3.4269
2017-02-21,0.2375
2017-02-22,-0.4738
2017-02-23,-0.034
2017-02-24,1.6669
2017-02-27,0.5911
2017-02-28,-8.0497
2017-03-01,2.4358
2017-03-02,-1.1183
2017-03-03,-0.0714
2017-03-06,-1.513
2017-03-07,0.1573
2017-03-08,0.1087
2017-03-09,-0.7962
