ticker,BWAV US Equity
2007-03-28,-0.7092
2007-03-29,-1.9048
2007-03-30,-1.9417
2007-04-02,0.0
2007-04-03,-8.6634
2007-04-04,2.981
2007-04-05,6.5789
2007-04-09,-7.6543
2007-04-10,3.2086
2007-04-11,1.0363
2007-04-12,7.4359
2007-04-13,2.6253
2007-04-16,-2.3256
2007-04-17,-2.8571
2007-04-18,-1.9607999999999999
2007-04-19,-5.0
2007-04-20,-2.1053
2007-04-23,2.1505
2007-04-24,3.9474
2007-04-25,-5.8228
2007-04-26,2.1505
2007-04-27,7.8947
2007-04-30,2.439
2007-05-01,-2.1429
2007-05-02,-2.1898
2007-05-03,0.7463
2007-05-04,-1.9752999999999998
2007-05-07,-4.2821
2007-05-08,1.3158
2007-05-09,0.0
2007-05-10,9.0909
2007-05-11,1.1905000000000001
2007-05-14,1.1764999999999999
2007-05-15,-6.9767
2007-05-16,0.0
2007-05-17,-5.0
2007-05-18,-0.5263
2007-05-21,-2.6455
2007-05-22,-3.5326
2007-05-23,0.8451
2007-05-24,-10.6145
2007-05-25,-5.0
2007-05-29,-7.8947
2007-05-30,-23.2143
2007-05-31,2.3256
2007-06-01,8.1818
2007-06-04,5.042
2007-06-05,0.4
2007-06-06,-4.3825
2007-06-07,-0.4167
2007-06-08,-28.0335
2007-06-11,-4.6512
2007-06-12,-16.4634
2007-06-13,-12.4088
2007-06-14,0.8333
2007-06-15,3.3058
2007-06-18,-4.0
2007-06-19,-10.8333
2007-06-20,-2.8037
2007-06-21,0.9615
2007-06-22,24.7619
2007-06-25,-12.2137
2007-06-26,1.7391
2007-06-27,2.5641
2007-06-28,-3.3333
2007-06-29,6.0345
2007-07-02,-8.9431
2007-07-03,-5.3571
2007-07-05,4.717
2007-07-06,-2.7027
2007-07-09,-3.7037
2007-07-10,0.0
2007-07-11,-1.9231
2007-07-12,-12.7451
2007-07-13,-4.4944
2007-07-16,-7.0588
2007-07-17,-10.1266
2007-07-18,8.4507
2007-07-19,-7.7922
2007-07-20,-4.2254
2007-07-23,0.0
2007-07-24,2.9412000000000003
2007-07-25,-2.8571
2007-07-26,-1.4706000000000001
2007-07-27,2.9851
2007-07-30,-1.4493
2007-07-31,2.9412000000000003
2007-08-01,-11.4286
2007-08-02,-11.2903
2007-08-03,-21.8182
2007-08-06,-9.3023
2007-08-07,0.0
2007-08-08,-5.1282
2007-08-09,-2.7027
2007-08-10,-5.5556
2007-08-13,5.8824
2007-08-14,5.5556
2007-08-15,0.0
2007-08-16,-28.947400000000002
2007-08-17,-1.8519
2007-08-20,13.2075
2007-08-21,0.0
2007-08-22,6.6667
2007-08-23,21.875
2007-08-24,-2.5641
2007-08-27,15.7895
2007-08-28,6.8182
2007-08-29,44.6809
2007-08-30,-11.7647
2007-08-31,-3.3333
2007-09-04,3.4483
2007-09-05,0.0
2007-09-06,-8.3333
2007-09-07,-10.9091
2007-09-10,-8.1633
2007-09-11,2.2222
2007-09-12,8.6957
2007-09-13,-10.0
2007-09-14,6.6667
2007-09-17,-6.25
2007-09-18,2.2222
2007-09-19,-6.5217
2007-09-20,12.7907
2007-09-21,11.3402
2007-09-24,11.1111
2007-09-25,0.0
2007-09-26,-16.6667
2007-09-27,-13.0
2007-09-28,0.0
2007-10-01,14.9425
2007-10-02,-13.3
2007-10-03,19.9539
2007-10-04,-0.5769
2007-10-05,-12.9594
2007-10-08,-2.2222
2007-10-09,13.6364
2007-10-10,-12.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,-15.9091
2007-10-22,16.2162
2007-10-23,-11.6279
2007-10-24,-2.6316
2007-10-25,0.0
2007-10-26,-2.7027
2007-10-29,-8.3333
2007-10-30,-3.0303
2007-10-31,-15.625
2007-11-01,0.0
2007-11-02,3.7037
2007-11-05,-10.7143
2007-11-06,8.0
2007-11-07,0.0
2007-11-08,7.4074
2007-11-09,-6.8966
2007-11-12,-14.8148
2007-11-13,4.3478
2007-11-14,-16.6667
2007-11-15,5.0
2007-11-16,0.0
2007-11-19,19.0476
2007-11-20,4.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,-3.8462
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,-12.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-05,-4.5455
2007-12-06,0.0
2007-12-07,-4.7619
2007-12-10,0.0
2007-12-11,-10.0
2007-12-12,11.1111
2007-12-13,7.5
2007-12-14,-11.1628
2007-12-17,20.4188
2007-12-18,0.0
2007-12-19,-19.5652
2007-12-20,13.5135
2007-12-21,9.5238
2007-12-24,-18.4783
2007-12-26,1.3333
2007-12-27,-10.526299999999999
2007-12-28,17.647100000000002
2007-12-31,17.5
2008-01-02,2.1277
2008-01-03,-4.1667
2008-01-04,0.0
2008-01-07,4.3478
2008-01-08,0.0
2008-01-09,66.6667
2008-01-10,5.0
2008-01-11,-7.1429
2008-01-14,38.4615
2008-01-15,0.0
2008-01-16,5.5556
2008-01-17,-3.5088
2008-01-18,-5.4545
2008-01-22,-9.6154
2008-01-23,4.2553
2008-01-24,2.0408
2008-01-25,4.0
2008-01-28,-3.8462
2008-01-29,0.0
2008-01-30,-12.0
2008-01-31,-15.9091
2008-02-01,-5.4054
2008-02-04,-5.7143
2008-02-05,-6.0606
2008-02-06,29.0323
2008-02-07,-7.5
2008-02-08,0.0
2008-02-11,8.1081
2008-02-12,-5.0
2008-02-13,-7.8947
2008-02-14,2.8571
2008-02-15,-8.3333
2008-02-19,12.1212
2008-02-20,0.0
2008-02-21,-9.4595
2008-02-22,7.4627
2008-02-25,-8.3333
2008-02-26,21.2121
2008-02-27,0.0
2008-02-28,32.5
2008-02-29,0.0
2008-03-03,-3.7736
2008-03-04,-3.9215999999999998
2008-03-05,4.0816
2008-03-06,-7.8431
2008-03-07,4.2553
2008-03-10,-10.2041
2008-03-11,4.5455
2008-03-12,-8.6957
2008-03-13,-4.7619
2008-03-14,-17.5
2008-03-17,0.303
2008-03-18,5.7402
2008-03-19,20.0
2008-03-20,-2.3810000000000002
2008-03-24,4.878
2008-03-25,-4.6512
2008-03-26,-20.7317
2008-03-27,16.9231
2008-03-28,7.8947
2008-03-31,2.439
2008-04-01,-26.1905
2008-04-02,3.2258
2008-04-03,9.375
2008-04-04,8.5714
2008-04-07,-13.1579
2008-04-08,-12.1212
2008-04-09,-3.4483
2008-04-10,-3.5714
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-17,3.7037
2008-04-18,3.5714
2008-04-21,0.0
2008-04-22,3.4483
2008-04-23,13.3333
2008-04-24,17.647100000000002
2008-04-25,0.0
2008-04-28,-7.5
2008-04-29,2.7027
2008-04-30,5.2632
2008-05-01,2.5
2008-05-02,-9.7561
2008-05-05,-8.1081
2008-05-06,-2.9412000000000003
2008-05-07,9.0909
2008-05-08,-8.3333
2008-05-09,6.0606
2008-05-12,-5.7143
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,-6.0606
2008-05-16,-9.6774
2008-05-19,-7.1429
2008-05-20,26.9231
2008-05-21,-18.1818
2008-05-22,0.0
2008-05-23,-7.4074
2008-05-27,0.0
2008-05-28,-4.0
2008-05-30,-8.3333
2008-06-02,0.0
2008-06-03,9.0909
2008-06-04,-4.1667
2008-06-05,0.0
2008-06-06,30.4348
2008-06-09,16.6667
2008-06-10,0.0
2008-06-11,17.1429
2008-06-12,-2.439
2008-06-13,-2.5
2008-06-16,-2.5641
2008-06-17,5.2632
2008-06-18,5.0
2008-06-19,0.0
2008-06-23,-4.7619
2008-06-24,2.5
2008-06-25,-2.439
2008-06-26,-5.0
2008-06-27,-2.6316
2008-06-30,0.0
2008-07-01,-5.4054
2008-07-02,0.0
2008-07-03,-2.8571
2008-07-07,-5.8824
2008-07-08,15.625
2008-07-09,-5.4054
2008-07-10,-14.2857
2008-07-11,16.6667
2008-07-14,-5.7143
2008-07-15,-15.1515
2008-07-16,3.5714
2008-07-17,0.0
2008-07-18,-20.6897
2008-07-21,-4.3478
2008-07-22,4.5455
2008-07-23,0.0
2008-07-24,8.6957
2008-07-25,0.0
2008-07-28,0.0
2008-07-30,0.0
2008-07-31,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,28.0
2008-08-07,-3.125
2008-08-11,-1.6129
2008-08-13,0.0
2008-08-14,-1.6393
2008-08-15,1.6667
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,-3.6066000000000003
2008-08-21,2.0408
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,3.3333
2008-09-02,0.0
2008-09-04,9.6774
2008-09-05,0.0
2008-09-09,-26.4706
2008-09-10,16.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-15,-3.4483
2008-09-16,3.5714
2008-09-17,-3.4483
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,7.1429
2008-09-23,0.0
2008-09-24,13.3333
2008-09-25,-8.8235
2008-09-26,-3.2258
2008-09-29,6.6667
2008-09-30,3.125
2008-10-01,-3.0303
2008-10-02,-7.8125
2008-10-06,0.0
2008-10-07,-22.0339
2008-10-08,8.6957
2008-10-09,-20.0
2008-10-10,10.0
2008-10-13,-22.7273
2008-10-14,23.5294
2008-10-16,-14.2857
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-23,-22.7778
2008-10-24,0.7194
2008-10-27,-22.1429
2008-10-28,5.5046
2008-10-29,-4.3478
2008-10-30,40.9091
2008-10-31,29.0323
2008-11-03,-22.5
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,41.9355
2008-11-10,-22.7273
2008-11-11,23.5294
2008-11-12,-14.2857
2008-11-13,-11.1111
2008-11-14,50.0
2008-11-17,-4.1667
2008-11-18,-54.3478
2008-11-19,90.4762
2008-11-20,-5.0
2008-11-21,10.526299999999999
2008-11-24,-9.5238
2008-11-25,10.526299999999999
2008-11-26,-4.7619
2008-11-28,30.0
2008-12-01,-23.0769
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,-20.0
2008-12-10,18.75
2008-12-11,-15.7895
2008-12-12,0.0
2008-12-15,18.75
2008-12-16,-15.7895
2008-12-17,25.0
2008-12-18,-10.0
2008-12-19,-5.5556
2008-12-22,11.7647
2008-12-23,15.7895
2008-12-26,4.5455
2008-12-29,0.0
2008-12-30,-4.3478
2008-12-31,0.0
2009-01-02,9.0909
2009-01-05,-20.8333
2009-01-06,15.7895
2009-01-08,-9.0909
2009-01-12,-10.0
2009-01-13,11.1111
2009-01-16,10.0
2009-01-21,-9.0909
2009-01-22,-17.5
2009-01-23,39.3939
2009-01-26,-21.7391
2009-01-27,0.0
2009-01-28,11.1111
2009-01-29,-10.0
2009-01-30,11.1111
2009-02-04,-15.0
2009-02-05,-11.7647
2009-02-06,20.0
2009-02-09,11.1111
2009-02-11,-17.5
2009-02-12,21.2121
2009-02-17,0.0
2009-02-19,-40.0
2009-02-20,25.0
2009-02-23,-26.6667
2009-02-24,72.7273
2009-02-25,-10.526299999999999
2009-02-27,29.4118
2009-03-02,-13.6364
2009-03-03,-26.3158
2009-03-04,28.5714
2009-03-05,5.5556
2009-03-06,-36.8421
2009-03-09,25.0
2009-03-10,-20.0
2009-03-11,54.1667
2009-03-12,-8.1081
2009-03-13,5.8824
2009-03-16,0.0
2009-03-17,-16.6667
2009-03-18,6.6667
2009-03-20,-6.25
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,26.6667
2009-03-26,-21.0526
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,16.6667
2009-04-01,0.0
2009-04-03,-8.5714
2009-04-06,-18.75
2009-04-07,11.538499999999999
2009-04-09,-6.8966
2009-04-13,-3.7037
2009-04-14,-7.6923
2009-04-15,0.0
2009-04-16,16.6667
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,7.1429
2009-04-23,-13.3333
2009-04-24,-14.6154
2009-04-27,-0.9009
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,27.2727
2009-05-01,-21.4286
2009-05-04,0.9091
2009-05-05,26.1261
2009-05-06,-7.1429
2009-05-07,-14.6154
2009-05-08,8.1081
2009-05-11,-8.3333
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,27.2727
2009-05-18,-25.0
2009-05-19,4.7619
2009-05-20,-18.1818
2009-05-21,0.0
2009-05-26,-11.1111
2009-05-27,12.5
2009-05-28,-10.0
2009-05-29,23.4568
2009-06-01,-20.0
2009-06-02,-9.8438
2009-06-03,-9.8787
2009-06-04,-7.6923
2009-06-05,25.0
2009-06-08,33.3333
2009-06-09,-20.0
2009-06-10,0.0
2009-06-11,25.0
2009-06-22,-20.0
2009-06-23,12.5
2009-06-24,-11.1111
2009-06-26,0.0
2009-06-29,25.0
2009-06-30,0.0
2009-07-01,-20.0
2009-07-06,25.0
2009-07-08,-20.0
2009-07-10,0.0
2009-07-13,12.5
2009-07-14,0.0
2009-07-15,27.7778
2009-07-16,-30.4348
2009-07-17,43.75
2009-07-24,-4.3478
2009-07-27,-27.2727
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,25.0
2009-07-31,-30.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,7.1429
2009-08-06,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-13,0.0
2009-08-14,-20.0
2009-08-17,0.0
2009-08-18,1.6667
2009-08-19,31.1475
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,-25.0
2009-08-27,25.0
2009-08-28,0.0
2009-08-31,6.6667
2009-09-01,-37.5
2009-09-02,2.0
2009-09-04,37.2549
2009-09-08,0.0
2009-09-09,14.2857
2009-09-10,-12.5
2009-09-11,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-22,28.5714
2009-09-23,11.1111
2009-09-24,-20.0
2009-09-25,0.0
2009-09-28,12.5
2009-09-29,11.1111
2009-10-01,-20.0
2009-10-02,0.0
2009-10-05,-12.5
2009-10-06,4.2857
2009-10-07,-4.1096
2009-10-08,1.4285999999999999
2009-10-09,-1.4085
2009-10-13,0.0
2009-10-14,12.857099999999999
2009-10-15,-36.7089
2009-10-16,2.0
2009-10-19,-17.647100000000002
2009-10-20,0.0
2009-10-21,16.6667
2009-10-22,-12.2449
2009-10-23,-6.686
2009-10-26,-0.3115
2009-10-27,0.0
2009-10-28,11.25
2009-10-29,-10.1124
2009-11-02,-20.0
2009-11-03,1.5625
2009-11-04,23.0769
2009-11-05,3.75
2009-11-06,-3.6145
2009-11-09,-21.25
2009-11-10,1.5873
2009-11-11,-6.25
2009-11-12,16.6667
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,14.2857
2009-11-18,-18.75
2009-11-19,0.0
2009-11-20,-4.6154
2009-11-23,-2.8226
2009-11-24,95.8506
2009-11-25,52.5424
2009-11-27,-11.1111
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,-12.5
2009-12-03,57.1429
2009-12-04,0.0
2009-12-07,-22.7273
2009-12-08,-5.8824
2009-12-09,0.0
2009-12-10,12.5
2009-12-11,-30.0
2009-12-15,58.730199999999996
2009-12-16,0.0
2009-12-17,0.0
2009-12-21,10.0
2009-12-23,9.0909
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,8.3333
2009-12-30,-3.8462
2009-12-31,12.0
2010-01-07,7.1429
2010-01-08,0.0
2010-01-11,26.6667
2010-01-13,-21.0526
2010-01-14,0.0
2010-01-15,6.6667
2010-01-19,-37.5
2010-01-20,0.0
2010-01-21,-10.0
2010-01-22,0.0
2010-01-26,-16.6667
2010-01-27,-6.6667
2010-01-28,100.0
2010-02-02,-7.1429
2010-02-03,0.0
2010-02-04,-15.3846
2010-02-05,9.0909
2010-02-10,-16.6667
2010-02-11,0.0
2010-02-12,0.0
2010-02-17,20.0
2010-02-23,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,8.3333
2010-03-03,0.0
2010-03-04,-60.6731
2010-03-05,115.1589
2010-03-08,-45.4545
2010-03-10,0.0
2010-03-11,66.6667
2010-03-12,-20.0
2010-03-15,25.0
2010-03-16,0.0
2010-03-23,0.0
2010-03-24,-40.0
2010-03-25,66.6667
2010-03-26,-40.0
2010-03-29,58.3333
2010-03-30,0.0
2010-04-01,0.0
2010-04-05,-5.2632
2010-04-07,-22.2222
2010-04-09,-28.5714
2010-04-12,20.0
2010-04-13,-33.125
2010-04-20,-30.2181
2010-04-21,-7.1429
2010-04-23,15.3846
2010-04-26,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-04,0.0
2010-05-10,6.6667
2010-05-12,-12.5
2010-05-17,-7.1429
2010-05-18,0.0
2010-05-20,-23.0769
2010-05-25,0.0
2010-05-28,-50.0
2010-06-03,20.0
2010-06-04,0.0
2010-06-08,-16.6667
2010-06-15,0.0
2010-06-16,-20.0
2010-06-17,50.0
2010-06-25,-33.3333
2010-06-29,0.0
2010-06-30,0.0
2010-07-12,0.0
2010-07-15,0.0
2010-07-19,0.0
2010-07-21,0.0
2010-07-27,-50.0
2010-07-28,0.0
2010-07-30,50.0
2010-08-02,-33.3333
2010-08-06,0.0
2010-08-09,50.0
2010-08-11,0.0
2010-08-12,-16.6667
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,-20.0
2010-09-02,0.0
2010-09-03,-25.0
2010-09-08,0.0
2010-09-10,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-27,0.0
2010-10-04,0.0
2010-10-05,100.0
2010-10-12,-50.0
2010-10-15,0.0
2010-10-21,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-29,0.0
2010-11-01,33.3333
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-11,0.0
2010-11-12,-25.0
2010-11-15,0.0
2010-11-24,0.0
2010-11-30,-6.6667
2010-12-01,-14.2857
2010-12-03,-8.3333
2010-12-07,9.0909
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,-25.0
2010-12-15,-33.3333
2010-12-16,-33.3333
2010-12-17,-25.0
2010-12-20,0.0
2010-12-21,33.3333
2010-12-23,-25.0
2010-12-27,33.3333
2010-12-28,12.5
2010-12-29,0.0
2010-12-30,8.3333
2010-12-31,-1.2821
2011-01-10,3.8961
2011-01-11,140.0
2011-01-12,-51.0417
2011-01-13,53.1915
2011-01-14,11.1111
2011-01-18,180.0
2011-01-19,-14.2857
2011-01-20,-16.6667
2011-01-21,-25.0
2011-01-24,-60.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-31,-33.3333
2011-02-04,12.5
2011-02-11,0.0
2011-02-15,0.0
2011-02-18,11.1111
2011-02-23,-10.0
2011-02-24,233.3333
2011-03-01,-72.0833
2011-03-04,2.9851
2011-03-09,-2.8986
2011-03-17,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-24,-16.4179
2011-03-31,5.3571
2011-04-04,8.4746
2011-04-05,0.0
2011-04-08,0.0
2011-04-13,0.0
2011-04-25,0.0
2011-04-28,-25.0
2011-05-03,20.8333
2011-05-13,0.0
2011-05-24,10.3448
2011-05-25,0.0
2011-05-27,0.0
2011-06-08,0.0
2011-06-21,0.0
2011-06-24,25.0
2011-06-30,-40.0
2011-07-01,0.0
2011-07-14,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-28,0.0
2011-08-10,0.0
2011-08-12,150.0
2011-08-16,0.0
2011-08-19,-60.0
2011-08-23,0.0
2011-08-25,-50.0
2011-08-30,433.3333
2011-09-23,-62.5
2011-10-03,-33.3333
2011-10-07,-9.375
2011-10-11,231.0345
2011-10-12,0.0
2011-10-27,-69.7917
2011-11-11,-37.931
2011-11-14,0.0
2011-11-15,0.0
2011-11-28,-11.1111
2011-11-30,-37.5
2011-12-01,0.0
2011-12-06,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,60.0
2012-01-10,12.5
2012-01-12,150.0
2012-01-13,-46.6667
2012-01-23,-25.0
2012-01-26,0.0
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,0.0
2012-02-06,0.0
2012-02-08,0.0
2012-02-09,-11.1111
2012-02-13,-18.75
2012-02-16,0.0
2012-02-21,0.0
2012-02-23,0.0
2012-02-29,0.0
2012-03-06,-23.0769
2012-03-08,380.0
2012-03-09,0.0
2012-03-12,-66.6667
2012-03-20,0.0
2012-03-21,18.75
2012-03-23,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-04-02,0.0
2012-04-09,247.3684
2012-04-10,-30.303
2012-04-11,4.3478
2012-04-12,-60.4167
2012-04-17,0.0
2012-04-20,-15.7895
2012-04-23,0.0
2012-04-26,0.0
2012-05-01,118.75
2012-05-07,0.0
2012-05-08,-2.8571
2012-05-09,-52.9412
2012-05-15,18.75
2012-05-18,-31.5789
2012-05-23,207.6923
2012-05-24,0.0
2012-05-25,100.0
2012-05-31,-60.0
2012-06-01,0.0
2012-06-05,300.0
2012-06-06,-25.0
2012-06-07,0.0
2012-06-12,0.0
2012-06-15,-50.0
2012-06-18,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,-60.4167
2012-07-05,0.0
2012-07-12,-42.1053
2012-07-13,45.4545
2012-07-16,0.0
2012-07-19,0.0
2012-07-30,-50.0
2012-08-09,300.0
2012-08-14,-65.625
2012-08-30,0.0
2012-09-14,0.0
2012-09-24,0.0
2012-10-04,0.0
2012-10-05,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-15,-27.2727
2012-11-05,37.5
2012-11-08,0.0
2012-11-19,-9.0909
2012-11-21,10.0
2012-11-27,0.0
2012-11-28,0.0
2012-12-17,0.0
2012-12-19,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-08,0.0
2013-01-14,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,0.0
2013-02-22,0.0
2013-02-28,0.0
2013-03-08,0.0
2013-03-12,0.0
2013-03-19,0.0
2013-03-22,572.7273
2013-03-25,0.0
2013-03-27,-85.1351
2013-04-01,18.1818
2013-04-10,0.0
2013-04-15,7.6923
2013-04-24,14.2857
2013-05-06,12.5
2013-05-10,0.0
2013-05-23,0.0
2013-06-13,0.0
2013-06-14,16.6667
2013-06-25,-14.2857
2013-06-28,0.0
2013-07-01,5.5556
2013-07-05,0.0
2013-07-10,163.1579
2013-07-12,44.0
2013-07-15,0.0
2013-07-16,30.5556
2013-07-17,0.0
2013-07-19,0.0
2013-07-25,19.1489
2013-08-02,42.8571
2013-08-05,100.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-14,0.0
2013-08-16,-70.0
2013-08-29,0.0
2013-08-30,0.0
2013-09-04,200.0
2013-09-05,-44.4444
2013-09-06,0.0
2013-09-09,0.0
2013-09-16,100.0
2013-09-18,-49.375
2013-09-19,-1.2346
2013-09-20,111.25
2013-09-23,-24.8521
2013-09-24,88.9764
2013-09-25,0.0
2013-09-27,-50.0
2013-09-30,33.3333
2013-10-02,20.0
2013-10-03,0.0
2013-10-04,-37.5
2013-10-09,-26.6667
2013-10-10,36.3636
2013-10-11,-30.0
2013-10-14,0.0
2013-10-16,-32.1429
2013-10-22,68.4211
2013-10-23,65.625
2013-10-24,-39.6226
2013-10-25,0.0
2013-10-29,0.0
2013-10-30,8.3333
2013-10-31,0.0
2013-11-06,15.3846
2013-11-07,33.3333
2013-11-08,50.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,-33.3333
2013-11-14,50.0
2013-11-18,-16.6667
2013-11-19,84.0
2013-11-20,-45.6522
2013-11-21,-40.0
2013-11-22,33.3333
2013-11-25,-45.0
2013-11-26,9.0909
2013-11-27,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,-3.125
2013-12-09,-1.0753
2013-12-10,0.0
2013-12-11,56.5217
2013-12-13,-36.1111
2013-12-17,0.0
2013-12-18,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-06,0.0
2014-01-07,-4.3478
2014-01-08,0.0
2014-01-10,-9.0909
2014-01-15,-45.0
2014-01-17,0.0
2014-01-23,0.0
2014-01-30,0.0
2014-02-03,0.0
2014-02-05,0.0
2014-02-10,9.0909
2014-02-14,-50.0
2014-02-21,0.0
2014-02-26,0.0
2014-03-10,0.0
2014-03-17,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-27,16.6667
2014-03-31,0.0
2014-04-01,0.0
2014-04-03,14.2857
2014-04-04,-12.5
2014-04-07,-14.2857
2014-04-10,0.0
2014-04-16,6.25
2014-04-21,-21.5686
2014-05-02,5.0
2014-05-15,166.6667
2014-05-16,-55.3571
2014-05-22,60.0
2014-05-28,-20.0
2014-06-11,0.0
2014-06-20,-12.5
2014-06-23,-14.2857
2014-06-24,350.0
