ticker,CEVA US Equity
2003-03-26,2.7119
2003-03-27,4.5875
2003-03-28,-0.5996
2003-03-31,-0.9524
2003-04-01,2.2436
2003-04-02,10.0313
2003-04-03,-0.2849
2003-04-04,0.0
2003-04-07,0.8857
2003-04-08,-3.71
2003-04-09,-6.4706
2003-04-10,2.4843
2003-04-11,4.3265
2003-04-14,0.0
2003-04-15,2.0588
2003-04-16,-1.7290999999999999
2003-04-17,3.783
2003-04-21,-5.0579
2003-04-22,6.5476
2003-04-23,1.9553
2003-04-24,-2.1918
2003-04-25,-1.4006
2003-04-28,-4.8295
2003-04-29,33.4328
2003-04-30,-4.9216999999999995
2003-05-01,-2.5882
2003-05-02,6.2802
2003-05-05,5.6818
2003-05-06,1.7204000000000002
2003-05-07,-3.8055
2003-05-08,-1.0989
2003-05-09,2.8667
2003-05-12,-0.6265
2003-05-13,-0.8696
2003-05-14,0.8772
2003-05-15,-0.2174
2003-05-16,7.8431
2003-05-19,-1.6162
2003-05-20,7.8029
2003-05-21,0.9524
2003-05-22,-0.7547
2003-05-23,1.9011
2003-05-27,6.3433
2003-05-28,2.1053
2003-05-29,4.811
2003-05-30,13.1148
2003-06-02,-0.8696
2003-06-03,-4.693
2003-06-04,1.2425
2003-06-05,-1.3636
2003-06-06,1.8433000000000002
2003-06-09,-0.4525
2003-06-10,2.2727
2003-06-11,5.3333
2003-06-12,-0.1406
2003-06-13,2.1127
2003-06-16,2.2069
2003-06-17,0.5398
2003-06-18,2.0134
2003-06-19,-1.3158
2003-06-20,-1.0667
2003-06-23,-0.4043
2003-06-24,1.4885
2003-06-25,2.6667
2003-06-26,0.3896
2003-06-27,0.7762
2003-06-30,5.0064
2003-07-01,-2.2005
2003-07-02,-4.0
2003-07-03,1.1589
2003-07-07,9.4092
2003-07-08,-0.2353
2003-07-09,8.4906
2003-07-10,-3.5869999999999997
2003-07-11,1.3529
2003-07-14,0.0
2003-07-15,0.1112
2003-07-16,-4.0
2003-07-17,-11.2269
2003-07-18,1.5645
2003-07-21,3.0809
2003-07-22,-0.3736
2003-07-23,3.625
2003-07-24,1.8094000000000001
2003-07-25,-1.1848
2003-07-28,6.235
2003-07-29,-1.0158
2003-07-30,-9.3501
2003-07-31,3.0063
2003-08-01,-5.8493
2003-08-04,0.0
2003-08-05,-4.4099
2003-08-06,3.1208
2003-08-07,0.5263
2003-08-08,1.9503
2003-08-11,2.067
2003-08-12,-0.6289
2003-08-13,0.6329
2003-08-14,0.6289
2003-08-15,0.125
2003-08-18,0.3745
2003-08-19,0.4975
2003-08-20,-5.3218
2003-08-21,2.6144
2003-08-22,-1.1465
2003-08-25,6.3144
2003-08-26,-1.3333
2003-08-27,-1.7199
2003-08-28,1.625
2003-08-29,-2.214
2003-09-02,1.2579
2003-09-03,11.677
2003-09-04,0.1112
2003-09-05,-2.2222
2003-09-08,1.1364
2003-09-09,6.1798
2003-09-10,-8.0423
2003-09-11,0.3567
2003-09-12,1.5594999999999999
2003-09-15,2.7436
2003-09-16,9.6703
2003-09-17,-0.4008
2003-09-18,2.9175
2003-09-19,-3.7146
2003-09-22,0.4061
2003-09-23,-0.91
2003-09-24,-2.3468999999999998
2003-09-25,-4.2842
2003-09-26,-5.2402
2003-09-29,0.2304
2003-09-30,-1.2644
2003-10-01,2.2119
2003-10-02,1.8223
2003-10-03,3.132
2003-10-06,4.013
2003-10-07,-0.0104
2003-10-08,-3.1182
2003-10-09,4.521
2003-10-10,0.4119
2003-10-13,-0.5128
2003-10-14,-1.134
2003-10-15,-1.2826
2003-10-16,-0.8134
2003-10-17,-1.4909
2003-10-20,2.0541
2003-10-21,-4.0254
2003-10-22,-16.6667
2003-10-23,1.1921
2003-10-24,0.2618
2003-10-27,-0.6527
2003-10-28,0.3942
2003-10-29,1.9634
2003-10-30,-5.3915
2003-10-31,0.2714
2003-11-03,2.8417
2003-11-04,2.6316
2003-11-05,-4.4872
2003-11-06,2.0134
2003-11-07,5.1316
2003-11-10,-0.5006
2003-11-11,-1.1320999999999999
2003-11-12,1.0178
2003-11-13,-3.1486
2003-11-14,-3.3810000000000002
2003-11-17,-0.4038
2003-11-18,1.4865
2003-11-19,1.4647000000000001
2003-11-20,-2.7559
2003-11-21,-0.135
2003-11-24,1.7568000000000001
2003-11-25,0.5312
2003-11-26,15.5878
2003-11-28,0.0
2003-12-01,3.4286
2003-12-02,2.4199
2003-12-03,-0.7444
2003-12-04,3.8043
2003-12-05,-1.0471
2003-12-08,2.4339
2003-12-09,-2.686
2003-12-10,-4.034
2003-12-11,2.5442
2003-12-12,-2.9126
2003-12-15,-1.2222
2003-12-16,6.8616
2003-12-17,-2.0
2003-12-18,5.478
2003-12-19,0.0
2003-12-22,-0.1018
2003-12-23,-2.6504
2003-12-24,2.6178
2003-12-26,1.4285999999999999
2003-12-29,2.1127
2003-12-30,2.266
2003-12-31,0.289
2004-01-02,-0.5764
2004-01-05,-1.8357
2004-01-06,3.3465
2004-01-07,5.0476
2004-01-08,7.2529
2004-01-09,-2.705
2004-01-12,1.9983
2004-01-13,0.3407
2004-01-14,-0.3396
2004-01-15,0.0852
2004-01-16,0.0
2004-01-20,-2.5532
2004-01-21,-2.0961
2004-01-22,-1.8733
2004-01-23,0.0
2004-01-26,6.8182
2004-01-27,-0.0851
2004-01-28,-13.9693
2004-01-29,-4.4554
2004-01-30,6.5285
2004-02-02,2.1401
2004-02-03,-1.0476
2004-02-04,-0.4812
2004-02-05,1.2572999999999999
2004-02-06,4.7755
2004-02-09,-3.0994
2004-02-10,-1.2324
2004-02-11,3.6289
2004-02-12,-4.7794
2004-02-13,0.8687
2004-02-17,0.1053
2004-02-18,-2.9729
2004-02-19,3.2512
2004-02-20,-3.0534
2004-02-23,-0.9843
2004-02-24,0.7853
2004-02-25,0.6016
2004-02-26,0.6863
2004-02-27,-0.8763
2004-03-01,-0.2947
2004-03-02,-0.7882
2004-03-03,5.6604
2004-03-04,1.203
2004-03-05,-0.6686
2004-03-08,-4.1698
2004-03-09,-2.3415
2004-03-10,0.0
2004-03-11,-1.4985
2004-03-12,1.4199
2004-03-15,-4.0
2004-03-16,1.0417
2004-03-17,-0.2062
2004-03-18,-1.4463
2004-03-19,-1.8868
2004-03-22,-7.6923
2004-03-23,0.6944
2004-03-24,0.5747
2004-03-25,6.8571
2004-03-26,-1.4973
2004-03-29,5.646
2004-03-30,-1.5415999999999999
2004-03-31,-1.0438
2004-04-01,1.5823
2004-04-02,-1.3498999999999999
2004-04-05,1.0526
2004-04-06,-0.8333
2004-04-07,-0.4202
2004-04-08,-0.8439
2004-04-12,1.2766
2004-04-13,-1.4706000000000001
2004-04-14,0.3198
2004-04-15,-0.1063
2004-04-16,0.0
2004-04-19,4.6809
2004-04-20,-3.4553
2004-04-21,5.3263
2004-04-22,-3.5579
2004-04-23,-3.1088
2004-04-26,-4.492
2004-04-27,1.3437999999999999
2004-04-28,-4.8619
2004-04-29,-1.5099
2004-04-30,-3.3019
2004-05-03,-4.0244
2004-05-04,4.9555
2004-05-05,3.0266
2004-05-06,-2.4677
2004-05-07,-3.1325
2004-05-10,4.8507
2004-05-11,-0.4745
2004-05-12,0.7151
2004-05-13,-1.8935
2004-05-14,-1.0856
2004-05-17,-3.1707
2004-05-18,1.1335
2004-05-19,-0.3736
2004-05-20,0.0
2004-05-21,0.125
2004-05-24,-2.4969
2004-05-25,3.5850999999999997
2004-05-26,-1.7305000000000001
2004-05-27,0.1258
2004-05-28,0.5025
2004-06-01,1.875
2004-06-02,-1.7178
2004-06-03,0.7491
2004-06-04,1.487
2004-06-07,12.3321
2004-06-08,3.4783
2004-06-09,-4.2017
2004-06-10,-2.5219
2004-06-14,-6.8616
2004-06-15,-3.3816
2004-06-16,0.375
2004-06-17,-2.3661
2004-06-18,1.7856999999999998
2004-06-21,-0.3759
2004-06-22,-0.8805
2004-06-23,-2.0305
2004-06-24,0.1295
2004-06-25,0.1294
2004-06-28,2.0672
2004-06-29,-0.7595
2004-06-30,0.8929
2004-07-01,-0.885
2004-07-02,1.4031
2004-07-06,-1.0063
2004-07-07,-2.7954
2004-07-08,-0.5229
2004-07-09,1.8397000000000001
2004-07-12,-1.2903
2004-07-13,-0.3922
2004-07-14,-1.5748
2004-07-15,-2.4
2004-07-16,1.9125999999999999
2004-07-19,-0.5362
2004-07-20,1.0782
2004-07-21,-4.0
2004-07-22,6.1111
2004-07-23,-1.5575999999999999
2004-07-26,-0.1463
2004-07-27,1.1984
2004-07-28,-1.3158
2004-07-29,0.0
2004-07-30,0.0
2004-08-02,2.4
2004-08-03,1.9531
2004-08-04,-2.0434
2004-08-05,1.9557
2004-08-06,-5.1151
2004-08-09,-2.5606
2004-08-10,-0.1383
2004-08-11,0.9695
2004-08-12,0.0
2004-08-13,-0.2743
2004-08-16,2.2008
2004-08-17,-0.9421
2004-08-18,-1.4946
2004-08-19,-2.6207000000000003
2004-08-20,-2.5496
2004-08-23,1.1628
2004-08-24,-4.454
2004-08-25,0.7519
2004-08-26,5.6716
2004-08-27,2.8249
2004-08-30,-1.2363
2004-08-31,-0.5563
2004-09-01,4.8951
2004-09-02,4.8
2004-09-03,-0.8906
2004-09-07,2.0539
2004-09-08,0.3774
2004-09-09,-0.3759
2004-09-10,0.1258
2004-09-13,6.0302
2004-09-14,-1.7772999999999999
2004-09-15,0.0
2004-09-16,-0.8444
2004-09-17,-0.365
2004-09-20,0.3663
2004-09-21,0.0
2004-09-22,0.0
2004-09-23,-2.0681
2004-09-24,3.1056
2004-09-27,-1.2048
2004-09-28,-1.4634
2004-09-29,0.1238
2004-09-30,-2.3486000000000002
2004-10-01,4.8101
2004-10-04,3.0193
2004-10-05,-0.9379
2004-10-06,-3.0769
2004-10-07,4.884
2004-10-08,-0.1164
2004-10-11,1.049
2004-10-12,-4.0369
2004-10-13,2.7644
2004-10-14,-1.6374
2004-10-15,1.9024999999999999
2004-10-18,-0.2334
2004-10-19,2.3392
2004-10-20,0.0
2004-10-21,0.5714
2004-10-22,-0.5682
2004-10-25,-3.4286
2004-10-26,-3.5503
2004-10-27,-6.8712
2004-10-28,-1.054
2004-10-29,0.3995
2004-11-01,0.1326
2004-11-02,2.2517
2004-11-03,-2.8497
2004-11-04,0.4
2004-11-05,0.0
2004-11-08,7.0385
2004-11-09,-2.6055
2004-11-10,2.293
2004-11-11,-0.3736
2004-11-12,4.0
2004-11-15,-0.8293
2004-11-16,-0.6181
2004-11-17,-0.9756
2004-11-18,-0.2463
2004-11-19,-0.3704
2004-11-22,0.8674
2004-11-23,-1.7199
2004-11-24,2.375
2004-11-26,0.9768
2004-11-29,-2.9021
2004-11-30,0.3736
2004-12-01,1.4888
2004-12-02,-0.8557
2004-12-03,-1.233
2004-12-06,0.9988
2004-12-07,0.2472
2004-12-08,-0.7398
2004-12-09,3.1056
2004-12-10,-0.9639
2004-12-13,1.2165
2004-12-14,3.2452
2004-12-15,2.4447
2004-12-16,-2.6136
2004-12-17,-0.4084
2004-12-20,-0.2929
2004-12-21,0.3525
2004-12-22,-0.8197
2004-12-23,2.8335
2004-12-27,-2.411
2004-12-28,0.7059
2004-12-29,0.1168
2004-12-30,5.0175
2004-12-31,1.1889
2005-01-03,-5.0181
2005-01-04,-1.9653
2005-01-05,-0.2358
2005-01-06,0.4728
2005-01-07,3.5294
2005-01-10,-3.2955
2005-01-11,0.47
2005-01-12,-0.5848
2005-01-13,-3.6471
2005-01-14,2.0757
2005-01-18,-0.5981
2005-01-19,1.444
2005-01-20,-1.0676
2005-01-21,2.0384
2005-01-24,5.1704
2005-01-25,-2.6816
2005-01-26,0.2296
2005-01-27,-0.4582
2005-01-28,0.8055
2005-01-31,-0.1142
2005-02-01,-2.8571
2005-02-02,5.8824
2005-02-03,0.0
2005-02-04,-0.1111
2005-02-07,-1.3348
2005-02-08,0.3382
2005-02-09,-2.2472
2005-02-10,-0.5747
2005-02-11,-0.9249
2005-02-14,-0.9335
2005-02-15,-1.5312000000000001
2005-02-16,-0.3589
2005-02-17,0.12
2005-02-18,-0.9592
2005-02-22,-0.2421
2005-02-23,-0.8495
2005-02-24,-0.8568
2005-02-25,0.4938
2005-02-28,-2.8256
2005-03-01,1.0619
2005-03-02,2.0766
2005-03-03,-3.6765
2005-03-04,0.2545
2005-03-07,2.1574
2005-03-08,-0.8696
2005-03-09,1.7544
2005-03-10,-0.2463
2005-03-11,-3.0864
2005-03-14,0.6369
2005-03-15,0.0
2005-03-16,0.3797
2005-03-17,-2.1438
2005-03-18,-0.7732
2005-03-21,-4.026
2005-03-22,0.6766
2005-03-23,1.0753
2005-03-24,0.2793
2005-03-28,-2.2676
2005-03-29,-3.1479
2005-03-30,-0.5324
2005-03-31,4.2254
2005-04-01,1.6216
2005-04-04,-0.266
2005-04-05,-3.0667
2005-04-06,-0.4127
2005-04-07,-2.0718
2005-04-08,0.141
2005-04-11,-2.5352
2005-04-12,1.3006
2005-04-13,-0.5706
2005-04-14,-1.8651
2005-04-15,-3.5088
2005-04-18,0.9091
2005-04-19,2.1021
2005-04-20,1.0294
2005-04-21,0.8734
2005-04-22,1.0101
2005-04-25,-0.8571
2005-04-26,-0.1441
2005-04-27,1.0101
2005-04-28,-4.7143
2005-04-29,0.0
2005-05-02,-1.0495
2005-05-03,0.0
2005-05-04,4.0909
2005-05-05,-0.2911
2005-05-06,0.438
2005-05-09,-0.2907
2005-05-10,-2.6239
2005-05-11,3.7425
2005-05-12,-1.1544
2005-05-13,2.1898
2005-05-16,1.2857
2005-05-17,0.4231
2005-05-18,2.3876
2005-05-19,-1.0974
2005-05-20,-1.8031000000000001
2005-05-23,-1.2711999999999999
2005-05-24,5.8655
2005-05-25,-0.1351
2005-05-26,-0.5413
2005-05-27,2.0408
2005-05-31,-2.9333
2005-06-01,0.8242
2005-06-02,-2.0436
2005-06-03,-1.1074
2005-06-06,1.1198
2005-06-07,-0.4172
2005-06-08,-0.5587
2005-06-09,-0.2809
2005-06-10,-0.7042
2005-06-13,-1.2766
2005-06-14,-2.0115
2005-06-15,2.4927
2005-06-16,1.2876
2005-06-17,-2.6836
2005-06-20,-2.0319
2005-06-21,-2.2222
2005-06-22,-0.1515
2005-06-23,-4.5524000000000004
2005-06-24,-7.3132
2005-06-27,-0.5146
2005-06-28,1.0345
2005-06-29,-0.1706
2005-06-30,0.1709
2005-07-01,0.5119
2005-07-05,-3.7351
2005-07-06,1.0582
2005-07-07,-0.1745
2005-07-08,1.2238
2005-07-11,0.0
2005-07-12,-0.3454
2005-07-13,2.4263
2005-07-14,-0.5076
2005-07-15,0.0
2005-07-18,-5.6122
2005-07-19,-2.8829000000000002
2005-07-20,7.0501
2005-07-21,-3.1196
2005-07-22,-3.3989
2005-07-25,-0.7407
2005-07-26,-1.6791
2005-07-27,2.0873
2005-07-28,0.0
2005-07-29,-1.487
2005-08-01,-5.0943
2005-08-02,1.9881
2005-08-03,0.0
2005-08-04,-0.1949
2005-08-05,2.1484
2005-08-08,-2.1033
2005-08-09,1.7578
2005-08-10,-0.1919
2005-08-11,-0.1923
2005-08-12,-0.1927
2005-08-15,-0.3861
2005-08-16,-0.5814
2005-08-17,5.2632
2005-08-18,-1.8519
2005-08-19,1.5093999999999999
2005-08-22,0.3717
2005-08-23,-0.1852
2005-08-24,-2.0408
2005-08-25,-0.7576
2005-08-26,0.1908
2005-08-29,-0.7619
2005-08-30,0.7678
2005-08-31,-0.1905
2005-09-01,-2.0992
2005-09-02,0.7797
2005-09-06,0.0
2005-09-07,0.7737
2005-09-08,0.7678
2005-09-09,0.0
2005-09-12,0.9524
2005-09-13,-2.8302
2005-09-14,0.3883
2005-09-15,-0.3868
2005-09-16,0.0
2005-09-19,-0.5825
2005-09-20,1.5625
2005-09-21,-1.3462
2005-09-22,0.1949
2005-09-23,-0.7782
2005-09-26,0.0
2005-09-27,-0.5882
2005-09-28,0.5917
2005-09-29,-0.1961
2005-09-30,1.7682
2005-10-03,0.3861
2005-10-04,3.6538
2005-10-05,-1.1132
2005-10-06,1.5009000000000001
2005-10-07,1.6636
2005-10-10,0.0
2005-10-11,-1.8182
2005-10-12,-2.7778
2005-10-13,-2.8571
2005-10-14,0.7843
2005-10-17,-0.3891
2005-10-18,-0.957
2005-10-19,0.5719
2005-10-20,1.5686
2005-10-21,-0.3861
2005-10-24,-0.969
2005-10-25,1.7612999999999999
2005-10-26,0.1923
2005-10-27,-2.1113
2005-10-28,1.7647
2005-10-31,2.3121
2005-11-01,0.3766
2005-11-02,-0.7505
2005-11-03,-0.7561
2005-11-04,3.0476
2005-11-07,1.2916
2005-11-08,0.3673
2005-11-09,-1.8182
2005-11-10,-2.7778
2005-11-11,2.6667
2005-11-14,-2.2263
2005-11-15,0.0
2005-11-16,-0.9488
2005-11-17,1.1494
2005-11-18,3.5985
2005-11-21,0.5484
2005-11-22,-1.0909
2005-11-23,-2.2059
2005-11-25,3.4492
2005-11-28,-1.5171999999999999
2005-11-29,0.1845
2005-11-30,12.7072
2005-12-01,2.6144
2005-12-02,-5.7325
2005-12-05,-1.3514
2005-12-06,-0.6849
2005-12-07,-0.3448
2005-12-08,4.3253
2005-12-09,2.6534
2005-12-12,0.8078
2005-12-13,1.2821
2005-12-14,-5.8544
2005-12-15,-4.5378
2005-12-16,0.3521
2005-12-19,0.7018
2005-12-20,0.6969
2005-12-21,1.3841
2005-12-22,2.2184
2005-12-23,2.6711
2005-12-27,1.1381999999999999
2005-12-28,0.4823
2005-12-29,0.0
2005-12-30,0.16
2006-01-03,1.4377
2006-01-04,2.3622
2006-01-05,-0.6154
2006-01-06,3.096
2006-01-09,3.3033
2006-01-10,-1.1628
2006-01-11,-0.7353
2006-01-12,-1.6296
2006-01-13,-3.6145
2006-01-17,5.7812
2006-01-18,-1.7725
2006-01-19,-5.8647
2006-01-20,2.8754
2006-01-23,1.2422
2006-01-24,-0.4601
2006-01-25,1.0786
2006-01-26,-5.4878
2006-01-27,-0.9677
2006-01-30,-2.2801
2006-01-31,0.1667
2006-02-01,-3.4963
2006-02-02,1.5539
2006-02-03,-0.6791
2006-02-06,0.5128
2006-02-07,2.3810000000000002
2006-02-08,0.8306
2006-02-09,-0.8237
2006-02-10,0.6645
2006-02-13,0.9901
2006-02-14,-1.4706000000000001
2006-02-15,0.3317
2006-02-16,-0.3306
2006-02-17,1.1609
2006-02-21,-0.8197
2006-02-22,0.0
2006-02-23,-0.6612
2006-02-24,1.4975
2006-02-27,-0.9836
2006-02-28,-0.1656
2006-03-01,1.8242
2006-03-02,0.1629
2006-03-03,-1.7886
2006-03-06,-0.6623
2006-03-07,4.0
2006-03-08,3.8462
2006-03-09,1.8519
2006-03-10,1.2121
2006-03-13,0.0
2006-03-14,0.4491
2006-03-15,-1.6393
2006-03-16,-0.6061
2006-03-17,0.4573
2006-03-20,1.214
2006-03-21,-3.5982
2006-03-22,0.1555
2006-03-23,-1.5528
2006-03-24,2.5237
2006-03-27,0.7692
2006-03-28,0.6107
2006-03-29,1.6692
2006-03-30,-0.7463
2006-03-31,-0.3008
2006-04-03,-0.905
2006-04-04,0.761
2006-04-05,4.0785
2006-04-06,1.016
2006-04-07,2.0115
2006-04-10,0.2817
2006-04-11,0.4213
2006-04-12,0.6993
2006-04-13,4.026
2006-04-17,-0.1318
2006-04-18,1.6042999999999998
2006-04-19,3.1579
2006-04-20,0.3827
2006-04-21,0.3812
2006-04-24,-3.9241
2006-04-25,-1.8445
2006-04-26,-3.4899
2006-04-27,5.146
2006-04-28,1.1905000000000001
2006-05-01,-4.183
2006-05-02,2.0464
2006-05-03,-0.4011
2006-05-04,-2.2819
2006-05-05,2.7473
2006-05-08,-1.8717000000000001
2006-05-09,-2.3161
2006-05-10,0.1395
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,-3.2033
2006-05-16,-4.3165
2006-05-17,-5.7143
2006-05-18,2.7113
2006-05-19,3.2609
2006-05-22,-4.2105
2006-05-23,-2.8257
2006-05-24,0.3231
2006-05-25,2.2544
2006-05-26,-2.3622
2006-05-30,0.9677
2006-05-31,-1.9169
2006-06-01,-3.2573
2006-06-02,-0.5051
2006-06-05,1.5228000000000002
2006-06-06,-2.3333
2006-06-07,-2.3891
2006-06-08,-0.8741
2006-06-09,2.6455
2006-06-12,-0.3436
2006-06-13,-3.1034
2006-06-14,3.7367
2006-06-15,3.259
2006-06-16,1.3289
2006-06-19,3.6066000000000003
2006-06-20,-0.7911
2006-06-21,-1.2759
2006-06-22,-1.7771
2006-06-23,-0.9868
2006-06-26,-0.4983
2006-06-27,-0.3339
2006-06-28,-0.335
2006-06-29,-3.1933
2006-06-30,0.3472
2006-07-03,0.346
2006-07-05,-0.1724
2006-07-06,-0.3454
2006-07-07,-0.6932
2006-07-10,0.0
2006-07-11,0.0
2006-07-12,2.9668
2006-07-13,-2.0339
2006-07-14,-2.5952
2006-07-17,-2.3091
2006-07-18,-6.1818
2006-07-19,1.5504
2006-07-20,0.1908
2006-07-21,-3.6189999999999998
2006-07-24,0.7905
2006-07-25,-0.9804
2006-07-26,2.9703
2006-07-27,1.9231
2006-07-28,0.9434
2006-07-31,0.9346
2006-08-01,-4.8148
2006-08-02,3.1128
2006-08-03,3.0189
2006-08-04,2.5641
2006-08-07,2.8571
2006-08-08,-2.0833
2006-08-09,-0.1773
2006-08-10,-0.1776
2006-08-11,-0.3559
2006-08-14,-1.6071
2006-08-15,-1.4519
2006-08-16,1.4733
2006-08-17,-0.363
2006-08-18,4.5537
2006-08-21,-3.6585
2006-08-22,-1.2658
2006-08-23,-0.5495
2006-08-24,4.7882
2006-08-25,-2.6362
2006-08-28,3.9711
2006-08-29,-6.25
2006-08-30,2.963
2006-08-31,2.1583
2006-09-01,-1.2324
2006-09-05,-1.9607999999999999
2006-09-06,0.9091
2006-09-07,-2.1622
2006-09-08,-1.8416000000000001
2006-09-11,-0.5629
2006-09-12,4.1509
2006-09-13,-2.1739
2006-09-14,0.0
2006-09-15,1.1111
2006-09-18,0.7326
2006-09-19,0.0
2006-09-20,5.6364
2006-09-21,-2.5818
2006-09-22,8.6572
2006-09-25,-7.3171
2006-09-26,1.4035
2006-09-27,-2.2491
2006-09-28,1.4159
2006-09-29,-1.2216
2006-10-02,-0.3534
2006-10-03,0.0
2006-10-04,0.8865
2006-10-05,-3.1634
2006-10-06,-1.0889
2006-10-09,-2.7523
2006-10-10,3.7736
2006-10-11,0.5455
2006-10-12,2.7125
2006-10-13,2.2887
2006-10-16,0.1721
2006-10-17,-4.811
2006-10-18,3.0686
2006-10-19,-2.8021000000000003
2006-10-20,2.1644
2006-10-23,1.9378
2006-10-24,-3.1142
2006-10-25,6.3504
2006-10-26,7.1256
2006-10-27,-2.5078
2006-10-30,-2.09
2006-10-31,4.9261
2006-11-01,-1.4085
2006-11-02,-0.7937
2006-11-03,0.0
2006-11-06,-3.68
2006-11-07,-2.8239
2006-11-08,9.9145
2006-11-09,-1.5552000000000001
2006-11-10,-0.316
2006-11-13,0.317
2006-11-14,2.6856
2006-11-15,-0.4615
2006-11-16,-1.391
2006-11-17,1.4107
2006-11-20,1.0819
2006-11-21,3.5168
2006-11-22,1.034
2006-11-24,0.731
2006-11-27,-0.2903
2006-11-28,-0.1456
2006-11-29,-1.7201
2006-11-30,-0.3263
2006-12-01,-0.8929
2006-12-04,-0.2984
2006-12-05,-0.6043
2006-12-06,-0.303
2006-12-07,-2.7356
2006-12-08,-0.7813
2006-12-11,6.6142
2006-12-12,1.6248
2006-12-13,-1.0174
2006-12-14,-1.6153
2006-12-15,0.0
2006-12-18,-0.4478
2006-12-19,0.1499
2006-12-20,-0.7485
2006-12-21,0.3017
2006-12-22,-0.9023
2006-12-26,0.607
2006-12-27,1.2066
2006-12-28,-2.8316
2006-12-29,-0.7669
2007-01-03,2.6333
2007-01-04,-0.608
2007-01-05,-0.303
2007-01-08,-1.3678
2007-01-09,4.4684
2007-01-10,6.0472
2007-01-11,1.669
2007-01-12,3.1464
2007-01-16,5.8621
2007-01-17,1.6036000000000001
2007-01-18,-2.2195
2007-01-19,-2.5221
2007-01-22,-0.3881
2007-01-23,-1.1688
2007-01-24,-0.5256
2007-01-25,-4.6235
2007-01-26,0.4155
2007-01-29,-0.4138
2007-01-30,0.4155
2007-01-31,-0.2759
2007-02-01,-0.9682
2007-02-02,0.2793
2007-02-05,0.1393
2007-02-06,-0.4172
2007-02-07,1.3966
2007-02-08,-0.2755
2007-02-09,0.0
2007-02-12,-1.9337
2007-02-13,-0.4225
2007-02-14,2.5460000000000003
2007-02-15,-1.1034
2007-02-16,-1.2551999999999999
2007-02-20,-0.1412
2007-02-21,0.0
2007-02-22,-0.2829
2007-02-23,2.4112999999999998
2007-02-26,-0.277
2007-02-27,-0.8333
2007-02-28,1.2605
2007-03-01,-0.4149
2007-03-02,1.1111
2007-03-05,-0.8242
2007-03-06,-0.1385
2007-03-07,-0.1387
2007-03-08,-0.1389
2007-03-09,0.8345
2007-03-12,-0.5517
2007-03-13,-0.1387
2007-03-14,0.2778
2007-03-15,0.4155
2007-03-16,0.0
2007-03-19,-0.1379
2007-03-20,1.7955999999999999
2007-03-21,-1.4925
2007-03-22,0.2755
2007-03-23,-0.6868
2007-03-26,0.2766
2007-03-27,-0.1379
2007-03-28,0.6906
2007-03-29,-0.2743
