ticker,OHBK US Equity
2005-04-06,2.3102
2005-04-07,-3.871
2005-04-08,0.0
2005-04-12,-0.3356
2005-04-13,1.0101
2005-04-14,0.3333
2005-04-19,-1.3289
2005-04-21,3.0303
2005-04-22,-3.268
2005-04-27,-1.6892
2005-04-28,0.6873
2005-04-29,5.802
2005-05-02,-4.5161
2005-05-10,-1.6892
2005-05-11,1.3746
2005-05-12,0.339
2005-05-13,1.0135
2005-05-16,-1.3378
2005-05-17,1.0169
2005-05-18,1.3423
2005-05-19,0.0
2005-05-20,5.9603
2005-05-26,-4.0625
2005-06-02,0.9772
2005-06-07,0.0
2005-06-08,0.0
2005-06-10,-3.2258
2005-06-17,0.3333
2005-06-27,2.99
2005-07-20,2.5806
2005-07-25,-4.0881
2005-07-26,3.2787
2005-07-28,-1.9048
2005-08-03,1.2945
2005-08-04,3.8339
2005-08-05,0.0
2005-08-08,1.5385
2005-08-09,-4.5455
2005-08-12,1.5873
2005-08-15,1.5625
2005-08-16,3.0769
2005-08-17,0.0
2005-08-26,-2.9851
2005-08-29,-0.6154
2005-08-30,0.0
2005-08-31,0.6192
2005-09-01,1.5385
2005-09-02,-2.1212
2005-09-06,4.644
2005-09-13,-2.3669000000000002
2005-09-14,0.0
2005-09-21,-1.3333
2005-09-22,0.43
2005-09-23,-0.4893
2005-09-26,1.4136
2005-09-27,1.5152
2005-09-28,-2.0896
2005-09-29,-0.6098
2005-10-03,1.227
2005-10-04,-0.6061
2005-10-05,2.7439
2005-10-12,-2.9674
2005-10-14,0.3058
2005-10-18,2.1341
2005-10-19,0.0
2005-10-24,0.2985
2005-10-25,-1.4881
2005-10-26,0.0
2005-10-28,-0.9063
2005-11-02,-0.3049
2005-11-09,0.3058
2005-11-17,0.0
2005-11-21,2.1341
2005-11-22,-1.4925
2005-11-28,1.5152
2005-11-29,1.4925
2005-11-30,0.0
2005-12-02,-1.1764999999999999
2005-12-05,-0.5952
2005-12-06,1.7964
2005-12-07,-1.4706000000000001
2005-12-08,-1.194
2005-12-09,0.6042
2005-12-12,-0.6006
2005-12-14,0.0
2005-12-15,0.6042
2005-12-16,0.6006
2005-12-19,-0.8955
2006-01-05,5.4217
2006-01-06,1.4285999999999999
2006-01-10,0.0
2006-01-11,1.4085
2006-01-12,0.0
2006-01-20,4.4444
2006-01-23,0.0
2006-01-24,0.0
2006-01-26,0.0
2006-02-01,0.0
2006-02-02,-0.7979
2006-02-03,1.3405
2006-02-08,0.0
2006-02-10,-1.5873
2006-02-13,3.4946
2006-02-14,-0.2597
2006-02-16,0.2604
2006-02-27,-1.2987
2006-02-28,-1.3158
2006-03-02,-1.3333
2006-03-09,0.0
2006-03-13,-2.7027
2006-03-14,-1.3889
2006-03-16,-2.8169
2006-03-17,7.2464
2006-03-24,0.0
2006-03-29,2.7027
2006-04-06,-5.2632
2006-04-12,0.5556
2006-04-13,-0.5525
2006-04-19,0.0
2006-04-20,-2.5
2006-04-26,0.8547
2006-04-27,-2.5423999999999998
2006-04-28,2.8986
2006-05-01,-1.4085
2006-05-04,-0.8571
2006-05-05,2.5937
2006-05-09,-2.2472
2006-05-10,1.1494
2006-05-11,-1.7045
2006-05-12,3.1792
2006-05-15,-2.2969
2006-05-16,-1.0894
2006-05-17,0.2899
2006-05-18,1.1561
2006-05-19,0.0
2006-05-22,-1.1429
2006-05-25,-1.1561
2006-05-30,3.2164
2006-06-01,-0.8499
2006-06-02,-2.5714
2006-06-05,-0.5865
2006-06-06,-0.295
2006-06-09,-0.2959
2006-06-12,0.0
2006-06-13,1.1869
2006-06-14,-0.5865
2006-06-15,0.295
2006-06-16,0.0
2006-06-19,0.5882
2006-06-21,0.0
2006-06-22,0.8772
2006-06-23,0.0
2006-06-26,0.0
2006-06-27,0.8696
2006-06-28,-2.2989
2006-06-29,0.2941
2006-06-30,0.2933
2006-07-03,-0.2924
2006-07-05,0.0
2006-07-12,-0.176
2006-07-20,2.8202
2006-07-25,0.0
2006-07-26,-1.4285999999999999
2006-07-27,2.3188
2006-08-02,-3.6827
2006-08-04,0.0
2006-08-07,-0.5882
2006-08-08,0.0
2006-08-11,-0.8876
2006-08-16,-0.597
2006-08-18,0.3003
2006-08-21,0.0
2006-08-24,-0.8982
2006-08-25,0.3021
2006-08-29,0.6024
2006-08-31,0.0
2006-09-06,-0.8982
2006-09-07,0.0
2006-09-08,-0.3021
2006-09-14,0.0
2006-09-20,0.0
2006-09-21,-1.2121
2006-09-22,0.0
2006-09-25,1.227
2006-09-26,3.0303
2006-09-27,-3.5294
2006-09-28,3.6585
2006-09-29,0.0
2006-10-04,-1.1764999999999999
2006-10-05,1.1905000000000001
2006-10-09,-0.8824
2006-10-11,0.0
2006-10-12,0.8902
2006-10-17,1.4706000000000001
2006-10-18,-1.4493
2006-10-19,0.0
2006-10-23,0.0
2006-10-25,-0.8824
2006-10-27,0.0
2006-10-30,0.5935
2006-11-01,0.0
2006-11-03,-0.59
2006-11-10,0.5935
2006-11-14,0.0
2006-11-15,0.0
2006-11-22,1.4748999999999999
2006-12-01,0.0
2006-12-08,-1.7442
2006-12-12,0.0
2006-12-13,2.6627
2006-12-18,-2.5937
2006-12-19,0.2959
2006-12-22,0.0
2006-12-26,-0.885
2006-12-27,-0.5952
2007-01-04,-0.2994
2007-01-05,0.3003
2007-01-08,0.0
2007-01-09,-0.2994
2007-01-10,0.0
2007-01-11,-2.2222
2007-01-12,2.5799
2007-01-17,-2.6946
2007-01-19,0.6154
2007-01-24,-0.3058
2007-01-25,-0.6135
2007-01-26,0.3086
2007-01-29,-1.5385
2007-01-31,0.3125
2007-02-01,-0.3115
2007-02-05,0.0
2007-02-07,1.5625
2007-02-12,2.1538
2007-02-14,-1.2048
2007-02-15,0.0
2007-02-16,-0.3049
2007-02-20,-1.2232
2007-02-22,1.548
2007-02-23,-1.5244
2007-02-26,1.548
2007-02-27,-2.7439
2007-03-05,0.0
2007-03-06,2.1944
2007-03-19,-2.6994
2007-03-23,0.0
2007-03-28,0.0
2007-04-02,-0.6936
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,-0.6349
2007-04-11,-0.3195
2007-04-12,0.0
2007-04-16,1.9231
2007-04-17,0.6289
2007-04-23,1.5625
2007-04-24,-3.6923
2007-04-25,0.0
2007-04-27,0.0
2007-05-07,2.2364
2007-05-11,1.5625
2007-05-14,-2.1538
2007-05-18,0.3145
2007-05-21,0.0627
2007-05-23,-0.3759
2007-05-25,0.6289
2007-06-04,-0.9375
2007-06-05,-1.5773000000000001
2007-06-07,0.0
2007-06-13,0.9615
2007-06-14,0.0
2007-06-15,0.0
2007-06-21,0.0
2007-06-27,-3.1746
2007-06-29,0.0
2007-07-02,-1.6393
2007-07-06,0.0
2007-07-09,-3.3333
2007-07-10,0.0
2007-07-11,1.7241
2007-07-12,-3.0508
2007-07-13,3.1469
2007-07-18,0.0
2007-07-20,-1.6949
2007-07-23,1.7241
2007-07-30,0.0
2007-07-31,-1.0169
2007-08-01,-0.6849
2007-08-08,-1.7241
2007-08-09,1.7544
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,0.0
2007-08-16,0.0
2007-08-17,1.7241
2007-08-21,-1.6949
2007-08-22,0.0
2007-08-24,1.7241
2007-08-27,-1.6949
2007-09-05,2.7586
2007-09-12,0.6711
2007-09-17,0.0
2007-09-18,-2.6667
2007-09-27,1.0274
2007-10-01,-1.0169
2007-10-02,0.0
2007-10-03,0.0
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,0.0
2007-10-17,0.0
2007-10-19,0.0
2007-10-22,-0.6849
2007-10-23,0.0
2007-10-24,0.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,-1.7241
2007-11-08,-3.1579
2007-11-09,0.0
2007-11-19,0.0
2007-11-20,0.0
2007-11-26,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-12-04,0.0
2007-12-12,-2.1739
2007-12-14,0.0
2007-12-19,0.7407
2007-12-20,0.0
2007-12-24,-0.7353
2007-12-31,0.0
2008-01-17,0.0
2008-01-22,0.0
2008-01-23,-1.8519
2008-01-25,0.0
2008-01-29,0.0
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-11,-1.5093999999999999
2008-02-15,0.0
2008-02-21,3.4483
2008-02-22,-3.3333
2008-02-28,0.0
2008-03-10,0.0
2008-03-14,-0.3831
2008-03-17,1.9231
2008-03-19,-5.6604
2008-03-20,-2.0
2008-03-24,0.0
2008-03-28,-2.0408
2008-04-03,-4.1667
2008-04-08,0.0
2008-04-10,0.0
2008-04-14,0.3478
2008-04-18,-0.3466
2008-04-21,-4.3478
2008-04-24,-4.5455
2008-04-28,3.8095
2008-05-13,-5.9633
2008-05-14,0.0
2008-05-16,-0.9756
2008-05-19,-1.9704000000000002
2008-05-20,1.5074999999999998
2008-05-21,0.495
2008-05-23,-1.9704000000000002
2008-05-27,-4.5226
2008-05-28,0.0
2008-05-30,-4.7368
2008-06-02,-0.5525
2008-06-09,-4.4444
2008-06-11,2.907
2008-06-13,-1.1299
2008-06-20,-5.7143
2008-06-23,0.0
2008-06-24,-2.4242
2008-06-26,-0.6211
2008-06-27,-9.375
2008-06-30,3.4483
2008-07-01,-6.5333
2008-07-03,3.4237
2008-07-07,-10.3448
2008-07-08,0.0
2008-07-14,-7.6923
2008-07-15,-4.1667
2008-07-21,4.3478
2008-07-22,0.0
2008-08-01,3.3333
2008-08-14,-2.4194
2008-08-15,-4.1322
2008-08-18,0.0
2008-08-19,0.0
2008-08-27,6.8966
2008-08-28,-6.4516
2008-09-03,3.4483
2008-09-04,0.0
2008-09-05,3.8333
2008-09-09,-3.3708
2008-09-11,16.2791
2008-09-17,-3.5714
2008-09-18,-2.963
2008-09-19,0.7634
2008-09-25,1.5152
2008-09-29,-21.6418
2008-09-30,14.2857
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,-3.3333
2008-10-09,-12.069
2008-10-13,0.0
2008-10-15,2.9412000000000003
2008-10-16,0.0
2008-10-17,23.8095
2008-10-20,-10.0
2008-10-21,-1.7094
2008-10-22,-8.6957
2008-10-24,0.0
2008-10-27,0.0
2008-10-29,7.619
2008-11-05,-14.1593
2008-11-11,-1.0309
2008-11-12,-2.0833
2008-11-19,-14.8936
2008-11-20,-23.75
2008-12-02,-1.6393
2008-12-03,-1.6667
2008-12-04,1.0169
2008-12-05,25.8389
2008-12-08,-22.6667
2008-12-10,0.0
2008-12-12,-3.4483
2008-12-15,-1.7856999999999998
2008-12-17,3.6364
2008-12-18,5.2632
2008-12-19,-16.6667
2008-12-22,10.0
2008-12-26,0.0
2008-12-29,45.4545
2008-12-30,0.0
2009-01-09,-12.5
2009-01-23,14.2857
2009-01-26,0.0
2009-01-27,-31.25
2009-02-13,-3.6364
2009-02-17,32.0755
2009-02-20,-24.2857
2009-02-23,5.6604
2009-03-02,1.7856999999999998
2009-03-06,-12.2807
2009-03-09,-20.0
2009-03-18,0.0
2009-03-23,-25.0
2009-03-26,56.6667
2009-04-02,0.0
2009-04-07,-38.2979
2009-04-08,20.6897
2009-04-13,-34.2857
2009-04-17,13.0435
2009-04-21,26.9231
2009-05-05,27.2727
2009-05-13,-11.9048
2009-05-14,-4.3243
2009-05-15,12.9944
2009-05-18,0.0
2009-05-19,-12.5
2009-05-20,-17.1429
2009-05-21,6.8966
2009-05-22,-1.2903
2009-05-27,-11.7647
2009-05-29,3.7037
2009-06-01,7.1429
2009-06-05,6.6667
2009-06-08,-6.25
2009-06-15,0.0
2009-06-23,-13.3333
2009-06-24,0.0
2009-06-25,0.0
2009-07-01,-19.2308
2009-07-06,0.0
2009-07-10,19.0476
2009-07-13,32.0
2009-07-15,0.0
2009-07-17,0.0
2009-07-20,6.0606
2009-07-23,0.0
2009-07-28,-8.5714
2009-08-03,-21.875
2009-08-06,-4.0
2009-08-14,25.0
2009-08-21,6.6667
2009-09-03,-31.25
2009-09-15,15.9091
2009-09-16,-1.9607999999999999
2009-09-22,-12.0
2009-09-23,0.0
2009-09-25,10.9091
2009-09-28,-1.6393
2009-10-02,0.0
2009-10-06,0.0
2009-10-09,0.0
2009-10-13,-8.3333
2009-10-15,0.0
2009-10-28,-4.5455
2009-11-04,0.0
2009-11-05,-28.5714
2009-11-06,25.3333
2009-11-09,-36.1702
2009-11-10,0.0
2009-11-11,13.3333
2009-11-13,10.2941
2009-11-16,0.0
2009-11-23,32.0
2009-12-01,-13.1313
2009-12-02,16.2791
2009-12-04,0.0
2009-12-07,-10.0
2009-12-15,5.5556
2009-12-17,-5.2632
2009-12-18,0.0
2009-12-28,-5.5556
2010-01-04,0.0
2010-01-05,-17.647100000000002
2010-01-12,7.1429
2010-01-22,0.0
2010-02-01,0.0
2010-02-09,-20.0
2010-02-16,-15.0
2010-02-18,13.7255
2010-02-19,0.0
2010-02-22,3.4483
2010-02-23,-10.0
2010-03-02,0.0
2010-03-03,11.1111
2010-03-05,-8.3333
2010-03-09,0.0
2010-03-10,-9.0909
2010-03-11,0.0
2010-03-12,-14.0
2010-03-16,16.2791
2010-03-24,-10.0
2010-03-30,0.0
2010-04-06,-15.5556
2010-04-09,18.4211
2010-04-14,33.3333
2010-04-20,6.6667
2010-04-21,-6.25
2010-04-28,-6.6667
2010-04-29,14.2857
2010-05-03,56.25
2010-05-10,0.0
2010-05-24,-45.0
2010-05-25,9.0909
2010-05-28,0.0
2010-06-08,-13.3333
2010-06-10,-3.8462
2010-06-15,-10.0
2010-06-17,-2.2222
2010-06-18,22.7273
2010-06-21,20.3704
2010-06-24,7.6923
2010-06-28,35.7143
2010-07-23,-31.5789
2010-07-30,0.0
2010-08-04,38.4615
2010-08-05,-27.7778
2010-08-16,0.0
2010-08-19,0.0
2010-08-25,-15.3846
2010-08-30,-36.3636
2010-09-29,14.2857
2010-10-05,-12.5
2010-10-06,0.0
2010-10-12,2.8571
2010-10-20,-11.1111
2010-10-21,37.5
2010-10-25,-18.1818
2010-10-26,0.0
2010-10-27,22.2222
2010-10-28,-9.0909
2010-10-29,2.5
2010-11-05,-39.0244
2010-11-10,60.0
2010-11-26,-37.5
2010-11-30,60.0
2010-12-01,-35.0
2010-12-02,7.6923
2010-12-03,0.0
2010-12-06,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-21,-39.2857
2010-12-27,23.5294
2010-12-28,-19.0476
2010-12-29,-41.1765
2010-12-30,-30.0
2010-12-31,14.2857
2011-01-12,50.0
2011-02-01,125.0
2011-02-08,-48.1481
2011-02-09,71.4286
2011-02-15,-41.6667
2011-03-04,92.8571
2011-03-10,0.0
2011-03-24,-25.9259
2011-03-30,0.0
2011-03-31,0.0
2011-04-05,-25.0
2011-05-19,-6.6667
2011-05-23,-42.8571
2011-05-25,0.0
2011-06-02,0.0
2011-06-06,-37.5
2011-06-08,0.0
2011-06-10,0.0
2011-06-24,0.0
2011-07-07,60.0
2011-07-08,-73.75
2011-07-11,-14.2857
2011-07-12,-43.4028
2011-07-13,17.7914
2011-07-14,0.0
2011-07-18,2.6042
2011-07-19,1.5228000000000002
2011-07-20,-4.0
2011-07-21,-32.2917
2011-07-22,-1.5385
2011-07-26,212.5
2011-07-27,-72.0
2011-07-28,0.0
2011-07-29,-28.5714
2011-08-11,220.0
2011-08-12,-37.5
2011-08-18,-50.0
2011-08-24,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-14,0.0
2011-09-22,0.0
2011-10-19,-60.0
2011-10-24,0.0
2011-11-07,0.0
2011-11-11,0.0
2011-11-15,0.0
2011-11-22,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-07,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-29,300.0
2011-12-30,-50.0
2012-01-04,12.5
2012-01-17,-11.1111
2012-01-20,0.0
2012-02-14,25.0
2012-02-21,-53.75
2012-02-28,0.0
2012-03-08,-8.1081
2012-03-30,0.0
2012-05-03,-29.4118
2012-05-07,0.0
2012-05-08,0.0
2012-05-14,279.1667
2012-05-16,154.9451
2012-05-17,175.8621
2012-05-18,-25.0
2012-05-21,66.6667
2012-05-22,0.0
2012-05-24,-20.0
2012-05-25,-35.0
2012-05-29,-42.3077
2012-05-31,0.0
2012-06-05,66.6667
2012-06-07,4.0
2012-06-11,0.0
2012-06-12,400.0
2012-06-13,-23.0769
2012-06-14,0.0
2012-06-18,0.0
2012-06-20,-80.0
2012-06-21,400.0
2012-06-25,-20.0
2012-06-26,-72.2656
2012-06-29,215.493
2012-07-02,0.0
2012-07-05,0.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-19,-28.5714
2012-07-23,-22.0
2012-07-24,-74.359
2012-07-25,450.0
2012-07-26,-9.0909
2012-07-27,-62.0
2012-07-30,6.9079
2012-08-01,72.3077
2012-08-02,-42.8571
2012-08-03,-40.0
2012-08-06,25.0
2012-08-07,33.3333
2012-08-08,40.0
2012-08-09,-42.8571
2012-08-13,18.75
2012-08-14,-51.6447
2012-08-15,8.8435
2012-08-16,0.0
2012-08-17,-20.0
2012-08-22,-18.75
2012-08-23,115.3846
2012-08-24,0.0
2012-08-31,0.0
2012-09-10,-42.8571
2012-09-19,12.5
2012-09-24,0.0
2012-09-28,0.0
2012-10-05,0.0
2012-10-10,-27.7778
2012-10-26,0.0
2012-12-05,-79.8077
2013-01-31,14.2857
2013-02-08,1900.0
2013-03-01,-90.0
2013-04-04,0.0
2013-04-10,300.0
2013-04-12,-66.6667
2013-05-14,150.0
2013-05-15,50.0
2013-05-24,0.0
2013-05-31,-73.3333
2013-06-07,275.0
2013-06-10,93.3333
2013-06-11,-84.4828
2013-06-14,33.3333
2013-06-18,0.0
2013-08-26,0.0
2013-09-05,0.0
2013-09-25,0.0
2013-11-06,0.0
2013-11-18,0.0
2013-11-20,16.6667
2013-11-21,-64.2857
2013-11-22,7.5
2013-12-06,0.0
2013-12-27,0.0
2014-01-03,0.0
2014-01-13,0.0
2014-01-23,0.0
2014-02-26,0.0
2014-03-17,0.0
2014-04-01,0.0
2014-06-06,11.6279
2014-06-17,4.1667
2014-07-18,0.0
2014-08-29,2.0
2014-09-05,0.0
2014-09-15,0.0
2014-09-22,0.0
2014-11-10,-68.6275
2014-12-19,100.0
2015-01-09,6.25
2015-01-26,0.0
2015-04-14,23.5294
2015-04-22,-19.0476
2015-04-24,0.0
2015-06-25,2.9412000000000003
2015-07-30,0.0
2015-08-19,0.0
2015-09-18,-31.4286
2015-10-29,0.0
2015-11-02,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-03-21,-33.3333
2016-05-05,650.0
2016-05-06,33.3333
2016-05-10,-50.0
2016-06-21,-76.25
2016-06-30,0.0
2016-07-13,0.0
2016-08-08,-15.7895
2016-08-16,0.0
2016-12-16,0.0
2017-02-23,37.5
2017-03-01,0.0
2017-03-21,0.0
2017-05-31,0.0
2017-06-21,1.8182
2017-08-21,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-09-01,0.0
2017-10-02,0.0
2017-12-19,0.0
2018-01-05,307.1429
2018-01-25,-73.6842
2018-02-23,1233.3333
2018-02-26,50.0
2018-02-27,-66.6667
2018-02-28,60.0
2018-03-01,43.4375
2018-03-02,-21.5686
2018-03-05,11.1111
2018-03-06,0.0
2018-03-08,-55.0
2018-03-09,122.2222
2018-03-12,-50.0
2018-03-22,-65.0
2018-03-26,57.1429
2018-04-02,-36.3636
2018-04-13,0.0
2018-06-07,57.1429
2018-06-08,113.6364
2018-06-28,-69.3617
2018-08-03,52.7778
2018-10-25,81.8182
2018-12-17,-99.0
2018-12-18,9110.0
2018-12-31,-34.3105
2019-03-26,-98.3471
2019-05-20,9900.0
2019-05-21,100.0
2019-07-09,-92.5
2019-12-06,1166.6667
2019-12-13,-86.8421
2020-01-07,0.0
2020-02-20,244.0
2020-04-23,-18.6047
2020-04-29,-98.5714
2020-04-30,1800.0
2020-05-19,57.8947
2020-06-16,400.0
2020-06-29,-6.6667
2020-06-30,0.0
