ticker,ITCI US Equity
2014-05-22,0.9415
2014-05-23,1.5989
2014-05-27,-1.7705
2014-05-28,-0.6676
2014-05-29,0.8065
2014-05-30,1.0
2014-06-02,-1.0561
2014-06-03,-0.5337
2014-06-04,9.7921
2014-06-05,0.9163
2014-06-06,-1.2711999999999999
2014-06-09,2.0233
2014-06-10,0.9014
2014-06-11,0.1787
2014-06-12,-0.3567
2014-06-13,0.7757
2014-06-16,-0.9473
2014-06-17,0.4782
2014-06-18,8.7448
2014-06-19,1.3129
2014-06-20,3.9957000000000003
2014-06-23,-1.6096
2014-06-24,-6.1214
2014-06-25,-3.4851
2014-06-26,1.2812999999999999
2014-06-27,-1.3801
2014-06-30,-1.6909999999999998
2014-07-01,0.6524
2014-07-02,1.1786
2014-07-03,-1.2812999999999999
2014-07-07,-0.236
2014-07-08,-4.4352
2014-07-09,-1.5470000000000002
2014-07-10,-4.9026
2014-07-11,0.8592
2014-07-14,0.0655
2014-07-15,-1.1788
2014-07-16,-5.169
2014-07-17,0.0699
2014-07-18,0.5587
2014-07-21,-1.0417
2014-07-22,0.5614
2014-07-23,-0.2094
2014-07-24,-0.9091
2014-07-25,-3.1757
2014-07-28,-2.7697000000000003
2014-07-29,3.8981
2014-07-30,6.71
2014-07-31,-2.0284
2014-08-01,2.0014
2014-08-04,7.3072
2014-08-05,-3.2787
2014-08-06,-0.7171
2014-08-07,-5.9094
2014-08-08,6.5597
2014-08-11,3.9948
2014-08-12,0.6297
2014-08-13,10.7009
2014-08-14,2.8265000000000002
2014-08-15,1.0445
2014-08-18,-2.1219
2014-08-19,-3.8911
2014-08-20,-10.0636
2014-08-21,-3.7298999999999998
2014-08-22,4.342
2014-08-25,1.7926
2014-08-26,-4.4654
2014-08-27,-2.37
2014-08-28,-3.5064
2014-08-29,-0.6289
2014-09-02,1.5471
2014-09-03,-0.9003
2014-09-04,2.2362
2014-09-05,0.3418
2014-09-08,0.2725
2014-09-09,-3.3967
2014-09-10,2.8129
2014-09-11,1.1628
2014-09-12,-3.3807
2014-09-15,-0.4899
2014-09-16,-0.6329
2014-09-17,0.0708
2014-09-18,2.1924
2014-09-19,-4.5675
2014-09-22,-4.8586
2014-09-23,-0.3049
2014-09-24,5.1988
2014-09-25,-3.9971
2014-09-26,9.5382
2014-09-29,0.2764
2014-09-30,-5.5134
2014-10-01,-0.7294
2014-10-02,3.3799
2014-10-03,5.1173
2014-10-06,0.3381
2014-10-07,-2.2911
2014-10-08,3.3793
2014-10-09,-3.002
2014-10-10,-1.3755
2014-10-13,2.6499
2014-10-14,-1.019
2014-10-15,2.6767
2014-10-16,7.2861
2014-10-17,-1.0592
2014-10-20,1.0076
2014-10-21,-4.9252
2014-10-22,-0.3934
2014-10-23,-1.975
2014-10-24,-0.9402
2014-10-27,1.1525
2014-10-28,3.0831
2014-10-29,-2.3407
2014-10-30,0.5326
2014-10-31,2.649
2014-11-03,-2.1935000000000002
2014-11-04,-0.6596
2014-11-05,0.8632
2014-11-06,1.8433000000000002
2014-11-07,-1.3575
2014-11-10,3.1455
2014-11-11,-1.2071
2014-11-12,-2.2508
2014-11-13,0.2632
2014-11-14,-0.5906
2014-11-17,-7.8548
2014-11-18,2.9370000000000003
2014-11-19,0.6959
2014-11-20,2.2806
2014-11-21,0.1351
2014-11-24,2.0243
2014-11-25,-0.8598
2014-11-26,1.3342
2014-11-28,-5.3983
2014-12-01,6.7501999999999995
2014-12-02,0.7171
2014-12-03,5.8252
2014-12-04,-0.3058
2014-12-05,2.2699
2014-12-08,1.8596
2014-12-09,-1.0012
2014-12-10,-3.0339
2014-12-11,-0.2454
2014-12-12,-2.8905
2014-12-15,-0.76
2014-12-16,0.5105
2014-12-17,7.1746
2014-12-18,2.5474
2014-12-19,-3.3507
2014-12-22,1.7932000000000001
2014-12-23,4.6975999999999996
2014-12-24,0.8974
2014-12-26,5.3919
2014-12-29,-0.2637
2014-12-30,-4.8123000000000005
2014-12-31,-1.9444
2015-01-02,-0.4533
2015-01-05,-1.0814
2015-01-06,-3.4522
2015-01-07,-1.9666000000000001
2015-01-08,5.5927
2015-01-09,-2.3604
2015-01-12,6.7806999999999995
2015-01-13,0.1104
2015-01-14,12.2449
2015-01-15,-4.3243
2015-01-16,10.1695
2015-01-20,-5.8741
2015-01-21,-2.1793
2015-01-22,0.9114
2015-01-23,-0.3512
2015-01-26,3.2729
2015-01-27,-1.0726
2015-01-28,-2.3164
2015-01-29,3.4813
2015-01-30,-5.3145
2015-02-02,2.9351000000000003
2015-02-03,-0.1001
2015-02-04,-4.8573
2015-02-05,-0.0526
2015-02-06,-0.5266
2015-02-09,-1.9586999999999999
2015-02-10,3.1317
2015-02-11,3.0366
2015-02-12,12.1951
2015-02-13,11.096
2015-02-17,4.2805
2015-02-18,11.6888
2015-02-19,-7.6654
2015-02-20,-2.7672
2015-02-23,-0.4288
2015-02-24,-4.816
2015-02-25,6.9519
2015-02-26,-0.0385
2015-02-27,-4.3863
2015-03-02,4.3461
2015-03-03,-0.7713
2015-03-04,-5.9464
2015-03-05,2.1901
2015-03-06,-3.7606
2015-03-09,1.7647
2015-03-10,0.9909
2015-03-11,0.9812
2015-03-12,-6.2753
2015-03-13,1.4255
2015-03-16,2.2147
2015-03-17,2.0417
2015-03-18,0.3267
2015-03-19,7.2039
2015-03-20,4.9355
2015-03-23,-0.5065
2015-03-24,1.4182000000000001
2015-03-25,-4.4818999999999996
2015-03-26,-5.8559
2015-03-27,0.7974
2015-03-30,-2.1756
2015-03-31,-3.4371
2015-04-01,1.1724999999999999
2015-04-02,-1.9868000000000001
2015-04-06,-1.0557
2015-04-07,3.1157
2015-04-08,0.4967
2015-04-09,-1.8534000000000002
2015-04-10,0.6295
2015-04-13,-4.0033
2015-04-14,7.7541
2015-04-15,-1.4312
2015-04-16,2.045
2015-04-17,-2.3647
2015-04-20,0.0821
2015-04-21,0.8614
2015-04-22,-3.294
2015-04-23,0.778
2015-04-24,-5.2368
2015-04-27,-7.3976
2015-04-28,-1.8545
2015-04-29,-0.8236
2015-04-30,-0.0977
2015-05-01,5.0367
2015-05-04,3.1657
2015-05-05,-5.1444
2015-05-06,1.6651
2015-05-07,2.2929
2015-05-08,0.2287
2015-05-11,4.1534
2015-05-12,-0.0876
2015-05-13,-1.7544
2015-05-14,3.4821
2015-05-15,-1.1648
2015-05-18,5.4998000000000005
2015-05-19,0.3724
2015-05-20,0.371
2015-05-21,1.6016
2015-05-22,1.0105
2015-05-26,-3.1212
2015-05-27,6.9393
2015-05-28,2.8196
2015-05-29,-1.3899
2015-06-01,1.2570999999999999
2015-06-02,0.7148
2015-06-03,0.4109
2015-06-04,0.4092
2015-06-05,0.741
2015-06-08,0.0368
2015-06-09,3.4926
2015-06-10,-0.9947
2015-06-11,1.6505
2015-06-12,0.4589
2015-06-15,-7.4842
2015-06-16,0.9495
2015-06-17,2.4078
2015-06-18,0.3306
2015-06-19,9.264
2015-06-22,11.9973
2015-06-23,-0.5087
2015-06-24,-3.9098
2015-06-25,-0.0939
2015-06-26,-0.4699
2015-06-29,-2.6125
2015-06-30,3.2644
2015-07-01,-1.5335999999999999
2015-07-02,-0.9854
2015-07-06,9.7271
2015-07-07,-1.3751
2015-07-08,-2.1655
2015-07-09,0.2426
2015-07-10,5.127
2015-07-13,3.0068
2015-07-14,-0.7263
2015-07-15,1.1818
2015-07-16,0.9733
2015-07-17,-8.0969
2015-07-20,-9.7992
2015-07-21,-3.8205999999999998
2015-07-22,6.0794
2015-07-23,-3.5168
2015-07-24,-1.62
2015-07-27,-2.1612
2015-07-28,9.467
2015-07-29,-5.7655
2015-07-30,-0.3059
2015-07-31,-0.7842
2015-08-03,1.6495
2015-08-04,-1.3523
2015-08-05,-0.6169
2015-08-06,8.3793
2015-08-07,-1.4318
2015-08-10,-1.2266
2015-08-11,-0.8824
2015-08-12,2.5717
2015-08-13,-4.2109
2015-08-14,-0.7718
2015-08-17,6.324
2015-08-18,-3.8486000000000002
2015-08-19,-1.2239
2015-08-20,-4.7219999999999995
2015-08-21,0.1757
2015-08-24,-9.2982
2015-08-25,-0.8511
2015-08-26,1.3656
2015-08-27,-0.077
2015-08-28,3.8521
2015-08-31,-0.6306
2015-09-01,1.0452
2015-09-02,1.0344
2015-09-03,-3.2176
2015-09-04,2.4556
2015-09-08,1.5487
2015-09-09,-7.6616
2015-09-10,3.1852
2015-09-11,-0.0381
2015-09-14,1.7917999999999998
2015-09-15,-2.2096999999999998
2015-09-16,86.8633
2015-09-17,20.1476
2015-09-18,-5.1518
2015-09-21,-8.5432
2015-09-22,-11.6028
2015-09-23,6.4739
2015-09-24,-2.1312
2015-09-25,-11.8061
2015-09-28,-10.336500000000001
2015-09-29,1.2419
2015-09-30,6.7733
2015-10-01,-1.5734
2015-10-02,9.7437
2015-10-05,0.1618
2015-10-06,-9.0028
2015-10-07,6.1136
2015-10-08,0.7172
2015-10-09,4.0826
2015-10-12,1.8244
2015-10-13,-6.6293
2015-10-14,-0.7196
2015-10-15,3.8415
2015-10-16,1.0935
2015-10-19,1.0817
2015-10-20,-1.2523
2015-10-21,-1.222
2015-10-22,1.1671
2015-10-23,8.0295
2015-10-26,0.833
2015-10-27,4.5753
2015-10-28,6.907
2015-10-29,-2.5388
2015-10-30,-6.979
2015-11-02,9.697
2015-11-03,1.2574
2015-11-04,-0.8843
2015-11-05,0.2658
2015-11-06,-3.3699
2015-11-09,0.9013
2015-11-10,8.1359
2015-11-11,-5.3151
2015-11-12,-7.8324
2015-11-13,0.2263
2015-11-16,0.8417
2015-11-17,0.7125
2015-11-18,4.5886
2015-11-19,-0.3479
2015-11-20,1.2607
2015-11-23,6.493
2015-11-24,3.3453
2015-11-25,1.4271
2015-11-27,0.8236
2015-11-30,-9.241
2015-12-01,4.4815
2015-12-02,-0.8973
2015-12-03,-2.1912
2015-12-04,5.3509
2015-12-07,-8.5764
2015-12-08,5.2864
2015-12-09,-4.6193
2015-12-10,6.0299
2015-12-11,-3.3761
2015-12-14,-5.157
2015-12-15,4.6887
2015-12-16,5.5137
2015-12-17,-2.6217
2015-12-18,-1.2637
2015-12-21,-0.0185
2015-12-22,-2.3006
2015-12-23,3.4371
2015-12-24,0.0734
2015-12-28,3.4489
2015-12-29,-1.1172
2015-12-30,-0.9864
2015-12-31,-2.572
2016-01-04,-0.2975
2016-01-05,1.2866
2016-01-06,-9.4072
2016-01-07,-3.6375
2016-01-08,-4.3652
2016-01-11,-5.5347
2016-01-12,0.2801
2016-01-13,-6.3547
2016-01-14,8.0785
2016-01-15,4.4388
2016-01-19,-1.7837
2016-01-20,-0.3812
2016-01-21,-6.4146
2016-01-22,2.3569
2016-01-25,-1.9266999999999999
2016-01-26,-0.3594
2016-01-27,-6.1313
2016-01-28,-3.8422
2016-01-29,-1.2254
2016-02-01,-2.2384
2016-02-02,-10.1517
2016-02-03,-0.522
2016-02-04,0.6481
2016-02-05,-12.2968
2016-02-08,-9.6503
2016-02-09,2.6316
2016-02-10,-1.5836999999999999
2016-02-11,1.954
2016-02-12,-1.5784
2016-02-16,6.5292
2016-02-17,9.354800000000001
2016-02-18,-2.1632
2016-02-19,2.0771
2016-02-22,6.8591999999999995
2016-02-23,-7.6781
2016-02-24,0.3992
2016-02-25,-8.1842
2016-02-26,9.707699999999999
2016-02-29,-7.5
2016-03-01,6.0455
2016-03-02,4.6948
2016-03-03,-1.5695000000000001
2016-03-04,-4.7511
2016-03-07,7.8579
2016-03-08,-6.6519
2016-03-09,-5.5989
2016-03-10,-3.5225999999999997
2016-03-11,2.9806
2016-03-14,0.2533
2016-03-15,-5.9545
2016-03-16,-3.1082
2016-03-17,-6.5347
2016-03-18,2.3729
2016-03-21,8.2368
2016-03-22,4.2447
2016-03-23,-3.8151
2016-03-24,-2.4409
2016-03-28,1.8765
2016-03-29,9.4398
2016-03-30,-2.8752
2016-03-31,0.361
2016-04-01,1.6187
2016-04-04,8.0354
2016-04-05,-0.8847
2016-04-06,13.8843
2016-04-07,1.016
2016-04-08,-1.4943
2016-04-11,-3.5589
2016-04-12,0.9679
2016-04-13,2.9359
2016-04-14,3.3468999999999998
2016-04-15,-0.4787
2016-04-18,4.2728
2016-04-19,-1.9266999999999999
2016-04-20,-1.4112
2016-04-21,4.2099
2016-04-22,2.2893
2016-04-25,-1.5008
2016-04-26,-1.8444
2016-04-27,-2.9684
2016-04-28,-3.7609
2016-04-29,0.0875
2016-05-02,2.2145
2016-05-03,-0.0285
2016-05-04,-8.2407
2016-05-05,-2.89
2016-05-06,-0.832
2016-05-09,6.9376999999999995
2016-05-10,0.9053
2016-05-11,-3.3194
2016-05-12,-2.1652
2016-05-13,2.5292
2016-05-16,7.0305
2016-05-17,-2.8810000000000002
2016-05-18,2.6105
2016-05-19,-1.0697
2016-05-20,2.9515000000000002
2016-05-23,4.2861
2016-05-24,0.4627
2016-05-25,0.0813
2016-05-26,-0.0271
2016-05-27,1.0831
2016-05-31,3.67
2016-06-01,1.938
2016-06-02,2.6362
2016-06-03,-1.3584
2016-06-06,2.4286
2016-06-07,-0.0244
2016-06-08,0.6112
2016-06-09,0.3888
2016-06-10,-2.4691
2016-06-13,-2.6806
2016-06-14,-2.1933
2016-06-15,2.1382
2016-06-16,0.1021
2016-06-17,-4.5397
2016-06-20,3.3129
2016-06-21,-5.3271
2016-06-22,-1.912
2016-06-23,5.0961
2016-06-24,-3.6036
2016-06-27,-4.7279
2016-06-28,3.2891
2016-06-29,4.5531
2016-06-30,3.7136
2016-07-01,2.2154
2016-07-05,-1.8901
2016-07-06,1.4385
2016-07-07,0.4558
2016-07-08,2.4452
2016-07-11,0.8858
2016-07-12,1.0976
2016-07-13,-4.0531
2016-07-14,-2.1875999999999998
2016-07-15,1.9537
2016-07-18,-0.6304
2016-07-19,-1.6493
2016-07-20,4.4376
2016-07-21,1.3587
2016-07-22,0.6581
2016-07-25,-0.9201
2016-07-26,-1.4418
2016-07-27,3.1242
2016-07-28,-1.4907
2016-07-29,-0.4149
2016-08-01,1.0784
2016-08-02,-0.6305
2016-08-03,-0.0976
2016-08-04,-0.3908
2016-08-05,4.7572
2016-08-08,0.6086
2016-08-09,0.0465
2016-08-10,-4.0698
2016-08-11,-1.2848
2016-08-12,-1.056
2016-08-15,1.787
2016-08-16,0.0853
2016-08-17,-2.1074
2016-08-18,1.9413
2016-08-19,-0.5615
2016-08-22,0.6384
2016-08-23,2.3664
2016-08-24,-3.122
2016-08-25,-2.3862
2016-08-26,1.7641
2016-08-29,0.7925
2016-08-30,0.7125
2016-08-31,-1.5857999999999999
2016-09-01,0.7189
2016-09-02,-0.4922
2016-09-06,2.7702
2016-09-07,5.5596
2016-09-08,-0.0228
2016-09-09,-3.4208
2016-09-12,3.3766
2016-09-13,-2.4669
2016-09-14,1.7799
2016-09-15,1.9327999999999999
2016-09-16,0.4063
2016-09-19,-0.7644
2016-09-20,-1.246
2016-09-21,-6.1941
2016-09-22,-0.0489
2016-09-23,3.7436
2016-09-26,-3.8679
2016-09-27,1.8646
2016-09-28,1.999
2016-09-29,-63.5891
2016-09-30,-1.1673
2016-10-03,1.4436
2016-10-04,-5.2393
2016-10-05,1.9795
2016-10-06,-0.7363
2016-10-07,2.1241
2016-10-10,-0.3632
2016-10-11,-4.175
2016-10-12,-6.0166
2016-10-13,-1.1773
2016-10-14,-2.9784
2016-10-17,1.6884000000000001
2016-10-18,-0.9811
2016-10-19,-0.0762
2016-10-20,0.7628
2016-10-21,3.3308
2016-10-24,-2.5641
2016-10-25,-1.8045
2016-10-26,-1.5314
2016-10-27,-5.1322
2016-10-28,-0.3279
2016-10-31,1.9737
2016-11-01,3.5484
2016-11-02,-8.1776
2016-11-03,-7.8032
2016-11-04,4.5078
2016-11-07,5.9859
2016-11-08,-0.3322
2016-11-09,17.5
2016-11-10,-3.9007
2016-11-11,6.2731
2016-11-14,-0.6944
2016-11-15,-2.7273
2016-11-16,-3.307
2016-11-17,0.9665
2016-11-18,2.7246
2016-11-21,-3.0824
2016-11-22,-1.9969999999999999
2016-11-23,2.4906
2016-11-25,0.5891
2016-11-28,-2.2694
2016-11-29,2.0974
2016-11-30,2.2744
2016-12-01,0.3587
2016-12-02,7.3624
2016-12-05,2.7963
2016-12-06,6.0233
2016-12-07,-0.9774
2016-12-08,-1.4806
2016-12-09,-2.943
2016-12-12,-1.4839
2016-12-13,0.1965
2016-12-14,-0.1961
2016-12-15,5.4355
2016-12-16,-0.6832
2016-12-19,-2.2514
2016-12-20,-0.8317
2016-12-21,-2.9032
2016-12-22,-1.3953
2016-12-23,8.7601
2016-12-27,-1.3631
2016-12-28,-2.3869
2016-12-29,-0.1287
2016-12-30,-2.7706
2017-01-03,4.2412
2017-01-04,7.883
2017-01-05,-2.0035
2017-01-06,0.4811
2017-01-09,0.3591
2017-01-10,-1.3119
2017-01-11,-5.71
2017-01-12,-5.2868
2017-01-13,1.0149
2017-01-17,-4.9565
2017-01-18,-0.2114
2017-01-19,-2.1893
2017-01-20,-1.9495
2017-01-23,0.5891
2017-01-24,-1.3909
2017-01-25,0.5939
2017-01-26,0.6642
2017-01-27,-0.5132
2017-01-30,-1.7686
2017-01-31,8.3271
2017-02-01,-4.7783999999999995
2017-02-02,1.1636
2017-02-03,1.7254
2017-02-06,2.7561999999999998
2017-02-07,-3.37
2017-02-08,-2.2776
2017-02-09,-0.5827
2017-02-10,-0.2198
2017-02-13,-2.5698
2017-02-14,2.7129
2017-02-15,-1.0271
2017-02-16,-1.4085
2017-02-17,-0.2256
2017-02-21,-1.6579000000000002
2017-02-22,-2.2989
2017-02-23,1.1764999999999999
2017-02-24,-0.6977
2017-02-27,5.4645
2017-02-28,-3.4049
2017-03-01,11.8774
2017-03-02,3.5616
2017-03-03,-5.291
2017-03-06,-4.2598
2017-03-07,-0.2188
2017-03-08,3.5088
2017-03-09,0.9887
2017-03-10,1.4685000000000001
2017-03-13,3.3081
2017-03-14,-1.4676
2017-03-15,4.4008
2017-03-16,2.1401
2017-03-17,-3.746
2017-03-20,-1.9788999999999999
2017-03-21,-4.7779
2017-03-22,1.8375
2017-03-23,2.7065
2017-03-24,-0.2703
2017-03-27,9.7561
2017-03-28,-0.8025
2017-03-29,2.3024
2017-03-30,-1.0949
2017-03-31,-0.0615
2017-04-03,1.7846
2017-04-04,-7.8597
2017-04-05,-4.6588
2017-04-06,1.0323
2017-04-07,-3.7466
2017-04-10,1.7692999999999999
2017-04-11,-2.8512
2017-04-12,-1.0737
2017-04-13,-0.2894
2017-04-17,-2.3948
2017-04-18,-0.4461
2017-04-19,1.9417
2017-04-20,-6.1538
2017-04-21,-3.1226
2017-04-24,0.4029
2017-04-25,0.9631
2017-04-26,3.1002
2017-04-27,3.7008
2017-04-28,2.7509
2017-05-01,-24.0955
2017-05-02,-9.9619
2017-05-03,-1.3235000000000001
2017-05-04,-0.2146
2017-05-05,0.5376
2017-05-08,-0.7487
2017-05-09,-0.2155
2017-05-10,13.6069
2017-05-11,1.9011
2017-05-12,5.0373
2017-05-15,-0.8881
2017-05-16,2.509
2017-05-17,-6.1189
2017-05-18,-0.1862
2017-05-19,-0.2799
2017-05-22,-0.8419
2017-05-23,0.0
2017-05-24,-3.2075
2017-05-25,2.2417
2017-05-26,-3.1459
2017-05-30,0.5906
2017-05-31,0.2935
2017-06-01,3.9024
2017-06-02,-1.6901000000000002
2017-06-05,-5.0621
2017-06-06,-1.6097000000000001
2017-06-07,-0.6135
2017-06-08,-1.9546999999999999
2017-06-09,1.1542
2017-06-12,1.7635
2017-06-13,3.262
2017-06-14,6.4166
2017-06-15,-2.5974
2017-06-16,3.3333
2017-06-19,1.659
2017-06-20,1.0879
2017-06-21,3.5874
2017-06-22,-0.3463
2017-06-23,5.5604
2017-06-26,5.1852
2017-06-27,-2.5822000000000003
2017-06-28,1.2048
2017-06-29,0.6349
2017-06-30,-2.0505
2017-07-03,2.0129
2017-07-05,1.1839
2017-07-06,-6.3183
2017-07-07,1.9983
2017-07-10,-3.2653
2017-07-11,0.1688
2017-07-12,-0.1685
2017-07-13,1.2658
2017-07-14,-0.5833
2017-07-17,3.9396
2017-07-18,-0.8065
2017-07-19,1.0569
2017-07-20,3.5398
2017-07-21,-2.2533
2017-07-24,-0.3975
2017-07-25,-1.4365999999999999
2017-07-26,-0.2429
2017-07-27,-5.3571
2017-07-28,0.5146
2017-07-31,-1.2799
2017-08-01,-2.7658
2017-08-02,-0.3556
2017-08-03,-2.0517
2017-08-04,3.3698
2017-08-07,-3.2599
2017-08-08,-1.7304
2017-08-09,5.8387
2017-08-10,-5.6918
2017-08-11,2.2284
2017-08-14,5.5404
2017-08-15,-0.0861
2017-08-16,-0.1723
2017-08-17,-1.4668
2017-08-18,-2.7145
2017-08-21,-1.6202
2017-08-22,3.1107
2017-08-23,27.6841
2017-08-24,10.4934
2017-08-25,-3.9623
2017-08-28,2.816
2017-08-29,1.2739
2017-08-30,15.0314
2017-08-31,0.8748
2017-09-01,1.1924
2017-09-05,2.7317
2017-09-06,-1.0949
2017-09-07,16.4997
2017-09-08,-3.2127
2017-09-11,-2.2908
2017-09-12,-1.6268
2017-09-13,-0.4864
2017-09-14,-4.6921
2017-09-15,1.2308
2017-09-18,2.3303
2017-09-19,-0.0495
2017-09-20,-1.1887
2017-09-21,-3.5088
2017-09-22,0.2078
2017-09-25,2.6439
2017-09-26,-2.8788
2017-09-27,-13.3645
2017-09-28,-7.2629
2017-09-29,2.1359
2017-10-02,-1.7109999999999999
2017-10-03,2.6435
2017-10-04,4.6482
2017-10-05,0.7803
2017-10-06,-1.7868
2017-10-09,-0.6671
2017-10-10,-0.6105
2017-10-11,-1.1671
2017-10-12,1.8024
2017-10-13,-1.7705
2017-10-16,-1.1809
2017-10-17,0.3774
2017-10-18,0.188
2017-10-19,0.6254
2017-10-20,-0.0622
2017-10-23,-1.2438
2017-10-24,-0.6927
2017-10-25,0.6341
2017-10-26,-2.8355
2017-10-27,0.5837
2017-10-30,0.9026
2017-10-31,-0.3834
2017-11-01,-3.3355
2017-11-02,-2.1234
2017-11-03,0.4746
2017-11-06,0.0675
2017-11-07,-1.4835
2017-11-08,-2.3272
2017-11-09,4.6952
2017-11-10,-1.004
2017-11-13,0.0
2017-11-14,-1.6903000000000001
2017-11-15,0.8253
2017-11-16,2.7285
2017-11-17,1.7264
2017-11-20,5.5483
2017-11-21,-2.9066
2017-11-22,-0.0637
2017-11-24,1.4022000000000001
2017-11-27,-4.5883
2017-11-28,0.7905
2017-11-29,-1.8954
2017-11-30,3.2645
2017-12-01,-1.0
2017-12-04,-2.7696
2017-12-05,-0.6702
2017-12-06,-1.0121
2017-12-07,2.863
2017-12-08,-0.5302
2017-12-11,-0.9327
2017-12-12,-0.0672
2017-12-13,1.6151
2017-12-14,-1.3245
2017-12-15,2.2819
2017-12-18,2.6903
2017-12-19,-0.7668
2017-12-20,-0.1932
2017-12-21,1.8065
2017-12-22,-0.5703
2017-12-26,-0.7011
2017-12-27,-1.8614000000000002
2017-12-28,-0.654
2017-12-29,-4.6741
2018-01-02,4.6961
2018-01-03,2.0449
2018-01-04,12.0879
2018-01-05,0.7497
2018-01-08,-0.0572
2018-01-09,3.7801
2018-01-10,1.3797
2018-01-11,0.1633
2018-01-12,2.5543
2018-01-16,-4.2925
2018-01-17,-0.4983
2018-01-18,0.0556
2018-01-19,0.3337
2018-01-22,0.6652
2018-01-23,0.7159
2018-01-24,-1.4215
2018-01-25,-0.6656
2018-01-26,0.4467
2018-01-29,-1.7788
2018-01-30,-3.5654
2018-01-31,-0.1174
2018-02-01,-0.5288
2018-02-02,-4.3709
2018-02-05,-3.2736
2018-02-06,4.023
2018-02-07,0.6139
2018-02-08,-2.1354
2018-02-09,0.9352
2018-02-12,4.5707
2018-02-13,4.7253
2018-02-14,8.2346
2018-02-15,4.2209
2018-02-16,-0.15
2018-02-20,-1.6024
2018-02-21,-0.9669
2018-02-22,-1.5415999999999999
2018-02-23,1.5657999999999999
2018-02-26,4.6249
2018-02-27,-0.3438
2018-02-28,-4.5343
2018-03-01,-6.8663
2018-03-02,20.8426
2018-03-05,-0.2752
2018-03-06,2.9439
2018-03-07,0.6702
2018-03-08,-1.7309999999999999
2018-03-09,5.6459
2018-03-12,0.2993
2018-03-13,2.8133
2018-03-14,5.6799
2018-03-15,-2.04
2018-03-16,-3.9648
2018-03-19,-2.4187
2018-03-20,-1.1966
2018-03-21,0.5623
2018-03-22,-4.3871
2018-03-23,-2.879
2018-03-26,2.7791
2018-03-27,-6.5795
2018-03-28,-0.7718
2018-03-29,2.3335
2018-04-02,-7.9572
2018-04-03,-0.8
2018-04-04,3.7461
2018-04-05,-1.5547
2018-04-06,-1.0698
2018-04-09,-0.0515
2018-04-10,10.2524
2018-04-11,2.4299
2018-04-12,-7.208
2018-04-13,-0.3441
2018-04-16,0.888
2018-04-17,-0.3423
2018-04-18,-2.3553
2018-04-19,-2.2111
2018-04-20,-1.8498999999999999
2018-04-23,1.1518
2018-04-24,-3.882
2018-04-25,-2.2079
2018-04-26,-1.7621
2018-04-27,-1.3453
2018-04-30,-1.0227
2018-05-01,0.9759
2018-05-02,3.809
2018-05-03,0.6024
2018-05-04,-2.0142
2018-05-07,9.1111
2018-05-08,-0.2546
