ticker,ALTM US Equity
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,-0.3086
2017-12-29,0.2064
2018-01-02,0.103
2018-01-04,0.0
2018-01-08,-0.1029
2018-01-09,-0.206
2018-01-10,0.2064
2018-01-16,-0.103
2018-01-17,0.2052
2018-01-23,-0.2047
2018-01-24,0.0
2018-01-26,0.2062
2018-01-29,-0.2058
2018-01-31,-0.1031
2018-02-01,0.2064
2018-02-02,0.0
2018-02-05,-0.206
2018-02-06,0.2064
2018-02-09,-0.206
2018-02-12,0.1032
2018-02-14,0.5155
2018-02-15,-0.5128
2018-02-16,0.1031
2018-02-20,0.103
2018-02-21,-0.1029
2018-02-22,0.0
2018-02-23,0.309
2018-02-27,-0.2053
2018-03-01,0.2047
2018-03-02,0.001
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.5133
2018-03-09,-0.4086
2018-03-12,0.0
2018-03-13,-0.3077
2018-03-19,0.2058
2018-03-20,0.1027
2018-03-21,0.0
2018-03-27,0.3077
2018-03-29,0.1022
2018-04-10,-0.3064
2018-04-11,0.0041
2018-04-12,-0.0041
2018-04-13,0.1025
2018-04-16,0.0
2018-04-17,-0.1024
2018-04-18,0.7162
2018-04-19,-0.3042
2018-04-20,0.5102
2018-04-25,0.203
2018-04-30,-0.9119
2018-05-02,0.2045
2018-05-04,-0.5102
2018-05-07,1.0256
2018-05-09,0.0
2018-05-10,0.3046
2018-05-11,0.1012
2018-05-15,-1.0111
2018-05-16,0.0
2018-05-18,0.8172
2018-05-22,-0.2026
2018-05-24,0.0
2018-05-30,-0.1015
2018-06-04,0.0
2018-06-05,-0.2033
2018-06-06,0.0
2018-06-07,0.1018
2018-06-13,-0.3052
2018-06-14,0.8163
2018-06-15,-0.6073
2018-06-18,0.4073
2018-06-19,0.0
2018-06-20,0.3357
2018-06-25,-0.003
2018-06-28,0.0728
2018-07-05,0.303
2018-07-06,-0.2014
2018-07-17,0.3027
2018-07-18,-0.1006
2018-07-19,-0.2014
2018-07-23,0.4036
2018-07-24,-0.402
2018-07-26,0.2018
2018-07-30,0.2014
2018-07-31,0.0
2018-08-01,-0.001
2018-08-02,0.001
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.201
2018-08-08,0.0
2018-08-09,2.5075
2018-08-10,-0.1957
2018-08-13,0.8824
2018-08-14,0.0972
2018-08-15,-0.2913
2018-08-16,-0.0974
2018-08-17,0.1949
2018-08-20,-0.0973
2018-08-21,-0.5842
2018-08-22,0.0
2018-08-23,0.1959
2018-08-24,0.391
2018-08-27,-0.2921
2018-08-28,-0.0977
2018-08-29,0.5865
2018-08-30,-0.0972
2018-08-31,-0.0973
2018-09-04,0.0974
2018-09-05,0.0
2018-09-06,-0.2918
2018-09-07,-0.1951
2018-09-10,0.0978
2018-09-11,-0.0977
2018-09-12,-0.0978
2018-09-13,-0.2935
2018-09-14,0.1963
2018-09-17,-0.0979
2018-09-18,-0.6863
2018-09-19,0.5923
2018-09-20,-0.8832
2018-09-21,0.495
2018-09-24,-0.4926
2018-09-25,0.9901
2018-09-26,-0.4902
2018-09-27,-0.0985
2018-09-28,0.1972
2018-10-01,0.0
2018-10-02,0.3937
2018-10-03,0.3686
2018-10-04,-0.758
2018-10-05,0.1969
2018-10-08,0.1965
2018-10-09,-0.2941
2018-10-10,-0.3933
2018-10-11,-0.2962
2018-10-12,0.0
2018-10-15,-0.099
2018-10-16,0.0991
2018-10-17,0.297
2018-10-18,-0.1234
2018-10-19,-0.0741
2018-10-22,-0.4946
2018-10-23,-0.3976
2018-10-24,0.1996
2018-10-25,0.0996
2018-10-26,0.0
2018-10-29,0.398
2018-10-30,0.0991
2018-10-31,-0.297
2018-11-01,-0.6951
2018-11-02,-0.6
2018-11-05,-1.1066
2018-11-06,-1.7294
2018-11-07,-2.6915
2018-11-08,2.1277
2018-11-09,0.4167
2018-11-12,2.6971
2018-11-13,-8.0808
2018-11-14,-8.6813
2018-11-15,6.1974
2018-11-16,-1.6431
2018-11-19,-4.9539
2018-11-20,-4.9697
2018-11-21,-1.7856999999999998
2018-11-23,1.8182
2018-11-26,2.0408
2018-11-27,-3.125
2018-11-28,-0.7742
2018-11-29,-0.6502
2018-11-30,0.0
2018-12-03,2.7487
2018-12-04,-1.6561
2018-12-06,0.3886
2018-12-07,1.1613
2018-12-10,6.1224
2018-12-11,10.0962
2018-12-12,5.8952
2018-12-13,-2.5773
2018-12-14,-7.619
2018-12-17,3.7801
2018-12-18,-3.9735
2018-12-19,-2.6437
2018-12-20,-8.0283
2018-12-21,-2.0539
2018-12-24,1.4417
2018-12-26,4.3282
2018-12-27,-5.5108
2018-12-28,1.5727
2018-12-31,-0.2581
2019-01-02,-0.9056
2019-01-03,-3.1332
2019-01-04,9.2992
2019-01-07,0.8631
2019-01-08,0.8557
2019-01-09,6.6667
2019-01-10,0.6818
2019-01-11,-4.4018
2019-01-14,-1.6529
2019-01-15,3.4814
2019-01-16,-0.58
2019-01-17,1.4002
2019-01-18,-1.3809
2019-01-22,-3.3839
2019-01-23,-6.1594
2019-01-24,4.2471
2019-01-25,0.0
2019-01-28,0.2469
2019-01-29,2.5862
2019-01-30,-2.521
2019-01-31,-0.2463
2019-02-01,3.7037
2019-02-04,1.0714
2019-02-05,-1.7668
2019-02-06,-0.9592
2019-02-07,-1.4527999999999999
2019-02-08,-2.457
2019-02-11,-0.5038
2019-02-12,1.1392
2019-02-13,0.0
2019-02-14,-1.5019
2019-02-15,3.4307
2019-02-19,-0.1229
2019-02-20,0.615
2019-02-21,-0.8557
2019-02-22,0.6165
2019-02-25,0.1225
2019-02-26,0.0
2019-02-27,-1.7136
2019-02-28,-23.785800000000002
2019-03-01,-8.9869
2019-03-04,-0.3591
2019-03-05,-0.5405
2019-03-06,1.4493
2019-03-07,-0.1786
2019-03-08,-1.6099999999999999
2019-03-11,2.5455
2019-03-12,9.7518
2019-03-13,-0.3231
2019-03-14,2.4311
2019-03-15,1.8987
2019-03-18,-4.0373
2019-03-19,0.9709
2019-03-20,-1.7628
2019-03-21,2.6101
2019-03-22,-1.4308
2019-03-25,-2.7419000000000002
2019-03-26,0.1658
2019-03-27,1.3245
2019-03-28,-1.9607999999999999
2019-03-29,-1.6667
2019-04-01,1.5253999999999999
2019-04-02,0.3339
2019-04-03,0.0
2019-04-04,-0.1664
2019-04-05,0.3333
2019-04-08,-1.1628
2019-04-09,-1.1764999999999999
2019-04-10,-1.1905000000000001
2019-04-11,-0.3442
2019-04-12,1.0363
2019-04-15,0.0
2019-04-16,-7.3504
2019-04-17,0.0
2019-04-18,-7.7491
2019-04-22,8.2
2019-04-23,-0.7394
2019-04-24,-2.2346
2019-04-25,-2.8571
2019-04-26,-2.9412000000000003
2019-04-29,4.4444
2019-04-30,-2.3211
2019-05-01,1.7822
2019-05-02,-1.5564
2019-05-03,2.7668
2019-05-06,-2.8846
2019-05-07,0.396
2019-05-08,0.5917
2019-05-09,4.7059
2019-05-10,-0.9363
2019-05-13,2.2684
2019-05-14,-1.8484
2019-05-15,-1.3183
2019-05-16,1.5267
2019-05-17,0.5639
2019-05-20,-1.3084
2019-05-21,-1.3258
2019-05-22,-2.8791
2019-05-23,-2.3715
2019-05-24,1.8218999999999999
2019-05-28,-1.1928
2019-05-29,-2.2133
2019-05-30,-1.0288
2019-05-31,-4.7817
2019-06-03,-0.655
2019-06-04,2.8571
2019-06-05,-2.1368
2019-06-06,-0.655
2019-06-07,6.3736
2019-06-10,-2.2727
2019-06-11,-1.9026999999999998
2019-06-12,-4.5259
2019-06-13,-4.2889
2019-06-14,-5.8962
2019-06-17,-2.005
2019-06-18,1.7903
2019-06-19,-2.7638
2019-06-20,3.3592
2019-06-21,0.0
2019-06-24,-5.25
2019-06-25,-3.1662
2019-06-26,1.6349
2019-06-27,-3.4853
2019-06-28,3.3333
2019-07-01,6.1828
2019-07-02,-0.7595
2019-07-03,-5.102
2019-07-05,-1.6129
2019-07-08,-2.1858
2019-07-09,0.5587
2019-07-10,3.8889
2019-07-11,0.0
2019-07-12,-0.2674
2019-07-15,2.1448
2019-07-16,-10.4987
2019-07-17,-0.2933
2019-07-18,-7.0588
2019-07-19,12.0253
2019-07-22,3.3898
2019-07-23,-0.5464
2019-07-24,0.2747
2019-07-25,-3.2877
2019-07-26,0.8499
2019-07-29,-6.1798
2019-07-30,-1.1976
2019-07-31,-2.7273
2019-08-01,-6.5421
2019-08-02,-1.3333
2019-08-05,0.6757
2019-08-06,-2.349
2019-08-07,-3.4364
2019-08-08,0.7117
2019-08-09,-1.7668
2019-08-12,-5.7554
2019-08-13,3.8167999999999997
2019-08-14,-6.25
2019-08-15,0.7843
2019-08-16,7.0039
2019-08-19,-6.1818
2019-08-20,0.7752
2019-08-21,-1.1538
2019-08-22,-2.3346
2019-08-23,-8.3665
2019-08-26,-0.8696
2019-08-27,-2.193
2019-08-28,3.5874
2019-08-29,3.0303
2019-08-30,-2.9412000000000003
2019-09-03,-3.8961
2019-09-04,3.6036
2019-09-05,5.2174
2019-09-06,-0.8264
2019-09-09,7.9167
2019-09-10,4.6332
2019-09-11,4.059
2019-09-12,-0.7092
2019-09-13,1.4285999999999999
2019-09-16,8.0986
2019-09-17,1.9544000000000001
2019-09-18,-4.1534
2019-09-19,-2.0
2019-09-20,3.0612
2019-09-23,-2.9703
2019-09-24,-4.7619
2019-09-25,1.7856999999999998
2019-09-26,1.7544
2019-09-27,1.3793
2019-09-30,-3.7415000000000003
2019-10-01,-8.8339
2019-10-02,-4.2636
2019-10-03,-0.4049
2019-10-04,2.8455
2019-10-07,-1.581
2019-10-08,-3.6145
2019-10-09,1.25
2019-10-10,-0.823
2019-10-11,1.6598000000000002
2019-10-14,-0.8163
2019-10-15,-7.4074
2019-10-16,1.7778
2019-10-17,-1.31
2019-10-18,0.885
2019-10-21,3.0702
2019-10-22,4.6809
2019-10-23,-2.0325
2019-10-24,-0.4149
2019-10-25,1.6667
2019-10-28,-2.459
2019-10-29,-3.3613
2019-10-30,1.3043
2019-10-31,-5.5794
2019-11-01,3.6364
2019-11-04,1.3158
2019-11-05,-1.7316
2019-11-06,-3.5242
2019-11-07,0.4566
2019-11-08,-4.5455
2019-11-11,-4.7619
2019-11-12,0.5
2019-11-13,-5.4726
2019-11-14,0.5263
2019-11-15,1.5707
2019-11-18,-9.7938
2019-11-19,-3.4286
2019-11-20,6.5089
2019-11-21,7.7778
2019-11-22,-2.5773
2019-11-25,-1.0582
2019-11-26,-0.5348
2019-11-27,4.3011
2019-11-29,-0.5155
2019-12-02,-2.5907
2019-12-03,-1.0638
2019-12-04,10.7527
2019-12-05,-2.4272
2019-12-06,1.4925
2019-12-09,9.8039
2019-12-10,9.8214
2019-12-11,5.2846
2019-12-12,0.0
2019-12-13,2.3166
2019-12-16,7.5472
2019-12-17,-4.2105
2019-12-18,-4.0293
2019-12-19,-3.0534
2019-12-20,-1.5748
2019-12-23,8.0
2019-12-24,0.7407
2019-12-26,6.6176
2019-12-27,2.7586
2019-12-30,-5.3690999999999995
2019-12-31,1.4184
2020-01-02,-4.1958
2020-01-03,-1.4599
2020-01-06,0.0
2020-01-07,2.5926
2020-01-08,0.361
2020-01-09,1.0791
2020-01-10,2.3132
2020-01-13,-4.6957
2020-01-14,-1.4599
2020-01-15,4.4444
2020-01-16,1.0638
2020-01-17,-7.0175
2020-01-21,-12.8302
2020-01-22,-2.5974
2020-01-23,-5.3333
2020-01-24,-3.2864
2020-01-27,2.4272
2020-01-28,4.2654
2020-01-29,-6.8182
2020-01-30,2.9268
2020-01-31,-1.4218
2020-02-03,-1.9231
2020-02-04,1.4706000000000001
2020-02-05,6.7633
2020-02-06,-7.2398
2020-02-07,-4.3902
2020-02-10,1.0204
2020-02-11,4.5455
2020-02-12,1.9324
2020-02-13,-2.8436
2020-02-14,-3.4146
2020-02-18,-2.5253
2020-02-19,4.6632
2020-02-20,-0.495
2020-02-21,-6.9652
2020-02-24,-8.5561
2020-02-25,-1.1696
2020-02-26,-4.142
2020-02-27,-11.1111
2020-02-28,1.3889
2020-03-02,-1.3699
2020-03-03,2.0833
2020-03-04,5.4422
2020-03-05,-9.6774
2020-03-06,-7.1429
2020-03-09,-22.3077
2020-03-10,4.9505
2020-03-11,-3.7736
2020-03-12,0.9804
2020-03-13,14.5631
2020-03-16,-12.7119
2020-03-17,-2.9126
2020-03-18,-20.29
2020-03-19,19.6588
2020-03-20,-5.6406
2020-03-23,-5.4333
2020-03-24,10.4453
2020-03-25,-14.8936
2020-03-26,-2.5
2020-03-27,-27.2949
2020-03-30,21.0545
2020-03-31,9.2498
2020-04-01,-11.0267
2020-04-02,4.0012
2020-04-03,-3.2709
2020-04-06,4.2753
2020-04-07,0.0
2020-04-08,15.7143
2020-04-09,2.3704
2020-04-13,-9.479
2020-04-14,-8.0735
2020-04-15,-5.7681000000000004
2020-04-16,2.9683
2020-04-17,2.4347
2020-04-20,-15.4272
2020-04-21,-7.569
2020-04-22,7.2188
2020-04-23,10.1949
2020-04-24,10.5147
2020-04-27,0.2286
2020-04-28,5.687
2020-04-29,8.8065
2020-04-30,-5.8007
2020-05-01,-14.2368
2020-05-04,-5.8914
2020-05-05,6.9775
2020-05-06,-5.6233
2020-05-07,5.1833
2020-05-08,0.4298
2020-05-11,-6.9856
2020-05-12,-3.9276999999999997
2020-05-13,-7.6291
2020-05-14,-1.2037
2020-05-15,1.8557000000000001
2020-05-18,12.0721
2020-05-19,-1.1166
2020-05-20,4.633
2020-05-21,-1.6823000000000001
2020-05-22,-5.0363
2020-05-26,8.924
2020-05-27,1.5918
2020-05-28,-3.2104
2020-05-29,9.5064
2020-06-01,-8.6957
2020-06-02,3.2857
2020-06-03,4.5028
2020-06-04,16.1912
2020-06-05,20.2379
2020-06-08,13.6842
2020-06-09,-12.8333
2020-06-10,-19.8428
2020-06-11,-10.4691
2020-06-12,11.5305
2020-06-15,9.6218
2020-06-16,-5.0121
2020-06-17,-3.7725999999999997
2020-06-18,-6.3709
2020-06-19,-0.9619
2020-06-22,0.4571
2020-06-23,-2.0333
2020-06-24,-10.7257
2020-06-25,-2.4549
2020-06-26,0.2833
2020-06-29,1.3462
2020-06-30,3.9193
2020-07-01,-12.8925
2020-07-02,1.9022000000000001
2020-07-06,4.8
2020-07-07,12.6378
2020-07-08,-5.0452
2020-07-09,-5.8684
2020-07-10,1.4322
2020-07-13,0.1661
2020-07-14,-0.1658
2020-07-15,12.4585
2020-07-16,-2.1418
2020-07-17,-5.1321
2020-07-20,3.5004
2020-07-21,4.535
2020-07-22,-2.9412000000000003
2020-07-23,3.6364
2020-07-24,-4.2398
2020-07-27,-2.3664
2020-07-28,-5.3167
2020-07-29,4.872
2020-07-30,12.5984
2020-07-31,-5.1748
