ticker,ESPR US Equity
2013-11-14,1.9076
2013-11-15,-1.0079
2013-11-18,-1.8909
2013-11-19,-5.4114
2013-11-20,0.3918
2013-11-21,-4.84
2013-11-22,-3.6916
2013-11-25,-1.9590999999999998
2013-11-26,-3.5621
2013-11-27,1.7117
2013-11-29,5.6687
2013-12-02,0.0
2013-12-03,1.5088
2013-12-04,1.2386
2013-12-05,2.7732
2013-12-06,5.7143
2013-12-09,2.4024
2013-12-10,-4.0323
2013-12-11,-3.1322
2013-12-12,2.6814
2013-12-13,-0.8449
2013-12-16,5.4222
2013-12-17,-0.7348
2013-12-18,3.4789
2013-12-19,-8.6552
2013-12-20,1.1746
2013-12-23,7.7399000000000004
2013-12-24,-0.6466
2013-12-26,-3.8322000000000003
2013-12-27,-1.7292999999999998
2013-12-30,-2.1423
2013-12-31,7.4277
2014-01-02,1.0189
2014-01-03,1.8732
2014-01-06,1.4144
2014-01-07,11.1576
2014-01-08,-3.7014
2014-01-09,2.8664
2014-01-10,-2.0899
2014-01-13,-0.4528
2014-01-14,-1.7544
2014-01-15,-1.3228
2014-01-16,0.5362
2014-01-17,6.6667
2014-01-21,4.9375
2014-01-22,-0.2382
2014-01-23,-2.3881
2014-01-24,-3.4862
2014-01-27,-4.436
2014-01-28,0.0663
2014-01-29,-1.3917
2014-01-30,9.4086
2014-01-31,-6.2654
2014-02-03,-4.5872
2014-02-04,-0.8242
2014-02-05,-2.6316
2014-02-06,-3.6273
2014-02-07,11.3653
2014-02-10,3.1146
2014-02-11,-0.1285
2014-02-12,-1.8662
2014-02-13,5.7705
2014-02-14,-1.2399
2014-02-18,-0.3766
2014-02-19,-3.4657
2014-02-20,1.0444
2014-02-21,-2.7778
2014-02-24,1.8605
2014-02-25,0.1957
2014-02-26,-0.2604
2014-02-27,3.7206
2014-02-28,-2.1397
2014-03-03,1.3505
2014-03-04,1.8401
2014-03-05,2.0561
2014-03-06,0.6105
2014-03-07,5.5825
2014-03-10,3.2759
2014-03-11,0.2226
2014-03-12,-2.332
2014-03-13,-6.6515
2014-03-14,-0.3654
2014-03-17,-5.2567
2014-03-18,2.7742
2014-03-19,-0.6277
2014-03-20,-3.2849
2014-03-21,-4.3109
2014-03-24,-3.1399
2014-03-25,0.4933
2014-03-26,3.0856
2014-03-27,3.4013999999999998
2014-03-28,-1.6447
2014-03-31,1.1371
2014-04-01,-1.3228
2014-04-02,-0.8043
2014-04-03,-1.4189
2014-04-04,-3.7012
2014-04-07,-0.7117
2014-04-08,4.8746
2014-04-09,4.1695
2014-04-10,-4.3307
2014-04-11,-4.9383
2014-04-14,-1.2987
2014-04-15,-3.1433
2014-04-16,4.3019
2014-04-17,-0.4342
2014-04-21,3.1977
2014-04-22,4.6479
2014-04-23,-1.2113
2014-04-24,-0.4768
2014-04-25,-3.3539
2014-04-28,-1.204
2014-04-29,-1.6487
2014-04-30,0.5102
2014-05-01,-2.0305
2014-05-02,-4.5892
2014-05-05,1.1637
2014-05-06,-0.9202
2014-05-07,1.935
2014-05-08,-0.4556
2014-05-09,4.3478
2014-05-12,4.0205
2014-05-13,0.0703
2014-05-14,4.8455
2014-05-15,-3.4159
2014-05-16,1.1789
2014-05-19,-5.5517
2014-05-20,3.193
2014-05-21,-0.1406
2014-05-22,1.2676
2014-05-23,1.3213
2014-05-27,4.3926
2014-05-28,-1.3149
2014-05-29,2.5316
2014-05-30,-0.8447
2014-06-02,-5.3735
2014-06-03,-2.6316
2014-06-04,4.5519
2014-06-05,1.0204
2014-06-06,0.404
2014-06-09,0.3353
2014-06-10,1.1364
2014-06-11,2.2472
2014-06-12,-5.042
2014-06-13,1.0892
2014-06-16,-1.5488
2014-06-17,-0.0684
2014-06-18,1.7795999999999998
2014-06-19,2.2865
2014-06-20,0.789
2014-06-23,-1.5655999999999999
2014-06-24,-0.3976
2014-06-25,0.9315
2014-06-26,-0.0659
2014-06-27,1.9129
2014-06-30,2.5243
2014-07-01,0.1263
2014-07-02,0.3153
2014-07-03,-0.5657
2014-07-07,-4.0455
2014-07-08,1.1199
2014-07-09,0.7818
2014-07-10,0.1293
2014-07-11,-1.0329
2014-07-14,1.4351
2014-07-15,-5.7235
2014-07-16,-4.2974
2014-07-17,-0.1426
2014-07-18,4.2827
2014-07-21,-1.232
2014-07-22,0.4158
2014-07-23,4.3478
2014-07-24,-5.1587
2014-07-25,-2.9289
2014-07-28,0.3592
2014-07-29,2.0043
2014-07-30,4.9825
2014-07-31,-4.2112
2014-08-01,9.7697
2014-08-04,2.6065
2014-08-05,-3.5936
2014-08-06,-0.3213
2014-08-07,-1.1605
2014-08-08,0.0652
2014-08-11,4.3025
2014-08-12,-0.875
2014-08-13,1.3871
2014-08-14,0.4353
2014-08-15,0.0619
2014-08-18,0.1856
2014-08-19,-1.2971
2014-08-20,-0.1877
2014-08-21,-3.1975
2014-08-22,-0.1943
2014-08-25,3.1149
2014-08-26,-1.2587
2014-08-27,-0.2549
2014-08-28,-0.7029
2014-08-29,0.3218
2014-09-02,0.7697
2014-09-03,-1.4003999999999999
2014-09-04,-0.2582
2014-09-05,-2.2654
2014-09-08,3.0464
2014-09-09,-3.5347
2014-09-10,8.7275
2014-09-11,-2.3284000000000002
2014-09-12,-3.074
2014-09-15,2.6536999999999997
2014-09-16,-0.3783
2014-09-17,1.3924
2014-09-18,1.2484
2014-09-19,0.7398
2014-09-22,-1.0404
2014-09-23,0.0
2014-09-24,13.3581
2014-09-25,-1.6367
2014-09-26,27.6761
2014-09-29,-2.8670999999999998
2014-09-30,9.3918
2014-10-01,-0.1635
2014-10-02,10.5651
2014-10-03,5.1111
2014-10-06,0.599
2014-10-07,0.8056
2014-10-08,0.7644
2014-10-09,-4.0345
2014-10-10,-6.2522
2014-10-13,6.5926
2014-10-14,-6.7961
2014-10-15,-10.3009
2014-10-16,-11.0108
2014-10-17,4.0599
2014-10-20,2.601
2014-10-21,3.2141
2014-10-22,1.6228
2014-10-23,2.5464
2014-10-24,3.8721
2014-10-27,4.2139
2014-10-28,7.7372
2014-10-29,2.2735
2014-10-30,1.1644
2014-10-31,2.023
2014-11-03,-1.3675
2014-11-04,0.4159
2014-11-05,-0.9665
2014-11-06,-3.9387
2014-11-07,-8.672
2014-11-10,2.6222
2014-11-11,7.3171
2014-11-12,7.0346
2014-11-13,2.4267
2014-11-14,-1.9085
2014-11-17,6.3737
2014-11-18,2.5544000000000002
2014-11-19,-5.3812999999999995
2014-11-20,-4.9399
2014-11-21,1.3333
2014-11-24,4.5547
2014-11-25,-0.7744
2014-11-26,3.5122
2014-11-28,-0.6283
2014-12-01,-5.2482
2014-12-02,5.5055
2014-12-03,0.8223
2014-12-04,12.798
2014-12-05,4.3938
2014-12-08,1.4651
2014-12-09,3.623
2014-12-10,-2.9896000000000003
2014-12-11,0.4962
2014-12-12,-2.5987999999999998
2014-12-15,-6.6169
2014-12-16,-1.3714
2014-12-17,2.4044
2014-12-18,2.8006
2014-12-19,5.3935
2014-12-22,1.3577
2014-12-23,-7.1355
2014-12-24,-0.2219
2014-12-26,2.4465
2014-12-29,-1.4925
2014-12-30,7.9063
2014-12-31,3.2423
2015-01-02,1.9535
2015-01-05,7.1792
2015-01-06,-1.8556
2015-01-07,8.5312
2015-01-08,1.8908
2015-01-09,-6.2969
2015-01-12,7.9662
2015-01-13,-6.7395
2015-01-14,8.5746
2015-01-15,-12.8435
2015-01-16,5.7683
2015-01-20,0.839
2015-01-21,-0.5255
2015-01-22,2.8615
2015-01-23,-0.8988
2015-01-26,3.4334
2015-01-27,-1.6284
2015-01-28,-3.0985
2015-01-29,4.7087
2015-01-30,-3.995
2015-02-02,-2.4183
2015-02-03,15.6062
2015-02-04,6.2379
2015-02-05,6.3988
2015-02-06,1.4693
2015-02-09,-1.1786
2015-02-10,4.3619
2015-02-11,5.0122
2015-02-12,4.8818
2015-02-13,-0.4892
2015-02-17,0.8789
2015-02-18,3.4554
2015-02-19,-7.1796
2015-02-20,1.4609
2015-02-23,-2.9706
2015-02-24,2.1556
2015-02-25,1.0092
2015-02-26,0.3936
2015-02-27,-5.8353
2015-03-02,-1.6653
2015-03-03,1.1887
2015-03-04,3.4438
2015-03-05,-1.7424
2015-03-06,3.3566
2015-03-09,3.079
2015-03-10,0.6687
2015-03-11,2.0077
2015-03-12,2.4602
2015-03-13,5.0706
2015-03-16,3.643
2015-03-17,29.1829
2015-03-18,6.1446
2015-03-19,4.1809
2015-03-20,1.9884
2015-03-23,0.3249
2015-03-24,-8.8336
2015-03-25,-15.0964
2015-03-26,1.4559
2015-03-27,2.4294000000000002
2015-03-30,1.5333999999999999
2015-03-31,0.6084
2015-04-01,13.6501
2015-04-02,-5.1786
2015-04-06,0.8017
2015-04-07,-1.859
2015-04-08,2.3298
2015-04-09,-0.8711
2015-04-10,0.719
2015-04-13,-0.3074
2015-04-14,3.1825
2015-04-15,-1.7734999999999999
2015-04-16,-0.5544
2015-04-17,-0.1233
2015-04-20,-0.3458
2015-04-21,2.2405
2015-04-22,-2.5211
2015-04-23,8.3159
2015-04-24,-3.9398
2015-04-27,-4.3308
2015-04-28,0.4297
2015-04-29,-1.4726
2015-04-30,-3.9285
2015-05-01,5.5398
2015-05-04,3.4363
2015-05-05,-6.5961
2015-05-06,3.9897
2015-05-07,-0.8823
2015-05-08,3.5606999999999998
2015-05-11,0.734
2015-05-12,1.2464
2015-05-13,-0.5966
2015-05-14,2.6388
2015-05-15,-1.1231
2015-05-18,3.0602
2015-05-19,5.0187
2015-05-20,-0.1648
2015-05-21,-1.1641
2015-05-22,-5.1244
2015-05-26,-3.8818
2015-05-27,1.9952
2015-05-28,-0.4442
2015-05-29,2.0503
2015-06-01,-3.2369
2015-06-02,-3.8449999999999998
2015-06-03,5.8083
2015-06-04,-3.4297
2015-06-05,0.6164
2015-06-08,-2.0128
2015-06-09,-0.2382
2015-06-10,-18.7506
2015-06-11,-2.9261
2015-06-12,-6.369
2015-06-15,5.4283
2015-06-16,-1.9037
2015-06-17,3.243
2015-06-18,1.804
2015-06-19,1.2268
2015-06-22,0.5141
2015-06-23,-1.3884
2015-06-24,3.7668
2015-06-25,-2.3209
2015-06-26,0.926
2015-06-29,-5.4932
2015-06-30,4.4456
2015-07-01,0.6238
2015-07-02,1.0818
2015-07-06,2.417
2015-07-07,7.1152
2015-07-08,-3.3432
2015-07-09,0.5784
2015-07-10,1.4883
2015-07-13,-0.5333
2015-07-14,2.3456
2015-07-15,5.5113
2015-07-16,1.2929
2015-07-17,1.0007
2015-07-20,-2.1636
2015-07-21,-0.93
2015-07-22,-0.1356
2015-07-23,0.0
2015-07-24,-20.7123
2015-07-27,-5.6119
2015-07-28,-3.6846
2015-07-29,-9.4624
2015-07-30,2.8329
2015-07-31,-3.5019
2015-08-03,-1.8548
2015-08-04,1.7584
2015-08-05,-2.6486
2015-08-06,-7.7472
2015-08-07,5.6285
2015-08-10,16.3092
2015-08-11,-3.7763
2015-08-12,2.7533
2015-08-13,0.0888
2015-08-14,-2.1151
2015-08-17,14.0979
2015-08-18,-15.0179
2015-08-19,-10.3319
2015-08-20,-7.9597
2015-08-21,2.8512
2015-08-24,-4.608
2015-08-25,-3.2717
2015-08-26,5.1532
2015-08-27,-1.5894
2015-08-28,0.9614
2015-08-31,-8.6841
2015-09-01,-2.1064
2015-09-02,4.3673
2015-09-03,-7.573
2015-09-04,-1.5901
2015-09-08,5.1167
2015-09-09,-1.3664
2015-09-10,0.4329
2015-09-11,1.3793
2015-09-14,1.2117
2015-09-15,-1.7223000000000002
2015-09-16,-2.1372
2015-09-17,3.7781000000000002
2015-09-18,-1.5152
2015-09-21,-7.0513
2015-09-22,1.0345
2015-09-23,3.3447
2015-09-24,-5.9445
2015-09-25,-7.8652
2015-09-28,-10.8486
2015-09-29,-47.7629
2015-09-30,28.6961
2015-10-01,0.975
2015-10-02,12.5105
2015-10-05,-6.8284
2015-10-06,-3.6043
2015-10-07,2.7835
2015-10-08,-2.4252000000000002
2015-10-09,3.3969
2015-10-12,-2.6042
2015-10-13,-8.7207
2015-10-14,-1.0365
2015-10-15,11.0656
2015-10-16,-5.2481
2015-10-19,1.7309
2015-10-20,-3.02
2015-10-21,-1.2719
2015-10-22,-0.7108
2015-10-23,0.1342
2015-10-26,5.5407
2015-10-27,0.7621
2015-10-28,5.2521
2015-10-29,-4.0319
2015-10-30,-0.1664
2015-11-02,10.5
2015-11-03,3.3183
2015-11-04,4.854
2015-11-05,-4.2812
2015-11-06,0.9818
2015-11-09,5.2215
2015-11-10,-5.681
2015-11-11,2.0682
2015-11-12,-5.439
2015-11-13,0.0376
2015-11-16,1.0898
2015-11-17,-4.1636
2015-11-18,7.5252
2015-11-19,-4.6176
2015-11-20,-0.7943
2015-11-23,4.7274
2015-11-24,1.2377
2015-11-25,1.4024
2015-11-27,1.383
2015-11-30,-0.6296
2015-12-01,2.6047000000000002
2015-12-02,2.2984999999999998
2015-12-03,-8.9537
2015-12-04,2.4309
2015-12-07,-7.1917
2015-12-08,-0.0387
2015-12-09,-1.4729
2015-12-10,4.524
2015-12-11,-5.796
2015-12-14,-5.4335
2015-12-15,-3.0418
2015-12-16,3.3551
2015-12-17,1.0961
2015-12-18,-5.8382
2015-12-21,0.0443
2015-12-22,1.0624
2015-12-23,0.5256
2015-12-24,1.8300999999999998
2015-12-28,-3.7655
2015-12-29,1.3338999999999999
2015-12-30,-0.1316
2015-12-31,-2.1968
2016-01-04,-2.7403
2016-01-05,1.94
2016-01-06,-8.2012
2016-01-07,-10.4146
2016-01-08,-0.6061
2016-01-11,-9.4235
2016-01-12,0.8568
2016-01-13,-14.3811
2016-01-14,9.1425
2016-01-15,-10.5844
2016-01-19,-1.8881999999999999
2016-01-20,16.0622
2016-01-21,9.5026
2016-01-22,9.4351
2016-01-25,-11.5487
2016-01-26,-1.3839000000000001
2016-01-27,-10.5552
2016-01-28,-5.116
2016-01-29,6.9734
2016-02-01,7.8629
2016-02-02,-9.0966
2016-02-03,4.7293
2016-02-04,5.6937
2016-02-05,-3.7771
2016-02-08,-9.2664
2016-02-09,1.4894
2016-02-10,-1.7469999999999999
2016-02-11,3.8407
2016-02-12,2.1918
2016-02-16,7.4397
2016-02-17,4.0549
2016-02-18,-4.2566
2016-02-19,3.8197
2016-02-22,2.111
2016-02-23,-7.0289
2016-02-24,2.2236
2016-02-25,-6.9608
2016-02-26,3.8076
2016-02-29,-4.1828
2016-03-01,4.2982
2016-03-02,17.514499999999998
2016-03-03,-5.0411
2016-03-04,-0.0577
2016-03-07,5.7737
2016-03-08,-13.7555
2016-03-09,-0.5063
2016-03-10,-2.9262
2016-03-11,1.3761
2016-03-14,10.6658
2016-03-15,-10.338799999999999
2016-03-16,-4.2997
2016-03-17,-2.1103
2016-03-18,7.7886
2016-03-21,5.7419
2016-03-22,0.061
2016-03-23,-10.1829
2016-03-24,6.721
2016-03-28,-2.6081
2016-03-29,6.9236
2016-03-30,0.733
2016-03-31,2.547
2016-04-01,3.4891
2016-04-04,10.6286
2016-04-05,-7.2831
2016-04-06,7.1866
2016-04-07,-1.2474
2016-04-08,-1.7894999999999999
2016-04-11,-4.6624
2016-04-12,-0.3373
2016-04-13,4.7377
2016-04-14,-0.7539
2016-04-15,1.248
2016-04-18,1.5005
2016-04-19,-2.0063
2016-04-20,-1.2931
2016-04-21,4.476
2016-04-22,0.8359
2016-04-25,-5.4922
2016-04-26,-4.5504
2016-04-27,-1.0339
2016-04-28,-2.2635
2016-04-29,-2.6722
2016-05-02,-2.1965
2016-05-03,-2.8696
2016-05-04,-7.7071
2016-05-05,-0.1392
2016-05-06,3.4843
2016-05-09,3.569
2016-05-10,1.8856000000000002
2016-05-11,-4.7224
2016-05-12,-3.4829
2016-05-13,2.0819
2016-05-16,5.5065
2016-05-17,-5.6057
2016-05-18,-1.2287
2016-05-19,-1.5204
2016-05-20,5.8246
2016-05-23,-0.3979
2016-05-24,1.7309999999999999
2016-05-25,2.2906
2016-05-26,-0.3199
2016-05-27,5.0064
2016-05-31,4.6455
2016-06-01,3.6215
2016-06-02,3.6077
2016-06-03,-7.7802
2016-06-06,9.1445
2016-06-07,-1.027
2016-06-08,-1.5292
2016-06-09,-1.553
2016-06-10,-5.6901
2016-06-13,-3.4050000000000002
2016-06-14,-1.6698
2016-06-15,8.4277
2016-06-16,-2.1462
2016-06-17,-4.5643
2016-06-20,7.7019
2016-06-21,-5.3633
2016-06-22,-2.8641
2016-06-23,6.0226
2016-06-24,-4.6154
2016-06-27,-7.3201
2016-06-28,8.2999
2016-06-29,-40.2967
2016-06-30,2.2774
2016-07-01,4.7571
2016-07-05,-2.4154999999999998
2016-07-06,1.7822
2016-07-07,2.5292
2016-07-08,6.167
2016-07-11,-0.8937
2016-07-12,1.1722
2016-07-13,-4.9911
2016-07-14,-2.7205
2016-07-15,7.5217
2016-07-18,2.6009
2016-07-19,-4.5455
2016-07-20,4.4872
2016-07-21,-0.8764
2016-07-22,-1.3263
2016-07-25,-1.5232999999999999
2016-07-26,-0.8189
2016-07-27,4.2202
2016-07-28,-4.4014
2016-07-29,0.0
2016-08-01,1.105
2016-08-02,-1.0018
2016-08-03,3.5879
2016-08-04,-2.5755
2016-08-05,1.6408
2016-08-08,-1.5247000000000002
2016-08-09,0.2732
2016-08-10,-3.1789
2016-08-11,1.97
2016-08-12,0.368
2016-08-15,0.7333
2016-08-16,-1.8197999999999999
2016-08-17,-0.8341
2016-08-18,2.243
2016-08-19,-0.8227
2016-08-22,3.0415
2016-08-23,0.9839
2016-08-24,-3.6315
2016-08-25,-3.4926
2016-08-26,1.2381
2016-08-29,0.3763
2016-08-30,1.5933000000000002
2016-08-31,-0.6458
2016-09-01,-0.0929
2016-09-02,0.2323
2016-09-06,8.2986
2016-09-07,-2.7397
2016-09-08,0.3521
2016-09-09,-5.7018
2016-09-12,3.0698
2016-09-13,-0.2708
2016-09-14,-0.4525
2016-09-15,2.1818
2016-09-16,-0.1779
2016-09-19,1.9607999999999999
2016-09-20,18.0944
2016-09-21,-2.2206
2016-09-22,5.2233
2016-09-23,-2.446
2016-09-26,-0.0737
2016-09-27,1.4022000000000001
2016-09-28,1.31
2016-09-29,-2.9454000000000002
2016-09-30,2.5167
2016-10-03,-0.2166
2016-10-04,-1.3025
2016-10-05,3.5924
2016-10-06,-4.2463
2016-10-07,-0.2217
2016-10-10,-0.3704
2016-10-11,-4.0892
2016-10-12,-4.4961
2016-10-13,5.6006
2016-10-14,-7.3789
2016-10-17,1.5768
2016-10-18,1.1438
2016-10-19,-1.7771
2016-10-20,2.6316
2016-10-21,-1.0417
2016-10-24,-2.4291
2016-10-25,-1.4938
2016-10-26,-1.5164
2016-10-27,-4.876
2016-10-28,-0.8094
2016-10-31,-6.6183
2016-11-01,-1.068
2016-11-02,-0.1963
2016-11-03,-7.5713
2016-11-04,5.5319
2016-11-07,-0.4032
2016-11-08,-1.1134
2016-11-09,9.5189
2016-11-10,5.514
2016-11-11,6.2002
2016-11-14,-4.0033
2016-11-15,-4.4309
2016-11-16,3.0909
2016-11-17,2.7337
2016-11-18,-1.2017
2016-11-21,0.7819
2016-11-22,-1.9828000000000001
2016-11-23,3.0783
2016-11-25,0.3413
2016-11-28,-6.4626
2016-11-29,-1.6364
2016-11-30,-2.403
2016-12-01,1.1364
2016-12-02,3.6517
2016-12-05,6.0524000000000004
2016-12-06,-0.5111
2016-12-07,-1.5411000000000001
2016-12-08,3.7391
2016-12-09,2.4308
2016-12-12,0.2455
2016-12-13,-0.898
2016-12-14,1.2356
2016-12-15,2.2782999999999998
2016-12-16,3.3413
2016-12-19,2.4634
2016-12-20,0.9016
2016-12-21,-4.0953
2016-12-22,-1.7081
2016-12-23,4.1074
2016-12-27,-3.6419
2016-12-28,-1.3386
2016-12-29,1.3567
2016-12-30,-1.4173
2017-01-03,2.8754
2017-01-04,7.8416
2017-01-05,-2.0158
2017-01-06,1.2490999999999999
2017-01-09,0.4354
2017-01-10,-1.0116
2017-01-11,-7.2993
2017-01-12,-3.8583
2017-01-13,-1.7199
2017-01-17,-6.6667
2017-01-18,0.625
2017-01-19,-1.2422
2017-01-20,-0.4492
2017-01-23,-0.9928
2017-01-24,2.1878
2017-01-25,5.8876
2017-01-26,-2.0219
2017-01-27,1.0318
2017-01-30,-5.7872
2017-01-31,9.4851
2017-02-01,12.0462
2017-02-02,-6.3328
2017-02-03,29.2453
2017-02-06,7.4209
2017-02-07,14.043
2017-02-08,2.6316
2017-02-09,-1.79
2017-02-10,3.5468
2017-02-13,-4.5195
2017-02-14,3.5874
2017-02-15,0.4329
2017-02-16,11.0632
2017-02-17,7.8051
2017-02-21,-2.32
2017-02-22,-7.7396
2017-02-23,8.1669
2017-02-24,-0.3283
2017-02-27,6.5047
2017-02-28,1.1596
2017-03-01,16.3164
2017-03-02,-3.6465
2017-03-03,6.5462
2017-03-06,0.096
2017-03-07,0.1598
2017-03-08,8.586
2017-03-09,-4.6149000000000004
2017-03-10,-4.1602
2017-03-13,0.418
2017-03-14,-1.8572
2017-03-15,3.0995
2017-03-16,-6.1709
2017-03-17,-20.1686
2017-03-20,74.1445
2017-03-21,-5.2644
2017-03-22,-0.1024
2017-03-23,3.5632
2017-03-24,-3.6139
2017-03-27,-1.7206000000000001
2017-03-28,-6.82
2017-03-29,-2.4397
2017-03-30,0.7186
2017-03-31,0.7705
2017-04-03,4.1914
2017-04-04,-1.794
2017-04-05,-1.2732
2017-04-06,0.5887
2017-04-07,-0.1672
2017-04-10,7.5656
2017-04-11,-1.8946
2017-04-12,-0.1852
2017-04-13,3.4455
2017-04-17,-0.1793
2017-04-18,-4.2351
2017-04-19,-0.8845
2017-04-20,1.0817
2017-04-21,-1.8458999999999999
2017-04-24,2.3167
2017-04-25,-1.3053
2017-04-26,-2.4831
2017-04-27,-1.716
2017-04-28,0.6759
2017-05-01,2.2378
2017-05-02,2.7086
2017-05-03,0.7192
2017-05-04,-2.301
2017-05-05,-5.2247
2017-05-08,-1.571
2017-05-09,2.9309
2017-05-10,0.4229
2017-05-11,0.0842
2017-05-12,2.4123
2017-05-15,1.1504
2017-05-16,1.029
2017-05-17,-4.5296
2017-05-18,1.7967
2017-05-19,-8.1357
2017-05-22,1.3509
2017-05-23,-2.34
2017-05-24,0.6673
2017-05-25,0.2712
2017-05-26,-1.3522
2017-05-30,-3.9598
2017-05-31,1.5541
2017-06-01,1.3429
2017-06-02,4.7149
2017-06-05,0.5297
2017-06-06,4.8888
2017-06-07,0.921
2017-06-08,0.4978
2017-06-09,-1.8987
2017-06-12,-1.2903
2017-06-13,0.0568
2017-06-14,1.278
2017-06-15,-3.0846999999999998
2017-06-16,-3.3854
2017-06-19,3.1147
2017-06-20,-0.0581
2017-06-21,19.2095
2017-06-22,3.1448
2017-06-23,4.7979
2017-06-26,-3.3153
2017-06-27,2.0294
2017-06-28,10.3795
2017-06-29,-2.2162
2017-06-30,-1.9699
2017-07-03,-0.6698
2017-07-05,3.2848
2017-07-06,-0.6318
2017-07-07,-0.9114
2017-07-10,-0.6845
2017-07-11,0.3446
2017-07-12,-0.5366
2017-07-13,2.3952999999999998
2017-07-14,2.7397
2017-07-17,-0.9436
2017-07-18,-2.0501
2017-07-19,-2.3256
2017-07-20,5.6277
2017-07-21,-2.2336
2017-07-24,2.2846
2017-07-25,0.0615
2017-07-26,1.6793
2017-07-27,-5.6193
2017-07-28,0.939
2017-07-31,-4.2495
2017-08-01,-0.7728
2017-08-02,0.4673
2017-08-03,0.3987
2017-08-04,2.7134
2017-08-07,-2.9854000000000003
2017-08-08,15.4085
2017-08-09,-3.0501
2017-08-10,-4.7487
2017-08-11,2.472
2017-08-14,-1.8244
2017-08-15,0.3717
2017-08-16,-0.6172
2017-08-17,-6.893
2017-08-18,-0.5336
2017-08-21,-2.0116
2017-08-22,1.6423
2017-08-23,-1.7056
2017-08-24,5.1370000000000005
2017-08-25,4.8208
2017-08-28,1.3052000000000001
2017-08-29,-1.2883
2017-08-30,-0.3936
2017-08-31,2.787
2017-09-01,6.7786
2017-09-05,-5.0786
2017-09-06,-1.6371
2017-09-07,1.2584
2017-09-08,1.0022
2017-09-11,-0.2778
2017-09-12,2.3483
2017-09-13,0.0
2017-09-14,-1.4777
2017-09-15,2.4867
2017-09-18,-2.7345
2017-09-19,-1.861
2017-09-20,0.2017
2017-09-21,-0.604
2017-09-22,-0.1215
2017-09-25,-0.0811
2017-09-26,-0.0406
2017-09-27,3.6751
2017-09-28,-2.1739
2017-09-29,0.3403
2017-10-02,4.1899
2017-10-03,3.4853
2017-10-04,1.6839
2017-10-05,0.7461
2017-10-06,1.5354
2017-10-09,0.0534
2017-10-10,-1.0669
2017-10-11,2.1387
2017-10-12,-2.2699
2017-10-13,-2.9168
2017-10-16,-1.7433
2017-10-17,-1.4534
2017-10-18,-7.9104
2017-10-19,-0.9359
2017-10-20,-0.9238
2017-10-23,-3.5813
2017-10-24,-3.1868
2017-10-25,-0.9535
2017-10-26,-0.3667
2017-10-27,8.7417
2017-10-30,-5.0138
2017-10-31,1.8708
2017-11-01,-1.4211
2017-11-02,2.0182
2017-11-03,3.5217
2017-11-06,1.869
2017-11-07,1.3193
2017-11-08,-3.1536
2017-11-09,1.6806999999999999
2017-11-10,0.2686
