ticker,CPTA US Equity
2014-02-14,-0.4
2014-02-18,0.8032
2014-02-19,-2.3406000000000002
2014-02-20,1.9378
2014-02-21,-0.6003
2014-02-24,-1.1072
2014-02-25,0.2545
2014-02-26,0.6091
2014-02-27,0.7064
2014-02-28,0.2004
2014-03-03,-0.05
2014-03-04,-0.3002
2014-03-05,-0.7025
2014-03-06,0.9601
2014-03-07,0.7508
2014-03-10,-0.6955
2014-03-11,0.7004
2014-03-12,-0.149
2014-03-13,1.3754
2014-03-14,-0.3015
2014-03-17,-0.2016
2014-03-18,0.1515
2014-03-19,0.6556
2014-03-20,-0.2505
2014-03-21,-0.6027
2014-03-24,-1.5664
2014-03-25,-0.616
2014-03-26,-0.8264
2014-03-27,0.3646
2014-03-28,-0.1038
2014-03-31,0.1558
2014-04-01,-0.2593
2014-04-02,0.52
2014-04-03,0.6725
2014-04-04,-1.1305
2014-04-07,-1.4033
2014-04-08,-0.2109
2014-04-09,0.1057
2014-04-10,-1.2665
2014-04-11,-0.8017
2014-04-14,0.0539
2014-04-15,-0.1616
2014-04-16,0.5394
2014-04-17,-0.4828
2014-04-21,-0.7008
2014-04-22,0.9229
2014-04-23,0.5379
2014-04-24,-0.6421
2014-04-25,0.0
2014-04-28,0.6462
2014-04-29,-1.4981
2014-04-30,-0.163
2014-05-01,0.6529
2014-05-02,-0.5405
2014-05-05,0.3261
2014-05-06,-0.9751
2014-05-07,-0.7112
2014-05-08,-0.9917
2014-05-09,0.0
2014-05-12,1.0017
2014-05-13,-1.4325
2014-05-14,-0.6708
2014-05-15,1.6882000000000001
2014-05-16,1.2175
2014-05-19,0.6561
2014-05-20,-1.0864
2014-05-21,0.6041
2014-05-22,0.5459
2014-05-23,-0.1629
2014-05-27,0.5982
2014-05-28,-0.0541
2014-05-29,0.0
2014-05-30,-0.5949
2014-06-02,0.4353
2014-06-03,0.2167
2014-06-04,-0.6486
2014-06-05,0.8705
2014-06-06,0.3874
2014-06-09,0.2756
2014-06-10,0.4948
2014-06-11,0.1641
2014-06-12,0.9831
2014-06-13,0.0
2014-06-16,0.0541
2014-06-17,0.4865
2014-06-18,-0.5379
2014-06-19,0.4327
2014-06-20,-1.1847
2014-06-23,1.1444
2014-06-24,-0.3233
2014-06-25,0.1622
2014-06-26,3.6158
2014-06-27,0.6771
2014-06-30,-2.2763
2014-07-01,2.1705
2014-07-02,-0.5181
2014-07-03,-0.5208
2014-07-07,0.1571
2014-07-08,-0.9409
2014-07-09,0.4222
2014-07-10,-0.2102
2014-07-11,0.7899
2014-07-14,-0.4702
2014-07-15,-0.6824
2014-07-16,-0.37
2014-07-17,0.1592
2014-07-18,0.4502
2014-07-21,-0.0264
2014-07-22,-0.1055
2014-07-23,-0.1056
2014-07-24,0.1057
2014-07-25,0.1056
2014-07-28,-0.5274
2014-07-29,0.5302
2014-07-30,-2.2679
2014-07-31,-0.4317
2014-08-01,-0.2168
2014-08-04,-0.3259
2014-08-05,0.2725
2014-08-06,0.1087
2014-08-07,-0.1412
2014-08-08,1.1199
2014-08-11,0.3226
2014-08-12,0.1072
2014-08-13,-0.1071
2014-08-14,0.7503
2014-08-15,-0.5319
2014-08-18,0.9626
2014-08-19,0.5297
2014-08-20,-0.4742
2014-08-21,0.3176
2014-08-22,-0.1583
2014-08-25,-0.0529
2014-08-26,-0.5288
2014-08-27,0.5316
2014-08-28,0.1586
2014-08-29,0.264
2014-09-02,-0.4213
2014-09-03,-0.0529
2014-09-04,0.3704
2014-09-05,-1.0016
2014-09-08,0.7455
2014-09-09,0.2114
2014-09-10,0.6857
2014-09-11,-0.2685
2014-09-12,-0.1077
2014-09-15,-1.0782
2014-09-16,-1.7439
2014-09-17,2.3295
2014-09-18,1.2466
2014-09-19,0.9101
2014-09-22,-0.8488
2014-09-23,-1.4981
2014-09-24,0.5432
2014-09-25,-2.3771
2014-09-26,1.3835
2014-09-29,-0.3821
2014-09-30,-2.9041
2014-10-01,1.298
2014-10-02,0.9471
2014-10-03,-0.3587
2014-10-06,1.2462
2014-10-07,-0.547
2014-10-08,0.7151
2014-10-09,-0.6554
2014-10-10,-1.7591999999999999
2014-10-13,0.4477
2014-10-14,-0.8357
2014-10-15,-0.1685
2014-10-16,2.8137
2014-10-17,-0.5473
2014-10-20,-0.5135
2014-10-21,1.5067
2014-10-22,0.9346
2014-10-23,-0.5991
2014-10-24,0.1644
2014-10-27,-1.2035
2014-10-28,-0.3322
2014-10-29,0.6111
2014-10-30,0.7731
2014-10-31,0.8219
2014-11-03,0.1087
2014-11-04,-0.8686
2014-11-05,0.9858
2014-11-06,-0.1085
2014-11-07,1.4115
2014-11-10,1.1777
2014-11-11,-3.8624
2014-11-12,-1.3209
2014-11-13,1.3385
2014-11-14,2.9169
2014-11-17,-2.3529
2014-11-18,0.4929
2014-11-19,3.0338
2014-11-20,-0.2667
2014-11-21,0.2139
2014-11-24,1.0139
2014-11-25,-1.3735
2014-11-26,0.2142
2014-11-28,0.9621
2014-12-01,-0.6882
2014-12-02,-0.2132
2014-12-03,-0.3205
2014-12-04,0.1072
2014-12-05,0.7495
2014-12-08,0.1594
2014-12-09,0.2122
2014-12-10,-1.8528
2014-12-11,-0.2697
2014-12-12,-0.9735
2014-12-15,0.71
2014-12-16,-0.9219
2014-12-17,-0.5654
2014-12-18,3.9423
2014-12-19,-3.2051
2014-12-22,0.0
2014-12-23,1.1038000000000001
2014-12-24,0.4367
2014-12-26,-1.8477999999999999
2014-12-29,1.1628
2014-12-30,-0.1095
2014-12-31,-2.0822
2015-01-02,1.0073
2015-01-05,1.9945
2015-01-06,-1.195
2015-01-07,0.1649
2015-01-08,0.933
2015-01-09,0.0
2015-01-12,-0.9244
2015-01-13,-0.2195
2015-01-14,1.0451
2015-01-15,-0.3811
2015-01-16,-0.1639
2015-01-20,1.3503
2015-01-21,-0.9259
2015-01-22,0.6047
2015-01-23,0.765
2015-01-26,0.1085
2015-01-27,-0.3792
2015-01-28,0.0544
2015-01-29,0.2717
2015-01-30,-0.813
2015-02-02,0.3279
2015-02-03,0.7625
2015-02-04,-0.2703
2015-02-05,0.6504
2015-02-06,1.2386
2015-02-09,-0.266
2015-02-10,-0.0533
2015-02-11,0.0
2015-02-12,0.0534
2015-02-13,-0.16
2015-02-17,1.2286
2015-02-18,-0.2285
2015-02-19,0.0
2015-02-20,-0.5867
2015-02-23,0.5901
2015-02-24,0.0
2015-02-25,-0.16
2015-02-26,0.1603
2015-02-27,0.32
2015-03-02,-0.319
2015-03-03,-0.0533
2015-03-04,0.2134
2015-03-05,-0.4792
2015-03-06,0.321
2015-03-09,-0.2133
2015-03-10,0.2138
2015-03-11,-0.2667
2015-03-12,0.2139
2015-03-13,0.3202
2015-03-16,0.6383
2015-03-17,-0.8985
2015-03-18,0.4267
2015-03-19,0.1949
2015-03-20,0.7503
2015-03-23,0.7447
2015-03-24,-0.264
2015-03-25,-0.4235
2015-03-26,0.0
2015-03-27,0.5316
2015-03-30,-0.3702
2015-03-31,-0.4246
2015-04-01,0.3198
2015-04-02,0.9564
2015-04-06,0.0
2015-04-07,-0.5789
2015-04-08,-5.7702
2015-04-09,1.1236
2015-04-10,0.4444
2015-04-13,0.1106
2015-04-14,0.0
2015-04-15,0.1105
2015-04-16,-0.6071
2015-04-17,-0.5275
2015-04-20,0.4745
2015-04-21,-0.4072
2015-04-22,-0.395
2015-04-23,0.0
2015-04-24,0.1133
2015-04-27,-0.3962
2015-04-28,0.1136
2015-04-29,-1.2486
2015-04-30,1.6667
2015-05-01,-0.2261
2015-05-04,0.2266
2015-05-05,-0.6218
2015-05-06,-0.7395
2015-05-07,-0.8023
2015-05-08,0.2311
2015-05-11,1.0951
2015-05-12,-1.2543
2015-05-13,0.4042
2015-05-14,-0.23
2015-05-15,0.9798
2015-05-18,0.1712
2015-05-19,-1.6141999999999999
2015-05-20,0.0
2015-05-21,-0.1172
2015-05-22,1.5845
2015-05-26,-1.502
2015-05-27,0.7038
2015-05-28,0.6407
2015-05-29,0.6366
2015-06-01,0.345
2015-06-02,0.2865
2015-06-03,-0.6857
2015-06-04,-0.1151
2015-06-05,-0.0576
2015-06-08,-1.0951
2015-06-09,-0.9324
2015-06-10,-0.2353
2015-06-11,-1.3561
2015-06-12,-1.6146
2015-06-15,-2.1864
2015-06-16,0.9317
2015-06-17,1.5385
2015-06-18,1.3739
2015-06-19,-1.1501000000000001
2015-06-22,-0.3062
2015-06-23,-0.3686
2015-06-24,-0.4932
2015-06-25,-0.9294
2015-06-26,0.0
2015-06-29,-2.2514
2015-06-30,-0.1919
2015-07-01,-1.5385
2015-07-02,5.3385
2015-07-06,1.5451000000000001
2015-07-07,1.7042000000000002
2015-07-08,-1.6158000000000001
2015-07-09,-1.6423
2015-07-10,-0.1237
2015-07-13,0.9907
2015-07-14,-1.3489
2015-07-15,-0.5594
2015-07-16,-0.3125
2015-07-17,0.6897
2015-07-20,0.6227
2015-07-21,-0.3298
2015-07-22,-0.8805
2015-07-23,-0.6345
2015-07-24,-1.8519
2015-07-27,-1.4964
2015-07-28,1.1229
2015-07-29,0.4572
2015-07-30,-0.2601
2015-07-31,-0.4563
2015-08-03,-0.9168
2015-08-04,0.3966
2015-08-05,-0.2633
2015-08-06,-0.9241
2015-08-07,1.066
2015-08-10,-3.5597
2015-08-11,0.8202
2015-08-12,-1.9661
2015-08-13,3.3887
2015-08-14,2.0067
2015-08-17,-0.7869
2015-08-18,-1.6522999999999999
2015-08-19,0.7171
2015-08-20,-2.4356999999999998
2015-08-21,-1.387
2015-08-24,-5.9072
2015-08-25,-1.2706
2015-08-26,3.8607
2015-08-27,1.3848
2015-08-28,-1.5816
2015-08-31,0.073
2015-09-01,0.146
2015-09-02,-0.5102
2015-09-03,1.8315000000000001
2015-09-04,1.295
2015-09-08,1.5625
2015-09-09,-2.4476
2015-09-10,1.0036
2015-09-11,-0.8517
2015-09-14,-0.859
2015-09-15,0.0722
2015-09-16,-1.0101
2015-09-17,0.0
2015-09-18,0.8746
2015-09-21,-1.3244
2015-09-22,-1.1896
2015-09-23,-0.2257
2015-09-24,-1.1312
2015-09-25,2.3646
2015-09-28,-3.3532
2015-09-29,-2.9298
2015-09-30,3.0183
2015-10-01,3.4695
2015-10-02,0.149
2015-10-05,1.5625
2015-10-06,1.978
2015-10-07,3.6638
2015-10-08,0.9702
2015-10-09,0.0686
2015-10-12,-0.1372
2015-10-13,-0.7555
2015-10-14,-0.4152
2015-10-15,0.8339
2015-10-16,-1.5162
2015-10-19,-1.8195000000000001
2015-10-20,2.4947
2015-10-21,-2.8045999999999998
2015-10-22,0.8715
2015-10-23,0.576
2015-10-26,-2.5054
2015-10-27,-3.1571
2015-10-28,1.3647
2015-10-29,0.7479
2015-10-30,-0.5197
2015-11-02,0.0746
2015-11-03,1.4169
2015-11-04,1.1029
2015-11-05,-1.3091
2015-11-06,1.4001000000000001
2015-11-09,-0.218
2015-11-10,-0.2185
2015-11-11,0.073
2015-11-12,-2.1882
2015-11-13,0.522
2015-11-16,1.7804
2015-11-17,-0.8017
2015-11-18,1.2983
2015-11-19,-0.5891
2015-11-20,-0.5926
2015-11-23,0.3726
2015-11-24,0.2227
2015-11-25,1.037
2015-11-27,1.2463
2015-11-30,1.3758
2015-12-01,-1.2857
2015-12-02,-0.4342
2015-12-03,0.2907
2015-12-04,-0.8687
2015-12-07,-2.4132
2015-12-08,-2.1723
2015-12-09,-0.9188
2015-12-10,0.0
2015-12-11,-2.7821
2015-12-14,-5.8824
2015-12-15,2.3649
2015-12-16,2.3102
2015-12-17,-0.4839
2015-12-18,-1.4854
2015-12-21,0.4184
2015-12-22,0.25
2015-12-23,1.4963
2015-12-24,0.7371
2015-12-28,-2.2763999999999998
2015-12-29,-1.2479
2015-12-30,0.337
2015-12-31,1.4274
2016-01-04,2.4834
2016-01-05,1.454
2016-01-06,0.0796
2016-01-07,0.0796
2016-01-08,-0.3975
2016-01-11,-0.7183
2016-01-12,-1.3666
2016-01-13,-1.956
2016-01-14,-5.32
2016-01-15,-2.7217000000000002
2016-01-19,-1.5343
2016-01-20,-5.3465
2016-01-21,-0.1967
2016-01-22,8.7685
2016-01-25,-3.8043
2016-01-26,-1.6008
2016-01-27,0.8612
2016-01-28,0.9488
2016-01-29,1.5038
2016-02-01,-0.1852
2016-02-02,-0.2783
2016-02-03,-0.2791
2016-02-04,2.9851
2016-02-05,-0.1812
2016-02-08,-1.3612
2016-02-09,-0.92
2016-02-10,-1.5785
2016-02-11,-3.4906
2016-02-12,4.7898
2016-02-16,0.4664
2016-02-17,0.6193
2016-02-18,-0.4682
2016-02-19,-1.5051999999999999
2016-02-22,0.0955
2016-02-23,-2.0992
2016-02-24,2.2417
2016-02-25,0.0953
2016-02-26,0.1905
2016-02-29,4.3726
2016-03-01,1.184
2016-03-02,1.1701
2016-03-03,2.669
2016-03-04,0.0
2016-03-07,2.253
2016-03-08,-1.0169
2016-03-09,-3.339
2016-03-10,0.0886
2016-03-11,0.2655
2016-03-14,0.0883
2016-03-15,-0.4409
2016-03-16,1.6829
2016-03-17,1.8293
2016-03-18,0.3995
2016-03-21,-0.8636
2016-03-22,0.6969
2016-03-23,1.8166
2016-03-24,-0.2549
2016-03-28,0.2555
2016-03-29,0.1699
2016-03-30,-0.7634
2016-03-31,2.5641
2016-04-01,1.1667
2016-04-04,0.5766
2016-04-05,1.7199
2016-04-06,3.1401
2016-04-07,1.5613000000000001
2016-04-08,2.5365
2016-04-11,0.2999
2016-04-12,0.0
2016-04-13,0.9716
2016-04-14,1.1103
2016-04-15,0.366
2016-04-18,0.8023
2016-04-19,1.3025
2016-04-20,0.1193
2016-04-21,-1.0101
2016-04-22,0.4373
2016-04-25,-2.6125
2016-04-26,1.2668
2016-04-27,0.4415
2016-04-28,-1.978
2016-04-29,1.1211
2016-05-02,-0.5174
2016-05-03,0.1486
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,-0.2226
2016-05-09,-0.3717
2016-05-10,1.3433
2016-05-11,-1.8409
2016-05-12,-2.3256
2016-05-13,0.6144
2016-05-16,1.9083999999999999
2016-05-17,-0.6742
2016-05-18,1.1312
2016-05-19,-0.0992
2016-05-20,1.1329
2016-05-23,3.286
2016-05-24,-0.5785
2016-05-25,-0.2182
2016-05-26,-1.8222
2016-05-27,1.0393
2016-05-31,-1.2490999999999999
2016-06-01,1.6369
2016-06-02,0.2928
2016-06-03,0.073
2016-06-06,0.5106
2016-06-07,0.5806
2016-06-08,0.0722
2016-06-09,0.9373
2016-06-10,-1.5714000000000001
2016-06-13,0.0726
2016-06-14,0.6526
2016-06-15,0.072
2016-06-16,-0.072
2016-06-17,0.5526
2016-06-20,0.1449
2016-06-21,-0.8683
2016-06-22,1.5328
2016-06-23,0.647
2016-06-24,-0.9286
2016-06-27,-3.1723
2016-06-28,2.1593
2016-06-29,0.8746
2016-06-30,1.1561
2016-07-01,0.6071
2016-07-05,0.5325
2016-07-06,0.1412
2016-07-07,0.4231
2016-07-08,1.1236
2016-07-11,-0.1389
2016-07-12,1.3213
2016-07-13,-0.3432
2016-07-14,-0.0689
2016-07-15,0.2068
2016-07-18,1.3755
2016-07-19,0.9498
2016-07-20,-0.291
2016-07-21,-0.8174
2016-07-22,1.6484
2016-07-25,-0.1351
2016-07-26,0.5413
2016-07-27,0.2692
2016-07-28,-1.3423
2016-07-29,0.5442
2016-08-01,-0.203
2016-08-02,-0.0678
2016-08-03,-0.0678
2016-08-04,-0.1358
2016-08-05,0.2039
2016-08-08,-0.0678
2016-08-09,-0.8147
2016-08-10,0.7529
2016-08-11,-0.4076
2016-08-12,1.3643
2016-08-15,2.4899
2016-08-16,1.5758
2016-08-17,0.8403
2016-08-18,-0.9827
2016-08-19,-0.7848
2016-08-22,0.0659
2016-08-23,-0.6588
2016-08-24,-1.6578
2016-08-25,0.472
2016-08-26,1.1409
2016-08-29,-0.0664
2016-08-30,0.8632
2016-08-31,-0.6583
2016-09-01,0.8615
2016-09-02,0.1971
2016-09-06,0.2623
2016-09-07,-1.3734
2016-09-08,-0.1989
2016-09-09,-0.2658
2016-09-12,-1.5323
2016-09-13,-1.3532
2016-09-14,-1.5775000000000001
2016-09-15,-0.2787
2016-09-16,0.4892
2016-09-19,0.904
2016-09-20,0.9421
2016-09-21,0.6211
2016-09-22,-0.0686
2016-09-23,-9.4715
2016-09-26,-0.6065
2016-09-27,0.0
2016-09-28,-0.6865
2016-09-29,-0.1536
2016-09-30,0.8462
2016-10-03,-0.2288
2016-10-04,-0.5352
2016-10-05,-0.2306
2016-10-06,4.9307
2016-10-07,0.2203
2016-10-10,0.0
2016-10-11,-1.3187
2016-10-12,0.5197
2016-10-13,-0.9601
2016-10-14,0.2237
2016-10-17,-2.2321
2016-10-18,1.8265
2016-10-19,0.2242
2016-10-20,-0.1506
2016-10-21,0.9804
2016-10-24,-0.8962
2016-10-25,-0.3768
2016-10-26,-1.5129000000000001
2016-10-27,0.0768
2016-10-28,-0.2302
2016-10-31,-0.9231
2016-11-01,-2.795
2016-11-02,0.1597
2016-11-03,-1.9936
2016-11-04,-1.8714
2016-11-07,1.8242
2016-11-08,0.8143
2016-11-09,0.0
2016-11-10,-2.504
2016-11-11,0.0829
2016-11-14,-0.2483
2016-11-15,0.0
2016-11-16,0.249
2016-11-17,0.3311
2016-11-18,0.3336
2016-11-21,-0.1663
2016-11-22,-0.4996
2016-11-23,0.6695
2016-11-25,2.4938000000000002
2016-11-28,-0.4866
2016-11-29,1.304
2016-11-30,0.1609
2016-12-01,-0.6426
2016-12-02,-1.8593
2016-12-05,0.9885
2016-12-06,0.571
2016-12-07,0.0811
2016-12-08,1.7828
2016-12-09,1.5924
2016-12-12,1.5674000000000001
2016-12-13,1.3889
2016-12-14,0.3044
2016-12-15,-0.5311
2016-12-16,3.1274
2016-12-19,0.0
2016-12-20,-0.224
2016-12-21,-2.2455
2016-12-22,1.1485
2016-12-23,-0.9841
2016-12-27,-0.6116
2016-12-28,-1.3077
2016-12-29,0.8574
2016-12-30,-0.0773
2017-01-03,2.7842000000000002
2017-01-04,2.6336
2017-01-05,0.2933
2017-01-06,-0.2193
2017-01-09,-0.1465
2017-01-10,-0.6603
2017-01-11,1.5510000000000002
2017-01-12,0.1455
2017-01-13,0.2905
2017-01-17,0.7241
2017-01-18,0.7908
2017-01-19,0.0
2017-01-20,-0.9359
2017-01-23,1.1628
2017-01-24,-0.5747
2017-01-25,0.4335
2017-01-26,0.2158
2017-01-27,-0.3589
2017-01-30,0.5043
2017-01-31,-0.9319
2017-02-01,0.7959
2017-02-02,0.1436
2017-02-03,0.0717
2017-02-06,0.2149
2017-02-07,0.0715
2017-02-08,0.0
2017-02-09,-0.1429
2017-02-10,0.9299
2017-02-13,1.4883
2017-02-14,0.9078
2017-02-15,0.4844
2017-02-16,0.3475
2017-02-17,-1.3158
2017-02-21,1.8246
2017-02-22,-1.3094000000000001
2017-02-23,1.1173
2017-02-24,1.174
2017-02-27,-3.1399
2017-02-28,-4.3693
2017-03-01,3.0214
2017-03-02,-0.4292
2017-03-03,0.431
2017-03-06,0.2861
2017-03-07,0.4993
2017-03-08,1.9163000000000001
2017-03-09,-3.273
2017-03-10,0.432
2017-03-13,1.2903
2017-03-14,-0.2831
2017-03-15,0.7807
2017-03-16,0.1408
2017-03-17,1.0549
2017-03-20,0.8351
2017-03-21,-1.1732
2017-03-22,0.0
2017-03-23,-0.9866
2017-03-24,0.7117
2017-03-27,0.424
2017-03-28,-1.689
2017-03-29,3.078
2017-03-30,-1.5972
2017-03-31,1.3409
2017-04-03,-1.6017000000000001
2017-04-04,-0.2123
2017-04-05,0.4255
2017-04-06,0.0
2017-04-07,-0.4237
2017-04-10,-0.3546
2017-04-11,0.1423
2017-04-12,-0.2132
2017-04-13,0.0
2017-04-17,1.0684
2017-04-18,-0.3556
2017-04-19,0.571
2017-04-20,0.3549
2017-04-21,-0.2122
2017-04-24,0.6378
2017-04-25,0.5634
2017-04-26,-1.1905000000000001
2017-04-27,0.1417
2017-04-28,0.2831
2017-05-01,0.2823
2017-05-02,0.0
2017-05-03,-1.0556
2017-05-04,-2.5605
2017-05-05,1.8978000000000002
2017-05-08,-0.0716
2017-05-09,-1.5771
2017-05-10,-1.0197
2017-05-11,-0.8094
2017-05-12,0.3709
2017-05-15,3.0673
2017-05-16,0.4661
2017-05-17,-1.4276
2017-05-18,1.5206
2017-05-19,-1.9971
2017-05-22,0.2939
2017-05-23,0.9524
2017-05-24,0.0
2017-05-25,-0.4354
2017-05-26,-1.312
2017-05-30,1.1078000000000001
2017-05-31,-1.2418
2017-06-01,0.1479
2017-06-02,0.517
2017-06-05,0.2939
2017-06-06,0.0733
2017-06-07,-1.0249
2017-06-08,-0.9615
2017-06-09,-0.2987
2017-06-12,1.7227999999999999
2017-06-13,-0.3682
2017-06-14,-0.7391
2017-06-15,0.7446
2017-06-16,0.9608
2017-06-19,0.2928
2017-06-20,-1.0317
2017-06-21,-0.1489
2017-06-22,-0.8203
2017-06-23,-0.6015
2017-06-26,-0.8321
2017-06-27,-0.6865
2017-06-28,-0.768
2017-06-29,0.1548
2017-06-30,0.541
2017-07-03,2.0753
2017-07-05,-0.9036
2017-07-06,0.304
2017-07-07,0.1515
2017-07-10,-0.4539
2017-07-11,0.4559
2017-07-12,0.4539
2017-07-13,0.5271
2017-07-14,-0.2247
2017-07-17,0.6006
2017-07-18,0.597
2017-07-19,-0.2967
2017-07-20,-0.0751
2017-07-21,-0.2256
2017-07-24,-1.8086
2017-07-25,-0.2302
2017-07-26,2.3846
2017-07-27,-1.4275
2017-07-28,-0.686
2017-07-31,-0.2302
2017-08-01,1.3077
2017-08-02,-1.063
2017-08-03,-0.4605
2017-08-04,-1.542
2017-08-07,0.2866
2017-08-08,-14.4191
2017-08-09,-10.8577
2017-08-10,-7.9836
2017-08-11,-0.1112
2017-08-14,2.6726
2017-08-15,1.0846
2017-08-16,-1.3948
2017-08-17,-0.8705
2017-08-18,1.427
2017-08-21,-3.0303
2017-08-22,0.3398
2017-08-23,-0.3386
2017-08-24,-1.1325
2017-08-25,0.1145
2017-08-28,-0.1144
2017-08-29,0.2291
2017-08-30,1.2570999999999999
2017-08-31,-1.4673
2017-09-01,1.3746
2017-09-05,3.0508
2017-09-06,-0.4386
2017-09-07,-0.2203
2017-09-08,0.0
2017-09-11,2.8698
2017-09-12,-0.2146
2017-09-13,0.0
2017-09-14,-0.6452
2017-09-15,1.1905000000000001
2017-09-18,-0.8556
2017-09-19,-0.2157
2017-09-20,0.1096
2017-09-21,0.1095
2017-09-22,1.6411
2017-09-25,0.2153
2017-09-26,0.7519
2017-09-27,-0.1066
2017-09-28,-0.2134
2017-09-29,2.0321
2017-10-02,4.2977
2017-10-03,-8.0402
2017-10-04,-0.9836
2017-10-05,0.7726
2017-10-06,0.2191
2017-10-09,0.4372
2017-10-10,-0.3264
2017-10-11,-0.655
2017-10-12,1.2088
2017-10-13,-0.4343
2017-10-16,-0.4362
2017-10-17,-0.4381
2017-10-18,-0.5501
2017-10-19,-0.1106
2017-10-20,-0.0742
2017-10-23,-0.4474
2017-10-24,-2.0225
2017-10-25,-2.5229
2017-10-26,0.4706
2017-10-27,-0.2342
2017-10-30,-0.4695
2017-10-31,-1.8868
2017-11-01,-0.3606
2017-11-02,-3.6188000000000002
2017-11-03,1.1264
2017-11-06,0.7426
2017-11-07,-2.7027
2017-11-08,1.1364
2017-11-09,-0.9988
2017-11-10,-3.2787
2017-11-13,1.4342
2017-11-14,-0.6427
2017-11-15,-0.9056
2017-11-16,-0.7833
2017-11-17,0.1316
2017-11-20,-0.7451
2017-11-21,0.6693
2017-11-22,3.0585
2017-11-24,-1.5484
2017-11-27,-1.5727
2017-11-28,1.0652
2017-11-29,0.1318
2017-11-30,0.2632
2017-12-01,-0.3937
2017-12-04,2.3715
2017-12-05,0.3861
2017-12-06,-0.5128
2017-12-07,0.3866
2017-12-08,-0.3851
2017-12-11,-0.9021
2017-12-12,-0.2601
2017-12-13,-1.3038
2017-12-14,0.5284
2017-12-15,0.5256
2017-12-18,0.3922
2017-12-19,-0.2174
2017-12-20,-0.3958
2017-12-21,-0.9272
2017-12-22,0.4011
2017-12-26,-0.7989
2017-12-27,-1.4765
2017-12-28,-0.545
2017-12-29,-0.274
2018-01-02,2.6099
2018-01-03,-0.8032
2018-01-04,-0.9447
2018-01-05,-0.1362
2018-01-08,0.8186
2018-01-09,-0.5413
2018-01-10,0.9524
2018-01-11,0.8086
2018-01-12,0.8021
2018-01-16,1.1936
2018-01-17,0.5242
2018-01-18,1.3038
2018-01-19,0.2999
2018-01-22,1.1673
2018-01-23,-0.1282
2018-01-24,0.4493
2018-01-25,-0.0639
2018-01-26,0.3836
2018-01-29,-0.7643
2018-01-30,0.0
2018-01-31,-0.6418
2018-02-01,0.3876
2018-02-02,-0.7722
2018-02-05,-3.2425
2018-02-06,0.4021
2018-02-07,3.0708
2018-02-08,-3.3679
2018-02-09,-1.7426
2018-02-12,1.5007000000000001
2018-02-13,0.4032
2018-02-14,1.4726
2018-02-15,-0.9235
2018-02-16,-0.4887
2018-02-20,-1.4885
2018-02-21,-1.2363
2018-02-22,-0.4172
2018-02-23,0.0
2018-02-26,0.2793
