ticker,SFL US Equity
2004-11-02,-2.2366
2004-11-03,-0.305
2004-11-04,1.7338
2004-11-05,0.9524
2004-11-08,0.9434
2004-11-09,-2.1151
2004-11-10,0.5025
2004-11-11,4.9
2004-11-12,2.4309
2004-11-15,-0.8841
2004-11-16,2.4413
2004-11-17,1.3291
2004-11-18,1.5377999999999998
2004-11-19,0.3118
2004-11-22,5.9059
2004-11-23,3.8034
2004-11-24,1.935
2004-11-26,3.9984
2004-11-29,-2.0194
2004-11-30,-0.7134
2004-12-01,-2.3952
2004-12-02,-2.2086
2004-12-03,0.9619
2004-12-06,4.4325
2004-12-07,-2.8163
2004-12-08,-0.8163
2004-12-09,-3.1276
2004-12-10,-2.3789
2004-12-13,2.9156
2004-12-14,-1.0571
2004-12-15,1.3675
2004-12-16,-1.0961
2004-12-17,-1.9607999999999999
2004-12-20,0.4783
2004-12-21,1.6876
2004-12-22,-5.0638
2004-12-23,-4.9753
2004-12-27,-3.5377
2004-12-28,5.379
2004-12-29,-3.2947
2004-12-30,1.2476
2004-12-31,-2.7488
2005-01-03,-3.9961
2005-01-04,-6.2943999999999996
2005-01-05,3.3586
2005-01-06,1.6247
2005-01-07,-1.4956
2005-01-10,0.6283
2005-01-11,1.1967
2005-01-12,-0.3085
2005-01-13,3.7133000000000003
2005-01-14,4.4257
2005-01-18,-1.4762
2005-01-19,-1.9816
2005-01-20,-1.8738000000000001
2005-01-21,0.9548
2005-01-24,-1.6425999999999998
2005-01-25,1.5688
2005-01-26,1.2955
2005-01-27,3.2956
2005-01-28,3.4762
2005-01-31,4.74
2005-02-01,5.0527
2005-02-02,-2.0494
2005-02-03,-1.1529
2005-02-04,-1.4255
2005-02-07,-1.0079
2005-02-08,-0.9739
2005-02-09,1.2517
2005-02-10,0.883
2005-02-11,0.6565
2005-02-14,0.1739
2005-02-15,-0.9983
2005-02-16,1.096
2005-02-17,-2.8621
2005-02-18,-1.1607
2005-02-22,-0.1355
2005-02-23,3.3468999999999998
2005-02-24,-1.6193
2005-02-25,0.3114
2005-02-28,-1.6408
2005-03-01,-2.615
2005-03-02,-0.3241
2005-03-03,-1.1147
2005-03-04,3.5594
2005-03-07,-3.6229
2005-03-08,-2.2651
2005-03-09,1.6272
2005-03-10,1.1645
2005-03-11,-1.295
2005-03-14,2.2838
2005-03-15,1.8527
2005-03-16,-0.1866
2005-03-17,0.7477
2005-03-18,-0.8349
2005-03-21,0.7951
2005-03-22,-1.2529
2005-03-23,-3.2895
2005-03-24,2.2352
2005-03-28,-1.4734
2005-03-29,-3.0391
2005-03-30,0.3483
2005-03-31,0.6445
2005-04-01,-0.0493
2005-04-04,1.5771
2005-04-05,-0.1941
2005-04-06,0.1458
2005-04-07,-1.4078
2005-04-08,-0.8863
2005-04-11,-0.8942
2005-04-12,0.6015
2005-04-13,-1.0962
2005-04-14,-1.0076
2005-04-15,-0.916
2005-04-18,0.1541
2005-04-19,2.1026
2005-04-20,-1.9588
2005-04-21,1.5880999999999998
2005-04-22,-0.1513
2005-04-25,0.4545
2005-04-26,0.553
2005-04-27,-3.4
2005-04-28,-3.2609
2005-04-29,-0.535
2005-05-02,1.0221
2005-05-03,-0.7987
2005-05-04,1.4493
2005-05-05,2.0106
2005-05-06,2.0747
2005-05-09,-0.9146
2005-05-10,-0.9231
2005-05-11,0.4141
2005-05-12,-1.8041
2005-05-13,-0.3675
2005-05-16,-1.2118
2005-05-17,1.8133
2005-05-18,-0.8381
2005-05-19,0.0528
2005-05-20,-1.3728
2005-05-23,-0.4818
2005-05-24,-1.6676
2005-05-25,0.3282
2005-05-26,0.5453
2005-05-27,1.1931
2005-05-31,3.6442
2005-06-01,1.6029
2005-06-02,2.7481
2005-06-03,-0.6934
2005-06-06,-0.2494
2005-06-07,-2.5
2005-06-08,0.5128
2005-06-09,0.5236
2005-06-10,-1.0417
2005-06-13,-1.4737
2005-06-14,-1.1752
2005-06-15,1.7838
2005-06-16,-1.5932
2005-06-17,0.1619
2005-06-20,-1.2931
2005-06-21,-0.7642
2005-06-22,1.5402
2005-06-23,0.3792
2005-06-24,-0.054
2005-06-27,-0.594
2005-06-28,1.5209000000000001
2005-06-29,0.6956
2005-06-30,0.4782
2005-07-01,2.5911999999999997
2005-07-05,0.0515
2005-07-06,-0.6182
2005-07-07,0.1037
2005-07-08,0.1554
2005-07-11,-0.0517
2005-07-12,2.6384
2005-07-13,-0.9577
2005-07-14,-0.1527
2005-07-15,0.6626
2005-07-18,-1.2658
2005-07-19,0.0513
2005-07-20,1.6402
2005-07-21,-0.9581
2005-07-22,-0.9674
2005-07-25,-1.1311
2005-07-26,-0.936
2005-07-27,-0.7874
2005-07-28,-0.6349
2005-07-29,0.1065
2005-08-01,-0.266
2005-08-02,0.5867
2005-08-03,0.3712
2005-08-04,1.1094
2005-08-05,-0.209
2005-08-08,-2.6178
2005-08-09,-0.8065
2005-08-10,0.271
2005-08-11,-0.5405
2005-08-12,-0.8152
2005-08-15,0.3836
2005-08-16,1.5284
2005-08-17,-0.5376
2005-08-18,-0.0541
2005-08-19,2.1633
2005-08-22,-0.1059
2005-08-23,0.053
2005-08-24,5.6674
2005-08-25,2.005
2005-08-26,-0.3931
2005-08-29,-0.3453
2005-08-30,0.1485
2005-08-31,1.5817999999999999
2005-09-01,0.146
2005-09-02,-0.3984
2005-09-06,0.1
2005-09-07,-0.3497
2005-09-08,0.8521
2005-09-09,-0.2485
2005-09-12,-0.5481
2005-09-13,-0.3507
2005-09-14,-0.0503
2005-09-15,0.1006
2005-09-16,0.201
2005-09-19,0.2006
2005-09-20,-0.5005
2005-09-21,-1.2072
2005-09-22,-1.4257
2005-09-23,-0.7748
2005-09-26,1.7179
2005-09-27,-0.2047
2005-09-28,-0.4615
2005-09-29,1.9062000000000001
2005-09-30,1.1122
2005-10-03,1.25
2005-10-04,-2.963
2005-10-05,-2.5445
2005-10-06,-0.7833
2005-10-07,2.6316
2005-10-10,-0.5128
2005-10-11,0.2577
2005-10-12,-1.3368
2005-10-13,-2.1365
2005-10-14,0.5857
2005-10-17,0.4235
2005-10-18,-3.5319000000000003
2005-10-19,-1.3660999999999999
2005-10-20,-0.0554
2005-10-21,-0.4989
2005-10-24,2.507
2005-10-25,0.9239
2005-10-26,1.2924
2005-10-27,-1.1696
2005-10-28,1.7751000000000001
2005-10-31,0.6342
2005-11-01,0.0525
2005-11-02,0.2625
2005-11-03,-0.5236
2005-11-04,0.3158
2005-11-07,-0.3673
2005-11-08,-0.4739
2005-11-09,1.0582
2005-11-10,-1.2042
2005-11-11,2.0138
2005-11-14,-0.5195
2005-11-15,-1.0966
2005-11-16,-0.8976
2005-11-17,0.9057
2005-11-18,0.8448
2005-11-21,0.0
2005-11-22,1.0471
2005-11-23,-0.7772
2005-11-25,-0.5744
2005-11-28,-1.6721
2005-11-29,0.8228
2005-11-30,-0.4353
2005-12-01,2.0765
2005-12-02,-2.4625
2005-12-05,0.7684
2005-12-06,-0.5991
2005-12-07,-0.6027
2005-12-08,-1.2679
2005-12-09,1.34
2005-12-12,-0.7163
2005-12-13,1.0544
2005-12-14,-0.659
2005-12-15,0.7186
2005-12-16,-1.3172
2005-12-19,-1.5573000000000001
2005-12-20,0.2825
2005-12-21,-0.2817
2005-12-22,-0.1695
2005-12-23,-2.0939
2005-12-27,-1.0405
2005-12-28,-0.7009
2005-12-29,-0.6471
2005-12-30,0.0592
2006-01-03,3.6686
2006-01-04,1.8265
2006-01-05,-0.3363
2006-01-06,-0.1125
2006-01-09,1.3514
2006-01-10,-1.1111
2006-01-11,1.7978
2006-01-12,-0.8278
2006-01-13,0.3339
2006-01-17,-0.6656
2006-01-18,-0.2233
2006-01-19,0.8394
2006-01-20,0.4994
2006-01-23,3.2579000000000002
2006-01-24,0.2674
2006-01-25,-0.5867
2006-01-26,-0.4292
2006-01-27,-1.8858000000000001
2006-01-30,0.8786
2006-01-31,-0.5988
2006-02-01,0.4381
2006-02-02,-0.6543
2006-02-03,0.0
2006-02-06,-0.7135
2006-02-07,-0.4422
2006-02-08,0.4442
2006-02-09,-0.1658
2006-02-10,0.6091
2006-02-13,-1.3759000000000001
2006-02-14,1.6183
2006-02-15,-0.4393
2006-02-16,0.4413
2006-02-17,2.3613
2006-02-21,-1.2339
2006-02-22,0.2716
2006-02-23,0.4334
2006-02-24,-1.1865999999999999
2006-02-27,-0.2729
2006-02-28,0.2189
2006-03-01,-0.5461
2006-03-02,1.5925
2006-03-03,0.3889
2006-03-06,-0.8301
2006-03-07,-1.6741000000000001
2006-03-08,-0.681
2006-03-09,0.2857
2006-03-10,-1.1396
2006-03-13,-2.0173
2006-03-14,-0.1176
2006-03-15,0.2356
2006-03-16,-0.0588
2006-03-17,0.2939
2006-03-20,-1.4068
2006-03-21,-0.7134
2006-03-22,1.4371
2006-03-23,0.1771
2006-03-24,0.2946
2006-03-27,-0.4113
2006-03-28,1.8289
2006-03-29,0.1159
2006-03-30,-1.9097
2006-03-31,1.2389000000000001
2006-04-03,-0.8741
2006-04-04,-0.0588
2006-04-05,0.2353
2006-04-06,-0.0587
2006-04-07,-1.057
2006-04-10,0.0593
2006-04-11,-1.8387
2006-04-12,1.6314
2006-04-13,-1.5457999999999998
2006-04-17,0.0604
2006-04-18,0.9053
2006-04-19,1.0167
2006-04-20,1.6578
2006-04-21,2.7373
2006-04-24,-2.3243
2006-04-25,-1.6831
2006-04-26,-0.059
2006-04-27,-1.2995
2006-04-28,1.915
2006-05-01,-0.7634
2006-05-02,0.2959
2006-05-03,-0.295
2006-05-04,1.7751000000000001
2006-05-05,1.1628
2006-05-08,-0.977
2006-05-09,-0.7545
2006-05-10,1.8129
2006-05-11,-0.3446
2006-05-12,-0.9222
2006-05-15,-1.2798
2006-05-16,-0.5893
2006-05-17,-0.8299
2006-05-18,0.5977
2006-05-19,0.1188
2006-05-22,-0.8902
2006-05-23,1.3174000000000001
2006-05-24,-0.2955
2006-05-25,0.1778
2006-05-26,0.5917
2006-05-30,-0.1765
2006-05-31,0.1768
2006-06-01,1.7647
2006-06-02,0.5202
2006-06-05,-1.2651
2006-06-06,-1.1066
2006-06-07,0.53
2006-06-08,0.175
2006-06-09,1.3261
2006-06-12,-0.7134
2006-06-13,-2.2156000000000002
2006-06-14,0.4287
2006-06-15,2.622
2006-06-16,-1.1289
2006-06-19,-1.1418
2006-06-20,1.0942
2006-06-21,1.8641
2006-06-22,-0.1771
2006-06-23,0.7096
2006-06-26,-0.1762
2006-06-27,-0.1765
2006-06-28,0.2357
2006-06-29,1.5285
2006-06-30,0.2316
2006-07-03,4.1017
2006-07-05,0.7214
2006-07-06,-0.3857
2006-07-07,0.1659
2006-07-10,-1.1044
2006-07-11,1.34
2006-07-12,0.9366
2006-07-13,-1.6921
2006-07-14,0.3887
2006-07-17,1.2721
2006-07-18,0.9285
2006-07-19,0.4329
2006-07-20,-0.7004
2006-07-21,0.0543
2006-07-24,1.3557000000000001
2006-07-25,1.1236
2006-07-26,-0.8466
2006-07-27,-0.4803
2006-07-28,1.4477
2006-07-31,2.7484
2006-08-01,1.3374
2006-08-02,-1.6244
2006-08-03,1.806
2006-08-04,0.8109
2006-08-07,0.0
2006-08-08,0.553
2006-08-09,0.0
2006-08-10,-0.55
2006-08-11,-0.7541
2006-08-14,-0.9119
2006-08-15,0.409
2006-08-16,1.4257
2006-08-17,-1.9076
2006-08-18,1.7912
2006-08-21,0.1508
2006-08-22,2.9116
2006-08-23,-0.3902
2006-08-24,0.9305
2006-08-25,0.9219
2006-08-28,0.9615
2006-08-29,-0.2857
2006-08-30,-1.4691
2006-08-31,0.2982
2006-09-01,0.0
2006-09-05,0.892
2006-09-06,-1.7191
2006-09-07,0.05
2006-09-08,-2.0979
2006-09-11,-1.8367
2006-09-12,2.9106
2006-09-13,-0.2525
2006-09-14,0.0506
2006-09-15,-1.1134
2006-09-18,1.0747
2006-09-19,0.2532
2006-09-20,-1.0606
2006-09-21,-0.3573
2006-09-22,-0.1025
2006-09-25,-0.6154
2006-09-26,2.4252000000000002
2006-09-27,0.9068
2006-09-28,-0.4493
2006-09-29,-0.2006
2006-10-02,0.5025
2006-10-03,-1.95
2006-10-04,-1.1219
2006-10-05,-0.1031
2006-10-06,-0.3098
2006-10-09,0.6214
2006-10-10,0.4632
2006-10-11,-0.5635
2006-10-12,0.6698
2006-10-13,0.3582
2006-10-16,-0.5609
2006-10-17,-0.359
2006-10-18,0.8749
2006-10-19,0.6633
2006-10-20,-1.1151
2006-10-23,1.0251
2006-10-24,2.4859999999999998
2006-10-25,0.8911
2006-10-26,0.3435
2006-10-27,2.6406
2006-10-30,0.4288
2006-10-31,-0.0474
2006-11-01,-0.0949
2006-11-02,-0.2375
2006-11-03,0.0476
2006-11-06,-0.0476
2006-11-07,1.1905000000000001
2006-11-08,0.7529
2006-11-09,1.588
2006-11-10,0.6437
2006-11-13,1.8273000000000001
2006-11-14,1.3458999999999999
2006-11-15,1.815
2006-11-16,-4.6087
2006-11-17,2.3245
2006-11-20,0.2227
2006-11-21,1.1111
2006-11-22,-1.5824
2006-11-24,2.0545
2006-11-27,-0.5252
2006-11-28,-2.5077
2006-11-29,-1.3538000000000001
2006-11-30,1.7841
2006-12-01,-0.1348
2006-12-04,0.0
2006-12-05,3.4203
2006-12-06,0.8909
2006-12-07,-0.2208
2006-12-08,0.3982
2006-12-11,2.0714
2006-12-12,0.734
2006-12-13,0.2143
2006-12-14,1.5825
2006-12-15,-0.6316
2006-12-18,0.678
2006-12-19,-0.1263
2006-12-20,-1.7278
2006-12-21,-0.0858
2006-12-22,0.0
2006-12-26,1.3734
2006-12-27,0.1693
2006-12-28,0.5917
2006-12-29,-0.1681
2007-01-03,-1.4731
2007-01-04,-1.8368
2007-01-05,-1.4795
2007-01-08,-0.3975
2007-01-09,-0.8869
2007-01-10,-0.4027
2007-01-11,-0.0898
2007-01-12,2.7878
2007-01-16,-0.2625
2007-01-17,1.0088
2007-01-18,0.5645
2007-01-19,0.9499
2007-01-22,0.0
2007-01-23,2.053
2007-01-24,-0.922
2007-01-25,0.2961
2007-01-26,-1.0544
2007-01-29,0.3836
2007-01-30,1.0191
2007-01-31,-0.2522
2007-02-01,0.5478
2007-02-02,2.0536
2007-02-05,0.2464
2007-02-06,-0.3277
2007-02-07,0.6987
2007-02-08,0.4082
2007-02-09,0.0813
2007-02-12,-0.7311
2007-02-13,1.2275
2007-02-14,1.4551
2007-02-15,0.1594
2007-02-16,1.5114999999999998
2007-02-20,1.8417
2007-02-21,-0.1154
2007-02-22,0.5393
2007-02-23,-0.3831
2007-02-26,-2.5385
2007-02-27,-2.1705
2007-02-28,4.881
2007-03-01,-1.4231
2007-03-02,0.2341
2007-03-05,-2.102
2007-03-06,5.8847000000000005
2007-03-07,2.4914
2007-03-08,0.4488
2007-03-09,2.3083
2007-03-12,1.5284
2007-03-13,-2.509
2007-03-14,-1.3603
2007-03-15,-0.1491
2007-03-16,-0.224
2007-03-19,-0.636
2007-03-20,0.866
2007-03-21,0.9332
2007-03-22,0.7766
2007-03-23,0.1101
2007-03-26,1.2097
2007-03-27,-0.833
2007-03-28,0.073
2007-03-29,1.4599
2007-03-30,-1.3309
2007-04-02,0.7291
2007-04-03,-0.6877
2007-04-04,0.9475
2007-04-05,0.5776
2007-04-09,1.9024
2007-04-10,-0.634
2007-04-11,0.1418
2007-04-12,1.0973
2007-04-13,-2.0308
2007-04-16,0.965
2007-04-17,-0.885
2007-04-18,3.2143
2007-04-19,-1.9723000000000002
2007-04-20,1.5531000000000001
2007-04-23,1.8422
2007-04-24,0.5119
2007-04-25,1.6638
2007-04-26,-1.1356
2007-04-27,0.777
2007-04-30,-0.3017
2007-05-01,-0.3026
2007-05-02,-1.2142
2007-05-03,0.8194
2007-05-04,0.8127
2007-05-07,1.3436
2007-05-08,1.1601
2007-05-09,0.6881
2007-05-10,-1.0739
2007-05-11,1.3158
2007-05-14,0.5844
2007-05-15,-0.2905
2007-05-16,0.259
2007-05-17,-1.4853
2007-05-18,-1.7370999999999999
2007-05-21,0.8672
2007-05-22,0.3638
2007-05-23,0.659
2007-05-24,-1.9967000000000001
2007-05-25,1.0354
2007-05-29,1.7189999999999999
2007-05-30,-0.455
2007-05-31,1.4365
2007-06-01,0.354
2007-06-04,-0.1283
2007-06-05,0.8992
2007-06-06,-1.9733
2007-06-07,-8.0992
2007-06-08,1.0432
2007-06-11,1.2816
2007-06-12,-0.9139
2007-06-13,0.9578
2007-06-14,0.8433
2007-06-15,1.5678999999999998
2007-06-18,2.0926
2007-06-19,1.1761
2007-06-20,-1.9595
2007-06-21,0.5759
2007-06-22,1.0104
2007-06-25,-0.4001
2007-06-26,-2.5778
2007-06-27,0.7216
2007-06-28,1.4671
2007-06-29,-0.2017
2007-07-02,0.9434
2007-07-03,2.1696
2007-07-05,1.6008
2007-07-06,1.2219
2007-07-09,0.1906
2007-07-10,-4.1535
2007-07-11,1.7532
2007-07-12,-0.4551
2007-07-13,-0.1306
2007-07-16,-2.3872
2007-07-17,-0.2345
2007-07-18,-0.7723
2007-07-19,3.5871
2007-07-20,-0.4574
2007-07-23,-0.1969
2007-07-24,-1.9073
2007-07-25,0.1006
2007-07-26,-3.9518
2007-07-27,-4.7071
2007-07-30,-1.7197
2007-07-31,4.0581
2007-08-01,-3.22
2007-08-02,-0.3327
2007-08-03,-4.9332
2007-08-06,-0.8194
2007-08-07,1.8489
2007-08-08,1.7381
2007-08-09,2.9233000000000002
2007-08-10,-4.1682
2007-08-13,0.6928
2007-08-14,-0.6116
2007-08-15,-2.9615
2007-08-16,-2.1007
2007-08-17,3.9676
2007-08-20,1.2461
2007-08-21,0.5385
2007-08-22,5.394
2007-08-23,-0.5082
2007-08-24,3.3564
2007-08-27,-1.6943000000000001
2007-08-28,-3.6625
2007-08-29,3.019
2007-08-30,-1.292
2007-08-31,7.5916
2007-09-04,-1.6684
2007-09-05,-2.0148
2007-09-06,0.5772
2007-09-07,-2.9412000000000003
2007-09-10,-2.7716
2007-09-11,1.4823
2007-09-12,-2.5094
2007-09-13,-0.6531
2007-09-14,1.3148
2007-09-17,-1.3359
2007-09-18,4.4487
2007-09-19,2.8519
2007-09-20,-1.8005
2007-09-21,1.8702
2007-09-24,-2.5198
2007-09-25,-1.0709
2007-09-26,-0.0373
2007-09-27,-1.1949
2007-09-28,-0.7181
2007-10-01,3.8066
2007-10-02,-1.7602
2007-10-03,-0.5972
2007-10-04,-0.6384
2007-10-05,2.3054
2007-10-08,-1.884
2007-10-09,-0.753
2007-10-10,-1.2519
2007-10-11,-0.9604
2007-10-12,1.6292
2007-10-15,1.7557
2007-10-16,-1.3503
2007-10-17,-0.4563
2007-10-18,0.6494
2007-10-19,1.518
2007-10-22,0.2243
2007-10-23,1.7530999999999999
2007-10-24,0.2933
2007-10-25,-1.7909000000000002
2007-10-26,1.6375
2007-10-29,0.3662
2007-10-30,-1.4593
2007-10-31,1.3699
2007-11-01,-3.1775
2007-11-02,-1.8860999999999999
2007-11-05,-0.2691
2007-11-06,0.1928
2007-11-07,-4.5786999999999995
2007-11-08,8.3871
2007-11-09,-2.4926
2007-11-12,-1.0301
2007-11-13,2.0817
2007-11-14,-0.4909
2007-11-15,-1.1764999999999999
2007-11-16,0.0
2007-11-19,-4.3011
2007-11-20,1.8058
2007-11-21,0.0
2007-11-23,3.9811
2007-11-26,-3.2907
2007-11-27,0.6405
2007-11-28,3.1822
2007-11-29,0.6168
2007-11-30,-2.4138
2007-12-03,-1.0208
2007-12-04,-2.261
2007-12-05,1.1364
2007-12-06,2.809
2007-12-07,3.708
2007-12-10,2.07
2007-12-11,-3.3555
2007-12-12,2.0221
2007-12-13,-0.5236
2007-12-14,-1.1278
2007-12-17,-1.1787
2007-12-18,2.6549
2007-12-19,4.6852
2007-12-20,-0.8593
2007-12-21,1.9140000000000001
2007-12-24,0.8505
2007-12-26,-0.7379
2007-12-27,-1.5929
2007-12-28,2.0863
2007-12-31,-2.3608000000000002
2008-01-02,0.3248
2008-01-03,-0.3597
2008-01-04,-4.4043
2008-01-07,-0.3399
2008-01-08,-0.9473
2008-01-09,2.4101
2008-01-10,-0.9712
2008-01-11,-1.1316
2008-01-14,1.3735
2008-01-15,-3.0109
2008-01-16,-3.4924
2008-01-17,-2.0105
2008-01-18,-2.0517
2008-01-22,1.0892
2008-01-23,-0.6631
2008-01-24,-1.7939
2008-01-25,1.1045
2008-01-28,2.521
2008-01-29,-0.1639
2008-01-30,2.5862
2008-01-31,4.8419
2008-02-01,2.3664
2008-02-04,-3.2811
2008-02-05,0.1157
2008-02-06,0.7316
2008-02-07,4.1667
2008-02-08,-2.422
2008-02-11,-0.188
2008-02-12,2.11
2008-02-13,1.6974
2008-02-14,0.3628
2008-02-15,-1.0846
2008-02-19,1.7909000000000002
2008-02-20,0.5745
2008-02-21,-3.4988
2008-02-22,-1.7758
2008-02-25,3.8846
2008-02-26,-1.629
2008-02-27,-1.8441999999999998
2008-02-28,1.112
2008-02-29,-2.0099
2008-03-03,0.3483
2008-03-04,0.1928
2008-03-05,2.2325
2008-03-06,-4.7816
2008-03-07,-2.1352
2008-03-10,-3.596
2008-03-11,5.197
2008-03-12,-1.6733
2008-03-13,3.363
2008-03-14,-2.6264
2008-03-17,-3.7037
2008-03-18,6.2291
2008-03-19,-3.4632
2008-03-20,3.0575
2008-03-24,1.5823
2008-03-25,0.5062
2008-03-26,0.6199
2008-03-27,1.5017
2008-03-28,0.1897
2008-03-31,-0.4922
2008-04-01,1.1416
2008-04-02,0.4138
2008-04-03,1.1615
2008-04-04,0.2222
2008-04-07,0.037
2008-04-08,1.9948000000000001
2008-04-09,-0.6519
2008-04-10,1.6040999999999999
2008-04-11,-0.7894
2008-04-14,0.217
2008-04-15,1.9127
2008-04-16,2.1246
2008-04-17,0.5201
2008-04-18,1.0003
2008-04-21,0.0
2008-04-22,-0.7855
2008-04-23,0.8262
2008-04-24,0.956
2008-04-25,-0.0338
2008-04-28,1.0487
2008-04-29,-0.4352
2008-04-30,1.9502000000000002
2008-05-01,2.7045
2008-05-02,-1.2203
2008-05-05,-1.3004
2008-05-06,0.9552
2008-05-07,-0.8809
2008-05-08,-0.9875
2008-05-09,-0.8311
2008-05-12,2.1455
2008-05-13,1.0502
2008-05-14,0.1624
2008-05-15,1.4591
2008-05-16,1.5659999999999998
2008-05-19,0.9755
2008-05-20,1.0594999999999999
2008-05-21,-0.4934
2008-05-22,-5.0821
2008-05-23,-2.2853
2008-05-27,1.0692
2008-05-28,-0.3636
2008-05-29,1.2276
2008-05-30,0.59
2008-06-02,0.8798
2008-06-03,-1.1628
2008-06-04,2.0261
2008-06-05,0.0961
2008-06-06,-4.224
2008-06-09,0.8019
2008-06-10,1.1601
2008-06-11,-3.637
2008-06-12,-1.4961
2008-06-13,0.2761
2008-06-16,0.4563
2008-06-17,3.529
2008-06-18,0.1687
2008-06-19,0.3369
2008-06-20,-2.8207
2008-06-23,1.624
2008-06-24,1.1901
2008-06-25,-1.2433
2008-06-26,0.0
2008-06-27,-1.4971
2008-06-30,2.0035
2008-07-01,-1.0159
2008-07-02,-3.3185000000000002
2008-07-03,-1.3447
2008-07-07,-3.0846
2008-07-08,2.4796
2008-07-09,0.0361
2008-07-10,2.2383
2008-07-11,2.5071
2008-07-14,1.4123
2008-07-15,-1.019
2008-07-16,-0.1716
2008-07-17,0.8938
2008-07-18,-0.7836
2008-07-21,0.5838
2008-07-22,-0.1024
2008-07-23,0.9911
2008-07-24,-0.2707
2008-07-25,0.3733
2008-07-28,-3.2116
2008-07-29,2.9689
2008-07-30,0.6106
2008-07-31,0.2697
2008-08-01,-2.9926
2008-08-04,-7.7643
2008-08-05,0.3758
2008-08-06,0.4118
2008-08-07,-4.698
2008-08-08,1.6432
2008-08-11,1.8476
2008-08-12,-0.4535
2008-08-13,3.3789
2008-08-14,1.4322
2008-08-15,-0.2172
2008-08-18,0.3266
2008-08-19,-2.2785
2008-08-20,0.8142
2008-08-21,1.4684
2008-08-22,-0.6151
2008-08-25,-0.364
2008-08-26,1.023
2008-08-27,1.9891999999999999
2008-08-28,2.9787
2008-08-29,-2.2136
2008-09-02,-0.5031
2008-09-03,-1.5529
2008-09-04,-2.8247
2008-09-05,-6.04
2008-09-08,0.2411
2008-09-09,-10.7816
2008-09-10,2.1563
2008-09-11,-1.847
2008-09-12,2.0161
2008-09-15,-9.3983
2008-09-16,3.1023
2008-09-17,-6.1589
2008-09-18,8.3166
2008-09-19,12.2572
2008-09-22,-2.8842
2008-09-23,-1.6971
2008-09-24,0.1295
2008-09-25,1.0776
2008-09-26,-2.9851
2008-09-29,-14.0659
2008-09-30,10.2813
2008-10-01,-4.7774
2008-10-02,-9.4983
2008-10-03,-3.4984
2008-10-06,-6.5811
2008-10-07,-13.8507
2008-10-08,-4.6431000000000004
2008-10-09,-10.5378
2008-10-10,-0.0812
2008-10-13,25.5285
2008-10-14,3.4326
2008-10-15,-12.273
2008-10-16,3.212
2008-10-17,-4.9101
2008-10-20,7.1273
2008-10-21,-1.0862
2008-10-22,-8.3734
2008-10-23,-3.5955
2008-10-24,-9.4794
2008-10-27,-6.2661
2008-10-28,2.6557
2008-10-29,5.7984
2008-10-30,7.8415
2008-10-31,6.724
