ticker,COUP US Equity
2017-02-27,-0.5686
2017-02-28,0.8387
2017-03-01,2.5331
2017-03-02,-0.295
2017-03-03,-1.6272
2017-03-06,-0.0376
2017-03-07,0.5641
2017-03-08,0.6358
2017-03-09,-0.4459
2017-03-10,-2.2023
2017-03-13,3.2824
2017-03-14,-11.7147
2017-03-15,0.8372
2017-03-16,-1.6189
2017-03-17,1.097
2017-03-20,-0.793
2017-03-21,-1.7248999999999999
2017-03-22,1.4127
2017-03-23,0.3377
2017-03-24,0.4628
2017-03-27,0.5025
2017-03-28,2.0417
2017-03-29,0.3267
2017-03-30,1.7094
2017-03-31,1.6407
2017-04-03,-1.2992
2017-04-04,-2.2337
2017-04-05,-1.7544
2017-04-06,2.2841
2017-04-07,0.9338
2017-04-10,-1.4481
2017-04-11,3.9592
2017-04-12,13.7024
2017-04-13,0.0691
2017-04-17,2.2429
2017-04-18,0.945
2017-04-19,4.1792
2017-04-20,-2.8883
2017-04-21,0.4957
2017-04-24,-6.4781
2017-04-25,0.211
2017-04-26,-1.6139999999999999
2017-04-27,-0.1783
2017-04-28,-0.8574
2017-05-01,1.5135
2017-05-02,0.71
2017-05-03,-1.4099
2017-05-04,0.5363
2017-05-05,1.8848
2017-05-08,-0.1047
2017-05-09,-0.7338
2017-05-10,6.6526
2017-05-11,8.5809
2017-05-12,0.0608
2017-05-15,1.6099999999999999
2017-05-16,-7.145
2017-05-17,-2.5596
2017-05-18,3.585
2017-05-19,1.244
2017-05-22,3.7807
2017-05-23,-0.4554
2017-05-24,1.3724
2017-05-25,2.4368
2017-05-26,1.674
2017-05-30,0.5488
2017-05-31,-1.6949
2017-06-01,3.2729
2017-06-02,3.3956
2017-06-05,-0.4379
2017-06-06,-8.5212
2017-06-07,-2.3738
2017-06-08,-0.4309
2017-06-09,-4.1731
2017-06-12,-3.3548
2017-06-13,3.1041
2017-06-14,0.0971
2017-06-15,-1.9727999999999999
2017-06-16,3.0023
2017-06-19,1.3453
2017-06-20,-2.9709
2017-06-21,1.1726
2017-06-22,-1.5776
2017-06-23,1.0468
2017-06-26,-1.9100000000000001
2017-06-27,-1.0561
2017-06-28,0.9006
2017-06-29,-1.9835
2017-06-30,-2.2597
2017-07-03,0.1725
2017-07-05,1.8256999999999999
2017-07-06,-0.3045
2017-07-07,3.3254
2017-07-10,-2.9557
2017-07-11,2.4027
2017-07-12,3.2716
2017-07-13,-1.152
2017-07-14,-0.8417
2017-07-17,-0.1632
2017-07-18,0.0327
2017-07-19,-1.2095
2017-07-20,1.9854
2017-07-21,-4.2829
2017-07-24,1.7288000000000001
2017-07-25,1.9992999999999999
2017-07-26,0.6861
2017-07-27,-0.6165
2017-07-28,0.7509
2017-07-31,-0.4213
2017-08-01,0.5857
2017-08-02,-0.3882
2017-08-03,-0.4547
2017-08-04,0.4241
2017-08-07,0.3249
2017-08-08,0.0
2017-08-09,-1.1658
2017-08-10,-3.8991
2017-08-11,1.3979
2017-08-14,1.883
2017-08-15,-1.6172
2017-08-16,0.5703
2017-08-17,-2.3015
2017-08-18,1.8778000000000001
2017-08-21,-0.9048
2017-08-22,0.1691
2017-08-23,1.418
2017-08-24,0.5659
2017-08-25,0.5296
2017-08-28,1.6793
2017-08-29,-2.7526
2017-08-30,1.0656
2017-08-31,0.3624
2017-09-01,-0.4596
2017-09-05,-2.4077
2017-09-06,4.2582
2017-09-07,-1.3614
2017-09-08,0.0657
2017-09-11,1.3793
2017-09-12,1.5225
2017-09-13,0.0957
2017-09-14,2.3589
2017-09-15,-0.9966
2017-09-18,-1.2268
2017-09-19,0.0637
2017-09-20,-1.0185
2017-09-21,0.8682
2017-09-22,-0.1275
2017-09-25,-2.5854
2017-09-26,-0.8519
2017-09-27,1.5532
2017-09-28,0.0325
2017-09-29,1.3338
2017-10-02,1.0273
2017-10-03,1.6524
2017-10-04,-0.5939
2017-10-05,1.9497
2017-10-06,5.4904
2017-10-09,1.9590999999999998
2017-10-10,1.0037
2017-10-11,0.4259
2017-10-12,-0.9613
2017-10-13,2.4265
2017-10-16,-0.2508
2017-10-17,-0.8662
2017-10-18,1.4656
2017-10-19,-0.25
2017-10-20,0.6126
2017-10-23,-0.0277
2017-10-24,-2.464
2017-10-25,-0.9367
2017-10-26,-0.0573
2017-10-27,-1.2041
2017-10-30,-0.5804
2017-10-31,1.4302000000000001
2017-11-01,1.3813
2017-11-02,-0.0852
2017-11-03,-0.483
2017-11-06,0.5138
2017-11-07,-2.8685
2017-11-08,0.7895
2017-11-09,-3.3072
2017-11-10,0.18
2017-11-13,-0.3294
2017-11-14,-0.0601
2017-11-15,-1.2327
2017-11-16,2.618
2017-11-17,0.712
2017-11-20,0.2946
2017-11-21,1.3803
2017-11-22,-0.3476
2017-11-24,0.7558
2017-11-27,0.7213
2017-11-28,1.0885
2017-11-29,-1.8702
2017-11-30,2.3101
2017-12-01,1.4395
2017-12-04,-6.4552
2017-12-05,-3.0934
2017-12-06,-1.5347
2017-12-07,2.4002
2017-12-08,-0.6393
2017-12-11,4.1667
2017-12-12,-0.9412
2017-12-13,-0.3563
2017-12-14,0.149
2017-12-15,-2.5587999999999997
2017-12-18,1.4046
2017-12-19,-3.9446
2017-12-20,1.8809
2017-12-21,-1.3846
2017-12-22,-0.5616
2017-12-26,-0.0628
2017-12-27,-0.3454
2017-12-28,-0.6301
2017-12-29,-1.0146
2018-01-02,2.5945
2018-01-03,1.9668999999999999
2018-01-04,1.3778000000000001
2018-01-05,0.0604
2018-01-08,0.1207
2018-01-09,-3.0751
2018-01-10,-0.4666
2018-01-11,4.9688
2018-01-12,1.2206
2018-01-16,1.3235000000000001
2018-01-17,4.5283
2018-01-18,4.3877
2018-01-19,0.266
2018-01-22,1.5389
2018-01-23,-1.7768000000000002
2018-01-24,-0.5587
2018-01-25,0.321
2018-01-26,2.16
2018-01-29,-0.3654
2018-01-30,-2.0173
2018-01-31,2.2193
2018-02-01,1.831
2018-02-02,-2.7228
2018-02-05,-0.977
2018-02-06,6.64
2018-02-07,-0.175
2018-02-08,-1.9038
2018-02-09,0.0
2018-02-12,-1.3279
2018-02-13,2.1998
2018-02-14,3.1907
2018-02-15,1.8405
2018-02-16,0.0723
2018-02-20,0.7705
2018-02-21,1.8399
2018-02-22,0.1877
2018-02-23,0.726
2018-02-26,3.1156
2018-02-27,0.0
2018-02-28,0.5637
2018-03-01,-0.7175
2018-03-02,2.8907
2018-03-05,3.7533
2018-03-06,-1.1424
2018-03-07,2.1828
2018-03-08,-0.2932
2018-03-09,1.6383
2018-03-12,1.6326
2018-03-13,-3.355
2018-03-14,0.9047
2018-03-15,-2.3353
2018-03-16,-1.0461
2018-03-19,0.1942
2018-03-20,4.3712
2018-03-21,-2.4964
2018-03-22,-2.116
2018-03-23,0.7782
2018-03-26,2.1021
2018-03-27,-4.0336
2018-03-28,-1.6419000000000001
2018-03-29,1.5356999999999998
2018-04-02,-2.4551
2018-04-03,1.5955
2018-04-04,1.4156
2018-04-05,2.0174
2018-04-06,-2.7686
2018-04-09,-1.4732
2018-04-10,2.254
2018-04-11,-1.244
2018-04-12,5.2597
2018-04-13,-0.8398
2018-04-16,0.0
2018-04-17,2.6254
2018-04-18,-1.0935
2018-04-19,-1.3141
2018-04-20,-1.3528
2018-04-23,6.4924
2018-04-24,-4.9899000000000004
2018-04-25,-0.4235
2018-04-26,4.7001
2018-04-27,-3.4938000000000002
2018-04-30,-2.3995
2018-05-01,1.3801999999999999
2018-05-02,0.1702
2018-05-03,4.6719
2018-05-04,2.3737
2018-05-07,-0.4162
2018-05-08,4.6368
2018-05-09,2.4724
2018-05-10,0.1856
2018-05-11,0.4261
2018-05-14,-0.867
2018-05-15,-0.0372
2018-05-16,0.3351
2018-05-17,-4.4898
2018-05-18,1.5152
2018-05-21,-2.3536
2018-05-22,0.0784
2018-05-23,1.2728
2018-05-24,0.7734
2018-05-25,-1.7268
2018-05-29,0.8786
2018-05-30,2.3224
2018-05-31,0.9646
2018-06-01,1.2926
2018-06-04,2.3303
2018-06-05,8.7294
2018-06-06,0.9475
2018-06-07,-2.7993
2018-06-08,2.1853
2018-06-11,-0.0995
2018-06-12,3.0037
2018-06-13,0.2256
2018-06-14,0.0
2018-06-15,1.8807
2018-06-18,-0.4418
2018-06-19,-0.1743
2018-06-20,2.1114
2018-06-21,-0.5131
2018-06-22,-1.5939999999999999
2018-06-25,-4.0495
2018-06-26,1.2579
2018-06-27,-3.1873
2018-06-28,3.9507
2018-06-29,1.0882
2018-07-02,0.2249
2018-07-03,-1.0741
2018-07-05,4.0188
2018-07-06,1.2619
2018-07-09,1.5537999999999998
2018-07-10,-3.651
2018-07-11,0.8176
2018-07-12,2.4329
2018-07-13,-0.1066
2018-07-16,0.1372
2018-07-17,0.5632
2018-07-18,1.2713999999999999
2018-07-19,-1.7635999999999998
2018-07-20,-1.1867
2018-07-23,1.0624
2018-07-24,-1.9957
2018-07-25,1.5234
2018-07-26,0.1072
2018-07-27,-3.3191
2018-07-30,-3.2432
2018-07-31,0.2453
2018-08-01,1.3048
2018-08-02,1.2719
2018-08-03,-1.2719
2018-08-06,0.6763
2018-08-07,1.8714
2018-08-08,0.3768
2018-08-09,4.0513
2018-08-10,2.8563
2018-08-13,-4.1801
2018-08-14,3.1879
2018-08-15,-2.0843
2018-08-16,1.1021
2018-08-17,0.2986
2018-08-20,-0.9975
2018-08-21,2.5414
2018-08-22,1.3932
2018-08-23,0.3182
2018-08-24,2.3645
2018-08-27,-0.5352
2018-08-28,-0.5947
2018-08-29,1.567
2018-08-30,-0.3787
2018-08-31,0.9573
2018-09-04,0.4044
2018-09-05,6.7778
2018-09-06,-0.1301
2018-09-07,1.6019999999999999
2018-09-10,0.0128
2018-09-11,0.3332
2018-09-12,0.6643
2018-09-13,2.4492
2018-09-14,-2.0191
2018-09-17,-3.1858
2018-09-18,0.7182
2018-09-19,-1.5428
2018-09-20,2.818
2018-09-21,-1.665
2018-09-24,0.1042
2018-09-25,2.9013999999999998
2018-09-26,0.0506
2018-09-27,0.4423
2018-09-28,-0.4781
2018-10-01,-2.9962
2018-10-02,-3.7274000000000003
2018-10-03,0.0135
2018-10-04,-3.2756
2018-10-05,-3.3865
2018-10-08,-2.4189
2018-10-09,-1.1280999999999999
2018-10-10,-6.6807
2018-10-11,-2.0592
2018-10-12,3.5644
2018-10-15,-0.5075
2018-10-16,7.5721
2018-10-17,-0.5631
2018-10-18,-3.8152
2018-10-19,-3.9046
2018-10-22,4.7243
2018-10-23,-1.0778
2018-10-24,-7.2374
2018-10-25,3.7248
2018-10-26,-4.4322
2018-10-29,-1.6249
2018-10-30,5.9188
2018-10-31,5.3119
2018-11-01,1.1723
2018-11-02,0.7471
2018-11-05,-4.9485
2018-11-06,-2.1175
2018-11-07,11.8412
2018-11-08,-0.4072
2018-11-09,-6.9363
2018-11-12,-5.2879
2018-11-13,1.4414
2018-11-14,1.2902
2018-11-15,4.4502
2018-11-16,-1.2967
2018-11-19,-14.0601
2018-11-20,-0.1638
2018-11-21,3.8462
2018-11-23,-0.1755
2018-11-26,3.0069
2018-11-27,-1.2462
2018-11-28,5.9118
2018-11-29,2.285
2018-11-30,2.8084
2018-12-03,6.7826
2018-12-04,-11.3445
2018-12-06,8.4187
2018-12-07,-9.1033
2018-12-10,7.4197
2018-12-11,-0.0155
2018-12-12,0.9449
2018-12-13,0.7979
2018-12-14,-1.7659
2018-12-17,-6.803
2018-12-18,4.1902
2018-12-19,1.0693
2018-12-20,-5.3529
2018-12-21,-8.959
2018-12-24,0.5131
2018-12-26,11.0301
2018-12-27,2.9228
2018-12-28,-0.6701
2018-12-31,0.9637
2019-01-02,-0.6204
2019-01-03,-5.9389
2019-01-04,6.3819
2019-01-07,4.2233
2019-01-08,1.1665
2019-01-09,-0.4096
2019-01-10,-1.4473
2019-01-11,0.4638
2019-01-14,-1.7694999999999999
2019-01-15,7.1115
2019-01-16,0.6581
2019-01-17,6.9592
2019-01-18,4.1293
2019-01-22,-1.0175
2019-01-23,-0.593
2019-01-24,3.5263999999999998
2019-01-25,3.0093
2019-01-28,-0.6589
2019-01-29,-1.802
2019-01-30,2.4468
2019-01-31,8.1727
2019-02-01,5.7958
2019-02-04,1.0489
2019-02-05,-1.1456
2019-02-06,0.7943
2019-02-07,-0.4426
2019-02-08,2.082
2019-02-11,-0.0956
2019-02-12,2.0308
2019-02-13,-1.2922
2019-02-14,0.5279
2019-02-15,1.1657
2019-02-19,-1.3495
2019-02-20,-1.2732999999999999
2019-02-21,-1.6414
2019-02-22,2.6658
2019-02-25,1.4461
2019-02-26,-1.7792
2019-02-27,1.4619
2019-02-28,-1.6601
2019-03-01,1.7305000000000001
2019-03-04,-3.1831
2019-03-05,0.9378
2019-03-06,-2.7659000000000002
2019-03-07,0.0439
2019-03-08,-0.5489
2019-03-11,3.2895
2019-03-12,-3.2489
2019-03-13,-0.6296
2019-03-14,5.4246
2019-03-15,0.5694
2019-03-18,-2.2437
2019-03-19,2.2952
2019-03-20,-0.9541
2019-03-21,5.1021
2019-03-22,-8.9536
2019-03-25,-0.7301
2019-03-26,1.8498
2019-03-27,-3.1947
2019-03-28,1.1754
2019-03-29,1.6309
2019-04-01,-1.1320999999999999
2019-04-02,1.3785
2019-04-03,1.5462
2019-04-04,-1.9438
2019-04-05,-0.5947
2019-04-08,0.6204
2019-04-09,1.9268999999999998
2019-04-10,3.0896
2019-04-11,0.2829
2019-04-12,0.93
2019-04-15,0.7454
2019-04-16,-3.5762
2019-04-17,-3.6982
2019-04-18,-0.3431
2019-04-22,3.1316
2019-04-23,2.0136
2019-04-24,0.4539
2019-04-25,2.8055
2019-04-26,4.2927
2019-04-29,0.5488
2019-04-30,0.7115
2019-05-01,-1.2194
2019-05-02,0.4801
2019-05-03,2.3888
2019-05-06,-0.0571
2019-05-07,-3.2396
2019-05-08,-0.0788
2019-05-09,0.7588
2019-05-10,1.7703
2019-05-13,-4.4786
2019-05-14,4.2157
2019-05-15,1.9116
2019-05-16,5.4661
2019-05-17,-1.2126000000000001
2019-05-20,-0.4819
2019-05-21,3.6181
2019-05-22,-0.4409
2019-05-23,-1.4791
2019-05-24,0.9799
2019-05-28,0.365
2019-05-29,-2.6254999999999997
2019-05-30,0.5374
2019-05-31,-1.051
2019-06-03,-6.1624
2019-06-04,9.6995
2019-06-05,4.2252
2019-06-06,0.8961
2019-06-07,2.4699999999999998
2019-06-10,2.1793
2019-06-11,-4.0879
2019-06-12,0.4801
2019-06-13,1.685
2019-06-14,-0.4946
2019-06-17,1.2096
2019-06-18,0.6876
2019-06-19,3.2114
2019-06-20,0.0788
2019-06-21,-0.2597
2019-06-24,-1.31
2019-06-25,-3.7342
2019-06-26,-1.2044
2019-06-27,6.3561
2019-06-28,0.087
2019-07-01,3.4515000000000002
2019-07-02,1.9011
2019-07-03,1.3112
2019-07-05,1.6566
2019-07-08,-0.6693
2019-07-09,0.3515
2019-07-10,-0.5328
2019-07-11,-0.8438
2019-07-12,3.0487
2019-07-15,0.6606
2019-07-16,-0.1712
2019-07-17,2.3439
2019-07-18,1.7805
2019-07-19,-1.276
2019-07-22,0.8755
2019-07-23,-2.8518
2019-07-24,0.39
2019-07-25,0.8405
2019-07-26,2.3815
2019-07-29,-4.529
2019-07-30,-1.0606
2019-07-31,-1.7093
2019-08-01,0.3611
2019-08-02,0.9178
2019-08-05,-3.9942
2019-08-06,1.2958
2019-08-07,-0.2469
2019-08-08,3.5473
2019-08-09,-0.2245
2019-08-12,-2.4535
2019-08-13,2.612
2019-08-14,-4.8734
2019-08-15,1.9745
2019-08-16,3.3568
2019-08-19,-1.3816
2019-08-20,2.2297
2019-08-21,2.5326
2019-08-22,-1.0146
2019-08-23,-0.9048
2019-08-26,2.8606
2019-08-27,-0.6311
2019-08-28,-2.0798
2019-08-29,1.0976
2019-08-30,-2.0516
2019-09-03,-3.2606
2019-09-04,8.6979
2019-09-05,5.0106
2019-09-06,-3.1354
2019-09-09,-7.8869
2019-09-10,-0.0073
2019-09-11,-1.7462
2019-09-12,1.2641
2019-09-13,-3.2751
2019-09-16,2.5129
2019-09-17,2.1921
2019-09-18,-0.8261
2019-09-19,0.8696
2019-09-20,1.7966
2019-09-23,1.9784000000000002
2019-09-24,0.1954
2019-09-25,-4.7848
2019-09-26,-1.2069
2019-09-27,-5.3088
2019-09-30,1.3136
2019-10-01,2.9096
2019-10-02,0.99
2019-10-03,6.2899
2019-10-04,3.6261
2019-10-07,1.2608
2019-10-08,-4.9338
2019-10-09,5.1513
2019-10-10,2.3346
2019-10-11,2.3822
2019-10-14,0.6039
2019-10-15,-2.2496
2019-10-16,-9.296
2019-10-17,-2.4303
2019-10-18,-6.5814
2019-10-21,0.0235
2019-10-22,-5.5582
2019-10-23,-0.5298
2019-10-24,9.5365
2019-10-25,1.7245
2019-10-28,0.7692
2019-10-29,0.252
2019-10-30,4.1251
2019-10-31,-2.3855
2019-11-01,3.6148
2019-11-04,-4.0432
2019-11-05,-4.6306
2019-11-06,0.6827
2019-11-07,-1.9199000000000002
2019-11-08,1.2428
2019-11-11,1.9411
2019-11-12,0.1279
2019-11-13,2.2249
2019-11-14,1.1544
2019-11-15,4.0052
2019-11-18,1.0973
2019-11-19,1.9426
2019-11-20,1.9259
2019-11-21,-0.8051
2019-11-22,-0.3152
2019-11-25,1.3323
2019-11-26,1.9655
2019-11-27,0.2279
2019-11-29,-0.2729
2019-12-02,-2.9644
2019-12-03,0.6781
2019-12-04,0.2534
2019-12-05,1.7694
2019-12-06,-1.5883
2019-12-09,-0.0266
2019-12-10,-1.3221
2019-12-11,-2.9422
2019-12-12,-4.939
2019-12-13,2.4956
2019-12-16,1.9792
2019-12-17,-1.9199000000000002
2019-12-18,2.3774
2019-12-19,1.8425
2019-12-20,1.9115
2019-12-23,-0.355
2019-12-24,-0.4168
2019-12-26,2.1063
2019-12-27,-0.2248
2019-12-30,-2.7831
2019-12-31,-0.3135
2020-01-02,5.0051
2020-01-03,3.9135
2020-01-06,3.246
2020-01-07,0.6069
2020-01-08,1.0256
2020-01-09,2.3886
2020-01-10,-1.0848
2020-01-13,2.3821
2020-01-14,-1.4628
2020-01-15,-0.7189
2020-01-16,-0.5239
2020-01-17,0.2663
2020-01-21,0.0826
2020-01-22,-1.2147999999999999
2020-01-23,-1.3492
2020-01-24,-0.938
2020-01-27,-1.46
2020-01-28,2.5107
2020-01-29,-0.0605
2020-01-30,0.3207
2020-01-31,-2.7987
2020-02-03,0.3599
2020-02-04,4.5384
2020-02-05,-6.169
2020-02-06,-0.0567
2020-02-07,-0.4226
2020-02-10,2.1282
2020-02-11,-0.7504
2020-02-12,3.3306
2020-02-13,-0.1209
2020-02-14,1.3986
2020-02-18,1.1644
2020-02-19,2.1367
2020-02-20,-2.248
2020-02-21,-3.4526
2020-02-24,-1.8492
2020-02-25,-0.2433
2020-02-26,0.1626
2020-02-27,-4.0397
2020-02-28,-2.5636
2020-03-02,5.8631
2020-03-03,-5.0653
2020-03-04,1.9136
2020-03-05,-0.9519
2020-03-06,-6.9708
2020-03-09,-12.0357
2020-03-10,3.6036
2020-03-11,-6.1568
2020-03-12,-4.2608
2020-03-13,4.4245
2020-03-16,-9.3264
2020-03-17,25.162
2020-03-18,-1.6407
2020-03-19,5.5527
2020-03-20,-0.6743
2020-03-23,-3.5568
2020-03-24,2.4709
2020-03-25,-6.182
2020-03-26,8.8469
2020-03-27,2.6275
2020-03-30,2.7651
2020-03-31,-7.1685
2020-04-01,-5.8255
2020-04-02,0.8435
2020-04-03,-4.8832
2020-04-06,11.4166
2020-04-07,-7.0184
2020-04-08,4.298
2020-04-09,-0.6086
2020-04-13,1.4386
2020-04-14,14.1818
2020-04-15,1.1465
2020-04-16,3.0856
2020-04-17,1.4417
2020-04-20,0.277
2020-04-21,-5.4468
2020-04-22,2.8517
2020-04-23,-1.2783
2020-04-24,2.1267
2020-04-27,3.4422
2020-04-28,-4.6776
2020-04-29,4.5407
2020-04-30,4.6286000000000005
2020-05-01,-2.7542999999999997
2020-05-04,3.4863
2020-05-05,7.0651
2020-05-06,0.6641
2020-05-07,1.4346
2020-05-08,0.08
2020-05-11,7.9557
2020-05-12,0.1911
2020-05-13,-2.0648
2020-05-14,2.3712
2020-05-15,1.1225
2020-05-18,-1.2746
2020-05-19,1.353
2020-05-20,0.5312
2020-05-21,-0.6172
2020-05-22,7.0242
2020-05-26,-4.2641
2020-05-27,-3.2464
2020-05-28,2.9946
2020-05-29,4.8337
2020-06-01,2.835
2020-06-02,-1.6583999999999999
2020-06-03,-2.5513
2020-06-04,-2.7474
2020-06-05,-0.5091
2020-06-08,1.7701
2020-06-09,1.7257
2020-06-10,-0.3785
2020-06-11,-2.5789
2020-06-12,2.771
2020-06-15,6.4193999999999996
2020-06-16,3.9263
2020-06-17,1.9617
2020-06-18,2.8502
2020-06-19,-0.3657
2020-06-22,1.2903
2020-06-23,0.103
2020-06-24,-1.7372999999999998
2020-06-25,6.3278
2020-06-26,0.536
2020-06-29,-1.0011
2020-06-30,1.5022
2020-07-01,3.8803
2020-07-02,1.0424
2020-07-06,-1.2896
2020-07-07,1.1636
2020-07-08,4.99
2020-07-09,2.4109
2020-07-10,-1.2619
2020-07-13,-8.1971
2020-07-14,5.2224
2020-07-15,-0.2048
2020-07-16,-0.0774
2020-07-17,2.2529
2020-07-20,4.0904
2020-07-21,-2.0787
2020-07-22,1.2731
2020-07-23,-5.4494
2020-07-24,-1.4307
2020-07-27,0.2533
2020-07-28,0.5225
2020-07-29,1.9329
2020-07-30,0.9531
2020-07-31,1.162
