ticker,APLE US Equity
2015-10-08,-0.316
2015-10-09,-0.0528
2015-10-12,-0.1057
2015-10-13,-0.3175
2015-10-14,-0.0531
2015-10-15,0.6373
2015-10-16,0.1583
2015-10-19,2.1075
2015-10-20,0.516
2015-10-21,0.1027
2015-10-22,1.0256
2015-10-23,-2.0812
2015-10-26,0.7258
2015-10-27,0.1029
2015-10-28,2.5193
2015-10-29,0.1512
2015-10-30,-0.7549
2015-11-02,1.3692
2015-11-03,-0.05
2015-11-04,-0.4505
2015-11-05,0.1508
2015-11-06,2.1586
2015-11-09,0.6388
2015-11-10,0.0
2015-11-11,-2.3437
2015-11-12,-1.8
2015-11-13,0.0509
2015-11-16,0.9669
2015-11-17,-1.2601
2015-11-18,-0.2042
2015-11-19,-0.2046
2015-11-20,-1.1276
2015-11-23,1.3477999999999999
2015-11-24,-0.1023
2015-11-25,-0.2048
2015-11-27,0.1547
2015-11-30,0.4119
2015-12-01,0.4103
2015-12-02,-1.1747
2015-12-03,-1.6021
2015-12-04,6.25
2015-12-07,-3.6085000000000003
2015-12-08,-0.5641
2015-12-09,-0.9799
2015-12-10,0.7813
2015-12-11,-0.8269
2015-12-14,4.8984
2015-12-15,1.8380999999999998
2015-12-16,0.0488
2015-12-17,0.8289
2015-12-18,-0.4352
2015-12-21,-2.6712
2015-12-22,-0.7984
2015-12-23,1.5594000000000001
2015-12-24,-1.2382
2015-12-28,2.2066
2015-12-29,1.1286
2015-12-30,0.0485
2015-12-31,-2.6803
2016-01-04,-1.0516
2016-01-05,0.6579
2016-01-06,0.9553
2016-01-07,-2.2908
2016-01-08,-2.2936
2016-01-11,0.7825
2016-01-12,0.1035
2016-01-13,-1.3444
2016-01-14,-2.044
2016-01-15,-2.1937
2016-01-19,-5.5799
2016-01-20,1.9699
2016-01-21,1.25
2016-01-22,-1.3468
2016-01-25,-0.967
2016-01-26,1.6082999999999998
2016-01-27,-0.5653
2016-01-28,0.8528
2016-01-29,3.664
2016-02-01,0.6561
2016-02-02,-0.3802
2016-02-03,0.8724
2016-02-04,1.9459
2016-02-05,0.5302
2016-02-08,-0.1582
2016-02-09,1.9546000000000001
2016-02-10,0.5699
2016-02-11,-2.5244999999999997
2016-02-12,2.0613
2016-02-16,0.0
2016-02-17,2.3822
2016-02-18,0.5058
2016-02-19,-1.0569
2016-02-22,-0.2543
2016-02-23,-0.102
2016-02-24,1.4293
2016-02-25,0.6039
2016-02-26,-4.9525
2016-02-29,0.5789
2016-03-01,1.5255
2016-03-02,2.1244
2016-03-03,0.7103
2016-03-04,0.5542
2016-03-07,-0.3006
2016-03-08,-1.1055
2016-03-09,1.0163
2016-03-10,0.2515
2016-03-11,0.2007
2016-03-14,0.0
2016-03-15,-1.9029
2016-03-16,0.6126
2016-03-17,1.0147
2016-03-18,-1.7579
2016-03-21,0.2045
2016-03-22,-0.5612
2016-03-23,-1.1288
2016-03-24,0.2595
2016-03-28,0.7246
2016-03-29,0.8736
2016-03-30,0.917
2016-03-31,0.5074
2016-04-01,-0.9591
2016-04-04,-0.2039
2016-04-05,-1.5322
2016-04-06,-1.3485
2016-04-07,-1.2618
2016-04-08,0.9052
2016-04-11,0.2111
2016-04-12,-0.6319
2016-04-13,1.9078
2016-04-14,0.156
2016-04-15,0.1038
2016-04-18,-0.6224
2016-04-19,0.7307
2016-04-20,-0.4145
2016-04-21,-2.7575
2016-04-22,0.9631
2016-04-25,-0.053
2016-04-26,0.3181
2016-04-27,0.0529
2016-04-28,0.3698
2016-04-29,0.1587
2016-05-02,-1.2678
2016-05-03,0.6421
2016-05-04,0.9038
2016-05-05,-0.5269
2016-05-06,1.0064
2016-05-09,0.7341
2016-05-10,1.4576
2016-05-11,-1.9497
2016-05-12,-0.8373
2016-05-13,-0.2639
2016-05-16,0.6349
2016-05-17,-2.0505
2016-05-18,-0.161
2016-05-19,-2.6344
2016-05-20,0.497
2016-05-23,-0.0549
2016-05-24,1.6493
2016-05-25,1.1357
2016-05-26,-2.1925
2016-05-27,0.8201
2016-05-31,-0.5965
2016-06-01,1.2068
2016-06-02,1.5175999999999998
2016-06-03,0.0
2016-06-06,-1.0144
2016-06-07,-0.0539
2016-06-08,-0.054
2016-06-09,-0.378
2016-06-10,-2.439
2016-06-13,-0.0556
2016-06-14,-0.2223
2016-06-15,1.2256
2016-06-16,0.3853
2016-06-17,0.8224
2016-06-20,0.9244
2016-06-21,0.2155
2016-06-22,0.0538
2016-06-23,0.6448
2016-06-24,-1.2814
2016-06-27,-3.1909
2016-06-28,2.4022
2016-06-29,2.2368
2016-06-30,0.912
2016-07-01,0.5316
2016-07-05,0.5288
2016-07-06,0.1578
2016-07-07,0.3676
2016-07-08,1.2036
2016-07-11,0.7756
2016-07-12,0.3592
2016-07-13,0.7157
2016-07-14,0.1015
2016-07-15,0.8114
2016-07-18,-0.0503
2016-07-19,0.8556
2016-07-20,0.2495
2016-07-21,0.8462
2016-07-22,0.4936
2016-07-25,-0.1473
2016-07-26,-1.1313
2016-07-27,1.1443
2016-07-28,1.2789
2016-07-29,-0.5828
2016-08-01,0.4909
2016-08-02,-1.2702
2016-08-03,-1.0886
2016-08-04,0.6503
2016-08-05,-0.0994
2016-08-08,0.0498
2016-08-09,-0.547
2016-08-10,-0.4
2016-08-11,-1.7067999999999999
2016-08-12,0.5107
2016-08-15,0.4573
2016-08-16,0.1012
2016-08-17,-0.1011
2016-08-18,0.5564
2016-08-19,0.503
2016-08-22,-0.1001
2016-08-23,-0.9018
2016-08-24,-0.6067
2016-08-25,0.2035
2016-08-26,-0.1015
2016-08-29,-0.3049
2016-08-30,-0.051
2016-08-31,0.5609
2016-09-01,-3.4659
2016-09-02,-1.056
2016-09-06,-0.1601
2016-09-07,-0.5879
2016-09-08,-0.1075
2016-09-09,-1.8298999999999999
2016-09-12,1.8092000000000001
2016-09-13,-1.9925000000000002
2016-09-14,0.4396
2016-09-15,0.9847
2016-09-16,-0.5417
2016-09-19,0.7081
2016-09-20,0.1082
2016-09-21,1.0265
2016-09-22,0.5348
2016-09-23,0.3723
2016-09-26,-1.1659
2016-09-27,-0.6971
2016-09-28,0.594
2016-09-29,-0.3221
2016-09-30,0.2154
2016-10-03,-0.3782
2016-10-04,-0.9219
2016-10-05,-0.5473
2016-10-06,0.7155
2016-10-07,-0.4372
2016-10-10,1.1526
2016-10-11,-0.8139
2016-10-12,0.4376
2016-10-13,0.7625
2016-10-14,-0.5946
2016-10-17,-0.4894
2016-10-18,0.6011
2016-10-19,0.1086
2016-10-20,-1.0852
2016-10-21,-0.1646
2016-10-24,0.4945
2016-10-25,-0.8201
2016-10-26,-0.882
2016-10-27,-0.8899
2016-10-28,0.0561
2016-10-31,1.6825999999999999
2016-11-01,-1.3866
2016-11-02,-0.6187
2016-11-03,-1.0753
2016-11-04,1.2586
2016-11-07,1.1864
2016-11-08,-0.5583
2016-11-09,-1.0668
2016-11-10,-0.9648
2016-11-11,0.4585
2016-11-14,3.5938
2016-11-15,-2.0374
2016-11-16,-0.3935
2016-11-17,0.2822
2016-11-18,0.1125
2016-11-21,0.1686
2016-11-22,1.7957
2016-11-23,0.3308
2016-11-25,0.8242
2016-11-28,-0.4905
2016-11-29,2.9025
2016-11-30,-1.3305
2016-12-01,2.7657
2016-12-02,1.0554
2016-12-05,1.4621
2016-12-06,0.7205
2016-12-07,0.8687
2016-12-08,-0.3546
2016-12-09,0.305
2016-12-12,0.0
2016-12-13,-0.2027
2016-12-14,-0.7618
2016-12-15,-0.4606
2016-12-16,0.5141
2016-12-19,0.7673
2016-12-20,-0.1015
2016-12-21,-0.1016
2016-12-22,0.1017
2016-12-23,0.5589
2016-12-27,0.2527
2016-12-28,-0.252
2016-12-29,1.0106
2016-12-30,0.4525
2017-01-03,1.1512
2017-01-04,0.7422
2017-01-05,-1.1788
2017-01-06,-0.2485
2017-01-09,0.0
2017-01-10,0.9467
2017-01-11,-0.2962
2017-01-12,-0.297
2017-01-13,-0.0497
2017-01-17,0.0
2017-01-18,0.3477
2017-01-19,-0.7426
2017-01-20,0.798
2017-01-23,0.5443
2017-01-24,-0.1969
2017-01-25,0.641
2017-01-26,1.1269
2017-01-27,-1.0659
2017-01-30,-1.2732999999999999
2017-01-31,-0.6944
2017-02-01,-1.1489
2017-02-02,0.5079
2017-02-03,0.758
2017-02-06,-0.4514
2017-02-07,0.5038
2017-02-08,0.3008
2017-02-09,0.5997
2017-02-10,1.0432
2017-02-13,0.3441
2017-02-14,0.294
2017-02-15,0.0489
2017-02-16,-0.3418
2017-02-17,-0.8329
2017-02-21,1.087
2017-02-22,-0.391
2017-02-23,-1.0795
2017-02-24,0.1488
2017-02-27,0.1486
2017-02-28,-2.8684
2017-03-01,1.2729
2017-03-02,-0.7074
2017-03-03,-3.0025
2017-03-06,-0.2623
2017-03-07,0.6839
2017-03-08,-1.5674000000000001
2017-03-09,-0.5839
2017-03-10,-0.2136
2017-03-13,0.3745
2017-03-14,0.0533
2017-03-15,1.4917
2017-03-16,0.0525
2017-03-17,0.0
2017-03-20,-0.5771
2017-03-21,-1.3193
2017-03-22,-0.3743
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,-0.4294
2017-03-28,0.2695
2017-03-29,0.9677
2017-03-30,1.5974
2017-03-31,0.6289
2017-04-03,-0.4712
2017-04-04,-0.3682
2017-04-05,-0.3696
2017-04-06,1.0599
2017-04-07,-0.8915
2017-04-10,0.8466
2017-04-11,0.4197
2017-04-12,-0.3657
2017-04-13,-0.2098
2017-04-17,0.5255
2017-04-18,-0.575
2017-04-19,0.7361
2017-04-20,0.1044
2017-04-21,-0.2607
2017-04-24,0.3136
2017-04-25,0.6774
2017-04-26,0.207
2017-04-27,-0.2583
2017-04-28,-2.4858000000000002
2017-05-01,0.9076
2017-05-02,0.5291
2017-05-03,-0.0526
2017-05-04,0.0
2017-05-05,0.8952
2017-05-08,-1.9832999999999998
2017-05-09,-0.9585
2017-05-10,0.0538
2017-05-11,0.0537
2017-05-12,-0.8593
2017-05-15,0.9209
2017-05-16,-0.5904
2017-05-17,-1.1339
2017-05-18,2.0754
2017-05-19,0.4815
2017-05-22,0.213
2017-05-23,-0.0531
2017-05-24,1.2759
2017-05-25,-1.3123
2017-05-26,0.2128
2017-05-30,-0.2654
2017-05-31,0.1597
2017-06-01,0.7479
2017-06-02,-0.053
2017-06-05,-0.2122
2017-06-06,-0.5316
2017-06-07,-0.1069
2017-06-08,1.1771
2017-06-09,0.6875
2017-06-12,0.4202
2017-06-13,1.4121000000000001
2017-06-14,0.0516
2017-06-15,-0.3093
2017-06-16,0.1551
2017-06-19,1.1358
2017-06-20,-0.6126
2017-06-21,-1.1813
2017-06-22,-0.6237
2017-06-23,-0.1569
2017-06-26,0.6286
2017-06-27,-0.9891
2017-06-28,1.2618
2017-06-29,-1.6615
2017-06-30,-0.69
2017-07-03,1.7103000000000002
2017-07-05,-1.629
2017-07-06,-0.9615
2017-07-07,0.2697
2017-07-10,-1.4524
2017-07-11,0.4913
2017-07-12,0.0543
2017-07-13,0.5972
2017-07-14,0.8095
2017-07-17,1.0171
2017-07-18,-1.3778000000000001
2017-07-19,-0.0537
2017-07-20,-2.0968
2017-07-21,0.3844
2017-07-24,-0.7112
2017-07-25,0.4959
2017-07-26,-1.2061
2017-07-27,1.3319
2017-07-28,0.4929
2017-07-31,0.5995
2017-08-01,0.5959
2017-08-02,-1.0828
2017-08-03,-0.9305
2017-08-04,0.442
2017-08-07,0.275
2017-08-08,-1.7553
2017-08-09,-0.8375
2017-08-10,-0.9572
2017-08-11,1.6487
2017-08-14,0.5034
2017-08-15,0.7234
2017-08-16,0.4972
2017-08-17,-0.8796
2017-08-18,-0.6101
2017-08-21,0.0
2017-08-22,0.5022
2017-08-23,-0.4442
2017-08-24,-0.1673
2017-08-25,-0.0559
2017-08-28,-0.7826
2017-08-29,0.338
2017-08-30,1.0107
2017-08-31,1.612
2017-09-01,0.11
2017-09-05,-0.8242
2017-09-06,1.108
2017-09-07,-0.3288
2017-09-08,0.8246
2017-09-11,1.3631
2017-09-12,-0.0538
2017-09-13,1.2917
2017-09-14,-0.4251
2017-09-15,0.1067
2017-09-18,-0.3731
2017-09-19,-0.535
2017-09-20,0.6993
2017-09-21,-0.4274
2017-09-22,0.0536
2017-09-25,0.0
2017-09-26,0.5362
2017-09-27,0.16
2017-09-28,0.639
2017-09-29,0.0529
2017-10-02,0.2644
2017-10-03,-0.4747
2017-10-04,0.4795
2017-10-05,0.3181
2017-10-06,-0.2643
2017-10-09,0.0
2017-10-10,0.424
2017-10-11,0.2111
2017-10-12,1.3165
2017-10-13,-0.104
2017-10-16,-0.5203
2017-10-17,-0.3661
2017-10-18,0.7349
2017-10-19,0.1042
2017-10-20,-0.8329
2017-10-23,-0.8399
2017-10-24,0.7941
2017-10-25,-0.6828
2017-10-26,-0.1058
2017-10-27,0.0529
2017-10-30,-0.6878
2017-10-31,0.9057
2017-11-01,0.4752
2017-11-02,-0.0525
2017-11-03,-0.2643
2017-11-06,0.212
2017-11-07,0.7932
2017-11-08,1.1018
2017-11-09,-0.2076
2017-11-10,-0.52
2017-11-13,0.575
2017-11-14,-0.104
2017-11-15,-0.2601
2017-11-16,0.4695
2017-11-17,0.3115
2017-11-20,0.207
2017-11-21,0.7231
2017-11-22,-0.4103
2017-11-24,0.2575
2017-11-27,-0.2054
2017-11-28,-0.3603
2017-11-29,0.155
2017-11-30,0.4642
2017-12-01,-0.1027
2017-12-04,0.6198
2017-12-05,-0.462
2017-12-06,0.361
2017-12-07,1.1305
2017-12-08,0.3049
2017-12-11,-0.9119
2017-12-12,0.4601
2017-12-13,-0.2036
2017-12-14,0.6119
2017-12-15,0.6082
2017-12-18,0.9068
2017-12-19,-2.0969
2017-12-20,-0.357
2017-12-21,0.0512
2017-12-22,0.5115
2017-12-26,0.0
2017-12-27,0.2545
2017-12-28,0.5076
2017-12-29,-0.9596
2018-01-02,0.4589
2018-01-03,-0.3061
2018-01-04,-1.2282
2018-01-05,-0.1554
2018-01-08,1.0898
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.9754
2018-01-12,-0.6101
2018-01-16,0.3581
2018-01-17,1.4781
2018-01-18,-1.3561
2018-01-19,0.7128
2018-01-22,-0.0506
2018-01-23,0.9105
2018-01-24,0.8521
2018-01-25,-0.5964
2018-01-26,-0.45
2018-01-29,-0.8538
2018-01-30,-1.2158
2018-01-31,-0.0513
2018-02-01,-1.2827
2018-02-02,-2.1421
2018-02-05,-2.9899
2018-02-06,0.8806
2018-02-07,-1.2002
2018-02-08,-2.3192
2018-02-09,1.8089
2018-02-12,0.111
2018-02-13,0.721
2018-02-14,0.3304
2018-02-15,0.494
2018-02-16,0.3277
2018-02-20,-1.1432
2018-02-21,-1.0463
2018-02-22,-0.2782
2018-02-23,-0.7813
2018-02-26,-1.4061
2018-02-27,-2.51
2018-02-28,-0.5851
2018-03-01,0.1766
2018-03-02,0.4137
2018-03-05,-0.412
2018-03-06,0.5319
2018-03-07,1.2346
2018-03-08,-0.1161
2018-03-09,1.0465
2018-03-12,-0.4028
2018-03-13,0.4044
2018-03-14,0.0575
2018-03-15,0.115
2018-03-16,0.7467
2018-03-19,-0.114
2018-03-20,-1.0845
2018-03-21,0.0577
2018-03-22,-1.2687
2018-03-23,-1.5771
2018-03-26,1.4243000000000001
2018-03-27,0.4096
2018-03-28,1.2821
2018-03-29,1.0932
2018-04-02,-0.7399
2018-04-03,1.9031
2018-04-04,-0.2264
2018-04-05,0.0
2018-04-06,-0.6807
2018-04-09,-1.4278
2018-04-10,-0.7532
2018-04-11,0.9924
2018-04-12,2.2543
2018-04-13,-0.2261
2018-04-16,0.5099
2018-04-17,0.2255
2018-04-18,1.1249
2018-04-19,-0.6118
2018-04-20,-0.056
2018-04-23,-0.056
2018-04-24,0.3361
2018-04-25,0.2792
2018-04-26,0.1114
2018-04-27,0.3893
2018-04-30,-0.3324
2018-05-01,0.3335
2018-05-02,-0.3343
2018-05-03,1.0061
2018-05-04,1.1621
2018-05-07,1.7505
2018-05-08,-1.2366
2018-05-09,0.871
2018-05-10,0.1619
2018-05-11,-0.5388
2018-05-14,-0.4875
2018-05-15,-0.6532
2018-05-16,0.7671
2018-05-17,-0.5982
2018-05-18,0.6018
2018-05-21,1.2507
2018-05-22,0.1611
2018-05-23,1.7158
2018-05-24,0.4217
2018-05-25,0.0525
2018-05-29,0.2099
2018-05-30,0.5759
2018-05-31,-0.937
2018-06-01,0.1051
2018-06-04,0.2639
2018-06-05,-0.3684
2018-06-06,0.317
2018-06-07,-0.0527
2018-06-08,-1.0537
2018-06-11,-0.2662
2018-06-12,-0.0534
2018-06-13,-0.8013
2018-06-14,0.9155
2018-06-15,-1.0139
2018-06-18,-0.593
2018-06-19,-1.4642
2018-06-20,0.6054
2018-06-21,0.6018
2018-06-22,0.3263
2018-06-25,-0.271
2018-06-26,-0.3261
2018-06-27,-0.5998
2018-06-28,-0.384
2018-06-29,-0.9912
2018-07-02,-0.1119
2018-07-03,1.5118
2018-07-05,0.5516
2018-07-06,0.7131
2018-07-09,-0.6536
2018-07-10,-0.1645
2018-07-11,-1.2081
2018-07-12,0.3891
2018-07-13,0.3876
2018-07-16,-0.3861
2018-07-17,-0.5537
2018-07-18,0.2227
2018-07-19,1.1111
2018-07-20,-0.5495
2018-07-23,0.663
2018-07-24,-1.0977
2018-07-25,-0.1665
2018-07-26,-0.2223
2018-07-27,-0.6685
2018-07-30,0.3926
2018-07-31,0.5028
2018-08-01,1.1117
2018-08-02,-0.387
2018-08-03,-0.8879
2018-08-06,0.056
2018-08-07,-0.2798
2018-08-08,-1.5713
2018-08-09,-1.0262
2018-08-10,-0.6912
2018-08-13,-0.232
2018-08-14,1.3953
2018-08-15,0.9748
2018-08-16,0.4543
2018-08-17,-0.2261
2018-08-20,0.1133
2018-08-21,0.5659
2018-08-22,-0.4502
2018-08-23,-0.5653
2018-08-24,0.6254
2018-08-27,0.1695
2018-08-28,0.7896
2018-08-29,0.3917
2018-08-30,-0.223
2018-08-31,-0.838
2018-09-04,-1.0198
2018-09-05,0.9159
2018-09-06,-0.5672
2018-09-07,-0.1711
2018-09-10,0.0571
2018-09-11,-0.514
2018-09-12,0.7463
2018-09-13,0.9117
2018-09-14,-0.5647
2018-09-17,-0.3975
2018-09-18,-0.171
2018-09-19,-1.0851
2018-09-20,0.5774
2018-09-21,0.0574
2018-09-24,-0.6885
2018-09-25,0.2889
2018-09-26,-0.8065
2018-09-27,0.6969
2018-09-28,0.8651
2018-10-01,-0.5718
2018-10-02,-0.2875
2018-10-03,0.7541
2018-10-04,-2.0725
2018-10-05,-0.1764
2018-10-08,1.7079
2018-10-09,-1.1002
2018-10-10,-1.171
2018-10-11,-2.4289
2018-10-12,-0.0607
2018-10-15,-0.243
2018-10-16,0.9135
2018-10-17,0.1207
2018-10-18,-1.1453
2018-10-19,-0.1829
2018-10-22,-0.733
2018-10-23,-0.4308
2018-10-24,-1.1125
2018-10-25,1.625
2018-10-26,-0.246
2018-10-29,-0.1233
2018-10-30,0.4938
2018-10-31,-0.6757
2018-11-01,1.175
2018-11-02,-0.7995
2018-11-05,0.8679
2018-11-06,-3.0117
2018-11-07,2.3447
2018-11-08,0.3715
2018-11-09,-0.1234
2018-11-12,-0.8647
2018-11-13,-0.6854
2018-11-14,-0.1882
2018-11-15,-1.1942
2018-11-16,-0.2545
2018-11-19,-0.0638
2018-11-20,0.5743
2018-11-21,-0.3807
2018-11-23,-0.5096
2018-11-26,1.3444
2018-11-27,-0.4422
2018-11-28,0.698
2018-11-29,0.3151
2018-11-30,0.3141
2018-12-03,0.5041
2018-12-04,-1.8182
2018-12-06,1.4049
2018-12-07,-1.5112999999999999
2018-12-10,-1.1509
2018-12-11,0.4528
2018-12-12,0.2576
2018-12-13,0.7707
2018-12-14,0.0637
2018-12-17,-3.6943
2018-12-18,0.1984
2018-12-19,-3.1683
2018-12-20,-4.09
2018-12-21,-0.1421
2018-12-24,-1.4235
2018-12-26,2.9603
2018-12-27,1.0519
2018-12-28,-0.4164
2018-12-31,0.0697
2019-01-02,-0.4208
2019-01-03,0.4225
2019-01-04,2.4544
2019-01-07,1.3005
2019-01-08,2.5676
2019-01-09,1.054
2019-01-10,1.043
2019-01-11,0.0645
2019-01-14,-0.3224
2019-01-15,0.2587
2019-01-16,1.2903
2019-01-17,0.1274
2019-01-18,0.3181
2019-01-22,-1.7755
2019-01-23,-0.5165
2019-01-24,-0.584
2019-01-25,2.4151
2019-01-28,0.1275
2019-01-29,1.4003999999999999
2019-01-30,1.2555
2019-01-31,1.7359
2019-02-01,-1.0969
2019-02-04,0.496
2019-02-05,0.0
2019-02-06,-0.4935
2019-02-07,0.248
2019-02-08,-1.979
2019-02-11,1.2618
2019-02-12,-0.1869
2019-02-13,1.6854
2019-02-14,-0.9822
2019-02-15,1.4259
2019-02-19,0.0
2019-02-20,2.0782
2019-02-21,0.3593
2019-02-22,0.179
2019-02-25,-1.2507
2019-02-26,1.0253
2019-02-27,-1.6118999999999999
2019-02-28,0.0
2019-03-01,0.2427
2019-03-04,-0.2421
2019-03-05,0.6105
2019-03-06,-0.0607
2019-03-07,-1.0929
2019-03-08,-0.2455
2019-03-11,1.0462
2019-03-12,0.1218
2019-03-13,0.0
2019-03-14,0.2433
2019-03-15,-0.182
2019-03-18,-0.1824
2019-03-19,-0.3045
2019-03-20,-0.2443
2019-03-21,0.4287
2019-03-22,-1.7073
2019-03-25,-0.6824
2019-03-26,1.8738000000000001
2019-03-27,0.3679
2019-03-28,0.733
2019-03-29,-1.1522000000000001
2019-04-01,1.5951
2019-04-02,0.3019
2019-04-03,0.3634
2019-04-04,0.5432
2019-04-05,0.4202
2019-04-08,-0.0598
2019-04-09,-2.0335
2019-04-10,1.221
2019-04-11,-0.2413
2019-04-12,0.1814
2019-04-15,-0.6035
2019-04-16,0.0
2019-04-17,-0.7893
2019-04-18,-0.306
2019-04-22,-1.0436
2019-04-23,1.9851
2019-04-24,0.0608
2019-04-25,-0.6687
2019-04-26,0.6732
2019-04-29,-0.2432
2019-04-30,0.2438
2019-05-01,-0.2432
2019-05-02,0.5518
2019-05-03,0.6707
2019-05-06,0.2423
2019-05-07,-0.5438
2019-05-08,-1.5188000000000001
2019-05-09,1.0487
2019-05-10,0.8547
2019-05-13,-0.4237
2019-05-14,0.4863
2019-05-15,0.5445
2019-05-16,-0.361
2019-05-17,-0.9662
2019-05-20,-1.4634
2019-05-21,1.2995
2019-05-22,-0.9774
2019-05-23,0.1234
2019-05-24,-0.1232
2019-05-28,-0.6786
2019-05-29,-0.6832
2019-05-30,-0.3127
2019-05-31,-2.5094
2019-06-03,1.0363
2019-06-04,0.5769
2019-06-05,0.0
2019-06-06,-0.7648
2019-06-07,0.7065
2019-06-10,0.8291
2019-06-11,0.6958
2019-06-12,-1.3191
2019-06-13,1.0185
2019-06-14,-0.6931
2019-06-17,1.2056
2019-06-18,1.0031
2019-06-19,-0.6828
2019-06-20,0.0625
2019-06-21,-1.1243
2019-06-24,-0.6949
2019-06-25,-0.1272
2019-06-26,-2.0382
2019-06-27,2.2757
2019-06-28,0.8264
2019-07-01,-0.6936
2019-07-02,0.4473
2019-07-03,0.6361
2019-07-05,-0.0632
2019-07-08,0.3163
2019-07-09,-0.2522
2019-07-10,0.9482
2019-07-11,-1.8159
2019-07-12,0.2551
2019-07-15,0.3181
2019-07-16,0.1268
2019-07-17,-0.6333
2019-07-18,-0.5736
2019-07-19,-1.1538
2019-07-22,0.0
2019-07-23,1.297
2019-07-24,0.3201
2019-07-25,-0.6382
2019-07-26,0.4496
2019-07-29,0.3197
2019-07-30,0.7648
2019-07-31,-0.6325
2019-08-01,-2.6098
2019-08-02,-0.3947
2019-08-05,-1.9155
2019-08-06,2.1549
2019-08-07,0.0659
2019-08-08,2.1739
2019-08-09,-0.7737
2019-08-12,1.5594999999999999
2019-08-13,0.7678
2019-08-14,-1.5873
2019-08-15,-0.1935
2019-08-16,1.6806999999999999
2019-08-19,0.6993
2019-08-20,-0.7576
2019-08-21,-0.827
2019-08-22,1.1546
2019-08-23,-1.7121
2019-08-26,0.6452
2019-08-27,-0.641
2019-08-28,1.2258
2019-08-29,0.8923
2019-08-30,1.2634
2019-09-03,-1.381
2019-09-04,1.655
2019-09-05,1.0019
2019-09-06,-0.062
2019-09-09,1.4268
2019-09-10,0.9174
2019-09-11,0.0
2019-09-12,-1.0303
2019-09-13,0.0612
2019-09-16,0.0
2019-09-17,-0.5508
2019-09-18,0.2462
2019-09-19,0.4911
2019-09-20,0.0611
2019-09-23,-0.4274
2019-09-24,-0.1839
2019-09-25,0.3071
2019-09-26,0.3674
2019-09-27,0.3661
2019-09-30,0.7903
2019-10-01,-0.6031
2019-10-02,-1.4652
2019-10-03,0.0
2019-10-04,0.2478
2019-10-07,0.4326
2019-10-08,-1.1077
2019-10-09,-0.4356
2019-10-10,0.0
2019-10-11,1.1875
2019-10-14,-0.9265
2019-10-15,0.3741
2019-10-16,0.2484
2019-10-17,0.4337
2019-10-18,0.4318
2019-10-21,1.3514
2019-10-22,0.6667
2019-10-23,0.301
2019-10-24,-1.0804
2019-10-25,-0.4854
2019-10-28,-0.122
