ticker,GEN US Equity
2007-10-02,-0.3115
2007-10-03,-2.5
2007-10-04,1.0256
2007-10-05,3.1091
2007-10-08,-0.2462
2007-10-09,0.4318
2007-10-10,0.7985
2007-10-11,-2.1938
2007-10-12,1.1838
2007-10-15,-2.3399
2007-10-16,-0.0631
2007-10-17,-0.4416
2007-10-18,-0.5703
2007-10-19,-0.6373
2007-10-22,2.1809
2007-10-23,2.511
2007-10-24,-2.0208
2007-10-25,0.9375
2007-10-26,2.4768
2007-10-29,-2.6586
2007-10-30,2.1726
2007-10-31,-0.486
2007-11-01,-1.9536
2007-11-02,-0.6849
2007-11-05,-0.6897
2007-11-06,-2.4621
2007-11-07,-2.8479
2007-11-08,0.5996
2007-11-09,-0.9934
2007-11-12,0.2676
2007-11-13,-0.1334
2007-11-14,-1.6032
2007-11-15,-1.0862
2007-11-16,0.6177
2007-11-19,-1.7734999999999999
2007-11-20,1.5278
2007-11-21,-0.342
2007-11-23,-0.4804
2007-11-26,-0.2069
2007-11-27,2.7643
2007-11-28,4.7075
2007-11-29,-0.3211
2007-11-30,-2.384
2007-12-03,-4.2904
2007-12-04,0.069
2007-12-05,4.0662
2007-12-06,-0.9934
2007-12-07,-0.602
2007-12-10,-0.6057
2007-12-11,1.5572
2007-12-12,-0.8667
2007-12-13,0.6052
2007-12-14,1.4037
2007-12-17,-0.1318
2007-12-18,0.462
2007-12-19,1.774
2007-12-20,1.2912
2007-12-21,-0.2549
2007-12-24,-0.3834
2007-12-26,0.898
2007-12-27,-4.2594
2007-12-28,-2.5896
2007-12-31,-0.2727
2008-01-02,-0.5468
2008-01-03,2.543
2008-01-04,-2.4798999999999998
2008-01-07,-1.7182
2008-01-08,-5.8741
2008-01-09,0.0743
2008-01-10,3.6377
2008-01-11,0.3582
2008-01-14,4.0685
2008-01-15,-0.6859
2008-01-16,3.453
2008-01-17,-0.8678
2008-01-18,1.1448
2008-01-22,-1.2650000000000001
2008-01-23,2.4949
2008-01-24,-3.2895
2008-01-25,-2.585
2008-01-28,-2.2346
2008-01-29,0.5714
2008-01-30,-0.7813
2008-01-31,-0.5011
2008-02-01,1.1511
2008-02-04,-2.7027
2008-02-05,1.1696
2008-02-06,0.289
2008-02-07,2.5216
2008-02-08,-3.4434
2008-02-11,-2.1834
2008-02-12,-0.6696
2008-02-13,4.8689
2008-02-14,-7.5
2008-02-15,-1.6216
2008-02-19,2.9827
2008-02-20,1.9055
2008-02-21,-2.4682
2008-02-22,3.8344
2008-02-25,-0.1477
2008-02-26,1.4053
2008-02-27,-0.7294
2008-02-28,-2.8655
2008-02-29,-4.6899
2008-03-03,0.7143
2008-03-04,-2.6005000000000003
2008-03-05,-0.8091
2008-03-06,-7.0147
2008-03-07,-1.0526
2008-03-10,1.9504000000000001
2008-03-11,1.0435
2008-03-12,-6.1102
2008-03-13,0.1833
2008-03-14,-6.6789
2008-03-17,-2.7451
2008-03-18,5.3427
2008-03-19,4.4976
2008-03-20,-1.2821
2008-03-24,2.9685
2008-03-25,-1.2612999999999999
2008-03-26,0.2737
2008-03-27,0.364
2008-03-28,-3.8985
2008-03-31,3.5849
2008-04-01,2.7321999999999997
2008-04-02,0.6206
2008-04-03,-0.0881
2008-04-04,3.2628
2008-04-07,-1.1956
2008-04-08,0.605
2008-04-09,-2.9210000000000003
2008-04-10,-3.8053
2008-04-11,-3.4959
2008-04-14,0.9533
2008-04-15,4.2493
2008-04-16,2.1739
2008-04-17,2.4823
2008-04-18,0.6055
2008-04-21,-0.8598
2008-04-22,-0.0867
2008-04-23,-0.5208
2008-04-24,0.7853
2008-04-25,3.5498
2008-04-28,2.592
2008-04-29,-2.1189999999999998
2008-04-30,0.7494
2008-05-01,1.405
2008-05-02,1.8745
2008-05-05,1.92
2008-05-06,4.0816
2008-05-07,3.5445
2008-05-08,2.185
2008-05-09,-0.4277
2008-05-12,0.2147
2008-05-13,-0.8571
2008-05-14,0.1441
2008-05-15,1.0072
2008-05-16,-1.7806
2008-05-19,-3.3358
2008-05-20,-1.2753
2008-05-21,-0.076
2008-05-22,0.0
2008-05-23,0.0
2008-05-27,1.1407
2008-05-28,1.3534
2008-05-29,-1.4095
2008-05-30,1.2792
2008-06-02,-0.3715
2008-06-03,-0.0746
2008-06-04,-0.1493
2008-06-05,0.8969
2008-06-06,-1.4074
2008-06-09,0.6762
2008-06-10,2.0896
2008-06-11,-2.0468
2008-06-12,0.0746
2008-06-13,1.8643
2008-06-16,-1.5373
2008-06-17,-1.3383
2008-06-18,-1.3564
2008-06-19,1.5279
2008-06-20,-1.2792
2008-06-23,-0.4573
2008-06-24,-1.1485
2008-06-25,1.3942999999999999
2008-06-26,-0.7639
2008-06-27,1.8476
2008-06-30,1.4361
2008-07-01,1.8629
2008-07-02,-2.7067
2008-07-03,-1.1278
2008-07-07,2.4335
2008-07-08,3.8604000000000003
2008-07-09,-4.2173
2008-07-10,2.0896
2008-07-11,2.3392
2008-07-14,-5.5
2008-07-15,-0.4535
2008-07-16,3.7965
2008-07-17,1.6825
2008-07-18,0.4317
2008-07-21,-1.5758999999999999
2008-07-22,1.3828
2008-07-23,-1.6511
2008-07-24,1.4599
2008-07-25,-0.7194
2008-07-28,-1.087
2008-07-29,1.978
2008-07-30,1.7241
2008-07-31,3.178
2008-08-01,5.065
2008-08-04,0.8469
2008-08-05,-0.5814
2008-08-06,0.5198
2008-08-07,0.0
2008-08-08,4.1370000000000005
2008-08-11,0.7449
2008-08-12,-3.512
2008-08-13,0.6386
2008-08-14,3.8706
2008-08-15,0.4887
2008-08-18,-0.9119
2008-08-19,0.9202
2008-08-20,-0.7295
2008-08-21,-0.4899
2008-08-22,0.9231
2008-08-25,-2.8659
2008-08-26,0.3766
2008-08-27,2.1263
2008-08-28,-0.0612
2008-08-29,-2.2059
2008-09-02,0.2506
2008-09-03,0.375
2008-09-04,-1.3075999999999999
2008-09-05,-0.8202
2008-09-08,1.3995
2008-09-09,-4.8934
2008-09-10,-0.1979
2008-09-11,-0.5948
2008-09-12,6.0505
2008-09-15,-4.5768
2008-09-16,2.3653
2008-09-17,-3.0809
2008-09-18,4.6358
2008-09-19,5.6329
2008-09-22,-1.7974999999999999
2008-09-23,-1.7694
2008-09-24,-0.8696
2008-09-25,-1.1278
2008-09-26,1.2674
2008-09-29,-2.0025
2008-09-30,1.4687000000000001
2008-10-01,-7.3002
2008-10-02,-4.6164
2008-10-03,-0.3559
2008-10-06,-1.0
2008-10-07,-5.5556
2008-10-08,2.2918
2008-10-09,-6.4227
2008-10-10,14.2857
2008-10-13,1.1872
2008-10-14,-6.6253
2008-10-15,-9.83
2008-10-16,1.8033000000000001
2008-10-17,-4.1063
2008-10-20,2.183
2008-10-21,0.9039
2008-10-22,-2.443
2008-10-23,-6.01
2008-10-24,-5.5062
2008-10-27,-8.1767
2008-10-28,6.0389
2008-10-29,-0.3861
2008-10-30,13.6628
2008-10-31,4.6888
2008-11-03,-0.4072
2008-11-04,2.2077
2008-11-05,-4.48
2008-11-06,-5.6951
2008-11-07,-0.7993
2008-11-10,-0.1791
2008-11-11,-1.5247000000000002
2008-11-12,-8.8342
2008-11-13,12.5874
2008-11-14,-11.89
2008-11-17,1.007
2008-11-18,2.4925
2008-11-19,1.2646
2008-11-20,-7.2046
2008-11-21,4.9689
2008-11-24,5.4241
2008-11-25,0.5613
2008-11-26,3.1628
2008-11-28,-2.4346
2008-12-01,-6.2847
2008-12-02,8.284
2008-12-03,0.0
2008-12-04,-4.0984
2008-12-05,2.849
2008-12-08,1.4774
2008-12-09,0.9099
2008-12-10,-0.6312
2008-12-11,-2.9946
2008-12-12,0.0
2008-12-15,-5.7998
2008-12-16,1.9861
2008-12-17,-0.5842
2008-12-18,-1.3712
2008-12-19,-2.0854
2008-12-22,-2.1298
2008-12-23,-6.7358
2008-12-24,-0.1111
2008-12-26,-0.2225
2008-12-29,-3.9019
2008-12-30,-3.9443
2008-12-31,1.9324
2009-01-02,4.7393
2009-01-05,-0.1131
2009-01-06,-4.983
2009-01-07,0.8343
2009-01-08,2.1277
2009-01-09,-4.8611
2009-01-12,8.0292
2009-01-13,4.3919
2009-01-14,-3.3441
2009-01-15,0.7812
2009-01-16,-0.2215
2009-01-20,-6.9922
2009-01-21,6.4439
2009-01-22,-3.6996
2009-01-23,-8.2654
2009-01-26,0.0
2009-01-27,6.8528
2009-01-28,4.1568
2009-01-29,-5.2452
2009-01-30,0.2407
2009-02-02,1.4405999999999999
2009-02-03,-1.3018
2009-02-04,-6.235
2009-02-05,3.9642
2009-02-06,5.0431
2009-02-09,2.8103
2009-02-10,5.9226
2009-02-11,7.4193999999999996
2009-02-12,0.2002
2009-02-13,0.2997
2009-02-17,-1.3944
2009-02-18,1.6162
2009-02-19,-0.2982
2009-02-20,0.0
2009-02-23,-0.8973
2009-02-24,5.1308
2009-02-25,-4.3062000000000005
2009-02-26,-9.4
2009-02-27,-6.5121
2009-03-02,-7.5561
2009-03-03,-0.3831
2009-03-04,9.359
2009-03-05,-7.5029
2009-03-06,1.3942
2009-03-09,-2.625
2009-03-10,4.878
2009-03-11,0.8568
2009-03-12,7.4029
2009-03-13,6.4407
2009-03-16,-2.3355
2009-03-17,2.6087
2009-03-18,1.0593
2009-03-19,-7.1279
2009-03-20,-4.4018
2009-03-23,2.7155
2009-03-24,-4.023
2009-03-25,3.7126
2009-03-26,0.4619
2009-03-27,-5.1724
2009-03-30,-3.5152
2009-03-31,3.1407
2009-04-01,-0.9744
2009-04-02,7.7491
2009-04-03,1.0274
2009-04-06,-3.0508
2009-04-07,-0.5828
2009-04-08,2.2274
2009-04-09,3.4404
2009-04-13,1.4412
2009-04-14,-6.2295
2009-04-15,3.7296
2009-04-16,-2.6966
2009-04-17,3.9261
2009-04-20,-8.5556
2009-04-21,1.2151
2009-04-22,2.6411
2009-04-23,-3.6257
2009-04-24,6.1893
2009-04-27,-2.2857
2009-04-28,2.3392
2009-04-29,3.3143000000000002
2009-04-30,-3.4292
2009-05-01,-0.9164
2009-05-04,15.2601
2009-05-05,9.2277
2009-05-06,-2.2957
2009-05-07,-3.2895
2009-05-08,1.069
2009-05-11,-2.7885
2009-05-12,1.1869
2009-05-13,-4.6921
2009-05-14,2.5641
2009-05-15,-6.3
2009-05-18,-0.1067
2009-05-19,-2.6709
2009-05-20,-0.8782
2009-05-21,-1.6611
2009-05-22,-2.5901
2009-05-26,2.8902
2009-05-27,-1.4607
2009-05-28,0.6842
2009-05-29,6.5685
2009-06-01,-0.4251
2009-06-02,-0.7471
2009-06-03,0.6452
2009-06-04,-3.2051
2009-06-05,-2.2075
2009-06-08,-3.7246
2009-06-09,-2.2274
2009-06-10,-9.1127
2009-06-11,-1.4512
2009-06-12,-5.087
2009-06-15,-4.3724
2009-06-16,-2.9499
2009-06-17,2.5836
2009-06-18,2.963
2009-06-19,1.5827
2009-06-22,-1.4163999999999999
2009-06-23,-4.454
2009-06-24,3.3083
2009-06-25,2.4745
2009-06-26,3.8352
2009-06-29,-2.4624
2009-06-30,5.1893
2009-07-01,1.7332999999999998
2009-07-02,-2.228
2009-07-06,-1.3405
2009-07-07,2.4457
2009-07-08,1.061
2009-07-09,0.9186
2009-07-10,0.2601
2009-07-13,4.6693
2009-07-14,1.8587
2009-07-15,2.5547
2009-07-16,1.4235
2009-07-17,-1.6374
2009-07-20,-2.6159
2009-07-21,-1.3431
2009-07-22,-0.3713
2009-07-23,5.8385
2009-07-24,-1.2911000000000001
2009-07-27,0.8323
2009-07-28,-0.7075
2009-07-29,-0.7126
2009-07-30,-0.1196
2009-07-31,-1.0778
2009-08-03,-1.3317
2009-08-04,-5.2761
2009-08-05,-9.3264
2009-08-06,-6.7143
2009-08-07,0.4594
2009-08-10,7.3171
2009-08-11,-1.1364
2009-08-12,1.2931
2009-08-13,-1.4184
2009-08-14,-1.1511
2009-08-17,2.4745
2009-08-18,3.5511
2009-08-19,-2.332
2009-08-20,0.7022
2009-08-21,1.5342
2009-08-24,-1.7856999999999998
2009-08-25,2.6573
2009-08-26,-0.2725
2009-08-27,0.2732
2009-08-28,4.4959
2009-08-31,-1.4342
2009-09-01,-1.0582
2009-09-02,0.2674
2009-09-03,1.2
2009-09-04,2.108
2009-09-08,-0.5161
2009-09-09,3.8911
2009-09-10,-0.2497
2009-09-11,-3.3792
2009-09-14,1.943
2009-09-15,1.5248
2009-09-16,8.1352
2009-09-17,-0.5787
2009-09-18,0.8149
2009-09-21,-2.5404
2009-09-22,-1.8957000000000002
2009-09-23,-1.8115999999999999
2009-09-24,-1.722
2009-09-25,1.627
2009-09-28,2.2167
2009-09-29,-0.3614
2009-09-30,-2.9021
2009-10-01,-1.8679999999999999
2009-10-02,-3.4264
2009-10-05,-0.3942
2009-10-06,-1.1873
2009-10-07,-0.9346
2009-10-08,1.3477000000000001
2009-10-09,3.7234
2009-10-12,0.7692
2009-10-13,2.2901
2009-10-14,4.1045
2009-10-15,-0.5974
2009-10-16,0.601
2009-10-19,1.0753
2009-10-20,0.4728
2009-10-21,-2.3529
2009-10-22,0.9639
2009-10-23,-3.222
2009-10-26,2.836
2009-10-27,-1.0791
2009-10-28,-1.4545
2009-10-29,1.845
2009-10-30,-2.8986
2009-11-02,0.2488
2009-11-03,-4.7146
2009-11-04,-3.2552
2009-11-05,2.5572
2009-11-06,-1.8373
2009-11-09,-0.6684
2009-11-10,-2.4226
2009-11-11,0.9655
2009-11-12,-8.7432
2009-11-13,0.4491
2009-11-16,0.8942
2009-11-17,6.3516
2009-11-18,-2.2222
2009-11-19,-2.983
2009-11-20,-0.5857
2009-11-23,1.62
2009-11-24,-0.7246
2009-11-25,0.0
2009-11-27,-3.0657
2009-11-30,2.259
2009-12-01,2.5037000000000003
2009-12-02,2.4425
2009-12-03,0.4208
2009-12-04,-0.5587
2009-12-07,-3.6517
2009-12-08,0.8746
2009-12-09,0.289
2009-12-10,-0.1441
2009-12-11,1.1544
2009-12-14,0.428
2009-12-15,5.1136
2009-12-16,3.2432
2009-12-17,-1.9634
2009-12-18,-2.5366999999999997
2009-12-21,3.1507
2009-12-22,-0.7968
2009-12-23,0.9371
2009-12-24,0.9284
2009-12-28,-1.4455
2009-12-29,1.8667
2009-12-30,-0.2618
2009-12-31,-2.231
2010-01-04,2.6846
2010-01-05,1.8300999999999998
2010-01-06,-0.3851
2010-01-07,-2.0619
2010-01-08,-0.3947
2010-01-11,-0.7926
2010-01-12,-3.0626
2010-01-13,0.6868
2010-01-14,-0.6821
2010-01-15,-0.6868
2010-01-19,1.2448
2010-01-20,-3.0055
2010-01-21,-3.8028
2010-01-22,-1.6105
2010-01-25,-0.2976
2010-01-26,-2.0896
2010-01-27,-0.4573
2010-01-28,-1.3783
2010-01-29,1.5528
2010-02-01,0.9174
2010-02-02,-0.4545
2010-02-03,-1.6743000000000001
2010-02-04,-2.322
2010-02-05,-2.6941
2010-02-08,-1.4658
2010-02-09,-0.9917
2010-02-10,-0.5008
2010-02-11,-0.8389
2010-02-12,-0.5076
2010-02-16,7.3129
2010-02-17,-0.7924
2010-02-18,1.278
2010-02-19,-1.1041
2010-02-22,0.9569
2010-02-23,-2.3697
2010-02-24,0.4854
2010-02-25,5.9581
2010-02-26,-1.6717
2010-03-01,-2.1638
2010-03-02,2.5276
2010-03-03,-1.3867
2010-03-04,2.9687
2010-03-05,0.1517
2010-03-08,-2.5758
2010-03-09,-0.6221
2010-03-10,2.1909
2010-03-11,0.4594
2010-03-12,-0.4573
2010-03-15,0.3063
2010-03-16,-0.6107
2010-03-17,-0.1536
2010-03-18,2.0
2010-03-19,0.3017
2010-03-22,3.0075
2010-03-23,-1.3139
2010-03-24,-2.2189
2010-03-25,-3.6309
2010-03-26,-0.471
2010-03-29,-2.9968
2010-03-30,0.813
2010-03-31,-0.4839
2010-04-01,1.7828
2010-04-05,3.6624
2010-04-06,0.4608
2010-04-07,0.0
2010-04-08,-0.6116
2010-04-09,0.3077
2010-04-12,4.1411
2010-04-13,5.1546
2010-04-14,0.0
2010-04-15,2.1008
2010-04-16,4.1152
2010-04-19,1.054
2010-04-20,3.6506
2010-04-21,-0.8805
2010-04-22,-1.0152
2010-04-23,0.641
2010-04-26,-2.293
2010-04-27,-4.5632
2010-04-28,-4.5082
2010-04-29,2.7182
2010-04-30,-6.8245000000000005
2010-05-03,-1.6442
2010-05-04,3.7994
2010-05-05,0.1464
2010-05-06,-2.4854
2010-05-07,-4.3478
2010-05-10,7.9937000000000005
2010-05-11,3.193
2010-05-12,3.3755
2010-05-13,-1.6327
2010-05-14,2.213
2010-05-17,5.2774
2010-05-18,-0.1285
2010-05-19,-0.9009
2010-05-20,-7.2727
2010-05-21,-1.1204
2010-05-24,0.1416
2010-05-25,5.6577
2010-05-26,3.6145
2010-05-27,4.6512
2010-05-28,1.6049
2010-06-01,-5.5893
2010-06-02,2.3166
2010-06-03,1.5093999999999999
2010-06-04,-5.4523
2010-06-07,-2.228
2010-06-08,-3.8874
2010-06-09,-0.1395
2010-06-10,3.352
2010-06-11,-0.5405
2010-06-14,0.2717
2010-06-15,-1.897
2010-06-16,0.1381
2010-06-17,0.6897
2010-06-18,0.274
2010-06-21,-0.9563
2010-06-22,-1.7931
2010-06-23,0.8427
2010-06-24,-2.2284
2010-06-25,3.8462
2010-06-28,-1.6461000000000001
2010-06-29,-5.5788
2010-06-30,0.2954
2010-07-01,-1.7673
2010-07-02,-2.099
2010-07-06,-4.7473
2010-07-07,-75.5627
2010-07-08,53.9474
2010-07-09,-7.6923
2010-07-12,6.9444
2010-07-13,7.7922
2010-07-14,-9.6386
2010-07-15,23.5556
2010-07-16,-12.5899
2010-07-19,-4.1152
2010-07-20,4.2918
2010-07-21,-3.7037
2010-07-22,-0.4274
2010-07-23,5.5794
2010-07-26,2.8455
2010-07-27,0.3953
2010-07-28,-3.1496
2010-07-29,-1.2195
2010-07-30,9.465
2010-08-02,3.0075
2010-08-03,-1.8248
2010-08-04,4.461
2010-08-05,-7.8292
2010-08-06,-3.8609999999999998
2010-08-09,23.2932
2010-08-10,7.1661
2010-08-11,-5.1672
2010-08-12,6.4103
2010-08-13,0.9036
2010-08-16,2.9851
2010-08-17,7.2464
2010-08-18,-2.4324
2010-08-19,-7.7562
2010-08-20,-3.6036
2010-08-23,-0.6231
2010-08-24,-2.8213
2010-08-25,3.871
2010-08-26,-0.9317
2010-08-27,-13.1661
2010-08-30,-10.8303
2010-08-31,36.0324
2010-09-01,2.6786
2010-09-02,1.1594
2010-09-03,0.2865
2010-09-07,0.0
2010-09-08,25.1429
2010-09-09,11.1872
2010-09-10,-7.1869
2010-09-13,-0.885
2010-09-14,-6.0268
2010-09-15,-1.1876
2010-09-16,-2.4038
2010-09-17,-2.9557
2010-09-20,6.3452
2010-09-21,2.864
2010-09-22,-0.464
2010-09-23,-2.0979
2010-09-24,0.0
2010-09-27,-1.4285999999999999
2010-09-28,-3.3816
2010-09-29,1.0
2010-09-30,-2.7228
2010-10-01,0.2545
2010-10-04,-2.7919
2010-10-05,4.1775
2010-10-06,-3.2580999999999998
2010-10-07,0.0
2010-10-08,0.7772
2010-10-11,1.5424
2010-10-12,-2.7848
2010-10-13,0.2604
2010-10-14,-1.2987
2010-10-15,-0.5263
2010-10-18,0.5291
2010-10-19,-1.5789
2010-10-20,1.0695000000000001
2010-10-21,-1.0582
2010-10-22,2.6738
2010-10-25,-2.0833
2010-10-26,1.0638
2010-10-27,0.0
2010-10-28,-3.6842
2010-10-29,2.459
2010-11-01,4.8
2010-11-02,21.6285
2010-11-03,5.0209
2010-11-04,7.5697
2010-11-05,-2.7778
2010-11-08,12.5714
2010-11-09,0.0
2010-11-10,1.3536000000000001
2010-11-11,6.8447
2010-11-12,-1.5625
2010-11-15,1.746
2010-11-16,0.0
2010-11-17,-2.0281
2010-11-18,2.5478
2010-11-19,3.5714
2010-11-22,0.5997
2010-11-23,-1.7884
2010-11-24,-0.607
2010-11-26,-1.5267
2010-11-29,-0.9302
2010-11-30,-0.4695
2010-12-01,-2.5157
2010-12-02,-1.6129
2010-12-03,2.459
2010-12-06,2.88
2010-12-07,3.2659000000000002
2010-12-08,-0.1506
2010-12-09,-0.6033
2010-12-10,9.8634
2010-12-13,-4.1436
2010-12-14,0.8646
2010-12-15,13.1429
2010-12-16,6.9444
2010-12-17,1.2987
2010-12-20,3.8462
2010-12-21,-0.7856
2010-12-22,1.81
2010-12-23,-3.3333
2010-12-27,3.4483
2010-12-28,-0.4444
2010-12-29,1.2277
2010-12-30,0.1103
2010-12-31,-1.1013
2011-01-03,4.5657
2011-01-04,-4.3663
2011-01-05,6.1247
2011-01-06,11.8573
2011-01-07,0.3752
2011-01-10,6.0748
2011-01-11,-3.7004
2011-01-12,4.4831
2011-01-13,0.0
2011-01-14,-1.0508
2011-01-18,-0.531
2011-01-19,-8.0961
2011-01-20,1.7425000000000002
2011-01-21,-1.1418
2011-01-24,-2.3099
2011-01-25,4.335
2011-01-26,2.644
2011-01-27,0.92
2011-01-28,-2.5524
2011-01-31,0.4677
2011-02-01,4.9348
2011-02-02,2.2183
2011-02-03,0.8681
2011-02-04,3.0981
2011-02-07,-1.3356
2011-02-08,3.7225
2011-02-09,1.0604
2011-02-10,2.502
2011-02-11,1.9685000000000001
2011-02-14,4.556
2011-02-15,-13.2939
2011-02-16,9.6252
2011-02-17,5.8275
2011-02-18,1.909
2011-02-22,-11.2392
2011-02-23,2.8409
2011-02-24,3.7885
2011-02-25,2.3574
2011-02-28,1.8574000000000002
2011-03-01,-0.8753
2011-03-02,-0.1472
2011-03-03,7.0007
2011-03-04,2.4105
2011-03-07,-4.9092
2011-03-08,3.9604
2011-03-09,-1.0204
2011-03-10,-0.8247
2011-03-11,-2.9798999999999998
2011-03-14,-2.6429
2011-03-15,0.0734
2011-03-16,-1.6862
2011-03-17,-3.7286
2011-03-18,-1.7816
2011-03-21,3.0757
2011-03-22,-0.3826
2011-03-23,3.0722
2011-03-24,-0.5961
2011-03-25,-0.8246
2011-03-28,-1.7385000000000002
2011-03-29,2.9231
2011-03-30,5.9791
2011-03-31,1.4809999999999999
2011-04-01,-1.6678
2011-04-04,7.5618
2011-04-05,2.2339
2011-04-06,-4.0488
2011-04-07,-1.8084
2011-04-08,1.2278
2011-04-11,-5.5256
2011-04-12,7.3466000000000005
2011-04-13,-2.0598
2011-04-14,0.4071
2011-04-15,-0.1351
2011-04-18,-1.5562
2011-04-19,1.5808
2011-04-20,-0.2706
2011-04-21,0.2714
2011-04-25,-0.6089
2011-04-26,0.6127
2011-04-27,0.9472
2011-04-28,-3.4182
2011-04-29,-15.8917
2011-05-02,1.8152
2011-05-03,5.1864
2011-05-04,0.1541
2011-05-05,-0.2308
2011-05-06,-1.1565
2011-05-09,1.3261
2011-05-10,1.3087
2011-05-11,-1.7477
2011-05-12,-1.6240999999999999
2011-05-13,-0.5503
2011-05-16,-1.8972
2011-05-17,-0.7252
2011-05-18,1.3799000000000001
2011-05-19,0.0
2011-05-20,-0.6405
2011-05-23,-3.6261
2011-05-24,-2.0067
2011-05-25,-0.0853
2011-05-26,1.9641
2011-05-27,-5.1089
2011-05-31,0.0883
2011-06-01,-0.7937
2011-06-02,-0.1778
2011-06-03,-3.0276
2011-06-06,-3.3976
2011-06-07,-2.4715
2011-06-08,1.0721
2011-06-09,-1.6393
2011-06-10,-2.0588
2011-06-13,-0.8008
2011-06-14,2.1191
2011-06-15,2.3715
2011-06-16,-5.1158
2011-06-17,0.7121
2011-06-20,-0.303
2011-06-21,0.8105
2011-06-22,-1.8090000000000002
2011-06-23,-1.74
2011-06-24,-3.5417
2011-06-27,1.8359
2011-06-28,0.6363
2011-06-29,-2.1075
2011-06-30,1.8298999999999999
2011-07-01,3.9112
2011-07-05,-0.1017
2011-07-06,1.833
2011-07-07,4.9
2011-07-08,4.3850999999999996
2011-07-11,-5.2055
2011-07-12,-1.2524
2011-07-13,2.1463
2011-07-14,-3.7249
2011-07-15,-3.5714
2011-07-18,-5.0412
2011-07-19,0.7584
2011-07-20,-2.043
2011-07-21,0.6586
2011-07-22,-0.9815
2011-07-25,-4.7357
2011-07-26,4.6243
2011-07-27,-4.3094
2011-07-28,0.5774
2011-07-29,1.0333
2011-08-01,-42.5
2011-08-02,10.2767
2011-08-03,-4.6594999999999995
2011-08-04,-6.9549
2011-08-05,-7.4747
2011-08-08,-7.6419
2011-08-09,13.4752
2011-08-10,-11.4583
2011-08-11,10.5882
2011-08-12,9.3617
2011-08-15,10.1167
2011-08-16,-3.3569
2011-08-17,-5.6673
2011-08-18,-5.6202
2011-08-19,-3.6961
2011-08-22,-2.1322
2011-08-23,7.8431
2011-08-24,0.6061
2011-08-25,-1.4056
2011-08-26,5.499
2011-08-29,2.3166
2011-08-30,5.6604
2011-08-31,-3.0357
2011-09-01,-8.4715
2011-09-02,-6.0362
2011-09-06,5.3533
2011-09-07,4.4715
2011-09-08,-7.9767
2011-09-09,-7.1882
2011-09-12,-3.1891
2011-09-13,4.2353
2011-09-14,1.8058999999999998
2011-09-15,-0.4435
2011-09-16,0.6682
2011-09-19,-4.8673
2011-09-20,-3.7209
2011-09-21,-9.9034
2011-09-22,-2.681
2011-09-23,0.8264
2011-09-26,-7.1038
2011-09-27,3.8235
2011-09-28,6.5156
