ticker,RIGL US Equity
2001-04-26,0.0
2001-04-27,6.8182
2001-04-30,-9.5745
2001-05-01,8.0
2001-05-02,7.1895
2001-05-03,-0.4065
2001-05-04,10.2041
2001-05-07,6.4815
2001-05-08,-1.7391
2001-05-09,13.9823
2001-05-10,14.7516
2001-05-11,7.5778
2001-05-14,-1.3836
2001-05-15,1.4031
2001-05-16,-2.5157
2001-05-17,-15.2258
2001-05-18,-1.8265
2001-05-21,-3.1008
2001-05-22,-0.64
2001-05-23,-8.2126
2001-05-24,14.0351
2001-05-25,7.2308
2001-05-29,-13.9168
2001-05-30,-4.1667
2001-05-31,4.6957
2001-06-01,-3.3223
2001-06-04,2.9210000000000003
2001-06-05,1.3356
2001-06-06,1.318
2001-06-07,0.4878
2001-06-08,-5.8252
2001-06-11,-5.4983
2001-06-12,-4.9091000000000005
2001-06-13,1.3384
2001-06-14,0.9434
2001-06-15,6.5421
2001-06-18,-2.1053
2001-06-19,-7.7061
2001-06-20,0.3883
2001-06-21,-0.3868
2001-06-22,16.5049
2001-06-25,1.5
2001-06-26,6.4039
2001-06-27,0.3086
2001-06-28,-11.538499999999999
2001-06-29,47.8261
2001-07-02,-16.4706
2001-07-03,4.2254
2001-07-05,-0.2703
2001-07-06,5.0136
2001-07-09,1.1613
2001-07-10,2.551
2001-07-11,-1.7412999999999998
2001-07-12,6.3291
2001-07-13,-7.7381
2001-07-16,11.6129
2001-07-17,-4.0462
2001-07-18,2.2892
2001-07-19,-3.7691
2001-07-20,3.4272
2001-07-23,-6.1538
2001-07-24,-5.5485
2001-07-25,6.8091
2001-07-26,3.0
2001-07-27,-3.034
2001-07-30,-3.3792
2001-07-31,3.6269
2001-08-01,5.0
2001-08-02,-1.5476
2001-08-03,-4.3531
2001-08-06,1.0114
2001-08-07,-6.1327
2001-08-08,0.6667
2001-08-09,-3.3113
2001-08-10,-1.3699
2001-08-13,-2.3611
2001-08-14,-5.4054
2001-08-15,-6.015
2001-08-16,2.56
2001-08-17,-4.9922
2001-08-20,-4.7619
2001-08-21,-7.5862
2001-08-22,3.5448
2001-08-23,7.9279
2001-08-24,8.3472
2001-08-27,0.1541
2001-08-28,-6.1538
2001-08-29,-5.5738
2001-08-30,-1.2153
2001-08-31,-3.5149
2001-09-04,-3.4608
2001-09-05,9.0566
2001-09-06,-4.8443000000000005
2001-09-07,3.6364
2001-09-10,0.8772
2001-09-17,-6.9565
2001-09-18,4.486
2001-09-19,-1.6099999999999999
2001-09-20,4.9091000000000005
2001-09-21,-11.9584
2001-09-24,2.7559
2001-09-25,-5.1724
2001-09-26,-4.0404
2001-09-27,2.1053
2001-09-28,3.0928
2001-10-01,-1.6
2001-10-02,-4.4715
2001-10-03,0.0
2001-10-04,1.0638
2001-10-05,5.2632
2001-10-08,-1.0
2001-10-09,-8.6869
2001-10-10,17.0354
2001-10-11,2.0794
2001-10-12,3.7037
2001-10-15,3.5714
2001-10-16,3.4483
2001-10-17,-2.5
2001-10-18,-1.3675
2001-10-19,-4.3328
2001-10-22,4.1667
2001-10-23,-2.6087
2001-10-24,0.0
2001-10-25,8.2143
2001-10-26,1.9802
2001-10-29,0.3236
2001-10-30,-0.1613
2001-10-31,-4.6850000000000005
2001-11-01,-1.5253999999999999
2001-11-02,-0.8606
2001-11-05,-1.0417
2001-11-06,2.4561
2001-11-07,-1.5411000000000001
2001-11-08,-6.9565
2001-11-09,-0.9346
2001-11-12,3.2075
2001-11-13,7.8611
2001-11-14,0.0
2001-11-15,-3.3898
2001-11-16,-1.9298
2001-11-19,-0.8945
2001-11-20,-0.361
2001-11-21,-3.9855
2001-11-23,-0.9434
2001-11-26,2.8571
2001-11-27,-0.3704
2001-11-28,4.0892
2001-11-29,1.7856999999999998
2001-11-30,-4.2105
2001-12-03,-1.0989
2001-12-04,-2.7778
2001-12-05,-2.2857
2001-12-06,1.9493
2001-12-07,-4.0153
2001-12-10,-10.3586
2001-12-11,1.3333
2001-12-12,-3.5088
2001-12-13,-3.4176
2001-12-14,-1.6383999999999999
2001-12-17,0.4785
2001-12-18,5.9524
2001-12-19,-4.4944
2001-12-20,-3.5294
2001-12-21,4.878
2001-12-24,6.2791
2001-12-26,2.8446
2001-12-27,8.5106
2001-12-28,0.0
2001-12-31,-8.8235
2002-01-02,-2.5806
2002-01-03,7.064
2002-01-04,-0.8247
2002-01-07,3.9501
2002-01-08,2.0
2002-01-09,-2.3529
2002-01-10,-0.6024
2002-01-11,0.202
2002-01-14,-0.2016
2002-01-15,0.202
2002-01-16,-5.2419
2002-01-17,-3.1915
2002-01-18,-2.1978
2002-01-22,0.2247
2002-01-23,3.1390000000000002
2002-01-24,0.4348
2002-01-25,-2.5974
2002-01-28,-1.1111
2002-01-29,0.0
2002-01-30,3.3708
2002-01-31,0.8696
2002-02-01,-3.8792999999999997
2002-02-04,-1.3453
2002-02-05,1.1364
2002-02-06,0.0
2002-02-07,-2.2472
2002-02-08,3.4483
2002-02-11,-1.7778
2002-02-12,-0.2262
2002-02-13,0.6803
2002-02-14,-5.4054
2002-02-15,-2.3810000000000002
2002-02-19,0.9756
2002-02-20,-0.9662
2002-02-21,-2.439
2002-02-22,3.0
2002-02-25,-6.3107
2002-02-26,-1.8135
2002-02-27,5.0132
2002-02-28,-4.5226
2002-03-01,3.9474
2002-03-04,-3.2911
2002-03-05,-3.6649000000000003
2002-03-06,8.4239
2002-03-07,0.2506
2002-03-08,0.0
2002-03-11,-2.25
2002-03-12,-0.2558
2002-03-13,-3.0769
2002-03-14,2.6455
2002-03-15,-4.6392
2002-03-18,-6.7568
2002-03-19,1.4493
2002-03-20,-1.4285999999999999
2002-03-21,1.4493
2002-03-22,2.8571
2002-03-25,-5.5556
2002-03-26,2.9412000000000003
2002-03-27,0.0
2002-03-28,1.4285999999999999
2002-04-01,5.6338
2002-04-02,-8.5333
2002-04-03,3.7901
2002-04-04,4.4944
2002-04-05,-1.8817
2002-04-08,1.0959
2002-04-09,1.355
2002-04-10,13.6364
2002-04-11,-6.1176
2002-04-12,8.7719
2002-04-15,0.9217
2002-04-16,9.3607
2002-04-17,-11.2735
2002-04-18,8.0
2002-04-19,2.3965
2002-04-22,-4.234
2002-04-23,3.0882
2002-04-24,1.2931
2002-04-25,-1.4894
2002-04-26,-3.2181
2002-04-29,-4.7088
2002-04-30,9.1335
2002-05-01,1.2876
2002-05-02,2.3305
2002-05-03,-5.7971
2002-05-06,-7.6923
2002-05-07,-10.0
2002-05-08,8.4656
2002-05-09,-12.6585
2002-05-10,-4.468
2002-05-13,6.9863
2002-05-14,5.1913
2002-05-15,-4.3896
2002-05-16,1.8745
2002-05-17,-2.16
2002-05-20,-4.5789
2002-05-21,-3.1705
2002-05-22,5.8997
2002-05-23,4.4568
2002-05-24,-11.7333
2002-05-28,6.3444
2002-05-29,-6.25
2002-05-30,5.7576
2002-05-31,13.467
2002-06-03,-4.0404
2002-06-04,7.6316
2002-06-05,-8.0685
2002-06-06,-12.234
2002-06-07,5.1515
2002-06-10,-1.9885000000000002
2002-06-11,1.7348
2002-06-12,-11.8497
2002-06-13,4.918
2002-06-14,-3.4375
2002-06-17,0.0
2002-06-18,-4.5306999999999995
2002-06-19,0.0
2002-06-20,1.6949
2002-06-21,-1.0
2002-06-24,3.0303
2002-06-25,-28.1046
2002-06-26,18.1818
2002-06-27,3.8462
2002-06-28,35.1852
2002-07-01,-22.7397
2002-07-02,-8.8652
2002-07-03,1.1673
2002-07-05,14.2308
2002-07-08,-8.4175
2002-07-09,3.6765
2002-07-10,-6.0284
2002-07-11,1.8868
2002-07-12,-10.3704
2002-07-15,2.4793
2002-07-16,-7.2581
2002-07-17,-0.8696
2002-07-18,-1.3158
2002-07-19,-4.4444
2002-07-22,4.6512
2002-07-23,-8.8889
2002-07-24,6.3415
2002-07-25,7.3394
2002-07-26,-4.2735
2002-07-29,7.1429
2002-07-30,3.75
2002-07-31,-17.2691
2002-08-01,12.1359
2002-08-02,-6.9264
2002-08-05,-2.3256
2002-08-06,6.6667
2002-08-07,1.2946
2002-08-08,-3.4817
2002-08-09,-1.8265
2002-08-12,13.9535
2002-08-13,-17.551
2002-08-14,11.8812
2002-08-15,-2.2124
2002-08-16,10.4072
2002-08-19,1.6393
2002-08-20,-3.2258
2002-08-21,4.1667
2002-08-22,-3.64
2002-08-23,-9.9211
2002-08-26,8.2949
2002-08-27,-7.234
2002-08-28,-1.8349
2002-08-29,4.2056000000000004
2002-08-30,-5.8296
2002-09-03,1.4285999999999999
2002-09-04,3.2864
2002-09-05,-2.2727
2002-09-06,4.6512
2002-09-09,-1.3333
2002-09-10,4.955
2002-09-11,-9.3991
2002-09-12,3.2686
2002-09-13,1.3761
2002-09-16,-4.9774
2002-09-17,0.0
2002-09-18,-7.619
2002-09-19,-1.5464
2002-09-20,4.712
2002-09-23,-13.5
2002-09-24,-18.4971
2002-09-25,24.1135
2002-09-26,-10.857099999999999
2002-09-27,-1.9231
2002-09-30,4.5752
2002-10-01,18.75
2002-10-02,-2.1053
2002-10-03,-8.0645
2002-10-04,-6.4327
2002-10-07,-3.75
2002-10-08,-0.3247
2002-10-09,14.0065
2002-10-10,-1.1429
2002-10-11,2.3121
2002-10-14,-10.1695
2002-10-15,9.434
2002-10-16,-12.069
2002-10-17,11.1111
2002-10-18,0.5882
2002-10-21,-4.6784
2002-10-22,4.2331
2002-10-23,-11.7128
2002-10-24,-10.0
2002-10-25,11.8519
2002-10-28,-8.6093
2002-10-29,8.6957
2002-10-30,0.0
2002-10-31,0.0
2002-11-01,0.0
2002-11-04,3.3333
2002-11-05,-3.2258
2002-11-06,5.3333
2002-11-07,-5.0633
2002-11-08,-14.6667
2002-11-11,-8.5938
2002-11-12,6.8376
2002-11-13,11.2
2002-11-14,2.8777
2002-11-15,-4.8951
2002-11-18,-0.7353
2002-11-19,-7.4074
2002-11-20,12.0
2002-11-21,-5.7857
2002-11-22,6.141
2002-11-25,5.0
2002-11-26,-11.5646
2002-11-27,17.6923
2002-11-29,-11.7647
2002-12-02,11.1111
2002-12-03,-17.8667
2002-12-04,6.4935
2002-12-05,0.6098
2002-12-06,-0.7576
2002-12-09,-6.8702
2002-12-10,1.6393
2002-12-11,0.0
2002-12-12,3.2258
2002-12-13,-7.8125
2002-12-16,-5.9322
2002-12-17,3.6036
2002-12-18,-5.2174
2002-12-19,5.5046
2002-12-20,2.6087
2002-12-23,-5.0847
2002-12-24,-4.375
2002-12-26,-1.8674
2002-12-27,2.7593
2002-12-30,-1.8519
2002-12-31,3.8679
2003-01-02,6.267
2003-01-03,-5.1282
2003-01-06,-0.9009
2003-01-07,-7.2727
2003-01-08,5.8824
2003-01-09,-7.4074
2003-01-10,6.0
2003-01-13,-1.8868
2003-01-14,10.5769
2003-01-15,-5.2174
2003-01-16,-2.7523
2003-01-17,-0.9434
2003-01-21,-3.8095
2003-01-22,-1.9802
2003-01-23,0.0
2003-01-24,-12.1212
2003-01-27,0.0
2003-01-28,2.2989
2003-01-29,0.0
2003-01-30,-2.2472
2003-01-31,2.2989
2003-02-03,-2.2472
2003-02-04,-6.8966
2003-02-05,4.9383
2003-02-06,-2.3529
2003-02-07,-1.2048
2003-02-10,-2.561
2003-02-11,1.3767
2003-02-12,4.9383
2003-02-13,-5.8824
2003-02-14,0.0
2003-02-18,4.875
2003-02-19,-1.0727
2003-02-20,0.0
2003-02-21,2.4096
2003-02-24,-8.2353
2003-02-25,-1.4102999999999999
2003-02-26,-1.1703999999999999
2003-02-27,0.0
2003-02-28,-18.4211
2003-03-03,9.6774
2003-03-04,8.8235
2003-03-05,6.7568
2003-03-06,-6.3291
2003-03-07,-12.1622
2003-03-10,-6.1538
2003-03-11,-1.6393
2003-03-12,-3.3333
2003-03-13,0.0
2003-03-14,12.069
2003-03-17,-1.5385
2003-03-18,-7.8125
2003-03-19,8.4746
2003-03-20,-4.6875
2003-03-21,11.4754
2003-03-24,11.7647
2003-03-25,9.2105
2003-03-26,1.2048
2003-03-27,-5.9524
2003-03-28,12.6582
2003-03-31,-16.8539
2003-04-01,-12.1622
2003-04-02,23.0769
2003-04-03,7.5
2003-04-04,-10.4651
2003-04-07,-12.3377
2003-04-08,14.0741
2003-04-09,-6.6234
2003-04-10,-2.6426
2003-04-11,-7.1429
2003-04-14,13.8462
2003-04-15,0.0
2003-04-16,-1.3514
2003-04-17,0.0
2003-04-21,-6.8493
2003-04-22,14.7059
2003-04-23,5.1282
2003-04-24,-7.3171
2003-04-25,-1.3158
2003-04-28,24.0
2003-04-29,8.6022
2003-04-30,-13.8614
2003-05-01,0.0
2003-05-02,0.0
2003-05-05,8.046
2003-05-06,7.4468
2003-05-07,3.9604
2003-05-08,-6.6667
2003-05-09,6.1224
2003-05-12,-6.7308
2003-05-13,6.1856
2003-05-14,-2.9126
2003-05-15,-1.0
2003-05-16,-2.0202
2003-05-19,-4.1237
2003-05-20,7.5269
2003-05-21,-3.0
2003-05-22,3.0928
2003-05-23,-2.0
2003-05-27,7.1429
2003-05-28,4.7619
2003-05-29,11.818200000000001
2003-05-30,13.8211
2003-06-02,-5.0
2003-06-03,9.0226
2003-06-04,3.4483
2003-06-05,-6.6667
2003-06-06,5.7143
2003-06-09,-8.7838
2003-06-10,-3.7037
2003-06-11,-8.461500000000001
2003-06-12,4.2017
2003-06-13,6.4516
2003-06-16,-1.5152
2003-06-17,-10.7692
2003-06-18,2.5862
2003-06-19,-5.8824
2003-06-20,-5.3571
2003-06-23,-9.434
2003-06-24,6.25
2003-06-25,-7.5163
2003-06-26,1.1779
2003-06-27,20.7218
2003-06-30,4.4359
2003-07-01,-6.7405
2003-07-02,-1.9802
2003-07-03,-3.0303
2003-07-07,-13.8542
2003-07-08,-6.2878
2003-07-09,-3.2387
2003-07-10,9.8813
2003-07-11,-2.9126
2003-07-14,-0.125
2003-07-15,0.1252
2003-07-16,3.125
2003-07-17,-2.0606
2003-07-18,0.8663
2003-07-21,3.4356
2003-07-22,2.9656000000000002
2003-07-23,-2.0737
2003-07-24,1.7647
2003-07-25,6.3584
2003-07-28,4.3478
2003-07-29,-1.8646
2003-07-30,5.0844
2003-07-31,5.1515
2003-08-01,-3.8425000000000002
2003-08-04,-11.0889
2003-08-05,-12.4607
2003-08-06,-4.2485
2003-08-07,0.5362
2003-08-08,0.4
2003-08-11,-4.6481
2003-08-12,2.0891
2003-08-13,1.9100000000000001
2003-08-14,4.6854
2003-08-15,-2.6854
2003-08-18,-0.1314
2003-08-19,2.6316
2003-08-20,2.4359
2003-08-21,3.1289
2003-08-22,3.3981
2003-08-25,-1.8779
2003-08-26,2.2727
2003-08-27,-1.2865
2003-08-28,1.3033000000000001
2003-08-29,5.2632
2003-09-02,-1.6667
2003-09-03,0.565
2003-09-04,3.0337
2003-09-05,5.7797
2003-09-08,2.5773
2003-09-09,1.407
2003-09-10,0.0991
2003-09-11,-1.0891
2003-09-12,-1.3013
2003-09-15,5.4767
2003-09-16,18.2692
2003-09-17,13.4146
2003-09-18,0.9391
2003-09-19,1.0653
2003-09-22,0.4146
2003-09-23,4.9685
2003-09-24,-1.6667
2003-09-25,-2.2373
2003-09-26,-8.8072
2003-09-29,1.9011
2003-09-30,8.2836
2003-10-01,-2.0469
2003-10-02,-1.7097
2003-10-03,-0.5727
2003-10-06,-2.8078
2003-10-07,-3.4815
2003-10-08,4.3745
2003-10-09,-4.5588
2003-10-10,-2.3883
2003-10-13,3.5517
2003-10-14,1.3719999999999999
2003-10-15,4.1353
2003-10-16,-6.9314
2003-10-17,1.6292
2003-10-20,-1.6794
2003-10-21,-4.8913
2003-10-22,0.4082
2003-10-23,1.4634
2003-10-24,4.1667
2003-10-27,-1.9231
2003-10-28,1.9607999999999999
2003-10-29,0.0769
2003-10-30,0.4612
2003-10-31,1.9051
2003-11-03,-2.3951000000000002
2003-11-04,0.0
2003-11-05,7.6923
2003-11-06,6.3571
2003-11-07,4.3653
2003-11-10,-1.2227000000000001
2003-11-11,-1.5699999999999998
2003-11-12,5.6324
2003-11-13,-1.1905000000000001
2003-11-14,0.1268
2003-11-17,-2.7232
2003-11-18,1.1068
2003-11-19,1.4809999999999999
2003-11-20,1.2056
2003-11-21,-2.4389
2003-11-24,3.6566
2003-11-25,-0.806
2003-11-26,1.875
2003-11-28,-0.6135
2003-12-01,1.1728
2003-12-02,4.3929
2003-12-03,11.0462
2003-12-04,0.5263
2003-12-05,-1.6754
2003-12-08,-4.1534
2003-12-09,-2.2222
2003-12-10,-4.375
2003-12-11,2.9115
2003-12-12,-1.8476
2003-12-15,-0.8824
2003-12-16,0.8843
2003-12-17,3.7708
2003-12-18,1.7574
2003-12-19,-2.507
2003-12-22,2.4
2003-12-23,-10.4353
2003-12-24,6.0436
2003-12-26,0.47
2003-12-29,3.0994
2003-12-30,2.3823
2003-12-31,6.3712
2004-01-02,3.6978999999999997
2004-01-05,-0.3516
2004-01-06,-3.7298
2004-01-07,9.1047
2004-01-08,4.1317
2004-01-09,3.871
2004-01-12,1.5484
2004-01-13,-2.7044
2004-01-14,-0.3143
2004-01-15,0.4054
2004-01-16,-0.4935
2004-01-20,3.2462
2004-01-21,-1.7467000000000001
2004-01-22,2.5333
2004-01-23,-0.3034
2004-01-26,7.1304
2004-01-27,-1.3799000000000001
2004-01-28,2.5514
2004-01-29,-1.7255
2004-01-30,-0.3675
2004-02-02,0.4098
2004-02-03,0.0
2004-02-04,1.0204
2004-02-05,-4.404
2004-02-06,-3.508
2004-02-09,0.7446
2004-02-10,2.6087
2004-02-11,-0.2966
2004-02-12,-5.0999
2004-02-13,-1.8809
2004-02-17,1.3601
2004-02-18,-1.612
2004-02-19,-1.5561
2004-02-20,-8.2287
2004-02-23,-2.229
2004-02-24,1.2953000000000001
2004-02-25,-0.3069
2004-02-26,1.8984
2004-02-27,-1.4602
2004-03-01,-1.8906
2004-03-02,0.6719
2004-03-03,-0.6674
2004-03-04,-1.0937999999999999
2004-03-05,-0.2633
2004-03-08,0.2112
2004-03-09,0.3688
2004-03-10,-4.0945
2004-03-11,-0.6568
2004-03-12,3.416
2004-03-15,-6.0735
2004-03-16,-1.8151000000000002
2004-03-17,3.3507
2004-03-18,3.2979
2004-03-19,8.2251
2004-03-22,-2.9050000000000002
2004-03-23,-1.1278
2004-03-24,0.2604
2004-03-25,0.2597
2004-03-26,-1.658
2004-03-29,9.1675
2004-03-30,5.0676
2004-03-31,1.6537
2004-04-01,1.5816
2004-04-02,3.2473
2004-04-05,-9.9526
2004-04-06,0.3828
2004-04-07,1.0486
2004-04-08,-6.7925
2004-04-12,-0.8097
2004-04-13,-6.5816
2004-04-14,0.2185
2004-04-15,2.9973
2004-04-16,4.4974
2004-04-19,2.1772
2004-04-20,0.0991
2004-04-21,3.9604
2004-04-22,1.0476
2004-04-23,1.3195000000000001
2004-04-26,-2.3256
2004-04-27,0.9524
2004-04-28,0.2358
2004-04-29,0.6588
2004-04-30,-0.8415
2004-05-03,0.6601
2004-05-04,-2.0141
2004-05-05,1.8164
2004-05-06,-0.6573
2004-05-07,1.1342
2004-05-10,-4.8598
2004-05-11,0.2947
2004-05-12,4.3585
2004-05-13,-4.1764
2004-05-14,-1.763
2004-05-17,-2.7418
2004-05-18,2.7678000000000003
2004-05-19,-7.7307
2004-05-20,-7.6216
2004-05-21,-1.4043
2004-05-24,1.6024
2004-05-25,0.6425
2004-05-26,2.6698
2004-05-27,0.5653
2004-05-28,-0.1686
2004-06-01,0.3378
2004-06-02,-0.8979
2004-06-03,-0.906
2004-06-04,0.0571
2004-06-07,0.2856
2004-06-08,-1.7084000000000001
2004-06-09,-4.8667
2004-06-10,-1.5225
2004-06-14,-2.5974
2004-06-15,0.0
2004-06-16,0.0635
2004-06-17,-0.1269
2004-06-18,0.1271
2004-06-21,-1.3959
2004-06-22,-0.2574
2004-06-23,-2.2580999999999998
2004-06-24,3.2343
2004-06-25,-2.2379
2004-06-28,1.8313000000000001
2004-06-29,-10.4689
2004-06-30,1.9369
2004-07-01,3.3075
2004-07-02,3.2698
2004-07-06,-2.2427
2004-07-07,-5.7355
2004-07-08,-3.3644
2004-07-09,-2.3704
2004-07-12,-2.352
2004-07-13,-1.8648
2004-07-14,-8.947
2004-07-15,-3.0435
2004-07-16,4.9327
2004-07-19,-0.8547
2004-07-20,16.1207
2004-07-21,-1.7075
2004-07-22,2.7946
2004-07-23,-1.396
2004-07-26,0.5961
2004-07-27,0.1481
2004-07-28,0.5178
2004-07-29,-1.8396
2004-07-30,2.3238
2004-08-02,37.6557
2004-08-03,1.3305
2004-08-04,-0.2101
2004-08-05,0.6316
2004-08-06,3.818
2004-08-09,0.6045
2004-08-10,-1.6024
2004-08-11,5.3944
2004-08-12,4.8238
2004-08-13,-5.1085
2004-08-16,3.6408
2004-08-17,0.9368
2004-08-18,0.9745
2004-08-19,0.0
2004-08-20,1.3327
2004-08-23,-6.0317
2004-08-24,-3.4749
2004-08-25,-2.05
2004-08-26,0.8678
2004-08-27,2.7834
2004-08-30,1.1324
2004-08-31,0.2921
2004-09-01,-1.165
2004-09-02,1.6208
2004-09-03,0.6283
2004-09-07,1.4409
2004-09-08,-1.2311
2004-09-09,1.4382
2004-09-10,2.9301
2004-09-13,2.3416
2004-09-14,-2.1983
2004-09-15,7.5229
2004-09-16,3.2423
2004-09-17,-2.1074
2004-09-20,-1.6463
2004-09-21,0.8584
2004-09-22,0.5532
2004-09-23,0.9733
2004-09-24,0.1676
2004-09-27,-0.1255
2004-09-28,3.0582
2004-09-29,0.122
2004-09-30,2.7203
2004-10-01,0.2372
2004-10-04,-1.4196
2004-10-05,-0.92
2004-10-06,0.8882
2004-10-07,0.3201
2004-10-08,0.2792
2004-10-11,4.0175
2004-10-12,-0.5354
2004-10-13,0.8074
2004-10-14,-2.2502
2004-10-15,4.0968
2004-10-18,-1.4243000000000001
2004-10-19,-1.4068
2004-10-20,1.0413000000000001
2004-10-21,-3.0153
2004-10-22,-0.2361
2004-10-25,-5.0099
2004-10-26,-2.4086
2004-10-27,4.5957
2004-10-28,0.8137
2004-10-29,-3.1477
2004-11-01,-2.0833
2004-11-02,0.4255
2004-11-03,1.6949
2004-11-04,7.7917
2004-11-05,0.5025
2004-11-08,0.0
2004-11-09,6.1538
2004-11-10,2.2826
2004-11-11,0.7793
2004-11-12,-1.2302
2004-11-15,2.2064
2004-11-16,-1.6364999999999998
2004-11-17,-0.885
2004-11-18,-3.9643
2004-11-19,-5.5783000000000005
2004-11-22,-1.536
2004-11-23,-2.68
2004-11-24,-0.8631
2004-11-26,1.1609
2004-11-29,2.0082
2004-11-30,0.5223
2004-12-01,1.279
2004-12-02,-1.1839
2004-12-03,-0.7588
2004-12-06,-3.9436999999999998
2004-12-07,-3.8123
2004-12-08,2.3084
2004-12-09,2.8948
2004-12-10,2.3583
2004-12-13,2.789
2004-12-14,0.0786
2004-12-15,-2.7504999999999997
2004-12-16,-0.2828
2004-12-17,-1.3371
2004-12-20,0.7803
2004-12-21,0.3667
2004-12-22,-0.4466
2004-12-23,0.3263
2004-12-27,-0.8943
2004-12-28,0.6973
2004-12-29,-0.9369
2004-12-30,-2.0148
2004-12-31,2.4759
2005-01-03,-4.0131
2005-01-04,-2.7304
2005-01-05,1.7105000000000001
2005-01-06,3.0185
2005-01-07,1.0465
2005-01-10,-1.657
2005-01-11,-3.1592000000000002
2005-01-12,0.0
2005-01-13,-2.0444
2005-01-14,-3.3304
2005-01-18,-0.4593
2005-01-19,2.3073
2005-01-20,-6.1795
2005-01-21,-3.5577
2005-01-24,-0.4985
2005-01-25,-4.1082
2005-01-26,1.3584
2005-01-27,-2.2165
2005-01-28,0.5271
2005-01-31,0.6293
2005-02-01,0.5732
2005-02-02,-0.4663
2005-02-03,-0.3123
2005-02-04,0.7833
2005-02-07,1.1399
2005-02-08,-2.3053
2005-02-09,-1.2585
2005-02-10,0.6904
2005-02-11,3.5338000000000003
2005-02-14,1.8849
2005-02-15,-5.0
2005-02-16,-2.3158
2005-02-17,-2.8017
2005-02-18,1.1641
2005-02-22,-2.6849
2005-02-23,1.1261
2005-02-24,0.8909
2005-02-25,4.3046
2005-02-28,-1.3757
2005-03-01,-3.3262
2005-03-02,-3.2741
2005-03-03,0.9753
2005-03-04,-2.2727
2005-03-07,-3.6628
2005-03-08,-4.4056
2005-03-09,2.3359
2005-03-10,3.0845
2005-03-11,-2.2741
2005-03-14,2.7557
2005-03-15,0.4172
2005-03-16,-5.9347
2005-03-17,2.776
2005-03-18,-0.4297
2005-03-21,0.2466
2005-03-22,0.0
2005-03-23,3.1365
2005-03-24,0.2982
2005-03-28,-1.6646999999999998
2005-03-29,-3.8089
2005-03-30,-0.3771
2005-03-31,1.1987
2005-04-01,-2.9302
2005-04-04,-3.6609
2005-04-05,-1.8
2005-04-06,0.4073
2005-04-07,5.5443
2005-04-08,-0.4484
2005-04-11,1.0296
2005-04-12,-0.9554
2005-04-13,-0.7717
2005-04-14,-0.4537
2005-04-15,-1.8229
2005-04-18,-0.2653
2005-04-19,2.992
2005-04-20,0.0646
2005-04-21,5.3548
2005-04-22,-2.0208
2005-04-25,4.3125
2005-04-26,4.1941
2005-04-27,-0.345
2005-04-28,-0.1154
2005-04-29,-0.9243
2005-05-02,-1.5743
2005-05-03,5.9834
