ticker,CBAF US Equity
2014-11-18,-2.1311
2014-11-25,0.5025
2014-12-23,3.3333
2014-12-24,-3.0645
2015-01-05,0.0
2015-01-08,1.2313
2015-01-23,5.6106
2015-02-04,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.1562
2015-03-06,0.0
2015-03-09,1.4041000000000001
2015-03-12,-0.9231
2015-03-13,0.0
2015-03-16,0.0388
2015-03-17,-1.4358
2015-03-18,0.7858
2015-03-19,-0.9672
2015-03-20,-2.1773
2015-03-23,0.0
2015-03-24,0.0
2015-03-27,0.8065
2015-03-30,-0.8
2015-03-31,0.0
2015-04-02,0.6452
2015-04-09,1.0296
2015-04-10,0.7006
2015-04-13,3.0993
2015-04-14,0.6135
2015-04-15,-0.9146
2015-04-16,-0.1846
2015-04-23,-0.4316
2015-04-24,-0.8978
2015-05-04,0.7185
2015-05-11,-0.7444
2015-05-12,0.0625
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-20,1.4990999999999999
2015-05-29,0.1538
2015-06-02,-1.6282999999999999
2015-06-05,0.0
2015-06-09,1.4990999999999999
2015-06-10,-1.4769
2015-06-15,0.0625
2015-06-25,2.6841
2015-06-29,-2.6748
2015-06-30,3.0294
2015-07-02,0.0303
2015-07-06,-0.7576
2015-07-14,0.3678
2015-07-16,0.7634
2015-07-30,-1.5152
2015-07-31,1.5385
2015-08-03,-1.3636
2015-08-04,1.3825
2015-08-05,-1.3636
2015-08-14,1.3825
2015-08-19,0.0
2015-08-21,-1.3636
2015-08-28,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-21,-1.4132
2015-09-22,-0.0935
2015-09-25,1.3724
2015-09-29,0.0
2015-10-01,-1.3538000000000001
2015-10-05,0.0
2015-10-09,0.3444
2015-10-19,1.4041000000000001
2015-10-21,4.6154
2015-10-22,0.0
2015-10-26,-2.9412000000000003
2015-10-27,0.0
2015-10-28,0.0
2015-11-03,0.0
2015-11-04,-1.5152
2015-11-05,0.0
2015-11-30,1.5385
2015-12-08,-0.6061
2015-12-10,0.6098
2015-12-11,0.7576
2015-12-18,0.7519
2015-12-21,1.4925
2016-01-05,0.0
2016-01-08,0.3824
2016-01-12,0.0
2016-01-25,0.0
2016-01-29,-0.2941
2016-02-01,0.295
2016-02-02,0.0
2016-02-04,0.0
2016-02-12,1.4706000000000001
2016-02-17,0.0
2016-02-22,-1.4203000000000001
2016-03-03,0.0294
2016-03-08,2.8807
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-18,-2.8571
2016-03-30,1.4706000000000001
2016-04-04,1.4493
2016-04-06,0.0286
2016-04-08,3.211
2016-04-14,0.0
2016-04-18,-2.6389
2016-04-19,0.0
2016-04-22,0.0
2016-04-25,2.7104
2016-05-02,-1.3889
2016-05-04,-1.3803
2016-05-10,-0.457
2016-05-12,0.4304
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,1.4285999999999999
2016-05-20,-1.3803
2016-05-25,0.2856
2016-05-26,1.1108
2016-06-01,-1.3803
2016-06-03,0.0
2016-06-08,0.2571
2016-06-09,-0.2849
2016-06-20,0.0
2016-06-24,0.2857
2016-06-27,0.0
2016-06-28,-0.9972
2016-06-30,0.0
2016-07-08,0.4045
2016-07-12,0.0
2016-07-13,-0.7194
2016-07-18,0.0
2016-07-19,1.5941999999999998
2016-07-25,-1.5692
2016-07-26,-1.4493
2016-07-27,-1.3235000000000001
2016-08-04,1.4903
2016-08-09,-1.4097
2016-08-10,0.0298
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,6.4622
2016-08-19,-4.8951
2016-08-22,0.0
2016-08-23,3.6765
2016-08-25,0.7092
2016-08-26,0.7042
2016-08-29,-2.0979
2016-08-30,2.1429
2016-08-31,-2.0979
2016-09-01,0.4
2016-09-02,-0.3984
2016-09-06,0.8286
2016-09-07,2.0119
2016-09-08,0.0
2016-09-09,2.6389
2016-09-12,0.8119
2016-09-14,0.0
2016-09-19,-2.5235
2016-09-20,0.2479
2016-09-22,0.0549
2016-09-26,2.279
2016-09-27,3.3557
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.6494
2016-10-03,3.2258
2016-10-04,-1.25
2016-10-06,-4.0904
2016-10-07,21.8543
2016-10-11,-14.6739
2016-10-13,0.6369
2016-10-14,0.6329
2016-10-17,1.2579
2016-10-20,1.8634
2016-10-24,0.6098
2016-10-28,0.0
2016-10-31,-0.3636
2016-11-01,0.0
2016-11-02,0.4866
2016-11-03,-0.7264
2016-11-04,3.6585
2016-11-07,1.1764999999999999
2016-11-09,0.0
2016-11-10,-0.5814
2016-11-11,-2.7836
2016-11-14,1.0587
2016-11-18,0.0
2016-11-30,2.3810000000000002
2016-12-05,-2.3256
2016-12-06,0.8333
2016-12-08,1.5348000000000002
2016-12-13,4.6512
2016-12-14,-6.0667
2016-12-20,4.0927
2016-12-27,0.0
2016-12-30,0.0
2017-01-03,2.2727
2017-01-04,2.2222
2017-01-05,0.0
2017-01-06,1.6303999999999998
2017-01-12,-6.3305
2017-01-13,1.9473
2017-01-17,0.2247
2017-01-19,0.3363
2017-01-20,-0.9888
2017-01-24,0.0959
2017-01-27,1.4656
2017-01-30,2.2222
2017-01-31,1.6303999999999998
2017-02-03,-1.0695000000000001
2017-02-06,-0.5405
2017-02-13,0.0
2017-02-16,0.1522
2017-02-21,1.8667
2017-02-22,1.5342
2017-02-24,-2.4134
2017-02-27,5.3548
2017-02-28,-1.0002
2017-03-03,-4.0206
2017-03-06,0.1504
2017-03-07,0.7722
2017-03-13,2.1286
2017-03-14,0.6461
2017-03-15,-0.6005
2017-03-16,1.25
2017-03-17,-1.0288
2017-03-20,0.4158
2017-03-21,1.3251
2017-03-22,-0.6947
2017-03-23,2.6749
2017-03-24,-3.1463
2017-03-28,-2.7519
2017-03-30,-0.3191
2017-03-31,-0.1067
2017-04-03,0.1068
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,2.7962
2017-04-10,-0.2292
2017-04-11,0.2297
2017-04-12,3.125
2017-04-18,1.0101
2017-04-19,1.5
2017-05-01,-1.4778
2017-05-04,-2.6
2017-05-19,4.7228
2017-05-22,-1.4118
2017-05-23,0.1989
2017-05-24,2.1239
2017-05-30,2.5267
2017-05-31,-0.9479
2017-06-09,-3.2536
2017-06-21,1.8793
2017-07-05,-1.4563
2017-07-14,1.3046
2017-07-20,-0.3902
2017-07-26,5.7786
2017-07-27,-4.6296
2017-07-28,1.9417
2017-07-31,2.8571
2017-08-07,-2.6667
2017-08-09,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-16,2.7207
2017-08-17,-2.5746
2017-08-18,0.7605
2017-08-22,-0.7547
2017-08-25,0.0989
2017-08-29,4.8165
2017-08-31,0.1123
2017-09-06,-4.6154
2017-09-07,0.0
2017-09-22,0.038
2017-10-05,0.3414
2017-10-10,0.0945
2017-10-11,0.0944
2017-10-13,0.5111
2017-10-17,0.1356
2017-10-18,0.6169
2017-10-19,0.0
2017-10-20,0.9346
2017-10-23,0.0
2017-10-26,-0.6481
2017-10-27,0.6524
2017-10-31,-0.7407
2017-11-06,-0.5597
2017-11-07,-0.469
2017-11-08,0.1885
2017-11-09,0.0
2017-11-10,0.0
2017-11-21,0.0
2017-11-28,0.0
2017-11-29,0.6585
2017-11-30,3.271
2017-12-05,-3.8009
2017-12-13,0.0
2017-12-19,0.0
2017-12-27,0.0
2018-01-02,0.0
2018-01-04,0.2446
2018-01-09,-0.0563
2018-01-12,0.4145
2018-01-16,0.0938
2018-01-17,3.7488
2018-01-18,-3.9711
2018-01-19,4.1353
2018-01-26,-3.7904
2018-01-30,3.2824999999999998
2018-02-05,-1.8182
2018-02-09,-1.3889
2018-02-13,0.0939
2018-02-14,1.4071
2018-02-15,-1.3876
2018-02-26,2.2514
2018-02-27,-0.4587
2018-02-28,0.4608
2018-03-06,-2.1982
2018-03-09,0.3715
2018-03-12,-0.1869
2018-03-15,1.1236
2018-03-19,2.0185
2018-03-21,-0.1634
2018-03-27,1.3636
2018-04-04,-3.0493
2018-04-05,0.0
2018-04-10,0.37
2018-04-11,0.0737
2018-04-12,0.8318
2018-04-23,-0.6416
2018-04-24,0.0923
2018-04-25,0.8295
2018-04-30,-0.7313
2018-05-02,0.0
2018-05-04,-0.0921
2018-05-14,0.0922
2018-05-15,0.0
2018-05-17,-0.4604
2018-05-21,0.0
2018-05-22,0.0
2018-05-30,0.0
2018-06-04,0.037
2018-06-06,0.6103
2018-06-08,0.0
2018-06-11,-0.5515
2018-06-18,0.0
2018-07-05,0.2773
2018-07-11,3.2258
2018-07-12,0.3571
2018-07-16,0.8929
2018-07-18,-0.6195
2018-07-30,0.1817
2018-07-31,0.4409
2018-08-06,-0.2619
2018-08-07,0.1739
2018-08-22,-0.7086
2018-08-23,0.4103
2018-08-24,0.3909
2018-08-27,0.0
2018-08-28,-0.531
2018-08-30,0.0
2018-08-31,1.4235
2018-09-04,-0.8772
2018-09-05,-0.4425
2018-09-06,0.4444
2018-09-11,0.0885
2018-09-12,2.0336
2018-09-14,-1.2132
2018-09-18,0.0035
2018-09-19,15.7854
2018-09-20,-6.0606
2018-09-28,-7.0968
2018-10-04,0.0
2018-10-11,0.0
2018-10-17,-0.1394
2018-10-23,-0.0872
2018-10-24,-0.2095
2018-10-31,0.175
2018-11-01,0.0
2018-11-02,3.0568
2018-11-06,-1.5253999999999999
2018-11-08,2.1343
2018-11-16,-1.2471
2018-11-26,0.1877
2018-11-29,0.0681
2018-11-30,0.0
2018-12-04,0.017
2018-12-06,0.0
2018-12-07,-0.1021
2018-12-10,0.1704
2018-12-11,-0.085
2018-12-13,-0.0851
2018-12-17,-0.4259
2018-12-20,-2.4808
2018-12-21,-1.5789
2018-12-24,2.9412000000000003
2019-01-03,-1.2987
2019-01-04,0.4386
2019-01-11,-0.4367
2019-01-14,0.3684
2019-01-15,0.4386
2019-01-18,-1.31
2019-01-22,-0.4425
2019-01-23,0.0
2019-01-24,0.4444
2019-01-29,0.0
2019-01-30,-0.177
2019-02-04,-0.2482
2019-02-12,-0.0178
2019-02-13,-0.3556
2019-02-20,-0.0892
2019-02-25,-0.7143
2019-02-27,-0.1619
2019-02-28,0.0
2019-03-01,0.1621
2019-03-04,-0.3597
2019-03-07,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,-0.6318
2019-03-18,-0.0908
2019-03-19,0.0
2019-03-20,0.9091
2019-03-26,-0.9009
2019-03-29,0.0
2019-04-04,0.2727
2019-04-08,0.1813
2019-04-09,-0.181
2019-04-16,0.4005
2019-04-18,-0.0907
2019-04-30,0.3811
2019-05-03,0.0723
2019-05-06,0.1987
2019-05-08,0.9737
2019-05-09,0.0
2019-05-10,0.0893
2019-05-15,0.0
2019-05-16,0.0892
2019-06-04,0.3565
2019-06-06,0.0
2019-06-17,0.0888
2019-06-21,0.0887
2019-06-25,0.1773
2019-06-27,0.0
2019-06-28,0.0885
2019-07-02,0.0884
2019-07-03,0.3534
2019-07-05,-0.3521
2019-07-08,0.0883
2019-07-12,0.6531
2019-07-22,0.8099
2019-07-23,-0.4191
2019-07-24,1.1926
2019-07-29,1.3865
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.9231
2019-08-12,-0.542
2019-08-15,-0.0341
2019-08-16,0.0341
2019-08-19,0.3065
2019-08-21,0.1698
2019-08-22,0.339
2019-08-23,0.0
2019-08-26,1.3514
2019-08-28,-1.2333
2019-09-04,0.27
2019-09-05,-0.0337
2019-09-06,0.0
2019-09-09,0.0337
2019-09-10,0.9761
2019-09-11,-0.7
2019-09-16,0.7049
2019-09-17,0.0
2019-09-23,0.1667
2019-10-01,1.4975
2019-10-04,-0.5902
2019-10-09,0.1319
2019-10-14,0.5291
2019-10-16,1.9737
2019-10-18,-1.9355
2019-10-23,0.4605
2019-10-24,1.5062
2019-10-28,-1.1935
2019-10-29,0.3918
2019-10-30,0.813
2019-11-04,0.0323
2019-11-05,1.5800999999999998
2019-11-07,0.0
2019-11-13,-0.5714
2019-11-14,0.0319
2019-11-18,1.0533
2019-11-19,-0.5051
2019-11-22,0.0314
2019-12-03,0.2856
2019-12-05,0.0633
2019-12-17,2.783
2019-12-18,-2.4615
2020-01-06,0.9464
2020-01-13,0.625
2020-01-29,0.5926
2020-01-30,-0.155
2020-02-05,0.1553
2020-02-07,0.031
2020-02-10,0.031
2020-02-18,0.124
2020-02-19,-0.9595
2020-02-21,-0.5938
2020-02-27,-0.5973
2020-02-28,-1.3283
2020-03-02,-0.641
2020-03-05,-2.4194
2020-03-06,-3.7686
2020-03-09,-10.6836
2020-03-10,0.4615
2020-03-12,-0.0766
2020-03-13,-0.3831
2020-03-16,-7.6923
2020-03-17,0.0
2020-03-18,-8.3333
2020-03-19,-1.1364
2020-03-20,1.1494
2020-03-23,-2.2727
2020-03-25,-0.4651
2020-03-26,2.8037
2020-03-27,0.0
2020-04-01,0.0
2020-04-08,0.0
2020-04-13,-1.0909
2020-04-14,-0.5088
2020-04-15,-2.371
2020-04-16,0.8571
2020-04-20,-2.2663
2020-04-21,0.0
2020-04-22,-0.4831
2020-04-23,0.0
2020-04-24,-1.2136
2020-04-27,0.9582
2020-04-28,-0.4624
2020-05-14,0.489
2020-05-15,-1.2165
2020-05-27,2.2167
2020-06-04,3.6145
2020-06-05,2.3256
2020-06-08,4.5455
2020-06-09,0.0
2020-06-11,-2.1304
2020-06-18,-0.9329
2020-06-19,-0.1794
2020-06-22,-0.0449
2020-06-23,-1.0337
2020-06-24,1.2716
2020-06-30,2.0179
2020-07-06,-1.0989
2020-07-13,0.0
2020-07-16,0.6261
2020-07-20,1.1111
2020-07-24,-0.8791
2020-07-27,-1.1086
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
