ticker,LIGA US Equity
2012-01-19,-11.7647
2012-01-20,0.0
2012-02-02,-46.0
2012-02-03,4.784
2012-02-17,0.0
2012-02-28,41.3844
2012-03-01,-41.6667
2012-03-02,-20.0
2012-03-05,7.1429
2012-03-06,-33.3333
2012-03-08,50.0
2012-03-09,-16.6667
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,18.0
2012-03-15,-1.6949
2012-03-16,-13.7931
2012-03-19,20.0
2012-03-20,-16.6667
2012-03-22,6.0
2012-03-23,-7.1934
2012-03-28,82.9733
2012-03-29,-55.5556
2012-03-30,50.0
2012-04-02,-31.6667
2012-04-04,21.6463
2012-04-05,0.2506
2012-04-09,-9.75
2012-04-10,-0.277
2012-04-11,-12.2222
2012-04-12,26.5823
2012-04-13,0.0
2012-04-16,-8.0
2012-04-17,10.8696
2012-04-18,-1.9607999999999999
2012-04-19,-20.0
2012-04-20,25.0
2012-04-23,-18.0
2012-04-24,21.9512
2012-04-25,-10.0
2012-04-26,28.8889
2012-04-27,6.8966
2012-04-30,33.871
2012-05-01,2.4096
2012-05-02,-5.8824
2012-05-03,1.25
2012-05-04,-1.2346
2012-05-07,-16.25
2012-05-08,-1.4925
2012-05-09,-12.1212
2012-05-10,3.4483
2012-05-11,-3.3333
2012-05-14,-1.7241
2012-05-15,-12.2807
2012-05-16,0.0
2012-05-17,-20.0
2012-05-18,0.3125
2012-05-21,2.1807
2012-05-23,4.878
2012-05-24,-13.6628
2012-05-25,21.2121
2012-05-29,0.0
2012-05-30,11.1111
2012-05-31,-10.0
2012-06-01,0.0
2012-06-04,-8.8889
2012-06-05,4.878
2012-06-06,-6.9767
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,-12.1875
2012-06-12,2.4911
2012-06-13,-2.7778
2012-06-14,-2.8571
2012-06-15,2.9412000000000003
2012-06-18,-14.2857
2012-06-19,56.6667
2012-06-20,-45.7447
2012-06-21,15.6863
2012-06-22,-11.8644
2012-06-25,26.9231
2012-06-26,-9.0909
2012-06-27,0.0
2012-06-29,0.0
2012-07-06,3.3333
2012-07-10,12.9032
2012-07-12,-5.7143
2012-07-13,9.0909
2012-07-16,25.0
2012-07-20,15.5556
2012-07-23,-13.461500000000001
2012-07-24,-2.2222
2012-07-25,-9.0909
2012-07-26,-18.75
2012-07-27,23.0769
2012-07-30,-27.5
2012-07-31,37.931
2012-08-01,-25.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-06,-16.6667
2012-08-07,0.0
2012-08-08,-8.0
2012-08-09,-13.0435
2012-08-10,-5.0
2012-08-13,10.526299999999999
2012-08-14,0.0
2012-08-15,-4.7619
2012-08-16,-10.0
2012-08-17,-3.8194
2012-08-20,-13.3574
2012-08-21,16.6667
2012-08-22,5.7143
2012-08-23,-13.5135
2012-08-24,18.75
2012-08-27,10.526299999999999
2012-08-28,-32.4405
2012-08-29,12.7753
2012-08-30,3.125
2012-08-31,0.0
2012-09-04,45.4545
2012-09-05,-17.9688
2012-09-06,-3.4920999999999998
2012-09-07,-7.2368
2012-09-10,2.1277
2012-09-11,-5.5556
2012-09-12,0.0
2012-09-13,-15.8088
2012-09-14,3.4934
2012-09-17,20.6751
2012-09-19,31.4685
2012-09-20,-23.4043
2012-09-21,11.1111
2012-09-24,-15.0
2012-09-25,11.7647
2012-09-26,57.8947
2012-09-27,-33.3333
2012-09-28,-9.0625
2012-10-01,4.4674
2012-10-02,0.0
2012-10-03,0.9868
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,4.2345
2012-10-09,-10.0
2012-10-10,0.0
2012-10-11,-8.3333
2012-10-12,0.0
2012-10-15,-9.0909
2012-10-16,-13.3333
2012-10-17,-7.6923
2012-10-18,41.6667
2012-10-19,-5.8824
2012-10-22,1.9531
2012-10-24,-32.567
2012-10-25,50.0
2012-10-26,-3.7879
2012-10-31,-20.4724
2012-11-01,2.9703
2012-11-02,-3.8462
2012-11-05,1.0
2012-11-06,33.1683
2012-11-07,-14.4981
2012-11-08,-1.7391
2012-11-09,41.5929
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,-10.0
2012-11-15,-13.8889
2012-11-20,-3.2258
2012-11-21,1.25
2012-11-27,-12.3457
2012-11-28,27.6995
2012-11-29,-17.647100000000002
2012-11-30,92.8571
2012-12-03,-7.8704
2012-12-04,-11.5578
2012-12-05,15.9091
2012-12-06,-21.5686
2012-12-07,37.5
2012-12-10,0.0
2012-12-11,-5.4545
2012-12-12,-15.3846
2012-12-13,-10.7955
2012-12-14,1.9108
2012-12-17,0.0
2012-12-19,37.5
2012-12-20,16.3636
2012-12-21,-3.125
2012-12-24,-3.2258
2012-12-27,-13.3333
2012-12-28,-3.8462
2012-12-31,0.0
2013-01-03,19.5
2013-01-07,-19.6653
2013-01-08,24.2187
2013-01-09,-16.1426
2013-01-10,-4.0
2013-01-11,-0.7813
2013-01-14,-16.0105
2013-01-15,0.0
2013-01-16,14.0625
2013-01-17,-16.1644
2013-01-18,15.0327
2013-01-22,-9.0909
2013-01-23,-0.625
2013-01-24,0.6289
2013-01-25,-1.5625
2013-01-28,2.2222
2013-01-29,-16.1491
2013-01-30,-5.1852
2013-01-31,0.7813
2013-02-01,-12.4031
2013-02-04,-8.8496
2013-02-05,7.2816
2013-02-06,-11.7647
2013-02-07,-0.5128
2013-02-08,4.6392
2013-02-11,-12.3153
2013-02-12,12.3596
2013-02-13,-4.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,-4.1667
2013-02-20,-4.3478
2013-02-21,-9.0909
2013-02-22,-1.25
2013-02-25,1.2658
2013-02-26,-1.875
2013-02-27,-1.9108
2013-02-28,-6.4935
2013-03-01,-1.3889
2013-03-04,0.0
2013-03-05,1.4085
2013-03-06,20.8333
2013-03-07,-17.2414
2013-03-08,-5.5556
2013-03-11,17.647100000000002
2013-03-12,-10.0
2013-03-13,-16.6667
2013-03-14,30.8333
2013-03-15,-4.4586
2013-03-18,1.3333
2013-03-20,0.0
2013-03-21,5.2632
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,-5.0
2013-03-28,-10.526299999999999
2013-04-01,-11.7647
2013-04-02,-6.6667
2013-04-03,4.4643
2013-04-04,-8.547
2013-04-05,32.7103
2013-04-08,-4.2254
2013-04-09,57.3529
2013-04-10,68.2243
2013-04-11,-11.1111
2013-04-12,-7.5
2013-04-15,-24.3243
2013-04-16,3.5714
2013-04-17,-17.2414
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,-15.1042
2013-04-23,4.2945
2013-04-24,27.0588
2013-04-25,-29.6296
2013-04-26,0.0
2013-04-29,-5.2632
2013-04-30,16.6667
2013-05-01,-4.7619
2013-05-02,0.0
2013-05-03,-26.875
2013-05-06,20.5128
2013-05-07,-9.2199
2013-05-08,12.5
2013-05-09,0.0
2013-05-10,-7.6389
2013-05-13,-6.015
2013-05-14,45.6
2013-05-15,3.8462
2013-05-16,-28.0423
2013-05-17,3.6765
2013-05-20,2.1277
2013-05-21,-1.3889
2013-05-22,3.5211
2013-05-23,-4.0816
2013-05-24,-7.8014
2013-05-28,0.7692
2013-05-29,2.2901
2013-05-30,-11.9403
2013-05-31,-0.8475
2013-06-03,6.8376
2013-06-04,2.4
2013-06-05,6.25
2013-06-06,0.0
2013-06-07,17.647100000000002
2013-06-10,18.125
2013-06-11,-23.8095
2013-06-12,-6.9444
2013-06-13,19.403
2013-06-14,-5.0
2013-06-17,-5.2632
2013-06-18,-11.1111
2013-06-19,7.8125
2013-06-20,0.0
2013-06-21,-1.4493
2013-06-24,15.4412
2013-06-25,-1.2739
2013-06-26,-7.0968
2013-06-27,-13.1944
2013-06-28,-4.0
2013-07-01,0.0
2013-07-02,-6.6667
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,28.5714
2013-07-09,0.0
2013-07-10,-5.5556
2013-07-11,-5.8824
2013-07-12,-3.9063
2013-07-15,-6.5041
2013-07-16,-5.2174
2013-07-17,-10.0917
2013-07-18,12.2449
2013-07-19,0.0
2013-07-22,1.8182
2013-07-23,-8.9286
2013-07-24,4.902
2013-07-25,-4.6729
2013-07-26,-5.8824
2013-07-29,3.125
2013-07-30,11.1111
2013-07-31,-0.9091
2013-08-01,24.7706
2013-08-02,-17.647100000000002
2013-08-05,-1.7856999999999998
2013-08-06,0.0
2013-08-07,-12.7273
2013-08-08,2.0833
2013-08-09,1.0204
2013-08-12,-8.0808
2013-08-13,-3.2967
2013-08-14,9.0909
2013-08-15,8.3333
2013-08-16,12.5
2013-08-19,-12.8205
2013-08-20,-13.7255
2013-08-21,0.0
2013-08-22,-6.8182
2013-08-23,-4.878
2013-08-26,-5.1282
2013-08-27,0.0
2013-08-28,12.1622
2013-08-29,-13.253
2013-08-30,-2.7778
2013-09-03,7.1429
2013-09-04,-14.6667
2013-09-05,4.6875
2013-09-06,-4.4776
2013-09-09,0.0
2013-09-10,4.6875
2013-09-11,-1.4925
2013-09-12,-3.0303
2013-09-13,4.6875
2013-09-16,0.0
2013-09-17,7.4627
2013-09-18,0.0
2013-09-19,11.1111
2013-09-20,-10.0
2013-09-23,-11.1111
2013-09-24,7.8125
2013-09-25,-4.3478
2013-09-26,21.2121
2013-09-27,0.0
2013-09-30,-10.0
2013-10-01,36.1111
2013-10-02,-18.3673
2013-10-03,-10.0
2013-10-04,22.2222
2013-10-08,-18.1818
2013-10-11,2.7778
2013-10-15,0.0
2013-10-16,25.6757
2013-10-18,-27.957
2013-10-21,10.4478
2013-10-22,-13.5135
2013-10-23,3.125
2013-10-24,30.303
2013-10-25,-22.093
2013-10-28,-4.4776
2013-10-29,3.125
2013-10-30,-6.0606
2013-10-31,0.0
2013-11-01,20.9677
2013-11-04,-1.3333
2013-11-06,-13.5135
2013-11-07,3.125
2013-11-08,0.0
2013-11-11,9.0909
2013-11-12,0.0
2013-11-13,11.1111
2013-11-14,-16.25
2013-11-15,0.0
2013-11-18,23.8806
2013-11-19,-1.2048
2013-11-20,-12.1951
2013-11-21,-8.3333
2013-11-22,21.2121
2013-11-26,-13.75
2013-11-27,11.5942
2013-11-29,0.0
2013-12-02,-20.7792
2013-12-03,4.918
2013-12-04,3.125
2013-12-05,-12.1212
2013-12-06,15.5172
2013-12-09,-11.9403
2013-12-10,13.5593
2013-12-11,-7.4627
2013-12-13,-1.6129
2013-12-16,-8.1967
2013-12-17,-8.9286
2013-12-18,25.4902
2013-12-19,-25.0
2013-12-20,4.1667
2013-12-23,0.0
2013-12-24,28.0
2013-12-31,-15.625
2014-01-02,-5.5556
2014-01-03,21.5686
2014-01-06,0.0
2014-01-08,-14.5161
2014-01-09,1.8868
2014-01-10,-1.8519
2014-01-13,16.9811
2014-01-14,-14.5161
2014-01-15,20.7547
2014-01-16,-15.625
2014-01-17,24.0741
2014-01-21,-1.4925
2014-01-23,-15.1515
2014-01-24,0.0
2014-01-27,10.7143
2014-01-28,58.0645
2014-01-29,-24.4898
2014-01-30,-6.7568
2014-01-31,0.0
2014-02-03,11.5942
2014-02-04,37.6623
2014-02-05,-1.8868
2014-02-06,2.8846
2014-02-07,6.5421
2014-02-10,-1.7544
2014-02-11,-4.4643
2014-02-14,-2.8037
2014-02-18,5.7692
2014-02-19,3.6364
2014-02-20,7.0175
2014-02-21,7.377
2014-02-24,-2.2901
2014-02-25,-28.9063
2014-02-26,23.0769
2014-02-27,7.1429
2014-02-28,0.0
2014-03-03,10.8333
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,-9.7744
2014-03-07,10.8333
2014-03-10,-2.2556
2014-03-13,0.0
2014-03-14,-12.3077
2014-03-17,0.0
2014-03-18,-1.7544
2014-03-19,7.1429
2014-03-20,-6.6667
2014-03-21,-16.9643
2014-03-24,20.4301
2014-03-25,-12.5
2014-03-26,-12.2449
2014-03-27,0.0
2014-03-28,-4.6512
2014-03-31,4.878
2014-04-01,27.907
2014-04-03,-0.9091
2014-04-07,-24.7706
2014-04-08,-2.439
2014-04-09,27.5
2014-04-10,3.9215999999999998
2014-04-11,-15.0943
2014-04-14,6.6667
2014-04-15,-8.3333
2014-04-16,12.5
2014-04-17,-3.0303
2014-04-21,6.25
2014-04-22,-13.7255
2014-04-23,9.0909
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,10.4167
2014-05-01,0.0
2014-05-02,-1.8868
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,-2.8846
2014-05-08,10.8911
2014-05-09,-16.0714
2014-05-12,13.8298
2014-05-13,10.2804
2014-05-14,-3.3898
2014-05-16,-1.7544
2014-05-19,0.0
2014-05-21,-16.9643
2014-05-22,20.4301
2014-05-23,0.0
2014-05-28,0.0
2014-05-30,-1.7856999999999998
2014-06-02,1.8182
2014-06-04,-7.1429
2014-06-05,10.5769
2014-06-06,11.3043
2014-06-09,-14.8438
2014-06-10,12.844
2014-06-11,0.0
2014-06-12,-4.065
2014-06-13,1.6949
2014-06-16,-1.6667
2014-06-18,-20.339
2014-06-19,17.0213
2014-06-20,4.5455
2014-06-24,-2.6087
2014-06-25,-26.7857
2014-06-26,13.4146
2014-06-27,22.5806
2014-06-30,0.0
2014-07-02,-4.386
2014-07-07,0.9174
2014-07-08,-12.7273
2014-07-10,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-22,0.0
2014-07-24,0.0
2014-07-28,0.0
2014-07-30,-2.0833
2014-08-01,0.0
2014-08-04,2.1277
2014-08-05,0.0
2014-08-07,11.4583
2014-08-11,-4.6729
2014-08-13,-5.8824
2014-08-14,-36.4583
2014-08-15,-21.3115
2014-08-18,10.4167
2014-08-19,9.434
2014-08-20,-3.4483
2014-08-21,-14.2857
2014-08-22,0.0
2014-08-25,-4.1667
2014-08-26,-2.1739
2014-08-27,17.7778
2014-08-28,-15.0943
2014-09-02,6.6667
2014-09-03,0.0
2014-09-04,6.25
2014-09-05,-1.9607999999999999
2014-09-08,-4.0
2014-09-09,27.0833
2014-09-10,8.1967
2014-09-11,-6.0606
2014-09-12,-9.6774
2014-09-15,10.7143
2014-09-16,-9.6774
2014-09-17,5.3571
2014-09-18,0.0
2014-09-19,-13.5593
2014-09-22,-5.8824
2014-09-23,4.1667
2014-09-24,2.0
2014-09-25,15.6863
2014-09-26,0.0
2014-09-29,-13.5593
2014-10-02,-11.7647
2014-10-03,-11.1111
2014-10-06,7.5
2014-10-07,-30.2326
2014-10-08,6.6667
2014-10-09,-18.75
2014-10-10,30.7692
2014-10-13,-5.8824
2014-10-14,-6.25
2014-10-15,-10.0
2014-10-16,0.0
2014-10-17,-3.7037
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,-30.7692
2014-10-23,16.6667
2014-10-24,-14.2857
2014-10-27,5.5556
2014-10-28,15.7895
2014-10-29,0.0
2014-10-30,-4.5455
2014-10-31,-14.2857
2014-11-03,16.6667
2014-11-04,-9.5238
2014-11-05,-5.2632
2014-11-06,16.6667
2014-11-07,-9.5238
2014-11-10,-5.2632
2014-11-11,-22.2222
2014-11-12,0.0
2014-11-13,50.0
2014-11-14,-9.5238
2014-11-17,0.0
2014-11-18,26.3158
2014-11-19,-12.5
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,4.7619
2014-11-25,-18.1818
2014-11-26,16.6667
2014-11-28,-14.2857
2014-12-01,-11.1111
2014-12-02,12.5
2014-12-03,-11.1111
2014-12-04,0.0
2014-12-05,-12.5
2014-12-08,0.0
2014-12-09,-7.1429
2014-12-10,0.0
2014-12-11,7.6923
2014-12-12,14.2857
2014-12-15,-18.75
2014-12-16,0.0
2014-12-17,-15.3846
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,-27.2727
2014-12-24,0.0
2014-12-26,-25.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,33.3333
2015-01-05,-25.0
2015-01-06,33.3333
2015-01-07,-25.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,33.3333
2015-01-16,-25.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,33.3333
2015-01-26,0.0
2015-01-27,-25.0
2015-01-28,0.0
2015-01-29,-16.6667
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,-40.0
2015-02-04,66.6667
2015-02-05,0.0
2015-02-06,-40.0
2015-02-09,66.6667
2015-02-10,-40.0
2015-02-11,100.0
2015-02-12,-50.0
2015-02-13,66.6667
2015-02-17,-40.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,6.6667
2015-03-03,-6.25
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,-33.3333
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,150.0
2015-03-23,0.0
2015-03-24,-36.0
2015-03-25,-6.25
2015-03-26,-33.3333
2015-03-27,50.0
2015-03-30,0.0
2015-03-31,-33.3333
2015-04-01,0.0
2015-04-02,50.0
2015-04-06,0.0
2015-04-07,6.6667
2015-04-08,-6.25
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,66.6667
2015-04-14,0.0
2015-04-15,-40.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,-33.3333
2015-04-24,50.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,-33.3333
2015-04-30,0.0
2015-05-01,50.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,-33.3333
2015-05-07,0.0
2015-05-08,-20.0
2015-05-11,25.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,-20.0
2015-06-02,100.0
2015-06-03,-25.0
2015-06-04,-16.6667
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,60.0
2015-06-12,-50.0
2015-06-15,25.0
2015-06-16,0.0
2015-06-17,-20.0
2015-06-18,25.0
2015-06-23,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,0.0
2015-07-01,50.0
2015-07-02,-33.3333
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,0.0
2015-07-20,0.0
2015-07-23,0.0
2015-07-27,0.0
2015-08-05,0.0
2015-08-27,0.0
2015-08-31,0.0
2015-09-09,0.0
2015-09-15,0.0
2015-09-29,0.0
2015-10-01,0.0
2015-10-20,0.0
2015-10-28,0.0
2015-11-04,0.0
2015-11-06,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-23,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-07,0.0
2015-12-09,-99.2
2015-12-11,12400.0
2015-12-14,0.0
2015-12-16,0.0
2015-12-17,-20.0
2015-12-18,25.0
2015-12-21,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-29,0.0
2015-12-31,-99.2
2016-01-06,12400.0
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,-20.0
2016-01-28,25.0
2016-01-29,50.0
2016-02-01,-33.3333
2016-02-02,0.0
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,-18.4
2016-02-08,22.549
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,0.0
2016-02-24,0.0
2016-03-01,0.0
2016-03-03,-20.0
2016-03-04,25.0
2016-03-10,0.0
2016-03-15,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-05,50.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,66.6667
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-18,-40.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,66.6667
2016-04-28,0.0
2016-04-29,-40.0
2016-05-02,0.0
2016-05-03,66.6667
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,-40.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,66.6667
2016-05-13,0.0
2016-05-16,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,20.0
2016-05-27,-16.6667
2016-05-31,0.0
2016-06-01,0.0
2016-06-03,0.0
2016-06-06,-40.0
2016-06-07,66.6667
2016-06-08,-40.0
2016-06-21,66.6667
2016-06-24,0.0
2016-06-27,0.0
2016-06-28,-40.0
2016-06-30,0.0
2016-07-01,66.6667
2016-07-05,0.0
2016-07-07,0.0
2016-07-11,100.0
2016-07-12,-20.0
2016-07-13,25.0
2016-07-14,-40.0
2016-07-15,33.3333
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,25.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,10.0
2016-07-26,0.0
2016-07-27,-9.0909
2016-07-28,-20.0
2016-07-29,25.0
2016-08-01,10.0
2016-08-02,-9.0909
2016-08-03,-20.0
2016-08-04,37.5
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,-9.0909
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,-20.0
2016-08-18,25.0
2016-08-19,30.0
2016-08-22,-23.0769
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,-40.0
2016-09-01,0.0
2016-09-02,33.3333
2016-09-06,0.0
2016-09-07,-25.0
2016-09-08,33.3333
2016-09-09,-25.0
2016-09-12,66.6667
2016-09-13,-20.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,25.0
2016-09-20,10.0
2016-09-21,-9.0909
2016-09-22,10.0
2016-09-23,-9.0909
2016-09-26,10.0
2016-09-27,-27.2727
2016-09-28,37.5
2016-09-29,-27.2727
2016-09-30,25.0
2016-10-03,-20.0
2016-10-04,25.0
2016-10-06,-20.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,25.0
2016-10-12,-20.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,12.5
2016-10-18,-33.3333
2016-10-19,33.3333
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,25.0
2016-10-27,0.0
2016-10-28,10.0
2016-11-01,-27.2727
2016-11-03,25.0
2016-11-08,0.0
2016-11-09,-20.0
2016-11-14,25.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,10.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,72.7273
2016-11-23,-26.3158
2016-11-25,28.5714
2016-11-28,-11.1111
2016-11-29,37.5
2016-11-30,0.0
2016-12-01,-13.6364
2016-12-02,15.7895
2016-12-05,-27.2727
2016-12-06,-12.5
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,14.2857
2016-12-12,12.5
2016-12-13,-22.2222
2016-12-14,-7.1429
2016-12-15,7.6923
2016-12-16,0.0
2016-12-19,-7.1429
2016-12-20,-23.0769
2016-12-21,10.0
2016-12-22,-9.0909
2016-12-23,10.0
2016-12-27,-9.0909
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,-20.0
2017-01-03,25.0
2017-01-04,-20.0
2017-01-05,162.5
2017-01-06,38.0952
2017-01-09,-10.3448
2017-01-10,-7.6923
2017-01-11,12.5
2017-01-12,0.0
2017-01-13,7.4074
2017-01-17,-6.8966
2017-01-18,-3.7037
2017-01-19,3.8462
2017-01-20,0.0
2017-01-23,-11.1111
2017-01-24,8.3333
2017-01-25,15.3846
2017-01-26,23.3333
2017-01-27,0.0
2017-01-30,-13.5135
2017-01-31,0.0
2017-02-01,-9.375
2017-02-02,-10.3448
2017-02-03,-7.6923
2017-02-06,8.3333
2017-02-07,-15.3846
2017-02-08,13.6364
2017-02-09,-4.0
2017-02-10,25.0
2017-02-13,-10.0
2017-02-14,-7.4074
2017-02-15,8.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,11.1111
2017-02-22,-10.0
2017-02-23,-11.1111
2017-02-24,8.3333
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,-7.6923
2017-03-02,8.3333
2017-03-03,0.0
2017-03-06,11.538499999999999
2017-03-07,17.2414
2017-03-08,-5.8824
2017-03-09,0.0
2017-03-10,34.375
2017-03-13,4.6512
2017-03-14,17.7778
2017-03-15,-9.434
2017-03-16,20.8333
2017-03-17,-6.8966
2017-03-20,0.0
2017-03-21,-14.8148
2017-03-22,15.2174
2017-03-23,9.434
2017-03-24,0.0
2017-03-27,1.7241
2017-03-28,25.4237
