ticker,BIIB US Equity
2000-05-23,1.9173
2000-05-24,1.2871000000000001
2000-05-25,-6.1584
2000-05-26,5.2083
2000-05-30,3.5644
2000-05-31,-2.3901
2000-06-01,17.7277
2000-06-02,15.0582
2000-06-05,2.6753
2000-06-06,8.3803
2000-06-07,-1.1046
2000-06-08,-1.8397000000000001
2000-06-09,7.3628
2000-06-12,-5.2993
2000-06-13,8.9533
2000-06-14,-5.6798
2000-06-15,0.3203
2000-06-16,6.8327
2000-06-19,15.003
2000-06-20,-2.7547
2000-06-21,4.8637
2000-06-22,-11.5189
2000-06-23,4.6083
2000-06-26,3.9097
2000-06-27,-2.2258
2000-06-28,9.8103
2000-06-29,-2.0237
2000-06-30,-5.4408
2000-07-03,1.4385
2000-07-05,9.4538
2000-07-06,2.2073
2000-07-07,-2.2535
2000-07-10,-0.4803
2000-07-11,1.2066
2000-07-12,-4.6257
2000-07-13,-8.5
2000-07-14,3.1694
2000-07-17,7.4682
2000-07-18,-2.0207
2000-07-19,-3.8228999999999997
2000-07-20,0.523
2000-07-21,-0.6764
2000-07-24,-0.9953
2000-07-25,-2.2751
2000-07-26,8.771
2000-07-27,1.5928
2000-07-28,-9.0642
2000-07-31,5.8728
2000-08-01,4.8346
2000-08-02,4.4175
2000-08-03,1.0693
2000-08-04,0.828
2000-08-07,4.1971
2000-08-08,-4.641
2000-08-09,-0.8264
2000-08-10,3.9815
2000-08-11,-3.1167
2000-08-14,-2.3438
2000-08-15,-2.7412
2000-08-16,-2.6491
2000-08-17,4.6223
2000-08-18,0.285
2000-08-21,-1.279
2000-08-22,-2.2073
2000-08-23,0.1472
2000-08-24,6.9084
2000-08-25,2.1998
2000-08-28,0.2691
2000-08-29,-1.3417
2000-08-30,-1.4053
2000-08-31,2.7126
2000-09-01,8.1021
2000-09-05,-7.5362
2000-09-06,-4.1648
2000-09-07,5.4206
2000-09-08,4.211
2000-09-11,-6.4228
2000-09-12,-1.0909
2000-09-13,1.2868
2000-09-14,2.9038
2000-09-15,3.2628
2000-09-18,-4.8248999999999995
2000-09-19,5.2939
2000-09-20,4.4312000000000005
2000-09-21,9.1799
2000-09-22,1.9058000000000002
2000-09-25,-1.2835
2000-09-26,1.1887
2000-09-27,0.9912
2000-09-28,2.1083
2000-09-29,-0.1157
2000-10-02,-10.4696
2000-10-03,1.3136999999999999
2000-10-04,1.2574
2000-10-05,0.1164
2000-10-06,-0.0775
2000-10-09,2.2498
2000-10-10,2.5797
2000-10-11,-2.8014
2000-10-12,-2.6729000000000003
2000-10-13,1.6419000000000001
2000-10-16,3.1538
2000-10-17,8.613
2000-10-18,3.1926
2000-10-19,0.3992
2000-10-20,0.8615
2000-10-23,3.4905
2000-10-24,1.9602
2000-10-25,-6.8493
2000-10-26,1.7045
2000-10-27,-2.7933
2000-10-30,-0.0676
2000-10-31,6.157
2000-11-01,5.0988
2000-11-02,5.7914
2000-11-03,-1.9776
2000-11-06,-2.193
2000-11-07,0.5082
2000-11-08,4.8186
2000-11-09,-4.9092
2000-11-10,-4.6553
2000-11-13,-15.1174
2000-11-14,0.8112
2000-11-15,6.4009
2000-11-16,-3.5064
2000-11-17,-2.8144
2000-11-20,-10.5938
2000-11-21,5.9041
2000-11-22,4.1812
2000-11-24,5.2397
2000-11-27,9.9223
2000-11-28,-3.0517
2000-11-29,-1.5242
2000-11-30,-6.2921
2000-12-01,2.8366
2000-12-04,-3.1425
2000-12-05,8.9402
2000-12-06,5.096
2000-12-07,2.2984999999999998
2000-12-08,5.0477
2000-12-11,2.1975
2000-12-12,-4.8165
2000-12-13,-1.988
2000-12-14,2.3663
2000-12-15,0.6004
2000-12-18,7.55
2000-12-19,-11.0433
2000-12-20,-8.141
2000-12-21,1.6978
2000-12-22,4.6745
2000-12-26,3.2855
2000-12-27,-1.2044
2000-12-28,-1.5941999999999998
2000-12-29,-3.6531000000000002
2001-01-02,-6.2315
2001-01-03,4.8172
2001-01-04,-10.9024
2001-01-05,-6.5889
2001-01-08,-3.7888
2001-01-09,-3.8123
2001-01-10,10.1916
2001-01-11,4.3478
2001-01-12,2.197
2001-01-16,2.0015
2001-01-17,-5.0509
2001-01-18,4.4776
2001-01-19,0.0275
2001-01-22,5.6853
2001-01-23,4.9896
2001-01-24,1.4851
2001-01-25,-3.5854
2001-01-26,2.5044
2001-01-29,5.5281
2001-01-30,-6.2675
2001-01-31,-6.0878
2001-02-01,-2.9756
2001-02-02,0.3012
2001-02-05,0.4641
2001-02-06,2.6087
2001-02-07,-1.4830999999999999
2001-02-08,2.3656
2001-02-09,-0.3151
2001-02-12,4.1096
2001-02-13,-3.4413
2001-02-14,1.3627
2001-02-15,-1.5512000000000001
2001-02-16,-7.563
2001-02-20,0.9091
2001-02-21,-4.0541
2001-02-22,-1.2911000000000001
2001-02-23,2.7348
2001-02-26,7.4074
2001-02-27,-6.1422
2001-02-28,3.5591
2001-03-01,-3.2428
2001-03-02,-0.4297
2001-03-05,1.1507
2001-03-06,3.7542999999999997
2001-03-07,-1.6447
2001-03-08,-0.7804
2001-03-09,-8.0899
2001-03-12,-10.6357
2001-03-13,5.0616
2001-03-14,6.5104
2001-03-15,-0.3667
2001-03-16,-5.5215
2001-03-19,9.0909
2001-03-20,-6.4286
2001-03-21,-14.3766
2001-03-22,-8.321
2001-03-23,2.9173
2001-03-26,-1.5748
2001-03-27,-1.6
2001-03-28,2.439
2001-03-29,4.127
2001-03-30,-2.439
2001-04-02,-3.2813
2001-04-03,-7.7544
2001-04-04,0.1751
2001-04-05,17.8322
2001-04-06,-1.7804
2001-04-09,4.8701
2001-04-10,9.0343
2001-04-11,-4.1006
2001-04-12,8.5078
2001-04-16,-0.9141
2001-04-17,3.5465
2001-04-18,8.1964
2001-04-19,-4.5929
2001-04-20,-7.4223
2001-04-23,-7.023
2001-04-24,-3.9884
2001-04-25,6.8926
2001-04-26,-2.0842
2001-04-27,6.4967
2001-04-30,2.436
2001-05-01,-3.435
2001-05-02,-2.0417
2001-05-03,-3.0941
2001-05-04,15.1663
2001-05-07,1.9638
2001-05-08,3.8897
2001-05-09,-1.5085
2001-05-10,-2.5465999999999998
2001-05-11,-1.5338
2001-05-14,-2.6154
2001-05-15,-1.639
2001-05-16,6.7657
2001-05-17,3.6104000000000003
2001-05-18,3.539
2001-05-21,9.4654
2001-05-22,-3.6029
2001-05-23,-5.0332
2001-05-24,5.6848
2001-05-25,0.1821
2001-05-29,-0.1817
2001-05-30,-0.9434
2001-05-31,2.924
2001-06-01,6.1526
2001-06-04,5.4596
2001-06-05,8.1352
2001-06-06,-4.8411
2001-06-07,2.8185000000000002
2001-06-08,-1.7818
2001-06-11,-3.7957
2001-06-12,-1.407
2001-06-13,0.7798
2001-06-14,2.7007
2001-06-15,3.7669
2001-06-18,-2.0959
2001-06-19,-2.0568
2001-06-20,1.2
2001-06-21,-3.1479
2001-06-22,-2.7401
2001-06-25,-2.4577
2001-06-26,-3.4568
2001-06-27,2.4507
2001-06-28,0.932
2001-06-29,4.1705
2001-07-02,-2.866
2001-07-03,3.4677
2001-07-05,-6.5118
2001-07-06,-2.8773999999999997
2001-07-09,3.254
2001-07-10,-3.8884
2001-07-11,0.2936
2001-07-12,-15.1594
2001-07-13,5.0038
2001-07-16,-8.7274
2001-07-17,4.3209
2001-07-18,1.1889
2001-07-19,-2.2172
2001-07-20,2.6744
2001-07-23,3.8883
2001-07-24,-1.9622000000000002
2001-07-25,-1.9088
2001-07-26,4.1375
2001-07-27,3.2293
2001-07-30,-1.9508
2001-07-31,-3.2443
2001-08-01,-5.4279
2001-08-02,-2.6641
2001-08-03,1.449
2001-08-06,-2.1226
2001-08-07,-2.7969
2001-08-08,-1.7098
2001-08-09,2.4395
2001-08-10,0.6834
2001-08-13,4.422
2001-08-14,2.8954
2001-08-15,-2.7182
2001-08-16,1.3971
2001-08-17,-2.3676
2001-08-20,-0.7553
2001-08-21,0.3605
2001-08-22,5.5478
2001-08-23,8.4704
2001-08-24,6.1879
2001-08-27,-0.9521
2001-08-28,-0.7126
2001-08-29,0.217
2001-08-30,0.6329
2001-08-31,-1.9033
2001-09-04,0.0
2001-09-05,-1.1979
2001-09-06,-3.1762
2001-09-07,1.6049
2001-09-10,-2.5343
2001-09-17,-3.9359
2001-09-18,-6.7297
2001-09-19,-0.9938
2001-09-20,0.5621
2001-09-21,-7.0074
2001-09-24,-2.6621
2001-09-25,1.588
2001-09-26,0.6513
2001-09-27,10.591
2001-09-28,-3.3158
2001-10-01,4.0952
2001-10-02,0.0388
2001-10-03,4.1068999999999996
2001-10-04,-4.224
2001-10-05,-1.6514
2001-10-08,-3.5559
2001-10-09,3.093
2001-10-10,-0.5166
2001-10-11,5.7919
2001-10-12,-0.0755
2001-10-15,1.058
2001-10-16,0.8413
2001-10-17,-3.7634
2001-10-18,2.8510999999999997
2001-10-19,3.0155
2001-10-22,4.0545
2001-10-23,-0.1922
2001-10-24,-0.1225
2001-10-25,4.9254999999999995
2001-10-26,1.1527
2001-10-29,-6.0446
2001-10-30,4.078
2001-10-31,1.3005
2001-11-01,2.034
2001-11-02,0.0
2001-11-05,4.4444
2001-11-06,2.4875
2001-11-07,-1.038
2001-11-08,-2.6531000000000002
2001-11-09,-0.6338
2001-11-12,2.4557
2001-11-13,5.214
2001-11-14,-0.6213
2001-11-15,0.2233
2001-11-16,0.4159
2001-11-19,4.3337
2001-11-20,-4.3521
2001-11-21,-0.7411
2001-11-23,0.0448
2001-11-26,4.9403
2001-11-27,-0.9103
2001-11-28,-3.5022
2001-11-29,2.9451
2001-11-30,1.5749
2001-12-03,-1.4794
2001-12-04,0.2455
2001-12-05,1.9156
2001-12-06,0.5512
2001-12-07,-3.3731999999999998
2001-12-10,-5.7309
2001-12-11,4.5363
2001-12-12,-0.679
2001-12-13,0.1783
2001-12-14,0.4302
2001-12-17,4.8597
2001-12-18,0.2395
2001-12-19,-1.7144
2001-12-20,-3.3457
2001-12-21,1.0059
2001-12-24,1.8893
2001-12-26,1.2362
2001-12-27,-0.2556
2001-12-28,2.8185000000000002
2001-12-31,-4.5687
2002-01-02,-1.1316
2002-01-03,-6.1775
2002-01-04,1.2981
2002-01-07,-3.7981
2002-01-08,3.1295
2002-01-09,-1.634
2002-01-10,2.7053000000000003
2002-01-11,1.4941
2002-01-14,-2.7925
2002-01-15,-0.7026
2002-01-16,-1.8711
2002-01-17,-0.5448
2002-01-18,-2.32
2002-01-22,1.8308
2002-01-23,5.3774
2002-01-24,-1.2757
2002-01-25,-1.1521
2002-01-28,-3.0398
2002-01-29,-3.3301
2002-01-30,-2.7894
2002-01-31,2.7831
2002-02-01,-0.8745
2002-02-04,-5.8534
2002-02-05,-0.1622
2002-02-06,-3.7906
2002-02-07,-2.5328
2002-02-08,10.4716
2002-02-11,-1.4114
2002-02-12,5.6911000000000005
2002-02-13,-0.7023
2002-02-14,-2.6103
2002-02-15,2.0059
2002-02-19,-5.0517
2002-02-20,10.8731
2002-02-21,-1.9002
2002-02-22,1.8713
2002-02-25,1.6113
2002-02-26,1.6808999999999998
2002-02-27,-1.0917
2002-02-28,-0.9461
2002-03-01,3.8523
2002-03-04,3.5561
2002-03-05,-2.7087
2002-03-06,4.9293
2002-03-07,-2.2184
2002-03-08,0.2224
2002-03-11,-2.1157
2002-03-12,0.3325
2002-03-13,4.414
2002-03-14,-1.5726
2002-03-15,2.5066
2002-03-18,1.4729
2002-03-19,-0.8737
2002-03-20,-3.8669000000000002
2002-03-21,3.7859
2002-03-22,-1.3963999999999999
2002-03-25,-2.9624
2002-03-26,1.2509000000000001
2002-03-27,-0.3824
2002-03-28,-5.0642
2002-04-01,1.944
2002-04-02,-1.1747
2002-04-03,-2.4545
2002-04-04,-3.5765000000000002
2002-04-05,-1.4607
2002-04-08,-0.433
2002-04-09,-3.078
2002-04-10,6.4895
2002-04-11,-3.7763
2002-04-12,1.3643
2002-04-15,2.4427
2002-04-16,-0.2109
2002-04-17,-0.8453
2002-04-18,4.918
2002-04-19,-1.9844
2002-04-22,0.1594
2002-04-23,-2.6739
2002-04-24,-4.6116
2002-04-25,-2.743
2002-04-26,-3.6665
2002-04-29,-3.8975
2002-04-30,4.6268
2002-05-01,-1.2739
2002-05-02,-3.2074
2002-05-03,-3.1232
2002-05-06,-6.6247
2002-05-07,0.1474
2002-05-08,9.4177
2002-05-09,-5.6484
2002-05-10,-6.3531
2002-05-13,-3.0224
2002-05-14,3.0269
2002-05-15,3.6344
2002-05-16,-4.2209
2002-05-17,5.0866
2002-05-20,-5.6749
2002-05-21,-6.6357
2002-05-22,3.5063
2002-05-23,8.2628
2002-05-24,-6.0465
2002-05-28,1.8227
2002-05-29,-3.5359
2002-05-30,1.7182
2002-05-31,-3.4009
2002-06-03,-7.2977
2002-06-04,-4.1751
2002-06-05,2.0997
2002-06-06,-3.599
2002-06-07,1.9733
2002-06-10,0.34
2002-06-11,-16.5233
2002-06-12,-0.5932
2002-06-13,3.6432
2002-06-14,6.4545
2002-06-17,7.2303
2002-06-18,-3.7165
2002-06-19,-0.8823
2002-06-20,-5.4798
2002-06-21,-4.0318
2002-06-24,5.6731
2002-06-25,-1.7410999999999999
2002-06-26,6.0543
2002-06-27,1.086
2002-06-28,-2.3416
2002-07-01,-8.0395
2002-07-02,-3.0675
2002-07-03,5.8544
2002-07-05,4.5441
2002-07-08,-1.1438
2002-07-09,-5.0911
2002-07-10,-8.1073
2002-07-11,12.5373
2002-07-12,6.9201
2002-07-15,1.8799000000000001
2002-07-16,5.276
2002-07-17,6.8106
2002-07-18,-1.9971
2002-07-19,-4.7876
2002-07-22,-1.4956
2002-07-23,-1.5969
2002-07-24,6.3847
2002-07-25,1.4254
2002-07-26,-2.6134
2002-07-29,7.0633
2002-07-30,4.0435
2002-07-31,1.3409
2002-08-01,-4.3059
2002-08-02,-2.1561
2002-08-05,-3.3533
2002-08-06,3.1722
2002-08-07,2.3541
2002-08-08,5.257
2002-08-09,2.2742
2002-08-12,0.8938
2002-08-13,-5.1642
2002-08-14,4.2607
2002-08-15,0.0874
2002-08-16,-1.0917
2002-08-19,-2.1413
2002-08-20,-1.3986
2002-08-21,3.2487
2002-08-22,3.6339
2002-08-23,-7.4834
2002-08-26,-2.7502
2002-08-27,-1.8536000000000001
2002-08-28,0.2663
2002-08-29,1.0142
2002-08-30,-3.9445
2002-09-03,-2.9617
2002-09-04,4.8217
2002-09-05,-4.3308
2002-09-06,4.1176
2002-09-09,3.1933
2002-09-10,3.1421
2002-09-11,0.7154
2002-09-12,-4.2392
2002-09-13,4.4030000000000005
2002-09-16,0.1604
2002-09-17,0.7551
2002-09-18,0.4769
2002-09-19,-10.4882
2002-09-20,1.0859
2002-09-23,-4.0719
2002-09-24,3.2552
2002-09-25,6.7844
2002-09-26,0.3543
2002-09-27,-0.6354
2002-09-30,-1.658
2002-10-01,0.3372
2002-10-02,-2.2804
2002-10-03,-3.4635
2002-10-04,-7.3791
2002-10-07,3.1868
2002-10-08,0.1278
2002-10-09,-3.1589
2002-10-10,5.9857
2002-10-11,0.1813
2002-10-14,1.3963999999999999
2002-10-15,5.7383
2002-10-16,-2.5084
2002-10-17,8.189
2002-10-18,-0.7089
2002-10-21,6.2414
2002-10-22,-4.0971
2002-10-23,0.3617
2002-10-24,-4.3018
2002-10-25,4.1657
2002-10-28,-0.7004
2002-10-29,-1.6837
2002-10-30,3.3557
2002-10-31,3.0452
2002-11-01,1.1951
2002-11-04,-0.4939
2002-11-05,-0.0863
2002-11-06,-1.5335
2002-11-07,-4.1895
2002-11-08,-3.4112
2002-11-11,-0.1185
2002-11-12,0.5221
2002-11-13,-0.4249
2002-11-14,0.0474
2002-11-15,-4.3602
2002-11-18,-2.5273
2002-11-19,-2.7961
2002-11-20,0.7845
2002-11-21,4.7224
2002-11-22,-2.4529
2002-11-25,-7.9502
2002-11-26,-9.3819
2002-11-27,0.9135
2002-11-29,-0.7242
2002-12-02,1.6717
2002-12-03,-3.4679
2002-12-04,0.0
2002-12-05,1.6414
2002-12-06,-0.6399
2002-12-09,2.1772
2002-12-10,2.431
2002-12-11,0.2344
2002-12-12,1.8416000000000001
2002-12-13,-4.0471
2002-12-16,1.4957
2002-12-17,1.3557000000000001
2002-12-18,-1.1341
2002-12-19,0.0588
2002-12-20,0.97
2002-12-23,3.8719
2002-12-24,-1.7936999999999999
2002-12-26,-0.0571
2002-12-27,-3.9977
2002-12-30,-1.3385
2002-12-31,0.0
2003-01-02,3.5273
2003-01-03,-1.8928
2003-01-06,1.6028
2003-01-07,0.0292
2003-01-08,-3.5339
2003-01-09,0.3633
2003-01-10,2.1719
2003-01-13,0.5019
2003-01-14,0.0294
2003-01-15,-1.8502
2003-01-16,7.8695
2003-01-17,-2.7739000000000003
2003-01-21,0.913
2003-01-22,-2.2335
2003-01-23,-1.2435
2003-01-24,-4.8902
2003-01-27,-1.8165
2003-01-28,1.0348
2003-01-29,-2.2346
2003-01-30,0.2222
2003-01-31,1.6155
2003-02-03,1.0287
2003-02-04,-5.2453
2003-02-05,0.8792
2003-02-06,-0.8715
2003-02-07,0.4884
2003-02-10,-0.3564
2003-02-11,0.4878
2003-02-12,-2.0388
2003-02-13,-2.6759
2003-02-14,1.4936
2003-02-18,2.5084
2003-02-19,-0.9135
2003-02-20,-2.8647
2003-02-21,1.661
2003-02-24,-2.9677
2003-02-25,1.4089
2003-02-26,-3.1854
2003-02-27,2.0651
2003-02-28,-1.4060000000000001
2003-03-03,1.2174
2003-03-04,-1.3058
2003-03-05,-0.1741
2003-03-06,0.1744
2003-03-07,-0.4178
2003-03-10,0.3147
2003-03-11,-2.0913
2003-03-12,1.0324
2003-03-13,7.4348
2003-03-14,-0.492
2003-03-17,7.5148
2003-03-18,4.4758
2003-03-19,-0.7336
2003-03-20,1.9805000000000001
2003-03-21,-0.3768
2003-03-24,-4.3352
2003-03-25,4.3187
2003-03-26,0.2041
2003-03-27,3.4041
2003-03-28,-0.5065
2003-03-31,-3.224
2003-04-01,-0.3507
2003-04-02,3.0499
2003-04-03,6.033
2003-04-04,-0.832
2003-04-07,-5.7104
2003-04-08,-0.7463
2003-04-09,-1.8508
2003-04-10,-6.924
2003-04-11,0.1266
2003-04-14,-0.7588
2003-04-15,-0.1274
2003-04-16,-4.0829
2003-04-17,6.0193
2003-04-21,-0.0941
2003-04-22,3.4537
2003-04-23,2.7618
2003-04-24,-0.0295
2003-04-25,-4.8154
2003-04-28,2.4209
2003-04-29,0.4545
2003-04-30,-1.2066
2003-05-01,0.9466
2003-05-02,3.3878
2003-05-05,-0.0878
2003-05-06,-4.6852
2003-05-07,0.768
2003-05-08,-1.3719999999999999
2003-05-09,2.102
2003-05-12,2.0285
2003-05-13,-0.7122
2003-05-14,-0.2391
2003-05-15,3.1875
2003-05-16,-0.7665
2003-05-19,-0.1463
2003-05-20,-1.758
2003-05-21,-0.686
2003-05-22,5.1051
2003-05-23,7.8857
2003-05-27,5.0053
2003-05-28,-2.2194
2003-05-29,-4.0753
2003-05-30,2.7696
2003-06-02,0.9158
2003-06-03,-0.6741
2003-06-04,0.6526
2003-06-05,6.1722
2003-06-06,-3.5173
2003-06-09,-2.8861
2003-06-10,2.0334
2003-06-11,2.9382
2003-06-12,2.3083
2003-06-13,-2.6201
2003-06-16,3.2636
2003-06-17,0.2895
2003-06-18,-2.9589
2003-06-19,-3.3218
2003-06-20,-0.0769
2003-06-23,-5.1578
2003-06-24,-1.1905000000000001
2003-06-25,1.3691
2003-06-26,-1.2696
2003-06-27,-3.4473
2003-06-30,-3.7688
2003-07-01,4.0047
2003-07-02,1.8686
2003-07-03,-0.4169
2003-07-07,2.9863
2003-07-08,2.8726000000000003
2003-07-09,1.5543
2003-07-10,-3.2685
2003-07-11,1.4213
2003-07-14,-2.935
2003-07-15,-0.4358
2003-07-16,-0.5472
2003-07-17,-1.5131000000000001
2003-07-18,-2.2346
2003-07-21,1.3429
2003-07-22,0.0846
2003-07-23,1.5493000000000001
2003-07-24,-5.3814
2003-07-25,1.4072
2003-07-28,-2.0815
2003-07-29,-1.7154
2003-07-30,-0.0571
2003-07-31,1.4727999999999999
2003-08-01,-1.5107
2003-08-04,0.6316
2003-08-05,-2.8392
2003-08-06,-1.9071
2003-08-07,1.7873999999999999
2003-08-08,-0.7394
2003-08-11,0.1862
2003-08-12,2.5403000000000002
2003-08-13,-0.2417
2003-08-14,-0.9691
2003-08-15,1.4067
2003-08-18,2.111
2003-08-19,-1.8901
2003-08-20,0.6321
2003-08-21,0.9273
2003-08-22,-2.6675
2003-08-25,1.9792999999999998
2003-08-26,-0.1493
2003-08-27,-0.0897
2003-08-28,0.8979
2003-08-29,2.9961
2003-09-02,0.4608
2003-09-03,-2.0642
2003-09-04,1.0831
2003-09-05,-0.3475
2003-09-08,4.3301
2003-09-09,-0.3343
2003-09-10,-3.3259
2003-09-11,3.1512000000000002
2003-09-12,0.8688
2003-09-15,-1.2226
2003-09-16,-0.0281
2003-09-17,3.5172
2003-09-18,1.9299
2003-09-19,0.72
2003-09-22,-2.6475999999999997
2003-09-23,0.6255
2003-09-24,-4.5135
2003-09-25,-1.3869
2003-09-26,-1.6935
2003-09-29,-1.0803
2003-09-30,-1.7414
2003-10-01,1.1715
2003-10-02,2.019
2003-10-03,1.2224
2003-10-06,-2.4152
2003-10-07,1.5027
2003-10-08,-1.6836
2003-10-09,-1.6534
2003-10-10,-0.4203
2003-10-13,2.5927
2003-10-14,0.2939
2003-10-15,-1.6115
2003-10-16,0.4765
2003-10-17,-3.3788
2003-10-20,0.0
2003-10-21,2.5460000000000003
2003-10-22,-3.5597
2003-10-23,0.6514
2003-10-24,0.8634
2003-10-27,-0.9477
2003-10-28,5.7064
2003-10-29,1.6924000000000001
2003-10-30,-0.3443
2003-10-31,1.1804999999999999
2003-11-03,0.1707
2003-11-04,-5.5114
2003-11-05,2.255
2003-11-06,1.3819
2003-11-07,-1.2471
2003-11-10,-2.8781
2003-11-11,0.9979
2003-11-12,0.0599
2003-11-13,5.4758
2003-11-14,1.4184
2003-11-17,-1.3706
2003-11-18,-2.3539
2003-11-19,2.2074
2003-11-20,2.1313
2003-11-21,0.8625
2003-11-24,3.531
2003-11-25,1.7319
2003-11-26,-0.2095
2003-11-28,0.21
2003-12-01,2.7763
2003-12-02,-1.1213
2003-12-03,-0.5928
2003-12-04,-0.1815
2003-12-05,-0.5974
2003-12-08,-2.4301
2003-12-09,-1.5800999999999998
2003-12-10,-2.1224
2003-12-11,2.5855
2003-12-12,0.1084
2003-12-15,-0.8121
2003-12-16,0.3548
2003-12-17,0.6255
2003-12-18,0.8919
2003-12-19,0.4018
2003-12-22,-1.7609
2003-12-23,0.3531
2003-12-24,0.7307
2003-12-26,-0.5911
2003-12-29,1.3243
2003-12-30,-1.6004
2003-12-31,-0.515
2004-01-02,0.654
2004-01-05,0.4331
2004-01-06,4.0162
2004-01-07,5.701
2004-01-08,1.1277
2004-01-09,2.7394
2004-01-12,-2.1
2004-01-13,-1.6631
2004-01-14,-0.9314
2004-01-15,3.5379
2004-01-16,3.2019
2004-01-20,0.7641
2004-01-21,2.8952
2004-01-22,-0.6699
2004-01-23,-0.3597
2004-01-26,2.9106
2004-01-27,-2.4995
2004-01-28,-3.6879
2004-01-29,1.3308
2004-01-30,-0.9677
2004-02-02,3.0247
2004-02-03,1.4228
2004-02-04,-3.8521
2004-02-05,-2.3159
2004-02-06,3.1294
2004-02-09,1.2873999999999999
2004-02-10,-1.4753
2004-02-11,1.6816
2004-02-12,0.6117
2004-02-13,-1.9815
2004-02-17,1.677
2004-02-18,20.2666
2004-02-19,10.6143
2004-02-20,-3.4137
2004-02-23,-2.0573
2004-02-24,-1.2029
2004-02-25,-0.4906
2004-02-26,1.6253
2004-02-27,-0.3594
2004-03-01,1.1903
2004-03-02,2.7268
2004-03-03,1.1103
2004-03-04,1.2697
2004-03-05,0.3219
2004-03-08,-2.888
2004-03-09,-2.2782999999999998
2004-03-10,-2.1178
2004-03-11,-1.8364
2004-03-12,1.3151
2004-03-15,-3.2724
2004-03-16,-2.1357
2004-03-17,4.6157
2004-03-18,-1.2184
2004-03-19,-1.1774
2004-03-22,-1.059
2004-03-23,0.7836
2004-03-24,3.6033
2004-03-25,0.0
2004-03-26,-2.6542
2004-03-29,5.1711
2004-03-30,0.1788
2004-03-31,-0.7674
2004-04-01,1.6187
2004-04-02,2.6018
2004-04-05,-0.5865
2004-04-06,-1.1973
2004-04-07,-2.968
2004-04-08,-0.3982
2004-04-12,2.8529999999999998
2004-04-13,-1.3604
2004-04-14,1.9344000000000001
2004-04-15,1.3706
2004-04-16,3.0681
2004-04-19,1.9508999999999999
2004-04-20,-4.487
2004-04-21,1.4335
2004-04-22,3.4735
2004-04-23,-0.1481
2004-04-26,-0.9723
2004-04-27,-0.1664
2004-04-28,-3.6506
2004-04-29,-1.3668
2004-04-30,3.4906
2004-05-03,0.8644
2004-05-04,-2.9575
2004-05-05,2.0433
2004-05-06,-2.4436
2004-05-07,-1.1306
2004-05-10,-0.8269
2004-05-11,2.1288
2004-05-12,0.7817
2004-05-13,0.7928
2004-05-14,0.0342
2004-05-17,-0.5983
2004-05-18,1.8229
2004-05-19,0.0169
2004-05-20,2.4147
2004-05-21,1.2366
