ticker,HGV US Equity
2017-05-09,2.3769
2017-05-10,-0.8015
2017-05-11,-0.6408
2017-05-12,0.4206
2017-05-15,0.9215
2017-05-16,-0.249
2017-05-17,-1.5811
2017-05-18,0.1973
2017-05-19,0.8158
2017-05-22,-0.8371
2017-05-23,1.9415
2017-05-24,-0.414
2017-05-25,0.6652
2017-05-26,-1.3491
2017-05-30,-0.1395
2017-05-31,-0.0279
2017-06-01,1.7892000000000001
2017-06-02,-1.2085
2017-06-05,-1.9183
2017-06-06,-1.2472
2017-06-07,-1.5499
2017-06-08,1.1953
2017-06-09,-0.2305
2017-06-12,1.5882
2017-06-13,2.5298
2017-06-14,-1.8575
2017-06-15,1.6949
2017-06-16,1.6667
2017-06-19,1.9945
2017-06-20,-0.8036
2017-06-21,0.9992
2017-06-22,-1.4171
2017-06-23,-1.546
2017-06-26,0.8264
2017-06-27,-1.776
2017-06-28,0.7232
2017-06-29,-1.6018
2017-06-30,1.2068
2017-07-03,-1.6916
2017-07-05,-1.0437
2017-07-06,0.5986
2017-07-07,0.0567
2017-07-10,2.2656
2017-07-11,1.44
2017-07-12,1.2558
2017-07-13,-2.5343999999999998
2017-07-14,0.5533
2017-07-17,-0.9078
2017-07-18,0.2499
2017-07-19,0.4154
2017-07-20,-0.3034
2017-07-21,-0.0277
2017-07-24,-0.8024
2017-07-25,2.3989
2017-07-26,-0.1634
2017-07-27,-0.191
2017-07-28,-0.8475
2017-07-31,1.351
2017-08-01,-0.4625
2017-08-02,-1.1479
2017-08-03,1.8524
2017-08-04,-1.8187
2017-08-07,0.1659
2017-08-08,-1.3249
2017-08-09,-2.2937
2017-08-10,-2.5193
2017-08-11,1.3216
2017-08-14,1.4493
2017-08-15,1.3714
2017-08-16,-0.4228
2017-08-17,-1.2171
2017-08-18,-0.5158
2017-08-21,0.9793
2017-08-22,1.312
2017-08-23,0.3097
2017-08-24,1.6559
2017-08-25,-0.7178
2017-08-28,-1.3626
2017-08-29,0.0282
2017-08-30,1.522
2017-08-31,0.6385
2017-09-01,0.8
2017-09-05,-1.1768
2017-09-06,-1.2739
2017-09-07,-0.1403
2017-09-08,-0.8427
2017-09-11,1.983
2017-09-12,0.8611
2017-09-13,-0.7987
2017-09-14,-0.3609
2017-09-15,1.4767000000000001
2017-09-18,-0.3569
2017-09-19,1.7085
2017-09-20,0.3522
2017-09-21,2.5108
2017-09-22,1.2378
2017-09-25,0.1041
2017-09-26,0.2339
2017-09-27,1.7890000000000001
2017-09-28,-1.1971
2017-09-29,-0.4125
2017-10-02,1.8897
2017-10-03,0.6606
2017-10-04,0.4543
2017-10-05,-0.7789
2017-10-06,-0.7597
2017-10-09,0.3317
2017-10-10,0.1017
2017-10-11,-0.2033
2017-10-12,0.6874
2017-10-13,0.885
2017-10-16,-0.3008
2017-10-17,0.1257
2017-10-18,0.3013
2017-10-19,0.7009
2017-10-20,-0.4971
2017-10-23,-0.8993
2017-10-24,0.479
2017-10-25,0.0251
2017-10-26,1.6303
2017-10-27,0.3949
2017-10-30,-0.3687
2017-10-31,1.0609
2017-11-01,0.1709
2017-11-02,-0.9505
2017-11-03,0.2707
2017-11-06,0.0245
2017-11-07,2.8705
2017-11-08,-0.7393
2017-11-09,-1.3936
2017-11-10,-1.1696
2017-11-13,0.4684
2017-11-14,-0.6626
2017-11-15,-0.2717
2017-11-16,0.6936
2017-11-17,-0.4182
2017-11-20,-0.1235
2017-11-21,0.2473
2017-11-22,-0.8882
2017-11-24,0.2489
2017-11-27,-0.447
2017-11-28,-2.1951
2017-11-29,-0.5356
2017-11-30,2.4872
2017-12-01,-0.7255
2017-12-04,3.4022
2017-12-05,0.853
2017-12-06,0.5075
2017-12-07,1.9716
2017-12-08,0.7074
2017-12-11,-0.0468
2017-12-12,-0.6559
2017-12-13,-0.8017
2017-12-14,-1.5688
2017-12-15,0.966
2017-12-18,2.1526
2017-12-19,-1.8965
2017-12-20,0.1671
2017-12-21,-0.6195
2017-12-22,-0.3357
2017-12-26,-0.8179
2017-12-27,0.2911
2017-12-28,0.5079
2017-12-29,0.9384
2018-01-02,-0.9297
2018-01-03,2.0452
2018-01-04,-0.9903
2018-01-05,-2.2624
2018-01-08,2.4123
2018-01-09,-0.0476
2018-01-10,-1.2378
2018-01-11,1.181
2018-01-12,-0.0715
2018-01-16,-2.5268
2018-01-17,4.7444
2018-01-18,-1.1441
2018-01-19,3.8498
2018-01-22,-1.0462
2018-01-23,1.8157
2018-01-24,0.5418
2018-01-25,1.1001
2018-01-26,0.2443
2018-01-29,-1.44
2018-01-30,-0.5394
2018-01-31,1.6271
2018-02-01,0.6004
2018-02-02,-2.6304
2018-02-05,-2.9739
2018-02-06,4.2349
2018-02-07,-0.2694
2018-02-08,-2.1382
2018-02-09,-0.207
2018-02-12,-0.7145
2018-02-13,1.6481
2018-02-14,1.6442
2018-02-15,0.5167
2018-02-16,-0.2459
2018-02-20,-1.6357
2018-02-21,-1.0478
2018-02-22,0.3913
2018-02-23,1.0319
2018-02-26,-0.8625
2018-02-27,-1.5568
2018-02-28,0.3721
2018-03-01,0.3244
2018-03-02,2.6559
2018-03-05,-0.2025
2018-03-06,2.4572
2018-03-07,2.5743
2018-03-08,-0.9867
2018-03-09,2.4697
2018-03-12,-2.6004
2018-03-13,-0.5861
2018-03-14,2.6201
2018-03-15,-6.617
2018-03-16,1.3898
2018-03-19,-1.0787
2018-03-20,0.7042
2018-03-21,0.5188
2018-03-22,-2.2442
2018-03-23,-2.5712
2018-03-26,3.393
2018-03-27,-2.1422
2018-03-28,-0.4425
2018-03-29,0.6316
2018-04-02,-1.0925
2018-04-03,0.376
2018-04-04,1.1941
2018-04-05,0.2545
2018-04-06,-1.5694
2018-04-09,-0.0469
2018-04-10,0.1877
2018-04-11,0.4214
2018-04-12,1.1425
2018-04-13,-2.0516
2018-04-16,1.5533000000000001
2018-04-17,0.4635
2018-04-18,0.3691
2018-04-19,0.8963
2018-04-20,0.3872
2018-04-23,0.1815
2018-04-24,-1.3364
2018-04-25,0.6887
2018-04-26,-1.1628
2018-04-27,0.0461
2018-04-30,-0.8531
2018-05-01,-0.0233
2018-05-02,-0.5583
2018-05-03,-3.6023
2018-05-04,-4.7561
2018-05-07,1.8344
2018-05-08,-0.5504
2018-05-09,0.7547
2018-05-10,-0.4494
2018-05-11,1.1287
2018-05-14,-1.2401
2018-05-15,-2.3857
2018-05-16,1.2092
2018-05-17,-0.7372
2018-05-18,2.3047
2018-05-21,0.9262
2018-05-22,-0.3472
2018-05-23,-0.9209
2018-05-24,0.427
2018-05-25,-0.2501
2018-05-29,-1.2538
2018-05-30,2.387
2018-05-31,-1.3889
2018-06-01,1.6851
2018-06-04,0.0742
2018-06-05,-0.3213
2018-06-06,-0.3223
2018-06-07,-0.5721
2018-06-08,-0.8757
2018-06-11,0.3534
2018-06-12,0.0755
2018-06-13,-2.5132
2018-06-14,0.3351
2018-06-15,-0.1542
2018-06-18,-0.4889
2018-06-19,-1.5257
2018-06-20,-2.9937
2018-06-21,-1.9762
2018-06-22,2.2646
2018-06-25,-1.5123
2018-06-26,-1.4258
2018-06-27,-4.5619
2018-06-28,-0.6121
2018-06-29,1.7595
2018-07-02,-1.3833
2018-07-03,0.6137
2018-07-05,-1.1618
2018-07-06,1.1167
2018-07-09,3.4292
2018-07-10,-0.3372
2018-07-11,-0.5075
2018-07-12,0.4817
2018-07-13,0.5358
2018-07-16,-1.9916
2018-07-17,0.8872
2018-07-18,0.0284
2018-07-19,-1.2195
2018-07-20,-0.9762
2018-07-23,-0.203
2018-07-24,-0.3777
2018-07-25,0.0583
2018-07-26,1.0201
2018-07-27,-1.9331
2018-07-30,-0.353
2018-07-31,2.1258
2018-08-01,-0.5782
2018-08-02,0.3489
2018-08-03,-1.8256000000000001
2018-08-06,0.1181
2018-08-07,-1.592
2018-08-08,-4.284
2018-08-09,0.4382
2018-08-10,-1.6204
2018-08-13,-1.1403
2018-08-14,2.0506
2018-08-15,0.6593
2018-08-16,3.0256
2018-08-17,-1.3018
2018-08-20,0.5828
2018-08-21,1.5857999999999999
2018-08-22,-0.4203
2018-08-23,-1.5375
2018-08-24,-0.4287
2018-08-27,-1.1685
2018-08-28,1.4624
2018-08-29,-0.184
2018-08-30,0.3994
2018-08-31,-0.0612
2018-09-04,0.398
2018-09-05,-0.366
2018-09-06,-1.8058999999999998
2018-09-07,-1.0287
2018-09-10,-0.5669
2018-09-11,-0.6018
2018-09-12,-1.689
2018-09-13,2.4311
2018-09-14,3.2595
2018-09-17,-0.7968
2018-09-18,0.5561
2018-09-19,0.7988
2018-09-20,1.2801
2018-09-21,0.0301
2018-09-24,-1.5343
2018-09-25,-0.4583
2018-09-26,1.1663999999999999
2018-09-27,0.182
2018-09-28,0.2423
2018-10-01,-1.0876
2018-10-02,-1.2523
2018-10-03,-0.0619
2018-10-04,-3.4355
2018-10-05,-2.1795
2018-10-08,0.2621
2018-10-09,-0.9804
2018-10-10,-3.0362999999999998
2018-10-11,-1.0551
2018-10-12,0.7912
2018-10-15,0.0341
2018-10-16,3.1389
2018-10-17,0.7278
2018-10-18,-0.9195
2018-10-19,-0.9944
2018-10-22,-1.4396
2018-10-23,-3.9402
2018-10-24,-7.2843
2018-10-25,5.8352
2018-10-26,0.7928
2018-10-29,-2.2882
2018-10-30,-1.6099999999999999
2018-10-31,-0.0744
2018-11-01,18.236
2018-11-02,-2.6125
2018-11-05,-2.0685000000000002
2018-11-06,-1.3201
2018-11-07,0.8027
2018-11-08,-0.0995
2018-11-09,-7.9044
2018-11-12,-2.0916
2018-11-13,2.2099
2018-11-14,1.8739
2018-11-15,3.9264
2018-11-16,0.7488
2018-11-19,-0.2027
2018-11-20,-2.3358
2018-11-21,1.8024
2018-11-23,2.3834
2018-11-26,1.3967
2018-11-27,2.1974
2018-11-28,3.5623
2018-11-29,-1.3635
2018-11-30,0.7226
2018-12-03,1.6532
2018-12-04,-10.402
2018-12-06,-2.1575
2018-12-07,-0.525
2018-12-10,0.0352
2018-12-11,-1.9698
2018-12-12,1.6146
2018-12-13,-0.7415
2018-12-14,0.0356
2018-12-17,0.0356
2018-12-18,-2.4529
2018-12-19,-3.3528000000000002
2018-12-20,-3.1673999999999998
2018-12-21,-2.648
2018-12-24,-1.8399999999999999
2018-12-26,4.1157
2018-12-27,0.1174
2018-12-28,2.3847
2018-12-31,0.7637
2019-01-02,-0.2653
2019-01-03,-2.5456
2019-01-04,5.6530000000000005
2019-01-07,1.9926
2019-01-08,5.0651
2019-01-09,0.7231
2019-01-10,0.547
2019-01-11,0.34
2019-01-14,-0.9488
2019-01-15,0.8895
2019-01-16,0.2374
2019-01-17,0.203
2019-01-18,2.971
2019-01-22,-4.0656
2019-01-23,-1.4012
2019-01-24,0.8666
2019-01-25,2.3024
2019-01-28,-0.2351
2019-01-29,1.9192
2019-01-30,0.5616
2019-01-31,-0.3285
2019-02-01,0.2966
2019-02-04,0.2629
2019-02-05,0.9505
2019-02-06,-0.5844
2019-02-07,-2.58
2019-02-08,-1.2068
2019-02-11,1.0519
2019-02-12,2.6192
2019-02-13,1.3416000000000001
2019-02-14,0.4843
2019-02-15,1.5424
2019-02-19,0.6962
2019-02-20,0.3143
2019-02-21,1.2845
2019-02-22,0.9589
2019-02-25,-0.3983
2019-02-26,-0.3076
2019-02-27,-0.1234
2019-02-28,-1.7917999999999998
2019-03-01,2.8625
2019-03-04,1.9266
2019-03-05,-0.03
2019-03-06,-1.0504
2019-03-07,-2.8814
2019-03-08,0.6246
2019-03-11,-1.6760000000000002
2019-03-12,-0.5366
2019-03-13,1.3963999999999999
2019-03-14,-1.5023
2019-03-15,1.3346
2019-03-18,0.0314
2019-03-19,-1.0031
2019-03-20,-0.6966
2019-03-21,0.7972
2019-03-22,-3.4798999999999998
2019-03-25,-0.0656
2019-03-26,0.656
2019-03-27,-0.7494
2019-03-28,0.9521
2019-03-29,0.3252
2019-04-01,3.436
2019-04-02,-0.094
2019-04-03,-0.6274
2019-04-04,0.3472
2019-04-05,2.9254
2019-04-08,1.1308
2019-04-09,-2.6593999999999998
2019-04-10,1.0556
2019-04-11,1.106
2019-04-12,0.8812
2019-04-15,0.2711
2019-04-16,0.8411
2019-04-17,-2.3830999999999998
2019-04-18,-0.3052
2019-04-22,0.9795
2019-04-23,0.5456
2019-04-24,-2.1103
2019-04-25,-0.8931
2019-04-26,-0.7769
2019-04-29,1.7538
2019-04-30,-1.385
2019-05-01,-0.0936
2019-05-02,-6.2793
2019-05-03,1.6
2019-05-06,-1.5748
2019-05-07,-2.1
2019-05-08,1.0215
2019-05-09,-2.4267
2019-05-10,-1.7271
2019-05-13,-4.4991
2019-05-14,1.4354
2019-05-15,0.1451
2019-05-16,0.8696
2019-05-17,-1.8319
2019-05-20,-2.0856
2019-05-21,0.8969
2019-05-22,-2.4444
2019-05-23,-2.202
2019-05-24,0.3882
2019-05-28,-1.7015
2019-05-29,-1.2195
2019-05-30,0.677
2019-05-31,0.5538
2019-06-03,1.2589000000000001
2019-06-04,2.6418
2019-06-05,1.0598
2019-06-06,0.6742
2019-06-07,2.6786
2019-06-10,2.2101
2019-06-11,2.0915
2019-06-12,-0.0694
2019-06-13,0.5559
2019-06-14,0.5529
2019-06-17,0.0344
2019-06-18,2.0268
2019-06-19,0.101
2019-06-20,0.74
2019-06-21,1.4357
2019-06-24,0.1317
2019-06-25,0.1315
2019-06-26,1.4445000000000001
2019-06-27,2.1359
2019-06-28,0.8238
2019-07-01,0.2828
2019-07-02,-0.7521
2019-07-03,1.4841
2019-07-05,0.2178
2019-07-08,-1.1177
2019-07-09,-0.0628
2019-07-10,0.1885
2019-07-11,0.3136
2019-07-12,0.4064
2019-07-15,0.2491
2019-07-16,0.4969
2019-07-17,-1.0198
2019-07-18,0.281
2019-07-19,-0.3425
2019-07-22,0.0937
2019-07-23,1.1236
2019-07-24,1.0802
2019-07-25,-0.3053
2019-07-26,0.1531
2019-07-29,0.1529
2019-07-30,1.3435000000000001
2019-07-31,-1.4763
2019-08-01,-13.945
2019-08-02,-5.9701
2019-08-05,-1.4361
2019-08-06,1.0735999999999999
2019-08-07,0.0379
2019-08-08,3.1854
2019-08-09,-1.7641
2019-08-12,-1.3094000000000001
2019-08-13,1.4784
2019-08-14,-4.3332
2019-08-15,1.0152
2019-08-16,6.7646
2019-08-19,2.1361
2019-08-20,10.7409
2019-08-21,1.7606000000000002
2019-08-22,1.447
2019-08-23,-1.4264000000000001
2019-08-26,0.346
2019-08-27,0.3135
2019-08-28,0.875
2019-08-29,4.0273
2019-08-30,0.5658
2019-09-03,-1.5102
2019-09-04,0.6915
2019-09-05,0.3285
2019-09-06,-0.5952
2019-09-09,-0.5988
2019-09-10,0.2711
2019-09-11,1.6822
2019-09-12,0.2068
2019-09-13,0.0884
2019-09-16,-0.9131
2019-09-17,0.4756
2019-09-18,-1.3018
2019-09-19,0.5096
2019-09-20,-0.1193
2019-09-23,-0.5972
2019-09-24,-1.8023
2019-09-25,0.4283
2019-09-26,-1.7667000000000002
2019-09-27,-0.4961
2019-09-30,-0.2805
2019-10-01,-0.1875
2019-10-02,0.407
2019-10-03,-0.0312
2019-10-04,0.2495
2019-10-07,0.2489
2019-10-08,-0.5587
2019-10-09,-0.1248
2019-10-10,-0.1563
2019-10-11,2.1596
2019-10-14,5.913
2019-10-15,-0.1446
2019-10-16,-0.4056
2019-10-17,-0.2327
2019-10-18,0.1166
2019-10-21,0.495
2019-10-22,-0.5795
2019-10-23,0.4663
2019-10-24,0.7833
2019-10-25,-0.1727
2019-10-28,0.4614
2019-10-29,-0.3157
2019-10-30,-0.6623
2019-10-31,0.6667
2019-11-01,1.7564
2019-11-04,0.7923
2019-11-05,0.7299
2019-11-06,-0.1115
2019-11-07,-0.7533
2019-11-08,0.2811
2019-11-11,-1.4298
2019-11-12,0.3982
2019-11-13,-0.255
2019-11-14,0.1988
2019-11-15,-0.3685
2019-11-18,-0.7681
2019-11-19,0.5161
2019-11-20,-1.1124
2019-11-21,-0.1442
2019-11-22,-0.9243
2019-11-25,1.4285999999999999
2019-11-26,0.2587
2019-11-27,-0.3154
2019-11-29,-0.4026
2019-12-02,-0.9818
2019-12-03,-1.079
2019-12-04,0.8844
2019-12-05,1.9870999999999999
2019-12-06,0.1433
2019-12-09,-0.7725
2019-12-10,-0.6344
2019-12-11,-0.6965
2019-12-12,1.0812
2019-12-13,-0.2602
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.9855
2019-12-19,-0.0287
2019-12-20,-0.5168
2019-12-23,-0.4906
2019-12-24,-0.058
2019-12-26,0.1161
2019-12-27,-0.1449
2019-12-30,0.7547
2019-12-31,-0.9219
2020-01-02,1.4248
2020-01-03,-0.4014
2020-01-06,-0.2591
2020-01-07,-0.3175
2020-01-08,0.3474
2020-01-09,0.0289
2020-01-10,-0.8365
2020-01-13,0.1454
2020-01-14,0.1162
2020-01-15,-0.7543
2020-01-16,1.1985000000000001
2020-01-17,0.5777
2020-01-21,-1.637
2020-01-22,-0.6715
2020-01-23,0.4997
2020-01-24,-1.2577
2020-01-27,-3.9692
2020-01-28,2.2824999999999998
2020-01-29,-1.1158
2020-01-30,1.4639
2020-01-31,-4.0878
2020-02-03,-1.3162
2020-02-04,0.8892
2020-02-05,1.6053
2020-02-06,-1.487
2020-02-07,-1.8868
2020-02-10,0.2564
2020-02-11,2.3018
2020-02-12,1.1562000000000001
2020-02-13,1.3593
2020-02-14,0.4877
2020-02-18,-1.9715
2020-02-19,-1.052
2020-02-20,0.0313
2020-02-21,-1.5316999999999998
2020-02-24,-3.1746
2020-02-25,-4.2295
2020-02-26,-6.7443
2020-02-27,2.0191
2020-02-28,-4.0662
2020-03-02,-0.3001
2020-03-03,-2.9345
2020-03-04,2.093
2020-03-05,-6.8717
2020-03-06,-1.2638
2020-03-09,-12.4277
2020-03-10,1.4616
2020-03-11,-14.6375
2020-03-12,-13.8813
2020-03-13,20.2276
2020-03-16,-25.0263
2020-03-17,-3.2959
2020-03-18,-23.6403
2020-03-19,9.7816
2020-03-20,16.09
2020-03-23,-4.918
2020-03-24,19.7492
2020-03-25,8.3115
2020-03-26,10.574
2020-03-27,-5.4098
2020-03-30,-6.6436
2020-03-31,-2.4134
2020-04-01,-5.8972999999999995
2020-04-02,-5.1213
2020-04-03,-5.5398
2020-04-06,16.6917
2020-04-07,2.8994999999999997
2020-04-08,9.9562
2020-04-09,-0.6264
2020-04-13,1.0888
2020-04-14,-0.1701
2020-04-15,-1.3629
2020-04-16,0.2879
2020-04-17,10.1033
2020-04-20,-3.9625
2020-04-21,-4.1802
2020-04-22,1.0765
2020-04-23,2.8587
2020-04-24,2.5068
2020-04-27,3.6151
2020-04-28,1.4879
2020-04-29,5.814
2020-04-30,-1.5767
2020-05-01,-7.767
2020-05-04,-3.6316
2020-05-05,-4.26
2020-05-06,-4.4495000000000005
2020-05-07,3.4627
2020-05-08,10.2135
2020-05-11,-4.712
2020-05-12,-5.6593
2020-05-13,-1.1648
2020-05-14,3.1232
2020-05-15,1.5429
2020-05-18,14.4063
2020-05-19,-3.6399
2020-05-20,4.4921
2020-05-21,0.1954
2020-05-22,-0.2925
2020-05-26,5.1345
2020-05-27,3.3952999999999998
2020-05-28,0.09
2020-05-29,-3.191
2020-06-01,3.9926
2020-06-02,4.1964
2020-06-03,1.7995
2020-06-04,2.0623
2020-06-05,1.9794
2020-06-08,3.7202
2020-06-09,-3.1969
2020-06-10,-4.2288
2020-06-11,-10.0084
2020-06-12,5.5607
2020-06-15,-0.5312
2020-06-16,1.9137
2020-06-17,-5.8079
2020-06-18,-0.6954
2020-06-19,-1.9607999999999999
2020-06-22,1.9524
2020-06-23,1.3545
2020-06-24,-4.47
2020-06-25,-0.3377
2020-06-26,-9.7289
2020-06-29,4.0214
2020-06-30,0.7732
2020-07-01,2.5064
2020-07-02,0.6986
2020-07-06,6.7889
2020-07-07,-2.0882
2020-07-08,-0.1896
2020-07-09,-5.9354
2020-07-10,3.4831
2020-07-13,0.0976
2020-07-14,1.2183
2020-07-15,7.3664
2020-07-16,-1.2107999999999999
2020-07-17,-1.498
2020-07-20,-7.1429
2020-07-21,2.0844
2020-07-22,1.0209
2020-07-23,-1.8768
2020-07-24,-1.4223
2020-07-27,-0.4975
2020-07-28,-2.0
2020-07-29,4.4388
2020-07-30,1.5633
2020-07-31,-2.3569
