ticker,LBTI US Equity
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,-0.4
2008-12-18,-0.8032
2008-12-19,1.2146
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,20.0
2008-12-29,-1.6667
2008-12-30,0.8475
2008-12-31,0.8403
2009-01-02,0.0
2009-01-05,-1.8333
2009-01-06,3.5654
2009-01-07,0.0
2009-01-08,-0.3279
2009-01-09,-0.4934
2009-01-12,2.1488
2009-01-13,-1.2945
2009-01-14,0.0
2009-01-15,-0.8197
2009-01-16,0.8264
2009-01-20,-0.3279
2009-01-21,-0.4934
2009-01-22,0.0
2009-01-23,0.8264
2009-01-26,-0.3279
2009-01-27,0.3289
2009-01-28,0.6557
2009-01-29,-0.6515
2009-01-30,-0.8197
2009-02-02,-0.4959
2009-02-03,0.3322
2009-02-04,0.3311
2009-02-05,-0.9901
2009-02-06,0.1667
2009-02-09,0.1664
2009-02-10,-0.6645
2009-02-11,-0.5017
2009-02-12,0.8403
2009-02-13,0.0
2009-02-17,1.6667
2009-02-18,-2.9508
2009-02-19,-0.3378
2009-02-20,-2.5423999999999998
2009-02-23,2.6087
2009-02-24,0.0
2009-02-25,1.6949
2009-02-26,-3.3333
2009-02-27,-4.4828
2009-03-02,-0.9025
2009-03-03,-8.561
2009-03-04,9.2829
2009-03-05,0.982
2009-03-06,-4.691
2009-03-09,-5.303
2009-03-10,-0.8
2009-03-11,5.8468
2009-03-12,-1.9048
2009-03-13,1.4757
2009-03-16,6.1998
2009-03-17,2.7005
2009-03-18,-2.9802999999999997
2009-03-19,8.4991
2009-03-20,1.6667
2009-03-23,-2.4262
2009-03-24,-0.0336
2009-03-25,-0.1681
2009-03-26,0.4377
2009-03-27,-1.4415
2009-03-30,-2.7211
2009-03-31,3.6713
2009-04-01,0.3373
2009-04-02,0.334
2009-04-03,0.1696
2009-04-06,-0.2237
2009-04-07,-1.2842
2009-04-08,0.1698
2009-04-09,0.8475
2009-04-13,-0.1681
2009-04-14,-0.7744
2009-04-15,0.9501
2009-04-16,-2.521
2009-04-17,2.069
2009-04-20,-1.5203
2009-04-21,1.0292
2009-04-22,0.1698
2009-04-23,-0.1695
2009-04-24,-2.3748
2009-04-27,-0.0022
2009-04-28,0.0
2009-04-29,-0.0837
2009-04-30,-0.7865
2009-05-01,1.7544
2009-05-04,-0.8621
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,-3.1304
2009-05-08,3.2316
2009-05-11,-0.3478
2009-05-12,-7.5044
2009-05-13,0.0
2009-05-14,-1.1320999999999999
2009-05-15,-1.7176
2009-05-18,4.8544
2009-05-19,1.8519
2009-05-20,1.8182
2009-05-21,1.0692
2009-05-22,-0.3512
2009-05-26,3.5461
2009-05-27,19.863
2009-05-28,2.2857
2009-05-29,6.1453
2009-06-01,4.6053
2009-06-02,-5.6604
2009-06-03,-9.7333
2009-06-04,6.4993
2009-06-05,1.8031000000000001
2009-06-08,2.0436
2009-06-09,-0.1335
2009-06-10,1.4706000000000001
2009-06-11,-1.4493
2009-06-12,2.1390000000000002
2009-06-15,-3.1414
2009-06-16,-1.7568000000000001
2009-06-17,-0.9629
2009-06-18,-1.25
2009-06-19,3.5162
2009-06-22,-6.1727
2009-06-23,4.8411
2009-06-24,-4.558
2009-06-25,0.0
2009-06-26,-0.4342
2009-06-29,-2.1802
2009-06-30,1.7831000000000001
2009-07-01,1.3139
2009-07-02,-4.3228
2009-07-06,-1.6566
2009-07-07,-5.8193
2009-07-08,-1.626
2009-07-09,-1.157
2009-07-10,-2.5084
2009-07-13,0.6861
2009-07-14,2.5554
2009-07-15,4.6512
2009-07-16,0.0
2009-07-17,-1.746
2009-07-20,-1.454
2009-07-21,3.9344
2009-07-22,1.2618
2009-07-23,5.296
2009-07-24,-1.0355
2009-07-27,-0.5979
2009-07-28,-0.4511
2009-07-29,-2.8701
2009-07-30,2.6439
2009-07-31,-0.303
2009-08-03,7.2948
2009-08-04,-2.2663
2009-08-05,1.8841
2009-08-06,-0.1422
2009-08-07,8.9744
2009-08-10,11.2418
2009-08-11,10.2233
2009-08-12,0.0
2009-08-13,10.4478
2009-08-14,-4.4402
2009-08-17,-15.3535
2009-08-18,8.9499
2009-08-19,-1.862
2009-08-20,0.558
2009-08-21,-2.5526999999999997
2009-08-24,-1.8223
2009-08-25,-5.8004999999999995
2009-08-26,-5.665
2009-08-27,-2.0888
2009-08-28,-2.0
2009-08-31,-0.9524
2009-09-01,-5.0824
2009-09-02,3.3285
2009-09-03,2.9412000000000003
2009-09-04,4.898
2009-09-08,0.5188
2009-09-09,7.3548
2009-09-10,5.8894
2009-09-11,4.7673
2009-09-14,1.7335
2009-09-15,3.8339
2009-09-16,2.2564
2009-09-17,0.9027
2009-09-18,18.6879
2009-09-21,0.0
2009-09-22,0.4188
2009-09-23,-2.5021
2009-09-24,-4.4482
2009-09-25,4.2972
2009-09-28,7.2103
2009-09-29,0.0801
2009-09-30,-5.04
2009-10-01,-9.0143
2009-10-02,-4.9074
2009-10-05,3.1159
2009-10-06,-1.6997
2009-10-07,1.9212
2009-10-08,7.6343
2009-10-09,-0.2627
2009-10-12,-2.8095
2009-10-13,-2.8907
2009-10-14,4.5581
2009-10-15,9.6085
2009-10-16,-2.1104
2009-10-19,-4.3947
2009-10-20,-0.2602
2009-10-21,-5.3913
2009-10-22,-0.1838
2009-10-23,-1.5654
2009-10-26,-12.8157
2009-10-27,-0.7511
2009-10-28,0.7568
2009-10-29,-2.6824
2009-10-30,-1.4333
2009-11-02,1.0067
2009-11-03,-0.2215
2009-11-04,0.333
2009-11-05,8.4071
2009-11-06,-0.4082
2009-11-09,3.4836
2009-11-10,-3.3663
2009-11-11,-3.8933999999999997
2009-11-12,0.4264
2009-11-13,-2.2293
2009-11-16,19.3268
2009-11-17,13.6488
2009-11-18,10.4884
2009-11-19,0.2899
2009-11-20,-1.4451
2009-11-23,0.8065
2009-11-24,-10.3273
2009-11-25,6.0016
2009-11-27,-1.6832
2009-11-30,2.8794
2009-12-01,13.0862
2009-12-02,6.1538
2009-12-03,-3.3396
2009-12-04,-8.0183
2009-12-07,8.9298
2009-12-08,-3.6435
2009-12-09,1.8231000000000002
2009-12-10,-1.3263
2009-12-11,2.7554
2009-12-14,8.0445
2009-12-15,0.4237
2009-12-16,-1.5672000000000001
2009-12-17,-2.6944
2009-12-18,-1.9508999999999999
2009-12-21,-2.7599
2009-12-22,-5.0825
2009-12-23,2.1558
2009-12-24,0.885
2009-12-28,-3.1039
2009-12-29,1.6713
2009-12-30,0.5479
2009-12-31,-1.0899
2010-01-04,9.2287
2010-01-05,0.6305
2010-01-06,7.0802
2010-01-07,-2.3406000000000002
2010-01-08,2.7561
2010-01-11,5.1312
2010-01-12,-6.0455
2010-01-13,-1.83
2010-01-14,-2.6458
2010-01-15,-1.9765000000000001
2010-01-19,8.0025
2010-01-20,-5.5426
2010-01-21,-11.9827
2010-01-22,-5.2632
2010-01-25,1.5556
2010-01-26,-3.2093
2010-01-27,-3.165
2010-01-28,-4.6693
2010-01-29,-7.0204
2010-02-01,4.0386
2010-02-02,2.616
2010-02-03,1.3980000000000001
2010-02-04,-12.2466
2010-02-05,3.4196
2010-02-08,-0.1787
2010-02-09,5.0582
2010-02-10,4.3886
2010-02-11,9.7143
2010-02-12,-0.4464
2010-02-16,1.9432
2010-02-17,0.8065
2010-02-18,-0.9455
2010-02-19,-3.3774
2010-02-22,4.4833
2010-02-23,-5.3818
2010-02-24,-4.9193
2010-02-25,-3.2336
2010-02-26,0.0
2010-03-01,0.5848
2010-03-02,2.6578
2010-03-03,6.3916
2010-03-04,-0.7605
2010-03-05,0.6897
2010-03-08,-2.8158
2010-03-09,-0.3132
2010-03-10,-4.3991
2010-03-11,-0.7395
2010-03-12,4.7185
2010-03-15,1.0277
2010-03-16,1.7214
2010-03-17,-7.1538
2010-03-18,-0.3314
2010-03-19,-6.1513
2010-03-22,-3.2772
2010-03-23,5.0366
2010-03-24,-0.959
2010-03-25,-1.7606000000000002
2010-03-26,1.3441
2010-03-29,6.4545
2010-03-30,3.9867
2010-03-31,-14.2173
2010-04-01,-5.4004
2010-04-05,-2.2638
2010-04-06,0.3021
2010-04-07,-3.7149
2010-04-08,-4.0667
2010-04-09,6.9565
2010-04-12,0.9146
2010-04-13,-0.7049
2010-04-14,-2.8398
2010-04-15,-1.4614
2010-04-16,-2.8602
2010-04-19,-3.2715
2010-04-20,6.2007
2010-04-21,2.5478
2010-04-22,-0.8282
2010-04-23,-2.714
2010-04-26,-3.4335
2010-04-27,-3.3333
2010-04-28,1.7241
2010-04-29,-0.1017
2010-04-30,-4.7902000000000005
2010-05-03,0.8613
2010-05-04,-10.1296
2010-05-05,-1.1796
2010-05-06,-5.8355
2010-05-07,-4.2254
2010-05-10,11.3235
2010-05-11,-5.0198
2010-05-12,2.2253
2010-05-13,6.3946
2010-05-14,-7.1611
2010-05-17,-3.5813
2010-05-18,-4.0
2010-05-19,-8.7798
2010-05-20,-1.7945
2010-05-21,1.9933999999999998
2010-05-24,-2.9316
2010-05-25,-1.6779
2010-05-26,4.4369
2010-05-27,7.1895
2010-05-28,-4.878
2010-06-01,-6.0897
2010-06-02,7.5085
2010-06-03,1.4285999999999999
2010-06-04,-9.3114
2010-06-07,-5.0043
2010-06-08,9.9001
2010-06-09,-4.9587
2010-06-10,4.8696
2010-06-11,2.6534
2010-06-14,3.231
2010-06-15,8.7637
2010-06-16,4.1727
2010-06-17,-2.3481
2010-06-18,3.819
2010-06-21,-0.2725
2010-06-22,-6.5574
2010-06-23,-5.117
2010-06-24,-2.0031
2010-06-25,4.717
2010-06-28,-5.2553
2010-06-29,-7.29
2010-06-30,-2.3932
2010-07-01,-6.8301
2010-07-02,0.3759
2010-07-06,-3.3708
2010-07-07,6.9767
2010-07-08,8.6957
2010-07-09,6.8333
2010-07-12,-1.248
2010-07-13,-1.4218
2010-07-14,2.5641
2010-07-15,1.5625
2010-07-16,-5.3846
2010-07-19,-0.1626
2010-07-20,2.6059
2010-07-21,-3.1746
2010-07-22,3.7705
2010-07-23,5.8452
2010-07-26,6.1194
2010-07-27,-4.6414
2010-07-28,-2.3599
2010-07-29,-0.7553
2010-07-30,-1.6743000000000001
2010-08-02,7.7399000000000004
2010-08-03,-0.2874
2010-08-04,-1.3689
2010-08-05,-0.6574
2010-08-06,3.9706
2010-08-09,2.5460000000000003
2010-08-10,-0.8276
2010-08-11,-4.4506
2010-08-12,-11.2082
2010-08-13,-3.4426
2010-08-16,-2.5467
2010-08-17,0.6969
2010-08-18,0.9516
2010-08-19,-2.6564
2010-08-20,1.5845
2010-08-23,2.253
2010-08-24,-4.7458
2010-08-25,-2.4911
2010-08-26,-2.3723
2010-08-27,8.785
2010-08-30,-3.4364
2010-08-31,2.4911
2010-09-01,3.9931
2010-09-02,2.3372
2010-09-03,5.2202
2010-09-07,0.9302
2010-09-08,-0.3072
2010-09-09,-4.4684
2010-09-10,0.8065
2010-09-13,0.8
2010-09-14,-0.6349
2010-09-15,-0.1597
2010-09-16,-2.56
2010-09-17,-1.1494
2010-09-20,1.8272
2010-09-21,0.3263
2010-09-22,-5.6911000000000005
2010-09-23,0.0
2010-09-24,1.7241
2010-09-27,4.2373
2010-09-28,-1.4634
2010-09-29,4.9505
2010-09-30,-1.8868
2010-10-01,0.3205
2010-10-04,-1.5974
2010-10-05,-0.487
2010-10-06,-2.1207
2010-10-07,-1.0
2010-10-08,2.862
2010-10-11,12.4386
2010-10-12,1.6012
2010-10-13,1.0029
2010-10-14,-0.1418
2010-10-15,0.142
2010-10-18,-2.2695
2010-10-19,-6.2409
2010-10-20,0.774
2010-10-21,-1.6897
2010-10-22,-0.1563
2010-10-25,4.0689
2010-10-26,1.203
2010-10-27,-1.7831000000000001
2010-10-28,-1.059
2010-10-29,-0.9174
2010-11-01,-2.0062
2010-11-02,-1.4173
2010-11-03,8.6262
2010-11-04,-0.5882
2010-11-05,1.9231
2010-11-08,11.1756
2010-11-09,-3.5248
2010-11-10,3.5183
2010-11-11,-10.8497
2010-11-12,-6.8915
2010-11-15,-3.1496
2010-11-16,-7.3171
2010-11-17,-0.8772
2010-11-18,-11.5044
2010-11-19,3.6
2010-11-22,1.1583
2010-11-23,-5.5344
2010-11-24,1.6162
2010-11-26,-0.5964
2010-11-29,-0.8
2010-11-30,-4.2339
2010-12-01,-4.0421
2010-12-02,-5.441
2010-12-03,3.2483
2010-12-06,3.9326
2010-12-07,-0.7568
2010-12-08,0.8715
2010-12-09,10.4968
2010-12-10,10.2424
2010-12-13,-1.0638
2010-12-14,-3.4050000000000002
2010-12-15,1.1132
2010-12-16,-2.0183
2010-12-17,-0.5618
2010-12-20,5.838
2010-12-21,-2.669
2010-12-22,-3.1079
2010-12-23,0.1887
2010-12-27,-0.565
2010-12-28,-2.2727
2010-12-29,-0.1938
2010-12-30,0.7767
2010-12-31,1.7341
2011-01-03,-0.7576
2011-01-04,-1.3359
2011-01-05,-0.5803
2011-01-06,0.9728
2011-01-07,-1.1561
2011-01-10,-0.5848
2011-01-11,4.1176
2011-01-12,2.0245
2011-01-13,-1.246
2011-01-14,-1.4953
2011-01-18,2.277
2011-01-19,-3.525
2011-01-20,-0.7692
2011-01-21,-2.7132
2011-01-24,0.996
2011-01-25,-0.3945
2011-01-26,0.198
2011-01-27,-0.5929
2011-01-28,-2.3857
2011-01-31,-3.055
2011-02-01,4.6218
2011-02-02,0.0
2011-02-03,0.4016
2011-02-04,0.0
2011-02-07,1.4
2011-02-08,-0.1972
2011-02-09,-3.1621
2011-02-10,-1.8367
2011-02-11,-1.4553
2011-02-14,1.4768
2011-02-15,-1.2474
2011-02-16,-1.2631999999999999
2011-02-17,4.0512
2011-02-18,-2.2541
2011-02-22,-2.935
2011-02-23,-1.9438
2011-02-24,2.6432
2011-02-25,0.6438
2011-02-28,-2.5586
2011-03-01,-5.4705
2011-03-02,-1.6204
2011-03-03,-0.2324
2011-03-04,-0.2388
2011-03-07,-2.8369
2011-03-08,3.163
2011-03-09,-1.1792
2011-03-10,-2.6253
2011-03-11,-2.6961
2011-03-14,0.5038
2011-03-15,-1.0025
2011-03-16,0.0
2011-03-17,-4.3038
2011-03-18,-0.7937
2011-03-21,-10.1333
2011-03-22,1.4837
2011-03-23,-0.8772
2011-03-24,2.6549
2011-03-25,-1.4368
2011-03-28,-1.4577
2011-03-29,-3.2544
2011-03-30,-8.2569
2011-03-31,-5.3333
2011-04-01,-5.6338
2011-04-04,20.8955
2011-04-05,-1.8519
2011-04-06,3.1447
2011-04-07,4.878
2011-04-08,-6.5407
2011-04-11,-1.0886
2011-04-12,-2.5157
2011-04-13,-0.6452
2011-04-14,-2.2727
2011-04-15,-0.6645
2011-04-18,-2.0067
2011-04-19,-2.0478
2011-04-20,3.1359
2011-04-21,4.3919
2011-04-25,3.5599
2011-04-26,-0.9375
2011-04-27,0.9464
2011-04-28,-5.9375
2011-04-29,-2.3256
2011-05-02,5.6122
2011-05-03,-0.8052
2011-05-04,-3.5714
2011-05-05,-2.3569
2011-05-06,2.7586
2011-05-09,5.7047
2011-05-10,-24.4444
2011-05-11,-7.1429
2011-05-12,-1.81
2011-05-13,-0.9217
2011-05-16,-2.3256
2011-05-17,-7.1429
2011-05-18,-2.0513
2011-05-19,-3.1414
2011-05-20,-4.3243
2011-05-23,-14.6893
2011-05-24,6.6225000000000005
2011-05-25,-6.2112
2011-05-26,-1.3245
2011-05-27,-1.3423
2011-05-31,23.8095
2011-06-01,-12.6374
2011-06-02,-1.5723
2011-06-03,-5.4313
2011-06-06,-5.4054
2011-06-07,-3.2143
2011-06-08,-8.1181
2011-06-09,10.0402
2011-06-10,-5.8394
2011-06-13,-2.4128
2011-06-14,-0.705
2011-06-15,-2.4
2011-06-16,-5.7377
2011-06-17,-0.8696
2011-06-20,-2.6316
2011-06-21,22.5225
2011-06-22,5.1471
2011-06-23,-4.1958
2011-06-24,3.6496
2011-06-27,-6.338
2011-06-28,-8.2707
2011-06-29,0.0
2011-06-30,4.0984
2011-07-01,-0.7874
2011-07-05,5.5556
2011-07-06,6.015
2011-07-07,5.6738
2011-07-08,-2.6846
2011-07-11,-6.9052
2011-07-12,-5.1764
2011-07-13,3.125
2011-07-14,0.0
2011-07-15,-0.7576
2011-07-18,-3.8167999999999997
2011-07-19,6.3492
2011-07-20,-3.7313
2011-07-21,48.8372
2011-07-22,-14.5833
2011-07-25,-5.4878
2011-07-26,5.1613
2011-07-27,-7.362
2011-07-28,-7.947
2011-07-29,-2.8777
2011-08-01,11.9259
2011-08-02,-8.0079
2011-08-03,-0.7194
2011-08-04,-5.7971
2011-08-05,3.8462
2011-08-08,-3.7037
2011-08-09,-25.0
2011-08-10,-9.7436
2011-08-11,2.2727
2011-08-12,14.4444
2011-08-15,1.9417
2011-08-16,-1.9048
2011-08-17,-4.8544
2011-08-18,-6.6327
2011-08-19,-6.0109
2011-08-22,-5.814
2011-08-23,8.5185
2011-08-24,2.3891
2011-08-25,-1.125
2011-08-26,2.2616
2011-08-29,5.4945
2011-08-30,0.9375
2011-08-31,-0.9288
2011-09-01,-5.625
2011-09-02,-0.6485
2011-09-06,-4.4716000000000005
2011-09-07,3.5034
2011-09-08,1.1236
2011-09-09,0.0
2011-09-12,-5.2431
2011-09-13,0.8428
2011-09-14,5.814
2011-09-15,8.7912
2011-09-16,-8.0808
2011-09-19,-4.3956
2011-09-20,-4.023
2011-09-21,0.5988
2011-09-22,-3.6905
2011-09-23,-1.1125
2011-09-26,-1.25
2011-09-27,1.2658
2011-09-28,-8.75
2011-09-29,-8.9041
2011-09-30,0.7519
2011-10-03,-2.9851
2011-10-04,-18.4615
2011-10-05,24.4929
2011-10-06,6.0907
2011-10-07,-2.875
2011-10-10,-12.4839
2011-10-11,0.8403
2011-10-12,3.1667
2011-10-13,-3.0695
2011-10-14,-1.6667
2011-10-17,-1.2711999999999999
2011-10-18,3.0043
2011-10-19,-6.6667
2011-10-20,0.0
2011-10-21,-0.0335
2011-10-24,0.0335
2011-10-25,2.0871
2011-10-26,0.0328
2011-10-27,4.918
2011-10-28,0.0208
2011-10-31,3.1243
2011-11-01,-7.8974
2011-11-02,0.0
2011-11-03,3.5088
2011-11-04,-3.3686
2011-11-07,6.9940999999999995
2011-11-08,-8.1967
2011-11-09,-5.1786
2011-11-10,1.6949
2011-11-11,0.6713
2011-11-14,-2.3224
2011-11-15,-7.0621
2011-11-16,8.4093
2011-11-17,0.9346
2011-11-18,-3.5185
2011-11-21,-4.0307
2011-11-22,-2.0375
2011-11-23,-5.7548
2011-11-25,-5.6594
2011-11-28,-1.2629000000000001
2011-11-29,2.3256
2011-11-30,2.3153
2011-12-01,-2.2629
2011-12-02,0.0284
2011-12-05,-0.0284
2011-12-06,-8.6364
2011-12-07,-5.4726
2011-12-08,5.2632
2011-12-09,-6.875
2011-12-12,-4.6644
2011-12-13,-6.7582
2011-12-14,2.6803
2011-12-15,2.9412000000000003
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,-3.375
2011-12-21,-0.9795
2011-12-22,1.5304
2011-12-23,-0.6434
2011-12-27,-5.2729
2011-12-28,1.4062999999999999
2011-12-29,-9.7072
2011-12-30,9.215
2012-01-03,21.875
2012-01-04,-5.1603
2012-01-05,2.6022
2012-01-06,5.4018
2012-01-09,5.0313
2012-01-10,-1.5472000000000001
2012-01-11,-0.8764
2012-01-12,17.0732
2012-01-13,-5.4167
2012-01-17,1.3216
2012-01-18,2.1739
2012-01-19,8.4309
2012-01-20,6.9414
2012-01-23,-11.0092
2012-01-24,0.0
2012-01-25,-1.4433
2012-01-26,-7.9498
2012-01-27,-9.0909
2012-01-30,0.0
2012-01-31,-7.25
2012-02-01,9.434
2012-02-02,5.4187
2012-02-03,-8.1776
2012-02-06,1.813
2012-02-07,22.7117
2012-02-08,-9.776
2012-02-09,3.6117
2012-02-10,-3.4858000000000002
2012-02-13,-0.2257
2012-02-14,-7.2398
2012-02-15,-4.8811
2012-02-16,0.7725
2012-02-17,-1.5267
2012-02-21,2.0672
2012-02-22,5.8228
2012-02-23,-2.1531000000000002
2012-02-24,0.2445
2012-02-27,1.2195
2012-02-28,-4.3373
2012-02-29,-2.2639
2012-03-01,1.2854
2012-03-02,-0.5089
2012-03-05,-1.7934999999999999
2012-03-06,-3.6427
2012-03-07,-1.3463
2012-03-08,-4.9364
2012-03-09,1.7290999999999999
2012-03-12,0.5666
2012-03-13,-4.7887
2012-03-14,-1.7751000000000001
2012-03-15,-1.8072
2012-03-16,-1.8405
2012-03-19,1.25
2012-03-20,5.5556
2012-03-21,3.5088
2012-03-22,4.8023
2012-03-23,0.2695
2012-03-26,-1.6129
2012-03-27,-8.469899999999999
2012-03-28,-7.1642
2012-03-29,-1.6077
2012-03-30,-10.7843
2012-04-02,0.3663
2012-04-03,91.6058
2012-04-04,46.2857
2012-04-05,-17.9688
2012-04-09,-1.746
2012-04-10,16.3166
2012-04-11,3.6111
2012-04-12,-5.9249
2012-04-13,-1.5389
2012-04-16,2.4602
2012-04-17,-0.565
2012-04-18,3.125
2012-04-19,2.6170999999999998
2012-04-20,0.8054
2012-04-23,-3.5952
2012-04-24,-0.2762
2012-04-25,0.9695
2012-04-26,1.9203999999999999
2012-04-27,0.0
2012-04-30,-0.3314
2012-05-01,-1.693
2012-05-02,-5.6456
2012-05-03,0.0146
2012-05-04,-0.4367
2012-05-07,0.4386
2012-05-08,-6.1135
2012-05-09,-2.6357
2012-05-10,-0.3185
2012-05-11,-12.9073
2012-05-14,-8.657399999999999
2012-05-15,-7.4297
2012-05-16,-6.2907
2012-05-17,-9.4907
2012-05-18,-4.6036
2012-05-21,-0.2681
2012-05-22,16.6667
2012-05-23,-1.1521
2012-05-24,-6.5268
2012-05-25,0.7481
2012-05-29,0.0
2012-11-09,-67.8218
2012-11-12,0.0
2012-11-13,-7.6923
2012-11-14,-16.6667
2012-11-15,-48.0
2012-11-16,-7.6923
2012-11-19,-10.4167
2012-11-20,39.5349
2012-11-21,0.0
2012-11-23,-40.0
2012-11-26,0.0
2012-11-27,-30.2257
2012-11-28,103.0356
2012-11-29,-19.6078
2012-11-30,46.3415
2012-12-03,-23.3333
2012-12-04,0.0
2012-12-05,-2.1739
2012-12-06,2.2222
2012-12-07,-13.0435
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,25.0
2012-12-13,-18.0
2012-12-14,2.439
2012-12-17,-4.7619
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,2.5
2012-12-24,2.439
2012-12-26,-2.3810000000000002
2012-12-27,-2.439
2012-12-28,-25.0
2012-12-31,33.3333
2013-01-02,-25.0
2013-01-03,20.0
2013-01-04,11.1111
2013-01-07,25.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-11,-4.0
2013-01-14,4.1667
2013-01-15,0.0
2013-01-16,-2.0
2013-01-17,2.0408
2013-01-18,0.0
2013-01-22,-40.0
2013-01-23,83.3333
2013-01-24,0.0
2013-01-25,-29.0909
2013-01-28,-23.0769
2013-01-29,70.0
2013-01-30,37.2549
2013-01-31,-27.1429
2013-02-01,1.9607999999999999
2013-02-04,0.0
2013-02-05,34.6154
2013-02-06,-42.8571
2013-02-07,7.5
2013-02-08,16.2791
2013-02-11,30.0
2013-02-12,-29.2308
2013-02-13,19.5652
2013-02-14,0.0
2013-02-15,18.1818
2013-02-19,0.0
2013-02-20,-23.0769
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,-8.0
2013-02-27,-13.0435
2013-02-28,25.0
2013-03-01,-20.0
2013-03-04,25.0
2013-03-05,0.0
2013-03-06,20.0
2013-03-07,-16.6667
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,-10.0
2013-03-14,-11.1111
2013-03-15,12.5
2013-03-18,0.0
2013-03-19,-11.1111
2013-03-20,12.5
2013-03-22,-11.1111
2013-03-25,7.5
2013-03-27,0.0
2013-03-28,-2.3256
2013-04-01,-4.7619
2013-04-02,0.0
2013-04-03,0.0
2013-04-05,0.0
2013-04-09,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-19,-20.0
2013-04-22,25.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,-20.0
2013-05-01,0.0
2013-05-03,0.0
2013-05-06,-6.25
2013-05-07,33.3333
2013-05-08,-25.0
2013-05-10,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,16.6667
2013-05-17,0.0
2013-05-20,14.2857
2013-05-22,-25.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-29,-26.6667
2013-05-30,59.0909
2013-05-31,-2.8571
2013-06-03,2.9412000000000003
2013-06-04,0.0
2013-06-05,42.8571
2013-06-06,-20.0
2013-06-07,25.0
2013-06-10,0.0
2013-06-11,-20.0
2013-06-12,0.0
2013-06-17,-12.5
2013-06-18,0.0
2013-06-19,-14.2857
2013-06-21,0.0
2013-06-24,20.0
2013-06-25,-16.6667
2013-06-27,16.6667
2013-06-28,42.8571
2013-07-01,-48.0
2013-07-02,15.3846
2013-07-03,3.3333
2013-07-05,-16.129
2013-07-08,19.2308
2013-07-09,-35.4839
2013-07-10,50.0
