ticker,NETE US Equity
2013-03-06,0.6956
2013-03-07,12.2565
2013-03-08,-3.8462
2013-03-11,-7.2
2013-03-12,13.5776
2013-03-13,-2.0873
2013-03-14,0.1042
2013-03-15,-2.4272
2013-03-18,-1.1905000000000001
2013-03-19,5.2209
2013-03-20,-0.7634
2013-03-21,-1.8918
2013-03-22,0.0319
2013-03-25,6.9906
2013-03-26,-2.9257999999999997
2013-03-27,1.1273
2013-03-28,1.306
2013-04-01,-3.7569
2013-04-02,0.2679
2013-04-03,-0.6799
2013-04-04,-8.538499999999999
2013-04-05,0.8403
2013-04-08,11.6667
2013-04-09,0.3731
2013-04-10,11.1524
2013-04-11,-4.6823
2013-04-12,0.0
2013-04-15,-3.1579
2013-04-16,2.1739
2013-04-17,-0.7092
2013-04-18,0.0
2013-04-19,13.9286
2013-04-22,0.3135
2013-04-23,13.4375
2013-04-24,-6.3361
2013-04-25,8.8235
2013-04-26,0.8108
2013-04-29,0.0
2013-04-30,0.2681
2013-05-01,6.4171
2013-05-02,10.5528
2013-05-03,1.8182
2013-05-06,-7.3661
2013-05-07,1.6867
2013-05-08,-7.109
2013-05-09,3.8265000000000002
2013-05-10,16.7076
2013-05-13,5.0526
2013-05-14,5.8116
2013-05-15,10.7955
2013-05-16,-7.8632
2013-05-17,5.7514
2013-05-20,1.7544
2013-05-21,-1.3793
2013-05-22,-7.5175
2013-05-23,-4.9149
2013-05-24,-0.5964
2013-05-28,-1.0
2013-05-29,0.8081
2013-05-30,-0.8016
2013-05-31,-1.2121
2013-06-03,-16.1554
2013-06-04,10.3659
2013-06-05,3.4254
2013-06-06,-2.9915000000000003
2013-06-07,-8.8106
2013-06-10,3.6231999999999998
2013-06-11,1.3986
2013-06-12,1.8391
2013-06-13,11.7381
2013-06-14,0.0
2013-06-17,-0.6061
2013-06-18,16.8699
2013-06-19,1.5652
2013-06-20,6.1644
2013-06-21,-14.0323
2013-06-24,6.1914
2013-06-25,2.2968
2013-06-26,-7.4266
2013-06-27,-3.9179
2013-06-28,0.7767
2013-07-01,-6.7437000000000005
2013-07-02,-8.6777
2013-07-03,2.2624
2013-07-05,4.2035
2013-07-08,6.1571
2013-07-09,22.2
2013-07-10,0.1637
2013-07-11,2.7778
2013-07-12,1.2719
2013-07-15,0.471
2013-07-16,-5.7813
2013-07-17,0.4975
2013-07-18,1.1551
2013-07-19,-4.894
2013-07-22,6.0034
2013-07-23,3.0744
2013-07-24,-0.7849
2013-07-25,2.057
2013-07-26,-0.7752
2013-07-29,0.0
2013-07-30,-2.8125
2013-07-31,-2.8939
2013-08-01,7.1192
2013-08-02,-4.4822
2013-08-05,-1.2925
2013-08-06,-1.8053
2013-08-07,-3.3388999999999998
2013-08-08,-6.3903
2013-08-09,-1.5567
2013-08-12,-8.1621
2013-08-13,-0.5944
2013-08-14,-4.845
2013-08-15,0.7551
2013-08-16,14.561
2013-08-19,-3.9252000000000002
2013-08-20,10.5058
2013-08-21,-7.5682
2013-08-22,-5.1451
2013-08-23,-0.4016
2013-08-26,-3.8306
2013-08-27,-5.6604
2013-08-28,1.1111
2013-08-29,-1.3187
2013-08-30,-5.1225
2013-09-03,3.2864
2013-09-04,7.9545
2013-09-05,5.4737
2013-09-06,-0.978
2013-09-09,6.4302
2013-09-10,0.3788
2013-09-11,9.434
2013-09-12,-8.6207
2013-09-13,7.9245
2013-09-16,0.3497
2013-09-17,0.1742
2013-09-18,2.6087
2013-09-19,0.0
2013-09-20,-11.8644
2013-09-23,2.8846
2013-09-24,-0.9346
2013-09-25,-0.3774
2013-09-26,-1.3258
2013-09-27,-15.739
2013-09-30,4.7836
2013-10-01,-2.1739
2013-10-02,-2.4444
2013-10-03,-2.5057
2013-10-04,1.6355
2013-10-07,-0.6897
2013-10-08,-6.4815
2013-10-09,0.2475
2013-10-10,5.4321
2013-10-11,0.9368
2013-10-14,1.1601
2013-10-15,-1.1468
2013-10-16,-0.232
2013-10-17,2.5581
2013-10-18,7.9365
2013-10-21,-4.6218
2013-10-22,9.9119
2013-10-23,-6.8136
2013-10-24,-1.7204000000000002
2013-10-25,1.9694
2013-10-28,3.8627000000000002
2013-10-29,1.0331
2013-10-30,-6.5440000000000005
2013-10-31,3.5011
2013-11-01,-4.0169
2013-11-04,-5.2863
2013-11-05,-4.186
2013-11-06,5.9709
2013-11-07,-7.9249
2013-11-08,0.995
2013-11-11,-0.4926
2013-11-12,-9.6535
2013-11-13,-0.5479
2013-11-14,-10.1894
2013-11-15,-7.3655
2013-11-18,-3.6424
2013-11-19,0.6873
2013-11-20,-11.9454
2013-11-21,-5.0388
2013-11-22,0.8163
2013-11-25,5.2632
2013-11-26,0.0
2013-11-27,1.9231
2013-11-29,1.1320999999999999
2013-12-02,-7.4627
2013-12-03,-0.4032
2013-12-04,-5.2632
2013-12-05,-1.7094
2013-12-06,2.6141
2013-12-09,-0.8527
2013-12-10,-1.2821
2013-12-11,-2.1645
2013-12-12,-0.885
2013-12-13,3.125
2013-12-16,-2.1645
2013-12-17,3.9381
2013-12-18,8.1311
2013-12-19,-1.5748
2013-12-20,0.4
2013-12-23,2.7888
2013-12-24,1.1628
2013-12-26,6.1303
2013-12-27,24.1877
2013-12-30,13.6628
2013-12-31,11.7647
2014-01-02,4.119
2014-01-03,0.8791
2014-01-06,-10.6754
2014-01-07,2.439
2014-01-08,0.2381
2014-01-09,2.6128
2014-01-10,4.1667
2014-01-13,-4.8889
2014-01-14,6.5421
2014-01-15,7.4561
2014-01-16,1.0204
2014-01-17,5.4545
2014-01-21,-0.9579
2014-01-22,-5.029
2014-01-23,-0.2037
2014-01-24,0.2041
2014-01-27,1.833
2014-01-28,-6.4
2014-01-29,-5.5556
2014-01-30,-0.905
2014-01-31,4.1096
2014-02-03,-11.6228
2014-02-04,-2.2333
2014-02-05,-9.6447
2014-02-06,-7.5843
2014-02-07,-0.304
2014-02-10,0.6098
2014-02-11,0.9091
2014-02-12,1.2012
2014-02-13,2.6706
2014-02-14,-0.289
2014-02-18,3.7681
2014-02-19,-0.5587
2014-02-20,12.3596
2014-02-21,-9.75
2014-02-24,5.2632
2014-02-25,-0.7895
2014-02-26,-1.3263
2014-02-27,2.1505
2014-02-28,-3.1579
2014-03-03,-3.5326
2014-03-04,1.1268
2014-03-05,-4.1783
2014-03-06,4.6512
2014-03-07,-3.3333
2014-03-10,0.0
2014-03-11,1.7241
2014-03-12,-4.8023
2014-03-13,-2.0772
2014-03-14,-1.2121
2014-03-17,1.8405
2014-03-18,3.9157
2014-03-19,-3.4783
2014-03-20,16.2125
2014-03-21,-8.5242
2014-03-24,-5.3672
2014-03-25,8.0597
2014-03-26,-0.8287
2014-03-27,-4.1783
2014-03-28,-0.5814
2014-03-31,1.462
2014-04-01,-3.17
2014-04-02,-0.2976
2014-04-03,-6.2687
2014-04-04,-2.5478
2014-04-07,-6.5359
2014-04-08,0.0
2014-04-09,8.3916
2014-04-10,-5.1613
2014-04-11,-4.0816
2014-04-14,-6.383
2014-04-15,4.9242
2014-04-16,-4.3321
2014-04-17,3.3962
2014-04-21,6.2044
2014-04-22,-5.4983
2014-04-23,9.4545
2014-04-24,3.3223
2014-04-25,-9.3248
2014-04-28,-15.9574
2014-04-29,-1.6878
2014-04-30,-4.2918
2014-05-01,-1.3453
2014-05-02,-15.4545
2014-05-05,1.6129
2014-05-06,-1.5873
2014-05-07,2.6882
2014-05-08,-1.0471
2014-05-09,-1.0582
2014-05-12,1.0695000000000001
2014-05-13,13.2275
2014-05-14,9.8131
2014-05-15,-5.5319
2014-05-16,-4.0541
2014-05-19,-5.1643
2014-05-20,0.9901
2014-05-21,-1.9607999999999999
2014-05-22,3.0
2014-05-23,0.9709
2014-05-27,10.5769
2014-05-28,-6.087
2014-05-29,6.4815
2014-05-30,-6.5217
2014-06-02,-2.7907
2014-06-03,-6.6986
2014-06-04,-4.6154
2014-06-05,7.5269
2014-06-06,-1.5
2014-06-09,5.0761
2014-06-10,3.3816
2014-06-11,2.8037
2014-06-12,0.0
2014-06-13,10.0
2014-06-16,4.5455
2014-06-17,-0.3953
2014-06-18,-1.1905000000000001
2014-06-19,-2.4096
2014-06-20,-9.8765
2014-06-23,-15.5251
2014-06-24,-9.1892
2014-06-25,2.3810000000000002
2014-06-26,0.0
2014-06-27,5.814
2014-06-30,4.9451
2014-07-01,-1.5707
2014-07-02,-10.6383
2014-07-03,7.1429
2014-07-07,3.8889
2014-07-08,-7.4866
2014-07-09,0.578
2014-07-10,-21.8391
2014-07-11,-5.1471
2014-07-14,-6.2016
2014-07-15,-7.438
2014-07-16,-3.5714
2014-07-17,-6.4815
2014-07-18,-3.9604
2014-07-21,49.4845
2014-07-22,62.7586
2014-07-23,-8.8983
2014-07-24,-0.4651
2014-07-25,1.8692
2014-07-28,-4.1284
2014-07-29,0.4785
2014-07-30,-0.4762
2014-07-31,-0.4785
2014-08-01,-2.4038
2014-08-04,-5.4187
2014-08-05,1.5625
2014-08-06,-2.5641
2014-08-07,-1.5789
2014-08-08,2.1390000000000002
2014-08-11,-5.2356
2014-08-12,-1.105
2014-08-13,-0.5656
2014-08-14,0.5689
2014-08-15,-9.4972
2014-08-18,8.0247
2014-08-19,-1.7143000000000002
2014-08-20,-3.4884
2014-08-21,-3.012
2014-08-22,0.6211
2014-08-25,0.0
2014-08-26,1.2346
2014-08-27,-1.2195
2014-08-28,-6.0185
2014-08-29,0.4926
2014-09-02,2.6144
2014-09-03,5.0955
2014-09-04,-5.4545
2014-09-05,3.2051
2014-09-08,6.2112
2014-09-09,1.1696
2014-09-10,119.6532
2014-09-11,-16.3158
2014-09-12,79.2453
2014-09-15,-49.4737
2014-09-16,-9.7222
2014-09-17,14.6154
2014-09-18,0.3356
2014-09-19,-6.0201
2014-09-22,6.0498
2014-09-23,-6.7114
2014-09-24,-8.2734
2014-09-25,-11.3725
2014-09-26,4.4248
2014-09-29,-13.1356
2014-09-30,4.878
2014-10-01,-2.3256
2014-10-02,-2.3810000000000002
2014-10-03,5.8537
2014-10-06,-0.4608
2014-10-07,-4.6296
2014-10-08,-7.2816
2014-10-09,-10.9948
2014-10-10,-12.3529
2014-10-13,-8.7248
2014-10-14,16.1765
2014-10-15,8.8608
2014-10-16,5.2326
2014-10-17,-9.9448
2014-10-20,4.908
2014-10-21,-5.848
2014-10-22,-4.9689
2014-10-23,-3.268
2014-10-24,2.7027
2014-10-27,-1.3158
2014-10-28,2.0
2014-10-29,-3.2598
2014-10-30,-3.3865
2014-10-31,-4.1958
2014-11-03,-8.0292
2014-11-04,2.3810000000000002
2014-11-05,0.7752
2014-11-06,-2.3077
2014-11-07,11.811
2014-11-10,4.9296
2014-11-11,-4.0268
2014-11-12,-2.0979
2014-11-13,-1.4285999999999999
2014-11-14,2.8986
2014-11-17,-0.7042
2014-11-18,-4.2553
2014-11-19,-2.7269
2014-11-20,38.5941
2014-11-21,-1.0989
2014-11-24,-3.8889
2014-11-25,-2.3121
2014-11-26,-0.5917
2014-11-28,-5.9524
2014-12-01,-11.3924
2014-12-02,1.4285999999999999
2014-12-03,1.4085
2014-12-04,-0.6944
2014-12-05,-1.3986
2014-12-08,-1.4184
2014-12-09,-1.4388
2014-12-10,-2.1898
2014-12-11,-4.4776
2014-12-12,-9.375
2014-12-15,-4.3103
2014-12-16,0.0
2014-12-17,-2.7027
2014-12-18,15.7407
2014-12-19,-4.8
2014-12-22,0.8403
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.8333
2014-12-29,-1.6529
2014-12-30,-6.7227
2014-12-31,1.8018
2015-01-02,4.4248
2015-01-05,0.0
2015-01-06,-2.5423999999999998
2015-01-07,-3.4783
2015-01-08,4.5045
2015-01-09,3.4483
2015-01-12,-2.5
2015-01-13,-4.2735
2015-01-14,0.4464
2015-01-15,-5.7778
2015-01-16,4.717
2015-01-20,1.8018
2015-01-21,1.7699
2015-01-22,-1.7391
2015-01-23,0.0
2015-01-26,-0.885
2015-01-27,4.3192
2015-01-28,6.9862
2015-01-29,-8.8
2015-01-30,-1.7544
2015-02-02,-0.8929
2015-02-03,1.8018
2015-02-04,3.5398
2015-02-05,-2.5641
2015-02-06,2.6316
2015-02-09,-4.2735
2015-02-10,2.6786
2015-02-11,0.8696
2015-02-12,-0.8621
2015-02-13,12.1739
2015-02-17,-3.876
2015-02-18,11.2903
2015-02-19,-2.1739
2015-02-20,-7.4074
2015-02-23,1.5899999999999999
2015-02-24,0.0098
2015-02-25,0.7776
2015-02-26,-3.8969
2015-02-27,-4.878
2015-03-02,2.5641
2015-03-03,0.8333
2015-03-04,-0.8264
2015-03-05,-3.276
2015-03-06,-0.0592
2015-03-09,0.8621
2015-03-10,1.7094
2015-03-11,0.0
2015-03-12,2.521
2015-03-13,-5.7377
2015-03-16,0.0
2015-03-17,0.8696
2015-03-18,2.5862
2015-03-19,-2.521
2015-03-20,-0.8621
2015-03-23,1.7391
2015-03-24,1.7094
2015-03-25,6.7122
2015-03-26,4.7347
2015-03-27,-8.2707
2015-03-30,0.0
2015-03-31,-4.918
2015-04-01,1.7241
2015-04-02,0.0
2015-04-06,-2.5423999999999998
2015-04-07,0.8696
2015-04-08,-2.2683
2015-04-09,2.321
2015-04-10,2.5862
2015-04-13,-1.6806999999999999
2015-04-14,0.0
2015-04-15,3.4188
2015-04-16,-0.8264
2015-04-17,-0.8333
2015-04-20,0.8403
2015-04-21,3.3333
2015-04-22,-3.2258
2015-04-23,-2.5
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,-0.8547
2015-04-29,-0.8621
2015-04-30,0.0
2015-05-01,0.8696
2015-05-04,0.0
2015-05-05,-0.8621
2015-05-06,-9.5652
2015-05-07,-17.3077
2015-05-08,-5.8503
2015-05-11,7.0783
2015-05-12,-1.9607999999999999
2015-05-13,-4.2353
2015-05-14,1.5126
2015-05-15,-3.2221
2015-05-18,-4.9785
2015-05-19,-0.6416
2015-05-20,-11.904
2015-05-21,3.1385
2015-05-22,-2.305
2015-05-26,-5.2504
2015-05-27,8.6614
2015-05-28,-2.3007
2015-05-29,-9.5123
2015-06-01,-1.6393
2015-06-02,-3.3333
2015-06-03,-1.2069
2015-06-04,12.0419
2015-06-05,-6.5421
2015-06-08,5.0
2015-06-09,-4.5536
2015-06-10,-6.6833
2015-06-11,-1.9826000000000001
2015-06-12,0.5114
2015-06-15,-7.0548
2015-06-16,-5.2427
2015-06-17,-7.4069
2015-06-18,-0.1802
2015-06-19,8.8889
2015-06-22,-3.6352
2015-06-23,5.8901
2015-06-24,6.0
2015-06-25,-6.6745
2015-06-26,-12.8886
2015-06-29,-7.1657
2015-06-30,-2.6719
2015-07-01,-11.3501
2015-07-02,2.1912
2015-07-06,4.6251999999999995
2015-07-07,-2.71
2015-07-08,-2.9248
2015-07-09,-4.878
2015-07-10,-3.4691
2015-07-13,-8.2422
2015-07-14,-4.5126
2015-07-15,-3.7004
2015-07-16,-7.7778
2015-07-17,0.0502
2015-07-20,-11.6909
2015-07-21,-13.1818
2015-07-22,-0.5236
2015-07-23,-7.8947
2015-07-24,1.4285999999999999
2015-07-27,-4.2254
2015-07-28,-5.8824
2015-07-29,-12.5
2015-07-30,71.5179
2015-07-31,54.0864
2015-08-03,32.4324
2015-08-04,-40.4082
2015-08-05,21.9178
2015-08-06,-10.0772
2015-08-07,6.2085
2015-08-10,-22.7022
2015-08-11,-10.5826
2015-08-12,-6.117
2015-08-13,13.8244
2015-08-14,-16.4261
2015-08-17,-4.2287
2015-08-18,-12.6866
2015-08-19,-3.1339
2015-08-20,4.4118
2015-08-21,18.3099
2015-08-24,-4.6726
2015-08-25,21.2301
2015-08-26,-1.1074
2015-08-27,-6.25
2015-08-28,-7.9444
2015-08-31,-4.315
2015-09-01,-5.0773
2015-09-02,9.8339
2015-09-03,-4.4767
2015-09-04,-6.5864
2015-09-08,4.2034
2015-09-09,3.6435
2015-09-10,8.4746
2015-09-11,-6.713
2015-09-14,4.8697
2015-09-15,-7.7196
2015-09-16,0.5128
2015-09-17,0.5102
2015-09-18,-9.1371
2015-09-21,2.7235
2015-09-22,3.3311
2015-09-23,-3.1579
2015-09-24,-2.1739
2015-09-25,-1.4931
2015-09-28,-1.3747
2015-09-29,-7.0765
2015-09-30,-1.5385
2015-10-01,6.25
2015-10-02,3.5294
2015-10-05,0.0
2015-10-06,-1.9886
2015-10-07,-2.8986
2015-10-08,-14.6269
2015-10-09,1.7483
2015-10-12,-2.7491
2015-10-13,-2.4735
2015-10-14,-7.971
2015-10-15,8.8091
2015-10-16,0.588
2015-10-19,-4.4514
2015-10-20,-2.8706
2015-10-21,1.5504
2015-10-22,-2.6718
2015-10-23,-3.8235
2015-10-26,-14.475
2015-10-27,-9.416
2015-10-28,-10.1974
2015-10-29,23.0769
2015-10-30,3.6905
2015-11-02,-10.333
2015-11-03,-7.6825
2015-11-04,0.0
2015-11-05,-0.8322
2015-11-06,0.2797
2015-11-09,-5.1604
2015-11-10,0.0
2015-11-11,-2.3529
2015-11-12,-1.6566
2015-11-13,0.9188
2015-11-16,-0.4552
2015-11-17,-7.7744
2015-11-18,-17.6033
2015-11-19,7.322
2015-11-20,-4.0187
2015-11-23,2.8238
2015-11-24,24.2424
2015-11-25,71.9512
2015-11-27,9.2199
2015-11-30,53.9773
2015-12-01,76.2256
2015-12-02,-42.0879
2015-12-03,-26.8595
2015-12-04,47.5282
2015-12-07,14.8875
2015-12-08,-5.0
2015-12-09,-0.3509
2015-12-10,-1.3644
2015-12-11,-7.1843
2015-12-14,-13.461500000000001
2015-12-15,2.6667
2015-12-16,-0.8658
2015-12-17,-1.7467000000000001
2015-12-18,13.3333
2015-12-21,-4.7794
2015-12-22,-3.4234
2015-12-23,-6.1834
2015-12-24,-4.0909
2015-12-28,1.0071
2015-12-29,-5.2199
2015-12-30,-0.9901
2015-12-31,-6.0
2016-01-04,14.8936
2016-01-05,-8.3912
2016-01-06,-2.1478
2016-01-07,4.3254
2016-01-08,-0.9282
2016-01-11,-1.5615
2016-01-12,-4.1561
2016-01-13,-7.9113
2016-01-14,0.4313
2016-01-15,-8.3751
2016-01-19,30.7422
2016-01-20,-6.7224
2016-01-21,-5.7015
2016-01-22,14.2323
2016-01-25,3.3304
2016-01-26,-1.9856
2016-01-27,-5.7252
2016-01-28,4.6403
2016-01-29,8.9583
2016-02-01,-3.7968
2016-02-02,-0.1988
2016-02-03,-5.2632
2016-02-04,8.1682
2016-02-05,2.1655
2016-02-08,-3.0435
2016-02-09,-9.9215
2016-02-10,1.4935
2016-02-11,-4.8437
2016-02-12,5.6701
2016-02-16,2.378
2016-02-17,-0.4169
2016-02-18,-5.8014
2016-02-19,1.5873
2016-02-22,0.1562
2016-02-23,-3.5881
2016-02-24,0.3883
2016-02-25,2.9013999999999998
2016-02-26,-2.3183
2016-02-29,6.7351
2016-03-01,-1.9832
2016-03-02,-0.3679
2016-03-03,-0.0615
2016-03-04,-1.4778
2016-03-07,1.0
2016-03-08,0.0
2016-03-09,13.7995
2016-03-10,-8.2654
2016-03-11,8.4469
2016-03-14,25.0615
2016-03-15,-3.1469
2016-03-16,8.1227
2016-03-17,0.0626
2016-03-18,-3.2325
2016-03-21,8.6207
2016-03-22,26.2897
2016-03-23,-3.1893
2016-03-24,6.4589
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,4.6341
2016-03-31,-26.8502
2016-04-01,-10.1374
2016-04-04,-5.3191
2016-04-05,-16.7837
2016-04-06,7.9325
2016-04-07,3.9875
2016-04-08,10.2757
2016-04-11,4.9091000000000005
2016-04-12,-4.6144
2016-04-13,-0.0681
2016-04-14,-1.0909
2016-04-15,2.9412000000000003
2016-04-18,14.2857
2016-04-19,12.5
2016-04-20,-4.1667
2016-04-21,1.3406
2016-04-22,-2.7529
2016-04-25,-4.4118
2016-04-26,-1.5385
2016-04-27,6.25
2016-04-28,0.0
2016-04-29,-0.0368
2016-05-02,-5.5535
2016-05-03,-6.4836
2016-05-04,0.6038
2016-05-05,4.3046
2016-05-06,4.0873
2016-05-09,-0.9722
2016-05-10,-0.7315
2016-05-11,-5.6815999999999995
2016-05-12,-1.9737
2016-05-13,-1.6779
2016-05-16,1.7065000000000001
2016-05-17,4.0268
2016-05-18,-2.7823
2016-05-19,-7.0925
2016-05-20,-1.7187999999999999
2016-05-23,-1.8851
2016-05-24,1.8519
2016-05-25,0.0
2016-05-26,-12.0
2016-05-27,-6.6116
2016-05-31,2.2124
2016-06-01,9.9567
2016-06-02,-5.9055
2016-06-03,-5.4393
2016-06-06,-1.3274
2016-06-07,8.0717
2016-06-08,0.0
2016-06-09,-2.9046
2016-06-10,-2.1368
2016-06-13,-7.4236
2016-06-14,-6.6038
2016-06-15,-2.0202
2016-06-16,8.7629
2016-06-17,-4.7393
2016-06-20,2.9851
2016-06-21,-2.4154999999999998
2016-06-22,-0.9901
2016-06-23,1.0
2016-06-24,-5.4455
2016-06-27,-7.8534
2016-06-28,3.4091
2016-06-29,3.2967
2016-06-30,-2.1277
2016-07-01,1.087
2016-07-05,-4.8387
2016-07-06,7.3446
2016-07-07,-1.0526
2016-07-08,1.0638
2016-07-11,-1.0526
2016-07-12,-1.0638
2016-07-13,15.0538
2016-07-14,0.0
2016-07-15,-1.8692
2016-07-18,-3.3333
2016-07-19,2.9557
2016-07-20,4.3062000000000005
2016-07-21,1.3761
2016-07-22,-2.2624
2016-07-25,-0.463
2016-07-26,-0.9302
2016-07-27,3.2864
2016-07-28,-2.7273
2016-07-29,0.9346
2016-08-01,1.8519
2016-08-02,-1.3636
2016-08-03,0.9217
2016-08-04,1.3699
2016-08-05,-0.4505
2016-08-08,0.4525
2016-08-09,2.7027
2016-08-10,-2.193
2016-08-11,1.3453
2016-08-12,-0.4425
2016-08-15,-4.8889
2016-08-16,-10.2804
2016-08-17,-1.0417
2016-08-18,-6.3158
2016-08-19,0.0
2016-08-22,-7.8652
2016-08-23,-5.4878
2016-08-24,-7.7419
2016-08-25,0.0
2016-08-26,4.8951
2016-08-29,2.0
2016-08-30,0.0
2016-08-31,-5.8824
2016-09-01,-2.0833
2016-09-02,-4.2553
2016-09-06,-2.963
2016-09-07,-5.3435
2016-09-08,3.2258
2016-09-09,-4.6875
2016-09-12,-10.6557
2016-09-13,-0.9174
2016-09-14,4.6296
2016-09-15,20.354
2016-09-16,-6.6176
2016-09-19,0.0
2016-09-20,0.7874
2016-09-21,-3.125
2016-09-22,-4.8387
2016-09-23,2.5423999999999998
2016-09-26,-2.4793
2016-09-27,-0.8475
2016-09-28,-0.8547
2016-09-29,1.7241
2016-09-30,-0.8475
2016-10-03,-0.8547
2016-10-04,-4.1379
2016-10-05,6.1151
2016-10-06,-5.4078
2016-10-07,-2.3462
2016-10-10,-1.8349
2016-10-11,0.9346
2016-10-12,1.8519
2016-10-13,-0.9091
2016-10-14,1.6858
2016-10-17,0.1466
2016-10-18,-2.7027
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,-0.9259
2016-10-24,-1.8692
2016-10-25,4.7619
2016-10-26,9.0909
2016-10-27,-5.0
2016-10-28,-3.5088
2016-10-31,3.6364
2016-11-01,-3.5088
2016-11-02,0.9091
2016-11-03,0.0
2016-11-04,-1.8018
2016-11-07,3.6696999999999997
2016-11-08,-0.885
2016-11-09,-2.6786
2016-11-10,1.8349
2016-11-11,-0.9009
2016-11-14,-14.7159
2016-11-15,2.8781
2016-11-16,-5.7117
2016-11-17,-0.3159
2016-11-18,-7.3998
2016-11-21,4.4271
2016-11-22,1.6886
2016-11-23,2.032
2016-11-25,-1.1125
2016-11-28,0.0972
2016-11-29,0.4787
2016-11-30,1.6364
2016-12-01,-2.1739
2016-12-02,-7.7778
2016-12-05,3.6145
2016-12-06,1.1628
2016-12-07,0.0
2016-12-08,-3.4483
2016-12-09,-5.8333
2016-12-12,13.78
2016-12-13,-3.3333
2016-12-14,-2.3994
2016-12-15,-4.3869
2016-12-16,-1.1085
2016-12-19,-1.4635
2016-12-20,1.7538
2016-12-21,-1.7624
2016-12-22,1.1618
2016-12-23,-3.4609
2016-12-27,-1.5699999999999998
2016-12-28,-0.0247
2016-12-29,0.1316
2016-12-30,-1.4455
2017-01-03,2.0
2017-01-04,4.5752
2017-01-05,14.9844
2017-01-06,-0.2582
2017-01-09,-1.9074
2017-01-10,1.4444
2017-01-11,-1.4376
2017-01-12,-3.2643
2017-01-13,0.5169
2017-01-17,-4.4429
2017-01-18,5.0082
2017-01-19,5.0114
2017-01-20,-0.2169
2017-01-23,-1.1005
2017-01-24,-1.0853
2017-01-25,3.9028
2017-01-26,-1.5974
2017-01-27,-1.1071
2017-01-30,-4.8352
2017-01-31,1.6166
2017-02-01,-1.1364
2017-02-02,0.0
2017-02-03,-1.1494
2017-02-06,2.9215
2017-02-07,1.7017
2017-02-08,-1.1317
2017-02-09,-6.7205
2017-02-10,-1.9499
2017-02-13,1.8044
2017-02-14,-1.0483
2017-02-15,-0.0457
2017-02-16,-2.0284
2017-02-17,0.8717
2017-02-21,1.25
2017-02-22,0.2439
2017-02-23,-2.083
2017-02-24,1.8789
2017-02-27,1.7528000000000001
2017-02-28,-2.5764
2017-03-01,-0.369
2017-03-02,-1.1728
2017-03-03,3.7008
2017-03-06,-1.3402
2017-03-07,3.1517
2017-03-08,2.9666
