ticker,CYBF US Equity
2015-05-04,-77.7778
2015-05-18,0.0
2015-06-16,20.0
2015-06-19,0.0
2015-06-23,275.0
2015-06-24,-73.3333
2015-07-16,1.7708
2015-08-04,0.0
2015-08-14,0.0
2015-08-20,-1.74
2015-08-24,-16.6667
2015-08-26,0.0
2015-09-16,0.0
2015-09-21,0.0
2015-09-25,0.0
2015-10-06,100.0
2015-10-13,-50.0
2015-10-14,590.0
2015-11-09,-85.5072
2015-12-08,0.0
2015-12-16,0.0
2015-12-31,0.0
2016-01-22,0.0
2016-02-01,0.0
2016-02-09,6.0
2016-02-12,-43.3962
2016-03-11,-16.6667
2016-03-17,23.375
2016-03-21,143.1611
2016-03-22,33.3333
2016-03-23,-25.0
2016-03-24,0.0
2016-03-28,-13.3333
2016-03-30,0.0
2016-04-05,0.0
2016-04-28,0.0
2016-05-06,0.0
2016-05-10,-99.9038
2016-05-11,79900.0
2016-06-09,0.0
2016-07-14,2.3125
2016-07-19,-2.2602
2016-08-23,-10.0
2016-08-26,1.25
2016-09-14,-1.2346
2016-09-15,0.0
2016-09-20,11.1111
2016-09-28,60.0
2016-09-29,0.0
2016-09-30,15.3125
2016-10-11,-18.6992
2016-10-12,0.0
2016-10-17,0.0
2016-10-24,-33.3333
2016-11-01,0.0
2016-11-03,50.0
2016-11-07,0.0
2016-11-09,-33.3333
2016-11-10,0.0
2016-11-15,50.0
2016-11-18,100.0
2016-11-22,0.0
2016-11-28,0.0
2016-11-29,-13.3333
2016-12-01,-19.2308
2016-12-02,-9.5238
2016-12-06,15.4276
2016-12-07,9.4329
2016-12-08,-37.5
2016-12-09,93.3333
2016-12-12,-13.7931
2016-12-23,-32.0
2017-01-03,58.8971
2017-01-04,-7.4503
2017-01-05,0.0
2017-01-06,60.0
2017-01-09,5.0
2017-01-10,4.7619
2017-01-11,6.8182
2017-01-12,14.8936
2017-01-13,5.5556
2017-01-17,7.0175
2017-01-18,4.918
2017-01-19,1.5625
2017-01-20,3.0769
2017-01-23,1.4925
2017-01-24,2.9412000000000003
2017-01-25,1.4285999999999999
2017-01-26,2.8169
2017-01-27,1.3699
2017-01-30,2.7027
2017-01-31,0.0
2017-02-01,2.6316
2017-02-02,2.5641
2017-02-03,1.25
2017-02-06,-6.1728
2017-02-07,2.6316
2017-02-08,5.1282
2017-02-09,-1.3415
2017-02-10,-6.0569
2017-02-13,-44.7368
2017-02-14,-4.7619
2017-02-15,12.5
2017-02-16,-22.2222
2017-02-17,-40.0
2017-02-21,33.3333
2017-02-22,-0.0446
2017-02-23,0.0447
2017-02-24,0.0
2017-02-27,3.5714
2017-02-28,7.9957
2017-03-01,11.7541
2017-03-02,-42.8571
2017-03-03,56.8438
2017-03-07,-4.0446
2017-03-08,-19.2691
2017-03-09,-44.1872
2017-03-10,113.8249
2017-03-13,3.4483
2017-03-14,-6.6667
2017-03-15,0.0
2017-03-16,0.0
2017-03-20,-10.7143
2017-03-21,0.0
2017-03-22,-40.0
2017-03-24,66.6667
2017-03-27,-40.0
2017-03-28,36.6667
2017-03-30,-31.7073
2017-03-31,-40.0
2017-04-07,30.9524
2017-04-10,0.0
2017-04-11,-50.0
2017-04-12,-1.8182
2017-04-13,0.0
2017-04-18,79.6296
2017-04-21,-17.5258
2017-04-24,-32.5
2017-04-26,11.1111
2017-04-27,0.0
2017-05-03,0.0
2017-05-08,0.0
2017-05-10,0.0
2017-05-11,2.7083
2017-05-15,7.0994
2017-05-16,0.0
2017-05-17,0.7576
2017-05-18,5.2632
2017-05-22,0.0
2017-05-23,-16.4286
2017-05-25,8.0128
2017-05-26,9.1988
2017-05-30,0.0
2017-05-31,4.3478
2017-06-01,-4.1667
2017-06-02,0.0
2017-06-05,-34.9638
2017-06-06,9.1922
2017-06-07,-38.7755
2017-06-08,6.6667
2017-06-12,-6.25
2017-06-13,0.0
2017-06-21,0.0
2017-06-28,-16.4333
2017-07-03,-8.2569
2017-07-05,0.0
2017-07-07,0.0
2017-07-14,26.087
2017-07-17,0.0
2017-07-20,-24.1379
2017-07-24,6.2727
2017-07-25,-14.4568
2017-07-26,-70.0
2017-07-27,-33.3333
2017-07-28,37.5
2017-07-31,-3.6364
2017-08-01,50.9434
2017-08-02,-1.25
2017-08-03,-11.3924
2017-08-04,0.0
2017-08-07,-7.1429
2017-08-08,-7.6923
2017-08-10,-26.6667
2017-08-14,9.5455
2017-08-15,-8.7137
2017-08-16,15.9091
2017-08-17,0.0
2017-08-22,-3.9215999999999998
2017-08-23,-24.4898
2017-08-24,0.0
2017-08-28,-5.4054
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-05,11.4286
2017-09-08,-10.2564
2017-09-11,0.0
2017-09-12,-22.8571
2017-09-14,-3.7037
2017-09-18,0.0
2017-09-26,0.0
2017-09-28,-15.3846
2017-09-29,18.1818
2017-10-02,0.0
2017-10-03,84.6154
2017-10-04,-41.6667
2017-10-05,-10.7143
2017-10-06,-16.0
2017-10-09,14.2857
2017-10-10,0.0
2017-10-13,62.5
2017-10-16,-38.4615
2017-10-17,-4.1667
2017-10-18,0.0
2017-10-19,30.4348
2017-10-20,13.3333
2017-10-23,14.7059
2017-10-27,0.0
2017-10-31,-46.1538
2017-11-01,0.0
2017-11-03,13.1429
2017-11-07,38.8889
2017-11-09,-36.3636
2017-11-10,-19.0476
2017-11-13,-11.7647
2017-11-15,0.0
2017-11-16,33.3333
2017-11-20,-25.0
2017-11-21,-6.6667
2017-11-22,-28.5714
2017-11-24,30.0
2017-12-01,65.3846
2017-12-06,2.3256
2017-12-12,0.0
2017-12-14,-27.2727
2017-12-15,0.0
2017-12-29,-18.75
2018-01-02,30.6923
2018-01-03,-11.7128
2018-01-10,73.3333
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-19,0.0
2018-01-25,-0.3846
2018-01-26,0.3861
2018-01-29,53.8462
2018-01-30,-12.5
2018-01-31,-14.2857
2018-02-05,50.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-15,0.0
2018-02-16,-22.2222
2018-02-21,60.0
2018-02-22,-28.5714
2018-02-23,70.0
2018-02-26,1.4706000000000001
2018-02-27,-72.4638
2018-02-28,5.2632
2018-03-05,45.0
2018-03-06,0.0
2018-03-09,-31.0345
2018-03-12,45.0
2018-03-13,0.0
2018-03-16,-31.0345
2018-04-05,45.0
2018-04-06,-51.7241
2018-04-18,107.1429
2018-06-19,-81.8966
2018-06-20,0.9524
2018-06-22,-5.4717
2018-06-25,-70.2595
2018-06-26,0.6711
2018-06-27,1.3333
2018-06-28,1.3158
2018-06-29,1.9481000000000002
2018-07-02,1.2739
2018-07-03,-0.6289
2018-07-05,1.8987
2018-07-06,1.2422
2018-07-09,1.227
2018-07-10,0.6061
2018-07-11,-1.2048
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,1.8293
2018-07-17,1.7964
2018-07-18,0.5882
2018-07-19,0.5848
2018-07-20,0.5814
2018-07-23,0.0
2018-07-24,0.578
2018-07-25,1.1494
2018-07-26,1.0511
2018-07-27,1.2089
2018-07-30,0.5556
2018-07-31,0.5525
2018-08-01,0.5495
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,1.6393
2018-08-07,1.6129
2018-08-08,2.1164
2018-08-09,-1.5544
2018-08-10,2.6316
2018-08-13,-1.0256
2018-08-14,2.5907
2018-08-15,-0.5051
2018-08-16,2.0305
2018-08-17,0.4975
2018-08-20,6.4356
2018-08-21,0.0
2018-08-22,-58.1395
2018-08-23,-38.8889
2018-08-24,25.4545
2018-08-27,-27.5362
2018-08-28,-50.0
2018-08-29,-44.0
2018-08-30,-42.7857
2018-08-31,-22.5968
2018-09-04,-3.2258
2018-09-05,33.3333
2018-09-06,-18.75
2018-09-10,38.4615
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-17,-22.2222
2018-09-19,50.0
2018-09-25,-4.7619
2018-09-26,19.6
2018-09-27,8.6957
2018-09-28,3.8462
2018-10-02,37.037
2018-10-03,35.1351
2018-10-04,-28.0
2018-10-05,23.625
2018-10-10,-5.6286000000000005
2018-10-12,-3.8095
2018-10-15,-20.7921
2018-10-16,-18.75
2018-10-17,-13.461500000000001
2018-10-18,-11.1111
2018-10-22,0.0
2018-10-23,-10.0
2018-10-29,33.3333
2018-10-31,-50.0
2018-11-01,150.0
2018-11-02,-33.3333
2018-11-06,-40.0
2018-11-07,66.6667
2018-11-09,0.0
2018-11-12,230.0
2018-11-13,75.7576
2018-11-14,31.0345
2018-11-15,-34.2105
2018-11-16,27.0
2018-11-19,-33.8583
2018-11-20,-19.0476
2018-11-21,27.9412
2018-11-23,-19.5402
2018-11-26,2.8571
2018-11-27,25.0
2018-11-28,6.6667
2018-11-29,-16.6667
2018-11-30,0.25
2018-12-03,34.6633
2018-12-04,-7.4074
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,-42.02
2018-12-11,-3.5185
2018-12-12,7.2578
2018-12-13,-3.3333
2018-12-14,3.4483
2018-12-18,-26.6667
2018-12-19,68.1818
2018-12-21,2.7027
2018-12-27,-47.3684
2018-12-28,45.0
2018-12-31,0.0
2019-01-03,31.0345
2019-01-07,-39.4737
2019-01-08,8.6957
2019-01-09,3.0
2019-01-10,-14.5631
2019-01-11,18.1818
2019-01-14,-38.4615
2019-01-15,-3.125
2019-01-16,29.0323
2019-01-17,15.0
2019-01-18,0.0
2019-01-23,-1.087
2019-01-24,-31.7802
2019-01-25,99.7423
2019-01-28,0.0
2019-01-29,-41.9355
2019-01-30,-16.6667
2019-01-31,-13.3333
2019-02-06,15.0
2019-02-07,60.5351
2019-02-08,-50.0042
2019-02-11,25.0104
2019-02-12,33.3333
2019-02-13,13.75
2019-02-14,-7.2088
2019-02-15,12.5059
2019-02-19,-7.7895
2019-02-20,-6.7352
2019-02-21,-31.4565
2019-02-22,28.5714
2019-02-25,5.5556
2019-02-26,-15.7895
2019-02-27,11.5625
2019-02-28,-4.7619
2019-03-01,8.8235
2019-03-04,-13.5135
2019-03-05,0.0
2019-03-06,-25.0
2019-03-07,-16.6667
2019-03-08,10.0
2019-03-11,9.0909
2019-03-12,8.3333
2019-03-13,35.3846
2019-03-14,-1.1364
2019-03-15,-2.2989
2019-03-19,0.0
2019-03-20,14.4118
2019-03-21,-42.1594
2019-03-22,60.0
2019-03-25,-44.4444
2019-03-26,-30.0
2019-03-27,50.0
2019-03-28,33.3333
2019-03-29,-17.1429
2019-04-01,3.4483
2019-04-02,-41.6667
2019-04-03,42.8571
2019-04-05,-24.0
2019-04-08,44.7368
2019-04-11,-27.2727
2019-04-22,-12.5
2019-04-25,-27.1429
2019-04-26,17.647100000000002
2019-04-29,0.0
2019-05-09,83.3333
2019-05-14,-27.2727
2019-05-15,-35.0
2019-05-20,92.3077
2019-05-21,10.0
2019-05-28,-9.0909
2019-05-31,-1.0
2019-06-03,-9.0909
2019-06-05,11.1111
2019-06-10,-49.9
2019-06-11,3.7923999999999998
2019-06-12,0.1923
2019-06-13,-3.8388
2019-06-27,99.6008
2019-06-28,-89.7
2019-07-09,8.7379
2019-07-11,16.9643
2019-07-29,-12.9771
2019-07-30,163.1579
2019-08-01,99.5
2019-08-02,-66.249
2019-08-05,-23.2673
2019-08-22,-16.129
2019-08-26,15.3846
2019-08-29,0.0
2019-09-04,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-19,-14.6667
2019-09-23,17.1875
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,-26.0
2019-10-01,8.1081
2019-10-02,-4.5833
2019-10-10,-3.4934
2019-10-11,0.0
2019-10-14,-4.0724
2019-10-17,167.9245
2019-10-18,5.6338
2019-10-21,33.3333
2019-10-22,16.5
2019-10-23,0.2146
2019-10-25,-54.818
2019-11-04,0.0
2019-11-08,165.4028
2019-11-11,-10.7143
2019-11-12,-24.65
2019-11-14,-48.9051
2019-12-02,-3.3766
2019-12-06,-3.2258
2019-12-11,-16.6667
2019-12-13,-26.0
2019-12-18,-9.9099
2019-12-19,0.0
2019-12-20,50.0
2019-12-27,-48.0
2019-12-30,156.4103
2019-12-31,0.0
2020-01-06,349.5
2020-01-07,-86.7631
2020-01-14,624.3697
2020-01-15,-0.58
2020-01-24,-40.6068
2020-02-03,-68.3694
2020-02-05,216.1491
2020-02-12,-54.7151
2020-02-19,155.9653
2020-02-25,0.0
2020-02-26,-72.6271
2020-03-02,85.7585
2020-03-04,0.0
2020-03-05,-23.1667
2020-03-13,-55.3145
2020-03-24,104.3689
2020-03-26,-42.5178
2020-03-27,147.9339
2020-03-30,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,-29.8333
2020-04-20,-42.5178
2020-04-21,139.6694
2020-04-22,-58.2759
2020-04-28,0.0
2020-05-13,0.0
2020-05-28,0.0
2020-06-08,3.3058
2020-06-09,60.0
2020-06-10,-0.5
2020-06-11,-39.196
2020-06-12,64.4628
2020-06-16,-84.9246
2020-06-17,462.5
2020-06-23,-7.1111
2020-06-24,26.9537
2020-06-29,-62.3116
2020-06-30,-18.6667
2020-07-06,63.9344
2020-07-07,44.5
2020-07-09,-37.7163
2020-07-10,121.1111
2020-07-29,0.0
2020-07-30,-27.3869
2020-07-31,-37.7163
