ticker,VVV US Equity
2017-02-14,0.0839
2017-02-15,-0.6284
2017-02-16,0.0843
2017-02-17,-1.6007
2017-02-21,-0.5565
2017-02-22,-1.5067
2017-02-23,-0.3497
2017-02-24,-0.4386
2017-02-27,-0.2247
2017-02-28,-0.7965
2017-03-01,3.2114
2017-03-02,-1.1668
2017-03-03,0.0437
2017-03-06,-2.1416
2017-03-07,0.268
2017-03-08,-0.6236
2017-03-09,-0.3138
2017-03-10,0.3597
2017-03-13,2.1953
2017-03-14,-0.9206
2017-03-15,1.0177
2017-03-16,0.6132
2017-03-17,4.6147
2017-03-20,-1.3733
2017-03-21,-1.4346
2017-03-22,1.6695
2017-03-23,0.0421
2017-03-24,0.3367
2017-03-27,0.3775
2017-03-28,0.3761
2017-03-29,0.0833
2017-03-30,1.5391
2017-03-31,0.5735
2017-04-03,0.4481
2017-04-04,-2.5953
2017-04-05,0.4996
2017-04-06,-0.4557
2017-04-07,-0.3745
2017-04-10,-0.7937
2017-04-11,0.3368
2017-04-12,-0.1259
2017-04-13,-1.3445
2017-04-17,0.5111
2017-04-18,0.0
2017-04-19,-0.1695
2017-04-20,-1.3582
2017-04-21,-2.7108
2017-04-24,0.9288
2017-04-25,2.0158
2017-04-26,-2.2766
2017-04-27,-2.0659
2017-04-28,-0.1346
2017-05-01,0.2247
2017-05-02,1.8834
2017-05-03,-1.2764
2017-05-04,0.0892
2017-05-05,2.5835
2017-05-08,0.9119
2017-05-09,0.6024
2017-05-10,0.9837
2017-05-11,-2.4989
2017-05-12,-1.6073
2017-05-15,1.3687
2017-05-16,2.3955
2017-05-17,-1.7014
2017-05-18,-0.6923
2017-05-19,-1.4815
2017-05-22,-1.3268
2017-05-23,0.5379
2017-05-24,-0.7579
2017-05-25,-0.5391
2017-05-26,0.4065
2017-05-30,-0.5443
2017-05-31,1.4053
2017-06-01,1.2964
2017-06-02,-1.1033
2017-06-05,-1.1602000000000001
2017-06-06,0.0451
2017-06-07,2.2563
2017-06-08,0.4413
2017-06-09,1.7135
2017-06-12,2.0734
2017-06-13,0.5501
2017-06-14,0.3788
2017-06-15,-1.174
2017-06-16,0.3818
2017-06-19,-0.4227
2017-06-20,-0.8489
2017-06-21,0.7705
2017-06-22,1.2744
2017-06-23,0.2517
2017-06-26,1.1715
2017-06-27,-1.6129
2017-06-28,0.9248
2017-06-29,-1.7492999999999999
2017-06-30,0.5511
2017-07-03,-1.2226
2017-07-05,-0.9816
2017-07-06,-0.9914
2017-07-07,-0.8707
2017-07-10,-0.3074
2017-07-11,0.9251
2017-07-12,0.9603
2017-07-13,-0.4756
2017-07-14,-0.6082
2017-07-17,-1.3549
2017-07-18,0.1329
2017-07-19,1.8142
2017-07-20,0.6084
2017-07-21,0.0
2017-07-24,-0.7343
2017-07-25,0.9574
2017-07-26,-1.0776
2017-07-27,-0.9586
2017-07-28,-0.088
2017-07-31,-0.1761
2017-08-01,0.2206
2017-08-02,0.3521
2017-08-03,-2.0614
2017-08-04,-0.0448
2017-08-07,-0.0448
2017-08-08,0.0
2017-08-09,0.0448
2017-08-10,-0.8065
2017-08-11,-0.0452
2017-08-14,0.723
2017-08-15,-1.2113
2017-08-16,0.545
2017-08-17,-1.3098
2017-08-18,-1.373
2017-08-21,-0.9281
2017-08-22,1.0773
2017-08-23,-0.6951
2017-08-24,-0.8399
2017-08-25,0.6118
2017-08-28,0.3274
2017-08-29,-0.6993
2017-08-30,0.4648
2017-08-31,-0.281
2017-09-01,0.5636
2017-09-05,-1.121
2017-09-06,0.3307
2017-09-07,2.919
2017-09-08,0.8692
2017-09-11,0.771
2017-09-12,0.495
2017-09-13,-0.1343
2017-09-14,1.7489
2017-09-15,-0.8814
2017-09-18,1.0671
2017-09-19,1.7158
2017-09-20,-1.1246
2017-09-21,0.2187
2017-09-22,1.2658
2017-09-25,0.3017
2017-09-26,0.5157
2017-09-27,0.0428
2017-09-28,0.812
2017-09-29,-0.5935
2017-10-02,1.0661
2017-10-03,0.6751
2017-10-04,0.1676
2017-10-05,1.0042
2017-10-06,0.0
2017-10-09,0.0414
2017-10-10,0.0414
2017-10-11,-0.2483
2017-10-12,-0.7054
2017-10-13,0.585
2017-10-16,-0.1662
2017-10-17,0.0832
2017-10-18,-0.7484
2017-10-19,0.5446
2017-10-20,0.125
2017-10-23,-0.1248
2017-10-24,1.0
2017-10-25,-0.3713
2017-10-26,-0.4555
2017-10-27,-0.1664
2017-10-30,-1.25
2017-10-31,1.3502
2017-11-01,-0.6245
2017-11-02,-0.2514
2017-11-03,0.126
2017-11-06,0.2936
2017-11-07,-0.5019
2017-11-08,-0.6305
2017-11-09,0.2538
2017-11-10,-2.7848
2017-11-13,0.1736
2017-11-14,0.7799
2017-11-15,2.3216
2017-11-16,4.4958
2017-11-17,-1.6084
2017-11-20,-0.4087
2017-11-21,0.2052
2017-11-22,0.3686
2017-11-24,-1.5912
2017-11-27,-1.2023
2017-11-28,1.3848
2017-11-29,0.7864
2017-11-30,1.5791
2017-12-01,-0.3244
2017-12-04,-0.6103
2017-12-05,-1.1461000000000001
2017-12-06,1.2836
2017-12-07,0.2862
2017-12-08,0.1631
2017-12-11,-0.2035
2017-12-12,0.0
2017-12-13,-0.0408
2017-12-14,0.0
2017-12-15,-0.1224
2017-12-18,0.2042
2017-12-19,0.0
2017-12-20,-1.7530000000000001
2017-12-21,1.6183
2017-12-22,0.2042
2017-12-26,-0.0407
2017-12-27,0.2854
2017-12-28,0.6098
2017-12-29,1.2525
2018-01-02,0.7582
2018-01-03,-0.0792
2018-01-04,0.6738
2018-01-05,-1.8504
2018-01-08,0.4813
2018-01-09,-1.3573
2018-01-10,1.1736
2018-01-11,0.92
2018-01-12,-1.1494
2018-01-16,0.0401
2018-01-17,0.2806
2018-01-18,-0.7594
2018-01-19,0.6444
2018-01-22,0.04
2018-01-23,-0.04
2018-01-24,-0.4402
2018-01-25,0.3215
2018-01-26,0.1202
2018-01-29,-0.2001
2018-01-30,-0.5613
2018-01-31,-0.6048
2018-02-01,0.0811
2018-02-02,-2.1078
2018-02-05,-1.7805
2018-02-06,-0.4216
2018-02-07,-0.0847
2018-02-08,-2.7119
2018-02-09,0.9582
2018-02-12,1.1217
2018-02-13,-0.2133
2018-02-14,0.9833
2018-02-15,-0.381
2018-02-16,-0.68
2018-02-20,0.3423
2018-02-21,-0.7249
2018-02-22,-0.1289
2018-02-23,0.4731
2018-02-26,0.5993
2018-02-27,-1.2766
2018-02-28,-0.9289
2018-03-01,-1.0476
2018-03-02,1.0146
2018-03-05,0.393
2018-03-06,1.3919000000000001
2018-03-07,1.1154
2018-03-08,-0.891
2018-03-09,1.6267
2018-03-12,1.0531
2018-03-13,-0.0417
2018-03-14,-1.6263999999999998
2018-03-15,-1.3565
2018-03-16,-1.0743
2018-03-19,-2.2589
2018-03-20,-0.8
2018-03-21,2.8226
2018-03-22,-2.0479
2018-03-23,-2.0018
2018-03-26,-0.2724
2018-03-27,-0.9558
2018-03-28,0.3676
2018-03-29,1.3277999999999999
2018-04-02,-1.6719
2018-04-03,2.114
2018-04-04,0.5851
2018-04-05,-0.5369
2018-04-06,-0.6298
2018-04-09,-0.6338
2018-04-10,-0.0911
2018-04-11,-0.1368
2018-04-12,0.2283
2018-04-13,-1.1844999999999999
2018-04-16,1.1065
2018-04-17,1.4136
2018-04-18,-0.5845
2018-04-19,-4.2062
2018-04-20,-1.5581
2018-04-23,0.7194
2018-04-24,-1.2857
2018-04-25,0.2412
2018-04-26,-0.385
2018-04-27,-0.8213
2018-04-30,-1.2177
2018-05-01,-0.0986
2018-05-02,-1.1846
2018-05-03,4.6454
2018-05-04,2.7685
2018-05-07,0.0929
2018-05-08,-1.1601
2018-05-09,-0.6103
2018-05-10,-0.7558
2018-05-11,-0.5712
2018-05-14,0.1915
2018-05-15,-0.86
2018-05-16,0.9157
2018-05-17,1.767
2018-05-18,0.2346
2018-05-21,-1.03
2018-05-22,0.2365
2018-05-23,-2.0293
2018-05-24,0.1927
2018-05-25,-0.0481
2018-05-29,-0.5772
2018-05-30,0.0484
2018-05-31,-0.8003
2018-06-01,1.0763
2018-06-04,0.8712
2018-06-05,0.6718
2018-06-06,-0.0953
2018-06-07,-0.2385
2018-06-08,-0.0478
2018-06-11,0.3828
2018-06-12,-0.2383
2018-06-13,-0.43
2018-06-14,0.2879
2018-06-15,-1.6268
2018-06-18,0.0486
2018-06-19,-0.1945
2018-06-20,3.6045
2018-06-21,-1.1754
2018-06-22,1.3321
2018-06-25,-1.8779
2018-06-26,1.0526
2018-06-27,0.4735
2018-06-28,0.2828
2018-06-29,1.3628
2018-07-02,-2.0862
2018-07-03,0.3314
2018-07-05,1.9348999999999998
2018-07-06,-0.1389
2018-07-09,1.0199
2018-07-10,0.5966
2018-07-11,-1.0949
2018-07-12,-0.738
2018-07-13,1.5798999999999999
2018-07-16,-0.5947
2018-07-17,0.9664
2018-07-18,0.0456
2018-07-19,1.7311999999999999
2018-07-20,0.2239
2018-07-23,-1.0277
2018-07-24,0.4515
2018-07-25,0.0
2018-07-26,1.3034
2018-07-27,-0.1331
2018-07-30,-0.6219
2018-07-31,0.9835
2018-08-01,-0.7083
2018-08-02,-6.3754
2018-08-03,1.0952
2018-08-06,1.4602
2018-08-07,-1.9963
2018-08-08,1.1843
2018-08-09,-0.7491
2018-08-10,-0.4717
2018-08-13,-0.4265
2018-08-14,1.2851
2018-08-15,0.7049
2018-08-16,2.3332
2018-08-17,0.0456
2018-08-20,0.0912
2018-08-21,0.1366
2018-08-22,-0.5457
2018-08-23,-1.2803
2018-08-24,0.1853
2018-08-27,0.6935
2018-08-28,-0.9642
2018-08-29,0.4172
2018-08-30,-0.6717
2018-08-31,0.3731
2018-09-04,-0.2788
2018-09-05,0.4194
2018-09-06,1.5777
2018-09-07,-0.137
2018-09-10,0.5947
2018-09-11,0.0455
2018-09-12,0.8182
2018-09-13,0.6763
2018-09-14,-7.21
2018-09-17,3.3301
2018-09-18,0.3737
2018-09-19,-0.0931
2018-09-20,1.3041
2018-09-21,-0.3218
2018-09-24,-0.9686
2018-09-25,0.5589
2018-09-26,0.0
2018-09-27,0.139
2018-09-28,-0.5088
2018-10-01,-3.3008
2018-10-02,0.625
2018-10-03,0.3822
2018-10-04,-1.0471
2018-10-05,-1.0101
2018-10-08,-0.0486
2018-10-09,-2.2849
2018-10-10,-2.5871
2018-10-11,0.3575
2018-10-12,-0.0509
2018-10-15,0.9674
2018-10-16,1.1094
2018-10-17,0.5486
2018-10-18,-1.1905000000000001
2018-10-19,0.8032
2018-10-22,-0.6474
2018-10-23,-1.9548999999999999
2018-10-24,-2.0961
2018-10-25,1.8799000000000001
2018-10-26,0.5638
2018-10-29,0.6116
2018-10-30,1.9757
2018-10-31,-1.0432
2018-11-01,2.4598
2018-11-02,-0.049
2018-11-05,1.9118
2018-11-06,-8.3694
2018-11-07,5.0919
2018-11-08,3.6963
2018-11-09,-3.0829
2018-11-12,-2.5845000000000002
2018-11-13,0.6633
2018-11-14,0.4055
2018-11-15,1.9687000000000001
2018-11-16,1.0396
2018-11-19,-0.196
2018-11-20,-0.3927
2018-11-21,-0.7393
2018-11-23,0.9434
2018-11-26,1.1804999999999999
2018-11-27,-1.2154
2018-11-28,1.9685000000000001
2018-11-29,-1.0811
2018-11-30,3.4331
2018-12-03,0.2371
2018-12-04,-2.4598
2018-12-06,1.0669
2018-12-07,-1.7753999999999999
2018-12-10,-1.5633
2018-12-11,1.4888
2018-12-12,-1.3203
2018-12-13,-1.8831
2018-12-14,-2.5253
2018-12-17,-2.6425
2018-12-18,0.9047
2018-12-19,-1.6878
2018-12-20,-0.1073
2018-12-21,1.2889
2018-12-24,-0.053
2018-12-26,0.9019
2018-12-27,0.8412
2018-12-28,-0.2607
2018-12-31,1.15
2019-01-02,1.2403
2019-01-03,-2.7055
2019-01-04,3.83
2019-01-07,0.0505
2019-01-08,1.9697
2019-01-09,1.8820999999999999
2019-01-10,0.8264
2019-01-11,-0.0482
2019-01-14,-0.1447
2019-01-15,-0.4348
2019-01-16,3.4934
2019-01-17,1.6878
2019-01-18,0.9682
2019-01-22,-0.8676
2019-01-23,0.9673
2019-01-24,-1.2318
2019-01-25,2.1247
2019-01-28,0.4975
2019-01-29,0.045
2019-01-30,0.8997
2019-01-31,-1.4267
2019-02-01,1.6282
2019-02-04,1.1126
2019-02-05,1.0563
2019-02-06,-0.392
2019-02-07,-20.857
2019-02-08,0.7735
2019-02-11,3.2346
2019-02-12,1.3277
2019-02-13,-0.7862
2019-02-14,0.7396
2019-02-15,0.1049
2019-02-19,1.3096
2019-02-20,2.6887
2019-02-21,-2.6183
2019-02-22,0.3619
2019-02-25,-0.9789
2019-02-26,0.3642
2019-02-27,0.5702
2019-02-28,-2.5979
2019-03-01,2.0756
2019-03-04,-0.6778
2019-03-05,0.6824
2019-03-06,-2.0855
2019-03-07,0.5857
2019-03-08,-1.1117
2019-03-11,0.2141
2019-03-12,-2.1368
2019-03-13,-1.2009
2019-03-14,-0.8287
2019-03-15,-0.0557
2019-03-18,3.4002
2019-03-19,-0.4852
2019-03-20,-0.8126
2019-03-21,0.9831
2019-03-22,-3.7317
2019-03-25,0.2809
2019-03-26,1.5126
2019-03-27,1.8763999999999998
2019-03-28,0.4334
2019-03-29,0.1079
2019-04-01,1.7241
2019-04-02,-0.5826
2019-04-03,-0.8524
2019-04-04,1.3434
2019-04-05,0.4772
2019-04-08,-0.4749
2019-04-09,-1.0604
2019-04-10,-0.3215
2019-04-11,0.2151
2019-04-12,0.2682
2019-04-15,-0.9096
2019-04-16,1.5659
2019-04-17,0.3721
2019-04-18,-0.2119
2019-04-22,-1.5924
2019-04-23,1.8878
2019-04-24,-0.6353
2019-04-25,-2.6105
2019-04-26,0.8753
2019-04-29,-0.4338
2019-04-30,0.7625
2019-05-01,-3.6216
2019-05-02,-3.4212
2019-05-03,4.5296
2019-05-06,0.0
2019-05-07,0.3333
2019-05-08,1.1074
2019-05-09,-0.6024
2019-05-10,-0.1102
2019-05-13,-1.5444
2019-05-14,0.2801
2019-05-15,-0.3352
2019-05-16,0.1121
2019-05-17,-0.3919
2019-05-20,-0.5059
2019-05-21,1.4689
2019-05-22,-1.0022
2019-05-23,-1.3498
2019-05-24,0.8552
2019-05-28,-1.4132
2019-05-29,1.3761
2019-05-30,0.7692
2019-05-31,-1.4681
2019-06-03,1.49
2019-06-04,3.5008
2019-06-05,1.3639000000000001
2019-06-06,0.9688
2019-06-07,0.1599
2019-06-10,0.1597
2019-06-11,0.6376
2019-06-12,1.0032
2019-06-13,0.6273
2019-06-14,-0.4675
2019-06-17,0.1044
2019-06-18,-0.2607
2019-06-19,0.4705
2019-06-20,-0.6243
2019-06-21,-0.4712
2019-06-24,-0.4734
2019-06-25,0.1057
2019-06-26,0.8448
2019-06-27,2.3037
2019-06-28,-0.0512
2019-07-01,2.9698
2019-07-02,-0.0497
2019-07-03,1.791
2019-07-05,0.0489
2019-07-08,-1.8075
2019-07-09,-0.398
2019-07-10,-0.1499
2019-07-11,-0.1001
2019-07-12,0.3005
2019-07-15,-0.4493
2019-07-16,2.2066
2019-07-17,-2.0118
2019-07-18,0.9014
2019-07-19,0.0
2019-07-22,-0.6948
2019-07-23,1.3993
2019-07-24,-0.0986
2019-07-25,0.0493
2019-07-26,0.6903
2019-07-29,-1.1753
2019-07-30,0.5451
2019-07-31,-0.4929
2019-08-01,7.2313
2019-08-02,0.3233
2019-08-05,0.0921
2019-08-06,0.736
2019-08-07,1.5981999999999998
2019-08-08,2.8315
2019-08-09,-2.7535
2019-08-12,-1.0337
2019-08-13,0.6358
2019-08-14,-0.9025
2019-08-15,-0.592
2019-08-16,1.2368000000000001
2019-08-19,0.6335
2019-08-20,-0.7644
2019-08-21,1.5859
2019-08-22,-0.1784
2019-08-23,-1.5638999999999998
2019-08-26,1.4526
2019-08-27,-1.0738
2019-08-28,-0.0905
2019-08-29,1.2494
2019-08-30,1.5274
2019-09-03,-1.8142
2019-09-04,0.676
2019-09-05,0.4924
2019-09-06,0.2227
2019-09-09,-1.6
2019-09-10,-0.1355
2019-09-11,1.4925
2019-09-12,-0.5348
2019-09-13,-0.3136
2019-09-16,-1.5281
2019-09-17,0.1826
2019-09-18,0.2733
2019-09-19,0.2272
2019-09-20,-0.136
2019-09-23,-0.0908
2019-09-24,-0.8632
2019-09-25,0.9624
2019-09-26,0.3177
2019-09-27,-0.9955
2019-09-30,0.6856
2019-10-01,-0.7717
2019-10-02,-1.9213
2019-10-03,-0.2799
2019-10-04,0.7484
2019-10-07,-0.4178
2019-10-08,0.2331
2019-10-09,0.0
2019-10-10,1.3023
2019-10-11,0.4132
2019-10-14,-1.326
2019-10-15,1.2974999999999999
2019-10-16,0.4575
2019-10-17,0.0455
2019-10-18,-0.3641
2019-10-21,0.1827
2019-10-22,-0.1824
2019-10-23,-1.1421000000000001
2019-10-24,-0.6007
2019-10-25,-0.2789
2019-10-28,0.3263
2019-10-29,0.5576
2019-10-30,-1.4787
2019-10-31,0.0938
2019-11-01,0.6092
2019-11-04,1.7233
2019-11-05,0.6868
2019-11-06,0.5912
2019-11-07,3.7975
2019-11-08,1.0017
2019-11-11,1.6818
2019-11-12,-1.6539000000000001
2019-11-13,-0.7762
2019-11-14,0.0
2019-11-15,0.1738
2019-11-18,0.0434
2019-11-19,0.5637
2019-11-20,-0.6037
2019-11-21,-0.2169
2019-11-22,0.1304
2019-11-25,-0.2171
2019-11-26,0.0
2019-11-27,0.4917
2019-11-29,-1.436
2019-12-02,-0.6181
2019-12-03,-0.7552
2019-12-04,0.0448
2019-12-05,0.3132
2019-12-06,-0.1784
2019-12-09,-0.7596
2019-12-10,-0.4502
2019-12-11,0.588
2019-12-12,-0.4496
2019-12-13,-3.2972
2019-12-16,-0.5605
2019-12-17,0.5636
2019-12-18,-0.0934
2019-12-19,1.0753
2019-12-20,-0.1388
2019-12-23,-0.6484
2019-12-24,-0.1865
2019-12-26,0.5138
2019-12-27,-0.8364
2019-12-30,0.0469
2019-12-31,0.281
2020-01-02,-1.0743
2020-01-03,-0.3777
2020-01-06,-0.1896
2020-01-07,0.3799
2020-01-08,0.2838
2020-01-09,-0.2358
2020-01-10,-0.4255
2020-01-13,0.2849
2020-01-14,-0.142
2020-01-15,0.9483
2020-01-16,0.6106
2020-01-17,-0.4202
2020-01-21,-0.6564
2020-01-22,-0.236
2020-01-23,-0.3784
2020-01-24,-0.5698
2020-01-27,-1.0506
2020-01-28,0.2413
2020-01-29,0.0
2020-01-30,1.3961999999999999
2020-01-31,0.095
2020-02-03,1.4231
2020-02-04,2.479
2020-02-05,3.7426
2020-02-06,2.0678
2020-02-07,-1.8534000000000002
2020-02-10,-1.2736
2020-02-11,-1.379
2020-02-12,-0.3608
2020-02-13,-0.7696
2020-02-14,-0.0912
2020-02-18,0.6393
2020-02-19,0.4083
2020-02-20,1.3104
2020-02-21,-0.3568
2020-02-24,-1.7457
2020-02-25,-2.5968
2020-02-26,-4.8176
2020-02-27,-2.344
2020-02-28,-1.3158
2020-03-02,-0.1026
2020-03-03,0.154
2020-03-04,0.205
2020-03-05,-3.1714
2020-03-06,-0.5283
2020-03-09,-4.7796
2020-03-10,2.9558999999999997
2020-03-11,-5.3629
2020-03-12,-9.1586
2020-03-13,6.3642
2020-03-16,-17.0024
2020-03-17,-6.2099
2020-03-18,-21.7656
2020-03-19,6.5175
2020-03-20,-2.0091
2020-03-23,-14.8183
2020-03-24,29.6499
2020-03-25,16.962
2020-03-26,-0.0722
2020-03-27,-4.6931
2020-03-30,1.6667
2020-03-31,-2.459
2020-04-01,-9.0909
2020-04-02,4.0336
2020-04-03,-1.454
2020-04-06,2.9508
2020-04-07,7.1656
2020-04-08,1.7831000000000001
2020-04-09,2.9196999999999997
2020-04-13,-0.8511
2020-04-14,1.3591
2020-04-15,-3.458
2020-04-16,-3.1433
2020-04-17,7.5472
2020-04-20,-3.8596
2020-04-21,-0.073
2020-04-22,0.8766
2020-04-23,7.9652
2020-04-24,5.2314
2020-04-27,6.9471
2020-04-28,1.907
2020-04-29,5.848
2020-04-30,-5.0276
2020-05-01,-3.1414
2020-05-04,0.1802
2020-05-05,-0.1799
2020-05-06,-1.3213
2020-05-07,1.8258999999999999
2020-05-08,2.5702
2020-05-11,-3.2634
2020-05-12,-3.3735
2020-05-13,-2.7431
2020-05-14,4.359
2020-05-15,0.3071
2020-05-18,7.8995999999999995
2020-05-19,0.0568
2020-05-20,1.2479
2020-05-21,1.9048
2020-05-22,-0.055
2020-05-26,4.6754999999999995
2020-05-27,-0.7882
2020-05-28,-2.3676
2020-05-29,0.1638
2020-06-01,1.6349
2020-06-02,3.2172
2020-06-03,1.1948
2020-06-04,0.3593
2020-06-05,0.3069
2020-06-08,2.2438
2020-06-09,-2.0449
2020-06-10,-1.9857
2020-06-11,-5.6104
2020-06-12,2.6417
2020-06-15,-0.2145
2020-06-16,2.9554
2020-06-17,3.6013
2020-06-18,1.2091
2020-06-19,-2.9368
2020-06-22,-1.0256
2020-06-23,-0.4663
2020-06-24,-1.0932
2020-06-25,-0.6842
2020-06-26,-0.159
2020-06-29,3.5032
2020-06-30,-0.8718
2020-07-01,-1.552
2020-07-02,1.7867
2020-07-06,0.6195
2020-07-07,-2.1036
2020-07-08,7.914
2020-07-09,-2.6226000000000003
2020-07-10,1.8454000000000002
2020-07-13,-2.4976
2020-07-14,2.4108
2020-07-15,2.9426
2020-07-16,0.6193
2020-07-17,0.142
2020-07-20,-0.7092
2020-07-21,1.8094999999999999
2020-07-22,0.8419
2020-07-23,-2.2727
2020-07-24,-0.3322
2020-07-27,1.0952
2020-07-28,-2.8262
2020-07-29,1.8904999999999998
2020-07-30,-1.0466
2020-07-31,-1.3462
