ticker,OPST US Equity
2005-12-23,3.8462
2006-01-10,-3.7037
2006-01-17,3.8462
2006-02-15,18.5185
2006-05-04,0.0
2006-05-22,0.0
2006-05-26,0.0
2006-06-02,-11.25
2006-06-05,16.1972
2006-06-12,-14.5455
2006-07-10,0.7092
2006-07-11,-0.7042
2006-07-19,-0.7092
2006-09-06,-10.7143
2006-09-07,0.0
2006-09-15,0.0
2006-09-27,28.0
2006-10-23,-16.25
2006-11-28,0.0
2006-12-07,11.9403
2006-12-08,0.0
2006-12-26,0.0
2007-01-04,6.6667
2007-02-16,0.0
2007-02-26,1.875
2007-02-28,0.6135
2007-03-21,9.6341
2007-04-10,-24.3604
2007-04-12,0.0
2007-04-18,16.1765
2007-04-19,5.0633
2007-05-04,8.4337
2007-06-07,6.3819
2007-07-20,4.9677
2007-07-23,1.99
2007-07-25,0.9756
2007-08-01,-1.4493
2007-08-03,2.9412000000000003
2007-08-20,-4.2857
2007-09-11,19.403
2007-09-28,0.0
2007-10-03,1.0417
2007-10-04,16.2887
2007-10-08,-2.1277
2007-10-09,-5.7971
2007-10-18,-6.5385
2007-10-26,-1.2346
2007-11-07,-4.1667
2007-12-26,13.0435
2008-01-04,-15.3846
2008-01-31,13.6364
2008-02-04,2.4
2008-03-14,-6.25
2008-05-20,4.1667
2008-07-01,-4.0
2008-07-11,-16.6667
2008-07-23,0.0
2008-08-01,-10.0
2008-08-04,2.7778
2008-09-17,-9.1892
2008-09-19,22.0238
2008-10-10,-25.8537
2008-10-15,4.6053
2008-10-17,-1.8868
2008-10-30,8.9744
2008-11-17,0.0
2008-12-01,-8.2353
2008-12-03,0.0
2008-12-30,-23.0769
2009-01-15,0.0
2009-01-23,18.3333
2009-01-26,-15.3521
2009-01-28,16.4725
2009-02-12,0.0
2009-02-13,-7.1429
2009-02-17,-2.1538
2009-02-23,-5.6604
2009-02-25,-7.5
2009-03-27,2.1622
2009-05-06,1.4109
2009-05-22,21.7391
2009-06-25,0.0
2009-09-21,28.5714
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,-10.5556
2009-10-02,1.8634
2009-11-02,1.8293
2010-01-28,43.1138
2010-01-29,0.4184
2010-02-05,-5.4167
2010-02-18,0.0881
2010-02-22,2.993
2010-02-24,0.0
2010-03-04,-1.7094
2010-03-05,0.0
2010-03-08,0.0
2010-03-16,-12.5217
2010-03-26,0.497
2010-03-29,13.2542
2010-05-28,1.31
2010-06-15,0.0862
2010-06-22,-0.0861
2010-06-23,3.4483
2010-07-23,-16.25
2010-07-30,19.403
2010-08-23,-4.1667
2010-08-27,4.3478
2010-08-31,0.0
2010-09-07,0.0
2010-09-09,0.0
2010-09-15,12.5
2010-10-05,4.0741
2010-10-19,3.2028
2010-10-20,1.6552
2010-10-29,1.0176
2010-11-12,-16.051
2010-11-16,19.12
2010-12-09,-18.4016
2010-12-13,17.2016
2010-12-17,-16.4326
2010-12-27,0.0
2011-01-04,0.8403
2011-01-18,-6.6667
2011-01-19,-5.3571
2011-01-25,6.1321
2011-02-02,4.4444
2011-02-16,0.0851
2011-02-17,0.0
2011-02-24,0.0
2011-03-01,0.3401
2011-03-02,10.1695
2011-03-03,1.9231
2011-03-07,-1.1320999999999999
2011-03-08,0.0
2011-03-10,-0.7634
2011-03-11,0.0
2011-03-14,7.3077
2011-03-15,-5.0179
2011-03-16,3.7736
2011-03-24,2.8364000000000003
2011-04-19,-4.5262
2011-04-20,2.963
2011-05-09,1.4388
2011-05-10,-1.4184
2011-05-20,2.518
2011-05-24,0.9825
2011-05-25,-7.9222
2011-06-01,0.0
2011-06-07,-7.5472
2011-06-09,12.2449
2011-06-13,0.0
2011-06-17,-1.8182
2011-06-20,-0.0741
2011-06-30,0.0741
2011-08-15,-7.4074
2011-08-16,-4.0
2011-08-17,4.1667
2011-08-18,-3.2
2011-08-23,-3.2231
2011-08-26,1.6225
2011-08-29,-1.6806999999999999
2011-08-30,0.0
2011-09-08,1.3675
2011-09-14,3.3727
2011-09-26,0.0
2011-09-27,-2.0392
2011-10-03,0.2498
2011-10-10,0.0
2011-10-14,1.495
2011-11-08,-1.8003
2011-12-09,-1.6667
2011-12-16,0.0
2011-12-19,0.0
2011-12-27,1.6949
2011-12-29,4.1667
2012-01-06,-5.6
2012-01-20,1.6949
2012-01-24,-1.6667
2012-01-30,2.5423999999999998
2012-01-31,-0.8264
2012-02-06,-0.8333
2012-03-07,0.8403
2012-03-09,16.6667
2012-03-27,-1.7856999999999998
2012-03-28,-1.8182
2012-03-29,0.0
2012-03-30,3.7037
2012-04-02,-1.7856999999999998
2012-04-04,-3.2727
2012-04-10,-1.8797000000000001
2012-04-11,-0.2299
2012-04-12,-0.1536
2012-04-16,0.0
2012-04-18,-0.7692
2012-04-30,1.5504
2012-05-01,-4.9618
2012-05-02,2.4096
2012-05-03,-3.9215999999999998
2012-05-25,6.1224
2012-06-06,-1.9231
2012-06-07,-3.9215999999999998
2012-06-13,0.8163
2012-06-14,-0.2429
2012-06-19,-0.4058
2012-06-27,0.163
2012-07-02,0.0814
2012-07-06,1.7073
2012-07-09,1.5188000000000001
2012-07-11,-1.5748
2012-07-23,0.0
2012-08-03,-0.96
2012-08-06,-0.8885
2012-08-10,0.652
2012-08-13,0.3239
2012-08-14,2.1792
2012-08-29,0.079
2012-08-31,2.6046
2012-09-14,1.9231
2012-09-18,0.0
2012-09-21,9.434
2012-09-26,16.6897
2012-09-27,-6.6785
2012-10-01,7.5997
2012-10-05,-1.3537
2012-10-09,-12.3508
2012-10-19,1.4295
2012-10-23,-1.2081
2012-10-25,1.9022000000000001
2012-10-26,-0.6667
2012-11-02,-2.0134
2012-11-08,-6.7808
2012-11-09,0.7348
2012-11-14,2.0423
2012-12-03,-0.0715
2012-12-04,0.6438
2012-12-06,-2.2033
2012-12-07,3.0511
2012-12-10,-1.8505
2012-12-19,1.0558
2012-12-20,0.3731
2012-12-31,0.2974
2013-01-08,-0.6672
2013-01-09,0.0
2013-01-29,3.7313
2013-02-05,0.0
2013-02-07,0.0719
2013-02-11,0.7189
2013-02-15,3.8544
2013-02-28,2.4055
2013-03-06,-2.349
2013-03-07,0.0
2013-03-13,-0.9622
2013-03-14,0.0
2013-03-15,-0.0694
2013-03-19,0.0
2013-03-20,0.0
2013-03-25,0.0
2013-03-27,2.3611
2013-03-28,0.0678
2013-04-04,-2.3729
2013-04-05,0.0
2013-04-10,-2.7778
2013-04-17,2.4286
2013-04-24,-1.8131
2013-05-09,1.9176
2013-05-10,3.7631
2013-05-17,-1.9476
2013-05-21,0.0685
2013-05-23,0.616
2013-05-24,1.2925
2013-05-30,12.2901
2013-06-06,-0.2392
2013-06-13,-1.0791
2013-06-20,-6.0
2013-06-24,-1.6118999999999999
2013-06-25,0.0655
2013-07-11,2.1611
2013-07-17,1.859
2013-07-22,-0.944
2013-07-24,-0.6353
2013-08-05,0.3836
2013-08-12,2.3567
2013-08-16,-0.4978
2013-08-21,-1.4384000000000001
2013-08-22,1.3959
2013-09-05,0.0
2013-09-09,0.0
2013-09-10,-6.1327
2013-09-12,2.6667
2013-09-13,3.5065
2013-10-07,-0.0627
2013-10-08,-0.8161
2013-10-10,0.3165
2013-10-11,-0.3155
2013-10-15,-1.5823
2013-10-28,0.1286
2013-11-04,2.4406
2013-12-05,3.4483
2013-12-09,1.5152
2013-12-16,-1.3731
2013-12-17,-0.1211
2013-12-24,0.9091
2013-12-26,-0.3003
2013-12-27,0.6024
2013-12-30,0.0
2014-01-02,4.1916
2014-01-15,-2.3563
2014-01-23,-0.2354
2014-01-27,-1.1799
2014-01-28,-1.194
2014-01-29,2.5378
2014-01-31,-1.2964
2014-02-03,-2.6269
2014-02-07,1.7781
2014-02-18,0.9036
2014-02-19,0.2985
2014-02-24,0.1786
2014-03-03,-0.7724
2014-03-11,-1.7964
2014-03-18,0.3049
2014-04-04,-0.8511
2014-04-15,-0.0613
2014-05-09,-0.2454
2014-05-19,-2.6445
2014-05-20,0.0
2014-05-22,5.4959
2014-05-30,-0.8982
2014-06-02,0.0
2014-06-06,1.0876
2014-06-10,3.4071
2014-06-11,2.0231
2014-06-24,0.3399
2014-07-01,0.6211
2014-07-08,-0.1122
2014-07-23,-1.6854
2014-08-04,-1.1429
2014-08-05,-2.0231
2014-08-06,1.7699
2014-08-11,-5.5072
2014-08-18,3.681
2014-09-19,-2.071
2014-09-23,0.1208
2014-09-24,1.0863
2014-09-25,0.197
2014-09-29,-0.1966
2014-10-03,0.0
2014-10-09,0.0
2014-10-20,-0.597
2014-10-22,1.5015
2014-10-23,0.0
2014-10-28,-0.8876
2014-11-04,1.4925
2014-11-05,1.1764999999999999
2014-11-06,2.907
2014-11-10,-6.2147
2014-11-14,3.012
2014-11-19,-2.0468
2014-12-03,6.0896
2014-12-08,-3.2639
2014-12-12,0.4654
2014-12-18,0.0
2015-01-02,-3.3005
2015-01-06,0.5988
2015-01-14,-1.7856999999999998
2015-01-26,0.1818
2015-01-30,6.3521
2015-02-04,5.2332
2015-02-10,-4.7568
2015-02-12,0.0
2015-03-12,2.1566
2015-03-24,9.6667
2015-03-25,-4.5086
2015-03-31,2.9177999999999997
2015-04-07,-2.0103
2015-05-05,-6.8911
2015-05-18,6.7797
2015-05-19,0.0
2015-05-20,8.4656
2015-05-28,0.0
2015-06-01,-0.0488
2015-06-02,-15.7638
2015-06-08,17.555
2015-06-17,-6.1607
2015-07-13,3.2038
2015-07-14,-0.2545
2015-07-15,-0.5102
2015-07-22,-10.1538
2015-08-06,6.9635
2015-08-13,-6.2967
2015-08-18,6.7768
2015-08-19,4.5333
2015-08-20,-4.3367
2015-08-24,-4.0
2015-08-27,-2.3333
2015-08-28,6.6553
2015-09-01,1.3333
2015-09-09,3.6316
2015-09-10,0.5587
2015-09-11,-1.4646
2015-09-14,11.7376
2015-09-15,0.0
2015-09-18,-5.8716
2015-09-24,2.3879
2015-09-30,-7.1871
2015-11-02,7.641
2015-11-04,-9.4807
2015-11-05,0.6316
2015-11-09,1.9874
2015-11-12,-1.9487
2015-11-13,4.0795
2015-11-16,-4.5226
2015-11-17,2.6316
2015-11-19,0.0
2015-11-20,-5.1282
2015-11-23,2.7027
2015-11-25,2.6316
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.7692
2015-12-02,-0.7634
2015-12-03,-0.2564
2015-12-07,0.2057
2015-12-08,2.6167
2015-12-14,-2.75
2015-12-15,0.5141
2015-12-17,2.3018
2015-12-22,-2.75
2015-12-23,0.7712
2015-12-24,1.5306
2016-01-06,0.5025
2016-01-11,-0.25
2016-01-13,-0.2506
2016-01-15,0.5025
2016-01-20,-4.5
2016-01-22,0.0
2016-01-26,0.5236
2016-01-29,0.0
2016-02-03,-1.3021
2016-02-08,0.0
2016-02-17,-1.847
2016-02-18,0.0
2016-02-25,0.5376
2016-02-26,1.123
2016-03-07,-1.1105
2016-03-24,-3.2086
2016-03-28,-2.2099
2016-04-14,4.5198
2016-04-18,0.0
2016-04-27,-2.7027
2016-04-29,0.0
2016-05-03,-2.1667
2016-05-04,0.795
2016-05-05,4.2254
2016-05-09,-3.5135
2016-05-10,0.8403
2016-05-12,4.1667
2016-05-13,-1.3333
2016-05-16,0.0
2016-05-17,0.0
2016-05-19,0.0
2016-05-23,-2.7027
2016-05-27,0.0
2016-05-31,0.0
2016-06-02,-1.6667
2016-06-13,0.8475
2016-06-14,0.0
2016-06-15,0.0
2016-06-21,-1.4006
2016-06-22,0.0
2016-06-23,0.1705
2016-06-29,-0.4538
2016-07-06,0.0
2016-07-08,0.2849
2016-07-19,-19.2045
2016-07-21,12.5176
2016-07-22,0.0
2016-08-03,-0.125
2016-08-04,-2.8786
2016-08-08,4.3814
2016-08-10,-4.1975
2016-08-18,-1.7397
2016-08-23,-1.4426
2016-09-15,0.7917
2016-09-20,2.317
2016-09-21,-1.6129
2016-09-22,1.6393
2016-09-28,1.2903
2016-11-02,3.1847
2016-11-04,8.0247
2016-11-07,2.8571
2016-11-08,5.5556
2016-11-09,5.2632
2016-11-10,-5.0
2016-11-16,-7.8947
2016-12-05,14.2286
2016-12-07,-1.0005
2016-12-09,0.0
2016-12-13,-1.4654
2016-12-19,0.0
2016-12-22,1.1058
2016-12-23,0.4273
2016-12-27,0.0006
2016-12-29,-0.0006
2017-01-03,0.0006
2017-01-04,1.0101
2017-01-05,14.75
2017-01-11,-25.9259
2017-01-13,16.4706
2017-01-17,0.101
2017-01-23,0.9082
2017-01-30,14.0
2017-01-31,0.8772
2017-02-02,2.1739
2017-02-03,1.9149
2017-02-06,-1.2526
2017-02-07,4.6512
2017-02-08,-0.404
2017-02-09,-0.8114
2017-02-14,-1.8405
2017-02-15,-2.9167
2017-02-16,2.5751
2017-02-17,-2.5105
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,3.0043
2017-02-24,14.375
2017-02-27,-10.5647
2017-02-28,1.833
2017-03-01,7.6
2017-03-02,0.0372
2017-03-06,-1.5236
2017-03-07,-1.8868
2017-03-08,-10.3846
2017-03-09,1.5021
2017-03-10,4.6089
2017-03-13,-0.9701
2017-03-14,1.6327
2017-03-15,-1.6064
2017-03-20,2.0408
2017-03-22,0.0
2017-03-27,0.0
2017-03-29,-1.2
2017-04-06,0.0
2017-04-07,1.2146
2017-04-10,0.0
2017-04-12,-1.6
2017-04-24,-0.4065
2017-04-25,-0.8163
2017-04-26,0.2058
2017-05-08,0.0
2017-05-10,0.0
2017-05-16,1.6427
2017-05-17,-1.6162
2017-05-24,-0.4107
2017-05-25,0.3711
2017-05-26,-0.3698
2017-06-02,-1.0309
2017-06-06,-0.4167
2017-06-07,-0.4184
2017-06-09,0.0
2017-06-12,3.9916
2017-06-15,0.0
2017-06-16,0.202
2017-06-22,-4.6371
2017-06-23,5.3277
2017-06-30,-5.0582
2017-07-07,3.5941
2017-07-18,5.3061
2017-07-20,0.0
2017-07-26,0.0
2017-07-27,-5.0388
2017-08-03,-1.8367
2017-08-08,-0.2079
2017-08-21,3.9583
2017-08-23,-4.6091999999999995
2017-08-31,-1.6806999999999999
2017-09-01,2.5641
2017-09-14,-6.875
2017-09-15,10.6935
2017-09-26,0.0
2017-10-10,-10.4689
2017-10-11,-0.6772
2017-10-12,4.5455
2017-10-16,-4.3043
2017-10-17,0.0
2017-10-19,0.1817
2017-10-24,4.3084
2017-10-30,0.0
2017-11-06,-3.9130000000000003
2017-11-08,0.0
2017-11-13,0.0
2017-11-27,-1.81
2017-11-30,0.0
2017-12-08,0.2304
2017-12-11,0.0
2017-12-27,0.4598
2018-01-03,0.2288
2018-01-09,-0.2283
2018-01-10,1.1442
2018-01-16,-1.1312
2018-01-22,0.9153
2018-01-23,4.5351
2018-01-30,0.1085
2018-02-12,2.6219
2018-02-14,-0.3378
2018-03-01,0.0
2018-03-05,1.6949
2018-05-01,-8.9583
2018-05-04,2.9744
2018-05-07,-3.3329
2018-05-22,0.6897
2018-06-15,-6.0731
2018-06-18,7.438
2018-06-19,-0.4525
2018-06-27,0.0
2018-06-28,0.3182
2018-06-29,0.0
2018-07-02,0.589
2018-07-05,-0.9009
2018-07-10,0.0
2018-07-12,0.0
2018-07-23,0.0
2018-08-10,-0.4545
2018-08-27,0.9132
2018-09-21,-0.4525
2018-09-24,-4.3182
2018-10-31,2.1378
2018-11-06,0.0
2018-11-12,0.0
2018-11-29,2.2791
2018-12-17,-8.4129
2018-12-26,-4.9155999999999995
2019-01-14,8.3551
2019-01-24,0.0
2019-01-29,2.4577999999999998
2019-01-30,3.4807
2019-02-25,0.0
2019-02-27,4.0909
2019-03-19,-3.0568
2019-03-21,0.8559
2019-03-26,-3.305
2019-03-28,-0.6005
2019-04-04,-2.184
2019-05-03,-0.2375
2019-05-20,3.3333
2019-06-10,-7.8341
2019-06-11,-7.5
2019-06-12,2.7027
2019-06-13,-5.0
2019-06-25,5.2632
2019-06-28,0.0
2019-07-16,-5.2632
2019-07-17,4.4444
2019-08-15,-1.5957
2019-08-20,-2.1622
2019-08-23,4.9724
2019-08-29,-0.2632
2019-09-30,-2.3747
2019-10-08,-0.5405
2019-10-09,0.5435
2019-10-14,-1.6216
2019-10-16,-0.5495
2019-10-17,2.2099
2019-10-25,0.0
2019-11-22,-0.8108
2019-12-11,2.9973
2019-12-12,5.5556
2019-12-27,3.5589
2020-01-07,-0.2904
2020-01-10,0.4854
2020-01-14,-1.9324
2020-01-27,22.6601
2020-02-18,0.0
2020-02-20,-3.6145
2020-02-21,-0.8333
2020-02-24,5.042
2020-02-26,-0.6
2020-02-28,-14.1247
2020-03-03,4.9672
2020-03-05,8.0357
2020-03-09,-9.7107
2020-03-18,-16.7048
2020-03-27,-5.1648
2020-03-31,0.5214
2020-04-29,6.3401
2020-04-30,4.336
2020-05-12,-3.8961
2020-06-02,0.0
2020-06-12,1.3514
2020-06-15,0.8
2020-06-18,3.1746
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.5128
2020-06-29,1.0204
2020-07-07,-0.404
2020-07-20,-0.6085
2020-07-21,0.5102
2020-07-28,0.1015
