ticker,IKTO US Equity
2010-04-07,0.0
2010-04-08,-16.2162
2010-04-09,-6.4516
2010-04-12,-17.2414
2010-04-13,12.5
2010-04-14,-30.3241
2010-04-15,-9.6346
2010-04-16,-3.5294
2010-04-19,-11.5854
2010-04-20,-10.3448
2010-04-21,23.0769
2010-04-22,-15.625
2010-04-23,3.7037
2010-04-26,-10.7143
2010-04-27,-12.0
2010-04-28,0.0
2010-04-29,-9.0909
2010-04-30,-30.0
2010-05-03,-21.4286
2010-05-04,-25.4545
2010-05-05,21.9512
2010-05-06,20.0
2010-05-07,-16.6667
2010-05-10,-20.0
2010-05-11,-12.5
2010-05-12,-28.2143
2010-05-13,-0.4975
2010-05-14,60.0
2010-05-17,-66.25
2010-05-18,-25.9259
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,-5.0
2010-05-25,-21.0526
2010-05-26,-20.0
2010-05-27,22.9167
2010-05-28,6.7797
2010-06-01,7.9365
2010-06-02,-17.647100000000002
2010-06-03,-47.3214
2010-06-04,-42.3729
2010-06-07,-38.2353
2010-06-08,4.7619
2010-06-09,22.7273
2010-06-10,11.1111
2010-06-11,0.0
2010-06-14,-26.6667
2010-06-15,-4.5455
2010-06-16,-33.3333
2010-06-17,14.2857
2010-06-18,12.5
2010-06-21,-22.2222
2010-06-22,14.2857
2010-06-23,-18.75
2010-06-24,0.0
2010-06-25,-15.3846
2010-06-28,-27.2727
2010-06-29,25.0
2010-06-30,30.0
2010-07-01,-15.3846
2010-07-02,0.0
2010-07-06,-9.0909
2010-07-07,0.0
2010-07-08,30.0
2010-07-09,0.0
2010-07-12,-38.4615
2010-07-13,37.5
2010-07-14,0.0
2010-07-15,-9.0909
2010-07-16,10.0
2010-07-19,-9.0909
2010-07-20,-20.0
2010-07-21,0.0
2010-07-22,75.0
2010-07-23,-7.1429
2010-07-26,0.0
2010-07-27,-15.3846
2010-07-28,63.6364
2010-07-29,-11.1111
2010-07-30,-12.5
2010-08-02,0.0
2010-08-03,-7.1429
2010-08-04,-15.3846
2010-08-05,-9.0909
2010-08-06,30.0
2010-08-09,-15.3846
2010-08-10,18.1818
2010-08-11,0.0
2010-08-13,-15.3846
2010-08-16,0.0
2010-08-17,0.0
2010-08-20,0.0
2010-08-23,18.1818
2010-08-25,-23.0769
2010-08-26,30.0
2010-08-27,-23.0769
2010-08-30,10.0
2010-08-31,-27.2727
2010-09-01,25.0
2010-09-02,0.0
2010-09-03,30.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,38.4615
2010-09-13,44.4444
2010-09-14,-15.3846
2010-09-15,-18.1818
2010-09-16,-11.1111
2010-09-17,12.5
2010-09-20,5.5556
2010-09-21,15.7895
2010-09-22,-4.5455
2010-09-23,38.0952
2010-09-24,27.5862
2010-09-27,-8.1081
2010-09-28,17.647100000000002
2010-09-29,0.0
2010-09-30,-32.5
2010-10-01,-33.3333
2010-10-04,-11.1111
2010-10-05,31.25
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,-9.5238
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,-26.3158
2010-10-15,0.0
2010-10-18,-7.1429
2010-10-19,7.6923
2010-10-20,28.5714
2010-10-21,-11.1111
2010-10-22,-12.5
2010-10-25,0.0
2010-10-26,-7.1429
2010-10-27,0.0
2010-10-28,-15.3846
2010-10-29,-9.0909
2010-11-01,10.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,18.1818
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,-23.0769
2010-11-11,10.0
2010-11-12,-54.5455
2010-11-16,-4.0
2010-11-17,0.0
2010-11-18,-66.5833
2010-11-19,0.0
2010-11-22,-20.1995
2010-11-23,-25.0
2010-11-24,0.0
2010-11-26,33.3333
2010-11-29,-24.5313
2010-11-30,396.8944
2010-12-01,0.0
2010-12-02,-80.0
2010-12-06,0.0
2010-12-07,66.6667
2010-12-09,160.0
2010-12-10,-61.5385
2010-12-13,20.0
2010-12-14,-16.6667
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,100.0
2010-12-20,50.0
2010-12-22,-73.3333
2010-12-23,0.0
2010-12-27,-12.5
2010-12-28,-28.5714
2010-12-29,20.0
2010-12-30,0.0
2010-12-31,-38.9583
2011-01-03,-14.3345
2011-01-04,27.49
2011-01-05,-25.0
2011-01-06,-33.3333
2011-01-07,60.0
2011-01-10,-25.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,-16.6667
2011-01-14,-28.125
2011-01-18,11.3043
2011-01-20,-12.5
2011-01-21,71.4286
2011-01-25,-16.6667
2011-01-26,-30.0
2011-01-27,40.1786
2011-02-01,1.9108
2011-02-08,10.0
2011-02-10,-10.7955
2011-02-11,1.9108
2011-02-14,-30.0
2011-02-15,40.1786
2011-02-16,0.0
2011-02-18,-73.2484
2011-02-22,-23.8095
2011-02-23,-50.0
2011-02-24,-12.5
2011-02-25,-7.1429
2011-02-28,7.6923
2011-03-01,-21.4286
2011-03-02,-9.0909
2011-03-03,0.0
2011-03-04,-20.0
2011-03-07,-25.0
2011-03-08,-16.6667
2011-03-09,0.0
2011-03-10,-40.0
2011-03-11,66.6667
2011-03-14,-40.0
2011-03-15,0.0
2011-03-16,-33.3333
2011-03-17,50.0
2011-03-18,0.0
2011-03-21,66.6667
2011-03-22,0.0
2011-03-23,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-30,-40.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-07,66.6667
2011-04-08,0.0
2011-04-11,-40.0
2011-04-12,0.0
2011-04-14,0.0
2011-04-15,66.6667
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,-40.0
2011-04-21,-33.3333
2011-04-25,150.0
2011-04-26,0.0
2011-04-27,-40.0
2011-04-28,66.6667
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,-40.0
2011-05-04,66.6667
2011-05-05,-40.0
2011-05-06,66.6667
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,20.0
2011-05-13,0.0
2011-05-16,33.3333
2011-05-17,37.5
2011-05-18,0.0
2011-05-19,-27.2727
2011-05-20,-25.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,-16.6667
2011-05-27,0.0
2011-05-31,-40.0
2011-06-01,66.6667
2011-06-02,-40.0
2011-06-03,66.6667
2011-06-06,-40.0
2011-06-07,0.0
2011-06-08,100.0
2011-06-09,-16.6667
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,-40.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,66.6667
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,20.0
2011-06-23,0.0
2011-06-24,-16.6667
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,20.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-12,-16.6667
2011-07-13,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-21,-40.0
2011-07-22,66.6667
2011-07-26,-40.0
2011-07-27,0.0
2011-07-28,66.6667
2011-07-29,-40.0
2011-08-02,0.0
2011-08-03,-33.3333
2011-08-04,0.0
2011-08-09,0.0
2011-08-15,0.0
2011-08-17,0.0
2011-08-18,50.0
2011-08-24,66.6667
2011-08-25,0.0
2011-08-29,0.0
2011-08-31,-40.0
2011-09-01,-33.3333
2011-09-02,0.0
2011-09-06,150.0
2011-09-07,-60.0
2011-09-08,50.0
2011-09-12,66.6667
2011-09-13,0.0
2011-09-15,-40.0
2011-09-16,66.6667
2011-09-19,0.0
2011-09-20,-40.0
2011-09-21,66.6667
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,-40.0
2011-09-27,66.6667
2011-09-29,20.0
2011-09-30,0.0
2011-10-03,-16.6667
2011-10-04,0.0
2011-10-06,20.0
2011-10-11,-50.0
2011-10-12,100.0
2011-10-14,0.0
2011-10-17,-16.6667
2011-10-18,-40.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-25,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-11-04,0.0
2011-11-10,-33.3333
2011-11-15,0.0
2011-11-17,0.0
2011-11-22,0.0
2011-11-30,0.0
2011-12-07,0.0
2011-12-08,50.0
2011-12-09,0.0
2011-12-13,-33.3333
2011-12-15,0.0
2011-12-21,50.0
2011-12-22,-33.3333
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-05,0.0
2012-01-09,0.0
2012-01-11,50.0
2012-01-17,0.0
2012-01-24,-33.3333
2012-01-31,50.0
2012-02-02,-33.3333
2012-02-07,0.0
2012-02-10,0.0
2012-02-24,0.0
2012-03-09,0.0
2012-03-19,0.0
2012-04-02,0.0
2012-04-05,0.0
2012-04-16,0.0
2012-04-30,0.0
2012-05-03,0.0
2012-05-22,0.0
2012-05-24,0.0
2012-06-12,50.0
2012-06-14,-33.3333
2012-06-19,50.0
2012-06-20,0.0
2012-06-21,66.6667
2012-06-22,-40.0
2012-06-25,66.6667
2012-06-26,-40.0
2012-06-27,-33.3333
2012-06-29,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-10,0.0
2012-07-11,150.0
2012-07-16,-40.0
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,-33.3333
2012-07-25,50.0
2012-07-31,0.0
2012-08-01,-33.3333
2012-08-02,150.0
2012-08-09,-60.0
2012-08-17,0.0
2012-08-22,0.0
2012-08-27,0.0
2012-09-10,0.0
2012-09-12,50.0
2012-09-20,-33.3333
2012-10-04,0.0
2012-10-26,0.0
2012-11-02,0.0
2012-11-08,150.0
2012-11-12,-60.0
2012-11-21,50.0
2012-12-07,-33.3333
2012-12-10,0.0
2012-12-20,0.0
2012-12-31,0.0
2013-01-03,0.0
2013-01-09,0.0
2013-02-07,50.0
2013-02-08,0.0
2013-02-25,-33.3333
2013-02-26,0.0
2013-02-28,0.0
2013-03-04,50.0
2013-03-05,-33.3333
2013-03-06,0.0
2013-03-08,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-27,0.0
2013-04-02,0.0
2013-04-16,0.0
2013-04-23,0.0
2013-04-26,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-07-01,0.0
2013-07-08,0.0
2013-09-06,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-18,150.0
2014-02-19,20.0
2014-02-20,-16.6667
2014-02-24,-40.0
2014-02-25,0.0
2014-02-27,66.6667
2014-02-28,0.0
2014-03-06,0.0
2014-03-10,-40.0
2014-03-13,-33.3333
2014-03-14,0.0
2014-03-17,50.0
2014-03-18,0.0
2014-03-20,-33.3333
2014-03-24,50.0
2014-03-25,0.0
2014-04-03,0.0
2014-04-10,-33.3333
2014-04-11,50.0
2014-04-16,-33.3333
2014-04-22,0.0
2014-04-29,0.0
2014-05-09,50.0
2014-05-13,-33.3333
2014-05-20,50.0
2014-05-29,-33.3333
2014-06-11,0.0
2014-07-07,0.0
2014-07-23,50.0
2014-08-05,0.0
2014-08-21,0.0
2014-09-03,-33.3333
2014-09-15,0.0
2014-09-30,0.0
2014-10-13,50.0
2014-10-15,-33.3333
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,50.0
2014-11-17,-33.3333
2014-12-09,0.0
2014-12-18,0.0
2015-01-26,0.0
2015-02-12,0.0
2015-02-20,0.0
2015-02-25,0.0
2015-03-03,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-16,0.0
2015-03-23,0.0
2015-03-30,0.0
2015-03-31,50.0
2015-04-06,0.0
2015-04-23,0.0
2015-04-27,0.0
2015-04-30,-33.3333
2015-05-12,0.0
2015-05-20,50.0
2015-06-03,-33.3333
2015-06-30,0.0
2015-07-02,0.0
2015-07-06,0.0
2015-07-08,0.0
2015-07-10,0.0
2015-07-20,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-31,0.0
2015-08-26,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-23,0.0
2015-12-16,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-04,50.0
2016-02-08,-33.3333
2016-02-10,0.0
2016-02-16,0.0
2016-02-19,0.0
2016-02-22,0.0
2016-03-17,0.0
2016-03-23,0.0
2016-04-01,0.0
2016-05-03,-70.4
2016-09-22,170.2703
2016-10-12,25.0
2016-10-13,0.0
2016-12-15,0.0
2017-01-13,0.0
2017-01-25,0.0
2017-03-01,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-14,0.0
2017-03-16,0.0
2017-03-17,200.0
2017-03-20,-16.6667
2017-03-21,-60.0
2017-03-23,50.0
2017-03-28,-33.3333
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,20.0
2017-04-05,-16.6667
2017-04-11,0.0
2017-04-12,0.0
2017-04-21,0.0
2017-04-24,50.0
2017-04-28,66.6667
2017-05-01,0.0
2017-05-05,-40.0
2017-05-09,0.0
2017-05-10,-33.3333
2017-05-23,0.0
2017-06-21,140.0
2017-06-22,0.0
2017-06-23,-33.3333
2017-06-27,-50.0
2017-06-28,100.0
2017-06-29,0.0
2017-07-03,0.0
2017-07-06,0.0
2017-07-25,-50.0
2017-07-27,0.0
2017-07-28,0.0
2017-08-02,100.0
2017-08-03,0.0
2017-08-09,0.0
2017-08-10,12.5
2017-08-11,33.3333
2017-09-01,-66.6667
2017-09-14,50.0
2017-09-20,-33.3333
2017-09-26,0.0
2017-09-27,0.0
2017-10-19,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-30,-90.0
2017-10-31,900.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,100.0
2017-11-08,-50.0
2017-11-15,50.0
2017-11-20,33.3333
2017-11-21,0.0
2017-12-07,-50.0
2017-12-18,0.0
2017-12-21,50.0
2017-12-26,-33.3333
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-03,0.0
2018-01-08,0.0
2018-01-29,0.0
2018-02-13,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-23,0.0
2018-02-27,0.0
2018-03-01,0.0
2018-03-13,0.0
2018-03-15,100.0
2018-04-10,-50.0
2018-04-11,0.0
2018-05-24,0.0
2018-07-05,0.0
2018-07-10,0.0
2018-07-26,10.0
2018-08-06,81.8182
2018-08-07,0.0
2018-08-09,100.0
2018-08-13,0.0
2018-08-20,-50.0
2018-08-21,0.0
2018-08-24,-50.0
2018-08-29,0.0
2018-09-18,0.0
2018-09-26,50.0
2018-10-02,-33.3333
2018-10-11,100.0
2018-10-12,0.0
2018-10-16,0.0
2018-10-25,-50.0
2018-10-26,0.0
2018-11-02,100.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-09,0.0
2018-11-26,-50.0
2018-12-04,100.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-27,-50.0
2018-12-31,100.0
2019-01-04,-50.0
2019-01-07,100.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,-25.0
2019-02-07,33.3333
2019-02-12,-50.0
2019-02-21,200.0
2019-02-22,0.0
2019-02-25,-33.3333
2019-02-26,0.0
2019-03-01,50.0
2019-03-04,-33.3333
2019-03-05,0.0
2019-03-06,0.0
2019-03-08,50.0
2019-03-12,33.3333
2019-03-13,25.0
2019-03-14,0.0
2019-03-15,-20.0
2019-03-18,0.0
2019-03-19,-25.0
2019-03-20,33.3333
2019-03-21,0.0
2019-03-27,-25.0
2019-03-28,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-08,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-03,0.0
2019-05-10,-33.3333
2019-05-13,50.0
2019-05-14,-33.3333
2019-05-15,50.0
2019-05-17,-33.3333
2019-05-21,50.0
2019-05-22,0.0
2019-05-24,-33.3333
2019-05-29,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-19,0.0
2019-06-21,0.0
2019-06-26,-50.0
2019-06-27,200.0
2019-06-28,33.3333
2019-07-01,-25.0
2019-07-02,0.0
2019-07-03,66.6667
2019-07-05,60.0
2019-07-08,37.5
2019-07-09,145.4545
2019-07-10,11.1111
2019-07-11,5.6
2019-07-12,1.0101
2019-07-15,-15.625
2019-07-16,0.0
2019-07-17,-7.4074
2019-07-18,-4.0
2019-07-19,-8.3333
2019-07-22,-4.5455
2019-07-23,-4.7619
2019-07-24,-15.0
2019-07-25,-41.1765
2019-07-26,-40.0
2019-07-29,33.3333
2019-07-30,-12.5
2019-07-31,0.0
2019-08-01,14.2857
2019-08-02,-12.5
2019-08-05,0.0
2019-08-06,14.2857
2019-08-07,25.0
2019-08-08,-14.0
2019-08-09,2.7907
2019-08-12,-20.8145
2019-08-13,28.5714
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,-11.1111
2019-08-19,25.0
2019-08-20,-4.0
2019-08-21,-16.6667
2019-08-22,25.0
2019-08-23,30.0
2019-08-26,-46.1538
2019-08-27,-28.5714
2019-08-28,140.0
2019-08-29,0.0
2019-08-30,1.25
2019-09-03,-17.6955
2019-09-04,-10.0
2019-09-05,-11.1111
2019-09-06,0.0
2019-09-09,25.0
2019-09-10,-30.0
2019-09-11,0.0
2019-09-12,-14.2857
2019-09-13,0.0
2019-09-16,-16.6667
2019-09-17,20.0
2019-09-18,-16.6667
2019-09-19,0.0
2019-09-20,-20.0
2019-09-23,25.0
2019-09-24,-20.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,-25.0
2019-10-03,0.0
2019-10-04,66.6667
2019-10-07,0.0
2019-10-08,-20.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,-25.0
2019-10-16,0.0
2019-10-17,133.3333
2019-10-18,-28.5714
2019-10-21,40.0
2019-10-22,-14.2857
2019-10-23,16.6667
2019-10-24,14.2857
2019-10-25,-12.5
2019-10-28,0.0
2019-10-29,-14.2857
2019-10-30,-16.6667
2019-10-31,20.0
2019-11-01,-16.6667
2019-11-04,20.0
2019-11-05,33.3333
2019-11-06,-12.5
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,14.2857
2019-11-13,-12.5
2019-11-14,-28.5714
2019-11-15,20.0
2019-11-18,-33.3333
2019-11-19,50.0
2019-11-20,-16.6667
2019-11-21,-20.0
2019-11-22,50.0
2019-11-25,-16.6667
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,20.0
2019-12-02,0.0
2019-12-03,-16.6667
2019-12-04,20.0
2019-12-05,-16.6667
2019-12-06,0.0
2019-12-09,-20.0
2019-12-10,0.0
2019-12-11,25.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,20.0
2019-12-17,-16.6667
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,-20.0
2019-12-24,25.0
2019-12-26,-2.0
2019-12-27,-18.3673
2019-12-30,0.0
2019-12-31,25.0
2020-01-03,0.0
2020-01-06,-20.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-10,25.0
2020-01-13,0.0
2020-01-15,20.0
2020-01-16,-33.3333
2020-01-17,50.0
2020-01-21,0.0
2020-01-22,-16.6667
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-05,0.0
2020-02-06,-20.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,-25.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-20,0.0
2020-02-21,33.3333
2020-02-24,-25.0
2020-02-25,33.3333
2020-02-26,-25.0
2020-02-27,0.0
2020-03-03,0.0
2020-03-05,-33.3333
2020-03-06,50.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,-33.3333
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-18,-10.0
2020-03-19,11.1111
2020-03-20,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-27,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-13,0.0
2020-04-16,0.0
2020-04-20,50.0
2020-04-21,-33.3333
2020-04-22,0.0
2020-04-29,0.0
2020-04-30,50.0
2020-05-01,66.6667
2020-05-04,-20.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,25.0
2020-05-08,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,-20.0
2020-05-19,25.0
2020-05-21,-40.0
2020-05-26,43.3333
2020-05-28,16.2791
2020-05-29,-40.0
2020-06-01,66.6667
2020-06-02,0.0
2020-06-03,-20.0
2020-06-05,25.0
2020-06-08,-20.0
2020-06-11,25.0
2020-06-12,-40.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,66.6667
2020-06-18,-20.0
2020-06-19,0.0
2020-06-23,-25.0
2020-06-24,0.0
2020-06-26,16.6667
2020-06-29,0.0
2020-07-06,-14.2857
2020-07-09,-33.3333
2020-07-14,0.0
2020-07-21,100.0
2020-07-22,25.0
2020-07-24,-20.0
2020-07-27,-12.5
2020-07-28,4.2857
2020-07-30,-17.8082
