ticker,BRQS US Equity
2016-08-29,0.0
2016-08-30,0.0
2016-09-01,0.0
2016-09-06,-0.4902
2016-09-07,0.4926
2016-09-08,0.0
2016-09-09,0.2929
2016-09-12,0.099
2016-09-13,-0.293
2016-09-15,0.0
2016-09-16,0.0
2016-09-21,0.4897
2016-09-22,-0.0975
2016-09-28,-0.4878
2016-09-29,0.4902
2016-09-30,0.0
2016-10-06,0.1951
2016-10-13,-0.2921
2016-10-31,0.0977
2016-11-04,-0.4878
2016-11-07,0.4902
2016-11-08,0.4878
2016-11-11,-0.4854
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.4878
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.4854
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-14,0.0
2016-12-21,0.1208
2016-12-22,0.3619
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,-0.4808
2017-01-03,-0.4831
2017-01-05,0.9709
2017-01-06,-0.5757
2017-01-10,0.0955
2017-01-11,0.4831
2017-01-17,-1.4423
2017-01-26,0.4878
2017-01-31,0.9709
2017-02-02,0.0
2017-02-14,-0.4808
2017-03-13,0.0
2017-03-14,-0.3865
2017-03-15,-0.097
2017-03-16,0.0
2017-03-20,-0.4854
2017-03-21,0.4878
2017-03-27,0.4854
2017-03-28,-0.4831
2017-03-30,0.2427
2017-03-31,0.2421
2017-04-03,0.0
2017-04-05,-0.4831
2017-04-06,0.4854
2017-04-07,0.4831
2017-04-10,0.0
2017-04-12,-0.9615
2017-04-13,0.4854
2017-04-17,0.4831
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,-0.4808
2017-04-24,0.4831
2017-04-26,0.4808
2017-05-01,0.0
2017-05-08,0.0957
2017-05-10,-0.5736
2017-05-11,0.0
2017-05-15,0.0
2017-05-22,0.4808
2017-05-25,-0.4785
2017-05-26,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-12,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-20,-1.4423
2017-06-22,0.9756
2017-06-26,0.0
2017-06-27,-0.9662
2017-07-06,1.4634
2017-07-07,0.0
2017-07-10,0.9615
2017-07-11,0.0
2017-07-12,-3.8095
2017-07-18,0.495
2017-07-19,1.4778
2017-07-27,-7.767
2017-08-01,7.3684
2017-08-02,-2.9412000000000003
2017-08-03,3.0303
2017-08-04,-2.9412000000000003
2017-08-07,-3.0303
2017-08-08,-1.0417
2017-08-10,1.0526
2017-08-11,-0.0229
2017-08-14,0.0229
2017-08-15,1.0417
2017-08-18,-23.1959
2017-08-21,-16.7785
2017-08-22,-4.0323
2017-08-23,-8.2017
2017-08-24,8.9345
2017-08-25,11.7647
2017-08-28,5.2632
2017-08-29,-3.5714
2017-08-30,-5.1852
2017-08-31,-2.3438
2017-09-01,-1.6
2017-09-05,-3.4779999999999998
2017-09-06,3.6034
2017-09-07,2.439
2017-09-08,-1.5873
2017-09-11,0.8065
2017-09-12,-1.52
2017-09-14,-0.8936
2017-09-15,0.8197
2017-09-18,-2.826
2017-09-19,-4.7053
2017-09-20,-1.6681
2017-09-21,6.25
2017-09-25,-3.3613
2017-09-26,-0.8696
2017-09-27,-1.3158
2017-09-28,-2.2222
2017-09-29,4.5455
2017-10-02,0.8696
2017-10-03,1.7241
2017-10-04,-4.2373
2017-10-05,0.0
2017-10-06,-0.885
2017-10-09,-0.8929
2017-10-10,5.2
2017-10-11,-1.5175
2017-10-12,-1.9478
2017-10-13,1.9865
2017-10-16,-3.4783
2017-10-17,-7.027
2017-10-18,-5.4942
2017-10-19,-3.6193999999999997
2017-10-20,0.6383
2017-10-24,-6.9767
2017-10-25,4.025
2017-10-27,-7.1464
2017-10-30,2.3529
2017-10-31,-8.046
2017-11-01,5.0
2017-11-02,-0.5952
2017-11-03,-0.8383
2017-11-08,21.9807
2017-11-09,-2.9703
2017-11-10,-1.0204
2017-11-13,-2.0619
2017-11-14,-2.1053
2017-11-16,1.0753
2017-11-17,12.766
2017-11-20,4.3547
2017-11-21,-4.173
2017-11-22,-1.4189
2017-11-24,0.8651
2017-11-27,1.7306
2017-11-28,-2.0742
2017-11-29,-6.6667
2017-11-30,5.0
2017-12-01,0.0
2017-12-07,-2.8183
2017-12-11,9.0
2017-12-12,-2.7523
2017-12-13,0.9434
2017-12-14,1.2
2017-12-15,-0.918
2017-12-18,2.5259
2017-12-19,-9.0
2017-12-20,5.8941
2017-12-21,-3.7736
2017-12-22,-0.9804
2017-12-27,4.9505
2017-12-28,2.8302
2018-01-02,6.422
2018-01-03,-1.1569
2018-01-04,0.2983
2018-01-05,5.2174
2018-01-08,4.1322
2018-01-09,-0.7937
2018-01-10,4.0
2018-01-11,-0.7692
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,1.5504
2018-01-18,-1.5267
2018-01-19,1.5504
2018-01-23,-2.9008000000000003
2018-01-24,2.2013
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,5.0
2018-01-30,1.0989
2018-01-31,1.4493
2018-02-01,-2.8571
2018-02-02,4.4118
2018-02-05,4.2254
2018-02-06,21.6216
2018-02-07,0.8333
2018-02-08,9.6419
2018-02-09,-6.0302
2018-02-12,1.0695000000000001
2018-02-13,2.1164
2018-02-14,1.0363
2018-02-15,-8.7179
2018-02-16,2.2472
2018-02-20,0.5495
2018-02-21,2.7321999999999997
2018-02-22,-1.0638
2018-02-23,2.1505
2018-02-26,-1.0526
2018-02-28,-0.5319
2018-03-01,0.0
2018-03-02,4.2781
2018-03-05,-3.0769
2018-03-06,2.1164
2018-03-07,-1.5544
2018-03-08,2.6316
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,-5.641
2018-03-16,2.1739
2018-03-19,0.0
2018-03-21,1.0638
2018-03-23,-0.5263
2018-03-26,-2.1164
2018-03-27,-2.7027
2018-03-28,0.0
2018-03-29,-3.3333
2018-04-02,2.2989
2018-04-03,6.7416
2018-04-04,2.6316
2018-04-05,0.5128
2018-04-06,-1.0204
2018-04-09,-6.701
2018-04-10,7.1823
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,-19.0722
2018-04-16,17.1975
2018-04-17,3.2609
2018-04-18,-1.0526
2018-04-19,1.0638
2018-04-20,1.5789
2018-04-23,-5.1813
2018-04-24,-1.6393
2018-04-25,-5.5556
2018-04-26,-2.9412000000000003
2018-04-27,-3.0303
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,-5.0
2018-05-03,-0.6579
2018-05-04,-9.9338
2018-05-07,32.3529
2018-05-08,-5.5556
2018-05-11,-12.3529
2018-05-14,-5.7047
2018-05-15,-1.0676
2018-05-16,7.9137
2018-05-17,-6.0
2018-05-18,-0.7092
2018-05-21,-1.4285999999999999
2018-05-22,1.4493
2018-05-23,-6.4286
2018-05-24,-5.3435
2018-05-25,-8.0645
2018-05-29,-8.7719
2018-05-30,0.0
2018-05-31,12.5
2018-06-01,-1.7094
2018-06-04,0.8696
2018-06-05,0.0
2018-06-07,1.3569
2018-06-08,-3.0398
2018-06-11,1.286
2018-06-12,4.0999
2018-06-13,-7.0715
2018-06-14,-1.5219
2018-06-18,6.8909
2018-06-19,-3.6877
2018-06-20,4.1115
2018-06-22,-5.0042
2018-06-25,-2.3214
2018-06-26,-0.3656
2018-06-27,0.9174
2018-06-28,-1.8182
2018-06-29,1.2963
2018-07-02,-7.6782
2018-07-03,5.9406
2018-07-05,-3.7382999999999997
2018-07-06,1.9417
2018-07-10,-7.619
2018-07-11,2.6206
2018-07-12,-8.5813
2018-07-13,1.0989
2018-07-16,0.0
2018-07-17,2.1739
2018-07-18,6.383
2018-07-19,-7.0
2018-07-20,1.0753
2018-07-23,-1.0638
2018-07-24,0.0
2018-07-25,7.5269
2018-07-26,2.0
2018-07-27,0.0
2018-07-30,-11.7647
2018-07-31,-4.4444
2018-08-01,1.1628
2018-08-02,15.7471
2018-08-03,-13.604800000000001
2018-08-06,0.0
2018-08-07,17.4713
2018-08-08,-11.9374
2018-08-09,-1.1111
2018-08-10,11.236
2018-08-13,-10.101
2018-08-14,0.0
2018-08-15,6.7416
2018-08-16,0.7116
2018-08-17,-5.9325
2018-08-21,0.0
2018-08-23,0.0
2018-08-24,2.2222
2018-08-27,-2.1739
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.1111
2018-09-04,0.9989
2018-09-05,-1.0989
2018-09-12,1.1111
2018-09-14,0.0
2018-09-21,1.0989
2018-09-25,3.2609
2018-10-01,1.0526
2018-10-02,-4.1667
2018-10-03,3.0435
2018-10-04,-8.8608
2018-10-05,4.1667
2018-10-08,0.6667
2018-10-09,-6.181
2018-10-10,3.5294
2018-10-18,2.2727
2018-10-19,-6.0
2018-10-22,0.4728
2018-10-23,0.0
2018-10-25,-23.5294
2018-10-26,7.6923
2018-10-29,1.7143000000000002
2018-10-30,12.3596
2018-10-31,0.0
2018-11-01,-12.5
2018-11-02,4.2857
2018-11-05,9.589
2018-11-06,-11.25
2018-11-07,5.0704
2018-11-09,-10.1877
2018-11-12,-20.8955
2018-11-13,13.5849
2018-11-16,-7.6411999999999995
2018-11-19,7.9137
2018-11-20,-6.6667
2018-11-21,5.0
2018-11-23,-28.2313
2018-11-26,19.9052
2018-11-27,6.7194
2018-11-29,-5.1852
2018-11-30,122.6563
2018-12-03,-23.7719
2018-12-04,-7.71
2018-12-06,0.0
2018-12-07,-0.9975
2018-12-10,-4.7859
2018-12-12,3.7037
2018-12-13,-4.3367
2018-12-14,3.4667
2018-12-17,-1.5464
2018-12-18,-9.6859
2018-12-19,1.4493
2018-12-20,-10.0
2018-12-21,5.3968
2018-12-24,-4.5181000000000004
2018-12-26,1.2618
2018-12-27,-1.8692
2018-12-28,1.5873
2018-12-31,0.0
2019-01-02,1.1280999999999999
2019-01-04,17.4284
2019-01-07,-2.6341
2019-01-08,-1.6216
2019-01-09,-12.2005
2019-01-10,76.789
2019-01-11,-17.6991
2019-01-14,7.7419
2019-01-15,-0.1996
2019-01-16,-9.4
2019-01-17,9.2715
2019-01-18,0.5657
2019-01-23,-15.6288
2019-01-24,0.0
2019-01-25,-7.1429
2019-01-28,0.5
2019-01-29,8.9552
2019-02-01,-1.3933
2019-02-05,7.3379
2019-02-11,-11.5044
2019-02-12,8.75
2019-02-14,-3.4483
2019-02-20,-4.7619
2019-02-21,-3.75
2019-02-22,7.7532
2019-02-26,1.2414
2019-02-27,-7.1429
2019-02-28,9.7436
2019-03-01,-5.1752
2019-03-04,3.2401
2019-03-05,-2.2124
2019-03-06,7.1413
2019-03-07,-15.7156
2019-03-08,7.5676
2019-03-11,-0.7538
2019-03-12,-5.3165
2019-03-13,4.2781
2019-03-14,3.8462
2019-03-15,4.6914
2019-03-18,6.1321
2019-03-19,1.1111
2019-03-20,4.3956
2019-03-21,-8.1263
2019-03-22,7.0875
2019-03-25,4.7846
2019-03-26,-5.6546
2019-03-27,5.3593
2019-03-28,-1.7997
2019-04-01,-0.1611
2019-04-02,-3.4009
2019-04-05,-0.3254
2019-04-08,1.8934
2019-04-10,0.3845
2019-04-22,-4.2553
2019-04-23,7.78
2019-04-24,1.0288
2019-04-25,-23.4694
2019-04-26,4.0
2019-04-29,-1.2821
2019-04-30,0.0701
2019-05-01,-0.0701
2019-05-02,-1.039
2019-05-03,-1.3123
2019-05-06,-0.266
2019-05-07,-3.4667
2019-05-09,5.5249
2019-05-10,-1.0471
2019-05-13,-4.7619
2019-05-14,4.4444
2019-05-16,4.5213
2019-05-17,-1.7812000000000001
2019-05-21,-6.7358
2019-05-22,7.525
2019-05-23,-5.4483
2019-05-24,-8.469899999999999
2019-05-28,0.0
2019-05-29,-5.3731
2019-05-30,3.1546
2019-05-31,-2.5841
2019-06-03,-8.0207
2019-06-04,3.0717
2019-06-05,-0.6623
2019-06-06,6.0133
2019-06-07,5.3327
2019-06-10,1.4925
2019-06-12,-11.1765
2019-06-13,-3.6424
2019-06-14,0.3436
2019-06-17,2.7397
2019-06-18,0.0
2019-06-25,-8.91
2019-06-26,3.1946
2019-07-09,-5.1418
2019-07-10,0.3738
2019-07-12,-2.8305
2019-07-16,14.2162
2019-07-18,-14.3361
2019-07-19,-2.0645
2019-07-22,19.996
2019-07-23,-13.330400000000001
2019-07-25,-2.1154
2019-07-26,2.1611
2019-07-30,3.8462
2019-07-31,-7.4074
2019-08-01,0.0
2019-08-02,0.0
2019-08-06,9.8
2019-08-07,-19.1257
2019-08-08,-4.0541
2019-08-09,0.0
2019-08-12,1.8545
2019-08-14,-7.3519
2019-08-15,-0.4975
2019-08-19,0.635
2019-08-27,0.3627
2019-08-29,4.4554
2019-08-30,1.8957000000000002
2019-09-05,-10.6977
2019-09-06,-1.0417
2019-09-10,2.6316
2019-09-12,-7.6923
2020-03-12,125.5556
2020-03-13,-42.1182
2020-03-16,-27.8
2020-03-17,-25.7382
2020-03-18,-8.7302
2020-03-19,13.0435
2020-03-20,-19.2308
2020-03-23,3.4095
2020-03-24,0.7736
2020-03-25,-7.6951
2020-03-26,43.5644
2020-03-27,-15.8621
2020-03-30,-7.377
2020-03-31,-3.5398
2020-04-01,4.5872
2020-04-02,-5.6053
2020-04-03,18.0188
2020-04-07,0.4173
2020-04-08,-20.0188
2020-04-09,22.549
2020-04-13,220.8
2020-04-14,-12.967600000000001
2020-04-15,-5.4441
2020-04-16,-15.1515
2020-04-17,5.0
2020-04-20,23.8095
2020-04-21,-31.3187
2020-04-22,0.0
2020-04-23,-5.6
2020-04-24,-7.2034
2020-04-27,-7.3059
2020-04-28,-4.4384
2020-04-29,-0.5155
2020-04-30,-0.5337
2020-05-01,-4.6676
2020-05-04,-19.9126
2020-05-05,-1.0644
2020-05-06,6.2069
2020-05-07,1.2987
2020-05-08,-3.8462
2020-05-11,-4.0
2020-05-12,1.3889
2020-05-13,-10.9589
2020-05-14,-6.1538
2020-05-15,1.6393
2020-05-18,0.8065
2020-05-19,4.0
2020-05-20,2.6923
2020-05-21,8.6142
2020-05-22,5.5172
2020-05-26,3.268
2020-05-27,-5.0633
2020-05-28,0.0
2020-05-29,-2.6667
2020-06-01,0.0068
2020-06-02,-0.6917
2020-06-03,7.4276
2020-06-04,3.3639
2020-06-05,-1.8694
2020-06-08,-1.8987
2020-06-09,0.6452
2020-06-10,26.2949
2020-06-11,-15.7547
2020-06-12,0.6145
2020-06-15,2.3952
2020-06-16,1.7544
2020-06-17,-8.0402
2020-06-18,1.2499
2020-06-19,-1.8578999999999999
2020-06-22,0.0
2020-06-23,-0.6289
2020-06-24,-4.4304
2020-06-25,-1.3245
2020-06-26,-8.3893
2020-06-29,-2.5641
2020-06-30,-1.5038
2020-07-01,-12.9771
2020-07-02,5.2632
2020-07-06,14.1667
2020-07-07,-2.1898
2020-07-08,2.2388
2020-07-09,-7.2993
2020-07-10,-3.1496
2020-07-13,-4.878
2020-07-14,-3.4188
2020-07-15,-11.5044
2020-07-16,-10.0
2020-07-17,-5.5556
2020-07-20,44.7059
2020-07-21,16.2602
2020-07-22,-0.6993
2020-07-23,-4.9296
2020-07-24,-14.0741
2020-07-27,-0.8621
2020-07-28,-0.8696
2020-07-29,0.0
2020-07-30,-3.5088
2020-07-31,-1.8182
