ticker,ZEST US Equity
2011-01-25,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,5.7143
2011-02-03,0.0
2011-02-07,0.0
2011-02-08,5.4054
2011-02-09,-5.1282
2011-02-11,-24.3243
2011-02-14,32.1429
2011-02-15,8.1081
2011-02-16,-27.5
2011-02-23,3.4483
2011-02-24,-3.3333
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,-24.1379
2011-03-03,59.0909
2011-03-04,0.0
2011-03-07,0.0
2011-03-09,0.0
2011-03-24,-37.1429
2011-03-25,0.0
2011-03-31,59.0909
2011-04-01,0.0
2011-04-04,0.0
2011-04-06,0.0
2011-04-11,0.0
2011-04-15,-48.2857
2011-04-27,93.3702
2011-04-28,-28.5714
2011-04-29,0.0
2011-05-02,8.0
2011-05-03,0.0
2011-05-05,-25.9259
2011-05-06,0.0
2011-05-09,10.0
2011-05-10,22.7273
2011-05-11,-12.592600000000001
2011-05-17,-15.2542
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,50.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,-3.3333
2011-05-31,-6.8966
2011-06-01,11.1111
2011-06-02,-50.0
2011-06-03,0.0
2011-06-10,66.6667
2011-06-13,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-21,-20.0
2011-06-22,-25.0
2011-06-28,66.6667
2011-06-29,20.0
2011-07-01,-10.0
2011-07-05,29.6296
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,14.2857
2011-07-13,-62.5
2011-07-29,66.6667
2011-08-01,0.0
2011-08-03,0.0
2011-08-15,-40.0
2011-08-26,166.6667
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-15,-62.25
2011-09-20,164.9007
2011-09-21,-61.25
2011-09-29,158.0645
2011-10-13,-12.5
2011-10-19,-28.5714
2011-10-20,0.0
2011-10-26,0.0
2011-10-27,56.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-10,-10.2564
2011-11-17,-42.8571
2011-11-18,0.0
2011-11-23,0.0
2011-11-28,-24.5
2011-11-29,0.0
2011-11-30,98.6755
2011-12-01,-33.3333
2011-12-02,15.0
2011-12-05,0.0
2011-12-06,-21.7391
2011-12-07,27.7778
2011-12-08,-8.6957
2011-12-09,-28.0952
2011-12-12,39.0728
2011-12-15,-27.1429
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-22,30.719
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,4.5
2011-12-29,0.0
2011-12-30,-27.7512
2012-01-05,5.9603
2012-01-12,30.625
2012-01-13,-42.5837
2012-01-17,72.5
2012-01-19,-27.5362
2012-01-20,0.0
2012-01-23,0.0
2012-01-25,0.0
2012-01-26,-26.6667
2012-01-27,9.0909
2012-01-30,-8.3333
2012-01-31,35.4545
2012-02-01,-69.3792
2012-02-07,205.3425
2012-02-08,-13.8627
2012-02-13,-45.5208
2012-02-16,52.9637
2012-02-17,-28.0
2012-02-29,37.5
2012-03-05,-9.0909
2012-03-06,-42.2222
2012-03-19,90.3846
2012-03-20,0.0
2012-03-26,0.0
2012-03-28,-38.3838
2012-03-29,113.1148
2012-03-30,0.0
2012-04-11,-38.4615
2012-04-13,-18.75
2012-04-16,0.0
2012-04-17,7.6923
2012-04-18,0.0
2012-04-25,41.4286
2012-04-27,11.1111
2012-04-30,0.0
2012-05-02,-44.5455
2012-05-14,0.0
2012-05-17,0.0
2012-05-21,0.0
2012-05-24,80.3279
2012-05-25,-27.2727
2012-05-31,25.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-18,-10.0
2012-06-19,0.0
2012-06-25,11.1111
2012-06-26,0.0
2012-06-28,0.0
2012-06-29,15.0
2012-07-02,21.7391
2012-07-03,-14.2857
2012-07-05,20.8333
2012-07-06,0.0
2012-07-09,-17.2414
2012-07-10,-33.3333
2012-07-13,50.0
2012-07-18,-33.3333
2012-07-20,0.0
2012-07-23,25.0
2012-07-24,0.0
2012-07-25,-10.0
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,11.1111
2012-08-01,0.0
2012-08-06,-10.0
2012-08-13,0.0
2012-08-14,11.1111
2012-08-15,10.0
2012-08-16,-9.0909
2012-08-21,10.0
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,9.0909
2012-08-28,-8.3333
2012-08-29,0.0
2012-08-30,0.0
2012-09-04,-10.0
2012-09-05,21.2121
2012-09-06,-16.6667
2012-09-07,0.0
2012-09-10,-30.0
2012-09-11,42.8571
2012-09-13,-10.0
2012-09-17,0.0
2012-09-20,-1.1111
2012-09-21,0.0
2012-09-25,23.5955
2012-09-26,4.5455
2012-09-28,-4.3478
2012-10-01,0.0
2012-10-02,-20.7955
2012-10-04,14.7776
2012-10-08,10.0
2012-10-09,0.0
2012-10-10,-17.2727
2012-10-15,9.8901
2012-10-16,10.0
2012-10-17,-9.0909
2012-10-22,-10.0
2012-10-23,0.0
2012-10-25,0.0
2012-11-05,11.1111
2012-11-06,0.0
2012-11-08,5.0
2012-11-15,-8.869
2012-11-19,-16.3945
2012-11-20,-18.9063
2012-11-21,0.0
2012-11-26,-19.8459
2012-11-27,-3.8462
2012-11-28,110.0
2012-11-29,-23.8095
2012-12-03,-12.5
2012-12-06,-28.3929
2012-12-10,37.4065
2012-12-11,-27.2232
2012-12-13,-40.1496
2012-12-14,133.3333
2012-12-17,-35.7143
2012-12-19,77.7778
2012-12-20,0.0
2012-12-21,0.0
2012-12-27,0.0
2012-12-31,0.0
2013-01-07,0.0
2013-01-14,-60.0
2013-01-15,150.0
2013-01-16,-37.5
2013-01-17,-20.0
2013-01-18,75.0
2013-01-22,0.0
2013-01-23,-41.4286
2013-01-24,0.0
2013-02-05,21.9512
2013-02-06,50.0
2013-02-07,-33.3333
2013-02-08,20.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-14,3.3333
2013-02-20,-8.0645
2013-02-26,-29.8246
2013-02-27,0.0
2013-03-01,0.0
2013-03-04,42.5
2013-03-05,-28.0702
2013-03-07,21.9512
2013-03-08,0.0
2013-03-11,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-18,-20.0
2013-03-19,0.0
2013-03-21,-12.5
2013-03-25,0.0
2013-03-27,0.0
2013-03-28,-14.2857
2013-04-01,0.4167
2013-04-10,26.1411
2013-04-12,10.526299999999999
2013-04-23,3.5714
2013-04-24,-3.4483
2013-04-25,114.2857
2013-04-26,-11.1111
2013-04-29,-6.875
2013-04-30,-6.0403
2013-05-01,6.4286
2013-05-02,0.6711
2013-05-03,-0.6667
2013-05-06,-16.7785
2013-05-07,20.1613
2013-05-08,-6.0403
2013-05-09,0.0
2013-05-10,-8.5714
2013-05-13,-1.5625
2013-05-14,0.0
2013-05-15,-24.4048
2013-05-16,-0.2625
2013-05-17,0.0
2013-05-20,5.2632
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,40.0
2013-05-28,-41.4286
2013-05-29,-23.1707
2013-05-31,11.1111
2013-06-03,0.0
2013-06-04,-2.8571
2013-06-05,-5.5147
2013-06-06,21.0117
2013-06-07,0.0
2013-06-10,28.6174
2013-06-11,36.0
2013-06-12,-4.4118
2013-06-20,-38.4615
2013-06-28,0.0
2013-07-01,0.0
2013-07-12,-20.0
2013-07-19,21.875
2013-07-22,0.0
2013-07-23,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-08-01,38.4615
2013-08-05,-27.7778
2013-08-14,0.0
2013-08-15,0.0
2013-08-21,28.2051
2013-08-22,-20.0
2013-08-28,0.0
2013-09-03,25.0
2013-09-04,-16.0
2013-09-05,2.3810000000000002
2013-09-06,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,-2.3256
2013-09-17,4.7619
2013-09-19,-4.5455
2013-09-23,0.0
2013-09-25,7.1429
2013-09-26,-8.8889
2013-09-27,21.9512
2013-09-30,0.0
2013-10-02,-20.0
2013-10-03,25.0
2013-10-04,4.0
2013-10-07,-23.0769
2013-10-09,25.0
2013-10-11,0.0
2013-10-14,-6.0
2013-10-15,-4.2553
2013-10-16,-3.3333
2013-10-17,0.0
2013-10-18,14.9425
2013-10-21,7.0
2013-10-23,30.8411
2013-10-24,-14.2857
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,-15.0
2013-10-30,-15.6863
2013-10-31,-4.6512
2013-11-01,21.9512
2013-11-04,0.0
2013-11-11,0.0
2013-11-14,0.0
2013-11-15,20.0
2013-11-18,-16.6667
2013-11-19,20.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,-41.6667
2013-11-27,71.4286
2013-12-02,-33.3333
2013-12-03,0.0
2013-12-04,0.3125
2013-12-05,24.6106
2013-12-11,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-27,40.0
2013-12-30,-35.7143
2014-01-02,0.2778
2014-01-09,10.8033
2014-01-10,0.0
2014-01-13,-9.75
2014-01-15,0.0
2014-01-21,0.0
2014-01-28,10.8033
2014-01-29,0.0
2014-01-30,-14.0
2014-01-31,16.2791
2014-02-04,0.0
2014-02-05,0.0
2014-02-07,4.75
2014-02-11,-12.7685
2014-02-12,31.3269
2014-02-13,0.0
2014-02-14,0.0
2014-02-19,-33.3333
2014-02-27,-12.5
2014-03-07,0.0
2014-03-10,14.2857
2014-03-17,13.75
2014-03-19,-40.6593
2014-03-24,31.4815
2014-03-25,-11.2676
2014-03-27,13.0952
2014-04-01,-11.5789
2014-04-22,13.0952
2014-04-25,0.0
2014-04-30,-29.8246
2014-05-01,48.0
2014-05-09,-18.9189
2014-05-29,-16.6667
2014-05-30,0.0
2014-06-04,0.0
2014-06-09,20.0
2014-06-10,33.3333
2014-06-12,25.0
2014-06-13,-10.0
2014-06-19,-31.1111
2014-06-23,45.1613
2014-06-24,-11.1111
2014-06-25,-2.5
2014-06-26,-20.5128
2014-06-27,77.4194
2014-06-30,24.5455
2014-07-01,16.7883
2014-07-02,-31.25
2014-07-03,0.0
2014-07-08,41.8182
2014-07-09,0.0
2014-07-11,-3.8462
2014-07-15,6.6667
2014-07-16,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-29,-31.25
2014-08-01,3.6364
2014-08-13,-3.5088
2014-08-14,9.0909
2014-08-15,-8.3333
2014-08-18,0.0
2014-08-21,23.6364
2014-08-22,0.0
2014-08-25,-11.7647
2014-08-26,-8.3333
2014-08-27,18.1818
2014-08-29,-15.3846
2014-09-04,-18.1818
2014-09-05,11.1111
2014-09-08,-20.0
2014-09-09,25.0
2014-09-11,0.0
2014-09-15,0.0
2014-09-17,0.0
2014-09-18,10.0
2014-09-22,9.0909
2014-09-23,-8.3333
2014-09-25,9.0909
2014-09-29,16.6667
2014-10-01,0.0
2014-10-06,4.2857
2014-10-09,0.0
2014-10-10,-4.1096
2014-10-16,0.0
2014-10-17,0.0
2014-10-27,-7.1429
2014-10-28,-23.0769
2014-10-29,30.0
2014-11-06,0.0
2014-11-21,-76.9231
2014-11-26,233.3333
2014-12-02,-60.0
2014-12-03,250.0
2014-12-04,0.0
2014-12-08,0.0
2014-12-10,7.1429
2014-12-12,-53.3333
2014-12-15,0.0
2014-12-17,28.5714
2014-12-22,11.1111
2014-12-29,-50.0
2015-01-14,100.0
2015-01-22,0.0
2015-01-23,-46.0
2015-02-02,85.1852
2015-02-13,-20.0
2015-02-27,-32.5
2015-03-05,85.1852
2015-03-10,0.0
2015-03-12,0.0
2015-03-26,-35.0
2015-04-06,115.3846
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-13,0.0
2015-04-16,0.0
2015-04-20,0.0
2015-04-21,0.1786
2015-04-23,3.3868
2015-04-29,-44.8276
2015-05-04,-25.0
2015-05-06,3.3333
2015-06-04,90.3226
2015-06-05,-23.7288
2015-06-10,0.0
2015-06-11,-33.3333
2015-06-15,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,30.0
2015-06-29,0.0
2015-07-01,-48.7179
2015-07-15,150.0
2015-07-16,-8.0
2015-07-17,-2.1739
2015-07-20,-22.2222
2015-07-27,-40.0
2015-08-06,23.8095
2015-08-07,7.6923
2015-08-11,-46.4286
2015-08-31,33.3333
2015-09-04,5.0
2015-09-08,-4.7619
2015-09-18,0.0
2015-09-28,0.0
2015-10-02,0.0
2015-10-27,0.0
2015-10-29,0.0
2015-11-03,0.0
2015-11-16,0.0
2015-11-23,-40.0
2015-11-24,0.0
2015-12-10,150.0
2015-12-11,0.0
2015-12-18,66.6667
2015-12-21,20.0
2015-12-22,0.0
2015-12-28,5.8333
2016-01-08,-21.2598
2016-01-14,0.0
2016-01-19,0.0
2016-01-25,0.0
2016-01-27,-30.75
2016-02-05,44.4043
2016-02-08,-19.0
2016-02-09,48.1481
2016-02-10,8.3333
2016-02-12,0.0
2016-02-16,-38.4615
2016-02-22,0.0
2016-03-02,0.0
2016-03-04,50.0
2016-03-17,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-04-01,33.0
2016-04-04,0.0
2016-04-06,10.2757
2016-04-14,-9.0909
2016-04-22,-10.0
2016-04-25,0.0
2016-04-26,0.0
2016-05-03,16.6667
2016-05-04,-14.2857
2016-05-05,0.0
2016-05-06,0.0
2016-05-10,-5.5556
2016-05-11,-11.7647
2016-05-12,-3.3333
2016-05-17,-17.2414
2016-05-18,0.0
2016-05-20,8.3333
2016-05-23,23.0769
2016-05-24,0.0
2016-05-25,1.5625
2016-05-26,1.5385
2016-05-31,27.2727
2016-06-01,-4.7619
2016-06-02,0.0
2016-06-07,10.0
2016-06-08,-9.0909
2016-06-10,-15.0
2016-06-13,0.0
2016-06-16,5.8824
2016-06-20,0.5556
2016-06-21,-0.5525
2016-06-22,5.5556
2016-06-23,0.0
2016-06-27,-10.526299999999999
2016-06-28,5.8824
2016-07-05,0.0
2016-07-07,-2.7778
2016-07-11,0.0
2016-07-14,2.8571
2016-07-15,2.7778
2016-07-22,0.0
2016-07-25,-8.1081
2016-08-08,0.0
2016-08-10,23.5294
2016-08-11,-27.1429
2016-08-12,-7.1895
2016-08-15,-17.1127
2016-08-16,-2.294
2016-08-17,-13.0435
2016-08-18,-5.0
2016-08-19,-5.2632
2016-08-22,-11.1111
2016-08-23,-3.125
2016-08-24,-9.6774
2016-08-25,0.0
2016-08-26,0.55
2016-08-29,-0.547
2016-08-30,0.7143
2016-08-31,20.5674
2016-09-01,-8.8235
2016-09-02,2.5806
2016-09-06,-1.3836
2016-09-07,8.4184
2016-09-08,4.7059
2016-09-09,0.2247
2016-09-12,6.5022
2016-09-13,-5.2632
2016-09-14,5.5556
2016-09-15,2.6316
2016-09-16,-0.4923
2016-09-19,1.0101
2016-09-20,2.0408
2016-09-21,15.0
2016-09-22,0.0
2016-09-23,-4.3478
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,-2.2727
2016-09-29,-2.3256
2016-09-30,-7.619
2016-10-03,-4.6392
2016-10-04,-5.4054
2016-10-05,-5.1429
2016-10-06,2.4096
2016-10-07,-8.2353
2016-10-10,-10.2564
2016-10-11,-10.0
2016-10-12,3.1746
2016-10-13,0.0
2016-10-14,-0.0019
2016-10-17,-1.5366
2016-10-18,-10.1563
2016-10-19,-1.7391
2016-10-20,2.6549
2016-10-21,-5.0
2016-10-24,6.1706
2016-10-25,-3.4188
2016-10-26,3.5398
2016-10-27,2.2222
2016-10-28,0.3344
2016-10-31,-10.8333
2016-11-01,12.1495
2016-11-02,0.8333
2016-11-03,-0.8926
2016-11-04,0.7338
2016-11-07,-0.6623
2016-11-08,-3.3333
2016-11-09,0.2414
2016-11-10,-0.2408
2016-11-11,0.0
2016-11-14,-3.4483
2016-11-15,5.3571
2016-11-16,-1.6949
2016-11-17,0.8621
2016-11-18,0.1709
2016-11-21,-4.4369
2016-11-22,-1.7856999999999998
2016-11-23,0.9091
2016-11-25,-1.8018
2016-11-28,-0.9174
2016-11-29,3.7037
2016-11-30,-1.7856999999999998
2016-12-01,-4.5455
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.9524
2016-12-07,3.7736
2016-12-08,0.0
2016-12-09,-1.8182
2016-12-12,0.0
2016-12-13,4.6296
2016-12-14,-9.2035
2016-12-15,4.2885
2016-12-16,-3.7382999999999997
2016-12-19,-13.0097
2016-12-20,16.9643
2016-12-21,-0.9542
2016-12-22,-2.6975
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,-0.9901
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.4
2017-01-05,-0.3984
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,1.4
2017-01-13,-6.3116
2017-01-17,-5.4737
2017-01-18,-8.686
2017-01-19,1.9512
2017-01-20,5.5024
2017-01-23,1.8141
2017-01-24,4.6771
2017-01-25,6.383
2017-01-26,2.0
2017-01-27,0.0
2017-01-30,-11.7647
2017-01-31,-2.0264
2017-02-01,0.7074
2017-02-02,-5.4054
2017-02-03,4.7619
2017-02-06,-1.1364
2017-02-07,-2.2989
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,-1.1764999999999999
2017-02-13,-3.5714
2017-02-14,-1.4815
2017-02-15,1.2530999999999999
2017-02-16,1.4851
2017-02-17,-0.7317
2017-02-21,-1.7199
2017-02-22,0.25
2017-02-23,0.7481
2017-02-24,-0.9901
2017-02-27,0.0
2017-02-28,3.75
2017-03-01,10.1205
2017-03-02,1.7505
2017-03-03,-8.6022
2017-03-06,0.0
2017-03-07,20.0
2017-03-08,17.647100000000002
2017-03-09,18.3333
2017-03-10,0.0
2017-03-13,9.1549
2017-03-14,-25.2903
2017-03-15,-10.5354
2017-03-16,-2.5097
2017-03-17,-0.9901
2017-03-20,-3.2
2017-03-21,1.2397
2017-03-22,-1.6327
2017-03-23,-5.6017
2017-03-24,1.0989
2017-03-27,-4.3478
2017-03-28,-2.2727
2017-03-29,2.7907
2017-03-30,-0.2262
2017-03-31,0.907
2017-04-03,-3.3708
2017-04-04,4.6512
2017-04-05,-2.0
2017-04-06,8.39
2017-04-07,-0.6276
2017-04-10,2.1053
2017-04-11,3.0928
2017-04-12,-3.8
2017-04-13,-1.4553
2017-04-17,-5.0633
2017-04-18,-4.4444
2017-04-19,3.4884
2017-04-20,-8.764
2017-04-21,7.1429
2017-04-24,-2.9885
2017-04-25,6.6350999999999996
2017-04-26,-0.2222
2017-04-27,0.2227
2017-04-28,-2.6667
2017-05-01,-2.968
2017-05-02,2.3529
2017-05-03,1.8391
2017-05-04,3.8375
2017-05-05,1.087
2017-05-08,-3.2258
2017-05-09,2.2222
2017-05-10,2.8261
2017-05-11,2.537
2017-05-12,1.0309
2017-05-15,-6.1224
2017-05-16,2.1739
2017-05-17,4.2553
2017-05-18,2.0408
2017-05-19,0.0
2017-05-22,10.0
2017-05-23,-16.3636
2017-05-24,4.0149
2017-05-25,-3.86
2017-05-26,0.0
2017-05-30,-0.8696
2017-05-31,-1.0965
2017-06-01,3.5477
2017-06-02,0.6424
2017-06-05,-2.5532
2017-06-06,2.4017
2017-06-07,-0.8529
2017-06-08,-1.0753
2017-06-09,-2.6087
2017-06-12,-0.6696
2017-06-13,1.1236
2017-06-14,0.0
2017-06-15,-4.8889
2017-06-16,-2.5701
2017-06-19,-0.4796
2017-06-20,-2.6506
2017-06-21,-0.9901
2017-06-22,0.0
2017-06-23,-1.25
2017-06-26,-0.2532
2017-06-27,-4.8223
2017-06-28,-10.4
2017-06-29,4.1667
2017-06-30,3.1429
2017-07-03,-0.277
2017-07-05,-3.8889
2017-07-06,4.0462
2017-07-07,-5.0
2017-07-10,-3.2164
2017-07-11,-6.0423
2017-07-12,4.5016
2017-07-13,6.1538
2017-07-14,12.463799999999999
2017-07-17,-2.3196
2017-07-18,5.5409
2017-07-19,-0.5
2017-07-20,0.5025
2017-07-21,-4.875
2017-07-24,2.4967
2017-07-25,-5.1282
2017-07-26,1.0811
2017-07-27,-6.4171
2017-07-28,2.8571
2017-07-31,-1.3889
2017-08-01,-1.9718
2017-08-02,8.046
2017-08-03,-2.9255
2017-08-04,0.0
2017-08-07,1.3699
2017-08-08,0.0
2017-08-09,-4.0541
2017-08-10,-1.4085
2017-08-11,-0.2857
2017-08-14,-5.4441
2017-08-15,3.0303
2017-08-16,-9.7059
2017-08-17,2.2801
2017-08-18,-4.4586
2017-08-21,4.3333
2017-08-22,7.0288
2017-08-23,-2.9851
2017-08-24,-2.1538
2017-08-25,-1.5723
2017-08-28,-2.5559
2017-08-29,-0.6557
2017-08-30,0.33
2017-08-31,1.9737
2017-09-01,3.2258
2017-09-05,-1.5625
2017-09-06,4.4444
2017-09-07,0.0
2017-09-08,3.3435
2017-09-11,-2.9412000000000003
2017-09-12,-4.2424
2017-09-13,-1.5823
2017-09-14,-2.8939
2017-09-15,0.6623
2017-09-18,-1.3158
2017-09-19,-5.6667
2017-09-20,-3.5336
2017-09-21,0.7326
2017-09-22,-2.9091
2017-09-25,9.3633
2017-09-26,1.0274
2017-09-27,2.3729
2017-09-28,-7.6159
2017-09-29,2.1505
2017-10-02,5.9649
2017-10-03,-0.6623
2017-10-04,-3.3333
2017-10-05,3.4483
2017-10-06,-5.0
2017-10-09,-5.2632
2017-10-10,-4.8148
2017-10-11,-8.5603
2017-10-12,10.6383
2017-10-13,1.9231
2017-10-16,2.6414999999999997
2017-10-17,8.4559
2017-10-18,-2.7119
2017-10-19,0.3484
2017-10-20,-3.4722
2017-10-23,-6.4748
2017-10-24,-10.7692
2017-10-25,-9.4828
2017-10-26,4.7619
2017-10-27,9.0909
2017-10-30,-3.3333
2017-10-31,-4.3103
2017-11-01,1.3514
2017-11-02,1.7778
2017-11-03,-3.9301
2017-11-06,-2.2727
2017-11-07,4.6512
2017-11-08,-2.2222
2017-11-09,3.1818
2017-11-10,1.3216
2017-11-13,0.4348
2017-11-14,7.7922
2017-11-15,14.4578
2017-11-16,-7.0175
2017-11-17,10.566
2017-11-20,-2.7304
2017-11-21,-0.3509
2017-11-22,0.3521
2017-11-24,0.3509
2017-11-27,-0.3497
2017-11-28,0.0
2017-11-29,1.7544
2017-11-30,-1.0345
2017-12-01,-0.6969
2017-12-04,0.0
2017-12-05,2.807
2017-12-06,-4.4369
2017-12-07,-5.0
2017-12-08,-3.7594
2017-12-11,0.3906
2017-12-12,-5.4475
2017-12-13,2.8807
2017-12-14,-6.0
2017-12-15,4.2553
2017-12-18,-0.4082
2017-12-19,-3.6885
2017-12-20,2.1277
2017-12-21,-4.1667
2017-12-22,-0.8696
2017-12-26,-2.6316
2017-12-27,-4.0541
2017-12-28,0.939
2017-12-29,-0.4651
2018-01-02,-4.2056000000000004
2018-01-03,7.3171
2018-01-04,5.9091000000000005
2018-01-05,0.8584
2018-01-08,-5.1064
2018-01-09,-1.3453
2018-01-10,0.4545
2018-01-11,-1.3575
2018-01-12,1.8349
2018-01-16,-0.9009
2018-01-17,-2.7273
2018-01-18,-1.8692
2018-01-19,-0.9524
2018-01-22,3.3654
2018-01-23,0.4651
2018-01-24,-2.7778
2018-01-25,0.9524
2018-01-26,3.7736
2018-01-29,-1.3636
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,-0.9217
2018-02-02,-3.2558
2018-02-05,-1.9231
2018-02-06,-1.9607999999999999
2018-02-07,0.5
2018-02-08,-0.4975
2018-02-09,0.5
2018-02-12,4.4776
2018-02-13,7.1429
2018-02-14,-6.6667
2018-02-15,-4.7619
2018-02-16,-2.0
2018-02-20,-6.1224
2018-02-21,8.6957
2018-02-22,1.0
2018-02-23,-1.4851
2018-02-26,-6.5327
2018-02-27,-4.8387
2018-02-28,-2.2599
2018-03-01,-6.3584
2018-03-02,20.3704
2018-03-05,2.5641
2018-03-06,-3.0
2018-03-07,1.0309
2018-03-08,-0.5102
2018-03-09,4.1026
2018-03-12,0.9852
2018-03-13,-3.9024
2018-03-14,-12.6904
2018-03-15,11.6279
2018-03-16,-8.8542
2018-03-19,-2.8571
2018-03-20,-5.2941
2018-03-21,1.8634
2018-03-22,-4.2683
2018-03-23,-2.5478
2018-03-26,-13.7255
2018-03-27,9.8485
2018-03-28,-7.5862
2018-03-29,-0.7463
2018-04-02,-7.5188
2018-04-03,-3.252
2018-04-04,-9.2437
2018-04-05,-0.9259
2018-04-06,-0.9346
2018-04-09,2.8302
2018-04-10,-3.6696999999999997
2018-04-11,-4.7619
2018-04-12,-8.0
2018-04-13,-1.087
2018-04-16,-0.6593
2018-04-17,2.323
2018-04-18,1.6216
2018-04-19,2.1277
2018-04-20,-1.0417
2018-04-23,1.0526
2018-04-24,26.0417
2018-04-25,14.876
2018-04-26,-2.8777
2018-04-27,18.5185
2018-04-30,12.5
2018-05-01,2.7778
2018-05-02,-7.027
2018-05-03,4.0698
2018-05-04,3.352
2018-05-07,3.7838000000000003
2018-05-08,-20.8333
2018-05-09,7.2368
2018-05-10,5.5215
2018-05-11,11.6279
2018-05-14,2.6042
2018-05-15,-3.0457
2018-05-16,-3.1414
2018-05-17,-4.3243
2018-05-18,0.0
2018-05-21,1.6949
2018-05-22,2.7778
