ticker,RUTH US Equity
2005-12-27,-1.036
2005-12-28,-0.6612
2005-12-29,-0.1664
2005-12-30,0.5
2006-01-03,-2.1006
2006-01-04,4.5172
2006-01-05,6.8071
2006-01-06,1.6692
2006-01-09,-0.995
2006-01-10,-2.3618
2006-01-11,-0.7205
2006-01-12,4.9767
2006-01-13,0.9383
2006-01-17,-1.908
2006-01-18,-0.2494
2006-01-19,3.3
2006-01-20,-0.9681
2006-01-23,-2.2483
2006-01-24,0.5
2006-01-25,0.4478
2006-01-26,4.7053
2006-01-27,1.088
2006-01-30,0.0936
2006-01-31,-1.1219999999999999
2006-02-01,2.0331
2006-02-02,-0.5561
2006-02-03,4.0075
2006-02-06,-0.3136
2006-02-07,1.4382
2006-02-08,-0.2658
2006-02-09,-0.2665
2006-02-10,-1.069
2006-02-13,-0.1801
2006-02-14,-1.2179
2006-02-15,-3.2877
2006-02-16,-1.1804000000000001
2006-02-17,-0.6211
2006-02-21,2.6442
2006-02-22,4.5433
2006-02-23,-0.9409
2006-02-24,0.0452
2006-02-27,-1.6275
2006-02-28,-1.1029
2006-03-01,-0.5576
2006-03-02,-0.2336
2006-03-03,-0.8431
2006-03-06,2.3146
2006-03-07,1.108
2006-03-08,0.274
2006-03-09,-1.5027
2006-03-10,0.601
2006-03-13,-1.8382
2006-03-14,2.7622
2006-03-15,0.7289
2006-03-16,-2.3971
2006-03-17,1.2048
2006-03-20,0.0916
2006-03-21,-0.366
2006-03-22,0.8724
2006-03-23,0.3641
2006-03-24,4.3084
2006-03-27,3.9130000000000003
2006-03-28,0.5858
2006-03-29,0.5824
2006-03-30,-0.7444
2006-03-31,-0.7917
2006-04-03,-3.1499
2006-04-04,3.0789
2006-04-05,-1.1359
2006-04-06,-1.8298
2006-04-07,-0.6068
2006-04-10,-0.5669
2006-04-11,-1.6228
2006-04-12,3.9679
2006-04-13,-0.1715
2006-04-17,-1.2027
2006-04-18,2.1739
2006-04-19,0.6809
2006-04-20,-0.5917
2006-04-21,-3.784
2006-04-24,0.3977
2006-04-25,2.2447
2006-04-26,-0.4305
2006-04-27,0.2162
2006-04-28,0.7334
2006-05-01,-2.0985
2006-05-02,-2.4059
2006-05-03,-3.5858
2006-05-04,3.9516999999999998
2006-05-05,-0.3578
2006-05-08,-1.2118
2006-05-09,0.318
2006-05-10,1.1775
2006-05-11,-1.5219
2006-05-12,-0.0909
2006-05-15,2.3203
2006-05-16,-2.0898
2006-05-17,-3.5876
2006-05-18,-1.2718
2006-05-19,-1.4313
2006-05-22,-1.7909000000000002
2006-05-23,0.7393
2006-05-24,-0.9295
2006-05-25,2.7654
2006-05-26,-1.5857999999999999
2006-05-30,-1.4647999999999999
2006-05-31,-0.3964
2006-06-01,1.0945
2006-06-02,-0.3937
2006-06-05,-2.7668
2006-06-06,-1.626
2006-06-07,1.7562
2006-06-08,-1.6244
2006-06-09,-0.7224
2006-06-12,-2.079
2006-06-13,-3.1316
2006-06-14,1.3699
2006-06-15,5.5676
2006-06-16,-2.2529
2006-06-19,-1.1001
2006-06-20,0.5826
2006-06-21,1.8957000000000002
2006-06-22,1.292
2006-06-23,0.051
2006-06-26,1.8357999999999999
2006-06-27,0.651
2006-06-28,0.0
2006-06-29,4.1294
2006-06-30,-2.4367
2006-07-03,3.477
2006-07-05,-3.6441
2006-07-06,-1.5716999999999999
2006-07-07,-1.2475
2006-07-10,-0.1516
2006-07-11,0.3036
2006-07-12,-1.7659
2006-07-13,-2.2085
2006-07-14,-2.6786
2006-07-17,-1.0254
2006-07-18,0.4907
2006-07-19,1.4107
2006-07-20,-1.0166
2006-07-21,-3.5676
2006-07-24,1.1211
2006-07-25,1.663
2006-07-26,-2.5082
2006-07-27,0.8389
2006-07-28,-0.1664
2006-07-31,-1.3889
2006-08-01,-1.9718
2006-08-02,-0.8621
2006-08-03,4.1739
2006-08-04,2.2816
2006-08-07,-0.6529
2006-08-08,-0.3834
2006-08-09,0.0
2006-08-10,1.9790999999999999
2006-08-11,-2.8032
2006-08-14,1.6084
2006-08-15,1.6376
2006-08-16,6.015
2006-08-17,0.152
2006-08-18,1.3151
2006-08-21,0.0499
2006-08-22,-1.6966
2006-08-23,1.7766
2006-08-24,1.8953
2006-08-25,-2.0069
2006-08-28,0.9491
2006-08-29,-1.0886
2006-08-30,0.6003
2006-08-31,-1.1437
2006-09-01,-0.3521
2006-09-05,-1.5144
2006-09-06,-2.7678000000000003
2006-09-07,0.5799
2006-09-08,-1.0482
2006-09-11,0.9534
2006-09-12,3.3578
2006-09-13,1.6751
2006-09-14,-0.7489
2006-09-15,0.1509
2006-09-18,-0.452
2006-09-19,-2.0182
2006-09-20,1.4933
2006-09-21,-3.0441
2006-09-22,-1.8315000000000001
2006-09-25,0.9595
2006-09-26,-2.5871
2006-09-27,3.252
2006-09-28,-1.1549
2006-09-29,-0.0531
2006-10-02,0.2657
2006-10-03,0.6889
2006-10-04,3.2105
2006-10-05,2.4477
2006-10-06,-1.0453
2006-10-09,-1.3580999999999999
2006-10-10,-1.3259
2006-10-11,-2.3773
2006-10-12,0.5823
2006-10-13,-0.2632
2006-10-16,0.8971
2006-10-17,1.5167000000000002
2006-10-18,-0.3606
2006-10-19,1.6545999999999998
2006-10-20,-1.5768
2006-10-23,1.6537
2006-10-24,0.1525
2006-10-25,-0.5584
2006-10-26,0.8678
2006-10-27,-2.8846
2006-10-30,1.4591
2006-10-31,1.1299
2006-11-01,0.4063
2006-11-02,-6.3227
2006-11-03,-1.6739000000000002
2006-11-06,4.7776
2006-11-07,4.2453
2006-11-08,0.8547
2006-11-09,-0.1994
2006-11-10,-0.05
2006-11-13,1.8991
2006-11-14,0.5395
2006-11-15,-0.4878
2006-11-16,0.3431
2006-11-17,0.0977
2006-11-20,-0.244
2006-11-21,-0.6849
2006-11-22,-1.2315
2006-11-24,-1.0474
2006-11-27,-1.8649
2006-11-28,-0.9245
2006-11-29,-0.2592
2006-11-30,-1.5072999999999999
2006-12-01,2.4802
2006-12-04,-0.7724
2006-12-05,0.0
2006-12-06,-0.7784
2006-12-07,-1.0983
2006-12-08,0.7403
2006-12-11,-0.4724
2006-12-12,-1.5823
2006-12-13,-1.9828999999999999
2006-12-14,1.4215
2006-12-15,0.1617
2006-12-18,-1.8298999999999999
2006-12-19,0.1645
2006-12-20,-0.4379
2006-12-21,-1.1545
2006-12-22,1.7798
2006-12-26,2.9508
2006-12-27,0.4246
2006-12-28,-1.4271
2006-12-29,-1.9839
2007-01-03,0.3829
2007-01-04,6.267
2007-01-05,0.6154
2007-01-08,0.6626
2007-01-09,3.9494
2007-01-10,1.0716
2007-01-11,3.5663
2007-01-12,2.1871
2007-01-16,0.1366
2007-01-17,-1.5462
2007-01-18,-2.0785
2007-01-19,-0.3302
2007-01-22,-1.3251
2007-01-23,0.5755
2007-01-24,1.7644
2007-01-25,-0.0937
2007-01-26,0.0938
2007-01-29,0.3749
2007-01-30,0.4202
2007-01-31,-0.1395
2007-02-01,0.1862
2007-02-02,-0.4182
2007-02-05,-0.5133
2007-02-06,-0.3752
2007-02-07,1.9303
2007-02-08,1.1085
2007-02-09,-2.6496
2007-02-12,-0.5631
2007-02-13,2.5484
2007-02-14,-0.5983
2007-02-15,1.0648
2007-02-16,0.6871
2007-02-20,-0.8189
2007-02-21,3.5321
2007-02-22,-0.3101
2007-02-23,0.4444
2007-02-26,0.3097
2007-02-27,-0.9704
2007-02-28,-3.8753
2007-03-01,-1.7146
2007-03-02,-1.3673
2007-03-05,-2.7731
2007-03-06,5.7036999999999995
2007-03-07,-0.6977
2007-03-08,-1.0773
2007-03-09,0.3314
2007-03-12,-0.2832
2007-03-13,-2.461
2007-03-14,1.7467000000000001
2007-03-15,-1.9075
2007-03-16,-0.8751
2007-03-19,0.7847
2007-03-20,0.1946
2007-03-21,1.8941
2007-03-22,0.0
2007-03-23,0.0953
2007-03-26,-0.619
2007-03-27,0.0
2007-03-28,-1.8208
2007-03-29,-0.1464
2007-03-30,-0.4888
2007-04-02,0.6876
2007-04-03,0.2439
2007-04-04,-1.8005
2007-04-05,1.4371
2007-04-09,-1.6120999999999999
2007-04-10,-0.6951
2007-04-11,-2.25
2007-04-12,-0.2558
2007-04-13,1.5385
2007-04-16,2.7778
2007-04-17,-0.1474
2007-04-18,0.3937
2007-04-19,0.4902
2007-04-20,-0.0976
2007-04-23,-1.123
2007-04-24,-0.7407
2007-04-25,1.6915
2007-04-26,0.0978
2007-04-27,-2.2483
2007-04-30,-0.75
2007-05-01,-0.1008
2007-05-02,-6.2532
2007-05-03,0.3765
2007-05-04,0.911
2007-05-07,-1.4339
2007-05-08,-0.1078
2007-05-09,-0.2157
2007-05-10,-2.6486
2007-05-11,0.7773
2007-05-14,0.0551
2007-05-15,-0.7159
2007-05-16,2.6622
2007-05-17,-1.1345
2007-05-18,0.929
2007-05-21,2.653
2007-05-22,0.2637
2007-05-23,-0.1578
2007-05-24,-0.8957
2007-05-25,0.2127
2007-05-29,-1.3263
2007-05-30,-0.2688
2007-05-31,-1.2938
2007-06-01,0.4369
2007-06-04,1.0332
2007-06-05,-0.8073
2007-06-06,-0.4883
2007-06-07,-0.4907
2007-06-08,-0.0548
2007-06-11,-1.2061
2007-06-12,-2.4972
2007-06-13,1.366
2007-06-14,0.1123
2007-06-15,0.0561
2007-06-18,0.2242
2007-06-19,-1.6779
2007-06-20,-0.9101
2007-06-21,-0.3444
2007-06-22,0.2304
2007-06-25,-0.977
2007-06-26,-1.0447
2007-06-27,-0.5865
2007-06-28,0.885
2007-06-29,-0.6433
2007-07-02,-1.1183
2007-07-03,2.6786
2007-07-05,0.1159
2007-07-06,0.4632
2007-07-09,0.0576
2007-07-10,0.2304
2007-07-11,3.046
2007-07-12,-1.227
2007-07-13,2.428
2007-07-16,-0.6615
2007-07-17,-0.8324
2007-07-18,-1.9026
2007-07-19,0.2282
2007-07-20,-0.7399
2007-07-23,0.172
2007-07-24,-1.5455
2007-07-25,0.0
2007-07-26,-2.9651
2007-07-27,0.4194
2007-07-30,0.9547
2007-07-31,-1.182
2007-08-01,-8.4928
2007-08-02,-2.3529
2007-08-03,2.2088
2007-08-06,1.1133
2007-08-07,1.2953000000000001
2007-08-08,9.7826
2007-08-09,0.0
2007-08-10,-3.6692
2007-08-13,-2.7207
2007-08-14,1.1187
2007-08-15,0.9834
2007-08-16,1.5215999999999998
2007-08-17,0.5995
2007-08-20,1.2515
2007-08-21,-0.2943
2007-08-22,-0.2952
2007-08-23,-1.3618000000000001
2007-08-24,1.2605
2007-08-27,-0.652
2007-08-28,-2.4463
2007-08-29,2.0795
2007-08-30,-0.4194
2007-08-31,0.0
2007-09-04,-0.2407
2007-09-05,0.2413
2007-09-06,-0.9025
2007-09-07,-3.218
2007-09-10,-1.7566000000000002
2007-09-11,1.4687000000000001
2007-09-12,-3.0837
2007-09-13,0.9091
2007-09-14,1.4801
2007-09-17,-1.7755
2007-09-18,3.6151999999999997
2007-09-19,1.7445
2007-09-20,0.6736
2007-09-21,-0.9124
2007-09-24,-2.701
2007-09-25,-5.1104
2007-09-26,-0.266
2007-09-27,-3.7333
2007-09-28,-1.3158
2007-10-01,-0.7018
2007-10-02,0.2827
2007-10-03,1.9036
2007-10-04,-0.7616
2007-10-05,0.0
2007-10-08,-1.8815
2007-10-09,0.7102
2007-10-10,-0.7052
2007-10-11,-2.1307
2007-10-12,-2.8302
2007-10-15,1.9417
2007-10-16,-1.685
2007-10-17,1.4158
2007-10-18,1.5430000000000001
2007-10-19,-2.3155
2007-10-22,0.7407
2007-10-23,-0.6618
2007-10-24,-2.1466
2007-10-25,-1.9667
2007-10-26,-2.2377
2007-10-29,0.9471
2007-10-30,-0.2346
2007-10-31,-0.9404
2007-11-01,-1.3449
2007-11-02,-2.7265
2007-11-05,1.4015
2007-11-06,2.1138
2007-11-07,-2.9459
2007-11-08,1.0664
2007-11-09,-1.2987
2007-11-12,1.3158
2007-11-13,1.8669
2007-11-14,0.6375
2007-11-15,-1.1876
2007-11-16,0.0
2007-11-19,-0.7212
2007-11-20,-2.5827
2007-11-21,-0.4143
2007-11-23,-0.3328
2007-11-26,1.5025
2007-11-27,-2.0559
2007-11-28,2.351
2007-11-29,-1.4766
2007-11-30,0.7494
2007-12-03,-3.5537
2007-12-04,-3.599
2007-12-05,-2.8444000000000003
2007-12-06,3.2937
2007-12-07,-1.24
2007-12-10,0.8072
2007-12-11,-1.3345
2007-12-12,-0.4509
2007-12-13,-1.1775
2007-12-14,-4.583
2007-12-17,1.1527
2007-12-18,-2.4691
2007-12-19,-3.9922
2007-12-20,-9.0264
2007-12-21,1.8952
2007-12-24,-0.8753
2007-12-26,0.6623
2007-12-27,-1.3158
2007-12-28,-2.6667
2007-12-31,2.0548
2008-01-02,-3.8031
2008-01-03,-2.2093
2008-01-04,-2.7348
2008-01-07,0.489
2008-01-08,-5.1095
2008-01-09,-5.7692
2008-01-10,-1.9048
2008-01-11,-4.4383
2008-01-14,1.5965
2008-01-15,-3.2857
2008-01-16,4.4313
2008-01-17,-2.5460000000000003
2008-01-18,0.8708
2008-01-22,-2.446
2008-01-23,9.882
2008-01-24,2.0134
2008-01-25,5.3947
2008-01-28,-1.4981
2008-01-29,-1.5209000000000001
2008-01-30,2.1879
2008-01-31,4.2821
2008-02-01,4.4686
2008-02-04,-0.8092
2008-02-05,-6.2937
2008-02-06,-2.1144
2008-02-07,5.9719999999999995
2008-02-08,-3.8369
2008-02-11,4.6135
2008-02-12,1.4303
2008-02-13,2.9377
2008-02-14,-4.9087
2008-02-15,-1.9207999999999998
2008-02-19,-0.2448
2008-02-20,1.5951
2008-02-21,-9.4203
2008-02-22,-6.0
2008-02-25,6.9504
2008-02-26,1.8568
2008-02-27,-1.0417
2008-02-28,-5.0
2008-02-29,-2.8878
2008-03-03,0.5491
2008-03-04,-0.1418
2008-03-05,2.2727
2008-03-06,-3.8889
2008-03-07,-3.6127000000000002
2008-03-10,0.7496
2008-03-11,0.4464
2008-03-12,-2.8148
2008-03-13,0.6098
2008-03-14,-0.1515
2008-03-17,-4.0971
2008-03-18,0.1582
2008-03-19,-0.9479
2008-03-20,10.0478
2008-03-24,3.6231999999999998
2008-03-25,0.8392
2008-03-26,-3.19
2008-03-27,-1.1461000000000001
2008-03-28,-3.3333
2008-03-31,3.5982
2008-04-01,4.7757
2008-04-02,-0.5525
2008-04-03,0.0
2008-04-04,-1.3889
2008-04-07,0.9859
2008-04-08,-1.5342
2008-04-09,-1.5581
2008-04-10,1.1511
2008-04-11,-2.9872
2008-04-14,-1.6129
2008-04-15,-1.1923
2008-04-16,4.5249
2008-04-17,-1.7316
2008-04-18,3.9648
2008-04-21,-0.7062
2008-04-22,-3.1294
2008-04-23,-1.4684
2008-04-24,2.9806
2008-04-25,3.9074
2008-04-28,2.6462
2008-04-29,0.2714
2008-04-30,-0.5413
2008-05-01,2.8571
2008-05-02,9.3915
2008-05-05,-2.6602
2008-05-06,-0.7453
2008-05-07,-3.3792
2008-05-08,-2.7202
2008-05-09,-0.1332
2008-05-12,1.3333
2008-05-13,-0.1316
2008-05-14,-1.3175
2008-05-15,-2.8037
2008-05-16,-3.022
2008-05-19,0.5666
2008-05-20,-1.1268
2008-05-21,-1.8519
2008-05-22,1.016
2008-05-23,-3.7356
2008-05-27,2.3881
2008-05-28,1.7492999999999999
2008-05-29,1.2894
2008-05-30,-0.1414
2008-06-02,-2.4079
2008-06-03,0.8708
2008-06-04,-3.741
2008-06-05,2.6906
2008-06-06,-4.2213
2008-06-09,-1.2158
2008-06-10,0.1538
2008-06-11,-0.1536
2008-06-12,-1.6923
2008-06-13,0.7825
2008-06-16,1.087
2008-06-17,0.3072
2008-06-18,-3.3691
2008-06-19,-3.8035
2008-06-20,-2.4712
2008-06-23,-7.6014
2008-06-24,-3.1079
2008-06-25,9.6226
2008-06-26,-7.7453
2008-06-27,-1.1194
2008-06-30,-2.2641999999999998
2008-07-01,-2.1236
2008-07-02,0.0
2008-07-03,-2.3669000000000002
2008-07-07,-1.0101
2008-07-08,2.0408
2008-07-09,-3.8
2008-07-10,-6.237
2008-07-11,-5.9867
2008-07-14,-6.6038
2008-07-15,-5.5556
2008-07-16,-4.8128
2008-07-17,8.9888
2008-07-18,-0.7732
2008-07-21,-1.5584
2008-07-22,25.066
2008-07-23,-4.6414
2008-07-24,-2.4336
2008-07-25,6.576
2008-07-28,-2.5532
2008-07-29,2.6201
2008-07-30,-0.4255
2008-07-31,1.9231
2008-08-01,1.8868
2008-08-04,-2.4691
2008-08-05,9.2827
2008-08-06,-15.0579
2008-08-07,-1.5909
2008-08-08,14.5497
2008-08-11,3.0242
2008-08-12,4.6967
2008-08-13,-1.3084
2008-08-14,0.947
2008-08-15,-2.2514
2008-08-18,-3.263
2008-08-19,-3.7698
2008-08-20,-1.0309
2008-08-21,-3.9583
2008-08-22,4.5553
2008-08-25,-4.1494
2008-08-26,-0.4329
2008-08-27,1.5217
2008-08-28,-0.6424
2008-08-29,-1.9397
2008-09-02,2.6374
2008-09-03,2.3555
2008-09-04,-4.3933
2008-09-05,-0.8753
2008-09-08,3.9735
2008-09-09,-1.4862
2008-09-10,-0.6466
2008-09-11,3.0369
2008-09-12,-1.4737
2008-09-15,-3.8462
2008-09-16,1.1111
2008-09-17,-2.4176
2008-09-18,12.8378
2008-09-19,2.1955999999999998
2008-09-22,-3.7109
2008-09-23,5.2738
2008-09-24,-10.9827
2008-09-25,-0.2165
2008-09-26,-1.9523000000000001
2008-09-29,-8.1858
2008-09-30,-5.3012
2008-10-01,-3.8167999999999997
2008-10-02,-1.5873
2008-10-03,-4.5699
2008-10-06,-9.0141
2008-10-07,-9.5975
2008-10-08,-4.4521
2008-10-09,-18.9964
2008-10-10,6.1947
2008-10-13,12.5
2008-10-14,-1.4815
2008-10-15,-15.0376
2008-10-16,8.8496
2008-10-17,3.6585
2008-10-20,5.8824
2008-10-21,-1.4815
2008-10-22,-8.6466
2008-10-23,0.4115
2008-10-24,-4.5082
2008-10-27,-5.5794
2008-10-28,9.5455
2008-10-29,-4.9793
2008-10-30,1.31
2008-10-31,-1.2931
2008-11-03,-3.4934
2008-11-04,-3.6199
2008-11-05,-1.8779
2008-11-06,-28.2297
2008-11-07,61.3333
2008-11-10,-19.4215
2008-11-11,-8.2051
2008-11-12,-15.6425
2008-11-13,9.2715
2008-11-14,-16.9697
2008-11-17,-4.3796
2008-11-18,-6.1068999999999996
2008-11-19,-14.6341
2008-11-20,-12.381
2008-11-21,6.5217
2008-11-24,2.0408
2008-11-25,-2.0
2008-11-26,42.8571
2008-11-28,6.4286
2008-12-01,-31.5436
2008-12-02,11.7647
2008-12-03,2.6316
2008-12-04,0.8547
2008-12-05,5.0847
2008-12-08,10.4839
2008-12-09,4.3796
2008-12-10,0.6993
2008-12-11,-1.3889
2008-12-12,3.5211
2008-12-15,-6.8027
2008-12-16,8.0292
2008-12-17,10.1351
2008-12-18,-2.454
2008-12-19,3.7736
2008-12-22,-8.4848
2008-12-23,-6.6225000000000005
2008-12-24,0.7092
2008-12-26,4.2254
2008-12-29,-8.1081
2008-12-30,-2.2059
2008-12-31,3.7594
2009-01-02,16.6667
2009-01-05,8.6957
2009-01-06,20.5714
2009-01-07,0.4739
2009-01-08,2.8302
2009-01-09,-1.8349
2009-01-12,-33.6449
2009-01-13,-8.4507
2009-01-14,-8.461500000000001
2009-01-15,10.9244
2009-01-16,-2.2727
2009-01-20,-9.3023
2009-01-21,8.547
2009-01-22,-2.3622
2009-01-23,7.2581
2009-01-26,5.2632
2009-01-27,2.1429
2009-01-28,0.0
2009-01-29,-6.2937
2009-01-30,-15.6716
2009-02-02,7.0796
2009-02-03,8.2645
2009-02-04,-7.6336
2009-02-05,4.9587
2009-02-06,-0.7874
2009-02-09,-2.3810000000000002
2009-02-10,-4.878
2009-02-11,-2.5641
2009-02-12,0.8772
2009-02-13,0.0
2009-02-17,-6.9565
2009-02-18,-6.5421
2009-02-19,0.0
2009-02-20,3.0
2009-02-23,-1.9417
2009-02-24,5.9406
2009-02-25,-5.6075
2009-02-26,-5.9406
2009-02-27,5.2632
2009-03-02,-5.0
2009-03-03,-5.2632
2009-03-04,3.3333
2009-03-05,-7.5269
2009-03-06,-13.9535
2009-03-09,5.4054
2009-03-10,20.5128
2009-03-11,-6.383
2009-03-12,19.3182
2009-03-13,-5.7143
2009-03-16,3.0303
2009-03-17,3.9215999999999998
2009-03-18,16.9811
2009-03-19,-0.8065
2009-03-20,-2.439
2009-03-23,13.3333
2009-03-24,-5.8824
2009-03-25,4.6875
2009-03-26,0.7463
2009-03-27,-6.6667
2009-03-30,-8.7302
2009-03-31,5.2174
2009-04-01,4.9587
2009-04-02,4.7244
2009-04-03,0.0
2009-04-06,-2.2556
2009-04-07,-8.461500000000001
2009-04-08,35.2941
2009-04-09,8.0745
2009-04-13,6.3218
2009-04-14,-5.9459
2009-04-15,5.1724
2009-04-16,-1.6393
2009-04-17,-2.7778
2009-04-20,-8.0
2009-04-21,7.4534
2009-04-22,-0.578
2009-04-23,22.093
2009-04-24,30.4762
2009-04-27,7.6642
2009-04-28,5.0847
2009-04-29,3.2258
2009-04-30,13.125
2009-05-01,11.0497
2009-05-04,-9.204
2009-05-05,8.7671
2009-05-06,6.801
2009-05-07,-9.9057
2009-05-08,8.9005
2009-05-11,0.2404
2009-05-12,-0.4796
2009-05-13,-13.253
2009-05-14,-1.1111
2009-05-15,-2.5281000000000002
2009-05-18,13.8329
2009-05-19,0.2532
2009-05-20,-0.2525
2009-05-21,-6.5823
2009-05-22,-3.523
2009-05-26,7.0225
2009-05-27,-2.8871
2009-05-28,-0.5405
2009-05-29,4.8913
2009-06-01,0.5181
2009-06-02,1.5464
2009-06-03,1.2690000000000001
2009-06-04,0.5013
2009-06-05,-0.7481
2009-06-08,-8.2915
2009-06-09,4.6575
2009-06-10,-4.1885
2009-06-11,-4.6448
2009-06-12,-2.2923
2009-06-15,-9.6774
2009-06-16,-3.5714
2009-06-17,0.3367
2009-06-18,11.745
2009-06-19,-1.8018
2009-06-22,-13.1498
2009-06-23,6.338
2009-06-24,6.9536
2009-06-25,5.2632
2009-06-26,12.6471
2009-06-29,-1.0444
2009-06-30,-3.1662
2009-07-01,1.9074
2009-07-02,-12.8342
2009-07-06,-4.2945
2009-07-07,-2.8846
2009-07-08,-2.9703
2009-07-09,-1.0204
2009-07-10,-1.7182
2009-07-13,8.7413
2009-07-14,2.8939
2009-07-15,3.125
2009-07-16,1.5152
2009-07-17,2.0896
2009-07-20,6.7251
2009-07-21,-4.3836
2009-07-22,0.0
2009-07-23,3.4384
2009-07-24,-2.7701000000000002
2009-07-27,3.7037
2009-07-28,-2.7473
2009-07-29,0.0
2009-07-30,0.565
2009-07-31,10.1124
2009-08-03,-2.2959
2009-08-04,-3.9164
2009-08-05,1.3587
2009-08-06,-6.1662
2009-08-07,3.1429
2009-08-10,1.9391
2009-08-11,-3.2609
2009-08-12,5.3371
2009-08-13,-1.3333
2009-08-14,-5.4054
2009-08-17,-4.5714
2009-08-18,0.5988
2009-08-19,5.9524
2009-08-20,-4.2135
2009-08-21,1.4663
2009-08-24,2.8902
2009-08-25,8.9888
2009-08-26,4.8969000000000005
2009-08-27,-0.2457
2009-08-28,-4.6798
2009-08-31,2.3256
2009-09-01,-4.798
2009-09-02,-1.5915
2009-09-03,4.3126999999999995
2009-09-04,-1.8088
2009-09-08,-0.5263
2009-09-09,6.3492
2009-09-10,0.0
2009-09-11,-0.4975
2009-09-14,1.0
2009-09-15,-0.495
2009-09-16,14.1791
2009-09-17,-5.0109
2009-09-18,6.422
2009-09-21,0.6466
2009-09-22,-2.3555
2009-09-23,-0.6579
2009-09-24,-1.1038000000000001
2009-09-25,-1.7856999999999998
2009-09-28,-2.9545
2009-09-29,0.4684
2009-09-30,-1.6317
2009-10-01,-4.7393
2009-10-02,-4.2289
2009-10-05,2.0779
2009-10-06,5.0891
2009-10-07,-1.937
2009-10-08,6.6667
2009-10-09,2.3148
2009-10-12,0.2262
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,-3.1603
2009-10-19,-5.3613
2009-10-20,-0.7389
2009-10-21,1.4888
2009-10-22,0.2445
2009-10-23,-3.6585
2009-10-26,-0.7595
2009-10-27,-4.5918
2009-10-28,-4.2781
2009-10-29,0.838
2009-10-30,-13.8504
2009-11-02,-4.8232
2009-11-03,0.0
2009-11-04,-0.3378
2009-11-05,5.0847
2009-11-06,-2.5806
2009-11-09,4.3046
2009-11-10,-3.8095
2009-11-11,0.33
2009-11-12,-5.5921
2009-11-13,-0.3484
2009-11-16,3.1469
2009-11-17,-3.7288
2009-11-18,0.3521
2009-11-19,-3.8596
2009-11-20,-12.0438
2009-11-23,-4.5643
2009-11-24,2.6087
2009-11-25,0.4237
2009-11-27,-3.3755
2009-11-30,-5.2402
2009-12-01,-0.4608
2009-12-02,0.463
2009-12-03,0.0
2009-12-04,7.8341
2009-12-07,4.2735
2009-12-08,-2.0492
2009-12-09,-0.8368
2009-12-10,4.6414
2009-12-11,4.0323
2009-12-14,4.6512
2009-12-15,-4.0741
2009-12-16,1.9304999999999999
2009-12-17,-2.2727
2009-12-18,-1.5504
2009-12-21,5.5118
2009-12-22,0.3731
