ticker,SOPV US Equity
2011-02-09,-8.9109
2011-02-10,19.5652
2011-02-11,-7.2727
2011-02-14,-8.3333
2011-02-15,10.1604
2011-02-16,-6.7961
2011-02-17,4.1667
2011-02-18,-3.0
2011-02-22,-7.0232
2011-02-23,-15.7311
2011-02-24,5.0164
2011-02-25,-6.4996
2011-02-28,1.8425
2011-03-01,-15.7895
2011-03-02,-3.125
2011-03-03,-3.2258
2011-03-04,-11.3542
2011-03-07,12.5734
2011-03-08,-8.142
2011-03-09,-9.0909
2011-03-10,10.0
2011-03-11,9.0909
2011-03-14,-26.6667
2011-03-15,-9.0909
2011-03-16,-5.0
2011-03-17,2.6316
2011-03-18,-10.2564
2011-03-21,-8.5714
2011-03-22,9.375
2011-03-23,-0.5357
2011-03-24,-13.8241
2011-03-25,13.3333
2011-03-28,-11.7647
2011-03-29,-10.0
2011-03-30,-4.1667
2011-03-31,-3.3816
2011-04-01,-10.0
2011-04-04,11.1111
2011-04-05,20.0
2011-04-06,-16.6667
2011-04-07,-12.0
2011-04-08,2.2727
2011-04-11,-2.2222
2011-04-12,27.2727
2011-04-13,-7.1429
2011-04-14,-11.0577
2011-04-15,-2.1622
2011-04-18,0.0
2011-04-19,10.4972
2011-04-20,-8.0
2011-04-21,0.0
2011-04-25,-4.3478
2011-04-26,0.0
2011-04-27,-6.8182
2011-04-28,-16.4634
2011-04-29,19.708
2011-05-02,-2.439
2011-05-03,40.0
2011-05-04,-19.6429
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,24.4444
2011-05-10,0.0
2011-05-11,-21.4286
2011-05-12,13.6364
2011-05-13,-24.0
2011-05-16,10.526299999999999
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,-19.0476
2011-05-24,-5.8824
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,0.7813
2011-06-01,0.0
2011-06-02,-6.9767
2011-06-03,33.3333
2011-06-06,-20.0
2011-06-22,-6.25
2011-06-27,-94.1667
2011-06-28,14.2857
2011-06-29,100.0
2011-07-06,25.0
2011-07-11,60.0
2011-07-12,-75.0
2011-07-13,500.0
2011-07-14,400.0
2011-07-15,-16.6667
2011-07-19,-40.0
2011-07-20,-66.6667
2011-07-21,0.0
2011-07-25,200.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,33.3333
2011-08-04,-69.375
2011-08-05,144.898
2011-08-10,-86.6667
2011-08-11,0.0
2011-08-15,150.0
2011-08-16,0.0
2011-08-17,180.0
2011-08-19,-71.4286
2011-08-24,25.0
2011-08-29,100.0
2011-08-30,0.0
2011-09-01,-80.0
2011-09-02,1443.75
2011-09-06,-77.3279
2011-09-07,14.2857
2011-09-08,-12.5
2011-09-09,-14.2857
2011-09-15,33.3333
2011-09-19,-37.5
2011-09-20,0.0
2011-09-21,6.25
2011-09-27,-87.0588
2011-09-28,1354.5455
2011-09-29,-50.0
2011-10-04,10.0
2011-10-06,-9.0909
2011-10-07,0.0
2011-10-12,6.25
2011-10-17,-5.8824
2011-10-19,0.0
2011-10-27,-80.0
2011-10-31,500.0
2011-11-01,-75.0
2011-11-03,8.3333
2011-11-07,392.3077
2011-11-08,-87.5
2011-11-09,-18.75
2011-11-11,7.6923
2011-11-14,0.0
2011-11-15,14.2857
2011-11-16,-12.5
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,71.4286
2011-11-22,-45.8333
2011-11-23,0.0
2011-11-25,7.6923
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,-7.1429
2011-12-02,-61.5385
2011-12-05,-60.0
2011-12-06,200.0
2011-12-07,0.0
2011-12-08,-16.6667
2011-12-09,0.0
2011-12-15,0.0
2011-12-16,-60.0
2011-12-20,700.0
2011-12-21,-68.75
2011-12-22,100.0
2011-12-23,-80.0
2011-12-27,300.0
2011-12-28,-25.0
2011-12-29,0.0
2011-12-30,33.3333
2012-01-03,-37.5
2012-01-04,20.0
2012-01-09,33.3333
2012-01-10,0.0
2012-01-11,-37.5
2012-01-12,-60.0
2012-01-13,550.0
2012-01-17,-84.6154
2012-01-18,1100.0
2012-01-19,0.0
2012-01-24,-91.6667
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,700.0
2012-02-06,100.0
2012-02-07,0.0
2012-02-10,-50.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-23,0.0
2012-02-27,0.0
2012-03-01,-87.5
2012-03-05,700.0
2012-03-06,0.0
2012-03-08,-50.0
2012-03-12,100.0
2012-03-13,0.0
2012-03-19,-37.5
2012-03-21,-20.0
2012-03-26,25.0
2012-03-28,-80.0
2012-03-29,50.0
2012-04-04,66.6667
2012-04-11,0.0
2012-04-12,20.0
2012-04-17,0.0
2012-04-18,0.0
2012-05-01,-50.0
2012-05-03,4700.0
2012-05-04,0.0
2012-05-08,-95.8333
2012-05-10,-16.6667
2012-05-16,20.0
2012-05-18,-16.6667
2012-05-29,0.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-26,0.0
2012-07-13,0.0
2012-07-16,20.0
2012-07-17,-66.6667
2012-07-18,150.0
2012-07-19,0.0
2012-07-25,0.0
2012-08-02,0.0
2012-08-06,-60.0
2012-08-23,150.0
2012-08-28,0.0
2012-09-05,0.0
2012-09-06,0.0
2012-09-10,-60.0
2012-09-21,0.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-28,50.0
2012-10-03,-33.3333
2012-10-04,0.0
2012-10-09,0.0
2012-10-15,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-25,0.0
2012-11-01,0.0
2012-11-06,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,300.0
2012-12-19,-75.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-03,0.0
2013-01-08,0.0
2013-01-11,0.0
2013-01-17,0.0
2013-01-22,0.0
2013-01-30,700.0
2013-02-01,-87.5
2013-02-06,0.0
2013-02-28,0.0
2013-03-08,0.0
2013-04-05,0.0
2013-04-09,0.0
2013-04-12,0.0
2013-04-17,300.0
2013-04-18,100.0
2013-04-23,-12.5
2013-04-26,-85.7143
2013-05-03,0.0
2013-07-08,0.0
2013-07-10,0.0
2013-08-08,0.0
2013-08-14,150.0
2013-08-29,-60.0
2013-09-09,0.0
2013-11-06,0.0
2013-11-11,0.0
2013-11-15,0.0
2013-11-18,0.0
2014-03-20,0.0
2014-03-26,0.0
2014-03-31,700.0
2014-04-01,100.0
2014-04-02,0.0
2014-04-03,-50.0
2014-04-07,50.0
2014-04-08,33.3333
2014-04-09,-93.75
2014-04-21,0.0
2014-04-25,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-13,0.0
2014-05-19,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-12,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-26,0.0
2014-07-01,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-24,0.0
2014-12-02,0.0
2015-01-21,700.0
2015-01-22,-87.5
2015-05-07,700.0
2015-06-09,-87.5
2015-07-31,0.0
2015-08-04,0.0
2015-11-11,0.0
2015-12-23,0.0
2016-01-05,700.0
2016-02-26,-87.5
2016-06-06,0.0
2016-06-17,700.0
2016-11-09,0.0
2017-01-30,0.0
2017-02-15,0.0
2017-03-13,-87.5
2017-05-16,700.0
2017-05-31,-87.5
2017-06-26,-20.0
2017-07-05,0.0
2017-07-06,-99.0
2017-07-11,99900.0003
2017-07-12,-10.0
2017-07-14,0.0
2017-07-17,-88.8889
2017-07-19,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-08-03,-99.0
2017-08-22,9900.0
2017-08-24,-90.0
2017-08-30,900.0
2017-09-12,-90.0
2017-09-27,9900.0003
2017-10-05,-90.0
2017-10-25,0.0
2017-11-06,-90.0
2017-11-27,0.0
2017-11-30,900.0
2017-12-04,-99.0
2017-12-05,9900.0
2017-12-06,0.0
2017-12-08,0.0
2017-12-14,900.0
2017-12-15,-90.0
2018-01-03,-90.0
2018-01-04,-90.0
2018-01-10,0.0
2018-01-18,0.0
2018-01-23,9900.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-30,0.0
2018-02-01,0.0
2018-03-05,0.0
2018-03-07,-99.0
2018-03-12,9900.0
2018-03-21,-99.0
2018-03-23,900.0
2018-04-06,0.0
2018-05-10,-90.0
2018-05-17,0.0
2018-08-20,9900.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-30,-90.0
2018-09-17,-90.0
2018-10-03,900.0
2018-10-10,0.0
2018-10-24,900.0
2018-11-06,0.0
2018-11-14,-99.0
2018-11-15,9900.0
2018-11-16,-99.0
2018-11-26,900.0
2018-11-28,-90.0
2018-12-07,0.0
2018-12-28,9900.0
2018-12-31,-99.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-17,0.0
2019-01-23,900.0
2019-01-25,-90.0
2019-01-31,9900.0
2019-02-05,-99.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-13,0.0
2019-03-05,900.0
2019-03-12,0.0
2019-03-28,900.0
2019-04-08,0.0
2019-04-11,0.0
2019-04-12,-99.0
2019-04-15,6500.0001
2019-04-16,51.5152
2019-04-22,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-05-01,0.0
2019-05-02,-99.0
2019-05-10,0.0
2019-05-14,0.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-21,-90.0
2019-05-23,0.0
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,900.0
2019-06-26,-90.0
2019-07-05,0.0
2019-07-11,0.0
2019-07-30,0.0
2019-08-07,900.0
2019-09-04,9900.0003
2019-09-13,-99.9
2019-09-16,0.0
2019-09-17,0.0
2019-09-19,0.0
2019-09-24,0.0
2019-09-30,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-08,9900.0
2019-10-16,-99.0
2019-10-18,0.0
2019-10-23,9900.0
2019-11-11,0.0
2019-12-04,-99.0
2019-12-09,9900.0
2019-12-11,0.0
2019-12-16,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,-90.0
2019-12-31,-90.0
2020-01-08,0.0
2020-01-14,0.0
2020-01-21,0.0
2020-01-23,9900.0
2020-02-05,0.0
2020-02-07,900.0
2020-02-10,-50.0
2020-02-13,-96.0
2020-02-24,-95.0
2020-04-17,9900.0
2020-04-20,0.0
2020-04-21,100.0
2020-04-22,-50.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-29,0.0
2020-05-05,0.0
2020-05-08,-90.0
2020-05-12,900.0
2020-05-13,0.0
2020-05-15,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-07-01,0.0
2020-07-10,0.0
2020-07-15,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-27,0.0
2020-07-30,0.0
2020-07-31,0.0
