ticker,RTON US Equity
2016-04-05,137.5
2016-04-06,0.0
2016-04-13,-36.8421
2016-04-25,0.0
2016-04-27,-36.4062
2016-04-28,-9.2547
2016-05-06,-27.7978
2016-05-09,0.0
2016-05-10,-10.0
2016-05-13,0.0
2016-05-18,11.1111
2016-05-24,0.0
2016-07-05,15.375
2016-07-08,229.3608
2016-07-12,-2.6316
2016-07-14,0.0
2016-07-18,-0.2703
2016-07-19,2.981
2016-07-20,0.0
2016-07-21,5.2632
2016-07-22,25.0
2016-07-25,0.0
2016-07-26,80.0
2016-07-27,13.3333
2016-07-28,-31.3725
2016-08-01,-2.8571
2016-08-02,0.0
2016-08-04,-5.1838
2016-08-05,8.5692
2016-08-12,42.8571
2016-08-15,8.0
2016-08-16,1.8519
2016-08-17,-5.4545
2016-08-19,-3.8462
2016-08-24,-17.2625
2016-08-26,30.5333
2016-08-29,11.1111
2016-08-30,23.3333
2016-08-31,-2.7027
2016-09-01,-4.5833
2016-09-02,-38.8646
2016-09-06,54.7619
2016-09-08,-20.0
2016-09-09,15.3846
2016-09-12,-3.3333
2016-09-13,-3.4483
2016-09-14,0.0
2016-09-15,7.1429
2016-09-16,8.3333
2016-09-19,-7.6923
2016-09-21,13.3333
2016-09-26,-16.1765
2016-09-27,0.0
2016-09-29,19.2982
2016-09-30,17.647100000000002
2016-10-03,-6.25
2016-10-05,-6.6667
2016-10-06,7.1429
2016-10-07,-12.0
2016-10-10,21.2121
2016-10-12,-21.25
2016-10-14,26.9841
2016-10-18,0.0
2016-10-19,-24.9844
2016-10-24,-8.3524
2016-10-25,9.0909
2016-10-26,1.6667
2016-10-27,0.0
2016-10-31,31.1475
2016-11-08,-2.5
2016-11-10,-37.7564
2016-11-22,7.1061
2016-12-08,0.024
2016-12-09,44.1961
2016-12-13,-30.6667
2016-12-14,4.3269
2016-12-15,10.5991
2016-12-20,-8.3333
2016-12-22,-8.3636
2016-12-27,54.7619
2016-12-29,-24.359
2016-12-30,-16.9492
2017-01-04,0.0
2017-01-05,39.0051
2017-01-06,-5.7717
2017-01-12,-0.2824
2017-01-17,0.0
2017-01-18,-32.6758
2017-01-19,74.0644
2017-01-20,0.0
2017-01-24,-33.3333
2017-01-25,10.0
2017-01-27,41.8182
2017-01-30,8.9744
2017-01-31,-17.647100000000002
2017-02-01,2.8571
2017-02-02,-10.0
2017-02-13,-15.1235
2017-02-15,-2.5114
2017-02-16,-4.884
2017-02-17,-0.9069
2017-02-21,-3.0423
2017-02-22,2.0153
2017-02-24,2.0255
2017-03-07,-17.647100000000002
2017-03-08,-4.7619
2017-03-10,-2.5
2017-03-15,28.2051
2017-03-16,-10.0
2017-03-23,20.0
2017-03-24,38.8889
2017-03-28,-6.6667
2017-03-29,-23.9286
2017-04-06,38.9671
2017-04-07,-8.1081
2017-04-12,8.8051
2017-04-21,0.6927
2017-05-12,-0.6711
2017-05-18,-1.3514
2017-05-19,-10.975999999999999
2017-05-23,-35.3722
2017-05-24,14.2857
2017-05-25,-12.0833
2017-05-26,-2.8436
2017-05-30,0.0
2017-05-31,4.878
2017-06-01,2.5581
2017-06-02,2.0408
2017-06-05,-11.1111
2017-06-06,0.0
2017-06-07,5.0
2017-06-08,-4.7619
2017-06-12,25.25
2017-06-21,1.7964
2017-06-23,0.0
2017-06-27,0.0
2017-06-29,25.3843
2017-06-30,14.3152
2017-07-03,-42.5308
2017-07-07,7.1174
2017-07-14,-2.2178
2017-07-18,-0.0045
2017-07-20,-5.3182
2017-07-21,-10.7537
2017-07-24,-5.8634
2017-07-25,28.0
2017-08-02,-1.7856999999999998
2017-08-03,2.2727
2017-08-04,0.0
2017-08-09,-2.2222
2017-08-10,0.6818
2017-08-11,-11.9639
2017-08-14,2.5641
2017-08-15,12.5
2017-08-16,6.6667
2017-08-17,6.25
2017-08-21,5.8824
2017-08-22,3.7037
2017-08-23,-19.6429
2017-08-24,-9.9778
2017-08-25,-1.2589000000000001
2017-08-29,22.35
2017-08-31,-8.0507
2017-09-01,13.3333
2017-09-05,0.0
2017-09-08,-31.3725
2017-09-11,45.7143
2017-09-12,15.8824
2017-09-13,-0.3384
2017-09-14,-15.1104
2017-09-15,-8.99
2017-09-19,3.2854
2017-09-20,-14.8936
2017-09-22,27.5
2017-09-25,-21.5686
2017-09-27,20.0
2017-09-28,-27.0833
2017-10-02,-14.2857
2017-10-03,6.6667
2017-10-04,0.0
2017-10-06,0.0
2017-10-09,-18.75
2017-10-11,19.2308
2017-10-12,12.9032
2017-10-18,0.0
2017-10-20,0.0
2017-10-23,-14.2857
2017-10-24,16.6667
2017-10-25,-14.2857
2017-10-30,22.9833
2017-10-31,-18.7153
2017-11-01,18.3728
2017-11-07,-4.2254
2017-11-08,0.0
2017-11-09,17.647100000000002
2017-11-10,-11.4125
2017-11-13,-15.3662
2017-11-14,30.0433
2017-11-15,0.0
2017-11-20,0.0
2017-11-21,-38.4615
2017-11-22,41.6667
2017-11-27,-11.7941
2017-11-28,-19.973300000000002
2017-11-30,4.1667
2017-12-04,-7.22
2017-12-07,0.0992
2017-12-11,-13.8599
2017-12-12,94.95
2017-12-14,-55.091
2017-12-15,115.8766
2017-12-18,-7.4339
2017-12-21,-9.1455
2017-12-22,-5.6307
2017-12-26,0.0
2017-12-28,0.0
2017-12-29,-29.9667
2018-01-02,28.9415
2018-01-03,-2.5492
2018-01-04,43.9394
2018-01-05,-7.8947
2018-01-08,-6.5057
2018-01-09,6.3472
2018-01-10,0.6034
2018-01-11,2.8278
2018-01-12,38.8889
2018-01-16,-17.208
2018-01-22,-17.8665
2018-01-24,32.3529
2018-01-26,-28.8889
2018-01-29,0.0
2018-01-30,31.25
2018-01-31,9.5357
2018-02-01,-5.1842
2018-02-02,-8.2989
2018-02-05,0.0
2018-02-06,-12.5
2018-02-07,-6.5869
2018-02-08,0.9341
2018-02-09,-3.0303
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,35.1941
2018-02-20,15.5746
2018-02-21,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-28,0.0
2018-03-02,-20.0
2018-03-05,23.75
2018-03-06,1.0101
2018-03-07,-20.0
2018-03-08,23.75
2018-03-14,-9.0909
2018-03-21,0.0
2018-03-26,-24.8889
2018-03-27,18.3432
2018-03-29,-5.5
2018-04-02,-33.5714
2018-04-03,26.9813
2018-04-04,4.3281
2018-04-05,-10.6268
2018-04-06,0.8745
2018-04-09,-24.6415
2018-04-10,26.5044
2018-04-11,1.4341
2018-04-12,20.6897
2018-04-13,5.7143
2018-04-16,-3.5135
2018-04-17,-15.9664
2018-04-18,-6.6667
2018-04-19,-11.0714
2018-04-20,-4.8995999999999995
2018-04-23,1.3514
2018-04-24,1.9167
2018-04-25,8.2993
2018-04-26,-0.906
2018-04-30,-4.7848
2018-05-01,8.426
2018-05-03,-0.369
2018-05-07,-0.5185
2018-05-08,-21.8168
2018-05-09,23.7619
2018-05-10,-6.9257
2018-05-11,-17.3625
2018-05-14,0.05
2018-05-16,-10.0
2018-05-17,0.0
2018-05-18,18.8889
2018-05-21,-6.5421
2018-05-22,4.95
2018-05-24,0.0476
2018-05-25,-0.0476
2018-05-29,-0.1429
2018-05-30,-4.5802
2018-06-01,-5.05
2018-06-05,-1.0532
2018-06-07,-4.2044
2018-06-08,0.0
2018-06-14,0.0
2018-06-15,-6.6667
2018-06-18,-16.6667
2018-06-19,27.8571
2018-06-20,29.0503
2018-06-21,-35.0649
2018-06-22,-0.0667
2018-06-25,-13.2755
2018-06-27,7.6923
2018-06-28,0.0
2018-06-29,-14.4286
2018-07-02,0.0835
2018-07-03,-16.5972
2018-07-05,38.1
2018-07-06,1.3034
2018-07-09,0.0
2018-07-11,-0.7863
2018-07-12,0.7205
2018-07-13,0.0
2018-07-16,0.0715
2018-07-19,-35.6326
2018-07-20,55.3581
2018-07-23,-3.5025
2018-07-24,-37.037
2018-07-25,76.3529
2018-07-26,-26.6177
2018-07-30,-4.7273
2018-07-31,-7.9198
2018-08-01,-17.0984
2018-08-02,47.5
2018-08-03,-2.5423999999999998
2018-08-08,-14.0
2018-08-09,0.0
2018-08-10,40.6471
2018-08-13,-5.7872
2018-08-14,-27.5086
2018-08-15,-15.7895
2018-08-16,28.875
2018-08-20,-3.9767
2018-08-22,5.0505
2018-08-23,-3.8462
2018-08-24,-0.1
2018-08-27,-19.9199
2018-08-28,24.375
2018-08-29,0.5025
2018-08-30,-20.0
2018-09-04,-12.5
2018-09-05,21.4286
2018-09-06,5.6471
2018-09-07,-22.049
2018-09-10,0.0
2018-09-11,14.1429
2018-09-14,6.383
2018-09-17,-21.3882
2018-09-19,-2.7237
2018-09-20,53.0769
2018-09-21,-13.0754
2018-09-25,-7.5038
2018-09-26,6.25
2018-09-28,-5.8824
2018-10-02,12.5
2018-10-08,-15.4444
2018-10-09,1.8397000000000001
2018-10-10,-1.8065
2018-10-11,0.0
2018-10-12,-1.3141
2018-10-15,-6.3915
2018-10-17,131.1522
2018-10-18,-4.6154
2018-10-19,9.0323
2018-10-22,-13.6065
2018-10-23,-4.1129
2018-10-24,14.2143
2018-10-25,-1.8105
2018-10-26,-11.786200000000001
2018-10-29,1.083
2018-10-30,-32.1429
2018-10-31,15.7895
2018-11-01,26.7273
2018-11-02,18.2209
2018-11-05,-1.3956
2018-11-06,1.5385
2018-11-07,2.7879
2018-11-08,-10.3331
2018-11-09,1.5946
2018-11-12,-0.5178
2018-11-13,-3.0579
2018-11-14,-10.0671
2018-11-15,6.9030000000000005
2018-11-16,-2.2688
2018-11-19,-1.0714
2018-11-20,-7.2058
2018-11-21,-15.0677
2018-11-23,9.9354
2018-11-26,-14.3292
2018-11-27,-2.7285
2018-11-28,-42.3
2018-11-29,-8.1456
2018-11-30,10.9528
2018-12-03,25.3295
2018-12-04,-0.9498
2018-12-06,-10.0
2018-12-07,2.4353
2018-12-10,-20.0743
2018-12-11,4.406
2018-12-12,-2.6887
2018-12-13,13.0833
2018-12-14,-16.699
2018-12-17,22.3776
2018-12-18,-3.1746
2018-12-19,0.0
2018-12-20,-1.6393
2018-12-21,16.6667
2018-12-24,-20.0
2018-12-27,42.8571
2018-12-28,-2.875
2018-12-31,9.3951
2019-01-02,-14.0118
2019-01-04,-2.8595
2019-01-07,-12.7324
2019-01-09,-11.2331
2019-01-10,-9.0909
2019-01-11,-4.0
2019-01-14,-6.0417
2019-01-15,0.0665
2019-01-16,15.2227
2019-01-17,22.8846
2019-01-18,-37.4022
2019-01-22,49.75
2019-01-23,0.1669
2019-01-24,65.8333
2019-01-25,-18.191
2019-01-28,-22.6044
2019-01-29,11.1111
2019-01-30,0.0
2019-01-31,3.8571
2019-02-01,-3.4388
2019-02-04,8.547
2019-02-05,-21.2598
2019-02-06,11.8333
2019-02-07,16.0954
2019-02-08,-16.5597
2019-02-11,-11.538499999999999
2019-02-12,-8.8696
2019-02-13,-4.5802
2019-02-14,-8.0
2019-02-15,19.5652
2019-02-19,0.0
2019-02-20,-3.8182
2019-02-21,3.9698
2019-02-22,-7.0909
2019-02-25,-2.1526
2019-02-26,13.87
2019-02-27,5.3833
2019-02-28,-0.1667
2019-03-01,-9.182
2019-03-04,14.8897
2019-03-05,-12.0
2019-03-06,9.0909
2019-03-07,-12.5
2019-03-08,-1.9048
2019-03-11,13.5922
2019-03-12,5.9829
2019-03-13,-7.2581
2019-03-14,7.8261
2019-03-15,-3.2258
2019-03-18,-13.0
2019-03-19,-2.2989
2019-03-20,-1.9607999999999999
2019-03-21,1.4
2019-03-22,-1.3807
2019-03-25,-7.4
2019-03-26,-1.9438
2019-03-27,-2.2026
2019-03-28,-1.3514
2019-03-29,2.7397
2019-04-01,0.0
2019-04-02,-8.8889
2019-04-03,-2.439
2019-04-04,13.75
2019-04-05,-14.5055
2019-04-08,8.9974
2019-04-09,7.3113
2019-04-10,6.1714
2019-04-11,1.2048
2019-04-12,-7.5476
2019-04-15,4.8673
2019-04-16,-5.0633
2019-04-17,-7.7778
2019-04-18,-3.6145
2019-04-22,-3.0
2019-04-23,3.0928
2019-04-24,-7.25
2019-04-25,0.0
2019-04-26,19.9461
2019-04-29,0.0
2019-04-30,-10.1124
2019-05-01,11.25
2019-05-02,-10.1124
2019-05-03,11.25
2019-05-06,9.887599999999999
2019-05-07,-4.499
2019-05-08,-14.3469
2019-05-09,-5.0
2019-05-10,-9.2105
2019-05-13,-13.0435
2019-05-15,16.6667
2019-05-16,0.0
2019-05-17,-20.0
2019-05-20,-4.1143
2019-05-21,10.4365
2019-05-22,-7.2513
2019-05-23,-5.4545
2019-05-24,-27.6923
2019-05-28,11.1064
2019-05-29,2.9299
2019-05-30,1.8605
2019-05-31,-0.4566
2019-06-03,10.0917
2019-06-04,-16.6667
2019-06-05,0.0
2019-06-06,-1.5
2019-06-07,0.0
2019-06-10,1.5228000000000002
2019-06-11,-2.0
2019-06-12,-26.5306
2019-06-13,-17.3611
2019-06-14,-28.5714
2019-06-17,-23.5294
2019-06-18,410.7692
2019-06-19,-57.8313
2019-06-20,-3.5714
2019-06-21,-26.6667
2019-06-24,-17.1717
2019-06-25,-6.0976
2019-06-26,-3.6364
2019-06-27,0.5391
2019-06-28,8.5791
2019-07-01,-3.7037
2019-07-02,-12.8205
2019-07-03,-11.7647
2019-07-05,11.6667
2019-07-08,23.8806
2019-07-09,42.1687
2019-07-10,38.1356
2019-07-11,-17.1779
2019-07-12,-11.1111
2019-07-15,50.0
2019-07-16,61.1111
2019-07-17,3.4483
2019-07-18,12.6667
2019-07-19,-11.2426
2019-07-22,-7.0
2019-07-23,-39.0681
2019-07-24,8.8235
2019-07-25,-0.2703
2019-07-26,-34.9593
2019-07-29,-13.3333
2019-07-30,-15.3846
2019-07-31,-15.9091
2019-08-01,-1.3514
2019-08-02,-5.4795
2019-08-05,11.5942
2019-08-06,59.7403
2019-08-07,-7.3171
2019-08-08,-29.8246
2019-08-09,-3.75
2019-08-12,-16.8831
2019-08-13,10.9375
2019-08-14,0.0
2019-08-15,53.5211
2019-08-16,-11.9266
2019-08-19,-17.7083
2019-08-20,-2.5316
2019-08-21,-5.1948
2019-08-22,-5.4795
2019-08-23,-0.2319
2019-08-26,-8.4834
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,1.5873
2019-08-30,-6.25
2019-09-03,-13.3333
2019-09-04,-3.8462
2019-09-05,-12.0
2019-09-06,13.6364
2019-09-09,-6.0
2019-09-10,-14.8936
2019-09-11,0.0
2019-09-12,-15.0
2019-09-13,8.8235
2019-09-16,5.4054
2019-09-17,7.6923
2019-09-18,11.9048
2019-09-19,2.1277
2019-09-20,0.0
2019-09-23,2.0833
2019-09-24,-4.0816
2019-09-25,-4.2553
2019-09-26,0.0
2019-09-27,1.8667
2019-09-30,-4.014
2019-10-01,-5.5455
2019-10-02,-8.205
2019-10-03,-0.3932
2019-10-04,2.6316
2019-10-07,2.5641
2019-10-08,-12.5
2019-10-09,-2.8571
2019-10-10,2.9412000000000003
2019-10-11,-8.1143
2019-10-14,-25.3731
2019-10-15,-16.6667
2019-10-16,-15.0
2019-10-17,-11.7647
2019-10-18,33.3333
2019-10-21,0.0
2019-10-22,-15.0
2019-10-23,5.8824
2019-10-24,-5.5556
2019-10-25,17.647100000000002
2019-10-28,-30.0
2019-10-29,7.1429
2019-10-30,-6.6667
2019-10-31,0.0
2019-11-01,7.1429
2019-11-04,6.6667
2019-11-05,0.0
2019-11-06,-18.75
2019-11-07,0.0
2019-11-08,7.6923
2019-11-11,-7.1429
2019-11-12,-7.6923
2019-11-13,-16.6667
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,-10.0
2019-11-19,66.6667
2019-11-20,-33.3333
2019-11-21,20.0
2019-11-22,15.0
2019-11-25,15.942
2019-11-26,-18.75
2019-11-27,-7.6923
2019-11-29,33.3333
2019-12-02,0.0
2019-12-03,-25.0
2019-12-04,-8.3333
2019-12-05,0.0
2019-12-06,9.0909
2019-12-09,0.0
2019-12-10,-16.6667
2019-12-11,20.0
2019-12-12,-0.4167
2019-12-13,0.4184
2019-12-16,-8.3333
2019-12-17,9.0909
2019-12-18,-16.6667
2019-12-19,10.0
2019-12-20,-9.0909
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,10.0
2019-12-30,-9.0909
2019-12-31,10.0
2020-01-02,-9.0909
2020-01-03,20.0
2020-01-06,-16.6667
2020-01-07,-5.0
2020-01-08,-15.7895
2020-01-09,-12.5
2020-01-10,7.1429
2020-01-13,-6.6667
2020-01-14,7.1429
2020-01-15,6.6667
2020-01-16,0.0
2020-01-17,37.5
2020-01-21,-9.0909
2020-01-22,-10.0
2020-01-23,33.3333
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,8.3333
2020-01-29,-38.4615
2020-01-30,-12.5
2020-01-31,0.0
2020-02-03,14.2857
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,-12.5
2020-02-07,0.0
2020-02-10,-7.1429
2020-02-11,-7.6923
2020-02-12,-16.6667
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,-20.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,-25.0
2020-02-26,33.3333
2020-02-27,-4.0
2020-02-28,4.1667
2020-03-02,-25.0
2020-03-03,33.3333
2020-03-04,-25.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,-33.3333
2020-03-10,50.0
2020-03-11,-50.0
2020-03-12,33.3333
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,-51.0
2020-03-24,2.0408
2020-03-25,100.0
2020-03-26,-50.0
2020-03-27,100.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,-50.0
2020-04-03,-2.0
2020-04-06,104.0816
2020-04-07,50.0
2020-04-08,0.0
2020-04-09,-33.3333
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,-50.0
2020-04-17,100.0
2020-04-20,-25.0
2020-04-21,33.3333
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,-50.0
2020-04-28,100.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,50.0
2020-05-04,0.0
2020-05-05,-33.3333
2020-05-06,0.0
2020-05-07,-25.0
2020-05-08,33.3333
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,50.0
2020-05-27,-33.3333
2020-05-28,50.0
2020-05-29,0.0
2020-06-01,266.6667
2020-06-02,-45.4545
2020-06-03,50.0
2020-06-04,-22.2222
2020-06-05,-14.2857
2020-06-08,0.0
2020-06-09,-16.6667
2020-06-10,-20.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,-25.0
2020-06-16,33.3333
2020-06-17,-25.0
2020-06-18,-33.3333
2020-06-19,25.0
2020-06-22,20.0
2020-06-23,0.0
2020-06-24,16.6667
2020-06-25,42.8571
2020-06-26,-20.0
2020-06-29,-25.0
2020-06-30,16.6667
2020-07-01,-14.2857
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,-33.3333
2020-07-08,25.0
2020-07-09,20.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,-33.3333
2020-07-16,25.0
2020-07-17,20.0
2020-07-20,-33.3333
2020-07-21,0.0
2020-07-22,25.0
2020-07-23,-20.0
2020-07-24,50.0
2020-07-27,0.0
2020-07-28,-16.6667
2020-07-29,-20.0
2020-07-30,0.0
2020-07-31,0.0
