ticker,STX US Equity
2003-05-05,2.0342
2003-05-06,-0.319
2003-05-07,1.8399999999999999
2003-05-08,0.1575
2003-05-09,-1.022
2003-05-12,6.116
2003-05-13,4.2665
2003-05-14,-2.0101
2003-05-15,-1.8315000000000001
2003-05-16,1.1194
2003-05-19,-1.476
2003-05-20,-1.8727
2003-05-21,1.374
2003-05-22,1.1295
2003-05-23,-0.8191
2003-05-27,4.7297
2003-05-28,6.3799
2003-05-29,2.0889
2003-05-30,0.0
2003-06-02,2.5743
2003-06-03,-4.3758
2003-06-04,0.7402
2003-06-05,6.68
2003-06-06,-3.5692
2003-06-09,-0.3247
2003-06-10,-2.1498
2003-06-11,1.5312999999999999
2003-06-12,2.2951
2003-06-13,2.3077
2003-06-16,6.5163
2003-06-17,1.4706000000000001
2003-06-18,2.1449
2003-06-19,-1.5891
2003-06-20,-0.173
2003-06-23,-1.9642
2003-06-24,-0.7071
2003-06-25,2.3145
2003-06-26,6.6125
2003-06-27,-1.0881
2003-06-30,-2.9153000000000002
2003-07-01,3.0595
2003-07-02,7.8615
2003-07-03,-0.6116
2003-07-07,4.359
2003-07-08,0.4423
2003-07-09,-1.0274
2003-07-10,-2.1256
2003-07-11,2.7778
2003-07-14,3.1941
2003-07-15,-1.6667
2003-07-16,4.4068
2003-07-17,-2.5046
2003-07-18,-4.7097999999999995
2003-07-21,-1.3979
2003-07-22,0.8608
2003-07-23,-2.1084
2003-07-24,-2.9231
2003-07-25,-0.2113
2003-07-28,8.4172
2003-07-29,0.0977
2003-07-30,1.7561
2003-07-31,4.5062
2003-08-01,-2.844
2003-08-04,-0.6138
2003-08-05,-0.2375
2003-08-06,3.2381
2003-08-07,-0.7856
2003-08-08,1.537
2003-08-11,1.6972
2003-08-12,0.5864
2003-08-13,-2.6906
2003-08-14,-4.6083
2003-08-15,0.0
2003-08-18,3.6231999999999998
2003-08-19,2.5175
2003-08-20,-0.955
2003-08-21,1.3315000000000001
2003-08-22,-0.589
2003-08-25,-0.6381
2003-08-26,0.9633
2003-08-27,7.7692
2003-08-28,0.1686
2003-08-29,-3.1566
2003-09-02,6.6927
2003-09-03,-0.611
2003-09-04,0.8197
2003-09-05,-2.6016
2003-09-08,5.384
2003-09-09,-0.3564
2003-09-10,-1.5103
2003-09-11,-4.2373
2003-09-12,-1.1799
2003-09-15,-0.6823
2003-09-16,7.1275
2003-09-17,2.2445
2003-09-18,3.0184
2003-09-19,2.0167
2003-09-22,-1.1936
2003-09-23,3.2088
2003-09-24,-3.1456
2003-09-25,-2.1903
2003-09-26,0.1931
2003-09-29,4.6628
2003-09-30,0.1473
2003-10-01,3.3088
2003-10-02,-0.6406
2003-10-03,-0.7163
2003-10-06,1.0101
2003-10-07,3.5714
2003-10-08,-1.2414
2003-10-09,2.1997
2003-10-10,1.7424
2003-10-13,0.5709
2003-10-14,2.1703
2003-10-15,-0.3268
2003-10-16,-0.4918
2003-10-17,-2.4053
2003-10-20,-1.0804
2003-10-21,0.6826
2003-10-22,-24.4746
2003-10-23,-0.3591
2003-10-24,0.2252
2003-10-27,-5.618
2003-10-28,9.0476
2003-10-29,8.2969
2003-10-30,-5.6452
2003-10-31,-1.7949000000000002
2003-11-03,0.7398
2003-11-04,-2.8942
2003-11-05,1.1566
2003-11-06,3.0396
2003-11-07,-7.0543
2003-11-10,-6.8077
2003-11-11,-3.85
2003-11-12,7.5462
2003-11-13,1.4797
2003-11-14,-6.35
2003-11-17,0.452
2003-11-18,-2.1
2003-11-19,-0.715
2003-11-20,-2.2634
2003-11-21,0.0
2003-11-24,3.3684
2003-11-25,-1.6293
2003-11-26,2.2774
2003-11-28,-0.0506
2003-12-01,0.3038
2003-12-02,-0.5553
2003-12-03,-3.7563
2003-12-04,-0.8439
2003-12-05,4.2553
2003-12-08,0.0
2003-12-09,-4.5918
2003-12-10,-4.385
2003-12-11,7.1029
2003-12-12,-2.0888
2003-12-15,-6.88
2003-12-16,0.8591
2003-12-17,-0.6246
2003-12-18,1.4285999999999999
2003-12-19,-0.6761
2003-12-22,0.7941
2003-12-23,2.9826
2003-12-24,1.3660999999999999
2003-12-26,-0.2695
2003-12-29,2.5946
2003-12-30,-0.6849
2003-12-31,0.2653
2004-01-02,2.1693
2004-01-05,3.2108
2004-01-06,1.8565
2004-01-07,1.6256
2004-01-08,4.2656
2004-01-09,-5.0209
2004-01-12,2.3005
2004-01-13,0.2392
2004-01-14,-4.5346
2004-01-15,-3.65
2004-01-16,3.3731
2004-01-20,2.008
2004-01-21,-20.7677
2004-01-22,0.9938
2004-01-23,-1.107
2004-01-26,1.0572
2004-01-27,1.6
2004-01-28,0.2423
2004-01-29,-0.7251
2004-01-30,-0.7912
2004-02-02,-1.227
2004-02-03,1.2422
2004-02-04,-1.227
2004-02-05,4.5963
2004-02-06,2.8504
2004-02-09,-3.8684
2004-02-10,-0.3003
2004-02-11,2.4096
2004-02-12,-0.2361
2004-02-13,3.8462
2004-02-17,-1.7094
2004-02-18,0.1159
2004-02-19,3.1268
2004-02-20,-1.7406000000000001
2004-02-23,-5.0857
2004-02-24,0.5418
2004-02-25,1.1976
2004-02-26,2.426
2004-02-27,-0.0578
2004-03-01,0.4624
2004-03-02,-3.7399
2004-03-03,-0.3586
2004-03-04,-0.4799
2004-03-05,-1.1453
2004-03-08,-2.7439
2004-03-09,-1.7555
2004-03-10,-0.1914
2004-03-11,-1.7263
2004-03-12,2.7977
2004-03-15,-1.5823
2004-03-16,1.6077
2004-03-17,2.3418
2004-03-18,-0.4329
2004-03-19,-0.9938
2004-03-22,-3.2622
2004-03-23,-0.7782
2004-03-24,2.8105
2004-03-25,1.5893000000000002
2004-03-26,0.1252
2004-03-29,2.125
2004-03-30,0.4896
2004-03-31,-1.7661
2004-04-01,0.682
2004-04-02,-0.8005
2004-04-05,-2.7933
2004-04-06,-0.447
2004-04-07,-3.9128
2004-04-08,1.4686
2004-04-12,-0.3289
2004-04-13,1.7822
2004-04-14,-0.7782
2004-04-15,-1.1111
2004-04-16,-1.3219
2004-04-19,-0.9377
2004-04-20,-1.8256000000000001
2004-04-21,-4.7521
2004-04-22,-8.1706
2004-04-23,0.2362
2004-04-26,-1.3354
2004-04-27,-0.1592
2004-04-28,2.3923
2004-04-29,-1.324
2004-04-30,-1.2628
2004-05-03,-0.8793
2004-05-04,-0.8871
2004-05-05,-0.4882
2004-05-06,-3.6154
2004-05-07,2.6428000000000003
2004-05-10,-0.4153
2004-05-11,3.4195
2004-05-12,-0.7258
2004-05-13,0.1625
2004-05-14,-2.6764
2004-05-17,-1.6667
2004-05-18,2.0339
2004-05-19,0.3322
2004-05-20,-0.1656
2004-05-21,1.1609
2004-05-24,2.7049
2004-05-25,3.8308
2004-05-26,2.5365
2004-05-27,-3.7481
2004-05-28,-4.2056000000000004
2004-06-01,3.0894
2004-06-02,-3.7066
2004-06-03,3.1941
2004-06-04,1.6667
2004-06-07,1.8735
2004-06-08,0.2299
2004-06-09,-0.3058
2004-06-10,4.0644
2004-06-14,0.2948
2004-06-15,2.1308
2004-06-16,-0.3597
2004-06-17,0.722
2004-06-18,0.5018
2004-06-21,-0.1427
2004-06-22,-0.4286
2004-06-23,2.6542
2004-06-24,-1.9567
2004-06-25,-0.3564
2004-06-28,-1.216
2004-06-29,1.4482
2004-06-30,2.9979
2004-07-01,-1.2474
2004-07-02,-0.2807
2004-07-06,-3.8001
2004-07-07,0.8047
2004-07-08,-2.9753
2004-07-09,1.2715
2004-07-12,-0.2216
2004-07-13,-1.4064
2004-07-14,-6.1562
2004-07-15,1.2
2004-07-16,0.3953
2004-07-19,9.0551
2004-07-20,3.2491
2004-07-21,-16.7133
2004-07-22,0.1679
2004-07-23,-0.0838
2004-07-26,-3.1879
2004-07-27,0.9532
2004-07-28,-2.0601
2004-07-29,1.4899
2004-07-30,-0.9499
2004-08-02,-0.3487
2004-08-03,-3.8495
2004-08-04,1.3649
2004-08-05,0.0903
2004-08-06,-2.615
2004-08-09,-2.5
2004-08-10,3.8936
2004-08-11,-1.9196
2004-08-12,-3.9143
2004-08-13,-0.291
2004-08-16,4.0856
2004-08-17,0.1869
2004-08-18,3.9179
2004-08-19,0.8079
2004-08-20,3.9181
2004-08-23,-2.485
2004-08-24,-1.5817
2004-08-25,0.7143
2004-08-26,-1.8617
2004-08-27,-0.1807
2004-08-30,-0.905
2004-08-31,-0.1826
2004-09-01,5.215
2004-09-02,3.8261
2004-09-03,-0.5863
2004-09-07,3.7911
2004-09-08,1.1364
2004-09-09,0.1605
2004-09-10,6.4103
2004-09-13,0.6777
2004-09-14,1.4211
2004-09-15,-1.6223999999999998
2004-09-16,2.024
2004-09-17,1.3226
2004-09-20,1.7404
2004-09-21,-2.7085
2004-09-22,-3.2967
2004-09-23,1.2121
2004-09-24,-2.5449
2004-09-27,-1.3825
2004-09-28,2.0249
2004-09-29,2.7481
2004-09-30,0.4458
2004-10-01,2.6627
2004-10-04,2.4496
2004-10-05,-0.1406
2004-10-06,0.7042
2004-10-07,-2.0979
2004-10-08,-0.3571
2004-10-11,0.7168
2004-10-12,-2.7758000000000003
2004-10-13,0.0
2004-10-14,-3.1479
2004-10-15,0.0
2004-10-18,5.8201
2004-10-19,1.6429
2004-10-20,-3.6543
2004-10-21,-3.4282
2004-10-22,-2.568
2004-10-25,-2.2481
2004-10-26,0.0
2004-10-27,2.2998
2004-10-28,-2.6357
2004-10-29,0.6369
2004-11-01,0.4747
2004-11-02,0.0
2004-11-03,0.0
2004-11-04,1.5032
2004-11-05,3.6633
2004-11-08,2.1053
2004-11-09,0.6627
2004-11-10,-3.5845000000000002
2004-11-11,3.6419
2004-11-12,3.8799
2004-11-15,1.4094
2004-11-16,-2.7102
2004-11-17,1.3571
2004-11-18,-0.9866
2004-11-19,-1.1388
2004-11-22,0.8639
2004-11-23,0.4996
2004-11-24,4.1903
2004-11-26,0.7498
2004-11-29,-0.8119
2004-11-30,2.1828
2004-12-01,9.9466
2004-12-02,2.4894
2004-12-03,-1.955
2004-12-06,2.719
2004-12-07,-3.1765
2004-12-08,3.2807
2004-12-09,-0.3529
2004-12-10,-1.4168
2004-12-13,0.479
2004-12-14,0.1788
2004-12-15,0.238
2004-12-16,-0.5341
2004-12-17,-0.179
2004-12-20,-2.63
2004-12-21,0.798
2004-12-22,0.609
2004-12-23,0.4237
2004-12-27,0.1808
2004-12-28,0.0
2004-12-29,1.9254
2004-12-30,1.4758
2004-12-31,0.4654
2005-01-03,0.6948
2005-01-04,-1.8401
2005-01-05,-0.9959
2005-01-06,-0.5325
2005-01-07,-0.8923
2005-01-10,3.1813
2005-01-11,-0.0582
2005-01-12,1.7462
2005-01-13,2.4027
2005-01-14,-0.4469
2005-01-18,2.9741999999999997
2005-01-19,-6.158
2005-01-20,0.7549
2005-01-21,0.0
2005-01-24,-2.7089
2005-01-25,0.6517
2005-01-26,0.1177
2005-01-27,1.3521
2005-01-28,-1.3921000000000001
2005-01-31,-0.4706
2005-02-01,0.2364
2005-02-02,0.8255
2005-02-03,0.1761
2005-02-04,3.5735
2005-02-07,-1.1312
2005-02-08,-0.9153
2005-02-09,-0.4042
2005-02-10,0.0
2005-02-11,0.1739
2005-02-14,-1.2731
2005-02-15,2.5205
2005-02-16,-0.8005
2005-02-17,1.9020000000000001
2005-02-18,-0.7353
2005-02-22,-2.1652
2005-02-23,-2.4461
2005-02-24,2.9851
2005-02-25,2.6087
2005-02-28,1.5253999999999999
2005-03-01,0.2782
2005-03-02,2.1643
2005-03-03,-0.163
2005-03-04,3.1556
2005-03-07,-0.6857
2005-03-08,1.6994
2005-03-09,0.2611
2005-03-10,-0.625
2005-03-11,-3.1971
2005-03-14,1.9491
2005-03-15,-1.4339
2005-03-16,2.4246
2005-03-17,1.0521
2005-03-18,2.7069
2005-03-21,0.5068
2005-03-22,-1.8154
2005-03-23,-0.0514
2005-03-24,1.9013
2005-03-28,-3.8326000000000002
2005-03-29,-3.0939
2005-03-30,2.3810000000000002
2005-03-31,3.3298
2005-04-01,-0.7673
2005-04-04,-1.2371
2005-04-05,-1.4614
2005-04-06,-0.2648
2005-04-07,1.9649
2005-04-08,-0.2604
2005-04-11,-1.3054999999999999
2005-04-12,0.4762
2005-04-13,-2.475
2005-04-14,-6.1555
2005-04-15,-4.6605
2005-04-18,1.207
2005-04-19,3.3989
2005-04-20,3.6909
2005-04-21,5.0612
2005-04-22,-3.388
2005-04-25,1.6438000000000001
2005-04-26,0.7008
2005-04-27,-1.7666
2005-04-28,-4.1417
2005-04-29,-0.0569
2005-05-02,0.5688
2005-05-03,-0.3394
2005-05-04,-0.5108
2005-05-05,-1.8338
2005-05-06,5.4291
2005-05-09,-0.1107
2005-05-10,-1.2749
2005-05-11,0.2807
2005-05-12,-1.1758
2005-05-13,4.7592
2005-05-16,3.7317
2005-05-17,1.2513
2005-05-18,3.9135
2005-05-19,0.446
2005-05-20,-0.5427
2005-05-23,1.8849
2005-05-24,1.3145
2005-05-25,1.2013
2005-05-26,-0.2849
2005-05-27,-0.2381
2005-05-31,1.2888
2005-06-01,-0.8011
2005-06-02,1.1876
2005-06-03,-3.1925
2005-06-06,0.8729
2005-06-07,1.7788
2005-06-08,-1.3699
2005-06-09,-2.2031
2005-06-10,0.0
2005-06-13,0.5387
2005-06-14,-1.8997000000000002
2005-06-15,-0.8937
2005-06-16,1.6533
2005-06-17,-6.3578
2005-06-20,3.0526
2005-06-21,-0.3064
2005-06-22,-0.4611
2005-06-23,-2.7277
2005-06-24,-2.8571
2005-06-27,-1.4161000000000001
2005-06-28,-3.5911999999999997
2005-06-29,0.1146
2005-06-30,0.4579
2005-07-01,-1.1396
2005-07-05,0.5187
2005-07-06,2.695
2005-07-07,-0.67
2005-07-08,2.5295
2005-07-11,4.6601
2005-07-12,-1.2048
2005-07-13,3.5525
2005-07-14,-1.5873
2005-07-15,-0.4162
2005-07-18,-0.7315
2005-07-19,2.3684
2005-07-20,-1.9537
2005-07-21,-3.9329
2005-07-22,-0.0546
2005-07-25,1.1469
2005-07-26,1.1879
2005-07-27,-0.3202
2005-07-28,3.5867
2005-07-29,0.1034
2005-08-01,-1.4971999999999999
2005-08-02,-0.8386
2005-08-03,-0.8985
2005-08-04,0.9106
2005-08-05,0.0531
2005-08-08,-0.2653
2005-08-09,-0.3191
2005-08-10,-0.5336
2005-08-11,0.8584
2005-08-12,-3.0851
2005-08-15,1.2623
2005-08-16,-2.2222
2005-08-17,2.439
2005-08-18,-2.1645
2005-08-19,1.8805
2005-08-22,-0.38
2005-08-23,-0.0545
2005-08-24,-0.4907
2005-08-25,-0.5479
2005-08-26,-4.8485
2005-08-29,1.1581
2005-08-30,-5.4379
2005-08-31,0.4237
2005-09-01,-3.255
2005-09-02,-0.5607
2005-09-06,-1.3158
2005-09-07,5.2063
2005-09-08,-1.2674
2005-09-09,-1.1614
2005-09-12,0.3092
2005-09-13,0.0
2005-09-14,-4.8705
2005-09-15,-2.5275
2005-09-16,-0.0665
2005-09-19,-0.1331
2005-09-20,0.1999
2005-09-21,-2.4601
2005-09-22,2.1813
2005-09-23,0.934
2005-09-26,-0.1983
2005-09-27,-1.3245
2005-09-28,1.4765
2005-09-29,3.0423
2005-09-30,1.733
2005-10-03,2.0189
2005-10-04,-1.7934
2005-10-05,-0.1259
2005-10-06,-0.8827
2005-10-07,0.4453
2005-10-10,0.1267
2005-10-11,-0.8855
2005-10-12,-1.2763
2005-10-13,-3.1028000000000002
2005-10-14,1.6678
2005-10-17,2.8215
2005-10-18,-3.9566
2005-10-19,-2.3256
2005-10-20,-2.7211
2005-10-21,-0.2098
2005-10-24,0.0701
2005-10-25,1.4006
2005-10-26,-2.0718
2005-10-27,-1.5514999999999999
2005-10-28,1.0029
2005-10-31,2.766
2005-11-01,0.8972
2005-11-02,3.2148
2005-11-03,3.9307
2005-11-04,-0.1923
2005-11-07,0.6423
2005-11-08,-1.4678
2005-11-09,1.2953000000000001
2005-11-10,-0.7033
2005-11-11,2.5113
2005-11-14,-1.8216
2005-11-15,0.6398
2005-11-16,2.9243
2005-11-17,4.1384
2005-11-18,0.7117
2005-11-21,0.2945
2005-11-22,5.2848
2005-11-23,0.1673
2005-11-25,-0.6125
2005-11-28,-1.3445
2005-11-29,5.1107
2005-11-30,2.215
2005-12-01,0.4757
2005-12-02,-2.4198
2005-12-05,2.372
2005-12-06,0.316
2005-12-07,-0.7874
2005-12-08,0.582
2005-12-09,1.0521
2005-12-12,1.3014000000000001
2005-12-13,-1.3361
2005-12-14,0.6771
2005-12-15,0.4139
2005-12-16,0.9274
2005-12-19,-0.1531
2005-12-20,0.2045
2005-12-21,3.2143
2005-12-22,0.6426
2005-12-23,-0.1473
2005-12-27,-1.5248
2005-12-28,-1.6983000000000001
2005-12-29,0.3049
2005-12-30,1.2665
2006-01-03,0.4002
2006-01-04,4.8331
2006-01-05,-0.903
2006-01-06,2.5899
2006-01-09,4.2076
2006-01-10,4.6209
2006-01-11,-0.6003
2006-01-12,-0.7765
2006-01-13,5.3478
2006-01-17,-0.4127
2006-01-18,1.9478
2006-01-19,4.0244
2006-01-20,-2.3056
2006-01-23,2.2800000000000002
2006-01-24,3.2069
2006-01-25,-2.8799
2006-01-26,2.224
2006-01-27,-0.3053
2006-01-30,-1.7610999999999999
2006-01-31,1.6368
2006-02-01,0.0767
2006-02-02,-1.4988000000000001
2006-02-03,-0.4682
2006-02-06,-2.1952
2006-02-07,-2.4048
2006-02-08,2.2177
2006-02-09,0.683
2006-02-10,0.4389
2006-02-13,3.1387
2006-02-14,0.3082
2006-02-15,1.7665
2006-02-16,1.1320999999999999
2006-02-17,1.8284
2006-02-21,-0.3298
2006-02-22,-2.9044
2006-02-23,-3.8622
2006-02-24,0.6302
2006-02-27,1.7612999999999999
2006-02-28,2.1923
2006-03-01,2.5593
2006-03-02,1.6514
2006-03-03,1.3718
2006-03-06,-1.9943
2006-03-07,-4.9782
2006-03-08,-4.9331
2006-03-09,-1.4481
2006-03-10,-0.898
2006-03-13,-1.4827
2006-03-14,3.2609
2006-03-15,3.0769
2006-03-16,-3.1422
2006-03-17,0.2839
2006-03-20,1.0918
2006-03-21,-0.24
2006-03-22,-3.7289
2006-03-23,0.8746
2006-03-24,1.0322
2006-03-27,-1.3486
2006-03-28,-0.2486
2006-03-29,5.8555
2006-03-30,3.2954
2006-03-31,0.0
2006-04-03,-0.4178
2006-04-04,5.6064
2006-04-05,-1.589
2006-04-06,-0.4771
2006-04-07,0.295
2006-04-10,-2.7574
2006-04-11,-0.189
2006-04-12,1.0985
2006-04-13,-1.8359
2006-04-17,2.4809
2006-04-18,2.4953
2006-04-19,-6.4317
2006-04-20,-1.3592
2006-04-21,-1.1811
2006-04-24,-0.5179
2006-04-25,1.4417
2006-04-26,-1.7765
2006-04-27,4.381
2006-04-28,2.2719
2006-05-01,0.5271
2006-05-02,0.1873
2006-05-03,-0.6355
2006-05-04,-0.6415
2006-05-05,0.5697
2006-05-08,0.4532
2006-05-09,-0.4511
2006-05-10,-2.8323
2006-05-11,-4.3918
2006-05-12,-2.0732
2006-05-15,-1.2038
2006-05-16,-2.3109
2006-05-17,1.4194
2006-05-18,2.0356
2006-05-19,3.6991
2006-05-22,-0.1603
2006-05-23,-4.9378
2006-05-24,-1.8159
2006-05-25,2.8817
2006-05-26,1.2124
2006-05-30,-2.8914
2006-05-31,-0.6806
2006-06-01,2.5696
2006-06-02,0.7098
2006-06-05,-4.6434
2006-06-06,-1.2174
2006-06-07,-1.4965
2006-06-08,3.0384
2006-06-09,0.2168
2006-06-12,-3.7645999999999997
2006-06-13,-5.2608
2006-06-14,0.3322
2006-06-15,5.1088
2006-06-16,-1.9802
2006-06-19,-0.7346
2006-06-20,-2.4514
2006-06-21,0.9009
2006-06-22,-0.8929
2006-06-23,-0.4742
2006-06-26,1.4293
2006-06-27,-0.9864
2006-06-28,0.9013
2006-06-29,3.8552
2006-06-30,2.4898
2006-07-03,-0.4859
2006-07-05,0.9765
2006-07-06,1.011
2006-07-07,-1.7406000000000001
2006-07-10,-2.7015000000000002
2006-07-11,3.7779
2006-07-12,-0.0877
2006-07-13,-1.4485999999999999
2006-07-14,-0.0891
2006-07-17,2.0954
2006-07-18,2.3581
2006-07-19,3.541
2006-07-20,-1.3597000000000001
2006-07-21,-4.8037
2006-07-24,3.1593
2006-07-25,-1.3611
2006-07-26,-1.5093
2006-07-27,-0.8319
2006-07-28,3.4879
2006-07-31,-1.0239
2006-08-01,-3.1897
2006-08-02,-0.2671
2006-08-03,-0.8929
2006-08-04,-1.982
2006-08-07,-1.4245999999999999
2006-08-08,-3.4965
2006-08-09,-3.6231999999999998
2006-08-10,1.1028
2006-08-11,-1.0907
2006-08-14,1.8546
2006-08-15,2.1161
2006-08-16,5.1084
2006-08-17,-1.5647
2006-08-18,-0.2338
2006-08-21,-0.4217
2006-08-22,-1.5529
2006-08-23,-1.912
2006-08-24,-0.5361
2006-08-25,0.7349
2006-08-28,1.7023000000000001
2006-08-29,1.2434
2006-08-30,3.9206
2006-08-31,1.1364
2006-09-01,1.5281
2006-09-05,-1.5936
2006-09-06,-8.1422
2006-09-07,-1.763
2006-09-08,-0.0499
2006-09-11,1.6459000000000001
2006-09-12,2.6497
2006-09-13,1.0516
2006-09-14,4.9196
2006-09-15,-0.4058
2006-09-18,0.5432
2006-09-19,1.1706
2006-09-20,2.3142
2006-09-21,-0.7395
2006-09-22,-1.3146
2006-09-25,0.3552
2006-09-26,-0.4867
2006-09-27,2.49
2006-09-28,-0.2169
2006-09-29,0.3913
2006-10-02,-0.6929
2006-10-03,-0.4797
2006-10-04,-0.0438
2006-10-05,-0.7014
2006-10-06,-1.1921
2006-10-09,-3.2172
2006-10-10,-3.2318
2006-10-11,-0.1431
2006-10-12,-0.0956
2006-10-13,3.539
2006-10-16,1.6166
2006-10-17,-0.5
2006-10-18,-1.6903000000000001
2006-10-19,0.6041
2006-10-20,1.94
2006-10-23,-2.8092
2006-10-24,-1.4918
2006-10-25,6.1524
2006-10-26,2.3183
2006-10-27,-3.3987
2006-10-30,2.3004
2006-10-31,-0.4409
2006-11-01,-0.9743
2006-11-02,0.1797
2006-11-03,2.1525
2006-11-06,1.4047
2006-11-07,-1.4285999999999999
2006-11-08,1.4054
2006-11-09,2.382
2006-11-10,-0.8037
2006-11-13,-1.2793
2006-11-14,2.6782
2006-11-15,4.0387
2006-11-16,2.4666
2006-11-17,0.0395
2006-11-20,1.8935
2006-11-21,-0.6194
2006-11-22,2.4932
2006-11-24,1.4443
2006-11-27,-4.5335
2006-11-28,1.3736
2006-11-29,-0.6581
2006-11-30,0.3897
2006-12-01,0.2329
2006-12-04,0.7746
2006-12-05,0.8839
2006-12-06,0.4571
2006-12-07,-0.0379
2006-12-08,0.1517
2006-12-11,-0.8712
2006-12-12,-1.5285
2006-12-13,1.2806
2006-12-14,0.9579
2006-12-15,1.4421
2006-12-18,-0.1122
2006-12-19,0.4494
2006-12-20,0.2983
2006-12-21,-2.0818
2006-12-22,0.7593
2006-12-26,1.168
2006-12-27,-0.0745
2006-12-28,-1.3418
2006-12-29,0.1133
2007-01-03,-1.6226
2007-01-04,1.2658
2007-01-05,-1.4773
2007-01-08,-0.5767
2007-01-09,3.1709
2007-01-10,0.4873
2007-01-11,0.0
2007-01-12,0.0373
2007-01-16,0.5593
2007-01-17,1.5202
2007-01-18,-3.981
2007-01-19,-1.2933
2007-01-22,2.0424
2007-01-23,-1.1329
2007-01-24,8.2888
2007-01-25,-2.2575
2007-01-26,-1.2992
2007-01-29,0.4022
2007-01-30,0.5462
2007-01-31,-1.5211999999999999
2007-02-01,-1.2551
2007-02-02,-1.5327
2007-02-05,0.2278
2007-02-06,-1.2121
2007-02-07,0.9969
2007-02-08,-0.038
2007-02-09,-1.0254
2007-02-12,-0.1151
2007-02-13,0.1537
2007-02-14,2.033
2007-02-15,0.2256
2007-02-16,-0.4501
2007-02-20,1.0927
2007-02-21,0.7827
2007-02-22,1.8121
2007-02-23,1.7072
2007-02-26,0.5714
2007-02-27,-5.5043
2007-02-28,1.0898
2007-03-01,-1.7471999999999999
2007-03-02,-6.7726
2007-03-05,-0.0406
2007-03-06,0.6496
2007-03-07,-0.363
2007-03-08,-1.6194
2007-03-09,-0.1646
2007-03-12,1.5664
2007-03-13,-2.3945
2007-03-14,1.1227
2007-03-15,1.1513
2007-03-16,-0.6098
2007-03-19,0.1227
2007-03-20,0.5719
2007-03-21,2.5589
2007-03-22,-0.5545
2007-03-23,-0.2788
2007-03-26,-1.0783
2007-03-27,-1.0497
2007-03-28,-2.8968
2007-03-29,-1.5966
2007-03-30,-0.5124
2007-04-02,-1.588
2007-04-03,1.3083
2007-04-04,-1.5928
2007-04-05,1.7934999999999999
2007-04-09,0.8165
2007-04-10,-6.2234
2007-04-11,-2.2727
2007-04-12,1.1163
2007-04-13,1.242
2007-04-16,2.408
2007-04-17,-1.7303
2007-04-18,-3.8375
2007-04-19,0.1408
2007-04-20,1.1721
2007-04-23,-0.139
2007-04-24,2.5058
2007-04-25,-0.0905
2007-04-26,1.7218
2007-04-27,-1.5590000000000002
2007-04-30,0.2262
2007-05-01,-2.4831
2007-05-02,0.6944
2007-05-03,2.448
2007-05-04,-0.4959
2007-05-07,1.2234
