ticker,KPTI US Equity
2014-03-31,-0.2261
2014-04-01,3.3344
2014-04-02,1.2845
2014-04-03,-1.0207
2014-04-04,-7.0625
2014-04-07,-2.5219
2014-04-08,14.9707
2014-04-09,10.381
2014-04-10,-4.8383
2014-04-11,-1.9994
2014-04-14,0.408
2014-04-15,-6.0958
2014-04-16,0.1546
2014-04-17,-4.0432
2014-04-21,-4.8568999999999996
2014-04-22,-4.8004999999999995
2014-04-23,0.0
2014-04-24,-2.1307
2014-04-25,-7.0029
2014-04-28,-1.9508
2014-04-29,1.2336
2014-04-30,5.4638
2014-05-01,-0.41
2014-05-02,-0.262
2014-05-05,9.3433
2014-05-06,-4.4612
2014-05-07,-5.3161
2014-05-08,-1.9727000000000001
2014-05-09,2.9025
2014-05-12,5.2651
2014-05-13,-5.895
2014-05-14,1.3667
2014-05-15,-2.5468
2014-05-16,0.4228
2014-05-19,1.4543
2014-05-20,-1.2825
2014-05-21,0.2293
2014-05-22,-0.7244
2014-05-23,1.4977
2014-05-27,3.8214
2014-05-28,-1.4942
2014-05-29,-3.7736
2014-05-30,0.9227
2014-06-02,0.8762
2014-06-03,-1.3595
2014-06-04,1.1485
2014-06-05,0.3407
2014-06-06,-5.0547
2014-06-09,0.3576
2014-06-10,-2.3357
2014-06-11,-0.2837
2014-06-12,-1.0163
2014-06-13,93.5113
2014-06-16,-12.5212
2014-06-17,8.5153
2014-06-18,-4.5383
2014-06-19,-0.2576
2014-06-20,-0.5166
2014-06-23,1.7465000000000002
2014-06-24,-4.0362
2014-06-25,3.8917
2014-06-26,0.9772
2014-06-27,4.9539
2014-06-30,2.1954
2014-07-01,-5.1557
2014-07-02,2.1065
2014-07-03,-4.6362
2014-07-07,-2.6983
2014-07-08,-13.8417
2014-07-09,5.4661
2014-07-10,-1.1576
2014-07-11,-2.6351
2014-07-14,1.4762
2014-07-15,-4.2834
2014-07-16,-1.2947
2014-07-17,-4.9045
2014-07-18,4.4978
2014-07-21,-2.1521
2014-07-22,5.7771
2014-07-23,-2.8833
2014-07-24,4.3677
2014-07-25,0.0547
2014-07-28,-4.538
2014-07-29,2.9210000000000003
2014-07-30,0.0835
2014-07-31,-3.5585
2014-08-01,-3.1421
2014-08-04,4.4345
2014-08-05,2.6503
2014-08-06,0.8051
2014-08-07,-2.2859
2014-08-08,0.1127
2014-08-11,5.6025
2014-08-12,-0.3466
2014-08-13,-0.1873
2014-08-14,1.2597
2014-08-15,2.7263
2014-08-18,-1.6233
2014-08-19,-1.7025000000000001
2014-08-20,-2.6645
2014-08-21,0.3285
2014-08-22,-0.9004
2014-08-25,4.0474
2014-08-26,2.6991
2014-08-27,-2.4736000000000002
2014-08-28,-4.7292
2014-08-29,-0.1664
2014-09-02,1.6667
2014-09-03,0.3005
2014-09-04,2.043
2014-09-05,1.3881000000000001
2014-09-08,6.2665
2014-09-09,-1.561
2014-09-10,-1.3088
2014-09-11,4.4376
2014-09-12,-0.9524
2014-09-15,-3.6982
2014-09-16,-0.1792
2014-09-17,1.6158000000000001
2014-09-18,0.2019
2014-09-19,-0.3275
2014-09-22,-2.0975
2014-09-23,1.3681
2014-09-24,0.2292
2014-09-25,-3.2012
2014-09-26,10.4987
2014-09-29,-8.8361
2014-09-30,-8.963
2014-10-01,-6.7258
2014-10-02,3.6821
2014-10-03,-2.0716
2014-10-06,0.272
2014-10-07,-2.5919
2014-10-08,4.5483
2014-10-09,-4.8535
2014-10-10,-5.2255
2014-10-13,0.722
2014-10-14,1.3359
2014-10-15,-1.2862
2014-10-16,6.3844
2014-10-17,1.8982999999999999
2014-10-20,5.1983
2014-10-21,-2.1994
2014-10-22,-1.8692
2014-10-23,4.5238
2014-10-24,1.7084000000000001
2014-10-27,1.9597
2014-10-28,4.4206
2014-10-29,4.6805
2014-10-30,0.6029
2014-10-31,2.5718
2014-11-03,5.4041
2014-11-04,-6.6975
2014-11-05,-6.6584
2014-11-06,10.6603
2014-11-07,0.9825
2014-11-10,1.2814
2014-11-11,0.7498
2014-11-12,-1.3721
2014-11-13,-4.6687
2014-11-14,-1.6324999999999998
2014-11-17,2.5396
2014-11-18,-0.1717
2014-11-19,-1.8669
2014-11-20,4.6308
2014-11-21,-1.4115
2014-11-24,2.9362
2014-11-25,-0.7544
2014-11-26,0.7601
2014-11-28,-1.2730000000000001
2014-12-01,0.8835
2014-12-02,3.787
2014-12-03,3.9453
2014-12-04,-1.2067
2014-12-05,-0.4219
2014-12-08,2.3863
2014-12-09,-9.9543
2014-12-10,-9.3372
2014-12-11,-10.619
2014-12-12,4.0299
2014-12-15,-8.4935
2014-12-16,-2.5713
2014-12-17,4.9565
2014-12-18,10.7636
2014-12-19,6.7276
2014-12-22,1.4008
2014-12-23,-6.6257
2014-12-24,3.5068
2014-12-26,1.8793
2014-12-29,-1.8187
2014-12-30,-4.8426
2014-12-31,4.0879
2015-01-02,1.4961
2015-01-05,-5.3172
2015-01-06,-6.9502
2015-01-07,-7.4993
2015-01-08,3.3915
2015-01-09,0.0937
2015-01-12,-6.6792
2015-01-13,-4.8495
2015-01-14,-1.3708
2015-01-15,-1.0691
2015-01-16,-3.9986
2015-01-20,-2.439
2015-01-21,-1.4615
2015-01-22,2.8103
2015-01-23,5.0114
2015-01-26,3.3984
2015-01-27,-0.979
2015-01-28,-5.8263
2015-01-29,0.5999
2015-01-30,-1.1182
2015-02-02,-0.3015
2015-02-03,1.5501
2015-02-04,-1.0052
2015-02-05,6.2806
2015-02-06,-4.494
2015-02-09,-0.0741
2015-02-10,-1.3348
2015-02-11,-0.0376
2015-02-12,2.4436
2015-02-13,-0.4771
2015-02-17,0.4794
2015-02-18,2.0183
2015-02-19,-0.1079
2015-02-20,-0.7922
2015-02-23,3.1216
2015-02-24,-1.0912
2015-02-25,-0.4626
2015-02-26,-0.0358
2015-02-27,-2.5036
2015-03-02,1.3940000000000001
2015-03-03,-1.9899
2015-03-04,-0.1846
2015-03-05,3.4393000000000002
2015-03-06,-3.4322
2015-03-09,-2.6657
2015-03-10,-0.1712
2015-03-11,7.9444
2015-03-12,1.3766
2015-03-13,-2.2284
2015-03-16,12.3932
2015-03-17,9.1572
2015-03-18,-7.7213
2015-03-19,3.9635
2015-03-20,-4.8713999999999995
2015-03-23,-1.9083999999999999
2015-03-24,-1.7833999999999999
2015-03-25,-2.9383
2015-03-26,-1.1224
2015-03-27,2.3048
2015-03-30,3.9341
2015-03-31,-0.9706
2015-04-01,-1.4701
2015-04-02,-2.3541
2015-04-06,0.8829
2015-04-07,5.0825
2015-04-08,2.2101
2015-04-09,-1.5669
2015-04-10,2.1330999999999998
2015-04-13,3.7095000000000002
2015-04-14,0.1202
2015-04-15,1.6512
2015-04-16,2.8647
2015-04-17,-2.9859
2015-04-20,-2.338
2015-04-21,-0.4848
2015-04-22,-1.827
2015-04-23,1.1787
2015-04-24,-3.4641
2015-04-27,-6.4465
2015-04-28,-3.3265000000000002
2015-04-29,0.0702
2015-04-30,-4.7018
2015-05-01,6.8483
2015-05-04,3.2391
2015-05-05,-0.6008
2015-05-06,-3.2572
2015-05-07,-1.319
2015-05-08,1.0904
2015-05-11,2.4704
2015-05-12,2.7504
2015-05-13,-3.0403000000000002
2015-05-14,-8.5549
2015-05-15,-7.5289
2015-05-18,8.9077
2015-05-19,-2.3686
2015-05-20,-1.0993
2015-05-21,0.6899
2015-05-22,-0.4568
2015-05-26,2.6386
2015-05-27,1.1177
2015-05-28,0.8843
2015-05-29,-1.6801
2015-06-01,0.0743
2015-06-02,-1.4848
2015-06-03,1.3941
2015-06-04,2.2297
2015-06-05,2.1083
2015-06-08,0.0712
2015-06-09,-1.1384
2015-06-10,1.1515
2015-06-11,0.0
2015-06-12,-4.518
2015-06-15,-0.2235
2015-06-16,-0.112
2015-06-17,0.9346
2015-06-18,2.8519
2015-06-19,-0.8282
2015-06-22,1.7429000000000001
2015-06-23,0.7495
2015-06-24,-3.2589
2015-06-25,-3.5152
2015-06-26,-1.1764999999999999
2015-06-29,-3.8402
2015-06-30,8.6661
2015-07-01,-4.8144
2015-07-02,-3.0888
2015-07-06,3.0279
2015-07-07,0.1547
2015-07-08,-3.7452
2015-07-09,1.6045
2015-07-10,0.9475
2015-07-13,4.1455
2015-07-14,1.1641
2015-07-15,-2.0416
2015-07-16,0.8715
2015-07-17,-2.6672000000000002
2015-07-20,-7.4489
2015-07-21,-3.0025
2015-07-22,-0.215
2015-07-23,-1.1202
2015-07-24,-6.5359
2015-07-27,-1.4452
2015-07-28,0.9461
2015-07-29,-6.373
2015-07-30,0.5005
2015-07-31,2.1912
2015-08-03,2.0955
2015-08-04,3.58
2015-08-05,2.9954
2015-08-06,-1.0291
2015-08-07,-0.3165
2015-08-10,-39.0476
2015-08-11,-0.9673
2015-08-12,-2.3291
2015-08-13,-2.2308
2015-08-14,-5.4288
2015-08-17,19.8003
2015-08-18,-6.8056
2015-08-19,0.9687
2015-08-20,-4.428
2015-08-21,1.7761
2015-08-24,-2.959
2015-08-25,1.6419000000000001
2015-08-26,4.0
2015-08-27,3.2544
2015-08-28,1.2894
2015-08-31,-1.9802
2015-09-01,-3.5354
2015-09-02,9.4241
2015-09-03,-3.0075
2015-09-04,-1.4799
2015-09-08,4.5064
2015-09-09,-3.217
2015-09-10,2.8289
2015-09-11,2.8198
2015-09-14,0.7358
2015-09-15,0.5976
2015-09-16,-2.6403
2015-09-17,3.7965999999999998
2015-09-18,-2.4167
2015-09-21,-3.2798
2015-09-22,-4.8443000000000005
2015-09-23,-1.3091
2015-09-24,-1.0317
2015-09-25,-6.1802
2015-09-28,-9.8413
2015-09-29,-8.7148
2015-09-30,1.5429
2015-10-01,3.6087
2015-10-02,7.516
2015-10-05,-0.4263
2015-10-06,-2.0548
2015-10-07,7.5175
2015-10-08,-4.7966999999999995
2015-10-09,0.3416
2015-10-12,-1.617
2015-10-13,-5.3633
2015-10-14,3.9305
2015-10-15,10.9938
2015-10-16,0.7132
2015-10-19,8.812
2015-10-20,-1.0123
2015-10-21,-1.8992
2015-10-22,-1.8615
2015-10-23,0.4552
2015-10-26,-3.0211
2015-10-27,-5.8411
2015-10-28,7.9404
2015-10-29,1.4559
2015-10-30,0.8308
2015-11-02,5.2434
2015-11-03,0.1423
2015-11-04,6.9652
2015-11-05,-0.5316
2015-11-06,4.0748
2015-11-09,0.7702
2015-11-10,8.8535
2015-11-11,-3.4523
2015-11-12,-2.9697
2015-11-13,-0.812
2015-11-16,2.267
2015-11-17,-0.8621
2015-11-18,4.9068000000000005
2015-11-19,-1.717
2015-11-20,-0.3614
2015-11-23,8.283
2015-11-24,2.7917
2015-11-25,1.5752000000000002
2015-11-27,1.4973
2015-11-30,-1.4752
2015-12-01,-5.4011
2015-12-02,-0.6783
2015-12-03,-6.7729
2015-12-04,2.2589
2015-12-07,-10.0896
2015-12-08,1.8592
2015-12-09,-2.2164
2015-12-10,1.0
2015-12-11,-7.5248
2015-12-14,-2.9979
2015-12-15,2.4283
2015-12-16,-1.5805
2015-12-17,0.146
2015-12-18,-1.8222
2015-12-21,0.6682
2015-12-22,3.3186
2015-12-23,1.6417000000000002
2015-12-24,-1.9663
2015-12-28,-1.8625
2015-12-29,0.7299
2015-12-30,-3.2609
2015-12-31,-0.7491
2016-01-04,1.5849
2016-01-05,1.7831000000000001
2016-01-06,-15.4015
2016-01-07,-14.1501
2016-01-08,-5.1256
2016-01-11,-13.9831
2016-01-12,0.4926
2016-01-13,-14.951
2016-01-14,-1.4409
2016-01-15,-4.386
2016-01-19,-2.2936
2016-01-20,6.7293
2016-01-21,6.8915
2016-01-22,-3.9781
2016-01-25,-3.2857
2016-01-26,-1.3294000000000001
2016-01-27,-5.2395
2016-01-28,-6.1611
2016-01-29,4.7138
2016-02-01,-2.4116
2016-02-02,-3.7891
2016-02-03,0.6849
2016-02-04,1.3605
2016-02-05,-3.3557
2016-02-08,-5.3819
2016-02-09,6.422
2016-02-10,-7.931
2016-02-11,-0.1873
2016-02-12,4.1276
2016-02-16,5.045
2016-02-17,10.8062
2016-02-18,-5.5728
2016-02-19,0.4918
2016-02-22,1.7945
2016-02-23,-6.7308
2016-02-24,1.5464
2016-02-25,-1.8613
2016-02-26,5.0
2016-02-29,-3.1199
2016-03-01,7.9661
2016-03-02,8.7912
2016-03-03,5.772
2016-03-04,7.5034
2016-03-07,6.8528
2016-03-08,-6.8884
2016-03-09,-2.8061
2016-03-10,-3.5433
2016-03-11,7.483
2016-03-14,12.2785
2016-03-15,-13.5287
2016-03-16,0.2608
2016-03-17,0.9103
2016-03-18,7.2165
2016-03-21,6.9712
2016-03-22,4.0449
2016-03-23,-9.6112
2016-03-24,0.5974
2016-03-28,-2.1378
2016-03-29,5.4612
2016-03-30,-0.5754
2016-03-31,3.2407
2016-04-01,0.5605
2016-04-04,3.5674
2016-04-05,-3.2293
2016-04-06,0.7786
2016-04-07,0.2208
2016-04-08,-1.5419
2016-04-11,-1.1186
2016-04-12,1.4706000000000001
2016-04-13,0.3344
2016-04-14,0.0
2016-04-15,-0.2222
2016-04-18,0.6682
2016-04-19,0.0
2016-04-20,-0.1106
2016-04-21,9.856
2016-04-22,3.3266
2016-04-25,-1.7561
2016-04-26,-4.7666
2016-04-27,-1.5641
2016-04-28,-0.4237
2016-04-29,-1.0638
2016-05-02,2.3656
2016-05-03,-9.348700000000001
2016-05-04,-6.8366
2016-05-05,-0.4975
2016-05-06,-1.375
2016-05-09,4.6895
2016-05-10,-0.9685
2016-05-11,-1.5892
2016-05-12,-0.8696
2016-05-13,-4.386
2016-05-16,4.8493
2016-05-17,0.375
2016-05-18,1.8679999999999999
2016-05-19,0.3667
2016-05-20,4.6285
2016-05-23,1.2806
2016-05-24,8.3908
2016-05-25,2.7572
2016-05-26,-1.6512
2016-05-27,0.9444
2016-05-31,-0.5198
2016-06-01,0.1045
2016-06-02,1.2526
2016-06-03,-4.6392
2016-06-06,0.7568
2016-06-07,2.5751
2016-06-08,-2.8243
2016-06-09,-1.7761
2016-06-10,-6.5205
2016-06-13,-1.9929999999999999
2016-06-14,-3.4689
2016-06-15,-1.9827
2016-06-16,1.8963
2016-06-17,-5.4591
2016-06-20,1.1811
2016-06-21,-1.1673
2016-06-22,0.7874
2016-06-23,4.5573
2016-06-24,-6.3512
2016-06-27,-10.1064
2016-06-28,3.8462
2016-06-29,-0.7123
2016-06-30,-3.7302999999999997
2016-07-01,7.1535
2016-07-05,-2.9207
2016-07-06,1.5758999999999999
2016-07-07,0.141
2016-07-08,0.1408
2016-07-11,3.9381
2016-07-12,1.8944999999999999
2016-07-13,-4.7809
2016-07-14,0.2789
2016-07-15,6.1196
2016-07-18,-0.1311
2016-07-19,-6.8241
2016-07-20,0.1408
2016-07-21,0.4219
2016-07-22,-1.5406
2016-07-25,1.4224999999999999
2016-07-26,3.2258
2016-07-27,4.212
2016-07-28,-4.0417
2016-07-29,0.2717
2016-08-01,-2.0325
2016-08-02,-3.4577999999999998
2016-08-03,0.1433
2016-08-04,-2.7182
2016-08-05,1.7647
2016-08-08,-1.8786
2016-08-09,2.651
2016-08-10,-3.8737
2016-08-11,3.7313
2016-08-12,0.2878
2016-08-15,3.5868
2016-08-16,-0.277
2016-08-17,-2.9167
2016-08-18,11.4449
2016-08-19,3.7227
2016-08-22,-3.9604
2016-08-23,0.7732
2016-08-24,-8.5678
2016-08-25,-4.1958
2016-08-26,1.0219
2016-08-29,2.8902
2016-08-30,36.6573
2016-08-31,2.261
2016-09-01,11.5578
2016-09-02,-4.3243
2016-09-06,-15.5367
2016-09-07,1.8952
2016-09-08,0.8753
2016-09-09,-7.8091
2016-09-12,5.5294
2016-09-13,-2.7871
2016-09-14,3.555
2016-09-15,0.8859
2016-09-16,2.0856
2016-09-19,-1.8279999999999998
2016-09-20,0.7667
2016-09-21,4.0217
2016-09-22,1.4628999999999999
2016-09-23,-3.7075
2016-09-26,0.0
2016-09-27,3.6364
2016-09-28,0.4128
2016-09-29,-2.8777
2016-09-30,2.963
2016-10-03,1.3361
2016-10-04,0.6085
2016-10-05,1.9153
2016-10-06,-3.9565
2016-10-07,-1.5448
2016-10-10,2.1967
2016-10-11,-4.0942
2016-10-12,-4.2689
2016-10-13,1.6722000000000001
2016-10-14,-5.5921
2016-10-17,-1.2776
2016-10-18,1.4118
2016-10-19,-1.9722
2016-10-20,1.4201
2016-10-21,0.2334
2016-10-24,-1.2806
2016-10-25,-0.3538
2016-10-26,-1.1834
2016-10-27,-6.1078
2016-10-28,-4.0816
2016-10-31,-3.7234
2016-11-01,-1.5192999999999999
2016-11-02,-8.4151
2016-11-03,-2.144
2016-11-04,6.8858
2016-11-07,1.3176999999999999
2016-11-08,12.5723
2016-11-09,19.6406
2016-11-10,5.1502
2016-11-11,1.3265
2016-11-14,1.4099
2016-11-15,-2.9791
2016-11-16,-3.0705999999999998
2016-11-17,5.0686
2016-11-18,-0.804
2016-11-21,1.0132
2016-11-22,-3.009
2016-11-23,3.516
2016-11-25,-0.999
2016-11-28,-6.2562999999999995
2016-11-29,0.1076
2016-11-30,-0.7527
2016-12-01,-2.1668
2016-12-02,2.7685
2016-12-05,-4.4181
2016-12-06,2.9312
2016-12-07,0.5476
2016-12-08,0.0
2016-12-09,0.3268
2016-12-12,-0.76
2016-12-13,0.9847
2016-12-14,-0.1083
2016-12-15,4.8807
2016-12-16,0.8273
2016-12-19,-2.8718
2016-12-20,0.3168
2016-12-21,-1.8947
2016-12-22,-3.0043
2016-12-23,5.7522
2016-12-27,-1.9874
2016-12-28,-1.8143
2016-12-29,1.5217
2016-12-30,0.6424
2017-01-03,2.5532
2017-01-04,9.5436
2017-01-05,1.7045
2017-01-06,2.5140000000000002
2017-01-09,-0.545
2017-01-10,-2.6484
2017-01-11,-2.6266
2017-01-12,-1.2524
2017-01-13,-1.2683
2017-01-17,-2.7668
2017-01-18,-0.5081
2017-01-19,6.9459
2017-01-20,-0.7641
2017-01-23,-0.0962
2017-01-24,-0.578
2017-01-25,4.5543
2017-01-26,-0.5561
2017-01-27,1.0252
2017-01-30,-5.1661
2017-01-31,0.6809
2017-02-01,2.029
2017-02-02,0.8523
2017-02-03,1.2207
2017-02-06,0.3711
2017-02-07,-4.6211
2017-02-08,-2.1318
2017-02-09,0.297
2017-02-10,-0.0987
2017-02-13,0.0
2017-02-14,1.2846
2017-02-15,5.7561
2017-02-16,-1.5683
2017-02-17,-0.656
2017-02-21,-0.1887
2017-02-22,-1.3233
2017-02-23,-1.6284
2017-02-24,-1.6553
2017-02-27,10.198
2017-02-28,-6.8284
2017-03-01,6.3645
2017-03-02,25.476
2017-03-03,-15.9682
2017-03-06,0.258
2017-03-07,-2.3156
2017-03-08,4.2142
2017-03-09,-0.9267
2017-03-10,-10.2891
2017-03-13,-5.2133
2017-03-14,0.0
2017-03-15,0.4
2017-03-16,4.6813
2017-03-17,-1.3321
2017-03-20,2.893
2017-03-21,-4.9672
2017-03-22,-0.3945
2017-03-23,2.5743
2017-03-24,1.1583
2017-03-27,3.3397
2017-03-28,4.4321
2017-03-29,5.8355
2017-03-30,6.7669
2017-03-31,0.4695
2017-04-03,-2.4922
2017-04-04,0.7188
2017-04-05,-3.1721
2017-04-06,0.4095
2017-04-07,-7.3408999999999995
2017-04-10,0.7042
2017-04-11,-5.2448
2017-04-12,-2.6753
2017-04-13,3.8863
2017-04-17,2.9196999999999997
2017-04-18,-0.6206
2017-04-19,4.5495
2017-04-20,-0.4266
2017-04-21,-3.0848
2017-04-24,0.0
2017-04-25,-7.9576
2017-04-26,-0.2882
2017-04-27,-1.6378
2017-04-28,0.0979
2017-05-01,-0.4892
2017-05-02,-4.3265
2017-05-03,-2.4666
2017-05-04,-8.6407
2017-05-05,-4.0369
2017-05-08,5.2885
2017-05-09,-0.2283
2017-05-10,2.2883
2017-05-11,7.4944
2017-05-12,1.3528
2017-05-15,0.4107
2017-05-16,1.8405
2017-05-17,-3.1124
2017-05-18,1.5544
2017-05-19,1.5306
2017-05-22,-1.7085
2017-05-23,-2.5562
2017-05-24,-0.9444
2017-05-25,-3.7076000000000002
2017-05-26,-1.5402
2017-05-30,-6.7039
2017-05-31,-2.7545
2017-06-01,8.7438
2017-06-02,0.5663
2017-06-05,-1.8018
2017-06-06,-0.9174
2017-06-07,0.8102
2017-06-08,5.6257
2017-06-09,-0.2174
2017-06-12,-2.2876
2017-06-13,1.1148
2017-06-14,1.6538
2017-06-15,-0.4338
2017-06-16,-1.0893
2017-06-19,1.1013
2017-06-20,1.5251000000000001
2017-06-21,1.9313
2017-06-22,4.8421
2017-06-23,0.1004
2017-06-26,-4.5135
2017-06-27,-3.6765
2017-06-28,6.2159
2017-06-29,-2.4641
2017-06-30,-4.7368
2017-07-03,4.0884
2017-07-05,2.2293
2017-07-06,-1.5575999999999999
2017-07-07,-1.8987
2017-07-10,1.7204000000000002
2017-07-11,0.6342
2017-07-12,0.6303
2017-07-13,0.1044
2017-07-14,-1.5641
2017-07-17,0.1059
2017-07-18,-2.1164
2017-07-19,2.0541
2017-07-20,-0.6356
2017-07-21,-0.4264
2017-07-24,0.3212
2017-07-25,-1.921
2017-07-26,-0.5441
2017-07-27,-3.7199
2017-07-28,1.25
2017-07-31,-5.275
2017-08-01,-0.237
2017-08-02,-1.9002
2017-08-03,-1.3317
2017-08-04,1.9632
2017-08-07,2.0457
2017-08-08,4.3632
2017-08-09,-4.1808
2017-08-10,-2.7123
2017-08-11,3.6364
2017-08-14,3.9766
2017-08-15,-2.6997
2017-08-16,-2.659
2017-08-17,-3.2067
2017-08-18,0.7362
2017-08-21,0.1218
2017-08-22,5.3528
2017-08-23,3.9261
2017-08-24,0.1111
2017-08-25,0.444
2017-08-28,7.9558
2017-08-29,2.1494
2017-08-30,-2.004
2017-08-31,4.499
2017-09-01,0.4892
2017-09-05,0.3895
2017-09-06,1.1639
2017-09-07,1.1505
2017-09-08,2.4645
2017-09-11,-1.9426
2017-09-12,0.0
2017-09-13,-0.0943
2017-09-14,-0.1889
2017-09-15,4.0681
2017-09-18,-1.2727
2017-09-19,-3.1308
2017-09-20,6.0837
2017-09-21,-6.0932
2017-09-22,1.4313
2017-09-25,1.7873999999999999
2017-09-26,-1.6636
2017-09-27,3.1955
2017-09-28,-0.9107
2017-09-29,0.9191
2017-10-02,9.1985
2017-10-03,-1.7515
2017-10-04,-0.9338
2017-10-05,-1.6280999999999999
2017-10-06,1.8293
2017-10-09,-2.8228999999999997
2017-10-10,0.5282
2017-10-11,-0.3503
2017-10-12,1.8453
2017-10-13,-2.157
2017-10-16,0.3527
2017-10-17,0.4394
2017-10-18,-0.8749
2017-10-19,-2.8244
2017-10-20,-0.3633
2017-10-23,-3.0082
2017-10-24,-1.4098
2017-10-25,-1.1439
2017-10-26,-3.6644
2017-10-27,1.7017
2017-10-30,0.5906
2017-10-31,-0.0978
2017-11-01,1.4691
2017-11-02,1.2548
2017-11-03,7.0543
2017-11-06,-0.2671
2017-11-07,-2.1429
2017-11-08,1.0036
2017-11-09,-2.71
2017-11-10,1.2999
2017-11-13,-1.8332000000000002
2017-11-14,-1.5873
2017-11-15,5.9772
2017-11-16,1.9696
2017-11-17,0.7024
2017-11-20,-3.1386
2017-11-21,-0.36
2017-11-22,2.3487
2017-11-24,-0.8826
2017-11-27,-0.1781
2017-11-28,0.0
2017-11-29,-0.446
2017-11-30,0.2688
2017-12-01,0.6256
2017-12-04,-0.444
2017-12-05,-4.9063
2017-12-06,-3.0957
2017-12-07,2.9042
2017-12-08,4.5155
2017-12-11,-5.4005
2017-12-12,-8.6584
2017-12-13,0.625
2017-12-14,-4.2443
2017-12-15,-0.1081
2017-12-18,-0.974
2017-12-19,0.0
2017-12-20,0.3279
2017-12-21,2.7233
2017-12-22,3.9236
2017-12-26,-1.9388
2017-12-27,0.6243
2017-12-28,1.241
2017-12-29,-1.9407999999999999
2018-01-02,3.3333
2018-01-03,1.8145
2018-01-04,0.6931
2018-01-05,0.7866
2018-01-08,-1.8537
2018-01-09,0.1988
2018-01-10,-0.6944
2018-01-11,5.0949
2018-01-12,2.4715
2018-01-16,-6.8646
2018-01-17,1.3944
2018-01-18,-1.7682
2018-01-19,0.1
2018-01-22,2.5974
2018-01-23,4.9658999999999995
2018-01-24,-3.0612
2018-01-25,12.9187
2018-01-26,4.0678
2018-01-29,1.2215
2018-01-30,-3.5398
2018-01-31,-1.4178
2018-02-01,-0.3384
2018-02-02,-1.0187
2018-02-05,-3.9451
2018-02-06,11.517900000000001
2018-02-07,4.964
2018-02-08,4.3478
2018-02-09,-4.5322
2018-02-12,1.072
2018-02-13,7.3485
2018-02-14,2.1877
2018-02-15,2.0028
2018-02-16,1.4218
2018-02-20,-2.6035
2018-02-21,1.4393
2018-02-22,-1.4189
2018-02-23,1.782
2018-02-26,0.0673
2018-02-27,0.6057
2018-02-28,-1.204
2018-03-01,4.6039
2018-03-02,-1.0356
2018-03-05,5.8208
2018-03-06,0.309
2018-03-07,-1.4787
2018-03-08,2.9393000000000002
2018-03-09,2.4301
2018-03-12,2.3132
2018-03-13,-1.3913
2018-03-14,-1.1758
2018-03-15,-3.8667
2018-03-16,-0.9282
2018-03-19,-4.8095
2018-03-20,2.7559
2018-03-21,-2.1711
2018-03-22,-2.2846
2018-03-23,-8.0828
