ticker,CGIX US Equity
2013-08-30,0.9375
2013-09-03,0.1187
2013-09-04,1.5307
2013-09-05,0.3046
2013-09-06,-0.3036
2013-09-09,0.9137
2013-09-10,-0.4024
2013-09-11,2.8283
2013-09-12,8.9391
2013-09-13,9.468
2013-09-16,5.1895
2013-09-17,-1.5662
2013-09-18,1.3524
2013-09-19,-0.7064
2013-09-20,-4.5059000000000005
2013-09-23,3.3113
2013-09-24,2.5641
2013-09-25,8.2812
2013-09-26,17.2439
2013-09-27,29.2308
2013-09-30,-3.5238
2013-10-01,-3.2577
2013-10-02,1.7347000000000001
2013-10-03,-0.3009
2013-10-04,0.1509
2013-10-07,-0.1507
2013-10-08,-5.6841
2013-10-09,-17.92
2013-10-10,10.3314
2013-10-11,-5.7715
2013-10-14,9.0
2013-10-15,0.5161
2013-10-16,2.567
2013-10-17,-7.1746
2013-10-18,-8.6579
2013-10-21,-4.8213
2013-10-22,-1.3784
2013-10-23,-1.2579
2013-10-24,-0.2123
2013-10-25,6.3121
2013-10-28,-2.6017
2013-10-29,-0.4795
2013-10-30,-2.2023
2013-10-31,-2.9557
2013-11-01,-6.8891
2013-11-04,-4.2056000000000004
2013-11-05,3.0081
2013-11-06,-0.3946
2013-11-07,-11.8067
2013-11-08,1.7071
2013-11-11,9.0989
2013-11-12,0.3239
2013-11-13,1.6949
2013-11-14,18.8095
2013-11-15,3.2064
2013-11-18,-8.2201
2013-11-19,-6.3469999999999995
2013-11-20,0.5271
2013-11-21,2.6966
2013-11-22,0.7294
2013-11-25,2.8965
2013-11-26,-1.126
2013-11-27,1.4235
2013-11-29,3.3684
2013-12-02,-1.6293
2013-12-03,-4.8999
2013-12-04,-1.4514
2013-12-05,-5.9647
2013-12-06,-2.1926
2013-12-09,-3.2826
2013-12-10,0.2483
2013-12-11,4.3765
2013-12-12,-0.2373
2013-12-13,-0.4758
2013-12-16,-0.3984
2013-12-17,-1.76
2013-12-18,-0.0814
2013-12-19,2.1189999999999998
2013-12-20,7.7414
2013-12-23,-1.5556
2013-12-24,4.1384
2013-12-26,1.0838
2013-12-27,-0.5718
2013-12-30,0.3595
2013-12-31,-1.2894
2014-01-02,1.016
2014-01-03,-3.0172
2014-01-06,3.5556
2014-01-07,3.505
2014-01-08,7.0491
2014-01-09,2.195
2014-01-10,3.5376
2014-01-13,-0.6101
2014-01-14,-6.9982
2014-01-15,-0.9901
2014-01-16,1.8667
2014-01-17,3.9920999999999998
2014-01-21,4.1536
2014-01-22,2.1148
2014-01-23,-3.787
2014-01-24,-7.1341
2014-01-27,-5.3642
2014-01-28,6.3681
2014-01-29,8.2895
2014-01-30,2.0352
2014-01-31,5.6267
2014-02-03,-5.4115
2014-02-04,-2.503
2014-02-05,-4.89
2014-02-06,-1.0283
2014-02-07,1.2338
2014-02-10,8.2745
2014-02-11,10.7227
2014-02-12,0.107
2014-02-13,1.3896
2014-02-14,2.8993
2014-02-18,2.1516
2014-02-19,-0.5015
2014-02-20,-0.9073
2014-02-21,1.7294
2014-02-24,-3.65
2014-02-25,-0.7784
2014-02-26,4.5502
2014-02-27,-0.6503
2014-02-28,-5.0352
2014-03-03,-5.4613
2014-03-04,4.7672
2014-03-05,5.7280999999999995
2014-03-06,-5.519
2014-03-07,1.9293
2014-03-10,-5.7308
2014-03-11,-0.9481
2014-03-12,1.8580999999999999
2014-03-13,0.0
2014-03-14,-2.5981
2014-03-17,-1.3620999999999999
2014-03-18,3.3372
2014-03-19,-1.4477
2014-03-20,-0.2825
2014-03-21,-2.0397
2014-03-24,-6.2464
2014-03-25,-0.9254
2014-03-26,1.9303
2014-03-27,-5.0092
2014-03-28,-4.4373000000000005
2014-03-31,1.5478
2014-04-01,3.9760999999999997
2014-04-02,0.8286
2014-04-03,-0.5689
2014-04-04,1.2079
2014-04-07,-4.8995
2014-04-08,-1.255
2014-04-09,5.7524999999999995
2014-04-10,-0.6958
2014-04-11,-2.0382
2014-04-14,0.7152
2014-04-15,-2.2595
2014-04-16,1.0238
2014-04-17,0.2942
2014-04-21,2.2816
2014-04-22,5.4812
2014-04-23,-1.0876
2014-04-24,-4.3983
2014-04-25,-1.9169
2014-04-28,-2.9967
2014-04-29,2.0819
2014-04-30,-3.2895
2014-05-01,-4.0816
2014-05-02,-3.9007
2014-05-05,1.1808
2014-05-06,-1.9694
2014-05-07,-6.5476
2014-05-08,-5.414
2014-05-09,-5.8923
2014-05-12,-3.7567
2014-05-13,2.3234
2014-05-14,-1.4532
2014-05-15,-21.2903
2014-05-16,11.9438
2014-05-19,8.2636
2014-05-20,0.3865
2014-05-21,2.6949
2014-05-22,9.6532
2014-05-23,-2.906
2014-05-27,0.8803
2014-05-28,1.9197
2014-05-29,-4.7089
2014-05-30,-7.9963999999999995
2014-06-02,4.4922
2014-06-03,-1.8692
2014-06-04,-0.6667
2014-06-05,2.4928
2014-06-06,5.5192
2014-06-09,4.8759
2014-06-10,-3.973
2014-06-11,-0.9683
2014-06-12,2.2222
2014-06-13,-0.4348
2014-06-16,0.3493
2014-06-17,-3.3943
2014-06-18,1.1712
2014-06-19,-2.8495
2014-06-20,2.4748
2014-06-23,-1.6099999999999999
2014-06-24,1.0
2014-06-25,-0.5401
2014-06-26,-1.5385
2014-06-27,2.6654
2014-06-30,1.1638
2014-07-01,0.4425
2014-07-02,-0.9692
2014-07-03,-0.9786
2014-07-07,-6.1096
2014-07-08,-3.3493
2014-07-09,-1.1881
2014-07-10,2.004
2014-07-11,0.1965
2014-07-14,1.9607999999999999
2014-07-15,-2.6923
2014-07-16,-3.3597
2014-07-17,-5.0102
2014-07-18,2.8525
2014-07-21,5.9131
2014-07-22,2.3715
2014-07-23,6.6602
2014-07-24,-2.1719
2014-07-25,3.7003
2014-07-28,-0.9813
2014-07-29,-3.7838000000000003
2014-07-30,-0.2809
2014-07-31,-2.9108
2014-08-01,-1.8375
2014-08-04,-2.069
2014-08-05,-0.4024
2014-08-06,-0.101
2014-08-07,2.1234
2014-08-08,-0.495
2014-08-11,-1.0945
2014-08-12,-0.503
2014-08-13,-0.4044
2014-08-14,-6.802
2014-08-15,-0.9804
2014-08-18,0.7701
2014-08-19,-1.8559
2014-08-20,-0.4449
2014-08-21,-0.5587
2014-08-22,-0.7865
2014-08-25,-1.2458
2014-08-26,0.344
2014-08-27,7.5429
2014-08-28,-2.9756
2014-08-29,-2.5192
2014-09-02,1.3483
2014-09-03,-2.2173
2014-09-04,-0.6803
2014-09-05,-0.6849
2014-09-08,1.3793
2014-09-09,-0.7937
2014-09-10,-0.9143
2014-09-11,0.692
2014-09-12,0.5727
2014-09-15,-1.139
2014-09-16,-1.1521
2014-09-17,0.5828
2014-09-18,-0.6952
2014-09-19,-2.4504
2014-09-22,0.0
2014-09-23,1.7943
2014-09-24,6.8155
2014-09-25,-3.4103
2014-09-26,-1.9362
2014-09-29,6.2718
2014-09-30,-1.6393
2014-10-01,-0.5556
2014-10-02,-5.6983
2014-10-03,-0.7109
2014-10-06,-3.222
2014-10-07,-5.3021
2014-10-08,-4.2969
2014-10-09,-0.5442
2014-10-10,-9.4391
2014-10-13,0.0472
2014-10-14,-2.01
2014-10-15,-0.3082
2014-10-16,6.6461
2014-10-17,-6.2318999999999996
2014-10-20,8.0371
2014-10-21,12.0172
2014-10-22,2.0434
2014-10-23,0.8761
2014-10-24,-0.9926
2014-10-27,-8.5213
2014-10-28,1.3699
2014-10-29,2.4324
2014-10-30,-1.9788999999999999
2014-10-31,-0.4038
2014-11-03,-4.4595
2014-11-04,-5.6577
2014-11-05,0.1499
2014-11-06,-2.8443
2014-11-07,-7.5501000000000005
2014-11-10,11.3333
2014-11-11,-2.6946
2014-11-12,-1.3846
2014-11-13,2.6521
2014-11-14,-3.7994
2014-11-17,-4.2654
2014-11-18,1.1551
2014-11-19,-2.9364
2014-11-20,-5.5462
2014-11-21,3.9146
2014-11-24,-2.226
2014-11-25,-1.0508
2014-11-26,0.708
2014-11-28,-1.4060000000000001
2014-12-01,-4.0998
2014-12-02,-6.3197
2014-12-03,1.7856999999999998
2014-12-04,-0.5848
2014-12-05,-0.1961
2014-12-08,-1.9646
2014-12-09,14.6293
2014-12-10,8.042
2014-12-11,1.9417
2014-12-12,-0.0794
2014-12-15,-1.9857
2014-12-16,1.9449
2014-12-17,5.7234
2014-12-18,8.1203
2014-12-19,4.8679
2014-12-22,-1.3263
2014-12-23,-5.1075
2014-12-24,0.8499
2014-12-26,0.7022
2014-12-29,-3.7657
2014-12-30,-3.9130000000000003
2014-12-31,0.7541
2015-01-02,16.4671
2015-01-05,2.4422
2015-01-06,-1.5056
2015-01-07,-0.8917
2015-01-08,0.6427
2015-01-09,-2.0434
2015-01-12,3.3898
2015-01-13,2.5221
2015-01-14,0.246
2015-01-15,-1.8405
2015-01-16,-1.0
2015-01-20,1.7677
2015-01-21,0.0
2015-01-22,-0.8685
2015-01-23,-3.1289
2015-01-26,1.8088
2015-01-27,1.0152
2015-01-28,-0.1256
2015-01-29,-1.8868
2015-01-30,-2.6923
2015-02-02,-9.0909
2015-02-03,2.4638
2015-02-04,1.8388
2015-02-05,0.8333
2015-02-06,-5.5096
2015-02-09,-1.895
2015-02-10,-0.7429
2015-02-11,4.6407
2015-02-12,1.1445
2015-02-13,0.0
2015-02-17,7.355
2015-02-18,6.3225
2015-02-19,11.2781
2015-02-20,-0.3341
2015-02-23,1.2291
2015-02-24,-2.2441
2015-02-25,1.9569
2015-02-26,3.876
2015-02-27,-6.6098
2015-03-02,0.0
2015-03-03,-1.1416
2015-03-04,-1.2702
2015-03-05,-0.4678
2015-03-06,1.1751
2015-03-09,-2.2067
2015-03-10,-2.3753
2015-03-11,-3.2847
2015-03-12,-2.6414999999999997
2015-03-13,-9.1731
2015-03-16,5.2632
2015-03-17,-2.4324
2015-03-18,7.3407
2015-03-19,2.7096999999999998
2015-03-20,-1.3819
2015-03-23,-1.7833999999999999
2015-03-24,1.6861000000000002
2015-03-25,-0.6378
2015-03-26,-1.2837
2015-03-27,-1.6905000000000001
2015-03-30,5.5556
2015-03-31,-2.1303
2015-04-01,1.0883
2015-04-02,0.95
2015-04-06,1.6311
2015-04-07,2.716
2015-04-08,-3.3654
2015-04-09,9.204
2015-04-10,5.8087
2015-04-13,0.0
2015-04-14,3.7675
2015-04-15,1.971
2015-04-16,4.2726
2015-04-17,2.7317
2015-04-20,0.8547
2015-04-21,-4.4256
2015-04-22,-1.7734
2015-04-23,1.5045
2015-04-24,-0.4941
2015-04-27,-8.6395
2015-04-28,3.0435
2015-04-29,-2.4262
2015-04-30,-0.8649
2015-05-01,0.5453
2015-05-04,0.2169
2015-05-05,-0.5411
2015-05-06,-0.7617
2015-05-07,-0.2193
2015-05-08,-0.2198
2015-05-11,0.5507
2015-05-12,8.3242
2015-05-13,7.179
2015-05-14,1.3208
2015-05-15,0.0931
2015-05-18,0.0
2015-05-19,-2.6047000000000002
2015-05-20,1.4327
2015-05-21,-1.7891
2015-05-22,-1.6299000000000001
2015-05-26,0.4873
2015-05-27,4.2677
2015-05-28,0.7442
2015-05-29,2.0314
2015-06-01,-1.629
2015-06-02,1.196
2015-06-03,2.6364
2015-06-04,2.5686
2015-06-05,0.9499
2015-06-08,3.0796
2015-06-09,-0.166
2015-06-10,-0.2494
2015-06-11,0.5
2015-06-12,-0.9121
2015-06-15,-0.9215
2015-06-16,0.2544
2015-06-17,-0.1685
2015-06-18,-1.5190000000000001
2015-06-19,-4.2844999999999995
2015-06-22,-1.3429
2015-06-23,5.2632
2015-06-24,-1.2931
2015-06-25,4.1048
2015-06-26,-0.6711
2015-06-29,-7.8547
2015-06-30,7.791
2015-07-01,-2.2109
2015-07-02,-0.7826
2015-07-06,-0.7888
2015-07-07,3.6219
2015-07-08,-3.1543
2015-07-09,-0.9683
2015-07-10,2.6667
2015-07-13,3.4632
2015-07-14,2.9289
2015-07-15,1.1381999999999999
2015-07-16,-3.0547
2015-07-17,0.4975
2015-07-20,-0.9076
2015-07-21,-4.6628
2015-07-22,-2.5328
2015-07-23,-7.9749
2015-07-24,2.0448
2015-07-27,-5.8206
2015-07-28,2.0263
2015-07-29,1.3902999999999999
2015-07-30,5.2889
2015-07-31,-0.7442
2015-08-03,-6.6542
2015-08-04,-2.2088
2015-08-05,-5.0308
2015-08-06,-5.4054
2015-08-07,-1.3714
2015-08-10,1.6221999999999999
2015-08-11,12.4287
2015-08-12,9.2292
2015-08-13,2.0427
2015-08-14,0.9099
2015-08-17,2.7051
2015-08-18,-6.9359
2015-08-19,-4.3396
2015-08-20,-4.142
2015-08-21,-5.5556
2015-08-24,-1.7429000000000001
2015-08-25,-2.6608
2015-08-26,12.9841
2015-08-27,-1.8145
2015-08-28,2.2587
2015-08-31,-3.3384
2015-09-01,-1.6359
2015-09-02,2.9567
2015-09-03,0.4103
2015-09-04,1.0215
2015-09-08,3.3367
2015-09-09,-1.1742
2015-09-10,-2.4752
2015-09-11,2.132
2015-09-14,-4.5725999999999996
2015-09-15,-0.5208
2015-09-16,-1.0471
2015-09-17,-0.1058
2015-09-18,3.3898
2015-09-21,-0.2049
2015-09-22,-1.9506999999999999
2015-09-23,0.2094
2015-09-24,0.418
2015-09-25,-0.6243
2015-09-28,-10.6806
2015-09-29,-4.2204
2015-09-30,-4.284
2015-10-01,0.3836
2015-10-02,0.3822
2015-10-05,-1.7766
2015-10-06,0.0
2015-10-07,2.4548
2015-10-08,0.7566
2015-10-09,1.5019
2015-10-12,0.4932
2015-10-13,-3.0675
2015-10-14,-1.2658
2015-10-15,3.0769
2015-10-16,-0.7463
2015-10-19,-0.3759
2015-10-20,-5.5975
2015-10-21,-4.064
2015-10-22,-1.6667
2015-10-23,-4.5198
2015-10-26,-0.4438
2015-10-27,-13.8187
2015-10-28,17.931
2015-10-29,-1.0234
2015-10-30,-3.9882
2015-11-02,-12.6154
2015-11-03,-1.4085
2015-11-04,-4.4643
2015-11-05,-13.8318
2015-11-06,-15.1844
2015-11-09,-2.3018
2015-11-10,-0.2618
2015-11-11,2.3622
2015-11-12,-1.0256
2015-11-13,-6.2176
2015-11-16,-6.3536
2015-11-17,-8.5546
2015-11-18,2.9032
2015-11-19,-1.5674000000000001
2015-11-20,1.5924
2015-11-23,-0.9404
2015-11-24,2.8481
2015-11-25,14.461500000000001
2015-11-27,0.0
2015-11-30,-6.4516
2015-12-01,-5.7471
2015-12-02,-4.2683
2015-12-03,-7.3248
2015-12-04,1.3746
2015-12-07,-2.0339
2015-12-08,1.0381
2015-12-09,-1.7123
2015-12-10,5.5748999999999995
2015-12-11,-5.2805
2015-12-14,0.0
2015-12-15,2.0906
2015-12-16,1.0239
2015-12-17,-3.3784
2015-12-18,-1.049
2015-12-21,4.5936
2015-12-22,7.4324
2015-12-23,0.3145
2015-12-24,-3.7618
2015-12-28,1.6287
2015-12-29,0.641
2015-12-30,3.5032
2015-12-31,1.5385
2016-01-04,-1.8182
2016-01-05,2.1605
2016-01-06,-7.2508
2016-01-07,-8.1433
2016-01-08,-2.4823
2016-01-11,-6.1818
2016-01-12,-4.6512
2016-01-13,-13.4146
2016-01-14,4.2254
2016-01-15,0.9009
2016-01-19,-8.9286
2016-01-20,7.3529
2016-01-21,2.2831
2016-01-22,11.3839
2016-01-25,1.4028
2016-01-26,4.3478
2016-01-27,-4.5455
2016-01-28,-2.3810000000000002
2016-01-29,6.0976
2016-02-01,6.8966
2016-02-02,-10.3943
2016-02-03,0.8
2016-02-04,0.7937
2016-02-05,-1.9685000000000001
2016-02-08,-8.0321
2016-02-09,-9.607
2016-02-10,5.314
2016-02-11,-5.0459
2016-02-12,9.6618
2016-02-16,-7.489
2016-02-17,3.3333
2016-02-18,2.765
2016-02-19,-0.8969
2016-02-22,0.905
2016-02-23,-0.4484
2016-02-24,-5.4054
2016-02-25,-0.4762
2016-02-26,0.9569
2016-02-29,4.2654
2016-03-01,-2.2727
2016-03-02,18.6047
2016-03-03,-0.3922
2016-03-04,-3.1496
2016-03-07,6.0976
2016-03-08,-1.5326
2016-03-09,-6.6148
2016-03-10,11.25
2016-03-11,-14.2322
2016-03-14,3.4934
2016-03-15,9.2827
2016-03-16,-6.5637
2016-03-17,6.1983
2016-03-18,8.5603
2016-03-21,14.6953
2016-03-22,0.9375
2016-03-23,-12.6935
2016-03-24,0.7092
2016-03-28,-2.1127
2016-03-29,1.0791
2016-03-30,-3.9146
2016-03-31,5.1852
2016-04-01,-1.7606000000000002
2016-04-04,0.3584
2016-04-05,-5.0
2016-04-06,0.7519
2016-04-07,2.2388
2016-04-08,-2.9196999999999997
2016-04-11,-7.5188
2016-04-12,2.439
2016-04-13,3.9683
2016-04-14,1.9083999999999999
2016-04-15,0.7491
2016-04-18,-2.2305
2016-04-19,-0.3802
2016-04-20,3.4351
2016-04-21,3.69
2016-04-22,-1.7793999999999999
2016-04-25,4.3478
2016-04-26,-3.125
2016-04-27,-1.0753
2016-04-28,-2.1739
2016-04-29,-1.4815
2016-05-02,-4.1353
2016-05-03,-3.9215999999999998
2016-05-04,5.3061
2016-05-05,-9.6899
2016-05-06,-1.2876
2016-05-09,14.3478
2016-05-10,-1.5209000000000001
2016-05-11,-10.8108
2016-05-12,-0.4329
2016-05-13,-4.3478
2016-05-16,1.3636
2016-05-17,-1.7936999999999999
2016-05-18,-2.7397
2016-05-19,0.7042
2016-05-20,-3.0303
2016-05-23,3.3654
2016-05-24,-0.4651
2016-05-25,0.0
2016-05-26,-0.4673
2016-05-27,0.4695
2016-05-31,0.9346
2016-06-01,0.463
2016-06-02,-1.8433000000000002
2016-06-03,0.4695
2016-06-06,1.8692
2016-06-07,-0.9174
2016-06-08,0.463
2016-06-09,-1.8433000000000002
2016-06-10,-3.9906
2016-06-13,-0.2445
2016-06-14,2.9412000000000003
2016-06-15,0.4762
2016-06-16,-1.8957000000000002
2016-06-17,-1.9324
2016-06-20,1.4778
2016-06-21,-3.3981
2016-06-22,1.005
2016-06-23,1.99
2016-06-24,-0.9756
2016-06-27,-7.3892
2016-06-28,4.2553
2016-06-29,4.5918
2016-06-30,-2.9268
2016-07-01,1.407
2016-07-05,-3.8651999999999997
2016-07-06,4.1237
2016-07-07,2.4752
2016-07-08,-3.3816
2016-07-11,0.0
2016-07-12,2.0
2016-07-13,1.2255
2016-07-14,-0.2421
2016-07-15,0.2427
2016-07-18,0.7264
2016-07-19,-2.8846
2016-07-20,1.4851
2016-07-21,-0.4878
2016-07-22,0.0
2016-07-25,-0.9804
2016-07-26,1.4851
2016-07-27,0.9756
2016-07-28,-1.3527
2016-07-29,-4.0157
2016-08-01,3.5714
2016-08-02,-1.4778
2016-08-03,3.0
2016-08-04,2.9126
2016-08-05,0.4717
2016-08-08,2.8169
2016-08-09,-1.3699
2016-08-10,-6.0185
2016-08-11,-5.3941
2016-08-12,12.9914
2016-08-15,1.8433000000000002
2016-08-16,5.2036
2016-08-17,1.9355
2016-08-18,1.2658
2016-08-19,-3.75
2016-08-22,-1.2987
2016-08-23,0.8772
2016-08-24,1.3043
2016-08-25,0.0
2016-08-26,-0.4292
2016-08-29,-2.5862
2016-08-30,-4.4248
2016-08-31,-6.0185
2016-09-01,0.9852
2016-09-02,1.4634
2016-09-06,-1.4423
2016-09-07,-0.4878
2016-09-08,2.451
2016-09-09,-4.3062000000000005
2016-09-12,-1.5
2016-09-13,-4.0609
2016-09-14,0.5291
2016-09-15,-4.2105
2016-09-16,-4.9451
2016-09-19,1.1561
2016-09-20,4.5714
2016-09-21,1.6393
2016-09-22,-2.1505
2016-09-23,-3.2967
2016-09-26,5.1136
2016-09-27,-2.1622
2016-09-28,-1.105
2016-09-29,-1.6760000000000002
2016-09-30,-0.5682
2016-10-03,1.1429
2016-10-04,1.6949
2016-10-05,1.1111
2016-10-06,-2.1978
2016-10-07,-1.6854
2016-10-10,0.0
2016-10-11,3.4286
2016-10-12,-2.2099
2016-10-13,-3.3898
2016-10-14,-2.924
2016-10-17,-3.012
2016-10-18,-1.2422
2016-10-19,-0.6289
2016-10-20,-1.8987
2016-10-21,-0.6452
2016-10-24,0.6494
2016-10-25,-1.9355
2016-10-26,-0.6579
2016-10-27,0.0
2016-10-28,-0.6623
2016-10-31,-11.6667
2016-11-01,-3.7736
2016-11-02,-5.8824
2016-11-03,-4.1667
2016-11-04,-4.3478
2016-11-07,4.5455
2016-11-08,0.0
2016-11-09,17.3913
2016-11-10,11.1111
2016-11-11,6.6667
2016-11-14,-3.125
2016-11-15,3.2258
2016-11-16,0.0
2016-11-17,3.125
2016-11-18,6.0606
2016-11-21,-2.8571
2016-11-22,-2.9412000000000003
2016-11-23,0.0
2016-11-25,-3.0303
2016-11-28,-3.125
2016-11-29,3.2258
2016-11-30,-6.25
2016-12-01,-3.3333
2016-12-02,3.4483
2016-12-05,-3.3333
2016-12-06,0.0
2016-12-07,3.4483
2016-12-08,0.0
2016-12-09,3.3333
2016-12-12,-9.6774
2016-12-13,0.0
2016-12-14,7.1429
2016-12-15,-6.6667
2016-12-16,0.0
2016-12-19,7.1429
2016-12-20,0.0
2016-12-21,-3.3333
2016-12-22,-3.4483
2016-12-23,0.0
2016-12-27,-3.5714
2016-12-28,0.0
2016-12-29,3.7037
2016-12-30,-3.5714
2017-01-03,3.7037
2017-01-04,0.0
2017-01-05,3.5714
2017-01-06,0.0
2017-01-09,5.1724
2017-01-10,14.7541
2017-01-11,5.7143
2017-01-12,-8.1081
2017-01-13,0.0
2017-01-17,8.8235
2017-01-18,-2.7027
2017-01-19,2.7778
2017-01-20,2.7027
2017-01-23,0.0
2017-01-24,18.4211
2017-01-25,-2.2222
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,-2.2727
2017-01-31,0.0
2017-02-01,-1.1628
2017-02-02,-1.1764999999999999
2017-02-03,3.5714
2017-02-06,8.046
2017-02-07,2.1277
2017-02-08,-6.25
2017-02-09,-6.6667
2017-02-10,11.9048
2017-02-13,0.0
2017-02-14,-4.2553
2017-02-15,6.6667
2017-02-16,2.0833
2017-02-17,2.0408
2017-02-21,2.0
2017-02-22,-1.9607999999999999
2017-02-23,0.0
2017-02-24,-2.0
2017-02-27,-2.0408
2017-02-28,-6.25
2017-03-01,2.2222
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,-4.3478
2017-03-07,-6.8182
2017-03-08,2.439
2017-03-09,-4.7619
2017-03-10,-2.5
2017-03-13,12.8205
2017-03-14,-2.2727
2017-03-15,0.0
2017-03-16,16.2791
2017-03-17,18.0
2017-03-20,-1.6949
2017-03-21,-8.6207
2017-03-22,9.434
2017-03-23,15.5172
2017-03-24,16.4179
2017-03-27,29.4872
2017-03-28,-19.802
2017-03-29,0.0
2017-03-30,-6.1728
2017-03-31,7.8947
2017-04-03,-3.6585
2017-04-04,-5.0633
2017-04-05,-6.6667
2017-04-06,4.2857
2017-04-07,-1.3699
2017-04-10,1.3889
2017-04-11,-2.7397
2017-04-12,-4.2254
2017-04-13,2.9412000000000003
2017-04-17,2.8571
2017-04-18,-1.3889
2017-04-19,2.8169
2017-04-20,8.2192
2017-04-21,2.5316
2017-04-24,3.7037
2017-04-25,-1.1905000000000001
2017-04-26,8.4337
2017-04-27,-2.2222
2017-04-28,-6.8182
2017-05-01,4.878
2017-05-02,-2.3256
2017-05-03,-2.3810000000000002
2017-05-04,-6.0976
2017-05-05,3.8961
2017-05-08,5.0
2017-05-09,1.1905000000000001
2017-05-10,-1.1764999999999999
2017-05-11,-2.3810000000000002
2017-05-12,-6.7073
2017-05-15,4.5752
2017-05-16,-5.0
2017-05-17,-5.2632
2017-05-18,2.7778
2017-05-19,5.4054
2017-05-22,3.8462
2017-05-23,0.0
2017-05-24,-1.2346
2017-05-25,0.0
2017-05-26,-1.25
2017-05-30,0.0
2017-05-31,-2.5316
2017-06-01,-1.2987
2017-06-02,2.6316
2017-06-05,-1.2821
2017-06-06,3.8961
2017-06-07,3.75
2017-06-08,-7.2289
2017-06-09,-5.1948
2017-06-12,4.1096
2017-06-13,-1.3158
2017-06-14,-1.3333
2017-06-15,2.7027
2017-06-16,-3.9474
2017-06-19,5.4795
2017-06-20,-1.2987
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,1.3158
2017-06-26,3.8961
2017-06-27,1.25
2017-06-28,-1.2346
2017-06-29,-1.25
2017-06-30,0.0
2017-07-03,2.5316
2017-07-05,2.4691
2017-07-06,-4.8193
2017-07-07,1.2658
2017-07-10,-1.25
2017-07-11,-1.2658
2017-07-12,2.5641
2017-07-13,-2.5
2017-07-14,-2.5641
2017-07-17,2.6316
2017-07-18,1.2821
2017-07-19,-2.5316
2017-07-20,-1.2987
2017-07-21,1.3158
2017-07-24,-1.2987
2017-07-25,-1.3158
2017-07-26,0.0
2017-07-27,-2.6667
2017-07-28,2.7397
2017-07-31,-1.3333
2017-08-01,-1.3514
2017-08-02,0.0
2017-08-03,-1.3699
2017-08-04,0.0
2017-08-07,1.3889
2017-08-08,-2.7397
2017-08-09,0.0
2017-08-10,1.4085
2017-08-11,1.3889
2017-08-14,6.8493
2017-08-15,-20.5128
2017-08-16,3.2258
2017-08-17,3.125
2017-08-18,0.0
2017-08-21,4.5455
2017-08-22,4.3478
2017-08-23,-4.1667
2017-08-24,1.4493
2017-08-25,0.0
2017-08-28,-2.8571
