ticker,PREA US Equity
2006-05-02,0.0
2006-05-03,-9.4488
2006-05-04,-0.8696
2006-05-05,-3.5088
2006-05-08,5.4545
2006-05-09,-5.1724
2006-05-10,-2.7273
2006-05-11,2.8037
2006-05-12,-8.1818
2006-05-15,8.9109
2006-05-16,-0.9091
2006-05-17,-6.422
2006-05-18,0.0
2006-05-19,0.0
2006-05-22,-3.9215999999999998
2006-05-23,1.0204
2006-05-24,3.0303
2006-05-25,0.0
2006-05-26,-2.549
2006-05-30,-3.2193
2006-05-31,1.8711
2006-06-01,0.0
2006-06-02,-2.0408
2006-06-05,4.1667
2006-06-07,0.0
2006-06-08,1.0
2006-06-09,-0.9901
2006-06-13,-2.0
2006-06-14,0.0
2006-06-16,2.0408
2006-06-19,-1.0
2006-06-20,-3.0303
2006-06-21,0.0
2006-06-26,1.0417
2006-06-28,3.0928
2006-07-05,-4.0
2006-07-06,4.1667
2006-07-10,-2.0
2006-07-13,-2.0408
2006-07-14,0.0
2006-07-17,1.0417
2006-07-18,-1.0309
2006-07-19,0.0
2006-07-20,-1.0417
2006-07-21,9.473700000000001
2006-07-25,-9.6154
2006-07-26,4.2553
2006-07-27,4.0816
2006-07-28,-2.9412000000000003
2006-07-31,-1.0101
2006-08-02,-5.102
2006-08-03,3.2258
2006-08-07,2.0833
2006-08-08,-4.0816
2006-08-11,2.1277
2006-08-14,0.0
2006-08-15,1.0417
2006-08-16,2.0619
2006-08-18,0.0
2006-08-23,5.0505
2006-08-24,0.0
2006-08-25,-0.9615
2006-08-28,0.0
2006-08-29,2.9126
2006-08-31,-5.4717
2006-09-06,5.7884
2006-09-07,1.8868
2006-09-08,0.0
2006-09-11,0.9259
2006-09-13,-0.9174
2006-09-14,10.1852
2006-09-15,0.8403
2006-09-20,-8.3333
2006-09-21,3.6364
2006-09-22,0.8772
2006-09-25,4.5217
2006-09-26,-5.1581
2006-09-27,0.8772
2006-09-28,0.8696
2006-09-29,3.4483
2006-10-03,0.0
2006-10-05,-1.6667
2006-10-06,1.6949
2006-10-09,-3.3333
2006-10-12,-6.8966
2006-10-13,0.0
2006-10-16,5.5556
2006-10-19,-10.526299999999999
2006-10-20,2.9412000000000003
2006-10-23,0.9524
2006-10-26,-1.8868
2006-10-27,-1.9231
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,2.9412000000000003
2006-11-02,-1.9048
2006-11-03,-2.9126
2006-11-06,1.0
2006-11-08,0.9901
2006-11-09,0.0
2006-11-13,-0.9804
2006-11-14,8.9109
2006-11-15,-0.9091
2006-11-16,11.9266
2006-11-17,-2.459
2006-11-21,0.0
2006-11-22,4.2017
2006-11-27,-3.2258
2006-11-28,8.0
2006-11-29,12.6543
2006-11-30,19.863
2006-12-01,-11.4286
2006-12-04,-1.9355
2006-12-05,-7.8947
2006-12-11,6.4286
2006-12-12,-6.0403
2006-12-13,4.2857
2006-12-14,-4.1096
2006-12-18,1.4285999999999999
2006-12-19,0.0
2006-12-20,-0.7042
2006-12-21,2.8369
2006-12-27,11.7241
2006-12-28,0.6173
2006-12-29,2.6994
2007-01-03,0.9558
2007-01-04,0.0
2007-01-05,-8.284
2007-01-09,-1.2903
2007-01-10,-6.5359
2007-01-11,1.3986
2007-01-16,6.8966
2007-01-17,-3.2258
2007-01-18,6.6667
2007-01-19,-10.0
2007-01-25,4.1667
2007-01-29,1.3333
2007-01-30,-0.6579
2007-01-31,25.1656
2007-02-01,-20.634900000000002
2007-02-05,0.0
2007-02-08,-0.6667
2007-02-09,0.6711
2007-02-14,0.0
2007-02-22,3.3333
2007-02-23,0.0
2007-02-26,3.2258
2007-02-27,-3.75
2007-02-28,4.5455
2007-03-06,-0.6211
2007-03-09,-5.0
2007-03-16,-0.6579
2007-03-19,-0.6623
2007-03-22,0.1333
2007-03-27,3.1957
2007-03-30,3.2258
2007-04-02,-3.75
2007-04-03,3.2468
2007-04-05,0.6289
2007-04-10,-3.125
2007-04-12,0.0
2007-04-16,1.9355
2007-04-18,-1.8987
2007-04-20,0.0
2007-04-30,0.0
2007-05-01,-3.2258
2007-05-04,0.6667
2007-05-10,-2.649
2007-05-17,2.0408
2007-05-22,0.6667
2007-05-24,0.0
2007-05-25,-0.6623
2007-05-31,-3.3333
2007-06-07,-2.069
2007-06-08,1.4085
2007-06-13,0.0
2007-06-14,-4.1667
2007-06-21,-10.8696
2007-06-25,-2.439
2007-06-28,0.0
2007-06-29,0.0
2007-07-09,-16.6667
2007-07-10,-2.0
2007-07-16,-8.1633
2007-07-17,-10.8889
2007-07-18,-0.2494
2007-07-19,-2.5
2007-07-20,5.641
2007-07-23,0.0
2007-07-24,-2.9126
2007-07-27,3.5
2007-08-02,-11.8357
2007-08-03,1.3699
2007-08-06,-12.1622
2007-08-09,7.6923
2007-08-10,3.7143
2007-08-13,-9.0909
2007-08-16,6.0606
2007-08-22,2.2857
2007-08-27,1.9553
2007-09-04,-5.4795
2007-09-07,-5.7971
2007-09-13,11.6923
2007-10-11,-17.3554
2007-11-02,3.3333
2007-11-08,12.5806
2007-11-09,4.5845
2007-11-20,-0.274
2007-11-21,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-05,-2.4725
2007-12-11,-18.3099
2007-12-18,-8.6207
2007-12-21,33.9623
2008-01-08,-42.2535
2008-01-11,21.9512
2008-01-14,0.0
2008-01-17,10.0
2008-01-18,0.0
2008-01-23,-27.2727
2008-01-25,0.0
2008-01-28,0.0
2008-01-29,0.0
2008-02-06,0.0
2008-02-11,0.0
2008-02-13,-10.0
2008-02-14,0.0
2008-02-15,-5.5556
2008-02-19,-0.5882
2008-02-20,-0.5917
2008-02-21,-1.7856999999999998
2008-02-22,-8.4848
2008-02-25,-6.6225000000000005
2008-02-26,6.383
2008-02-27,-6.0
2008-02-28,6.383
2008-03-03,0.0
2008-03-04,-3.3333
2008-03-05,0.0
2008-03-06,-2.7586
2008-03-07,6.383
2008-03-17,0.0
2008-03-18,1.3333
2008-03-19,0.0
2008-03-20,-0.6579
2008-03-25,1.3245
2008-03-26,-2.6144
2008-03-27,3.3557
2008-04-01,1.2987
2008-04-04,12.1795
2008-04-07,1.1429
2008-04-08,-6.2147
2008-04-15,2.4096
2008-04-18,-2.9412000000000003
2008-04-21,0.0
2008-04-22,3.0303
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,-3.5294
2008-04-29,3.6585
2008-04-30,0.0
2008-05-01,4.1176
2008-05-02,5.0847
2008-05-05,6.4516
2008-05-06,16.1616
2008-05-07,-10.8696
2008-05-08,0.4878
2008-05-09,4.3689
2008-05-12,13.4884
2008-05-13,-1.6393
2008-05-14,3.3333
2008-05-15,0.4032
2008-05-16,-2.8112
2008-05-19,2.4793
2008-05-20,0.4032
2008-05-21,-2.008
2008-05-27,2.459
2008-05-28,-1.6
2008-05-29,-0.4065
2008-06-06,-1.6327
2008-06-11,3.7344
2008-06-16,-2.0
2008-06-17,0.8163
2008-06-18,-3.2389
2008-06-19,0.0
2008-06-20,0.4184
2008-06-23,-3.75
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,-0.4329
2008-06-30,0.8696
2008-07-07,0.0
2008-07-11,3.4483
2008-07-14,0.0
2008-07-15,0.4167
2008-07-17,1.6598000000000002
2008-07-22,-13.4694
2008-07-23,12.7358
2008-07-24,0.0
2008-07-28,-11.2971
2008-07-29,3.7736
2008-07-30,9.0909
2008-08-01,-2.0833
2008-08-05,0.0
2008-08-06,-13.617
2008-08-07,-1.4778
2008-08-11,12.5
2008-08-12,0.0
2008-08-13,-2.2222
2008-08-18,-8.1818
2008-08-25,0.0
2008-08-27,0.9901
2008-08-28,-1.9607999999999999
2008-09-02,2.5
2008-09-04,-2.439
2008-09-15,-5.0
2008-09-16,-18.4211
2008-09-18,9.6774
2008-09-25,2.3529
2008-09-29,-0.5747
2008-09-30,1.1561
2008-10-01,1.7143000000000002
2008-10-03,-2.2472
2008-10-06,-19.5402
2008-10-07,25.0
2008-10-08,-15.4286
2008-10-10,-2.7027
2008-10-13,0.6944
2008-10-14,1.3793
2008-10-15,-10.8844
2008-10-16,11.4504
2008-10-17,-4.1096
2008-10-21,10.7143
2008-10-23,12.2581
2008-10-24,-2.2989
2008-10-27,-11.7647
2008-10-28,12.6667
2008-10-30,-4.142
2008-10-31,0.0
2008-11-03,-2.4691
2008-11-04,-0.6329
2008-11-06,-4.4586
2008-11-07,0.6667
2008-11-10,-3.9735
2008-11-11,-3.4483
2008-11-12,2.8571
2008-11-13,-9.7222
2008-11-14,7.6923
2008-11-17,0.0
2008-11-18,-7.1429
2008-11-19,9.2308
2008-11-20,-0.7042
2008-11-21,5.6738
2008-11-24,0.0
2008-12-01,-6.0403
2008-12-03,6.4286
2008-12-10,-6.0403
2008-12-11,6.4286
2008-12-16,0.6711
2008-12-17,0.0
2008-12-22,-3.3333
2009-01-06,0.0
2009-01-14,0.0
2009-01-26,-0.6897
2009-01-27,0.0
2009-01-28,0.6944
2009-02-02,-3.4483
2009-02-10,-17.8571
2009-02-11,13.0435
2009-02-20,-15.3846
2009-02-23,0.0
2009-02-24,9.0909
2009-03-09,-12.5
2009-03-16,0.0
2009-03-26,0.0
2009-04-01,-23.8095
2009-04-02,0.0
2009-04-03,26.25
2009-04-07,8.9109
2009-04-14,-4.5455
2009-04-17,-19.0476
2009-04-22,23.5294
2009-05-04,-19.0476
2009-05-06,18.8235
2009-05-15,-15.8416
2009-05-19,0.0
2009-05-21,-10.5882
2009-05-22,0.0
2009-06-01,0.0
2009-06-02,0.0
2009-06-11,-14.473700000000001
2009-06-17,10.7692
2009-06-24,-20.8333
2009-07-06,0.0
2009-07-07,0.0
2009-07-15,64.9123
2009-07-21,-1.0638
2009-07-23,-20.4301
2009-07-27,0.0
2009-07-28,1.3514
2009-08-04,-1.3333
2009-08-05,0.0
2009-08-06,-5.4054
2009-08-07,-14.2857
2009-08-10,-11.6667
2009-08-12,-5.6604
2009-08-13,4.0
2009-08-18,-1.9231
2009-08-20,17.647100000000002
2009-08-21,-16.6667
2009-08-24,0.0
2009-08-25,6.0
2009-08-27,-5.6604
2009-08-28,0.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-16,0.0
2009-09-17,-2.0
2009-10-02,-34.6939
2009-10-05,-31.25
2009-10-14,13.6364
2009-10-15,40.0
2009-10-16,-14.2857
2009-10-19,0.0
2009-10-21,0.0
2009-10-23,-20.0
2009-10-26,4.1667
2009-10-28,-20.0
2009-11-03,-10.0
2009-11-04,0.0
2009-11-05,66.6667
2009-11-06,-30.0
2009-11-09,9.5238
2009-11-10,-13.0435
2009-11-11,20.0
2009-11-12,16.6667
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,3.5714
2009-11-18,0.0
2009-12-01,-3.4483
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,7.1429
2009-12-07,-13.3333
2009-12-08,-3.8462
2009-12-14,60.0
2009-12-16,-25.0
2009-12-17,33.3333
2009-12-18,-32.5
2009-12-21,0.0
2009-12-23,103.7037
2009-12-28,-32.7273
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,-5.4054
2010-01-04,80.0
2010-01-05,-12.6984
2010-01-06,14.5455
2010-01-07,-14.2857
2010-01-08,-27.7778
2010-01-11,53.8462
2010-01-12,0.0
2010-01-13,-36.6667
2010-01-14,44.7368
2010-01-15,7.2727
2010-01-19,-15.2542
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,-10.0
2010-01-25,0.0
2010-01-26,-11.1111
2010-01-27,27.5
2010-01-28,-31.3725
2010-01-29,28.5714
2010-02-01,-11.1111
2010-02-02,0.0
2010-02-03,-12.5
2010-02-04,0.0
2010-02-05,0.0
2010-02-09,0.0
2010-02-10,-14.2857
2010-02-11,-3.3333
2010-02-12,3.4483
2010-02-16,0.0
2010-02-17,-6.6667
2010-02-18,0.0
2010-02-19,25.0
2010-02-23,-14.2857
2010-02-25,0.0
2010-02-26,83.3333
2010-03-01,-45.4545
2010-03-02,50.0
2010-03-03,0.0
2010-03-04,-2.2222
2010-03-05,2.2727
2010-03-08,-8.8889
2010-03-09,-2.439
2010-03-10,0.0
2010-03-11,7.5
2010-03-12,-6.9767
2010-03-15,7.5
2010-03-16,-8.1395
2010-03-17,-16.4557
2010-03-18,-4.5455
2010-03-19,11.1111
2010-03-22,-20.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,7.1429
2010-03-26,-6.6667
2010-03-29,-14.2857
2010-03-30,0.0
2010-03-31,-4.1667
2010-04-01,-4.3478
2010-04-07,13.6364
2010-04-08,-12.0
2010-04-09,0.0
2010-04-12,13.6364
2010-04-13,38.0
2010-04-15,-27.5362
2010-04-16,-8.0
2010-04-19,-4.3478
2010-04-20,13.6364
2010-04-21,-12.0
2010-04-22,0.0
2010-04-26,0.0
2010-04-27,27.2727
2010-04-28,-0.0446
2010-04-29,-14.2474
2010-04-30,12.5
2010-05-03,-35.1852
2010-05-04,45.7143
2010-05-07,-31.3725
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,19.9286
2010-05-13,-28.5289
2010-05-14,13.3333
2010-05-17,0.0
2010-05-18,-35.2941
2010-05-21,13.6364
2010-05-24,39.9
2010-05-26,-28.5204
2010-05-27,32.0
2010-06-02,-0.0758
2010-06-03,-24.185
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,-3.2
2010-06-09,19.7314
2010-06-11,-27.5237
2010-06-15,38.0952
2010-06-16,0.0
2010-06-22,-24.1379
2010-06-25,-4.5455
2010-06-29,-4.7619
2010-06-30,0.0
2010-07-02,-23.0
2010-07-08,0.0
2010-07-09,3.8961
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-16,-25.0
2010-07-19,-16.6667
2010-07-20,-80.0
2010-07-21,41.25
2010-07-22,-29.2035
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,20.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-03,-16.6667
2010-08-06,0.0
2010-08-13,130.0
2010-08-16,-47.8261
2010-08-17,100.0
2010-08-18,45.8333
2010-08-19,0.0
2010-08-20,100.0
2010-08-23,-14.2857
2010-08-24,0.0
2010-08-25,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-09-08,0.0
2010-09-27,-55.0
2010-10-05,-44.4444
2010-10-13,240.0
2010-10-18,-50.9804
2010-10-20,20.0
2010-10-21,0.0
2010-10-22,-16.6667
2010-10-29,-10.0
2010-11-04,0.0
2010-11-10,0.0
2010-11-15,0.0
2010-11-22,77.7778
2010-11-23,25.0
2010-11-24,0.0
2010-12-06,-18.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-14,-43.1402
2010-12-17,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-30,0.0
2010-12-31,-5.63
2011-01-04,40.9091
2011-01-07,16.129
2011-01-12,-16.6667
2011-01-14,0.0
2011-01-20,0.0
2011-01-21,66.6667
2011-01-25,-40.0
2011-01-27,0.0
2011-01-28,116.6667
2011-01-31,15.3846
2011-02-01,-12.0
2011-02-02,-54.5455
2011-02-03,33.3333
2011-02-04,62.5
2011-02-08,38.4615
2011-02-09,-32.2222
2011-02-10,3.2787
2011-02-11,34.9206
2011-02-14,-17.647100000000002
2011-02-15,-14.2857
2011-02-17,0.0
2011-02-22,-13.3333
2011-02-23,-1.9231
2011-02-25,0.0
2011-02-28,-1.9607999999999999
2011-03-01,-20.0
2011-03-03,-27.5
2011-03-04,3.4483
2011-03-08,100.0
2011-03-09,-1.6667
2011-03-15,-6.7797
2011-03-16,-27.2727
2011-03-18,45.0
2011-03-21,-13.7931
2011-04-08,16.0
2011-04-18,-39.6552
2011-04-19,42.8571
2011-04-27,2.0
2011-04-28,17.647100000000002
2011-04-29,33.3333
2011-05-02,47.5
2011-05-03,69.4915
2011-05-04,-65.0
2011-05-05,-14.2857
2011-05-06,0.0
2011-05-09,16.6667
2011-05-12,0.0
2011-05-13,14.2857
2011-05-16,-12.5
2011-05-19,-32.8571
2011-05-23,17.0213
2011-05-24,-5.4545
2011-05-26,15.3846
2011-05-27,38.3333
2011-05-31,14.4578
2011-06-06,-72.6316
2011-06-09,180.7692
2011-07-11,-43.8356
2011-07-12,-2.439
2011-07-14,0.0
2011-07-18,-19.6875
2011-07-25,-6.6148
2011-08-15,130.0
2011-08-19,-71.0145
2011-09-27,125.0
2011-09-29,-55.5556
2011-10-11,-10.0
2011-10-13,-44.4444
2011-10-14,0.0
2011-10-17,0.0
2011-10-19,0.0
2011-10-25,-30.0
2011-10-26,0.0
2011-10-27,100.0
2011-10-28,7.1429
2011-10-31,-66.6667
2011-11-01,100.0
2011-11-02,0.0
2011-11-15,-25.0
2011-11-18,-18.3333
2011-11-22,0.0
2011-11-25,-18.3673
2011-11-28,-20.0
2011-12-02,525.0
2011-12-09,-72.0
2011-12-13,0.0
2011-12-14,-28.5714
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-22,0.0
2011-12-27,-10.0
2011-12-28,0.0
2011-12-29,-11.1111
2011-12-30,275.0
2012-01-13,-53.3333
2012-01-17,28.5714
2012-01-19,22.2222
2012-01-23,36.3636
2012-01-25,-64.5833
2012-02-02,0.0
2012-05-17,22.352899999999998
2012-05-18,-1.9231
2012-05-25,0.0
2012-06-01,-50.9804
2012-06-12,0.0
2012-07-10,0.0
2012-08-10,-68.0
2012-08-24,200.0
2012-09-25,33.3333
2012-12-10,-67.1875
2012-12-12,-47.619
2012-12-13,627.2727
2012-12-14,-60.0
2012-12-28,-9.375
2013-01-24,-17.2414
2013-01-25,0.0
2013-03-08,0.0
2013-05-17,0.0
2013-05-28,0.0
2013-06-18,0.0
2013-07-01,33.3333
2013-07-05,140.625
2013-07-15,74.026
2013-07-16,-64.1791
2013-07-17,-29.1667
2013-07-18,35.2941
2013-07-19,-6.5217
2013-07-22,0.0
2013-07-31,-2.3256
2013-08-09,-38.0952
2013-08-15,11.538499999999999
2013-08-19,44.8276
2013-09-20,26.1905
2013-09-26,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-15,1.8868
2013-11-11,0.0
2013-11-15,-11.1111
2013-11-20,-33.3333
2013-12-31,0.0
2014-03-04,0.0
2014-03-10,0.0
2014-04-07,6.25
2014-04-09,182.3529
2014-06-03,-64.5833
2014-06-10,0.0
2014-06-26,-5.8824
2014-06-27,68.75
2014-07-11,-31.4815
2014-09-09,0.0
2014-09-22,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-11-28,-13.5135
2014-12-12,0.0
2014-12-15,-18.75
2014-12-17,-7.6923
2014-12-24,0.0
2014-12-29,0.0
2014-12-30,0.0
2015-01-23,8.3333
2015-02-13,0.0
2015-04-14,0.0
2015-04-27,-19.2308
2015-07-22,0.0
2015-09-03,0.0
2015-09-04,0.0
2015-09-14,0.0
2015-09-18,0.0
2015-09-30,0.0
2015-10-15,0.0
2015-11-05,0.0
2015-12-18,0.0
2015-12-21,9.5238
2016-04-04,-8.6957
2016-04-20,0.0
2016-05-05,14.2857
2016-05-09,0.0
2016-05-23,0.0
2016-06-28,20.8333
2016-07-22,58.6207
2016-07-25,21.7391
2016-07-26,0.0
2016-08-01,-17.8571
2016-08-30,-30.4348
2016-09-02,0.0
2016-09-20,0.0
2016-10-27,0.0
2016-12-19,-6.25
2017-02-23,-13.3333
2017-03-06,0.0
2017-04-26,3.8462
2017-06-20,12.592600000000001
2017-12-20,-94.7368
2017-12-22,-99.0
2018-05-31,9900.0
2018-06-13,100.0
2018-06-19,0.0
2019-01-31,-99.5
2019-05-09,9900.0
2019-11-01,-99.0
2019-11-29,0.0
2020-01-07,0.0
