ticker,FEIM US Equity
2004-06-03,-0.9123
2004-06-04,0.9207
2004-06-07,1.4035
2004-06-08,-0.4152
2004-06-09,0.0695
2004-06-10,-1.3889
2004-06-14,-0.1408
2004-06-15,-0.5642
2004-06-16,2.4823
2004-06-17,-0.2768
2004-06-18,0.0
2004-06-21,-1.1103
2004-06-22,-0.0702
2004-06-23,-0.2809
2004-06-24,-0.3521
2004-06-25,-0.9788
2004-06-28,-0.0821
2004-06-29,1.0
2004-06-30,0.0
2004-07-01,-0.4243
2004-07-06,0.4972
2004-07-07,-1.0601
2004-07-08,-1.7856999999999998
2004-07-09,-0.7273
2004-07-12,-0.4396
2004-07-13,-1.9868000000000001
2004-07-14,-0.9009
2004-07-15,-1.8939
2004-07-16,-0.8494
2004-07-19,0.0779
2004-07-20,0.0
2004-07-21,-1.5564
2004-07-22,-3.3202
2004-07-23,-0.2453
2004-07-26,0.0
2004-07-27,1.1475
2004-07-28,-2.7553
2004-07-29,-2.0833
2004-07-30,-0.6809
2004-08-02,-5.7412
2004-08-03,-2.2727
2004-08-04,2.7907
2004-08-05,6.3347999999999995
2004-08-06,-1.7021
2004-08-09,0.8658
2004-08-10,1.2017
2004-08-11,-3.3079
2004-08-12,-0.4386
2004-08-13,0.4405
2004-08-16,-1.3158
2004-08-17,-0.1778
2004-08-18,0.6233
2004-08-19,0.0
2004-08-20,4.6018
2004-08-23,-0.3384
2004-08-24,0.1698
2004-08-25,0.8475
2004-08-26,-0.4202
2004-08-27,-0.4219
2004-08-30,-0.7627
2004-08-31,-0.0854
2004-09-01,-1.1966
2004-09-02,2.9412000000000003
2004-09-03,-0.084
2004-09-07,-0.6728
2004-09-08,2.3539
2004-09-09,0.182
2004-09-10,-0.0826
2004-09-13,0.0
2004-09-14,8.6777
2004-09-15,-1.1407
2004-09-16,-3.4615
2004-09-17,-1.0359
2004-09-20,2.496
2004-09-21,1.5711
2004-09-22,2.5522
2004-09-23,-0.0754
2004-09-24,-1.1320999999999999
2004-09-27,-2.6718
2004-09-28,-1.1764999999999999
2004-09-29,-0.0794
2004-09-30,2.0651
2004-10-01,-0.3891
2004-10-04,0.7813
2004-10-05,0.7752
2004-10-06,-0.3846
2004-10-07,0.3089
2004-10-08,-3.7721
2004-10-11,1.6
2004-10-12,2.3622
2004-10-13,-0.7692
2004-10-14,2.3256
2004-10-15,0.3788
2004-10-18,-1.8868
2004-10-19,-0.0769
2004-10-20,-0.3849
2004-10-21,-0.6955
2004-10-22,-0.7782
2004-10-25,-0.3922
2004-10-26,-1.1811
2004-10-27,0.7968
2004-10-28,-0.6375
2004-10-29,-1.4435
2004-11-01,1.7086999999999999
2004-11-02,0.8
2004-11-03,1.3492
2004-11-04,-2.5842
2004-11-05,3.2958
2004-11-08,0.0
2004-11-09,-0.7004
2004-11-10,1.0972
2004-11-11,0.0
2004-11-12,0.0
2004-11-15,0.3876
2004-11-16,0.3089
2004-11-17,-1.0778
2004-11-18,12.3735
2004-11-19,3.4626
2004-11-22,-0.4016
2004-11-23,-4.0323
2004-11-24,1.9607999999999999
2004-11-26,-2.4725
2004-11-29,3.8028
2004-11-30,1.4247
2004-12-01,-3.01
2004-12-02,1.7241
2004-12-03,2.3729
2004-12-06,0.9934
2004-12-07,1.4426
2004-12-08,-0.5171
2004-12-09,-2.5341
2004-12-10,-1.6667
2004-12-13,0.0
2004-12-14,-1.2203
2004-12-15,0.2059
2004-12-16,1.0274
2004-12-17,-1.0169
2004-12-20,-0.3425
2004-12-21,-0.6873
2004-12-22,-1.0381
2004-12-23,3.007
2004-12-27,-1.0862
2004-12-28,0.0
2004-12-29,-0.4804
2004-12-30,2.3448
2004-12-31,0.0674
2005-01-03,1.0101
2005-01-04,-0.3333
2005-01-05,-2.3411
2005-01-06,-0.6164
2005-01-07,-0.5513
2005-01-10,-1.1781
2005-01-11,-0.8415
2005-01-12,0.2829
2005-01-13,1.1989
2005-01-14,-1.7422
2005-01-18,2.0567
2005-01-19,-0.3475
2005-01-20,-1.1158
2005-01-21,0.8463
2005-01-24,-2.0979
2005-01-25,0.4286
2005-01-26,2.0626
2005-01-27,-0.3484
2005-01-28,0.3497
2005-01-31,0.6969
2005-02-01,-0.346
2005-02-02,0.625
2005-02-03,2.5535
2005-02-04,-1.5478
2005-02-07,0.3418
2005-02-08,0.0
2005-02-09,-0.0681
2005-02-10,-1.1588
2005-02-11,-1.0345
2005-02-14,-1.4634
2005-02-15,0.7779
2005-02-16,3.5088
2005-02-17,-0.339
2005-02-18,4.966
2005-02-22,-2.5275
2005-02-23,-0.266
2005-02-24,1.3333
2005-02-25,0.2632
2005-02-28,-0.9186
2005-03-01,0.9272
2005-03-02,-1.5748
2005-03-03,0.6
2005-03-04,0.3313
2005-03-07,0.1982
2005-03-08,-20.8965
2005-03-09,-2.1667
2005-03-10,-1.5332
2005-03-11,-2.0761
2005-03-14,-0.7951
2005-03-15,-0.7124
2005-03-16,-0.3587
2005-03-17,1.4401
2005-03-18,-4.3478
2005-03-21,-1.2059
2005-03-22,-0.2817
2005-03-23,-1.6008
2005-03-24,0.7656
2005-03-28,2.2792
2005-03-29,-1.6713
2005-03-30,0.9443
2005-03-31,-0.2806
2005-04-01,0.9381
2005-04-04,-2.3234
2005-04-05,-0.7612
2005-04-06,-0.5753
2005-04-07,0.1929
2005-04-08,0.4812
2005-04-11,-0.1916
2005-04-12,1.2476
2005-04-13,0.0
2005-04-14,-3.0332
2005-04-15,0.2933
2005-04-18,-1.2671000000000001
2005-04-19,-0.691
2005-04-20,0.5964
2005-04-21,2.2727
2005-04-22,5.314
2005-04-25,3.4862
2005-04-26,4.6099
2005-04-27,-2.3729
2005-04-28,1.8389
2005-04-29,-1.2898
2005-05-02,4.878
2005-05-03,-1.6611
2005-05-04,-1.4358
2005-05-05,-4.7129
2005-05-06,-1.0791
2005-05-09,-1.2727
2005-05-10,-0.5525
2005-05-11,-0.1852
2005-05-12,-1.1132
2005-05-13,2.3452
2005-05-16,5.2246
2005-05-17,1.9163999999999999
2005-05-18,1.2821
2005-05-19,0.8439
2005-05-20,0.0
2005-05-23,-0.0837
2005-05-24,-1.0888
2005-05-25,2.1169000000000002
2005-05-26,-0.4975
2005-05-27,-0.8333
2005-05-31,-1.6806999999999999
2005-06-01,2.1368
2005-06-02,-0.8368
2005-06-03,1.2658
2005-06-06,-2.0833
2005-06-07,2.1277
2005-06-08,0.4167
2005-06-09,-2.0747
2005-06-10,0.0
2005-06-13,0.8475
2005-06-14,1.1764999999999999
2005-06-15,1.0796999999999999
2005-06-16,0.6574
2005-06-17,5.3878
2005-06-20,-0.0775
2005-06-21,0.2326
2005-06-22,-1.3921000000000001
2005-06-23,0.7843
2005-06-24,-0.7782
2005-06-27,-0.3922
2005-06-28,2.9920999999999998
2005-06-29,0.6116
2005-06-30,-1.2158
2005-07-01,0.0
2005-07-05,0.0
2005-07-06,0.0
2005-07-07,-1.5385
2005-07-08,-3.5156
2005-07-11,-3.6437
2005-07-12,-4.6218
2005-07-13,-0.4405
2005-07-14,2.6549
2005-07-15,-0.1724
2005-07-18,0.1727
2005-07-19,1.7241
2005-07-20,-0.8475
2005-07-21,0.8547
2005-07-22,-0.4237
2005-07-25,0.3404
2005-07-26,-0.1696
2005-07-27,-0.1699
2005-07-28,0.2553
2005-07-29,1.8676
2005-08-01,1.75
2005-08-02,0.3276
2005-08-03,0.5714
2005-08-04,-0.487
2005-08-05,-0.571
2005-08-08,0.4922
2005-08-09,-1.2245
2005-08-10,1.0744
2005-08-11,-1.7989000000000002
2005-08-12,0.4996
2005-08-15,-0.58
2005-08-16,-0.75
2005-08-17,-1.2594
2005-08-18,-1.7856999999999998
2005-08-19,3.8961
2005-08-22,-2.0833
2005-08-23,-0.5106
2005-08-24,3.5073
2005-08-25,-0.8264
2005-08-26,3.75
2005-08-29,-0.4016
2005-08-30,-1.9355
2005-08-31,-1.8914
2005-09-01,-0.3353
2005-09-02,0.6728
2005-09-06,0.1671
2005-09-07,0.0834
2005-09-08,1.3667
2005-09-09,1.9402
2005-09-12,1.2097
2005-09-13,2.5498
2005-09-14,-4.0404
2005-09-15,1.7004000000000001
2005-09-16,-3.6624
2005-09-19,-1.2397
2005-09-20,-2.9289
2005-09-21,-3.1034
2005-09-22,0.1779
2005-09-23,-1.9538
2005-09-26,-2.1739
2005-09-27,4.1667
2005-09-28,-1.7778
2005-09-29,0.4525
2005-09-30,-1.8018
2005-10-03,0.0
2005-10-04,-2.7523
2005-10-05,3.1132
2005-10-06,0.183
2005-10-07,-3.0137
2005-10-10,-2.0716
2005-10-11,2.5
2005-10-12,-2.6266
2005-10-13,1.0597
2005-10-14,2.0019
2005-10-17,0.3738
2005-10-18,-0.838
2005-10-19,-1.4085
2005-10-20,1.8094999999999999
2005-10-21,-1.7774
2005-10-24,0.9524
2005-10-25,0.4717
2005-10-26,0.0
2005-10-27,0.4695
2005-10-28,2.0755
2005-10-31,0.7394
2005-11-01,5.5046
2005-11-02,1.6522000000000001
2005-11-03,0.0855
2005-11-04,4.1026
2005-11-07,0.9852
2005-11-08,-0.3252
2005-11-09,0.0816
2005-11-10,0.0
2005-11-11,2.1189999999999998
2005-11-14,-1.6760000000000002
2005-11-15,-0.5682
2005-11-16,0.4898
2005-11-17,-1.7872
2005-11-18,-1.5715
2005-11-21,-4.6218
2005-11-22,-2.9956
2005-11-23,-2.5431
2005-11-25,-0.5592
2005-11-28,-2.5305
2005-11-29,-2.2115
2005-11-30,0.295
2005-12-01,0.0
2005-12-02,0.4902
2005-12-05,0.0
2005-12-06,0.5854
2005-12-07,0.8729
2005-12-08,-0.7692
2005-12-09,-1.1628
2005-12-12,-1.2745
2005-12-13,6.7527
2005-12-14,4.6512
2005-12-15,-4.8889
2005-12-16,0.7477
2005-12-19,-3.0612
2005-12-20,-0.9569
2005-12-21,0.0
2005-12-22,-1.4493
2005-12-23,-0.5882
2005-12-27,-1.1834
2005-12-28,2.495
2005-12-29,1.7527
2005-12-30,0.3828
2006-01-03,2.4786
2006-01-04,0.4651
2006-01-05,0.9259
2006-01-06,0.8257
2006-01-09,-0.455
2006-01-10,0.1828
2006-01-11,0.1825
2006-01-12,2.5501
2006-01-13,3.9076
2006-01-17,5.5545
2006-01-18,-0.5658
2006-01-19,-0.2443
2006-01-20,1.2245
2006-01-23,-1.2097
2006-01-24,1.5510000000000002
2006-01-25,-1.2862
2006-01-26,1.7101
2006-01-27,-0.9608
2006-01-30,-3.0719
2006-01-31,-1.5847
2006-02-01,-1.6949
2006-02-02,-0.8621
2006-02-03,2.6087
2006-02-06,1.1864
2006-02-07,2.5963000000000003
2006-02-08,2.8571
2006-02-09,1.1905000000000001
2006-02-10,1.4902
2006-02-13,-0.6955
2006-02-14,0.3113
2006-02-15,-1.7843
2006-02-16,0.3949
2006-02-17,1.4949
2006-02-21,0.7752
2006-02-22,0.7692
2006-02-23,-0.8397
2006-02-24,0.0
2006-02-27,0.0
2006-02-28,0.077
2006-03-01,-0.0769
2006-03-02,-0.3079
2006-03-03,1.4672
2006-03-06,1.5981999999999998
2006-03-07,0.0
2006-03-08,-3.1461
2006-03-09,-1.4695
2006-03-10,0.0785
2006-03-13,1.9607999999999999
2006-03-14,5.6923
2006-03-15,1.8923
2006-03-16,0.5
2006-03-17,0.8529
2006-03-20,-0.6342
2006-03-21,-2.2695
2006-03-22,-1.3062
2006-03-23,-2.2059
2006-03-24,1.8797000000000001
2006-03-27,0.369
2006-03-28,1.0294
2006-03-29,1.7467000000000001
2006-03-30,1.5737
2006-03-31,-1.4085
2006-04-03,1.2143
2006-04-04,-0.494
2006-04-05,-0.7092
2006-04-06,0.0
2006-04-07,0.7143
2006-04-10,0.0
2006-04-11,-2.766
2006-04-12,2.407
2006-04-13,-0.641
2006-04-17,0.3584
2006-04-18,0.0
2006-04-19,-0.3571
2006-04-20,-0.3584
2006-04-21,-0.6475
2006-04-24,0.2896
2006-04-25,0.722
2006-04-26,0.5018
2006-04-27,-2.7298999999999998
2006-04-28,2.2895
2006-05-01,0.722
2006-05-02,-0.7168
2006-05-03,1.444
2006-05-04,1.4235
2006-05-05,-1.1228
2006-05-08,-3.1228
2006-05-09,-2.1978
2006-05-10,-2.2472
2006-05-11,-1.1494
2006-05-12,-0.3876
2006-05-15,-0.3891
2006-05-16,-1.3281
2006-05-17,-1.5044
2006-05-18,-1.5272999999999999
2006-05-19,-1.2245
2006-05-22,-2.4793
2006-05-23,1.6949
2006-05-24,-2.5833
2006-05-25,2.1386
2006-05-26,3.0151
2006-05-30,0.9756
2006-05-31,-0.8052
2006-06-01,-0.1623
2006-06-02,-0.813
2006-06-05,-1.6393
2006-06-06,0.0
2006-06-07,0.0
2006-06-08,2.0833
2006-06-09,-2.0408
2006-06-12,0.4167
2006-06-13,-0.5809
2006-06-14,-1.0851
2006-06-15,-0.5063
2006-06-16,-0.7634
2006-06-19,0.0
2006-06-20,0.3419
2006-06-21,0.0852
2006-06-22,5.0213
2006-06-23,0.8914
2006-06-26,2.1687
2006-06-27,1.7296
2006-06-28,-0.6955
2006-06-29,-1.1673
2006-06-30,2.2047
2006-07-03,-1.3867
2006-07-05,-0.3906
2006-07-06,-1.9607999999999999
2006-07-07,1.52
2006-07-10,-1.8125
2006-07-11,-0.0803
2006-07-12,-1.6064
2006-07-13,-2.8571
2006-07-14,-0.4202
2006-07-17,-2.9536
2006-07-18,1.3043
2006-07-19,1.2876
2006-07-20,-0.4237
2006-07-21,-2.9787
2006-07-24,0.7895
2006-07-25,0.9574
2006-07-26,-1.2931
2006-07-27,-0.524
2006-07-28,6.2335
2006-07-31,-1.2397
2006-08-01,0.4184
2006-08-02,-2.5833
2006-08-03,2.6518
2006-08-04,4.1667
2006-08-07,-12.0
2006-08-08,0.1818
2006-08-09,7.7132
2006-08-10,-9.4356
2006-08-11,7.1628
2006-08-14,-2.9514
2006-08-15,1.5206
2006-08-16,4.2291
2006-08-17,1.1834
2006-08-18,-0.1671
2006-08-21,-1.0042
2006-08-22,0.7608
2006-08-23,0.6711
2006-08-24,0.0
2006-08-25,-1.9167
2006-08-28,-0.5958
2006-08-29,-1.7084000000000001
2006-08-30,2.1739
2006-08-31,2.1277
2006-09-01,0.4167
2006-09-05,-1.3277999999999999
2006-09-06,0.2523
2006-09-07,-2.6846
2006-09-08,2.069
2006-09-11,5.6588
2006-09-12,-0.0799
2006-09-13,1.8399999999999999
2006-09-14,-7.3841
2006-09-15,1.7812000000000001
2006-09-18,-2.5
2006-09-19,3.7607
2006-09-20,0.0
2006-09-21,0.9061
2006-09-22,1.8765
2006-09-25,-1.842
2006-09-26,-0.4082
2006-09-27,4.0164
2006-09-28,0.3152
2006-09-29,1.6496
2006-10-02,2.0866
2006-10-03,-0.8327
2006-10-04,-0.687
2006-10-05,3.4781
2006-10-06,-1.5785
2006-10-09,0.0755
2006-10-10,-0.9804
2006-10-11,2.818
2006-10-12,0.2222
2006-10-13,0.7391
2006-10-16,0.807
2006-10-17,-2.6929
2006-10-18,0.9723
2006-10-19,0.5926
2006-10-20,0.3682
2006-10-23,1.7608000000000001
2006-10-24,0.2884
2006-10-25,-0.0719
2006-10-26,-1.5108000000000001
2006-10-27,-1.681
2006-10-30,1.9471
2006-10-31,-2.0558
2006-11-01,-1.8
2006-11-02,2.7491
2006-11-03,-1.9316
2006-11-06,1.4394
2006-11-07,-1.5683
2006-11-08,-1.3657
2006-11-09,-1.9231
2006-11-10,-5.4902
2006-11-13,-1.7427000000000001
2006-11-14,-4.7297
2006-11-15,-2.2163
2006-11-16,3.2638
2006-11-17,2.1071
2006-11-20,1.2038
2006-11-21,1.7842
2006-11-22,-0.0835
2006-11-24,0.4177
2006-11-27,0.5324
2006-11-28,2.6978
2006-11-29,-1.6922000000000001
2006-11-30,2.459
2006-12-01,1.12
2006-12-04,-1.2658
2006-12-05,0.9615
2006-12-06,-1.5873
2006-12-07,1.6129
2006-12-08,1.1905000000000001
2006-12-11,0.8627
2006-12-12,-3.577
2006-12-13,4.6573
2006-12-14,-0.2119
2006-12-15,-0.7722
2006-12-18,1.0117
2006-12-19,-0.6163
2006-12-20,-2.3256
2006-12-21,0.3968
2006-12-22,-1.2055
2006-12-26,0.8202
2006-12-27,0.3175
2006-12-28,-1.4241
2006-12-29,-4.0931
2007-01-03,-1.5063
2007-01-04,0.5607
2007-01-05,3.1599
2007-01-08,-1.3923
2007-01-09,-1.9102999999999999
2007-01-10,0.4234
2007-01-11,2.3609
2007-01-12,-0.5766
2007-01-16,-0.4971
2007-01-17,0.1665
2007-01-18,-0.5819
2007-01-19,0.1672
2007-01-22,0.1669
2007-01-23,-0.4167
2007-01-24,0.4184
2007-01-25,-0.25
2007-01-26,5.7644
2007-01-29,-5.2133
2007-01-30,-0.0833
2007-01-31,0.7506
2007-02-01,-0.8278
2007-02-02,-0.2922
2007-02-05,1.7999
2007-02-06,-1.9737
2007-02-07,0.5872
2007-02-08,-0.6672
2007-02-09,-1.6793
2007-02-12,1.1956
2007-02-13,0.0
2007-02-14,-1.097
2007-02-15,1.6212
2007-02-16,-1.9312
2007-02-20,0.7705
2007-02-21,-1.5293
2007-02-22,-0.811
2007-02-23,-0.0522
2007-02-26,-1.0444
2007-02-27,-0.7036
2007-02-28,-0.3543
2007-03-01,0.4433
2007-03-02,-0.885
2007-03-05,-0.8025
2007-03-06,0.8101
2007-03-07,-0.0893
2007-03-08,0.0894
2007-03-09,0.5368
2007-03-12,0.1765
2007-03-13,-0.7092
2007-03-14,-0.625
2007-03-15,0.5391
2007-03-16,-2.1448
2007-03-19,2.3744
2007-03-20,0.446
2007-03-21,0.7105
2007-03-22,2.1164
2007-03-23,-3.6269
2007-03-26,1.5232999999999999
2007-03-27,-2.3830999999999998
2007-03-28,-1.0839
2007-03-29,-1.0066
2007-03-30,1.2004
2007-04-02,4.7445
2007-04-03,0.0
2007-04-04,-0.6969
2007-04-05,-3.0351
2007-04-09,-0.2182
2007-04-10,-2.9907
2007-04-11,-0.0946
2007-04-12,0.0947
2007-04-13,0.0
2007-04-16,-0.9346
2007-04-17,-0.7547
2007-04-18,-0.0951
2007-04-19,-0.1903
2007-04-20,-1.7635999999999998
2007-04-23,0.5337
2007-04-24,2.7992
2007-04-25,-0.4695
2007-04-26,-0.7535
2007-04-27,3.706
2007-04-30,-0.7333
2007-05-01,-0.831
2007-05-02,0.5575
2007-05-03,-0.4618
2007-05-04,0.093
2007-05-07,-1.5798999999999999
2007-05-08,-0.8499
2007-05-09,1.3333
2007-05-10,-1.5977000000000001
2007-05-11,2.8653
2007-05-14,-2.9248
2007-05-15,0.0478
2007-05-16,1.8164
2007-05-17,-1.2207
2007-05-18,0.0951
2007-05-21,0.0
2007-05-22,0.1899
2007-05-23,-0.654
2007-05-24,-0.2099
2007-05-25,1.2525
2007-05-29,-0.3813
2007-05-30,-0.1914
2007-05-31,1.0547
2007-06-01,0.2846
2007-06-04,-0.3784
2007-06-05,2.6591
2007-06-06,-0.9251
2007-06-07,-1.9607999999999999
2007-06-08,1.4285999999999999
2007-06-11,-1.5023
2007-06-12,-2.6692
2007-06-13,-0.0979
2007-06-14,0.4412
2007-06-15,1.4153
2007-06-18,0.1937
2007-06-19,-0.1153
2007-06-21,-4.3097
2007-06-22,7.0352
2007-06-25,-0.2817
2007-06-26,-6.1205
2007-06-27,2.4072
2007-06-28,3.0362
2007-06-29,0.1901
2007-07-02,0.4744
2007-07-03,-2.8329
2007-07-05,-0.0972
2007-07-06,-0.2918
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,0.5854
2007-07-12,6.6925
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,2.3636
2007-07-18,1.0657
2007-07-19,0.6151
2007-07-20,-2.1834
2007-07-23,-0.8036
2007-07-24,0.45
2007-07-25,-1.4337
2007-07-26,-3.2727
2007-07-27,3.3835
2007-07-30,-2.2727
2007-07-31,2.1395
2007-08-01,0.9107
2007-08-02,-0.2708
2007-08-03,0.2715
2007-08-06,-0.4513
2007-08-07,4.1704
2007-08-08,-7.2237
2007-08-09,-0.1876
2007-08-10,-0.4711
2007-08-13,-1.8874
2007-08-14,-1.6362
2007-08-15,-1.0775
2007-08-16,-1.0077
2007-08-17,0.6195
2007-08-20,0.1986
2007-08-21,-0.1982
2007-08-22,8.3416
2007-08-23,-1.7415
2007-08-24,-2.9851
2007-08-27,-1.8269
2007-08-28,3.8198
2007-08-29,-6.5094
2007-08-30,-2.5227
2007-08-31,2.1739
2007-09-04,-0.2026
2007-09-05,1.2183
2007-09-06,-0.1003
2007-09-07,-0.2008
2007-09-10,-0.8048
2007-09-11,5.5781
2007-09-12,-2.9779
2007-09-13,-0.495
2007-09-14,0.398
2007-09-17,-0.1003
2007-09-18,0.6957
2007-09-19,3.0542
2007-09-20,0.7648
2007-09-21,-0.3795
2007-09-24,0.0
2007-09-25,-0.5714
2007-09-26,-2.3946
2007-09-27,-0.8832
2007-09-28,-0.198
2007-10-01,-1.1905000000000001
2007-10-02,0.8032
2007-10-03,-0.3984
2007-10-04,-0.3
2007-10-05,4.4132
2007-10-08,-2.2094
2007-10-09,0.0
2007-10-10,3.2417
2007-10-11,-2.3787
2007-10-12,0.5848
2007-10-15,0.2907
2007-10-16,-0.0676
2007-10-17,-0.1257
2007-10-18,0.3872
2007-10-19,-0.2893
2007-10-22,-1.354
2007-10-23,0.0
2007-10-24,0.098
2007-10-25,-2.0568
2007-10-26,0.3988
2007-10-29,0.1021
2007-10-30,-0.4033
2007-10-31,0.6067
2007-11-01,0.1191
2007-11-02,0.6812
2007-11-05,-0.2985
2007-11-06,-1.1976
2007-11-07,-2.1212
2007-11-08,-1.2384
2007-11-09,0.8359
2007-11-12,-0.2085
2007-11-13,-0.3102
2007-11-14,-0.5208
2007-11-15,4.2932
2007-11-16,-4.1165
2007-11-19,-1.7801
2007-11-20,0.8529
2007-11-21,-0.6342
2007-11-23,-0.3191
2007-11-26,-1.9197
2007-11-27,0.978
2007-11-28,0.431
2007-11-29,0.0013
2007-11-30,2.8956
2007-12-03,-1.7727
2007-12-04,-2.017
2007-12-05,-0.5417
2007-12-06,-1.5251000000000001
2007-12-07,9.4027
2007-12-10,1.6178
2007-12-11,-1.99
2007-12-12,0.4061
2007-12-13,0.6067
2007-12-14,-2.9146
2007-12-17,-4.2443
2007-12-18,0.3243
2007-12-19,2.1552
2007-12-20,1.2658
2007-12-21,-1.4583
2007-12-24,4.1226
2007-12-26,-3.5533
2007-12-27,-2.3158
2007-12-28,1.8305
2007-12-31,2.1164
2008-01-02,-1.2422
2008-01-03,-2.2036
2008-01-04,1.5021
2008-01-07,-0.6342
2008-01-08,2.3404
2008-01-09,-0.4158
2008-01-10,0.0
2008-01-11,3.9666
2008-01-14,0.2999
2008-01-15,-2.2811
2008-01-16,-1.1473
2008-01-17,-2.5959
2008-01-18,-3.1863
2008-01-22,-1.1209
2008-01-23,-0.6446
2008-01-24,1.2304
2008-01-25,-0.884
2008-01-28,0.1115
2008-01-29,0.8909
2008-01-30,0.2208
2008-01-31,-0.8811
2008-02-01,1.4444
2008-02-04,-2.4096
2008-02-05,-1.6835
2008-02-06,0.3425
2008-02-07,1.1377
2008-02-08,-2.9246
2008-02-11,0.5794
2008-02-12,2.8802
2008-02-13,-0.7839
2008-02-14,-2.4831
2008-02-15,4.3981
2008-02-19,0.2217
2008-02-20,-3.0973
2008-02-21,-1.7123
2008-02-22,0.6969
2008-02-25,1.9607999999999999
2008-02-26,0.2262
2008-02-27,-1.6479
2008-02-28,-0.5049
2008-02-29,-0.5767
2008-03-03,1.2761
2008-03-04,-0.9164
2008-03-05,1.2717
2008-03-06,-1.484
2008-03-07,-0.5794
2008-03-10,-5.5944
2008-03-11,-1.2346
2008-03-12,-4.375
2008-03-13,1.0458
2008-03-14,-1.423
2008-03-17,1.9685000000000001
2008-03-18,-3.4749
2008-03-19,2.4
2008-03-20,0.8464
2008-03-24,-1.2266
2008-03-25,-1.0719
2008-03-26,0.0264
2008-03-27,-3.0383
2008-03-28,0.2708
2008-03-31,5.7066
2008-04-01,2.3153
2008-04-02,-0.2513
2008-04-03,-3.4005
2008-04-04,4.1705
2008-04-07,-6.2564
2008-04-08,-3.0708
2008-04-09,-4.3802
2008-04-10,0.5474
2008-04-11,-3.5817
2008-04-14,3.8632999999999997
2008-04-15,-0.4292
2008-04-16,-2.1121
2008-04-17,4.7996
2008-04-18,-1.3988
2008-04-21,-3.2688
2008-04-22,-3.6711
2008-04-23,1.0671
2008-04-24,3.3183
2008-04-25,-0.438
2008-04-28,-1.173
2008-04-29,0.1484
2008-04-30,-1.7778
2008-05-01,2.8658
2008-05-02,-1.4663
2008-05-05,2.0833
2008-05-06,4.8105
2008-05-07,1.8081
2008-05-08,2.0492
2008-05-09,-1.2048
2008-05-12,-0.813
2008-05-13,-4.6448
2008-05-14,-3.2951
2008-05-15,10.6667
2008-05-16,-2.9451
2008-05-19,-1.3776
2008-05-20,1.8164
2008-05-21,-0.4121
2008-05-22,-5.6552
2008-05-23,2.0495
2008-05-27,-1.4353
2008-05-28,-1.0174
2008-05-29,-0.1487
2008-05-30,0.5901
2008-06-02,-2.7778
2008-06-03,1.6541000000000001
2008-06-04,-0.7396
2008-06-05,2.0846
2008-06-06,-1.1661
2008-06-09,-0.8863
2008-06-10,9.538
2008-06-11,-2.9932
2008-06-12,-2.9453
2008-06-13,1.1561
2008-06-16,-0.5714
2008-06-18,4.5977
2008-06-19,-3.5714
2008-06-20,-1.5070999999999999
2008-06-23,1.2409
2008-06-24,-0.2857
2008-06-25,-0.2865
2008-06-26,-2.7317
2008-06-27,-0.5299
2008-06-30,-2.4354
2008-07-01,-3.5008
2008-07-02,9.7792
2008-07-03,-4.5977
2008-07-07,-4.8193
2008-07-08,-2.057
2008-07-09,-2.4233000000000002
2008-07-10,2.5
2008-07-11,-2.6005000000000003
2008-07-14,0.8292
2008-07-15,-2.9605
2008-07-16,0.339
2008-07-17,2.0249
2008-07-18,2.4856
2008-07-21,2.2617
2008-07-22,0.9459
2008-07-23,-4.5365
2008-07-24,-0.3279
2008-07-25,-1.1534
2008-07-28,-10.979800000000001
2008-07-29,0.3762
2008-07-30,2.5116
2008-07-31,4.5413
2008-08-01,-2.6933
2008-08-04,-2.6786
2008-08-05,-3.6696999999999997
2008-08-06,4.5714
2008-08-07,-2.9144
2008-08-08,-0.9381
2008-08-11,-1.8939
2008-08-12,-0.5792
2008-08-13,-1.165
2008-08-14,0.334
2008-08-15,0.2154
2008-08-18,-1.524
2008-08-20,-0.7937
2008-08-21,-0.8
2008-08-22,0.6023
2008-08-25,-2.202
2008-08-26,-7.377
2008-08-27,0.6637
2008-08-28,3.0769
2008-08-29,-2.3454
2008-09-02,-0.1747
2008-09-03,-0.0437
2008-09-04,-1.7505
2008-09-05,0.2227
2008-09-08,-0.8889
2008-09-09,3.1390000000000002
2008-09-10,-8.2609
2008-09-11,4.9763
2008-09-12,-1.8058999999999998
2008-09-15,-0.6897
2008-09-16,2.0833
2008-09-17,-11.5646
2008-09-18,6.6667
2008-09-19,18.75
2008-09-22,2.3077
2008-09-23,-1.0685
2008-09-24,0.0
2008-09-25,0.1975
2008-09-26,-9.379
2008-09-29,-6.6079
2008-09-30,0.0
2008-10-01,5.8962
2008-10-02,-2.8952999999999998
2008-10-03,0.9146
2008-10-06,5.682
2008-10-07,0.3898
2008-10-08,-4.6272
2008-10-09,0.8535
2008-10-10,-5.7905999999999995
2008-10-13,5.4374
2008-10-14,3.3632
2008-10-15,-7.4702
2008-10-16,0.8059
2008-10-17,-1.1628
2008-10-20,6.35
2008-10-21,-1.7671999999999999
2008-10-22,-4.0541
2008-10-23,-0.7042
2008-10-24,1.4184
2008-10-27,-2.5641
2008-10-28,0.0
2008-10-29,1.4354
