ticker,TALO US Equity
2017-07-20,-1.8475000000000001
2017-07-21,-4.7297
2017-07-24,0.152
2017-07-25,3.996
2017-07-26,0.2432
2017-07-27,-1.1645
2017-07-28,6.4801
2017-07-31,-0.5071
2017-08-01,0.0463
2017-08-02,-3.1033
2017-08-03,-3.5850999999999997
2017-08-04,7.1889
2017-08-07,0.3238
2017-08-08,18.58
2017-08-09,-2.7994
2017-08-10,1.16
2017-08-11,-3.3215
2017-08-14,-2.3313
2017-08-15,-1.4238
2017-08-16,-2.3364
2017-08-17,0.9569
2017-08-18,5.5579
2017-08-21,3.0612
2017-08-22,-0.5149
2017-08-23,0.6369
2017-08-24,0.356
2017-08-25,-1.3007
2017-08-28,-3.7939
2017-08-29,1.2038
2017-08-30,-3.0763
2017-08-31,2.4122
2017-09-01,2.1901
2017-09-05,-0.3235
2017-09-06,5.6389
2017-09-07,4.7619
2017-09-08,-8.4677
2017-09-11,1.5619
2017-09-12,2.9968
2017-09-13,4.5559
2017-09-14,-1.1351
2017-09-15,0.5556
2017-09-18,2.0258
2017-09-19,0.6859
2017-09-20,2.6532999999999998
2017-09-21,0.1048
2017-09-22,0.1745
2017-09-25,4.3191
2017-09-26,1.4691
2017-09-27,-0.8555
2017-09-28,0.3983
2017-09-29,-3.9339
2017-10-02,-0.0344
2017-10-03,2.0998
2017-10-04,-0.9777
2017-10-05,1.7705
2017-10-06,-3.3791
2017-10-09,0.9003
2017-10-10,0.8236
2017-10-11,2.4166
2017-10-12,-4.2539
2017-10-13,0.3124
2017-10-16,-1.8685
2017-10-17,-0.2116
2017-10-18,1.5194
2017-10-19,-5.1862
2017-10-20,-1.1013
2017-10-23,-6.5702
2017-10-24,2.6619
2017-10-25,0.2322
2017-10-26,4.7876
2017-10-27,5.3795
2017-10-30,0.1748
2017-10-31,2.6875999999999998
2017-11-01,4.3848
2017-11-02,1.3676
2017-11-03,6.9065
2017-11-06,2.1635
2017-11-07,-1.7647
2017-11-08,-1.8563
2017-11-09,1.2508
2017-11-10,1.3860000000000001
2017-11-13,1.367
2017-11-14,-3.9577999999999998
2017-11-15,0.4274
2017-11-16,1.0638
2017-11-17,3.2782
2017-11-20,3.3489
2017-11-21,-15.5537
2017-11-22,2.2356
2017-11-24,2.5131
2017-11-27,-6.8131
2017-11-28,-17.8681
2017-11-29,1.1231
2017-11-30,4.2369
2017-12-01,4.7356
2017-12-04,-3.4665
2017-12-05,-1.4442
2017-12-06,-4.7524999999999995
2017-12-07,2.2037
2017-12-08,3.4988
2017-12-11,-0.7862
2017-12-12,0.7528
2017-12-13,1.0617
2017-12-14,-1.2062
2017-12-15,0.2757
2017-12-18,2.9458
2017-12-19,1.488
2017-12-20,4.8872
2017-12-21,3.871
2017-12-22,6.5908
2017-12-26,5.1149000000000004
2017-12-27,-1.0471
2017-12-28,1.6806999999999999
2017-12-29,-1.5611000000000002
2018-01-02,-0.2177
2018-01-03,-0.6856
2018-01-04,0.8472
2018-01-05,-1.0268
2018-01-08,2.2006
2018-01-09,1.7532999999999999
2018-01-10,-0.1814
2018-01-11,9.4488
2018-01-12,0.5257
2018-01-16,-1.9543
2018-01-17,6.0359
2018-01-18,-0.4501
2018-01-19,1.7021
2018-01-22,-1.9874
2018-01-23,0.9605
2018-01-24,1.4271
2018-01-25,-0.0261
2018-01-26,1.0425
2018-01-29,-5.0555
2018-01-30,-3.6131
2018-01-31,1.8601999999999999
2018-02-01,1.5219
2018-02-02,-5.5601
2018-02-05,-3.3478
2018-02-06,0.0299
2018-02-07,-4.4179
2018-02-08,-4.0912
2018-02-09,0.7164
2018-02-12,5.9166
2018-02-13,-4.3956
2018-02-14,2.5223
2018-02-15,-2.0866
2018-02-16,0.2545
2018-02-20,0.3173
2018-02-21,-2.024
2018-02-22,2.5823
2018-02-23,2.7376
2018-02-26,1.0107
2018-02-27,-3.1534
2018-02-28,-5.2599
2018-03-01,-0.4296
2018-03-02,3.2858
2018-03-05,4.6272
2018-03-06,-0.6757
2018-03-07,-3.1849
2018-03-08,-1.9483000000000001
2018-03-09,7.2313
2018-03-12,10.4496
2018-03-13,-1.8702
2018-03-14,-2.074
2018-03-15,2.0607
2018-03-16,2.3275
2018-03-19,-4.1381
2018-03-20,2.0583
2018-03-21,4.0616
2018-03-22,0.6729
2018-03-23,-0.5882
2018-03-26,2.8779
2018-03-27,-4.9673
2018-03-28,-2.9436
2018-03-29,5.1587
2018-04-02,-5.31
2018-04-03,0.9109
2018-04-04,1.4668999999999999
2018-04-05,1.4178
2018-04-06,-3.2621
2018-04-09,-1.2751000000000001
2018-04-10,5.3387
2018-04-11,0.0817
2018-04-12,0.4901
2018-04-13,3.0615
2018-04-16,-1.5510000000000002
2018-04-17,1.522
2018-04-18,3.9716
2018-04-19,-2.6814999999999998
2018-04-20,-2.0795
2018-04-23,-2.0175
2018-04-24,-3.6034
2018-04-25,2.6138
2018-04-26,0.6847
2018-04-27,-4.9238
2018-04-30,1.8598
2018-05-01,-1.6854
2018-05-02,3.5429
2018-05-03,-6.457
2018-05-04,1.1209
2018-05-07,-4.4632
2018-05-08,5.4656
2018-05-09,2.7504
2018-05-10,2.4232
2018-05-11,-6.8776
2018-05-14,-1.9792999999999998
2018-05-15,-1.1754
2018-05-16,-1.2199
2018-05-17,0.8336
2018-05-18,0.9186
2018-05-21,2.0024
2018-05-22,-0.5949
2018-05-23,-4.0096
2018-05-24,0.1559
2018-05-25,-0.0311
2018-05-29,0.0934
2018-05-30,4.1369
2018-05-31,-4.0621
2018-06-01,2.4595000000000002
2018-06-04,-4.3756
2018-06-05,-0.1907
2018-06-06,-0.1273
2018-06-07,1.817
2018-06-08,-1.5654
2018-06-11,2.0992
2018-06-12,0.4673
2018-06-13,2.6667
2018-06-14,0.4228
2018-06-15,-0.782
2018-06-18,-0.6366
2018-06-19,0.0
2018-06-20,-1.0067
2018-06-21,-5.1156
2018-06-22,8.0221
2018-06-25,-0.9621
2018-06-26,2.0947
2018-06-27,0.0595
2018-06-28,-3.6256
2018-06-29,-0.9251
2018-07-02,0.0622
2018-07-03,3.1104
2018-07-05,0.0905
2018-07-06,2.6823
2018-07-09,3.3461
2018-07-10,-1.3348
2018-07-11,-2.8209999999999997
2018-07-12,-1.0664
2018-07-13,-0.6287
2018-07-16,-1.9886
2018-07-17,-0.3689
2018-07-18,2.0981
2018-07-19,3.0825
2018-07-20,1.2899
2018-07-23,1.1288
2018-07-24,0.9445
2018-07-25,0.2835
2018-07-26,0.2827
2018-07-27,-3.4395
2018-07-30,7.7664
2018-07-31,0.6231
2018-08-01,-0.8347
2018-08-02,1.7377
2018-08-03,-1.4678
2018-08-06,0.4605
2018-08-07,-3.3702
2018-08-08,-1.5625
2018-08-09,-2.8061
2018-08-10,-0.9915
2018-08-13,-4.4183
2018-08-14,0.0
2018-08-15,-3.3282
2018-08-16,-1.1476
2018-08-17,1.3866
2018-08-20,-3.5305
2018-08-21,0.0989
2018-08-22,2.0092
2018-08-23,-0.4843
2018-08-24,0.1298
2018-08-27,8.975999999999999
2018-08-28,0.5947
2018-08-29,1.005
2018-08-30,0.4097
2018-08-31,0.6121
2018-09-04,-3.2155
2018-09-05,1.5864
2018-09-06,-0.4125
2018-09-07,1.8343
2018-09-10,1.8883999999999999
2018-09-11,1.1406
2018-09-12,1.607
2018-09-13,-4.4395
2018-09-14,1.1614
2018-09-17,-6.372
2018-09-18,-2.054
2018-09-19,1.7214
2018-09-20,-4.0923
2018-09-21,1.3795
2018-09-24,2.9747
2018-09-25,-0.0307
2018-09-26,-1.1374
2018-09-27,0.342
2018-09-28,1.7044000000000001
2018-10-01,2.468
2018-10-02,-0.9813
2018-10-03,1.5916000000000001
2018-10-04,-1.478
2018-10-05,0.33
2018-10-08,-0.8074
2018-10-09,0.2713
2018-10-10,-3.9687
2018-10-11,-3.444
2018-10-12,1.1349
2018-10-15,-0.0321
2018-10-16,0.6414
2018-10-17,-4.9395
2018-10-18,-2.112
2018-10-19,1.1985999999999999
2018-10-22,1.3875
2018-10-23,-2.7036
2018-10-24,-6.7238
2018-10-25,1.0298
2018-10-26,-3.1307
2018-10-29,-4.8478
2018-10-30,0.5134
2018-10-31,2.3969
2018-11-01,0.0
2018-11-02,-4.1827
2018-11-05,1.642
2018-11-06,0.8274
2018-11-07,-4.5721
2018-11-08,-3.6855
2018-11-09,-3.0187
2018-11-12,-1.3152
2018-11-13,-3.5096
2018-11-14,-0.6446
2018-11-15,1.5292
2018-11-16,-2.3733
2018-11-19,-0.4675
2018-11-20,-11.3668
2018-11-21,3.9746
2018-11-23,-1.2742
2018-11-26,1.3939
2018-11-27,-2.5458
2018-11-28,2.1944
2018-11-29,0.1022
2018-11-30,-1.3279
2018-12-03,6.9358
2018-12-04,-5.6631
2018-12-06,-0.8209
2018-12-07,0.0
2018-12-10,-5.5872
2018-12-11,2.5753
2018-12-12,2.8846
2018-12-13,-4.4133
2018-12-14,-1.6295
2018-12-17,-3.037
2018-12-18,-5.0683
2018-12-19,-1.8596
2018-12-20,-4.2787
2018-12-21,-3.576
2018-12-24,-1.1921
2018-12-26,12.1984
2018-12-27,-0.3584
2018-12-28,-1.6787
2018-12-31,-0.4878
2019-01-02,6.3113
2019-01-03,0.1729
2019-01-04,7.0196
2019-01-07,1.8279999999999998
2019-01-08,1.7951000000000001
2019-01-09,1.5041
2019-01-10,0.2555
2019-01-11,-4.0775
2019-01-14,-0.9033
2019-01-15,0.8043
2019-01-16,7.8191
2019-01-17,2.664
2019-01-18,1.9702
2019-01-22,-3.393
2019-01-23,0.2927
2019-01-24,3.7451
2019-01-25,-5.579
2019-01-28,-4.4191
2019-01-29,-1.4026
2019-01-30,2.6870000000000003
2019-01-31,-2.001
2019-02-01,3.5602
2019-02-04,1.3145
2019-02-05,1.8961999999999999
2019-02-06,-1.2243
2019-02-07,-6.941
2019-02-08,-0.3197
2019-02-11,3.6879
2019-02-12,3.0928
2019-02-13,3.4
2019-02-14,1.6925
2019-02-15,3.9467
2019-02-19,0.5489
2019-02-20,3.2302
2019-02-21,-0.6611
2019-02-22,2.0852
2019-02-25,-0.4346
2019-02-26,-2.2261
2019-02-27,1.3393
2019-02-28,-1.1013
2019-03-01,4.1425
2019-03-04,0.3422
2019-03-05,-1.6623999999999999
2019-03-06,-1.4738
2019-03-07,-2.1997
2019-03-08,-3.5088
2019-03-11,1.7715999999999998
2019-03-12,1.8323
2019-03-13,2.3392
2019-03-14,9.2308
2019-03-15,-0.161
2019-03-18,0.6046
2019-03-19,0.7612
2019-03-20,3.3002000000000002
2019-03-21,1.3472
2019-03-22,-3.9878
2019-03-25,0.0791
2019-03-26,4.6245
2019-03-27,2.6445
2019-03-28,-0.6993
2019-03-29,-1.5567
2019-04-01,1.8449
2019-04-02,-0.9982
2019-04-03,-2.6886
2019-04-04,-0.4221
2019-04-05,2.8516
2019-04-08,-1.0116
2019-04-09,0.4164
2019-04-10,1.3193
2019-04-11,0.9301
2019-04-12,5.1603
2019-04-15,-2.5587
2019-04-16,3.0576
2019-04-17,0.5585
2019-04-18,0.2777
2019-04-22,3.1845
2019-04-23,2.4824
2019-04-24,-3.8625
2019-04-25,-1.3279
2019-04-26,-1.4838
2019-04-29,3.8879
2019-04-30,0.1349
2019-05-01,-1.0438
2019-05-02,-2.3818
2019-05-03,1.6033
2019-05-06,1.7153
2019-05-07,-1.9224
2019-05-08,-0.7221
2019-05-09,-1.2469999999999999
2019-05-10,-0.6314
2019-05-13,-2.1179
2019-05-14,0.8294
2019-05-15,1.0372
2019-05-16,0.3894
2019-05-17,-2.8561
2019-05-20,-1.1252
2019-05-21,3.5242
2019-05-22,-4.8936
2019-05-23,-7.7927
2019-05-24,0.93
2019-05-28,-0.2003
2019-05-29,-0.0401
2019-05-30,-1.1647
2019-05-31,-5.1605
2019-06-03,1.8423
2019-06-04,1.4304000000000001
2019-06-05,-7.051
2019-06-06,1.071
2019-06-07,-1.0596
2019-06-10,-0.0892
2019-06-11,0.3573
2019-06-12,-3.2043
2019-06-13,3.5862
2019-06-14,-0.3107
2019-06-17,2.2262
2019-06-18,2.2648
2019-06-19,-4.4719
2019-06-20,4.7258
2019-06-21,-0.894
2019-06-24,-4.1667
2019-06-25,-0.762
2019-06-26,1.4453
2019-06-27,3.7845
2019-06-28,3.1746
2019-07-01,5.6965
2019-07-02,-2.203
2019-07-03,-0.4023
2019-07-05,2.6252
2019-07-08,0.7871
2019-07-09,-2.0305
2019-07-10,1.4747
2019-07-11,-2.8672
2019-07-12,0.0809
2019-07-15,-2.4242
2019-07-16,-1.4493
2019-07-17,-5.6303
2019-07-18,-0.7124
2019-07-19,1.3453
2019-07-22,-2.4336
2019-07-23,0.4082
2019-07-24,2.0777
2019-07-25,-4.0265
2019-07-26,-2.2591
2019-07-29,-6.4151
2019-07-30,4.0827
2019-07-31,-0.339
2019-08-01,-3.207
2019-08-02,-1.0542
2019-08-05,-2.3846
2019-08-06,0.3119
2019-08-07,-4.8187
2019-08-08,8.9276
2019-08-09,-0.3998
2019-08-12,1.5053
2019-08-13,-0.5437
2019-08-14,-3.4791
2019-08-15,-3.3986
2019-08-16,2.9318
2019-08-19,6.0073
2019-08-20,3.0777
2019-08-21,-0.1896
2019-08-22,-0.9022
2019-08-23,-4.3124
2019-08-26,-1.5523
2019-08-27,-4.9847
2019-08-28,3.5867
2019-08-29,2.0155
2019-08-30,-3.5461
2019-09-03,-0.3151
2019-09-04,3.7935
2019-09-05,3.9594
2019-09-06,0.9766
2019-09-09,6.5764
2019-09-10,0.8621
2019-09-11,1.8444
2019-09-12,-4.5495
2019-09-13,2.8689999999999998
2019-09-16,15.0697
2019-09-17,-8.1704
2019-09-18,-2.2989
2019-09-19,-0.3922
2019-09-20,5.0744
2019-09-23,0.3747
2019-09-24,-7.5902
2019-09-25,-0.4937
2019-09-26,-4.1046
2019-09-27,-0.1411
2019-09-30,-4.2393
2019-10-01,-3.7382999999999997
2019-10-02,-3.5258000000000003
2019-10-03,0.1059
2019-10-04,0.2116
2019-10-07,1.7423
2019-10-08,-3.8921
2019-10-09,-2.6458
2019-10-10,1.0538
2019-10-11,2.4698
2019-10-14,-2.3032
2019-10-15,0.8224
2019-10-16,-1.4138
2019-10-17,1.9857
2019-10-18,-0.8112
2019-10-21,1.9083999999999999
2019-10-22,4.2269
2019-10-23,2.4127
2019-10-24,-3.6591
2019-10-25,3.2258
2019-10-28,-0.5544
2019-10-29,16.5737
2019-10-30,-2.3913
2019-10-31,-4.098
2019-11-01,6.4561
2019-11-04,2.8796
2019-11-05,2.078
2019-11-06,-1.2464
2019-11-07,1.4304000000000001
2019-11-08,0.8295
2019-11-11,-2.5504
2019-11-12,0.3799
2019-11-13,-0.5046
2019-11-14,0.0
2019-11-15,2.4091
2019-11-18,-3.1779
2019-11-19,0.0853
2019-11-20,1.5332
2019-11-21,0.1678
2019-11-22,-2.8057
2019-11-25,1.2495
2019-11-26,-0.8936
2019-11-27,1.2452
2019-11-29,-1.6115
2019-12-02,1.1638
2019-12-03,-0.5965
2019-12-04,4.5435
2019-12-05,-1.599
2019-12-06,5.625
2019-12-09,0.2761
2019-12-10,1.5342
2019-12-11,5.2305
2019-12-12,3.056
2019-12-13,-0.4645
2019-12-16,1.687
2019-12-17,2.1179
2019-12-18,0.1728
2019-12-19,-0.8972
2019-12-20,-0.4526
2019-12-23,2.8332
2019-12-24,1.1565
2019-12-26,0.1009
2019-12-27,-0.2351
2019-12-30,-0.2694
2019-12-31,1.7893
2020-01-02,-0.4643
2020-01-03,1.866
2020-01-06,1.1776
2020-01-07,1.2286
2020-01-08,-6.8349
2020-01-09,0.0
2020-01-10,-2.2969
2020-01-13,-0.9825
2020-01-14,-0.2835
2020-01-15,0.4975
2020-01-16,1.1669
2020-01-17,0.2097
2020-01-21,-5.9644
2020-01-22,-2.819
2020-01-23,1.1069
2020-01-24,-1.661
2020-01-27,-7.1785
2020-01-28,3.4326
2020-01-29,-2.2391
2020-01-30,-0.6544
2020-01-31,-9.6748
2020-02-03,-11.0301
2020-02-04,-1.3832
2020-02-05,4.4675
2020-02-06,-5.1218
2020-02-07,-2.3061
2020-02-10,-4.6137
2020-02-11,0.7312
2020-02-12,3.2384
2020-02-13,1.6766
2020-02-14,-2.1277
2020-02-18,-1.0326
2020-02-19,2.9654
2020-02-20,-1.9733
2020-02-21,-2.7203
2020-02-24,-7.3266
2020-02-25,-2.6554
2020-02-26,-5.5797
2020-02-27,-9.1924
2020-02-28,2.6753
2020-03-02,1.9014
2020-03-03,-2.0041
2020-03-04,-2.0451
2020-03-05,-7.2714
2020-03-06,-6.7547
2020-03-09,-30.8909
2020-03-10,3.8554
2020-03-11,-14.9652
2020-03-12,5.457
2020-03-13,-12.031
2020-03-16,-14.8529
2020-03-17,25.2159
2020-03-18,-2.8966
2020-03-19,19.1761
2020-03-20,-8.1049
2020-03-23,-18.5473
2020-03-24,-0.1592
2020-03-25,14.673
2020-03-26,2.5035
2020-03-27,-13.2972
2020-03-30,-10.7981
2020-03-31,0.8772
2020-04-01,-10.9565
2020-04-02,16.9922
2020-04-03,0.0
2020-04-06,0.1669
2020-04-07,5.3333
2020-04-08,9.019
2020-04-09,-1.5965
2020-04-13,2.5074
2020-04-14,10.2158
2020-04-15,-1.9582000000000002
2020-04-16,-16.245
2020-04-17,9.221
2020-04-20,3.7846
2020-04-21,-4.0673
2020-04-22,10.526299999999999
2020-04-23,10.4497
2020-04-24,8.7425
2020-04-27,-2.0925
2020-04-28,3.1496
2020-04-29,22.3555
2020-04-30,1.5152
2020-05-01,-10.4478
2020-05-04,9.5098
2020-05-05,-1.1638
2020-05-06,-3.3514
2020-05-07,7.0291
2020-05-08,5.5166
2020-05-11,-4.5643
2020-05-12,3.8261
2020-05-13,-8.3752
2020-05-14,-7.404
2020-05-15,3.4551
2020-05-18,16.7939
2020-05-19,-3.1046
2020-05-20,6.2395
2020-05-21,-1.746
2020-05-22,0.1616
2020-05-26,-0.9677
2020-05-27,3.2573
2020-05-28,-4.8107
2020-05-29,0.6628
2020-06-01,5.0206
2020-06-02,1.7241
2020-06-03,1.849
2020-06-04,6.8835
2020-06-05,8.6341
2020-06-08,1.759
2020-06-09,-2.3688000000000002
2020-06-10,-6.8197
2020-06-11,-16.9599
2020-06-12,8.8136
2020-06-15,6.9315
2020-06-16,0.874
2020-06-17,-14.0072
2020-06-18,-1.0076
2020-06-19,-7.2095
2020-06-22,-7.5868
2020-06-23,-1.1869
2020-06-24,-8.4084
2020-06-25,1.2022
2020-06-26,-4.6436
2020-06-29,1.4723
2020-06-30,2.6786
2020-07-01,-5.1087
2020-07-02,3.2073
2020-07-06,-1.5537999999999998
2020-07-07,-6.4262
2020-07-08,1.6867
2020-07-09,-5.5687
2020-07-10,-0.8783
2020-07-13,-4.4304
2020-07-14,3.9735
2020-07-15,8.6624
2020-07-16,-0.9379
2020-07-17,-4.0237
2020-07-20,-1.1097
2020-07-21,7.3566
2020-07-22,-3.7166
2020-07-23,-3.7394
2020-07-24,-3.5088
2020-07-27,-8.0519
2020-07-28,-0.9887
2020-07-29,1.2839
2020-07-30,-1.6901000000000002
2020-07-31,-2.4355
