ticker,ELIO US Equity
2016-07-18,0.2809
2016-07-19,0.1474
2016-07-20,-0.8342
2016-07-21,-2.7709
2016-07-22,0.0
2016-07-25,0.1272
2016-07-26,-0.1271
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,-0.2545
2016-08-02,-0.5102
2016-08-03,0.7692
2016-08-04,-0.2545
2016-08-05,-0.5102
2016-08-08,0.0
2016-08-09,0.1026
2016-08-10,0.4098
2016-08-11,-0.1531
2016-08-12,-0.1022
2016-08-15,-0.2558
2016-08-16,0.2564
2016-08-17,0.1023
2016-08-18,0.3066
2016-08-19,-0.1528
2016-08-22,0.0
2016-08-23,-0.7653
2016-08-24,0.7712
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.7653
2016-08-31,1.2658
2016-09-01,2.25
2016-09-02,-2.6895
2016-09-06,1.005
2016-09-07,-0.2488
2016-09-08,-0.7481
2016-09-09,0.5025
2016-09-12,0.0
2016-09-13,-0.15
2016-09-14,-0.2003
2016-09-15,-0.9032
2016-09-16,-1.1392
2016-09-19,-0.3841
2016-09-20,2.5321
2016-09-21,-0.865
2016-09-22,0.4047
2016-09-23,0.5038
2016-09-26,-0.5764
2016-09-27,-0.1765
2016-09-28,0.7576
2016-09-29,-0.7018
2016-09-30,0.0
2016-10-03,0.2019
2016-10-04,0.2519
2016-10-05,-0.4523
2016-10-06,0.9591
2016-10-07,-3.35
2016-10-10,1.7589000000000001
2016-10-11,0.0508
2016-10-12,0.3557
2016-10-13,0.2532
2016-10-14,-1.0101
2016-10-17,1.0714
2016-10-18,-1.0096
2016-10-19,-0.5609
2016-10-20,0.641
2016-10-21,0.4331
2016-10-24,-1.3191
2016-10-25,0.2571
2016-10-26,-1.0256
2016-10-27,0.2591
2016-10-28,-1.8088
2016-10-31,-3.5263
2016-11-01,-7.5286
2016-11-02,-1.1799
2016-11-03,-11.6418
2016-11-04,0.473
2016-11-07,-2.152
2016-11-08,-15.4639
2016-11-09,0.813
2016-11-10,-4.8387
2016-11-11,4.661
2016-11-14,13.3603
2016-11-15,11.7857
2016-11-16,-10.5431
2016-11-17,3.9286
2016-11-18,3.567
2016-11-21,16.4643
2016-11-22,-6.2678
2016-11-23,4.8632
2016-11-25,-0.8696
2016-11-28,-3.508
2016-11-29,3.0295
2016-11-30,-4.4118
2016-12-01,0.3077
2016-12-02,-1.1043
2016-12-05,-1.9851
2016-12-06,3.1646
2016-12-07,-1.8405
2016-12-08,3.4375
2016-12-09,-4.5317
2016-12-12,-6.6456
2016-12-13,-6.7797
2016-12-14,4.0
2016-12-15,-1.2238
2016-12-16,1.2389000000000001
2016-12-19,2.0979
2016-12-20,1.0274
2016-12-21,1.0169
2016-12-22,-2.8188
2016-12-23,-9.8757
2016-12-27,3.4483
2016-12-28,-4.4444
2016-12-29,0.7752
2016-12-30,0.6923
2017-01-03,-8.327
2017-01-04,-13.75
2017-01-05,-8.3092
2017-01-06,-5.6902
2017-01-09,-9.4972
2017-01-10,-16.1914
2017-01-11,5.3252
2017-01-12,29.3706
2017-01-13,0.3601
2017-01-17,-2.5132
2017-01-18,-5.5249
2017-01-19,1.5205
2017-01-20,-2.0737
2017-01-23,-2.9412000000000003
2017-01-24,-1.3068
2017-01-25,-1.1322
2017-01-26,-3.7267
2017-01-27,1.9355
2017-01-30,-0.6329
2017-01-31,0.6369
2017-02-01,2.5316
2017-02-02,-1.2346
2017-02-03,0.625
2017-02-06,-0.4969
2017-02-07,-2.6217
2017-02-08,0.0
2017-02-09,1.2821
2017-02-10,-2.4051
2017-02-13,0.0
2017-02-14,1.1414
2017-02-15,-0.6155
2017-02-16,0.4968
2017-02-17,2.7155
2017-02-21,4.75
2017-02-22,-5.7279
2017-02-23,3.1646
2017-02-24,-4.7853
2017-02-27,0.0
2017-02-28,2.1263
2017-03-01,-2.8391
2017-03-02,0.2597
2017-03-03,-1.5544
2017-03-06,0.0
2017-03-07,1.5789
2017-03-08,0.4558
2017-03-09,-0.0669
2017-03-10,-1.6774
2017-03-13,0.5249
2017-03-14,-1.436
2017-03-15,-1.457
2017-03-16,-12.6344
2017-03-17,5.3846
2017-03-20,-5.8394
2017-03-21,-4.6512
2017-03-22,0.0
2017-03-23,-0.4878
2017-03-24,1.2255
2017-03-27,0.0807
2017-03-28,0.3226
2017-03-29,4.9839
2017-03-30,7.1975
2017-03-31,10.7143
2017-04-03,-2.1935000000000002
2017-04-04,-1.0554
2017-04-05,0.0
2017-04-06,3.3333
2017-04-07,-0.6452
2017-04-10,-3.2468
2017-04-11,3.0872
2017-04-12,-2.3438
2017-04-13,6.6667
2017-04-17,-6.25
2017-04-18,-2.9333
2017-04-19,-1.0989
2017-04-20,-2.2222
2017-04-21,1.179
2017-04-24,-2.0778
2017-04-25,-0.3584
2017-04-26,4.3165
2017-04-27,-7.4483
2017-04-28,-2.8316
2017-05-01,1.227
2017-05-02,-1.8182
2017-05-03,0.1543
2017-05-04,-2.1572
2017-05-05,-1.4173
2017-05-08,-0.1597
2017-05-09,-0.8
2017-05-10,4.0323
2017-05-11,-5.4264
2017-05-12,0.0
2017-05-15,0.8197
2017-05-16,1.626
2017-05-17,-1.92
2017-05-18,4.4046
2017-05-19,-1.5625
2017-05-22,0.246
2017-05-23,0.5463
2017-05-24,10.0787
2017-05-25,-5.8655
2017-05-26,-1.2158
2017-05-30,1.5385
2017-05-31,1.5152
2017-06-01,-2.2388
2017-06-02,-3.8167999999999997
2017-06-05,0.0
2017-06-06,5.5556
2017-06-07,-5.2632
2017-06-08,1.5873
2017-06-09,0.7813
2017-06-12,-3.876
2017-06-13,-2.7419000000000002
2017-06-14,3.6484
2017-06-15,-0.8
2017-06-16,0.8065
2017-06-19,-2.88
2017-06-20,-0.3295
2017-06-21,0.4843
2017-06-22,0.3405
2017-06-23,0.0
2017-06-26,-0.8197
2017-06-27,10.5785
2017-06-28,-7.5486
2017-06-29,5.093
2017-06-30,-3.8462
2017-07-03,-3.2
2017-07-05,2.8628
2017-07-06,-2.7831
2017-07-07,1.4876
2017-07-10,-1.4658
2017-07-11,-0.1653
2017-07-12,4.8013
2017-07-13,-4.4234
2017-07-14,0.0
2017-07-17,2.4793
2017-07-18,-3.2258
2017-07-19,-0.1667
2017-07-20,-1.0017
2017-07-21,-22.4283
2017-07-24,1.087
2017-07-25,-3.2258
2017-07-26,8.0
2017-07-27,-7.4074
2017-07-28,3.3333
2017-07-31,-1.0753
2017-08-01,0.0
2017-08-02,-2.1739
2017-08-03,44.4444
2017-08-04,6.1538
2017-08-07,21.7391
2017-08-08,8.9286
2017-08-09,-15.082
2017-08-10,-23.4234
2017-08-11,6.7227
2017-08-14,-9.4488
2017-08-15,-11.3043
2017-08-16,7.8431
2017-08-17,-4.5455
2017-08-18,14.2857
2017-08-21,11.5
2017-08-22,0.1495
2017-08-23,13.8806
2017-08-24,-8.1258
2017-08-25,6.99
2017-08-28,-1.3333
2017-08-29,-2.2432
2017-08-30,0.3594
2017-08-31,-4.27
2017-09-01,2.1583
2017-09-05,-4.2254
2017-09-06,0.0
2017-09-07,-11.7647
2017-09-08,0.8333
2017-09-11,7.438
2017-09-12,-7.6923
2017-09-13,10.0
2017-09-14,0.0
2017-09-15,4.5455
2017-09-18,-1.4493
2017-09-19,-8.0882
2017-09-20,-1.6016
2017-09-21,-0.161
2017-09-22,0.9772
2017-09-25,0.1613
2017-09-26,-2.2432
2017-09-27,0.4826
2017-09-28,0.8197
2017-09-29,2.439
2017-10-02,0.3175
2017-10-03,-0.1582
2017-10-05,-3.3281
2017-10-06,0.0
2017-10-09,-0.8197
2017-10-10,6.4463
2017-10-11,-3.7267
2017-10-12,-1.6129
2017-10-13,-1.8197
2017-10-16,-8.165
2017-10-17,2.8273
2017-10-18,0.61
2017-10-19,-2.3937
2017-10-20,-3.6696
2017-10-23,-4.1682
2017-10-24,-1.5019
2017-10-25,-1.3860999999999999
2017-10-26,-8.4337
2017-10-27,-3.9474
2017-10-30,-2.2831
2017-10-31,0.0
2017-11-01,3.5047
2017-11-02,-1.9481000000000002
2017-11-03,-1.0061
2017-11-06,4.4186
2017-11-07,-4.2316
2017-11-08,-1.4698
2017-11-09,3.852
2017-11-10,0.0
2017-11-13,-2.2727
2017-11-14,0.0
2017-11-15,1.1628
2017-11-16,0.0
2017-11-17,-1.1494
2017-11-20,-4.6512
2017-11-21,-1.9512
2017-11-22,5.7214
2017-11-24,-1.1764999999999999
2017-11-27,4.0476
2017-11-28,-7.5515
2017-11-29,0.495
2017-11-30,2.4631
2017-12-01,-0.3606
2017-12-04,-9.5296
2017-12-05,2.6667
2017-12-06,-9.0909
2017-12-07,3.7286
2017-12-08,5.8394
2017-12-11,-8.913499999999999
2017-12-12,0.3286
2017-12-13,-0.3275
2017-12-14,-28.5714
2017-12-15,-4.6
2017-12-18,-3.1447
2017-12-19,29.8701
2017-12-20,5.0
2017-12-21,-2.4444
2017-12-22,2.5057
2017-12-26,-3.1746
2017-12-27,-1.6393
2017-12-28,-0.6667
2017-12-29,0.6711
2018-01-02,5.0
2018-01-03,-12.6984
2018-01-04,9.0909
2018-01-05,4.6667
2018-01-08,-12.1019
2018-01-09,1.4493
2018-01-10,2.1429
2018-01-11,8.042
2018-01-12,-1.2945
2018-01-16,-4.5902
2018-01-17,1.7182
2018-01-18,-2.027
2018-01-19,5.1724
2018-01-22,1.3115
2018-01-23,-2.2654
2018-01-24,2.649
2018-01-25,6.4516
2018-01-26,-0.1545
2018-01-29,-8.6467
2018-01-30,-1.9933999999999998
2018-01-31,3.0508
2018-02-01,-2.9605
2018-02-02,2.3729
2018-02-05,-2.3179
2018-02-06,-0.678
2018-02-07,-2.7304
2018-02-08,1.7544
2018-02-09,1.3793
2018-02-12,-0.6803
2018-02-13,1.0274
2018-02-14,-1.3559
2018-02-15,0.1065
2018-02-16,-3.2302
2018-02-20,4.647
2018-02-21,-4.4033999999999995
2018-02-22,2.8332
2018-02-23,-3.4483
2018-02-26,0.7143
2018-02-27,1.0603
2018-02-28,1.758
2018-03-01,-2.7586
2018-03-02,-3.9007
2018-03-05,3.321
2018-03-06,1.7856999999999998
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,-4.9123
2018-03-12,5.1661
2018-03-13,-1.7544
2018-03-14,0.0
2018-03-15,-3.5714
2018-03-16,0.0
2018-03-19,-3.3333
2018-03-20,1.5326
2018-03-21,5.6604
2018-03-22,-5.3571
2018-03-23,3.7736
2018-03-26,-1.8182
2018-03-27,-1.8519
2018-03-28,0.0
2018-03-29,-5.283
2018-04-02,7.5657
2018-04-03,-1.8481999999999998
2018-04-04,-3.7736
2018-04-05,1.0588
2018-04-06,4.773
2018-04-11,-1.8519
2018-04-12,0.0
2018-04-13,-1.8868
2018-04-16,3.8462
2018-04-18,0.0
2018-04-19,-3.7037
2018-04-20,3.8462
2018-04-23,-3.3333
2018-04-24,32.1839
2018-04-25,-0.8696
2018-04-26,-3.8012
2018-04-27,-1.2158
2018-04-30,-1.5385
2018-05-01,-1.5625
2018-05-02,7.9365
2018-05-03,-0.2941
2018-05-04,2.0649
2018-05-07,-0.289
2018-05-08,-6.087
2018-05-09,4.9383
2018-05-10,1.1764999999999999
2018-05-11,-1.1628
2018-05-14,1.4706000000000001
2018-05-15,2.8986
2018-05-16,0.0
2018-05-17,1.4085
2018-05-18,-3.8889
2018-05-21,1.1561
2018-05-22,-1.1429
2018-05-23,-1.4451
2018-05-24,5.5718
2018-05-25,-4.1667
2018-05-29,2.8986
2018-05-30,0.0
2018-05-31,1.4085
2018-06-01,2.7778
2018-06-04,12.1622
2018-06-05,10.8434
2018-06-06,-4.5652
2018-06-07,-0.4556
2018-06-08,0.6865
2018-06-11,2.2727
2018-06-12,0.2222
2018-06-13,4.2129
2018-06-14,-4.2553
2018-06-15,-1.3333
2018-06-18,1.3514
2018-06-19,-2.2222
2018-06-20,0.0
2018-06-21,2.1591
2018-06-22,-4.1157
2018-06-25,6.7285
2018-06-26,0.2174
2018-06-27,0.6508
2018-06-28,1.2931
2018-06-29,1.4894
2018-07-02,1.0482
2018-07-03,-1.2448
2018-07-05,-1.2605
2018-07-06,-2.1277
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,3.2609
2018-07-12,1.8947
2018-07-13,0.0
2018-07-16,0.2066
2018-07-17,-1.0309
2018-07-18,0.375
2018-07-19,0.2491
2018-07-20,-0.6211
2018-07-23,1.6667
2018-07-24,1.4344000000000001
2018-07-25,0.6061
2018-07-26,0.2008
2018-07-27,2.2044
2018-07-30,0.9804
2018-07-31,-0.5825
2018-08-01,-2.3438
2018-08-02,0.0
2018-08-03,-0.5
2018-08-06,-1.3065
2018-08-07,-0.5092
2018-08-08,-0.7165
2018-08-09,0.0
2018-08-10,0.2062
2018-08-13,-1.2346
2018-08-14,1.25
2018-08-15,-0.6173
2018-08-16,-0.6211
2018-08-17,4.1667
2018-08-20,-9.6
2018-08-21,3.9823
2018-08-22,0.0
2018-08-23,-4.0426
2018-08-24,-0.2217
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,8.8889
2018-08-31,-8.1633
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,8.2222
2018-09-11,-3.5934
2018-09-12,-3.5144
2018-09-13,-0.6623
2018-09-14,4.6667
2018-09-17,-4.4586
2018-09-18,3.3333
2018-09-19,-3.0108
2018-09-20,0.4213
2018-09-21,3.7757
2018-09-24,-0.5319
2018-09-25,0.3209
2018-09-26,-4.0512
2018-09-27,0.0
2018-09-28,4.2222
2018-10-01,3.4115
2018-10-02,-5.7732
2018-10-03,3.0635
2018-10-04,2.3355
2018-10-05,-8.7137
2018-10-08,2.2727
2018-10-10,-7.8667
2018-10-11,3.7144
2018-10-12,-6.5116
2018-10-15,0.0
2018-10-16,3.2338
2018-10-17,-8.4337
2018-10-18,-12.8947
2018-10-19,12.9909
2018-10-22,-6.4171
2018-10-23,-9.7143
2018-10-24,-5.0633
2018-10-25,8.0
2018-10-26,-0.6173
2018-10-29,0.0
2018-10-30,-3.7267
2018-10-31,-6.4516
2018-11-01,3.4483
2018-11-02,16.6667
2018-11-05,5.7143
2018-11-06,-2.7027
2018-11-07,5.2778
2018-11-08,-7.6517
2018-11-09,0.0
2018-11-12,-4.5714
2018-11-14,0.5988
2018-11-15,3.8689999999999998
2018-11-16,-8.3095
2018-11-19,-5.9375
2018-11-20,21.2625
2018-11-26,-4.1096
2018-11-27,-2.8571
2018-11-28,-11.7647
2018-11-29,9.0
2018-11-30,4.5872
2018-12-03,-6.1404
2018-12-04,7.4766
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,-7.2464
2018-12-11,0.3125
2018-12-12,-6.1526
2018-12-13,0.5477
2018-12-14,-3.9287
2018-12-17,1.3746
2018-12-18,-1.6949
2018-12-19,3.4483
2018-12-20,-6.6667
2018-12-21,1.7856999999999998
2018-12-24,1.7544
2018-12-26,1.7241
2018-12-27,-6.7797
2018-12-28,0.0
2018-12-31,5.4545
2019-01-02,-1.7241
2019-01-03,-3.5088
2019-01-07,0.0
2019-01-08,1.3455
2019-01-09,0.4665
2019-01-10,1.0714
2019-01-11,5.0177
2019-01-14,-3.0956
2019-01-15,-9.375
2019-01-16,0.0
2019-01-17,4.5977
2019-01-18,0.7326
2019-01-22,1.6364
2019-01-23,-8.7657
2019-01-24,11.7647
2019-01-25,-7.0175
2019-01-28,-9.434
2019-01-29,0.0
2019-01-31,-2.0833
2019-02-01,8.5106
2019-02-04,-7.8431
2019-02-05,-2.1277
2019-02-06,2.1739
2019-02-07,0.0
2019-02-08,2.9787
2019-02-11,0.2066
2019-02-12,1.0309
2019-02-13,0.0
2019-02-14,0.4082
2019-02-15,-9.7561
2019-02-19,8.1081
2019-02-21,10.4167
2019-02-25,-9.8491
2019-02-26,-1.6324999999999998
2019-02-27,-5.5319
2019-02-28,8.5586
2019-03-01,-4.1494
2019-03-04,-3.8961
2019-03-05,-4.5045
2019-03-06,5.6604
2019-03-07,2.6786
2019-03-08,10.0
2019-03-11,-1.581
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,-12.4498
2019-03-18,13.3028
2019-03-19,-2.834
2019-03-20,0.0
2019-03-21,-7.9167
2019-03-22,-0.4525
2019-03-25,4.5455
2019-03-26,2.1739
2019-03-27,1.617
2019-03-28,-6.1977
2019-03-29,-0.8929
2019-04-01,4.1667
2019-04-02,-9.1892
2019-04-03,1.381
2019-04-04,0.9864
2019-04-05,2.3256
2019-04-08,0.0
2019-04-09,-4.5455
2019-04-10,2.3810000000000002
2019-04-11,0.0
2019-04-12,3.4884
2019-04-15,-5.618
2019-04-16,2.3810000000000002
2019-04-17,2.3256
2019-04-18,-6.3636
2019-04-23,4.3689
2019-04-24,-3.7674
2019-04-25,-0.435
2019-04-26,1.4563
2019-04-29,0.0
2019-05-01,-0.9569
2019-05-02,0.2415
2019-05-03,0.7229
2019-05-08,10.0478
2019-05-09,-2.1739
2019-05-13,0.0
2019-05-14,-6.6667
2019-05-15,-4.7619
2019-05-16,0.0
2019-05-20,0.5
2019-05-21,-0.3483
2019-05-22,-10.1348
2019-05-23,9.4444
2019-05-24,0.0
2019-05-28,1.0152
2019-05-29,0.5025
2019-05-30,0.0
2019-05-31,-2.5
2019-06-03,-10.2564
2019-06-04,-5.7143
2019-06-05,6.0606
2019-06-06,-5.7143
2019-06-07,0.6061
2019-06-10,2.4096
2019-06-11,1.1764999999999999
2019-06-13,7.5581
2019-06-14,-2.7027
2019-06-17,2.7778
2019-06-18,2.2973
2019-06-19,-10.700099999999999
2019-06-20,4.7337
2019-06-21,4.5198
2019-06-24,0.0
2019-06-25,-9.1892
2019-06-27,-0.5952
2019-07-01,0.5988
2019-07-02,7.1429
2019-07-03,-16.6667
2019-07-05,22.6667
2019-07-08,-7.0652
2019-07-09,-12.2807
2019-07-10,-4.0
2019-07-11,4.1667
2019-07-12,10.0
2019-07-15,-9.0909
2019-07-16,6.6667
2019-07-17,-11.25
2019-07-18,2.1127
2019-07-19,10.3448
2019-07-22,6.875
2019-07-23,-18.1287
2019-07-24,0.0
2019-07-25,2.8571
2019-07-26,15.2778
2019-07-29,-14.4578
2019-07-30,-0.7042
2019-07-31,0.0
2019-08-01,-0.7092
2019-08-02,0.7143
2019-08-05,-0.7092
2019-08-06,-2.8571
2019-08-07,-2.2059
2019-08-08,-5.2632
2019-08-09,2.3810000000000002
2019-08-12,-10.8527
2019-08-13,12.1739
2019-08-14,-18.6047
2019-08-15,-11.3238
2019-08-19,-5.4881
2019-08-20,47.7273
2019-08-21,-3.8462
2019-08-26,0.0
2019-08-27,-12.0
2019-08-28,-8.1818
2019-08-29,-0.9901
2019-08-30,-10.5
2019-09-03,0.9218
2019-09-04,21.7825
2019-09-05,2.7273
2019-09-06,-11.5044
2019-09-09,0.0
2019-09-13,-10.0
2019-09-16,2.2222
2019-09-17,7.6087
2019-09-18,-7.0707
2019-09-19,0.0
2019-09-20,2.1739
2019-09-23,1.0638
2019-09-24,-5.2632
2019-09-25,0.0
2019-09-26,3.3333
2019-09-27,-3.2258
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,11.1111
2019-10-04,-5.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,-4.2105
2019-10-10,9.8901
2019-10-11,5.0
2019-10-14,-12.381
2019-10-15,8.6957
2019-10-17,-8.0
2019-10-18,0.0
2019-10-21,2.7174
2019-10-22,5.8201
2019-10-23,-6.0
2019-10-24,-6.383
2019-10-28,2.2727
2019-10-29,2.2222
2019-10-30,-4.3478
2019-10-31,0.0
2019-11-01,6.8182
2019-11-04,-12.766
2019-11-05,3.6585
2019-11-07,5.8824
2019-11-11,0.0
2019-11-12,11.1111
2019-11-13,4.0
2019-11-14,-13.461500000000001
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,5.5443999999999996
2019-11-20,-0.2632
2019-11-21,0.2639
2019-11-22,-3.1477
2019-11-25,0.0
2019-11-27,3.2609
2019-11-29,4.2105
2019-12-03,-9.0909
2019-12-04,0.0
2019-12-06,0.0
2019-12-09,1.1111
2019-12-10,-1.0989
2019-12-12,6.1111
2019-12-13,-5.7592
2019-12-16,0.0
2019-12-17,6.1111
2019-12-18,-5.7592
2019-12-19,0.0
2019-12-20,5.5556
2019-12-23,0.0
2019-12-24,-4.2105
2019-12-26,-1.0989
2019-12-27,2.7778
2019-12-30,-2.7027
2019-12-31,0.5556
2020-01-02,-0.5525
2020-01-03,-5.5556
2020-01-06,0.0
2020-01-08,5.8824
2020-01-10,-16.6667
2020-01-13,-5.3333
2020-01-14,-8.4507
2020-01-15,15.3846
2020-01-16,-12.0
2020-01-17,0.0
2020-01-22,6.0606
2020-01-27,-4.2857
2020-01-28,4.4776
2020-01-30,-4.2857
2020-02-03,4.4776
2020-02-04,-4.2857
2020-02-05,0.0
2020-02-06,-25.3731
2020-02-07,10.0
2020-02-10,-7.2727
2020-02-11,0.0
2020-02-12,-1.9607999999999999
2020-02-13,-10.0
2020-02-14,11.1111
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,2.0
2020-02-24,3.9215999999999998
2020-02-28,1.8868
2020-03-02,-16.6667
2020-03-03,-13.3333
2020-03-04,2.5897
2020-03-05,26.2184
2020-03-06,0.9901
2020-03-10,-1.9607999999999999
2020-03-12,-20.0
2020-03-13,0.0
2020-03-17,24.2188
2020-03-18,-19.4969
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-27,0.0
2020-03-30,-50.0
2020-03-31,127.5
2020-04-01,-36.2637
2020-04-06,6.8966
2020-04-08,3.2258
2020-04-09,-3.125
2020-04-13,3.2258
2020-04-14,71.875
2020-04-15,-9.0909
2020-04-16,0.0
2020-04-17,-18.0
2020-04-20,34.1463
2020-04-22,-5.4545
2020-04-27,1.9231
2020-04-29,-26.4151
2020-05-01,0.2564
2020-05-04,27.8772
2020-05-05,-16.0
2020-05-08,-14.2857
2020-05-11,-11.1111
2020-05-12,0.0
2020-05-13,-3.125
2020-05-15,16.129
2020-05-18,-16.6667
2020-05-21,0.0
2020-05-26,66.6667
2020-05-27,0.0
2020-05-29,-4.0
2020-06-01,-35.4167
2020-06-05,12.9032
2020-06-09,0.0
2020-06-10,64.2857
2020-06-11,-46.087
2020-06-15,58.0645
2020-06-16,-0.0204
2020-06-17,0.0204
2020-06-18,0.0
2020-06-19,12.2449
2020-06-22,18.1818
2020-06-23,-7.6923
2020-06-24,-16.6667
2020-06-25,-10.0
2020-06-30,22.2222
2020-07-01,9.0727
2020-07-02,-1.6503
2020-07-06,-15.2542
2020-07-07,0.0
2020-07-08,-10.0
2020-07-09,-11.1111
2020-07-10,8.75
2020-07-13,14.9425
2020-07-14,0.0
2020-07-15,-19.32
2020-07-16,21.4675
2020-07-20,0.0
2020-07-22,-2.0408
2020-07-23,-8.3333
2020-07-27,2.2727
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,-8.8889
2020-07-31,-12.1951
