ticker,NTNX US Equity
2017-02-21,1.0804
2017-02-22,-3.0494
2017-02-23,-2.2374
2017-02-24,-1.0945
2017-02-27,1.006
2017-02-28,-0.4316
2017-03-01,2.4675000000000002
2017-03-02,1.2691
2017-03-03,-26.0925
2017-03-06,-7.3478
2017-03-07,0.3754
2017-03-08,-0.8883
2017-03-09,1.3679000000000001
2017-03-10,-0.8841
2017-03-13,-2.6761
2017-03-14,-0.8201
2017-03-15,-1.4104999999999999
2017-03-16,1.6280000000000001
2017-03-17,-0.9223
2017-03-20,-0.441
2017-03-21,-2.5098000000000003
2017-03-22,-0.7067
2017-03-23,-1.5252
2017-03-24,0.6711
2017-03-27,1.4359
2017-03-28,0.7078
2017-03-29,-5.7731
2017-03-30,2.0245
2017-03-31,-1.9843
2017-04-03,-3.3031
2017-04-04,-2.7548
2017-04-05,-1.0765
2017-04-06,4.6964
2017-04-07,1.9146999999999998
2017-04-10,-0.2684
2017-04-11,-2.6911
2017-04-12,-2.1571
2017-04-13,-2.7134
2017-04-17,-0.1162
2017-04-18,-0.2327
2017-04-19,-4.1399
2017-04-20,-0.1217
2017-04-21,-0.8526
2017-04-24,-1.2285
2017-04-25,1.3682
2017-04-26,-3.681
2017-04-27,-0.4459
2017-04-28,-2.8151
2017-05-01,-4.8058
2017-05-02,9.4053
2017-05-03,-3.287
2017-05-04,0.8497
2017-05-05,5.5736
2017-05-08,1.903
2017-05-09,-1.988
2017-05-10,2.8888
2017-05-11,-1.9713
2017-05-12,-0.3047
2017-05-15,3.912
2017-05-16,-0.3529
2017-05-17,-4.6635
2017-05-18,-0.9288
2017-05-19,0.0
2017-05-22,9.375
2017-05-23,-2.7429
2017-05-24,2.5263999999999998
2017-05-25,0.6877
2017-05-26,11.4969
2017-05-30,-7.4017
2017-05-31,2.8115
2017-06-01,-0.3753
2017-06-02,0.0
2017-06-05,0.4844
2017-06-06,-1.2319
2017-06-07,0.8677
2017-06-08,-3.871
2017-06-09,-2.2371
2017-06-12,-1.1442
2017-06-13,3.8773
2017-06-14,-2.8411999999999997
2017-06-15,0.1147
2017-06-16,1.1741
2017-06-19,3.9343
2017-06-20,-0.5991
2017-06-21,0.4932
2017-06-22,0.8724
2017-06-23,4.3784
2017-06-26,2.2786
2017-06-27,-5.6203
2017-06-28,9.2275
2017-06-29,-2.112
2017-06-30,1.1039
2017-07-03,-4.5161
2017-07-05,1.3514
2017-07-06,-4.1538
2017-07-07,2.3007
2017-07-10,0.2092
2017-07-11,-0.2088
2017-07-12,2.1444
2017-07-13,3.789
2017-07-14,9.1268
2017-07-17,2.8481
2017-07-18,3.6044
2017-07-19,3.5639
2017-07-20,-1.4748
2017-07-21,-1.3306
2017-07-24,-1.5592000000000001
2017-07-25,1.5838999999999999
2017-07-26,-3.2027
2017-07-27,-5.0065
2017-07-28,-0.3666
2017-07-31,-2.2769
2017-08-01,0.9179
2017-08-02,-1.166
2017-08-03,-0.9438
2017-08-04,2.0486
2017-08-07,3.4547
2017-08-08,-1.0379
2017-08-09,-0.0912
2017-08-10,-5.5226
2017-08-11,3.7681
2017-08-14,2.7002
2017-08-15,-3.3545
2017-08-16,1.9231
2017-08-17,0.5062
2017-08-18,0.3205
2017-08-21,-1.5974
2017-08-22,1.3451
2017-08-23,-0.5492
2017-08-24,0.7823
2017-08-25,0.2283
2017-08-28,1.139
2017-08-29,-0.045
2017-08-30,-1.3069
2017-08-31,0.4566
2017-09-01,0.0
2017-09-05,-3.1818
2017-09-06,5.5399
2017-09-07,-1.4235
2017-09-08,-1.9404
2017-09-11,1.4726
2017-09-12,-0.4535
2017-09-13,-2.0957
2017-09-14,0.5584
2017-09-15,-0.2314
2017-09-18,5.4267
2017-09-19,-3.2116
2017-09-20,4.5455
2017-09-21,2.0
2017-09-22,4.4331
2017-09-25,-5.3878
2017-09-26,1.3374
2017-09-27,-1.5326
2017-09-28,-3.0264
2017-09-29,-0.1783
2017-10-02,5.0022
2017-10-03,-1.4462
2017-10-04,-1.3811
2017-10-05,1.5316999999999998
2017-10-06,-0.2586
2017-10-09,0.7347
2017-10-10,9.867
2017-10-11,4.1
2017-10-12,-3.1883
2017-10-13,3.1383
2017-10-16,-0.3005
2017-10-17,-0.8666
2017-10-18,-0.114
2017-10-19,0.2283
2017-10-20,1.2528000000000001
2017-10-23,-0.7874
2017-10-24,5.6311
2017-10-25,-2.576
2017-10-26,2.0933
2017-10-27,0.3237
2017-10-30,1.3984
2017-10-31,0.7779
2017-11-01,-3.2281
2017-11-02,-0.4714
2017-11-03,-0.4372
2017-11-06,4.2078
2017-11-07,-1.1236
2017-11-08,-0.4616
2017-11-09,2.1048999999999998
2017-11-10,0.8735
2017-11-13,0.0
2017-11-14,-1.9744000000000002
2017-11-15,2.8622
2017-11-16,0.1718
2017-11-17,0.4801
2017-11-20,1.3652
2017-11-21,1.6835
2017-11-22,9.8675
2017-11-24,3.3755
2017-11-27,0.9913
2017-11-28,-0.0289
2017-11-29,-6.093
2017-11-30,0.861
2017-12-01,9.939
2017-12-04,-5.6018
2017-12-05,0.1763
2017-12-06,3.5191
2017-12-07,-1.4731
2017-12-08,0.8051
2017-12-11,2.6526
2017-12-12,-3.5564999999999998
2017-12-13,1.815
2017-12-14,0.3113
2017-12-15,1.5514999999999999
2017-12-18,1.5833
2017-12-19,-1.4493
2017-12-20,-1.9423
2017-12-21,-0.7923
2017-12-22,-0.6275
2017-12-26,3.1286
2017-12-27,-1.0298
2017-12-28,0.8436
2017-12-29,-1.6174
2018-01-02,1.8991
2018-01-03,2.2809
2018-01-04,-1.4414
2018-01-05,1.8488
2018-01-08,4.0639
2018-01-09,-2.9419
2018-01-10,-0.6974
2018-01-11,2.5122
2018-01-12,-0.2899
2018-01-16,-4.8362
2018-01-17,1.9994
2018-01-18,-1.4702
2018-01-19,-0.7184
2018-01-22,-0.0557
2018-01-23,4.3999
2018-01-24,-2.9074
2018-01-25,-8.7637
2018-01-26,-0.6625
2018-01-29,-1.8187
2018-01-30,-1.0497
2018-01-31,0.156
2018-02-01,0.0312
2018-02-02,-2.6471999999999998
2018-02-05,-2.9431000000000003
2018-02-06,2.9334
2018-02-07,4.2587
2018-02-08,-4.0541
2018-02-09,1.1524
2018-02-12,4.0823
2018-02-13,0.9121
2018-02-14,3.1033
2018-02-15,1.7534
2018-02-16,-1.0052
2018-02-20,0.9283
2018-02-21,0.115
2018-02-22,0.0574
2018-02-23,2.1521
2018-02-26,2.6404
2018-02-27,-1.6694
2018-02-28,1.4473
2018-03-01,-0.6859
2018-03-02,7.3757
2018-03-05,8.1297
2018-03-06,4.9963999999999995
2018-03-07,3.4444
2018-03-08,1.4677
2018-03-09,5.9909
2018-03-12,4.8579
2018-03-13,3.0303
2018-03-14,3.0543
2018-03-15,-0.4574
2018-03-16,-1.2314
2018-03-19,-1.377
2018-03-20,1.6038000000000001
2018-03-21,-0.7799
2018-03-22,-1.0481
2018-03-23,-5.5797
2018-03-26,3.9463
2018-03-27,-8.73
2018-03-28,1.2247
2018-03-29,2.4406
2018-04-02,-2.9526
2018-04-03,2.0143
2018-04-04,3.3731
2018-04-05,3.084
2018-04-06,-3.8024
2018-04-09,-0.622
2018-04-10,5.5926
2018-04-11,-0.0191
2018-04-12,2.2949
2018-04-13,0.5422
2018-04-16,-0.688
2018-04-17,3.5948
2018-04-18,0.3253
2018-04-19,-0.6485
2018-04-20,-2.0308
2018-04-23,-0.3146
2018-04-24,-2.5065
2018-04-25,-3.6184
2018-04-26,3.0429
2018-04-27,-4.9089
2018-04-30,2.0165
2018-05-01,2.6092
2018-05-02,0.366
2018-05-03,1.1708
2018-05-04,3.1873
2018-05-07,2.4453
2018-05-08,2.5664
2018-05-09,2.3622
2018-05-10,1.0769
2018-05-11,-0.0507
2018-05-14,-2.9949
2018-05-15,-0.2442
2018-05-16,0.2798
2018-05-17,1.6564999999999999
2018-05-18,-0.1029
2018-05-21,-2.6957
2018-05-22,-0.4764
2018-05-23,-0.2128
2018-05-24,-1.6347
2018-05-25,-5.1662
2018-05-29,-1.0857
2018-05-30,4.7371
2018-05-31,-1.7283
2018-06-01,6.1179
2018-06-04,0.476
2018-06-05,0.0526
2018-06-06,-1.4381
2018-06-07,-0.6228
2018-06-08,0.6088
2018-06-11,0.3025
2018-06-12,7.6118
2018-06-13,4.6991
2018-06-14,-1.4487999999999999
2018-06-15,-1.1026
2018-06-18,2.9407
2018-06-19,-3.3904
2018-06-20,-2.7457000000000003
2018-06-21,-2.3889
2018-06-22,-6.9998000000000005
2018-06-25,-4.9687
2018-06-26,0.639
2018-06-27,-3.6175
2018-06-28,3.6334999999999997
2018-06-29,-0.655
2018-07-02,1.4543
2018-07-03,-0.7932
2018-07-05,1.2427
2018-07-06,2.2835
2018-07-09,-1.1349
2018-07-10,0.9597
2018-07-11,2.8891
2018-07-12,3.8406000000000002
2018-07-13,-1.6923
2018-07-16,0.3372
2018-07-17,1.7156
2018-07-18,1.0433
2018-07-19,-1.1702
2018-07-20,-1.6542
2018-07-23,-0.7436
2018-07-24,-4.9411000000000005
2018-07-25,2.1768
2018-07-26,0.7346
2018-07-27,-5.3965
2018-07-30,-5.8007
2018-07-31,0.0205
2018-08-01,0.9204
2018-08-02,2.9185
2018-08-03,-0.1969
2018-08-06,1.8153000000000001
2018-08-07,1.0271
2018-08-08,-0.4028
2018-08-09,3.9291
2018-08-10,0.6857
2018-08-13,-1.0307
2018-08-14,4.1472999999999995
2018-08-15,-1.0357
2018-08-16,0.4331
2018-08-17,-3.719
2018-08-20,-1.2316
2018-08-21,1.1903
2018-08-22,3.174
2018-08-23,1.7191
2018-08-24,1.3521
2018-08-27,4.6165
2018-08-28,1.5939999999999999
2018-08-29,0.9579
2018-08-30,-0.5071
2018-08-31,-7.3989
2018-09-04,0.1065
2018-09-05,-5.8354
2018-09-06,-3.1644
2018-09-07,-0.1556
2018-09-10,0.9546
2018-09-11,0.907
2018-09-12,-1.5491000000000001
2018-09-13,1.5929
2018-09-14,0.3824
2018-09-17,-11.5619
2018-09-18,6.9352
2018-09-19,-6.002
2018-09-20,2.8712
2018-09-21,-3.2493
2018-09-24,-8.7191
2018-09-25,1.6981000000000002
2018-09-26,-2.0408
2018-09-27,0.8286
2018-09-28,0.3052
2018-10-01,1.662
2018-10-02,-3.7301
2018-10-03,3.4442
2018-10-04,-2.1503
2018-10-05,0.6144
2018-10-08,-5.4016
2018-10-09,0.6455
2018-10-10,-3.9714
2018-10-11,-0.8734
2018-10-12,7.4372
2018-10-15,-2.822
2018-10-16,5.0137
2018-10-17,-0.0473
2018-10-18,-3.1213
2018-10-19,-5.3942
2018-10-22,2.451
2018-10-23,-0.6799
2018-10-24,-5.071
2018-10-25,2.1902
2018-10-26,-6.0376
2018-10-29,3.1154
2018-10-30,6.1505
2018-10-31,5.4892
2018-11-01,4.4327
2018-11-02,-0.5998
2018-11-05,-1.6245
2018-11-06,4.7653
2018-11-07,2.9723
2018-11-08,-0.1749
2018-11-09,-4.5564
2018-11-12,-4.4297
2018-11-13,-0.2882
2018-11-14,-0.1927
2018-11-15,2.9199
2018-11-16,-1.2427
2018-11-19,-7.8822
2018-11-20,-1.5979
2018-11-21,3.0644
2018-11-23,1.5248
2018-11-26,4.4305
2018-11-27,-1.7976999999999999
2018-11-28,5.2111
2018-11-29,1.7050999999999998
2018-11-30,1.9845000000000002
2018-12-03,0.5592
2018-12-04,-5.1824
2018-12-06,4.2224
2018-12-07,-4.8391
2018-12-10,2.0814
2018-12-11,3.0816
2018-12-12,-0.045
2018-12-13,0.5172
2018-12-14,-1.2974999999999999
2018-12-17,-11.8314
2018-12-18,5.09
2018-12-19,-2.1771
2018-12-20,-4.4011
2018-12-21,-4.6037
2018-12-24,-0.9323
2018-12-26,7.7221
2018-12-27,2.5437
2018-12-28,0.902
2018-12-31,3.2779
2019-01-02,0.8415
2019-01-03,-3.6958
2019-01-04,7.6256
2019-01-07,3.3356
2019-01-08,0.8682
2019-01-09,-0.2207
2019-01-10,-0.177
2019-01-11,0.7312
2019-01-14,0.198
2019-01-15,7.0033
2019-01-16,0.554
2019-01-17,2.3465
2019-01-18,3.9872
2019-01-22,-2.7416
2019-01-23,-0.9265
2019-01-24,3.1437
2019-01-25,0.7523
2019-01-28,-1.4168
2019-01-29,-4.059
2019-01-30,1.7610999999999999
2019-01-31,1.9097
2019-02-01,0.7027
2019-02-04,2.4036
2019-02-05,0.0379
2019-02-06,-1.0785
2019-02-07,-0.6121
2019-02-08,2.3095
2019-02-11,-0.4891
2019-02-12,2.344
2019-02-13,-0.6465
2019-02-14,-0.0558
2019-02-15,-0.2418
2019-02-19,0.7086
2019-02-20,-1.4627
2019-02-21,-0.1315
2019-02-22,-0.1317
2019-02-25,-3.4853
2019-02-26,0.039
2019-02-27,-0.839
2019-02-28,-1.4364
2019-03-01,-32.7211
2019-03-04,-0.5638
2019-03-05,1.0146
2019-03-06,0.7386
2019-03-07,2.4633
2019-03-08,-1.3165
2019-03-11,3.2773
2019-03-12,4.437
2019-03-13,3.1729
2019-03-14,-0.3127
2019-03-15,0.0523
2019-03-18,0.1829
2019-03-19,1.1737
2019-03-20,6.445
2019-03-21,3.6571
2019-03-22,-5.0234
2019-03-25,-0.6642
2019-03-26,-0.6191
2019-03-27,-7.8744
2019-03-28,-1.0279
2019-03-29,3.1429
2019-04-01,2.4642
2019-04-02,-2.6118
2019-04-03,-0.1062
2019-04-04,-2.0734
2019-04-05,0.8958
2019-04-08,2.0447
2019-04-09,2.3201
2019-04-10,1.8037
2019-04-11,0.5315
2019-04-12,2.3666
2019-04-15,-0.5903
2019-04-16,1.6080999999999999
2019-04-17,2.5079000000000002
2019-04-18,1.7577
2019-04-22,0.0467
2019-04-23,0.35
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.6743
2019-04-29,-1.4781
2019-04-30,1.2424
2019-05-01,-0.4862
2019-05-02,-5.5375
2019-05-03,-3.0788
2019-05-06,1.0928
2019-05-07,-5.6058
2019-05-08,1.9973
2019-05-09,-3.2115
2019-05-10,-0.0809
2019-05-13,-5.2916
2019-05-14,6.1859
2019-05-15,3.0604
2019-05-16,2.5007
2019-05-17,-0.8895
2019-05-20,-4.0256
2019-05-21,3.1793
2019-05-22,-5.2046
2019-05-23,-5.2172
2019-05-24,1.268
2019-05-28,-10.6147
2019-05-29,7.2588
2019-05-30,-3.0276
2019-05-31,-14.0802
2019-06-03,-3.4913
2019-06-04,3.5068
2019-06-05,0.2853
2019-06-06,-0.7112
2019-06-07,0.3582
2019-06-10,-0.571
2019-06-11,-0.1077
2019-06-12,-1.2936
2019-06-13,0.2912
2019-06-14,-7.7677
2019-06-17,1.8103
2019-06-18,-0.3865
2019-06-19,1.7462
2019-06-20,2.8986
2019-06-21,-1.8902999999999999
2019-06-24,-2.7578
2019-06-25,-3.9627
2019-06-26,0.89
2019-06-27,2.6464
2019-06-28,1.3281
2019-07-01,1.6577
2019-07-02,1.4031
2019-07-03,1.3837
2019-07-05,-2.6558
2019-07-08,-1.2884
2019-07-09,0.8061
2019-07-10,-1.4851
2019-07-11,3.7882
2019-07-12,1.8994
2019-07-15,-2.4488
2019-07-16,-7.0064
2019-07-17,-0.1612
2019-07-18,1.0492
2019-07-19,-0.9984
2019-07-22,0.6858
2019-07-23,-0.4407
2019-07-24,-1.2072
2019-07-25,-4.4807
2019-07-26,4.4776
2019-07-29,-3.0612
2019-07-30,-0.6316
2019-07-31,-3.8136
2019-08-01,-2.3789
2019-08-02,-9.5668
2019-08-05,-4.8902
2019-08-06,1.5215
2019-08-07,-2.6357
2019-08-08,3.2378
2019-08-09,-1.7481
2019-08-12,-2.5641
2019-08-13,0.5908
2019-08-14,-2.8297
2019-08-15,0.6593
2019-08-16,-0.4367
2019-08-19,4.9342
2019-08-20,-0.1567
2019-08-21,1.2036
2019-08-22,2.1717
2019-08-23,1.9231
2019-08-26,-2.5819
2019-08-27,-2.5484
2019-08-28,2.5105
2019-08-29,22.5
2019-08-30,0.9163
2019-09-03,-5.5716
2019-09-04,1.9668
2019-09-05,4.2006
2019-09-06,-1.4397
2019-09-09,5.5927
2019-09-10,4.8221
2019-09-11,2.7526
2019-09-12,-1.8716
2019-09-13,1.1219
2019-09-16,0.6287
2019-09-17,-1.3598
2019-09-18,-1.9747
2019-09-19,0.5321
2019-09-20,-1.0964
2019-09-23,1.2615
2019-09-24,-3.3598
2019-09-25,2.3437
2019-09-26,-0.6298
2019-09-27,0.6722
2019-09-30,0.1526
2019-10-01,-3.4286
2019-10-02,-0.7495
2019-10-03,0.4769
2019-10-04,0.0
2019-10-07,1.3845
2019-10-08,-7.3352
2019-10-09,0.8842
2019-10-10,-1.1477
2019-10-11,4.7921
2019-10-14,2.1354
2019-10-15,0.8876
2019-10-16,2.4047
2019-10-17,2.1764
2019-10-18,-2.2982
2019-10-21,4.6089
2019-10-22,-0.3291
2019-10-23,2.4211
2019-10-24,1.4685000000000001
2019-10-25,2.8239
2019-10-28,-0.0343
2019-10-29,-0.0343
2019-10-30,1.3913
2019-10-31,-0.9995
2019-11-01,-1.0267
2019-11-04,-3.4232
2019-11-05,0.1074
2019-11-06,-2.4678
2019-11-07,0.5501
2019-11-08,1.9694
2019-11-11,-0.6438
2019-11-12,0.144
2019-11-13,-0.8627
2019-11-14,-3.4808
2019-11-15,10.4433
2019-11-18,-2.449
2019-11-19,0.0349
2019-11-20,4.2175
2019-11-21,-0.7023
2019-11-22,-1.3136
2019-11-25,-1.8771
2019-11-26,16.4174
2019-11-27,4.4816
2019-11-29,6.8058
2019-12-02,-3.909
2019-12-03,0.7244
2019-12-04,-1.6598000000000002
2019-12-05,0.0563
2019-12-06,-2.727
2019-12-09,-2.0809
2019-12-10,-2.6564
2019-12-11,-3.2444
2019-12-12,2.1937
2019-12-13,0.4293
2019-12-16,-0.2748
2019-12-17,-2.5107
2019-12-18,0.5653
2019-12-19,-0.8745
2019-12-20,-0.252
2019-12-23,1.1055
2019-12-24,0.781
2019-12-26,1.2864
2019-12-27,-2.8615
2019-12-30,-3.4972
2019-12-31,2.0568
2020-01-02,1.9834
2020-01-03,1.788
2020-01-06,2.1263
2020-01-07,-0.7242
2020-01-08,0.7599
2020-01-09,3.0166
2020-01-10,2.1962
2020-01-13,0.3152
2020-01-14,-0.1428
2020-01-15,-0.7437
2020-01-16,3.4006
2020-01-17,-2.0624
2020-01-21,-1.4798
2020-01-22,4.9393
2020-01-23,-2.0644
2020-01-24,-0.9837
2020-01-27,-4.2293
2020-01-28,-0.741
2020-01-29,-3.7026
2020-01-30,3.1938
2020-01-31,-2.4339
2020-02-03,2.9257999999999997
2020-02-04,4.0395
2020-02-05,1.6393
2020-02-06,0.4527
2020-02-07,-1.3803
2020-02-10,0.1999
2020-02-11,-0.4846
2020-02-12,3.2369
2020-02-13,-0.8879
2020-02-14,2.6036
2020-02-18,1.146
2020-02-19,0.9442
2020-02-20,-0.3207
2020-02-21,-0.8847
2020-02-24,-2.5967000000000002
2020-02-25,-3.6379
2020-02-26,-5.9654
2020-02-27,-28.5933
2020-02-28,2.3176
2020-03-02,1.0487
2020-03-03,-8.2607
2020-03-04,3.2579000000000002
2020-03-05,-5.1709
2020-03-06,-6.4233
2020-03-09,-13.5802
2020-03-10,-0.2286
2020-03-11,-9.2211
2020-03-12,-15.836
2020-03-13,9.6702
2020-03-16,-14.6275
2020-03-17,4.8839
2020-03-18,-2.2901
2020-03-19,9.8438
2020-03-20,3.8407
2020-03-23,8.2877
2020-03-24,16.1923
2020-03-25,-1.5787
2020-03-26,-2.5442
2020-03-27,-3.916
2020-03-30,-5.316
2020-03-31,-1.4348
2020-04-01,-6.4557
2020-04-02,-1.6915
2020-04-03,-1.3765
2020-04-06,11.863199999999999
2020-04-07,-0.3743
2020-04-08,3.3186999999999998
2020-04-09,-0.9091
2020-04-13,5.0153
2020-04-14,4.3098
2020-04-15,-4.1876
2020-04-16,1.3986
2020-04-17,-3.1609
2020-04-20,0.0
2020-04-21,-3.5608
2020-04-22,6.0308
2020-04-23,-1.2187999999999999
2020-04-24,4.5241
2020-04-27,5.7336
2020-04-28,0.7709
2020-04-29,8.5729
2020-04-30,-0.4373
2020-05-01,-10.8834
2020-05-04,-3.3954
2020-05-05,0.737
2020-05-06,16.3759
2020-05-07,4.7389
2020-05-08,2.4931
2020-05-11,-0.6532
2020-05-12,-3.8313
2020-05-13,-5.2334
2020-05-14,-2.3134
2020-05-15,3.3359
2020-05-18,4.6328
2020-05-19,-1.4602
2020-05-20,12.0937
2020-05-21,2.3881
2020-05-22,2.499
2020-05-26,-0.8127
2020-05-27,2.0483
2020-05-28,-8.3501
2020-05-29,5.3876
2020-06-01,-0.1455
2020-06-02,1.4776
2020-06-03,-0.8614
2020-06-04,0.4551
2020-06-05,-2.4712
2020-06-08,7.0524000000000004
2020-06-09,-4.9704
2020-06-10,-0.166
2020-06-11,-11.8087
2020-06-12,6.1763
2020-06-15,2.8419
2020-06-16,0.9931
2020-06-17,-1.1116
2020-06-18,-0.8647
2020-06-19,1.2211
2020-06-22,-0.3878
2020-06-23,2.2491
2020-06-24,-4.0186
2020-06-25,-4.6276
2020-06-26,4.6673
2020-06-29,0.6623
2020-06-30,3.9693
2020-07-01,1.0757
2020-07-02,-0.3756
2020-07-06,-1.0473
2020-07-07,-1.6511
2020-07-08,3.0994
2020-07-09,-1.3779
2020-07-10,-1.1854
2020-07-13,-10.0257
2020-07-14,-0.881
2020-07-15,-0.2162
2020-07-16,-2.0221
2020-07-17,8.4029
2020-07-20,-0.816
2020-07-21,2.6051
2020-07-22,-0.3118
2020-07-23,0.0
2020-07-24,-5.63
2020-07-27,2.5095
2020-07-28,0.6467
2020-07-29,1.3309
2020-07-30,0.4529
2020-07-31,0.0451
